Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651)
1.6782179105170999e-06,0.5967071575486486,5.447545039351317e-07,2.632713815480586e-08,6.546424529843e-07,1.1035662838378726e-06,0.0,0.0,6.844886789597286e-07,1.5229688046093462e-10,8.20522003949517e-09,3.2780311191738945e-12,2.208925160911811e-14,1.5132625104644425e-23,1.392305231519038e-17,1.8852067483689104e-12,2.386752432161355e-08,4.63757158110662e-11,1.2496877190112916e-16,1.1299952443175417e-18,7.779518016826462e-10,5.482365856637159e-17,3.56030741991953e-14,8.777756568429199e-14,2.321730947271756e-13,1.3972194763997124e-10,6.342841240493044e-15,3.0208151687125077e-15,1.4884888889293916e-15,3.901961244429466e-17,4.305479088820247e-15,8.429628328842903e-19,1.2607016710682028e-12,1.546279487034634e-20,3.76,0.0,0.609272979247177,0.9997920309147961,1.2713694074045102e-06,1.1651036297801731e-09,0.0011256945598254727,0.0011257067924800575,3.2567182828981565e-12,9.398614928052505e-16,0.00020548654595586334,1.3941577273667197e-10,1.0322635644682357e-09,5.48071224757311e-07,1.719700966751272e-07,1.6405386955158935e-06,4.7370042986931207e-07,1.926919025325639e-05,9.439820535910675e-11,1.6327988517910572e-06,6.226004025945433e-10,3.7756851709908354e-13,5.050600945537552e-10,1.9172274871648776e-08,6.922713334421909e-13,2.83906160605116e-13,5.028551523694597e-10,1.3251309809018581e-12,2.5077077649087196e-08,4.707861433373484e-10,5.148300932980813e-12,3.43407818615449e-14,8.692800439684753e-18,2.8186580127280895e-10,5.743867741906656e-13,1.7180862735340674e-14
1.7266682081981627e-06,0.596710814461054,5.782285814586645e-07,2.8049378336327518e-08,6.81701360486712e-07,1.2034299514476346e-06,0.0,0.0,7.217272172996004e-07,1.6376520212530603e-10,8.93420640546342e-09,3.683554665881342e-12,2.5771821902003972e-14,1.879570159325603e-23,1.6273771822399398e-17,2.072217688403109e-12,2.5757893516848586e-08,5.136160208593073e-11,1.4640108801805854e-16,1.2573110298695162e-18,8.235112979633647e-10,5.812412087364694e-17,3.874267890646171e-14,1.0133382423538778e-13,2.513712108646351e-13,1.575626439712779e-10,6.9367710505013415e-15,3.5540548055446676e-15,1.7776493468087596e-15,4.602769265996084e-17,4.791932641897883e-15,9.394664699628617e-19,1.3713751890847076e-12,1.8755903878877993e-20,3.76,0.0,0.6092399939332963,0.9997918860770193,1.3641962499507922e-06,1.2893361074993553e-09,0.0011581620676324943,0.0011581753580176247,3.350769226991149e-12,9.671169382630454e-16,0.00020548651752916807,1.500181534997786e-10,1.141029850725731e-09,5.774553727758663e-07,1.8147949835084792e-07,1.776376939158752e-06,5.117062256167225e-07,1.97788506742704e-05,1.0204933668339113e-10,1.7254791981492503e-06,6.734492635800947e-10,4.08166661389572e-13,5.513983350573997e-10,2.0312787544216206e-08,7.890292930517136e-13,3.243546467501395e-13,5.583487565170578e-10,1.5513975998690442e-12,2.7096427307061306e-08,4.96119436468249e-10,5.712971451608634e-12,3.996632946074557e-14,9.486270718786497e-18,3.132533650875263e-10,6.388536556554427e-13,2.02072014687004e-14
1.7751185058792256e-06,0.5967144720754789,6.127513950967661e-07,2.9829962306725e-08,7.090651568307596e-07,1.3093356716758957e-06,0.0,0.0,7.604615408503708e-07,1.7585467734994343e-10,9.70513511454474e-09,4.128726269821296e-12,2.995790875365537e-14,2.3208201247607356e-23,1.8941423079656733e-17,2.271976857506552e-12,2.7745480181031523e-08,5.6742489699900656e-11,1.7081292991932817e-16,1.3948424134954188e-18,8.703668801144894e-10,6.15212801073996e-17,4.210403873740208e-14,1.1654462692109284e-13,2.7164867729120937e-13,1.7709381585925862e-10,7.567692328295892e-15,4.165501140640376e-15,2.113769145496587e-15,5.40653149645849e-17,5.320256770902202e-15,1.044169542076741e-18,1.487835211448333e-12,2.2632415059675948e-20,3.76,0.0,0.6092069997670468,0.999791736453383,1.4608024951249775e-06,1.4232719872964815e-09,0.0011906278041503612,0.001190642212545563,3.4448150402331576e-12,9.943709596320611e-16,0.00020548648320806333,1.6109005767845324e-10,1.257497446245839e-09,6.07616011227266e-07,1.9124890782316584e-07,1.919644245891482e-06,5.517228842417264e-07,2.028604258013693e-05,1.1007353056158985e-10,1.8205519890251874e-06,7.271889566193146e-10,4.4067402916262864e-13,6.005800177719844e-10,2.1487590959139725e-08,8.961266669723704e-13,3.6924823022444786e-13,6.183013148633117e-10,1.8084832170944215e-12,2.9223071027761153e-08,5.221246444714022e-10,6.322489894336338e-12,4.636700988805603e-14,1.0337149996497842e-17,3.4704520778696654e-10,7.082966468929656e-13,2.3658800235059653e-14
1.8235688035602884e-06,0.5967181304157254,6.483216325077511e-07,3.166885582065904e-08,7.367327665643218e-07,1.421469224504857e-06,0.0,0.0,8.00734079628017e-07,1.8859051573446797e-10,1.0519186894941051e-08,4.616205114187788e-12,3.470121671586048e-14,2.849569101698794e-23,2.1957750175920627e-17,2.4849209140692436e-12,2.983258430614262e-08,6.253891225225045e-11,1.9852750348654955e-16,1.5431026951371292e-18,9.185185425805685e-10,6.501516187543897e-17,4.5695601056639885e-14,1.3356152034931843e-13,2.93040918071996e-13,1.9842147203365684e-10,8.236751959151963e-15,4.864309414367652e-15,2.503035167097627e-15,6.325097630076012e-17,5.89298329886988e-15,1.1575501880355053e-18,1.610186655623906e-12,2.7176113777708816e-20,3.76,0.0,0.6091739964942754,0.9997915819768168,1.5612303244013184e-06,1.5674029374438008e-09,0.0012230917683897877,0.001223107356832307,3.538855719763744e-12,1.021623560970286e-15,0.00020548645260286022,1.7263925777461198e-10,1.3819604920480475e-09,6.385518073095451e-07,2.0127787815459147e-07,2.07054152557633e-06,5.938028013019809e-07,2.0790777648002612e-05,1.1847823648334162e-10,1.9180044483196932e-06,7.83903708306027e-10,4.751835921127707e-13,6.526909116120764e-10,2.2696637070495854e-08,1.0143477018092844e-12,4.1893822483595204e-13,6.829399264721721e-10,2.0995807221362727e-12,3.145981980061932e-08,5.488006001619358e-10,6.979135355194496e-12,5.3631215414602645e-14,1.1248571623975048e-17,3.8334675564604915e-10,7.829355251788127e-13,2.7581119338565098e-14
1.8720191012413512e-06,0.5967217895055517,6.849379132153885e-07,3.356601779677257e-08,7.647032461669989e-07,1.5400161125021358e-06,0.0,0.0,8.425872040367181e-07,2.0199867551135475e-10,1.1377544034746079e-08,5.148739930169267e-12,4.005956647576124e-14,3.480021001942409e-23,2.535657335253052e-17,2.7114861393663145e-12,3.202148918308765e-08,6.877191549897101e-11,2.298938191737043e-16,1.702616890349355e-18,9.679662819570302e-10,6.860579348368771e-17,4.952587356477931e-14,1.5254559728258088e-13,3.1558408195212754e-13,2.2165487628293333e-10,8.945094772880802e-15,5.660435448210712e-15,2.9522658768032852e-15,7.371310662205375e-17,6.512735844103915e-15,1.2801029085048098e-18,1.7385333275517415e-12,3.2480194477398725e-20,3.76,0.0,0.6091409838612748,0.9997914225923428,1.665521787294805e-06,1.722232032624748e-09,0.0012555539593390932,0.0012555707916305598,3.6328912626576775e-12,1.0488747465483945e-15,0.00020548642325783292,1.8467352651635786e-10,1.5147154101585343e-09,6.702614334036165e-07,2.1156596355682464e-07,2.2292693408128655e-06,6.379982817497292e-07,2.1293067501783454e-05,1.2727090045326346e-10,2.017823861206216e-06,8.436775110173872e-10,5.117911616260797e-13,7.078165547203196e-10,2.393987701071948e-08,1.1445132548072355e-12,4.737934125451897e-13,7.524965012239739e-10,2.4281153898262004e-12,3.380947982023303e-08,5.761461406651845e-10,7.68524146824134e-12,6.185546971725493e-14,1.2223752583535409e-17,4.222648563545687e-10,8.629930458246837e-13,3.202303399617346e-14
1.915624369154308e-06,0.596725083346887,7.18785751999849e-07,3.5323245057862257e-08,7.901349353673004e-07,1.6523447953357141e-06,0.0,0.0,8.816413867462261e-07,2.146629143905522e-10,1.2188925030981074e-08,5.668888054290056e-12,4.5459200282494336e-14,4.147574649402124e-23,2.8772225691201315e-17,2.927401383442098e-12,3.4080416973348984e-08,7.477270074450837e-11,2.61556064041877e-16,1.8562450988850767e-18,1.0135773921001852e-09,7.192010701999523e-17,5.3184299795320177e-14,1.7145431649434055e-13,3.368874629698047e-13,2.442872803323378e-10,9.617135214180582e-15,6.469065484566143e-15,3.4140236872307866e-15,8.433496112327384e-17,7.112963808061454e-15,1.3986644288480745e-18,1.8592562353113053e-12,3.7989211267288183e-20,3.76,0.0,0.6091112642792456,0.9997912749100252,1.7627221759568111e-06,1.8711500467953626e-09,0.001284768414176157,0.0012847864219457973,3.717518856967814e-12,1.0733996067980786e-15,0.00020548639051079599,1.9592552071626367e-10,1.641531178455055e-09,6.994606297287652e-07,2.2104641683216964e-07,2.3789849675290794e-06,6.79626178051813e-07,2.1743047276713043e-05,1.355221509958694e-10,2.1096746184703916e-06,9.001586725937442e-10,5.466132419054093e-13,7.600777741264391e-10,2.5087987948935532e-08,1.2725832887597237e-12,5.278984888882444e-13,8.19497776076814e-10,2.7588316246154523e-12,3.602302841862458e-08,6.013286656064979e-10,8.364998493681036e-12,7.01649172535346e-14,1.3158663035095576e-17,4.596177400803122e-10,9.398642303807404e-13,3.6508280213708195e-14
1.9592296370672646e-06,0.5967283778318487,7.534786504919287e-07,3.71275952534993e-08,8.158107284465251e-07,1.7701531216197682e-06,0.0,0.0,9.220409171101806e-07,2.2791335363386127e-10,1.3038016618956312e-08,6.2299603307921695e-12,5.1455687967784444e-14,4.923479230106766e-23,3.255454293233738e-17,3.15502086025061e-12,3.622528060051466e-08,8.116063794749114e-11,2.967744926812035e-16,2.0198228996865292e-18,1.0602383241676093e-09,7.53128338577606e-17,5.704931967359756e-14,1.922265376421164e-13,3.5918045495624095e-13,2.686387047483567e-10,1.0322753107385983e-14,7.373753148209547e-15,3.936379604611619e-15,9.621191572393301e-17,7.755528298070409e-15,1.5254526893163412e-18,1.984992844473191e-12,4.42806881795001e-20,3.76,0.0,0.6090815367259543,0.9997911231609613,1.863116577717629e-06,2.029532853864931e-09,0.0013139814310414299,0.0013140006686990016,3.8021422859562955e-12,1.0979233273386228e-15,0.00020548636180273272,2.0758237033878604e-10,1.7755244728152324e-09,7.292846001761756e-07,2.3073607130823762e-07,2.5353512255088062e-06,7.230479780092483e-07,2.219106420039587e-05,1.4409909153044342e-10,2.2034231751666815e-06,9.592464500111428e-10,5.832884456605911e-13,8.149121093049655e-10,2.6263719662447963e-08,1.4116748398396738e-12,5.867947333512748e-13,8.908500025319661e-10,3.125687951282771e-12,3.833234327845576e-08,6.270517772670048e-10,9.088531000083794e-12,7.94202386020618e-14,1.415038874656805e-17,4.992575716038675e-10,1.0214738346116934e-12,4.149763357651225e-14
2.0028349049802214e-06,0.5967316729776665,7.890154955719437e-07,3.8979027652668234e-08,8.417301583509026e-07,1.8935757237828726e-06,0.0,0.0,9.638165579506401e-07,2.4177048554812976e-10,1.3925684262954146e-08,6.834146462177854e-12,5.810049909263778e-14,5.822161831489399e-23,3.673275063340192e-17,3.3946622361665417e-12,3.8457710329892777e-08,8.795212818461558e-11,3.3586261858837415e-16,2.1937573338120114e-18,1.1079490802735326e-09,7.878399762390015e-17,6.112727159615701e-14,2.1500089079854014e-13,3.8249108891245345e-13,2.9479554307327385e-10,1.1062779375766555e-14,8.383604690058916e-15,4.525803916449418e-15,1.0946028918760408e-16,8.442538633760425e-15,1.6608623832103856e-18,2.115816872948547e-12,5.1445338389628576e-20,3.76,0.0,0.6090518010173608,0.9997909673115636,1.9667354156380475e-06,2.197770561216537e-09,0.001343193009150803,0.0013432135324064054,3.886761547355898e-12,1.1224459117427729e-15,0.00020548632891360152,2.196497399574364e-10,1.9169159261895883e-09,7.597323907924681e-07,2.406346057590397e-07,2.698513609809282e-06,7.683016257059268e-07,2.263712663750882e-05,1.5300713681003678e-10,2.299060388392764e-06,1.0210015890299154e-09,6.21892495010648e-13,8.723814377384749e-10,2.7467035425605672e-08,1.5624650959963569e-12,6.507887327807875e-13,9.667319918923136e-10,3.5317043031682205e-12,4.073946027001869e-08,6.53314639629982e-10,9.857653356637295e-12,8.971103647637286e-14,1.5201472656717538e-17,5.41265124371767e-10,1.1079902848978863e-12,4.7034428423837124e-14
2.046440172893178e-06,0.5967349688015411,8.253951531049779e-07,4.087749923653658e-08,8.678928087299335e-07,2.0227470363582353e-06,0.0,0.0,1.0069990319329122e-06,2.562553024937492e-10,1.485279465908517e-08,7.483694810671383e-12,6.544829033565049e-14,6.859557062368688e-23,4.133759692733578e-17,3.646643050840307e-12,4.077932574428843e-08,9.516390539536004e-11,3.791543994925741e-16,2.3784630865168565e-18,1.1567096640226587e-09,8.233362318104274e-17,6.542453740660598e-14,2.399231316105263e-13,4.0684798080878227e-13,3.2284630854360515e-10,1.183804376883499e-14,9.508370214975415e-15,5.189302971055537e-15,1.242042314783635e-16,9.176167746640064e-15,1.805299196103183e-18,2.2518015372857047e-12,5.958216590106447e-20,3.76,0.0,0.6090220569697075,0.999790807318173,2.073609055137461e-06,2.3762605525604214e-09,0.0013724031477054153,0.0013724250135740401,3.971376638856763e-12,1.1469673637338677e-15,0.00020548629371566678,2.3213329407118794e-10,2.065927552174438e-09,7.908030530176971e-07,2.507417005877304e-07,2.868617391422337e-06,8.154250070079722e-07,2.308124291869963e-05,1.6225169823634524e-10,2.3965771547621594e-06,1.0854846907393498e-09,6.625029583347381e-13,9.325474921605774e-10,2.8697898445478937e-08,1.7256570072522323e-12,7.201994578963944e-13,1.0473255584461172e-09,3.980078536323747e-12,4.324641218805243e-08,6.801164212790997e-10,1.0674215615826393e-11,1.0113377519282254e-13,1.6314524448633164e-17,5.857220593168276e-10,1.1995838667624195e-12,5.316462625392591e-14
2.085684914014839e-06,0.5967379356369604,8.588565047293835e-07,4.262630561989174e-08,8.916468300928506e-07,2.1440273079264687e-06,0.0,0.0,1.0470914600749468e-06,2.698460634816432e-10,1.5721634926320488e-08,8.108978541823808e-12,7.271018857301663e-14,7.926288177158881e-23,4.587340617026677e-17,3.884238436118307e-12,4.294636339899266e-08,1.020279485069893e-10,4.220043171827151e-16,2.554256608717935e-18,1.201491796227671e-09,8.559539258153711e-17,6.948490155281781e-14,2.6431597040112033e-13,4.296878776501485e-13,3.4978616733573504e-10,1.2566595292001204e-14,1.0627511604715652e-14,5.8560333965358e-15,1.3886166862067155e-16,9.878140673073241e-15,1.9433546874833084e-18,2.3786602298035925e-12,6.782546942469878e-20,3.76,0.0,0.608995280045276,0.9997906597418148,2.172603247736651e-06,2.5460015085124054e-09,0.0013986910409130517,0.0013987141649634434,4.047526654000522e-12,1.1690357055133013e-15,0.00020548626473944275,2.4372900743229094e-10,2.20673784846539e-09,8.192984253720342e-07,2.600161425467599e-07,3.0277655753986753e-06,8.594659382598799e-07,2.347929046649085e-05,1.7086399345859737e-10,2.485941770192895e-06,1.1459018791160335e-09,7.008334548145378e-13,9.890535652685554e-10,2.982919782878305e-08,1.883735206952925e-12,7.875741948207688e-13,1.1240408264903057e-09,4.42262277190118e-12,4.5589705407453707e-08,7.04698118003598e-10,1.1451240570963723e-11,1.1246761844495611e-13,1.7371461732528212e-17,6.278957217011047e-10,1.2865012589426394e-12,5.92293445629926e-14
2.1249296551365e-06,0.5967409030480154,8.929987692598693e-07,4.4413144902403254e-08,9.155972913738503e-07,2.270170469478554e-06,0.0,0.0,1.0883706143593122e-06,2.839786730090488e-10,1.6623760545812616e-08,8.774595995508701e-12,8.06330368458937e-14,9.133579073232573e-23,5.080560420243984e-17,4.132317458364651e-12,4.518811046653213e-08,1.0925891416211846e-10,4.688210631578292e-16,2.7394299805758716e-18,1.2471242977333606e-09,8.892075712124526e-17,7.373283448666994e-14,2.9068933638918945e-13,4.5342065869587177e-13,3.7840102429306076e-10,1.3324964496969196e-14,1.1856253431417433e-14,6.594826943304675e-15,1.5493989178286827e-16,1.0621362109295314e-14,2.0893710557250717e-18,2.509810739500328e-12,7.70286195883737e-20,3.76,0.0,0.6089684960840293,0.9997905087454927,2.2742804659584633e-06,2.7246743882216892e-09,0.0014249777668190317,0.0014250021972518592,4.12367328787644e-12,1.1911031361096543e-15,0.00020548623296634175,2.5567053523118733e-10,2.3540651467171944e-09,8.482968780410558e-07,2.6945903109514325e-07,3.192759366998362e-06,9.050795314581063e-07,2.387577437397331e-05,1.797571835506797e-10,2.576814900754844e-06,1.2086217079196663e-09,7.40912611822635e-13,1.0478387170300651e-09,3.098275433513653e-08,2.0529988900150043e-12,8.598554797672924e-13,1.2048588410104244e-09,4.9048113622131456e-12,4.80169865944669e-08,7.297150719735164e-10,1.2269618182631153e-11,1.2488316274940066e-13,1.84827476769411e-17,6.721809974927409e-10,1.377797256817671e-12,6.58515598320939e-14
2.164174396258161e-06,0.5967438710471874,9.278210989156624e-07,4.623798307060651e-08,9.397439601058458e-07,2.4012740973835845e-06,0.0,0.0,1.1308588071601636e-06,2.9866948334542443e-10,1.755980609339879e-08,9.482308068591636e-12,8.926378557056467e-14,1.0496650209664044e-22,5.615992205081046e-17,4.391111605483303e-12,4.750572568817364e-08,1.1686969049644337e-10,5.1989414098498e-16,2.9343013353836782e-18,1.2936071743385851e-09,9.230973760646865e-17,7.817308576256757e-14,3.191651352535538e-13,4.780685094939038e-13,4.087597983432597e-10,1.411375423526907e-14,1.3203161962866331e-14,7.412033302735258e-15,1.7254697858079633e-16,1.1407551547304782e-14,2.2436671574832813e-18,2.64530555967097e-12,8.728333603748142e-20,3.76,0.0,0.6089417049525903,0.9997903542929976,2.3786627541137845e-06,2.9125838061124092e-09,0.0014512633248102557,0.001451289110787105,4.19981653871179e-12,1.2131696585603283e-15,0.0002054862041908337,2.679619996181489e-10,2.5080740500775218e-09,8.777977325855788e-07,2.7907013743399103e-07,3.3637042068483864e-06,9.522932856126577e-07,2.4270700644331588e-05,1.889352027487381e-10,2.6691899915304057e-06,1.2736880791730966e-09,7.828007997970967e-13,1.1089476730701521e-09,3.215854148947208e-08,2.2340156310359803e-12,9.373024341406356e-13,1.2899182404184802e-09,5.429370462447813e-12,5.052973133391823e-08,7.551666883215385e-10,1.3130771182713315e-11,1.384666176438301e-13,1.9650413484098832e-17,7.186392183637637e-10,1.4735997715051243e-12,7.307062055963271e-14
2.203419137379822e-06,0.5967468396469396,9.633226392075297e-07,4.8100785272029696e-08,9.640866262750104e-07,2.537435635450829e-06,0.0,0.0,1.1745783245688776e-06,3.139351813497539e-10,1.853040707124718e-08,1.0233914145703177e-11,9.865178071850029e-14,1.2032017738852642e-22,6.196318316926726e-17,4.660852340451757e-12,4.9900360968628086e-08,1.2487338269141999e-10,5.75528745050861e-16,3.1391938032643188e-18,1.340940432865148e-09,9.57623557271065e-17,8.281043561890395e-14,3.498704777896237e-13,5.036540685186322e-13,4.4093279117391515e-10,1.493356667465031e-14,1.4677302706140367e-14,8.31443691571243e-15,1.9179696833302517e-16,1.2238472254414084e-14,2.4065693014803936e-18,2.7851969452271103e-12,9.868830043673733e-20,3.76,0.0,0.6089149065177634,0.9997901963666326,2.4857721279479258e-06,3.110039030677362e-09,0.001477547714263925,0.0014775749059103781,4.275956404705785e-12,1.2352352760081074e-15,0.000205486165710382,2.806075232873513e-10,2.6689299996009414e-09,9.078003146741767e-07,2.888492340893315e-07,3.540705391973611e-06,1.0011346624676903e-06,2.4664075258939132e-05,1.9840198264914594e-10,2.7630605131294957e-06,1.3411448013184091e-09,8.265595922415926e-13,1.1724250647082154e-09,3.335653290879271e-08,2.427370926161962e-12,1.0201828427176364e-12,1.3793595461940723e-09,5.999158827827048e-12,5.3129413247474143e-08,7.810523756389022e-10,1.4036145657669353e-11,1.5330975477717697e-13,2.0876535024389377e-17,7.67332271755688e-10,1.5740378781087219e-12,8.092784028330076e-14
2.242663878501483e-06,0.5967498088597172,9.99502535173584e-07,5.0001516365423994e-08,9.886250929961193e-07,2.6787523898941043e-06,0.0,0.0,1.219551425950091e-06,3.297927901818913e-10,1.953619993685025e-08,1.1031252091889641e-11,1.0884883887005126e-13,1.375757588098245e-22,6.824332846648056e-17,4.941771169558759e-12,5.2373161409607634e-08,1.3328331267138583e-10,6.360463264922085e-16,3.3544354729990496e-18,1.3891240811690017e-09,9.927863407161798e-17,8.764969617537373e-14,3.829378097746886e-13,5.302004438374804e-13,4.749916858517077e-10,1.578500339903756e-14,1.6288259563305996e-14,9.30927790418105e-15,2.128100640663875e-16,1.311593143656374e-14,2.5784112155138847e-18,2.9295369358330775e-12,1.1134955008357932e-19,3.76,0.0,0.6088881006465326,0.9997900349182356,2.595630581976218e-06,3.3173539552622964e-09,0.0015038309345474943,0.0015038595829562735,4.352092884029494e-12,1.2572999917023058e-15,0.0002054861353029782,2.936112245272807e-10,2.836799260442681e-09,9.38303954568618e-07,2.987960951169339e-07,3.723868075868384e-06,1.0516310865949978e-06,2.5055904177482157e-05,2.0816145136599214e-10,2.8584199615942363e-06,1.4110356100091147e-09,8.722517633801172e-13,1.2383154494066726e-09,3.4576702457540315e-08,2.6336684213101225e-12,1.1087732823254501e-12,1.4733251415652397e-09,6.617171735631563e-12,5.58175039986208e-08,8.073715465831623e-10,1.4987211036837685e-11,1.695101775099582e-13,2.216322117880787e-17,8.183225945521293e-10,1.6792418028115225e-12,8.946655720442372e-14
