Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783)
0.0021843538155283363,0.5288184565484877,1.605696435881111e-08,6.905109561134804e-10,4.497530449626336e-08,4.8116047435058477e-05,0.0,0.0,0.0001439147550184712,2.495749166994443e-05,6.418386600870174e-05,4.747347171819219e-09,2.6727648838993725e-12,8.320665186759846e-27,2.343846157938504e-19,6.782856339438352e-13,8.692570265509003e-09,4.05489043756587e-08,1.0626613202711666e-14,1.4086311503985062e-18,1.0020904816065186e-07,2.0253017721392785e-16,5.3595162285044466e-15,1.323974403548083e-11,2.990887391996464e-12,1.0717523346461432e-07,2.5977637715598493e-15,3.628960837682587e-12,1.447289819240208e-12,4.797193982739976e-17,1.0055909041965684e-14,9.756256277753699e-17,6.5577992747751415e-12,2.1602942580182716e-15,3.76,0.0,0.9309207688519605,0.9996333115650475,0.0001883616324106789,5.181170702228521e-07,0.021571068383014015,0.021635747102982508,8.170906343335991e-13,3.7306111797690916e-17,3.61549897264793e-05,8.611053376855685e-11,2.4201512346014276e-08,1.9051083772681957e-07,3.921170040392464e-08,0.00022719394147868092,3.87939735936072e-05,2.9912399327649546e-07,6.883490919297221e-11,7.023968450965443e-05,5.821680272823319e-09,2.333897142425121e-10,7.75276140926505e-09,1.6391920427683442e-09,2.7973062654926552e-12,7.26113161306176e-12,8.844230904142274e-09,3.750182171031429e-09,3.3151950326144836e-07,2.076668553707726e-09,2.708704470072668e-09,2.4502601450503933e-07,8.570414909448781e-17,5.145238468111447e-08,1.00017428094228e-09,8.238933713766415e-10,1.810609369937759e-15,1.3390437343988576e-14,3.819619341732714e-16,1.497046731229652e-11
0.002237737220000018,0.5288672595521092,1.647938223740089e-08,7.162768296739357e-10,4.622303710027428e-08,5.01735484915417e-05,0.0,0.0,0.0001470822954974245,2.62269702719248e-05,6.681566757591678e-05,5.159495742667641e-09,2.861052100153156e-12,9.309915423908934e-27,2.5556295351319253e-19,7.206152550067946e-13,8.90921539826754e-09,4.2819101767214694e-08,1.1761806996244848e-14,1.5183371505073927e-18,1.0515249537638345e-07,2.1254208663288722e-16,5.693334700605233e-15,1.4018932159489227e-11,3.1317090798511086e-12,1.1587907525791123e-07,2.7483965064862874e-15,4.009122261658002e-12,1.5308787433591536e-12,5.0936420543957933e-17,1.0640123841165592e-14,1.0729012720689303e-16,6.902671406500263e-12,2.4089604113179345e-15,3.76,0.0,0.9303876279054065,0.9996234549506336,0.00019574180664072628,5.382938661760127e-07,0.02209187846669305,0.022159220231886798,8.368184405610889e-13,3.8206878305842724e-17,3.615463322999387e-05,9.056548601084675e-11,2.546357909169171e-08,1.9546210416877705e-07,4.023823163295547e-08,0.00023622671910148064,4.033095966336403e-05,2.9955673003235657e-07,7.228758389041158e-11,7.103289144231736e-05,6.094615262146683e-09,2.5092151869948436e-10,8.119677286566265e-09,1.7132705531255427e-09,2.987295364176246e-12,7.749065457221375e-12,9.208718178744267e-09,4.0137537637485504e-09,3.380593186463419e-07,2.130422971064764e-09,2.8847379240112858e-09,2.6205034386933503e-07,9.18367730747288e-17,5.4096829961389515e-08,1.0514731695146767e-09,8.817151091286386e-10,1.9376780602497296e-15,1.471934738691974e-14,4.1192478257576336e-16,1.579259406012137e-11
0.0022911206244716994,0.5289160518026428,1.6907073480737937e-08,7.427118040886434e-10,4.750042776990571e-08,5.2283539786645626e-05,0.0,0.0,0.00015024136401831434,2.7525516880721013e-05,6.948190652726215e-05,5.597653117481044e-09,3.0604025094695253e-12,1.0396583504766152e-26,2.7829132610321206e-19,7.648511384863906e-13,9.129887122679732e-09,4.51850512124459e-08,1.2996241144831546e-14,1.634482335418528e-18,1.1021424248075425e-07,2.227951423402038e-16,6.042197172158431e-15,1.48396986752641e-11,3.2770029540760645e-12,1.2511916779605498e-07,2.9044249938399416e-15,4.420502668080532e-12,1.6186613188981958e-12,5.4079180552345407e-17,1.1252491689475629e-14,1.17789606691394e-16,7.260779433431467e-12,2.681770895959863e-15,3.76,0.0,0.9298545121498408,0.9996134700558987,0.00020332414930575546,5.589673423686147e-07,0.022612382614871626,0.02268242327634481,8.565346582358506e-13,3.9107119245390545e-17,3.615427209383407e-05,9.518124563531226e-11,2.677160274841132e-08,2.0050978238660396e-07,4.12849698588718e-08,0.00024549328370454467,4.190748172342455e-05,3.000104682972251e-07,7.584985371715855e-11,7.180328367183048e-05,6.373841424883142e-09,2.694509194956146e-10,8.494988684082455e-09,1.790121736501323e-09,3.1880838984429574e-12,8.264051352156271e-12,9.583695411225665e-09,4.292793960688483e-09,3.445565213250162e-07,2.1852169366847578e-09,3.06868280596814e-09,2.797818207427995e-07,9.829890557499392e-17,5.682677052500078e-08,1.1044231285376823e-09,9.42923363734806e-10,2.072188835172431e-15,1.6166029610098768e-14,4.4395071187462585e-16,1.6646065778293158e-11
0.002344504028943381,0.5289648335008249,1.733998772236405e-08,7.698253473109833e-10,4.8807440648622325e-08,5.4446619077841305e-05,0.0,0.0,0.00015339261077918867,2.8853005270790297e-05,7.218203212025937e-05,6.062886670308659e-09,3.2713440959886874e-12,1.1597184125869191e-26,3.0265773710792337e-19,8.110501920267413e-13,9.35455923967791e-09,4.7649799826967205e-08,1.4336879125496334e-14,1.75732811665808e-18,1.1539423866797361e-07,2.332893210132357e-16,6.406553351265252e-15,1.5704029366352665e-11,3.426849186659467e-12,1.3491930881256117e-07,3.065944424281407e-15,4.864995176001045e-12,1.7108195563855222e-12,5.740975118914622e-17,1.1894231075895862e-14,1.2910822841933943e-16,7.632423770623264e-12,2.9806746893126855e-15,3.76,0.0,0.9293214163303468,0.9996033537594861,0.0002111133381252936,5.801464486962388e-07,0.023132580578701645,0.023205355483628683,8.762392779318172e-13,4.000683434701503e-17,3.6153906205104606e-05,9.996116177834923e-11,2.81265529267526e-08,2.0565358245807983e-07,4.235187246301109e-08,0.0002549981108524003,4.352428919094986e-05,3.004856273893506e-07,7.952354573570392e-11,7.255188535917351e-05,6.659380063063987e-09,2.8901989396157943e-10,8.878717587213166e-09,1.869819434754465e-09,3.400166662445335e-12,8.807291069822592e-12,9.969428241854661e-09,4.588040070134688e-09,3.510161018096853e-07,2.2410469470521596e-09,3.2607691451603543e-09,2.982316108916812e-07,1.0510378635690626e-16,5.964363422323749e-08,1.1590513790339928e-09,1.0076790640320472e-09,2.2144953398080083e-15,1.773959618436495e-14,4.781639377438554e-16,1.7531949939427226e-11
0.0023978874334150625,0.5290136048493665,1.777807845683055e-08,7.976270919725042e-10,5.0144054509343364e-08,5.6663376761402387e-05,0.0,0.0,0.0001565366660875847,3.020932496212768e-05,7.491553420068032e-05,6.556287797823636e-09,3.4944230360009735e-12,1.2914692653299816e-26,3.2875420451882933e-19,8.592703926419828e-13,9.5832080107318e-09,5.0216455927723014e-08,1.5791068647214166e-14,1.887141945938086e-18,1.2069243304298458e-07,2.440245997761406e-16,6.7868614232037635e-15,1.6613975998212646e-11,3.5813285294206265e-12,1.4530399187575208e-07,3.2330509549498685e-15,5.344569969758494e-12,1.8075406548376398e-12,6.093814071419775e-17,1.2566612339634942e-14,1.4129536740882717e-16,8.01790636675226e-12,3.3077470102732242e-15,3.76,0.0,0.9287883352100887,0.9995931029432169,0.00021911404216984462,6.018400717006274e-07,0.023652472100995033,0.02372801613448833,8.959322899070062e-13,4.0906023332005807e-17,3.6153535451029325e-05,1.0490860333113219e-10,2.952940514199891e-08,2.1089326595586778e-07,4.343890761194298e-08,0.000264745663425645,4.518212871856374e-05,3.0098262930731525e-07,8.331050378633107e-11,7.327968961677681e-05,6.951253689847726e-09,3.0967165335531555e-10,9.270887773445762e-09,1.9524393643347564e-09,3.6240553428243515e-12,9.380026015715664e-12,1.0366186301645335e-08,4.900254656587992e-09,3.5744309881086265e-07,2.2979100597058486e-09,3.461230870576784e-09,3.1741104013137655e-07,1.1226504209750293e-16,6.254886031632585e-08,1.21538535067283e-09,1.076148618555427e-09,2.3649632609450982e-15,1.9449753779338173e-14,5.146949732822549e-16,1.8451353491029224e-11
0.002451270837886744,0.5290623660530095,1.8221302892830737e-08,8.261268392389543e-10,5.151026274079692e-08,5.8934396362466586e-05,0.0,0.0,0.00015967414039949696,3.1594381160388506e-05,7.76819421626673e-05,7.0789723634614045e-09,3.7302042179223054e-12,1.4354811704725988e-26,3.5667625186021075e-19,9.095707084081533e-13,9.815812123365073e-09,5.288819036656043e-08,1.7366558111842125e-14,2.024197381026386e-18,1.2610877462000515e-07,2.550009562165161e-16,7.183587443951551e-15,1.7571657911790646e-11,3.74052238248878e-12,1.5629841861974788e-07,3.4058417395370264e-15,5.8612761870988716e-12,1.9090171033398336e-12,6.467485553936032e-17,1.327095992560088e-14,1.5440261766655257e-16,8.417530917346105e-12,3.665195481691048e-15,3.76,0.0,0.9282552635675131,0.9995827144908646,0.00022733092423778394,6.240570402661512e-07,0.02417205691618717,0.02425040454209397,9.156136841021515e-13,4.180468591205586e-17,3.615315971889841e-05,1.1002696061212152e-10,3.098114153850968e-08,2.162286454520744e-07,4.454605416262299e-08,0.0002747403939999311,4.688174459161731e-05,3.015018990527291e-07,8.721258913255543e-11,7.398765961977346e-05,7.2494859980181624e-09,3.314506647933066e-10,9.671524755847937e-09,2.038059137489486e-09,3.860278972350988e-12,9.98353827286644e-12,1.077424346368534e-08,5.230226256603908e-09,3.6384258540901687e-07,2.3558038875673154e-09,3.670305823326142e-09,3.373316224702793e-07,1.1979669319114295e-16,6.554390038919702e-08,1.2734526993320482e-09,1.148504069404131e-09,2.523970665145463e-15,2.1306837093046665e-14,5.536809267972613e-16,1.940542371500656e-11
0.0025046542423584257,0.5291111173185825,1.8669621808195378e-08,8.5533456680888e-10,5.290607328206076e-08,6.126025500525056e-05,0.0,0.0,0.0001628056245012387,3.300809462732761e-05,8.048082395124082e-05,7.63208116340906e-09,3.979271773643759e-12,1.5939400413193783e-26,3.8652319651692225e-19,9.620112385309954e-13,1.005235264868059e-08,5.5668237935171515e-08,1.9071514046934024e-14,2.168774207574872e-18,1.316432123210466e-07,2.6621836839898585e-16,7.597206436287201e-15,1.8579263662345866e-11,3.904512918358671e-12,1.6792851134100199e-07,3.584414930817497e-15,6.417243823933196e-12,2.015446785691926e-12,6.863092248878242e-17,1.4008654883713415e-14,1.6848386480916843e-16,8.831603146463895e-12,4.055366508457534e-15,3.76,0.0,0.9277221961935797,0.9995721852868588,0.0002357686432219148,6.468061312222613e-07,0.024691334750295252,0.024772520051016277,9.352834501391113e-13,4.270282178956261e-17,3.615277889602485e-05,1.15319649846315e-10,3.248275163238404e-08,2.2165958383875467e-07,4.567330153243446e-08,0.0002849867471974737,4.862387912049989e-05,3.020438649306156e-07,9.123168222653678e-11,7.467672968199925e-05,7.554101735604873e-09,3.544026738340259e-10,1.0080655601097997e-08,2.1267582635372827e-09,4.109384465783663e-12,1.0619151746344154e-11,1.119387809895226e-08,5.57877011222877e-09,3.702196563457856e-07,2.4147265911381814e-09,3.888235771315436e-09,3.580050873134894e-07,1.2771316074687633e-16,6.863021924420618e-08,1.3332813242463274e-09,1.224923250231609e-09,2.6919083459709177e-15,2.3321842777032862e-14,5.952657991671216e-16,2.0395349155132104e-11
0.0025580376468301073,0.529159858855061,1.9122999405635335e-08,8.852604316040372e-10,5.4331508493919644e-08,6.36415238635341e-05,0.0,0.0,0.00016593168981119283,3.4450401493326606e-05,8.331178510583905e-05,8.216780413821336e-09,4.242229623469617e-12,1.76732364539539e-26,4.183991798083671e-19,1.0166532656776682e-12,1.029281299236368e-08,5.855989883871162e-08,2.0914538889619013e-14,2.3211585511607226e-18,1.3729569497440755e-07,2.7767681487706716e-16,8.028202799648376e-15,1.96390527048512e-11,4.073383148200722e-12,1.8022092592689092e-07,3.768869699464106e-15,7.014685667524757e-12,2.1270330881557913e-12,7.281791184527774e-17,1.4781137285849544e-14,1.835953608578358e-16,9.260431072973352e-12,4.480751886708753e-15,3.76,0.0,0.9271891278890394,0.9995615122149314,0.00024443185645646746,6.700960748356016e-07,0.025210305320871172,0.025294362036242767,9.5494157731908e-13,4.360043065781095e-17,3.615239286970259e-05,1.207901150133054e-10,3.403523305192633e-08,2.271859935305945e-07,4.6820649544650745e-08,0.00029548916200383154,5.040927302675141e-05,3.026089588423392e-07,9.536968366286297e-11,7.53478062978249e-05,7.865126707945962e-09,3.7857472765456814e-10,1.049830891968167e-08,2.2186181580505462e-09,4.3719371380333675e-12,1.1288233327594787e-11,1.1625373336516652e-08,5.946728922393906e-09,3.765794164041743e-07,2.4746768695145367e-09,4.115266426200887e-09,3.794434057451869e-07,1.3602927377287393e-16,7.1809295770389e-08,1.3948993846894394e-09,1.3055899481591267e-09,2.8691801797865415e-15,2.5506464404105654e-14,6.396007902934566e-16,2.1422360610996194e-11
0.002611421051301789,0.5292085908736239,1.9581403178806648e-08,9.159147719696974e-10,5.578660498694434e-08,6.60787685922626e-05,0.0,0.0,0.00016905288878170196,3.5921253022642935e-05,8.6174467843558e-05,8.834262255625023e-09,4.519702035759741e-12,1.9559894334636148e-26,4.524119614428243e-19,1.0735590876825587e-12,1.05371788417505e-08,6.156654023219972e-08,2.290468912222873e-14,2.4816429398497952e-18,1.430661713131467e-07,2.8937627471110095e-16,8.477069004495328e-15,2.0753357125444126e-11,4.247216962107139e-12,1.9320306492774294e-07,3.95930627067467e-15,7.655899299413058e-12,2.2439850103543993e-12,7.724796092306496e-17,1.558990865117673e-14,1.9979580090115622e-16,9.704325173057926e-12,4.943995635779568e-15,3.76,0.0,0.9266560534617561,0.9995506921567221,0.0002533252220371052,6.939355601796672e-07,0.025728968336949654,0.025815929902229123,9.745880546206427e-13,4.4497512200492915e-17,3.61520015271449e-05,1.26441828267425e-10,3.563959215644286e-08,2.3280783559595622e-07,4.798810825723327e-08,0.0003062520740450326,5.2238665822126624e-05,3.031976165718028e-07,9.962851433333586e-11,7.60017691508628e-05,8.182587784009258e-09,4.040151984865357e-10,1.0924514863947809e-08,2.313722172916874e-09,4.648521169949812e-12,1.1992193994965881e-11,1.2069017328149058e-08,6.334973611891921e-09,3.829269698459031e-07,2.535653950680525e-09,4.3516474624213775e-09,4.016588159135645e-07,1.44760276448464e-16,7.508262377007186e-08,1.4583353157571725e-09,1.3906940688879957e-09,3.056203488537096e-15,2.787313105826558e-14,6.868446376741608e-16,2.24877321910068e-11
0.0026648044557734704,0.5292573135877129,2.00448037719285e-08,9.473081157872113e-10,5.727141342712344e-08,6.85725497402391e-05,0.0,0.0,0.0001721697553826117,3.742061534094082e-05,8.906855018082807e-05,9.485745281537704e-09,4.8123341982246135e-12,2.1627630918337397e-26,4.886730662167928e-19,1.1327922089584162e-12,1.0785438108222681e-08,6.469159782338546e-08,2.505149468832172e-14,2.650526444825733e-18,1.4895458997352976e-07,3.013167274830091e-16,8.944307088904766e-15,2.1924583421710644e-11,4.4260992520933775e-12,2.0690309102389922e-07,4.155825925055161e-15,8.343269112456727e-12,2.3665172793904585e-12,8.193379877340852e-17,1.643653471988298e-14,2.1714640124530598e-16,1.0163598622376234e-11,5.4479010609018706e-15,3.76,0.0,0.9261229677240868,0.999539721990353,0.0002624534011074866,7.183332403717208e-07,0.02624732349899184,0.026337223081984655,9.94222870697625e-13,4.539406609210239e-17,3.61516047554352e-05,1.322782948400876e-10,3.729684468585262e-08,2.3852511871486805e-07,4.917569775962816e-08,0.0003172799178197191,5.411279617967958e-05,3.0381027805292354e-07,1.0401011734373469e-10,7.663947209060399e-05,8.506512757354012e-09,4.3077380775786746e-10,1.1359304928123202e-08,2.412155600455452e-09,4.939740193002073e-12,1.27324900466342e-11,1.2525103517275854e-08,6.7444041187411975e-09,3.8926741087318834e-07,2.597657579748507e-09,4.5976325383640854e-09,4.2466384754750407e-07,1.5392183560542674e-16,7.845171276641134e-08,1.523617843822553e-09,1.4804318061126484e-09,3.253409412090143e-15,3.0435046447968937e-14,7.371639544592534e-16,2.3592782433776295e-11
0.002718187860245152,0.5293060272130897,2.0513174857867642e-08,9.79451183014387e-10,5.8785998304230485e-08,7.112342314554823e-05,0.0,0.0,0.0001752828056494355,3.894846913353752e-05,9.199374509228805e-05,1.0172475085310347e-08,5.1207928030786164e-12,2.3884633815475764e-26,5.273001568697848e-19,1.1944174678037476e-12,1.1037580867587017e-08,6.793857754043023e-08,2.7364978997932862e-14,2.8281148185137006e-18,1.549608994934512e-07,3.134981533072024e-16,9.430429649116418e-15,2.315521433323803e-11,4.610115970296743e-12,2.2134994087923034e-07,4.358531008028763e-15,9.079268345314936e-12,2.4948504671429497e-12,8.688877171573693e-17,1.732264814391436e-14,2.357109811705681e-16,1.0638567559845105e-11,5.995438072435035e-15,3.76,0.0,0.9255898654903152,0.9995285985889854,0.0002718210601076382,7.43297737671153e-07,0.026765370498823722,0.026858241036190684,1.0138460138767501e-12,4.6290091998373955e-17,3.61512024414862e-05,1.3830305505365643e-10,3.900801643719405e-08,2.443378981513289e-07,5.038344797156077e-08,0.0003285771288838736,5.603240229646301e-05,3.0444738762566015e-07,1.0851645911982644e-10,7.726174407796713e-05,8.836930349034356e-09,4.58901650925818e-10,1.1802711943219844e-08,2.5140056808017856e-09,5.2462178665754714e-12,1.35106243756626e-11,1.2993930912353598e-08,7.175950200370651e-09,3.9560581508286676e-07,2.660688007482104e-09,4.853479319631013e-09,4.4847134563795e-07,1.6353004842700195e-16,8.191808879107011e-08,1.5907760015976885e-09,1.5750058152022672e-09,3.4612432899146674e-15,3.3206228696435666e-14,7.90733572598566e-16,2.473887549758921e-11
0.0027715712647168335,0.5293547319678938,2.0986493002247117e-08,1.0123548858118545e-09,6.03304376774919e-08,7.373194031271554e-05,0.0,0.0,0.0001783925382822534,4.05048093218453e-05,9.494979970567077e-05,1.0895724827866015e-08,5.445766648714111e-12,2.633056801870511e-26,5.684146110132186e-19,1.258500726108172e-12,1.1293599298146195e-08,7.131105725788214e-08,2.9855678861761915e-14,3.014720546917727e-18,1.6108504831083243e-07,3.2592053284990387e-16,9.935957431985454e-15,2.4447810721294598e-11,4.799354141493423e-12,2.3657333909253395e-07,4.567524982799802e-15,9.866461208389482e-12,2.629211110878413e-12,9.21268695786315e-17,1.8249951099403868e-14,2.5555604560455906e-16,1.1129551207551554e-11,6.589750748465243e-15,3.76,0.0,0.9250567415741499,0.9995173188193635,0.00028143287298061474,7.688376484327167e-07,0.027283109019570307,0.027378983252350574,1.0334574721551727e-12,4.718558957536003e-17,3.6150794471973124e-05,1.44519683074424e-10,4.077414379520935e-08,2.5024627469711515e-07,5.161139843396597e-08,0.0003401481459848467,5.799822224726115e-05,3.0510939429083716e-07,1.1314952892237472e-10,7.786939010071515e-05,9.17387027339224e-09,4.884512224898497e-10,1.225477015637443e-08,2.6193616427725123e-09,5.568598349847573e-12,1.4328147633712713e-11,1.347580436478264e-08,7.630572258616156e-09,4.0194723187150694e-07,2.724745978566826e-09,5.119449504172336e-09,4.7309449332062606e-07,1.7360145021122514e-16,8.54832951338018e-08,1.6598391423761049e-09,1.6746253901605065e-09,3.6801650498584485e-15,3.6201554746933e-14,8.477369278129526e-16,2.592742240648978e-11
0.002824954669188515,0.5294034280726978,2.1464737567497426e-08,1.04603033782981e-09,6.190482292229108e-08,7.639864877514555e-05,0.0,0.0,0.00018149943528287957,4.2089644724632815e-05,9.793649453154197e-05,1.1656795825753482e-08,5.787967253461082e-12,2.900088684125131e-26,6.121409049110623e-19,1.3251091039891464e-12,1.1553487620112424e-08,7.481268858540084e-08,3.253466599509254e-14,3.210663002545855e-18,1.6732698476199348e-07,3.3858384734577564e-16,1.0461421170197485e-14,2.5805013500053143e-11,4.993901986287572e-12,2.5260381254305933e-07,4.7829124210178804e-15,1.070750502727249e-11,2.7698318371230734e-12,9.766275300312888e-17,1.922021836286289e-14,2.767508687452183e-16,1.1636872066998433e-11,7.23416514208103e-15,3.76,0.0,0.9245235907862783,0.999505879540357,0.00029129352333464193,7.949615479152132e-07,0.027800538735585797,0.027899449243970732,1.0530572331978199e-12,4.808055846986091e-17,3.615038073328108e-05,1.5093179229998996e-10,4.2596274288941164e-08,2.5625039356856206e-07,5.285959809327015e-08,0.0003519974131453968,6.0010994329480484e-05,3.057967519485258e-07,1.179113408892431e-10,7.846319205969834e-05,9.517363067154192e-09,5.194764417103102e-10,1.2715514992819631e-08,2.7283147131081557e-09,5.907546934450177e-12,1.5186659545651224e-11,1.3971034851534538e-08,8.109262184173364e-09,4.0829667776477185e-07,2.789832719205825e-09,5.395808849332359e-09,4.985468339994198e-07,1.8415302234000211e-16,8.91488930712877e-08,1.730836953922547e-09,1.7795066450745635e-09,3.910649606954001e-15,3.943680536954137e-14,9.083664439780716e-16,2.7159882364648727e-11
