Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82)
0.00033356963332161887,0.5430878019466998,5.72421542805514e-07,3.2529343360056705e-08,6.050801335548743e-07,0.00032554283458141863,0.0,0.0,0.0003113983351495461,2.250037825496023e-05,8.13356868513029e-05,1.9682510506492068e-07,6.308818382537496e-11,4.8192983784048115e-23,3.924469862055673e-17,3.767317441340296e-12,8.446906488988319e-07,9.936884047728532e-07,1.1362637696464194e-12,1.1904440094143408e-16,2.167128914817043e-07,2.6101182454485315e-15,1.2481476071047964e-13,3.966571896161744e-09,3.151824825672208e-10,1.043144954108951e-06,8.480928121820564e-14,1.9410501479934254e-09,1.1468935475268543e-09,2.1648023989431077e-13,1.6286660662085218e-12,2.3163327604899976e-15,6.730344763601664e-11,6.277825341225147e-10,3.76,0.0,0.5846063773892515,0.9992723561055369,0.0003593601154739604,7.65433512828338e-06,0.021791580018152432,0.02188132847623893,7.203688962958461e-12,8.277082038689555e-16,8.6070859160501e-05,1.746942746468098e-09,2.0590185881420245e-07,1.2045216591669048e-06,4.5987133657209646e-07,0.0006432972326099875,9.968944781635775e-05,4.936262350660478e-06,1.3121648193247314e-09,0.00016962918420846527,3.8310483289698194e-08,1.4082933724832264e-09,4.3385143453749485e-08,3.009953026543478e-08,1.8977464540295284e-10,1.545147161696905e-10,1.9839601542217814e-07,9.179736823277272e-09,3.2269119361951395e-06,3.7946354221943384e-09,1.778553801588508e-08,8.732793890117121e-07,4.4786361000502635e-15,1.9073637888268572e-07,1.2478107833047981e-09,4.575682581760881e-10,1.013835504557722e-15,7.838265764623214e-14,2.341791997038259e-15,1.0079631983574146e-10,8.411676538773335e-17,7.885176405069948e-13,4.173281274157358e-16,1.372917226955451e-09,2.5333135993456097e-17,7.353937052185878e-16,1.346140417283992e-12,3.966715092126257e-07,1.6522764327980075e-14,2.5779063461939973e-07,1.165824928833374e-08
0.0003438795928063111,0.5431570243658119,5.862853561287487e-07,3.3517993045125466e-08,6.201425776534737e-07,0.0003395367507687599,0.0,0.0,0.0003209354958822897,2.4209298741690915e-05,8.613535001108742e-05,2.1416639747948232e-07,6.784772166334147e-11,5.368561009737524e-23,4.268350958215478e-17,4.00066278198725e-12,8.818732126514869e-07,1.0762325312161987e-06,1.263133391307202e-12,1.2962823026967227e-16,2.3024126485569442e-07,2.7737977622088534e-15,1.3316017856124123e-13,4.317247122425417e-09,3.3890734079922394e-10,1.130431193718092e-06,9.078441536070966e-14,2.1058285592620364e-09,1.2629378863367362e-09,2.366864413514305e-13,1.7617661567099598e-12,2.563381488728021e-15,7.10837711498272e-11,6.760233473205444e-10,3.76,0.0,0.583910006421955,0.9992490623104455,0.00037446819751847985,8.132717300733972e-06,0.022451300372375457,0.02254650067588834,7.4217761082779e-12,8.527769098355623e-16,8.606885278449739e-05,1.8450963785006834e-09,2.176118468165319e-07,1.23322488422518e-06,4.7093834240414454e-07,0.0006707877556188292,0.00010391068669816328,4.94755214220655e-06,1.3866874936230237e-09,0.0001734433774458451,4.046041038141435e-08,1.5244310801594611e-09,4.584757016733522e-08,3.1221842006013625e-08,2.0289668258124095e-10,1.6508553774245697e-10,2.078208978510236e-07,9.817538697656962e-09,3.3281245400611376e-06,3.884474553034382e-09,1.9096575151737246e-08,9.56740936547191e-07,4.8476776894691624e-15,2.0181358276607444e-07,1.3200829894036377e-09,4.892894790954348e-10,1.0841184443518106e-15,8.5959670211051e-14,2.5432620161974856e-15,1.0784450590645903e-10,8.994795260820806e-17,8.416518372782791e-13,4.4311690038835046e-16,1.4242652890359516e-09,2.6898535797224127e-17,7.897424646828873e-16,1.4031394149868956e-12,4.337783061562341e-07,1.7757612886434245e-14,2.695862082615138e-07,1.2573792553798868e-08
0.00035418955229100333,0.5432262297840073,6.005369391420374e-07,3.453958154786288e-08,6.357839363868414e-07,0.0003538540950756699,0.0,0.0,0.0003304719357596895,2.5986872091944387e-05,9.105817223556891e-05,2.3267916579559873e-07,7.29299514261412e-11,5.976806276860204e-23,4.639151634798109e-17,4.2451092822895145e-12,9.205380236639003e-07,1.1641915116908835e-06,1.4018814682014198e-12,1.4093289025982744e-16,2.4417446867060615e-07,2.9424530403643616e-15,1.4203517462498122e-13,4.693140505144421e-09,3.6404535655384584e-10,1.2230341123841363e-06,9.705695897658876e-14,2.2808113733106785e-09,1.3893769383165092e-09,2.5869623367864837e-13,1.9040116217242046e-12,2.8310172260421627e-15,7.503281472852024e-11,7.268843308341727e-10,3.76,0.0,0.5832136629642133,0.9992254670250186,0.00038995050599958535,8.632038032385836e-06,0.023110174963222208,0.0232109863960108,7.639583665987966e-12,8.778145846661111e-16,8.606682044010165e-05,1.9474941371714246e-09,2.2983110624140156e-07,1.2628497627086916e-06,4.823631791151975e-07,0.0006989347347989397,0.00010822977541635937,4.959564671909907e-06,1.464275789482567e-09,0.00017720442329199944,4.2687981800111566e-08,1.6474890923956856e-09,4.839876588715991e-08,3.239161981416294e-08,2.1682193444969604e-10,1.762859596162994e-10,2.1755574668630307e-07,1.0494417288770716e-08,3.429333578454655e-06,3.977188283116293e-09,2.0469506967718845e-08,1.0454534141912662e-06,5.2386787982043904e-15,2.1334897852421277e-07,1.3953298480413049e-09,5.229484757094306e-10,1.1586947726552804e-15,9.424015430514054e-14,2.7612775396274516e-15,1.1523048501152272e-10,9.613534887877025e-17,8.978602672322801e-13,4.701276449979114e-16,1.4777830821329749e-09,2.853810857077106e-17,8.466611566619031e-16,1.46145967732477e-12,4.734556737523114e-07,1.9053652855044543e-14,2.8173602916152307e-07,1.3544132489260201e-08
0.00036449951177569556,0.5432954196988043,6.151766814686596e-07,3.5594676092400076e-08,6.52010202350995e-07,0.0003685034460506274,0.0,0.0,0.00034001029143555014,2.7833539214933886e-05,9.610407580812418e-05,2.524310927793769e-07,7.835593788277001e-11,6.649909993592027e-23,5.0387461830054026e-17,4.5010881945270745e-12,9.607312559294473e-07,1.2578671640710036e-06,1.553468167103641e-12,1.5299644311812921e-16,2.585120773623261e-07,3.116085143382551e-15,1.5147092937507162e-13,5.095851013576202e-09,3.906674683694864e-10,1.3211991860456743e-06,1.036375628788737e-13,2.4664940943846926e-09,1.5270946185032515e-09,2.8266057738087335e-13,2.0559611795892767e-12,3.1206000563142946e-15,7.915707765087562e-11,7.804770434220386e-10,3.76,0.0,0.5825173229134215,0.999201557867122,0.000405821188448294,9.153125224598749e-06,0.02376820129165464,0.02387478461798346,7.85711081000563e-12,9.028212036527444e-16,8.606476106079915e-05,2.0542897224614558e-09,2.425782257709523e-07,1.2934009241951116e-06,4.941479719036903e-07,0.0007277588753723428,0.00011264972253765609,4.972326031357832e-06,1.545029539917402e-09,0.00018091581335768489,4.499496592268573e-08,1.7777801594631155e-09,5.104068281443854e-08,3.361020558468904e-08,2.3159718812871712e-10,1.881513349412239e-10,2.2761453005957218e-07,1.1212661458393425e-08,3.5305584451135728e-06,4.072789751145456e-09,2.1906267877228812e-08,1.1396007368893623e-06,5.652629725785935e-15,2.2535778757660155e-07,1.4736494737318624e-09,5.586584051467704e-10,1.2378151939004089e-15,1.0328696200144698e-13,2.9971796668695834e-15,1.2297010380115814e-10,1.0269975381501806e-16,9.57310713370178e-13,4.984075602887407e-16,1.5335316679711896e-09,3.025471916500037e-17,9.062300876384302e-16,1.521141829635694e-12,5.15826947937782e-07,2.0413143025705197e-14,2.94254457250488e-07,1.4572356028888935e-08
0.0003748094712603878,0.5433645956202366,6.302051903268209e-07,3.668386327730099e-08,6.688276190060404e-07,0.00038349336148903033,0.0,0.0,0.0003495531959076172,2.9749763942685186e-05,0.00010127311435525223,2.734934990928638e-07,8.414795577756114e-11,7.394276139884092e-23,5.4691199965586024e-17,4.769042206946545e-12,1.002499221238831e-06,1.3575755117672563e-06,1.7189214121940398e-12,1.6585839496271465e-16,2.732536634527886e-07,3.2946953216967184e-15,1.6150018876232285e-13,5.527067337055352e-09,4.1884721292385954e-10,1.425180901102522e-06,1.1053718687356196e-13,2.6633958462229424e-09,1.6770438040047457e-09,3.087416877729251e-13,2.2182027362400435e-12,3.4335643646507864e-15,8.34631624601343e-11,8.369170404031957e-10,3.76,0.0,0.5818209620738385,0.9991773222827692,0.00042209453297756126,9.696832197580541e-06,0.024425376740332537,0.02453789439271425,8.074356675141575e-12,9.27796741289066e-16,8.6062673565271e-05,2.1656391688355466e-09,2.558720709237135e-07,1.3248834374461947e-06,5.062950257521662e-07,0.0007572809849238747,0.00011717354346982994,4.985862670928258e-06,1.6290501755079403e-09,0.00018458103209461412,4.738314852308267e-08,1.9156285612937714e-09,5.377529422514613e-08,3.487900056854399e-08,2.4727144569553445e-10,2.0071861412783523e-10,2.3801174787151655e-07,1.1974667973109399e-08,3.6318195085640144e-06,4.171293458920544e-09,2.340885496706764e-08,1.2393709602477576e-06,6.090557139541052e-15,2.3785543890598878e-07,1.555141268297812e-09,5.965377269332047e-10,1.3217421603494167e-15,1.1316810195993103e-13,3.252410319116077e-15,1.3108014786930426e-10,1.0966294169586544e-16,1.0201783475753721e-12,5.280050784301229e-16,1.591574806396877e-09,3.20513072897915e-17,9.685321713045935e-16,1.5822265896566324e-12,5.610198733847957e-07,2.1838431425587435e-14,3.071562439310849e-07,1.566171955497544e-08
0.00038511943074508,0.5434337590716832,6.456233019844403e-07,3.780775027740546e-08,6.862427086953142e-07,0.00039883238366990336,0.0,0.0,0.0003591032722752635,3.173603683032109e-05,0.00010656547342355858,2.959415033983794e-07,9.032955892414222e-11,8.216884769988912e-23,5.932375717047092e-17,5.0494259752281955e-12,1.0458884292590801e-06,1.4636472578185702e-06,1.8993410621757037e-12,1.7955973300595226e-16,2.883987974868958e-07,3.478285022791461e-15,1.7215734433569537e-13,5.9885719309592105e-09,4.48660798074003e-10,1.5352429630752303e-06,1.1776711215006879e-13,2.872060604614115e-09,1.840250881514984e-09,3.371138034053701e-13,2.3913547941706537e-12,3.771422242393505e-15,8.795778275132356e-11,8.963239180558183e-10,3.76,0.0,0.5811245561449062,0.9991527475435519,0.00043878497482335036,1.0264037795422913e-05,0.025081698572023692,0.02520031484059181,8.291320356574607e-12,9.527411713855456e-16,8.60605568571729e-05,2.2817010156911493e-09,2.6973180514449117e-07,1.3573028470901982e-06,5.188068399310226e-07,0.0007875219834149327,0.00012180426167375141,5.000201427725978e-06,1.7164408324976622e-09,0.00018820355813854836,4.9854334886362796e-08,2.0613703783939254e-09,5.6604596743240726e-08,3.619946748493944e-08,2.63896035407373e-10,2.1402642235314145e-10,2.4876246339878195e-07,1.2782946950514232e-08,3.7331380971189945e-06,4.2727153852246425e-09,2.4979328781888944e-08,1.3449565699777354e-06,6.55352491670764e-15,2.508575849254579e-07,1.6399060227662306e-09,6.367104696823781e-10,1.4107504629468311e-15,1.2395713773828842e-13,3.5285196464666258e-15,1.3957837499533447e-10,1.1704771048269686e-16,1.0866461000715493e-12,5.589699235529105e-16,1.6519790493917962e-09,3.393089107345431e-17,1.033652960992653e-15,1.6447547838899895e-12,6.091667776244352e-07,2.3331956969028546e-14,3.204565531218964e-07,1.6815655332534602e-08
0.00039542939022977225,0.5435029115907642,6.614320914106269e-07,3.8966966006504674e-08,7.042622981024994e-07,0.000414529044809209,0.0,0.0,0.0003686631283653228,3.379287856746133e-05,0.00011198147114454398,3.198541905206236e-07,9.692565376471083e-11,9.125339505651734e-23,6.430739336807753e-17,5.342706697659128e-12,1.0909456476723446e-06,1.5764282731967573e-06,2.0959033692077432e-12,1.941429648073718e-16,3.039470479696719e-07,3.666855901959811e-15,1.8347851563513944e-13,6.482245235290581e-09,4.801871687339573e-10,1.6516585155365278e-06,1.2533895422861532e-13,3.0930585042725454e-09,2.0178205461559905e-09,3.6796400405147113e-13,2.576067904228961e-12,4.135767064291939e-15,9.264777127852176e-11,9.5882136271354e-10,3.76,0.0,0.5804280807086967,0.9991278207431629,0.0004559071035413484,1.0855646526169392e-05,0.02573716392789575,0.02586204515146719,8.508000909287323e-12,9.776544671920382e-16,8.60584098248418e-05,2.4026364934987244e-09,2.841769115739101e-07,1.3906652060071605e-06,5.316861209062154e-07,0.0008185029139614343,0.00012654490998431907,5.015369554558853e-06,1.8073064682227824e-09,0.00019178686570883524,5.241035181824277e-08,2.215353776073468e-09,5.953061248984864e-08,3.757313263803597e-08,2.8152472927031695e-10,2.281151408380713e-10,2.5988233661016937e-07,1.3640127557594238e-08,3.834536490865773e-06,4.377073086042612e-09,2.6619814167764904e-08,1.456554779690797e-06,7.04263502823993e-15,2.6438011791159194e-07,1.728046022715615e-09,6.793065098555868e-10,1.5051278489188102e-15,1.3573362278521638e-13,3.827174096806286e-15,1.4848355080792667e-10,1.248779330580334e-16,1.156905046806328e-12,5.913531742566919e-16,1.7148138351474915e-09,3.589657085790352e-17,1.1016806845559858e-15,1.7087673654408172e-12,6.604047481190544e-07,2.4896251194811898e-14,3.341709833712816e-07,1.80377783295775e-08
0.0004057393497144645,0.5435720547302857,6.776328802638622e-07,4.0162162213631706e-08,7.228935413630833e-07,0.0004305918726857139,0.0,0.0,0.0003782353521583034,3.592084303027106e-05,0.000117521558990314,3.4531478803035895e-07,1.039625767466022e-10,1.0127913728082063e-22,6.966567692599169e-17,5.649364788970438e-12,1.1377179616395967e-06,1.6962801002430508e-06,2.3098656927493613e-12,2.0965216115316116e-16,3.198979813036399e-07,3.860409833610533e-15,1.955016419869915e-13,7.01007007455782e-09,5.135081030110226e-10,1.7747103697195737e-06,1.3326467674448246e-13,3.3269872235508543e-09,2.210940863982813e-09,4.014930854085773e-13,2.7730262828121104e-12,4.528277221675009e-15,9.754008824623761e-11,1.0245372046423423e-09,3.76,0.0,0.5797315112165919,0.9991025287930798,0.00047347567079839806,1.1472588737012725e-05,0.026391769825686164,0.026523084584668368,8.72439734746114e-12,1.002536601542321e-15,8.605623134091788e-05,2.528609716006941e-09,2.9922721528380413e-07,1.4249771037089138e-06,5.449357937797669e-07,0.0008502449542799371,0.00013139853202486057,5.031394749871456e-06,1.901753979721987e-09,0.00019533442606540146,5.505304965524123e-08,2.377939302520814e-09,6.255539122372149e-08,3.900158799101749e-08,3.0021386564280406e-10,2.4302699121768743e-10,2.7138765924814304e-07,1.4548963964068217e-08,3.936037920049945e-06,4.484385781980134e-09,2.8332501177242957e-08,1.574367837552966e-06,7.559028465437242e-15,2.7843918688801797e-07,1.8196651566016518e-09,7.244618630096598e-10,1.6051756670541334e-15,1.4858356330926185e-13,4.150164981684033e-15,1.5781548696534288e-10,1.3317861076159233e-16,1.2311548177710584e-12,6.252073346716877e-16,1.7801515804309587e-09,3.795153352792763e-17,1.172706281800919e-15,1.7743054331162307e-12,7.148758124811001e-07,2.6533939912357767e-14,3.483155910437702e-07,1.9331893438377858e-08
0.0004160493091991567,0.5436411900592313,6.942272434578745e-07,4.13940145125039e-08,7.421439412326599e-07,0.0004470293964015873,0.0,0.0,0.00038782250795010056,3.812052000281497e-05,0.0001231863226231008,3.7241085161198173e-07,1.1146817484920786e-10,1.1233613370053659e-22,7.542355849559365e-17,5.96989445147166e-12,1.186252832369619e-06,1.8235804721771655e-06,2.5425714564745347e-12,2.261330012186502e-16,3.3625116172642015e-07,4.0589489232499614e-15,2.0826657493309303e-13,7.574136248111613e-09,5.487083056760379e-10,1.9046912448982627e-06,1.415566061520297e-13,3.574473450965697e-09,2.4208886111889544e-09,4.379164933021789e-13,2.9829494830073753e-12,4.9507199944637514e-15,1.0264182974059111e-10,1.0936034767903362e-09,3.76,0.0,0.5790348229753025,0.9990768584174701,0.0004915055987046712,1.2115820824374656e-05,0.027045513157746906,0.027183432469048346,8.940508643829759e-12,1.0273875469815984e-15,8.605402026190421e-05,2.6597878609409746e-09,3.1490290592945984e-07,1.4602456911595724e-06,5.585590123555286e-07,0.000882769428717637,0.00013636818370138927,5.048305188378482e-06,1.9998923182386233e-09,0.000198849709024101,5.778430432744062e-08,2.5495002008581453e-09,6.568101256017184e-08,4.048649328755632e-08,3.2002247628252727e-10,2.588061234540244e-10,2.8329539173900656e-07,1.551234156584717e-08,4.037666569284075e-06,4.594674434462536e-09,3.0119646037949194e-08,1.6986033423683183e-06,8.103886210274337e-15,2.930512149094609e-07,1.9148690264987422e-09,7.723189882476785e-10,1.7112095422151178e-15,1.6259991120153074e-13,4.499417576842446e-15,1.6759508192717513e-10,1.4197592935013812e-16,1.3096040167938555e-12,6.605863982141838e-16,1.8480677748722086e-09,4.009905636121353e-17,1.2468234445588745e-15,1.8414102516032308e-12,7.727271220468897e-07,2.8247745178628583e-14,3.6290691458834616e-07,2.0702003107448968e-08
0.00042635926868384895,0.5437103191637899,7.112170144280954e-07,4.266322339148092e-08,7.620213682620503e-07,0.0004638501522438348,0.0,0.0,0.00039742713318654177,4.039253759554463e-05,0.00012897648284135017,4.0123445960584003e-07,1.1947189141207244e-10,1.245223330174252e-22,8.160743697114935e-17,6.304804290382851e-12,1.2365981547557038e-06,1.9587238495889124e-06,2.79545543329022e-12,2.4363281950183036e-16,3.5300615124853754e-07,4.262475520268716e-15,2.2181517200989085e-13,8.176645323240176e-09,5.858754855387595e-10,2.041904019909184e-06,1.5022744702814943e-13,3.836174437549615e-09,2.649034903838939e-09,4.774653192730038e-13,3.206594086435358e-12,5.404955625002618e-15,1.079602363949888e-10,1.1661564784591998e-09,3.76,0.0,0.5783379911323064,0.9990507961473708,0.0005100119886376542,1.2786325478316591e-05,0.027698390688961745,0.02784308820306797,9.156333728991119e-12,1.0522072759000573e-15,8.605177542767484e-05,2.796341366351816e-09,3.312245608464699e-07,1.4964787023437211e-06,5.725591680001705e-07,0.000916097820789368,0.00014145693476424047,5.0661295522107496e-06,2.101832610739717e-09,0.00020233618453088028,6.060601930054575e-08,2.7304227356637087e-09,6.890958805223304e-08,4.202957822534561e-08,3.4101242074404836e-10,2.7549870808978827e-10,2.956232020018437e-07,1.6533283492756266e-08,4.139447587034021e-06,4.707961811585602e-09,3.198357218667004e-08,1.829474569713742e-06,8.678430251051223e-15,3.082329166869633e-07,2.0137650607293463e-09,8.230271062098462e-10,1.8235600798473234e-15,1.7788310318707585e-13,4.877001055716559e-15,1.7784436442123587e-10,1.5129731744619244e-16,1.3924706614231754e-12,6.975459149073768e-16,1.9186410773048398e-09,4.234251111423389e-17,1.3241286594770861e-15,1.9101232725564356e-12,8.341111390210827e-07,3.00404874186065e-14,3.779619999028609e-07,2.2152315400800817e-08
0.0004366692281685412,0.5437794436484192,7.286042892370078e-07,4.3970515166163206e-08,7.8253407809571e-07,0.00048106268961679724,0.0,0.0,0.00040705173590961966,4.273756438808881e-05,0.00013489289662494802,4.318824171281043e-07,1.2800485673411595e-10,1.3794413547598588e-22,8.824525360385604e-17,6.654618088684968e-12,1.2888023136704694e-06,2.1021219746854335e-06,3.0700493462069062e-12,2.6220065620540873e-16,3.7016250959145137e-07,4.470992231360042e-15,2.3619140253219915e-13,8.819915640168799e-09,6.251004685241748e-10,2.1866619961774614e-06,1.5929029816900115e-13,4.1127796390724795e-09,2.896851132331146e-09,5.203873636818115e-13,3.4447555896742505e-12,5.892941581048528e-15,1.1350270208347505e-10,1.242336843902683e-09,3.76,0.0,0.5776409906607956,0.9990243283141989,0.0005290101305126818,1.3485111960609453e-05,0.02835039905453415,0.028502051254914805,9.371871490676198e-12,1.0769957607065976e-15,8.604949566090795e-05,2.938444132683179e-09,3.4821316835372675e-07,1.5336844729016835e-06,5.869398974629182e-07,0.0009502517861520196,0.0001466678704257344,5.084897062495072e-06,2.2076882835914628e-09,0.00020579732429431915,6.352012746332985e-08,2.9211065344395206e-09,7.224326319591737e-08,4.363264459967204e-08,3.632485263397516e-10,2.931530317671081e-10,3.0838950623302404e-07,1.761495740092133e-08,4.24140709985912e-06,4.824272544543261e-09,3.392667137056413e-08,1.967200808787437e-06,9.283924644072478e-15,3.240013164210575e-07,2.116462627922119e-09,8.76742530974671e-10,1.942573601328735e-15,1.9454163571733168e-13,5.285139057062885e-15,1.8858653971520418e-10,1.6117150754652782e-16,1.4799826483911935e-12,7.361430715338332e-16,1.991953411196635e-09,4.468536891596947e-17,1.4047212535973176e-15,1.980486156442437e-12,8.991858274133678e-07,3.191508736755801e-14,3.934984268131474e-07,2.3687252501817675e-08
