Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139)
1.5321664677218904e-19,0.7938023721822868,9.970720714585294e-23,3.2115886093331454e-24,1.9633338792073107e-30,1.0511874766711517e-21,0.0,0.0,3.5800566740454135e-18,1.185063246424525e-33,1.7572152639842465e-44,5.551691257241697e-46,2.0593940227656636e-46,2.800940952559153e-58,4.805817980864406e-40,1.841739598068247e-33,6.134321153739064e-31,1.0708264626793621e-45,4.319687944118465e-55,5.746901837274963e-53,2.315925620376026e-31,1.1712568260325334e-48,2.0155993978854458e-22,5.533338712675603e-60,1.1888838427756757e-46,4.327232610039766e-50,7.0132685490465065e-34,1.4360530057912548e-33,4.143646748330826e-67,5.1955687620188325e-52,1.368126238149617e-59,2.293427074749128e-53,1.274193380502346e-46,9.027237514520761e-60,3.76,0.0,0.8968026577025873,0.9999999999995286,1.040325810346924e-42,3.3248684500629816e-44,1.3424444030104246e-14,1.3424444030104246e-14,2.9489887211349948e-31,1.8000183002382402e-34,4.713870878438526e-13,5.163580351100129e-35,2.916182902445644e-36,3.580156381218705e-18,1.0395018349575859e-29,2.164878852615453e-33,1.1579447883968894e-29,5.915043176191162e-16,2.398839021439033e-34,1.9632094129569154e-30,1.104394893351424e-19,3.2168571552216253e-35,2.028146445688129e-31,6.3722851106476004e-31,1.0531851960316517e-38,1.2273922649452e-39,2.0155993979231609e-22,3.4432151388559173e-51,6.134321178085116e-31,1.1625221387768544e-32,6.085594130454193e-45,2.3041828986024914e-46,1.78558190014119e-57,1.6440064598689151e-46,1.1880458112352776e-60,4.244683488955407e-65,3.257830107305591e-69,1.4767348761672266e-64,6.761172894989774e-56,6.41583656215634e-53,1.992164352170856e-69,1.3245069955839263e-44,3.0636338414321395e-51,7.725592443204602e-45,7.296467002153646e-50,7.07095620117912e-62,1.0511874765991298e-21,8.387914034316072e-35,1.8980155212197803e-50,8.570090485476355e-45,1.1278124797173148e-35,8.105832567938963e-41,1.0634737181129333e-53,2.1234470085656317e-30,1.7027895469071545e-51,6.00206538242286e-45,1.5216501670956002e-59,4.794745997087999e-56,1.104394893366495e-19,3.474102466435484e-67,8.503008184628611e-51,7.929601253307e-49,8.75331742859723e-53,1.603344946329338e-77,9.565302310610283e-64,4.973368348142173e-48,2.6933475190638536e-48,4.420823597218551e-47,9.987647589155345e-56,6.67045069863926e-56,3.4160121614488815e-53,5.333546200073109e-45,6.577033880869252e-36
3.0656640965799423e-19,0.7938023721822888,1.9950106958165868e-22,6.425967478216162e-24,7.858452112583183e-30,2.1032882352510336e-21,0.0,0.0,7.163223736163265e-18,4.743341349647449e-33,1.4068406733034365e-43,4.4447286889229156e-45,1.6487674179491398e-45,2.2424558541635953e-57,1.9235796247576654e-39,7.371758104066181e-33,2.455327111715561e-30,8.573122794366788e-45,3.4583769230232635e-54,4.601015840732854e-52,9.269737957855434e-31,9.377176351165284e-48,4.032949968104241e-22,8.860551351857622e-59,9.518299664819733e-46,3.4652895131778496e-49,2.807135130163666e-33,5.7479544851929804e-33,6.635234603875662e-66,4.1596141377628064e-51,2.1910549779335837e-58,1.8366017114913076e-52,1.0201294685296485e-45,1.4455345783285856e-58,3.76,0.0,0.8968026577025735,0.9999999999990568,8.328932109073309e-42,2.661916422398139e-43,2.6860551347810395e-14,2.6860551347810395e-14,1.1803640170015986e-30,7.2047641838484236e-34,9.43183721130153e-13,2.066777808401245e-34,1.1672331404673595e-35,7.163423237097343e-18,4.1607163596850055e-29,8.665158097604376e-33,4.63479684477264e-29,1.1835225399450924e-15,9.601607641238692e-34,7.857953923210758e-30,2.209749295679172e-19,1.2875811995667773e-34,8.117871284563203e-31,2.5505747096615684e-30,4.215485463710869e-38,4.912767737626668e-39,4.0329499682552e-22,2.756665733159766e-50,2.4553271214604602e-30,4.6531181750001316e-32,4.872175606107542e-44,1.844747360730029e-45,2.8598773781250184e-56,1.3163678253354843e-45,1.9026736713163315e-59,6.797023998953505e-64,5.216772812438072e-68,2.3647000697165803e-63,5.413049397413547e-55,5.136570825624211e-52,3.19005856235063e-68,1.0604109532346939e-43,2.4527698941861065e-50,6.185171445300831e-44,5.841610165673237e-49,1.1322742702203467e-60,2.103288234962757e-21,3.357351567193066e-34,1.5195664918837143e-49,6.861283370123613e-44,4.514189082996341e-35,3.2444454692375554e-40,8.515355082531545e-53,8.499321896874643e-30,1.363266811853768e-50,4.80530181860931e-44,2.436622832021621e-58,4.312666657955554e-55,2.209749295739495e-19,5.563090393080475e-66,6.807578399679155e-50,6.34850315969556e-48,7.00797646705006e-52,5.1387486124406456e-76,1.5316947819143825e-62,3.9817186993542747e-47,2.1563156909515527e-47,3.539346927178909e-46,1.5993249086756008e-54,1.0681412075425255e-54,2.7348868108313798e-52,4.270079983267183e-44,2.632527577497362e-35
6.132659354296046e-19,0.7938023721822925,3.990888805851588e-22,1.2854725216327881e-23,3.144404455822378e-29,4.207489752411518e-21,0.0,0.0,1.4329557860392016e-17,1.8979543886804567e-32,1.1259001062453333e-42,3.5571338224115743e-44,1.3195150284470395e-44,1.7946462116146043e-56,7.696824078328281e-39,2.949663457490175e-32,9.824506658450626e-30,6.861103797909172e-44,2.767752629821487e-53,3.6822110289399504e-51,3.709102622426213e-30,7.504590996222757e-47,8.067651108431796e-22,1.4182652569758367e-57,7.617532537244265e-45,2.7736336729180125e-48,1.1232196983593787e-32,2.2999304997300427e-32,1.0620699842210134e-64,3.328955501726237e-50,3.5073312960398695e-57,1.4700257540732956e-51,8.164136129994597e-45,2.3137970559657947e-57,3.76,0.0,0.8968026577025461,0.9999999999981132,6.665677019757691e-41,2.1303421486452008e-42,5.373276598322189e-14,5.373276598322188e-14,4.7229935625941086e-30,2.8828441373915125e-33,1.8867769869632866e-12,8.269803337052997e-34,4.670452955776134e-35,1.4329956948730412e-17,1.664828502189326e-28,3.467192608396435e-32,1.8545224481356086e-28,2.3675589845969835e-15,3.841893724265369e-33,3.1442051151792894e-29,4.420458100174037e-19,5.152001952918863e-34,3.248205915233329e-30,1.0205621115861512e-29,1.6867432776949977e-37,1.965747013713988e-38,8.067651109035825e-22,2.2061703933026048e-49,9.824506697443987e-30,1.8618533665209434e-31,3.899221238490595e-43,1.476358544969724e-44,4.578162271156546e-55,1.0535595378889483e-44,3.0457189483826998e-58,1.087966493819091e-62,8.350233905332164e-67,3.7850608304147295e-62,4.332084652308285e-54,4.110818525685647e-51,5.106171212688811e-67,8.486510428219392e-43,1.9629613630056654e-49,4.950016955779716e-43,4.67506351655504e-48,1.8123762225127425e-59,4.207489751258037e-21,1.3433779421562976e-33,1.216115021130139e-48,5.491111979921804e-43,1.8062636335403893e-34,1.2982007971917272e-39,6.81531160402328e-52,3.400835846694648e-29,1.0910274625968182e-49,3.845701884153288e-43,3.900183374062978e-57,4.2100592565219446e-54,4.420458100415407e-19,8.904567648865469e-65,5.448134335833438e-49,5.080732959854237e-47,5.608511252737194e-51,1.6456877885303645e-74,2.4517096258950285e-61,3.186585085035252e-46,1.7257079092905615e-46,2.832553220565331e-45,2.5599614072925284e-53,1.7097215550269086e-53,2.1887406366562317e-51,3.4173617491493384e-43,1.0533539341181516e-34
1.2266649869728253e-18,0.7938023721823003,7.982648471197136e-22,2.5712240693934053e-23,1.2579665336502146e-28,8.415892786735371e-21,0.0,0.0,2.866222610882169e-17,7.593053428390348e-32,9.00891148586381e-42,2.8462475549142145e-43,1.0558125032418811e-43,1.435989639071393e-55,3.079230819061529e-38,1.180057453469005e-31,3.9304423967707815e-29,5.4899255044966515e-43,2.2146226543449705e-52,2.946328301692644e-50,1.4838825712286548e-29,6.004813006681839e-46,1.6137053388646754e-21,2.2696861587312862e-56,6.095183399015007e-44,2.219467912804464e-47,4.4936101902657447e-32,9.201219622997809e-32,1.699658811271579e-63,2.663670185893322e-49,5.61304511661393e-56,1.1763184308775958e-50,6.532549321792911e-44,3.7028288620151296e-56,3.76,0.0,0.8968026577024911,0.999999999996226,5.333554365198557e-40,1.7045973923467462e-41,1.0747719525404162e-13,1.0747719525404159e-13,1.8895049673137165e-29,1.1533253743797957e-32,3.773963515671682e-12,3.3084598326228594e-33,1.8684853058102508e-34,2.8663024371499705e-17,6.660398079270364e-28,1.3871033576666353e-31,7.419297384882275e-28,4.735631873900524e-15,1.5370076591678467e-32,1.2578867844111368e-28,8.841875708521246e-19,2.0611362613658872e-33,1.2994938763252546e-29,4.0829129963263845e-29,6.748071450451009e-37,7.864268080694825e-38,1.6137053391063262e-21,1.7652715087114488e-48,3.9304424123715225e-29,7.4486258306752645e-31,3.1199694187873385e-42,1.1813111464619744e-43,7.326946957757646e-54,8.430337840872548e-44,4.8743034855048425e-57,1.7411006012775307e-61,1.3363092845791634e-65,6.057331927978761e-61,3.466325914025425e-53,3.289280608162507e-50,8.171536357839788e-66,6.790497735387447e-42,1.5706673341692916e-48,3.9607656447388033e-42,3.740761117940587e-47,2.9003920152067967e-58,8.415892782120697e-21,5.3743865236950205e-33,9.730767878472721e-48,4.393723875412914e-42,7.226230702278739e-34,5.1936485335913367e-39,5.453460581264949e-51,1.3605557878089549e-28,8.729872367993554e-49,3.0771458038091484e-42,6.2415631883912575e-56,4.582701942956303e-53,8.84187570948688e-19,1.425020755507617e-63,4.3593394774944855e-48,4.065359896970934e-46,4.48766147037976e-50,5.2682629503188985e-73,3.92353509255822e-60,2.549752221642499e-45,1.3808285358756875e-45,2.26647293878038e-44,4.096771697192481e-52,2.7361111233618477e-52,1.7513250556457028e-50,2.7344086129416704e-42,4.2141016435460535e-34
2.453463090059267e-18,0.7938023721823158,1.5966181582990404e-21,5.142727165467732e-23,5.032275666403708e-28,1.6832698855394618e-20,0.0,0.0,5.732756260556975e-17,3.0374685636875685e-31,7.207813516119466e-41,2.2772143186160313e-42,8.447302033744016e-43,1.1489007911489608e-54,1.231792572696374e-37,4.7206139817195985e-31,1.5723049144601084e-28,4.392357464155321e-42,1.7718664001604112e-51,2.357286483014043e-49,5.936013363832188e-29,4.804306537885987e-45,3.227585794731607e-21,3.63186729780438e-55,4.876609715988617e-43,1.775798767616964e-46,1.7975903659403885e-31,3.6807873949115873e-31,2.7197341368872147e-62,2.1311384838693245e-48,8.981924385792827e-55,9.411738918002803e-50,5.226535677647172e-43,5.9251291124647965e-55,3.76,0.0,0.8968026577023812,0.9999999999924516,4.267248635191773e-39,1.3638073970502469e-40,2.149660537956681e-13,2.14966053795668e-13,7.55863499403977e-29,4.6136769624219794e-32,7.548336561256985e-12,1.3234916406082783e-32,7.474549524763923e-34,5.732915921505094e-17,2.6643760608294175e-27,5.548869357675844e-31,2.967960489527313e-27,9.47177765250663e-15,6.148531013425563e-32,5.031956643472507e-28,1.768471092264556e-18,8.245216065515765e-33,5.198398554480954e-29,1.6332981178989544e-28,2.699448262804314e-36,3.145963260631393e-37,3.2275857956982885e-21,1.4123512985024164e-47,1.5723049207015978e-28,2.9796928215492644e-30,2.496212531494558e-41,9.451386509551866e-43,1.1724625187882728e-52,6.745014970027809e-43,7.799808229693886e-56,2.7860443652603904e-60,2.1383123686768906e-64,9.69272438154961e-60,2.7733240326847686e-52,2.631676281203704e-49,1.307578824919509e-64,5.432913994726387e-41,1.2566531791487657e-47,3.1689133793397225e-41,2.9928930454951977e-46,4.6410993303944415e-57,1.683269883693442e-20,2.1499295728838998e-32,7.785353472133473e-47,3.5153128520656576e-41,2.8907275312119112e-33,2.077628498781891e-38,4.36325304440265e-50,5.442666081039356e-28,6.984553049048014e-48,2.461950386504525e-41,9.987517057010211e-55,5.609117912031159e-52,1.768471092650841e-18,2.280265240104001e-62,3.4878095177379086e-47,3.2525992682919544e-45,3.590470607156963e-49,1.6861741373887209e-71,6.278299539864233e-59,2.0399954593603412e-44,1.1047677389754941e-44,1.8133505124958573e-43,6.555501539107466e-51,4.3782231553362543e-51,1.4011930773662442e-49,2.187734594257165e-41,1.685777851113221e-33
4.9070592962321495e-18,0.7938023721823464,3.193330293098567e-21,1.0285733359828757e-22,2.0129921758355915e-27,3.366631099275928e-20,0.0,0.0,1.1465823559862073e-16,1.2150368656972204e-30,5.766524558432642e-40,1.82185805385783e-41,6.758162447571543e-42,9.191642677307163e-54,4.927370791163934e-37,1.8883224286243345e-30,6.289475578148946e-28,3.5140528517252424e-41,1.4175604960265226e-50,1.885918769994173e-48,2.374501964756407e-28,3.843627692963617e-44,6.4553467057612294e-21,5.811283249122771e-54,3.901472980801068e-42,1.4207288268494115e-45,7.190654054253415e-31,1.4723748688926157e-30,4.35180677640061e-61,1.7049917250570745e-47,1.4371920886382744e-53,7.529867775967652e-49,4.1814270409421265e-42,9.48068895690435e-54,3.76,0.0,0.8968026577021614,0.9999999999849027,3.4139609740178916e-38,1.0910977136257543e-39,4.2994377087886925e-13,4.2994377087886865e-13,3.023577024095549e-28,1.8455458800779168e-31,1.5097082605101644e-11,5.294181987850963e-32,2.9899414835063812e-33,1.1466142889420388e-16,1.0657937913622225e-26,2.2196415446763603e-30,1.1872325045706577e-26,1.8944069209714947e-14,2.4595124860425876e-31,2.012864561460463e-27,3.5370381340613816e-18,3.2982206444923324e-32,2.0794440335126006e-28,6.5334583190500285e-28,1.0798232424472684e-35,1.2584365157093918e-36,6.455346709628113e-21,1.1299346776102171e-46,6.289475603121404e-28,1.1919256274763343e-29,1.997064828764828e-40,7.561468162042683e-42,1.876060834646917e-51,5.3963098662292487e-42,1.2480431320997415e-54,4.457897717796704e-59,3.421473806480446e-63,1.5509171279299174e-58,2.2187645467040857e-51,2.1054440728705762e-48,2.0922325252262667e-63,4.346537520072908e-40,1.0053702730931358e-46,2.5352510543004243e-40,2.39442810118002e-45,7.426136636620402e-56,3.3666310918915494e-20,8.60006823026536e-32,6.228578471837665e-46,2.8123837886652965e-40,1.1563380641594513e-32,8.310852212577686e-38,3.490796285076248e-49,2.1771550215299513e-27,5.587894942388527e-47,1.9696538114096714e-40,1.5980840096900892e-53,7.595828115941253e-51,3.537038135606583e-18,3.64861020326558e-61,2.7903909505023212e-46,2.6022070112646833e-44,2.872513716809552e-48,5.3962852876065255e-70,1.0045805398720035e-57,1.632073844302109e-43,8.838561826401228e-44,1.450749275302212e-42,1.0489335903722988e-49,7.005513338534801e-50,1.1210076780516962e-48,1.7502707554317522e-40,6.743385821695444e-33
9.814251708577916e-18,0.7938023721824081,6.3867766124611186e-21,2.0571745757400316e-22,8.05213252478416e-27,6.733353526767322e-20,0.0,0.0,2.293195815829419e-16,4.8602463449582485e-30,4.613329147797492e-39,1.4575212187513156e-40,5.406658290223713e-41,7.353488694142672e-53,1.970988419732109e-36,7.553443386162181e-30,2.5158414159867565e-27,2.811309110951733e-40,1.1340754465080555e-49,1.5087709178046987e-47,9.498201100911873e-28,3.0749751412114725e-43,1.2910868525003516e-20,9.29828966135477e-53,3.1212524688756986e-41,1.1366190394061407e-44,2.8763201411662927e-30,5.889619296778266e-30,6.963102533684981e-60,1.3640257554179483e-46,2.299574709757242e-52,6.024084921748506e-48,3.345221034624069e-41,1.5169488245602445e-52,3.76,0.0,0.8968026577017219,0.9999999999698052,2.7312336072841583e-37,8.728988897681875e-39,8.598992050450638e-13,8.598992050450615e-13,1.2094554130859205e-27,7.382333708841866e-31,3.0194574503487176e-11,2.117715883094531e-31,1.1960009357274534e-32,2.293259682207119e-16,4.263261898350675e-26,8.878774689040371e-30,4.749026636920613e-26,3.788865232411601e-14,9.838250123144179e-31,8.051622056818285e-27,7.074172213542877e-18,1.319315109529719e-31,8.317945351476046e-28,2.6134364974588915e-27,4.319380839895231e-35,5.033848519277957e-36,1.2910868540471362e-20,9.039691971126967e-46,2.5158414259803296e-27,4.767799503537081e-29,1.5976897853241444e-39,6.049318115368824e-41,3.0017939545023556e-50,4.317167043049099e-41,1.9969280597058693e-53,7.132817730202193e-58,5.474497292219936e-62,2.4815380144764992e-57,1.7750537576629593e-50,1.6844001980472535e-47,3.347657143593174e-62,3.477312533107157e-39,8.043153148936106e-46,2.0282489834274792e-39,1.9155879452812528e-44,1.1882120793128206e-54,6.733353497229208e-20,3.4400972806647324e-31,4.982981075235863e-45,2.2499604338644668e-39,4.6254463611770265e-32,3.3244085575001947e-37,2.7927145806635935e-48,8.70879726749665e-27,4.470401641517326e-46,1.57576045073584e-39,2.556999438967142e-52,1.1050237990351196e-49,7.074172219723809e-18,5.837925569137141e-60,2.2323831442461882e-45,2.0818215285796104e-43,2.2980669096734564e-47,1.726895786661769e-68,1.6073746005621648e-56,1.3056900667665739e-42,7.071017833182964e-43,1.1606269623615195e-41,1.6783364049064753e-48,1.1209106323105824e-48,8.968274297558899e-48,1.4002498276863157e-39,2.697409229170266e-32
1.9628636533269446e-17,0.7938023721825317,1.2773757450240272e-20,4.114377058794158e-22,3.220885774475415e-26,1.3466798381823975e-19,0.0,0.0,4.586422735444617e-16,1.9441183145649318e-29,3.690707119103323e-38,1.1660311017001951e-39,4.3253779665454e-40,5.8828607905888854e-52,7.884033905991202e-36,3.0214080867162855e-29,1.0063468032346736e-26,2.249074141953177e-39,9.072713349995447e-49,1.2070312030305684e-46,3.7993190890852444e-27,2.4600093078226195e-42,2.582191215222024e-20,1.4877452622625952e-51,2.4970316076740446e-40,9.093097056812042e-44,1.150539760723508e-29,2.355871680941135e-29,1.114121648132947e-58,1.0912335535731144e-45,3.6793734821774985e-51,4.819344280600094e-47,2.6762085892239535e-40,2.4271489932490053e-51,3.76,0.0,0.8968026577008428,0.99999999993961,2.1850128173901537e-36,6.983273993443817e-38,1.719810073376623e-12,1.7198100733766142e-12,4.837870841386914e-27,2.952963518020691e-30,6.038955754304312e-11,8.470949725881952e-31,4.7840524853652815e-32,4.586550467465363e-16,1.705322103912457e-25,3.5515683011303594e-29,1.8996299781866282e-25,7.577781855285584e-14,3.935340096661415e-30,3.220681585148071e-26,1.4148440356057257e-17,5.2773142028442165e-31,3.32721197715485e-27,1.0453852325671726e-26,1.7277699052482828e-34,2.013559924544398e-35,2.5821912214092258e-20,7.231839380997507e-45,1.0063468072356528e-26,1.9071391956671812e-28,1.2781669971818707e-38,4.8395119275796925e-40,4.8029475337031666e-49,3.4537812800267345e-40,3.19513211605788e-52,1.141265344195681e-56,8.759306980322665e-61,3.9705353159938836e-56,1.4200598399986154e-49,1.3475440857841393e-46,5.356319437538232e-61,2.7818830099509907e-38,6.434598969839316e-45,1.6226184403861304e-38,1.5324885377379782e-43,1.9011635008335265e-53,1.3466798263670313e-19,1.3760529097555467e-30,3.9864322070546635e-44,1.7999897064713257e-38,1.8501973651578376e-31,1.3297769798343337e-36,2.2342027028823e-47,3.4835543435848164e-26,3.5763310828243475e-45,1.2606233209947328e-38,4.0912511122716956e-51,1.679787975931161e-48,1.414844038078123e-17,9.34080217642344e-59,1.7859555458649847e-44,1.6654873983081573e-42,1.83847757025743e-46,5.5262017287302926e-67,2.571847613857485e-55,1.0445644497435527e-41,5.656882259053497e-42,9.285125793032794e-41,2.6853723244356364e-47,1.793479791551165e-47,7.174704592963958e-47,1.1202131363716965e-38,1.0789746847175069e-31
3.925740618265251e-17,0.793802372182778,2.5548071922015242e-20,8.22878203906176e-22,1.2883608627170825e-25,2.6933688092232725e-19,0.0,0.0,9.172876574390102e-16,7.776512811372836e-29,2.9525832155216933e-37,9.328308780741249e-39,3.460322908423093e-39,4.70631658824552e-51,3.1536296237330866e-35,1.208569379280049e-28,4.025407685137075e-26,1.799270248521395e-38,7.258217115869389e-48,9.656309225723177e-46,1.519735365411986e-26,1.9680191238412828e-41,5.164399936158231e-20,2.3804075501122516e-50,1.9976371368219723e-39,7.274536866779881e-43,4.602182453590817e-29,9.423534630637125e-29,1.7826414143585335e-57,8.729920208556595e-45,5.887040893157479e-50,3.855506060629954e-46,2.1409795766378378e-39,3.8834630895356117e-50,3.76,0.0,0.8968026576990846,0.9999999998792195,1.7480206265883557e-35,5.586652343049995e-37,3.4396318100364213e-12,3.4396318100363853e-12,1.9351581597750398e-26,1.1811914113402231e-29,1.2077952059329462e-10,3.3883971425930676e-30,1.9136307885785111e-31,9.173132032894193e-16,6.821323087647968e-25,1.4206523840875893e-28,7.598558555905537e-25,1.5155615101008634e-13,1.574144057183066e-29,1.2882791865196215e-25,2.829697657529154e-17,2.1109364827560786e-30,1.3308915524273813e-26,4.181562193700058e-26,6.911114720630081e-34,8.05428093492888e-35,5.1643999609071644e-20,5.785505799228636e-44,4.025407701169151e-26,7.62859553417264e-28,1.0225396650271989e-37,3.871632516689233e-39,7.684777531098186e-48,2.763044058191961e-39,5.1122491018145195e-51,1.8260361458112423e-55,1.4014980058002366e-59,6.352973713654442e-55,1.136054582428567e-48,1.0780543615814834e-45,8.57016526397549e-60,2.225519563362946e-37,5.147709858742627e-44,1.2981024496454717e-37,1.2259980957005385e-42,3.0418809393302177e-52,2.6933687619615685e-19,5.504239631352812e-30,3.189164747921262e-43,1.4400003056606322e-37,7.400827099066185e-31,5.31913521088647e-36,1.787374604715222e-46,1.3934288247789927e-25,2.861029565836389e-44,1.0085046402990664e-37,6.546043356997516e-50,2.617059421023055e-47,2.8296976674187945e-17,1.4945386475897897e-57,1.4288174515713626e-43,1.332414480642501e-41,1.470794341650907e-45,1.7684061978653887e-65,4.115032106453856e-54,8.356565177757793e-41,4.525534032882435e-41,7.428144551081335e-40,4.296622813553201e-46,2.869585829652908e-46,5.739797743800208e-46,8.961757943559568e-38,4.3159208278928035e-31
7.851494548141864e-17,0.7938023721832717,5.1098112050435514e-20,1.6457592056235083e-21,5.153456556634545e-25,5.38674675142321e-19,0.0,0.0,1.8345784251141444e-15,3.110613035008406e-28,2.3620735801778617e-36,7.462676547480078e-38,2.7682665429256e-38,3.7650644873083853e-50,1.2614550744498248e-34,4.8342897912617715e-28,1.610167167245471e-25,1.4394208825922508e-37,5.806596306225302e-47,7.72507398276467e-45,6.078956921233222e-26,1.5744199694240528e-40,1.0328817360002092e-19,3.808664175737596e-49,1.59811444586523e-38,5.819655300874665e-42,1.8408776652490031e-28,3.7694234194103932e-28,2.852384714952562e-56,6.983956851176445e-44,9.419300611494163e-49,3.084417260829186e-45,1.7127887443330734e-38,6.2135607067482664e-49,3.76,0.0,0.8968026576955682,0.9999999997584387,1.398420650325995e-34,4.469335130529114e-36,6.879275283342735e-12,6.879275283342592e-12,7.7406521685271e-26,4.7247776313188804e-29,2.415594345783574e-10,1.3553623182632082e-29,7.654543110406024e-31,1.834629514340119e-15,2.7285361556337366e-24,5.682766691655804e-28,3.039431147931424e-24,3.031128159235506e-13,6.296592337821836e-29,5.153129850605065e-25,5.659404875058226e-17,8.443767923313152e-30,5.323579686649965e-26,1.6726291271113432e-25,2.764452876915168e-33,3.2217207836620717e-34,1.0328817458998079e-19,4.628418313301903e-43,1.610167173680779e-25,3.0514459342483298e-27,8.18034158418018e-37,3.097315203805416e-38,1.229569209140037e-46,2.2104428215262866e-38,8.179628541947709e-50,2.9216670745872856e-54,2.2424038688111826e-58,1.016503607156948e-53,9.08846313063527e-48,8.624663616150838e-45,1.3712306976889626e-58,1.7804208519534688e-36,4.11818032400907e-43,1.0384850319852641e-36,9.808013713444437e-42,4.867024969224371e-51,5.386746562375904e-19,2.2017014488010833e-29,2.551339460720964e-42,1.1520036554127442e-36,2.96033836484482e-30,2.127659684884623e-35,1.4299047039205303e-45,5.573729473807979e-25,2.2887468030092033e-43,8.06806104530003e-37,1.0473702534333493e-48,4.130813493841976e-46,5.65940491461689e-17,2.3912719893387604e-56,1.1431286114366146e-42,1.0659613961473951e-40,1.1766446569171383e-44,6.556009783761499e-64,6.584231539307636e-53,6.6852719648476285e-40,3.620440162129546e-40,5.942533013513295e-39,6.874617642855873e-45,4.5913516633041333e-45,4.5918518344331463e-45,7.169427104497732e-37,1.726372831232458e-30
