Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330)
1.5322359452578414e-09,0.9163731565455396,5.6488983343364586e-08,7.397411542664717e-11,1.0499646379026163e-09,5.79396133642571e-10,0.0,0.0,4.3906553313869923e-07,3.2738573534306573e-12,2.0160984242527537e-13,9.560606190043226e-14,3.829551744615785e-17,1.9626539299587255e-24,9.622400269889187e-17,4.98497518467064e-12,2.857059121106996e-09,4.4828665739998965e-14,1.5889691570677987e-20,1.724836878113884e-18,4.463232304449364e-09,1.0092775398154112e-15,8.571500733701077e-11,4.9903371278590146e-18,1.0298282184844566e-14,1.4034296938907624e-15,2.9569408605425034e-14,2.2350329747544866e-15,2.1888682059484446e-21,3.2099144988919603e-21,3.1107624281621716e-18,2.4131994553097225e-22,3.848024686181623e-17,1.892350212137508e-26,3.76,0.0,0.7198127243689733,0.9965644332560654,3.6518625316261885e-12,2.1197968422367954e-12,0.0013894170081874086,0.0013894309706903535,2.8252210411318974e-09,8.51697321851811e-12,0.003435126615430937,8.115487417386856e-13,1.2461882188672094e-13,3.705592017978119e-07,1.2452876427687235e-08,7.194618949012511e-09,4.867432999651185e-08,8.746354462101842e-05,2.0038764627183782e-12,9.848831932818107e-10,1.8747413015469155e-09,9.546825654508404e-13,3.3455353899625686e-10,1.3577488693527214e-09,1.0502209082529882e-16,1.0149498677733128e-16,1.0859674740209174e-10,1.4990206458225847e-19,2.8592188182670505e-09,2.5504545861493204e-12,6.501379276893269e-12,2.4531983998951556e-18,2.229697395332175e-15,1.372129404031834e-14,2.464483367625325e-19,3.573253077810889e-24,2.8581072550069437e-28,4.430449872797398e-27,1.981416813365461e-24,3.593306123707839e-17,1.0140958465087086e-28,1.0686087805481049e-13,7.147643086030266e-20,3.053105444681239e-14,7.237350396228083e-19
1.5627161461240167e-09,0.9163779171777969,5.874086444336558e-08,7.814857040202465e-11,1.0934684411731057e-09,6.146409888605333e-10,0.0,0.0,4.4778026118391886e-07,3.4053355733756317e-12,2.1386791245175903e-13,1.023955143182945e-13,4.143301357754733e-17,2.1192095481539967e-24,1.0160077205964373e-16,5.17653603878253e-12,2.9658260472899663e-09,4.752554880366002e-14,1.703379885768272e-20,1.8343625161955816e-18,4.642523190260344e-09,1.0705762017913144e-15,8.731719923946751e-11,5.38635570311594e-18,1.0892611109925973e-14,1.523985042065085e-15,3.137455771781897e-14,2.4040547636401624e-15,2.4072113891355832e-21,3.528502114002673e-21,3.356725776971917e-18,2.6639245863727935e-22,4.1638803187159605e-17,2.1261059699206685e-26,3.76,0.0,0.7197842350979806,0.9965577963619492,3.877767283685586e-12,2.2453205506216366e-12,0.001417027984089036,0.0014170424625682047,2.910579719436138e-09,8.821640114735085e-12,0.0034417547508458148,8.4995457755395e-13,1.2998356436344479e-13,3.7670010085601316e-07,1.2820477929587213e-08,7.574089114503451e-09,5.0518592156733454e-08,8.920163933763169e-05,2.0886268954492885e-12,1.0244237463847275e-09,1.93618886958818e-09,9.950741526734127e-13,3.4498578272082196e-10,1.4049423535982156e-09,1.1348907513274083e-16,1.0810283626448125e-16,1.1112447445176187e-10,1.6364689377884598e-19,2.9681136061144996e-09,2.6250021836225015e-12,6.8872273184764995e-12,2.649890276176674e-18,2.3578967985598477e-15,1.438514555978912e-14,2.622155386407872e-19,3.969838087090707e-24,3.166897360356051e-28,4.9079590026308485e-27,2.1674491791724804e-24,3.871246942437007e-17,1.1203435709885868e-28,1.1212089886189422e-13,7.591069186855071e-20,3.211048301978067e-14,7.628955045484317e-19
1.593196346990192e-09,0.9163826776298082,6.103462963337559e-08,8.247974590727032e-11,1.137906794795991e-09,6.512750236438005e-10,0.0,0.0,4.5649447078965197e-07,3.539400990577374e-12,2.266125761786387e-13,1.0951015936585734e-13,4.475945823772981e-17,2.2851947447287153e-24,1.0716681630530837e-16,5.371372219940391e-12,3.076398381907335e-09,5.0327347770435345e-14,1.8239525031863398e-20,1.948699853526672e-18,4.825342795437301e-09,1.134302308053745e-15,8.891554849724717e-11,5.804971595796329e-18,1.1508124023974355e-14,1.6521356164476456e-15,3.325190855964885e-14,2.5819850002394442e-15,2.642311828396895e-21,3.8713504529588565e-21,3.616636368288381e-18,2.9346856438704115e-22,4.498810980635513e-17,2.383288425621089e-26,3.76,0.0,0.7197557469505802,0.9965516185232148,4.112947507665053e-12,2.3755673097942646e-12,0.0014446378625418157,0.0014446528651836986,2.996427862850226e-09,9.130320798393439e-12,0.0034479238304543874,8.89562603148493e-13,1.3546710119794324e-13,3.82799587493736e-07,1.3189395634570207e-08,7.964686793175563e-09,5.239305556559071e-08,9.093966446471601e-05,2.175382265096888e-12,1.0647418078356176e-09,1.9981934577848047e-09,1.036295204850843e-12,3.554919300714338e-10,1.4526759392497012e-09,1.2245288406516935e-16,1.1501465743494259e-16,1.1366691199818846e-10,1.783501747583919e-19,3.078818611505789e-09,2.6997769083133763e-12,7.287654152399924e-12,2.8580053271025444e-18,2.4901904819542067e-15,1.5066599459646997e-14,2.7861025783782782e-19,4.401201110643825e-24,3.5017827051692483e-28,5.4256977693072855e-27,2.3665696580020487e-24,4.163991276350643e-17,1.2352074540322955e-28,1.1751379865425393e-13,8.05254819703132e-20,3.3733447646152985e-14,8.032706081729764e-19
1.6541567487225426e-09,0.9163921979930157,6.574711591958147e-08,9.162331904483934e-11,1.2295987942710172e-09,7.288124114506055e-10,0.0,0.0,4.7392135021381724e-07,3.8152933088502314e-12,2.5359943474498887e-13,1.2474684803214537e-13,5.200908428155345e-17,2.6470693987556447e-24,1.188778756494221e-16,5.7707990399568874e-12,3.302913082522587e-09,5.625338263812086e-14,2.084622242896188e-20,2.1923290197254084e-18,5.2015677438869545e-09,1.2692236475777066e-15,9.210075704222722e-11,6.713187644813546e-18,1.2803822412874733e-14,1.932478839356692e-15,3.722893125347817e-14,2.9656361657278087e-15,3.1664522570295387e-21,4.635064571901448e-21,4.1802424341323296e-18,3.5408756158774326e-22,5.228930374373831e-17,2.975316861252217e-26,3.76,0.0,0.7196987740262597,0.9965405150656852,4.611926278579257e-12,2.650538214556116e-12,0.001499854327421607,0.001499870402801662,3.1695144657466125e-09,9.759484501745621e-12,0.0034590097684308965,9.724853566301028e-13,1.467921963328461e-13,3.9487563572098364e-07,1.3930727795439408e-08,8.779427620998778e-09,5.623177225542819e-08,9.44155059608878e-05,2.3549853438337837e-12,1.1477103265176682e-09,2.123814659840542e-09,1.121221105865364e-12,3.7671627799567116e-10,1.549716338766869e-09,1.4194572646601514e-16,1.297860986080888e-16,1.1879599409097983e-10,2.108224847810379e-19,3.3056133943851286e-09,2.8499141261377234e-12,8.133207191824136e-12,3.3101820814037207e-18,2.767130389129302e-15,1.6482839438286407e-14,3.133207718761664e-19,5.377474270847229e-24,4.256381906207054e-28,6.59191160045313e-27,2.806561839801656e-24,4.7956050018616757e-17,1.4928198909542052e-28,1.286973397641177e-13,9.031084560192852e-20,3.7109844493398116e-14,8.876945290660142e-19
1.709021110281658e-09,0.9164007657032694,7.012983457270063e-08,1.0041613547191999e-10,1.3153468712143617e-09,8.036014434873773e-10,0.0,0.0,4.896038055228791e-07,4.072444347374604e-12,2.796464212487283e-13,1.3965170691492885e-13,5.925605584172263e-17,3.0091465496339544e-24,1.3009292894860762e-16,6.141305971626181e-12,3.51283557119783e-09,6.196488226936034e-14,2.342987525183053e-20,2.4293699116655564e-18,5.5522373644131865e-09,1.3994229993950622e-15,9.495439791036159e-11,7.615952627555634e-18,1.4045177348873776e-14,2.2139676999951812e-15,4.1069521169150534e-14,3.3440724975100488e-15,3.704918856386537e-21,5.418828493158323e-21,4.740107446524446e-18,4.1667078138386263e-22,5.958998068729842e-17,3.607601576065018e-26,3.76,0.0,0.7196475022363167,0.9965317953176588,5.094720370191833e-12,2.914933907137632e-12,0.0015495453933329665,0.0015495624618170308,3.3267766669128923e-09,1.0338866115307484e-11,0.0034677137473413462,1.0514816860730054e-12,1.5739530708398633e-13,4.056057168547151e-07,1.4601326297175899e-08,9.551132980547763e-09,5.97878771218605e-08,9.754352533781518e-05,2.5236820649372137e-12,1.225040745698435e-09,2.2386337813106516e-09,1.2004799298623459e-12,3.96047377341381e-10,1.638783034582478e-09,1.6137836500182394e-16,1.4421118899540429e-16,1.2346266572464725e-10,2.4381466297194605e-19,3.5158051861147918e-09,2.985586213087898e-12,8.946467680782885e-12,3.760464727307438e-18,3.030546091254745e-15,1.7818993936469347e-14,3.4680230565625737e-19,6.3989848335740074e-24,5.041708254098531e-28,7.805101559266757e-27,3.2536708030997786e-24,5.418993513582024e-17,1.759396637644106e-28,1.3921451731420957e-13,9.977059181424306e-20,4.029700215069551e-14,9.679019354492927e-19
1.7638854718407735e-09,0.9164093328292244,7.464549861551957e-08,1.097593193232045e-10,1.404167882093446e-09,8.832842243340084e-10,0.0,0.0,5.052846349172278e-07,4.337977511112649e-12,3.0741669815116417e-13,1.5573346957456916e-13,6.723520139327813e-17,3.40835452715658e-24,1.4196399277567468e-16,6.5221487171862105e-12,3.728430014123584e-09,6.804611093041956e-14,2.6256385829555955e-20,2.6840735262942517e-18,5.914338402897103e-09,1.5382128878955742e-15,9.779573558411556e-11,8.604611688940084e-18,1.5359415651738327e-14,2.5251272318337614e-15,4.516628177724942e-14,3.75555136726354e-15,4.312709531997905e-21,6.30261322740664e-21,5.3528690049848436e-18,4.876191331953124e-22,6.763048175417256e-17,4.347270754237329e-26,3.76,0.0,0.7195962340856705,0.9965241304011019,5.610662381540617e-12,3.1958174875829242e-12,0.0015992329047251248,0.001599250992298911,3.4853409266387893e-09,1.0930344788040506e-11,0.0034753628933071653,1.134773075929589e-12,1.6839014709264012e-13,4.1620664872681526e-07,1.5274534542875602e-08,1.03594402497378e-08,6.343871175442824e-08,0.00010067131928584987,2.6991848651275778e-12,1.3048897827024287e-09,2.3550381930971836e-09,1.2824092617414786e-12,4.1558250614117053e-10,1.7294207599770868e-09,1.8271948666906158e-16,1.597647013188558e-16,1.2817728791235779e-10,2.806915104049777e-19,3.731685718494285e-09,3.1216516669684328e-12,9.810668299234807e-12,4.25444405120136e-18,3.307474663072216e-15,1.9214293601492078e-14,3.8246471495943733e-19,7.571742344774403e-24,5.938804711083288e-28,9.190425602828443e-27,3.7532431160865034e-24,6.097036864157298e-17,2.0623134773013126e-28,1.501580712209063e-13,1.098701273463025e-19,4.362421492713334e-14,1.0521511037359337e-18
1.818749833399889e-09,0.916417899370762,7.929303960108357e-08,1.1966854208539765e-10,1.4960784980952655e-09,9.680059125307395e-10,0.0,0.0,5.209638543600747e-07,4.611892668733637e-12,3.369652554331428e-13,1.73038004283104e-13,7.599423823829814e-17,3.847382579900185e-24,1.545066897494933e-16,6.913225008883876e-12,3.9496312839781515e-09,7.450817778925436e-14,2.93441336231988e-20,2.9572568556990112e-18,6.287870247167658e-09,1.6858649576755658e-15,1.006248247264696e-10,9.684107700232173e-18,1.674805198747439e-14,2.867986382282059e-15,4.9527561576586616e-14,4.201664847766574e-15,4.996025745583941e-21,7.29522580999311e-21,6.021524444639586e-18,5.677094146323888e-22,7.64592828794893e-17,5.208255987215911e-26,3.76,0.0,0.7195449695738992,0.9965173924308361,6.160924929929416e-12,3.493623951861638e-12,0.0016489168620318392,0.0016489359945009061,3.645114182508057e-09,1.1533595585933513e-11,0.0034820850914745265,1.2225171378309254e-12,1.7977962371172027e-13,4.2668026353873324e-07,1.5949802029371573e-08,1.1204497437814593e-08,6.718313530626955e-08,0.00010379888782043997,2.8816162163140262e-12,1.3872572417568104e-09,2.4729525686591517e-09,1.3670034078423955e-12,4.353098336050856e-10,1.8215653661511644e-09,2.0608698127430817e-16,1.7650343255897034e-16,1.3293996525034948e-10,3.217742574192224e-19,3.95319030632183e-09,3.2579967487258428e-12,1.072717020901728e-11,4.794744792385616e-18,3.597994044865015e-15,2.066958413558871e-14,4.2036212835014897e-19,8.91228256384769e-24,6.959217798344671e-28,1.0765600866552107e-26,4.309331427021784e-24,6.832259538025605e-17,2.405108134066919e-28,1.6152600814626827e-13,1.2062978506173823e-19,4.709079662525299e-14,1.1404753113510199e-18
1.8736141949590044e-09,0.9164264653277605,8.407137339332506e-08,1.3015930638652278e-10,1.5910952760822661e-09,1.0579104551606035e-09,0.0,0.0,5.366414778903154e-07,4.894189696265456e-12,3.683470652606062e-13,1.9161094553405783e-13,8.55823865538487e-17,4.329048407823624e-24,1.6773641939222817e-16,7.314433304702865e-12,4.176375050039142e-09,8.136215698814278e-14,3.2712817200355855e-20,3.249759675369243e-18,6.672832285117632e-09,1.8426505987847436e-15,1.0344171975224919e-10,1.0859483080743013e-17,1.8212559111349565e-14,3.244648296623558e-15,5.4161713887463887e-14,4.684017121111474e-15,5.761386837057192e-21,8.40590756192267e-21,6.749127225625106e-18,6.577606944986713e-22,8.612640783851604e-17,6.205768285682439e-26,3.76,0.0,0.7194937087005842,0.9965114691423852,6.746687107384008e-12,3.8087831745389095e-12,0.0016985972656759086,0.0016986174686765643,3.806009973049636e-09,1.2148301813405176e-11,0.003487992606289125,1.3148756145591002e-12,1.9156683885534473e-13,4.3702836537838067e-07,1.662661366000302e-08,1.2086423638203101e-08,7.102002310507105e-08,0.00010692623095703645,3.0711019408997127e-12,1.4721429245249787e-09,2.5923051543604646e-09,1.4542570295130267e-12,4.5521825406508546e-10,1.9151542787502802e-09,2.316019293435156e-16,1.9448584952167492e-16,1.377508003797478e-10,3.6740078980467316e-19,4.18025505573351e-09,3.394515152661999e-12,1.1697319289524487e-11,5.384055073698133e-18,3.9021755828175846e-15,2.218574106356828e-14,4.605481669981064e-19,1.0438362903581986e-23,8.115275407131132e-28,1.2549538588145489e-26,4.9261428504176825e-24,7.627191769586717e-17,2.7915379507037635e-28,1.733161326047161e-13,1.3206975089282462e-19,5.069590576375295e-14,1.2329044460844027e-18
1.92847855651812e-09,0.9164350307000966,8.89794019977148e-08,1.4124694441621456e-10,1.6892346563305725e-09,1.1531405714389066e-09,0.0,0.0,5.523175178671446e-07,5.1848684760821835e-12,4.0161708209107667e-13,2.1149767366119884e-13,9.605036872474744e-17,4.8563020221866784e-24,1.816683610377369e-16,7.725672784644557e-12,4.408597771652563e-09,8.861908871520833e-14,3.6383532379660604e-20,3.5624451060697535e-18,7.069223904700921e-09,2.008840946971707e-15,1.0624647482931796e-10,1.2135876975641557e-17,1.9754368625321662e-14,3.6572915996567244e-15,5.90770965439805e-14,5.204223480058382e-15,6.6156336999272695e-21,9.644337584348243e-21,7.5387850446413e-18,7.586351583101785e-22,9.668342843134255e-17,7.356368736927603e-26,3.76,0.0,0.7194424514653092,0.9965062618978018,7.369134438268111e-12,4.1417199719220874e-12,0.0017482741160698685,0.0017482954150793806,3.967947961968937e-09,1.2774154836676806e-11,0.0034931840756697186,1.412014329434446e-12,2.0375509295660043e-13,4.47252730903055e-07,1.7304487730274148e-08,1.3005310872658835e-08,7.494826640451673e-08,0.00011005334871109299,3.267771168201786e-12,1.5595466301053356e-09,2.7130275985888524e-09,1.5441651433450677e-12,4.752973403222056e-10,2.010126467338611e-09,2.5938857733788654e-16,2.1377210926637246e-16,1.4260989401078867e-10,4.179260787091824e-19,4.412816857736562e-09,3.5311075812431955e-12,1.2722446305698217e-11,6.025125405730376e-18,4.220084759807598e-15,2.3763670268644164e-14,5.030760653184519e-19,1.2169013818645063e-23,9.420115078888918e-28,1.4562386984168048e-26,5.608038563636257e-24,8.484368135298128e-17,3.225586876358978e-28,1.8552607040422796e-13,1.4421005675278365e-19,5.4438555683443966e-14,1.3294651641723229e-18
1.9833429180772353e-09,0.9164435954876441,9.401601530738525e-08,1.5294661651199648e-10,1.7905129604200247e-09,1.253837737805504e-09,0.0,0.0,5.679919851910022e-07,5.483928895989667e-12,4.3683024278141927e-13,2.32743296238013e-13,1.0745040864220618e-16,5.432229632747251e-24,1.9631747671714197e-16,8.146843347028346e-12,4.6462366916538445e-09,9.628998026373034e-14,4.037885238015459e-20,3.896200166973884e-18,7.477044493929797e-09,2.184706883929484e-15,1.090391438797738e-10,1.3518522473473859e-17,2.1374871725289068e-14,4.108171716284179e-15,6.428207158676801e-14,5.763909376513344e-15,7.565932267593426e-21,1.1020635959343024e-20,8.393657975413875e-18,8.712389614675667e-22,1.0818346459546953e-16,8.678040255902667e-26,3.76,0.0,0.7193911978676616,0.9965016838849429,8.029458836305853e-12,4.492854164790153e-12,0.001797947413616649,0.0017979698339627916,4.130853488211975e-09,1.3410853908175592e-11,0.0034977463117319826,1.5141031356094795e-12,2.1634788902577377e-13,4.5735510998946864e-07,1.798297399832819e-08,1.3961225856455458e-08,7.89667721403484e-08,0.00011318024109806611,3.471756290802761e-12,1.6494681550207213e-09,2.835054787084863e-09,1.6367231226640376e-12,4.955372993388671e-10,2.106422415205402e-09,2.8957431318222456e-16,2.344240783842447e-16,1.4751734494740551e-10,4.73722609275091e-19,4.650813381694161e-09,3.6676813378956645e-12,1.3803867075958763e-11,6.720767703925057e-18,4.551782037374066e-15,2.5404308556223355e-14,5.479987868169146e-19,1.412459064531919e-23,1.08877123917277e-27,1.6825574338819444e-26,6.3595333794982645e-24,9.40632622058653e-17,3.711472453564271e-28,1.9815329026039566e-13,1.5707057377177693e-19,5.831762429824652e-14,1.4301810430302007e-18
2.0382072796363507e-09,0.9164521596902756,9.91800926919852e-08,1.6527331004491477e-10,1.8949463895683468e-09,1.3601421758510203e-09,0.0,0.0,5.836648894736502e-07,5.79137084852075e-12,4.740414667002707e-13,2.5539263311370753e-13,1.1983623095747253e-16,6.060057592717671e-24,2.1169851400789472e-16,8.57784560517122e-12,4.889229829710026e-09,1.0438580707310282e-13,4.472291125572891e-20,4.251936314039301e-18,7.89629344087215e-09,2.3705190375398137e-15,1.1181978058078659e-10,1.5012743890414907e-17,2.3075419931722134e-14,4.5996223541268674e-15,6.97850049543709e-14,6.364709565010549e-15,8.619776661015808e-21,1.2545366420980156e-20,9.316956657995514e-18,9.965231024121618e-22,1.2068118440762468e-16,1.0190261274963432e-25,3.76,0.0,0.7193399479072304,0.9964976587319041,8.728858560395686e-12,4.86260064044377e-12,0.0018476171587101682,0.0018476407255801827,4.294657165880887e-09,1.4058105991989762e-11,0.003501755686354607,1.6213158649092886e-12,2.2934893450404625e-13,4.673372263155381e-07,1.8661651913517883e-08,1.4954211616495325e-08,8.307446269516975e-08,0.00011630690813341494,3.6831929207528705e-12,1.7419072933455594e-09,2.9583246896492483e-09,1.7319266804278848e-12,5.159289324236505e-10,2.203984089732699e-09,3.22289642366805e-16,2.565053502514064e-16,1.5247325011276627e-10,5.351807999352932e-19,4.894183068730654e-09,3.804149953982954e-12,1.4942882640337526e-11,7.473854327510087e-18,4.89732373439041e-15,2.710862370026319e-14,5.953691307740227e-19,1.6326826111149177e-23,1.2532909454750644e-27,1.9361852368827783e-26,7.185295261716592e-24,1.0395605204321849e-16,4.253652784586761e-28,2.111951217075661e-13,1.706710061251664e-19,6.233186321026519e-14,1.5350727244099428e-18
2.093071641195466e-09,0.916460723307861,1.0447050443556839e-07,1.7824183861645075e-10,2.0025510234100234e-09,1.4721928429218409e-09,0.0,0.0,5.993362391702457e-07,6.107194230387074e-12,5.133056558458105e-13,2.7949020450222954e-13,1.3326306029002628e-16,6.743156398632038e-24,2.278260088425224e-16,9.018580884273014e-12,5.13751597555993e-09,1.1291751377265317e-13,4.944148899077435e-20,4.630589962380698e-18,8.32697013364918e-09,2.56654778211511e-15,1.1458843836515219e-10,1.662395412583956e-17,2.4857325808298753e-14,5.134057049504417e-15,7.559426617384455e-14,7.008267342184813e-15,9.784991987163354e-21,1.4229538485044866e-20,1.031194053989417e-17,1.135484312356019e-21,1.3423280397393094e-16,1.1914081364056082e-25,3.76,0.0,0.719288701583608,0.9964941194314401,9.468538169363108e-12,5.251369414007867e-12,0.0018972833517358664,0.0018973080901848827,4.459294529888788e-09,1.4715625591259118e-11,0.003505279206758711,1.733830276319946e-12,2.427621411061346e-13,4.772007778881328e-07,1.9340128996026586e-08,1.5984288968691494e-08,8.727027567119196e-08,0.00011943334983260098,3.902219845688635e-12,1.8368638369579769e-09,3.082778217943326e-09,1.8297718352641486e-12,5.364635995714792e-10,2.302754913350523e-09,3.5766816460716515e-16,2.8008126020192406e-16,1.5747770457570502e-10,6.027094149015821e-19,5.1428651250340515e-09,3.940432848176222e-12,1.6140779428491796e-11,8.287317141240456e-18,5.256762559808552e-15,2.8877614019251323e-14,6.452398300304424e-19,1.8798883735544586e-23,1.4371443688993332e-27,2.2195339924537025e-26,8.09014480980731e-24,1.1454744441428133e-16,4.856833541925119e-28,2.2464876998622206e-13,1.8503088547300164e-19,6.647990621371721e-14,1.6441580485289352e-18
