Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65)
2.239672308174075e-16,0.7118282280396584,1.9894321046532204e-20,1.3619149665519673e-22,8.092583592027347e-25,2.475121593417011e-29,0.0,0.0,8.805302997567789e-16,1.8401625549986985e-28,4.0086495683396214e-36,5.853410122002885e-50,1.909214362163285e-49,1.2316335055405494e-56,4.581890695930044e-41,7.239883268624253e-42,9.156963503085169e-52,9.021854758395308e-50,2.799390378732913e-48,1.1361570411700588e-46,9.861664750917868e-27,1.7367251393787037e-41,1.7097463578394628e-46,6.755191723336441e-85,1.087012446907526e-64,3.1068319863397766e-43,1.8414633975794706e-40,9.036858278442006e-55,1.323520987363157e-95,6.942166613703656e-71,1.1004484869253692e-65,4.657091552991078e-58,3.414254928812904e-48,7.346449158670791e-83,3.76,0.0,0.8432079109057697,0.9999999996469219,4.9769928250866465e-34,3.3967427950359784e-62,3.2226850939314564e-12,3.2226850939315125e-12,1.3820564960849245e-26,3.594682046165996e-30,3.530772245158409e-10,3.0250055349203097e-30,1.1053458480996751e-31,8.805501894640097e-16,2.050816001516803e-24,2.11523813197207e-32,1.2422364350616522e-24,1.0459709570397882e-13,1.7884504492866446e-29,8.092544319194224e-25,1.870102118140587e-26,1.5691898080385324e-30,2.8076322128714492e-27,1.0043579038287023e-25
4.4793465149435e-16,0.7118282280400745,3.9791129765921825e-20,2.7238311791757364e-22,3.237035492428597e-24,9.90101964755738e-29,0.0,0.0,1.7610613455424827e-15,7.3606548981925275e-28,3.206922032451824e-35,4.952443803901171e-49,2.762766037598858e-48,9.853075483086204e-56,1.8327574878868151e-40,5.791911208204331e-41,1.4651181062923568e-50,1.4434982841016858e-48,2.23952632698409e-47,9.089263051198111e-46,3.9446684083131046e-26,1.3893811388709617e-40,1.3678141846308368e-45,8.646675483624178e-83,3.4784491354933383e-63,2.4854681251598818e-42,1.4731721732816134e-39,1.4459890257407358e-53,1.694213041091239e-93,2.2216320922629136e-69,3.5214389852243155e-64,7.453137129781415e-57,5.462814073892693e-47,5.007052556849492e-81,3.76,0.0,0.8432079109024939,0.9999999992938439,3.981597210610873e-33,1.0869606212504689e-60,6.4453729197524475e-12,6.44537291975267e-12,5.52822900832418e-26,1.4378736973502993e-29,7.061544696901894e-10,1.2100029832341826e-29,4.421387861442301e-31,1.7611011182169743e-15,8.203269102241761e-24,1.6921917379574298e-31,4.968948882084865e-24,2.0919428007392917e-13,7.153806341342305e-29,3.237019784695177e-24,7.480413129680239e-26,6.276765282570722e-30,1.1230535878623781e-26,4.0174341484376566e-25
6.719020721712925e-16,0.7118282280404905,5.968979159231233e-20,4.0857474604752236e-22,6.878701703903909e-24,2.104044468633338e-28,0.0,0.0,2.6415923910233182e-15,1.5641394581212389e-27,9.169794431682808e-35,1.4616744281358042e-48,1.0073970518279442e-47,2.81736432897841e-55,3.894610455066736e-40,1.6715208105144473e-40,5.42912511020407e-50,5.4583576779437947e-48,6.403670310209749e-47,2.598961645486628e-45,8.382421935126546e-26,3.97276244552595e-40,4.060695927427353e-45,4.7793753300682236e-82,1.5966891340338074e-62,7.378735702184893e-42,4.372425926146999e-39,5.512944191971225e-53,1.1238498532402671e-92,1.0427099595326768e-68,1.6421079777001014e-63,2.819998276042441e-56,2.082477464218145e-46,2.8384180272996424e-80,3.76,0.0,0.8432079108992181,0.999999998940766,1.1384881688130757e-32,4.988920307677188e-60,9.668060745560854e-12,9.668060745561322e-12,1.1747488118592756e-25,3.0554821263945853e-29,1.0592315058778453e-09,2.5712568201424507e-29,9.395453711124387e-31,2.641652041597445e-15,1.743194992669385e-23,4.838611635044197e-31,1.0559018323451263e-23,3.1379146444225926e-13,1.520184131169202e-28,6.878668327034789e-24,1.5895880727900574e-25,1.333813219546944e-29,2.386489303865158e-26,8.537049130834749e-25
8.95869492848235e-16,0.7118282280409065,7.959030652574405e-20,5.447663810454152e-22,1.1734256991816907e-23,3.58937425401579e-28,0.0,0.0,3.522123436199286e-15,2.668238160303375e-27,1.934175422487141e-34,3.171565906199457e-48,2.5550853139649086e-47,5.9426379948426506e-55,6.643748000190805e-40,3.554830999005651e-40,1.3859408265303584e-49,1.4201625970450757e-47,1.3507250910387405e-46,5.481963386575846e-45,1.4299427055528027e-25,8.37970745247431e-40,8.848038953852172e-45,2.4347486590389878e-81,4.785101799673134e-62,1.6077879515800005e-41,9.525365871613935e-39,1.4833564316262695e-52,4.9931570245488785e-92,3.250538039101811e-68,4.998353285085939e-63,7.34129958452876e-56,5.600605952101472e-46,1.1395564929988224e-79,3.76,0.0,0.8432079108959423,0.9999999985876883,2.4014015263363455e-32,1.4949798208079067e-59,1.2890748571356672e-11,1.289074857135747e-11,2.003983350482311e-25,5.212293468589285e-29,1.4123083330789317e-09,4.386262064201477e-29,1.602754479867583e-30,3.5222029596054234e-15,2.973685839656662e-23,1.0206034289179251e-30,1.8012444747782672e-23,4.1838864880896915e-13,2.5932555357316006e-28,1.1734200058051656e-23,2.7116504847957548e-25,2.2753292349023533e-29,4.071070361876462e-26,1.456320283717755e-24
1.34380433420212e-15,0.7118282280417386,1.1939568552150267e-19,8.171496671610019e-22,2.4294290903982915e-23,7.431764314482003e-28,0.0,0.0,5.283185525835713e-15,5.5242487152972845e-27,5.282833513400288e-34,9.074312573925504e-48,9.041472420763463e-47,1.623118935077197e-54,1.3755038006365435e-39,9.865399263503873e-40,4.9073091688279955e-49,5.207563717734507e-47,3.689282140350366e-46,1.4972943773694541e-44,2.960515022004674e-25,2.288758236389266e-39,2.5683069032115366e-44,3.110096469453981e-80,2.1164064198394683e-61,4.666913363507826e-41,2.763923103092663e-38,6.000262616347824e-52,5.173347637847399e-91,1.6017030552532294e-67,2.275707461600675e-62,2.6948068979863293e-55,2.262533161302896e-45,9.98977583341109e-79,3.76,0.0,0.8432079108893905,0.9999999978815334,6.558973043749845e-32,6.610938540109363e-59,1.9336124222918758e-11,1.9336124222920415e-11,4.14899298442501e-25,1.0791392305875654e-28,2.1184614970028056e-09,9.081199324177277e-29,3.3183016066472316e-30,5.283304783012466e-15,6.156639303673644e-23,2.787584763097816e-30,3.7292482317080623e-23,6.275830175385864e-13,5.369006698207312e-28,2.429417304108194e-23,5.614128349937748e-25,4.710782834418802e-29,8.428634788168844e-26,3.0151264354959227e-24
1.791739175556005e-15,0.7118282280425708,1.5920787905311e-19,1.0895329785355655e-21,4.131822787573755e-23,1.264016515148634e-27,0.0,0.0,7.044247614351033e-15,9.395300662065174e-27,1.105345548595818e-33,1.9762538460904408e-47,2.2879334563427594e-46,3.396107985572498e-54,2.3393718771848823e-39,2.089162511730522e-39,1.2383462666345106e-48,1.3495521086832526e-46,7.719274730517347e-46,3.1328408671732297e-44,5.03506090795169e-25,4.788848102583558e-39,5.616595455710658e-44,1.4006064134180207e-79,6.2164266488156095e-61,1.0206014394674811e-40,6.042885951414589e-38,1.6254148239972933e-51,2.2509268141352e-90,5.0260025644658426e-67,6.832027304939833e-62,6.989230562562869e-55,6.125486517387508e-45,4.037274030546397e-78,3.76,0.0,0.8432079108828388,0.9999999971753792,1.3723566409210197e-31,1.941524486184451e-58,2.5781499874434565e-11,2.5781499874437376e-11,7.056350112556899e-25,1.8353332372888004e-28,2.8246138924095564e-09,1.5444742341752902e-28,5.643565116501792e-30,7.0444065866629356e-15,1.0470831323658357e-22,5.832560065319205e-30,6.342474799742169e-23,8.367773862622452e-13,9.131274633539748e-28,4.131802743999104e-23,9.54816226214526e-25,8.011811948923485e-29,1.433490077980576e-25,5.1279405963203e-24
2.6876088582637744e-15,0.711828228044235,2.38854642671754e-19,1.6342996842417594e-21,9.002399907047665e-23,2.754390028448173e-27,0.0,0.0,1.0566371787700353e-14,2.0470445682418668e-26,3.49034068731734e-33,6.947487315733607e-47,1.0859490305388272e-45,1.0723863000281424e-53,5.0970149330180625e-39,6.694488814354741e-39,5.838577268622453e-48,6.663189227558822e-46,2.4375599884518698e-45,9.892546194229478e-44,1.0970371740479048e-24,1.5121706808307662e-38,1.8683686619465158e-43,2.7214062860621464e-78,4.3973013446658217e-60,3.395004502186591e-40,2.009589094964673e-37,8.152704771589046e-51,5.014043646411516e-89,3.895161945025208e-66,5.093475217195107e-61,3.456524925301626e-54,3.0713156021545726e-44,6.292252135572131e-77,3.76,0.0,0.8432079108697352,0.9999999957630735,4.3334794472985955e-31,1.372883074106486e-57,3.867225117731416e-11,3.8672251177320286e-11,1.5374345734142272e-24,3.9988169060477683e-28,4.236916159686573e-09,3.365094643655319e-28,1.2296193442821751e-29,1.0566610129090207e-14,2.281380704197125e-22,1.8417427152498354e-29,1.3818960086272884e-22,1.2551661236899983e-12,1.9895186744761032e-27,9.002356245695804e-23,2.080349930461195e-24,1.7456125109877977e-28,3.12328270604286e-25,1.1172737513347579e-23
3.5834785409715444e-15,0.7118282280458992,3.185309031335662e-19,2.179066499317813e-21,1.5805185365289332e-22,4.8363773827514656e-27,0.0,0.0,1.4088495956196954e-14,3.5939215359445213e-26,7.938908512332437e-33,1.7190188461487977e-46,3.182414206299734e-45,2.4391822191674557e-53,8.948643841819253e-39,1.532656306174291e-38,1.706468134431406e-47,1.985589722093566e-45,5.544419666026999e-45,2.250096077805879e-43,1.9260281816167068e-24,3.4394879245544204e-38,4.346617512786763e-43,1.5772736333880466e-77,1.6133565042959867e-59,7.898109158295427e-40,4.674545900370206e-37,2.446317945518538e-50,2.88474801084823e-88,1.4735616395898707e-65,1.9076923962176947e-60,1.030941409562639e-53,9.213802217851687e-44,3.302085174503832e-76,3.76,0.0,0.8432079108566317,0.9999999943507709,9.856658683894585e-31,5.0363361324801556e-57,5.156300247999338e-11,5.156300248000414e-11,2.6992172897663763e-24,7.0205766943136695e-28,5.649215100435521e-09,5.907974014520651e-28,2.1588003539369173e-29,1.408881358600082e-14,4.0053368157373136e-22,4.1891115695537994e-29,2.4261444353658005e-22,1.6735548610919611e-12,3.492925417444253e-27,1.580510872656795e-22,3.652394436634833e-24,3.0647114728717557e-28,5.483433481785266e-25,1.9615567789587055e-23
5.375217906387084e-15,0.7118282280492276,4.779723222661919e-19,3.2686004592132064e-21,3.523408566195699e-22,1.0784504323256415e-26,0.0,0.0,2.1132744278564995e-14,8.011835150808055e-26,2.650637616254518e-32,6.8567737351519375e-46,1.6333056990880933e-44,8.143926251015113e-53,1.9948979794184503e-38,5.146832248256362e-38,8.743929223412994e-47,1.037833177635367e-44,1.8512430278421746e-44,7.512606100660739e-43,4.2936441847630166e-24,1.1483739835337948e-37,1.4800777247924232e-42,3.182139256615808e-76,1.2869497852710202e-58,2.689298201118792e-39,1.5915197987497386e-36,1.2660904910998792e-49,6.1941097791599295e-87,1.1998392169567586e-64,1.5601844882137284e-59,5.3976176571813e-53,4.767423443200292e-43,5.521421945744978e-75,3.76,0.0,0.8432079108304248,0.999999991526176,3.290934791386926e-30,4.0166868747617863e-56,7.734450508474795e-11,7.734450508477195e-11,6.017291718689602e-24,1.5650785825042976e-27,8.473802956414929e-09,1.3170491746229267e-27,4.812569036046963e-29,2.1133220242090262e-14,8.928991812631845e-22,1.398657764729009e-28,5.408540156559381e-22,2.5103323358181593e-12,7.786687131863366e-27,3.523391489070592e-22,8.142186722744371e-24,6.832096415934263e-28,1.2224074035039978e-24,4.372847040525624e-23
8.958696637218163e-15,0.7118282280558844,7.972108440453939e-19,5.447669699102648e-21,9.739113770813138e-22,2.982651653496111e-26,0.0,0.0,3.522124086478591e-14,2.214565047349432e-25,1.2463955962548559e-31,4.3841587361185124e-45,1.3578214607131547e-43,3.829476783384537e-52,5.514133031510503e-38,2.4283816505937855e-37,7.273762791440316e-46,8.737113248199407e-44,8.705747838930574e-44,3.532613784403798e-42,1.1868135301909163e-23,5.399939392531581e-37,7.040169744115762e-42,1.4065871825281979e-74,1.9509878799403181e-57,1.27907810484341e-38,7.569118786204597e-36,1.0354788053487888e-48,2.977783179574214e-85,1.7969623826656322e-63,2.4013612143276404e-58,4.557715700323642e-52,3.8974696840167634e-42,2.0203659381616326e-73,3.76,0.0,0.8432079107780109,0.9999999858770263,1.5474792137788676e-29,6.088531941694497e-55,1.28907510291841e-10,1.2890751029190728e-10,1.663248319729203e-23,4.326059338286386e-27,1.4122938556345403e-08,3.640478141216324e-27,1.3302573338136193e-28,3.522203252307983e-14,2.4680775110625802e-21,6.576835077369066e-28,1.4949837764297663e-21,4.183887284959569e-12,2.1523314886786948e-26,9.739066612806817e-22,2.2505954366425523e-23,1.888480330755502e-27,3.378876842052601e-24,1.2087060594100924e-22
1.6125654098880322e-14,0.7118282280691981,1.4371110048522118e-18,9.805813467079799e-21,3.149273005074937e-21,9.656054177688546e-26,0.0,0.0,6.339823380310736e-14,7.161093076840228e-25,7.453469392234284e-31,4.06721677359518e-44,1.544989865787629e-42,2.2900350653799004e-51,1.7830698195672432e-37,1.4542348521782526e-36,8.290241624362971e-45,1.0005908420407494e-42,5.206948679316489e-43,2.1125096833503222e-41,3.8377207316515296e-23,3.229173904054633e-36,4.2308785292275996e-41,1.0249261033531033e-72,4.318846126396677e-56,7.685259670550628e-38,4.547747185453116e-35,1.1491078801170452e-47,2.288563449720459e-83,3.8750268423073266e-62,5.3468525228695e-57,5.2490765201678547e-51,4.3204158014331344e-41,1.2516035829901695e-71,3.76,0.0,0.8432079106731832,0.9999999745788873,9.253955075791829e-29,1.3477429237774158e-53,2.3203352069635997e-10,2.320335206965743e-10,5.378326048863681e-23,1.3988885570966828e-26,2.542104926707697e-08,1.177197434548274e-26,4.30161123812755e-28,6.33996529591966e-14,7.980857116717939e-21,3.932958795990408e-27,4.834230186336874e-21,7.530997181998102e-12,6.95985245271159e-26,3.1492577859969516e-21,7.277600097131093e-23,6.1067132667891815e-27,1.0926049048753583e-23,3.9085127110608657e-22
3.045956902220464e-14,0.7118282280958255,2.7226039664976505e-18,1.8522122207374024e-20,1.1228986791046687e-20,3.4510488849700246e-25,0.0,0.0,1.1975221874326673e-13,2.5533455411985094e-24,5.123668344656153e-30,4.8048273459936165e-43,2.0796595651947294e-41,1.574218178304395e-50,6.357686241498547e-37,1.0001423576071487e-35,1.1176076386262696e-43,1.3508489194063054e-41,3.5805910386212885e-42,1.452182540441945e-40,1.368370317887779e-22,2.2198004540320962e-35,2.9141532744387414e-40,9.812080748142061e-71,1.1522124054316546e-54,5.291342246058625e-37,3.1311193326155857e-34,1.5193678222933978e-46,2.252694117489452e-81,1.0133283505602703e-60,1.4289189331651355e-55,7.164616924938627e-50,5.697317911920356e-40,1.0687322021637485e-69,3.76,0.0,0.8432079104635277,0.9999999519832516,6.361359167471495e-28,3.5955594776013904e-52,4.382855414667284e-10,4.3828554146749273e-10,1.917678037032762e-22,4.9878446883768564e-26,4.8016628730271864e-08,4.197392512665587e-26,1.5338070996893188e-27,1.197548773275314e-13,2.84563721838102e-20,2.70359533482814e-26,1.723683544604535e-20,1.4225216971097883e-11,2.481591524773864e-25,1.1228932743013245e-20,2.5948855644677416e-22,2.177440209973502e-26,3.895769281802641e-23,1.3936114455086868e-21
5.912739886885327e-14,0.7118282281490802,5.3163608707933924e-18,3.5954824914218596e-20,4.2304621316071754e-20,1.3062904313974922e-24,0.0,0.0,2.3246018487779137e-13,9.619596529661514e-24,3.794197349135208e-29,6.541070977291681e-42,3.0504674069932696e-40,1.1657470815645482e-49,2.3952304179404977e-36,7.407309767859997e-35,1.641144159458101e-42,1.9841094558614742e-40,2.653327154524122e-41,1.0753752744052489e-39,5.155264101669744e-22,1.643814359562029e-34,2.1607429908203894e-39,1.083770638335814e-68,3.368943550224777e-53,3.920183851058882e-36,2.3197327350910556e-33,2.2132058883087354e-45,2.531066029143929e-79,2.9372703738899814e-59,4.1792838770809155e-54,1.0751621794145965e-48,8.251926523258849e-39,1.100923291623015e-67,3.76,0.0,0.8432079100442168,0.9999999067945478,4.710736451306136e-27,1.0513007412729825e-50,8.507895828527847e-10,8.50789582855664e-10,7.224695358015913e-22,1.8791404782148704e-25,9.320521991643466e-08,1.5813458261025572e-25,5.7787868822824385e-27,2.324652600477594e-13,1.0720776553584623e-19,2.002073888398093e-25,6.493886214436735e-20,2.7613656529387966e-11,9.349266646070089e-25,4.23044193316437e-20,9.776085105540518e-22,8.203712202138892e-26,1.46770952899706e-22,5.250356287844479e-21
1.1646305856215054e-13,0.7118282282555897,1.0594959186994118e-17,7.082057449367224e-20,1.6412085355114995e-19,5.115325424274748e-24,0.0,0.0,4.578761021652436e-13,3.731924608361666e-23,2.919339822651275e-28,9.625898078624627e-41,4.672535374473279e-39,8.969538285635593e-49,9.29234203967363e-36,5.6995582323349e-34,2.516151324740533e-41,3.041064308506402e-39,2.0443202771029783e-40,8.274173839138444e-39,1.9999859271928096e-21,1.2647869056547831e-33,1.6654266556747727e-38,1.2882033906288255e-66,1.0309224123947553e-51,3.016676928328539e-35,1.7850792325721458e-32,3.4056085016865487e-44,3.0583034588786625e-77,9.016343647030873e-58,1.2785470299394723e-52,1.7178300173059144e-47,1.2552101241038394e-37,1.2584454856117595e-65,3.76,0.0,0.8432079092055949,0.9999998164274099,3.6245451346896145e-26,3.217071339694147e-49,1.6757976650061739e-09,1.6757976650173439e-09,2.8027779753107488e-21,7.290098074401178e-25,1.8357213238437161e-07,6.134834852646618e-25,2.242074494481382e-26,4.578857614237428e-13,4.1591170292167575e-19,1.54043667504352e-24,2.519303128033988e-19,5.4390535566330025e-11,3.627049791666284e-24,1.6412008267747461e-19,3.7926256101734834e-21,3.18287996029578e-25,5.693972385025762e-22,2.0368750598908877e-20
1.7379871825544782e-13,0.711828228362099,1.5995004057570557e-17,1.0568678721709484e-19,3.6549040418055637e-19,1.1479435786076276e-23,0.0,0.0,6.8329199947933e-13,8.310843704158546e-23,9.173197120608978e-28,3.9956114196694446e-40,1.9598425273817657e-38,2.818427333893593e-48,2.06937406839048e-35,1.7909356799278194e-33,1.05576161742849e-40,1.2757003524043893e-38,6.43051167416364e-40,2.59992380036218e-38,4.453887125823489e-21,3.974233117584639e-33,5.238949127133823e-38,1.1785891476215163e-65,5.513175812917037e-51,9.479319097508203e-35,5.609236994392416e-32,1.498094156946679e-43,2.557896714692465e-76,4.9978492263179687e-57,6.836118235672357e-52,7.390535088780052e-47,5.468444106397502e-37,1.1605695096114094e-64,3.76,0.0,0.8432079083669729,0.9999997260739637,1.1389104190626143e-25,1.7204317523203668e-48,2.5008057463345973e-09,2.5008057463594727e-09,6.241590515860688e-21,1.6234692409955292e-24,2.739253530502051e-07,1.3662027082150545e-24,4.993364284505947e-26,6.833059107160825e-13,9.262164186757056e-19,4.84037779974891e-24,5.610382473123363e-19,8.11674144970879e-11,8.077291256292052e-24,3.6548871096807554e-19,8.446006155543454e-21,7.08860142474623e-25,1.2680225538106894e-21,4.536034206674417e-20
2.884700376420423e-13,0.7118282285751178,2.715943715104578e-17,1.7542063421276985e-19,1.0068894447774314e-18,3.217112458657296e-23,0.0,0.0,1.1341237342032957e-12,2.2895546625125124e-22,4.189714423528309e-27,3.000988643067791e-39,1.490576316316629e-37,1.287277993801125e-47,5.700965754106591e-35,8.179835306601277e-33,8.037316338028708e-40,9.704079237385707e-38,2.9447648170301004e-39,1.1874738724439695e-37,1.2270016274611623e-20,1.8151677886746994e-32,2.3997385818266676e-37,5.153957914788281e-64,7.05231021527972e-50,4.329642495911088e-34,2.5619674817203076e-31,1.1834261008601567e-42,1.1447636414224445e-74,6.677679567538539e-56,8.738031332372084e-51,6.045521661397134e-46,4.2219054459668984e-36,5.18689966776755e-63,3.76,0.0,0.843207906689729,0.9999995454081364,5.201794689303532e-25,2.2007488808421986e-47,4.1508219065165484e-09,4.1508219065850746e-09,1.7194452594463758e-20,4.472459781410862e-24,4.5459072961333433e-07,3.763752627661173e-24,1.375843562329794e-25,1.134145153068548e-12,2.5516217882430362e-18,2.210757949681149e-23,1.5456028021335104e-18,1.3472117204005093e-10,2.2252129697213625e-23,1.0068849263199215e-18,2.3267804908616562e-20,1.95312384159522e-24,3.4932643626288275e-21,1.2496301452120634e-19
4.031413570286369e-13,0.7118282287881365,3.880966498649575e-17,2.4515640993055386e-19,1.966501575800116e-18,6.379022345596804e-23,0.0,0.0,1.5849553890715051e-12,4.471606826919982e-22,1.1099162944850195e-26,1.03840928595866e-38,5.181191048240148e-37,3.410197712182924e-47,1.113433271142845e-34,2.1669563048816167e-32,2.7954269445582484e-39,3.373263857411643e-37,7.818096048357576e-39,3.1457895816501998e-37,2.3963914421779766e-20,4.808641277129895e-32,6.371560469131802e-37,3.735588717456713e-63,3.1194758018746742e-49,1.1470011658361332e-33,6.78705217324108e-31,4.277374640134822e-42,7.907763565504363e-74,3.046774858662447e-55,3.8633761956511086e-50,2.2048952167241686e-45,1.4984374459842416e-35,3.7887984375285454e-62,3.76,0.0,0.8432079050124851,0.9999993647970509,1.37803094252404e-24,9.734704511890554e-47,5.800838063398634e-09,5.800838063532472e-09,3.3580675880777984e-20,8.734858497169178e-24,6.352013642115712e-07,7.350784500337504e-24,2.6874748761904807e-25,1.584982987131455e-12,4.983414735417397e-18,5.856600833826365e-23,3.018631253313814e-18,1.8827492915827712e-10,4.345943945432444e-23,1.9664930074551684e-18,4.544292919180149e-20,3.815041164586522e-24,6.822487770755822e-21,2.440582158120246e-19
5.178126764152314e-13,0.7118282290011554,5.0945692781179966e-17,3.148941623707473e-19,3.2443265794901164e-18,1.067824772232461e-22,0.0,0.0,2.035786964107745e-12,7.377240767169284e-22,2.300190007217333e-26,2.631495025550869e-38,1.3165417356590741e-36,7.067313894525524e-47,1.83695124717951e-34,4.4907945924153136e-32,7.107148722307746e-39,8.571668765354651e-37,1.6236693547945344e-38,6.519330015672694e-37,3.953558175208836e-20,9.965421530613666e-32,1.3232576724790026e-36,1.7628053289190667e-62,9.511275037969148e-49,2.377072305768494e-33,1.4065510738038887e-30,1.1267384922907946e-41,3.55733200484316e-73,9.564057013546677e-55,1.1774357794242226e-49,5.855014450035157e-45,3.8777322411695836e-35,1.8117233543638214e-61,3.76,0.0,0.8432079033352412,0.9999991842406917,2.855830409711234e-24,2.968122691410528e-46,7.450854216980858e-09,7.450854217201662e-09,5.539984564422465e-20,1.4410635608937765e-23,8.157572727701059e-07,1.212729836877206e-23,4.434410799799852e-25,2.0358194129336238e-12,8.221585207554026e-18,1.213718026831466e-22,4.980122158397817e-18,2.418286858517665e-10,7.169921698497811e-23,3.2443128558538445e-18,7.497129579344783e-20,6.2948441021935036e-24,1.1255683270415613e-20,4.026457694724678e-19
