Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46)
4.569103985628138e-16,0.9371876200452252,3.2634779318393155e-18,9.457936601787073e-19,3.720956682066223e-26,2.2560629526729232e-26,0.0,0.0,1.164211819518349e-13,3.525418123401915e-25,2.7077074053234162e-36,5.9408739278923545e-43,8.348040266123989e-43,1.745548529492959e-48,2.27420964022126e-34,8.629111108242101e-36,8.032081018066509e-45,3.3225687094898704e-43,2.4746573555327437e-41,2.1816673112132478e-38,2.990794419926624e-22,2.290901700354863e-35,6.038995953957664e-45,2.5437033245409715e-79,1.0568555517831484e-56,8.12821432942102e-51,6.24315577607812e-34,1.3236364881167386e-56,5.594581415347824e-93,1.1186991294782198e-70,9.173710260274259e-57,9.587258754196794e-56,2.6535323200228274e-43,7.481326513694735e-78,3.76,0.0,1.0058843280340812,0.9999999967117885,7.557929460027983e-35,2.544788032761027e-54,4.002418404739094e-10,4.0024184047485103e-10,3.4276766532757984e-22,6.050755385269651e-25,3.288095107288203e-09,4.5018896163704037e-26,4.499242331468985e-27,1.164244349964336e-13,1.7993846600555358e-21,3.3004227504863884e-28,4.317342871300689e-21,2.4125178879754005e-11
6.396745734810505e-16,0.9371876200720316,4.571003814369862e-18,1.3241111591411601e-18,7.04618853326952e-26,4.273553653475189e-26,0.0,0.0,1.629896585408105e-13,6.675791995915064e-25,6.719365735987762e-36,1.4783147256320255e-42,2.3931469960496844e-42,4.331700485818162e-48,4.30648253454476e-34,2.1931517492598736e-35,2.5859551907149094e-44,1.0695589811983744e-42,6.141052177783495e-41,5.413959398184168e-38,5.66341942015457e-22,5.685032142609574e-35,1.9442747508996078e-44,1.378349252541888e-78,4.205470118228753e-56,2.676298101913238e-50,1.5864575348034797e-33,5.34716196725663e-56,3.697791843052789e-92,5.463270913269662e-70,3.650036782141498e-56,3.8145835075826834e-55,8.541919056496043e-43,3.91222564538141e-77,3.76,0.0,1.005884327869113,0.9999999953965049,1.8755784813770166e-34,1.0126427360344115e-53,5.603385901839633e-10,5.603385901857464e-10,6.490706488759905e-22,1.1457813449141118e-24,4.603332151095457e-09,8.524855121519143e-26,8.519844105392708e-27,1.6299420978788705e-13,3.407345288574039e-21,8.190228476304504e-28,8.175394122375413e-21,3.3775251246642605e-11
8.224387483992871e-16,0.9371876200988379,5.879633800014691e-18,1.7024286595632434e-18,1.1321584884672276e-25,6.86863057647751e-26,0.0,0.0,2.0955813505767377e-13,1.0726272739554631e-24,1.316506550456666e-35,2.903856757999487e-42,5.2744787481845554e-42,8.486978676917641e-48,6.919405103484048e-34,4.3921210576822146e-35,6.156178422702413e-44,2.5458820426014517e-42,1.2032025069826319e-40,1.0607417569573846e-37,9.09965160933695e-22,1.1138522731399906e-34,4.628580532317655e-44,5.557482065095406e-78,1.1701020386497635e-55,6.495103034752367e-50,3.1766098299297365e-33,1.5671259447145875e-55,1.6587062710018482e-91,1.819617705410999e-69,1.0154628660197107e-55,1.0612443414925493e-54,2.033251598912751e-42,1.438373970901494e-76,3.76,0.0,1.0058843277041447,0.9999999940812218,3.67481330418366e-34,2.81754347821728e-53,7.204353398675968e-10,7.204353398704617e-10,1.0428887278130458e-21,1.8409745060800536e-24,5.9185686204537104e-09,1.3697239424945212e-25,1.368919100688328e-26,2.095639829475013e-13,5.474723063746735e-21,1.6046882239609736e-27,1.3135745705676363e-20,4.3425323611948554e-11
1.1879670982357603e-15,0.9371876201524508,8.4994850337836e-18,2.459063663834351e-18,2.2102483507716935e-25,1.3415855593197939e-25,0.0,0.0,3.026950879221574e-13,2.0939729939536104e-24,3.3446902986210775e-35,7.410966890374829e-42,1.599528832765237e-41,2.1561844100527282e-47,1.3507999791797037e-33,1.1679912340626161e-34,2.054696038148403e-43,8.495039173023739e-42,3.056850257221876e-40,2.694898563662034e-37,1.7764255308492167e-21,2.829830041651477e-34,1.5448424145285016e-43,4.969210987475512e-77,4.827695358501614e-55,2.228330969701026e-49,8.44476564544108e-33,7.771142898956317e-55,1.8659858497215995e-90,1.060978881752679e-68,4.188900973739717e-55,4.3778197126849185e-54,6.784640924792819e-42,1.0686358207121834e-75,3.76,0.0,1.005884327374208,0.9999999914506572,9.336345860321112e-34,1.1625096117834509e-52,1.0406288391728566e-09,1.0406288391784495e-09,2.0359173938726374e-21,3.593933155411083e-24,8.549040210974366e-09,2.6739623598125846e-25,2.6723922219601083e-26,3.027035254369037e-13,1.0687702264450541e-20,4.076837353431869e-27,2.5643480144414287e-20,6.272546833884609e-11
1.5534954480722335e-15,0.9371876202060637,1.112339644867235e-17,3.215698673476461e-18,3.6377818648302465e-25,2.209111931716555e-25,0.0,0.0,3.9583204052145874e-13,3.446320111991843e-24,6.717288208971882e-35,1.4946892820153003e-41,3.6960991537755204e-41,4.3303588029101254e-47,2.2231851267532313e-33,2.432022081099237e-34,5.051468752674026e-43,2.0880804822741363e-41,6.13923988883747e-40,5.4122814671858974e-37,2.923691498661643e-21,5.683270195352786e-34,3.797993802395934e-43,2.0343839029709986e-76,1.3732380471532762e-54,5.600771854774101e-49,1.7579560115720048e-32,2.412172242408796e-54,8.681537181774316e-90,3.742787985842551e-68,1.1913578964080377e-54,1.2451000709991107e-53,1.6676820332543707e-41,4.0749956465770306e-75,3.76,0.0,1.0058843270442712,0.9999999888200944,1.8750930348028035e-33,3.3068183230129827e-52,1.3608223383809593e-09,1.3608223383901636e-09,3.3507701108379277e-21,5.914996810157466e-24,1.117950968904325e-08,4.40088306911745e-25,4.398300640543243e-26,3.9584306192545234e-13,1.7590121457371603e-20,8.187688342800547e-27,4.22047657269409e-20,8.202561305992367e-11
1.9190237979087067e-15,0.9371876202596763,1.3751658057764979e-17,3.972333688875971e-18,5.439746863413102e-25,3.3049681801768386e-25,0.0,0.0,4.889689928366363e-13,5.153311583928481e-24,1.1891876112021268e-34,2.657698117186816e-41,7.426624994032442e-41,7.666200633889689e-47,3.324347854944018e-33,4.4184618698602845e-34,1.0641320478047767e-42,4.397964616327428e-41,1.0868595674595385e-39,9.581569251758936e-37,4.3718206070226836e-21,1.006131097788876e-33,8.000775472068388e-43,6.831853012929301e-76,3.292461687690167e-54,1.2102444191991816e-48,3.1932789477635856e-32,6.19031545044834e-54,3.313589394391229e-89,1.0766851555012843e-67,2.856003120309333e-54,2.984858798510249e-53,3.512535289978356e-41,1.2800466901595416e-74,3.76,0.0,1.0058843267143345,0.999999986189534,3.31961031487624e-33,7.92852491879968e-52,1.6810158374849643e-09,1.6810158374987284e-09,5.010434175975422e-21,8.844744321151797e-24,1.3809976903772634e-08,6.580677666459511e-25,6.576818821234472e-26,4.889825919845154e-13,2.630265435609927e-20,1.449497725502585e-26,6.310914156248065e-20,1.013257577747656e-10
2.650080497581653e-15,0.9371876203669022,1.9021505113475758e-17,5.485603737327493e-18,1.0190677771891935e-24,6.1982201329874665e-25,0.0,0.0,6.752428965967749e-13,9.653504278990386e-24,3.021042459075811e-34,6.830806900787903e-41,2.4887975981227308e-40,1.9475399635119674e-46,6.227376989889827e-33,1.159029299795737e-33,3.8627272626583086e-42,1.5959880470347504e-40,2.7611236994108608e-39,2.4341243443023604e-36,8.189566719003673e-21,2.5559990570054452e-33,2.904226849433635e-42,8.103657994478927e-75,1.6769454830347286e-53,4.873608157260896e-48,8.374719856309063e-32,3.3635077556332433e-53,7.086139980701067e-88,8.687818687793748e-67,1.4542143892441743e-53,1.5198343073157734e-52,1.2746737976058097e-40,1.3717977056945284e-73,3.76,0.0,1.005884326054461,0.9999999809284204,8.433630941921428e-33,4.038372138524258e-51,2.3214028353741443e-09,2.3214028353999275e-09,9.385854481254288e-21,1.6568524364844838e-23,1.9070904401054416e-08,1.2327335456228942e-24,1.2320118196944845e-25,6.752616324103265e-13,4.9271758220774234e-20,3.6823372819379896e-26,1.182199699322204e-19,1.399260471853508e-10
4.1121938969275465e-15,0.9371876205813534,2.961416861981737e-17,8.512143904515116e-18,2.425354817849269e-24,1.4786309961522827e-24,0.0,0.0,1.047790700657481e-12,2.2972155064361266e-23,1.1250554039949446e-33,2.6106391984910942e-40,1.4364406883442202e-39,7.252752894892146e-46,1.4819110233542545e-32,4.426935749686634e-33,2.4173649196392947e-41,9.98562458623836e-40,1.0282896077310808e-38,9.064817792307891e-36,1.9488466792465355e-20,9.518686155294215e-33,1.8175172421449167e-41,2.365535245099495e-73,1.784268350052066e-52,3.896962277115994e-47,3.1982328296539384e-31,3.4697674268622304e-52,3.921491696535139e-86,1.6136021502101176e-65,1.5468666020159531e-52,1.6166561466807757e-51,7.975181200668967e-40,3.770870624177838e-72,3.76,0.0,1.0058843247347142,0.9999999704062204,3.141086160684694e-32,4.296965700917832e-50,3.602176829884983e-09,3.6021768299463385e-09,2.2335221821620004e-20,3.94276127409629e-23,2.9592731836567047e-08,2.933499163731859e-24,2.9317874231751233e-25,1.0478196349744727e-12,1.1725046407361874e-19,1.3713227381465933e-25,2.8132449499301984e-19,2.1712662593059387e-10
5.574307296273439e-15,0.9371876207958045,4.0277518716871036e-17,1.1538684165640659e-17,4.4404439874361146e-24,2.713016474552936e-24,0.0,0.0,1.420338500101469e-12,4.2053443360292953e-23,2.747168295511736e-33,6.505627399280642e-40,4.5082717917967165e-39,1.770980477411326e-45,2.7128273774302007e-32,1.090380549895466e-32,7.821534077664804e-41,3.2306744355250006e-39,2.510945051791118e-38,2.2134505443199125e-35,3.567611032320456e-20,2.3242762855760355e-32,5.880688173937271e-41,1.5135569635999198e-72,7.401510906821515e-52,1.4564189893500153e-46,7.877015468674092e-31,1.4473329658934224e-51,2.934816053697572e-85,8.39428968933968e-65,6.416254552252904e-52,6.705726825057049e-51,2.580229341144381e-39,2.3183449591485784e-71,3.76,0.0,1.0058843234149675,0.9999999598840571,7.670615163927883e-32,1.7824853617769045e-49,4.88295082270434e-09,4.882950822816659e-09,4.088743082640253e-20,7.217723116735558e-23,4.011452249517333e-08,5.370142368412091e-24,5.367018423833425e-25,1.4203775330656023e-12,2.1464173754905676e-19,3.348499616946788e-25,5.150001215019196e-19,2.943272045745134e-10
8.498534094965225e-15,0.9371876212247071,6.18162148335828e-17,1.7591764970704704e-17,1.0297563920410822e-23,6.32100324873308e-24,0.0,0.0,2.165434085143537e-12,9.749872206209838e-23,9.811803132203535e-33,2.4351443066287202e-39,2.464683721156885e-38,6.325228688573166e-45,6.289555748700862e-32,3.919752643828568e-32,4.428666927206175e-40,1.829138620606007e-38,8.968602228784119e-38,7.905546960255058e-35,8.271320784706128e-20,8.301371503718584e-32,3.3297291850893443e-40,3.72756895127172e-71,6.732148654181554e-51,1.1363645236420513e-45,2.8315545354031356e-30,1.3039057973044344e-50,1.2584121137150824e-83,1.2416864945411054e-63,5.835560374650663e-51,6.098805572836988e-50,1.4608641031989387e-38,5.5142031579701464e-70,3.76,0.0,1.0058843207754737,0.9999999388398411,2.740233741239975e-31,1.6212997459543555e-48,7.44449880327014e-09,7.444498803530544e-09,9.479525519533835e-20,1.6733908543173694e-22,6.115799351557703e-08,1.245039638096042e-23,1.2443201476079421e-24,2.165493015923501e-12,4.976351705591747e-19,1.1959470454066531e-24,1.1940007742356736e-18,4.4872836155847336e-10
1.4346987692348797e-14,0.9371876220825123,1.057415769287335e-16,2.969792771905534e-17,2.932644728168858e-23,1.8176458185694464e-23,0.0,0.0,3.655625199845418e-12,2.7751892722479345e-22,4.8401503953660057e-32,1.3207826777869995e-38,2.1323007213580098e-37,3.120210364355807e-44,1.79025376385421e-31,1.939976696261137e-31,3.936105562982672e-39,1.6256443363546514e-37,4.424708819316948e-37,3.899768100150927e-34,2.3543366240505327e-19,4.09502640907398e-31,2.9593880751183686e-39,1.9228397038729234e-69,1.1078763658145402e-49,1.6396885519846682e-44,1.4013735133174516e-29,2.024163078961271e-49,1.230502778961426e-81,3.6644740560850695e-62,9.602917596030572e-50,1.0036005767275134e-48,1.2983291006221113e-37,2.8464840343065294e-68,3.76,0.0,1.0058843154964865,0.99999989675185,1.3523918994084485e-30,2.668106510370948e-47,1.2567594744110416e-08,1.2567594744851624e-08,2.698230611302457e-19,4.763110781622298e-22,1.0324449438079512e-07,3.543862791869984e-23,3.5418431557228774e-24,3.655722728364374e-12,1.416458220495816e-18,5.899536997303391e-24,3.3985848446628186e-18,7.575306743108975e-10
2.604389488711594e-14,0.9371876237981224,1.9698412361840708e-16,5.391025782507292e-17,9.669885655587628e-23,6.111348845168583e-23,0.0,0.0,6.636007207727759e-12,9.140730166987222e-22,2.9762872469171065e-31,9.640656011972821e-38,2.476509448901332e-36,1.9186463536899253e-43,5.896642556235035e-31,1.1943825960529574e-30,4.646089606151476e-38,1.918844090495824e-36,2.7214535926694503e-36,2.3979946827550444e-33,7.754554613590993e-19,2.5180603506779406e-30,3.493182625123797e-38,1.544302023193038e-67,2.5525038261003068e-48,3.4768651167985882e-43,8.627744459185582e-29,4.408350717576339e-48,1.9095916305625516e-79,1.5737694936319848e-60,2.2124401100389793e-48,2.3121917425710857e-47,1.532480350615358e-36,2.3036985088782878e-66,3.76,0.0,1.0058843049385118,0.9999998125776324,8.324206870175459e-30,6.147229846325568e-46,2.2813786544627127e-08,2.2813786547068454e-08,8.887197795597696e-19,1.5688382070175145e-21,1.874157314744893e-07,1.1672536845114624e-22,1.1666075474916004e-23,6.636177140247366e-12,4.6654123752855235e-18,3.627651318853047e-23,1.119401888191508e-17,1.3751352949538482e-09
4.943770927665023e-14,0.9371876272293428,3.930365050922271e-16,1.0233493692501897e-16,3.491533346797531e-22,2.292238460694272e-22,0.0,0.0,1.25967703374378e-11,3.293233609217024e-21,2.076167995084841e-30,8.861462849598984e-37,3.366926442212711e-35,1.3383590683922993e-42,2.1244686934179143e-30,8.334591610438566e-30,6.371514736891528e-37,2.631418820088392e-35,1.8992779209655376e-35,1.6727176897217092e-32,2.793820814829805e-18,1.7564692758241562e-29,4.79041829676337e-37,1.5606770074632099e-65,6.937711505909691e-47,9.026240419506196e-42,6.020554439892238e-28,1.1554912705063181e-46,3.77400781804155e-77,8.206083902095802e-59,6.013361986408404e-47,6.284407072700998e-46,2.1015632733830134e-35,2.3423492772019996e-64,3.76,0.0,1.0058842838225632,0.9999996442362556,5.818159456880474e-29,1.6708231792222637e-44,4.3306169821005804e-08,4.3306169829801414e-08,3.201853497975728e-18,5.652208619091299e-21,3.557511474029083e-07,4.205397501790102e-22,4.2032080597854713e-23,1.2597065912155007e-11,1.680844854853231e-17,2.5304414156641005e-22,4.0329882372603694e-17,2.610344516792197e-09
9.62253380557188e-14,0.9371876340917831,8.394105537126281e-16,1.991843742821386e-16,1.3285111536041957e-21,9.370477613681538e-22,0.0,0.0,2.4518293052877863e-11,1.247575813249358e-20,1.5489558998406508e-29,9.804824310678545e-36,4.962688579839753e-34,9.984568634699114e-42,8.048269808089206e-30,6.218445332566077e-29,9.433273762586838e-36,3.895853653802288e-34,1.4182869790098692e-34,1.2478797431624423e-31,1.0583834385677641e-17,1.310359978038914e-28,7.092302443808843e-36,1.7752833898978806e-63,2.046310483275678e-45,2.5990119401481334e-40,4.491924329080148e-27,3.339944393962013e-45,8.467987923922511e-75,4.7326946923050243e-57,1.773647697555292e-45,1.8535646160698387e-44,3.1113843704663313e-34,2.6774279583417187e-62,3.76,0.0,1.005884241590667,0.999999307581733,4.357836351600752e-28,4.928194737460973e-43,8.429093507514585e-08,8.429093510846598e-08,1.2129300672477646e-17,2.141210348328682e-20,6.92393748450551e-07,1.5931319895915134e-21,1.592407692864541e-22,2.451876324941075e-11,6.36742592780604e-17,1.887726132964392e-21,1.5278119392682803e-16,5.080762882678773e-09
1.4301296683478737e-13,0.9371876409542235,1.358143895237561e-15,2.960339218894218e-16,2.9451812389709525e-21,2.1960332539746078e-21,0.0,0.0,3.6439811043318027e-11,2.755721801089325e-20,4.8228230443216196e-29,3.7253423977167333e-35,2.061268707998737e-33,3.1086950039770094e-41,1.7777775972031994e-29,1.9361357448007766e-28,3.9226208094923356e-35,1.619991191803006e-33,4.419153229998431e-34,3.885233300015339e-31,2.3378224613944892e-17,4.079763355081912e-28,2.949156670459467e-35,1.5089261526129767e-62,1.0855136044144934e-44,1.371457536712243e-39,1.39857375695091e-26,1.8583617159856241e-44,8.161697226749963e-74,3.2052130180348017e-56,9.40868120869431e-45,9.832644124640055e-44,1.2938038724543338e-33,2.1865413097433592e-61,3.76,0.0,1.0058841993587726,0.9999989709648487,1.3604580123859636e-27,2.614282778369806e-42,1.2527569859779655e-07,1.2527569867139562e-07,2.6791423025284943e-17,4.729606935919498e-20,1.028998711288863e-06,3.519009441729164e-21,3.517602762697311e-22,3.6440353645622445e-11,1.4064540832001067e-16,5.877306790632486e-21,3.374715044068442e-16,7.551181144845197e-09
2.3658822439292454e-13,0.937187654679103,2.6126903176452094e-15,4.897333833756116e-16,8.126029313002058e-21,6.787739801198907e-21,0.0,0.0,6.02828328515125e-11,7.541692628404853e-20,2.183534275246572e-28,2.4898456970225983e-34,1.549609927292177e-32,1.4073473725275127e-40,4.865477469761049e-29,8.765061683785852e-28,2.952981762400112e-34,1.2195095276023234e-32,2.0043276680138376e-33,1.7588490001907855e-30,6.398013197362862e-17,1.8469127806922346e-27,2.220097003679915e-34,6.381206541279973e-61,1.3715480831856448e-43,1.7192952225809893e-38,6.331433768305072e-26,2.462587752781851e-43,6.461924216099441e-72,7.2566352596721e-55,1.1887648800602558e-43,1.2423155014963546e-42,9.73964768235104e-33,9.18478541311881e-60,3.76,0.0,1.0058841148949889,0.9999982978439729,6.2025184747794726e-27,3.3031773985799653e-41,2.0724522044863286e-07,2.0724522065005115e-07,7.331794996244863e-17,1.2943520149479141e-19,1.7020957439836122e-06,9.63062445354952e-21,9.62796492749639e-22,6.028321362271175e-11,3.84896334070443e-16,2.6605819304963313e-20,9.235657573580596e-16,1.249201735801766e-08
3.301634819510617e-13,0.9371876684039815,4.156678357925164e-15,6.834333700805687e-16,1.594046353453885e-20,1.4580479992606817e-20,0.0,0.0,8.412583576519072e-11,1.468723372433216e-19,5.7644983341186635e-28,8.232045444938995e-34,5.363965546901924e-32,3.715138828464866e-40,9.475666106702051e-29,2.3137861279566826e-27,1.0226858377993259e-33,4.223364969316344e-32,5.299214355508772e-33,4.642940418136538e-30,1.2459954112193608e-16,4.8754073728902686e-27,7.688585898026224e-34,4.441265814452731e-60,6.042059980562434e-43,7.555266470063471e-38,1.6713533006623773e-25,1.1187762319066998e-42,5.200290027278422e-71,4.0595896809442286e-54,5.236788176330025e-43,5.472659093290761e-42,3.3730266986798053e-32,6.240595442010178e-59,3.76,0.0,1.0058840304312122,0.9999976248735987,1.6463454940047488e-26,1.4551506533594916e-40,2.892147353735179e-07,2.8921473576576877e-07,1.4277904734851003e-16,2.5206822170913315e-19,2.3750422751396523e-06,1.8755391294260837e-20,1.8752295088796024e-21,8.412564585406087e-11,7.495511136096024e-16,7.023132794562362e-20,1.7986080635992227e-15,1.7432853156309628e-08
4.2373873950919884e-13,0.9371876821288586,5.990110842892398e-15,8.771339350933479e-16,2.6441648559198835e-20,2.6202356368961942e-20,0.0,0.0,1.0796881978780678e-10,2.419234284935152e-19,1.1923064745537072e-27,2.0286757066249306e-33,1.3596231019255368e-31,7.68378248419388e-40,1.5608473951187168e-28,4.785390342186502e-27,2.5930230398039497e-33,1.0708168138389631e-31,1.0976547114896403e-32,9.6025016556609e-30,2.0523645071931082e-16,1.0083287735271874e-26,1.949414149386948e-33,2.0187424465536853e-59,1.837349080132523e-42,2.294031907185947e-37,3.456689943001984e-25,3.519776473117003e-42,2.675442187323281e-70,1.4932347734084627e-53,1.5924546907277077e-42,1.664171988566737e-41,8.552227446521955e-32,2.771384812938951e-58,3.76,0.0,1.0058839459674427,0.9999969520536938,3.42270665193228e-26,4.425033181424707e-40,3.711842433724549e-07,3.7118424401854924e-07,2.351721138746667e-16,4.1519362315807565e-19,3.047838337073458e-06,3.0893317166968324e-20,3.089156092013897e-21,1.0796765035125366e-10,1.234598727048092e-15,1.4524873618823743e-19,2.962593441316658e-15,2.2373688539721144e-08
