Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70)
4.901573187250585e-09,0.5018043291204219,9.624804012649789e-27,1.7554345072962394e-22,2.160411919841842e-30,1.1568455201024363e-38,0.0,0.0,4.495472291037063e-23,3.2008048096066553e-38,4.045067111129328e-34,2.3919758137472623e-46,5.379155916305482e-32,6.179034971227267e-64,2.780633820228107e-48,1.9729475326353669e-44,2.5755447585203503e-48,2.728842991110204e-45,3.693983768526417e-38,1.3834856996857883e-38,3.3412046218513334e-20,9.813729849819812e-31,1.4948989520448728e-47,1.1829511798935161e-79,4.290513790314522e-56,8.641971860827977e-49,3.663353938207661e-43,2.5178952376243843e-68,6.042113546502893e-98,6.86162504048384e-97,1.0796245070103992e-60,1.6038037965656499e-52,5.148393499196391e-44,4.764110737653994e-78,3.76,0.0,0.9295904549493744,0.9999773041480686,3.4899576191701395e-41,4.103545026011844e-63,1.3332522389937726e-08,1.3332522390062154e-08,5.75595645361232e-20,2.744016948569608e-25,2.269585193209352e-05,4.4964349874390725e-23
5.016160226722956e-09,0.5018043291479115,1.0080738287777578e-26,1.7964722933415893e-22,2.3156268200499408e-30,1.2689495912770953e-38,0.0,0.0,4.7081158319861866e-23,3.5107735050991224e-38,4.537734645435041e-34,2.723390724214641e-46,5.895744701312084e-32,6.926176655875167e-64,3.049627844268405e-48,2.1634601063527953e-44,2.9587085868000127e-48,3.0627525069365094e-45,3.9595579974513187e-38,1.4816203939277405e-38,3.4992493518237876e-20,1.0510873273437052e-30,1.6736564959193035e-47,1.490611709941835e-79,5.043550529705041e-56,9.92736942105162e-49,4.017438469414722e-43,2.959691880382457e-68,8.159896645234712e-98,8.645496143313677e-97,1.2983844894759522e-60,1.8392504749895085e-52,5.779239668585646e-44,5.857440929722191e-78,3.76,0.0,0.929590454637692,0.9999773041401099,3.917611361926506e-41,4.936994097145102e-63,1.3644204823266538e-08,1.3644204823396462e-08,5.989094605957521e-20,2.871034033127658e-25,2.2695859890785867e-05,4.709124137332272e-23
5.245334305667698e-09,0.5018043292028903,1.1024324182606783e-26,1.878547865651139e-22,2.648022533671985e-30,1.5174044264945648e-38,0.0,0.0,5.148143902489651e-23,4.197685298825291e-38,5.666511834542994e-34,3.500982647696119e-46,7.03894907000089e-32,8.634034948831224e-64,3.645249640051897e-48,2.585446645412095e-44,3.868545723731727e-48,3.8284930334713206e-45,4.5281661238636047e-38,1.691421559268724e-38,3.826294870091444e-20,1.2001580823784788e-30,2.0817591938239456e-47,2.330623945166326e-79,6.894462845261816e-56,1.2979492408095533e-48,4.801855343908649e-43,4.045515140424227e-68,1.4589922129260858e-97,1.3515468790229565e-96,1.8548384437952967e-60,2.3966379705495235e-52,7.226330826436739e-44,8.732489609904363e-78,3.76,0.0,0.929590454014327,0.9999773041301563,4.898610788425174e-41,7.058474409420174e-63,1.4267569689610455e-08,1.4267569689751676e-08,6.46459606083713e-20,3.133297330497021e-25,2.2695869844489242e-05,5.149246599653503e-23
5.47450838461244e-09,0.5018043292578692,1.2010205891463257e-26,1.960623438264005e-22,3.0108166666880378e-30,1.800685788172352e-38,0.0,0.0,5.607826624792415e-23,4.980783483324343e-38,7.008800082591433e-34,4.454201766869007e-46,8.339846238650361e-32,1.0658579804603152e-63,4.323516284909372e-48,3.066219194204088e-44,5.0005045013809893e-48,4.7401711855251227e-45,5.1485972714737e-38,1.9198972581564214e-38,4.167948466117207e-20,1.362539696963505e-30,2.56479548281631e-47,3.575090047562172e-79,9.299416591480596e-56,1.6776585397484538e-48,5.6957213302195435e-43,5.456221680889736e-68,2.544832740159648e-97,2.0729255543585023e-96,2.609585314438299e-60,3.087368260546818e-52,8.94983664456106e-44,1.2796959994557598e-77,3.76,0.0,0.9295904533909621,0.9999773041249579,6.067009157491666e-41,9.93851239149188e-63,1.4890934555536086e-08,1.4890934555689021e-08,6.951933702945363e-20,3.4064780016113096e-25,2.2695875042670327e-05,5.609027946393146e-23
5.703682463557182e-09,0.501804329312848,1.3038390149323116e-26,2.0426990111938116e-22,3.4053420530197334e-30,2.1219077107850753e-38,0.0,0.0,6.087163999284498e-23,5.868653899351696e-38,8.593362275370453e-34,5.613183779325734e-46,9.812093021380541e-32,1.3040834439479524e-63,5.0916407712864445e-48,3.6109715682556423e-44,6.396006262475352e-48,5.817693265840018e-45,5.823102699369202e-38,2.1678017873521732e-38,4.5242101398944084e-20,1.5387751824015696e-30,3.132372837632679e-47,5.388640250945448e-79,1.2390199195786244e-55,2.1457542840897032e-48,6.708733809923297e-43,7.269041460110897e-68,4.338390003300963e-97,3.124050842562105e-96,3.62028318512597e-60,3.935566979855984e-52,1.0987602309008585e-43,1.8459610255269543e-77,3.76,0.0,0.9295904527675972,0.9999773041222028,7.448467363637812e-41,1.3798667395726991e-62,1.5514299421043447e-08,1.5514299421208496e-08,7.450572753736735e-20,3.6905105889925783e-25,2.2695877797917353e-05,6.088468178747707e-23
5.932856542501924e-09,0.5018043293678268,1.4108883155654964e-26,2.124774584454054e-22,3.8329317286334655e-30,2.4843178562719717e-38,0.0,0.0,6.586156026355439e-23,6.87024949186987e-38,1.0451404816954652e-33,7.01176662748839e-46,1.1469877394339987e-31,1.582502109086482e-63,5.957123824994896e-48,4.225112855519221e-44,8.102058844152567e-48,7.082699640105354e-45,6.553932618052307e-38,2.4358845603717645e-38,4.8950798914163776e-20,1.7294044729623944e-30,3.794835535082274e-47,7.992995580981809e-79,1.6322835039737497e-55,2.717998822709947e-48,7.850994968922617e-43,9.575387720271317e-68,7.24556952034336e-97,4.633359301011488e-96,4.958114620412052e-60,4.968452316039444e-52,1.3380794711521159e-43,2.624564350734213e-77,3.76,0.0,0.9295904521442323,0.9999773041206128,9.070899155303381e-41,1.8912773023484183e-62,1.613766428613253e-08,1.61376642863101e-08,7.960002490614283e-20,3.9853299777566248e-25,2.2695879387838744e-05,6.58756729785967e-23
6.1620306214466665e-09,0.5018043294228057,1.5221690592782207e-26,2.2068501580581245e-22,4.294918919011747e-30,2.8912975230060695e-38,0.0,0.0,7.104802706394432e-23,7.994890310019594e-38,1.261664871214054e-33,8.687709447629631e-46,1.332791536367954e-31,1.905862898321514e-63,6.927752669055569e-48,4.914267004828839e-44,1.0171627065588709e-47,8.558619290019789e-45,7.343336186919514e-38,2.7248901317940446e-38,5.2805577206764436e-20,1.9349644392918396e-30,4.5632793472543e-47,1.1679795271556794e-78,2.128006080117935e-55,3.4121515928007967e-48,9.133011135284483e-43,1.2482307763687277e-67,1.186505424224392e-96,6.76976474432557e-96,6.709670660932579e-60,6.2165197699620036e-52,1.6174009376540897e-43,3.6817332289063564e-77,3.76,0.0,0.9295904515208674,0.9999773041196858,1.0964543710873641e-40,2.5614301218237543e-62,1.6761029150803357e-08,1.6761029150993837e-08,8.479735421069181e-20,4.290871395967719e-25,2.269588031476461e-05,7.106325304819447e-23
6.3912047003914085e-09,0.5018043294777845,1.6376817651936743e-26,2.2889257320193847e-22,4.7926370213766375e-30,3.346361658029658e-38,0.0,0.0,7.643104039790586e-23,9.252263507078113e-38,1.5125431717600707e-33,1.0683011979779521e-45,1.5401446462006586e-31,2.2792511151625948e-63,8.011599245939733e-48,5.68427223359466e-44,1.266417468142306e-47,1.0270748380622877e-44,8.193561502943205e-38,3.0355582322099725e-38,5.680643627667939e-20,2.1559889076962647e-30,5.449572450420729e-47,1.6830942446305296e-78,2.747500806260673e-55,4.2481507779925226e-48,1.056569182384707e-42,1.611464034102045e-67,1.9076632326636433e-96,9.754454264696246e-96,8.97980575229931e-60,7.713811148915478e-52,1.941542455829924e-43,5.100592703081049e-77,3.76,0.0,0.9295904508975025,0.999977304119209,1.3162070233388573e-40,3.4307564524086393e-62,1.7384394015055913e-08,1.7384394015259697e-08,9.009306110903571e-20,4.607070415105322e-25,2.2695880791566014e-05,7.644742200668237e-23
6.6203787793361505e-09,0.5018043295327635,1.7574269002563847e-26,2.3710013063511917e-22,5.327419605577052e-30,3.8531752785279216e-38,0.0,0.0,8.201060026933021e-23,1.0652468415350233e-37,1.801715058009966e-33,1.3044830052097048e-45,1.7706292688785166e-31,2.7081409041043587e-63,9.217053065162706e-48,6.541206632496851e-44,1.5647136725066084e-47,1.2246573120967624e-44,9.106855467960336e-38,3.368623217339744e-38,6.095337612384194e-20,2.3930083092239512e-30,6.466474270543249e-47,2.395806902914815e-78,3.515971439170593e-55,5.2486068660401235e-48,1.2160398094874682e-42,2.0619872311994288e-67,3.0213862177732173e-96,1.3883908221975365e-95,1.1897739633493116e-59,9.498680593889739e-52,2.3157418293686783e-43,6.987511836315767e-77,3.76,0.0,0.9295904502741376,0.999977304118993,1.5698996508674249e-40,4.5491082971243435e-62,1.8007758878890214e-08,1.8007758879107693e-08,9.54827256125068e-20,4.933862992623369e-25,2.2695881007544748e-05,8.202817986395077e-23
7.078726937225635e-09,0.5018043296427211,2.009616069324604e-26,2.5351524561798443e-22,6.513513275484164e-30,5.037506434175476e-38,0.0,0.0,9.375935964013675e-23,1.392395523719228e-37,2.5124095053278006e-33,1.9087148401740437e-45,2.3076265730071755e-31,3.756461155414344e-63,1.2028007756431225e-47,8.541441343309214e-44,2.3401761693748856e-47,1.711156625038112e-44,1.1131630567692056e-37,4.104853086874426e-38,6.968549814964306e-20,2.917135811964396e-30,8.948033173012184e-47,4.7139039002284645e-78,5.6254862708367795e-55,7.84932821706912e-48,1.588371599587148e-42,3.297930297122561e-67,7.3519806507304476e-96,2.7321337975546297e-95,2.0359619610548786e-59,1.4110037142997625e-51,3.2376072091956997e-43,1.2751982189124506e-76,3.76,0.0,0.9295904490274078,0.9999773041189047,2.1949002199634352e-40,7.79507041238653e-62,1.9254488605304076e-08,1.9254488605550073e-08,1.065273983940846e-19,5.618974698944687e-25,2.2695881095895485e-05,9.377946231183106e-23
7.537075095115119e-09,0.5018043297526789,2.2787400718782146e-26,2.6993036076734347e-22,7.866129649069509e-30,6.482811684639479e-38,0.0,0.0,1.062943052140963e-22,1.7915470370306607e-37,3.4390857148442575e-33,2.740195532344586e-45,2.960362462317018e-31,5.112764172783824e-63,1.5448745123925686e-47,1.097861534070603e-43,3.429286245610706e-47,2.347139697276613e-44,1.343941536590296e-37,4.940583133582406e-38,7.900194328352132e-20,3.5124158359336645e-30,1.2151824711082694e-46,9.050095155871434e-78,8.810008465072857e-55,1.1501768917984422e-47,2.0422004451962476e-42,5.1570429018122386e-67,1.7418698433907728e-95,5.2508020867742325e-95,3.4096262895604177e-59,2.0530367063295237e-51,4.443022451897013e-43,2.2716848918114713e-76,3.76,0.0,0.9295904477806781,0.9999773041188221,3.0121557453388227e-40,1.3057834063906655e-61,2.0501218330044965e-08,2.050121833032097e-08,1.1789311250054677e-19,6.345594110825267e-25,2.269588117846473e-05,1.0631710047750592e-22
8.453771410894087e-09,0.5018043299725943,2.901678032255809e-26,3.0276059201790197e-22,1.1523361902716082e-29,1.098548454972856e-37,0.0,0.0,1.3529512772772086e-22,3.0344311105529986e-37,6.951469574890297e-33,6.412012371475095e-45,5.021276340363381e-31,1.012685926791429e-62,2.628382353096119e-47,1.8534690849730933e-43,8.412559879619905e-47,4.751514762439712e-44,1.967032993225111e-37,7.17198606089021e-38,1.0055644908467495e-19,5.1041279455447726e-30,2.3792777325490008e-46,4.7608900409408864e-77,2.707245838192788e-54,2.821144414394778e-47,3.450600160238228e-42,1.451214144657773e-66,1.7416657028875432e-94,2.7643551926785274e-94,1.3432019899655902e-58,4.901116597423791e-51,8.874591838081789e-43,9.610163326567364e-76,3.76,0.0,0.9295904452872187,0.9999773041187768,6.0156295987691e-40,4.7651668512851286e-61,2.2994677771162166e-08,2.299467777150537e-08,1.41950958279525e-19,8.000883273423114e-25,2.269588122375637e-05,1.3532415602445438e-22
9.999999999999999e-09,0.5018043304124251,4.1809635603050736e-26,3.581366682914244e-22,2.091692576105599e-29,2.5058735847622364e-37,0.0,0.0,1.9482072113858576e-22,6.916353555523971e-37,2.221081844087866e-32,2.727893980911003e-44,1.1693806425962773e-30,3.078395805442451e-62,6.158112001904366e-47,4.193224456299895e-43,3.691836723540742e-46,1.4903620373621805e-43,3.563518065921054e-37,1.277217136155856e-37,1.4479811244086508e-19,9.109496363394218e-30,6.906661094140769e-46,6.894183124008014e-76,1.8089944934067875e-53,1.2378020750228459e-46,7.818853189469791e-42,7.463453864348205e-66,6.831102571966292e-93,3.7083700976623804e-93,1.418677663126098e-57,2.0110592442338586e-50,2.677260784027388e-42,9.753939873797372e-75,3.76,0.0,0.9295904410814002,0.9999773041187643,1.8139086755469926e-39,4.0394224969244255e-60,2.7200496193877882e-08,2.7200496194352684e-08,1.8500827496388417e-19,1.1309450465403509e-24,2.269588123633456e-05,1.948625516689051e-22
1.0287164042452023e-08,0.5018043304124251,4.4185512017917857e-26,3.684210583420776e-22,2.2661489139069794e-29,2.7672406142958994e-37,0.0,0.0,2.058757554030238e-22,7.637300348020998e-37,2.504476960205641e-32,3.115432490984035e-44,1.2933022106143311e-30,3.462037398584587e-62,6.813649897048739e-47,4.6277615069746314e-43,4.221243755031472e-46,1.6789059374845216e-43,3.860015692740111e-37,1.3812232230146068e-37,1.530146303501035e-19,9.853369419734747e-30,7.747482248920023e-46,8.086145208590716e-76,2.0946804577795507e-53,1.415291435984604e-46,8.630120816498201e-42,8.580041071609234e-66,8.06742213432254e-93,4.3457455891687995e-93,1.6572072595592727e-57,2.293528123542815e-50,3.009660964910892e-42,1.1386952926870964e-74,3.76,0.0,0.9295904403002998,0.999977304118762,2.039064321364228e-39,4.701121836206947e-60,2.798159662663124e-08,2.7981596627130484e-08,1.9300483718200176e-19,1.1923914288066767e-24,2.269588123867057e-05,2.0591996355148762e-22
1.3953949305567894e-08,0.5018043312920869,8.53527750486907e-26,4.99742011741733e-22,6.569216795489163e-29,1.1511951379161985e-36,0.0,0.0,3.973529573728402e-22,3.173807041269261e-36,1.828468024652328e-31,3.674930774614582e-43,5.6398158103261654e-30,2.2526319015138325e-61,3.0120208937865133e-46,1.8885053759070128e-42,4.848277077695521e-45,1.1551973148038762e-42,1.1139008594886818e-36,3.824010704197137e-37,2.9532767122767335e-19,2.7421504837765125e-29,4.498034134160462e-45,5.148508272803685e-74,4.3527810010812e-52,1.6252088066012688e-45,3.532098310701512e-41,1.2147957731368939e-64,2.09054395309875e-90,2.3907700435716302e-91,6.2410160496355325e-56,2.2761314288005085e-49,1.9705914341153078e-41,4.132695521849653e-73,3.76,0.0,0.9295904303264622,0.9999773041187593,1.3343916505989573e-38,1.3633406520438546e-58,3.7955434230513066e-08,3.795543423140599e-08,3.0186803725644805e-19,2.2002020370679646e-24,2.2695881241346418e-05,3.9743837565721724e-22
2.1287519831799636e-08,0.5018043330514103,2.108724509113913e-25,7.623840450836368e-22,2.7831426160928647e-28,7.743018602819e-36,0.0,0.0,9.815712761650325e-22,2.1338719676622456e-35,2.3456859440116298e-30,8.595601980264988e-42,3.8649743777355904e-29,2.357680116299193e-60,2.121080555285538e-45,1.2233064087920962e-41,1.106177416722693e-43,1.405115978809125e-41,4.680677782801472e-36,1.4782902778507804e-36,7.295404639238239e-19,1.0706290204465884e-28,4.102590647696354e-44,9.848788798555966e-72,1.8913204370865786e-50,3.707594286025348e-44,2.296908275411389e-40,3.7663487667720634e-63,2.1702176553232485e-87,5.079884965479872e-89,4.937878559591776e-54,4.0428213679936247e-48,2.3544942230370155e-40,3.7007883830147296e-71,3.76,0.0,0.9295904103787874,0.9999773041187591,1.594756944271245e-37,9.299801937241286e-57,5.79031090100676e-08,5.7903109012058167e-08,5.304925483626026e-19,4.962525008757653e-24,2.2695881241597736e-05,9.81782424584572e-22
2.862109035803138e-08,0.5018043348107336,3.7942174074383935e-25,1.025026248347753e-21,6.608842613730824e-28,2.3226266461214035e-35,0.0,0.0,1.7670536380387637e-21,6.402208296656124e-35,8.599347886568536e-30,3.846317883832657e-41,1.117523898376254e-28,7.908251923013406e-60,6.225068453138422e-45,3.5977324625520374e-41,5.0529116532765015e-43,5.212944691501934e-41,1.1061472496846607e-35,3.315154370988153e-36,1.313339965376981e-18,2.415538313032851e-28,1.3466195163017193e-43,5.835085713658004e-71,1.0254749941503265e-49,1.6935491466561615e-43,6.765773406682903e-40,1.7983588064000275e-62,1.1869462798762876e-86,3.1140518943148767e-88,3.066608676637933e-53,1.6846978386013365e-47,8.785659560455951e-40,2.1509094888768134e-70,3.76,0.0,0.9295903904311131,0.9999773041187591,5.952822180888123e-37,5.7332924273543335e-56,7.78507833614195e-08,7.785078336481147e-08,7.63512359340892e-19,8.349207256961777e-24,2.269588124160954e-05,1.7674337120645824e-21
4.3288231410494865e-08,0.5018043383293801,8.873110438738772e-25,1.550311678932086e-21,2.450228440182091e-27,1.3603335034698779e-34,0.0,0.0,4.1430755678512814e-21,3.7584418843284684e-34,7.213474653828912e-29,5.326632224074086e-40,5.676860335851117e-28,5.214624873246788e-59,3.2998513008014237e-44,1.9899442842243105e-40,8.217848092960577e-42,4.780043224533179e-40,4.053684053874962e-35,1.0707864527434052e-35,3.079285783748792e-18,7.906097293174887e-28,8.881682338229876e-43,1.2873815207738405e-68,2.7222661605928322e-48,2.7541990505333207e-42,3.751884826806394e-39,5.260925376334047e-61,2.394400161212124e-83,2.3581432818168732e-85,1.2414864710708147e-51,2.0362202826840313e-46,8.584275274868318e-39,1.8740994317161303e-68,3.76,0.0,0.929590350535766,0.9999773041187591,5.827556701399061e-36,2.825982137136874e-54,1.1774613035132608e-07,1.177461303587228e-07,1.2339928068865934e-18,1.691642347650351e-23,2.2695881241610102e-05,4.143965256989834e-21
5.7955372462958356e-08,0.5018043418480267,1.5646477526687034e-24,2.075598475223539e-21,5.6054882191465594e-27,3.950524669631538e-34,0.0,0.0,7.324155740802975e-21,1.0933278954237886e-33,2.3933870841340606e-28,2.1655821222726247e-39,1.4939601899778315e-27,1.5355252875213898e-58,8.915303725725039e-44,5.5858085173729205e-40,3.5811068475618584e-41,1.6804993056030378e-39,9.202205149848734e-35,2.2352832534591874e-35,5.4435784001180396e-18,1.664227072676544e-27,2.664902903975108e-42,7.503062604005537e-68,1.3939965708541893e-47,1.2001878625172625e-41,1.0542998682394785e-38,2.4302200995578036e-60,1.321190560227451e-82,1.3320080946648128e-84,7.152928339883217e-51,7.830860177904745e-46,3.0711967441077385e-38,1.041646253016056e-67,3.76,0.0,0.9295903106404206,0.9999773041187591,2.0865124868189124e-35,1.670947157408423e-53,1.5764147562843876e-07,1.5764147564103885e-07,1.7055949493620743e-18,2.677201712029083e-23,2.269588124161012e-05,7.325725754708058e-21
7.262251351542185e-08,0.501804345366673,2.4100915628624882e-24,2.6008869761705203e-21,1.0465672405331782e-26,8.946079445590796e-34,0.0,0.0,1.1310295200481822e-20,2.4803640221259067e-33,5.811752812439834e-28,6.122302027567627e-39,3.054295093565454e-27,3.394845323975044e-58,1.8644159970210247e-43,1.2305782792897438e-39,1.0965735636563772e-40,4.343919512162514e-39,1.7065639448284282e-34,3.8626683715126367e-35,8.406217797017826e-18,2.8950239015973447e-27,6.109394090401591e-42,4.719455024947899e-67,4.780138449629349e-47,3.6750844097542413e-41,2.3235673446595287e-38,9.111316607057959e-60,1.5991914677354235e-81,1.4511653439243927e-83,2.6652537395640444e-50,2.18641773981008e-45,8.219284834878365e-38,5.3207477477039054e-67,3.76,0.0,0.9295902707450772,0.9999773041187591,5.589117749947972e-35,6.812930005444117e-53,1.975368191927585e-07,1.9753681921175975e-07,2.1774804064896717e-18,3.7552920644077586e-23,2.269588124161012e-05,1.1312715176548458e-20
