Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450)
1.3638359595175014e-19,0.7443995951166044,5.467245481635281e-23,3.0354742702148305e-24,1.0177305074493533e-30,5.914769240610521e-22,0.0,0.0,2.0930674641389276e-18,3.986845435809731e-34,8.251989785192547e-45,2.786389544242439e-46,1.4471867191392123e-52,1.4649500397094858e-58,2.5969505628431426e-40,9.733121779089673e-34,3.257456101399154e-31,4.386740900064789e-46,2.1529674741112895e-55,2.752007026773173e-53,1.1687936013354956e-31,5.13842126529778e-49,1.1223990230958428e-22,1.6228447881142858e-60,6.083116806869627e-47,2.1152444249508292e-50,5.547353654462603e-48,1.0673192722009884e-58,1.704911825473361e-74,5.915310780977914e-75,2.2461986964388082e-60,6.761705021082264e-68,1.0035699224545591e-59,3.9430425524549046e-73,3.76,0.0,0.5353200939302999,0.9999999999995757,3.07096126767962e-43,1.012863182544291e-44,7.343968744298273e-15,7.343968744298273e-15,1.4860048032983292e-31,9.200289001085661e-35,4.243406207871813e-13,2.753682771814504e-35,1.575845910125764e-36,2.0931221365755626e-18,5.412865235423081e-30,1.0983832888927156e-33,6.1446111902633184e-30,3.2512106686297066e-16,1.2790598929860772e-34,1.0176621932037413e-30,1.0120333989982332e-31,1.7308577267006185e-35,1.704445759557823e-32,3.3607545485216116e-31,5.381889350571231e-39,6.286226714676025e-40,1.122399023111724e-22,1.6660869689445774e-51,3.257456114030373e-31,6.402267096785041e-33,2.995835491798558e-45,2.8132200452106544e-61,7.780443605189037e-58,8.137621124333211e-47,5.5647634854365816e-61,1.9438483498444766e-65,1.4954126279845652e-69,1.281497089663617e-69,3.2943575160091446e-56,3.1893090880906587e-53,9.114912554815878e-70,6.647901210301672e-45,1.5416050839942097e-51,3.8341966876892457e-45,3.658070973664459e-50,3.2112764887353507e-62,5.914769240248631e-22,4.663221887723417e-35,9.877888203577574e-51,4.2733871221555946e-45,6.144412819049775e-36,4.632006944171416e-41,3.0442256768282045e-54
2.728856832987668e-19,0.7443995951166054,1.0939242181901105e-22,6.073585790066703e-24,4.073574312044963e-30,1.1834677290292655e-21,0.0,0.0,4.187953405656421e-18,1.5957771762297654e-33,6.606609391212633e-44,2.2308058871921748e-45,1.1586296454719179e-51,1.1728507841506443e-57,1.0394570100334842e-39,3.895785236316142e-33,1.3038313581138374e-30,3.5120600463061484e-45,1.723683081061156e-54,2.203278959503722e-52,4.678220369373967e-31,4.113861392341782e-48,2.2457731973652633e-22,2.5986660726642154e-59,4.870192240878789e-46,1.6939110786896294e-49,4.442374614919906e-47,1.7096981932291604e-57,5.4642722371922844e-73,1.895865071449775e-73,3.5968444965487735e-59,1.0830479288033132e-66,1.607569173983185e-58,1.2632817132248832e-71,3.76,0.0,0.5353200939302923,0.999999999999151,2.4586362900647384e-42,8.109064102085657e-44,1.4694318000103183e-14,1.4694318000103183e-14,5.947891853056869e-31,3.682513264865619e-34,8.490499126375321e-13,1.1021907391681485e-34,6.307490414857053e-36,4.188062798005466e-18,2.1665567275072315e-29,4.396396026086478e-33,2.4594458079827172e-29,6.505246020724694e-16,5.1195728982206425e-34,4.073300877028985e-30,4.0507710310638915e-31,6.927941653696142e-35,6.822224951932539e-32,1.3451776573081649e-30,2.1541583009579556e-38,2.5161289245154547e-39,2.245773197428829e-22,1.3338826273014375e-50,1.3038313631696587e-30,2.562575317553335e-32,2.3984899896631027e-44,4.506390252773954e-60,1.2463197017352077e-56,6.5158351129722115e-46,8.912029853680512e-60,3.112690008263991e-64,2.394608584302126e-68,2.0520650115926524e-68,2.637489122711753e-55,2.5533867253579196e-52,1.459573594410142e-68,5.322363175930716e-44,1.2342214293072068e-50,3.0696887057878254e-44,2.9286810425274566e-49,5.142226368410303e-61,1.1834677288844153e-21,1.8665040257759868e-34,7.908316742768383e-50,3.4213080999617263e-44,2.4593664078021815e-35,1.8540099141294485e-40,2.4378495032866806e-53
5.458898579928001e-19,0.7443995951166075,2.1883239251693977e-22,1.214980882993217e-23,1.6299603324438582e-29,2.3674493389659055e-21,0.0,0.0,8.377725288687731e-18,6.385187300944897e-33,5.2872953964278085e-43,1.7853227094771325e-44,9.272563576617126e-51,9.386370806863917e-57,4.1591819959692585e-39,1.558821544005003e-32,5.217023751400586e-30,2.8107154237700893e-44,1.3794703359331428e-53,1.7632927890536695e-51,1.871897514171698e-30,3.292339400324675e-47,4.492521545845936e-22,4.159558089546128e-58,3.897633943454703e-45,1.3558154138255175e-48,3.5556972460023754e-46,2.737108037445215e-56,1.749936953702138e-71,6.071517154525746e-72,5.7572936283561144e-58,1.7338173403398213e-65,2.573597480170499e-57,4.044916112797718e-70,3.76,0.0,0.5353200939302774,0.9999999999983016,1.9676562618125575e-41,6.489715791739726e-43,2.9395016511712594e-14,2.93950165117126e-14,2.3799314896791694e-30,1.4734849754484945e-33,1.6984684957461105e-12,4.410198626603308e-34,2.5238177557286477e-35,8.377944120789053e-18,8.669048980425672e-29,1.759131388483343e-32,9.840986808341914e-29,1.3013316724914423e-15,2.0484960145354806e-33,1.6298509228197312e-29,1.620836049719729e-30,2.772079068850308e-34,2.729778616610708e-31,5.3824628041713794e-30,8.61943912405021e-38,1.0067793113228116e-38,4.492521546100281e-22,1.0675114959097714e-49,5.21702377163079e-30,1.025363917818961e-31,1.919520941788559e-43,7.214417695687541e-59,1.9952712613871656e-55,5.214964433624935e-45,1.4265978004746941e-58,4.982331142581024e-63,3.8329332156281016e-67,3.284640419193907e-67,2.1107928841579977e-54,2.0434857562482688e-51,2.3362682926997266e-67,4.2595081142100655e-43,9.87752248891989e-50,2.456683905543079e-43,2.3438349197211236e-48,8.230911048669397e-60,2.3674493383863157e-21,7.468447337103425e-34,6.3290568947164476e-49,2.7380862852176116e-43,9.84066910421154e-35,7.418454621171434e-40,1.9512676705678745e-52
1.0918982073808667e-18,0.7443995951166116,4.377124806832459e-22,2.4302254910309983e-23,6.520902696203162e-29,4.735412558840037e-21,0.0,0.0,1.6757269054735635e-17,2.554490698802705e-32,4.2306396421623364e-42,1.4285294401630708e-43,7.419467850762119e-50,7.510522764504448e-56,1.6639436283584638e-38,6.236301219268245e-32,2.0871492127089097e-29,2.248999384928605e-43,1.1037858722961772e-52,1.4109021370615367e-50,7.488808963146593e-30,2.6343717417118713e-46,8.986018242574606e-22,6.656647179269244e-57,3.1186993414846647e-44,1.0849270185130119e-47,2.8452769939446445e-45,4.380646019294965e-55,5.6019909002546625e-70,1.9436456322093125e-70,9.213544219350655e-57,2.7748605394551345e-64,4.118945795163419e-56,1.2947596311123635e-68,3.76,0.0,0.5353200939302473,0.9999999999966027,1.5744239652322482e-40,5.192758648038303e-42,5.879641353492973e-14,5.879641353492976e-14,9.52127567435326e-30,5.894899377081369e-33,3.3973056595947754e-12,1.7643666255366883e-33,1.0096914443243835e-34,1.675770676605135e-17,3.468184086397167e-28,7.037673599498425e-32,3.937035529828079e-28,2.6029458133292902e-15,8.195317958607132e-33,6.52046498645398e-29,6.484399623396024e-30,1.1090121354346154e-33,1.0920891990617178e-30,2.1533356065172022e-29,3.4483369130631462e-37,4.027772824984399e-38,8.986018243592151e-22,8.541713888997891e-49,2.087149220802576e-29,4.102123347402272e-31,1.535908395752367e-42,1.1546424045104777e-57,3.1933621097697924e-54,4.172890294624771e-44,2.283095043766189e-57,7.97335193468279e-62,6.133941038731701e-66,5.256494056724517e-66,1.688955009287092e-53,1.6350996414138762e-50,3.7387898883160844e-66,3.408253657404669e-42,7.903518737877746e-49,1.9657203803713992e-42,1.8754240458373912e-47,1.3172137433098002e-58,4.7354125565213006e-21,2.987865250861026e-33,5.06420712335849e-48,2.1908850390086378e-42,3.936908427500515e-34,2.9678649131492956e-39,1.561409461060255e-51
2.183914906157e-18,0.7443995951166202,8.754732440976523e-22,4.8607147073653146e-23,2.608573366884105e-28,9.471338998591705e-21,0.0,0.0,3.3516356586772606e-17,1.0218794411265247e-31,3.3848330780515486e-41,1.1429320963279749e-42,5.9361509338937446e-49,6.008988721481587e-55,6.656316213774345e-38,2.494723510584974e-31,8.349276323300128e-29,1.7993703445178918e-42,8.831125647459673e-52,1.1288288834170006e-49,2.995767383912047e-29,2.1076975033093845e-45,1.7973011635101248e-21,1.0651719009925685e-55,2.4951963730024814e-43,8.680515032504029e-47,2.2765093091223267e-44,7.010052324375797e-54,1.7929879844072764e-68,6.220882502930984e-69,1.474317046778151e-55,4.4403793674393043e-63,6.591265287935658e-55,4.1438492868919083e-67,3.76,0.0,0.5353200939301871,0.999999999993205,1.2596587672740824e-39,4.154601366322992e-41,1.175992075813574e-13,1.175992075813575e-13,3.8088202333330174e-29,2.358151659251854e-32,6.794979977818138e-12,7.058040892883678e-33,4.0390944901131955e-34,3.3517232055356455e-17,1.387386541239379e-27,2.815300606276673e-31,1.5749423823051861e-27,5.206174095004597e-15,3.278393982516022e-32,2.6083982687272406e-28,2.593970948973739e-29,4.4364095889140514e-33,4.3687123258528544e-30,8.614043445202507e-29,1.3794470254725606e-36,1.6112402578961977e-37,1.797301163917175e-21,6.834019947418654e-48,8.349276355679564e-29,1.640982883240439e-30,1.2288433859662654e-41,1.847696349701664e-56,5.110121959818758e-53,3.338679775039279e-43,3.6533829754393633e-56,1.2758660938286108e-60,9.81530409511708e-65,8.411246102711645e-65,1.3512923003836246e-52,1.3082048124703692e-49,5.982672383755247e-65,2.726861817386022e-41,6.323415360000373e-48,1.5727256223314359e-41,1.5004816954170258e-46,2.107756396376194e-57,9.471338989316008e-21,1.1952433704360258e-32,4.051750385883104e-47,1.7528744530721558e-41,1.5748915372461268e-33,1.1872425874323068e-38,1.2492857194325855e-50
4.367948303709266e-18,0.7443995951166369,1.7509971192536443e-21,9.721693141068963e-23,1.0434718059456979e-27,1.894319187810867e-20,0.0,0.0,6.703453165061118e-17,4.087684093625766e-31,2.70799501501083e-40,9.143891347769642e-42,4.749167096136857e-48,4.8074191954517716e-54,2.662634830893956e-37,9.979300100714622e-31,3.339846428475675e-28,1.4395646138312248e-41,7.065236268038144e-51,9.031059785171077e-49,1.1983557150315594e-28,1.6862380508709285e-44,3.594699841643172e-21,1.7043617286002268e-54,1.996251863101061e-42,6.944851607290289e-46,1.821322539915345e-43,1.121689873785704e-52,5.738123041839091e-67,1.9908770576329774e-67,2.3590272592594545e-54,7.1050896099886475e-62,1.0546786134763688e-53,1.3261307351459631e-65,3.76,0.0,0.5353200939300669,0.9999999999864096,1.0077748544094544e-38,3.323838880478548e-40,2.3520479567418613e-13,2.352047956741867e-13,1.5235900869716077e-28,9.432990465076162e-32,1.3590328576368992e-11,2.8233312394250535e-32,1.6157035452226353e-33,6.703628262908867e-17,5.549771984716696e-27,1.1261677102765883e-30,6.300025878682602e-27,1.0412630658353647e-14,1.3114109547054954e-31,1.0434017638268977e-27,1.0376306007589767e-28,1.7746360521125874e-32,1.7475560383564237e-29,3.445757586511781e-28,5.518012626893543e-36,6.4452233177360195e-37,3.594699843271439e-21,5.467475503439411e-47,3.339846441429685e-28,6.564198627384085e-30,9.831213789677578e-41,2.9565289789433157e-55,8.176789217558111e-52,2.67109084087938e-42,5.8457574988707164e-55,2.0414895826754834e-59,1.5705285328412882e-63,1.3458678285373001e-63,1.0810851577730914e-51,1.0466149667740309e-48,9.572762664245022e-64,2.181593011851517e-40,5.05897245969634e-47,1.2582402278031667e-40,1.2004423420839409e-45,3.3725817703656325e-56,1.8943191841004372e-20,4.7811680285406875e-32,3.2415541967140946e-46,1.402366134365213e-40,6.299822490248747e-33,4.749163619802415e-38,9.994918419370319e-50
8.7360150988138e-18,0.744399595116671,3.502054262874353e-21,1.9443650012616312e-22,4.173972143676443e-27,3.7886897637197114e-20,0.0,0.0,1.3407088177734683e-16,1.6351069038557476e-30,2.166447434369803e-39,7.315287517186576e-41,3.7994572999941164e-47,3.8460266495083006e-53,1.0650756029870137e-36,3.9918012519358045e-30,1.3359657515644748e-27,1.1516790269809906e-40,5.652323741275211e-50,7.22501931963707e-48,4.79352038479508e-28,1.3490224607966686e-43,7.189497196420147e-21,2.7270481167721684e-53,1.597039396911761e-41,5.556057124826777e-45,1.4571040703996227e-42,1.7947690013750995e-51,1.8362892163832073e-65,6.371118049788115e-66,3.774539604032922e-53,1.1368531357212776e-60,1.687546717903132e-52,4.243776700552e-64,3.76,0.0,0.5353200939298264,0.9999999999728189,8.062390202742895e-38,2.659134220773906e-39,4.704159718597373e-13,4.704159718597395e-13,6.094484327072233e-28,3.773272951061872e-31,2.7181025621887213e-11,1.1293554726604184e-31,6.462945715773422e-33,1.3407438375704108e-16,2.2199539573287465e-26,4.504775640980873e-30,2.5200616219474092e-26,2.0825543785045503e-14,5.245750543996124e-31,4.173691969452918e-27,4.150606844823078e-28,7.098688680441623e-32,6.990366368486127e-29,1.3783310764795885e-27,2.2072499537689529e-35,2.578141802065325e-36,7.189497202933346e-21,4.374084219172401e-46,1.3359657567475514e-27,2.62573286787164e-29,7.865157716808585e-40,4.730618228375703e-54,1.308333792374118e-50,2.1369314773646738e-41,9.35348776812944e-54,3.266466396608409e-58,2.5129095502140743e-62,2.1534432854704883e-62,8.64888649822961e-51,8.373141397225989e-48,1.5316809658919887e-62,1.7453158270870736e-39,4.047274056585235e-46,1.0066160741104187e-39,9.603766673086103e-45,5.396268065185775e-55,3.788689748877688e-20,1.9125061212174605e-31,2.5933049220747936e-45,1.1219195363356199e-39,2.519980264981313e-32,1.899704117701652e-37,7.996187845514895e-49
1.7472148689022866e-17,0.7443995951167385,7.004206123350707e-21,3.8887563772271313e-22,1.6696058415987105e-26,7.577430915559206e-20,0.0,0.0,2.681435820270522e-16,6.54049414874042e-30,1.7331785166511553e-38,5.852300755826303e-40,3.039655419419025e-46,3.0768578427970205e-52,4.2603457629273185e-36,1.5967367420722712e-29,5.343917365963856e-27,9.213541559360314e-40,4.521913561649028e-49,5.780084052884401e-47,1.9174276590247834e-27,1.0792307767771236e-42,1.4379091900017615e-20,4.363332466081953e-52,1.2776466795666714e-40,4.4449160383141674e-44,1.1657016720133957e-41,2.871682563169703e-50,5.876269242799615e-64,2.038807610740334e-64,6.039340154849469e-52,1.818996654549455e-59,2.7001234985381885e-51,1.3580338803363697e-62,3.76,0.0,0.5353200939293454,0.9999999999456374,6.449988710197356e-37,2.1273326230927406e-38,9.408383242304148e-13,9.40838324230423e-13,2.4378185186481127e-27,1.5093245320085124e-30,5.4362419106589725e-11,4.517467845047843e-31,2.5852046208699177e-32,2.681505859348981e-16,8.8799061464927e-26,1.80193910669928e-29,1.0080349027005198e-25,4.1651370038404245e-14,2.0983215627240907e-30,1.6694937707307327e-26,1.660259624792923e-27,2.8395043958930387e-31,2.796174987858157e-28,5.513380387683366e-27,8.829089599589807e-35,1.0312672293592098e-35,1.4379091926070674e-20,3.499308895175387e-45,5.343917386707309e-27,1.050303828293385e-28,6.29220084735429e-39,7.569126656246994e-53,2.093372047655501e-49,1.7095686954998873e-40,1.4965800953092346e-52,5.226412673310386e-57,4.020706378726149e-61,3.4455530538339825e-61,6.91919123121511e-50,6.698629288913987e-47,2.4507206668198427e-61,1.3962692182493198e-38,3.237857709447644e-45,8.05302414970539e-39,7.683104493973938e-44,8.634138690149995e-54,7.577430856190509e-20,7.65010230315836e-31,2.0746685764407941e-44,8.97546279739051e-39,1.0080023596331656e-31,7.598893931680025e-37,6.397051580734891e-48
3.4944415869441e-17,0.7443995951168735,1.400866013724353e-20,7.777539135782285e-22,6.678457334788086e-26,1.515491321932542e-19,0.0,0.0,5.362889825113992e-16,2.616210966150339e-29,1.3865510409359343e-37,4.6818704465754534e-39,2.4318243749339138e-45,2.4615008923218033e-51,1.7041469828730707e-35,6.386979441616605e-29,2.137577817474062e-26,7.370876982606643e-39,3.617553760393816e-48,4.624094680814632e-46,7.669749646481186e-27,8.633897445979082e-42,2.8758281283386627e-20,6.981376321706937e-51,1.0221234073286456e-39,3.5559609690982057e-43,9.325687039858466e-41,4.594733821465494e-49,1.8804291566841765e-62,6.524264085081682e-63,9.663005665599364e-51,2.9104218721287544e-58,4.320236597437107e-50,4.345748954837181e-61,3.76,0.0,0.5353200939283835,0.9999999998912743,5.160021587554061e-36,1.7018761964592166e-37,1.8816830289700698e-12,1.881683028970102e-12,9.751323584542201e-27,6.037328818864789e-30,1.0872520365065918e-10,1.806996329114342e-30,1.0340871371633973e-31,5.36302989978421e-16,3.551980513704655e-25,7.207877248924784e-29,4.032160116619741e-25,8.330302254502182e-14,8.393328940544179e-30,6.67800904872789e-26,6.641072259896823e-27,1.1358075663750244e-30,1.118475681020071e-27,2.205363369489107e-26,3.531653778971852e-34,4.12509004216053e-35,2.875828138759938e-20,2.7994637125296017e-44,2.1375778257802353e-26,4.2012366568863125e-28,5.033790545859851e-38,1.2110712638607355e-51,3.3494255485307606e-48,1.3676643481587541e-39,2.3945457639871536e-51,8.362313384667021e-56,6.433171019236386e-60,5.512919887432617e-60,5.535385697631261e-49,5.3589939075738366e-46,3.9211778657145026e-60,1.1170219801812812e-37,2.590301598348719e-44,6.442457523667453e-38,6.1465200251795224e-43,1.3814709727404605e-52,1.5154912981849428e-19,3.0600564833850836e-30,1.6597447368440606e-43,7.180412824734334e-38,4.032029944089273e-31,3.039573161414697e-36,5.117681880659558e-47
6.988895023027727e-17,0.744399595117144,2.8018169336792524e-20,1.55551046793895e-21,2.67138972759764e-25,3.0309877827206763e-19,0.0,0.0,1.0725797834198377e-15,1.0464870477420626e-28,1.1092441236424696e-36,3.7455107659000545e-38,1.9456022477774676e-44,1.9692065750474597e-50,6.816605346676857e-35,2.554798263796238e-28,8.550333004913198e-26,5.896719076065377e-38,2.894053906343057e-47,3.6992867192176363e-45,3.0679076606821885e-26,6.90713844773396e-41,5.751665995482095e-20,1.117023759084973e-49,8.177011494529989e-39,2.8447800352634747e-42,7.460579098163374e-40,7.351607462639988e-48,6.971312179077208e-61,2.4175987540809578e-61,1.5460858156764433e-49,4.656702902459493e-57,6.91240975416729e-49,1.3906461512819442e-59,3.76,0.0,0.5353200939264596,0.9999999997825482,4.128029517827481e-35,1.3615049952999207e-36,3.7633724384425785e-12,3.763372438442711e-12,3.90053928310137e-26,2.4149376557469662e-29,2.1745076303745662e-10,7.228003700073221e-30,4.136359301347139e-31,1.0726077968167008e-15,1.4207958097847184e-24,2.883225561091761e-28,1.6128681461271718e-24,1.6660632755785736e-13,3.357340113531461e-29,2.671210412470994e-25,2.6564356455967194e-26,4.5432420675519666e-30,4.4739140779292004e-27,8.821475890940555e-26,1.4126650851464705e-33,1.6500403278696094e-34,5.751666037167303e-20,2.23957758995103e-43,8.550333038207975e-26,1.6804989165691574e-27,4.0270443810607865e-37,1.9377228196119718e-50,5.359104653415839e-47,1.0941352132406179e-38,3.831287213767927e-50,1.3379743760622888e-54,1.0293106071122348e-58,8.82069970379293e-59,4.4283214822322703e-48,4.287301729134227e-45,6.273904109045374e-59,8.936201990357452e-37,2.0722475230416716e-43,5.153981270016844e-37,4.917230540280247e-42,2.2103605802807322e-51,3.0309876877300356e-19,1.2240257045011206e-29,1.3277997719462288e-42,5.7443472687415346e-37,1.612816077303404e-30,1.2158324595206518e-35,4.094161901471974e-46
1.397780189519498e-16,0.7443995951176848,5.603959242296724e-20,3.11102358725939e-21,1.0685572497679615e-24,6.061980704436525e-19,0.0,0.0,2.1451613849956945e-15,4.185953513099394e-28,8.873966150124348e-36,2.996418331121723e-37,1.5567032686372928e-43,1.5753676268168196e-49,2.7266456695048864e-34,1.0219205969255676e-27,3.4201375432067254e-25,4.717382250254902e-37,2.3152502580088984e-46,2.959433763810134e-44,1.22716462468931e-25,5.525718951665065e-40,1.1503341691647479e-19,1.7872408446823863e-48,6.541618859790296e-38,2.2758285395191184e-41,5.968475066125812e-39,1.1762598528723674e-46,2.240364796568971e-59,7.769318533487465e-60,2.4737412187653683e-48,7.450766576301843e-56,1.1059880559879738e-47,4.4500780591140394e-58,3.76,0.0,0.5353200939226119,0.999999999565096,3.3024285133596637e-34,1.089205609775739e-35,7.526751257360396e-12,7.526751257360923e-12,1.5602176409176277e-25,9.659762799573535e-29,4.349018430056925e-10,2.891205157864179e-29,1.6545460111113074e-30,2.145217405498197e-15,5.683190393939039e-24,1.1533455544058809e-27,6.4514807699293055e-24,3.3321293758193e-13,1.3429377523694243e-28,1.068485523428861e-24,1.0625755981501353e-25,1.8172993362261367e-29,1.7895678875999847e-26,3.5285948262601856e-25,5.650667373489738e-33,6.600170621909147e-34,1.1503341858388525e-19,1.791664690095328e-42,3.420137556580651e-25,6.722004054415958e-27,3.221640278033705e-36,3.1003635439955387e-49,8.574585244469546e-46,8.753096292750983e-38,6.130070421996098e-49,2.1407623442287304e-53,1.646899499283276e-57,1.4113141458042464e-57,3.542662097877104e-47,3.4299966845144037e-44,1.0038261184928984e-57,7.148971614252843e-36,1.6578006314240058e-42,4.123191067609768e-36,3.933790157229044e-41,3.5365825412264013e-50,6.061980324473467e-19,4.896109030032085e-29,1.0622414620380096e-41,4.595484577255689e-36,6.451272496936093e-30,4.863336845593875e-35,3.275336320694666e-45
2.7955615639529487e-16,0.7443995951187663,1.120920573438098e-19,6.2220498682981405e-21,4.2742317164584665e-24,1.2123966548426653e-18,0.0,0.0,4.290324587183325e-15,1.67438246931567e-27,7.099178180318075e-35,2.397144880159194e-36,1.2457141971133642e-42,1.2602950838440887e-48,1.0906590122038654e-33,4.087684922323521e-27,1.3680558809180387e-24,3.7739085854055355e-36,1.8522074975501363e-45,2.3675487641877055e-43,4.908661619565891e-25,4.4205784340602495e-39,2.300669293149231e-19,2.859587590181383e-47,5.2332989051656455e-37,1.820664647844377e-40,4.774784769642395e-38,1.8820178628126892e-45,7.170130608879352e-58,2.4865149912273976e-58,3.95798903724161e-47,1.1921322809481892e-54,1.769582884090895e-46,1.4240266375182354e-56,3.76,0.0,0.5353200939149164,0.9999999991301918,2.6419447702897337e-33,8.713651304835917e-35,1.505350889508723e-11,1.505350889508933e-11,6.240874081570718e-25,3.863907491283838e-28,8.698038477207839e-10,1.156482799599164e-28,6.618189745843285e-30,4.290436602880941e-15,2.2732775454855847e-23,4.6138160588557334e-27,2.5805939342191087e-23,6.664261576236815e-13,5.371754419330744e-28,4.2739448093417544e-24,4.250305005083712e-25,7.269203553656597e-29,7.158275948506998e-26,1.4114388143070855e-24,2.2602682646017964e-32,2.640070661579197e-33,2.3006693598456926e-19,1.4333327515855605e-41,1.3680558863124108e-24,2.6888032037956514e-26,2.57731412438729e-35,4.9605872793347016e-48,1.371934663280954e-44,7.002482305647989e-37,9.808120377042792e-48,3.4252222805038565e-52,2.635041005725708e-56,2.2581042677854947e-56,2.8341312310306447e-46,2.7442397241717523e-43,1.6061226356436693e-56,5.719180600010821e-35,1.3262417347226509e-41,3.2985551965730715e-35,3.147034282891859e-40,5.6585365358667745e-49,1.212396502857337e-18,1.9584448462002502e-28,8.497939098073062e-41,3.676390300582951e-35,2.5805106270222174e-29,1.9453366338163597e-34,2.6202721615307114e-44
5.59112431281985e-16,0.7443995951209291,2.2423546218095745e-19,1.2444102599982129e-20,1.7096932300027032e-23,2.424793823864151e-18,0.0,0.0,8.580650987702264e-15,6.697532002607846e-27,5.679344641655373e-34,1.9177301148662164e-35,9.971327809979169e-42,1.0082365171169782e-47,4.362637843497237e-33,1.635074437298334e-26,5.472225214035937e-24,3.019127965506722e-35,1.4817760153106933e-44,1.89403970902826e-42,1.9634652719674943e-24,3.536464048874904e-38,4.601339480123831e-19,4.575341853867999e-46,4.1866405737283716e-36,1.4565324635411813e-39,3.819829705130243e-37,3.011230166704309e-44,2.2944528006391966e-56,7.956886006341618e-57,6.332784789418313e-46,1.9074394298429648e-53,2.831334204556571e-45,4.5568878848474866e-55,3.76,0.0,0.5353200938995254,0.9999999982603842,2.1135566000109902e-32,6.970923570492052e-34,3.010702417010567e-11,3.0107024170114075e-11,2.4963500662436812e-24,1.5455634197132974e-27,1.7396072362658882e-09,4.625932678392899e-28,2.647277934817171e-29,8.580874917725428e-15,9.093112613356164e-23,1.8458717368015903e-26,1.032237890267093e-22,1.332852597681609e-12,2.1487024464530664e-27,1.7095784658572147e-23,1.700122470657289e-24,2.907683615483591e-28,2.8633111672228012e-25,5.645756943440613e-24,9.041074957814586e-32,1.0560291877776516e-32,4.601339746909757e-19,1.1466665246797444e-40,5.4722252359718195e-24,1.075521521444582e-25,2.061852048589802e-34,7.936944079180752e-47,2.1950950004808193e-43,5.601987051837152e-36,1.5692995557923454e-46,5.480357210876021e-51,4.2160663652120714e-55,3.612967751861531e-55,2.267304946541921e-45,2.1957771400867498e-42,2.569795860970553e-55,4.575344683162565e-34,1.0609941746297713e-40,2.6388449692044968e-34,2.517628076524944e-39,9.053661968282992e-48,2.424793215922575e-18,7.833781787426154e-28,6.798355557309033e-40,2.9411131901720038e-34,1.032204569020431e-28,7.781354279030558e-34,2.0962195874880387e-43
8.386687061686752e-16,0.7443995951230922,3.364173420150576e-19,1.866615550128765e-20,3.6330984530488144e-23,3.637190993109188e-18,0.0,0.0,1.2870977384364877e-14,1.4232256830804196e-26,1.6239377616095193e-33,5.483532242966211e-35,2.852102537580001e-41,2.882926690409865e-47,9.270606882535757e-33,3.474533428496233e-26,1.1628479594783032e-23,8.632819815252839e-35,4.2369716614867115e-44,5.415770300986021e-42,4.1723640929968655e-24,1.01120778365958e-37,6.902009606104062e-19,1.6840297635196312e-45,1.1971176360526934e-35,4.324081401120868e-39,1.1337373010621202e-36,1.1480316314366537e-43,1.014354472755069e-55,3.5183015787276545e-56,2.3308855124896606e-45,7.2162803441919645e-53,1.078690025466447e-44,2.137532340483413e-54,3.76,0.0,0.5353200938841344,0.9999999973905772,6.043451478386682e-32,1.993248638649544e-33,4.5160539444688895e-11,4.5160539444706744e-11,5.304743858067094e-24,3.28432247391298e-27,2.609410003926357e-09,9.830107874522029e-28,5.62546813155611e-29,1.2871313152648922e-14,1.9322865435557204e-22,3.9229841246073507e-26,2.1935057049255267e-22,1.999279037713961e-12,4.5659931189990195e-27,3.632854577362562e-23,3.612760482419646e-24,6.178830403225214e-28,6.0845366194439475e-25,1.1997234467125573e-23,1.921228465010513e-31,2.2440630966493864e-32,6.902010173024208e-19,3.2787497387635886e-40,1.1628479641923166e-23,2.2854832968081505e-25,5.895608737369073e-34,3.0259563510217653e-46,8.368798333429963e-43,1.631135814061637e-35,5.853059642205028e-46,2.0171354532494709e-50,1.551792370277756e-54,1.3298120849209457e-54,6.483074254456722e-45,6.279182981512087e-42,9.45855367350134e-55,1.3082624994735852e-33,3.03378115287953e-40,7.545447778099479e-34,7.198843000627887e-39,3.3323491041889653e-47,3.6371897012331136e-18,1.6646787724670435e-27,1.943905323739208e-39,8.409746096831767e-34,2.1934348996827735e-28,1.6535387128202544e-33,6.22314889816681e-43
