Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408)
2.1646581455499474e-19,0.743116572634912,4.577471259323012e-23,6.20968318703879e-25,1.5551955450081837e-30,2.103040982157231e-22,0.0,0.0,1.817301645450115e-18,5.180241174076619e-34,1.16016739667845e-44,3.387812497173524e-46,3.341778325119176e-47,3.797059654726293e-59,8.822465359959572e-41,7.578817959534379e-34,2.2283995822915906e-31,4.252811387972612e-46,3.773123574608538e-56,2.4532041082626536e-54,5.038893912445435e-32,1.6082071547778246e-49,5.544521038124564e-23,1.8139284509822652e-60,3.967744684563846e-47,6.001379821928469e-51,7.211560581617455e-35,1.809226704739836e-34,2.5629777983227897e-68,3.2568310222892305e-53,3.749300817779291e-60,2.4209197875970437e-54,1.8683008408886025e-47,1.2734866943201976e-60,3.76,0.0,0.847142906573148,0.9999999999995421,1.0013693601030823e-42,1.152015261156158e-44,6.760556287208419e-15,6.760556287208419e-15,6.763264482354558e-32,2.5644380868162253e-35,4.5799236265865e-13,1.345705614626933e-35,5.9485528140194504e-37,1.8173474201491147e-18,5.349064485316989e-30,3.981066579918735e-34,4.256388504720393e-30,2.524661143082663e-16,7.206470689851212e-35,1.5551217177259359e-30,2.531823496040258e-20,7.564120111834297e-36,4.5262222044923237e-32,2.9013674450050694e-31,1.5168817372712693e-39,1.6403449569669464e-40,5.544521038249941e-23,8.085959889879686e-52,2.228399584409209e-31,1.1443615298291185e-32,8.047886114276765e-46,5.362027789728262e-51,3.9904484659645844e-58,5.931951951782044e-47,7.139876510358328e-61,1.6506892205492897e-65,1.1717187481806521e-69,1.789467561153753e-65,1.2674336306826995e-56,6.254687158906001e-54,7.926957176324936e-70,8.076218521568398e-45,1.7291685656448753e-51,7.034417493021658e-45,4.611964902619043e-50,4.0157810712057064e-63,2.1030409819784602e-22,6.062444491423444e-35,4.3857120210426307e-51,4.986353927389743e-45,1.7715137125640802e-36,2.3042066665280106e-41,6.041984874050974e-55,8.322794891288637e-31,4.761201971866662e-52,1.2836572401976572e-45,6.351624592610777e-60,4.467373456664769e-57,2.531823496052373e-20,2.086230480507847e-68,7.402536532337304e-52,8.863731644003514e-50,8.764014742926197e-54,1.0469326797495154e-82,1.9393140469825862e-64,1.44385404305705e-48,3.5312839750846976e-54
4.3311969671603205e-19,0.7431165726349129,9.158920425957109e-23,1.2424761407576524e-24,6.2248351365878875e-30,4.2079091067850363e-22,0.0,0.0,3.636182180252251e-18,2.0734464794414866e-33,9.288393487879675e-44,2.712309947718191e-45,2.6754546043924995e-46,3.0399564986205513e-58,3.5312853448631227e-40,3.0335022807027415e-33,8.919405706047244e-31,3.404835001756884e-45,3.020793096233847e-55,1.9640549444542753e-53,2.0168707386301226e-31,1.2875435826178471e-48,1.109385920992755e-22,2.904648897003077e-59,3.1766083062399596e-46,4.805965348021947e-50,2.8865036195873664e-34,7.2416217997119065e-34,4.104106523904044e-67,2.607445110476328e-52,6.0047917293527855e-59,1.938699283066556e-53,1.495776679611325e-46,2.039240825174717e-59,3.76,0.0,0.8471429065731411,0.9999999999990837,8.017043635223508e-42,9.223126835192802e-44,1.3526986211503825e-14,1.3526986211503825e-14,2.707068350273192e-31,1.026443546550452e-34,9.163826331933161e-13,5.386329468711189e-35,2.380971364057738e-36,3.6362737694021e-18,2.1410198005169062e-29,1.5934644709543955e-33,1.7036646487374893e-29,5.051515736333002e-16,2.8844663364935307e-34,6.224539635060895e-30,5.065846664870108e-20,3.027619312313248e-35,1.8116684492807147e-31,1.1613030961710461e-30,6.071480056535703e-39,6.565654693414997e-40,1.1093859210429388e-22,6.473684521297264e-51,8.919405714523707e-31,4.580428411285504e-32,6.443202350696817e-45,4.292882663937761e-50,6.391988223934535e-57,4.74953316596843e-46,1.143404569539089e-59,2.6432534430388916e-64,1.8762766343928164e-68,2.8654801902214117e-64,1.0147175581730133e-55,5.007553854097321e-53,1.2693459544571513e-68,6.465885502216714e-44,1.3843862616546626e-50,5.631811221221986e-44,3.6923761938962236e-49,6.43048189296966e-62,4.207909106069486e-22,2.426557715189168e-34,3.511236317770935e-50,3.9921150584876744e-44,7.090671548202163e-36,9.222831605460339e-41,4.83848814404971e-54,3.3312869394612026e-30,3.8118556967030833e-51,1.0277063107081879e-44,1.0170874907656206e-58,4.278274253167863e-56,5.065846664918598e-20,3.340686935609381e-67,5.926533435400336e-51,7.096376346257106e-49,7.016541044910181e-53,3.3554382106323347e-81,3.1054298523798036e-63,1.1559611595104445e-47,2.827174351891075e-53
8.664274610381067e-19,0.7431165726349148,1.832182162768784e-22,2.4854917849617416e-24,2.4907448769566854e-29,8.4176453560444885e-22,0.0,0.0,7.273943249853195e-18,8.29648670687098e-33,7.43353772269513e-43,2.170672308461508e-44,2.141176808804897e-45,2.4328891037589894e-57,1.4129741092031367e-39,1.2137960441929597e-32,3.5689240887881525e-30,2.72490280025301e-44,2.4175525831003625e-54,1.5718408795157921e-52,8.07011005031516e-31,1.0304261768687864e-47,2.2192535553079126e-22,4.649329878852e-58,2.5422520810390164e-45,3.846717834266658e-49,1.154977432353554e-33,2.8975919847136274e-33,6.569251969131663e-66,2.0867485441096443e-51,9.612397890509758e-58,1.551745192254406e-52,1.197075940766296e-45,3.2641156763749805e-58,3.76,0.0,0.8471429065731273,0.9999999999981669,6.416071451397213e-41,7.381304564636688e-43,2.7059846060094426e-14,2.7059846060094423e-14,1.0831799518825604e-30,4.107111190603923e-34,1.8331631732264986e-12,2.1552333895153187e-34,9.526986821827488e-36,7.274126467851752e-18,8.56686800913616e-29,6.375936213053888e-33,6.816877720855862e-29,1.0105224922833455e-15,1.1541622538090177e-33,2.4906266378561906e-29,1.0133893002229369e-19,1.2114420913934745e-34,7.249033604036238e-31,4.64672505194614e-30,2.429382869159549e-38,2.6271170960676803e-39,2.2192535555087124e-22,5.180915101304329e-50,3.568924092180216e-30,1.832767992746199e-31,5.156520101258138e-44,3.435610969414136e-49,1.023300144347361e-55,3.801215889042863e-45,1.830267203552698e-58,4.2309269190339464e-63,3.003264533591197e-67,4.5866363191222215e-63,8.120824394705903e-55,4.0075665967941375e-52,2.0317801830956034e-67,5.1746735137379255e-43,1.1079297535688532e-49,4.50716059909104e-43,2.955023143138084e-48,1.0292958860453969e-60,8.417645353181356e-22,9.709391598459899e-34,2.8100561910501833e-49,3.1949053319232983e-43,2.837192221998835e-35,3.690333974411413e-40,3.872751572618461e-53,1.3329486960026168e-29,3.050641624911194e-50,8.22477389484477e-44,1.628002360192447e-57,4.547000789934282e-55,1.0133893002423391e-19,5.347274734157061e-66,4.743032984471733e-50,5.679260215950291e-48,5.615365873265253e-52,1.0745818183837312e-79,4.970712202495233e-62,9.251202477938372e-47,2.2625987174972664e-52
1.7330429896822559e-18,0.7431165726349186,3.6647635504999465e-22,4.971523073756092e-24,9.964601383463417e-29,1.6837117854578764e-21,0.0,0.0,1.4549465389041773e-17,3.3191349175152437e-32,5.947959592418204e-42,1.7368676860710716e-43,1.7132667666931282e-44,1.9466809239609767e-56,5.652816510625698e-39,4.8559745528235326e-32,1.427802029874864e-29,2.180336248180857e-43,1.934409417927986e-53,1.257711533296302e-51,3.2285695141340536e-30,8.244974992505349e-47,4.438988823756471e-22,7.440441498151593e-57,2.0341879217016752e-44,3.0781526953143836e-48,4.6206618056385006e-33,1.1592254736707371e-32,1.0512969902606828e-64,1.669715885238533e-50,1.5383622638193505e-56,1.2417105381354682e-51,9.57842630315733e-45,5.223649632993577e-57,3.76,0.0,0.8471429065730998,0.9999999999963334,5.13383198668717e-40,5.906165129869008e-42,5.412556575727474e-14,5.4125565757274746e-14,4.333425130289491e-30,1.6431119150753907e-33,3.666724249148261e-12,8.622336962781148e-34,3.811415094277813e-35,1.4549831864525813e-17,3.4273050443037685e-28,2.5507918581281006e-32,2.727194976710571e-28,2.0212643295833466e-15,4.6174005611393186e-33,9.964128350078028e-29,2.0269985675746125e-19,4.846557215612138e-34,2.9000854699177948e-30,1.8589925972861564e-29,9.71911339291813e-38,1.051017908078336e-38,4.4389888245598e-22,4.1455192422017464e-49,1.42780203123221e-29,7.332265396248635e-31,4.125999536652491e-43,2.749010994737107e-48,1.6377460011213318e-54,3.041608595940709e-44,2.9290836105986116e-57,6.7708605405498215e-62,4.806201030208065e-66,7.340117407312132e-62,6.4978933457392e-54,3.206664752486746e-51,3.251509778475415e-66,4.1405250205992716e-42,8.865121377194981e-49,3.606413274092566e-42,2.364467485071069e-47,1.6472085277295352e-59,1.6837117843124369e-21,3.884388876923303e-33,2.2484718993222106e-48,2.556409683154197e-42,1.1350616356443951e-34,1.4763738921049955e-39,3.0989858750784356e-52,5.33266274807545e-29,2.4409745054759927e-49,6.5810687464341905e-43,2.6053338080090614e-56,5.43556257160327e-54,2.0269985676522343e-19,8.557380578350091e-65,3.795155087928619e-49,4.544274900163964e-47,4.4931467768305493e-51,3.4400109229267116e-78,7.954764369005932e-61,7.402367563309934e-46,1.810422741824173e-51
3.466274046970554e-18,0.7431165726349257,7.329930915502336e-22,9.94358565288948e-24,3.9861649515985537e-28,3.36760628517088e-21,0.0,0.0,2.9100509667365714e-17,1.3277620216520629e-31,4.758819487876802e-41,1.3896261446207093e-42,1.3707435551510766e-43,1.5574926113904372e-55,2.261310632314927e-38,1.9425479073176742e-31,5.711672941195965e-29,1.7444346193933858e-42,1.547674539448437e-52,1.0062647832352904e-50,1.2915329119401077e-29,6.596606291832754e-46,8.878459359926557e-22,1.1905917500675028e-55,1.6275048564877615e-43,2.462833590320079e-47,1.848415148264196e-32,4.637279280686456e-32,1.6822552640196513e-63,1.3358995415842385e-49,2.4616825476301042e-55,9.934942015831449e-51,7.663468631219008e-44,8.358691159936704e-56,3.76,0.0,0.8471429065730446,0.9999999999926662,4.107455561220742e-39,4.725380742988271e-41,1.082570051516319e-13,1.0825700515163192e-13,1.7335111257134512e-29,6.572982574946445e-33,7.333846384413382e-12,3.4492154866566835e-33,1.5246901229095223e-34,2.9101242656972934e-17,1.3710335936203388e-27,1.0204015420849041e-31,1.0909667746496352e-27,4.042748004182986e-15,1.8471105446876185e-32,3.9859757228521817e-28,4.0542171017972583e-19,1.938780671282389e-33,1.160128600100675e-29,7.436575584918674e-29,3.887961761249583e-37,4.2044138083404245e-38,8.878459363140135e-22,3.3167302906767764e-48,5.711672946628185e-29,2.933144859601527e-30,3.301113045003638e-42,2.199417981564295e-47,2.620766269202289e-53,2.433541257966705e-43,4.687058710395226e-56,1.0834478973721863e-60,7.690703960153436e-65,1.1745401878423475e-60,5.198808252685992e-53,2.565579521299641e-50,5.202944886649527e-65,3.312734528853024e-41,7.092770532325649e-48,2.8854045659121733e-41,1.891753594539874e-46,2.6358017657661325e-58,3.3676062805887495e-21,1.5538820072389255e-32,1.7989483171325135e-47,2.0453219340620196e-41,4.540616062475662e-34,5.905976220669513e-39,2.4795025890763427e-51,2.1332387044058277e-28,1.9529613536018278e-48,5.265354902576521e-42,4.16895816973033e-55,7.224769743930823e-53,4.054217102107769e-19,1.3693202093773086e-63,3.0364252643397717e-48,3.6357712678940926e-46,3.594860178789188e-50,1.1010206772013583e-76,1.2728938677804149e-59,5.922456342915703e-45,1.448475715247785e-50
6.932736161547151e-18,0.7431165726349404,1.4660284003667377e-21,1.988771081733502e-23,1.5945308625798345e-27,6.7353952846214786e-21,0.0,0.0,5.820259822380069e-17,5.311264203576851e-31,3.807236325488162e-40,1.1117537903399111e-41,1.09664690367546e-42,1.246053241230551e-54,9.045610600069249e-38,7.770507810666128e-31,2.2847621440286577e-28,1.395613947336843e-41,1.2381985148690469e-51,8.050500744993267e-50,5.166341867818153e-29,5.277535565823348e-45,1.7757400429358603e-21,1.905043694148848e-54,1.3020656959371713e-42,1.970391493337307e-46,7.393961456200165e-32,1.8549871918093166e-31,2.691773992615318e-62,1.068770369117386e-48,3.938934433963608e-54,7.94845675947848e-50,6.131065956251391e-43,1.3374587296687182e-54,3.76,0.0,0.8471429065729342,0.999999999985332,3.2861204460328236e-38,3.7804840594593384e-40,2.165198839403322e-13,2.1651988394033232e-13,6.934326652091213e-29,2.629300015824351e-32,1.466809058862999e-11,1.3797423374590848e-32,6.099008696894159e-34,5.820406423826315e-17,5.4843575328112725e-27,4.081786318630701e-31,4.3640446726055706e-27,8.085715353380821e-15,7.388742832691381e-32,1.5944551680071835e-27,8.108654168319726e-19,7.755438296792073e-33,4.6407032293893846e-29,2.974751277160813e-28,1.555247986204857e-36,1.681833970864942e-37,1.775740044221344e-21,2.653510196136947e-47,2.28476214620355e-28,1.1733056850014116e-29,2.6410158088805884e-41,1.759618505276827e-46,4.193524160602419e-52,1.946934762551843e-42,7.499713900216874e-55,1.733604808528135e-59,1.2305752202783185e-63,1.8793660495847355e-59,4.159244029337012e-52,2.052567675199072e-49,8.325135195365301e-64,2.6503134266427192e-40,5.674485843158027e-47,2.308433236351769e-40,1.5134747205783257e-45,4.2174973355110826e-57,6.7353952662922085e-21,6.215780950551566e-32,1.4392269777638854e-46,1.6363352260116534e-40,1.8163203315163897e-33,2.362486632813536e-38,1.9837276407712188e-50,8.533302040335497e-28,1.5624373820715085e-47,4.212483894599932e-41,6.670672350089024e-54,1.0381759505659763e-51,8.108654169561825e-19,2.1910238568144328e-62,2.4292761881272224e-47,2.90876495267893e-45,2.8760269965780766e-49,3.523621889500717e-75,2.03674045789855e-58,4.738190002961772e-44,1.1588355837994851e-49
1.3865660390700345e-17,0.7431165726349694,2.9321063612638565e-21,3.977596117094121e-23,6.378253216411475e-27,1.3470973283621043e-20,0.0,0.0,1.1640677533581906e-16,2.1245489055793892e-30,3.0458613563269637e-39,8.894243003235257e-41,8.77338347407156e-42,9.968662545760571e-54,3.6183178567602174e-37,3.1082663598802233e-30,9.13923451373206e-28,1.1165176592167748e-40,9.905824908529347e-51,6.4405539634120656e-49,2.06657879188717e-28,4.222128668029871e-44,3.5515282556590204e-21,3.0481474273664274e-53,1.0416772813810057e-41,1.576363108388518e-45,2.9576447565108036e-31,7.420099726166677e-31,4.307039641251375e-61,8.550365898284616e-48,6.3024889860730495e-53,6.358966723338899e-49,4.904969189027349e-42,2.1399884846050234e-53,3.76,0.0,0.8471429065727136,0.9999999999706634,2.6289587572770343e-37,3.0244590352663386e-39,4.330456415176771e-13,4.330456415176775e-13,2.773787085285212e-28,1.0517414031658318e-31,2.933657873180871e-11,5.519081641337075e-32,2.4396531415110034e-33,1.1640970738642758e-16,2.1937876444543474e-26,1.6327589954699882e-30,1.745653384278821e-26,1.6171650051770715e-14,2.955557267153157e-31,6.3779504320081586e-27,1.6217528293673371e-18,3.1022384664541325e-32,1.8563190566223896e-28,1.1899247197169834e-27,6.221118499565419e-36,6.727472860047877e-37,3.551528260801058e-21,2.122858540655999e-46,9.139234522447141e-28,4.6933182179512824e-29,2.1128627974491597e-40,1.4077291591216782e-45,6.709877080655853e-51,1.5575885104138225e-41,1.1999878187970973e-53,2.773838229328113e-58,1.9689704163143104e-62,3.0070818679648765e-58,3.3274741743820456e-51,1.642103708834052e-48,1.3320554888424714e-62,2.120301051108248e-39,4.539696493414985e-46,1.8467904222831838e-39,1.2108085128342287e-44,6.748167349751999e-56,1.3470973210302476e-20,2.4863629651614042e-31,1.151408914706414e-45,1.3090992525004034e-39,7.26542914106971e-33,9.450138909153086e-38,1.587032351938949e-49,3.413390261911317e-27,1.249970179079747e-46,3.3700671063302884e-40,1.067334717812493e-52,1.566845042036315e-50,1.6217528298641866e-18,3.505727587589392e-61,1.9435001310318754e-46,2.3270829659774403e-44,2.3008799294594916e-48,1.127621168383935e-73,3.2588889763904047e-57,3.79064197575804e-43,9.270904721841524e-49
2.7731508849006733e-17,0.7431165726350282,5.8642916561145685e-21,7.955246197701441e-23,2.551327239934972e-26,2.6942129282013657e-20,0.0,0.0,2.3281512955644934e-16,8.498282071267869e-30,2.436718003712143e-38,7.115481358010238e-40,7.01879007965838e-41,7.975024686038438e-53,1.447341867189719e-36,1.2433191897545465e-29,3.655730992712736e-27,8.932247279110947e-40,7.924756644002013e-50,5.1525051132184256e-48,8.266399257815975e-28,3.3777430207111347e-43,7.103104676452344e-21,4.877097895192731e-52,8.333517145649369e-41,1.261110554528275e-44,1.1830699377822613e-30,2.9680700802592768e-30,6.891644569044365e-60,6.840373892291476e-47,1.0084137488802876e-51,5.0872539876243936e-48,3.9240219221050935e-41,3.424025190302218e-52,3.76,0.0,0.8471429065722724,0.9999999999413263,2.103191966274339e-36,2.4195959432830253e-38,8.660971566721438e-13,8.660971566721451e-13,1.109526113981583e-27,4.20700840100451e-31,5.867355395714819e-11,2.207655118162044e-31,9.758712058982389e-33,2.328209936250923e-16,8.775239832225956e-26,6.531192417451633e-30,6.982684566644173e-26,3.2343519448527386e-14,1.1822349355579932e-30,2.5512061249795715e-26,3.2435276513615493e-18,1.2409080356664363e-31,7.4253517440708555e-28,4.759747295268325e-27,2.488472702266868e-35,2.6910166028555943e-36,7.103104697020702e-21,1.6983069814327926e-45,3.655730996211071e-27,1.8773463780789623e-28,1.690310298132109e-39,1.1261981990036582e-44,1.073599378442322e-49,1.2460870835200116e-40,1.920007375362729e-52,4.438197581308281e-57,3.150392695377247e-61,4.811455259055166e-57,2.6620108849773574e-50,1.3137155057385943e-47,2.131315825087115e-61,1.6962609443146708e-38,3.631800401410337e-45,1.477449869073204e-38,9.686583011703746e-44,1.0797205050039705e-54,2.6942128988736398e-20,9.945553029196285e-31,9.21138068336983e-45,1.047291829813129e-38,2.906201219148214e-32,3.780094107891095e-37,1.2696459935626933e-48,1.3653699940422926e-26,9.999729778057275e-46,2.6960856809496558e-39,1.7077572580239425e-51,2.4315601987412477e-49,3.2435276533489676e-18,5.609236303275548e-60,1.5548714391016275e-45,1.8617136978328194e-43,1.8407317396500312e-47,3.608520772988333e-72,5.214357040214035e-56,3.032549569697294e-42,7.416811797889781e-48
5.5463205765619505e-17,0.743116572635145,1.172877973804218e-20,1.5910546398460757e-22,1.0205360866079208e-25,5.388444128037284e-20,0.0,0.0,4.656318379840846e-16,3.3993301182809845e-29,1.9493859703309867e-37,5.692422880143392e-39,5.615065386384486e-40,6.380057611735205e-52,5.7893969259258087e-36,4.9733020392726806e-29,1.462299834054507e-26,7.145840223438021e-39,6.339847202473197e-49,4.1220298192620893e-47,3.3065765212538874e-27,2.7022104505565063e-42,1.4206257499426996e-20,7.803406232442175e-51,6.666853266233338e-40,1.0088966340523608e-43,4.732303823709402e-30,1.1872340682794871e-29,1.1027938466627291e-58,5.4723315746221595e-46,1.6134744055635207e-50,4.06983556420253e-47,3.139236167203214e-40,5.478475198448786e-51,3.76,0.0,0.8471429065713899,0.9999999998826521,1.6825635571698314e-35,1.935688240102293e-37,1.7322001869801842e-12,1.73220018698019e-12,4.438126974780108e-27,1.6828119135385887e-30,1.1734750016375557e-10,8.830665421119871e-31,3.903504855507452e-32,4.656435658717651e-16,3.5101137766150113e-25,2.612562253309811e-29,2.7930880313654315e-25,6.468725824194827e-14,4.728963813927387e-30,1.0204876404097304e-25,6.4870772830439064e-18,4.963657596347367e-31,2.9701557909523855e-27,1.903908600041785e-26,9.953941344303648e-35,1.0764121835540212e-35,1.420625758170085e-20,1.3586536369877513e-44,1.462299835463662e-26,7.509423655397422e-28,1.3522562622556727e-38,9.00966315137757e-44,1.7177741282745552e-48,9.968761686353131e-40,3.072033257904302e-51,7.101161213816333e-56,5.040660264449171e-60,7.698579250172601e-56,2.129621269750842e-49,1.051005757693109e-46,3.410126815298932e-60,1.3570167636633818e-37,2.905457729590614e-44,1.1819669041749918e-37,7.749312312495958e-43,1.7275637906709735e-53,5.3884440107257777e-20,3.978241443693568e-30,7.369148348119488e-44,8.378384333614961e-38,1.1624863997947491e-31,1.5120454066828794e-36,1.015724865278017e-47,5.461507754838033e-26,7.99959077036689e-45,2.1568813419162612e-38,2.7324289669834922e-50,3.830181747392808e-48,6.487077290993619e-18,8.974837827943179e-59,1.243989143949168e-44,1.4894201655009263e-42,1.4726036508704526e-46,1.3378381816054396e-70,8.343243109399234e-55,2.4260540502981077e-41,5.933484644574404e-47
1.1092659959884506e-16,0.7431165726353788,2.3458225870804443e-20,3.182114695816087e-22,4.082154727216685e-25,1.0776906528338725e-19,0.0,0.0,9.312652547848533e-16,1.3597355052003163e-28,1.5595134029428546e-36,4.553958239798783e-38,4.4920656418550187e-39,5.1040612392080527e-51,2.3157646682685112e-35,1.9893258626008334e-28,5.849214206128589e-26,5.716689135211523e-38,5.071899637181833e-48,3.297635669362937e-46,1.3226339721338904e-26,2.1617747730467095e-41,2.841256307092834e-20,1.2485489622074692e-49,5.333498419499761e-39,8.071208446142662e-43,1.89292634570443e-29,4.748948331019422e-29,1.7648269513481303e-57,4.3778782298273686e-45,2.581568969556531e-49,3.255881609494273e-46,2.5113963872614927e-39,8.765588238385214e-50,3.76,0.0,0.8471429065696249,0.9999999997653037,1.346054839253536e-34,1.548555185281457e-36,3.464406247592693e-12,3.464406247592717e-12,1.7752552609074994e-26,6.731264723909658e-30,2.346953756006865e-10,3.532275178176176e-30,1.561406055185467e-31,9.312887094424844e-16,1.4040490736096427e-24,1.0450851579198337e-28,1.1172380524850539e-24,1.2937473582842024e-13,1.891590351276666e-29,4.0819609421741407e-25,1.2974176497184355e-17,1.9854682536062406e-30,1.1880653268449263e-26,7.61565375296938e-26,3.981586588894787e-34,4.305660224025048e-35,2.8412563400024605e-20,1.0869261178967687e-43,5.849214211843734e-26,3.0037770596840303e-27,1.0818082187189337e-37,7.20779045744036e-43,2.7484503895356383e-47,7.97503522361868e-39,4.915270266313416e-50,1.1361893855192629e-54,8.065081754859762e-59,1.2318412009937666e-54,1.703701950118591e-48,8.408504875600339e-46,5.456219654719481e-59,1.085616561084775e-36,2.3243733481618953e-43,9.455763211094381e-37,6.199468114053767e-42,2.7641108491407686e-52,1.0776906059091478e-19,1.5913006224613355e-29,5.895336286874265e-43,6.702727318645194e-37,4.649957419996907e-31,6.048197590988552e-36,8.125831613050667e-47,2.184608657673111e-25,6.399306800076814e-44,1.7255101903597893e-37,4.371900186994149e-49,6.080038703936668e-47,1.2974176528983283e-17,1.4359794756654632e-57,9.953296464886552e-44,1.1916042587545243e-41,1.1781016494227732e-45,4.299653902968188e-69,1.33499315784434e-53,1.9408489961663293e-40,4.746801794789009e-46
2.2185338726529616e-16,0.7431165726358466,4.69189980119753e-20,6.364234871030904e-22,1.6328639666412104e-24,2.1553831331460239e-19,0.0,0.0,1.862532088168382e-15,5.438948935988486e-28,1.247612572577577e-35,3.6431822751517775e-37,3.5936578524156074e-38,4.0832550586765996e-50,9.263070520497083e-35,7.957313470834934e-28,2.3396886531877666e-25,4.573358084916635e-37,4.057536652246803e-47,2.6381156969912228e-45,5.290542615802528e-26,1.7294223818583399e-40,5.682517391613918e-20,1.9976815019252117e-48,4.2668050367351873e-38,6.45698508547924e-42,7.571715028820843e-29,1.8995817324091872e-28,2.8248469454100547e-56,3.502307749155529e-44,4.1305182709566265e-48,2.6047108843659984e-45,2.0091200938799622e-38,1.4024963536029005e-48,3.76,0.0,0.8471429065660948,0.9999999995306071,1.0768454685632755e-33,1.2388459838983826e-35,6.928818368803422e-12,6.92881836880352e-12,7.101029723348211e-26,2.692509274273648e-29,4.693910585694329e-10,1.412911889229235e-29,6.245633299441449e-31,1.862578992893418e-15,5.6162033740599316e-24,4.180806739464238e-28,4.468957881752358e-24,2.5874969099988483e-13,7.566371147376178e-29,1.6327864527200604e-24,2.594837472856819e-17,7.941884439128349e-30,4.752267262653897e-26,3.0462653628646958e-25,1.5926366010776862e-33,1.7222667115430753e-34,5.682517523252591e-20,8.695421577369113e-43,2.339688655536635e-25,1.2015123184937248e-26,8.654478575889491e-37,5.766302591145778e-42,4.397529023054092e-46,6.380038316195702e-38,7.864445709821012e-49,1.8179058405929309e-53,1.290415033773584e-57,1.9711557914694466e-53,1.3629633891750057e-47,6.72750806890929e-45,8.729963420718859e-58,8.684944239054703e-36,1.859501866060167e-42,7.564621667068161e-36,4.959581641265969e-41,4.4225843791768414e-51,2.1553829454468627e-19,6.365210568397303e-29,4.716276213263823e-42,5.362189753459325e-36,1.8599853293815107e-30,2.41928257898619e-35,6.500679021188356e-46,8.7384457421147e-25,5.118837455099796e-43,1.3804101957372855e-36,6.995051231709684e-48,9.689460062291088e-46,2.594837485576406e-17,2.2975735596613715e-56,7.964815045260679e-43,9.533881670631784e-41,9.425070911183746e-45,1.3762315605527517e-67,2.1362165015237157e-52,1.552681496256068e-39,3.797447062016317e-45
