Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39)
1.6370023271283598e-18,0.5766662643460141,5.325863757229443e-25,8.75749331386456e-29,3.6507236897919e-31,5.479803265478067e-26,0.0,0.0,7.947400750323948e-20,1.887481951720431e-35,9.758172583689162e-46,1.9557516677258223e-47,3.8252957843830844e-56,7.95058988632181e-64,8.051584932564463e-45,4.938285234284311e-36,1.2971172596939412e-33,1.107662011320808e-47,6.837617392668603e-62,8.241858413433577e-61,1.8122260135363756e-35,5.809454100870516e-54,3.808729521762679e-26,1.2687136940898652e-62,1.5191529228987129e-49,1.8900548199900135e-55,2.5094191977570403e-53,1.4861008444385333e-62,1.6836456241752801e-77,4.2188988639658703e-79,1.5575671862227503e-62,2.9774321047692047e-74,2.7070581789195728e-61,2.464555119053611e-74,3.76,0.0,0.9041919900035676,0.999999999999573,1.1854052941035321e-42,9.922728878890706e-47,2.0996949083563272e-16,2.0996949083563272e-16,3.367179101333438e-35,8.352125946001463e-40,4.26957290984213e-13,1.2843723833646933e-38,1.5787369377211939e-40,7.947454008931048e-20,2.2369766854429676e-31,7.123071096155361e-38,3.342487785328118e-32,2.4420610436351292e-18,1.1891644052863728e-37,3.6505281906554288e-31,1.0153076954552413e-34,4.3012832787830826e-39,1.0866567790837407e-35,5.6197884626095356e-33,5.7729730371824e-44,4.077102086874828e-45,3.8087295223115906e-26,4.1253797532825635e-55,1.2971172596945765e-33,1.7281793895369988e-32,3.1577991031177977e-50,5.664234692066923e-64,1.7313912111638078e-61,9.436589898432463e-49,1.6825390446911225e-61,1.1800730602556792e-67,5.381652050403299e-72,2.886069805956867e-74,2.180555269260806e-60,4.0248390342620705e-59,5.228490415953192e-72,4.681624684027342e-46,8.052452305623844e-53,5.134872477852759e-45,3.1215164934846674e-51,1.4931962046919307e-69,5.479803263707487e-26,1.9362344561113084e-35,5.920827336380312e-53,4.593363613302523e-46,1.4195959833005847e-40,2.332143970754481e-44,3.590387966358572e-60,9.847182672318467e-33
3.2754268978076567e-18,0.5766662643460142,1.0656355192538926e-24,1.752259526112322e-28,1.4612408819625869e-30,1.096436743777241e-25,0.0,0.0,1.5901706279750295e-19,7.554846726807336e-35,7.81247145360649e-45,1.5657905799239779e-46,3.0625688058438154e-55,6.365306206787186e-63,3.222732276183631e-44,1.976601047558902e-35,5.191849423898395e-33,8.86803114846786e-47,5.4742520590839905e-61,6.598498133724939e-60,7.253626851437349e-35,4.651095677406177e-53,7.620768103806863e-26,2.0315949232365826e-61,1.2162460483085024e-48,1.5135767609636376e-54,2.009567668201777e-52,2.3805284837434626e-61,5.396113689882805e-76,1.3521643777450383e-77,2.4941368590843007e-61,4.770086773096527e-73,4.336333594618937e-60,7.89606010113313e-73,3.76,0.0,0.9041919900035674,0.9999999999991457,9.490450124464876e-42,7.944216547050143e-46,4.20121405208047e-16,4.20121405208047e-16,1.3477491522911575e-34,3.3430270050344376e-39,8.542855240503581e-13,5.140836704443166e-38,6.319062080528679e-40,1.590181284318025e-19,8.953736471177833e-31,2.851135064015562e-37,1.3378661915830984e-31,4.886243773667106e-18,4.759756672986925e-37,1.4611626313641625e-30,4.063876750004406e-34,1.7216342618541384e-38,4.34945902562469e-35,2.2493799441702866e-32,2.310693694484202e-43,1.6319033789953695e-44,7.620768106003942e-26,3.3028122097302404e-54,5.191849423901339e-33,6.917221323095573e-32,2.5281593595307713e-49,9.073322228642143e-63,2.773449792234016e-60,7.555027969826137e-48,2.694261612853685e-60,1.8896544186286938e-66,8.617655054167154e-71,4.621471962440051e-73,1.7457700841886266e-59,3.222371573547956e-58,8.372396859588248e-71,3.7481463681619305e-45,6.4468581956284375e-52,4.111020204454741e-44,2.499111208545872e-50,2.391059419493352e-68,1.0964367430685476e-25,7.749983797043304e-35,4.7402619776481685e-52,3.677483852331145e-45,5.68208350708764e-40,9.334653635048075e-44,2.875222306994887e-59,3.9414393187935955e-32
6.55227603916625e-18,0.5766662643460142,2.1317339611300548e-24,3.505279926965029e-28,5.846866882197611e-30,2.193349578361286e-25,0.0,0.0,3.1810317338593964e-19,3.0229227550789204e-34,6.252351532399637e-44,1.2531084437043359e-45,2.4509958012248023e-54,5.09417950986332e-62,1.2895126904455082e-43,7.908978828899102e-35,2.0774160392524463e-32,7.097120092355328e-46,4.381066313936932e-60,5.280803925624644e-59,2.902395569226217e-34,3.722290104706398e-52,1.5244845264928484e-25,3.25187494707763e-60,9.733664806121622e-48,1.211474874100696e-53,1.6084674556287804e-51,3.811060731174056e-60,1.7281091319142864e-74,4.3303156020176634e-76,3.99224327324608e-60,7.639550391259968e-72,6.942168801272832e-59,2.5282576932511715e-71,3.76,0.0,0.904191990003567,0.999999999998291,7.595244441056428e-41,6.357787647194238e-45,8.404252339528754e-16,8.404252339528754e-16,5.392752130201397e-34,1.3376462512819292e-38,1.708941982478139e-12,2.0570043067303644e-37,2.5284479461256782e-39,3.181053051150203e-19,3.582660866588952e-30,1.1408656559729173e-36,5.353207417711651e-31,9.774609233728803e-18,1.9045226561820305e-36,5.846553777915479e-30,1.626080044434612e-33,6.888779608443118e-38,1.7403501535192182e-34,9.000449729626914e-32,9.245784591199394e-43,6.529739334839379e-44,1.524484527371966e-25,2.6432535592057806e-53,2.0774160392539462e-32,2.7677895386234344e-31,2.0232958468558447e-48,1.4525758473624637e-61,4.440100415085837e-59,6.046325782312697e-47,4.312578772637583e-59,3.0246777007551795e-65,1.3793860292528468e-69,7.39736485847306e-72,1.3971466390374417e-58,2.578961550323311e-57,1.3401287379173687e-69,2.9996562210565454e-44,5.159446073022123e-51,3.2900655863338433e-43,2.000048494703158e-49,3.827252241342746e-67,2.19334957552559e-25,3.1010030009371735e-34,3.7936502317765383e-51,2.9431047442289685e-44,2.2735735284722695e-39,3.735077356514594e-43,2.3013431928047476e-58,1.5770891237630573e-31
1.3105974321883437e-17,0.5766662643460143,4.2639314641394406e-24,7.011320774274354e-28,2.3391274779511902e-29,4.387175248030083e-25,0.0,0.0,6.362753945624519e-19,1.2093659429393176e-33,5.00283117664248e-43,1.0026773124492177e-44,1.961185002959205e-53,4.0761175885585324e-61,5.158890439247236e-43,3.164106530588564e-34,8.311016889003544e-32,5.678774371168995e-45,3.5055201761247496e-59,4.225445479820503e-58,1.1611472203400327e-33,2.978397629543401e-51,3.049299957530472e-25,5.2040586348892214e-59,7.788410728296288e-47,9.694253512338523e-53,1.2870993723368758e-50,6.099469876124376e-59,5.532114520616215e-73,1.3862435522265129e-74,6.388888999376415e-59,1.2237059997162498e-70,1.1110699179463473e-57,8.092855008608927e-70,3.76,0.0,0.9041919900035661,0.9999999999965817,6.077349535947555e-40,5.087196087936416e-44,1.6810328914425313e-15,1.6810328914425313e-15,2.1574520041860096e-33,5.351456026742074e-38,3.4182548685156644e-12,8.229356667388594e-37,1.0115438354645844e-38,6.362796584743907e-19,1.4332976354478862e-29,4.5645275860301264e-36,2.1416315469894934e-30,1.9551340153843183e-17,7.619330775162752e-36,2.3390022158803672e-29,6.505379017257758e-33,2.7559604366114617e-37,6.962533862002354e-34,3.6007659658492733e-31,3.6989158820913385e-42,2.612321058064388e-43,3.0492999610475147e-25,2.115004448981778e-52,8.311016889012119e-32,1.1072960427470887e-30,1.6189440868497925e-47,2.3247970096925197e-60,7.10622585344949e-58,4.837982185193498e-46,6.901534540286443e-58,4.840469069666426e-64,2.207466731435518e-68,1.1838192146406722e-70,1.1179295810822872e-57,2.0636970156725217e-56,2.144642259132623e-68,2.400180710825752e-43,4.128341054249677e-50,2.6325523447493866e-42,1.60034266817924e-48,6.124849632841307e-66,4.387175236685453e-25,1.2406031255496119e-33,3.0354965531621534e-50,2.354930955809716e-43,9.095774575950591e-39,1.4942741622803383e-42,1.8415408140237787e-57,6.309383433813659e-31
2.621337088731781e-17,0.5766662643460145,8.528328947186459e-24,1.402340265130876e-27,9.357271415968797e-29,8.77482658937051e-25,0.0,0.0,1.2726198369140322e-18,4.837857481605048e-33,4.0026449621032816e-42,8.022182809278745e-44,1.5691225307383244e-52,3.261203692216564e-60,2.0637241214885267e-42,1.2657456177299604e-33,3.3246773212121473e-31,4.543450857851376e-44,2.8046848050638488e-58,3.38067735455484e-57,4.6449668935785126e-33,2.382944345834483e-50,6.098930814858916e-25,8.327340896135492e-58,6.231320198465332e-46,7.756384831740011e-52,1.029809676868401e-49,9.760570198615022e-58,1.770623166060184e-71,4.436847642088941e-73,1.0223262335774152e-57,1.9615437257557332e-69,1.7779702387757508e-56,2.5901025333657607e-68,3.76,0.0,0.9041919900035644,0.9999999999931631,4.8623412712117954e-39,4.070143299637515e-43,3.3622482064218402e-15,3.3622482064218402e-15,8.630510354020848e-33,2.1407566266368386e-37,6.836880517318571e-12,3.2920105739487343e-36,4.046504765581865e-38,1.2726283651648721e-18,5.733657152325538e-29,1.826217313899478e-35,8.567223397248027e-30,3.910480199403586e-17,3.047980357670948e-35,9.356770327147634e-29,2.602363389758286e-32,1.1024739133898585e-36,2.785240210505041e-33,1.440423609432403e-30,1.4796867682988e-41,1.0450135739434714e-42,6.098930828928235e-25,1.6921642157750414e-51,3.324677321217637e-31,4.429544649253295e-30,1.2952782463440552e-46,3.7202158271144346e-59,1.1371613515018915e-56,3.8707544105406345e-45,1.104358220408361e-56,7.745538402694834e-63,3.532306070647561e-67,1.8943034365023544e-69,8.944285751913259e-57,1.651331899619467e-55,3.431776608539131e-67,1.920326859311114e-42,3.3029869099964437e-49,2.1062418470590687e-41,1.2803956906408392e-47,9.80075637396197e-65,8.774826543988292e-25,4.9628163812246935e-33,2.4286277898104828e-49,1.8841236478248708e-42,3.638605943812795e-38,5.977583159377736e-42,1.4734191891707906e-56,2.5239587759030213e-30
5.242816401818656e-17,0.5766662643460148,1.705713382139349e-23,2.8047567135041398e-27,3.743060872475945e-28,1.7550129280062704e-24,0.0,0.0,2.5453087216114153e-18,1.9352217374113854e-32,3.2022679859654817e-41,6.4180551849779366e-43,1.2553985073866852e-51,2.60908680257978e-59,8.255232376185835e-42,5.06318847607069e-33,1.3299250434891765e-30,3.634933233339223e-43,2.2438581725716465e-57,2.7046702798735385e-56,1.858062362567008e-32,1.9064459779338144e-49,1.21981925105286e-24,1.332442313738093e-56,4.9852928165756126e-45,6.205500848811107e-51,8.238998162412159e-49,1.5618047126627814e-56,5.6665486196168924e-70,1.419930183745596e-71,1.6358051730237512e-56,3.1493988412579415e-68,2.8449590948685943e-55,8.288950449922157e-67,3.76,0.0,0.9041919900035611,0.9999999999863259,3.89005768365149e-38,3.256269219579351e-42,6.724678836380446e-15,6.724678836380446e-15,3.452344600504545e-32,8.56337494451917e-37,1.3674131321835849e-11,1.316857812743162e-35,1.6186678623176806e-37,2.5453257784327953e-18,2.293556186104463e-28,7.30722803698597e-35,3.4270288055863834e-29,7.821172567427693e-17,1.2192417542397696e-34,3.74286042898439e-28,1.0409877138782507e-31,4.4100752471127293e-36,1.1141414189389952e-32,5.761928891824447e-30,5.918987894812016e-41,4.1802252419515714e-42,1.2198192566808159e-24,1.3537956367374213e-50,1.3299250434930203e-30,1.7718899563203284e-29,1.0362717904184806e-45,5.9527778478873404e-58,1.8195902579601558e-55,3.096750999990308e-44,1.7670633120652974e-55,1.2393491778225358e-61,5.651977132395493e-66,3.031039660020164e-68,7.155768153986565e-56,1.3214762941820204e-54,5.491121554680667e-66,1.5363343717358575e-41,2.6425157289593097e-48,1.6850734698233738e-40,1.0243651681806576e-46,1.5682007816565738e-63,1.7550129098526416e-24,1.985207331103594e-32,1.9429944165718712e-48,1.5073704751886188e-41,1.455501602266892e-37,2.391130598278672e-41,1.1788099891013925e-55,1.0096245922978484e-29
1.0485775027992405e-16,0.5766662643460154,3.4114783202259567e-23,5.609589902116858e-27,1.49725481061654e-27,3.510073469349251e-24,0.0,0.0,5.0906864909830724e-18,7.741044441956733e-32,2.5618751966663396e-40,5.134572842112103e-42,1.0044080688881321e-50,2.0873189727391615e-58,3.302160119070618e-41,2.025316581653044e-32,5.3198084055353096e-30,2.908015596898888e-42,1.7951352420687239e-56,2.1637875855107988e-55,7.432400663231147e-32,1.5251929831046346e-48,2.4396715825919142e-24,2.131961919022566e-55,3.988328917041523e-44,4.96455811833585e-50,6.591406834790876e-48,2.4989783281934103e-55,1.8133842807764917e-68,4.5439989000825056e-70,2.6173548357079554e-55,5.07350146057944e-67,4.5520999283461546e-54,2.6525637229743505e-65,3.76,0.0,0.9041919900035543,0.9999999999726514,3.1121200153069394e-37,2.6050772090993066e-41,1.3449540096297607e-14,1.3449540096297607e-14,1.380965921632545e-31,3.425419661590939e-36,2.734863095851655e-11,5.267538418065163e-35,6.474803915746689e-37,5.090720604516485e-18,9.174411396045888e-28,2.924599941595528e-34,1.3708394119598037e-28,1.564255730341819e-16,4.8770662401387056e-34,1.4971746317430914e-27,4.164035572136916e-31,1.7640661059334668e-35,4.456656346700162e-32,2.3048184480328547e-29,2.36764330879927e-40,1.6721247975706033e-41,2.4396716051041963e-24,1.083062212601991e-49,5.319808405563865e-30,7.087704008277918e-29,8.29037110149859e-45,9.524790589753058e-57,2.911449814378523e-54,2.4774597881341048e-43,2.8273734246492224e-54,1.9830091069291148e-60,9.043393230217303e-65,4.8497867813228193e-67,5.724750176618246e-55,1.0577630359921252e-53,8.78601693838073e-65,1.2290965944929976e-40,2.114063973090091e-47,1.3480907726235652e-39,8.19511566342096e-46,2.5091850619026128e-62,3.510073396733249e-24,7.940990883976602e-32,1.5544323455480276e-47,1.2059250034245099e-40,5.8221248602322756e-37,9.56471729773065e-41,9.430778761456527e-55,4.0385805345146144e-29
2.0971692280339906e-16,0.5766662643460169,6.823024049380022e-23,1.1219257446812314e-26,5.9890801651902735e-27,7.020194564853442e-24,0.0,0.0,1.0181442029633943e-17,3.096449275500299e-31,2.049524480426631e-39,4.1077179373560654e-41,8.036406711873221e-50,1.669874974453612e-57,1.3208774729502523e-40,8.101348625483683e-32,2.1279450084370778e-29,2.32644006527646e-41,1.4361349898308435e-55,1.731050616125521e-54,2.9729905081542605e-31,1.2201688658350855e-47,4.879376215290493e-24,3.4111824418057996e-54,3.1907009966620375e-43,3.971709857172369e-49,5.27320879028222e-47,3.998437955358967e-54,6.722897053807758e-67,1.684588503410164e-68,4.1878209766068387e-54,8.227477643848216e-66,7.283492187782243e-53,8.488363241662045e-64,3.76,0.0,0.9041919900035408,0.9999999999453024,2.4897255595789463e-36,2.0840865007230642e-40,2.6899262616131724e-14,2.6899262616131727e-14,5.523919763102335e-31,1.3701817974757032e-35,5.469762234246478e-11,2.1070367999212206e-34,2.58994850139709e-36,1.018151025487523e-17,3.669801887441589e-27,1.1711712976756455e-33,5.48341342691672e-28,3.1285326775168306e-16,1.9508463401243934e-33,5.988759447669364e-27,1.665631171663065e-30,7.056337140459646e-35,1.782680672915176e-31,9.219367572766989e-29,9.470669423352077e-40,6.688572680058494e-41,4.879376305340537e-24,8.664600465095004e-49,2.1279450084590457e-29,2.835110429920395e-28,6.632375592747047e-44,1.5239941773688283e-55,4.658402896600225e-53,1.981991422784651e-42,4.523855166419704e-53,3.172854890857782e-59,1.4469612628263707e-63,7.759757486781907e-66,4.579854129500856e-54,8.471115337782742e-53,1.4057802694079406e-63,9.832888227687231e-40,1.69127318782551e-46,1.0784854154396193e-38,6.556170019141018e-45,4.014747148220124e-61,7.020194274386393e-24,3.176428665357625e-31,1.243560501417122e-46,9.647514517823587e-40,2.328873634194685e-36,3.825926086039135e-40,7.544743012014105e-54,1.6154486470065324e-28
4.1943526785034904e-16,0.5766662643460196,1.3646178919611862e-22,2.243859720612543e-26,2.395644249818766e-26,1.404043680713521e-23,0.0,0.0,2.0362953106565924e-17,1.2385860099516747e-30,1.6396293130216298e-38,3.28621131205778e-40,6.430838406184101e-49,1.335907872084799e-56,5.2835366744298115e-40,3.240555842591869e-31,8.511823324103338e-29,1.8611630606741678e-40,1.1489304133294273e-54,1.3848487165185102e-53,1.1892022518609718e-30,9.761408826152892e-47,9.758785359169535e-24,5.45792659474565e-53,2.5525759378595842e-42,3.177393848358075e-48,4.2186003602346366e-46,6.397558828323523e-53,2.1605490235862793e-65,5.4137874491144633e-67,6.70055612741843e-53,1.3515239356169456e-64,1.1653693338597025e-51,2.716301728994868e-62,3.76,0.0,0.9041919900035137,0.9999999998906044,1.9917922660107525e-35,1.667279093604427e-39,5.379870765579915e-14,5.379870765579916e-14,2.2095790511738108e-30,5.480755023374401e-35,1.0939557355272679e-10,8.428190057952939e-34,1.0359851408568034e-35,2.036308954835819e-17,1.467928219506782e-26,4.6952644374388965e-33,2.1933765259362433e-27,6.257086571774505e-16,7.803425042862792e-33,2.395515963146228e-26,6.662558567081271e-30,2.8225499611206427e-34,7.130758959371228e-31,3.6877657830730996e-28,3.78828691549642e-39,2.6754470401115843e-40,9.758785719371536e-24,6.931721398154883e-48,8.511823324275573e-29,1.1340499291182343e-27,5.305931957806206e-43,2.4384128297656891e-54,7.453508119197417e-52,1.585602569929797e-41,7.238214370791372e-52,5.0766000213201724e-58,2.3151525701797003e-62,1.2415690808465311e-64,3.6639044608027616e-53,6.791189573521824e-52,2.24926171991347e-62,7.866355301987941e-39,1.3530296790411972e-45,8.627934488644664e-38,5.2449666271625e-44,6.42363627482405e-60,1.4040435645260415e-23,1.2705779281787484e-30,9.94854090949346e-46,7.718057404022568e-39,9.315541914456856e-36,1.5303784163814796e-39,6.035843149640797e-53,6.461827454491938e-28
8.38871957944249e-16,0.5766662643460251,2.729274230777289e-22,4.487729540477731e-26,9.582601359963439e-26,2.8080921496796126e-23,0.0,0.0,4.072597525895086e-17,4.954356639177824e-30,1.3117073409071445e-37,2.6290047890455965e-39,5.147365815056543e-48,1.0687294130297102e-55,2.1134199718017983e-39,1.296225561564359e-30,3.404737985904766e-28,1.488934809177415e-39,9.191720239720836e-54,1.1078822698353995e-52,4.756821104669248e-30,7.809150191476563e-46,1.951760316085518e-23,8.73271027160289e-52,2.0420667988675722e-41,2.541926451972897e-47,3.374893617481928e-45,1.0236140589199742e-51,6.914713133633492e-64,1.7326515603861748e-65,1.072092376928553e-51,2.2748202623967412e-63,1.864599399708672e-50,8.692206312502437e-61,3.76,0.0,0.9041919900034595,0.9999999997812087,1.5934385390999559e-34,1.3338272314391142e-38,1.0759759773513076e-13,1.0759759773513081e-13,8.838337941158523e-30,2.19230755019158e-34,2.1879134974285867e-10,3.371284589003437e-33,4.1439548700830795e-35,4.0726248106385997e-17,5.871727796658822e-26,1.8865549079530102e-32,8.773528408568965e-27,1.2514194359920457e-15,3.1213779488764277e-32,9.582088219874955e-26,2.665030198662672e-29,1.1290234546636263e-33,2.8523108365698457e-30,1.4751100622354177e-27,1.5153185221893392e-38,1.070185025726253e-39,1.9517604601666818e-23,5.54539340115865e-47,3.4047379860411496e-28,4.5362111652192435e-27,4.2447581577770024e-42,3.90147824238616e-53,1.1925653703702432e-50,1.2684858202021073e-40,1.158117973166585e-50,8.12258559858507e-57,3.7042553448581605e-61,1.9865168100416753e-63,2.9311313303914873e-52,5.455779223906576e-51,3.59882695527283e-61,6.293099778916514e-38,1.0824319147320092e-44,6.902368017711736e-37,4.19598493255994e-43,1.0277850703624845e-58,2.8080916849279576e-23,5.08232463404348e-30,7.958852923494181e-45,6.174464228443804e-38,3.726226239150414e-35,6.12153081782667e-39,4.8286951974867164e-52,2.584737555039095e-27
1.677745338132049e-15,0.5766662643460362,5.458688367490445e-22,8.975476652487859e-26,3.8330454106475405e-25,5.616189169653793e-23,0.0,0.0,8.145201955780459e-17,1.9817451754201396e-29,1.0493674273318017e-36,2.1032516541512852e-38,4.1221864886699167e-47,8.549847099186795e-55,8.453690055216182e-39,5.1849082636448256e-30,1.3618969241550441e-27,1.1911495231875395e-38,7.353786560297435e-53,8.863071459785975e-52,1.9027308613153877e-29,6.24732935851926e-45,3.903523681993692e-23,1.3972358513393746e-50,1.633655846286382e-40,2.0335472930348375e-46,2.6999202225771456e-44,1.637786206222287e-50,2.212723210603423e-62,5.544522591783804e-64,1.7153504926140715e-50,3.999313809728001e-62,2.9833658069798914e-49,2.781512540187682e-59,3.76,0.0,0.9041919900033513,0.9999999995624177,1.274752720098119e-33,1.0670633667073165e-37,2.1519537789378102e-13,2.151953778937812e-13,3.5353390793991963e-29,8.769241075543144e-34,4.375823972027189e-10,1.348515544087398e-32,1.6575870701924383e-34,8.145256510668919e-17,2.3486940940237287e-25,7.61378416633595e-32,3.509415819945534e-26,2.5028409934734773e-15,1.248552762091083e-31,3.8328401606764936e-25,1.0660134304160332e-28,4.516104352855588e-33,1.1409257846043096e-29,5.900447732598938e-27,6.061281014756236e-38,4.280773450737705e-39,3.903524258319051e-23,4.436321029429132e-46,1.3618969242635908e-27,1.814486703375915e-26,3.395811559717343e-41,6.242379352910233e-52,1.908104623171077e-49,1.0147901483712457e-39,1.8529916496290173e-49,1.2996156793719833e-55,5.92681623480466e-60,3.1784318383655338e-62,2.3449070471628272e-51,4.401128333596437e-50,5.758121922496787e-60,5.034482277007598e-37,8.659547523448646e-44,5.5219025219839744e-36,3.3567916160663815e-42,1.644458723662903e-57,5.616187310640368e-23,2.0329324356686285e-29,6.367086315669625e-44,4.939578687672174e-37,1.4904923885845769e-34,2.448616708261845e-38,3.862966319971619e-51,1.0338963366131882e-26
2.516618718319849e-15,0.5766662643460471,8.188203963286563e-22,1.3463231237047327e-25,8.145224532967939e-25,8.424286271673023e-23,0.0,0.0,1.2217806385074222e-16,4.211210072467888e-29,3.0005361272249514e-36,6.014060917616142e-38,1.1793925859683092e-46,2.444722690327961e-54,1.796409723142588e-38,1.1017933335382469e-29,2.8940320433065033e-27,3.4059443166965403e-38,2.1027964473736863e-52,2.5342854926926333e-51,4.0433045924506e-29,1.7863464087898533e-44,5.855286853472931e-23,5.142757585649302e-50,4.671236438346374e-40,6.0371004806043846e-46,8.013701591205124e-44,6.244063199826052e-50,9.78222913052896e-62,2.4512022931210525e-63,6.313631086474392e-50,1.5784793715472103e-61,1.137407319878035e-48,1.3054630659038448e-58,3.76,0.0,0.904191990003243,0.999999999343627,3.644997444026056e-33,3.051135474340344e-37,3.227931580524183e-13,3.227931580524187e-13,7.512597483152436e-29,1.8634643849483675e-33,6.56372939743341e-10,2.865596594618961e-32,3.522378673914667e-34,1.2217888199123999e-16,4.990976799985736e-25,1.6278518739245906e-31,7.45751139766786e-26,3.754262550807149e-15,2.6531756043026304e-31,8.144788385906705e-25,2.265279380135295e-28,9.596733424853116e-33,2.4244681978586847e-29,1.2538456092901757e-26,1.288022582586845e-37,9.096687969735889e-39,5.855288078164732e-23,1.2685109828381957e-45,2.894032043616467e-27,3.855785583883597e-26,9.70990237122914e-41,2.3799049370787483e-51,7.274646689953114e-49,2.9027217841942395e-39,6.822048315755161e-49,4.78345027723613e-55,2.181462418169168e-59,1.1698743821642284e-61,6.704968685515574e-51,1.2644435181736937e-49,2.1193701610114675e-59,1.439547000811977e-36,2.4761033487180483e-43,1.5789195901491622e-35,9.598327532596301e-42,6.052702268319397e-57,8.424282321261495e-23,4.3199830370006686e-29,1.820588538952661e-43,1.4124113153538147e-36,3.167297506850377e-34,5.20331431266482e-38,1.1468190881392375e-50,2.1970305368679198e-26
3.3554920985076488e-15,0.5766662643460583,1.0917821018167652e-21,1.7950993294425723e-25,1.3894797498004485e-24,1.1232383455740353e-22,0.0,0.0,1.6290410813776376e-16,7.18383035494929e-29,6.329001027755603e-36,1.2685539416091157e-37,2.4890290058670302e-46,5.156628996029079e-54,3.064464111852951e-38,1.8795300398964403e-29,4.9368791547660644e-27,7.184124217873183e-38,4.4355655238075144e-52,5.34554328433489e-51,6.897403303872503e-29,3.767922708122185e-44,7.807049830523256e-23,1.3043149320043118e-49,9.852992546043901e-40,1.315453648124145e-45,1.7458359830958973e-43,1.6800118493608138e-49,3.342857534784624e-61,8.376310232413683e-63,1.6012738533980709e-49,4.282369356853496e-61,3.0602627327815794e-48,4.069507219580468e-58,3.76,0.0,0.9041919900031348,0.9999999991248371,7.68835687830367e-33,6.435729730088053e-37,4.3039093821104275e-13,4.3039093821104336e-13,1.2815608616559177e-28,3.178851569095887e-33,8.751629773658901e-10,4.888371607294131e-32,6.008772681366736e-34,1.629051987600384e-16,8.514020890228624e-25,2.7925091610862905e-31,1.2721639570095467e-25,5.005684107993063e-15,4.526006318244982e-31,1.3894053496876095e-24,3.8643008660346935e-28,1.6370914863353583e-32,4.135858322906378e-29,2.1389135130575867e-26,2.197215244278392e-37,1.551794689512627e-38,7.807051919703729e-23,2.6756575241047524e-45,4.9368791554193864e-27,6.577517712064878e-26,2.048100056371476e-40,6.403297172104002e-51,1.9572956293813122e-48,6.124677083099034e-39,1.730664500829575e-48,1.2131867722136844e-54,5.5326614300949005e-59,2.9670553124216757e-61,1.414271911441591e-50,2.6785499033271113e-49,5.3751784909940525e-59,3.036420606771598e-36,5.2228451268909865e-43,3.330399374064159e-35,2.0245652761316445e-41,1.5350966560672695e-56,1.123237671679147e-22,7.369384265376895e-29,3.840147594897901e-43,2.9791851439365657e-36,5.403037977180115e-34,8.876246726725236e-38,2.498860369976881e-50,3.747876356222258e-26
