Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777)
9.138606648394018e-20,0.821812416800659,1.6833279031572024e-22,3.223329975388391e-23,1.5722233939924916e-30,6.305580338206055e-21,0.0,0.0,6.1758016795445594e-18,1.6761000925649802e-33,1.743943932490152e-44,6.803222253352684e-46,1.5507935381519398e-45,3.100663400799269e-57,3.225224113004392e-39,3.820716570374095e-33,1.5943027943346376e-30,3.3776501311389075e-45,7.887175488022928e-54,3.0811438136471866e-51,1.160810212457342e-30,1.176881832120694e-47,7.027787440515791e-22,1.153498249702504e-59,3.611688073325984e-46,4.264114552831898e-49,9.826537990249574e-33,1.5466288355225263e-32,5.217366243733422e-66,9.681958823948838e-51,3.064334852548786e-59,2.6405298164633046e-52,1.1214744966969588e-45,5.530732430728433e-59,3.76,0.0,0.6053282389582627,0.9999999999995246,4.145154896727195e-43,6.142614273325374e-44,2.096910920319306e-14,2.096910920319305e-14,1.3809948460957858e-30,1.630526123707108e-33,4.753159353727795e-13,2.148078539501878e-34,1.7311118632549555e-35,6.175970012247726e-18,1.6515910275840815e-29,1.4164143327959666e-32,2.922063765911348e-29,1.1338229702481954e-15,7.960395401425906e-34,1.5719698149798706e-30,5.306082502981439e-19,1.557535802227104e-34,8.875706519607607e-31,1.1983830088199972e-30,9.518257342426306e-38,1.2327702744473804e-38,7.027787440603646e-22,1.587045938124542e-50,1.5943028391311525e-30,8.016520742774633e-33,6.438373999381281e-44,4.309720564203706e-46,8.56477913135598e-57,5.478029092869023e-46,1.9563156824160568e-60,9.718166867114932e-65,8.316165313151349e-69,1.18161128540455e-63,4.363160446642674e-55,1.0840275404782118e-51,4.3128929300413463e-69,1.626381923410102e-44,4.3039810854357964e-51,5.507238940856988e-45,8.468904151165401e-50,2.3751359226249512e-60,6.3055803378980676e-21,9.090028515292777e-35,1.6627523493401412e-49,1.1944862008997794e-44,1.0032434423553699e-34,3.066110371944877e-40,1.4227847443418936e-52,3.0603405670425567e-30,6.482755626854551e-51,2.0996423618049936e-44,2.108671168552639e-59,5.605171817099931e-55,5.306082503121072e-19,1.1420341323098094e-65,1.0357815617768548e-49,6.762549554747443e-48,9.771541304492299e-52,1.3081023559662167e-76,3.609500344067538e-63,1.1731921290432688e-47,8.160403374061531e-48,1.2255745227117834e-46,6.925581598312848e-56,5.1298090163518625e-56,1.2594447737134927e-52,1.07548580618833e-44,5.512619316701582e-35,2.2922393976570932e-63,4.754818880767751e-65
1.8285153007168917e-19,0.8218124168006623,3.3681191981260124e-22,6.44946041127405e-23,6.292990908397174e-30,1.261663902596742e-20,0.0,0.0,1.2356968955678714e-17,6.708768413161372e-33,1.3962155386618061e-43,5.446714465363124e-45,1.24157777938814e-44,2.4824160571027183e-56,1.290930163064955e-38,1.529282335609243e-32,6.381366050297608e-30,2.7041738619598587e-44,6.314536144086819e-53,2.4667885201586656e-50,4.646266008549484e-30,9.422210602296847e-47,1.4061680691070597e-21,1.8471000975155634e-58,2.891546519593063e-45,3.4147398002427197e-48,3.9331760658256383e-32,6.190545973006214e-32,8.354583972239333e-65,7.751454104417229e-50,4.9072959842099894e-58,2.1145654175685346e-51,8.97861501865195e-45,8.8563781367544e-58,3.76,0.0,0.6053282389582412,0.9999999999990489,3.318644349022964e-42,4.917826391084658e-43,4.1956436572504344e-14,4.195643657250431e-14,5.5275783604991406e-30,6.526353768413827e-33,9.510448297126407e-13,8.597912212580322e-34,6.928958861763403e-35,1.235730576724971e-17,6.610668280549906e-29,5.669348789894774e-32,1.1695870181516483e-28,2.2686310169257355e-15,3.186232699766135e-33,6.291975931485037e-30,1.061677498175367e-18,6.234202265294957e-34,3.5525956835061864e-30,4.796655111470095e-30,3.809783466262436e-37,4.934293790400341e-38,1.406168069142224e-21,1.2706017423273074e-49,6.381366229600657e-30,3.2086974625634644e-32,5.15461400650541e-43,3.450396945963973e-45,1.3699310352564214e-55,4.3865789113953473e-45,3.133285151554598e-59,1.5561728829550488e-63,1.3316699668750035e-67,1.8921176411326798e-62,3.493181345163459e-54,8.678811929831935e-51,6.9062479743228395e-68,1.3020944484282937e-43,3.4458018733082855e-50,4.4091397895756696e-44,6.7802727769369164e-49,3.803312051364162e-59,1.2616639024734663e-20,3.638380335892298e-34,1.3312129042433705e-48,9.5631525943777e-44,4.015588297265655e-34,1.2272432005941311e-39,1.1392598165726697e-51,1.224933774586067e-29,5.190145945446756e-50,1.6809905618718414e-43,3.3766212666023026e-58,4.747902711572171e-54,1.0616774982312567e-18,1.8287425838328884e-64,8.292551146691609e-49,5.41415173482425e-47,7.823174590861008e-51,4.1921556273481383e-75,5.77990356150096e-62,9.39267054264021e-47,6.533284581014567e-47,9.812048198596871e-46,1.1089953925579244e-54,8.214378075847372e-55,1.0083216153598316e-51,8.610425862069754e-44,2.206484357063484e-34,3.671851205871756e-62,7.613905283861693e-64
3.657824572471871e-19,0.8218124168006689,6.7377044896846835e-22,1.290172128319391e-22,2.5180160633943261e-29,2.5238756401490024e-20,0.0,0.0,2.4719303507934207e-17,2.684381222815988e-32,1.117396769373571e-42,4.359026959696243e-44,9.936395643515779e-44,1.986687303197877e-55,5.16540216828181e-38,6.119121324806268e-32,2.5533776315129426e-29,2.1641609450806592e-43,5.053548053025753e-52,1.974180526551652e-49,1.8591116075936505e-29,7.540632083926115e-46,2.812946719195696e-21,2.956563074277798e-57,2.3141160156348465e-44,2.733171785220036e-47,1.573782746252553e-31,2.4770247450337433e-31,1.3372776061390083e-63,6.203519108360758e-49,7.855163646352696e-57,1.6925093790439218e-50,7.185620799356117e-44,1.4175972893542943e-56,3.76,0.0,0.6053282389581981,0.9999999999980974,2.6559240829954206e-41,3.935755740665355e-42,8.393109131112399e-14,8.393109131112385e-14,2.2117513443674778e-29,2.6113916042087195e-32,1.902502617964041e-12,3.440284815231117e-33,2.772486084215332e-34,2.4719977276987446e-17,2.645128391460399e-28,2.268478124024257e-31,4.679871530186235e-28,4.538247110280626e-15,1.2749081061611765e-32,2.5176099404100627e-29,2.123815993833913e-18,2.494492949320826e-33,1.4215010202502132e-29,1.919286837799086e-29,1.5244096336540744e-36,1.974360238135645e-37,2.812946719336399e-21,1.016867555597586e-48,2.5533777032577183e-29,1.2838969371082612e-31,4.125257797593628e-42,2.761366202834445e-44,2.1915417420328995e-54,3.510926174863555e-44,5.015801702549996e-58,2.4908900653367787e-62,2.1315391926448577e-66,3.0286206469229903e-61,2.795606724465258e-53,6.945687619307761e-50,1.1054494428152696e-66,1.0420712916097865e-42,2.757688748505539e-49,3.5286518590052692e-43,5.426278884415604e-48,6.0877761775260096e-58,2.5238756396557392e-20,1.4558260553235435e-33,1.0653749064272457e-47,7.653428512338401e-43,1.6067583734862166e-33,4.910571363813779e-39,9.118208547016581e-51,4.901330648473161e-29,4.153693589069444e-49,1.3453033368213066e-42,5.40479304041511e-57,4.216494735112188e-53,2.1238159940575456e-18,2.927179131669595e-63,6.636562242503772e-48,4.332967133399391e-46,6.260917346096422e-50,1.3424870986447926e-73,9.251610409275369e-61,7.516991058272893e-46,5.228613274831957e-46,7.852620639236417e-45,1.7751148570518534e-53,1.3148354505754259e-53,8.069637418894211e-51,6.890957571353339e-43,8.82881150984564e-34,5.878378703326258e-61,1.2187206986558686e-62
7.31644311598183e-19,0.8218124168006821,1.3476885879286236e-21,2.580624302762781e-22,1.0073703887252399e-28,5.048299115253475e-20,0.0,0.0,4.9443972612393914e-17,1.0739272855329216e-31,8.940871871500703e-42,3.4878838878638435e-43,7.95062620084199e-43,1.5896516907785262e-54,2.0664972193951933e-37,2.448046983078803e-31,1.021517318550221e-28,1.7316575707733355e-42,4.043606287166656e-51,1.5796443731440755e-48,7.437657011151977e-29,6.033651352697586e-45,5.6265040192836705e-21,4.731463493239949e-56,1.8516444075491756e-43,2.18708955447784e-46,6.296155770909696e-31,9.909711920799034e-31,2.1400798089171714e-62,4.963757817627695e-48,1.2571054654450141e-55,1.354350405895643e-49,5.749588386572945e-43,2.2686172080241785e-55,3.76,0.0,0.6053282389581118,0.9999999999961945,2.1251427941413446e-40,3.1492025713755044e-41,1.6788040078835166e-13,1.6788040078835105e-13,8.848445581405812e-29,1.0447266852111088e-31,3.805418192753552e-12,1.3763379442028477e-32,1.1091749677963342e-33,4.9445320295398025e-17,1.0582235968581935e-27,9.075390770037242e-31,1.8722533469589336e-27,9.077479296989649e-15,5.100462596757767e-32,1.007207913076358e-28,4.248092984767405e-18,9.979596119569485e-33,5.686929705522345e-29,7.678397115325492e-29,6.098631169533025e-36,7.898726582287359e-37,5.6265040198465754e-21,8.136485420966994e-48,1.0215173472529628e-28,5.136423770979196e-31,3.300833008908468e-41,2.2095125103290056e-43,3.50618804790164e-53,2.8094063157639282e-43,8.02731965467521e-57,3.986235068191255e-61,3.4111566768537687e-65,4.846779662540264e-60,2.236910128716027e-52,5.557606040079404e-49,1.7690790108611592e-65,8.338153600033077e-42,2.2065699886633428e-48,2.823457612397939e-42,4.341847548299879e-47,9.74242389425248e-57,5.0482991132801005e-20,5.8242521981400914e-33,8.524617932468565e-47,6.123905632506808e-42,6.428079752022453e-33,1.964548305243103e-38,7.296219231950054e-50,1.9608514148738514e-28,3.323585068616476e-48,1.0764470680307224e-41,8.649428513251251e-56,4.040730385919936e-52,4.24809298566208e-18,4.6844397290846975e-62,5.310259798559931e-47,3.467032474876056e-45,5.009685210648015e-49,4.2975550363370014e-72,1.480559053393475e-59,6.014734940115435e-45,4.183685047374053e-45,6.28328959678136e-44,2.8407616963169658e-52,2.1041647933431384e-52,6.456935996431644e-50,5.513813030467321e-42,3.532099503715929e-33,9.408140239945893e-60,1.9503498992846893e-61
1.4633680203001749e-18,0.8218124168007085,2.695529188442615e-21,5.161528651887232e-22,4.0298095050397315e-28,1.0097146065462226e-19,0.0,0.0,9.889331082110817e-17,4.2960587598339675e-31,7.153376656329762e-41,2.7905721044489768e-42,6.361104899744096e-42,1.2718421059590371e-53,8.266661637411876e-37,9.792984894809655e-31,4.086401829645679e-28,1.3854576001478175e-41,3.235192241379583e-50,1.263835497923192e-47,2.9753049378590893e-28,4.827379405215866e-44,1.1253618619102423e-20,7.571111744143933e-55,1.4814561789715896e-42,1.74989254283196e-45,2.5186672802114673e-30,3.964207378835392e-30,3.424476870056576e-61,3.971383306143482e-47,2.0115922023618397e-54,1.0836175040185773e-48,4.600107454812607e-42,3.630156814957941e-54,3.76,0.0,0.6053282389579393,0.9999999999923886,1.7002756636750396e-39,2.519601274117759e-40,3.3577901974276037e-13,3.35779019742758e-13,3.5396662926340382e-28,4.1792468516296395e-31,7.611249335479415e-12,5.505799846240074e-32,4.4370609690706016e-33,9.889600632795954e-17,4.233238891656185e-27,3.6304526617703664e-30,7.489622900716881e-27,1.8155943670404662e-14,2.040351086036521e-31,4.029159549469859e-28,8.496646965099983e-18,3.9921633390370443e-32,2.274957019484562e-28,3.071608816513952e-28,2.439651008320654e-35,3.1597477793156065e-36,1.1253618621354229e-20,6.509806391875016e-47,4.08640194446727e-28,2.054736724249544e-30,2.640917142173355e-40,1.7677778454025688e-42,5.609677715288343e-52,2.2477912334957242e-42,1.2845341209276297e-55,6.378624958969537e-60,5.458405924199732e-64,7.755638283605094e-59,1.789698019267124e-51,4.4465080373680635e-48,2.8308143722611278e-64,6.671156250368811e-41,1.7654236054028873e-47,2.2589805624292817e-41,3.4738078493180903e-46,1.5589464036089419e-55,1.009714605756808e-19,2.329890488037351e-32,6.820341892458886e-46,4.899589683857006e-41,2.57144116724151e-32,7.858832801034942e-38,5.837636425080127e-49,7.844044015921228e-28,2.659119087896454e-47,8.612394225411543e-41,1.3840493511823123e-54,4.3000229084043746e-51,8.496646968678977e-18,7.49586642127746e-61,4.248613898236177e-46,2.773890042136643e-44,4.008128840522977e-48,1.3754730749321401e-70,2.3691360608358484e-58,4.812244837979341e-44,3.3472658648647377e-44,5.027108959881202e-43,4.545681104703507e-51,3.3670061666295973e-51,5.166039275565952e-49,4.4114692536653255e-41,1.4129547908892232e-32,1.5055212193464104e-58,3.120877303346768e-60
2.9268154377041588e-18,0.8218124168007614,5.3912276798453254e-21,1.032333735108682e-21,1.6119893944186905e-27,2.019483996587895e-19,0.0,0.0,1.9779198723771614e-16,1.71849342995736e-30,5.72297300318433e-40,2.2325637473835427e-41,5.089125508556785e-41,1.0175219905199572e-52,3.3067992179280655e-36,3.9173533556404705e-30,1.6346272452134554e-27,1.1084187060909381e-40,2.5882767498225978e-49,1.0111164099915779e-46,1.190170403547465e-27,3.862086862988515e-43,2.2507847817311164e-20,1.2114394951261882e-53,1.185221207180288e-41,1.4000024342234594e-44,1.0075079079706363e-29,1.5857474754618558e-29,5.479444337603795e-60,3.177257472807136e-46,3.218726307527798e-53,8.669488806705453e-48,3.6802606715057554e-41,5.808546348192789e-53,3.76,0.0,0.6053282389575944,0.9999999999847768,1.3602851057651077e-38,2.0157767110936867e-39,6.715762576513915e-13,6.715762576513819e-13,1.415924130136017e-27,1.6717667648386768e-30,1.522291159351851e-11,2.2024095566123792e-31,1.774896612937104e-32,1.977973783760441e-16,1.6933644592742067e-26,1.452240879905326e-29,2.995971066969212e-26,3.631287241722254e-14,8.161736459327237e-31,1.6117294015473156e-27,1.6993754919627525e-17,1.5969303190630414e-31,9.10019835917062e-28,1.2286935222679003e-27,9.759001123519572e-35,1.263950544549412e-35,2.2507847826318748e-20,5.208092346511517e-46,1.6346272911449845e-27,8.219281336147312e-30,2.1128340130002405e-39,1.41428941474095e-41,8.975305726031994e-51,1.7983394636895182e-41,2.0553849806555578e-54,1.0206319040429526e-58,8.733893690221918e-63,1.2409658506318154e-57,1.4318263831385126e-50,3.5573769728027994e-47,4.529533364630639e-63,5.337178355277594e-40,1.4124059346899562e-46,1.8072702427662582e-40,2.779178209395455e-45,2.4944411179356984e-54,2.0194839934301083e-19,9.319941182491074e-32,5.456532554221423e-45,3.919857826732831e-40,1.028618321605007e-31,3.143661053046983e-37,4.670373578744232e-48,3.1377452821975905e-27,2.1273939722592554e-46,6.890242469502676e-40,2.214591598971466e-53,5.147673352421439e-50,1.699375493394408e-17,1.1993997443788533e-59,3.399056774123376e-45,2.2192185071745553e-43,3.206655505903126e-47,4.40192262562039e-69,3.790812361815875e-57,3.849978633990704e-43,2.677939864689847e-43,4.021878086786738e-42,7.273459680463373e-50,5.387483870807626e-50,4.133027624699532e-48,3.5293429359110007e-40,5.652049160620988e-32,2.409008989904969e-57,4.993657672061946e-59
5.853710272512126e-18,0.8218124168008669,1.0782693824149643e-20,2.0646954753288744e-21,6.448088765132755e-27,4.039022776670929e-19,0.0,0.0,3.9558934006765005e-16,6.87411357431545e-30,4.578487076631842e-39,1.7860935213699041e-40,4.071397045299217e-40,8.140369181744977e-52,1.32274660520798e-35,1.5669732220009093e-29,6.538642009116444e-27,8.867560250250761e-40,2.0706706886553235e-48,8.089123480892276e-46,4.760778472720785e-27,3.0897428275567957e-42,4.501630620801355e-20,1.9383524860345643e-52,9.48199471666622e-41,1.1200373642330043e-43,4.030113625569273e-29,6.343118948217345e-29,8.767342383574993e-59,2.541866309446129e-45,5.150105141512472e-52,6.935810600052867e-47,2.9442784222979563e-40,9.293910520375584e-52,3.76,0.0,0.6053282389569044,0.9999999999695534,1.0882539152821825e-37,1.6126596464277013e-38,1.343170733467908e-12,1.34317073346787e-12,5.663811740893774e-27,6.687203107012396e-30,3.044623599994617e-11,8.809817474191424e-31,7.099730930220544e-32,3.9560012240405917e-16,6.773595639283481e-26,5.809087490856477e-29,1.1984128083708015e-25,7.26267299108098e-14,3.2647610149013754e-30,6.447048771974582e-27,3.3987970804132144e-17,6.387851268604364e-31,3.6401533960306735e-27,4.91487408062002e-27,3.903679864935803e-34,5.055905059369949e-35,4.501630624404463e-20,4.166572769480935e-45,6.538642192854488e-27,3.2877794198999093e-29,1.6903073309938826e-38,1.131458387841267e-40,1.4360346162730783e-49,1.4387141601077924e-40,3.2887202733883273e-53,1.633052574277969e-57,1.397458525530238e-61,1.9855978001922737e-56,1.1454882904497449e-49,2.8459718000369833e-46,7.247437654764508e-62,4.269844018223486e-39,1.1299515702116362e-45,1.4458505110366836e-39,2.2233953386994613e-44,3.9912072890541497e-53,4.0390227640395256e-19,3.7280523198361973e-31,4.365329674767751e-44,3.135960692941991e-39,4.114556996780294e-31,1.2574900178536571e-36,3.736404653465739e-47,1.2551236484978655e-26,1.7019519130282583e-45,5.5123248135456755e-39,3.543436667022308e-52,6.8502880225119e-49,3.398797086139954e-17,1.9190887574466983e-58,2.719316840293996e-44,1.775418744961991e-42,2.5653856302268864e-46,1.408680651383852e-67,6.065459970140045e-56,3.0800560137736645e-42,2.1424028185845932e-42,3.217578832145174e-41,1.1637831356021736e-48,8.620193369246953e-49,3.306500587393572e-47,2.8235413514121672e-39,2.2608656725359134e-31,3.854554420271766e-56,7.990055468716678e-58
1.1707499942128061e-17,0.8218124168010782,2.1565902758753757e-20,4.1294189572903605e-21,2.57926174403182e-26,8.078100336835753e-19,0.0,0.0,7.91184045714389e-16,2.7496734008313456e-29,3.662833131414306e-38,1.428891981589554e-39,3.2571562927267675e-39,6.512372696525682e-51,5.291040297104572e-35,6.267956645131502e-29,2.615483408883153e-26,7.094132589153171e-39,1.6565564343818493e-47,6.471375904875758e-45,1.904330760966103e-26,2.471823596793547e-41,9.003322296655797e-20,3.1014034115641885e-51,7.58568579374751e-40,8.96044147613478e-43,1.6120618494749963e-28,2.5372733857643583e-28,1.402795332339207e-57,2.0335171778510754e-44,8.240282724317096e-51,5.548736364324478e-46,2.355450692512791e-39,1.4870445927744474e-50,3.76,0.0,0.6053282389555245,0.9999999999391063,8.706134647122101e-37,1.2901430280649779e-37,2.686359685097959e-12,2.6863596850978062e-12,2.2655477343394188e-26,2.674908450068316e-29,6.089288437419939e-11,3.52396284619875e-30,2.8399212882661563e-31,7.912056101874732e-16,2.70946581200395e-25,2.3236632617894785e-28,4.793699995584085e-25,1.4525444489779022e-13,1.305917697874325e-29,2.578845742125624e-26,6.797640247493951e-17,2.5551665246572625e-30,1.45607616485462e-26,1.9659696294906367e-26,1.5614878260746752e-33,2.0223826111213775e-34,9.003322311068377e-20,3.333297767303553e-44,2.61548348238567e-26,1.3151251423035273e-28,1.352261912955171e-37,9.051774527779167e-40,2.2976439200564826e-48,1.1509883594143866e-39,5.262035853489857e-52,2.612917335302902e-56,2.2359620599825566e-60,3.1770030959753938e-55,9.164014998773184e-49,2.2768087336324095e-45,1.1596047572294448e-60,3.415915731603868e-38,9.03971987850678e-45,1.1566941337870876e-38,1.7787373761905703e-43,6.386012862327438e-52,8.078100286309628e-19,1.491236096974399e-30,3.4923052129590214e-43,2.508798323708078e-38,1.6458395404957693e-30,5.030011342362318e-36,2.9891660586385915e-46,5.0205456656710576e-26,1.361571830143347e-44,4.4099121847611697e-38,5.669570743122522e-51,9.851629878656613e-48,6.797640270401144e-17,3.070582213964889e-57,2.175490292270713e-43,1.4203547298210848e-41,2.05233339548361e-45,4.5078827587632316e-66,9.704878362641859e-55,2.464074052739368e-41,1.7139427160412546e-41,2.574093600208201e-40,1.8620766635817807e-47,1.3792484624738217e-47,2.6452318715307417e-46,2.2588598628845565e-38,9.043554771984263e-31,6.1673991023618854e-55,1.2784251299921403e-56
2.341507928135993e-17,0.8218124168015009,4.313342721194306e-20,8.258865927297764e-21,1.0317099454346868e-25,1.6156255457160435e-18,0.0,0.0,1.5823734569553528e-15,1.0998749545456614e-28,2.930283893122547e-37,1.1431206989255489e-38,2.605740497823213e-38,5.209929173180642e-50,2.116426925920316e-34,2.5071954071916303e-28,1.0461986841020414e-25,5.675340062679019e-38,1.3252533692250395e-46,5.177131954174702e-44,7.617361787785817e-26,1.9774706105964847e-40,1.8006705639220545e-19,4.962277000206592e-50,6.068584636240964e-39,7.168411634565808e-42,6.448280199452327e-28,1.014914513203158e-27,2.244495485320883e-56,1.626823390449822e-43,1.3184544138426694e-49,4.4390243431476303e-45,1.884371736376806e-38,2.3792864766753784e-49,3.76,0.0,0.6053282389527646,0.9999999998782122,6.96494904920699e-36,1.0321205463776518e-36,5.372737588346133e-12,5.3727375883455206e-12,9.062236963181274e-26,1.069968819495912e-28,1.2178617936829744e-10,1.4095923151396168e-29,1.1359743147488594e-30,1.582416584663837e-15,1.0837918325705406e-24,9.294737346177533e-28,1.917489749497689e-24,2.905098748709747e-13,5.22369741993456e-29,1.0315435434969356e-25,1.3595326542374686e-16,1.0220718281401175e-29,5.824334239139214e-26,7.863918502665285e-26,6.245983039467774e-33,8.089571707061967e-34,1.800670569687115e-19,2.666654025487098e-43,1.0461987135084388e-25,5.260527295110623e-28,1.0818159492043198e-36,7.241462591602908e-39,3.6762210188002777e-47,9.207974927733153e-39,8.41932400669672e-51,4.1806942896764594e-55,3.5775620014262216e-59,5.08325717016515e-54,7.331255370126903e-48,1.8214646316581457e-44,1.855379367325488e-59,2.732748764814565e-37,7.231818870685546e-44,9.253607939214e-38,1.4229983374626817e-42,1.0217685534631417e-50,1.6156255255054899e-18,5.9649747224079884e-30,2.7938607917921387e-42,2.007050560923219e-37,6.583391642199993e-30,2.0120148529580206e-35,2.391349811877974e-45,2.0082284806396771e-25,1.0892545528158966e-43,3.5279506783960357e-37,9.071370811209023e-50,1.487552723696348e-46,1.3595326634003923e-16,4.912966482753807e-56,1.740420163967937e-42,1.1362951301424377e-40,1.6418773142129939e-44,1.442539239742331e-64,1.5527964926954553e-53,1.971270936873834e-40,1.3711625016270044e-40,2.05928707644155e-39,2.979341505147604e-46,2.206811523726011e-46,2.1161980677838238e-45,1.8070985715988367e-37,3.6174403768010845e-30,9.867928183820394e-54,2.0454932097534025e-55
4.6830237959823664e-17,0.821812416802346,8.627290245423926e-20,1.6517759891650492e-20,4.1268502790289104e-25,3.231256569778992e-18,0.0,0.0,3.164752279227222e-15,4.399511006371333e-28,2.3442340694480783e-36,9.144998011089139e-38,2.084598585245727e-37,4.1679558654527665e-49,8.465729572094535e-34,1.0028807108354977e-27,4.18480537335167e-25,4.540286023611758e-37,1.0602064133395208e-45,4.141718666697191e-43,3.0469524639105644e-25,1.5819811804520195e-39,3.6013472287773487e-19,7.939668415667785e-49,4.854882098076828e-38,5.734754974513063e-41,2.5793186424354393e-27,4.059668351262087e-27,3.591240797181521e-55,1.3014625652192887e-42,2.109534462280604e-48,3.5512337315784923e-44,1.5075018627384561e-37,3.8068704669390194e-48,3.76,0.0,0.6053282389472449,0.9999999997564241,5.571975774084565e-35,8.256988859056167e-36,1.0745493394794764e-11,1.0745493394792318e-11,3.6249039501814593e-25,4.279886140878586e-28,2.435727623388605e-10,5.638383656500791e-29,4.543908987354697e-30,3.164838529254708e-15,4.335178317735147e-24,3.717934012628026e-27,7.669978490966073e-24,5.810207348142382e-13,2.089484329266272e-28,4.1261846669538855e-25,2.719069897501318e-16,4.0882978676258053e-29,2.3297395849763673e-25,3.145575390056043e-25,2.498399542696647e-32,3.235837005475627e-33,3.6013472518376505e-19,2.13332953043026e-42,4.18480549101949e-25,2.1042162449077046e-27,8.65455326161385e-36,5.79318725960846e-38,5.881945911415744e-46,7.366407045813395e-38,1.3470971428410247e-49,6.68913204153709e-54,5.724117270618965e-58,8.133301001866475e-53,5.86502148579958e-47,1.4571869668250588e-43,2.9686162953812092e-58,2.1862054398669935e-36,5.78547234914685e-43,7.402908248963062e-37,1.1384020355638392e-41,1.6348348802031257e-49,3.231256488936571e-18,2.3859959529151985e-29,2.2350953333159188e-41,1.605645200153908e-36,2.6333633501387603e-29,8.0480805381279e-35,1.9130866843095957e-44,8.032934351265686e-25,8.713912281035007e-43,2.82236890998361e-36,1.4514239271258398e-48,2.3091172773848972e-45,2.7190699341531064e-16,7.860783216116403e-55,1.392368426557607e-41,9.090461669570484e-40,1.3135071164982072e-43,5.187607484108023e-63,2.4845017497211496e-52,1.577021424053346e-39,1.096933563662461e-39,1.6474345115140932e-38,4.7669612461472674e-45,3.530909512837808e-45,1.6929634981939912e-44,1.4456830794381493e-36,1.4469798855759934e-29,1.578875677507669e-52,3.2727995298132725e-54
