Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58)
5.9761110733548415e-05,0.640261105345983,0.0007338069363947461,8.124175509637944e-05,0.0005428898937415847,0.07881837989200254,0.0,0.0,0.00767929430760094,0.002057725050298784,0.004877786216515366,4.371835316314047e-05,3.0318032919485317e-05,7.701752685220485e-12,4.858833635181218e-09,5.407946695611833e-07,0.00023762184783431733,0.00040931461633406287,5.110951185219243e-07,4.4142906762730066e-11,2.8323152336984806e-05,3.072445007648609e-11,2.5831587994710475e-08,2.5552927618307937e-05,9.085703553651817e-07,0.0004999757674686879,9.403160962231575e-09,1.1802900170504756e-05,7.072477765524167e-06,4.008424988483353e-08,9.083517758127407e-08,4.605359475974118e-11,1.0809796440541786e-07,1.074018871627695e-07,3.76,0.0,0.6060604025136965,0.9636937512046455,0.04317910042333046,0.0008998658042829999,0.05603457456101555,0.05911215586543082,1.9581701411756015e-10,8.903901913320831e-13,0.00021335999231030328,8.446193408514727e-06,0.00029845962612938775,0.000732173215850233,0.00030033391019377345,0.09702743974968005,0.02056781300010085,0.0006448398032123759,3.4426773095393847e-05,0.0013457584080787187,2.944256689802686e-05,6.155288593872472e-07,2.9674359464694228e-05,0.0002866467313674473,5.464353248250863e-05,1.8412971517663022e-05,0.0009070366251638012,0.0013305342011974192,0.004136070379697182,5.143700592974588e-07,9.797336563265148e-05
6.002023811889899e-05,0.6404017681195866,0.0007357524187370139,8.207198438081075e-05,0.0005464063147355959,0.07950131218374969,0.0,0.0,0.0077194207146087076,0.0020897087781390146,0.004980203708037485,4.468284953005035e-05,3.0850981714725996e-05,7.829154377474983e-12,4.923840706396328e-09,5.472829228917287e-07,0.00023851492829201487,0.00041480256271090086,5.236552302136072e-07,4.5170996758585656e-11,2.88751932842334e-05,3.147987087177156e-11,2.6089828279649554e-08,2.5978179345464174e-05,9.165313832158385e-07,0.0005091507972978097,9.6145480370587e-09,1.2012451742651197e-05,7.166338737270227e-06,4.075970774719529e-08,9.241796519180564e-08,4.7052095899997725e-11,1.0942546415441283e-07,1.1050676343841126e-07,3.76,0.0,0.6045875347781399,0.9632381311450108,0.043781885303145716,0.0009097260934176713,0.05621443008719838,0.05934085303195391,1.9644858918348147e-10,8.994357647098186e-13,0.00021325911886907332,8.5253685617893e-06,0.00030124683819663257,0.0007345446877136764,0.000301904546534675,0.09799988304274888,0.020722397010862374,0.0006490891195642449,3.469979724279205e-05,0.0013593941467818565,2.960985961782371e-05,6.268010404795876e-07,2.9843917785226356e-05,0.00029003802071576033,5.551154732760866e-05,1.8654952849278244e-05,0.0009235590955216622,0.0013541932265745602,0.004217177445367687,5.156799331056209e-07,0.00010026241607726743
6.027936550424957e-05,0.6405426664776346,0.0007376814524470607,8.290786299846308e-05,0.0005499176983918878,0.08018388600792026,0.0,0.0,0.007759382448815509,0.0021219004051152477,0.005084137302286578,4.5664615062292935e-05,3.138833044118774e-05,7.95783515258305e-12,4.9893272460830435e-09,5.538188738248838e-07,0.00023940462587172432,0.0004203101707396449,5.364389888499676e-07,4.621532383526389e-11,2.9434057875525664e-05,3.2248275040874275e-11,2.634896920353771e-08,2.6406672736365754e-05,9.244916921866152e-07,0.0005184338126624646,9.829132960201303e-09,1.222389668455927e-05,7.260504276658165e-06,4.144091502012339e-08,9.40194290053587e-08,4.8065491618725266e-11,1.1076145857101444e-07,1.1367453596034091e-07,3.76,0.0,0.60311228704007,0.9627792188490261,0.044389183633732,0.00091961923489535,0.05639348081864831,0.05956923781658279,1.9707736467245954e-10,9.08494561240606e-13,0.00021315751892245124,8.604720758459424e-06,0.00030403677907858245,0.0007368935133963754,0.00030347076381585054,0.09897418166634958,0.020876433770546297,0.000653327544324799,3.4972697605103603e-05,0.0013731269179138843,2.9776495078936408e-05,6.382220699535743e-07,3.001282080304399e-05,0.00029344219079318,5.6386434671924375e-05,1.8897782927618155e-05,0.0009402781078262949,0.0013780515492950371,0.004299461860710269,5.169698013012132e-07,0.0001025913186892855
6.053849288960015e-05,0.6406837974202892,0.0007395948103697473,8.374947394126124e-05,0.0005534244495650509,0.08086606877580146,0.0,0.0,0.0077991812919907914,0.0021542981054714864,0.005189597510945303,4.666390671849224e-05,3.193006548632803e-05,8.087824540158109e-12,5.055305051616407e-09,5.604033675915023e-07,0.00024029117507886198,0.0004258370917574344,5.494491855207708e-07,4.727603812255953e-11,2.999976753344863e-05,3.302982277236033e-11,2.6609052097482537e-08,2.683839421886865e-05,9.324519836200719e-07,0.0005278252807353385,1.0046944448193747e-08,1.2437232414754849e-05,7.354968300694527e-06,4.212788635523354e-08,9.563978201919877e-08,4.909393281522953e-11,1.1210603026879848e-07,1.1690585497988915e-07,3.76,0.0,0.6016347022175769,0.9623170086541228,0.045000995890082385,0.0009295448869100476,0.056571724303418114,0.05979731037604162,1.9770333236043106e-10,9.175674185181839e-13,0.000213055186100872,8.684254487587196e-06,0.00030682957428476297,0.0007392203573034949,0.0003050327822779666,0.09995029199858749,0.02102991538052339,0.0006575549415188431,3.524549123802832e-05,0.0013869565899030582,2.9942493889334976e-05,6.497932377298895e-07,3.0181089253850395e-05,0.00029685929894263043,5.726822234904715e-05,1.9141458447786524e-05,0.0009571943074940116,0.0014021085148097658,0.004382932243097457,5.182401476294987e-07,0.00010496050093797827
6.079762027495073e-05,0.6408251580672426,0.0007414932471131143,8.459690061268324e-05,0.0005569269694405715,0.08154782878930993,0.0,0.0,0.007838819021645238,0.002186900058478415,0.005296594832712928,4.768098516191116e-05,3.247617411546048e-05,8.219152718671758e-12,5.121786119620402e-09,5.670372568075546e-07,0.00024117480745892197,0.00043138298667536897,5.626886509640944e-07,4.8353291729609954e-11,3.057234364861517e-05,3.3824677521085313e-11,2.687011603758887e-08,2.7273330781539788e-05,9.404129694242892e-07,0.0005373256724381504,1.0268011684101319e-08,1.2652456522171979e-05,7.44972493090451e-06,4.2820637744190055e-08,9.72792410285273e-08,5.0137574319208394e-11,1.1345926308428331e-07,1.2020137141466329e-07,3.76,0.0,0.6001548219557549,0.9618514946803824,0.04561732291312199,0.0009395027172040882,0.056749158084224684,0.0600250708996949,1.9832648419338812e-10,9.266552022961672e-13,0.00021295212494993704,8.763974254205726e-06,0.0003096253525858253,0.000741525869080286,0.0003065908186641833,0.10092817137124334,0.021182834227863618,0.000661771192131027,3.5518195156695804e-05,0.001400883030753264,3.010787633615417e-05,6.615158463526822e-07,3.0348743553888357e-05,0.0003002894069827768,5.815693957164887e-05,1.9385976530264548e-05,0.000974308340472145,0.0014263635051627135,0.0044675971936476355,5.194914427375511e-07,0.0001073703933243526
6.105674766030131e-05,0.6409667456546272,0.0007433774987005533,8.545022675408453e-05,0.0005604256549350145,0.0822291352150213,0.0,0.0,0.007878297408579663,0.002219704448897415,0.005405139755502594,4.8716114799860616e-05,3.30266444723457e-05,8.351850624896053e-12,5.188782606116097e-09,5.737214026745751e-07,0.00024205575136851534,0.0004369475259499863,5.76160255837781e-07,4.9447238752894426e-11,3.115180759068166e-05,3.463300601860085e-11,2.713220336633106e-08,2.7711469977375643e-05,9.483753702931546e-07,0.0005469354625623019,1.0492364317996878e-08,1.286956676627566e-05,7.54476849220873e-06,4.351918648166615e-08,9.893802653455041e-08,5.119657166935657e-11,1.1482124195662662e-07,1.2356173700334615e-07,3.76,0.0,0.5986726866595624,0.9613826708564104,0.04623816590722775,0.0009494924029388312,0.05692577969835625,0.060252519609169684,1.9894681189914051e-10,9.357587690086144e-13,0.00021284832744208925,8.843884569162078e-06,0.00031242424554192105,0.0007438106830820453,0.00030814508594879963,0.10190777804592237,0.021335182976281338,0.0006659761935120724,3.579082629264918e-05,0.0014149061084758115,3.0272662356583898e-05,6.733912110840686e-07,3.0515803770436576e-05,0.00030373258080552355,5.905261686184776e-05,1.963133469037185e-05,0.0009916208537562282,0.001450815939010838,0.004553465298606747,5.207241470231011e-07,0.00010982142945736845
6.128996230711683e-05,0.6410943663243285,0.0007450617888263972,8.622333375096022e-05,0.0005635715172112627,0.08284189843610659,0.0,0.0,0.007913693174409995,0.0022493999891941147,0.005504162045612093,4.966338711746426e-05,3.352578804133389e-05,8.472475910208141e-12,5.249530313983554e-09,5.797808197242644e-07,0.00024284648799029066,0.00044197128823998785,5.884855868328305e-07,5.044619287193351e-11,3.167923188288408e-05,3.537216224374303e-11,2.736898941075702e-08,2.8108523717574146e-05,9.55543341583753e-07,0.0005556782052486939,1.0697115598386555e-08,1.3066576931014516e-05,7.630548511146239e-06,4.415285245948216e-08,1.0044764282133917e-07,5.216293039304659e-11,1.1605457186143369e-07,1.266420515842008e-07,3.76,0.0,0.5973368691692835,0.960957894286065,0.04680078707038821,0.0009585100978578291,0.05708404270831298,0.060456957057851604,1.9950268552997123e-10,9.439661974683024e-13,0.00021275428467658545,8.915970491199514e-06,0.0003149460230031358,0.0007458498296441738,0.0003095408763166327,0.10279086719808686,0.021471803587825987,0.0006697510057218323,3.603614596663084e-05,0.0014276093942546194,3.0420475959985542e-05,6.842107441788414e-07,3.0665666261219364e-05,0.00030684266596868036,5.986470355426306e-05,1.98528735587346e-05,0.001007372352481986,0.0014729914953969538,0.004631782374760195,5.218180544085156e-07,0.0001120629010681377
6.152317695393236e-05,0.641222166762302,0.0007467356788929853,8.700134870779222e-05,0.0005667148733661604,0.08345424865937787,0.0,0.0,0.007948962575963066,0.0022792567236717357,0.005604454015642545,5.062569633412488e-05,3.402844832038765e-05,8.594259752549357e-12,5.310714606491346e-09,5.858822825736378e-07,0.00024363539065687116,0.0004470096665561796,6.010034581639117e-07,5.1458910430912044e-11,3.2212268184144504e-05,3.612249621263472e-11,2.760666716084403e-08,2.8508153706273748e-05,9.627135842681129e-07,0.0005645103003293963,1.0904574724117444e-08,1.326511179899451e-05,7.71655266186909e-06,4.479124370357591e-08,1.01973260990309e-07,5.3141973747836645e-11,1.1729511891448545e-07,1.2977589929695775e-07,3.76,0.0,0.595999284603969,0.9605304269324749,0.047367068828546646,0.0009675531195243404,0.05724164406074533,0.06066114234927807,2.0005625904060156e-10,9.52187758768961e-13,0.00021265964476084,8.988217683311575e-06,0.0003174705306910032,0.0007478731516431905,0.00031093393248073206,0.10367529324078344,0.02160795172222318,0.0006735165829867903,3.6281432435755004e-05,0.001440390754018193,3.0567836304501406e-05,6.951560626605123e-07,3.0815077592382954e-05,0.00030996344393570353,6.0682477571549445e-05,2.0075089856991666e-05,0.0010232856197575641,0.0014953261680161567,0.004711087190939195,5.228975827061824e-07,0.00011433837362162852
6.175639160074788e-05,0.6413501452822824,0.0007483996671292299,8.778433312580812e-05,0.0005698560016913638,0.08406616507663035,0.0,0.0,0.007984106881282772,0.002309273341889684,0.0057060232975612085,5.1603243032542e-05,3.453461844622061e-05,8.717225909880307e-12,5.3723446066434315e-09,5.92026430557364e-07,0.0002444226185265505,0.0004520624400440352,6.137160451616782e-07,5.2485507420536066e-11,3.275093206671152e-05,3.6884136079320245e-11,2.784526596257884e-08,2.8910352033364918e-05,9.698866334884472e-07,0.0005734321022391916,1.1114764247774223e-08,1.346517008357617e-05,7.802777217928184e-06,4.543437532851086e-08,1.0351504894284616e-07,5.4133820406217154e-11,1.1854294681454068e-07,1.3296375754475822e-07,3.76,0.0,0.5946599600102269,0.9601002639556201,0.04793701279068416,0.0009766212513132545,0.0573985819491135,0.060865075709559575,2.0060752647615266e-10,9.604240846091173e-13,0.00021256440932698647,9.060629403838794e-06,0.0003199978684345865,0.0007498810785170398,0.00031232440066864437,0.1045610275554663,0.02174362256308073,0.0006772728816176592,3.652669771277765e-05,0.0014532500931809472,3.071475704965448e-05,7.062281517367514e-07,3.0964051518286196e-05,0.0003130949692167174,6.150596356787617e-05,2.029798246291618e-05,0.0010393611312753057,0.0015178196074559658,0.004791385981397222,5.239630416474279e-07,0.00011664816988182823
6.19896062475634e-05,0.6414783001291985,0.000750054237464189,8.857234856156057e-05,0.0005729951765030966,0.08467762740320182,0.0,0.0,0.008019127348092802,0.002339448538082773,0.0058088775211272104,5.259623043755633e-05,3.5044292140978684e-05,8.841398678608515e-12,5.434429615186172e-09,5.982139068614432e-07,0.000245208328123592,0.0004571293941961425,6.266255508536764e-07,5.352610172553746e-11,3.3295239109748215e-05,3.7657212460476347e-11,2.8084816621463753e-08,2.9315111174224252e-05,9.770630293757794e-07,0.0005824439682569303,1.1327707046654098e-08,1.3666750611323972e-05,7.889218586762472e-06,4.60822632478812e-08,1.0507317698346505e-07,5.513859090146022e-11,1.197981197285399e-07,1.3620610466004286e-07,3.76,0.0,0.5933189216757585,0.9596674003903497,0.04851062080290939,0.00098571428261984,0.05755485456290973,0.06106875738573419,2.011564818013265e-10,9.68675818638017e-13,0.00021246857451408195,9.133208893054037e-06,0.0003225281368574489,0.0007518740283253495,0.00031371242450956005,0.10544804209303457,0.021878811460066726,0.0006810198675396983,3.6771953659025695e-05,0.0014661873181430758,3.086125164913288e-05,7.174280054432942e-07,3.111260158756569e-05,0.000316237298464999,6.2335186895539e-05,2.0521550450225344e-05,0.0010555993645661452,0.0015404714885878573,0.0048726849735770605,5.250147321898584e-07,0.00011899261490596918
6.222282089437892e-05,0.64160662964018,0.0007516998614719834,8.936545657183867e-05,0.0005761326677373303,0.08528861584689357,0.0,0.0,0.008054025222867014,0.002369781011226114,0.005913024315189299,5.360486436802939e-05,3.5557463684427706e-05,8.96680273246123e-12,5.4969789427630045e-09,6.044453565456445e-07,0.00024599267330882314,0.00046221032063652624,6.397342053120923e-07,5.458081227274525e-11,3.384520490285634e-05,3.844185805870554e-11,2.8325348541528054e-08,2.9722423978384445e-05,9.842433122274703e-07,0.0005915462584557592,1.154342630076258e-08,1.3869852317827578e-05,7.975873304605979e-06,4.673492410791427e-08,1.0664781764912175e-07,5.615640710615847e-11,1.2106070221462055e-07,1.3950341997284226e-07,3.76,0.0,0.5919761951725596,0.9592318311415278,0.04908789493865555,0.0009948320085820177,0.05771046008808187,0.06127218764491029,2.0170311903328092e-10,9.769435936128184e-13,0.00021237214188874373,9.205959368602343e-06,0.00032506143709881767,0.0007538524077894926,0.0003150981442134013,0.1063363093426767,0.022013513918908215,0.0006847575156309307,3.701721196719661e-05,0.0014792023364942973,3.1007333193892544e-05,7.28756626429554e-07,3.126074098613684e-05,0.0003193904897906115,6.317017356499455e-05,2.074579306408365e-05,0.0010720007992053731,0.0015632815096106093,0.004954990389113613,5.260529466342247e-07,0.00012137203602191049
6.245603554119444e-05,0.6417351322888564,0.0007533369988773897,9.016371871724204e-05,0.0005792687410419593,0.08589911105521689,0.0,0.0,0.00808880174058637,0.0024002694648255006,0.006018471308832842,5.4629353055711275e-05,3.607412786498388e-05,9.09346296389904e-12,5.560001991679529e-09,6.107214265199849e-07,0.00024677580540889243,0.0004673050165875816,6.530442632642012e-07,5.564975910177962e-11,3.4400845048369804e-05,3.9238207545367264e-11,2.8566892271370578e-08,3.013228363809036e-05,9.914280215579089e-07,0.0006007393355118387,1.1761945450393104e-08,1.4074474237399755e-05,8.062738024891848e-06,4.7392375194423544e-08,1.0823914525749425e-07,5.718739230474322e-11,1.2233075909310606e-07,1.4285618381034204e-07,3.76,0.0,0.5906318054323406,0.9587935510063964,0.04966883747757915,0.0010039742295262536,0.05786539670717682,0.06147536677243994,2.0224743211995273e-10,9.85228045615844e-13,0.00021227510821376493,9.27888401598263e-06,0.0003275978705351819,0.0007558166133043139,0.00031648169699790917,0.10722580227498389,0.022147725584388944,0.0006884858086706104,3.726248415409768e-05,0.0014922950571219524,3.115301450409967e-05,7.402150253112246e-07,3.140848262750205e-05,0.00032255460233832214,6.40109501088797e-05,2.0970709684877756e-05,0.001088565916863533,0.0015862493898902888,0.0050383084450045775,5.270779696003718e-07,0.00012378676269157054
6.268925018800997e-05,0.6418638064150416,0.0007549660943202174,9.096719649967898e-05,0.0005824036572395973,0.08650909416610576,0.0,0.0,0.008123458121621336,0.0024309126077045762,0.006125226132386987,5.5669907527257165e-05,3.659428005148644e-05,9.221404908788682e-12,5.623508283562724e-09,6.170427665771936e-07,0.00024755787274793466,0.00047241328565516595,6.66558009032706e-07,5.673306427666538e-11,3.4962175165752144e-05,4.0046398345862155e-11,2.880947775407494e-08,3.0544683739064814e-05,9.986177008074465e-07,0.0006100235650952777,1.1983288307332635e-08,1.4280615517151246e-05,8.149809534621935e-06,4.805463458416013e-08,1.09847336863122e-07,5.823167184051217e-11,1.2360835556240578e-07,1.4626487772790125e-07,3.76,0.0,0.58928577667129,0.958352554652327,0.05025345093325644,0.0010131407516437718,0.05801966259880117,0.0616782950744349,2.0278941503359592e-10,9.935298124293865e-13,0.00021217747340049876,9.351985996846206e-06,0.0003301375386219315,0.0007577670284835064,0.000317863216897817,0.10811649439789979,0.022281442256134706,0.0006922047381879652,3.7507781525534865e-05,0.0015054653905767351,3.129830810875547e-05,7.518042218756432e-07,3.1555839134782824e-05,0.0003257296972700887,6.485754374290395e-05,2.1196299860233965e-05,0.001105295201807269,0.0016093748728331198,0.005122645353552158,5.280900756343308e-07,0.0001262371268587728
6.292246483482549e-05,0.6419926506518769,0.0007565875806969282,9.177595135572969e-05,0.0005855376717506458,0.08711854677381448,0.0,0.0,0.008157995571509563,0.002461709153955162,0.006233296418515584,5.6726741523684976e-05,3.711791615373604e-05,9.350654218376735e-12,5.687507310231841e-09,6.234100279107178e-07,0.0002483390206877498,0.000477534937532792,6.802777542463881e-07,5.78308503013373e-11,3.552921089286633e-05,4.086656964514493e-11,2.9053134936005902e-08,3.095961824181268e-05,1.005812887104583e-06,0.0006193993157727737,1.2207478938282609e-08,1.4488275410164436e-05,8.23708474730686e-06,4.872172098161226e-08,1.1147257109213795e-07,5.928937174546345e-11,1.248935569930248e-07,1.497299845459271e-07,3.76,0.0,0.5879381324386969,0.9579088366288115,0.050841738039999355,0.0010223313866391836,0.05817325593811088,0.06188097287666056,2.0332906171295977e-10,1.001849513808433e-12,0.00021207923616343551,9.425268424717975e-06,0.0003326805426482118,0.0007597040253627942,0.0003192428337980476,0.1090083597218927,0.022414659877831235,0.0006959143037346616,3.775311515893998e-05,0.0015187132492218624,3.1443226096003936e-05,7.635252447554946e-07,3.170282268792647e-05,0.0003289158359638095,6.570998217697722e-05,2.1422563251986023e-05,0.0011221891410087893,0.001632657724532146,0.005208007323317496,5.290895310771951e-07,0.00012872346289969443
6.315567948164101e-05,0.6421216635693288,0.0007582018776681734,9.259004459073473e-05,0.0005886710349455433,0.0877274508922904,0.0,0.0,0.00819241528029852,0.002492657822810883,0.006342689803246245,5.7800071405845445e-05,3.764503259283561e-05,9.481236808459457e-12,5.752008665666624e-09,6.298238610494733e-07,0.0002491193916957647,0.0004826697876474574,6.942058361269234e-07,5.89432411098957e-11,3.610196788701314e-05,4.1698862677613166e-11,2.9297893642029167e-08,3.137708146105255e-05,1.013014115605024e-06,0.000628866958883531,1.24345416715413e-08,1.4697453268362993e-05,8.324560695372142e-06,4.939365368791067e-08,1.131150281961055e-07,6.036061990148558e-11,1.2618642885911286e-07,1.5325198837610914e-07,3.76,0.0,0.5865888956694545,0.9574623913749758,0.05143370173849832,0.0010315459513559905,0.05832617489670755,0.06208340052338166,2.0386636608407575e-10,1.0101877741794654e-12,0.0002119803950031289,9.49873436403386e-06,0.00033522698348631126,0.0007616279647157202,0.0003206206744704565,0.10990137271907785,0.022547374525364657,0.0006996145121366408,3.799849589443308e-05,0.001532038547356909,3.1587780277251246e-05,7.753791310567018e-07,3.184944518845567e-05,0.0003321130805074524,6.65682935045631e-05,2.164949961285737e-05,0.0011392482242173693,0.001656097732228289,0.005294400560047801,5.30076593545961e-07,0.00013124610755610553
6.338889412845653e-05,0.642250843828451,0.000759809393055866,9.340953735921542e-05,0.0005918039918118287,0.08833578893797622,0.0,0.0,0.008226718421642038,0.002523757338706439,0.006453413926851598,5.889011615385079e-05,3.817562628105151e-05,9.613179034390151e-12,5.817021922910837e-09,6.36284917520185e-07,0.0002498991253042139,0.000487817657048892,7.083446176294662e-07,6.00703616931685e-11,3.6680461825357715e-05,4.2543420677200695e-11,2.9543783657281778e-08,3.1797068059113094e-05,1.0202219201414686e-06,0.0006384268685069798,1.266450110448061e-08,1.4908148539548466e-05,8.412234527322325e-06,5.007045255777681e-08,1.1477489064186748e-07,6.144554545491785e-11,1.274870366471177e-07,1.5683137468575384e-07,3.76,0.0,0.5852380887089788,0.9570132132231148,0.052029345169646274,0.0010407842676110272,0.058478417642898475,0.06228557837692211,2.0440132205987512e-10,1.0185452058787484e-12,0.00021188094882463736,9.572386837296204e-06,0.0003377769613866624,0.0007635391961242745,0.0003219968621099662,0.11079550830508628,0.02267958240140854,0.0007033053770638919,3.8243934321236576e-05,0.0015454412013683667,3.173198210544601e-05,7.873669262880025e-07,3.199571817901112e-05,0.0003353214930595797,6.743250623279046e-05,2.187710877374439e-05,0.0011564729441035718,0.0016796947035620225,0.0053818312673343145,5.310515122935846e-07,0.00013380539994654108
6.362210877527206e-05,0.6423801901441608,0.000761410521530172,9.423449064928786e-05,0.0005949367820168258,0.08894354372112609,0.0,0.0,0.00826090615160215,0.0025550064313819855,0.006565476434686802,5.999709741569113e-05,3.8709694621350644e-05,9.746507498021299e-12,5.8825567751097414e-09,6.427938497399313e-07,0.0002506783580369248,0.0004929783724017212,7.226964881682352e-07,6.121233844941711e-11,3.726470840557332e-05,4.3400389272818395e-11,2.9790834597473726e-08,3.2219573045859216e-05,1.0274368308515884e-06,0.0006480794214763318,1.2897382132919087e-08,1.5120360766287613e-05,8.500103507266509e-06,5.075213803031926e-08,1.1645234275898636e-07,6.254427902075876e-11,1.287954458652874e-07,1.6046863037446624e-07,3.76,0.0,0.5838857333255455,0.9565612964010463,0.05262867167258761,0.0010500461621368834,0.058629982341626176,0.06248750681763093,2.0493392353920035e-10,1.0269224186253544e-12,0.00021178089631906526,9.646228819754616e-06,0.00034033057579711026,0.0007654380574836996,0.0003233715165631259,0.11169074182905624,0.02281127983251119,0.0007069869187885082,3.8489440765593955e-05,0.0015589211298916203,3.1875842715993215e-05,7.994896844525024e-07,3.214165288300538e-05,0.0003385411364612596,6.830264926848854e-05,2.2105390642540365e-05,0.0011738637964150847,0.0017034484662744019,0.005470305647130548,5.320145278766675e-07,0.00013640168162306162
6.385532342208758e-05,0.6425097012779152,0.0007630056454905297,9.506496528296441e-05,0.0005980696395703681,0.08955069843666134,0.0,0.0,0.008294979607697364,0.0025864038359834415,0.006678884977994492,6.112123955182044e-05,3.924723549590947e-05,9.881249116040465e-12,5.94862289032461e-09,6.493513103908899e-07,0.0002514572233362845,0.0004981517659713291,7.372638640128926e-07,6.23692988001302e-11,3.785472334567331e-05,4.4269916086030496e-11,3.003907594375434e-08,3.2644591777713754e-05,1.0346593735001087e-06,0.0006578249973822103,1.3133209928137007e-08,1.533408958445648e-05,8.58816501413704e-06,5.143873109006646e-08,1.1814757055233422e-07,6.365695252645994e-11,1.3011172199496504e-07,1.6416424385086937e-07,3.76,0.0,0.5825318507235192,0.9561066350339539,0.05323168478214218,0.0010593314665087279,0.058780867154624196,0.06268918624378658,2.0546416440346348e-10,1.0353200108364868e-12,0.00021168023616446963,9.720263232077921e-06,0.0003428879251977582,0.0007673248750412806,0.00032474475383321825,0.1125870490642142,0.022942463266223432,0.0007106591639179688,3.8735025277591565e-05,0.0015724782539670184,3.2019372862007125e-05,8.117484681202201e-07,3.228726013989695e-05,0.0003417720736309715,6.917875188503512e-05,2.2334345190702404e-05,0.001191421280124664,0.0017273588678744292,0.005559829900267832,5.329658721406376e-07,0.00013903529662004238
6.40885380689031e-05,0.6426393760442572,0.0007645951344113919,9.590102186374804e-05,0.0006012027928105016,0.09015723665080955,0.0,0.0,0.00832893990799255,0.0026179482930936034,0.00679364721469911,6.226276965910974e-05,3.9788247256194596e-05,1.0017431040453537e-11,6.015230017009167e-09,6.559579515815627e-07,0.00025223585152507133,0.0005033376755483644,7.520491881455761e-07,6.354137140664454e-11,3.8450522383565434e-05,4.515215086527487e-11,3.0288536991781036e-08,3.307211995313075e-05,1.0418900692021948e-06,0.0006676639785485398,1.337200992989879e-08,1.5549334720723875e-05,8.676416539792473e-06,5.213025324828925e-08,1.1986076176318102e-07,6.478369933388148e-11,1.3143593046065725e-07,1.6791870509613165e-07,3.76,0.0,0.5811764615626618,0.9556492231474635,0.053838388224275224,0.001068640017023798,0.05893107024040117,0.06289061707135386,2.059920385209975e-10,1.0437385751993703e-12,0.000211578967059223,9.794492937307329e-06,0.0003454491069244922,0.0007691999633512191,0.00032611668634146597,0.11348440619280793,0.023073129266804576,0.000714322145067962,3.898069762015981e-05,0.0015861124971804541,3.216258295439484e-05,8.241443484314887e-07,3.24325504451298e-05,0.0003450143676374397,7.006084365729735e-05,2.256397243852881e-05,0.0012091458975439574,0.001751425775083103,0.005650410227000401,5.339057682048049e-07,0.00014170659148608774
6.432175271571862e-05,0.642769213306022,0.0007661793456528317,9.67427207446016e-05,0.0006043364641648418,0.09076314228656975,0.0,0.0,0.008362788150333918,0.002649638548743984,0.0069097708101515136,6.342191758444251e-05,4.033272870543624e-05,1.0155080755973263e-11,6.082387879123613e-09,6.626144248479436e-07,0.0002530143697782641,0.0005085359443543404,7.670549300000639e-07,6.472868595542061e-11,3.905212127587488e-05,4.604724536812402e-11,3.0539246849246925e-08,3.35021536063432e-05,1.0491294337571106e-06,0.0006775967499907111,1.3613807835976297e-08,1.5766095989489843e-05,8.764855686573751e-06,5.282672649281457e-08,1.215921058959813e-07,6.592465405652548e-11,1.327681365537545e-07,1.7173250572290853e-07,3.76,0.0,0.5798195859795268,0.9551890546714654,0.05444878591049217,0.0010779716545560884,0.059080589754413104,0.06309179973364805,2.0651753974308246e-10,1.0521786924055067e-12,0.00021147708765243268,9.868920739491868e-06,0.00034801421699932227,0.0007710636254531575,0.0003274874227027198,0.11438278979023325,0.023203274510697723,0.0007179759004976255,3.9226467257954605e-05,0.001599823785792015,3.2305483025245076e-05,8.366784050594009e-07,3.2577533913593516e-05,0.0003482680811763805,7.094895442591311e-05,2.2794272437073148e-05,0.0012270381544229013,0.0017756490731369824,0.005742052827547282,5.348344306761664e-07,0.00014441591530424462
