Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698)
3.3697072440731233e-19,0.7054801792847392,1.9595131243444878e-23,8.218153264157014e-26,1.2865446185431075e-30,3.431996685036106e-23,0.0,0.0,9.23442678953697e-19,2.5871202387255083e-34,7.653900805216123e-45,2.0041938260249077e-46,3.976796834571176e-48,3.617260052290418e-60,1.2189049283430315e-41,2.794198774180002e-34,7.377884334153297e-32,1.799827588579423e-46,2.0920924635064207e-57,6.7396198400000565e-56,9.03326900885907e-33,1.6825938326563074e-50,1.2557860418837376e-23,6.2083085302442884e-61,1.166735693855358e-47,6.061042227450218e-52,4.9730170207139367e-36,1.633167242062323e-35,1.310792057819174e-69,1.4319833431683503e-54,1.3700511079859e-60,2.079174663165586e-55,1.9773165839621582e-48,1.5375200100582412e-61,3.76,0.0,0.9285147436155714,0.9999999999995537,1.2382156262261883e-42,4.261280402210125e-45,3.378879764078101e-15,3.378879764078101e-15,1.2994925012661145e-32,2.7014324376136018e-36,4.4634877214676433e-13,2.9649288763947374e-36,9.686536586385036e-38,9.234622740795528e-19,2.7550357667326417e-30,5.91013579412545e-35,1.4258276698193199e-30,1.0052961819661617e-16,1.8496253747797558e-35,1.2864927947189073e-30,4.789063843885704e-21,1.4668776292522933e-36,8.662903366280644e-33,1.2674903983831283e-31,1.6341642889983132e-40,1.6091265073579303e-41,1.2557860419241079e-23,1.5579916512239087e-52,7.377884335372903e-32,1.2904919569735538e-32,7.752777475446406e-47,4.801921139272172e-59,7.3100069243016415e-59,2.2399055021178567e-47,4.944838520466333e-61,5.779228249576391e-66,3.7184841614621994e-70,1.8301703725885638e-66,1.870183567444279e-57,4.209651339951866e-55,2.8056795217511398e-70,4.7765073490224574e-45,9.462396138166154e-52,7.035581863286881e-45,2.8412778267199276e-50,1.3577755927757142e-64,3.4319966846506917e-23,4.7127003591422683e-35,1.3500854075711837e-51,2.967911480905315e-45,2.1339560436657632e-37,5.3308166788765414e-42,4.0700866767708367e-56,3.5380636782346573e-31,1.1018491305182854e-52,2.5447666106467156e-46,2.816813200079934e-60,3.496160797722259e-58,4.789063843824012e-21,7.334133229919992e-70,5.042270778065793e-53,8.220888214752152e-51
6.742342122589403e-19,0.7054801792847394,3.9207289913714396e-23,1.64434465409054e-25,5.149531306205463e-30,6.86697512219503e-23,0.0,0.0,1.8476876538920548e-18,1.0355223184823078e-33,6.12777454352589e-44,1.6045737103276447e-45,3.1838555303988997e-47,2.896007490729364e-59,4.878796271233679e-41,1.1184076988450483e-33,2.9530764657997873e-31,1.440956443074043e-45,1.6749460679521235e-56,5.395793867561637e-55,3.615661741388072e-32,1.3470981552037077e-49,2.5126631228444068e-23,9.941382481128463e-60,9.340979803219854e-47,4.853745785295785e-51,1.990502813933361e-35,6.536925124843398e-35,2.0989818412434407e-68,1.1464573816977454e-53,2.194252554966962e-59,1.66502601601359e-54,1.5830555603145056e-47,2.462058009185092e-60,3.76,0.0,0.928514743615568,0.9999999999991069,9.913253890896028e-42,3.4116153626713907e-44,6.7606951317739775e-15,6.7606951317739775e-15,5.201356579609302e-32,1.0812769886200624e-35,8.930853359158119e-13,1.186744233348759e-35,3.877139021057969e-37,1.8477268611604022e-18,1.1027322897167558e-29,2.365595833180393e-34,5.707026493400287e-30,2.0114657750373821e-16,7.403321762080276e-35,5.149323875855876e-30,9.582288472904238e-21,5.871333313294091e-36,3.467418964195612e-32,5.073264768811114e-31,6.540915910408517e-40,6.440699540379126e-41,2.5126631230059926e-23,1.2473406465077088e-51,2.9530764662881192e-31,5.165330946692616e-32,6.2069360009499845e-46,7.689330895459118e-58,1.1709585376716016e-57,1.7933538225187402e-46,7.918503421317848e-60,9.254294980798887e-65,5.954419486755387e-69,2.9306586346738166e-65,1.4972840050500545e-56,3.3702824382595577e-54,4.4927427641086685e-69,3.8241101986411015e-44,7.575670460962999e-51,5.632743425428927e-44,2.274749879649439e-49,2.174210000308487e-63,6.866975120652369e-23,1.8863083088078873e-34,1.080889235705573e-50,2.376133801925697e-44,8.541385424582211e-37,2.1337159234033257e-41,3.2593703175101344e-55,1.4161475172987575e-30,8.821488917800783e-52,2.037360615549516e-45,4.5105711583553e-59,3.681856038043598e-57,9.582288472657299e-21,1.1744168858971263e-68,4.036887949211945e-52,6.581712708354619e-50
1.3487611879621963e-18,0.7054801792847403,7.843161621652364e-23,3.2894033097605584e-25,2.0604832799919244e-29,1.373693199653459e-22,0.0,0.0,3.696177603767177e-18,4.1434381042095584e-33,4.904081990589845e-43,1.2841466531545427e-44,2.548052063038925e-46,2.3176861482648655e-58,1.9521540010906013e-40,4.475087588525025e-33,1.1816152423350815e-30,1.1532030905142892e-44,1.3404659292586225e-55,4.318275015042707e-54,1.4467356583067132e-31,1.0780879347852633e-48,5.0264172845979865e-23,1.5912686264500812e-58,7.47562275682231e-46,3.884962398048613e-50,7.964604005790062e-35,2.615621523808008e-34,3.3597593884028705e-67,9.175143371387577e-53,3.5125417410332466e-58,1.3326956574069595e-53,1.2669255711711717e-46,3.940914427412849e-59,3.76,0.0,0.9285147436155611,0.9999999999982134,7.933615952932674e-41,2.730329149676752e-43,1.352432586716568e-14,1.352432586716568e-14,2.0812201393922465e-31,4.3265163826880696e-35,1.7865584618505212e-12,4.748522739551017e-35,1.5513606309405336e-36,3.696256035297101e-18,4.412365534045544e-29,9.465474984876257e-34,2.2835539719669015e-29,4.02380496117971e-16,2.962293032245398e-34,2.0604002808362343e-29,1.9168737730534516e-20,2.3492981041837168e-35,1.387419237842535e-31,2.0299667308387677e-30,2.6172183574112834e-39,2.577118761114002e-40,5.0264172852445407e-23,9.982516093418793e-51,1.1816152425306157e-30,2.066805193948812e-31,4.9674352152995997e-45,1.23079298206279e-56,1.8746203120761018e-56,1.4352550772790437e-45,1.2675017674818776e-58,1.4812898798247493e-63,9.53094897261827e-68,4.690967204407708e-64,1.1982822582899197e-55,2.6972529981919914e-53,7.1913142978644145e-68,3.060450381619444e-43,6.062838783260073e-50,4.50790664578495e-43,1.8204912461940634e-48,3.4801519481227503e-62,1.3736931990361935e-22,7.547690265524858e-34,8.650398927452934e-50,1.901629197050787e-43,3.417666736782815e-36,8.537642994769482e-41,2.608817290994982e-54,5.6664346867581135e-30,7.059866017252577e-51,1.6305076879057498e-44,7.219851348314766e-58,4.359622987022536e-56,1.916873772954645e-20,1.8798318580506205e-67,3.230745911269533e-51,5.267376060970896e-49
2.6978151393687082e-18,0.705480179284742,1.5688030467122297e-22,6.5795206223819605e-25,8.243274826064746e-29,2.747684574530056e-22,0.0,0.0,7.393157503511058e-18,1.6576450461683442e-32,3.924010693971658e-42,1.0275124648012475e-43,2.038828788671096e-45,1.8545010559863932e-57,7.809887170339387e-40,1.7903264353375258e-32,4.727230390918946e-30,9.2273768424143e-44,1.0725764464058191e-54,3.455276155533608e-53,5.787884690912396e-31,8.626341470669917e-48,1.0053925607434111e-22,2.5465478749454523e-57,5.981634013594251e-45,3.108756431995139e-49,3.186360226242493e-34,1.0464189285222685e-33,5.37677763753474e-66,7.34150872182646e-52,5.621457318958724e-57,1.066426530907532e-52,1.0137329472545923e-45,6.306760701436817e-58,3.76,0.0,0.9285147436155473,0.9999999999964265,6.3480981559683406e-40,2.1846781521753098e-42,2.7051587337948886e-14,2.705158733794889e-14,8.326235762571809e-31,1.730888278669043e-34,3.5735047073063962e-12,1.89971830121807e-34,6.206452723324401e-36,7.393314383470503e-18,1.7652335294905445e-28,3.7868146067220005e-33,9.135702848764834e-29,8.048483333463911e-16,1.1851101059138294e-33,8.242942775421776e-29,3.8341636244167946e-20,9.398722206082276e-35,5.550580383952061e-31,8.121188758117597e-30,1.0470577655857495e-38,1.0310153203395935e-39,1.0053925610020747e-22,7.987529565539707e-50,4.727230391702315e-30,8.26856659658353e-31,3.9747028992898866e-44,1.969666415720447e-55,3.0002620972031904e-55,1.1484329195035075e-44,2.0284359142747602e-57,2.3705460736612496e-62,1.5252621355718357e-66,7.507090158982523e-63,9.588078661214959e-55,2.1582166063420824e-52,1.1508444137007547e-66,2.4488252907905662e-42,4.851192205532135e-49,3.607010224818221e-42,1.456669592502625e-47,5.569376157500342e-61,2.7476845720605925e-22,3.0195675822356878e-33,6.921633438024795e-49,1.5215922815069528e-42,1.3672892397875066e-35,3.4156131418019876e-40,2.087582378660423e-53,2.2669428507710773e-29,5.648955616351627e-50,1.3046538814234491e-43,1.1554112737301222e-56,5.749620818301747e-55,3.8341636240215035e-20,3.0083430104026265e-66,2.5851014495064446e-50,4.214710072948653e-48
5.395923042181732e-18,0.7054801792847455,3.1377782497694507e-22,1.3159755252750232e-24,3.2975782907326144e-28,5.49566732431799e-22,0.0,0.0,1.4787117302973355e-17,6.631119832061616e-32,3.139506627595982e-41,8.220880797010954e-43,1.6312179028281158e-44,1.4837417145640815e-56,3.124209119215748e-39,7.161888581053088e-32,1.8910460516067815e-29,7.382602395652644e-43,8.581426942648029e-54,2.7644834657260433e-52,2.31534230132031e-30,6.901728443341989e-47,2.010894225042222e-22,4.0748911093478913e-56,4.78576158226627e-44,2.4873198112301854e-48,1.274647822705038e-33,4.18601637607016e-33,8.603939508324786e-65,5.873764646491587e-51,8.99544430072707e-56,8.532492418438075e-52,8.110633621891753e-45,1.0091855347653774e-56,3.76,0.0,0.9285147436155199,0.9999999999928526,5.078960733701098e-39,1.7479084724102724e-41,5.410611027951451e-14,5.4106110279514525e-14,3.330765362832838e-30,6.924116604587209e-34,7.1473971725639725e-12,7.599491660706411e-34,2.482783152143787e-35,1.4787431079417312e-17,7.061508789931539e-28,1.514855729662062e-32,3.654578552774915e-28,1.6097840078030498e-15,4.74082623762695e-33,3.2974454596859777e-28,7.668743326492628e-20,3.759794873068836e-34,2.220412852623119e-30,3.248739888913154e-29,4.1885719294385526e-38,4.1243969610417657e-39,2.0108942260769606e-22,6.390630390670977e-49,1.891046051921038e-29,3.307695820801677e-30,3.180064242458923e-43,3.1517764635203485e-54,4.801115122512276e-54,9.188378883301141e-44,3.2458439742291603e-56,3.793259576777573e-61,2.440667684915507e-65,1.201261544038829e-61,7.671191226949223e-54,1.72674426760786e-51,1.8415383785902326e-65,1.9592462419939663e-41,3.881322301446749e-48,2.8858821718696975e-41,1.1654463231725262e-46,8.911908397202869e-60,5.4956673144393325e-22,1.2079253350704897e-32,5.537832522630039e-48,1.2173894069833363e-41,5.469602080885463e-35,1.3663564570002339e-39,1.67027735029551e-52,9.068509407774268e-29,4.5195778522537255e-49,1.0438222081321755e-42,1.8488461071860825e-55,8.218493021927129e-54,7.668743324911334e-20,4.813838547554138e-65,2.068299700535386e-49,3.3721024949592476e-47
1.079213884780778e-17,0.7054801792847523,6.27573439173683e-22,2.632022453398867e-24,1.319084990246759e-27,1.0991632824032818e-21,0.0,0.0,2.9575036901796106e-17,2.65255586613681e-31,2.5117245373766867e-40,6.57701776750652e-42,1.3050362744098941e-43,1.1870497222140155e-55,1.2497344995358165e-38,2.864872003186153e-31,7.564492007578224e-29,5.906362299427684e-42,6.8654684758815045e-53,2.211691884086875e-51,9.261746068610064e-30,5.521644875160534e-46,4.0218975525661895e-22,6.520157402127739e-55,3.828791023434905e-43,1.989981757815357e-47,5.098798762908835e-33,1.6744746850289938e-32,1.376770776380229e-63,4.699234796034606e-50,1.4393601017047114e-54,6.826426060608032e-51,6.488814932028342e-44,1.6147799190111005e-55,3.76,0.0,0.9285147436154649,0.9999999999857048,4.0633614807798583e-38,1.3983931616921855e-40,1.0821515616264258e-13,1.0821515616264266e-13,1.3323603566246898e-29,2.769759342706352e-33,1.4295182000462429e-11,3.0399203606511396e-33,9.9315368166953e-35,2.9575664469710994e-17,2.8247184538994247e-27,6.059722346492962e-32,1.4618909058096543e-27,3.219655356715642e-15,1.8964076609649564e-32,1.3190318556824264e-27,1.5337902728040883e-19,1.5039791583152988e-33,8.882012818707592e-30,1.2995488344900235e-28,1.67549694568498e-37,1.6498259419380312e-38,4.0218975567053106e-22,5.112747016160286e-48,7.56449200884237e-29,1.3231321657442917e-29,2.5441721695556163e-42,5.043065053661467e-53,7.6823407749622305e-53,7.35106933142463e-43,5.193627579209485e-55,6.069524023060289e-60,3.905266913349857e-64,1.9221319884529698e-60,6.137244287858218e-53,1.3814722616525916e-50,2.9466112443816682e-64,1.5674713937822473e-40,3.105205305577558e-47,2.3088153393078717e-40,9.324013191804949e-46,1.4259778716292697e-58,1.0991632784516578e-21,4.831897951400319e-32,4.430476334413329e-47,9.739577605821775e-41,2.187929859781762e-34,5.465648265134854e-39,1.336306469478671e-51,3.627551369302399e-28,3.615808742565794e-48,8.350974097681804e-42,2.9583042342603496e-54,1.2364756783300312e-52,1.5337902721715452e-19,7.702533612791413e-64,1.6547537918076735e-48,2.697832917818257e-46
2.1584570459059874e-17,0.7054801792847658,1.2551669619083361e-21,5.264116317847329e-24,5.276447310655946e-27,2.198356382401832e-21,0.0,0.0,5.915087609903425e-17,1.061043933494685e-30,2.0094273252377213e-39,5.261740560150632e-41,1.044053801180035e-42,9.496623180272416e-55,4.99903970223629e-38,1.145972114781496e-30,3.025858364128146e-28,4.725201994486783e-41,5.492506762165255e-52,1.7693956959996129e-50,3.704773801451507e-29,4.4174207507470804e-45,8.043904203319501e-22,1.0432517150075484e-53,3.0631055227110574e-42,1.5920358271566791e-46,2.039561000548417e-32,6.698035009973881e-32,2.2031146563883545e-62,3.75947706965072e-49,2.303047375522257e-53,5.461313753724665e-50,5.19117516355297e-43,2.5837143236105103e-54,3.76,0.0,0.928514743615355,0.9999999999714092,3.250766344125824e-37,1.1187410834892001e-39,2.1643324792888596e-13,2.1643324792888639e-13,5.329549835415616e-29,1.107926276759298e-32,2.859075124579257e-11,1.2159928846126404e-32,3.972695624223776e-34,5.915213124389856e-17,1.1299103691067988e-26,2.423980541139306e-31,5.847682594179386e-27,6.439398054537921e-15,7.58578498141459e-32,5.276234768205497e-27,3.067622152072374e-19,6.016039123868782e-33,3.552877408222804e-29,5.1983010969625815e-28,6.702124117490593e-37,6.599438238740275e-38,8.043904219876325e-22,4.0902946895541856e-47,3.02585836463947e-28,5.292636332325636e-29,2.0353860470534924e-41,8.069000783238403e-52,1.2292190264839117e-51,5.881001949130606e-42,8.310025889678117e-54,9.711485385066604e-59,6.248585930563495e-63,3.0755398128113146e-59,4.909911910394349e-52,1.1052220707299888e-49,4.714697788739171e-63,1.25400686384476e-39,2.484223298586817e-46,1.847096111985595e-39,7.459387578506657e-45,2.2816226186882733e-57,2.198356366595014e-21,1.9327985032962832e-31,3.544465190208536e-46,7.791847026618728e-40,8.75189749643728e-34,2.1863038171977818e-38,1.0690790205246302e-50,1.4510500694843806e-27,2.8926753535873615e-47,6.680937854594174e-41,4.733407142417499e-53,1.915570047866044e-51,3.067622149542151e-19,1.2324367747804379e-62,1.3238912241361112e-47,2.158354128956159e-45
4.3169433681564065e-17,0.7054801792847931,2.510363184742368e-21,1.0528304079547521e-23,2.1106003942676008e-26,4.396742582621274e-21,0.0,0.0,1.1830255449188096e-16,4.244218908388799e-30,1.607560938487888e-38,4.209444732607609e-40,8.352529539474718e-42,7.597388697309938e-54,1.9996362207608984e-37,4.583935078067058e-30,1.2103556577967877e-27,3.780206456226152e-40,4.394060137850558e-51,1.415533661325947e-49,1.4819245955161927e-28,3.5339785408034633e-44,1.6087917487647643e-21,1.6692239678103438e-52,2.45051349849901e-41,1.2736489197320082e-45,8.158326995529661e-32,2.6792412567878053e-31,3.525749537131004e-61,3.00761734757216e-48,3.6849327698607514e-52,4.369120245522762e-49,4.1529894200069375e-42,4.133996082413414e-53,3.76,0.0,0.9285147436151353,0.999999999942818,2.6006439393757738e-36,8.950034884605929e-39,4.328694314613218e-13,4.328694314613234e-13,2.1318416033454065e-28,4.431750179601469e-32,5.7181888094585855e-11,4.8640210246997577e-32,1.5890944729287364e-33,1.183050647666745e-16,4.5196874483499073e-26,9.696359099281111e-31,2.3390968316104498e-26,1.2878883450170861e-14,3.0343448627346803e-31,2.1105153765274398e-26,6.135285906443487e-19,2.4064402040894143e-32,1.4211654178137028e-28,2.0793415901899648e-27,2.6808769017924158e-36,2.6398023127769717e-37,1.6087917553875611e-21,3.2722745709466352e-46,1.210355658005843e-27,2.117076061059075e-28,1.6283281622780363e-40,1.2910217894107892e-50,1.9667859630291968e-50,4.704860137800351e-41,1.3296218771054625e-52,1.5538574114689593e-57,9.997864491092786e-62,4.9210876127646015e-58,3.92797604814289e-51,8.842169959789722e-49,7.543612055526048e-62,1.0032173714812419e-38,1.987402367685676e-45,1.477694423868268e-38,5.967580838199685e-44,3.6506426092887783e-56,4.3967425193933536e-21,7.7312726578570545e-31,2.835605791939384e-45,6.233551594332117e-39,3.500794609782134e-33,8.745304475272275e-38,8.552767677424897e-50,5.804259321984556e-27,2.31410326676929e-46,5.344813713764757e-40,7.573547703098782e-52,3.0146774567058504e-50,6.13528589632249e-19,1.9719240880534593e-61,1.0592163794312685e-46,1.7267623006682322e-44
8.633916012657245e-17,0.7054801792848477,5.020792339869458e-21,2.1056679734162227e-23,8.442444516314623e-26,8.793514983949531e-21,0.0,0.0,2.3660591127105643e-16,1.697696198232635e-29,1.2860563820138357e-37,3.3675794925931735e-39,6.682063287222178e-41,6.077947004707985e-53,7.998585553891157e-37,1.8335833482661027e-29,4.841447254120322e-27,3.024183106251213e-39,3.5152730974093476e-50,1.1324341370119773e-48,5.927728532069424e-28,2.8271996078744562e-43,3.217594398758999e-21,2.6707753242785468e-51,1.960422428379511e-40,1.0189273819910651e-44,3.2633473984149514e-31,1.0717019521662938e-30,5.644274951882911e-60,2.406108152086949e-47,5.89593800018869e-51,3.495324020675043e-48,3.3224112539379913e-41,6.614436267888428e-52,3.76,0.0,0.9285147436146959,0.9999999998856356,2.0805274969926836e-35,7.160070392617045e-38,8.657417985259896e-13,8.657417985259964e-13,8.527409649555046e-28,1.7727090806411585e-31,1.1436415522470524e-10,1.9456183112573098e-31,6.35641068702691e-33,2.3661093170982953e-16,1.8078841709009596e-25,3.878834009753706e-30,9.356434910840942e-26,2.5757854241390286e-14,1.2137441210616322e-30,8.442104444463216e-26,1.2270613398523879e-18,9.62581037527922e-32,5.68469056641623e-28,8.317408659087267e-27,1.072356201783117e-35,1.0559264268662295e-36,3.2175944252503203e-21,2.6178351655973543e-45,4.841447254992736e-27,8.468347253225109e-28,1.302670259429928e-39,2.065536771940251e-49,3.1468856315217474e-49,3.763911516352973e-40,2.1274091702884658e-51,2.486187638190228e-56,1.5996684483806956e-60,7.874306530662976e-57,3.142399330028794e-50,7.074239480832555e-48,1.206985497664666e-60,8.025786185291764e-38,1.589931556700247e-44,1.1821625493812376e-37,4.7740929239845e-43,5.841065308739076e-55,8.79351473103654e-21,3.0925247909468675e-30,2.2684980739537303e-44,4.98687085730189e-38,1.4003249657285498e-32,3.498139778205615e-37,6.842268557878382e-49,2.3217155376514955e-26,1.8511904379101524e-45,4.2758763410777635e-39,1.2117753280622505e-50,4.78329551716479e-49,1.227061335803969e-18,3.1550991577723865e-60,8.475234615129466e-46,1.3815116465489379e-43
1.7267861301658922e-16,0.7054801792849565,1.0041797487960739e-20,4.2113431568259076e-23,3.376986393627941e-25,1.7587059790163653e-20,0.0,0.0,4.732126248033351e-16,6.790802062376588e-29,1.0288481578762607e-36,2.694077544829424e-38,5.345666497469935e-40,4.862371999170497e-52,3.199442348491075e-36,7.334351972860948e-29,1.9365838250717396e-26,2.41935365656633e-38,2.8122334259994425e-49,9.05950778552406e-48,2.371097442841551e-27,2.2617663948744308e-42,6.4351996712618956e-21,4.273254088628109e-50,1.5683425903441903e-39,8.151454327968071e-44,1.305342280583601e-30,4.286818698529868e-30,9.039498445303154e-59,1.9248922268095474e-46,9.43353723203606e-50,2.7962705495313826e-47,2.6579368937657007e-40,1.0583132070321297e-50,3.76,0.0,0.928514743613817,0.9999999997712709,1.664426935454819e-34,5.728073304878062e-37,1.7314865326545112e-12,1.7314865326545377e-12,3.4109724251736666e-27,7.0908542941866035e-31,2.287286632150812e-10,7.782493080496314e-31,2.5425711128391905e-32,4.732226651865528e-16,7.231555043850998e-25,1.551754064324359e-29,3.7425834782853534e-25,5.151579582364328e-14,4.854988851461653e-30,3.376850365212588e-25,2.454126831603732e-18,3.850334421613597e-31,2.273881994398502e-27,3.326971919582634e-26,4.289435609950176e-35,4.223717497202634e-36,6.43519977722745e-21,2.0942743056586914e-44,1.936583825449659e-26,3.38734746513856e-27,1.0421392989201399e-38,3.304513459916116e-48,5.035038585567305e-48,3.0111385348454474e-39,3.403865938844745e-50,3.977912780481978e-55,2.5594775238497815e-59,1.2600582633501433e-55,2.5139266741882128e-49,5.66014683838184e-47,1.9311825992710797e-59,6.4206473400772756e-37,1.271949383933036e-43,9.457328380736091e-37,3.8192855495199617e-42,9.34573419504869e-54,1.758705877850899e-20,1.2370130609862835e-29,1.814803810387184e-43,3.989508506493569e-37,5.601314102917724e-32,1.3992596262865404e-36,5.473836949138096e-48,9.286885768339577e-26,1.4807917129115077e-44,3.420711217499767e-38,1.9388466605382953e-49,7.621121804151998e-48,2.454126815410015e-18,5.048176483629582e-59,6.782533090199189e-45,1.1053623707884071e-42
3.4535751879662277e-16,0.7054801792851745,2.0084395135499715e-20,8.422693733600363e-23,1.3507962742608142e-24,3.5174149416823136e-20,0.0,0.0,9.464260517636037e-16,2.716324278566398e-28,8.230797468340713e-36,2.155274765168929e-37,4.276539553675072e-39,3.889903320086775e-51,1.2797785589827575e-35,2.933744461649014e-28,7.746345137753265e-26,1.9354857859372525e-37,2.249800645157264e-48,7.247629476262073e-47,9.484401831402632e-27,1.8094157968696357e-41,1.287041010632539e-20,6.83721736280826e-49,1.2546759246033732e-38,6.52118123067289e-43,5.221375774133949e-30,1.7147296501377848e-29,1.4490726183935675e-57,1.539916056322223e-45,1.509368864260243e-48,2.237021298026276e-46,2.1263526767295573e-39,1.6933038586708882e-49,3.76,0.0,0.9285147436120593,0.9999999995425415,1.3315435229472003e-33,4.582465435035199e-36,3.462976000908295e-12,3.462976000908401e-12,1.3643906176198614e-26,2.8363452751876095e-30,4.574575741164303e-10,3.1130012254309184e-30,1.0170300359040212e-31,9.46446130501651e-16,2.8926256712613184e-24,6.208756269380932e-29,1.4970352917444277e-24,1.0303167898740588e-13,1.9419980262321327e-29,1.3507418633624051e-24,4.908257788447484e-18,1.5401361107044997e-30,9.095539423565774e-27,1.3307904560352131e-25,1.7157763410749503e-34,1.689489985793336e-35,1.2870410530188146e-20,1.6754218652019078e-43,7.746345139496566e-26,1.3549406684523107e-26,8.337126749252585e-38,5.286091465854878e-47,8.056076058276464e-47,2.408914491445408e-38,5.446194300242801e-49,6.364670289753633e-54,4.095170131530682e-58,2.016625109416164e-54,2.0111439250769048e-48,4.529305730488084e-46,3.0898959947196144e-58,5.1365244390579975e-36,1.0175616002413242e-42,7.565873809995738e-36,3.0554327780359007e-41,1.4953198453293444e-52,3.517414537019826e-20,4.948058525485019e-29,1.4518451488755457e-42,3.191611514068489e-36,2.240528486243309e-31,5.597046874178942e-36,4.379078938672982e-47,3.7147590308603565e-25,1.1843711626241573e-43,2.7365730263852787e-37,3.10215949869874e-48,1.2168073933750162e-46,4.908257723672537e-18,8.077100919176953e-58,5.429754977230074e-44,8.845308478624102e-42
6.907153303566898e-16,0.7054801792856104,4.0171939836067295e-20,1.6845395727034504e-22,5.4031885257629075e-24,7.034832872707379e-20,0.0,0.0,1.8928529052669855e-15,1.0865304019282638e-27,6.58464285080806e-35,1.7242363422473517e-36,3.421234199000471e-38,3.1119248844980654e-50,5.119117428686251e-35,1.1734984843938915e-27,3.098540015082167e-25,1.5483897603096408e-36,1.7998587581162855e-47,5.798127875435385e-46,3.7937631445660485e-26,1.4475337059417091e-40,2.574083053668321e-20,1.0939556325806456e-47,1.003741469844421e-37,5.216957947335642e-42,2.0885516474997613e-29,6.858922884009026e-29,2.3273187597720507e-56,1.2319337435120208e-44,2.4149924848116063e-47,1.7896195021032528e-45,1.701083414816473e-38,2.7092883688611795e-48,3.76,0.0,0.9285147436085439,0.9999999990850832,1.0652356072890041e-32,3.6659750561757497e-35,6.9259549374028285e-12,6.925954937403253e-12,5.457565241407357e-26,1.1345387921256894e-29,9.149149756019032e-10,1.2452013097269481e-29,4.0681251104424745e-31,1.8928930545784553e-15,1.1570509845830368e-23,2.484889783124659e-28,5.98814494894739e-24,2.0606344531195744e-13,7.767997173839832e-29,5.4029708863262644e-24,9.816519595499244e-18,6.1605514289879986e-30,3.638217986857851e-26,5.323165176632914e-25,6.863109050723362e-34,6.757970948699139e-35,2.5740832232135298e-20,1.3403383826699267e-42,3.0985400159647847e-25,5.419765795607098e-26,6.66970633034844e-37,8.454112256776049e-46,1.2889723739588267e-45,1.927132954357174e-37,8.713917230761985e-48,1.0183479675473963e-52,6.552276087409923e-57,3.228294527957254e-53,1.6089156970018368e-47,3.625337743961866e-45,4.943834079371503e-57,4.1092209144416843e-35,8.140508176925422e-42,6.052703347944942e-35,2.4443477246453236e-40,2.3925136455272686e-51,7.034831254055536e-20,1.9792246603569358e-28,1.1614768954434701e-41,2.5532910637736826e-35,8.962119611707614e-31,2.23882117469195e-35,3.503267763851209e-46,1.485904557027615e-24,9.470755618821165e-43,2.1892600333016365e-36,4.963458858005943e-47,1.9448341422758747e-45,9.8165193363993e-18,1.2923390004234983e-56,4.349759937023858e-43,7.080086264712797e-41
