Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289)
1.0738398653832442e-06,0.8395702510295542,0.00031535085003568154,6.0469390226295694e-05,0.00021816443425632471,0.000923475087453274,0.0,0.0,5.7788065186505495e-05,1.1961791828257064e-07,4.810927615357262e-05,5.010918499607826e-09,1.0347354321216318e-08,1.052607163483579e-14,1.926796283609481e-11,6.05672217246662e-09,9.612271643626974e-08,2.5953080663240205e-08,1.7139731586410048e-08,1.4580235573477314e-09,9.751125526333262e-05,8.824862177405905e-10,4.341231389130808e-10,8.376752709608757e-12,3.2609074246482934e-12,2.989974181048334e-07,2.664351838481102e-08,1.3729346612509397e-09,1.5846422070987412e-15,7.068500296566425e-15,8.672160450839965e-12,4.0714877927583253e-13,2.4496539417929503e-08,5.174877290577784e-13,3.76,0.0,0.34506546847332653,0.9973718418978827,0.0003569553737069876,9.309602365046525e-09,0.17827061259423777,0.17868052007256557,1.771908926692326e-07,6.09845589218942e-10,0.0021276482166772857,4.159898352162759e-05,8.41107688846259e-05,3.16162488443679e-05,2.5995991568655317e-06,0.0004944862900164613,0.0009007820659497508,0.009570332917688204,3.8549780997427815e-05,0.00011698461537748342,1.4195313578342813e-06,2.3568871361119463e-08
1.085451093147044e-06,0.8398205403513118,0.00032398074628162094,6.275947594391388e-05,0.00022441635397789708,0.0009528209516930383,0.0,0.0,5.846965499268507e-05,1.220997238631935e-07,5.059098462921481e-05,5.3181351699460155e-09,1.0702550485514632e-08,1.1652762750565425e-14,2.075030866118668e-11,6.360548751240167e-09,1.005639034793187e-07,2.7019906957694714e-08,1.8263119563121285e-08,1.5314942202623422e-09,9.950919994824729e-05,9.027479519405851e-10,4.5582147980737493e-10,9.084999315220953e-12,3.4175020587582823e-12,3.2028123711644744e-07,2.7470570639773865e-08,1.4692639326468658e-09,1.7496306850137278e-15,7.767894902821224e-15,9.351815601505995e-12,4.324452887083969e-13,2.5411836524881697e-08,5.59573362096352e-13,3.76,0.0,0.3434374074552499,0.9973559101786913,0.00037035176874060513,9.795303417691861e-09,0.17980078192263177,0.1802243661258252,1.7871340342842873e-07,6.150964258886726e-10,0.002127614263138493,4.326427630757202e-05,8.796439565646152e-05,3.2394911281508954e-05,2.661952305598524e-06,0.0005098991135114976,0.0009295842995790354,0.009652920366336347,4.012588421549012e-05,0.00011924821284102412,1.4659353063675138e-06,2.4077352797217246e-08
1.097062320910844e-06,0.8400698667697245,0.00033280357720211304,6.512400974870245e-05,0.00023081656148466297,0.000982858831514603,0.0,0.0,5.915654164682982e-05,1.2460920374285162e-07,5.3178334473912906e-05,5.6426583340605356e-09,1.1067701817986837e-08,1.2893278335026381e-14,2.233820686025316e-11,6.678072728360207e-09,1.0517075229818564e-07,2.8122048765708425e-08,1.9450296013429258e-08,1.608021501760318e-09,0.00010152489419461985,9.232731046314504e-10,4.784920076007048e-10,9.846728471123767e-12,3.580300629470196e-12,3.4297609327160173e-07,2.8318102887737157e-08,1.5717676953792179e-09,1.93006579080815e-15,8.53224277504341e-15,1.0081689856237766e-11,4.591793129209908e-13,2.6354565631446155e-08,6.04740261634153e-13,3.76,0.0,0.3418157249521974,0.9973395325033021,0.00038414649259458717,1.0301005946724828e-08,0.18132332079262573,0.18176097050283288,1.8022832353657486e-07,6.203211388616385e-10,0.0021275793591176294,4.49827890156338e-05,9.195659980606798e-05,3.318882665962427e-05,2.7255168651757387e-06,0.0005256803807106177,0.0009590918673816268,0.00973518182881169,4.1753211505099064e-05,0.00012152810256576956,1.5136331990517366e-06,2.4592192670085757e-08
1.1086735486746438e-06,0.8403182384560193,0.00034182335803525454,6.756516727394789e-05,0.00023736840850738139,0.0010136011441875615,0.0,0.0,5.984890243857218e-05,1.271466648082065e-07,5.587495344895463e-05,5.985412266183132e-09,1.144307690340722e-08,1.4258570449037584e-14,2.4038742586526488e-11,7.009865937131204e-09,1.0994837931655158e-07,2.9260512681355106e-08,2.0704399276557163e-08,1.6877108571625354e-09,0.00010355826970258869,9.440649210251755e-10,5.021757402885254e-10,1.0665566806373568e-11,3.749514934837285e-12,3.6716923986291663e-07,2.918658270882068e-08,1.6808098224318512e-09,2.1272473566699386e-15,9.367230240190036e-15,1.0865380994903772e-11,4.874267365862816e-13,2.732542498388975e-08,6.531943620233287e-13,3.76,0.0,0.340200370595769,0.9973226972890911,0.0003983493893563363,1.0827338701328654e-08,0.18283824738639576,0.1832903617762638,1.8173567112070651e-07,6.255197931746875e-10,0.0021275434799271904,4.675593428523991e-05,9.609127357623385e-05,3.3998274360445626e-05,2.790315512469516e-06,0.0005418372278471881,0.0009893184488145748,0.009817122471188586,4.343313338453249e-05,0.00012382415822272098,1.5626562388093846e-06,2.5113473984810794e-08
1.1202847764384437e-06,0.8405656636183527,0.0003510441850107744,7.008518435122011e-05,0.00024407532017866248,0.0010450605119366025,0.0,0.0,6.0546917328154964e-05,1.2971242775597582e-07,5.868456966592655e-05,6.3473693654150335e-09,1.1828952216347851e-08,1.5760604886917634e-14,2.5859458647524757e-11,7.356522954690867e-09,1.1490204807595673e-07,3.043633483216803e-08,2.202870338862943e-08,1.7706708591860304e-09,0.00010560925879869444,9.65126828123352e-10,5.269154320357886e-10,1.154536474572067e-11,3.925363863537327e-12,3.9295294540349746e-07,3.007648849600703e-08,1.7967740711455169e-09,2.342573976092087e-15,1.0279015312711385e-14,1.1706742948747658e-11,5.172672118680505e-13,2.8325129146461508e-08,7.051545025598515e-13,3.76,0.0,0.3385912938670748,0.9973053926713858,0.00041297052995884105,1.1374945704733111e-08,0.1843455793931641,0.1848125682985149,1.832354638183581e-07,6.306924523015205e-10,0.0021275066002787663,4.8585158987772495e-05,0.00010037240134270956,3.4823538621932146e-05,2.8563713256207506e-06,0.0005583769240211201,0.0010202779677674799,0.00989874754655107,4.516705373839902e-05,0.0001261362551765959,1.6130362911783566e-06,2.564128333609301e-08
1.1318960042022435e-06,0.8408121505029998,0.0003604702365907643,7.268635858242034e-05,0.0002509407964011021,0.0010772497649529406,0.0,0.0,6.125076897933981e-05,1.3230682734700947e-07,6.16110139765587e-05,6.729552633136935e-09,1.2225612340026534e-08,1.7412452283070274e-14,2.7808384421808126e-11,7.718661985958976e-09,1.200371740341484e-07,3.165058188077834e-08,2.342662343215153e-08,1.8570132795599783e-09,0.00010767779446275263,9.864624428726006e-10,5.527556505863172e-10,1.2490209357323154e-11,4.108073667063763e-12,4.204247613261257e-07,3.098830964401726e-08,1.9200650995199292e-09,2.5775498676070996e-15,1.1274264959187209e-14,1.260990413863843e-11,5.487843349986411e-13,2.9354409321031834e-08,7.608532144774393e-13,3.76,0.0,0.3369884440911459,0.9972876064971304,0.0004280202171331388,1.1944486606437989e-08,0.1858453340022417,0.1863276182013041,1.847277187706688e-07,6.358391781348394e-10,0.0021274686942677023,5.0471944972372106e-05,0.00010480406167184864,3.5664908581293714e-05,2.9237077881577183e-06,0.0005753068735254371,0.0010519845965313252,0.009980062397267961,4.695641055615431e-05,0.00012846427050491595,1.664805895748214e-06,2.6175711013100764e-08
1.1435072319660434e-06,0.8410577073955606,0.0003701057747168638,7.537105094838007e-05,0.000257968413233649,0.001110181944402386,0.0,0.0,6.196064279166607e-05,1.3493021266458912e-07,6.465822241596705e-05,7.133038277153351e-09,1.2633350191351933e-08,1.9228387225184606e-14,2.989406657761699e-11,8.096925782302055e-09,1.2535932956945105e-07,3.2904352065199753e-08,2.4901721089392662e-08,1.946853172404014e-09,0.00010976381035632818,1.0080755806680938e-09,5.797428583809274e-10,1.3504437906320761e-11,4.29787824461636e-12,4.496878030195452e-07,3.192254673922792e-08,2.0511095312517883e-09,2.8337921861680603e-15,1.2360195177195148e-14,1.3579287131629143e-11,5.820658305975382e-13,3.0414013669961693e-08,8.205375562850957e-13,3.76,0.0,0.33539177043133533,0.997269326318421,0.0004435089904495711,1.253663704559016e-08,0.1873375278959197,0.18783553939525677,1.8621245261533484e-07,6.40960030968243e-10,0.002127429735361817,5.2417809822643104e-05,0.0001093904294108293,3.65226783170857e-05,2.9923487930681607e-06,0.0005926346181961831,0.0010844527597878245,0.01006107245731845,4.880267668168604e-05,0.00013080808301765061,1.7179982776357545e-06,2.6716851107250093e-08
1.1551184597298433e-06,0.8413023426221662,0.0003799551460631683,7.814168745468748e-05,0.0002651618242959423,0.0011438703054281255,0.0,0.0,6.267672693199883e-05,1.3758294737701562e-07,6.783023870014809e-05,7.558958449042998e-09,1.3052467252380976e-08,2.122399606508128e-14,3.212560170438631e-11,8.491982596346034e-09,1.308742492033243e-07,3.419877627961259e-08,2.645771040773038e-08,2.0403089593920076e-09,0.00011186724085289746,1.0299702642188114e-09,6.079254975749293e-10,1.4592652152613182e-11,4.495019441413769e-12,4.808510448221733e-07,3.2879711750521985e-08,2.190357071677113e-09,3.1130388107473278e-15,1.3544614091683381e-14,1.4619629710262975e-11,6.172037440381851e-13,3.150470764208097e-08,8.844700004877435e-13,3.76,0.0,0.3338012218837041,0.997250539385924,0.00045944763144867854,1.315208902603724e-08,0.18882217724220765,0.18933635956948022,1.8768968147941386e-07,6.460550694778768e-10,0.0021273896963872716,5.442430762420984e-05,0.00011413577781025504,3.739714689027738e-05,3.0623186468177082e-06,0.0006103678397853973,0.001117697138617717,0.010141783254668767,5.070736057393945e-05,0.00013316757327742708,1.7726473589923296e-06,2.7264801622981396e-08
1.1667296874936432e-06,0.8415460645507026,0.00039002278329407507,8.100076081542088e-05,0.00027252476219032703,0.0011783283201461632,0.0,0.0,6.339921236530059e-05,1.4026541000454544e-07,7.113121677857494e-05,8.00850412151712e-09,1.3483273808414184e-08,2.341629417692527e-14,3.451267097490125e-11,8.904527174433403e-09,1.3658783505412174e-07,3.5535019197608415e-08,2.809846378537486e-08,2.1375025167242314e-09,0.00011398802106978732,1.052150732788604e-09,6.373540791560232e-10,1.5759733433336038e-11,4.699747361197892e-12,5.140296296198557e-07,3.386032822095785e-08,2.3382816768721778e-09,3.4171566386148237e-15,1.483596828609955e-14,1.573600745574426e-11,6.542946421847736e-13,3.2627274301643924e-08,9.529293749241818e-13,3.76,0.0,0.33221674727139994,0.9972312326421731,0.00047584716886255165,1.3791551303615192e-08,0.19029929768741832,0.19083010619112645,1.8915942097197758e-07,6.511243507038517e-10,0.0021273485495115732,5.649302974305608e-05,0.00011904448067889401,3.828861838419182e-05,3.133642073307536e-06,0.000628514362356846,0.0011517326745263227,0.01022220041370087,5.2672007078540756e-05,0.00013554262362032028,1.8287877705345128e-06,2.781966459160158e-08
1.178340915257443e-06,0.8417888815920406,0.0004003132063262317,8.395083217547092e-05,0.0002800610399412353,0.0012135696806312506,0.0,0.0,6.412829288455982e-05,1.4297799419073345e-07,7.456542344274086e-05,8.48292811293496e-09,1.3926089192965534e-08,2.58238534761255e-14,3.706557696304235e-11,9.33528178828901e-09,1.4250616253597015e-07,3.6914280439971345e-08,2.98280181862678e-08,2.238559263930769e-09,0.00011612608690198424,1.074621451827599e-09,6.680812763745643e-10,1.7010858572808327e-11,4.912320693750338e-12,5.493451937215301e-07,3.4864931460132844e-08,2.495382778256022e-09,3.7481504187868715e-15,1.6243392600411795e-14,1.693385795323198e-11,6.934398228252711e-13,3.3782514660118573e-08,1.0262118621638405e-12,3.76,0.0,0.33063829523902943,0.9972113927147361,0.000492718883927402,1.4455749786263902e-08,0.19176890434859542,0.19231680650494473,1.9062168617660647e-07,6.561679300314295e-10,0.00212730626623144,5.862560561456444e-05,0.0001241210145702725,3.9197401943210206e-05,3.2063442177638445e-06,0.0006470821547041539,0.0011865745734845469,0.010302329657693848,5.4698198210359906e-05,0.00013793311817723397,1.8864548630892348e-06,2.8381546188264368e-08
1.189952143021243e-06,0.842030802201273,0.0004108310235936926,8.699453287213414e-05,0.0002877745524515881,0.001249608301891022,0.0,0.0,6.486416513980486e-05,1.4572110897823846e-07,7.813724099148763e-05,8.98354826649024e-09,1.4381242039855275e-08,2.8466941081153964e-14,3.979528274968702e-11,9.784997307529711e-09,1.4863548631765877e-07,3.8337795789195016e-08,3.1650581593348484e-08,2.3436082545288314e-09,0.0001182813750579121,1.0973871230089465e-09,7.001620227097696e-10,1.83515166651461e-11,5.133007058295518e-12,5.869262077148522e-07,3.589406873710934e-08,2.6621865651289833e-09,4.108172159314981e-15,1.7776763644000014e-14,1.8219006735145012e-11,7.347455331366621e-13,3.4971248010654744e-08,1.1046320606243753e-12,3.76,0.0,0.3290658142470254,0.9971910059092577,0.000510074315788085,1.5145427947603913e-08,0.1932310118057854,0.19379648753282266,1.9207649164373042e-07,6.611858611719836e-10,0.0021272628173589097,6.08237035431547e-05,0.00012936996100079397,4.012381181012892e-05,3.2804506505513372e-06,0.0006660793327909458,0.0012222383099834075,0.01038217681135887,5.6787553946937525e-05,0.00014033894289588553,1.9456847191440934e-06,2.8950556852162178e-08
1.2015633707850428e-06,0.8422718348789651,0.0004215809333153356,9.013456623666216e-05,0.0002956692779758462,0.0012864583248259106,0.0,0.0,6.560702866612938e-05,1.4849517908914127e-07,8.185116995395149e-05,9.51175079196609e-09,1.4849070542686836e-08,3.1367670075175945e-14,4.271345345741428e-11,1.025445431472776e-08,1.5498224655746912e-07,3.980683845306497e-08,3.357053970979872e-08,2.45278226855651e-09,0.0001204538230972805,1.1204526946863678e-09,7.336536146076868e-10,1.978752677730924e-11,5.3620833637233485e-12,6.269083340330466e-07,3.694829947376205e-08,2.8392473276758334e-09,4.499531145424487e-15,1.944675728825253e-14,1.9597695086524203e-11,7.783231975346664e-13,3.619431226506295e-08,1.1885241113068213e-12,3.76,0.0,0.32749925256601325,0.9971700582023802,0.0005279252669952495,1.5861347254649444e-08,0.1946856340941502,0.19526917607331912,1.9352385138281534e-07,6.661781961437502e-10,0.0021272181730027187,6.308903151240117e-05,0.00013479600869900602,4.106816736205278e-05,3.355987370902462e-06,0.0006855141622125583,0.0012587396311000219,0.01046174780342838,5.894173303268385e-05,0.0001427599855634082,2.006514164392746e-06,2.9526811410001378e-08
1.2131745985488427e-06,0.8425119881724065,0.00043256772476352905,9.337370943645091e-05,0.0003037492796093068,0.0013241341191722932,0.0,0.0,6.635708591065167e-05,1.5130064520982326e-07,8.571183187094927e-05,1.0068993778358633e-08,1.5329922721982526e-08,3.4550163405265007e-14,4.583250036323275e-11,1.0744464264816461e-08,1.6155307543098532e-07,4.132272037977506e-08,3.559246291831972e-08,2.5662179070053277e-09,0.00012264336947111145,1.1438233727884378e-09,7.686158192397244e-10,2.1325056623081207e-11,5.599836186626284e-12,6.694348019944134e-07,3.802819543839709e-08,3.0271488630590207e-09,4.9247046080292e-15,2.1264910421632385e-14,2.1076609845211735e-11,8.242896552682492e-13,3.7452564293123565e-08,1.2782428942947437e-12,3.76,0.0,0.32593855827117996,0.99714853523453,0.0005462838090957411,1.66042876103776e-08,0.19613278469592066,0.19673489870118668,1.9496377885438878e-07,6.711449852523729e-10,0.002127172302554898,6.542333800549001e-05,0.00014040395588558682,4.2030793144702384e-05,3.4329808105538965e-06,0.0007053950606788432,0.0012960945605728718,0.010541048669300323,6.116243379373834e-05,0.00014519613582958212,2.068980779264646e-06,3.01104292028363e-08
1.2247858263126426e-06,0.8427512706768779,0.0004437962795329782,9.671481535855314e-05,0.00031201870679320416,0.001362650286426175,0.0,0.0,6.711454225832733e-05,1.5413796428044893e-07,8.97239721356185e-05,1.0656810886092793e-08,1.582415670026709e-08,3.8040732044592334e-14,4.916562774764514e-11,1.125587069070926e-08,1.6835480397011803e-07,4.2886793627195494e-08,3.772111350895968e-08,2.6840556881738234e-09,0.00012484995356405607,1.1675046321660364e-09,8.051109875442541e-10,2.2970642261388238e-11,5.846562168212006e-12,7.146568011071696e-07,3.913434093948268e-08,3.2265059473272126e-09,5.3863490848552454e-15,2.3243687269042005e-14,2.2662915338919202e-11,8.727674081265072e-13,3.874688026403153e-08,1.374165299429471e-12,3.76,0.0,0.32438367923664757,0.9971264223025778,0.0005651622883168369,1.7375047811921612e-08,0.19757247653218885,0.19819368176688712,1.9639628696190603e-07,6.760862770712541e-10,0.002127125174677379,6.782841283585743e-05,0.00014619871258356813,4.301201890500854e-05,3.511457837281381e-06,0.0007257306005175282,0.0013343194028839886,0.010620085553738185,6.345139496336015e-05,0.00014764728523070824,2.133122910427835e-06,3.0701534216339596e-08
1.2363970540764424e-06,0.8429896910369219,0.00045527157280861644,0.00010016081453519697,0.00032048179683514416,0.0014020216627445776,0.0,0.0,6.787960605653042e-05,1.5700760978909162e-07,9.389246289411424e-05,1.1276815227998902e-08,1.633214098540392e-08,4.186806863787649e-14,5.2726882648006996e-11,1.178955045709041e-08,1.7539446923284504e-07,4.450045178906837e-08,3.996145318650231e-08,2.806440145964222e-09,0.00012707351573911857,1.1915022284098568e-09,8.432041728282912e-10,2.4731208875456283e-11,6.102568431224718e-12,7.627338934645409e-07,4.026733301932283e-08,3.4379658759668767e-09,5.887312519321635e-15,2.5396550597580744e-14,2.436428761120079e-11,9.23884878641072e-13,4.007815598976793e-08,1.4766915758560957e-12,3.76,0.0,0.3228345631298555,0.9971037043523722,0.0005845733313448234,1.817444602520685e-08,0.19900472195453875,0.19964555139609888,1.9782138804345884e-07,6.810021184217162e-10,0.002127076757281931,7.030608798782739e-05,0.00015218530295825486,4.4012179621861355e-05,3.59144575832347e-06,0.0007465295111975629,0.0013734307473456104,0.010698864713627484,6.58103965176984e-05,0.0001501133272141373,2.198979682252799e-06,3.1300255214583344e-08
1.2480082818402423e-06,0.8432272579476211,0.0004669986746313376,0.00010371471711199151,0.00032914287644435707,0.0014422633218216423,0.0,0.0,6.865248863831508e-05,1.5991007207053556e-07,9.822230600715356e-05,1.1930703448686063e-08,1.6854254762505215e-08,4.6063457953154994e-14,5.653120769437131e-11,1.2346415064426914e-08,1.8267932182453455e-07,4.616513148107491e-08,4.231865086894384e-08,2.9335199301441055e-09,0.0001293139973849106,1.2158222101553803e-09,8.829632552216333e-10,2.6614092692595328e-11,6.3681730180841546e-12,8.138344460883673e-07,4.1427781647493675e-08,3.662210076029878e-09,6.430647145464616e-15,2.7738038152323087e-14,2.6188951098970232e-11,9.77776679178839e-13,4.1447307270174747e-08,1.58624676543553e-12,3.76,0.0,0.321291157405955,0.9970803659711408,0.0006045298511983739,1.9003320276903313e-08,0.20042953273651393,0.2010905334892178,1.992390938633224e-07,6.858925543529964e-10,0.002127027017515,7.28582384670448e-05,0.0001583688676862411,4.503161553487515e-05,3.6729723236844576e-06,0.0007678006818718125,0.0014134454721886594,0.010777392520789505,6.82412605217704e-05,0.00015259415716346804,2.266591008224564e-06,3.1906725877408936e-08
1.2596195096040422e-06,0.8434639801558813,0.0004789827511602998,0.00010737961485949656,0.00033800636328121817,0.0014833905777363208,0.0,0.0,6.943340434426593e-05,1.628458586097857e-07,0.00010271863607318389,1.2620260012439428e-08,1.739088819475518e-08,5.0661005574245696e-14,6.05944972168667e-11,1.2927412005347989e-08,1.9021683379317112e-07,4.7882313889899785e-08,4.479809078913404e-08,3.0654479085948923e-09,0.0001315713409655632,1.2404709318932123e-09,9.244590722920828e-10,2.8627064107905776e-11,6.643705351532754e-12,8.681360841138697e-07,4.261630991385311e-08,3.899955792878097e-09,7.019623210577492e-15,3.028384468861796e-14,2.814571793554166e-11,1.0345838923264196e-12,4.285527023949326e-08,1.7032822253375667e-12,3.76,0.0,0.31975340930222,0.997056391379756,0.000625045053197114,1.9862528964626233e-08,0.20184692006492136,0.20252865372085235,2.0064941560333716e-07,6.907576281220776e-10,0.0021269759217449583,7.548678316047757e-05,0.00016475466635285755,4.607067217102561e-05,3.7560657293063053e-06,0.0007895531639384217,0.001454380748650261,0.010855675464852919,7.074585198545276e-05,0.0001550896724244273,2.335997602289553e-06,3.252108494146695e-08
1.271230737367842e-06,0.843699866461725,0.0004912290659304553,0.00011115868322882999,0.000347076767520437,0.0015254189877683484,0.0,0.0,7.022257054284144e-05,1.6581549435030606e-07,0.00010738672351393808,1.3347361710284939e-08,1.7942442733504616e-08,5.569788638878614e-14,6.493365682517244e-11,1.3533526175639756e-08,1.9801470692236208e-07,4.965352638860904e-08,4.7405380912232695e-08,3.2023812715687835e-09,0.00013384549007343076,1.265455067303157e-09,9.67765556147565e-10,3.0778352078936845e-11,6.92950671916975e-12,9.258261657437303e-07,4.3833554220922264e-08,4.151957854696932e-09,7.657743590888877e-15,3.3050909991696774e-14,3.024403006528213e-11,1.0944543629810675e-12,4.4303001714110456e-08,1.828277245469866e-12,3.76,0.0,0.31822126583247745,0.9970317644248784,0.0006461324410256961,2.0752951386378908e-08,0.20325689453097062,0.20395993753931418,2.0205236385413128e-07,6.955973811733677e-10,0.002126923435540985,7.819368570573404e-05,0.00017134807987731888,4.712970036900919e-05,3.840754620098953e-06,0.0008117961736201049,0.0014962540450573617,0.010933720156184044,7.332607972926713e-05,0.0001575997723314459,2.407240990122966e-06,3.314347634500454e-08
1.282841965131642e-06,0.8439349257195873,0.0005037429811038894,0.00011505518345198307,0.00035635869342727977,0.0015683643551790418,0.0,0.0,7.102020764911032e-05,1.6881952200700826e-07,0.00011223197772312001,1.4113982397407122e-08,1.8509331438015497e-08,6.121461455723058e-14,6.956666667287291e-11,1.4165781342209983e-08,2.0608088144766122e-07,5.1480344221863914e-08,5.0146361682243426e-08,3.344481637975723e-09,0.00013613638948472626,1.2907816231309332e-09,1.012959877369182e-09,3.307666986230876e-11,7.2259307833444346e-12,9.871022799362341e-07,4.5080164475426454e-08,4.419010518043056e-09,8.348759359544059e-15,3.605751330015768e-14,3.249400436888756e-11,1.1575430025768906e-12,4.579147954124089e-08,1.9617407667592464e-12,3.76,0.0,0.31669467378156235,0.9970064685709632,0.0006678058228936244,2.167548829029805e-08,0.20465946612124802,0.20538441016610448,2.0344794860618017e-07,7.004118531182473e-10,0.002126869523655591,8.098095536941726e-05,0.0001781546129647683,4.820905630116758e-05,3.927068092817844e-06,0.0008345390945605711,0.0015390831309033167,0.011011533328876305,7.59838972597172e-05,0.00016012435823494362,2.4803635203015846e-06,3.377404937647994e-08
1.2944531928954418e-06,0.8441691668396162,0.0005165299587134701,0.0001190724646875054,0.0003658568409461315,0.001612242731953285,0.0,0.0,7.182653914177742e-05,1.7185850238399873e-07,0.0001172599502789484,1.4922197972675743e-08,1.9091979305256245e-08,6.725533678947127e-14,7.451264863244004e-11,1.482524167049058e-08,2.1442354522352517e-07,5.336439226471164e-08,5.302711511152957e-08,3.4919151637218926e-09,0.00013844398521823374,1.3164579536269177e-09,1.0601225961385313e-09,3.553124216755891e-11,7.53334411798077e-12,1.0521727678299276e-06,4.635680427877171e-08,4.701949397808033e-09,9.096686370412392e-15,3.9323374577245075e-14,3.490648101208594e-11,1.2240121058827362e-12,4.7321702948253175e-08,2.104213206685903e-12,3.76,0.0,0.3151735796998023,0.99698048689213,0.0006900793177910031,2.263106244583313e-08,0.20605464420852407,0.20680209659539775,2.0483617924069832e-07,7.05201081714497e-10,0.0021268141500125452,8.385064793420967e-05,0.00018517989658434195,4.930910149281556e-05,4.015035698777122e-06,0.0008577914804372144,0.0015828860809141653,0.011089121843799605,7.872130365390667e-05,0.00016266333352933762,2.5554083753660467e-06,3.441295882708918e-08
1.3060644206592417e-06,0.8444025987889807,0.0005295955618972343,0.00012321396621221609,0.00037557600730066417,0.0016570704214988966,0.0,0.0,7.264179157839135e-05,1.7493301469709252e-07,0.0001224763382212644,1.577419161263564e-08,1.9690823610171804e-08,7.38681509086939e-14,7.97919376203471e-11,1.5513013313864494e-08,2.2305114337011308e-07,5.5307346858927663e-08,5.6053974227896926e-08,3.6448526521211693e-09,0.00014076822459725016,1.342491775566813e-09,1.1093378209430294e-09,3.815183380800557e-11,7.852126774013858e-12,1.121257268946102e-06,4.7664151116220723e-08,5.001653485098224e-09,9.905822925846972e-15,4.286976310285407e-14,3.749307524528617e-11,1.2940316808187865e-12,4.8894692892332524e-08,2.2562683988796807e-12,3.76,0.0,0.31365792989753466,0.9969538020639075,0.0007129673618402861,2.362061923756615e-08,0.20744243754239522,0.20821302159352353,2.0621706452036817e-07,7.099651028456177e-10,0.0021267572776852385,8.680486659435304e-05,0.00019242969047229716,5.043020283880248e-05,4.104687446386478e-06,0.0008815630575891608,0.0016276812791011115,0.011166492691710248,8.154034445314173e-05,0.00016521660368178749,2.632419582755858e-06,3.506036514728507e-08
1.3176756484230416e-06,0.8446352305931782,0.0005429454561218483,0.0001274832196595901,0.00038552108860481863,0.0017028639812993918,0.0,0.0,7.346619460862089e-05,1.7804365690109085e-07,0.0001278869873938878,1.6672259272943396e-08,2.030631425687796e-08,8.110545184762626e-14,8.542615732641252e-11,1.623024606782923e-08,2.3197238843116474e-07,5.73109377311337e-08,5.923353289454583e-08,3.803469666400957e-09,0.00014310905631491515,1.3688911838746144e-09,1.1606933752646183e-09,4.0948779933265315e-11,8.182672875234078e-12,1.1945872932503649e-06,4.9002896544519324e-08,5.3190472566529555e-09,1.0780768601502644e-14,4.6719613889946484e-14,4.026623289738692e-11,1.3677797917536795e-12,5.051149241015094e-08,2.4185156540215627e-12,3.76,0.0,0.3121476704396631,0.9969263963548438,0.0007364847147440258,2.4645127282959523e-08,0.2088228542397584,0.20961720969844796,2.0759061257990757e-07,7.147039505000614e-10,0.0021266988688763786,8.984576285915717e-05,0.00019990988565916654,5.157273261713154e-05,4.196053803499084e-06,0.0009058637276596742,0.0016734874227955542,0.011243652996421905,8.444311256519168e-05,0.00016778407626169184,2.7114420255994425e-06,3.571643460736967e-08
1.3292868761868414e-06,0.8448670713373497,0.0005565854103933937,0.0001318838513054569,0.0003956970814837543,0.001749640225515944,0.0,0.0,7.429998098548455e-05,1.8119104602181335e-07,0.00013349789585288252,1.761881547089543e-08,2.093891414125623e-08,8.902430740154021e-14,9.143830061696751e-11,1.6978135091741617e-08,2.411962710763543e-07,5.9376949997181994e-08,6.257265601895436e-08,3.967946644323865e-09,0.00014546643050309443,1.3956646678687801e-09,1.214280972680193e-09,4.3933017933233045e-11,8.525391246457139e-12,1.2724068201956835e-06,5.0373746377712125e-08,5.655102879546749e-09,1.1726444306709354e-14,5.089765246165914e-14,4.3239289823701595e-11,1.4454429167531812e-12,5.217316696719666e-08,2.591601949754923e-12,3.76,0.0,0.31064274714025863,0.9968982516179762,0.0007606464663285232,2.5705579075404885e-08,0.21019590177511852,0.2110146852192556,2.0895683091646702e-07,7.194176567503947e-10,0.0021266388849063974,9.297553746414036e-05,0.00020762650701981316,5.273706849945357e-05,4.289165699557428e-06,0.0009307035702518733,0.0017203235266628025,0.011320610018038272,8.74317491748512e-05,0.0001703656609709489,2.7925214533405608e-06,3.63813394622479e-08
