Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125)
0.0002998160323291621,0.4692430681066103,4.1573568370609216e-11,9.773807095057615e-13,8.598496236570534e-10,1.5946160497586713e-08,0.0,0.0,8.589086861863158e-07,4.020401097874944e-09,1.3380205865991469e-08,1.2295734821229185e-13,1.2802717625667183e-18,3.798857186596786e-34,7.509351042270002e-27,6.221465943713608e-19,1.0510115025048167e-10,1.6550167659804648e-11,2.6643907922046745e-22,6.606548431347011e-25,7.073331091210065e-12,1.9141235114924638e-21,3.3917431986247203e-20,5.09941401007571e-15,8.322536800068345e-16,3.0042849750680267e-13,7.400231570149486e-21,2.226796723609914e-17,5.725721948498119e-17,7.807653289072404e-21,1.0042620979184388e-18,4.4460184972699454e-23,8.547171049648455e-16,2.8415375098626405e-15,3.76,0.0,0.7923777088106168,0.9999843311073763,5.785606350352845e-07,4.6356389091717265e-10,0.00019172589126336312,0.0001917393742457975,7.064381125131185e-16,1.1967488372030609e-20,1.4227506300393228e-05,8.155233880535245e-15,5.9952304253711795e-12,5.8377630327920886e-09,3.047911025497692e-10,5.058084512613618e-07,2.309941752204333e-07,6.425131365001926e-09,4.461052957157169e-15,5.635358918833274e-07,2.9672523847090684e-13,4.922091087116192e-15,2.8084068019826073e-13,3.569725133297539e-12,7.469902414647194e-17,1.3924224076318993e-15,1.1356636782111698e-12,4.901468661924914e-15,5.089606722006108e-10,2.693837460827534e-10,5.978019169102585e-14,4.1467669455261855e-13,3.969097846424079e-22,6.1115669305686585e-12,4.260206646120314e-13,3.669342151264935e-15,1.2775414592617414e-21,1.6159073991970635e-21,2.7456689617755443e-22,7.506105051630249e-16,7.392851822035634e-23,4.689363828955034e-19,8.0688841180659e-22,3.608410951464431e-12,1.5261301975821894e-23,5.844800787580901e-23,5.780936791138544e-17
0.00031493722951538223,0.46924388659446414,4.184597798577359e-11,9.860532084984333e-13,8.599549045229878e-10,1.6825118225924997e-08,0.0,0.0,9.029298040102595e-07,4.445433726900391e-09,1.4768199786876516e-08,1.3661006378851096e-13,1.3662059594901086e-18,8.080136049525771e-33,7.640111244363792e-27,6.575082000787236e-19,1.0645758998692996e-10,1.7694652777039398e-11,2.9805283311307204e-22,7.295938329342393e-25,7.804783236751803e-12,2.112092117091466e-21,3.434283952489289e-20,5.547989692303248e-15,8.690768572265284e-16,3.334555574152636e-13,8.136766939981981e-21,2.5103731819679878e-17,6.200384514275602e-17,8.01204731551948e-21,1.0485356462848088e-18,4.83562667793678e-23,8.984527635806909e-16,3.139242577164813e-15,3.76,0.0,0.7923679874392469,0.9999842571615175,6.081350814279179e-07,4.952915162588011e-10,0.00020139432929658157,0.00020140921063908863,7.42063394335359e-16,1.2571094379971296e-20,1.4227505248311485e-05,8.578122764769897e-15,6.349940611610652e-12,5.842473041589625e-09,3.050431928368277e-10,5.320279847030491e-07,2.4295856616745025e-07,6.425089698861676e-09,4.708799288384086e-15,5.915720816234577e-07,3.2025824149905443e-13,5.435721888260286e-15,3.0853025549685695e-13,3.5734648235765792e-12,7.868745991625096e-17,1.4684436561619045e-15,1.1947020282876509e-12,5.171778331399786e-15,5.352894841094967e-10,2.69600595227933e-10,6.611549024726993e-14,4.762929411592214e-13,4.380856044067883e-22,6.700282771860403e-12,4.670902669682757e-13,3.872806590629995e-15,1.3483342229350741e-21,1.706678473698299e-21,2.897271931791856e-22,8.29498830790946e-16,7.802255685580623e-23,4.949529126581667e-19,8.529457627744684e-22,3.612208014467468e-12,1.6132308639405588e-23,6.483150661288618e-23,6.080230553791359e-17
0.00033005842670160237,0.46924470507862037,4.211869270262857e-11,9.947432656855438e-13,8.600645495614339e-10,1.770980850250891e-08,0.0,0.0,9.469511876398704e-07,4.892076662569701e-09,1.6223522730703897e-08,1.5100924611218236e-13,1.4535307231049503e-18,-8.222268601677853e-33,7.771105919155657e-27,6.934057459649388e-19,1.0780098058850018e-10,1.885540325011137e-11,3.3185938968618114e-22,8.020183733101554e-25,8.572214882515221e-12,2.3198003623381664e-21,3.4770084033457084e-20,6.013958369469064e-15,9.064551658602566e-16,3.6839368076158874e-13,8.908773494767009e-21,2.815825405424622e-17,6.687234314109e-17,8.21689523749462e-21,1.0934795704469767e-18,5.2444989506314876e-23,9.422035493652829e-16,3.4517992439268935e-15,3.76,0.0,0.7923582661553096,0.9999841831918405,6.377129999384079e-07,5.274238895187374e-10,0.00021106264809563343,0.00021107899561814697,7.776882368156157e-16,1.3174692944510377e-20,1.4227504195891238e-05,9.002163275097034e-15,6.705659348578034e-12,5.8472064466606775e-09,3.0529651026869415e-10,5.582691853221594e-07,2.549326079262957e-07,6.425048305781271e-09,4.958747911137311e-15,6.195412941597985e-07,3.44616260203509e-13,5.975303280354796e-15,3.37518684979559e-13,3.5772616357934e-12,8.268896544598746e-17,1.5448044795078214e-15,1.2537894895173069e-12,5.442972222285983e-15,5.616345645528095e-10,2.6981852314351797e-10,7.2776250101622e-14,5.436453075478788e-13,4.81306138023487e-22,7.312308464432222e-12,5.097872419838811e-13,4.076935640211978e-15,1.4193582386109086e-21,1.7979051563460208e-21,3.049396106365774e-22,9.12303095250233e-16,8.212996963365188e-23,5.210808011169925e-19,8.997013832605289e-22,3.6160640561259568e-12,1.7016520312241434e-23,7.155258970799497e-23,6.37976573464114e-17
0.0003451796238878225,0.4692455235590724,4.23917135203723e-11,1.0034509444786713e-12,8.60178566848173e-10,1.8600237622716448e-08,0.0,0.0,9.90972767568417e-07,5.360364409423133e-09,1.774601548700431e-08,1.6615900696197118e-13,1.5422525468216786e-18,-6.691374019296076e-34,7.902583748985805e-27,7.298408381422921e-19,1.0913496307789335e-10,2.0032344815631478e-11,3.679261983556014e-22,8.779385516087687e-25,9.375625669982024e-12,2.5372482001186426e-21,3.519968574918337e-20,6.497564452599427e-15,9.444094308193111e-16,4.052701845757279e-13,9.716331238053583e-21,3.143905607056219e-17,7.186323584648466e-17,8.422730419746228e-21,1.1391191652562523e-18,5.673164822774809e-23,9.859701413000725e-16,3.779212337322685e-15,3.76,0.0,0.79234854495865,0.9999841091983035,6.672945407504575e-07,5.599576839865991e-10,0.00022073084766061378,0.00022074872902361187,8.133126399542331e-16,1.377828406565652e-20,1.4227503143131069e-05,9.427359702848683e-15,7.062380853929741e-12,5.8519634730997366e-09,3.0555106667087597e-10,5.84532158618057e-07,2.669163484615798e-07,6.425007185348048e-09,5.210901017586374e-15,6.474436913289979e-07,3.6979928753965205e-13,6.5409007565399726e-15,3.678059490884975e-13,3.581115763265855e-12,8.670361707208648e-17,1.6215065822722644e-15,1.3129263123029776e-12,5.7150561899427675e-15,5.879957699244067e-10,2.7003754024146253e-10,7.976337808573864e-14,6.169859412115625e-13,5.265732040824361e-22,7.94724218934018e-12,5.540835180479035e-13,4.281733694358513e-15,1.4906150356873637e-21,1.8895910846531546e-21,3.202045250745007e-22,9.990198072254337e-16,8.625084502466337e-23,5.473206633012729e-19,9.471581843956174e-22,3.619979274836668e-12,1.7913991585035385e-23,7.861219810626336e-23,6.679543533534681e-17
0.00036030082107404266,0.46924634203581367,4.266504101590513e-11,1.0121763025342576e-12,8.602969636609242e-10,1.949641189708145e-08,0.0,0.0,1.034994475543295e-06,5.850331319556204e-09,1.9335519217170844e-08,1.8206349743846528e-13,1.6323794479620351e-18,1.1512175448613804e-32,8.03473490132754e-27,7.66815803597526e-19,1.10462223273923e-10,2.122543600117672e-11,4.0632174385487273e-22,9.573639448555956e-25,1.0215015240619098e-11,2.764435582633804e-21,3.563204066478342e-20,6.999062966558085e-15,9.829572058749686e-16,4.4411247001399986e-13,1.0559520875070842e-20,3.49536622678474e-17,7.697729791305687e-17,8.629954714545373e-21,1.1854757679460657e-18,6.122155405054949e-23,1.0297532154837495e-15,4.12148691291473e-15,3.76,0.0,0.792338823849112,0.9999840351808646,6.968798543016896e-07,5.928905021566667e-10,0.00023039892799160726,0.00023041841069650879,8.489366037515274e-16,1.4381867743418588e-20,1.4227502090030828e-05,9.853718984431227e-15,7.420102815063065e-12,5.856744286134637e-09,3.0580687070995807e-10,6.108170109372783e-07,2.7890983612272246e-07,6.4249663344189965e-09,5.46526196183829e-15,6.752794345728602e-07,3.9580732780202286e-13,7.132580009227755e-15,3.993920376317177e-13,3.585027362058843e-12,9.073150529380689e-17,1.6985516745866129e-15,1.3721127488858282e-12,5.988036145352277e-15,6.143729572581788e-10,2.7025765414787653e-10,8.707778301103312e-14,6.965672137298989e-13,5.738886257069658e-22,8.60469615334206e-12,5.999520032005952e-13,4.487205198318101e-15,1.5621061608281906e-21,1.9817402139244375e-21,3.355223198041886e-22,1.0896454992027179e-15,9.038527247457268e-23,5.736731648957763e-19,9.953189048690969e-22,3.6239538302131248e-12,1.8824774411785588e-23,8.601127479661496e-23,6.979565159946776e-17
0.0003754220182602628,0.4692471605088377,4.293867544446508e-11,1.0209193926451233e-12,8.604197465899524e-10,2.0398337645687713e-08,0.0,0.0,1.0790162443027146e-06,6.362011593037882e-09,2.0991875455048758e-08,1.987269078253337e-13,1.7239206079917482e-18,-9.906375515947604e-33,8.167705896911021e-27,8.043331141584613e-19,1.1178474013066194e-10,2.2434659700791494e-11,4.471155466998577e-22,1.0403037380840256e-24,1.1090383235878491e-11,3.0013624617211086e-21,3.6067447732481024e-20,7.51871712442011e-15,1.0221124826983264e-15,4.849480228348583e-13,1.143842335944822e-20,3.87095988937572e-17,8.221549431289014e-17,8.83886891199161e-21,1.2325664778156785e-18,6.592002508774395e-23,1.0735534413182095e-15,4.4786282550689436e-15,3.76,0.0,0.7923291028265386,0.99998396113948,7.264690912746217e-07,6.262206356333796e-10,0.00024006688908868767,0.00024008804047824815,8.845601282077737e-16,1.4985443977805204e-20,1.4227501036590441e-05,1.0281248790138368e-14,7.778825355274052e-12,5.861549004965921e-09,3.0606392861824634e-10,6.371238492880395e-07,2.909131195596129e-07,6.424925747246067e-09,5.72183448163374e-15,7.030486849407158e-07,4.2264038914744523e-13,7.750406931209197e-15,4.3227694264895395e-13,3.5889965595442153e-12,9.477272545847956e-17,1.7759414634251038e-15,1.431349052949534e-12,6.261917995537952e-15,6.407659840454691e-10,2.7047887034966425e-10,9.472037567492487e-14,7.826417175683932e-13,6.232542306319882e-22,9.284296117415927e-12,6.4736655221168e-13,4.69335460859171e-15,1.6338331640043348e-21,2.074356642051052e-21,3.5089337873053865e-22,1.1841767275459776e-15,9.453334158726178e-23,6.001389814621505e-19,1.0441861336030206e-21,3.6279878519417986e-12,1.9748918105130087e-23,9.375076483598206e-23,7.279831830869965e-17
0.00039054321544648295,0.4692479789781381,4.321261701622977e-11,1.029680253522734e-12,8.605469226125403e-10,2.1306021193281205e-08,0.0,0.0,1.123038007352774e-06,6.895439278220457e-09,2.2714926107188348e-08,2.1615346742967262e-13,1.816886133577179e-18,-3.951363732828324e-33,8.301601615330193e-27,8.42393835097316e-19,1.1310396698029402e-10,2.3660017012716095e-11,4.9037812776558955e-22,1.1267684333913192e-24,1.2001729297197385e-11,3.2480287905943014e-21,3.650611633353558e-20,8.056796464220354e-15,1.0618839591996918e-15,5.278044131372332e-13,1.2353118619684143e-20,4.2714393736156717e-17,8.757893382534438e-17,9.049697334181783e-21,1.2804020450844385e-18,7.083241626039902e-23,1.1173714964500762e-15,4.8506418765271005e-15,3.76,0.0,0.7923193818907721,0.9999838870741052,7.560624025824398e-07,6.599468899182073e-10,0.00024973473095191834,0.00024975761821062405,9.201832133231966e-16,1.558901276882286e-20,1.4227499982808185e-05,1.0709952937855059e-14,8.138550337241869e-12,5.866377734025956e-09,3.063222458758317e-10,6.634527811826867e-07,3.0292624765146725e-07,6.424885421874015e-09,5.9806205612324765e-15,7.307516030851792e-07,4.5029845554963584e-13,8.394447615006459e-15,4.664606316855119e-13,3.5930234750261183e-12,9.882735205973342e-17,1.8536776678119923e-15,1.4906354792729313e-12,6.536707653984612e-15,6.671747080815989e-10,2.707011936755e-10,1.0269206887108289e-13,8.754622628046065e-13,6.746718512298096e-22,9.98568094384403e-12,6.963019351521427e-13,4.900186365979988e-15,1.7057975906731963e-21,2.1674440634770446e-21,3.663180810229951e-22,1.282610072541778e-15,9.869514175633655e-23,6.267186994939689e-19,1.0937623006175202e-21,3.6320814625110252e-12,2.0686468032101108e-23,1.0183161535514548e-22,7.580344769033902e-17
0.0004056644126327031,0.4692487974437084,4.348686581770096e-11,1.0384589255376973e-12,8.606784987150638e-10,2.221946886647548e-08,0.0,0.0,1.1670596988339704e-06,7.450648271976412e-09,2.4504513452946462e-08,2.343474443714382e-13,1.911286757525386e-18,1.6633223712841218e-32,8.436505734622483e-27,8.809999482414349e-19,1.1442097081201203e-10,2.490152249741694e-11,5.361810437369803e-22,1.2167681588748474e-24,1.2949053065998036e-11,3.504434521368398e-21,3.6948213212604365e-20,8.613575368718239e-15,1.1022798950233825e-15,5.727092952499407e-13,1.330368732400757e-20,4.6975575873821375e-17,9.306883335700968e-17,9.262609108083447e-21,1.3289926177345096e-18,7.596410488831722e-23,1.161208064289248e-15,5.237533519199688e-15,3.76,0.0,0.7923096610416548,0.999983812984696,7.856599393668014e-07,6.94068449790306e-10,0.000259402453581352,0.00025942714373581406,9.558058590979953e-16,1.6192574116478303e-20,1.422749892868384e-05,1.113983816443072e-14,8.499280788281269e-12,5.871230561024389e-09,3.065818271025746e-10,6.898039145434534e-07,3.1494926946375593e-07,6.424845357519138e-09,6.24162342720564e-15,7.583883492667714e-07,4.787815220533139e-13,9.064768352571462e-15,5.019430813943161e-13,3.597108218027249e-12,1.0289547476617753e-16,1.9317620203468776e-15,1.5499722835353363e-12,6.812411042301646e-15,6.935989873742827e-10,2.709246281750366e-10,1.1099377738890008e-13,9.752818737563056e-13,7.281433245465489e-22,1.0708502153793016e-11,7.467338062844238e-13,5.107704915795689e-15,1.778000987851994e-21,2.261006413996993e-21,3.817968103136808e-22,1.3849421384289375e-15,1.0287076246613652e-22,6.53412963313934e-19,1.1440497642158055e-21,3.6362347745827097e-12,2.1637468913935325e-23,1.1025477555409493e-22,7.881105201828012e-17
0.00042078560981892324,0.4692496159055423,4.3761421739717965e-11,1.0472554522337157e-12,8.608144812970311e-10,2.3138686991848405e-08,0.0,0.0,1.2110812534287831e-06,8.027672319885062e-09,2.6360480144440095e-08,2.5331314545783605e-13,2.0071336970408273e-18,-1.0725482010770736e-32,8.572490080159613e-27,9.201540837048274e-19,1.1573653904263026e-10,2.6159200541888553e-11,5.845969057455185e-22,1.3103123554578887e-24,1.3932354183687767e-11,3.7705796051975344e-21,3.739387310105819e-20,9.189331926986394e-15,1.143307826562279e-15,6.196904086912134e-13,1.4290210690375725e-20,5.150067547655547e-17,9.868649051590596e-17,9.477732313094088e-21,1.3783475490601113e-18,8.132046841158368e-23,1.2050638206891463e-15,5.6393091551298085e-15,3.76,0.0,0.7922999402790273,0.9999837388712065,8.152618529984282e-07,7.285847761043295e-10,0.00026907005697703024,0.0002690966168963776,9.914280655323292e-16,1.6796128020778684e-20,1.4227497874217686e-05,1.1570913049293996e-14,8.861020462904851e-12,5.876107548858417e-09,3.0684267559745867e-10,7.161773576370894e-07,3.269822342181476e-07,6.424805550501638e-09,6.504847210990268e-15,7.859590833598158e-07,5.080895942822181e-13,9.7614356375728e-15,5.387242770507831e-13,3.6012508823823522e-12,1.069771944937794e-16,2.0101962518202335e-15,1.6093597221842784e-12,7.089034097119451e-15,7.200386800807359e-10,2.7114917673485514e-10,1.1962641801500127e-13,1.0823537856255493e-12,7.836704924071748e-22,1.1452423500882666e-11,7.986386742149735e-13,5.315914735936869e-15,1.8504449129682225e-21,2.355047906940285e-21,3.9732995331316452e-22,1.4911695534260436e-15,1.0706029375279572e-22,6.802224608592988e-19,1.1950508974682171e-21,3.6404478840350134e-12,2.2601966218216424e-23,1.1902119670440738e-22,8.182114360549819e-17
0.0004359068070051434,0.46925043436363356,4.4036284660061964e-11,1.0560698621238272e-12,8.609548767515703e-10,2.4063681893752264e-08,0.0,0.0,1.2551026062635875e-06,8.62654501637366e-09,2.8282669206322184e-08,2.730549160966113e-13,2.104438607976425e-18,-9.159183950405069e-33,8.709601624673183e-27,9.598569498513694e-19,1.1705125654810768e-10,2.7433082735767644e-11,6.3569932525849535e-22,1.4074117022044561e-24,1.4951632291658907e-11,4.046463995849041e-21,3.784318025502639e-20,9.784347110213965e-15,1.1849708379802414e-15,6.687755776992938e-13,1.5312768556154905e-20,5.629722366629844e-17,1.0443326355796744e-16,9.695163512744396e-21,1.4284709079141479e-18,8.690692419302253e-23,1.2489394420336363e-15,6.055974986212486e-15,3.76,0.0,0.7922902196027306,0.9999836647335912,8.448682950698291e-07,7.634955313279403e-10,0.00027873754113898457,0.0002787660375352549,1.0270498326263024e-15,1.739967448172828e-20,1.4227496819407653e-05,1.2003180847903327e-14,9.223773586437387e-12,5.881008751467978e-09,3.0710479417867077e-10,7.425732190050503e-07,3.3902519126103116e-07,6.424765997669898e-09,6.770293663053327e-15,8.134639648506599e-07,5.382226473305986e-13,1.0484516164258002e-14,5.768041733960926e-13,3.6054515566764363e-12,1.1107258370003407e-16,2.0889820956097764e-15,1.668798052279734e-12,7.366582799755197e-15,7.4649364444165e-10,2.7137484184621203e-10,1.285909095413519e-13,1.1969314411920613e-12,8.412552014199334e-22,1.2217120562650657e-11,8.519938736421431e-13,5.524820322007333e-15,1.9231309304028915e-21,2.4495723087764953e-21,4.129178922798344e-22,1.6012889697353001e-15,1.1126382609612622e-22,7.071477625856049e-19,1.2467679600268354e-21,3.644720881707548e-12,2.358000192506276e-23,1.281318321569456e-22,8.48337347961702e-17
0.00045102800419136353,0.46925125281797564,4.431145445098231e-11,1.0649021864061194e-12,8.610996917449778e-10,2.4994459892912357e-08,0.0,0.0,1.2991236928439084e-06,9.24729980481866e-09,3.0270924035416746e-08,2.9357714023196785e-13,2.2032133954545417e-18,2.223072311400767e-32,8.847880417180179e-27,1.0001102117366685e-18,1.183655590544902e-10,2.872320604090835e-11,6.895629457664342e-22,1.5080769717738846e-24,1.6006887031288767e-11,4.332087645706337e-21,3.829621011965995e-20,1.0398904118381004e-14,1.2272727319079023e-15,7.199927107248432e-13,1.6371441475456478e-20,6.137275241289008e-17,1.1031055707808807e-16,9.914976439605375e-21,1.4793674661793968e-18,9.2728921008773e-23,1.2928356145946814e-15,6.487537444291026e-15,3.76,0.0,0.7922804990126054,0.9999835905718041,8.744794173906626e-07,7.988005279532149e-10,0.0002884049060672355,0.0002884354054957672,1.062671160379995e-15,1.8003213499331458e-20,1.4227495764253348e-05,1.2436647805766082e-14,9.587544716564008e-12,5.885934222555908e-09,3.073681856785878e-10,7.689916074172298e-07,3.5107819004262136e-07,6.424726698207636e-09,7.037965746451987e-15,8.409031528373782e-07,5.691806654453234e-13,1.1234076826220657e-14,6.161827324690624e-13,3.6097103301442748e-12,1.1518172951848006e-16,2.168121299861859e-15,1.728287531392617e-12,7.64506313666153e-15,7.729637387385142e-10,2.7160162598754775e-10,1.378881727630634e-13,1.3192684875049276e-12,9.008993029830293e-22,1.3002280341119004e-11,9.067775372644328e-13,5.734426167377845e-15,1.9960606039320575e-21,2.544583539003955e-21,4.28561013832785e-22,1.715297063537e-15,1.1548144995145199e-22,7.34189498621033e-19,1.2992031215980507e-21,3.649053859553887e-12,2.4571617062968364e-23,1.3758763734579124e-22,8.784883796044583e-17
0.0004812703985638038,0.4692528897153881,4.486271368678365e-11,1.0826207263325301e-12,8.614026056850831e-10,2.6873390445665115e-08,0.0,0.0,1.3871648110460824e-06,1.0554588676250376e-08,3.444500644070569e-08,3.3698067740338436e-13,2.405221314148087e-18,3.5159798537769416e-34,9.128098466434424e-27,1.0822772886917844e-18,1.2099410914317972e-10,3.1352344083167495e-11,8.0587768431829085e-22,1.7201441605999845e-24,1.8225324970958633e-11,4.9325525289448814e-21,3.9213689788187364e-20,1.1687785202174471e-14,1.3138084437069984e-15,8.289349325453168e-13,1.8597456698269402e-20,7.239088322957079e-17,1.2246250211021987e-16,1.0361959641169928e-20,1.5834998048506543e-18,1.0510136742009887e-22,1.380692340088204e-15,7.395379124195024e-15,3.76,0.0,0.79226105809023,0.9999834421755281,9.337163111152093e-07,8.705930591172241e-10,0.0003077392782226553,0.00030777398275687464,1.1339124978666555e-15,1.9210269204518076e-20,1.4227493652911713e-05,1.3307210686027187e-14,1.0318160459899346e-11,5.895858133340223e-09,3.0789879602599094e-10,8.218964015132865e-07,3.752145111028423e-07,6.4246488499908135e-09,7.580001993884211e-15,8.955850827755887e-07,6.335715720189104e-13,1.2812907148362247e-14,6.988357160302572e-13,3.618402499539115e-12,1.2344168196514701e-16,2.3274667935155426e-15,1.847420969359487e-12,8.204842674738231e-15,8.259487504041785e-10,2.720585588423255e-10,1.5748470749403846e-13,1.5882363418673143e-12,1.0263731141080981e-21,1.4632790917518733e-11,1.0205466195321395e-12,6.155756693672233e-15,2.1426572005134908e-21,2.7360832448057162e-21,4.600143596487551e-22,1.9549661082583933e-15,1.239593353605833e-22,7.886249707152227e-19,1.4062368870106184e-21,3.657900089081172e-12,2.65957602883199e-23,1.5753858907960175e-22,9.388662981051189e-17
