Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537)
2.0216606850572126e-09,0.8622036699566289,4.24757725146944e-08,6.835023141926613e-11,1.0760606424393782e-09,4.006101165942612e-10,0.0,0.0,3.0605075879685394e-07,1.9162180283992415e-12,2.2992326509217463e-13,9.300731905421386e-15,2.5772920078731377e-17,1.0667219339181265e-24,5.062942494328241e-17,4.124646988497501e-12,2.086081588270186e-09,4.1313214046275153e-14,9.070331972407732e-21,6.584020236492029e-19,2.6629535460781627e-09,6.006543317279157e-16,4.850299499725936e-11,3.702041077352013e-18,8.684791241625144e-15,1.2037945881587025e-15,1.2774262788120769e-14,1.0019078286222585e-15,1.8940423569033092e-21,2.2246384841098663e-21,3.2906098969636194e-18,1.4933460244564115e-22,2.7302931795559208e-17,2.631901503235947e-27,3.76,0.0,0.528813566795242,0.9969673976599094,3.590906126297533e-12,1.3505687762290772e-12,0.0009649403410815094,0.0009649482214762093,1.5209916876074763e-09,4.170555440188044e-12,0.0030322952033421885,5.261566523686168e-13,7.71565082839821e-14,2.532910102376324e-07,9.467758171861891e-09,6.1628256394172756e-09,3.608857641927364e-08,5.840957632313707e-05,1.3952420145649606e-12,1.0141049324801498e-09,8.775113866281399e-10,6.089480816815933e-13,1.5387329393719924e-10,1.0630602302820635e-09,5.1367956533661416e-17,7.417141009486484e-17,6.14628352104878e-11,1.072932479195094e-19,2.0874698942838226e-09,2.4856089351856037e-12,3.873946671171792e-12,1.7339215806518738e-18,1.309564907025712e-15,9.024852981292464e-15,2.2612616799084347e-19,3.7362540649159665e-24,2.7936159314008693e-28,2.3066065693844402e-27,1.156822889946863e-24,2.990096271033548e-17,9.62098321978375e-29,1.3435693982197782e-21,7.9485930573811225e-22,3.6189945408519185e-14
2.074927016285788e-09,0.8622079348511792,4.471606628201665e-08,7.359878950583717e-11,1.135193893333175e-09,4.3304912440812864e-10,0.0,0.0,3.14099489449028e-07,2.0184780757377003e-12,2.485624593776325e-13,1.00425481784971e-14,2.859624730800412e-17,1.1797057433119242e-24,5.436563531608364e-17,4.337538463334324e-12,2.1909038337476016e-09,4.462398040247292e-14,9.953956551186284e-21,7.148567063076286e-19,2.805090555717531e-09,6.492422543057316e-16,4.967394361026841e-11,4.0927694590154556e-18,9.346727487470822e-15,1.338492769494694e-15,1.3814843489415893e-14,1.1022031390020263e-15,2.146310593034113e-21,2.5192339797969277e-21,3.636118910467623e-18,1.6952149133947085e-22,3.030166509612628e-17,3.0919346225729483e-27,3.76,0.0,0.5287873901691549,0.9969644601050799,3.8867490775165e-12,1.4568195276499734e-12,0.0009903397953244077,0.000990348061612329,1.5789106150680373e-09,4.363401749162571e-12,0.0030352246498217953,5.592388670677367e-13,8.155235901286785e-14,2.5872308902332365e-07,9.824716484207394e-09,6.588651674514071e-09,3.789261937028067e-08,5.994702971182836e-05,1.4732159284384056e-12,1.068211191276279e-09,9.147818085691867e-10,6.425903668012635e-13,1.601137311927138e-10,1.111374713837062e-09,5.688641918118733e-17,8.047464893510686e-17,6.332849532912243e-11,1.2027816743992477e-19,2.1924013516169297e-09,2.5766505785187074e-12,4.179413752828697e-12,1.9193387458039755e-18,1.4030750168510367e-15,9.611925039604028e-15,2.4513110166296353e-19,4.283212837304344e-24,3.1893395944341973e-28,2.6349404236001283e-27,1.299509361353563e-24,3.2923933044941084e-17,1.0930763889344041e-28,1.5130598819905802e-21,8.582558425071706e-22,3.862236308177036e-14
2.1281933475143637e-09,0.862212199544717,4.7010299859716056e-08,7.911062639767513e-11,1.1959949388070126e-09,4.671739213347085e-10,0.0,0.0,3.221476803403353e-07,2.1233952778014028e-12,2.681819796545803e-13,1.0822125412642907e-14,3.164538268158772e-17,1.3016520937019657e-24,5.827337635908486e-17,4.5554141306648736e-12,2.2979714946038332e-09,4.810507812585416e-14,1.0904319043216166e-20,7.746883998143837e-19,2.9509209382334107e-09,7.003740448047266e-16,5.083972928634763e-11,4.512840050281144e-18,1.0039289276906396e-14,1.4841440056711425e-15,1.4910645694476484e-14,1.2094061747481634e-15,2.4241913181474486e-21,2.8434712196121756e-21,4.0073415063528224e-18,1.9177396773875292e-22,3.354118283810475e-17,3.617668820822429e-27,3.76,0.0,0.528761214834878,0.9969618722218656,4.198649625292384e-12,1.5683289328825246e-12,0.0010157379878450068,0.0010157466481712988,1.6371314123641887e-09,4.559248423331167e-12,0.0030378044235461303,5.936889429578485e-13,8.60788361096259e-14,2.641009421572714e-07,1.0182510164303989e-08,7.030369084555462e-09,3.9734740793912257e-08,6.148440556944403e-05,1.5535853690802086e-12,1.1237224492154009e-09,9.524459250825101e-10,6.771206759186244e-13,1.6640604380339725e-10,1.1603629583442816e-09,6.283296127443744e-17,8.714871089062434e-17,6.520723157258242e-11,1.3445320199641633e-19,2.2995836288455068e-09,2.66775325367527e-12,4.500062115103657e-12,2.1189970183193455e-18,1.500098262849494e-15,1.0221039448824099e-14,2.651335469966998e-19,4.892941427813161e-24,3.6285072386448e-28,2.999571666409429e-27,1.4551968042447108e-24,3.6154231954872353e-17,1.2377133395057046e-28,1.698510855374646e-21,9.248794182905285e-22,4.113785030923912e-14
2.1814596787429393e-09,0.8622164640371971,4.9358105186370914e-08,8.489175827941827e-11,1.2584700450650881e-09,5.030243648132976e-10,0.0,0.0,3.301953342500501e-07,2.230969599554819e-12,2.8880688010404893e-13,1.1640334996003447e-14,3.493204944688749e-17,1.4330583241316003e-24,6.235582776895911e-17,4.77824777555084e-12,2.407263200113736e-09,5.17605982504338e-14,1.1925607103263173e-20,8.380250715409659e-19,3.1004445452555674e-09,7.541137895478554e-16,5.2000375696679214e-11,4.963588994122056e-18,1.0762966702249175e-14,1.641332979808203e-15,1.6063113923921586e-14,1.3237800987176774e-15,2.729502156894483e-21,3.199419792970257e-21,4.405425221953565e-18,2.1623876594090364e-22,3.703407522553154e-17,4.2164929434573615e-27,3.76,0.0,0.5287350407923042,0.996959592277832,4.527055964996049e-12,1.6852074781186575e-12,0.001041134918743901,0.0010411439812157335,1.6956341599865765e-09,4.75802185876417e-12,0.0030400762569402465,6.295441032807379e-13,9.073695790423499e-14,2.694251859624866e-07,1.0540949172932856e-08,7.488018421360702e-09,4.161456038218926e-08,6.302170389966248e-05,1.6363782365767828e-12,1.1806386213094433e-09,9.904880904868718e-10,7.125379483567615e-13,1.7274779773104342e-10,1.2100024410166015e-09,6.922860144467455e-17,9.420707279015405e-17,6.709907179344081e-11,1.498955081645781e-19,2.4089954687486752e-09,2.7588696257687874e-12,4.836214469602418e-12,2.3335773986753645e-18,1.6006445844208247e-15,1.0852546453003864e-14,2.8615612686717465e-19,5.570787966764359e-24,4.114594983903745e-28,3.40343566091287e-27,1.6246644918957462e-24,3.9599406177211435e-17,1.3970293974901573e-28,1.900932224367711e-21,9.948044972002825e-22,4.373595493048631e-14
2.234726009971515e-09,0.8622207283285734,5.1759109917629946e-08,9.094814878296389e-11,1.322625440024905e-09,5.406400317529497e-10,0.0,0.0,3.3824245363317126e-07,2.3412010067130654e-12,3.104622099056461e-13,1.2498043718120275e-14,3.846826639008046e-17,1.5744394915211403e-24,6.661613011635301e-17,5.006013305788579e-12,2.5187577883379633e-09,5.559462087877131e-14,1.3022257035801189e-20,9.049977029792454e-19,3.253661228424283e-09,8.105255146431092e-16,5.315590640475817e-11,5.446373282944209e-18,1.1518237877182256e-14,1.8106620521038646e-15,1.7273693570173755e-14,1.4455895736601893e-15,3.0641349219052754e-21,3.5892304306349025e-21,4.831533781960223e-18,2.430687537359662e-22,4.07932557993267e-17,4.89641312046639e-27,3.76,0.0,0.5287088680413263,0.9969575835407325,4.872418006044806e-12,1.8075645758550645e-12,0.0010665305881196268,0.0010665400608082373,1.7544002398201853e-09,4.959650181099707e-12,0.0030420768822422895,6.668423515442239e-13,9.552778847235093e-14,2.746964292612604e-07,1.0899853594495311e-08,7.961632052279408e-09,4.353170214751716e-08,6.455892470616315e-05,1.7216230530284052e-12,1.2389596217209447e-09,1.0288932838376795e-09,7.488412027586226e-13,1.7913668093728007e-10,1.2602710823815958e-09,7.609481522573123e-17,1.01663485845009e-16,6.900404341496623e-11,1.6668540065483652e-19,2.5206158217860925e-09,2.849955142733434e-12,5.1881905129472816e-12,2.5637739969716675e-18,1.704723423547908e-15,1.1506802990241069e-14,3.082214902678047e-19,6.322410129746432e-24,4.651261845525348e-28,3.84962496470602e-27,1.8087145041426654e-24,4.326701645759084e-17,1.572093578236963e-28,2.121367134723111e-21,1.0681051501616356e-21,4.641616565940381e-14
2.299944370754327e-09,0.8622259491781465,5.4770751190789597e-08,9.874696613696488e-11,1.4034733632468388e-09,5.891572686123377e-10,0.0,0.0,3.480944805926249e-07,2.4797846363213157e-12,3.384164542554974e-13,1.3603256625071269e-14,4.3155819903223206e-17,1.7619092993641667e-24,7.207909430773683e-17,5.29156340504153e-12,2.6582389225836704e-09,6.053796129130407e-14,1.4474496506440114e-20,9.921455342727735e-19,3.4462858650763667e-09,8.8332721827589115e-16,5.456378594389695e-11,6.083127419621356e-18,1.2486682897375912e-14,2.03542684524525e-15,1.8837155862837396e-14,1.6052458081312855e-15,3.5166670487577755e-21,4.1158933060882366e-21,5.3931438150529616e-18,2.793731032062279e-22,4.577794785789781e-17,5.8520553323129745e-27,3.76,0.0,0.5286768243432051,0.9969554463502209,5.3190237279484306e-12,1.964995356188883e-12,0.0010976228821080337,0.0010976328680002427,1.8266856113791542e-09,5.210305413728831e-12,0.0030442041392222943,7.145316083276001e-13,1.0157594114477059e-13,2.8107915340978816e-07,1.133967520621063e-08,8.56329101905845e-09,4.592929654268605e-08,6.644096531100062e-05,1.829376940413842e-12,1.3122797252086378e-09,1.0763892212460356e-09,7.94495428196512e-13,1.8702008996845392e-10,1.3226442383341784e-09,8.517462297528838e-17,1.1135558779508188e-16,7.135437835434685e-11,1.8920025221224003e-19,2.660258770286937e-09,2.961375501323486e-12,5.6411549579240935e-12,2.8679239002308263e-18,1.8369793575075023e-15,1.2339374972412876e-14,3.36691159615914e-19,7.351922223210453e-24,5.3828694846168335e-28,4.458344139132641e-27,2.0551286353549305e-24,4.807155729174491e-17,1.8095259554963312e-28,2.417371867349393e-21,1.1625576670713396e-21,4.980874206527149e-14
2.3651627315371395e-09,0.8622311697260855,5.7860882571485976e-08,1.0697802448740602e-10,1.4868607836528481e-09,6.404511987760687e-10,0.0,0.0,3.579457129540605e-07,2.622351424507157e-12,3.679989299138572e-13,1.4770548728724245e-14,4.825916116230348e-17,1.9661495239859914e-24,7.78189400829197e-17,5.584420612322885e-12,2.800952984349535e-09,6.576244484466107e-14,1.605595028351982e-20,1.0851976956011792e-18,3.6444463431893652e-09,9.603476950789308e-16,5.596407446269129e-11,6.772540550659286e-18,1.350402109525775e-14,2.2804983691990744e-15,2.0492557932196815e-14,1.7769386803621592e-15,4.01987291441973e-21,4.700935868990383e-21,6.00073094835889e-18,3.1976708282933526e-22,5.12066561742101e-17,6.959594456043103e-27,3.76,0.0,0.5286447825809788,0.9969536158412869,5.792557462328303e-12,2.1309981919036396e-12,0.0011287132852497237,0.0011287237963356637,1.8993100917124834e-09,5.465009896741171e-12,0.0030460247128614153,7.645151243790315e-13,1.0782683766512159e-13,2.8738441428002665e-07,1.1779646047111893e-08,9.188948953608001e-09,4.83816103974785e-08,6.832288971134812e-05,1.9409050152693765e-12,1.3877055337825318e-09,1.1243824955879729e-09,8.414749589518233e-13,1.9496705663961876e-10,1.3858893060371883e-09,9.503395128049841e-17,1.2169178469883434e-16,7.372448788322809e-11,2.140207679513977e-19,2.8031434558192654e-09,3.0726151028806915e-12,6.118890759282219e-12,3.1978688204258165e-18,1.9745602879899763e-15,1.3207277559555369e-14,3.6679989121238516e-19,8.512661034065305e-24,6.203536546752358e-28,5.14171604546108e-27,2.3262015269557864e-24,5.32348173708472e-17,2.074405798862744e-28,2.744040530215302e-21,1.2623154212420049e-21,5.332240375205684e-14
2.430381092319952e-09,0.8622363899723012,6.102879968741382e-08,1.1565194304711485e-10,1.5727988917042113e-09,6.945927099082901e-10,0.0,0.0,3.6779615371623753e-07,2.768901311685122e-12,3.99255583939166e-13,1.6001483128877745e-14,5.380215852423555e-17,2.188219241356727e-24,8.38411979370487e-17,5.884537782502239e-12,2.9468623923810965e-09,7.127549662959996e-14,1.7776444514985797e-20,1.18441384019089e-18,3.848142390511095e-09,1.0417040961166608e-15,5.735681455745886e-11,7.517224253130671e-18,1.457105912710016e-14,2.5470949370540246e-15,2.2242557577305464e-14,1.9611618308998183e-15,4.577687637320239e-21,5.34880854473507e-21,6.656523678599627e-18,3.645702883666085e-22,5.710506426179474e-17,8.23797737581505e-27,3.76,0.0,0.5286127427544552,0.9969520477522997,6.293855373318091e-12,2.3057674734186406e-12,0.0011598017977144418,0.001159812845929349,1.9722463897491173e-09,5.723641818019182e-12,0.003047582864775987,8.168673268836102e-13,1.142827145109871e-13,2.936132851894808e-07,1.2219491816553255e-08,9.838620680415177e-09,5.0887979357099113e-08,7.020469791396433e-05,2.056263348969227e-12,1.4652368853574236e-09,1.1728490375077286e-09,8.897784175072758e-13,2.029740031673541e-10,1.4499683836746505e-09,1.0571498342142263e-16,1.3269903848951302e-16,7.61144197656437e-11,2.4131455061562065e-19,2.949232496811713e-09,3.183607404100101e-12,6.621966605262861e-12,3.554960806456132e-18,2.117481313493572e-15,1.4111206806723174e-14,3.985896667560731e-19,9.817044200042708e-24,7.121167839104646e-28,5.906440339812505e-27,2.6235443212006044e-24,5.877071820190998e-17,2.369009984213568e-28,3.103491964563589e-21,1.3675119850327328e-21,5.695589341276205e-14
2.495599453102764e-09,0.8622416099167052,6.427379229885096e-08,1.2477921961106226e-10,1.6612987874349597e-09,7.516520342586064e-10,0.0,0.0,3.776458054614939e-07,2.9194342391388506e-12,4.322323523129658e-13,1.729761280574519e-14,5.980934303638947e-17,2.4292212450038576e-24,9.01513146084168e-17,6.19186804227869e-12,3.0959300214422305e-09,7.708451947755072e-14,1.9646484757785627e-20,1.2900609668768882e-18,4.0573737348104266e-09,1.1275134376929698e-15,5.874204858679819e-11,8.319831924252267e-18,1.5688578539404218e-14,2.8364777226194196e-15,2.4089814153915033e-14,2.158411335755319e-15,5.194218941085973e-21,6.0641480208635186e-21,7.362782007809786e-18,4.1411717878300558e-22,6.34995826734634e-17,9.707899311235275e-27,3.76,0.0,0.5285807048634424,0.9969507041925748,6.823757373865928e-12,2.489495282626614e-12,0.0011908884196683545,0.0011909000168961227,2.0454693798418854e-09,5.986082898307889e-12,0.003048916485637198,8.716643168242271e-13,1.2094591479824804e-13,2.9976682385369815e-07,1.2658956634497745e-08,1.0512306580070283e-08,5.344774826743649e-08,7.208638992560987e-05,2.1755093432094893e-12,1.544873616292253e-09,1.2217659486773621e-09,9.3940457195719e-13,2.1103756849027253e-10,1.514844499038198e-09,1.1726090531086845e-16,1.4440495685435503e-16,7.852422084514502e-11,2.712569368999708e-19,3.0984889653350168e-09,3.2942908278445656e-12,7.150944672540062e-12,3.940579697800016e-18,2.2657566898158824e-15,1.5051874055057455e-14,4.321027174859648e-19,1.1278288975710513e-23,8.144131117166407e-28,6.759615747798112e-27,2.9488188692906545e-24,6.46931855307866e-17,2.6957370867962136e-28,3.497920097192473e-21,1.4782800655746137e-21,6.070785198097353e-14
2.5608178138855765e-09,0.8622468295592073,6.75951451419315e-08,1.3437023006769004e-10,1.7523714798108091e-09,8.116987445465932e-10,0.0,0.0,3.874946704066777e-07,3.073950148886963e-12,4.669751599979931e-13,1.8660480676999758e-14,6.630590797770273e-17,2.6903031408426494e-24,9.675465419040074e-17,6.506364789351653e-12,3.248119198500439e-09,8.319689458040102e-14,2.1677291771856756e-20,1.4024135665434115e-18,4.27214010387661e-09,1.2178926015042738e-15,6.011981867247449e-11,9.183057479130067e-18,1.685733624233124e-14,3.1499516165933617e-15,2.603698846436601e-14,2.3691855051044083e-15,5.873748382096388e-21,6.851777840742718e-21,8.121796190838822e-18,4.68757386788313e-22,7.041734897687736e-17,1.1391914135635875e-26,3.76,0.0,0.5285486689077502,0.996949552850801,7.383107096384768e-12,2.682371420888549e-12,0.0012219731512742786,0.0012219853093507866,2.1189559415215607e-09,6.252218299167852e-12,0.003050057886742964,9.289838469528501e-13,1.2781888783264257e-13,3.058460726764465e-07,1.3097802047327662e-08,1.1209993492063576e-08,5.6060271043894985e-08,7.396796575304679e-05,2.298701711511944e-12,1.6266155616247291e-09,1.2711114471785713e-09,9.90352314283808e-13,2.191545955087067e-10,1.5804815919222879e-09,1.2971589923187654e-16,1.5683779930258094e-16,8.095393705770812e-11,3.040311641066176e-19,3.250876383316164e-09,3.404608473080001e-12,7.7063806986893e-12,4.356132688484668e-18,2.419399972560372e-15,1.603000567920562e-14,4.673815648860014e-19,1.29104417125594e-23,9.281271506319664e-28,7.70875280151167e-27,3.3037375837722553e-24,7.101614091956502e-17,3.0571106585930477e-28,3.9295939972454254e-21,1.5947515096506922e-21,6.457682593770527e-14
2.626036174668389e-09,0.8622520488997162,7.099213884015742e-08,1.4443522777604409e-10,1.8460278857657021e-09,8.748017488690176e-10,0.0,0.0,3.9734275046585113e-07,3.232448983518693e-12,5.035299209882233e-13,2.0091619656358932e-14,7.331770841524227e-17,2.9726584310661598e-24,1.0365649925694061e-16,6.8279816912444955e-12,3.4033936989751817e-09,8.961998212013222e-14,2.3880836095555268e-20,1.5217537729226635e-18,4.492441225518652e-09,1.3129583347937748e-15,6.149016670065954e-11,1.0109634016733719e-17,1.807806499354935e-14,3.4888660828989768e-15,2.8086742647761567e-14,2.593984656232228e-15,6.6207327383245654e-21,7.71670919486216e-21,8.935885449223465e-18,5.28856026336554e-22,7.788622777899262e-17,1.331454036196666e-26,3.76,0.0,0.5285166348871887,0.9969485660200554,7.972751863627933e-12,2.8845834373209224e-12,0.0012530559926919307,0.0012530687234081194,2.1926847826484244e-09,6.521936528723064e-12,0.0030510347750030255,9.889052998609006e-13,1.3490419050250783e-13,3.118520590589533e-07,1.353580596294671e-08,1.1931655683452879e-08,5.8724910537007966e-08,7.58494254030388e-05,2.4259004606280748e-12,1.7104625551298945e-09,1.3208648094512352e-09,1.0426206549460465e-12,2.2732211725806106e-10,1.6468444962278451e-09,1.4312513744066137e-16,1.7002648403335917e-16,8.340361344423802e-11,3.3982854443295214e-19,3.4063587188158846e-09,3.5145078013709518e-12,8.28882405481178e-12,4.803053881596908e-18,2.578424080617266e-15,1.7046343231854922e-14,5.044690674277528e-19,1.4728407090133232e-23,1.054192595912156e-27,8.76178658481541e-27,3.690063291057575e-24,7.775349524821895e-17,3.4557825602783663e-28,4.40085794910468e-21,1.7170573087077533e-21,6.856127508571076e-14
2.691254535451201e-09,0.8622572679381406,7.446405065463426e-08,1.5498434327207599e-10,1.942278829812978e-09,9.410292878976445e-10,0.0,0.0,4.0719004729005515e-07,3.3949306860887014e-12,5.419425383866536e-13,2.1592552708678193e-14,8.08712607157552e-17,3.2775276143261895e-24,1.1086205195352022e-16,7.15667268459273e-12,3.561717742830696e-09,9.636112187449993e-14,2.6269875468901232e-20,1.6483715029681753e-18,4.718276827564549e-09,1.4128272505037218e-15,6.285313432268985e-11,1.1102332562673163e-17,1.9351473856875054e-14,3.854616070174625e-15,3.0241740071026235e-14,2.833310937645088e-15,7.439805037536202e-21,8.664141270790944e-21,9.807396766439512e-18,5.947940146235988e-22,8.593481062653997e-17,1.5502377753630962e-26,3.76,0.0,0.5284846028015693,0.996947719980432,8.593542659224693e-12,3.0963166563508096e-12,0.001284136944078125,0.0012841502591828778,2.2666363009813948e-09,6.795129352939881e-12,0.0030518708703114582,1.0515096660738201e-12,1.4220448621026544e-13,3.177857956691291e-07,1.3972761752818446e-08,1.2677255661946683e-08,6.14410384055497e-08,7.773076888235065e-05,2.5571668722159034e-12,1.7964144296100688e-09,1.3710063203954132e-09,1.0962086960262107e-12,2.3553734557809255e-10,1.7138989227837833e-09,1.5753477608676002e-16,1.8400059298342604e-16,8.587329416367388e-11,3.7884862691693596e-19,3.5649003821498672e-09,3.6239403774600697e-12,8.898817817665086e-12,5.2828038664834934e-18,2.742841500133722e-15,1.8101643061746706e-14,5.4340845012851375e-19,1.674797782817112e-23,1.1935937578966663e-27,9.927089374714377e-27,4.109609086028953e-24,8.491913972026615e-17,3.8945361712796643e-28,4.9141314891658246e-21,1.8453276035693256e-21,7.265957921385869e-14
2.7564728962340135e-09,0.862262486674389,7.801015518501794e-08,1.6602758412928212e-10,2.0411350435641423e-09,1.0104489327575544e-09,0.0,0.0,4.17036562301169e-07,3.5613952000280024e-12,5.822589044691177e-13,2.3164792908689345e-14,8.899374203176363e-17,3.606199286063218e-24,1.1837643507361166e-16,7.492391973949671e-12,3.7230559906293234e-09,1.034276338389615e-13,2.885799194010553e-20,1.7825645938383478e-18,4.949646637860913e-09,1.5176158274280762e-15,6.420876295629061e-11,1.2163960839172175e-17,2.067824865804386e-14,4.248642820182254e-15,3.25046452209047e-14,3.0876681659769714e-15,8.335775479702153e-21,9.699461475887831e-21,1.0738703711517115e-17,6.66968390395173e-22,9.459241586068946e-17,1.798422728927213e-26,3.76,0.0,0.5284525726507044,0.9969469944750621,9.246334097739343e-12,3.3177542049930186e-12,0.0013152160055869611,0.0013152299167897945,2.3407924576806393e-09,7.071691708715489e-12,0.003052586429524399,1.1168795221828061e-12,1.4972254612711167e-13,3.236482806994058e-07,1.4408477405190676e-08,1.344674494131683e-08,6.420803499209447e-08,7.96119961977483e-05,2.6925634843346884e-12,1.884471016955148e-09,1.4215172259857e-09,1.151115625657428e-12,2.437976605517673e-10,1.7816114424210692e-09,1.729919492404074e-16,1.9879037637844653e-16,8.836302250617297e-11,4.212993680452096e-19,3.726466221970208e-09,3.732861625001179e-12,9.536898841483907e-12,5.796869303273519e-18,2.9126642483026947e-15,1.9196676437862662e-14,5.842433399116467e-19,1.8985864957767055e-23,1.3473670275003523e-27,1.1213483499964455e-26,4.564238194095053e-24,9.25269405592933e-17,4.376289716533182e-28,5.471909430782987e-21,1.9796916894602525e-21,7.687004445195733e-14
