Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41)
4.088493229622512e-06,0.6287625421406055,3.003379230309437e-05,2.045768661542635e-06,1.687359453936668e-05,0.00014257431215131708,0.0,0.0,1.8648401345216394e-05,1.1302014214584776e-08,1.2071883524759185e-06,5.426316126523086e-09,5.346874179547803e-12,3.4731643102088607e-17,5.770379423537653e-13,1.545292631438018e-09,1.197243784974369e-09,2.4068801269154892e-09,3.4210290591091034e-12,9.827624460152308e-15,8.52690858921809e-08,1.9928949338041334e-14,2.932593044893642e-11,1.3436801599484157e-13,2.2939686841811724e-14,1.039816432567698e-07,7.901552748057007e-12,4.907907286254365e-11,4.225198875353764e-18,4.2855729629493633e-16,1.2797814903095394e-13,1.8255135655765068e-15,3.022366654965412e-10,1.3891960443054597e-15,3.76,0.0,0.5182639630181357,0.9995691987682701,6.372685619006312e-05,1.2450596580713165e-10,0.009629202425705462,0.009631647408996715,1.0803282931018987e-10,5.578670090283412e-14,0.00035354735961753313,5.8857383741041394e-08,6.632914482996557e-07,1.418614108755501e-05,3.4756721528329153e-06,0.00015038293828611708,6.220928292328845e-05,0.00020748082907964387,1.5322629867502204e-07,3.25539191643692e-05,1.1261315990645502e-07,1.66700983438301e-10,1.0276800817886807e-07,6.233036940532127e-07,1.414239847205504e-08,2.056969967843737e-09,2.4319872516800034e-07
4.143248886630745e-06,0.6287789970089814,3.1170338394728466e-05,2.1255505538649576e-06,1.741473282175977e-05,0.0001495279126533749,0.0,0.0,1.9444970074340245e-05,1.1910609079982872e-08,1.2646922905942029e-06,5.78447518957194e-09,5.6731680659946275e-12,3.944681283119841e-17,6.313200011647535e-13,1.6282504603894991e-09,1.2716247266500076e-09,2.5655821492193165e-09,3.7559154488229085e-12,1.0464804631560058e-14,8.763498081582314e-08,2.0543129615084956e-14,3.0899051009908874e-11,1.487510052982272e-13,2.4733818924517604e-14,1.1079301216979499e-07,8.313380698163505e-12,5.4086444263677843e-11,4.822990200454078e-18,4.913757967014289e-16,1.4065331262303439e-13,1.963310430060069e-15,3.165753866093143e-10,1.550037703182154e-15,3.76,0.0,0.5181239130869376,0.9995663047467407,6.637925318751976e-05,1.3374840423505546e-10,0.009756851580573421,0.009759417227349125,1.0946558669046907e-10,5.6534285056894837e-14,0.0003535463362070694,6.170741776478516e-08,7.001494528012151e-07,1.4704520792931475e-05,3.6032122095271812e-06,0.0001574981710879333,6.513630757816473e-05,0.00020982689938127684,1.6120815079071723e-07,3.3374264026331325e-05,1.1835659094468052e-07,1.7653809667381055e-10,1.080756228644291e-07,6.468418991238788e-07,1.543347566897974e-08,2.238569432824641e-09,2.578715271779226e-07
4.1980045436389775e-06,0.6287954880438618,3.233948044162249e-05,2.207697639484637e-06,1.7969962077356655e-05,0.00015674163050952942,0.0,0.0,2.026965729360234e-05,1.2548821956522189e-08,1.3243508928649375e-06,6.161780771293732e-09,6.017501905771609e-12,4.4748142776216535e-17,6.901033555049413e-13,1.714736341145602e-09,1.3498134580124496e-09,2.732758108053209e-09,4.1203844377658614e-12,1.113668037710247e-14,9.003787172081773e-08,2.1172217329664406e-14,3.253911192684441e-11,1.6451077647217774e-13,2.6659884262209598e-14,1.1796840540266645e-07,8.742365193430627e-12,5.95467822854076e-11,5.497737842158451e-18,5.626353256370897e-16,1.5445153945153464e-13,2.110364737155468e-15,3.3146074454205443e-10,1.7278576638191039e-15,3.76,0.0,0.5179835120476368,0.99956332547536,6.911648880950296e-05,1.4356068528227085e-10,0.009884462943471792,0.009887154057732762,1.1089792034531064e-10,5.72822945660471e-14,0.0003535452826500525,6.466874453150089e-08,7.38635397756451e-07,1.5237433033595149e-05,3.7343417089394494e-06,0.00016487325214093425,6.81696573746218e-05,0.00021216302232374888,1.6952032523223112e-07,3.4203383393914114e-05,1.243338218938276e-07,1.8686474875754572e-10,1.1360083531027016e-07,6.710787496563094e-07,1.682832435956528e-08,2.43430147836707e-09,2.732561865487365e-07
4.25276020064721e-06,0.6288120163593329,3.35419876458189e-05,2.2922677492026538e-06,1.8539630155724077e-05,0.00016422281783589037,0.0,0.0,2.1123254570753947e-05,1.3218015170179071e-08,1.386230669418314e-06,6.559046053248374e-09,6.380854467700066e-12,5.0702549954886086e-17,7.537184499144479e-13,1.8048697915053309e-09,1.4319748941891028e-09,2.9087673144774276e-09,4.51680478769256e-12,1.1844866665577618e-14,9.247814405033816e-08,2.1816771330971193e-14,3.42483811921398e-11,1.8176577536376245e-13,2.872739805138472e-14,1.2552350665740325e-07,9.189085424648215e-12,6.549638250999991e-11,6.258487483722526e-18,6.433761000429221e-16,1.6946227487553322e-13,2.267242603560788e-15,3.469102840241158e-10,1.9243051591408354e-15,3.76,0.0,0.5178427492656932,0.9995602588061405,7.194077520819208e-05,1.5397181346067182e-10,0.010012036301728668,0.010014857847034955,1.1232982791709234e-10,5.803077433017884e-14,0.0003535441981773108,6.774497868048888e-08,7.788063948918701e-07,1.57852196596418e-05,3.869145614449839e-06,0.00017251545615563907,7.131229076651836e-05,0.0002144892651982165,1.781738355917653e-07,3.5041229755845316e-05,1.3055249682079884e-07,1.9770102757089305e-10,1.193507819691913e-07,6.960329773073692e-07,1.8334301375526456e-08,2.6451389462231846e-09,2.893799363297666e-07
4.307515857655443e-06,0.6288285830954147,3.4778647118713356e-05,2.3793201136910622e-06,1.9124093389182077e-05,0.00017197899707205734,0.0,0.0,2.200657147998205e-05,1.3919614182920918e-08,1.4504000958409715e-06,6.977111905655239e-09,6.764259931087006e-12,5.73840051618274e-17,8.225174744503205e-13,1.898773785307851e-09,1.518280652830502e-09,3.0939812768820655e-09,4.947718471587949e-12,1.259104694708967e-14,9.495620110014543e-08,2.2477385631066772e-14,3.602919234813136e-11,2.0064372831484234e-13,3.0946562820520327e-14,1.3347455524636098e-07,9.6541377570447e-12,7.197412931753929e-11,7.115265053455062e-18,7.347561863521481e-16,1.8578143806900907e-13,2.4345427404747635e-15,3.6294206742744013e-10,2.141179150174072e-15,3.76,0.0,0.5177016138579871,0.99955710253826,7.485437950073925e-05,1.6501204903687056e-10,0.010139571435984334,0.010142528540320328,1.1376130697493582e-10,5.877977219455396e-14,0.00035354308202547176,7.093984030919396e-08,8.207212422631763e-07,1.6348230498138022e-05,4.00771090441259e-06,0.00018043222838807458,7.456723470749311e-05,0.0002168056961154517,1.871800149152766e-07,3.588775599486854e-05,1.3702047475651807e-07,2.0906769717423116e-10,1.2533280030953042e-07,7.217238820718077e-07,1.9959228176625123e-08,2.8721146117907554e-09,3.0627084281784095e-07
4.362271514663675e-06,0.6288451894186557,3.6050264256303135e-05,2.4689153949111922e-06,1.9723716791221024e-05,0.00018001786485776029,0.0,0.0,2.292043597693862e-05,1.4655110717770124e-08,1.516929673141094e-06,7.416847702691341e-09,7.16881110097759e-12,6.487422490893091e-17,8.968756728061987e-13,1.996574845323238e-09,1.6089093524763976e-09,3.288784057847125e-09,5.415852361147383e-12,1.3376976102570187e-14,9.747246474603258e-08,2.3154691462834496e-14,3.7883946248629844e-11,2.2128232035168162e-13,3.3328317836205114e-14,1.4183836369197035e-07,1.013813622916341e-11,7.902166235905592e-11,8.079176496969154e-18,8.380638337742786e-16,2.035118551482464e-13,2.6128982694270655e-15,3.795746892551966e-10,2.380441289662839e-15,3.76,0.0,0.5175600946870992,0.9995538544168651,7.785962513075086e-05,1.7671295962433397e-10,0.010267068120014985,0.010270166080799937,1.1519235501282962e-10,5.952933912680531e-14,0.00035354193339430187,7.425715788351157e-08,8.644404709288421e-07,1.692682352280785e-05,4.150126616786824e-06,0.0001886311885908278,7.793758618659075e-05,0.00021911238403682655,1.9655052445437922e-07,3.6742915392746516e-05,1.4374583532362943e-07,2.209862175051367e-10,1.315544340873767e-07,7.481713515650145e-07,2.1711417514528922e-08,3.1163245572783077e-09,3.239578279993698e-07
4.417027171671908e-06,0.6288618365227413,3.735766312020686e-05,2.561115718113036e-06,2.0338874259101302e-05,0.00018834729598686583,0.0,0.0,2.3865694779129248e-05,1.5426066044690193e-08,1.5858919893754361e-06,7.87915216064498e-09,7.595662806268068e-12,7.326342710314848e-17,9.7719272368139e-13,2.0984031382599044e-09,1.7040469259854984e-09,3.4935726408937026e-09,5.924130651474763e-12,1.4204483533148471e-14,1.0002737620065004e-07,2.3849359453120962e-14,3.981511286080135e-11,2.4382992112518707e-13,3.588439202608868e-14,1.506323358790151e-07,1.0641713066308103e-11,8.668355286564452e-11,9.162517359947613e-18,9.547310081157255e-16,2.2276371962281732e-13,2.8029786394299004e-15,3.968272910043818e-10,2.6442299772543148e-15,3.76,0.0,0.5174181803554698,0.9995505121318011,8.095889326276143e-05,1.8910747412112536e-10,0.010394526120552132,0.010397770409800135,1.1662296944772966e-10,6.027952940386881e-14,0.0003535407514515864,7.770087122049591e-08,9.100263928126581e-07,1.7521365026514166e-05,4.2964838946026645e-06,0.0001971201350466282,8.142651379313928e-05,0.00022140939880615552,2.0629736263073853e-07,3.760666163544287e-05,1.5073688448757446e-07,2.33478764616008e-10,1.380234387347129e-07,7.753958810314569e-07,2.3599701522647145e-08,3.378931722407514e-09,3.4247069258833515e-07
4.4717828286801404e-06,0.6288785256291094,3.8701686824427275e-05,2.655984704419183e-06,2.0969948780696344e-05,0.00019697534743974617,0.0,0.0,2.4843213751599092e-05,1.6234114435225372e-08,1.6573617829811522e-06,8.364954199506146e-09,8.04603549068792e-12,8.265115602063428e-17,1.0638941992354614e-12,2.204392571917644e-09,1.8038869498336082e-09,3.7087573073740127e-09,6.475688067051349e-12,1.5075476396752608e-14,1.0262139680095851e-07,2.456210191731548e-14,4.182523310797491e-11,2.684463619494589e-13,3.8627360669986475e-14,1.598744857768003e-07,1.1165519209043519e-11,9.500749033647743e-11,1.0378893143463897e-17,1.0863482356920443e-15,2.4365508182358547e-13,3.005491652000952e-15,4.1471957641051764e-10,2.9348755967750002e-15,3.76,0.0,0.5172758591994412,0.9995470733162733,8.41546242104563e-05,2.0222993911432454e-10,0.010521945197097607,0.01052534146673117,1.180531476175915e-10,6.103040080937741e-14,0.0003535395353783452,8.127503454490922e-08,9.575431497783702e-07,1.8132229796535535e-05,4.446876032270151e-06,0.00020590704868573228,8.503725931116844e-05,0.00022369681118241823,2.1643287421678417e-07,3.847894881848639e-05,1.5800216043251793e-07,2.4656825146425756e-10,1.447477868648889e-07,8.034185941078968e-07,2.5633461304361507e-08,3.6611696415175275e-09,3.6184013967499594e-07
4.526538485688373e-06,0.6288952579875853,4.008319792781883e-05,2.7535875039973083e-06,2.161733264564074e-05,0.00020591026249499044,0.0,0.0,2.5853878297844604e-05,1.7080966794187453e-08,1.7314160078561972e-06,8.875213828587468e-09,8.52121900717976e-12,9.314718259788781e-17,1.1574331046454843e-12,2.3146808945134983e-09,1.908630990128515e-09,3.9347620237533346e-09,7.073883895542186e-12,1.599194299973767e-14,1.0525500882761153e-07,2.5293675281930162e-14,4.3916920753966134e-11,2.9530376752542895e-13,4.157070612883936e-14,1.695834567491083e-07,1.171022485725625e-11,1.0404448017667973e-10,1.1743351490164205e-17,1.2346808763218025e-15,2.6631236905786927e-13,3.2211855905051934e-15,4.3327182708267985e-10,3.25491703353458e-15,3.76,0.0,0.5171331192831777,0.9995435355455797,8.744931889941506e-05,2.1611617787881804e-10,0.01064932510173413,0.010652879189055525,1.1948288677935857e-10,6.178201484209269e-14,0.0003535382843181661,8.498381962100632e-08,1.0070567639396717e-06,1.875980129263558e-05,4.601398522737584e-06,0.00021500009728838215,8.877313934364459e-05,0.00022597469287338496,2.2696975973656053e-07,3.935973145252305e-05,1.6555043956352766e-07,2.6027834926806354e-10,1.5173567389676618e-07,8.3226126437159e-07,2.782265809557167e-08,3.96434637635477e-09,3.8209779900045266e-07
4.581294142696606e-06,0.6289120348770232,4.150307883221296e-05,2.8539908298246605e-06,2.2281427660843647e-05,0.00021516047492141306,0.0,0.0,2.6898593755868273e-05,1.796841447706038e-08,1.8081339002329125e-06,9.410923056781707e-09,9.022576626749923e-12,1.0487248655404685e-16,1.2582915029740323e-12,2.4294097962079867e-09,2.0184889662359637e-09,4.172024839542231e-09,7.722316898659521e-12,1.6955956351791025e-14,1.0792871635762654e-07,2.6044882642088645e-14,4.609286432947881e-11,3.245874461930027e-13,4.4728882900912e-14,1.7977854147041305e-07,1.2276520030304949e-11,1.1384905288542572e-10,1.3272527365759921e-17,1.4016869545958313e-15,2.908709383446029e-13,3.4508514653045877e-15,4.5250491853720273e-10,3.607119577611838e-15,3.76,0.0,0.5169899483924653,0.9995398963357711,9.084554036516223e-05,2.3080355210514487e-10,0.010776665578931265,0.010780383512256016,1.209121841069343e-10,6.253443693594748e-14,0.00035353699736993225,8.883151896096476e-08,1.0586351892289267e-06,1.9404471827918952e-05,4.7601491055055255e-06,0.00022440763977359807,9.26375469667852e-05,0.00022824311657016725,2.379210850905183e-07,4.0248964469060787e-05,1.733907426363171e-07,2.746335094409543e-10,1.5899552379878197e-07,8.619463377048834e-07,3.017786608113645e-08,4.28984865426888e-09,4.032762518725626e-07
4.636049799704838e-06,0.6289288576059641,4.296223218614565e-05,2.957262992046244e-06,2.2962645370425677e-05,0.00022473461325129372,0.0,0.0,2.7978285799281236e-05,1.8898333302184922e-08,1.8875970473903303e-06,9.973106828073804e-09,9.551549273432668e-12,1.1796032739775632e-16,1.3669822297609943e-12,2.5487250128582106e-09,2.13367953295945e-09,4.420998296142561e-09,8.424841152098964e-12,1.7969677892858072e-14,1.1064304615176337e-07,2.6816576461213647e-14,4.835582910112388e-11,3.564968428306119e-13,4.811738731571717e-14,1.9047970246739752e-07,1.2865115143818343e-11,1.2447948542539415e-10,1.4984802517332464e-17,1.5895366896473654e-15,3.1747566369103905e-13,3.6953253858040205e-15,4.724403366384805e-10,3.994494327740757e-15,3.76,0.0,0.5168463340283851,0.9995361531422094,9.434591528732617e-05,2.4633102649846025e-10,0.010903966365346764,0.01090785436980368,1.2234103668908554e-10,6.328773669228795e-14,0.00035353567365422933,9.282254911142422e-08,1.112348364247985e-06,2.006664275246402e-05,4.923227815502384e-06,0.00023413823057555745,9.66339534146974e-05,0.0002305021559827165,2.4930029140802454e-07,4.114660322641165e-05,1.8153234101581835e-07,2.896589861191201e-10,1.6653599495414686e-07,8.924969555089265e-07,3.271030694861789e-08,4.63914622199155e-09,4.2540905673904716e-07
4.690805456713071e-06,0.6289457275133041,4.446158129411953e-05,3.063473932929306e-06,2.3661407280137658e-05,0.00023464150513575306,0.0,0.0,2.9093900843347273e-05,1.987268776719305e-08,1.9698894582515934e-06,1.0562823982938422e-08,1.0109659997608791e-11,1.325574119531529e-16,1.4840507019556871e-12,2.672776432021623e-09,2.2544304822675416e-09,4.682149846876454e-09,9.185582869510563e-12,1.9035361401324957e-14,1.1339854857808991e-07,2.7609661420566692e-14,5.0708659083597225e-11,3.9124655881686115e-13,5.1752832198936794e-14,2.0170759330541547e-07,1.3476741603722815e-11,1.359980354369487e-10,1.690048061905437e-17,1.8006338755717344e-15,3.462815599865979e-13,3.9554910555374775e-15,4.931001944553602e-10,4.420319219775663e-15,3.76,0.0,0.5167022634008629,0.9995323033582224,9.795313556072287e-05,2.627392363984772e-10,0.01103122718962317,0.011035291693125431,1.237694415272886e-10,6.404198812497295e-14,0.0003535343122568828,9.696145401952917e-08,1.1682682664245687e-06,2.074672463971883e-05,5.090737032826602e-06,0.00024420062410880156,0.00010076590979456948,0.00023275188587629464,2.611212051313385e-07,4.205260351583668e-05,1.8998476306477023e-07,3.0538085929507486e-10,1.7436598614831408e-07,9.239369788004471e-07,3.543188626673356e-08,5.013796425650692e-09,4.485307754340007e-07
4.745561113721303e-06,0.6289626459689782,4.600207053132173e-05,3.172695262416353e-06,2.4378145086318654e-05,0.000244890181783143,0.0,0.0,3.0246406455848675e-05,2.0893535479584442e-08,2.055097635913814e-06,1.1181168246266566e-08,1.0698518700544983e-11,1.488251666556877e-16,1.6100768260187906e-12,2.801718201234648e-09,2.3809791656161467e-09,4.955962288472943e-09,1.000895826857417e-11,2.015535709323302e-14,1.1619579857328078e-07,2.8425097426689447e-14,5.315427909554417e-11,4.290674437865465e-13,5.565302686604749e-14,2.1348358044016988e-07,1.4112152418108968e-11,1.4847118899412615e-10,1.904197965833886e-17,2.037639277526387e-15,3.7745444571070266e-13,4.2322823996226355e-15,5.145072495417257e-10,4.8881618138278046e-15,3.76,0.0,0.5165577234220895,0.9995283443136992,0.00010166995990419663,2.8007055857847213e-10,0.011158447772179602,0.011162695411571607,1.2519739553356672e-10,6.47972699190047e-14,0.0003535329122016641,1.012529084798657e-07,1.226468967497728e-06,2.1445137475642156e-05,5.262781533359761e-06,0.00025460377932349495,0.00010503704883262484,0.00023499238210893927,2.7339804833476305e-07,4.2966921567898905e-05,1.9875780066336778e-07,3.218260585714639e-10,1.8249464267972628e-07,9.562910132268597e-07,3.8355231780100396e-08,5.415449028168793e-09,4.7267700011436606e-07
4.800316770729536e-06,0.628979614374655,4.7584665763709736e-05,3.285000294276353e-06,2.511330090944675e-05,0.00025548988248129265,0.0,0.0,3.143679177263953e-05,2.196303181177684e-08,2.1433106521585527e-06,1.1829269242476925e-08,1.1319827123674639e-11,1.6694112354358343e-16,1.7456770102576018e-12,2.935708838589516e-09,2.5135729379696123e-09,5.242934204292282e-09,1.0899692540523188e-11,2.1332115922897294e-14,1.1903539664326177e-07,2.9263902785248785e-14,5.5695696859605875e-11,4.70207764254352e-13,5.983706282851858e-14,2.2582976575550857e-07,1.477212282758412e-11,1.619699226347894e-10,2.1434043272534674e-17,2.3034962224557125e-15,4.111716467800473e-13,4.526686340277792e-15,5.366849216499263e-10,5.401903985091072e-15,3.76,0.0,0.516412700699814,0.9995242732735379,0.00010549921550806348,2.983691853901315e-10,0.011285627824998621,0.011290065452383277,1.2662489552826157e-10,6.555366570337153e-14,0.00035353147254277084,1.0570172166376989e-07,1.287026690355718e-06,2.2162310850567867e-05,5.439468540254671e-06,0.0002653568643519496,0.0001094510866510275,0.00023722372166994904,2.8614544928263834e-07,4.3889514059029555e-05,2.0786151586096754e-07,3.3902238754965205e-10,1.9093136259480066e-07,9.895844350364571e-07,4.149373371621668e-08,5.845851275711522e-09,4.978843809033256e-07
4.855072427737769e-06,0.6289966341644456,4.921035477336242e-05,3.4004640828548526e-06,2.5867327532336236e-05,0.00026645005920441974,0.0,0.0,3.2666067917738825e-05,2.3083434791417646e-08,2.234620223992066e-06,1.2508293538480804e-08,1.1975384116826485e-11,1.8710042960130129e-16,1.8915062866858695e-12,3.0749113456284465e-09,2.6524696246840827e-09,5.543580419573877e-09,1.1862839987908514e-11,2.2568194095889033e-14,1.2191796990488306e-07,3.012715755021042e-14,5.833600514712465e-11,5.149344545457763e-13,6.432540562472317e-14,2.387690098088849e-07,1.545745095478606e-11,1.7656998043421485e-10,2.4103972919619338e-17,2.601458578408235e-15,4.476227439951685e-13,4.839745717862237e-15,5.596573108857488e-10,5.9657686751749474e-15,3.76,0.0,0.5162671815305072,0.9995200874362128,0.00010944379972101992,3.176812024301894e-10,0.011412767051408113,0.011417401740659503,1.2805193823773125e-10,6.631126433884497e-14,0.00035352999230734767,1.1031284073238466e-07,1.350019867249688e-06,2.2898684153765385e-05,5.620907776301377e-06,0.0002764692612476041,0.00011401182457590626,0.00023944598271941167,2.9937845322977947e-07,4.482033811831304e-05,2.1730624766075047e-07,3.5699854886734677e-10,1.99685803048031e-07,1.0238434180417869e-06,4.486158720518531e-08,6.306853225391835e-09,5.241906542579312e-07
4.909828084746001e-06,0.6290137068056263,5.08801476889799e-05,3.5191634604239173e-06,2.664068864303422e-05,0.00027778038130547514,0.0,0.0,3.393526842780049e-05,2.425711023821704e-08,2.3291207922652923e-06,1.3219445715182782e-08,1.2667091200324589e-11,2.0951748987746223e-16,2.048260547934176e-12,3.2194933225748527e-09,2.7979380124791223e-09,5.858432468999678e-09,1.290380539902895e-11,2.386625780597848e-14,1.2484417317037898e-07,3.101600705771683e-14,6.107838396798177e-11,5.63534455868231e-13,6.91399932180572e-14,2.5232495580672535e-07,1.6168958473765108e-11,1.9235216692995556e-10,2.7081882957607676e-17,2.935121332629042e-15,4.870103666890813e-13,5.17256236359127e-15,5.834492163137267e-10,6.5843488735068764e-15,3.76,0.0,0.5161211518923902,0.9995157839323131,0.00011350668177739401,3.380546699144961e-10,0.011539865145858101,0.01154470419932445,1.2947852029204602e-10,6.707016022151428e-14,0.00035352847043771226,1.1509135453480469e-07,1.4155291994064983e-06,2.3654706770664557e-05,5.8072115171730245e-06,0.000287950570817629,0.00011872315097664114,0.00024165924462880083,3.13112533467907e-07,4.575935133449649e-05,2.2710261893804734e-07,3.757841698994847e-10,2.0876788678789474e-07,1.0590949616157485e-06,4.847383691744018e-08,6.800413346997074e-09,5.516346720786866e-07
4.964583741754234e-06,0.6290308337993745,5.25950774214059e-05,3.6411770751290064e-06,2.7433859082463448e-05,0.00028949074029464676,0.0,0.0,3.5245449680780174e-05,2.5486537159053206e-08,2.4269096024245498e-06,1.3963969468210938e-08,1.3396958436632347e-11,2.344277556413784e-16,2.216678905003985e-12,3.3696270859209327e-09,2.9502583657895337e-09,6.188039076870275e-09,1.4028366731283815e-11,2.5229088208359566e-14,1.2781469007644647e-07,3.193166565458213e-14,6.392610280600934e-11,6.163161497777851e-13,7.430434143719302e-14,2.6652205433263637e-07,1.6907491299989498e-11,2.0940265674613072e-10,3.040098091845545e-17,3.3084539961061672e-15,5.295510353329353e-13,5.5263003436618574e-15,6.080861550216107e-10,7.26263901212843e-15,3.76,0.0,0.5159745974383332,0.9995113598228711,0.00011769090456563125,3.595397079553793e-10,0.011666921793692381,0.011671972749094447,1.3090463822262502e-10,6.783045360285007e-14,0.0003535269059141859,1.2004249739278444e-07,1.4836377180636834e-06,2.4430838282707594e-05,5.9984946455533135e-06,0.0002998106175503035,0.00012358904313652992,0.0002438635880226654,3.273636026215402e-07,4.6706511763229304e-05,2.3726154349296434e-07,3.954098291377305e-10,2.1818780876919744e-07,1.0953669197616195e-06,5.234642402970402e-08,7.328604412091813e-09,5.802564315791876e-07
5.019339398762466e-06,0.6290480166815174,5.43562001040287e-05,3.7665854295310562e-06,2.82473250968582e-05,0.000301591254704703,0.0,0.0,3.659769132860226e-05,2.677431341360786e-08,2.5280867874447342e-06,1.4743148738584147e-08,1.4167110627997329e-11,2.620896697608472e-16,2.397546171913263e-12,3.5254897883848055e-09,3.1097229698586304e-09,6.532966650197147e-09,1.5242699179731653e-11,2.66595866421815e-14,1.3083023425985773e-07,3.2875420631812796e-14,6.688252290037752e-11,6.736108927509286e-13,7.984365696847413e-14,2.813855888520765e-07,1.7673920301764754e-11,2.2781332180744955e-10,3.409787549516933e-17,3.7258370811218205e-15,5.754760560119238e-13,5.902189375474654e-15,6.335943816528293e-10,8.006068972068216e-15,3.76,0.0,0.5158275034886179,0.9995068120978323,0.00012199958643892282,3.821885859489648e-10,0.011793936670914907,0.011799207308445012,1.323302884597831e-10,6.859225092713744e-14,0.00035352529770507065,1.2517165297335363e-07,1.5544308469494729e-06,2.5227548669785584e-05,6.194874706145902e-06,0.00031205945463828313,0.00012861356915492604,0.0002460590948214376,3.4214802419673103e-07,4.7661777934538446e-05,2.477942332378555e-07,4.159070832634863e-10,2.279560428924045e-07,1.1326880312997165e-06,5.6496235634588135e-08,7.893619684458792e-09,6.100971059343301e-07
5.074095055770699e-06,0.6290652570232972,5.6164595537899715e-05,3.895470919743246e-06,2.9081584595040102e-05,0.00031409227504380097,0.0,0.0,3.799309673361451e-05,2.812316166331694e-08,2.6327554529977775e-06,1.5558308874037636e-08,1.4979793857373768e-11,2.927867824319445e-16,2.5916954835353352e-12,3.6872635412507496e-09,3.2766367020071978e-09,6.893799785020922e-09,1.655340071138291e-11,2.8160780116159224e-14,1.338915505816022e-07,3.384863637407184e-14,6.995109957335291e-11,7.357746590583931e-13,8.57849584481774e-14,2.9694170201789176e-07,1.8469142033892916e-11,2.4768207707726916e-10,3.8212915017917436e-17,4.192101918708073e-15,6.250324698527627e-13,6.3015284183954766e-15,6.600009084158475e-10,8.820540915514825e-15,3.76,0.0,0.5156798550235654,0.9995021376745459,0.000126435923068899,4.0605581629051887e-10,0.011920909443950849,0.01192640779357786,1.3375546733027583e-10,6.935566518717632e-14,0.0003535236446651242,1.3048435825058537e-07,1.6279964662306503e-06,2.6045318515210564e-05,6.396471961564752e-06,0.0003247073690988444,0.00013380088988090865,0.0002482458482853845,3.574826243859333e-07,4.862510886054592e-05,2.587122055199141e-07,4.3730849492894154e-10,2.3808334887024707e-07,1.1710879512149165e-06,6.094115671465414e-08,8.497779426475329e-09,6.41199075726003e-07
5.1288507127789316e-06,0.6290825564321455,5.80213676413978e-05,4.027917875156548e-06,2.9937147410571788e-05,0.00032700438883633947,0.0,0.0,3.9432793408595975e-05,2.953593561696554e-08,2.741021764909986e-06,1.64108178217394e-08,1.5837382390754533e-11,3.2683005143493307e-16,2.8000110532378015e-12,3.855135539107117e-09,3.4513176325890927e-09,7.271141786270924e-09,1.7967519150226436e-11,2.973582707191795e-14,1.3699941640164322e-07,3.48527587366418e-14,7.313538460480271e-11,8.031897996620181e-13,9.215720624257754e-14,3.132174228018591e-07,1.9294079494459155e-11,2.691132457999079e-10,4.2790559478690144e-17,4.712574104839668e-15,6.78484060664218e-13,6.725689461618394e-15,6.873335255793441e-10,9.712469175327944e-15,3.76,0.0,0.5155316366760254,0.9994973333959685,0.000131003189343326,4.3119825264791436e-10,0.012047839769402205,0.012053574118387983,1.3518017105480063e-10,7.012081629916835e-14,0.00035352194569127196,1.3598630755796695e-07,1.7044249779505232e-06,2.688463921316837e-05,6.603409449104226e-06,0.00033776488699216526,0.0001391552608785159,0.00025042393305972844,3.7338470413218573e-07,4.9596464043434176e-05,2.7002729057906196e-07,4.5964766126218086e-10,2.48580779221808e-07,1.2105972832111669e-06,6.570012480739887e-08,9.143537736683401e-09,6.736059612055927e-07
