Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79)
2.284205587875649e-09,0.586213286715583,5.146394036631045e-22,7.769001395131717e-19,2.557511059801341e-21,5.577000515725553e-32,0.0,0.0,1.0893484543291715e-19,1.4857526061405106e-32,7.23520360649442e-30,6.044502842509941e-40,2.0917724401220986e-27,8.85006365593018e-54,1.620894883316303e-40,2.8775929137365998e-37,1.4850198349200034e-36,1.0973246459368735e-37,3.1096467260990176e-32,2.578004013359955e-32,1.7821007665171346e-16,9.562304060731442e-26,1.9069448670254504e-40,2.195322255626531e-59,1.0731336025220633e-43,7.2932476633415165e-37,1.0440751831593807e-35,6.401456930832616e-58,5.3337949234809e-75,1.8245670631503685e-76,5.119823468370722e-48,8.63836093843992e-41,4.679111993036838e-33,3.744924293772107e-59,3.76,0.0,0.7725174007174397,0.9998640091678346,2.4727338643865648e-30,3.0401405704004067e-49,6.5741508417014e-07,6.574150847622681e-07,2.3558412265819306e-16,1.171164424957907e-20,0.00013599083216470903,1.0798959535508332e-19,4.017400539097571e-21
2.3312283001621612e-09,0.5862132881495684,5.361009490493896e-22,7.929547493121242e-19,2.665822214625051e-21,6.051143930960757e-32,0.0,0.0,1.1346605120614032e-19,1.6119246193329273e-32,8.009354126762043e-30,6.7032789313638005e-40,2.2687780582124182e-27,9.827033954375004e-54,1.7633337479044865e-40,3.1218000624502347e-37,1.64667388621039e-36,1.2163476714816415e-37,3.3125924989407764e-32,2.739788700060893e-32,1.8562287254045453e-16,1.016246487698601e-25,2.1094906010704874e-40,2.5906497192753258e-59,1.2145910999110615e-43,8.087164069863601e-37,1.1327322309574214e-35,7.383697896017428e-58,6.695301513283545e-75,2.2902939067756205e-76,5.914480383175685e-48,9.562459773821577e-41,5.0820912147633894e-33,4.328950237296817e-59,3.76,0.0,0.7725173871838825,0.9998639776583137,2.6857206234798655e-30,3.5121554292885115e-49,6.709486413413828e-07,6.709486419568251e-07,2.440675552176125e-16,1.2183380264390584e-20,0.00013602234168549237,1.1245055516317781e-19,4.21741920409681e-21
2.3782510124486733e-09,0.5862132895835539,5.580026289104426e-22,8.090131084315154e-19,2.7763493346348715e-21,6.554914870229537e-32,0.0,0.0,1.1808958601461117e-19,1.745967000480467e-32,8.848315618643541e-30,7.418724611998547e-40,2.45675966280662e-27,1.0887940154318844e-53,1.9149196950023582e-40,3.381227228052858e-37,1.822099530262615e-36,1.3454770338517602e-37,3.5241771607391875e-32,2.9081739125570816e-32,1.9318671366828916e-16,1.0787116860575733e-25,2.3288096055811207e-40,3.046881375968058e-59,1.3712490993839907e-43,8.948715501205556e-37,1.226918104687758e-35,8.492421701365711e-58,8.365704994529309e-75,2.8616807660315624e-76,6.812554772768799e-48,1.0563255110717326e-40,5.5105035297092e-33,4.989278845294303e-59,3.76,0.0,0.7725173736503256,0.9998639499580939,2.912152448927609e-30,4.045640196701484e-49,6.844821982752791e-07,6.844821989144418e-07,2.526550777784495e-16,1.2663813344442537e-20,0.0001360500419055172,1.1700053515917466e-19,4.423402816065004e-21
2.4252737247351854e-09,0.5862132910175392,5.8034452067881675e-22,8.250752909872442e-19,2.8890916959481967e-21,7.08952420330756e-32,0.0,0.0,1.2280544986990784e-19,1.8882004301380751e-32,9.756065078150188e-30,8.194473850822869e-40,2.6561591839996953e-27,1.2038018793528275e-53,2.076034095271594e-40,3.656493926685897e-37,2.0121567421128397e-36,1.4853421266486666e-37,3.744586359000877e-32,3.083289218577383e-32,2.009016000333012e-16,1.1436741109336915e-25,2.5659128899831783e-40,3.571880988192269e-59,1.5443849458411663e-43,9.882125455700903e-37,1.3268578856072964e-35,9.740924541112893e-58,1.0406689407825633e-74,3.559826178485873e-76,7.825013349435117e-48,1.1645331602703545e-40,5.96539209531846e-33,5.734028148116359e-59,3.76,0.0,0.7725173601167689,0.999863925606653,3.1525810403574093e-30,4.6471229214049685e-49,6.980157549718309e-07,6.980157556351184e-07,2.61344747007992e-16,1.3152909099354108e-20,0.00013607439334627694,1.2163946138969959e-19,4.635424693501592e-21
2.4722964370216974e-09,0.5862132924515244,6.031267001815147e-22,8.41141371026785e-19,3.0040486445443485e-21,7.656207156996296e-32,0.0,0.0,1.276136427825225e-19,2.0389519925392478e-32,1.0736737988664378e-29,9.034318126204755e-40,2.867427062939196e-27,1.3282715037135371e-53,2.24706620485105e-40,3.948232051878654e-37,2.217740406594399e-36,1.6365978547555176e-37,3.9740064039015035e-32,3.2652640472242423e-32,2.0876753163357446e-16,1.211181821973302e-25,2.821850356765632e-40,4.174339559923278e-59,1.7353545267919356e-43,1.0891788879592683e-36,1.4327811314678224e-35,1.1143598723187739e-57,1.2890648887959126e-74,4.4094917989507565e-76,8.963731390891087e-48,1.2813444157727553e-40,6.447820813252293e-33,6.571991152604087e-59,3.76,0.0,0.7725173465832124,0.9998639041991446,3.40756908297815e-30,5.323674244038171e-49,7.1154931143104e-07,7.115493121188546e-07,2.701346558549529e-16,1.365063326337328e-20,0.00013609580085469683,1.2636725996021654e-19,4.8535581632381916e-21
2.5193191493082095e-09,0.5862132938855097,6.263492416698146e-22,8.572114225300698e-19,3.121219590072985e-21,8.256223319206004e-32,0.0,0.0,1.3251416476195758e-19,2.1985551755909367e-32,1.1794631341921127e-29,9.942210192477915e-40,3.0910222397684714e-27,1.4627686530329846e-53,2.428413185049138e-40,4.257085878166533e-37,2.439781005748512e-36,1.7999251370497241e-37,4.212624263915303e-32,3.4542276891225134e-32,2.1678450846719272e-16,1.28128282873772e-25,3.097711467043368e-40,4.863843386514858e-59,1.9455953970518562e-43,1.1982275542994865e-36,1.544921875374326e-35,1.2715999161385881e-57,1.5902279491012756e-74,5.439646808231592e-76,1.0241547698105813e-47,1.40725204288535e-40,6.95887433080659e-33,7.512676943781265e-59,3.76,0.0,0.7725173330496561,0.9998638853796661,3.677690248888135e-30,6.0829404646167635e-49,7.250828676529083e-07,7.250828683656507e-07,2.7902293287210836e-16,1.4156951695142012e-20,0.00013611462033315011,1.3118385703510406e-19,5.07787655429638e-21
2.5663418615947216e-09,0.5862132953194951,6.500122178485389e-22,8.732855194102711e-19,3.2406040001380497e-21,8.890856642921887e-32,0.0,0.0,1.3750701581681461e-19,2.367349870868442e-32,1.2934206654709916e-29,1.092226786920704e-39,3.327412141583727e-27,1.6078807246484253e-53,2.6204801218021007e-40,4.583712064899144e-37,2.679245306282981e-36,1.976031409126118e-37,4.4606275609334306e-32,3.6503092965681896e-32,2.249525305322399e-16,1.3540250907554296e-25,3.3946259027233238e-40,5.650946207038431e-59,2.176629962540629e-43,1.3158333416088678e-36,1.6635186246259335e-35,1.44749125101406e-57,1.954036942711946e-74,6.684080171174886e-76,1.1672321691156955e-47,1.5427663278477658e-40,7.499658042366478e-33,8.566353415931293e-59,3.76,0.0,0.7725173195161,0.9998638688353421,3.9635291984026536e-30,6.933177921719596e-49,7.386164236374375e-07,7.386164243755064e-07,2.880077415515805e-16,1.4671830377457336e-20,0.00013613116465725233,1.3608917883772452e-19,5.3084531922210755e-21
2.6133645738812336e-09,0.5862132967534802,6.741156999047788e-22,8.893637355144968e-19,3.362201395032867e-21,9.56141545005607e-32,0.0,0.0,1.4259219595487654e-19,2.545682373610313e-32,1.4160092981301655e-29,1.1978777855715937e-39,3.5770726704048905e-27,1.764217133058719e-53,2.8236800448788456e-40,4.928779660237951e-37,2.9371370470794458e-36,2.1656511260306053e-37,4.718204565006615e-32,3.8536378836769984e-32,2.3327159782679983e-16,1.4294565175742283e-25,3.713764225305958e-40,6.547245620197055e-59,2.4300687231200693e-43,1.4424892045556555e-36,1.788814359539862e-35,1.6438428993862513e-57,2.391980786123763e-74,8.182087638157398e-76,1.3270992681692005e-47,1.6884153216300987e-40,8.07129809086572e-33,9.74409166469825e-59,3.76,0.0,0.7725173059825442,0.999863854291121,4.265681581384161e-30,7.883288708752806e-49,7.521499793846294e-07,7.521499801484221e-07,2.970872796725298e-16,1.51952354170285e-20,0.00013614570887830315,1.410831516504848e-19,5.545361393865152e-21
2.6603872861677457e-09,0.5862132981874655,6.98659757536082e-22,9.054461446244044e-19,3.4860113429012826e-21,1.0269232435188046e-31,0.0,0.0,1.4776970518318262e-19,2.7339053827132453e-32,1.54770899216055e-29,1.3116199570882295e-39,3.840488191160251e-27,1.932409693785138e-53,3.0384339468186724e-40,5.292970105343085e-37,3.214497626748823e-36,2.369546265003661e-37,4.985544188833634e-32,4.064342326532871e-32,2.417417103489565e-16,1.5076249688133152e-25,4.056338531353864e-40,7.565463928017986e-59,2.707613574411138e-43,1.5787065931251966e-36,1.9210565322588127e-35,1.8626016982827728e-57,2.9173834047673675e-74,9.979240932288968e-76,1.5053641360469537e-47,1.8447450811337974e-40,8.674941369224931e-33,1.105781207184276e-58,3.76,0.0,0.7725172924489888,0.9998638415052032,4.5847540385613436e-30,8.942857752682331e-49,7.656835348944861e-07,7.656835356843972e-07,3.0625977866102577e-16,1.5727133044230258e-20,0.00013615849479609753,1.4616570181489047e-19,5.788674462600172e-21
2.7074099984542578e-09,0.5862132996214507,7.236444589781157e-22,9.215328204567515e-19,3.612033455299049e-21,1.1015664669196183e-31,0.0,0.0,1.5303954350809763e-19,2.932378000726988e-32,1.6890170625060307e-29,1.433916901820189e-39,4.118151519684853e-27,2.1131130067359085e-53,3.265170801593071e-40,5.676977238749018e-37,3.512406791233878e-36,2.588506828232637e-37,5.262835982097684e-32,4.2825513633362616e-32,2.503628680967939e-16,1.588578254215324e-25,4.423603104659258e-40,8.71953357457734e-59,3.011061168526815e-43,1.7250157903099957e-36,2.0604970655421976e-35,2.1058600367562023e-57,3.545655026101069e-74,1.2128247144719255e-75,1.703755353832524e-47,2.0123199078234905e-40,9.311755521747704e-33,1.2520332114249063e-58,3.76,0.0,0.7725172789154335,0.9998638302650209,4.921364202825949e-30,1.0122191280603089e-48,7.792170901670091e-07,7.792170909834323e-07,3.1552350296187087e-16,1.6267489612852387e-20,0.0001361697349784661,1.513367557315928e-19,6.0384656839274074e-21
2.75443271074077e-09,0.5862133010554358,7.490698710318131e-22,9.376238366638805e-19,3.740267383129257e-21,1.1802093602782812e-31,0.0,0.0,1.584017109353752e-19,3.1414657338492524e-32,1.8404484790265848e-29,1.5652502676124658e-39,4.410563910732606e-27,2.307004839060477e-53,3.50432758298692e-40,6.08150730092871e-37,3.831983321457283e-36,2.8233513456115433e-37,5.550270125731758e-32,4.508393594552309e-32,2.5913507106839565e-16,1.6723641336983045e-25,4.816855065142038e-40,1.0024687350080999e-58,3.3423063336564055e-43,1.881966249822029e-36,2.2073923515415977e-35,2.37586387836613e-57,4.294572378038678e-74,1.4689906973826424e-75,1.92412861787909e-47,2.1917225838164682e-40,9.982928945457568e-33,1.4145415928760149e-58,3.76,0.0,0.7725172653818785,0.9998638203837044,5.276140700498449e-30,1.1432356699502389e-48,7.927506452022002e-07,7.927506460455269e-07,3.2487674942214993e-16,1.6816271599845573e-20,0.00013617961629497263,1.565962398604294e-19,6.29480832146294e-21
2.801455423027282e-09,0.5862133024894209,7.749360590900138e-22,9.537192668341542e-19,3.870712812926001e-21,1.262992506989536e-31,0.0,0.0,1.6385620747021542e-19,3.361540491920632e-32,2.0025361660358515e-29,1.706120141366503e-39,4.7182350460020926e-27,2.514786507479312e-53,3.756349282697797e-40,6.507278939045895e-37,4.174385721013008e-36,3.0749273775066773e-37,5.848037426177735e-32,4.7419974830588465e-32,2.6805831926184606e-16,1.7590303174076462e-25,5.237435014509728e-40,1.1497553533722911e-58,3.703345552437155e-43,2.050126933826259e-36,2.3620032505608295e-35,2.6750210739014486e-57,5.184590507922781e-74,1.773418109192826e-75,2.1684735760502407e-47,2.383554605455879e-40,1.0689670791362719e-32,1.594782566441971e-58,3.76,0.0,0.7725172518483236,0.9998638116969756,5.649723152555547e-30,1.2885223914581256e-48,8.06284200000061e-07,8.062842008706815e-07,3.343178466862902e-16,1.7373445605063787e-20,0.00013618830302369945,1.6194408072045913e-19,6.5577756132710234e-21
2.848478135313794e-09,0.5862133039234061,8.012430871636081e-22,9.698191844923438e-19,4.0033694634613385e-21,1.350058929104597e-31,0.0,0.0,1.6940303311731786e-19,3.592980588419536e-32,2.1758313014136531e-29,1.857045443128933e-39,5.0416830221760584e-27,2.737183260075106e-53,4.02168892815476e-40,6.9550232118951414e-37,4.540812903898422e-36,3.344112017526259e-37,6.156329309693144e-32,4.983491354294222e-32,2.771326126752289e-16,1.8486244657679508e-25,5.686727678710578e-40,1.3156256151844084e-58,4.09628049904977e-43,2.2300866506940828e-36,2.5245950898009996e-35,3.0059099695429597e-57,6.239189137212875e-74,2.1341374606705737e-75,2.438920900744859e-47,2.5884364143931305e-40,1.1433210965638515e-32,1.7943374653706744e-58,3.76,0.0,0.772517238314769,0.9998638040604167,6.042762175814308e-30,1.4493508111507593e-48,8.198177545605932e-07,8.198177554588958e-07,3.438451546024144e-16,1.7938978351003144e-20,0.00013619593958256662,1.6738020488999113e-19,6.82744076852078e-21
2.9425235598868186e-09,0.5862133067913764,8.551799126430479e-22,1.0020327760555608e-18,4.275315445200814e-21,1.5376258829309787e-31,0.0,0.0,1.807736717648816e-19,4.0915020687722594e-32,2.558341687260121e-29,2.1912345651927877e-39,5.738023887256283e-27,3.2288449523679155e-53,4.594174448912221e-40,7.919415986546195e-37,5.3507434544087275e-36,3.938966179211724e-37,6.805255595178956e-32,5.490661660393094e-32,2.957343351541282e-16,2.03678704984661e-25,6.677214501214893e-40,1.7111797838993604e-58,4.9867920109998446e-43,2.6278596742306922e-36,2.874805224566372e-35,3.7741032439323267e-57,8.953613195141766e-74,3.062581699658939e-75,3.067395205907784e-47,3.0399272504285e-40,1.3035709706174635e-32,2.2582736346316447e-58,3.76,0.0,0.7725172112476606,0.9998637914460392,6.889867389110627e-30,1.8231685516557544e-48,8.468848629696778e-07,8.468848639245036e-07,3.6315199434438577e-16,1.909498756664253e-20,0.00013620855396007228,1.7851700976718164e-19,7.387157344019584e-21
3.036568984459843e-09,0.5862133096593463,9.108808328807077e-22,1.0342651982921947e-18,4.556103612253166e-21,1.744103183280404e-31,0.0,0.0,1.925136269073775e-19,4.640184755298902e-32,2.99276546985692e-29,2.572360795425029e-39,6.503899125498288e-27,3.78828499966518e-53,5.225569738594429e-40,8.980782527645742e-37,6.272200629166637e-36,4.615540349658452e-37,7.498592576603901e-32,6.030928373172997e-32,3.1494023848976574e-16,2.237232176882886e-25,7.800300034930178e-40,2.207037792408506e-58,6.032896281936414e-43,3.0804055472927744e-36,3.2602346627737224e-35,4.704827073686375e-57,1.2701899859552246e-73,4.344633573989952e-75,3.829701857557108e-47,3.5515461545929557e-40,1.4800679558940126e-32,2.8213172376290354e-58,3.76,0.0,0.7725171841805532,0.9998637816982459,7.822881233662409e-30,2.276723873700103e-48,8.739519704294669e-07,8.739519714423505e-07,3.82784749653565e-16,2.0284035469442663e-20,0.00013621830175346747,1.9000606830428122e-19,7.974543034269403e-21
3.1306144090328677e-09,0.5862133125273162,9.683463127701776e-22,1.0665170371423852e-18,4.8457325928663115e-21,1.970722829826091e-31,0.0,0.0,2.0462289856877426e-19,5.242285686273224e-32,3.4841996125124706e-29,3.005294266297843e-39,7.34375523295672e-27,4.42220572793957e-53,5.9197900578636984e-40,1.0145418671198645e-36,7.316300671319648e-36,5.381965756899049e-37,8.237893425962533e-32,6.605313163358147e-32,3.3475032266681416e-16,2.4503393456034975e-25,9.068715366863508e-40,2.8242323614408e-58,7.255567868408894e-43,3.593183655031867e-36,3.683166699041263e-35,5.825794499260358e-57,1.7825591951173487e-73,6.097103179944329e-75,4.748740845547984e-47,4.128961700069937e-40,1.6738707058411223e-32,3.500488873117218e-58,3.76,0.0,0.7725171571134467,0.999863774165281,8.847404603658406e-30,2.823703181574132e-48,9.010190769399726e-07,9.010190780124368e-07,4.027313645971761e-16,2.1505860227110764e-20,0.00013622583471832085,2.0184679526265489e-19,8.590182194975932e-21
3.2246598336058922e-09,0.5862133153952861,1.0275767974419634e-21,1.0987888775546287e-18,5.1442012953654145e-21,2.218755869350347e-31,0.0,0.0,2.171014867686976e-19,5.901164357690957e-32,4.038061705195181e-29,3.495245139558345e-39,8.26217220188786e-27,5.1377288196638545e-53,6.680880858891683e-40,1.1419819377568629e-36,8.494872423821661e-36,6.2468944261214206e-37,9.024720734956917e-32,7.214835516772265e-32,3.5516458766994603e-16,2.676487264163539e-25,1.0495958177410462e-39,3.587344580735419e-58,8.677824015618889e-43,4.172003351644472e-36,4.1459559730605467e-35,7.168379037266002e-57,2.476297517335824e-73,8.469885136474686e-75,5.850432272072973e-47,4.77816693850472e-40,1.886071090265667e-32,4.315066798775247e-58,3.76,0.0,0.772517130046341,0.9998637683432605,9.969214423197564e-30,3.4796086054279245e-48,9.280861825012066e-07,9.28086183634762e-07,4.2298022918776286e-16,2.2760201943472372e-20,0.00013623165673904073,2.1403860635291446e-19,9.234658488566639e-21
3.3187052581789168e-09,0.5862133182632558,1.08857271298901e-21,1.1310813034914423e-18,5.451508855854599e-21,2.489512404141689e-31,0.0,0.0,2.2994939152324444e-19,6.620282723110201e-32,4.66009943368274e-29,4.047776829567795e-39,9.263863141301694e-27,5.9424073872074e-53,7.513018294586791e-40,1.2810678934680682e-36,9.820479343488626e-36,7.219515267071068e-37,9.860646375878811e-32,7.860512739025386e-32,3.761830334838345e-16,2.9160538517932636e-25,1.2096312553827395e-39,4.524968043121947e-58,1.0324852001099332e-42,4.823034771720343e-36,4.651028426164356e-35,8.767967114434853e-57,3.407234261549574e-73,1.1653913981875026e-74,7.164003958230585e-47,5.505486216569488e-40,2.117794196801848e-32,5.286804420915338e-58,3.76,0.0,0.7725171029792365,0.99986376384328,1.1194263671953697e-29,4.261933001812475e-48,9.5515328711318e-07,9.551532883093266e-07,4.4352016291189073e-16,2.4046802649378933e-20,0.00013623615671938712,2.265809182348674e-19,9.908554833482411e-21
3.4127506827519413e-09,0.5862133211312257,1.1513344671662891e-21,1.1633948979341938e-18,5.767654594368703e-21,2.7843415998836423e-31,0.0,0.0,2.4316661284566374e-19,7.403205193492452e-32,5.35640002249514e-29,4.668819384368819e-39,1.0353673898355361e-26,6.844238005639467e-53,8.420509714841664e-40,1.4324891172727707e-36,1.1306441515773725e-35,8.309570160479511e-37,1.0747251371854688e-31,8.543359960189729e-32,3.9780566009315312e-16,3.1694162404414957e-25,1.388486862143146e-39,5.67021601064036e-58,1.2224140101472505e-42,5.5528196419401495e-36,5.200881257152094e-35,1.0664331938827144e-56,4.6459818775213436e-73,1.589067852978904e-74,8.722296007224844e-47,6.317581851176216e-40,2.3701983318498833e-32,6.440160954336958e-58,3.76,0.0,0.7725170759121327,0.9998637603652432,1.2528681408044597e-29,5.19034555166284e-48,9.82220390775903e-07,9.822203920361304e-07,4.643403988485525e-16,2.5365406293453326e-20,0.00013623963475614822,2.3947314851730963e-19,1.0612453361918203e-20
3.506796107324966e-09,0.5862133239991952,1.2158624500652924e-21,1.1957302428872449e-18,6.092637978832617e-21,3.104631693057399e-31,0.0,0.0,2.5675315074691817e-19,8.25359863704425e-32,6.133399651622786e-29,5.364683024770918e-39,1.1536582680586049e-26,7.851672703879111e-53,9.407794150961321e-40,1.5969549690359496e-36,1.2966857669928982e-35,9.527370043293534e-37,1.168612578157088e-31,9.264390139464019e-32,4.2003246748257514e-16,3.436950776415723e-25,1.5877541995614153e-39,7.061274230831711e-58,1.4405612180605036e-42,6.368282092959024e-36,5.798082877407156e-35,1.2902029474955708e-56,6.28124650295971e-73,2.1483541984849315e-74,1.056208278483346e-46,7.2214606657179775e-40,2.644475020969742e-32,7.802545655311915e-58,3.76,0.0,0.77251704884503,0.9998637576772166,1.3978772788022943e-29,6.286888280274561e-48,1.009287493489387e-06,1.0092874948151733e-06,4.854305683580448e-16,2.6715758732682293e-20,0.00013624232278255794,2.5271471575767297e-19,1.1346935385369617e-20
