Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924)
2.744660615274459e-19,0.6781890916273537,1.7294809541941802e-23,1.8574704255950418e-25,8.989622817534773e-31,4.478244030353676e-23,0.0,0.0,7.990238055918487e-19,1.4730885817496805e-34,5.764784781761748e-45,1.6728533206621039e-46,6.058382817010281e-48,6.398757835065728e-60,1.7822324774667444e-41,2.7280500009903746e-34,7.48408181513709e-32,1.6883327605148913e-46,4.370628207331106e-57,1.7711558424324137e-55,1.1125444898532578e-32,2.5307696414380333e-50,1.4430160965366315e-23,4.215902935003195e-61,1.29228528168553e-47,9.842366374591303e-52,9.127879798645651e-36,2.6755192299324014e-35,1.1630752954146283e-69,2.0702557315003244e-54,1.1135189039947286e-60,3.60665504324409e-55,3.1588577124892944e-48,1.5134945046250212e-61,3.76,0.0,0.5631751729150632,0.9999999999995585,4.790786699817317e-43,2.6970280264060258e-45,2.782415619136827e-15,2.782415619136827e-15,1.5544521437504454e-32,4.1501722128104556e-36,4.415826253568104e-13,3.5518595450693106e-36,1.3171995018786347e-37,7.990411003961919e-19,2.319069361705262e-30,7.850435144863127e-35,1.439449279584681e-30,9.121315960546756e-17,2.0897044322624185e-35,8.989222173101675e-31,5.89445080464299e-21,1.8558308195371872e-36,9.289633655141315e-33,1.1467175768652539e-31,2.4845806849533445e-40,2.5436720119369393e-41,1.4430160965728267e-23,1.938385911390723e-52,7.484081817539829e-32,8.355920307714489e-33,1.2817783321949608e-46,4.469183352920148e-59,9.088951531508687e-59,2.1794715081059693e-47,3.897034336494226e-61,5.847969091290729e-66,3.9196002679454e-70,7.133544719230241e-71,2.594398774105893e-57,8.05647003640202e-55,2.8327189542367492e-70,3.986921195489064e-45,8.137645154438052e-52,4.706464983944242e-45,2.3329659595257133e-50,3.394036581803268e-64,4.4782440299160516e-23,3.554486596561358e-35,1.3939324002906606e-51,2.4442150278219557e-45,3.2785516628030055e-37,6.688780582792021e-42,7.799372236658529e-56,2.040586756894085e-31,1.351279288881629e-52,2.091380410584407e-46,1.7266330012225382e-60,3.972706487912861e-58,5.89445080466798e-21,1.9173963495079108e-69
5.491705818398852e-19,0.6781890916273542,3.4604648057059926e-23,3.7165546396757207e-25,3.5981918903302265e-30,8.960378802700956e-23,0.0,0.0,1.5987418108405726e-18,5.896193306634663e-34,4.615333061348363e-44,1.3392998323644921e-45,4.850390009747577e-47,5.122896986674918e-59,7.133574541724444e-41,1.0919309507086398e-33,2.995583134054632e-31,1.3516927869955089e-45,3.4991601197884345e-56,1.4180016152333598e-54,4.4530773340299265e-32,2.0261545294304665e-49,2.887285899444895e-23,6.750937614653145e-60,1.0346139901095426e-46,7.881868297681419e-51,3.6535307136026386e-35,1.070904952392349e-34,1.862441016870287e-68,1.6574633892894946e-53,1.7833215537220191e-59,2.888249161516806e-54,2.529006890724978e-47,2.4235736026790924e-60,3.76,0.0,0.5631751729150604,0.9999999999991165,3.8355423632623577e-42,2.1592623296198758e-44,5.5672486280383066e-15,5.5672486280383066e-15,6.221859593518552e-32,1.6611504511658986e-35,8.835489015681489e-13,1.4216694593608618e-35,5.272230730922976e-37,1.5987764154678211e-18,9.282321115829516e-30,3.1422211546941466e-34,5.761548431399291e-30,1.825055660915626e-16,8.364263656076245e-35,3.5980315281470016e-30,1.1794022765297458e-20,7.428159715839922e-36,3.718274410340635e-32,4.589858739682812e-31,9.94479774311105e-40,1.0181317056685047e-40,2.88728589958977e-23,1.5518873506286293e-51,2.9955831350164637e-31,3.3445457385785576e-32,1.0262020418531422e-45,7.156516906606248e-58,1.4559135690795984e-57,1.7449875639887366e-46,6.240658642294283e-60,9.364369890367706e-65,6.276467292311341e-69,1.142296587710386e-69,2.077096524124259e-56,6.450077039207483e-54,4.536041086457564e-69,3.19196117411801e-44,6.515064165108497e-51,3.768033719237576e-44,1.8677913106071356e-49,5.434880636263086e-63,8.960378800949319e-23,1.4227209645592624e-34,1.1159934908009325e-50,1.9568582095991549e-44,1.3122750803382126e-36,2.6772553807145597e-41,6.245823337097904e-55,8.167664950140633e-31,1.0818447091561846e-51,1.6743759772828354e-45,2.7648624396482748e-59,4.038630640227438e-57,1.179402276539748e-20,3.070332346704078e-68
1.0985796224647638e-18,0.678189091627355,6.922433431437019e-23,7.4347230681535735e-25,1.439745442328178e-29,1.7924648347406695e-22,0.0,0.0,3.1981778213366433e-18,2.3592453373966322e-33,3.693669143008947e-43,1.0718469214972007e-44,3.881786140377058e-46,4.0998745421927486e-58,2.854359007784737e-40,4.369146108475905e-33,1.1986234463862031e-30,1.0817650366068733e-44,2.800391601821965e-55,1.1348322561642732e-53,1.7818109737956843e-31,1.6215394132592085e-48,5.775825505097699e-23,1.0805896710765937e-58,8.280056323782789e-46,6.308686290103561e-50,1.4618881798678273e-34,4.285014727747129e-34,2.981135081070831e-67,1.326474448352466e-52,2.8546683071946364e-58,2.3117699529728846e-53,2.0239741294195743e-46,3.8793044762070073e-59,3.76,0.0,0.5631751729150547,0.9999999999982325,3.069599590231624e-41,1.7280661075874464e-43,1.1136914645841211e-14,1.1136914645841211e-14,2.4895542716033095e-31,6.646765552918009e-35,1.7674814527084402e-12,5.68852964784189e-35,2.1095790341748217e-36,3.1982470455876965e-18,3.714137524512662e-29,1.2572987268978678e-33,2.3053698489762108e-29,3.6509037906374415e-16,3.346794958309694e-34,1.439681276567521e-29,2.3593166685992488e-20,2.972231451342633e-35,1.487794091714546e-31,1.8365413526359295e-30,3.979214466467813e-39,4.073853007324794e-40,5.775825505677388e-23,1.2419815305869084e-50,1.1986234467711498e-30,1.3382539425395539e-31,8.212735172282123e-45,1.1455082718467268e-56,2.3308076447084037e-56,1.396554443581205e-45,9.989379020471547e-59,1.4989090339753304e-63,1.004643519451695e-67,1.828418457231483e-68,1.6623084902425077e-55,5.162025673111392e-53,7.2606198133634255e-68,2.554539039788059e-43,5.214031400972651e-50,3.015572157575556e-43,1.4948007080865124e-48,8.699348467448408e-62,1.7924648340397864e-22,5.692737038062002e-34,8.93133965835119e-50,1.5660812967832437e-43,5.2508096387625666e-36,1.0712508818049893e-40,4.9991901274193077e-54,3.268129867683252e-30,8.658039896309809e-51,1.340009658854829e-44,4.42558051123173e-58,4.605533317744222e-56,2.359316668639271e-20,4.9145313096962235e-67
2.197397703714521e-18,0.6781890916273564,1.3846374373728673e-22,1.487105992637524e-24,5.759919275227622e-29,3.585318743686288e-22,0.0,0.0,6.397049842323273e-18,9.438517597881026e-33,2.955496511880464e-42,8.576404122975032e-44,3.1060186913945976e-45,3.280522547845088e-57,1.1419294677953475e-39,1.747942944869424e-32,4.7952742821947424e-30,8.655763871818376e-44,2.2407388225399927e-54,9.080382325720199e-53,7.128404140810465e-31,1.2974778991229994e-47,1.155290471574841e-22,1.7292952835449564e-57,6.625303088725264e-45,5.0482260273766834e-49,5.848504643992212e-34,1.714284914405407e-33,4.770839659157799e-66,1.0613810964653001e-51,4.5685526585518684e-57,1.8498843281191823e-52,1.619486815997278e-45,6.208156849807539e-58,3.76,0.0,0.5631751729150434,0.9999999999964646,2.456146051680866e-40,1.3827154397132113e-42,2.2276246681446794e-14,2.2276246681446794e-14,9.959838182427878e-31,2.6591390322204815e-34,3.5353465498594794e-12,2.275782274080264e-34,8.4396898276797e-36,6.397188305733914e-18,1.4858968598080221e-28,5.030021386708373e-33,9.222980562435312e-29,7.302600050080736e-16,1.3389359135916145e-33,5.759662570408956e-29,4.719145452492692e-20,1.189086122544072e-34,5.952145159451576e-31,7.34736129426138e-30,1.5919448969364976e-38,1.6298064816600267e-39,1.1552904718067548e-22,9.937739246269754e-50,4.7952742837354896e-30,5.353887187603552e-31,6.571435939373789e-44,1.833184023901807e-55,3.7303693220391115e-55,1.1174693614704834e-44,1.5986467474276528e-57,2.3987424566867825e-62,1.60775671398536e-66,2.926064812800399e-67,1.3300993532233136e-54,4.130410802456417e-52,1.1619355531641311e-66,2.0440193529536543e-42,4.172017327064102e-49,2.412915896610099e-42,1.196067678465973e-47,1.3921789813365163e-60,3.5853187408822984e-22,2.2774655039591283e-33,7.14642870928379e-49,1.2531029798438617e-42,2.1006657676641315e-35,4.285701090756638e-40,4.000364935671392e-53,1.3074647549100552e-29,6.927738216116225e-50,1.0722113213820074e-43,7.082369662283421e-57,5.8829859549162015e-55,4.719145452652807e-20,7.864850163246326e-66
4.395033866214036e-18,0.6781890916273593,2.769427102163039e-22,2.9743733647882437e-24,2.3041552246182335e-28,7.171026561595407e-22,0.0,0.0,1.2794793884274492e-17,3.775714310686911e-32,2.364621712459761e-41,6.861775157348657e-43,2.4850508900253207e-44,2.624667230294311e-56,4.5680896269276726e-39,6.992340821579861e-32,1.918265823285479e-29,6.925268598856401e-43,1.7927613690857279e-53,7.264995728154693e-52,2.8515937219757334e-30,1.0380808772138193e-46,2.310706313443025e-22,2.7671539363977415e-56,5.300745736192743e-44,4.039091718836338e-48,2.339592256123374e-33,6.857697743402652e-33,7.634289492518668e-65,8.491855008217783e-51,7.310551070841876e-56,1.4800948346541383e-51,1.2957124709548664e-44,9.934066837528168e-57,3.76,0.0,0.5631751729150207,0.9999999999929289,1.9651034130657795e-39,1.1062773844265401e-41,4.455491075265708e-14,4.455491075265708e-14,3.9842595126406325e-30,1.0637421810673251e-33,7.071076723643386e-12,9.103869979796723e-34,3.376150698201042e-35,1.2795070825652222e-17,5.944071173035741e-28,2.0121785281392203e-32,3.689492479564444e-28,1.4605992568965968e-15,5.356179546349904e-33,2.3040525343386813e-28,9.438803019297332e-20,4.756731613266758e-34,2.38105183565526e-30,2.939183711366174e-29,6.368297842135901e-38,6.519756554009257e-39,2.3107063143707543e-22,7.950946275151268e-49,1.9182658239023956e-29,2.1417291702289932e-30,5.257647925357047e-43,2.9333854824850614e-54,5.969452702746404e-54,8.940658213827921e-44,2.5581117132264135e-56,3.8383783794867044e-61,2.572672438651059e-65,4.682179982632218e-66,1.0641805156823919e-53,3.3046519485709905e-51,1.8592860089571375e-65,1.6353707441905747e-41,3.337930793160551e-48,1.9305160047320637e-41,9.569449966836668e-47,2.227712979566823e-59,7.171026550378536e-22,9.110603445864798e-33,5.71768581826273e-48,1.0025775709053136e-41,8.403346943488643e-35,1.714419963058813e-39,3.2006971368045432e-52,5.23028466562461e-29,5.542702154815274e-49,8.578505035006854e-43,1.1332944275213834e-55,8.22374484516122e-54,9.438803019937843e-20,1.2585040554548198e-64
8.790306191213066e-18,0.6781890916273651,5.53901233707075e-22,5.948908111115231e-24,9.216995940806923e-28,1.4342442197485178e-21,0.0,0.0,2.559028196808876e-17,1.5103471807649888e-31,1.89178717592064e-40,5.489681345748164e-42,1.9881350919350563e-43,2.0998334659863658e-55,1.8273102044953963e-38,2.7970501400013823e-31,7.673375524758446e-29,5.540477893020734e-42,1.434277345628069e-52,5.812272677626009e-51,1.1406839035731809e-29,8.305041270122817e-46,4.621537996131561e-22,4.427671497767026e-55,4.240797905107101e-43,3.231477804669199e-47,9.358749835613364e-33,2.7431907180315807e-32,1.2216026833130003e-63,6.793806517176671e-50,1.1697575214873014e-54,1.1841508259426258e-50,1.0366191867048506e-43,1.5895319693965635e-55,3.76,0.0,0.5631751729149754,0.9999999999858574,1.5721573631153203e-38,8.850639228135668e-41,8.91122388950741e-14,8.911223889507412e-14,1.593768653200217e-29,4.255141865221942e-33,1.4142536989138516e-11,3.641696174552551e-33,1.3505152421564883e-34,2.5590835863992305e-17,2.3777252188995628e-27,8.04909139889984e-32,1.4758570448038453e-27,2.921277760673101e-15,2.1425590003663082e-32,9.216585163013693e-28,1.8878118148977615e-19,1.9027700818890358e-33,9.52459489662441e-30,1.1757213248897103e-28,2.5474227888506353e-37,2.60800877655561e-38,4.621537999842627e-22,6.361058982489557e-48,7.673375527230755e-29,8.567265277994389e-30,4.206318020358061e-42,4.693631625164183e-53,9.55181372934824e-53,7.152887913164907e-43,4.093200283936974e-55,6.141717780121813e-60,4.116485263487614e-64,7.491869014662981e-65,8.513848245844437e-53,2.643862356207524e-50,2.975008903362869e-64,1.3083586982684387e-40,2.6704714381289996e-47,1.5444861221106305e-40,7.655923399032122e-46,3.564522065987491e-58,1.4342442152615863e-21,3.644389669439766e-32,4.574365806230898e-47,8.021001334021473e-41,3.3614755566826623e-34,6.857958948588285e-39,2.560719803135874e-51,2.0921989984774306e-28,4.434348777750125e-48,6.863129830593593e-42,1.813363313885118e-54,1.2206630068680447e-52,1.8878118151539762e-19,2.013708944056018e-63
1.7580850841211125e-17,0.6781890916273766,1.1078206428195657e-21,1.189797761187142e-23,3.686873386065868e-27,2.868527346955085e-21,0.0,0.0,5.118125813536464e-17,6.041511638189843e-31,1.5134656640357312e-39,4.3918503071111755e-41,1.590545826698489e-42,1.6799066459457895e-54,7.309389527499175e-38,1.11884281779702e-30,3.0694126570858428e-28,4.4324875217245294e-41,1.1474493730560262e-51,4.649928796424109e-50,4.562828445510897e-29,6.644190720784936e-45,9.243201357317303e-22,7.084454559480951e-54,3.392718851602552e-42,2.585264111440756e-46,3.743576098231671e-32,1.0972986113761863e-31,1.954787554807634e-62,5.435174219474233e-49,1.8716675158972945e-53,9.473506526062105e-50,8.293150339457552e-43,2.5433161736182798e-54,3.76,0.0,0.5631751729148848,0.9999999999717145,1.2577557443357041e-37,7.080679447541231e-40,1.7822689517989393e-13,1.7822689517989399e-13,6.375204294606165e-29,1.702091373639462e-32,2.8285457191838036e-11,1.4567081074055568e-32,5.402170956283785e-34,5.1182365934686385e-17,9.511094374251424e-27,3.219741880210601e-31,5.903548286684173e-27,5.842634768223945e-15,8.570410370826465e-32,3.686709071637306e-27,3.7756748392622204e-19,7.611235277137813e-33,3.8099154679943785e-29,4.702980981209095e-28,1.0189898442506796e-36,1.0432247625501806e-37,9.24320137216187e-22,5.088967966143138e-47,3.06941265807842e-28,3.4269758272875863e-29,3.3651342902316317e-41,7.509924899077908e-52,1.528345325348532e-51,5.722454860665984e-42,6.549297677016246e-54,9.82699833656927e-59,6.586543889171856e-63,1.1987295244476253e-63,6.811240195361882e-52,2.1151645540561203e-49,4.7601352179364317e-63,1.0467117922329276e-39,2.1364279120594126e-46,1.2356182248920835e-39,6.124884078146507e-45,5.703380348534323e-57,2.868527329006993e-21,1.4577855263692787e-31,3.659579507454363e-46,6.41695337531073e-40,1.3446175788980982e-33,2.7432394260235096e-38,2.0486406955515521e-50,8.368966261392571e-28,3.5475257023304166e-47,5.490634188361563e-41,2.901455084744724e-53,1.8769464542930608e-51,3.775674840287101e-19,3.2220163588347286e-62
3.5161940141207245e-17,0.6781890916273996,2.215668909568357e-21,2.3796116645792794e-23,1.4747643564612683e-26,5.7370936014826705e-21,0.0,0.0,1.0236321046850576e-16,2.4166292384897507e-30,1.210786900674215e-38,3.513523522100705e-40,1.2724517631028127e-41,1.3439412652587476e-53,2.9237855527051713e-37,4.475416788125033e-30,1.2277775521799623e-27,3.546032099143478e-40,9.179708103037687e-51,3.7199876407942614e-49,1.8251499446130902e-28,5.315415658561632e-44,1.8486528062923457e-21,1.1335271420869633e-52,2.714207290967342e-41,2.0682441861283134e-45,1.4974456725506985e-31,4.389239091285454e-31,3.128255236237873e-61,4.348190975436627e-48,2.9947124095552788e-52,7.578925312478444e-49,6.634599012222358e-42,4.0693578974173326e-53,3.76,0.0,0.5631751729147036,0.9999999999434286,1.0062165371352445e-36,5.664610784072286e-39,3.564562077494767e-13,3.56456207749477e-13,2.550107641001104e-28,6.808434740225128e-32,5.6571296284074195e-11,5.826891709560187e-32,2.1608904282000062e-33,1.0236542605213021e-16,3.8044764464459523e-26,1.2879417061037008e-30,2.361443335880819e-26,1.1685348783316966e-14,3.428199024596793e-31,1.474698630046619e-26,7.551400881704749e-19,3.044525159975368e-32,1.5239816869358914e-28,1.8812115283923553e-27,4.0760008183294704e-36,4.172941718912127e-37,1.8486528122302345e-21,4.071222672785856e-46,1.2277775525799037e-27,1.370804270603471e-28,2.6921393818432203e-40,1.2015786999453276e-50,2.445396541207225e-50,4.578021684265246e-41,1.0479018008596736e-52,1.5723397195473625e-57,1.0538604112616405e-61,1.917991617995544e-62,5.449056710571525e-51,1.6921908692463068e-48,7.616312928441186e-62,8.373793542276544e-39,1.7091626965598077e-45,9.88506309496395e-39,4.899965382563635e-44,9.12552459219753e-56,5.737093529689572e-21,5.8312014219647365e-31,2.927698350618139e-45,5.13362362000297e-39,5.378525027574168e-33,1.0973069608856164e-37,1.638938519793828e-49,3.3476205583539364e-27,2.837994206097841e-46,4.392559479934047e-40,4.642387150850752e-52,2.9422206720803987e-50,7.551400885804313e-19,5.155292074727733e-61
7.032411874119948e-17,0.6781890916274459,4.43140323716129e-21,4.759239484327284e-23,5.899087429670583e-26,1.1474226110995656e-20,0.0,0.0,2.0472711512914543e-16,9.666566120357598e-30,9.686352682505322e-38,2.8108380221964282e-39,1.0179674516717294e-40,1.0751593900928062e-52,1.16952016907944e-36,1.790175813028956e-29,4.91113518590596e-27,2.8368425093787595e-39,7.343816739632279e-50,2.9760085003532027e-48,7.300636911433771e-28,4.252357758538036e-43,3.697318140707449e-21,1.813654955260774e-51,2.171378713931559e-40,1.6546087468253894e-44,5.98981315945586e-31,1.755704563355005e-30,5.007580887198318e-60,3.478573415430132e-47,4.7915753568658434e-51,6.063188482824936e-48,5.307710708294708e-41,6.511014254284264e-52,3.76,0.0,0.5631751729143413,0.9999999998868568,8.049780063585334e-36,4.531715516458873e-38,7.129148328884148e-13,7.129148328884162e-13,1.0200482303085999e-27,2.723387737244701e-31,1.1314296921589551e-10,2.3307685432574536e-31,8.643606188042763e-33,2.0473154619124023e-16,1.5217983152981172e-25,5.15204785075133e-30,9.445821382147945e-26,2.3370776813468343e-14,1.3712865867898387e-30,5.898824522877812e-26,1.5102852941444252e-18,1.2178163209843504e-31,6.095957729207651e-28,7.524884380823814e-27,1.6304086024635113e-35,1.6691853529270666e-36,3.697318164459122e-21,3.256997437771264e-45,4.911135187528988e-27,5.483244932685665e-28,2.1537242848682634e-39,1.922459527284323e-49,3.912669352801232e-49,3.6624404384733094e-40,1.6766542018684253e-51,2.515759521765041e-56,1.6861873417072592e-60,3.0688060690665638e-61,4.359271052653195e-50,1.3538233588150014e-47,1.2186177310510589e-60,6.699074305633534e-38,1.367338403297263e-44,7.908097371329914e-38,3.919995515347446e-43,1.460093217066238e-54,1.1474225823821795e-20,2.33249243115452e-30,2.342172577173755e-44,4.1069232571924354e-38,2.1514209527104814e-32,4.389250393067971e-37,1.3111612360388676e-48,1.339055034129048e-26,2.270312782601653e-45,3.5140684341749e-39,7.427866616550248e-51,4.658837281918225e-49,1.5102852957842588e-18,8.248520875310456e-60
1.4064847594118394e-16,0.6781890916275383,8.863023068729479e-21,9.518495175679227e-23,2.359640972344396e-25,2.2948491131852953e-20,0.0,0.0,4.094549244278545e-16,3.866636281246361e-29,7.749105135238235e-37,2.2486811297290252e-38,8.143763785437123e-40,8.601300607448785e-52,4.678092569377355e-36,7.160721402522461e-29,1.9644590685176767e-26,2.269480735144767e-38,5.8750815098139e-49,2.380815029213914e-47,2.9202621911852677e-27,3.4018962975344984e-42,7.394648782713142e-21,2.901857143645504e-50,1.7371081191416035e-39,1.3236927391050332e-43,2.3959313597276517e-30,7.02283608830091e-30,8.01879990307482e-59,2.7828669784042135e-46,7.666548953040333e-50,4.85057039278997e-47,4.246181169355006e-40,1.041765610936051e-50,3.76,0.0,0.5631751729136165,0.9999999997737132,6.439843156761829e-35,3.625383166652711e-37,1.4258320831653813e-12,1.4258320831653868e-12,4.080203183100536e-27,1.0893578567026122e-30,2.2628629406893792e-10,9.323097919093566e-31,3.457451677224441e-32,4.094637860863503e-16,6.08720871335609e-25,2.0610282401231387e-29,3.77833815740274e-25,4.674163287363244e-14,5.485160314427357e-30,2.3595358095222787e-25,3.0205756960341023e-18,4.871278175093991e-31,2.4383892734695266e-27,3.009961402010739e-26,6.521650854790138e-35,6.676759795127688e-36,7.39464887772007e-21,2.6056056372038836e-44,1.9644590691854924e-26,2.1933035197576668e-27,1.7229845387814767e-38,3.075693466323015e-48,6.260297964969032e-48,2.9299615434085097e-39,2.682655723010464e-50,4.025227953049837e-55,2.6979082054273736e-59,4.910105221244689e-60,3.4874268955322824e-49,1.0831621091981112e-46,1.94979429510048e-59,5.359274896935539e-37,1.0938741798369469e-43,6.326496618013406e-37,3.1360056338239175e-42,2.3361565715191644e-53,2.2948489983154514e-20,9.329993441554563e-30,1.8737436183886144e-43,3.285548339263496e-37,8.605705688138336e-32,1.7557048019212058e-36,1.0489332125825202e-47,5.356233758103687e-26,1.8161019456322136e-44,2.811263084883697e-38,1.1884624207143216e-49,7.415166662767569e-48,3.0205757025934523e-18,1.3197678916821454e-58
2.812971903411529e-16,0.6781890916277228,1.7726867437402493e-20,1.9037006765814967e-22,9.438575887924927e-25,4.589702118089334e-20,0.0,0.0,8.189105429349916e-16,1.5466564789627744e-28,6.199293301199678e-36,1.7989540368042763e-37,6.515020708750705e-39,6.881050640783287e-51,1.8712394039962126e-35,2.8642921549409485e-28,7.857846252048043e-26,1.8155872721269238e-37,4.70008927940282e-48,1.904656713061424e-46,1.1681063617972735e-26,2.721521071107787e-41,1.4789309959426474e-20,4.642978779178506e-49,1.3896885473409943e-38,1.0589570998857064e-42,9.583737647463856e-30,2.809137987228117e-29,1.2851279794719881e-57,2.2262968683532713e-45,1.2266500968699054e-48,3.880464658172013e-46,3.3969499818128455e-39,1.6668276441488246e-49,3.76,0.0,0.5631751729121669,0.9999999995474264,5.151882166545142e-34,2.9003108311544628e-36,2.851666583715675e-12,2.851666583715698e-12,1.632083256837141e-26,4.3574368989671734e-30,4.525728597326531e-10,3.729243938570832e-30,1.382982756844493e-31,8.189282643441306e-16,2.434886558730367e-24,8.24575431648006e-29,1.511337181309744e-24,9.348334499340603e-14,2.1940669298954214e-29,9.438155237401043e-25,6.041156459580563e-18,1.9485141499840454e-30,9.753569341303638e-27,1.2039860877128835e-25,2.608663546615562e-34,2.6707084368645045e-35,1.478931033945467e-20,2.084487531993476e-43,7.857846254868133e-26,8.773224985342955e-27,1.3783896739630683e-37,4.920312572292468e-47,1.0016495368057984e-46,2.343972841662729e-38,4.2922561763364256e-49,6.440374713190813e-54,4.316659613130446e-58,7.856180527273419e-59,2.78994518531159e-48,8.666913071319577e-46,3.1196749577674134e-58,4.287425560371818e-36,8.751009807810125e-43,5.061204723192362e-36,2.5088080961578026e-41,3.737856448476973e-52,4.589701658609316e-20,3.7320021137315483e-29,1.4989971141093976e-42,2.6284425472227036e-36,3.4422866458283525e-31,7.022829575314643e-36,8.391483486171447e-47,2.142496227547797e-25,1.4526379011497765e-43,2.2490137988098277e-37,1.901542844518455e-48,1.1833088109993081e-46,6.041156485817996e-18,2.111633122904579e-57
5.625946191410907e-16,0.678189091628092,3.545697499695388e-20,3.807403077587879e-22,3.7754327529461055e-24,9.179408130828129e-20,0.0,0.0,1.6378217795881422e-15,6.1866298475127625e-28,4.959438313846692e-35,1.4391746398128752e-36,5.212020457659473e-38,5.504844510759243e-50,7.484962349523671e-35,1.1457175518404459e-27,3.143140488140298e-25,1.4524708800267372e-36,3.7601015711046366e-47,1.5237294833069973e-45,4.672428417830368e-26,2.177218464986566e-40,2.957863188366092e-20,7.42877185304506e-48,1.1117516472057329e-37,8.47167822488018e-42,3.8334975140168047e-29,1.1236558932152767e-28,2.0629830196073753e-56,1.7810387884562326e-44,1.9626419467054313e-47,3.104375866222677e-45,2.7175620123558685e-38,2.66692637178663e-48,3.76,0.0,0.5631751729092677,0.9999999990948527,4.1215087877177354e-33,2.3202503783473095e-35,5.703335584801705e-12,5.703335584801799e-12,6.528336444315943e-26,1.742975812851709e-29,9.051456548908547e-10,1.4916985469878473e-29,5.5319371636983355e-31,1.6378572147299316e-15,9.739552245314862e-24,3.2996085228256053e-28,6.0453525414407834e-24,1.869667692307347e-13,8.776273413175925e-29,3.775264493669155e-24,1.2082317825741917e-17,7.79406477352887e-30,3.901430093078989e-26,4.815947380435542e-25,1.043465992153384e-33,1.0682849522094834e-34,2.957863340377466e-20,1.667591150376714e-42,3.143140489387395e-25,3.5092920257473506e-26,1.1027125540738529e-36,7.86993226072526e-46,1.6026397957218946e-45,1.875179603910057e-37,6.867614920122679e-48,1.0304606935635904e-52,6.906659664497003e-57,1.2569897829207412e-57,2.231957051829168e-47,6.936100953440044e-45,4.991481105757168e-57,3.4299418443754354e-35,7.000818458371585e-42,4.048966654691957e-35,2.007047753325487e-40,5.980575047730235e-51,9.179406292906433e-20,1.4928017878888091e-28,1.1991985738235136e-41,2.1027555599467543e-35,1.3769155285335242e-30,2.809134766238297e-35,6.7131953279342005e-46,8.569990358693196e-25,1.1617180789009874e-42,1.7992123648177864e-36,3.0424708058255316e-47,1.8907998012958773e-45,1.2082317930691711e-17,3.37861932930241e-56
