Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137)
5.260308172553691e-07,0.9937391245027267,1.1931797307143767e-08,5.735816581576676e-09,2.9756925044089836e-09,8.867667044278232e-13,0.0,0.0,1.3700874944289271e-08,7.450694968263494e-17,2.8576117208311638e-08,3.422665755894891e-13,2.1519642944520995e-08,7.913872632545866e-22,6.516359492490564e-15,1.0814874108993885e-12,2.010320657515578e-14,1.3528855990894902e-13,6.0953911716390406e-12,2.9101244550383264e-11,0.000543622736123706,1.3290720179667842e-08,4.529759799077776e-14,3.6053848650513634e-24,6.8905484817826395e-19,1.1020344397241565e-13,2.5816680486751294e-14,8.082539547340918e-23,9.75776978216095e-30,7.733242147957809e-30,1.2267828938165635e-20,2.3053330296601298e-24,1.7520049962313945e-15,2.4344843112656615e-23,3.76,0.0,0.37854504561266034,0.9999999568919291,9.391113049666614e-14,4.6552582039381385e-21,0.3878718129059471,0.3889606046488001,1.4695211051725866e-06
5.407242817657448e-07,0.9949856777150632,1.3130234202143026e-08,6.2140772410135785e-09,3.3780065457940485e-09,1.0533040825338222e-12,0.0,0.0,1.5128359387965892e-08,9.324601986598744e-17,3.160211437080796e-08,3.973062268632468e-13,2.3049294165485718e-08,9.334139043621069e-22,7.527181019735287e-15,1.2397669066139208e-12,2.4713965075754094e-14,1.575237494209852e-13,7.014061731153467e-12,3.093753045720472e-11,0.000571565143959067,1.4077314122534673e-08,5.199224826038533e-14,5.175511915705702e-24,8.478525696957106e-19,1.3549825753788354e-13,3.025784406295167e-14,1.0551404323936842e-22,1.5182296630418807e-29,1.1848525529166523e-29,1.5277686168814888e-20,3.032439918946215e-24,2.079816634412897e-15,3.299339971670604e-23,3.76,0.0,0.371152018596665,0.9999999527457856,1.1264421186564495e-13,6.204787568979856e-21,0.3952368664795502,0.3963815771399579,1.497488335092093e-06
5.554177462761206e-07,0.9962080699145552,1.440304557552281e-08,6.731288460194046e-09,3.819463355221156e-09,1.245084082754352e-12,0.0,0.0,1.6651225270112792e-08,1.1585933902331042e-16,3.4836905248082195e-08,4.600864059369839e-13,2.4629426092246595e-08,1.0967420344125366e-21,8.678323569172988e-15,1.4188947317335605e-12,3.019305017555997e-14,1.8298162136052953e-13,8.056862127428343e-12,3.283119242607155e-11,0.0006000587237670449,1.4883434336549436e-08,5.957784307121904e-14,7.349292741447023e-24,1.0366584306102543e-18,1.655646053160253e-13,3.527886717516325e-14,1.3669216334048807e-22,2.3311323012325183e-29,1.7917864738490397e-29,1.8896819484881444e-20,3.953542914553004e-24,2.4546916607838506e-15,4.4295835247068405e-23,3.76,0.0,0.36390337823307217,0.9999999483355013,1.3460615516852756e-13,8.200292012106194e-21,0.40245698262977503,0.40365871430005307,1.524905200887534e-06
5.701112107864963e-07,0.9974067731282376,1.5751786311819886e-08,7.289751118444717e-09,4.302387227267584e-09,1.465035548576977e-12,0.0,0.0,1.8272154107969214e-08,1.429795691207269e-16,3.8287044372599634e-08,5.31580037579798e-13,2.6259414490776015e-08,1.2841798725052714e-21,9.987230242224323e-15,1.621281664177587e-12,3.666961191485157e-14,2.1207880348558156e-13,9.238671700279001e-12,3.478257425049755e-11,0.0006290936524138839,1.570878146051768e-08,6.815930544455326e-14,1.0329532925215391e-23,1.2599423444687646e-18,2.0111442663227289e-13,4.093137431242825e-14,1.7579783370008294e-22,3.534701162150803e-29,2.6763197185476905e-29,2.3223429888526016e-20,5.111335635687023e-24,2.881329278819691e-15,5.894399711813233e-23,3.76,0.0,0.35679630463428313,0.9999999436531074,1.6026008833961257e-13,1.0750998726238982e-20,0.4095349910539249,0.41079482619623425,1.5517824476309939e-06
5.84804675296872e-07,0.9985822501577307,1.7177939262539252e-08,7.891806825035137e-09,4.829145579906355e-09,1.7163237984325051e-12,0.0,0.0,1.999376727012055e-08,1.75315497635194e-16,4.1958996483429044e-08,6.128676025364574e-13,2.7938622431679305e-08,1.4989041610858407e-21,1.1473153324127007e-14,1.8495558899993384e-12,4.4287005406127136e-14,2.4527845294835994e-13,1.0575825407386142e-11,3.679207293819987e-11,0.000658660255455872,1.655305794402987e-08,7.785132008664216e-14,1.4377779416608967e-23,1.5226651338812095e-18,2.4293843850908263e-13,4.7269309357596677e-14,2.245300044374654e-22,5.296430621839438e-29,3.95098759158901e-29,2.8367618691493146e-20,6.5559707627477965e-24,3.364679668659963e-15,7.777940083750466e-23,3.76,0.0,0.3498280329854897,0.9999999386907045,1.9012088854555577e-13,1.3988397272695062e-20,0.4164736662280808,0.41779266797150233,1.5781306107059321e-06
5.994981398072478e-07,0.9997349547588653,1.8682916659678847e-08,8.539835541746336e-09,5.4021467524725535e-09,2.00236123234327e-12,0.0,0.0,2.1818625957832084e-08,2.1365783427464831e-16,4.585913566105088e-08,7.051464686767437e-13,2.9666402763409753e-08,1.7445118715318646e-21,1.3157283768321018e-14,2.1065743316960938e-12,5.3203799689751173e-14,2.830942316189636e-13,1.20862085457812e-11,3.886013966801356e-11,0.000688749006125695,1.741596821547474e-08,8.877886909435652e-14,1.9828721122972573e-23,1.8303131489860212e-18,2.919118019328383e-13,5.434890438365309e-14,2.8488551518513902e-22,7.847382316896099e-29,5.768376982644227e-29,3.4452363181636036e-20,8.346024894858593e-24,3.909942335826194e-15,1.0181915990331856e-22,3.76,0.0,0.34299585246905334,0.9999999334404627,2.2475915409039546e-13,1.8069892730675055e-20,0.42327572848372874,0.4246549409193179,1.6039600198953936e-06
6.141916043176235e-07,1.0008653318190501,2.026806162760702e-08,9.236253261366558e-09,6.023837865694749e-09,2.3268179965986426e-12,0.0,0.0,2.3749231324062048e-08,2.5888515610128664e-16,4.9993744758672186e-08,8.097406872048623e-13,3.144210029878158e-08,2.0250785124008874e-21,1.506288409348852e-14,2.3954339292004994e-12,6.359481584340421e-14,3.260944708010719e-13,1.3789353379427173e-11,4.098728057151217e-11,0.000719350524251525,1.8297218831226685e-08,1.0107776681553385e-13,2.710750082036373e-23,2.1889338660699907e-18,3.489999596892998e-13,6.22286445233521e-14,3.591999161387837e-22,1.1503328596544273e-28,8.333486870367258e-29,4.161453468381359e-20,1.0549549173911385e-23,4.5225638980560865e-15,1.3228530647007839e-22,3.76,0.0,0.3362971052098922,0.9999999278946229,2.648053231897598e-13,2.3182916457830734e-20,0.4299438450634502,0.4313842935371351,1.6292808033907112e-06
6.288850688279992e-07,1.0019738175305943,2.193464977516715e-08,9.983509743643604e-09,6.696702745194512e-09,2.6936327001601734e-12,0.0,0.0,2.578802471258399e-08,3.119699893529778e-16,5.436901509585443e-08,9.281112513832876e-13,3.3265053745585506e-08,2.3452235934879522e-21,1.7215424470467176e-14,2.7194828475976963e-12,7.565219337690154e-14,3.749065237827476e-13,1.570653751263345e-11,4.3174057354598177e-11,0.0007504555751142017,1.9196518608170882e-08,1.148951925809378e-13,3.675040416418581e-23,2.605172429366467e-18,4.1526464059637865e-13,7.096922928553109e-14,4.501923358227477e-22,1.6691979140687312e-28,1.1919341444716372e-28,5.000595953836143e-20,1.3245205125742828e-23,5.2082353543725066e-15,1.7063779940766094e-22,3.76,0.0,0.3297291852414947,0.999999922045499,3.109539368585553e-13,2.954953400565431e-20,0.43648063115604574,0.4379833225592463,1.6541028917221212e-06
6.43578533338375e-07,1.0030608395609104,2.3683890850463047e-08,1.0784086310057918e-08,7.423259909678817e-09,3.1070231766555822e-12,0.0,0.0,2.7937388000150512e-08,3.739850156843158e-16,5.899104638116963e-08,1.0618668140189891e-12,3.5134597410955634e-08,2.710183817748376e-21,1.964272176445126e-14,3.0823315861785745e-12,8.958648389084341e-14,4.302213041650692e-13,1.7860883844326418e-11,4.542108777466035e-11,0.0007820550682477602,2.0113578741909093e-08,1.3039022004466763e-13,4.9429446487823596e-23,3.0863091027291176e-18,4.918700246402989e-13,8.063353069701614e-14,5.610146446668741e-22,2.398777745248596e-28,1.6886567872546682e-28,5.979452354025308e-20,1.6523482859280375e-23,5.972888880601338e-15,2.186115272100133e-22,3.76,0.0,0.3232895374921565,0.9999999158854774,3.639680428324301e-13,3.743159141493584e-20,0.4428886509114926,0.44445457396934596,1.678436021612796e-06
6.582719978487507e-07,1.004126817219221,2.5516930442351175e-08,1.1640493698356206e-08,8.206060624612063e-09,3.5714972860015853e-12,0.0,0.0,3.0199644025963365e-08,4.461093902478648e-16,6.386584683307217e-08,1.2127748585380117e-12,3.705006270715687e-08,3.1258945984073287e-21,2.2375081291538006e-14,3.487863964476721e-12,1.0562777092758797e-13,4.927980073301286e-13,2.027746193472681e-11,4.772904598792658e-11,0.0008141400561884508,2.1048112912693386e-08,1.477343419155781e-13,6.598143729504074e-23,3.6402975972474986e-18,5.800890632078156e-13,9.128654863763662e-14,6.953051697280244e-22,3.4156055232654997e-28,2.3707776467797653e-28,7.11653204274865e-20,2.0488009735047237e-23,6.822694196359027e-15,2.782576242177209e-22,3.76,0.0,0.3169756567910154,0.9999999094070192,4.24683737094185e-13,4.713644284107647e-20,0.44917041843615607,0.45080054399324676,1.7022897397578975e-06
6.729654623591264e-07,1.0051721616200546,2.7434851715555877e-08,1.2555269977264685e-08,9.047687021633315e-09,4.0918637501446666e-12,0.0,0.0,3.257705709532601e-08,5.296351592277879e-16,6.899933347315635e-08,1.3827733177988528e-12,3.901077948243641e-08,3.59908051118867e-21,2.544544105216507e-14,3.940247962748873e-12,1.2402681496821224e-13,5.634690121459602e-13,2.2983390619904402e-11,5.009866277926928e-11,0.0008467017331769802,2.1999837380512974e-08,1.671119889489662e-13,8.744216586958086e-23,4.275804238654722e-18,6.813099487168049e-13,1.0299536370167376e-13,8.572472246522095e-22,4.820868232430356e-28,3.299772313916123e-28,8.432184515189273e-20,2.5256953573141145e-23,7.764054546797553e-15,3.5198942984025403e-22,3.76,0.0,0.31078508689348283,0.9999999026026589,4.940148395314574e-13,5.902330427674112e-20,0.4553283987686507,0.45702368007215033,1.7256734065301585e-06
6.876589268695022e-07,1.0061972758435167,2.943867716887699e-08,1.3530978521367414e-08,9.950750283550199e-09,4.673243017847182e-12,0.0,0.0,3.5071833546687195e-08,6.2597376466909455e-16,7.43973325704218e-08,1.573982634135826e-12,4.101607719681091e-08,4.137355294711706e-21,2.8889518206756223e-14,4.443946396165147e-12,1.4505622255525806e-13,6.431449597492243e-13,2.6007941713923686e-11,5.253072568480064e-11,0.0008797314338183117,2.2968471070322517e-08,1.8872104215355813e-13,1.1508641910490114e-22,5.00224793918183e-18,7.970427280624017e-13,1.1582908789071402e-13,1.0516327279873492e-21,6.747375381176103e-28,4.5550393928506e-28,9.948723280057254e-20,3.0964516785739733e-23,8.803602339723483e-15,4.426334310343272e-22,3.76,0.0,0.304715419525702,0.9999998954650067,5.729577002117978e-13,7.351027991501756e-20,0.46136500883671855,0.4631263818168511,1.7485961996133774e-06
7.023523913798779e-07,1.0072025550924373,3.152937040755684e-08,1.4570206045890253e-08,1.0917888894493761e-08,5.32107815377433e-12,0.0,0.0,3.7686122372767226e-08,7.366626245637174e-16,8.00655802180025e-08,1.7887182534524421e-12,4.3065285960040434e-08,4.749332015484825e-21,3.274595755938745e-14,5.003727403464767e-12,1.6901163853503407e-13,7.328200059813509e-13,2.9382644641234955e-11,5.502607901664312e-11,0.0009132206317030432,2.3953735648270015e-08,2.1277333723878795e-13,1.5047461460455783e-22,5.829840941524741e-18,9.289260543469457e-13,1.2985881342513e-13,1.2839311923429995e-21,9.36823202333522e-28,6.238433084931759e-28,1.1690554415083076e-19,3.7762524980289294e-23,9.948194476031537e-15,5.534855379598697e-22,3.76,0.0,0.2987642934476689,0.9999998879867482,6.625961326893147e-13,9.108210940009949e-20,0.4672826183954809,0.4691110019432368,1.7710671175651843e-06
7.170458558902536e-07,1.0081883868464354,3.370783792180931e-08,1.5675560700980763e-08,1.195176695466344e-08,6.0411457473618035e-12,0.0,0.0,4.042201588732437e-08,8.633717761958879e-16,8.600972302546291e-08,2.029503545399014e-12,4.515773744741741e-08,5.444744021345426e-21,3.7056481814650546e-14,5.624674732072413e-12,1.9621296041090255e-13,8.335772437394774e-13,3.3141391843363635e-11,5.758562379886408e-11,0.0009471609379941969,2.4955355589780172e-08,2.3949516038555725e-13,1.955069085146636e-22,6.769630302546375e-18,1.0787340713241274e-12,1.4515755995011142e-13,1.560364376693128e-21,1.2907569860052888e-27,8.479771895076183e-28,1.3684309895582128e-19,4.5822116162218147e-23,1.1204907409525354e-14,6.88373051716497e-22,3.76,0.0,0.2929293935346567,0.9999998801606443,7.641064706273262e-13,1.1229868586770158e-19,0.47308355094742416,0.47497984718945224,1.7930949833104473e-06
7.317393204006294e-07,1.0091551510129662,3.597493086441317e-08,1.6849670224926733e-08,1.3055072558939544e-08,6.83956683714994e-12,0.0,0.0,4.328155042994471e-08,1.0079105708537667e-15,9.223531891133922e-08,2.2990831409393626e-12,4.7292765707541325e-08,6.234577313552738e-21,4.1866043373845684e-14,6.3121978029204985e-12,2.27005573800473e-13,9.465942912134944e-13,3.732054480580271e-11,6.021031762304945e-11,0.0009815440999830453,2.59730582402851e-08,2.6912773448320015e-13,2.5248571854360326e-22,7.833540082961145e-18,1.2483834249730368e-12,1.6180022039819213e-13,1.887986905049743e-21,1.765375081669563e-27,1.1443497814889058e-27,1.5958985818653287e-19,5.53355288286073e-23,1.2581031970651161e-14,8.51722691587868e-22,3.76,0.0,0.2872084498765824,0.9999998719795314,8.787627439108505e-13,1.3780439631778044e-19,0.47877008464447157,0.4807351792150894,1.8146884475666628e-06
7.464327849110051e-07,1.010103220075402,3.833144682133515e-08,1.8095180155588715e-08,1.4230516238470641e-08,7.722817846492371e-12,0.0,0.0,4.626670710221463e-08,1.172234408222166e-15,9.874783798247112e-08,2.6004366779869063e-12,4.946970787461268e-08,7.131214969028854e-21,4.7222977439368646e-14,7.0720415395774575e-12,2.61761608001447e-13,1.0731490417358164e-12,4.195904055399872e-11,6.290117443122566e-11,0.0010163619996173962,2.7006573869251572e-08,3.0192769504025674e-13,3.241876882459802e-22,9.03441420996513e-18,1.4399403966617962e-12,1.7986350575220144e-13,2.2747731670172756e-21,2.397552632798634e-27,1.5336685142363591e-27,1.854608565880331e-19,6.651798878237784e-23,1.4084067986935985e-14,1.0486350573304373e-21,3.76,0.0,0.28159923689496125,0.9999998634363222,1.0079419703547334e-12,1.683383374940481e-19,0.4843444531724967,0.48637921548276186,1.8358559922026565e-06
7.611262494213808e-07,1.0110329592382155,4.077813157040168e-08,1.941475209917209e-08,1.5480829464192703e-08,8.697741526769905e-12,0.0,0.0,4.937941252961381e-08,1.3584514990383586e-15,1.0555266348855312e-07,2.9367929452679882e-12,5.168790479611471e-08,8.148594241638184e-21,5.317915619977164e-14,7.910295947668932e-12,3.0088121069029004e-13,1.2146255707689687e-12,4.709849847110958e-11,6.565926423305101e-11,0.0010516066520055252,2.8055635718019883e-08,3.381675550431985e-13,4.1394620890056388e-22,1.0386059981543662e-17,1.6556281524482957e-12,1.994258889336419e-13,2.729710829413881e-21,3.234171342429709e-27,2.041862550857203e-27,2.1479768704582082e-19,7.960970014865465e-23,1.5721718730831317e-14,1.2849659096059327e-21,3.76,0.0,0.27609957247710565,0.9999998545240049,1.1531295590803024e-12,2.047454620515154e-19,0.4898088466186166,0.49191413012241186,1.8566059335319104e-06
7.758197139317566e-07,1.0119447265693182,4.331568082388619e-08,2.0811062055360145e-08,1.6808763211131557e-08,9.771557904439763e-12,0.0,0.0,5.2621539644264504e-08,1.5688296448663304e-15,1.126550928418706e-07,3.311644414095931e-12,5.394670158533568e-08,9.302376967949179e-21,5.979014387171346e-14,8.833405431895873e-12,3.447938407978685e-13,1.3725201953742659e-12,5.2783327294073395e-11,6.848571276360097e-11,0.0010872702038987334,2.9119980041896505e-08,3.7813615810079546e-13,5.257457102288611e-22,1.1903292181734316e-17,1.897834103158304e-12,2.2056754802492505e-13,3.2629013031712272e-21,4.334503645455435e-27,2.701224587505297e-27,2.479700384050671e-19,9.487794151096048e-23,1.750188522348594e-14,1.5674146585893008e-21,3.76,0.0,0.2707073171272317,0.999999845235643,1.315924821609723e-12,2.4798871136218427e-19,0.4951654123215985,0.49734205477868604,1.8769464255417658e-06
7.905131784421323e-07,1.0128388731396156,4.5944741951502986e-08,2.2286798797764404e-08,1.8217086582274305e-08,1.0951875228422567e-11,0.0,0.0,5.5994908484270206e-08,1.8058030241145053e-15,1.2006033869334243e-07,3.728762147291444e-12,5.624544810708276e-08,1.0610133899235224e-20,6.711535237890472e-14,9.848177839175676e-12,3.939595786244031e-13,1.5484476813337143e-12,5.90608321482225e-11,7.138170108765162e-11,0.0011233449321553211,3.019934614691438e-08,4.221391192711799e-13,6.6432903083400995e-22,1.36019777761946e-17,2.1691173699660474e-12,2.4337030901985293e-13,3.8856675262082115e-21,5.773088181944254e-27,3.5517649425193064e-27,2.8537728853504727e-19,1.1261926529909802e-22,1.9432660420968683e-14,1.9036204570861544e-21,3.76,0.0,0.2654203731341461,0.9999998355643762,1.4980465867036427e-12,2.9916219283877274e-19,0.5004162557057038,0.5026650794417141,1.896885463059726e-06
8.05206642952508e-07,1.0137157431598216,4.86659156808133e-08,2.38446623086004e-08,1.970858549074626e-08,1.2246700914485802e-11,0.0,0.0,5.950128700587177e-08,2.0719789737059194e-15,1.2777353005694937e-07,4.192211074069332e-12,5.8583499404031625e-08,1.2091543576080284e-20,7.521819745245613e-14,1.0961793217595115e-11,4.4887045227412937e-13,1.7441475929395347e-12,6.59813214843738e-11,7.434846515600182e-11,0.0011598232421886102,3.129347642164848e-08,4.704992530253272e-13,8.353192836407777e-22,1.549908115830009e-17,2.4722163502879352e-12,2.6791758828367306e-13,4.6106694411092864e-21,7.643182338545253e-27,4.6428105581193076e-27,3.274501545780272e-19,1.3316180366533296e-22,2.1522323307679382e-14,2.3022663002155504e-21,3.76,0.0,0.26023668375518944,0.9999998255034191,1.7013389149491866e-12,3.5950546115263423e-19,0.5055634410982947,0.5078852532616147,1.916430884858104e-06
8.345935719732595e-07,1.0154189968848588,5.43867805987692e-08,2.721761671678902e-08,2.2952330254143542e-08,1.5213968458095122e-11,0.0,0.0,6.691988946098739e-08,2.7032742580742973e-15,1.441438543072452e-07,5.2759265344951975e-12,6.337496446113714e-08,1.5665897303413755e-20,9.403141709937966e-14,1.3516183899502795e-11,5.780635626583846e-13,2.2024863305616007e-12,8.196814329075885e-11,8.049953570997705e-11,0.001233960862575067,3.352501459655614e-08,5.816707339646821e-13,1.3023012194527938e-21,1.9962162446003747e-17,3.185757717423108e-12,3.225869727529937e-13,6.4254758562924075e-21,1.3171869494811003e-26,7.802449053343043e-27,4.2748274042765924e-19,1.8413559991338354e-22,2.6212322188060446e-14,3.327534520496028e-21,3.76,0.0,0.2501710419658276,0.9999998041856674,2.17947285181721e-12,5.134837142602387e-19,0.5155548944891593,0.5180250455088844,1.954371474166389e-06
8.610418080919358e-07,1.016896156786434,5.985571425362059e-08,3.0561412629049485e-08,2.6184409995815296e-08,1.836501744912004e-11,0.0,0.0,7.406822374340013e-08,3.401253591492595e-15,1.5998010358133992e-07,6.4570794778024535e-12,6.781535335963764e-08,1.9725171047323297e-20,1.1434651902175675e-13,1.6233121985451035e-11,7.196236363346072e-13,2.702851687661442e-12,9.912523990998172e-11,8.629105707054843e-11,0.0013019913581924177,3.558137204131159e-08,7.002315702150209e-13,1.913138146180528e-21,2.4851809851674768e-17,3.968169773456433e-12,3.786230286711867e-13,8.567391691258238e-21,2.1106903750505037e-26,1.2227809767440774e-26,5.384928624339265e-19,2.4361808767786503e-22,3.1063368444622076e-14,4.576480767485542e-21,3.76,0.0,0.24144527275621686,0.99999978360041,2.703467876112643e-12,6.994123404963179e-19,0.5242125881064305,0.5268188574349204,1.987247388528449e-06
8.874900442106122e-07,1.0183223942826256,6.563047752011564e-08,3.421364730391215e-08,2.972994590483876e-08,2.2031004300517688e-11,0.0,0.0,8.167271161252586e-08,4.243025056181175e-15,1.768901666977999e-07,7.866683192854217e-12,7.23733308474633e-08,2.477377473274166e-20,1.3836691380648137e-13,1.9399849486744285e-11,8.890535594823406e-13,3.3007371949157553e-12,1.1929650758681852e-10,9.233356676350797e-11,0.0013712170568453638,3.768170235336389e-08,8.387584983309176e-13,2.7732791445624982e-21,3.070321064847414e-17,4.905265697842055e-12,4.416752199762536e-13,1.1312567249881336e-20,3.3277236373997457e-26,1.8861460534637467e-26,6.729379223698695e-19,3.1898965561381417e-22,3.656583245606142e-14,6.2233599373153294e-21,3.76,0.0,0.2330238515875898,0.9999997616504364,3.3310821303867876e-12,9.427469964474458e-19,0.5325647389963905,0.5353095171665236,2.018963079518227e-06
9.139382803292885e-07,1.0196994855946275,7.171310141871484e-08,3.819028482746233e-08,3.3605639723619146e-08,2.627450024733613e-11,0.0,0.0,8.974188984928672e-08,5.250939431046733e-15,1.9490109246732372e-07,9.541206918337209e-12,7.704536226589462e-08,3.1034763200631496e-20,1.6662776476889628e-13,2.3072742232282214e-11,1.090558061006493e-12,4.011685061918347e-12,1.4289788892119818e-10,9.863618553642468e-11,0.0014415981068505183,3.9824617254207314e-08,9.998074071223234e-13,3.970154505769836e-21,3.766112292957131e-17,6.020527763749486e-12,5.122799792672008e-13,1.4801584913721575e-20,5.166969341628747e-26,2.866462499950641e-26,8.347034572804947e-19,4.1365003437522067e-22,4.2773929673113373e-14,8.373562684821117e-21,3.76,0.0,0.22489616301058352,0.9999997382988478,4.078384589434772e-12,1.2583163872144068e-18,0.5406220024087491,0.5435076003122492,2.0495590078131337e-06
9.403865164479648e-07,1.0210291454246803,7.81052530595745e-08,4.250729961299835e-08,3.782828329702966e-08,3.11631355968297e-11,0.0,0.0,9.828381476675042e-08,6.449693840078919e-15,2.140391517927606e-07,1.1521537282370618e-11,8.182798678325146e-08,3.8774908437516583e-20,1.9971863880967188e-13,2.7312674783036106e-11,1.3287877797554175e-12,4.8530978760114524e-12,1.7038521085571592e-10,1.0520856336383905e-10,0.0015130958791737036,4.200876197252639e-08,1.1861439460936548e-12,5.617157930659864e-21,4.588559576304651e-17,7.339953229993388e-12,5.909859087585107e-13,1.920145216575623e-20,7.908506663090225e-26,4.295981289956979e-26,1.0281582292602388e-18,5.31552242931817e-22,4.9743347732633514e-14,1.1154997214264398e-20,3.76,0.0,0.2170519618522501,0.9999997135095003,4.963245023196774e-12,1.6640710827805781e-18,0.5483946620958329,0.5514233134266169,2.0790742234219206e-06
9.668347525666412e-07,1.022313028265899,8.480826261786303e-08,4.7180654993499356e-08,4.2414742386362316e-08,3.676980357331839e-11,0.0,0.0,1.0730607770753188e-07,7.866451136037858e-15,2.3432986268884532e-07,1.3853318440974634e-11,8.671781958244374e-08,4.83114031878171e-20,2.382863590198957e-13,3.218513233069065e-11,1.608866376790558e-12,5.844378154061798e-12,2.0225608538538869e-10,1.1206086661525837e-10,0.001585672937186401,4.423281524188633e-08,1.400749127689648e-12,7.86000218993072e-21,5.555289444134938e-17,8.892210215093195e-12,6.783527606163166e-13,2.470949100853552e-20,1.19424517359184e-25,6.354570621599699e-26,1.2581972473811784e-18,6.772649787226961e-22,5.753113529803503e-14,1.4721771103940558e-20,3.76,0.0,0.2094813602911866,0.9999996872469928,6.0054554985094286e-12,2.181595852710096e-18,0.555892643267632,0.559066506904753,2.1075464148781802e-06
9.932829886853176e-07,1.0235527311115795,9.182314915692279e-08,5.2226283260350527e-08,4.7381942010295555e-08,4.317286311047272e-11,0.0,0.0,1.1681582032313166e-07,9.530956076778314e-15,2.5579801548775995e-07,1.658730035443079e-11,9.171155340670715e-08,6.001927311305495e-20,2.830378068776955e-13,3.776031121524366e-11,1.936417930922844e-12,7.007070860994485e-12,2.390517670841745e-10,1.1920376491268355e-10,0.0016592930065235237,4.64954892128117e-08,1.6468243992033378e-12,1.0884331790568413e-20,6.685643577017287e-17,1.0708795430204736e-11,7.749504484291673e-13,3.1557683196947775e-20,1.7806213260469546e-25,9.284260245088674e-26,1.5302877531844224e-18,8.560393156190977e-22,6.619559341242125e-14,1.925829854880921e-20,3.76,0.0,0.2021748153897789,0.9999996594766549,7.226853945179852e-12,2.836683945422069e-18,0.563125525089638,0.5664466874200208,2.135011956697738e-06
9.999999999999997e-07,1.0247497951104263,9.365446248361261e-08,5.3568892493493743e-08,4.870610919774289e-08,4.493577255060632e-11,0.0,0.0,1.1930942791448164e-07,9.996956432671049e-15,2.614406298506946e-07,1.7352286782595702e-11,9.299595961582456e-08,6.338962577842263e-20,2.9547855292129117e-13,3.929699051334357e-11,2.027888758164086e-12,7.332450623964141e-12,2.4925004848138734e-10,1.2106543101168985e-10,0.0016781520179249268,4.707613537740608e-08,1.7147356442345993e-12,1.1803699186534801e-20,7.001260855494945e-17,1.1216297008844966e-11,8.010221462134255e-13,3.354183187629615e-20,1.966938987938023e-25,1.0203535113200538e-25,1.6067999665283645e-18,9.074072508694044e-22,6.854277421059471e-14,2.0590239256710676e-20,3.76,0.0,0.2003601229194538,0.9999996521796958,7.568405247650346e-12,3.0285086304196962e-18,0.5649213476711005,0.5682802429598991,2.1418312660588867e-06
1.019731224803994e-06,1.0247497951104263,9.915064533965526e-08,5.7660067046505556e-08,5.274685319876956e-08,5.045634050685067e-11,0.0,0.0,1.268197496123794e-07,1.147564792070596e-14,2.7846769813844287e-07,1.9779694222790125e-11,9.680595956995699e-08,7.433951558948227e-20,3.347426657790882e-13,4.411320819889273e-11,2.3175945700863564e-12,8.36500848872612e-12,2.8135896274591514e-10,1.266484178087144e-10,0.001733920945121862,4.879552928675513e-08,1.9277961835003973e-12,1.4924764673541282e-20,8.000773216195223e-17,1.2824193490024937e-11,8.813580929473072e-13,4.0017512068022253e-20,2.6232438834672004e-25,1.340751098638513e-25,1.8505184236924043e-18,1.0738784448459516e-21,7.579616984115368e-14,2.4983853672923054e-20,3.76,0.0,0.19512311705806917,0.999999630164532,8.651449517247543e-12,3.659976948327752e-18,0.5701025527488746,0.5735730299302052,2.1615059551963067e-06
1.0461794609226705e-06,1.02590570768564,1.0679122101110749e-07,6.34978220273517e-08,5.852648112661742e-08,5.871012981324033e-11,0.0,0.0,1.3732415268301234e-07,1.3735769095648356e-14,3.023623215178394e-07,2.34925345348283e-11,1.0199788849687038e-07,9.178796648144501e-20,3.942360971252898e-13,5.132369843698064e-11,2.759104314934989e-12,9.944458452466924e-12,3.298115883321587e-10,1.3440646140640378e-10,0.0018095227134896882,5.11317138800963e-08,2.2473198804635595e-12,2.0275573300406076e-20,9.523734360868635e-17,1.527603766793844e-11,9.981631054134696e-13,5.040535913187973e-20,3.821020519128923e-25,1.9149939676428897e-25,2.2256520237875856e-18,1.3376113995886844e-21,8.639335682108857e-14,3.215760074699215e-20,3.76,0.0,0.18831737644555308,0.9999995992773719,1.030554961214162e-11,4.6876756103607914e-18,0.5768326490917731,0.5804543892560016,2.18706229268136e-06
