Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49)
5.883585899839882e-20,0.8501186099017034,1.7656281358171862e-22,5.576023595312197e-23,9.569829198525707e-31,9.929280394868699e-35,0.0,0.0,6.592800944437681e-18,1.4749323650193143e-33,8.756200715992354e-45,3.4872852705102772e-46,1.101558226271936e-51,3.736617395078028e-57,4.244398273533782e-39,3.1192158145450995e-33,1.4978679541823129e-30,1.2227792202075509e-45,1.1154299354223414e-53,6.564050573758515e-51,1.397356026564667e-30,1.1395996607061323e-47,9.49920796493126e-22,8.88601548256589e-74,2.7080195646425506e-46,4.848917118729346e-49,1.89929856240747e-46,8.990605559476534e-64,7.239091433150083e-74,6.778358820827497e-74,5.894697323184775e-60,4.180480643595289e-66,2.8559008701333923e-59,7.0414800509787435e-96,3.76,0.0,0.611595633749152,0.999999999999633,1.7403268587588744e-43,4.528924225748653e-44,2.1745348817863853e-14,2.174534881786386e-14,1.6271571984366536e-30,2.4079528023673855e-33,3.670317899570862e-13,2.3755497229245824e-34,2.1757467290477676e-35,6.592977507183213e-18,1.3186106978686988e-29,2.114396738392239e-38,2.671439962198085e-29,1.2518218457720412e-15,8.037437885364737e-34,9.567941191083751e-31,9.041839594500142e-31,1.8216387066306003e-34,1.7199497949760269e-31,1.004629186557683e-30,7.484060358349046e-58,1.6392098053676398e-48,9.499207965017789e-22,8.05776774469749e-70,1.4978679726440972e-30,4.674389553700336e-33,7.519998586071081e-44,1.6271657462395625e-60
1.177228351636077e-19,0.850118609901707,3.5327908020345083e-22,1.1156891694225146e-22,3.8304256488810305e-30,3.97430031936765e-34,0.0,0.0,1.3191329778484588e-17,5.9035732447512136e-33,7.010284717686242e-44,2.79194863513626e-45,8.819163970336825e-51,2.9915659398639216e-56,1.6988654318092547e-38,1.24849921691518e-32,5.995375373245868e-30,9.789668782765593e-45,8.930221786242575e-53,5.255231682765491e-50,5.593065721161299e-30,9.123726539452804e-47,1.90066689341132e-21,2.8479821295437626e-72,2.16806224352035e-45,3.883066339822794e-48,1.5209763796728985e-45,1.4401709614370146e-62,2.3201414729826227e-72,2.1724758644277432e-72,9.43919594442094e-59,6.696034297066261e-65,4.574593507114807e-58,4.5142736857971946e-94,3.76,0.0,0.6115956337491296,0.9999999999992656,1.393319680243987e-42,3.625893160398447e-43,4.350959020637639e-14,4.35095902063764e-14,6.512869287526025e-30,9.638086515452864e-33,7.343824606349149e-13,9.508389752960171e-34,8.708657076610331e-35,1.3191683057292417e-17,5.277879189978393e-29,8.580572117279313e-38,1.0692721822197316e-28,2.50473128654469e-15,3.2170697709084045e-33,3.829669953868673e-30,3.619092209126131e-30,7.291302154721565e-34,6.884281498245723e-31,4.0211348854034385e-30,6.428997177418945e-57,1.3123645540258916e-47,1.9006668934459546e-21,1.3143907592953959e-68,5.995375447141304e-30,1.8709740024908814e-32,6.020571349910249e-43,2.606494990702441e-59
2.354967874940255e-19,0.8501186099017141,7.067117741651793e-22,2.231862789217923e-22,1.532669195602559e-29,1.5902382174867287e-33,0.0,0.0,2.6388387446567403e-17,2.3621982739248214e-32,5.6103583427827655e-43,2.2344074382801254e-44,7.05801184366645e-50,2.394161950584758e-55,6.797674604200846e-38,4.995623113165987e-32,2.3989310830814853e-29,7.834710306352157e-44,7.146891523840656e-52,4.2057825184008126e-49,2.2379548190119953e-29,7.301754118307468e-46,3.802159087228828e-21,9.120680205183967e-71,1.735108713158017e-44,3.108026898591035e-47,1.2173964159943902e-44,2.3056137058530364e-61,7.430269073612308e-71,6.95736894345621e-71,1.5108860758402607e-57,1.0719470408339944e-63,7.323473850521805e-57,2.8916101205827538e-92,3.76,0.0,0.6115956337490849,0.9999999999985308,1.1150792024931798e-41,2.9018165112451005e-42,8.703807298339824e-14,8.703807298339833e-14,2.605996055311909e-29,3.8564900249860185e-32,1.46908380178097e-12,3.8045944263158404e-33,3.484597186400618e-34,2.638909415725171e-17,2.1118391514719938e-28,3.527357034359309e-37,4.278481520346742e-28,5.0105501680897995e-15,1.2872469511053149e-32,1.5323668191584714e-29,1.448108292179074e-29,2.9174705985525355e-33,2.754609318341843e-30,1.6089777311978187e-29,5.844934624589585e-56,1.0502904975909612e-46,3.8021590873674136e-21,2.180050667305674e-67,2.3989311126494339e-29,7.486333065948204e-32,4.818286854430937e-42,4.172817411330659e-58
4.7104469215486105e-19,0.8501186099017282,1.413577804961693e-21,4.46421002886001e-22,6.131674796688861e-29,6.361991676626115e-33,0.0,0.0,5.278250278268905e-17,9.450331266831484e-32,4.4891390838087833e-42,1.787865435211329e-43,5.647482383290939e-49,1.915693318548814e-54,2.719512481478974e-37,1.998574540680567e-31,9.597286422249503e-29,6.268958611415955e-43,5.718599110801847e-51,3.365265020127905e-48,8.953276544709467e-29,5.842512686378485e-45,7.60514347478833e-21,2.919760121206139e-69,1.3883505941504175e-43,2.4870512033553577e-46,9.74163317772654e-44,3.6900545174740995e-60,2.3786171066685907e-69,2.227229811226255e-69,2.4179096236777987e-56,1.7155806421064416e-62,1.1720858571251622e-55,1.8514229593749407e-90,3.76,0.0,0.6115956337489953,0.9999999999970615,8.922327815171812e-41,2.321894096339305e-41,1.7409503853742908e-13,1.7409503853742943e-13,1.0425681142299543e-28,1.5428471294633165e-31,2.93848648323467e-12,1.5220855108468498e-32,1.3940657784157758e-33,5.278391635613389e-17,8.44873175199883e-28,1.4863931581836675e-36,1.71167120608572e-27,1.0022187931179259e-14,5.149826009288981e-32,6.1304650939743e-29,5.793376119711436e-29,1.1671782141592914e-32,1.1020230966054662e-29,6.436958627867205e-29,5.7967011646409814e-55,8.403919739064235e-46,7.60514347534276e-21,3.731802121236274e-66,9.597286540541739e-29,2.9950207067043237e-31,3.8553615497204223e-41,6.678448834761187e-57
9.421405014765321e-19,0.8501186099017565,2.8273124380469466e-21,8.928904508349272e-22,2.4528695357669653e-28,2.545006430501656e-32,0.0,0.0,1.0557073345475631e-16,3.780440162862565e-31,3.5916522672978924e-41,1.4304281564810348e-42,4.518415775430306e-48,1.5327001750233976e-53,1.0878935279428121e-36,7.994948799719882e-31,3.8392270090222156e-28,5.015643086427212e-42,4.575313726574803e-50,2.692467645565028e-47,3.581602092372406e-28,4.674453953188912e-44,1.5211112249605267e-20,9.345060695115108e-68,1.110785935969596e-42,1.9898928672734e-45,7.794291402253296e-43,5.904945767897112e-59,7.613064654460676e-68,7.128530483287578e-68,3.8690489685449735e-55,2.7453013867729095e-61,1.8756014449971105e-54,1.1851644887871076e-88,3.76,0.0,0.6115956337488161,0.9999999999941226,7.138540002683791e-40,1.857691650798573e-40,3.482089696454394e-13,3.482089696454408e-13,4.170611864297722e-28,6.171890792075928e-31,5.877291842788435e-12,6.088837559372334e-32,5.576716956774143e-33,1.0557356074975249e-16,3.379767749032389e-27,6.547870760248985e-36,6.847242059688613e-27,2.004546345735515e-14,2.0600980566230106e-31,2.4523856152651943e-28,2.3175390512169853e-28,4.669092835943915e-32,4.4084511497993025e-29,2.574993006503281e-28,6.429756054562496e-54,6.723774162601834e-45,1.5211112251823168e-20,6.748581616880569e-65,3.8392270563439114e-28,1.1981057854449761e-30,3.084582097456626e-40,1.0687071170958778e-55
1.8843321201198745e-18,0.8501186099018133,5.654791990186361e-21,1.785829346814813e-21,9.811877391629312e-28,1.0180461126587484e-31,0.0,0.0,2.1114719479818685e-16,1.5122375985575172e-30,2.8734582212096834e-40,1.1443968513624357e-41,3.614905632433856e-47,1.2262183534529059e-52,4.3517511974724554e-36,3.198109651789327e-30,1.5357532937687184e-27,4.0127049580601337e-41,3.6604248214552905e-49,2.1540763736867016e-46,1.4326991339220527e-27,3.7397406936424544e-43,3.042304979803089e-20,2.9907119817769435e-66,8.886709351828981e-42,1.592015061873756e-44,6.235827089882871e-42,9.448601169332606e-58,2.436419099966046e-66,2.2813529914639798e-66,6.190793224998641e-54,4.392780143413985e-60,3.001173587161701e-53,7.585866745649285e-87,3.76,0.0,0.6115956337484577,0.9999999999882448,5.711103116935403e-39,1.4862238738162718e-39,6.964368318612543e-13,6.9643683186126e-13,1.6683126288095286e-27,2.4688567748649147e-30,1.1754902548481414e-11,2.43563413052011e-31,2.2307775570284609e-32,2.1115284952040673e-16,1.351962110757178e-26,3.1007258585650994e-35,2.7390082747283385e-26,4.0092014509694826e-14,8.240727544204687e-31,9.80994163058353e-28,9.270533422582875e-28,1.8677131351616954e-31,1.7634522145831757e-28,1.030039115019441e-27,8.011312830887919e-53,5.379274691976766e-44,3.042304980690286e-20,1.3284597244952216e-63,1.5357533126989278e-27,4.792618152288064e-30,2.4677828271757648e-39,1.7100556402547727e-54
3.768715357406559e-18,0.8501186099019266,1.130979223834083e-20,3.5717071391027206e-21,3.924830807916208e-27,4.07228422912947e-31,0.0,0.0,4.2230011748223205e-16,6.049073463210707e-30,2.2988211413504488e-39,9.155392120634089e-41,2.8919954012645945e-46,9.80997972360196e-52,1.7407359037149136e-35,1.2792698874541291e-29,6.1431381569025204e-27,3.2102401637730958e-40,2.928409484284944e-48,1.7233020029165888e-45,5.730913131707638e-27,2.991863569207105e-42,6.08469248900491e-20,9.570746460168174e-65,7.109536229908517e-41,1.2736523580610763e-43,4.988819263978242e-41,1.5118315614064827e-56,7.796922594929384e-65,7.300686768283159e-65,9.905521065477137e-53,7.028686628301401e-59,4.802046766051488e-52,4.855217490877975e-85,3.76,0.0,0.611595633747741,0.9999999999764894,4.5689909425035644e-38,1.189007320947056e-38,1.3928925562920618e-12,1.3928925562920844e-12,6.6733862774187e-27,9.875628016010973e-30,2.3510123906209178e-11,9.74273473951538e-31,8.923291799700843e-32,4.2231142699538347e-16,5.407958463587471e-26,1.625500194897969e-34,1.0956256003111534e-25,8.018511661432569e-14,3.296358082385335e-30,3.924056487526673e-27,3.708288812014539e-27,7.471004562655902e-31,7.053952365679336e-28,4.120240285242693e-27,1.0996933350967627e-51,4.3035219006137234e-43,6.084692492553773e-20,2.9211914617274895e-62,6.143138232630984e-27,1.9170862621417662e-29,1.9742731224866404e-38,2.736188430476336e-53
7.537481831979928e-18,0.8501186099021534,2.261995731015245e-20,7.143462724991084e-21,1.5699482936660632e-26,1.628943804380889e-30,0.0,0.0,8.446059628390592e-16,2.419653999271302e-29,1.8390787390881917e-38,7.324400620315613e-40,2.3136273813430937e-45,7.848076996155155e-51,6.963014520583718e-35,5.117131602914947e-29,2.4572802587754418e-26,2.56822260991204e-39,2.34275558134572e-47,1.378657964108333e-44,2.292388572092566e-26,2.393519261398638e-41,1.2169467505475348e-19,3.0627137677054684e-63,5.687696481502509e-40,1.0189380102955757e-42,3.991118449026608e-40,2.41897587638811e-55,2.4950762669567585e-63,2.3362769174782735e-63,1.5849035223869754e-51,1.1246089489960288e-57,7.683410049361244e-51,3.1074261927689937e-83,3.76,0.0,0.6115956337463075,0.9999999999529785,3.655236134394411e-37,9.512171454570935e-38,2.785804005150387e-12,2.7858040051504772e-12,2.6693816585114463e-26,3.950291387596647e-29,4.702056640703193e-11,3.897133539937115e-30,3.56935305029491e-31,8.446285816800098e-16,2.1632053867919003e-25,9.583575198226297e-34,4.382546981300398e-25,1.6037132082339357e-13,1.3185566459878393e-29,1.5696385621854155e-26,1.4833306120126458e-26,2.9884322439227365e-30,2.821609644368439e-27,1.6481128783483878e-26,1.6138107734998162e-50,3.442858379123808e-42,1.216946751967094e-19,7.219892064706171e-61,2.4572802890720047e-26,7.66842303915899e-29,1.579437242234767e-37,4.3779810142131036e-52
1.5075014781126666e-17,0.8501186099026068,4.5240945755787215e-20,1.428697390201801e-20,6.279825116641819e-26,6.51591669819105e-30,0.0,0.0,1.689217653507659e-15,9.678665225052735e-29,1.4712717216733126e-37,5.859555264014188e-39,1.8509186522208524e-44,6.278498976303915e-50,2.785220033954728e-34,2.0468630511586354e-28,9.829171022764394e-26,2.0545902788590395e-38,1.874215891035134e-46,1.1029329159919255e-43,9.169600927381335e-26,1.914826771506237e-40,2.4339017530683387e-19,9.80080389608916e-62,4.5501841800866326e-39,8.151568581057229e-42,3.19291997463756e-39,3.870401154011163e-54,7.984341707609635e-62,7.476177572374224e-62,2.5358617547800085e-50,1.7993896412116686e-56,1.2293564258309288e-49,1.9887843262159285e-81,3.76,0.0,0.6115956337434407,0.9999999999059568,2.924206260156427e-36,7.609782315413712e-37,5.5716269028538785e-12,5.571626902854239e-12,1.0677580888304604e-25,1.5801245893323273e-28,9.404145055014634e-11,1.5588613450692087e-29,1.4277484988523823e-30,1.6892628899879557e-15,8.652865526471627e-25,6.298668724517821e-33,1.7530277076264616e-24,3.207437292407539e-13,5.274253409927138e-29,6.278586183025042e-26,5.933352610408491e-26,1.1953789927185964e-29,1.1286495944897789e-26,6.592485034598159e-26,2.465536310542459e-49,2.754303045700273e-41,2.433901758746604e-19,1.9698891002291766e-59,9.829171143990215e-26,3.067384803807015e-28,1.2635572910508883e-36,7.004833240450318e-51
3.015008067942014e-17,0.8501186099035142,9.048555585510962e-20,2.8573996277072736e-20,2.511936435735457e-25,2.60645997947426e-29,0.0,0.0,3.3784410346646433e-15,3.8714759354560285e-28,1.1770208694175583e-36,4.6876581151724364e-38,1.480748537354677e-43,5.022814280399416e-49,1.1140908943431488e-33,8.187473019279282e-28,3.9316784029895407e-25,1.6436770983402175e-37,1.4993776485338916e-45,8.8234895060685e-43,3.667849698763084e-25,1.5318659620123546e-39,4.867811755016815e-19,3.632725451491852e-60,3.6401581351377597e-38,6.521280668923184e-41,2.5543460660532826e-38,6.192689352800684e-53,2.9600337963286255e-60,2.7716421802390986e-60,4.057391694265153e-49,2.8790358503530196e-55,1.9669789355061646e-48,1.5951008532742983e-79,3.76,0.0,0.611595633737707,0.9999999998119133,2.3393719497941594e-35,6.08784390774638e-36,1.1143272698208222e-11,1.1143272698209665e-11,4.271043173341119e-25,6.320514410108006e-28,1.8808321540225091e-10,6.235461240363911e-29,5.711008653864162e-30,3.3785315023586166e-15,3.461154987584505e-24,4.491654210694874e-32,7.012128653201831e-24,6.414885460723729e-13,2.1097067290091344e-28,2.5114408599143127e-25,2.3733470668963574e-25,4.781528252003385e-29,4.514609828249574e-26,2.6370007121373134e-25,3.8516085194842454e-48,2.203448971684905e-40,4.867811777729934e-19,5.758875591074714e-58,3.931678451511156e-25,1.2269570311229124e-27,1.0108488309796916e-35,1.1207784068369773e-49
6.030021247600709e-17,0.8501186099053285,1.8098530888601977e-19,5.71480411111863e-20,1.0047758526465502e-24,1.0426546550706681e-28,0.0,0.0,6.7568877962577484e-15,1.5485923431272057e-27,9.416180922177778e-36,3.7501320486276463e-37,1.1846153428455136e-42,4.0182577001593915e-48,4.4563696237870504e-33,3.27499336633577e-27,1.5726733570380041e-24,1.314943626960536e-36,1.199504677604371e-44,7.058802074885006e-42,1.4671417450594842e-24,1.2254945872754852e-38,9.735631746541237e-19,1.1674397007668534e-58,2.912130813470486e-37,5.217034863992346e-40,2.0434808876088518e-37,9.90838048802249e-52,9.512635986400607e-59,8.907203408536938e-59,6.491836992574297e-48,4.606467831656067e-54,3.147173219494953e-47,1.024101790594888e-77,3.76,0.0,0.6115956337262396,0.9999999996238265,1.871500337450755e-34,4.87028233981907e-35,2.228656428870636e-11,2.228656428871213e-11,1.7084194066573967e-24,2.528208961926991e-27,3.761667313699642e-10,2.494187669656959e-28,2.2844064740025962e-29,6.757068710119015e-15,1.3844637353273025e-23,3.3744101941889643e-31,2.804855019778855e-23,1.282978179723204e-12,8.438837644774514e-28,1.0045776211747315e-24,9.493400235048378e-25,1.912613829672204e-28,1.805846202784562e-25,1.0548016197497911e-24,6.087973619105384e-47,1.7627617884299622e-39,9.73563183739383e-19,1.7556764354139295e-56,1.5726733764716057e-24,4.907834279414641e-27,8.086802627993314e-35,1.7932495182406802e-48
1.20600476069181e-16,0.850118609908957,3.6202694627733166e-19,1.142961311154351e-19,4.019105971573961e-24,4.171175972769387e-28,0.0,0.0,1.3513781316560503e-14,6.194373309245536e-27,7.532950322079207e-35,3.0001078533334197e-36,9.477165862259088e-42,3.2146090482052795e-47,1.782549286706848e-32,1.3099981748119646e-26,6.29069739634427e-24,1.0519556779786855e-35,9.59605700782e-44,5.647045845938761e-41,5.8685707112690296e-24,9.80396396470631e-38,1.947127168009997e-18,3.736308387162797e-57,2.3297063552030424e-36,4.1736320342645536e-39,1.634786324349099e-36,1.5853602160171535e-50,3.0444525148906164e-57,2.850688053845827e-57,1.038694732534035e-46,7.370358608453296e-53,5.035482687191356e-46,6.554733207140625e-76,3.76,0.0,0.6115956337033047,0.9999999992476527,1.497201382516801e-33,3.8962287436164425e-34,4.457314746886042e-11,4.457314746888351e-11,6.833681690991323e-24,1.0112842142074899e-26,7.52333708359415e-10,9.97675703757777e-28,9.13763256702957e-29,1.3514143057716126e-14,5.537858301037138e-23,2.6119626678632405e-30,1.121942714775531e-22,2.565957446975239e-12,3.3755372025781725e-27,4.018313038052169e-24,3.797362425100161e-24,7.650460957571882e-28,7.223389205502954e-25,4.219209110660499e-24,9.681077590076643e-46,1.4102104704221386e-38,1.9471272043510573e-18,5.478701784216976e-55,6.290697474278172e-24,1.96313489132382e-26,6.469446874588722e-34,2.869202472125699e-47
2.412010032555288e-16,0.8501186099162145,7.242787463813662e-19,2.2859231246806113e-19,1.6076429042525607e-23,1.668914680350207e-27,0.0,0.0,2.7027568345632204e-14,2.4777501101217222e-26,6.02636248755492e-34,2.400087155373333e-35,7.582113245832945e-41,2.5716889981794454e-46,7.130201844480093e-32,5.239994328222685e-26,2.5162797333809035e-23,8.415648482979975e-35,7.676868404038421e-43,4.5176383479883095e-40,2.3474290306504514e-23,7.843174071701552e-37,3.8942551349256974e-18,1.1956244253753907e-55,1.8637657375831444e-35,3.3389073030816096e-38,1.3078297057507772e-35,2.5366339003426722e-49,9.742294759834382e-56,9.122245477359863e-56,1.661912194812958e-45,1.1792587278723169e-51,8.056776721411169e-45,4.195227696289473e-74,3.76,0.0,0.6115956336574351,0.9999999984953054,1.197761553450663e-32,3.1169841216940955e-33,8.914631382579978e-11,8.91463138258921e-11,2.73347332104308e-23,4.045138034580332e-26,1.5046674425544776e-09,3.990704096360347e-27,3.655054877897505e-28,2.7028291481215595e-14,2.21514389567182e-22,2.054543824737403e-29,4.487772234142235e-22,5.131915981280799e-12,1.3502153091007273e-26,1.607325725038706e-23,1.518945386325867e-23,3.0601859757164186e-27,2.8893564421885434e-24,1.6876841400927045e-23,1.5441979744926538e-44,1.1281687846003224e-37,3.894255280289984e-18,1.73087026680451e-53,2.516279764714031e-23,7.852541512993304e-26,5.175559376753799e-33,4.5907265148577954e-46
3.618015304418766e-16,0.8501186099234717,1.0866990718102552e-18,3.428884951648572e-19,3.4162414974290934e-23,3.547095801094958e-27,0.0,0.0,4.0541355363170084e-14,5.265219474552263e-26,1.7231631870051893e-33,6.862749834385051e-35,2.1680776345753407e-40,7.353425252556574e-46,1.5151683905865116e-31,1.11349889342229e-25,5.34709489656656e-23,2.4063497069701405e-34,2.195108562255376e-42,1.2917623374723605e-39,4.988287156403651e-23,2.242657798285179e-36,5.841383082045351e-18,5.28612085824666e-55,5.329205601092352e-35,9.912382490598308e-38,3.8815560064756976e-35,9.670986288272676e-49,4.3069703845558504e-55,4.03285283679608e-55,6.116940965916187e-45,4.4613771853275996e-51,3.060620018254107e-44,2.132509795582302e-73,3.76,0.0,0.6115956336115654,0.9999999977429583,3.4248497733306287e-32,8.912627273878187e-33,1.337194801793703e-10,1.337194801795665e-10,5.808631020866428e-23,8.595918968313488e-26,2.257000956965766e-09,8.480247016759949e-27,7.766993497548692e-28,4.054243963302033e-14,4.707181029061749e-22,5.848988695106465e-29,9.536516813427746e-22,7.697874515387851e-12,2.8692077983160163e-26,3.415567483156995e-23,3.2277591499256287e-23,6.502896852479636e-27,6.13988278085209e-24,3.5863290732729524e-23,5.679752769708569e-44,3.2258579089591285e-37,5.841383390944492e-18,8.014299802827402e-53,5.347094963383811e-23,1.6686651468456038e-25,1.4798866432892801e-32,1.7502147071407916e-45
6.030025848145722e-16,0.850118609937986,1.8122138239950005e-18,5.714808659354619e-19,9.44490385208462e-23,9.811323938633222e-27,0.0,0.0,6.756892935211066e-14,1.4556784537878464e-25,7.919018563504621e-33,3.1538651202211953e-34,9.964592620808727e-40,3.3793632120870005e-45,4.188997880595753e-31,3.0784971763514677e-25,1.4783145769126255e-22,1.1058690160548652e-33,1.0087959196969925e-41,5.936460346071974e-39,1.3791148072383554e-22,1.0306423015073902e-35,9.735638897100477e-18,8.523754441995648e-54,2.4491050512357224e-34,4.643169380155501e-37,1.8179564213075896e-34,7.953194481682473e-48,6.945764584464575e-54,6.503700679072858e-54,4.706425741753738e-44,3.5209685671451945e-50,2.4706981608608668e-43,6.554677352783367e-72,3.76,0.0,0.6115956335198262,0.9999999962382652,1.5739338737042004e-31,4.095912698524317e-32,2.2286581287303616e-10,2.2286581287357858e-10,1.6059155434448995e-22,2.3765188721357507e-25,3.7616671066537596e-09,2.3445391035519757e-26,2.1473462348843552e-27,6.757073484985093e-14,1.3013970890307362e-21,2.674349929365366e-28,2.6365665940856196e-21,1.2829791582807917e-11,7.932516372185784e-26,9.443040340962114e-23,8.923804806747421e-23,1.7978605847593067e-26,1.697496989407979e-23,9.915145542720469e-23,4.365819014174205e-43,1.482484566458971e-36,9.735639751115823e-18,1.1241681030597816e-51,1.4783145955526975e-22,4.61336818346254e-25,6.801009759454493e-32,1.4392649205467478e-44
8.200835337499983e-16,0.8501186099510495,2.465721610529373e-18,7.772140039725605e-19,1.6818576006443035e-22,1.7476546340680196e-26,0.0,0.0,9.189374590489119e-14,2.5921321176961552e-25,1.7825631806427823e-32,7.0993188849872246e-34,2.2431386031593996e-39,7.606915186687615e-45,7.459367346955412e-31,5.481891500207633e-25,2.6324403180928647e-22,2.4893001096278525e-33,2.270797763344931e-41,1.3362913032012647e-38,2.4557949445393575e-22,2.3199655412221962e-35,1.3240469066688576e-17,3.1609069515244255e-53,5.512910939955649e-34,1.0714585145602122e-36,4.194395473776085e-34,2.319647126127781e-47,2.57583991438182e-53,2.4119003105409267e-53,1.2961681109920446e-43,9.880992814057999e-50,7.084827310145132e-43,2.979558581528319e-71,3.76,0.0,0.6115956334372608,0.9999999948840421,3.542909464333157e-31,9.219858558897776e-32,3.030975122864507e-10,3.0309751228741665e-10,2.8596595947489333e-22,4.231875995406732e-25,5.115865931246881e-09,4.1749296505985685e-26,3.823788551038357e-27,9.189619966714609e-14,2.317402551033102e-21,6.010257000510993e-28,4.694944025726435e-21,1.744851694284459e-11,1.4125461841059309e-25,1.6815257574632103e-22,1.5890652091630366e-22,3.201458040235644e-26,3.022739102641536e-23,1.765593660376586e-22,1.2020480405984045e-42,3.337057947195343e-36,1.3240470587436926e-17,3.915867752939495e-51,2.63244035148252e-22,8.215041464703029e-25,1.5309005032226363e-31,4.197678678584234e-44
1.0371644826854244e-15,0.8501186099641124,3.1198057493206086e-18,9.82947146607513e-19,2.6254035095241715e-22,2.728977437829352e-26,0.0,0.0,1.1621856241822641e-13,4.046354893849688e-25,3.3691604683171133e-32,1.3418174817363497e-33,4.239916274141655e-39,1.4377569527584324e-44,1.1644182656821731e-30,8.557310089775618e-25,4.109276518237915e-22,4.704939246007935e-33,4.291970061225486e-41,2.5256775646821607e-38,3.833530640458952e-22,4.3848859175750247e-35,1.674529916857472e-17,8.268650039283756e-53,1.0419760398709987e-33,2.0630286049443562e-36,8.075037021335057e-34,5.307903658718143e-47,6.738087231580077e-53,6.309240937870803e-53,2.9193582112393807e-43,2.2623139213982555e-49,1.6214869481819425e-42,8.687994905648557e-71,3.76,0.0,0.6115956333546954,0.9999999935298196,6.696329579000831e-31,1.7426132802895465e-31,3.8332921168834403e-10,3.8332921168985183e-10,4.463968634802379e-22,6.6060180694956705e-25,6.470064004186539e-09,6.517124255949675e-26,5.968989606892088e-27,1.1622166355525255e-13,3.617497906118271e-21,1.1347718713145512e-27,7.328873924113668e-21,2.2067242302202367e-11,2.2050045685509886e-25,2.624885486518507e-22,2.480553135940272e-22,4.9975227287591915e-26,4.7185381810317526e-23,2.7561165953823494e-22,2.7068600527367278e-42,6.307256733318945e-36,1.6745301542484407e-17,1.0346717903547669e-50,4.109276570670236e-22,1.2823794841497178e-24,2.893501601911791e-31,9.605109940931456e-44
1.2542454316208505e-15,0.8501186099771755,3.774434313925727e-18,1.1886802935858624e-18,3.7637070488043214e-22,3.913368178547785e-26,0.0,0.0,1.4054337889430145e-13,5.8007442764935325e-25,5.631423879087602e-32,2.2427969910290264e-33,7.087236542452649e-39,2.4031569010108037e-44,1.6692789897042107e-30,1.226752681222797e-24,5.890946941616668e-22,7.8641273698157e-33,7.173890361448646e-41,4.221574211980548e-38,5.495645220377629e-22,7.329170424504697e-35,2.0250129206509197e-17,1.905984884177751e-52,1.741623380413288e-33,3.507655975964842e-36,1.3727983263556687e-33,1.0497018863812823e-46,1.5532101711914924e-52,1.4543559377594304e-52,5.610930605148975e-43,4.411652842728352e-49,3.1871253820447376e-42,2.2974535348145375e-70,3.76,0.0,0.61159563327213,0.9999999921755979,1.1192660834866082e-30,2.912711950966407e-31,4.6356091107935435e-10,4.6356091108151587e-10,6.399423379227901e-22,9.470207475237052e-25,7.824261367110199e-09,9.342772045623292e-26,8.556983342017195e-27,1.4054712656564189e-13,5.1859462277027505e-21,1.895367262735869e-27,1.0506474110912993e-20,2.668596766091885e-11,3.1610345507221337e-25,3.7629644099408936e-22,3.5560533057873166e-22,7.164314650456679e-26,6.76436752904415e-23,3.951093652473476e-22,5.2018459339462075e-42,1.0542340217938704e-35,2.0250132609681532e-17,2.319102884001605e-50,5.890947017206628e-22,1.8383841902984246e-24,4.836378100062905e-31,1.8994801618557936e-43
