Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136)
1.795586912228398e-08,0.818965584587403,4.988091364427639e-18,1.0553796450418516e-12,2.2386424674177155e-20,1.029184530893836e-24,0.0,0.0,7.707344226969592e-18,5.929456479644603e-37,1.2392239956334449e-17,2.135424110121923e-24,4.013594423522717e-16,1.286189078228259e-35,1.1518083777066318e-26,1.6965807749731896e-22,8.103073246396543e-30,8.977346508678538e-25,6.585709155184071e-22,3.2509605371666933e-19,7.2425664810600255e-09,3.3063845340959653e-15,1.3821342057861722e-24,6.6776651858302054e-49,3.460622266836518e-35,1.1984070574019673e-29,1.20467063411299e-25,1.5416490724120023e-42,1.4489939530647866e-61,6.949443159812772e-62,3.1149890446010236e-38,5.380311053921958e-30,5.588586168789012e-28,1.9983717491926093e-47,3.76,0.0,0.8925111744655535,0.9999999999994722,2.9147820591876334e-25,2.9234722334919767e-43,0.0025828517978656834,0.0025828672577957765,9.72775095221129e-10,2.0150090480739453e-12
1.9707644062291964e-08,0.8190020024074434,7.803512130078088e-18,1.158342517136042e-12,3.831264321767802e-20,1.634671451058862e-24,0.0,0.0,1.2174886384649689e-17,1.6334448144699433e-36,1.9588829301937915e-17,3.4025041389507444e-24,5.77274362008059e-16,2.1968555811688885e-35,1.8166408715976688e-26,2.453848185925403e-22,1.8610165491389595e-29,1.4262851829583806e-24,9.551028794909936e-22,4.271767331961986e-19,8.724107675580165e-09,4.33965350925465e-15,2.1493162478041707e-24,2.1993033761699734e-48,8.579641073095954e-35,2.6861388249076123e-29,2.257079230104952e-25,3.541942521604365e-42,8.383750086649757e-61,3.9151250431478805e-61,8.447875333036984e-38,1.1605928731976961e-29,1.1424380397391858e-27,7.291326404503519e-47,3.76,0.0,0.8922595899670626,0.9999999999994207,4.629550857778248e-25,8.905420169249725e-43,0.002834434714039473,0.0028344532378292505,1.073314134065736e-09,2.2510155394044918e-12
2.1459419002299948e-08,0.819038409981875,1.1759970281256532e-17,1.2613053975922513e-12,6.271724275868283e-20,2.49539730775292e-24,0.0,0.0,1.8487537276075708e-17,4.1022903411491236e-36,2.976110994028519e-17,5.210363905782227e-24,8.04382355968247e-16,3.5782558083087767e-35,2.753910633420748e-26,3.4383906765635173e-22,3.980468098740492e-29,2.178000286989848e-24,1.3418928025663227e-21,5.481237948068851e-19,1.034330863489362e-08,5.5620656405510454e-15,3.2134792577388115e-24,6.469875450572683e-48,1.9644860920897985e-34,5.620578356808131e-29,4.0109927268699797e-25,7.560816342913195e-42,4.0481838802717415e-60,1.8583791263091783e-60,2.0960555171737534e-37,2.3409367457678034e-29,2.1980533524591137e-27,2.3479026932165025e-46,3.76,0.0,0.8920080763861818,0.999999999999369,7.067127281293454e-25,2.4485098129606125e-42,0.0030859465749709376,0.0030859684379121264,1.173824784626172e-09,2.4871753449448275e-12
2.321119394230793e-08,0.8190748073135878,1.7167822517630962e-17,1.3642682896413737e-12,9.885277482025386e-20,3.684079797619338e-24,0.0,0.0,2.7153882461778507e-17,9.55455877373457e-36,4.372983736488572e-17,7.716147843047653e-24,1.0912884637763155e-15,5.599820567092783e-35,4.0376695532263896e-26,4.690959675318705e-22,8.016056673887886e-29,3.2167119110345517e-24,1.8355692251583725e-21,6.893642053710548e-19,1.2100142660349822e-08,6.987475851340636e-15,4.648147666972049e-24,1.7428392074272761e-47,4.206757595164383e-34,1.109582236558699e-28,6.815091407115127e-25,1.5183169055193665e-41,1.7376480574740037e-59,7.881163248714864e-60,4.827808067786629e-37,4.461143601352199e-29,4.0171522227944945e-27,6.877831793609877e-46,3.76,0.0,0.8917566337029214,0.9999999999993173,1.0433410636449793e-24,6.20472017343993e-42,0.003337387400677347,0.003337412878008253,1.2743070767504428e-09,2.7233969059406836e-12
2.4962968882315916e-08,0.8191111944054709,2.4386579142403105e-17,1.4672311973572665e-12,1.508166154740565e-19,5.285907030121721e-24,0.0,0.0,3.876395253630361e-17,2.0898041503003122e-35,6.244724585258182e-17,1.1104985905059984e-23,1.4471204497391387e-15,8.469731602580311e-35,5.753491518479408e-26,6.255444423566455e-22,1.5337272242231806e-28,4.61733818409604e-24,2.4541482987876726e-21,8.522885737705978e-19,1.3994583052401844e-08,8.629318821904315e-15,6.536224813653785e-24,4.3668868037866618e-47,8.512288276750978e-34,2.0846702509198404e-28,1.1143040012751086e-24,2.896188436868582e-41,6.745502883955761e-59,3.032704148414841e-59,1.044608762019224e-36,8.100738142347528e-29,7.026340122583426e-27,1.864020670803003e-45,3.76,0.0,0.891505261897296,0.9999999999992657,1.4969594157065507e-24,1.469665226929733e-41,0.0035887572111703457,0.003588786578075841,1.3747609973221806e-09,2.9596226596606914e-12
2.846651876233188e-08,0.8191839378812995,4.596203436702676e-17,1.6731570813584328e-12,3.239017116354027e-19,1.0139459846217823e-23,0.0,0.0,7.361912765237584e-17,8.818802908522677e-35,1.1865342089196753e-16,2.1430786335423995e-23,2.4044685892249943e-15,1.7815530702238457e-34,1.0885850649538217e-25,1.0511047837915734e-21,5.027394715570841e-28,8.866529008748353e-24,4.1449826915111326e-21,1.2485772049232148e-18,1.819617613365673e-08,1.2614041688212218e-14,1.2051989134542363e-23,2.4792661196388815e-46,3.1086188966003984e-33,6.60090153920948e-28,2.7137301119324772e-24,9.400624817486655e-41,9.808463296982329e-58,4.331048305217767e-58,4.372942459736061e-36,2.3917292369118195e-28,1.9399170975921802e-26,1.2359788401558363e-44,3.76,0.0,0.8910027308390394,0.9999999999991622,2.8713675295584912e-24,7.395567870757241e-41,0.0040912838665343705,0.004091321837930079,1.5755837344400765e-09,3.4319534977871482e-12
3.197006864234785e-08,0.819256640432456,8.044397751037477e-17,1.879083104113193e-12,6.367154973477941e-19,1.8021391256923412e-23,0.0,0.0,1.2957038211355608e-16,3.087368461269155e-34,2.0889877934078235e-16,3.831550519355366e-23,3.758892005086575e-15,3.4217428958444897e-34,1.9087221591746451e-25,1.6617395191820734e-21,1.4273456458235113e-27,1.5780102055078543e-23,6.586116046213247e-21,1.747421736161316e-18,2.2947874264511327e-08,1.761577685479576e-14,2.061523072380134e-23,1.096675460861299e-45,9.654326963914761e-33,1.820647933641981e-27,5.9522487151777576e-24,2.646453518381512e-40,8.55209424326551e-57,3.7463141807457206e-57,1.5214113190649207e-35,6.184210810103275e-28,4.7479597250940705e-26,6.162240565053602e-44,3.76,0.0,0.8905004830516452,0.9999999999990585,5.103190236200893e-24,2.9850843179563377e-40,0.004593526701043073,0.004593574377027873,1.7762930077923617e-09,3.904061618456393e-12
3.547361852236382e-08,0.819329302082024,1.3273045886906387e-16,2.0850093421885516e-12,1.1660804763551397e-18,3.015225350027282e-23,0.0,0.0,2.1470197913976178e-16,9.372321663634627e-34,3.4623240786743087e-16,6.447664146131796e-23,5.599611625375893e-15,6.1158047885954864e-34,3.151121047905887e-25,2.503418901981405e-21,3.609426021588512e-27,2.644511777718215e-23,9.971207140962698e-21,2.3587275339323593e-18,2.8249463816734495e-08,2.372809391954591e-14,3.323504866649866e-23,4.041806664503299e-45,2.633444327738198e-32,4.493000943590797e-27,1.2006563237745644e-23,6.660827379103171e-40,5.685494524716035e-56,2.4778863112101153e-56,4.5718004440733387e-35,1.4377765255197004e-27,1.0547250380885288e-25,2.522362009691554e-43,3.76,0.0,0.8899985183754378,0.9999999999989546,8.537848510729634e-24,1.0201832027008217e-39,0.005095485874586285,0.005095544354832179,1.9768889223246322e-09,4.375932178101433e-12
3.8977168402379785e-08,0.8194019228530726,2.0873101121276284e-16,2.290935899272774e-12,2.0159704770826817e-18,4.8036828314832527e-23,0.0,0.0,3.387885749427675e-16,2.5504385357231057e-33,5.464329026836363e-16,1.0329752738126873e-22,8.021814602198085e-15,1.03135522773742e-33,4.954386864691143e-25,3.626725837300297e-21,8.323568298716422e-27,4.221183729516939e-23,1.4515713014578314e-20,3.0919010960620002e-18,3.4100731148155154e-08,3.1038964335557754e-14,5.1075494712454504e-23,1.309849933425616e-44,6.485170695833846e-32,1.0145575662416893e-26,2.2632203481899777e-23,1.5357726206085357e-39,3.2247512970820727e-55,1.400320312903921e-55,1.2260705966686359e-34,3.070259579233964e-27,2.167085847199211e-25,9.01485344950895e-43,3.76,0.0,0.8894968366508298,0.99999999999885,1.3601085862155266e-23,3.090407286063491e-39,0.00559716154696387,0.0055972319307159325,2.177371561608232e-09,4.84755208692136e-12
4.248071828239575e-08,0.8194745027686587,3.154266010245588e-16,2.4968629115146284e-12,3.322849973996438e-18,7.349176688027599e-23,0.0,0.0,5.1340091646549e-16,6.355309953101823e-33,8.281793323237118e-16,1.5890153134209585e-22,1.1125943494498519e-14,1.657892057464966e-33,7.4816321927067465e-25,5.086725949271116e-21,1.7810653824866895e-26,6.472498384442355e-23,2.0456752249167444e-20,3.9558757918975326e-18,4.0501462602808396e-08,3.963110448415364e-14,7.545444156056399e-23,3.834087072643225e-44,1.4707418267039434e-31,2.1312904483295363e-26,4.034359675834236e-23,3.2999458967215504e-39,1.5847320929207267e-54,6.859789308509985e-55,3.0026307788574334e-34,6.1175293777134226e-27,4.176727552230151e-25,2.888622065276362e-42,3.76,0.0,0.8889954377183253,0.9999999999987453,2.0806713766937723e-23,8.504600491619681e-39,0.006098553877885785,0.006098637263962093,2.3777409740027254e-09,5.318904805337314e-12
4.948781804242768e-08,0.8196195401256048,6.545567465780657e-16,2.9087190540437605e-12,8.061564121189298e-18,1.5614838515989162e-22,0.0,0.0,1.0701420564819692e-15,3.346696268015605e-32,1.7266227198912115e-15,3.412329500129947e-22,1.9803074976883996e-14,3.822879575586317e-33,1.5490944935576346e-24,9.258509902553484e-21,7.015848788879738e-26,1.3830881423805099e-22,3.7584143591634e-20,6.10978336038851e-18,5.4950463190190056e-08,6.096623540258185e-14,1.4984975474595657e-22,2.910985786471846e-43,6.477295778739314e-31,8.113907677041952e-26,1.125759747244818e-22,1.322941566865402e-38,3.636665535081618e-53,1.5459649053114373e-53,1.5514316350651277e-33,2.088747152486886e-26,1.3461097592477537e-24,2.610268041235224e-41,3.76,0.0,0.8879934875920901,0.9999999999985341,4.419919296170477e-23,5.621501558309433e-38,0.007100489153753032,0.00710060183922405,2.7781403614189262e-09,6.260800998325557e-12
5.649491780245961e-08,0.8197644143370559,1.2290552400726562e-15,3.3205797256338714e-12,1.7341212096751792e-17,2.998705011682834e-22,0.0,0.0,2.0164393599070554e-15,1.3632220240563771e-31,3.2539052827495184e-15,6.619776282175468e-22,3.251702263067352e-14,7.827493265874229e-33,2.900944379432588e-24,1.5544433835402613e-20,2.263739440784237e-25,2.6753052792759547e-22,6.367854941308579e-20,8.883316907705922e-18,7.159475606099692e-08,8.830138475225045e-14,2.699481256040785e-22,1.5423927597082347e-42,2.277990876229189e-30,2.55045730055936e-25,2.7254476353318363e-22,4.410137537324934e-38,4.017147877078096e-52,1.69577769709709e-52,6.177356575208762e-33,5.966867481109875e-26,3.6788872448154094e-24,1.5644747690380213e-40,3.76,0.0,0.886992666722557,0.99999999999832,8.485911973377043e-23,2.7006901381878437e-37,0.008101292978070563,0.008101439353084265,3.178087570377465e-09,7.2016165880448695e-12
6.350201756249154e-08,0.8199091255869971,2.137414672965867e-15,3.732447764996952e-12,3.400412373144882e-17,5.329684898689278e-22,0.0,0.0,3.5170214361056744e-15,4.6282822236831e-31,5.676031946426436e-15,1.187894418796246e-21,5.020291640475012e-14,1.4640587017607797e-32,5.031191404089216e-24,2.4534669517556118e-20,6.276347892465532e-25,4.7964766638095685e-22,1.0140358249480516e-19,1.2333130168449503e-17,9.043263148612164e-08,1.2213798534324795e-13,4.515744942361961e-22,6.48279247485744e-42,6.769543199008046e-30,6.926269472524252e-25,5.916286091675409e-22,1.2851486574640169e-37,3.181353515098273e-51,1.3361801608906056e-51,2.03341717246041e-32,1.487778732866182e-25,8.857934366585573e-24,7.295156268870522e-40,3.76,0.0,0.8859929738369883,0.9999999999981024,1.5077477327148823e-22,1.0451612109745586e-36,0.00910096662528493,0.00910115107657259,3.5775831368866612e-09,8.141373480368707e-12
7.050911732252348e-08,0.8200536740592064,3.4985075814852048e-15,4.144327101537814e-12,6.198381026397342e-17,8.911178379358413e-22,0.0,0.0,5.771478953904112e-15,1.3733700882511238e-30,9.31534616781886e-15,2.004309870810007e-21,7.38294795975713e-14,2.5509570774031417e-32,8.213701621790698e-24,3.688029082391205e-20,1.5500683771001029e-24,8.102415387320738e-22,1.5375700632420271e-19,1.6510307969608758e-17,1.1146237953056803e-07,1.6291916769398654e-13,7.127465757209508e-22,2.340576820068608e-41,1.77205089952623e-29,1.6817189530035196e-24,1.1791761536876598e-21,3.3968670913095123e-37,2.0893956863558782e-50,8.741417517534007e-51,5.81447075984428e-32,3.340706179330408e-25,1.933064298825433e-23,2.887194775875102e-39,3.76,0.0,0.8849944076640791,0.9999999999978807,2.519978590746609e-22,3.489094122780348e-36,0.01009951136840848,0.010099738279284206,3.976627571865259e-09,9.080076321321977e-12
7.751621708255541e-08,0.8201980599372538,5.45202679465774e-15,4.556222966591539e-12,1.0651620348856645e-16,1.4181126670371905e-21,0.0,0.0,9.015294741230384e-15,3.6641092200507106e-30,1.4552211074476574e-14,3.2173306830802823e-21,1.0438639737565566e-13,4.198688671260453e-32,1.2770016697443536e-23,5.3289962303549075e-20,3.4945650255909864e-24,1.304810591841492e-21,2.2406660522694482e-19,2.146092815942037e-17,1.3468229005887166e-07,2.11036719976827e-13,1.0735651038668022e-21,7.513121648016723e-41,4.2004569521256443e-29,3.7373859255169185e-24,2.1942595262406638e-21,8.332501045757415e-37,1.151643096229724e-49,4.797535127843856e-50,1.4908112738246938e-31,6.903198612808204e-25,3.90018035626287e-23,1.002157231489016e-38,3.76,0.0,0.8839969669339584,0.9999999999976535,4.0084550543832804e-22,1.0377113998030008e-35,0.01109692847902101,0.011097202229381273,4.375221374113568e-09,1.0017718617370907e-11
9.153041660261927e-08,0.8204863446441095,1.1799431076748584e-14,5.380093415708751e-12,2.743934298030842e-16,3.2000216010397688e-21,0.0,0.0,1.959524713569617e-14,2.1433302426087864e-29,3.163490674461779e-14,7.378218009732893e-21,1.9027939277370345e-13,9.96724483482022e-32,2.75338335184485e-23,1.0140022647226559e-19,1.4820575552049106e-23,3.0331870218347315e-21,4.33483918591244e-19,3.384552148663093e-17,1.876857570675288e-07,3.306363068102507e-13,2.1841138373071332e-21,6.819088845518309e-40,1.955150245659783e-28,1.5453096275745788e-23,6.495675671859543e-21,4.469324286105501e-36,3.1960522606189833e-48,1.286313714636978e-48,8.146094055843849e-31,2.4629522553429713e-24,1.336976686448914e-22,1.0297540061246376e-37,3.76,0.0,0.8820054567297492,0.9999999999971796,9.034723903426932e-22,7.806021993234597e-35,0.013088384881882176,0.013088765437228507,5.171059114365346e-09,1.1889826580998096e-11
9.999999999999998e-08,0.8207739811719845,1.7737070967393895e-14,5.878082437988829e-12,4.528523788466692e-16,4.932105634978692e-21,0.0,0.0,2.952768682746771e-14,5.424034958432252e-29,4.7674125982980865e-14,1.1474231524906995e-20,2.6092843676923075e-13,1.571497232039439e-31,4.132264675861188e-23,1.426497522303612e-19,3.171926519537527e-23,4.7755190025484434e-21,6.158116493191129e-19,4.303199639320537e-17,2.2395689658802813e-07,4.187999298302617e-13,3.1744677024484102e-21,2.161200322425894e-39,4.377170674080047e-28,3.2679160677270335e-23,1.1520824524143002e-20,1.1242476754278416e-35,1.7091268629094968e-47,6.810768655268699e-48,1.9755470784401013e-30,4.8055226323924544e-24,2.5593817884027384e-22,3.4082733220458033e-37,3.76,0.0,0.8808040488010075,0.999999999996877,1.3912943514619486e-21,2.226606682514788e-34,0.014289756058124424,0.014290209637241346,5.6511582615260195e-09,1.3019195911243583e-11
1.0554461612268313e-07,0.8207739811719845,2.2712126153297656e-14,6.204134953832602e-12,6.135239116911011e-16,6.4176483814067676e-21,0.0,0.0,3.78679373206672e-14,9.272577840749758e-29,6.114325632569067e-14,1.5012545591973626e-20,3.158841361799594e-13,2.07041431948717e-31,5.286996377844454e-23,1.75576926583632e-19,4.976541456234226e-23,6.305407003928845e-21,7.627310733896908e-19,4.977239631233e-17,2.4942934763025185e-07,4.832467471608899e-13,3.981792347885735e-21,4.080955914297642e-39,7.028208617712323e-28,5.095613587655863e-23,1.627767113767844e-20,1.9263801391580927e-35,3.8148900119911677e-47,1.516702759329624e-47,3.302102853517199e-30,7.164660006576112e-24,3.776788635245723e-22,6.539541967584101e-37,3.76,0.0,0.8800184330939855,0.9999999999966714,1.809248121660936e-21,4.016941766783408e-34,0.015075345977916066,0.015075850816813056,5.965100410121118e-09,1.3757699609613667e-11
1.19558815642747e-07,0.8210609709819952,4.004610038212691e-14,7.028457112742539e-12,1.2334939629361765e-15,1.1782140132959822e-20,0.0,0.0,6.702191207205674e-14,3.2663944055105053e-28,1.0823112523843297e-13,2.791829277419758e-20,4.890527910058322e-13,3.8967630676954164e-31,9.311449724376915e-23,2.832813584088697e-19,1.407979862289005e-22,1.2063134866408624e-20,1.2499288321566298e-18,6.947280051995545e-17,3.1989937400683567e-07,6.706610816535e-13,6.692379511363466e-21,1.911256368432991e-38,2.0965192175900616e-27,1.4221762202713508e-22,3.601341271116258e-20,7.080401880078901e-35,3.1581319813027652e-46,1.2440917572787401e-46,1.0852898753587911e-29,1.7917975460088793e-23,9.235883020572369e-22,3.1413532976139434e-36,3.76,0.0,0.8780358859191164,0.9999999999961197,3.3156425806165345e-21,1.6210759763422302e-33,0.0170578218883487,0.017058468462006135,6.757349312396985e-09,1.5621358482190545e-11
1.3357301516281088e-07,0.8213473155319715,6.596474044972839e-14,7.853209723760495e-12,2.2841973682650464e-15,2.0198722980708532e-20,0.0,0.0,1.108066713401927e-13,9.905739638837322e-28,1.7896107978959844e-13,4.841034808030653e-20,7.173215658490389e-13,6.8011133527663085e-31,1.5339277953466293e-22,4.326451076680123e-19,3.5052847639943722e-22,2.1651493531038978e-20,1.9381266617299866e-18,9.313460591435765e-17,3.9908214579293607e-07,8.942773946296505e-13,1.0565966314369851e-20,7.688993621026647e-38,5.449435983294362e-27,3.5031291563185175e-22,7.240532076916936e-20,2.3085842153589546e-34,2.124914712543354e-45,8.309265419372719e-46,3.063331523993002e-29,3.996979305770922e-23,2.0237919253375988e-21,1.2598440830941786e-35,3.76,0.0,0.876057805120362,0.9999999999955135,5.672085298240931e-21,5.560592121486531e-33,0.019035822711638062,0.019036628443905346,7.547809854864216e-09,1.7480814191854238e-11
1.4758721468287475e-07,0.8216330162764416,1.0291637041516015e-13,8.678588992946588e-12,3.961910585961941e-15,3.2787726590498607e-20,0.0,0.0,1.7350492600476593e-13,2.672478379833957e-27,2.8026025156132e-13,7.937532711902962e-20,1.0078139102321567e-12,1.1185271677826412e-30,2.396122363015741e-22,6.324027074542927e-19,7.900481751130994e-22,3.6943484989997034e-20,2.8751986144929968e-18,1.2091069285132399e-16,4.869639701148338e-07,1.1551884261531469e-12,1.5874463320314512e-20,2.7452303015489703e-37,1.2735390585625074e-26,7.828226010264045e-22,1.349281222048229e-19,6.808062452301764e-34,1.1787923566138854e-44,4.5707556799631466e-45,7.694923399818082e-29,8.15177640188866e-23,4.067415130921927e-21,4.377524873641212e-35,3.76,0.0,0.8740841806356613,0.9999999999948415,9.184466780942034e-21,1.681283178529337e-32,0.021009358523526374,0.02101034081088743,8.336486062860547e-09,1.9336071986007324e-11
