Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777),CHO2(158)
1.2793179937917969e-19,0.7965188639668164,1.1798617820534554e-22,7.58089314563233e-24,1.8010655732152135e-30,1.9588143958328838e-21,0.0,0.0,4.2460943966403924e-18,1.266560843355539e-33,1.7670389943678576e-44,6.0414607024806415e-46,4.342978061464766e-46,6.774467944841685e-58,9.549423746177032e-40,2.3865207778956742e-33,8.592059229916286e-31,1.5663710611366484e-45,1.2608698175886143e-54,2.443825851527195e-52,4.099716389025685e-31,2.668843959757649e-48,3.1156419464657543e-22,7.050091431536265e-60,1.7971331866919222e-46,1.0011958163840623e-49,1.8218090309495976e-33,3.373675780633727e-33,9.735857627712429e-67,1.4546576959879562e-51,1.8294209043810754e-59,5.613242809055339e-53,2.840901824374477e-46,1.709786820779765e-59,3.76,0.0,0.7412346192430784,0.999999999999522,7.166534715022284e-43,3.980333058569698e-44,1.5321212384638553e-14,1.5321212384638547e-14,5.0860870197764115e-31,3.967254567784534e-34,4.779702910841544e-13,8.589942140235095e-35,5.5309333311079e-36,4.2462123827717426e-18,1.2116502400029922e-29,4.210516272556288e-33,1.6076756915602155e-29,7.310325295190537e-16,3.6881025202035224e-34,1.8009157442860936e-30,1.9042150844353465e-19,5.661892350783391e-35,3.3772691664113646e-31,7.92621261698729e-31,2.3147796267792553e-38,2.804711363278976e-39,3.115641946515449e-22,6.031360014927101e-51,8.592059299484706e-31,1.0041888199272746e-32,1.4445270876398537e-44,2.9338608483612183e-46,3.2068332947762406e-57,2.4792210125564887e-46,1.4116452365299402e-60,5.872046322413198e-65,4.692446826209918e-69,3.06266079475214e-64,1.3373812439106843e-55,1.7998762862055345e-52,2.708661318383407e-69,1.4422457081289158e-44,3.492991536641616e-51,6.872304676353055e-45,7.787945936745005e-50,2.600220921011267e-61,1.958814395713143e-21,8.541499054245195e-35,4.022551246879617e-50,9.689401859243563e-45,2.470236756833831e-35,1.3215980463367514e-40,2.742933889195021e-53,2.2890820596280095e-30,2.80675120387938e-51,9.152275185585378e-45,1.6842358255614378e-59,1.1195194842334437e-55,1.904215084473239e-19,1.2796535937749088e-66,2.024021164055452e-50,1.6557874883463574e-48,2.0211205966744318e-52,3.9484386968955045e-77,1.5086522184374648e-63,6.520252982794234e-48,4.072165653423284e-48,6.489355949053207e-47,8.91481025340964e-56,6.18760672157016e-56,5.537263684809802e-53,6.915481623608982e-45,1.417728242772572e-35,1.0032733481017709e-63,1.5409908143407922e-65,3.789379391294538e-61
2.5597474715052196e-19,0.7965188639668186,2.360749064747582e-22,1.516837264518569e-23,7.208956005209144e-30,3.919330628673633e-21,0.0,0.0,8.495877841407087e-18,5.0695441262385456e-33,1.414705630871672e-43,4.8368420443283705e-45,3.477023165772962e-45,5.423693522818103e-57,3.8222581504323016e-39,9.552302564093743e-33,3.439062847208561e-30,1.2540492706208874e-44,1.0094625199061105e-53,1.956546634535959e-51,1.6409549725359028e-30,2.1366979391832078e-47,6.23399079292457e-22,1.128933188588635e-58,1.4387992832495784e-45,8.017669415662043e-49,7.291983895188883e-33,1.3503495175060787e-32,1.5590058527483256e-65,1.1646106509177597e-50,2.9297555653105054e-58,4.4951467886295516e-52,2.2744488494367054e-45,2.7378869322603418e-58,3.76,0.0,0.7412346192430628,0.9999999999990437,5.737585331932267e-42,3.1866866597430445e-43,3.0655735987682104e-14,3.0655735987682085e-14,2.0357602802967174e-30,1.587935723456273e-33,9.563558472021935e-13,3.4382154597577856e-34,2.213814735728974e-35,8.496113916126019e-18,4.849758611524925e-29,1.685303912516437e-32,6.434892489971758e-29,1.4627001872131602e-15,1.4762021554351536e-33,7.208356299020745e-30,3.8100845693625977e-19,2.2662324725068557e-34,1.3517878082408996e-30,3.1725506773825545e-30,9.265150996435806e-38,1.1226154744133975e-38,6.233990793123476e-22,4.828755336824375e-50,3.439062875054219e-30,4.019372271102566e-32,1.1565000044181244e-43,2.3488725916859013e-45,5.135272604787487e-56,1.9851788334038406e-45,2.2608310105795267e-59,9.402924830657315e-64,7.514028731024374e-68,4.904247940124937e-63,1.0707181799814602e-54,1.4409955201580723e-51,4.337387235269288e-68,1.1546735134655257e-43,2.796517118081154e-50,5.502022396344754e-44,6.2350921536035015e-49,4.163741313031144e-60,3.919330628194357e-21,3.4188256005739377e-34,3.2204868813363826e-49,7.757413058329137e-44,9.887384650066268e-35,5.289836371043822e-40,2.196312551298687e-52,9.162293758524832e-30,2.2471073417263464e-50,7.327385123538616e-44,2.6969717191368838e-58,9.83116255651088e-55,3.810084569514266e-19,2.049113025738032e-65,1.6204478906731614e-49,1.3256368681533737e-47,1.6181254230274324e-51,1.2653903185667203e-75,2.4158093339648974e-62,5.220166979140732e-47,3.260208579689411e-47,5.195430564771556e-46,1.4275311546560447e-54,9.908232612920043e-55,4.4331778413139035e-52,5.536590206431152e-44,5.674607678699937e-35,1.6071054606313385e-62,2.4675930667250503e-64,6.067944224253641e-60
5.120606426932065e-19,0.7965188639668231,4.72252490642059e-22,3.034333164485951e-23,2.884521412090412e-29,7.840363094355709e-21,0.0,0.0,1.6995444730931963e-17,2.028477989196094e-32,1.1321944626262452e-42,3.8709436754672267e-44,2.7826752709622523e-44,4.340603190101556e-56,1.5294011326012844e-38,3.822165270561602e-32,1.37607309755122e-29,1.0036205493497899e-43,8.078768170060235e-53,1.5658319462137867e-50,6.565957332977669e-30,1.7100077374610349e-46,1.247068848570022e-21,1.807028316004857e-57,1.1514767070453825e-44,6.417378288305946e-48,2.9177433829907664e-32,5.403156981485235e-32,2.4954251202693263e-64,9.320424696432437e-50,4.6897557959509865e-57,3.5979393387993767e-51,1.8202503309964446e-44,4.382402396339736e-57,3.76,0.0,0.7412346192430314,0.9999999999980869,4.591812034863207e-41,2.5503178269038227e-42,6.132478319376792e-14,6.132478319376788e-14,8.145692820592496e-30,6.353811275598724e-33,1.9131269588200635e-12,1.3757340323145793e-33,8.858142573832854e-35,1.699591698267219e-17,1.9405351548086302e-28,6.743411750641607e-32,2.5747951795209393e-28,2.9260355026012867e-15,5.906731464877954e-33,2.8842814514945344e-29,7.621823538908745e-19,9.06788179822592e-34,5.408912017568105e-30,1.2694335147877842e-29,3.70726723998921e-37,4.4919241738324016e-38,1.2470688486496099e-21,3.864471826441785e-49,1.3760731086932395e-29,1.608272455765743e-31,9.255514874883778e-43,1.8798119436811408e-44,8.219909273755231e-55,1.588864212838819e-44,3.619089481457417e-58,1.5050803353522453e-62,1.2027339455423005e-66,7.849991586303056e-62,8.56899956781926e-54,1.1532345071088044e-50,6.942644283304338e-67,9.240897393504074e-43,2.2380636137086662e-49,4.403290093700357e-43,4.9899686941471435e-48,6.664697724656429e-59,7.840363092437973e-21,1.3679755628706161e-33,2.5773682775233756e-48,6.2082880825252754e-43,3.956241751479444e-34,2.1166235829443743e-39,1.7578365826586157e-51,3.6661109474386863e-29,1.798368420997235e-49,5.864135040662172e-43,4.316911144838123e-57,9.257564930154277e-54,7.621823539515617e-19,3.279915349659281e-64,1.2968512281943246e-48,1.0609125231550234e-46,1.2949921483252795e-50,4.052275362351907e-74,3.8668687182512455e-61,4.1777200985528824e-46,2.6091577171399512e-46,4.1579234481044524e-45,2.2849795211963087e-53,1.5859624880690956e-53,3.547889606444698e-51,4.430954845790814e-43,2.270582224303069e-34,2.5728641995842056e-61,3.9497559191656415e-63,9.712662485433047e-59
1.0242324337785758e-18,0.7965188639668321,9.446081694905625e-22,6.069324964647549e-23,1.153996393592617e-28,1.568242802572216e-20,0.0,0.0,3.399457850994767e-17,8.115232822316522e-32,9.059275900260969e-42,3.0973431120108836e-43,2.226563002469911e-43,3.4731420425287294e-55,6.118600418602502e-38,1.529114992596846e-31,5.505188435094312e-29,8.030489272178303e-43,6.464242060425553e-52,1.2529034681846899e-49,2.62681048265612e-29,1.3682659999171906e-45,2.4944083870683586e-21,2.8918336235754506e-56,9.21356315161212e-44,5.135200080229032e-47,1.1672873452575647e-31,2.161614624856485e-31,3.993494099430446e-63,7.457755854844949e-49,7.505327270138731e-56,2.879080414405562e-50,1.4564768244796917e-43,7.013270833767978e-56,3.76,0.0,0.7412346192429685,0.9999999999961733,3.674147284690873e-40,2.0406417439342736e-41,1.2266287760593445e-13,1.2266287760593432e-13,3.2588075429740826e-29,2.5419382453505483e-32,3.826669179582973e-12,5.503831954329849e-33,3.5438338400870373e-34,3.399552311511501e-17,7.763404218927972e-28,2.697804517433297e-31,1.0300857323777489e-27,5.8527061333771935e-15,2.363077209834087e-32,1.1539003937248341e-28,1.5245301476767627e-18,3.6277431872564055e-33,2.1639170137815522e-29,5.078560664391937e-29,1.4831482984290685e-36,1.7970621675153436e-37,2.494408387386761e-21,3.0921646089919015e-48,5.505188479670675e-29,6.434137065926305e-31,7.405818136108993e-42,1.5041351641044762e-43,1.3154633967662796e-53,1.2713798957648704e-43,5.791951443605273e-57,2.4086185482595894e-61,1.92476588872686e-65,1.2562545495146903e-60,6.856501579826877e-53,9.227630512153415e-50,1.1110491174158449e-65,7.394121925809862e-42,1.7907909320430597e-48,3.5233010881938913e-42,3.992733105183275e-47,1.066568619926169e-57,1.568242801804997e-20,5.472793023547492e-33,2.0622862155674074e-47,4.967573721512814e-42,1.582754315552852e-33,8.467872605735038e-39,1.4065839564628167e-50,1.4666831017837117e-28,1.4389673410324545e-48,4.692198999522674e-42,6.908463296493416e-56,9.631315964838881e-53,1.5245301479195512e-18,5.248932504112419e-63,1.0376787051232749e-47,8.48891433111549e-46,1.0361905189397054e-49,1.297212526778657e-72,6.188250479658205e-60,3.342810820476636e-45,2.087722611109248e-45,3.326970490631364e-44,3.6567111545771276e-52,2.5380563241084066e-52,2.8388507338667615e-50,3.545437090161853e-42,9.083807419115718e-34,4.117779481337917e-60,6.320895400975332e-62,1.5543422137650287e-57
2.048576015949314e-18,0.7965188639668505,1.8893215692431775e-21,1.2139308565878077e-22,4.6163612586496085e-28,3.1366557888464264e-20,0.0,0.0,6.799284606784286e-17,3.2463573208408353e-31,7.248108873387681e-41,2.4781098313470955e-42,1.7814195343645265e-42,2.778777459657053e-54,2.447639360458192e-37,6.116957774080738e-31,2.202254595718558e-28,6.425001466101173e-42,5.1718848029990143e-51,1.0024179571141928e-48,1.0508097090452498e-28,1.0947167349980145e-44,4.9890874638378565e-21,4.627404510421386e-55,7.371550393593406e-43,4.108679156468726e-46,4.669529392347022e-31,8.647162212917996e-31,6.3902452849562434e-62,5.966771182646365e-48,1.2009898237820925e-54,2.3035559480042176e-49,1.1652920952930069e-42,1.1222375076209239e-54,3.76,0.0,0.7412346192428428,0.9999999999923461,2.9395969202940674e-39,1.632668404628864e-40,2.453390664302471e-13,2.453390664302466e-13,1.3036291071367473e-28,1.0168580509160334e-31,7.653753611217465e-12,2.201711960027019e-32,1.4176489081314206e-33,6.799473537740249e-17,3.105614424959545e-27,1.0792102042769414e-30,4.120678274387231e-27,1.1706047394927621e-14,9.453078145657219e-32,4.615977227892567e-28,3.0492257347551733e-18,1.4512153786845532e-32,8.656372516134081e-29,2.0315895984452946e-28,5.933076031095796e-36,7.18883371636556e-37,4.989087465111572e-21,2.473966570763025e-47,2.202254613551378e-28,2.5738642890988764e-30,5.925217063326671e-41,1.2034223871532188e-42,2.10496378741128e-52,1.0172193397251435e-42,9.26824907498316e-56,3.854181734097417e-60,3.079938719711393e-64,2.010212793834769e-59,5.4857220836474035e-52,7.382809013861098e-49,1.7778594334791132e-64,5.915859199766704e-41,1.4327687777515655e-47,2.818908503854748e-41,3.1944897754763792e-46,1.7066834006531925e-56,3.1366557857773e-20,2.1892953764439547e-32,1.6499856280401968e-46,3.974436319079443e-41,6.331532528642544e-33,3.387424723589e-38,1.1253930569348496e-49,5.867209886752745e-28,1.1512821690868876e-47,3.7541156243092766e-41,1.105466578315753e-54,1.1264294192251121e-51,3.0492257357264063e-18,8.399146698127414e-62,8.302228842731602e-47,6.79177989121552e-45,8.290311985156954e-49,4.151855300961044e-71,9.902213123709029e-59,2.6745025800203853e-44,1.670336698928153e-44,2.66182911020084e-43,5.851333045910584e-51,4.061303239741745e-51,2.2712962298932904e-49,2.8366189821893045e-41,3.63381869761757e-33,6.58940473639571e-59,1.0114461513440782e-60,2.4872005436651e-56
4.0972631802907904e-18,0.7965188639668868,3.7787565369708385e-21,2.4279275771968477e-22,1.8466196430012068e-27,6.273481761398528e-20,0.0,0.0,1.3598938118308833e-16,1.298595768595732e-30,5.798762374632129e-40,1.982582083520269e-41,1.425203284126547e-41,2.2231275056518066e-53,9.790955851594114e-37,2.446882673515105e-30,8.809376838519352e-28,5.140245256846847e-41,4.1377044626799055e-50,8.019724534142591e-48,4.2034098742361405e-28,8.758149642162086e-44,9.978445616468156e-21,7.404223809218024e-54,5.897520277854837e-42,3.287151053372818e-45,1.867887762014411e-30,3.4590056319599876e-30,1.0224927530643485e-60,4.773643556408944e-47,1.9216936996029119e-53,1.842961417767684e-48,9.322779329102218e-42,1.7956713573130418e-53,3.76,0.0,0.7412346192425916,0.9999999999846919,2.351789179226752e-38,1.3061967307407053e-39,4.906914440787907e-13,4.906914440787886e-13,5.214728611553732e-28,4.067597713993116e-31,1.5307922434921145e-11,8.807206213626297e-32,5.670826399094936e-33,1.3599315989158494e-16,1.242296318822497e-26,4.3170210388804555e-30,1.6483383810035387e-26,2.341272991802293e-14,3.781385128022267e-31,1.8464660244211277e-27,6.0986169069385314e-18,5.805097744940176e-32,3.462689901537804e-28,8.126689069864433e-28,2.373326981855377e-35,2.8756505069152485e-36,9.97844562156322e-21,1.9792672140051968e-46,8.809376909860129e-28,1.0295876090682301e-29,4.740398684239461e-40,9.627836145124558e-42,3.3681199393527374e-51,8.138216428182387e-42,1.4830099971370275e-54,6.167004435328328e-59,4.928152599002067e-63,3.2165073642152184e-58,4.388785996232763e-51,5.906533463156884e-48,2.8447197707688335e-63,4.732912027008057e-40,1.1462694398030216e-46,2.2552338611881568e-40,2.555713141768414e-45,2.7308323365555682e-55,6.273481749121526e-20,8.757537851906967e-32,1.320051170305543e-45,3.1796999990540475e-40,2.5327160682649434e-32,1.3550250331554202e-37,9.003648068076823e-49,2.3469794540239714e-27,9.210678447378127e-47,3.003435076649902e-40,1.768836490594435e-53,1.4705749161625723e-50,6.098616910823623e-18,1.343931924672143e-60,6.642115935359807e-46,5.433687615822766e-44,6.632565615902201e-48,1.32871774412107e-69,1.5844363113486016e-57,2.1397036386734917e-43,1.3363328355728232e-43,2.1295643771825282e-42,9.36260902320017e-50,6.498415685507063e-50,1.81712324608944e-48,2.26940290893552e-40,1.453586630772241e-32,1.0543813693416368e-57,1.61839615683931e-59,3.9797232749336975e-55
8.194637508973743e-18,0.7965188639669596,7.55765914531589e-21,4.855921019866668e-22,7.386628853844367e-27,1.2547133706517464e-19,0.0,0.0,2.7198245141139984e-16,5.1944887567444666e-30,4.639120012932171e-39,1.5861034779515588e-40,1.1401896907835552e-40,1.778544224076866e-52,3.916462031642003e-36,9.787729822164137e-30,3.5238224274295156e-27,4.112293924214279e-40,3.310242457037309e-49,6.415932184880549e-47,1.6813981579142336e-27,7.0066860225868474e-43,1.9957161918093956e-20,1.18470593747059e-52,4.718128209036175e-41,2.6298040623031806e-44,7.471703061763701e-30,1.383630401910112e-29,1.6360348158927807e-59,3.8190054895535115e-46,3.07479792511514e-52,1.4744158084274152e-47,7.458400495167206e-41,2.873147250241452e-52,3.76,0.0,0.741234619242089,0.9999999999693835,1.8814760017901274e-37,1.044982187963258e-38,9.81396199375552e-13,9.813961993755431e-13,2.085933878424345e-27,1.62707218735978e-30,3.061625992406729e-11,3.5229541647648077e-31,2.2683767251016012e-32,2.7199000887837977e-16,4.969286371256687e-26,1.7268471972609805e-29,6.593487667982052e-26,4.682609496419139e-14,1.5125848281220628e-30,7.386014366810447e-27,1.2197399243411397e-17,2.3220863562396224e-31,1.3851041384263532e-27,3.250741763485732e-27,9.493501057715814e-35,1.1502836128101171e-35,1.9957161938474628e-20,1.5834513534837212e-45,3.52382245597168e-27,4.118434219752803e-29,3.792408962880268e-39,7.702451740157085e-41,5.3891341688614e-50,6.510757817638682e-41,2.372888106887707e-53,9.867458019271609e-58,7.885244662290697e-62,5.146553213114875e-57,3.5111121153747e-50,4.725348307047609e-47,4.551667352024115e-62,3.7864194773600846e-39,9.170373224222601e-46,1.8042299118424096e-39,2.0446190406666782e-44,4.3694428578429875e-54,1.2547133657408453e-19,3.50308641077256e-31,1.0560660077304046e-44,2.5438203767414372e-39,1.013107038916372e-31,5.420210466005941e-37,7.203119931455044e-48,9.388108818134129e-27,7.368691818620358e-46,2.4028050932617108e-39,2.83021035616689e-52,2.087531242160221e-49,1.2197399258952079e-17,2.1503460784003443e-59,5.3138469579434055e-45,4.347062486224996e-43,5.306180311203259e-47,4.252095273078072e-68,2.5351677671167394e-56,1.7118035415291657e-42,1.0690917061493968e-42,1.7036919329054609e-41,1.4980555244627065e-48,1.0397729456635173e-48,1.4537331033792747e-47,1.8155654070229266e-39,5.814464857645515e-32,1.6870714824926386e-56,2.5894997041351772e-58,6.367719140655244e-54
1.638938616633965e-17,0.796518863967105,1.511559505356496e-20,9.711907911013287e-22,2.954681598238359e-26,2.509443759681424e-19,0.0,0.0,5.43968591859305e-16,2.077816639327321e-29,3.711340056092005e-38,1.268898103421217e-39,9.12162578333363e-40,1.4228522725213697e-51,1.5666007571063964e-35,3.915131752275376e-29,1.40954330919696e-26,3.289874359457729e-39,2.6482258995010765e-48,5.132807095917515e-46,6.725661048703599e-27,5.605415341772437e-42,3.9914594506806385e-20,1.89555360161638e-51,3.7745473602395706e-40,2.103876739460202e-43,2.988711628396257e-29,5.534577900525215e-29,2.617704366631688e-58,3.0552406465198875e-45,4.919747141845002e-51,1.1795513311816377e-46,5.9667912105610766e-40,4.597094064666806e-51,3.76,0.0,0.7412346192410839,0.9999999999387665,1.5051986650654362e-36,8.359956716806398e-38,1.9628057099677676e-12,1.9628057099677333e-12,8.343820353626608e-27,6.508354946412939e-30,6.123293426931475e-11,1.4091960045641133e-30,9.0735993227808e-32,5.43983706685689e-16,1.9877347650676143e-25,6.907488246917451e-29,2.6374218954912245e-25,9.365282505643961e-14,6.0504008861699135e-30,2.95443580075496e-26,2.4394963884781727e-17,9.288440033383623e-31,5.5404728961713794e-27,1.3003099319367635e-26,3.7974390399064295e-34,4.6011813161738746e-35,3.99145945883299e-20,1.2667761132083475e-44,1.4095433206181616e-26,1.647390440850963e-28,3.03396317642636e-38,6.162034522750416e-40,8.622728350474178e-49,5.208680102103484e-40,3.796678638458277e-52,1.5788133528352034e-56,1.261655180021447e-60,8.234623602204819e-56,2.8089229951996006e-49,3.7803385131661346e-46,7.282760254679242e-61,3.0291715030308046e-38,7.336385710186144e-45,1.4434010564698953e-38,1.6357146395350307e-43,6.991197467765066e-53,2.50944374003762e-19,1.4012488180496697e-30,8.448628407801814e-44,2.0350804501063358e-38,4.052469378308208e-31,2.16810628846073e-36,5.762576578906633e-47,3.7552817279951137e-26,5.894982069565998e-45,1.9222668869511937e-38,4.52839413731118e-51,3.1277315274434203e-48,2.4394963946945085e-17,3.440598476762152e-58,4.251172949798792e-44,3.477706002431894e-42,4.24499762344004e-46,1.360702250321533e-66,4.0563366360173775e-55,1.369459085104485e-41,8.552836144377256e-42,1.3629697101574593e-40,2.396919264485465e-47,1.6636578461929373e-47,1.1630002866369948e-46,1.4524695409184828e-38,2.325809633380263e-31,2.6993634056586736e-55,4.143252208037528e-57,1.0188480056989425e-52
3.2778883481071466e-17,0.796518863967396,3.023198963629927e-20,1.9423881716534553e-21,1.1818786507143558e-25,5.018904537764345e-19,0.0,0.0,1.0879408727202434e-15,8.311308830509185e-29,2.9690896630778862e-37,1.0151249254487951e-38,7.29734393248691e-39,1.138288583705738e-50,6.266434966321615e-35,1.5660606635751272e-28,5.638201910911135e-26,2.6319153870174136e-38,2.1185940991488657e-47,4.106270734778967e-45,2.690278102950173e-26,4.4843588819117765e-41,7.982945962607454e-20,3.0329050405196753e-50,3.019655801854104e-39,1.6831151095473758e-42,1.1954907326668788e-28,2.2138424141422677e-28,4.188402817837888e-57,2.444207013859425e-44,7.871651975446175e-50,9.436485619295e-46,4.773461295573144e-39,7.355397276974617e-50,3.76,0.0,0.7412346192390737,0.9999999998775326,1.2041660776035225e-35,6.688005056218778e-37,3.9256247311469785e-12,3.92562473114684e-12,3.337545086766454e-26,2.603355212306427e-29,1.2246628042763032e-10,5.636812717042319e-30,3.6294582861698047e-31,1.0879711016351858e-15,7.950979471113265e-25,2.763032705468514e-28,1.0549741232928637e-24,1.8730628524058141e-13,2.4201726847050915e-29,1.1817803310853578e-25,4.87900930412208e-17,3.7153950079681756e-30,2.2162004160853777e-26,5.201266175483664e-26,1.518983331694897e-33,1.8404819350408933e-34,7.982945995217028e-20,1.0134268984694787e-43,5.638201956629931e-26,6.5895952382903025e-28,2.427184942799561e-37,4.929656870686078e-39,1.3796455876531715e-47,4.1669735840986904e-39,6.07473188317447e-51,2.5261174064446562e-55,2.0186610945591805e-59,1.3175589542095136e-54,2.247151677567609e-48,3.024312761377708e-45,1.1652490129097845e-59,2.423351536355805e-37,5.869143496426556e-44,1.1547276921968442e-37,1.3085794678272928e-42,1.1185987059865502e-51,5.018904459188728e-19,5.6050237767013534e-30,6.758942958774154e-43,1.628074015461133e-37,1.6209959951325175e-30,8.672469639637435e-36,4.610093583698284e-46,1.5021203313753709e-25,4.715947486008703e-44,1.5378226333754267e-37,7.245476640650639e-50,4.834512648842821e-47,4.8790093289875475e-17,5.504995768949916e-57,3.4010304316043066e-43,2.782204896194982e-41,3.3960230429370375e-45,4.354298044333212e-65,6.490233097365069e-54,1.0955737679642553e-40,6.842311102745299e-41,1.0903822195477493e-39,3.8350950365062256e-46,2.6618694093963665e-46,9.304057527538056e-46,1.1619824918931702e-37,9.303286099976989e-31,4.319020674567122e-54,6.629245672074928e-56,1.630167134734774e-51
6.555787811053509e-17,0.796518863967978,6.046686986671512e-20,3.8847829420490224e-21,4.727526626139286e-25,1.0037826094024458e-18,0.0,0.0,2.175885434302633e-15,3.3245319866646255e-28,2.375278777428596e-36,8.121030202479655e-38,5.837892472703119e-38,9.106335865924238e-50,2.5065804132060294e-34,6.264258563246568e-28,2.2552864972381654e-25,2.105539007515155e-37,1.6948816006353239e-46,3.2850274409569813e-44,1.0761139778787083e-25,3.587497747098488e-40,1.59659189631984e-19,4.8526634759057516e-49,2.4157318011139075e-38,1.346498090099771e-41,4.781975097656605e-28,8.855392126924481e-28,6.70167319072813e-56,1.955371401117687e-43,1.2594688971497724e-48,7.549218853908384e-45,3.8187803692088666e-38,1.1768673067612154e-48,3.76,0.0,0.7412346192350533,0.9999999997550648,9.633357203930483e-35,5.3504199137672185e-36,7.851262773484508e-12,7.851262773483953e-12,1.3350214055808334e-25,1.0413447271067595e-28,2.4493296261554515e-10,2.254730843660368e-29,1.4517870838879884e-30,2.1759458888736937e-15,3.1803998526582224e-24,1.1052345755852244e-27,4.2199072186905856e-24,3.7461320560744615e-13,9.680715522917479e-29,4.727133345538658e-25,9.75803508488925e-17,1.4861618603950974e-29,8.86482409221306e-26,2.0805117553797053e-25,6.0759486969499835e-33,7.361946841691924e-34,1.596591909363703e-19,8.107439150553025e-43,2.255286515552733e-25,2.63584476537841e-27,1.9417537135038133e-36,3.943737197647081e-38,2.2074400121178444e-46,3.3335906090935747e-38,9.719607629902413e-50,4.041800639030062e-54,3.2298679299336234e-58,2.108135591906156e-53,1.7977265908894388e-47,2.4194957954107944e-44,1.8644042313297165e-58,1.938686907281217e-36,4.695328889653859e-43,9.237848864578712e-37,1.0468666661067153e-41,1.789763616824581e-50,1.0037825779721184e-18,2.2420152091093685e-29,5.407170610296372e-42,1.3024630678543042e-36,6.484000462137236e-30,3.468996978218703e-35,3.6880879021821604e-45,6.008496605850376e-25,3.772663339656127e-43,1.2302617543452307e-36,1.1592799335190424e-48,7.599332782981698e-46,9.758035184351376e-17,8.808031490695163e-56,2.720947443220376e-42,2.225808256691091e-40,2.7168341628657394e-44,1.570668119249374e-63,1.038457625973577e-52,8.764616128680424e-40,5.473867659387109e-40,8.723083335681144e-39,6.13617102231266e-45,4.259004375799649e-45,7.44326814522377e-45,9.295886939747751e-37,3.7213241017840115e-30,6.910464454035401e-53,1.0606826768534514e-54,2.608275583238579e-50
