Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43)
1.5745262942213147e-06,0.4630435470396018,2.096367461861584e-12,3.7189537472498644e-14,1.796784177509266e-10,1.5868239976027546e-12,0.0,0.0,7.459816961235611e-10,1.4976367060938814e-14,3.308332529601376e-14,8.212329894803671e-19,1.7521015210378535e-24,5.898871037417155e-40,1.277633960520038e-29,1.1589216414794013e-19,1.1577952172371431e-13,3.840951225969334e-17,1.522192342391711e-29,1.7529307070615955e-30,1.0722590724810019e-16,2.239970946770387e-26,9.472105613168888e-21,3.986272926183421e-22,2.5957701455620877e-19,5.887870087681223e-20,1.7596190938056275e-25,1.550356336794216e-26,1.1711617859575212e-25,6.311546136640766e-28,2.6951203086825732e-22,1.7079497400510583e-27,7.978037579180126e-20,1.88428741847863e-32,3.76,0.0,0.7671335797652946,0.9999870894074512,2.6487262064455343e-10,1.0674371363634315e-15,7.446714661430006e-07,7.446714998175384e-07,2.143783453249728e-18,3.1730926222545583e-23,1.2909402087865949e-05,5.826765133766777e-18,6.032898425229427e-17,6.559784609389069e-10,2.5528022596895676e-11,1.0158533404048958e-10,6.564012252596803e-11,1.6564104242504205e-09,2.0419718805919806e-17,4.4430740121981506e-10,3.244519646787721e-16,6.681482644758895e-20,2.808492914263888e-17,2.917858066552914e-13,1.7037097019641316e-21,6.0909222377315206e-21,6.61617759807221e-17,6.258711665956879e-21,1.1688525365307443e-13
1.6240600136432787e-06,0.46304354900501743,2.2048372540806978e-12,3.9428637511224126e-14,1.8608404319076106e-10,1.7254617397141274e-12,0.0,0.0,7.762127421313836e-10,1.6026703839333895e-14,3.6173789526433904e-14,8.489304557405175e-19,1.9597015866431088e-24,6.234565357536274e-40,1.3430192419277544e-29,1.1597913700094657e-19,1.2369563356416892e-13,4.22544680577766e-17,1.7560161616721327e-29,1.935780575568117e-30,1.1407856213446494e-16,2.386605647946936e-26,9.472931546949486e-21,4.561263618731119e-22,2.797197093764372e-19,6.672060995677464e-20,1.9020000411867405e-25,1.749437348808637e-26,1.3766416571199866e-25,7.406509289965567e-28,2.9107495920572947e-22,1.886295437281353e-27,8.803585556790308e-20,2.2352602046736156e-32,3.76,0.0,0.7671335562670788,0.9999870893511692,2.846305425450055e-10,1.1747868343197641e-15,7.680984035523749e-07,7.680984403475392e-07,2.211492069139053e-18,3.276561025564443e-23,1.2909401982775667e-05,6.238676138224025e-18,6.695730044230362e-17,6.809547803408982e-10,2.6602966485475633e-11,1.0924140202598545e-10,7.014644768735759e-11,1.6963546992540647e-09,2.24708415238184e-17,4.704484504462231e-10,3.365348714671068e-16,7.110427860498632e-20,2.930888035752102e-17,3.04032051009978e-13,1.9104905800727626e-21,6.934400894304269e-21,7.224765268212213e-17,7.272251437947974e-21,1.2491256750040478e-13
1.6735937330652427e-06,0.4630435509704339,2.3149556144134145e-12,4.171127064450335e-14,1.9242054488935254e-10,1.87114560032266e-12,0.0,0.0,8.069208236663565e-10,1.7119090514610594e-14,3.944299791956981e-14,8.76649569445909e-19,2.1856495901922393e-24,6.582519643988609e-40,1.410218885526504e-29,1.160706188570469e-19,1.319055157513751e-13,4.635809534847296e-17,2.016082310691404e-29,2.1301423162889844e-30,1.2114345914939798e-16,2.5378916986319356e-26,9.47380384963145e-21,5.196358993411272e-22,3.0072555639551506e-19,7.528975066422075e-20,2.0508044918662453e-25,1.966358565050734e-26,1.6107423366195758e-25,8.65155462507275e-28,3.135945620930494e-22,2.0758908238345988e-27,9.680673044776116e-20,2.635651491761199e-32,3.76,0.0,0.7671335327681682,0.9999870892936304,3.0507675738940706e-10,1.2893667885439752e-15,7.915253402440264e-07,7.91525380339282e-07,2.279200659304603e-18,3.380028604765116e-23,1.290940203886447e-05,6.662256376228191e-18,7.4041909397154e-17,7.061298066716548e-10,2.7688361212307347e-11,1.1721474182633192e-10,7.482182046816816e-11,1.7356808594621821e-09,2.4649951132697132e-17,4.972074333025292e-10,3.486578510941995e-16,7.552886972839805e-20,3.0552337062584304e-17,3.16396677117687e-13,2.1336219984914027e-21,7.862196048625319e-21,7.869589143414102e-17,8.40642762679751e-21,1.3324114145304783e-13
1.7231274524872067e-06,0.46304355293585103,2.4266648865428023e-12,4.403599557763517e-14,1.986858892215101e-10,2.0239807177718584e-12,0.0,0.0,8.381102280940868e-10,1.8254187248616877e-14,4.289510679380669e-14,9.043912791960917e-19,2.4310428274029627e-24,6.94300332474914e-40,1.4792463087898603e-29,1.1616731523250734e-19,1.4041124349862736e-13,5.0729863546849526e-17,2.3042706601310633e-29,2.3362489223332354e-30,1.2842059828991602e-16,2.6938290752984824e-26,9.47472896989829e-21,5.8954994600462345e-22,3.226030008576935e-19,8.462499743963025e-20,2.2060930748217693e-25,2.2020592265980866e-26,1.8764351973406313e-25,1.0061889635268624e-27,3.3708098806019653e-22,2.2769550814708808e-27,1.0610283746635032e-19,3.090156833773929e-32,3.76,0.0,0.7671335092685696,0.9999870892351548,3.262037230025169e-10,1.4114410058760367e-15,8.149522762179341e-07,8.149523197969069e-07,2.3469092602992916e-18,3.483494917540622e-23,1.2909401941281124e-05,7.097205299979275e-18,8.15951517034306e-17,7.314922439048021e-10,2.8783735642586215e-11,1.2550838055046604e-10,7.966755747358709e-11,1.7743984985382266e-09,2.695990665725156e-17,5.245747519600006e-10,3.608204220397402e-16,8.008878117848982e-20,3.181557807987435e-17,3.2887430205788153e-13,2.3737042104430594e-21,8.879497518601434e-21,8.551609344270663e-17,9.670518224456095e-21,1.4187332420719197e-13
1.7726611719091707e-06,0.4630435549012689,2.5399076232930273e-12,4.640140442067933e-14,2.048784268885147e-10,2.1840681200466867e-12,0.0,0.0,8.697850086603162e-10,1.9432660622516822e-14,4.65342011205229e-14,9.321567259288756e-19,2.697015499973552e-24,7.316158264286132e-40,1.550094834617668e-29,1.162695371820006e-19,1.4921473917145783e-13,5.5379314549829394e-17,2.622527255442012e-29,2.5543221644391365e-30,1.3590997955312112e-16,2.8544177645150503e-26,9.475708224600866e-21,6.662741074963769e-22,3.453600664297268e-19,9.476582250727002e-20,2.367921873829911e-25,2.4574960679962178e-26,2.1769340350470155e-25,1.1653909095846161e-27,3.6154391448407897e-22,2.4896937990118225e-27,1.1593339826741236e-19,3.6037335971318106e-32,3.76,0.0,0.7671334857682911,0.9999870891752506,3.480036768297666e-10,1.5412754962411043e-15,8.383792114740774e-07,8.383792587244833e-07,2.4146178491979435e-18,3.586960899056079e-23,1.2909402187045662e-05,7.543227255315993e-18,8.962898422621174e-17,7.570308200686238e-10,2.988860835228872e-11,1.3412519158796634e-10,8.468489069275986e-11,1.8125170455236258e-09,2.940344742585367e-17,5.52540973283562e-10,3.7302209239560694e-16,8.478419692328951e-20,3.3098867313257e-17,3.414594285553048e-13,2.6313273433945283e-21,9.991618139992523e-21,9.271765520664857e-17,1.1074172132432933e-20,1.5081131368629748e-13
1.8221948913311347e-06,0.4630435568666876,2.6546265674912684e-12,4.880612536341992e-14,2.1099695888250525e-10,2.3515034622157453e-12,0.0,0.0,9.019489076128643e-10,2.0655185194643997e-14,5.0364273803245557e-14,9.599472628091714e-19,2.984749347097742e-24,7.70209650140552e-40,1.622750072779089e-29,1.1637716217524718e-19,1.5831772595186867e-13,6.031607855553239e-17,2.972881758180502e-29,2.7845759004790947e-30,1.436116029362259e-16,3.0196577713718786e-26,9.476742533126542e-21,7.50228807171708e-22,3.690042123749756e-19,1.0575244505847027e-19,2.5363415181873124e-25,2.7336480835080516e-26,2.515781063801932e-25,1.3445605995121276e-27,3.869923914743484e-22,2.7142954326254735e-27,1.2630685877136606e-19,4.1816790140342083e-32,3.76,0.0,0.7671334622673402,0.9999870891145933,3.704686175825229e-10,1.679138708469122e-15,8.618061460124361e-07,8.618061971259883e-07,2.482326446296391e-18,3.6904272358408717e-23,1.29094021063864e-05,8.000039010291922e-18,9.815487096352249e-17,7.827343432047747e-10,3.100249022317974e-11,1.4306784208955353e-10,8.987494176159709e-11,1.8500457170284287e-09,3.198316112676835e-17,5.810968766619629e-10,3.852623775433043e-16,8.961530433101416e-20,3.44024511624008e-17,3.541464774377188e-13,2.907069878625155e-21,1.1204025626128147e-20,1.0030969524781607e-16,1.2627516865311936e-20,1.6005711115681232e-13
1.8717286107530987e-06,0.46304355883210707,2.7707645194295052e-12,5.1248795286877635e-14,2.1704043676189456e-10,2.5263799478130144e-12,0.0,0.0,9.34605522693278e-10,2.1922438674975896e-14,5.4389277199577095e-14,9.87764211885013e-19,3.2954469187528456e-24,8.100998656656453e-40,1.697207839463789e-29,1.1649016278223792e-19,1.6772183758218998e-13,6.554981863470097e-17,3.3573985833765544e-29,3.02721340217948e-30,1.515254684364925e-16,3.189549100199005e-26,9.477831864177728e-21,8.418407226947751e-22,3.935426303162623e-19,1.1762537155494533e-19,2.7113999954688723e-25,3.031503535350068e-26,2.8966836196753934e-25,1.5455767485260449e-27,4.134351631235546e-22,2.950941137474364e-27,1.372313257919744e-19,4.8294435168410896e-32,3.76,0.0,0.767133438765725,0.9999870890529091,3.9359048656668703e-10,1.825299998801374e-15,8.852330798329897e-07,8.852331350053585e-07,2.5500350419457694e-18,3.793893785085736e-23,1.290940197862413e-05,8.467354294829302e-18,1.0718406307003997e-16,8.085917073074476e-10,3.212489329288257e-11,1.5233890176755275e-10,9.52387826659315e-11,1.8869936361106046e-09,3.470156794919211e-17,6.102333350767577e-10,3.975408015167889e-16,9.458229203844089e-20,3.5726568236991093e-17,3.669298853908327e-13,3.201503239739665e-21,1.2522249336003109e-20,1.083011934278244e-16,1.4340891094283556e-20,1.6961262938553248e-13
1.9212623301750627e-06,0.46304356079752734,2.8882643747399504e-12,5.372806123704219e-14,2.2300797275994826e-10,2.7087882380986792e-12,0.0,0.0,9.67758303518438e-10,2.3235102050576266e-14,5.861312159377433e-14,1.0156088717962648e-18,3.6303323514326924e-24,8.513049497290824e-40,1.773466367132775e-29,1.1660858722363123e-19,1.7742861536158702e-13,7.109023219182048e-17,3.778179334086933e-29,3.2824275439476085e-30,1.5965157605123484e-16,3.3640917521466896e-26,9.478976871875825e-21,9.415429090359867e-22,4.1898223789546606e-19,1.304253971697979e-19,2.893142057502719e-25,3.3520600762772435e-26,3.323522787559825e-25,1.770401883978714e-27,4.4088065865950485e-22,3.19980421291627e-27,1.4871455026895965e-19,5.552636130932903e-32,3.76,0.0,0.7671334152634539,0.999987088989988,4.1736116108275734e-10,1.9800296712653223e-15,9.086600129357191e-07,9.086600723664886e-07,2.6177436331976037e-18,3.8973603188995793e-23,1.2909402019322986e-05,8.944886672511675e-18,1.1672758505096544e-16,8.345918905254004e-10,3.325532954953549e-11,1.619408408822235e-10,1.0077743407696121e-10,1.923369828751766e-09,3.756111723159438e-17,6.399413186281206e-10,4.0985688656187215e-16,9.968534995399893e-20,3.7071447368127745e-17,3.798040904057345e-13,3.515190007391344e-21,1.3951881130834337e-20,1.1670098456499382e-16,1.6224851563345237e-20,1.7947968967793495e-13
1.9707960495970267e-06,0.4630435627629483,3.0070692061874576e-12,5.6242586879397295e-14,2.2889893615088525e-10,2.8988148280509214e-12,0.0,0.0,1.0014104577450442e-09,2.459386159373052e-14,6.303964853770694e-14,1.0434825383045132e-18,3.9906649620447835e-24,8.938430743759505e-40,1.8515231907429339e-29,1.1673252584135637e-19,1.8743944959150838e-13,7.694707170025424e-17,4.2373863674902545e-29,3.5504022521377295e-30,1.6798992577785017e-16,3.5432857261970957e-26,9.48017866279252e-21,1.0497788169759834e-21,4.453295043386533e-19,1.4419378383841934e-19,3.081607472459038e-25,3.6963305841777564e-26,3.800466890944954e-25,2.021136827280614e-27,4.693367988772958e-22,3.4610453076108224e-27,1.6076371273294752e-19,6.357124008439119e-32,3.76,0.0,0.7671333917605345,0.9999870889261274,4.417724193105087e-10,2.1435995493479793e-15,9.320869453206039e-07,9.320870092132042e-07,2.6854522213811393e-18,4.00082673147881e-23,1.290940193647055e-05,9.432357862275267e-18,1.2679609000512587e-16,8.607240139274744e-10,3.439331085679742e-11,1.7187596725935463e-10,1.064918328312092e-10,1.9591831623464896e-09,4.0564144712401824e-17,6.702119560722996e-10,4.2221014749373776e-16,1.0492467006244844e-19,3.843730137356358e-17,3.9276353186430106e-13,3.848679702943267e-21,1.5498614265696012e-20,1.2551766429603756e-16,1.8290309875318798e-20,1.896599639158439e-13
2.0203297690189907e-06,0.46304356472837005,3.1271223464139546e-12,5.879105398799253e-14,2.3471298265632805e-10,3.096541045887791e-12,0.0,0.0,1.035564893841236e-09,2.5999409756616823e-14,6.767261534613888e-14,1.071386531884614e-18,4.377746910889553e-24,9.377303206755724e-40,1.9313731675577907e-29,1.1686205474203478e-19,1.977555451625335e-13,8.313015245165666e-17,4.7372545336621363e-29,3.831317480463934e-30,1.7654051761383787e-16,3.7271310215726947e-26,9.48143821379067e-21,1.1670045694934509e-21,4.725903402787964e-19,1.5897234631430733e-19,3.2768307867600353e-25,4.065346349940471e-26,4.332049092804153e-25,2.3000568497288083e-27,4.988108788027824e-22,3.73481016116339e-27,1.7338531908243997e-19,7.249090156736601e-32,3.76,0.0,0.7671333682569752,0.9999870888610688,4.66815946518649e-10,2.3162831879297407e-15,9.555138769876247e-07,9.555139455492472e-07,2.753160807421389e-18,4.10429307922553e-23,1.2909401994436082e-05,9.929505714530926e-18,1.373997836746707e-16,8.869774030286712e-10,3.5538350794628785e-11,1.821463872469091e-10,1.1238281275058592e-10,1.9944423099286037e-09,4.3712851226892246e-17,7.010365706109174e-10,4.346000876241896e-16,1.1030044676349027e-19,3.9824324580939803e-17,4.0580267197205824e-13,4.20250870168774e-21,1.7168263349779335e-20,1.3475952637216394e-16,2.0548610820001062e-20,2.0015494036383712e-13
2.0698634884409547e-06,0.46304356669379276,3.248367351430267e-12,6.137215397088227e-14,2.404499270225638e-10,3.3020447351823492e-12,0.0,0.0,1.0702243195559182e-09,2.745244274475791e-14,7.251572360409679e-14,1.0993221980487937e-18,4.79290841150103e-24,9.829820967719557e-40,2.0130096239910363e-29,1.169972181075977e-19,2.0837798409058814e-13,8.964932603220095e-17,5.280064271260401e-29,4.1253441546685244e-30,1.8530335155676484e-16,3.915627638457816e-26,9.482756289562127e-21,1.2936844377010823e-21,5.007702778674787e-19,1.7480322959010018e-19,3.4788431001032924e-25,4.460150332274382e-26,4.923062031989359e-25,2.609560308179344e-27,5.293097636304004e-22,4.021234963024143e-27,1.865854364602961e-19,8.23492798820715e-32,3.76,0.0,0.7671333447527843,0.9999870887951524,4.924833969827177e-10,2.498355140247124e-15,9.789408079367633e-07,9.78940881378303e-07,2.820869391784515e-18,4.207759445293687e-23,1.2909401859072909e-05,1.043607124010206e-17,1.4854858400057612e-16,9.133415495789639e-10,3.668996628413356e-11,1.9275407129488517e-10,1.184511393062908e-10,2.0291558159470173e-09,4.7009348959419815e-17,7.324066140865113e-10,4.470262009723041e-16,1.1581287596944167e-19,4.1232698922196935e-17,4.189160130290802e-13,4.577203975904925e-21,1.8966717709997796e-20,1.4443465309079587e-16,2.301138467835262e-20,2.1096598544608842e-13
2.1193972078629188e-06,0.46304356865921603,3.3707480101655053e-12,6.398458140619256e-14,2.461096394355851e-10,3.515401489953209e-12,0.0,0.0,1.1053913153219284e-09,2.895365856227334e-14,7.757264047728532e-14,1.1272908937684662e-18,5.237496550068456e-24,1.02961417405241e-39,2.0964263500039397e-29,1.1713804469014736e-19,2.193077726437453e-13,9.651445833102314e-17,5.868120980313645e-29,4.432640534487789e-30,1.9427842760424048e-16,4.1087755773494043e-26,9.484133514360139e-21,1.4302872033996272e-21,5.29874604237539e-19,1.9172871525043345e-19,3.687672773228537e-25,4.881791661197617e-26,5.578489914309124e-25,2.9521352405530215e-27,5.608400290473479e-22,4.3204500002831734e-27,2.0036986238940275e-19,9.321163041439526e-32,3.76,0.0,0.76713332124797,0.9999870887279335,5.187664485989336e-10,2.6900903497199625e-15,1.0023677381679997e-06,1.0023678167040236e-06,2.8885779742196675e-18,4.311225818259329e-23,1.2909401980675886e-05,1.095178884151643e-17,1.6025223295448452e-16,9.398060907722881e-10,3.7847679518008735e-11,2.0370090260580081e-10,1.2469753571055536e-10,2.063332145436044e-09,5.045569406435077e-17,7.643136177908115e-10,4.59487973965986e-16,1.21462154121135e-19,4.266259728620587e-17,4.3209811839793324e-13,4.9732830900177416e-21,2.08999020209218e-20,1.5455097711134158e-16,2.5690435398256816e-20,2.2209439024315043e-13
2.1689309272848828e-06,0.4630435706246402,3.4942084357080427e-12,6.662703998704321e-14,2.516921257671921e-10,3.736683305794209e-12,0.0,0.0,1.141068257119189e-09,3.0503758620088685e-14,8.284697661334771e-14,1.1552939812186518e-18,5.712886477896427e-24,1.077642132002729e-39,2.1816174516074027e-29,1.1728457279080664e-19,2.3054579334319385e-13,1.0373544589680245e-16,6.503775127956027e-29,4.7533598472777966e-30,2.0346574575394268e-16,4.306574838282963e-26,9.485570556547455e-21,1.5772894125596599e-21,5.59908217808063e-19,2.0979136004943485e-19,3.9033439179736455e-25,5.33133029798221e-26,6.303606287751629e-25,3.3304060550641634e-27,5.934078054979089e-22,4.6325757747827185e-27,2.1474395526330271e-19,1.0514533767493475e-31,3.76,0.0,0.7671332977425405,0.9999870886596985,5.456567734101388e-10,2.891764600960609e-15,1.0257946676813156e-06,1.0257947515300047e-06,2.956286554522376e-18,4.4146921740027903e-23,1.2909402078970887e-05,1.1476402707021668e-17,1.7252017265763278e-16,9.663608567377983e-10,3.901101808083789e-11,2.149886253040796e-10,1.3112265624913126e-10,2.096979633026905e-09,5.405385287795413e-17,7.967492434754397e-10,4.71984883473991e-16,1.2724847887030858e-19,4.411417825191877e-17,4.4534361463987047e-13,5.39125082841731e-21,2.2973807212261492e-20,1.6511620242364749e-16,2.859785223699535e-20,2.3354132296014327e-13
2.2184646467068468e-06,0.4630435725900652,3.6186931272737753e-12,6.929824435515667e-14,2.571975455927475e-10,3.965958114412626e-12,0.0,0.0,1.1772572908010525e-09,3.2103448133900936e-14,8.83422788412629e-14,1.1833328299206684e-18,6.220484923388164e-24,1.1270811805861087e-39,2.2685767280986543e-29,1.1743684802019382e-19,2.420927893948107e-13,1.113222193031466e-16,7.189427852172763e-29,5.0876507724780624e-30,2.1286530600362592e-16,4.509025421030968e-26,9.487068114999106e-21,1.7351763810028862e-21,5.908755790837754e-19,2.2903402987420587e-19,4.1258761590467045e-25,5.809838404433322e-26,7.1040127909602345e-25,3.747151469989082e-27,6.270187249777496e-22,4.957722050625092e-27,2.29712586350057e-19,1.1822017814056138e-31,3.76,0.0,0.7671332742365042,0.9999870885904232,5.731460363580672e-10,3.1036546118633717e-15,1.0492215964766924e-06,1.0492216858597764e-06,3.0239951327680625e-18,4.518158511323809e-23,1.2909402184168103e-05,1.2009669256256755e-17,1.8536151165635016e-16,9.929958943114216e-10,4.017951554829307e-11,2.266188270027015e-10,1.3772707760156908e-10,2.130106466103242e-09,5.780569210550466e-17,8.297053002037345e-10,4.84516396068986e-16,1.3317204919188074e-19,4.5587584733869197e-17,4.586471984869197e-13,5.831598798798883e-21,2.5194498912729555e-20,1.7613777510900026e-16,3.1746045398664395e-20,2.453078134537299e-13
2.2679983661288108e-06,0.463043574555491,3.744147038693404e-12,7.199691955990222e-14,2.626261872505308e-10,4.203289859728219e-12,0.0,0.0,1.2139603387699281e-09,3.375343567734243e-14,9.40620321154505e-14,1.2114088202076704e-18,6.761728790274011e-24,1.177945862364711e-39,2.3572972467466904e-29,1.1759491209062295e-19,2.539493697369283e-13,1.1928473705720774e-16,7.927526955986908e-29,5.4356552612726905e-30,2.2247710835111864e-16,4.716127325507028e-26,9.488626844438717e-21,1.904441681573234e-21,6.227807203168066e-19,2.494998555018206e-19,4.355285063971939e-25,6.318399456259024e-26,7.985646674281501e-25,4.205306897652464e-27,6.616779306513271e-22,5.2959884822814905e-27,2.4528016744613225e-19,1.3250824099617667e-31,3.76,0.0,0.7671332507298695,0.9999870885204863,6.012259157502256e-10,3.326037864132947e-15,1.0726485245541122e-06,1.0726486196968085e-06,3.0917037088999982e-18,4.621624849253651e-23,1.2909401923732216e-05,1.2551352491092112e-17,1.9878504449223617e-16,1.0197014795313042e-09,4.135271269647365e-11,2.385929428924417e-10,1.4451130157768502e-10,2.1627206892873034e-09,6.171298368923776e-17,8.631737398626146e-10,4.970819683082756e-16,1.3923306531285676e-19,4.708294484355745e-17,4.720036503179718e-13,6.29480612662008e-21,2.756810973003092e-20,1.8762288272384232e-16,3.514773313070424e-20,2.573947581043315e-13
