Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141)
2.179179776481329e-09,0.838759524569075,5.299519143113039e-21,3.578414364237814e-13,1.499727719002107e-22,2.291024265160039e-28,0.0,0.0,1.3081374662984038e-21,2.497434134258546e-45,1.5388907404595844e-21,4.638769798414227e-28,3.9504392689251457e-19,2.417258078629451e-37,6.815884229562241e-28,3.180030881727466e-25,2.9389569134889013e-33,1.9965871634402055e-28,1.4647245648521285e-22,5.072584926161571e-21,3.070362950814157e-10,2.715202469905865e-17,4.082671077542131e-28,4.393945592947145e-55,2.98986689833216e-39,2.7288188965528927e-33,6.0813812278001104e-30,2.764999282974856e-49,2.346977737017232e-69,1.379687573819363e-69,4.7127598361198604e-43,1.8039282800691296e-37,5.912295638924594e-31,7.964389938748804e-55,3.76,0.0,0.8507302149785193,0.9981931056105929,6.488717733939097e-29,8.610083263532903e-49,0.0004889150058516344,0.0004889158179549451,1.9773928539656285e-10,2.9138019047182313e-13,0.0018068943892283473
2.2408399469630666e-09,0.8387615916626249,5.799821797132391e-21,3.679633024531328e-13,1.636251050935117e-22,2.633678856445159e-28,0.0,0.0,1.47769183721943e-21,3.2593108344659206e-45,1.7675455090365396e-21,5.333277738031104e-28,4.415451836728767e-19,2.79307809300243e-37,7.651178692527957e-28,3.5550015734601986e-25,3.49456852868055e-33,2.2952065351600095e-28,1.596876850520802e-22,5.5142618942717576e-21,3.2465614271805833e-10,2.951481331389526e-17,4.689314077973598e-28,5.847993615118518e-55,3.656294346813136e-39,3.2446861626955536e-33,7.023912914079863e-30,3.553038412864772e-49,3.416330677246226e-69,2.0081017010789464e-69,5.93149356221737e-43,2.134446590687775e-37,6.828361426942895e-31,1.0892203041975804e-54,3.76,0.0,0.8507163851376847,0.9981919663197912,7.459195088625635e-29,1.114149991359881e-48,0.0005027448207370176,0.0005027456764094229,2.0605389475742536e-10,3.0616565307773626e-13,0.0018080336800248282
2.3025001174448043e-09,0.8387636587226448,6.3338060095769696e-21,3.7808515777273267e-13,1.780784583522039e-22,3.016140310995084e-28,0.0,0.0,1.6647485286934e-21,4.228729889969935e-45,2.02257710480078e-21,6.108578262066513e-28,4.920273570052977e-19,3.2138882108075005e-37,8.56017320875164e-28,3.962166135604021e-25,4.1349183877280416e-33,2.6285174764786825e-28,1.7366229453775424e-22,5.980790785418762e-21,3.427674881513674e-10,3.201039357351686e-17,5.365744510188253e-28,7.721054634967473e-55,4.4458157331134887e-39,3.8392275375206524e-33,8.082736849471786e-30,4.534655021211074e-49,4.920332979281546e-69,2.891843937785161e-69,7.416957586221267e-43,2.5132289370999004e-37,7.8543068820294715e-31,1.4766943993876904e-54,3.76,0.0,0.850702555521674,0.9981909891001578,8.542414583408984e-29,1.431353911250708e-48,0.0005165744102496472,0.0005165753105314837,2.1442557511873613e-10,3.212203578765018e-13,0.00180901089965331
2.364160287926542e-09,0.8387657257491352,6.902995737942764e-21,3.882070039063105e-13,1.933563656042403e-22,3.441777401501418e-28,0.0,0.0,1.8706673254779997e-21,5.4557695068314045e-45,2.306199664881662e-21,6.971522521612095e-28,5.467102622336314e-19,3.6835474237760794e-37,9.54698326164827e-28,4.403312756637844e-25,4.8700176299505636e-33,2.999455920653281e-28,1.8841693732851516e-22,6.472844266153478e-21,3.6137032578779153e-10,3.464234694272456e-17,6.117772501341519e-28,1.0117009874357188e-54,5.376730843404953e-39,4.521737483421379e-33,9.268860910341732e-30,5.750220964426122e-49,7.01562949764168e-69,4.122892876391269e-69,9.217519981400017e-43,2.9456208601535405e-37,8.99971363903348e-31,1.9855555076896797e-54,3.76,0.0,0.8506887261304835,0.9981901508931379,9.747917332286438e-29,1.8263649871632507e-48,0.0005304037743967625,0.0005304047203247767,2.228507542946565e-10,3.3653839586416846e-13,0.0018098491066681687
2.4258204584082797e-09,0.8387677927420963,7.508963190938278e-21,3.9832884216061337e-13,2.0948253868420137e-22,3.9141434107888333e-28,0.0,0.0,2.096878957199304e-21,7.001098454287964e-45,2.620747258498128e-21,7.9293382969721965e-28,6.058194990849712e-19,4.206121468033119e-37,1.0615830195226006e-27,4.8802775556343285e-25,5.710737984198117e-33,3.411118611563562e-28,2.0397230458420258e-22,6.991094411001627e-21,3.804646500338981e-10,3.741425105542064e-17,6.951516080250547e-28,1.3161559057964842e-54,6.469437796340102e-39,5.302309437602981e-33,1.059405795156535e-29,7.247115917766743e-49,9.90857247407707e-69,5.822399457145116e-69,1.1388605362461167e-42,3.4373811557087766e-37,1.0274709580555964e-30,2.648982610324525e-54,3.76,0.0,0.8506748969641097,0.9981894319237784,1.1085767020527853e-28,2.3153794767033207e-48,0.0005442329131853783,0.0005442339057929509,2.313260831289871e-10,3.5211398288868945e-13,0.0018105680760226797
2.4874806288900174e-09,0.8387698597015292,8.153330079662469e-21,4.0845067365642985e-13,2.2648087280405887e-22,4.436981009211497e-28,0.0,0.0,2.3448869388197704e-21,8.937909728135015e-45,2.9686769829486888e-21,8.989640060298945e-28,6.695864421775641e-19,4.785887633328083e-37,1.1771041199652516e-27,5.394944551270261e-25,6.668860199133336e-33,3.8667673554058987e-28,2.2034912684457796e-22,7.536212702982455e-21,4.000504552963648e-10,4.032967971870231e-17,7.873408515931022e-28,1.7006020895315073e-54,7.746606503179113e-39,6.191880776798328e-33,1.2070903522351158e-29,9.080711530906966e-49,1.3868978475654817e-68,8.148755733877618e-69,1.3993487807220319e-42,3.9947007892509865e-37,1.1689985507747151e-30,3.5079761175260313e-54,3.76,0.0,0.8506610680225488,0.9981888152312276,1.256656371824731e-28,2.917398531062186e-48,0.0005580618266223008,0.000558062866939656,2.3984842156041977e-10,3.6794145730611625e-13,0.0018111847685682765
2.549140799371755e-09,0.8387719266274342,8.837768866617385e-21,4.1857249935519775e-13,2.4437545164557954e-22,5.014227128880471e-28,0.0,0.0,2.616269408087945e-21,1.1354152338466695e-44,3.352572054539479e-21,1.016043903734234e-27,7.3824823154425225e-19,5.427339552146343e-37,1.30170492985786e-27,5.949245630890415e-25,7.757123927144966e-33,4.369833269688829e-28,2.375681741339896e-22,8.1088700341291e-21,4.2012773598197264e-10,4.339220291694902e-17,8.890205612527817e-28,2.1831666088405428e-54,9.233361243115948e-39,7.202279131849997e-33,1.3712814925639726e-29,1.1315462527101874e-48,1.924716707303546e-68,1.1307587063576813e-68,1.710414734957275e-42,4.624222132356176e-37,1.3256812012923607e-30,4.612923403444932e-54,3.76,0.0,0.8506472393057972,0.9981882862661019,1.4201457684982906e-28,3.654621290897904e-48,0.00057189051471414,0.0005718916037685403,2.484148255519345e-10,3.8401527766113334e-13,0.0018117137336889845
2.6108009698534928e-09,0.838773993519812,9.56400401250924e-21,4.2869432008163087e-13,2.631905522625652e-22,5.650017834640439e-28,0.0,0.0,2.912680959899015e-21,1.4355101342839102e-44,3.775144894336489e-21,1.1450153268264943e-27,8.1204776316999505e-19,6.135191968344781e-37,1.4358393337061085e-27,6.545160519627829e-25,8.989279110288146e-33,4.923921029462625e-28,2.5565025575004257e-22,8.709736706009925e-21,4.406964864975991e-10,4.6605386815904475e-17,1.0008992959866585e-27,2.7854644839577975e-54,1.0957472773468834e-38,8.346270097099785e-33,1.55340916784914e-29,1.4026114434817474e-48,2.6494957491602417e-68,1.5564063666691453e-68,2.080219439825813e-42,5.333058528586399e-37,1.4987056562063083e-30,6.025426455880093e-54,3.76,0.0,0.8506334108138512,0.9981878325480547,1.600216316505249e-28,4.5528812279089277e-48,0.0005857189774673213,0.0005857201162832535,2.5702253485628014e-10,4.0033002039349876e-13,0.0018121674517308684
2.6724611403352305e-09,0.8387760603786627,1.0333813220873591e-20,4.3881613654310585e-13,2.829506497896272e-22,6.348693191860432e-28,0.0,0.0,3.2358544776202735e-21,1.806630644867962e-44,4.2392402088296945e-21,1.2867617667561754e-27,8.912336795440488e-19,6.9143854857379776e-37,1.5799717967416116e-27,7.184716749579256e-25,1.0380138867121244e-32,5.532813110840995e-28,2.7461621973507896e-22,9.33948243025065e-21,4.6175670125021225e-10,4.9972793766752685e-17,1.1237193140530964e-27,3.533156874950951e-54,1.2949560110919002e-38,9.637606333549879e-33,1.754995739099784e-29,1.729903611083126e-48,3.6191395270660893e-68,2.1257983542082266e-68,2.5179864813717742e-42,6.128814184755841e-37,1.689320079031086e-30,7.820426000961388e-54,3.76,0.0,0.8506195825467072,0.9981874433724066,1.7980972173868368e-28,5.642128918878164e-48,0.0005995472148880986,0.0005995484044874441,2.6566896154677563e-10,4.168803775712794e-13,0.0018125566273740762
2.734121310816968e-09,0.8387781272039873,1.1149028680528522e-20,4.4893794934633045e-13,3.0368042208554004e-22,7.114802131039397e-28,0.0,0.0,3.587602961384052e-21,2.263696536291421e-44,4.747838065515753e-21,1.44220940830739e-27,9.760603602258762e-19,7.77009129664957e-37,1.7345773631607792e-27,7.869989629036756e-25,1.1945633899338084e-32,6.200474031818257e-28,2.9448695215884264e-22,9.998776329056822e-21,4.83308374646864e-10,5.3497982310188874e-17,1.2582572893724073e-27,4.456581472771438e-54,1.5243302237742462e-38,1.1091078083350025e-32,1.9776603096939005e-29,2.1233686516071895e-48,4.907412104741305e-68,2.882216062498561e-68,3.034108919162339e-42,7.0196043883521805e-37,1.8988358015197986e-30,1.0088661388546384e-53,3.76,0.0,0.8506057545043615,0.998187109557908,2.0150768275212827e-28,6.956964919857622e-48,0.0006133752269825632,0.000613376468384761,2.7435167926205033e-10,4.3366115465189377e-13,0.001812890441867622
2.795781481298706e-09,0.8387801939957863,1.2011538305865276e-20,4.590597590116911e-13,3.254047543336889e-22,7.9531073092469005e-28,0.0,0.0,3.96982135336309e-21,2.824377204855721e-44,5.3040569634232286e-21,1.6123281354109518e-27,1.0667879124249576e-18,8.70771589033084e-37,1.900141653890416e-27,8.603102211775234e-25,1.3702868433736117e-32,6.93105459040207e-28,3.1528337623543785e-22,1.0688286935736447e-20,5.053515010946859e-10,5.718450718048485e-17,1.4053250236274766e-27,5.59146231549683e-54,1.7875659960349377e-38,1.272256511005543e-32,2.2231232066408816e-29,2.5944225471915058e-48,6.607743772038731e-68,3.880473635707317e-68,3.640263975142553e-42,8.014076051551852e-37,2.128629097325117e-30,1.2939509301995309e-53,3.76,0.0,0.8505919266868106,0.9981868232296001,2.252504034953155e-28,8.5372265448101e-48,0.000627203013756655,0.0006272043079788534,2.830684131173393e-10,4.5066726827170313e-13,0.0018131767701705416
2.8574416517804435e-09,0.8387822607540601,1.2923286974972561e-20,4.691815659855618e-13,3.481487436611551e-22,8.868589968393217e-28,0.0,0.0,4.384488360022104e-21,3.509529522401179e-44,5.91115689857074e-21,1.7981325368664637e-27,1.1636821615941204e-18,9.732905740965744e-37,2.077160863840145e-27,9.38622526639634e-25,1.5670177723394668e-32,7.728896100059489e-28,3.370264513359653e-22,1.1408682195222491e-20,5.278860750008816e-10,6.103591930954913e-17,1.5657701540877435e-27,6.979706864542227e-54,2.0887108193837342e-38,1.4549090086833368e-32,2.4932106136678217e-29,3.156127887022534e-48,8.837829964461043e-68,5.189613067880591e-68,4.349535856849808e-42,9.12142858445999e-37,2.3801429786082786e-30,1.6504248992356857e-53,3.76,0.0,0.8505780990940506,0.9981865776325719,2.511789635322797e-28,1.0428632647087229e-47,0.0006410305752161722,0.0006410319232733697,2.9181703024545725e-10,4.678937440648642e-13,0.0018134223671936588
2.9191018222621812e-09,0.8387843274788092,1.3886277765595643e-20,4.793033706508342e-13,3.7193770380307157e-22,9.86645479033304e-28,0.0,0.0,4.833668271347453e-21,4.343694718531311e-44,6.572542424361102e-21,2.000682911974432e-27,1.267014642036294e-18,1.0851551975014707e-36,2.2661417585943064e-27,1.0221577245728894e-24,1.786718712946362e-32,8.598534622482741e-28,3.5973717192358817e-22,1.216062946459517e-20,5.509120907727247e-10,6.50557658309821e-17,1.7404768571756323e-27,8.670298690493614e-54,2.432187893118553e-38,1.6588873452504375e-32,2.789859359494911e-29,3.823386914898397e-48,1.174516329936149e-67,6.8961456846169865e-68,5.1765470866314205e-42,1.0351435099820227e-36,2.6548890162745125e-30,2.093980622513392e-53,3.76,0.0,0.8505642717260782,0.9981863669725819,2.794407706897015e-28,1.268349066307412e-47,0.0006548579113667788,0.0006548593142719586,3.0059553093009307e-10,4.853357145120362e-13,0.001813633027178543
2.980761992743919e-09,0.8387863941700343,1.490257318893325e-20,4.894251733359358e-13,3.9679716985194593e-22,1.0952134748807092e-27,0.0,0.0,5.319512777058254e-21,5.355660837849204e-44,7.291765706917719e-21,2.2210862760779716e-27,1.3770625875243418e-18,1.2069795017688054e-36,2.467601670517224e-27,1.1111424256285896e-24,2.031487280456931e-32,9.544705197681267e-28,3.834365664509488e-22,1.2944795513603845e-20,5.744295428175525e-10,6.924759008412592e-17,1.9303665477983695e-27,1.0720294687569248e-53,2.8228215154878777e-38,1.8861389754936075e-32,3.115121864573932e-29,4.613152230582208e-48,1.5513660748369706e-67,9.107934778625331e-68,6.137598717021719e-42,1.171446395145196e-36,2.9544491844833724e-30,2.6433033133635284e-53,3.76,0.0,0.8505504445828892,0.9981861862795983,3.1018969847021855e-28,1.536147037881577e-47,0.0006686850222140146,0.0006686864809782689,3.094020402942044e-10,5.029884168194646e-13,0.0018138137201572373
3.0424221632256566e-09,0.8387884608277357,1.5974296421277523e-20,4.995469743225687e-13,4.2275290311287453e-22,1.2131295958231218e-27,0.0,0.0,5.844262779806201e-21,6.579097881656032e-44,8.072529575375469e-21,2.460497366014132e-27,1.494108921933822e-18,1.3394029218349217e-36,2.6820684942470712e-27,1.205808002777802e-24,2.3035623998077036e-32,1.0572346071411027e-27,4.081456962412138e-22,1.3761846525188408e-20,5.98438425542762e-10,7.36149316181097e-17,2.1363985744729416e-27,1.319593633856772e-53,3.2658635943621956e-38,2.1387425500597924e-32,3.4711712494466954e-29,5.544656317516372e-48,2.0371571682326934e-67,1.1958828025105057e-67,7.250819816796585e-42,1.3221500608692702e-36,3.2804777301327914e-30,3.3205586530499016e-53,3.76,0.0,0.8505366176644804,0.9981860312906907,3.435862233762404e-28,1.8530449086195852e-47,0.0006825119077633016,0.0006825134233959494,3.1823480050717067e-10,5.208471908288695e-13,0.0018139687090595615
3.1040823337073943e-09,0.8387905274519143,1.710363253350079e-20,5.096687738523571e-13,4.498308960830941e-22,1.3409842519340117e-27,0.0,0.0,6.410250205369326e-21,8.053273359743479e-44,8.918690567134993e-21,2.7201196454747412e-27,1.6184422498885079e-18,1.4830907454620173e-36,2.9100806815752897e-27,1.306390588268347e-24,2.6053307004865504e-32,1.1686602919950283e-27,4.33885654371457e-22,1.461244809600009e-20,6.229387333558054e-10,7.816132619588972e-17,2.3595709102688846e-27,1.6173885202515085e-53,3.7670213033636573e-38,2.418913853039958e-32,3.8603066079374646e-29,6.639661123526221e-48,2.6600879137867563e-67,1.561416384622928e-67,8.536326623120724e-42,1.4884169869670591e-36,3.634703068030303e-30,4.1519473040220583e-53,3.76,0.0,0.850522790970848,0.9981858983494251,3.7979756214447097e-28,2.2267433032891485e-47,0.0006963385680199525,0.0006963401415286482,3.2709216347765554e-10,5.38907476958484e-13,0.0018141016503203733
3.165742504189132e-09,0.8387925940425706,1.8292829718391936e-20,5.197905721325552e-13,4.780573775682261e-22,1.4793921361691675e-27,0.0,0.0,7.019899809843419e-21,9.823856627933326e-44,9.834261968086599e-21,3.001206310276668e-27,1.750356847418566e-18,1.6387345714938922e-36,3.152187235718388e-27,1.4131310705874125e-24,2.939333078056186e-32,1.2892833072229916e-27,4.606775645709339e-22,1.5497265236921654e-20,6.479304606641881e-10,8.289030579828502e-17,2.6009208395910736e-27,1.974259347222094e-53,4.3324859099682913e-38,2.7290118943138194e-32,4.2849584484338686e-29,7.92272897465822e-48,3.454843636344917e-67,2.0277293242127732e-67,1.0016391765037165e-41,1.6714758416771656e-36,4.018929702518737e-30,5.168333559334645e-53,3.76,0.0,0.8505089645019884,0.9981857843194994,4.1899780889129605e-28,2.665956031012045e-47,0.0007101650029891761,0.0007101666353800141,3.3597258400220244e-10,5.571648141755109e-13,0.0018142156802408228
3.2274026746708697e-09,0.8387946605997046,1.9544200515844467e-20,5.299123693409381e-13,5.074588179490316e-22,1.6289927083036058e-27,0.0,0.0,7.675730983833792e-21,1.1943821074471323e-43,1.0823416847808563e-20,3.305061293541193e-27,1.8901526526312206e-18,1.807052765932411e-36,3.4089477049989044e-27,1.5262750914297786e-24,3.308271424711528e-32,1.4196609729324857e-27,4.885425801482353e-22,1.6416962373586955e-20,6.734136018754632e-10,8.7805398628008e-17,2.861525640823566e-27,2.40038211453652e-53,4.96896280252624e-38,3.0715451588743327e-32,4.747694306518727e-29,9.421516155411931e-48,4.463911383213037e-67,2.6197277947607435e-67,1.1715623973141532e-41,1.87262377180815e-36,4.435040176347026e-30,6.405956239877654e-53,3.76,0.0,0.8504951382578979,0.9981856865107166,4.613680721691513e-28,3.1805190562969306e-47,0.0007239912126760857,0.0007239929049536953,3.4487461334172037e-10,5.756148380002056e-13,0.0018143134890186894
3.2890628451526073e-09,0.8387967271233177,2.086012303589902e-20,5.400341656299945e-13,5.380619346097546e-22,1.7904506785554477e-27,0.0,0.0,8.380359553650716e-21,1.4474453944742879e-43,1.189049108974565e-20,3.633040270782174e-27,2.0381352563937443e-18,1.9887909158122693e-36,3.6809321759559635e-27,1.6460730426716496e-24,3.715015531300051e-32,1.5603726181314041e-27,5.175018829585928e-22,1.7372203346899658e-20,6.993881513972285e-10,9.291012911369082e-17,3.142503264856545e-27,2.907431207493043e-53,5.683702743300297e-38,3.449178015389296e-32,5.25122453217887e-29,1.116709054095013e-47,5.7391268797442724e-67,3.3677947306566764e-67,1.3661158698515804e-41,2.093228727886815e-36,4.8849970476090124e-30,7.907230650941622e-53,3.76,0.0,0.8504813122385728,0.9981856026155435,5.0709661193400255e-28,3.7815087149968617e-47,0.000737817197085703,0.0007378189502533404,3.537968931993088e-10,5.942532785417302e-13,0.001814397384186647
3.350723015634345e-09,0.8387987936134097,2.2243042179643268e-20,5.501559611305214e-13,5.69893697535212e-22,1.9644564908973165e-27,0.0,0.0,9.136499579512496e-21,1.7486484364499045e-43,1.3039986416374718e-20,3.986551664902786e-27,2.1946158930286352e-18,2.184722280853782e-36,3.968721265910553e-27,1.7727800633500658e-24,4.162610163281961e-32,1.7120200021516685e-27,5.475766824187173e-22,1.8363651413551345e-20,7.258541036371248e-10,9.820801791390675e-17,3.445013009519215e-27,3.5087641919522154e-53,6.484534374815835e-38,3.8647372863018213e-32,5.798408254786233e-29,1.3194274720638375e-47,7.343489047782841e-67,4.308852018931555e-67,1.5882860072481907e-41,2.3347318247471383e-36,5.370844895593593e-30,9.721651156227244e-53,3.76,0.0,0.8504674864440095,0.998185530654711,5.563789764240907e-28,4.481369762912722e-47,0.0007516429562229653,0.0007516447712825975,3.627381500741614e-10,6.130759585658738e-13,0.0018144693450139256
3.4123831861160827e-09,0.8388008600699817,2.3695470857972477e-20,5.602777559547088e-13,6.029813350793311e-22,2.1517268060558673e-27,0.0,0.0,9.946965150760308e-21,2.1061340938497018e-43,1.4276573409364418e-20,4.367057651100669e-27,2.3599114310208933e-18,2.3956482428748365e-36,4.272906115013433e-27,1.906656036647878e-24,4.6542823131789806e-32,1.8752277358113482e-27,5.787882145720911e-22,1.939196924653881e-20,7.528114530028315e-10,1.0370258192118748e-16,3.77025618994154e-27,4.219625180364996e-53,7.37989800711791e-38,4.3212189818382546e-32,6.392259529033479e-29,1.554201610779434e-47,9.353281944815267e-67,5.487602482324331e-67,1.841353464768407e-41,2.5986497380329282e-36,5.894712356417081e-30,1.190680472274226e-52,3.76,0.0,0.8504536608742043,0.9981854689305258,6.094181389501059e-28,5.294053870837116e-47,0.00076546849009273,0.0007654703680451148,3.716971899678613e-10,6.320787915946733e-13,0.0018145310691941206
