Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72)
3.273288820888559e-08,0.8287074979231425,1.6847267344803127e-06,3.209517571543645e-08,1.955918395903879e-07,2.9198149983812304e-07,0.0,0.0,2.31111018905731e-06,1.7809160263601965e-10,3.55715613426819e-10,5.2349181558519284e-14,1.4508322076682692e-13,4.8436882829211914e-24,5.4637644356697735e-18,2.4822117259805075e-12,6.539552525854353e-14,1.339491297904959e-13,4.976853646398722e-16,1.0198246919394441e-15,1.1857400280840079e-07,1.8712563899539463e-13,4.228837981223504e-14,1.4708966769619317e-22,8.96462175059533e-19,1.0999229934506659e-11,4.4875277390582785e-12,2.092298102031021e-15,2.6479470201096697e-29,1.5620014736501632e-22,4.683854194286142e-20,2.8469025257387423e-18,2.846572660359664e-13,5.752379009780398e-23,3.76,0.0,0.6330936895167305,0.9978816508254849,1.103345233876291e-08,2.7004413985150393e-16,0.0079261209004458,0.007926378964154546,7.551540140366215e-09,2.451678765447281e-11,0.0021158392888327503,4.517201083342021e-10,5.913097155115846e-11,7.264000991315383e-07,6.31041797799548e-08,6.819181941090351e-07,1.2415101430162187e-06,0.00042857674167132024,3.892556301444016e-10,1.5801973172946656e-07,1.0233560592181037e-08,2.8087956666670802e-11,1.787329472423055e-09,1.420603626789265e-08,8.847243497958655e-14,1.4813653330785545e-13
3.3361578417174337e-08,0.8287313054541898,1.7291243248926656e-06,3.350239442177145e-08,2.035316471067448e-07,3.060756556265226e-07,0.0,0.0,2.355146905746402e-06,1.849825328152358e-10,3.766123914112992e-10,5.782877056162407e-14,1.5618211766051062e-13,5.6180560614825765e-24,6.1769442046220955e-18,2.6881676274238037e-12,7.201495567209663e-14,1.450114838821525e-13,5.507461003187326e-16,1.1065163292652577e-15,1.2316480139374604e-07,1.9761129652479059e-13,4.626156098759851e-14,1.7185285810469522e-22,9.98279296513456e-19,1.1950677209164663e-11,4.743456099369941e-12,2.2386374404644128e-15,3.1998254448284546e-29,1.701757412434132e-22,5.2541780284329154e-20,3.0994187047038198e-18,3.0640661246624545e-13,6.613690224120152e-23,3.76,0.0,0.6329382877928555,0.9978815988158477,1.1703552460999398e-08,3.0311232629735545e-16,0.008077363704327023,0.00807763143897196,7.699754231875343e-09,2.5024535953478638e-11,0.0021158391787589772,4.824708222080884e-10,6.418166239288538e-11,7.323511020769065e-07,6.37185419389823e-08,7.032546410839712e-07,1.2768060234611331e-06,0.00043675163436037237,4.1381506557054603e-10,1.6412677141030232e-07,1.044791965967052e-08,2.9174746658925834e-11,1.828519156558082e-09,1.436012717282665e-08,9.61946722316726e-14,1.589423219903928e-13
3.3990268625463086e-08,0.8287551072448802,1.7736776475542674e-06,3.493711115464764e-08,2.1163397589692588e-07,3.205338956876646e-07,0.0,0.0,2.399170503739661e-06,1.9200363863926718e-10,3.98313247196679e-10,6.375792791053572e-14,1.6788755228760618e-13,6.503122306088667e-24,6.965902913116833e-18,2.9065000194952615e-12,7.915644940723644e-14,1.567591740482614e-13,6.082092279750151e-16,1.1986586403793379e-15,1.2784249264541875e-07,2.084631294361916e-13,5.0515063165625633e-14,2.0019203284832687e-22,1.1092721906381543e-18,1.2962114269264118e-11,5.00847247826152e-12,2.3918905871215663e-15,3.857741055287251e-29,1.8507417373822972e-22,5.883150095951339e-20,3.3682797159352796e-18,3.293399199701042e-13,7.583044408239593e-23,3.76,0.0,0.6327829237229904,0.9978815466529153,1.2400665944418716e-08,3.3948346344207427e-16,0.008228569295150784,0.008228846878722345,7.847931855821868e-09,2.553215956611661e-11,0.0021158390683603877,5.146646122542146e-10,6.955958747130591e-11,7.38285598572122e-07,6.433044112377431e-08,7.247987963466456e-07,1.3123894627337444e-06,0.000444924400663489,4.3945131668253963e-10,1.7034878045808572e-07,1.066247845277315e-08,3.0282066033705227e-11,1.8699228665928714e-09,1.4512057946316461e-08,1.044239721589278e-13,1.702992537682798e-13
3.4618958833751835e-08,0.8287789032963665,1.8183837092127365e-06,3.639906661812021e-08,2.1989885380301926e-07,3.3535733345385277e-07,0.0,0.0,2.4431809929162794e-06,1.9915488480769894e-10,4.2083352636596555e-10,7.016334844824079e-14,1.8021948767524685e-13,7.512456970779413e-24,7.836836411783703e-18,3.1376631317858282e-12,8.684959326890468e-14,1.6922101356215985e-13,6.703374103668141e-16,1.2964761440595617e-15,1.3260706008664562e-07,2.1968616763835214e-13,5.506194750391278e-14,2.325402214239578e-22,1.2300527492930364e-18,1.4035919401627479e-11,5.282700388853257e-12,2.552231891026901e-15,4.640183453096227e-29,2.009352473735868e-22,6.575712989806921e-20,3.654150646416446e-18,3.534956583476382e-13,8.671442711252992e-23,3.76,0.0,0.6326275972959222,0.9978814943365242,1.3125344719891104e-08,3.7941419555083437e-16,0.008379737681871295,0.008380025292428032,7.996073020981862e-09,2.6039658469210933e-11,0.0021158389576366446,5.483394118279565e-10,7.527912357668532e-11,7.442067020409785e-07,6.494021030170284e-08,7.465497390777635e-07,1.3482597383008813e-06,0.00045309504105262884,4.661911517439371e-10,1.7668571406598656e-07,1.087723732944219e-08,3.140990981758165e-11,1.9115412204735454e-09,1.4661995959440279e-08,1.131830386112757e-13,1.822237145686584e-13
3.5247649042040584e-08,0.828802693609842,1.8632398044972342e-06,3.788800304571e-08,2.2832630057746286e-07,3.5054705810123414e-07,0.0,0.0,2.4871783833267562e-06,2.0643623597212808e-10,4.4418859005534073e-10,7.707269321161975e-14,1.9319808800750386e-13,8.660980067377083e-24,8.796293381482665e-18,3.3821163422721924e-12,9.512498310154111e-14,1.824264664383348e-13,7.374028538074418e-16,1.400197844093003e-15,1.3745848724314838e-07,2.3128538507503954e-13,5.991554305048231e-14,2.693730113031079e-22,1.3612589592919004e-18,1.5174507454180235e-11,5.566261710383082e-12,2.719836505699716e-15,5.568503737378225e-29,2.1779959300244534e-22,7.337132895579317e-20,3.957706904918103e-18,3.789126503683677e-13,9.890752414768662e-23,3.76,0.0,0.6324723085004712,0.9978814418665135,1.3878140978490026e-08,4.231754450277826e-16,0.008530868873439046,0.008531166689108563,8.14417773612794e-09,2.654703265129248e-11,0.002115838846587406,5.835334014423316e-10,8.13549766995191e-11,7.501172724940041e-07,6.554815538317104e-08,7.685066645399599e-07,1.3844162720759877e-06,0.0004612635559996593,4.940615212079382e-10,1.8313752744758607e-07,1.1092196713965562e-08,3.255827305839994e-11,1.9533748468291493e-09,1.4810099253756223e-08,1.2249514384721748e-13,1.9473226822514165e-13
3.587633925032933e-08,0.8288264781865364,1.908243492512957e-06,3.940366448621706e-08,2.3691632825622694e-07,3.661041368479041e-07,0.0,0.0,2.531162685183527e-06,2.1384765673681623e-10,4.683938154237223e-10,8.451460007958601e-14,2.0684371350960234e-13,9.965062404172421e-24,9.851186320561189e-18,3.640324028410912e-12,1.0401423341100559e-13,1.964056490145946e-13,8.096874233772765e-16,1.5100572298323239e-15,1.4239675764312707e-07,2.432657003385188e-13,6.508944226360041e-14,3.112117726980651e-22,1.5035553259816814e-18,1.6380329300952694e-11,5.859276713733737e-12,2.894880398363626e-15,6.667296543098764e-29,2.357086708359121e-22,8.173014329158133e-20,4.279634046114505e-18,4.056300610964684e-13,1.1253755391128768e-22,3.76,0.0,0.6323170573254868,0.9978813892427251,1.4659607144880708e-08,4.710528851505189e-16,0.008681962878800813,0.008682271077780695,8.292246010029244e-09,2.705428211001657e-11,0.002115838735212329,6.202850071540654e-10,8.780218270382102e-11,7.560199370789724e-07,6.615455741299923e-08,7.906688750321937e-07,1.4208586186600013e-06,0.00046942994597635725,5.230895580465331e-10,1.897041758367517e-07,1.130735709340834e-08,3.37271508249914e-11,1.9954243853397335e-09,1.495651690707291e-08,1.32384133484577e-13,2.0784165891054854e-13
3.650502945861808e-08,0.8288502570277123,1.9533925752994453e-06,4.094579705947808e-08,2.4566894150958383e-07,3.8202961706423477e-07,0.0,0.0,2.5751339088521345e-06,2.213891116593144e-10,4.934645961228314e-10,9.251869410852474e-14,2.2117691542012473e-13,1.1442631204289047e-23,1.1008802549419782e-17,3.912755422298258e-12,1.1354998666196365e-13,2.1118933144616987e-13,8.874827560272329e-16,1.626292277193232e-15,1.4742185481724384e-07,2.5563197727630257e-13,7.059749648746412e-14,3.58627055039256e-22,1.6576332862443854e-18,1.7655871320546838e-11,6.16186408667329e-12,3.077540359517604e-15,7.964824511104377e-29,2.5470477175404716e-22,9.089315213549197e-20,4.620627598735735e-18,4.3368738743025833e-13,1.2774198163295409e-22,3.76,0.0,0.6321618437598465,0.9978813364650032,1.547029585190973e-08,5.233474167271006e-16,0.008833019706899693,0.008833338467458424,8.44027785145143e-09,2.7561406850159907e-11,0.0021158386235110745,6.586328989779344e-10,9.46361080061188e-11,7.619171089689364e-07,6.67596745848658e-08,8.130357715413939e-07,1.4575864545360243e-06,0.00047759421145441016,5.533025780862853e-10,1.9638561448751428e-07,1.1522719014235803e-08,3.4916538206895396e-11,2.0376904870021818e-09,1.5101389405398977e-08,1.428744315239364e-13,2.2156881362280633e-13
3.713371966690683e-08,0.8288740301346629,1.99868507800545e-06,4.2514149184589196e-08,2.545841379721009e-07,3.9832452821043665e-07,0.0,0.0,2.619092064842896e-06,2.290605652510609e-10,5.194163427677826e-10,1.011155975636553e-13,2.3621843105001796e-13,1.3113280702481112e-23,1.2276815228641383e-17,4.19988446984801e-12,1.2376592225898955e-13,2.2680893911493155e-13,9.710903716603565e-16,1.749145450065496e-15,1.5253376229860658e-07,2.6838902559124034e-13,7.645381139411709e-14,4.122421603091919e-22,1.8242116110122915e-18,1.900365488802437e-11,6.4741409587904636e-12,3.267994012804462e-15,9.493488916882436e-29,2.7483101889610157e-22,1.0092362292169613e-19,4.981392897764708e-18,4.631244478530596e-13,1.446684358051239e-22,3.76,0.0,0.6320066677924531,0.9978812835331937,1.6310759916323825e-08,5.803756485149072e-16,0.008984039366675117,0.008984368867153019,8.588273269156629e-09,2.8068406882055678e-11,0.002115838511483316,6.986159893225214e-10,1.0187245026028144e-10,7.678110047221154e-07,6.73637440929671e-08,8.356068460383327e-07,1.4945995681405621e-06,0.0004857563529054166,5.847280803448408e-10,2.031817986739485e-07,1.17382830791052e-08,3.6126430314087816e-11,2.0801738143068342e-09,1.524484901728311e-08,1.5399104544280753e-13,2.359308447135476e-13
3.839110008348433e-08,0.8289215591512004,2.0896934549228893e-06,4.572851840069632e-08,2.7290223768635533e-07,4.320266817442149e-07,0.0,0.0,2.7069692165106794e-06,2.447933262608472e-10,5.74024464001408e-10,1.2021536526486123e-13,2.6851025423789046e-13,1.7121245437512453e-23,1.5176717987472455e-17,4.820154070854099e-12,1.4637829379324584e-13,2.606849155136655e-13,1.156998594306546e-15,2.015698480153352e-15,1.6301794232763678e-07,2.950944079787695e-13,8.926889003848804e-14,5.408519926169177e-22,2.197883424729273e-18,2.1926204225337423e-11,7.128224074736831e-12,3.672997117875923e-15,1.3397834264188677e-28,3.1865061787516855e-22,1.2385941739265186e-19,5.765108137613255e-18,5.262985932920574e-13,1.8433200971667141e-22,3.76,0.0,0.6316964286081379,0.9978811772067029,1.8083226167980576e-08,7.099811037404311e-16,0.009285967216995122,0.009286318732624201,8.884154868447e-09,2.9082032883770848e-11,0.0021158382864469895,7.836446179843107e-10,1.176168365887107e-10,7.795969422096129e-07,6.856959363000703e-08,8.813599110591442e-07,1.5694812898884969e-06,0.0005020742656122449,6.513274455610144e-10,2.1711822484966276e-07,1.2170020315064142e-08,3.8607709244863445e-11,2.165794853857724e-09,1.5528019797095694e-08,1.782061994511336e-13,2.666289277355565e-13
3.952274245840408e-08,0.8289643156685519,2.17207563285054e-06,4.870865146128188e-08,2.8994440482276376e-07,4.6363209428988935e-07,0.0,0.0,2.78601406969039e-06,2.59397049672877e-10,6.263396399247381e-10,1.397605221281558e-13,3.00207004654852e-13,2.162365653483685e-23,1.8249453433540418e-17,5.433509072444839e-12,1.6941505430365982e-13,2.943608785858194e-13,1.347425015291427e-15,2.280754555044786e-15,1.7275043045820722e-07,3.205128534369097e-13,1.0214006540287428e-13,6.852743337598506e-22,2.5847232973645704e-18,2.4829558487117344e-11,7.751180970781611e-12,4.065953680542329e-15,1.813169121622204e-28,3.624030805647048e-22,1.4818420707197586e-19,6.545342223174709e-18,5.882797075917502e-13,2.276268733227385e-22,3.76,0.0,0.6314173418174003,0.9978810809843662,1.9785826340435522e-08,8.463302892676893e-16,0.009557575256222943,0.009557947196151264,9.150323826525884e-09,2.999386996246908e-11,0.002115838082794431,8.661580404543696e-10,1.3332733555696127e-10,7.902118288717129e-07,6.965328200410686e-08,9.232324850774388e-07,1.637850352415045e-06,0.0005167531276051759,7.156931959583105e-10,2.300529898556602e-07,1.2559282252661305e-08,4.0910937795567394e-11,2.243603585162965e-09,1.5779213201545035e-08,2.024048438350798e-13,2.9660403703484275e-13
4.065438483332383e-08,0.8290070536282782,2.2549001945634496e-06,5.176994750357955e-08,3.0751301422637295e-07,4.964498278357676e-07,0.0,0.0,2.8650167528873067e-06,2.7442141480582216e-10,6.817496365988137e-10,1.6174919610974518e-13,3.3452919835826073e-13,2.714536449087222e-23,2.1818008054058843e-17,6.102056671201002e-12,1.95227666941966e-13,3.3126404658989755e-13,1.5618355220616177e-15,2.5712295088074907e-15,1.8276392800129219e-07,3.4726978599788224e-13,1.1637011555209669e-13,8.623064776348135e-22,3.0245323591520977e-18,2.8007736422853272e-11,8.407284792774501e-12,4.4869633761212585e-15,2.4368767731190584e-28,4.105261337462539e-22,1.7648908499112502e-19,7.40103745324813e-18,6.553640758582531e-13,2.7931968752861387e-22,3.76,0.0,0.6311383766734014,0.9978809842604537,2.1593502130588302e-08,1.0037100438565712e-15,0.0098290630089433,0.00982945595215225,9.416374907869755e-09,3.090530329599977e-11,0.0021158378780790337,9.54585587971067e-10,1.5060100840521796e-10,8.00843142400992e-07,7.073647100362627e-08,9.657621576468329e-07,1.7071446519097475e-06,0.0005314251150807953,7.844234604351583e-10,2.433588357237839e-07,1.294921077272524e-08,4.3280526513434074e-11,2.3221269605295704e-09,1.6027549269640645e-08,2.2904888920511124e-13,3.289110220957978e-13
4.178602720824358e-08,0.8290497730387628,2.3381615968012118e-06,5.4911044296279766e-08,3.256078347985822e-07,5.304854417615368e-07,0.0,0.0,2.9439773317021396e-06,2.898662130936294e-10,7.403450043328098e-10,1.8639725194755467e-13,3.7160388287889525e-13,3.387740029842969e-23,2.5942537471310372e-17,6.828714221817854e-12,2.2405111907713075e-13,3.7160154161863545e-13,1.8023599023657647e-15,2.8886999841111385e-15,1.930583390083896e-07,3.7539137478430984e-13,1.3204989552680705e-13,1.0780311518301552e-21,3.522540154647277e-18,3.147664595766897e-11,9.097165463492235e-12,4.9370935977158565e-15,3.2530291271357006e-28,4.633016740233615e-22,2.0929790804383227e-19,8.336641269196096e-18,7.277942713082141e-13,3.40713046077708e-22,3.76,0.0,0.6308595331121458,0.9978808870341085,2.3509481374664848e-08,1.1845993688588996e-15,0.010100430527160769,0.010100845053083453,9.682308163452668e-09,3.1816333033641845e-11,0.0021158376722989645,1.0491627596384813e-09,1.6954147321476678e-10,8.114985276577704e-07,7.181997958347712e-08,1.0089484367281338e-06,1.7773659582407383e-06,0.0005460902307863493,8.576852780368827e-10,2.570355023225604e-07,1.3339811055032672e-08,4.57164475856013e-11,2.401369258847978e-09,1.62735501926445e-08,2.583059724181033e-13,3.636567260543644e-13
4.291766958316333e-08,0.8290924739085224,2.4218555200225146e-06,5.813061465414679e-08,3.442285821726184e-07,5.657444155204394e-07,0.0,0.0,3.0228958727430408e-06,3.057312355264843e-10,8.022165092578322e-10,2.1393172650705907e-13,4.115596936891217e-13,4.203895800982037e-23,3.068812795484279e-17,7.616438658026354e-12,2.561318988284618e-13,4.155874503134391e-13,2.0712399402403688e-15,3.234789964751565e-15,2.0363356755547934e-07,4.049032661687203e-13,1.4927256451285453e-13,1.3394373594000673e-21,4.084291769529502e-18,3.5252526400852105e-11,9.821438419319396e-12,5.41742132322532e-15,4.313953064165392e-28,5.210205553492119e-22,2.4718668657276644e-19,9.356692052792069e-18,8.058154954767219e-13,4.1326323197877714e-22,3.76,0.0,0.6305808110697956,0.9978807893044803,2.5536992228826023e-08,1.3916816309555717e-15,0.010371677862842727,0.010372114551373334,9.948123644212192e-09,3.272695933422354e-11,0.002115837465452422,1.1501274766100168e-09,1.9025588183199733e-10,8.221845402453315e-07,7.290451026572722e-08,1.052791346149285e-06,1.8485166596094404e-06,0.0005607484774682057,9.356476334710583e-10,2.710827297224468e-07,1.3731088665027623e-08,4.821867339451222e-11,2.4813348740311263e-09,1.6517679899941536e-08,2.90350284323315e-13,4.009501457332166e-13
4.404931195808308e-08,0.8291351562462473,2.5059786896583846e-06,6.142736770014133e-08,3.6337492248812663e-07,6.022321656259309e-07,0.0,0.0,3.1017724435353754e-06,3.220162726589112e-10,8.674551423227938e-10,2.4459097381287306e-13,4.5452677448612403e-13,5.188040797673716e-23,3.612500445738552e-17,8.468224456825673e-12,2.9172811787055013e-13,4.634428386035987e-13,2.370831238762304e-15,3.611170852736585e-15,2.1448951774276243e-07,4.358305940454043e-13,1.6813350090521295e-13,1.6545223194622518e-21,4.7156537702583834e-18,3.935194100085828e-11,1.0580705022462029e-11,5.929033317920795e-15,5.684253406284077e-28,5.83982663590253e-22,2.907870418642691e-19,1.0465816617438389e-17,8.896754177081555e-13,4.985928282717435e-22,3.76,0.0,0.6303022104826539,0.9978806910707221,2.7679262854350432e-08,1.6278541523998534e-15,0.010642805067919535,0.010643264499422657,1.0213821401049564e-08,3.363718236236451e-11,0.002115837257537613,1.2577200528977972e-09,2.128549336700958e-10,8.329068015567393e-07,7.3990665691631e-08,1.0972913545220415e-06,1.920599674088002e-06,0.0005753998578718673,1.0184814607283514e-09,2.855002581940718e-07,1.4123049516974763e-08,5.0787176513935585e-11,2.562028311424242e-09,1.6760349795159122e-08,3.253626764545609e-13,4.4090248091619035e-13
4.518095433300283e-08,0.8291778200607349,2.590528722557168e-06,6.480004975430983e-08,3.8304647582987826e-07,6.399540601306227e-07,0.0,0.0,3.1806071124414393e-06,3.3872111461743677e-10,9.36152128314299e-10,2.7862480239971187e-13,5.006367000295651e-13,6.368651313761185e-23,4.232873819065027e-17,9.38710171747446e-12,3.3110962601072244e-13,5.153957645042174e-13,2.70360499940335e-15,4.019561551096802e-15,2.2562609369440794e-07,4.681979898973308e-13,1.8873021871214482e-13,2.032401365297107e-21,5.422819832985915e-18,4.379176990786619e-11,1.1375552960616922e-11,6.473026335586262e-15,7.443233210693811e-28,6.52496999342853e-22,3.4078976867074363e-19,1.1668727824536304e-17,9.796240208267368e-13,5.985039293102775e-22,3.76,0.0,0.6300237312871485,0.9978805923319884,2.993952112457281e-08,1.896237881685349e-15,0.01091381219428475,0.01091429494960465,1.0479401484829863e-08,3.454700228603628e-11,0.0021158370485527414,1.3721831658687115e-09,2.3745288963598355e-10,8.43670131783385e-07,7.507896282302528e-08,1.142449313891981e-06,1.9936183737762704e-06,0.0005900443747419822,1.1063596457986655e-09,3.002878282065702e-07,1.451569984037031e-08,5.34219297052026e-11,2.6434541832668336e-09,1.7001924072725873e-08,3.6353076949933835e-13,4.836271830764855e-13
