Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975)
1.5963752867129337e-09,0.7086843935417041,5.483929314043488e-11,2.7668167465481995e-14,3.1797077600344924e-11,6.268467657915198e-13,0.0,0.0,6.50117339123227e-09,7.159423695918993e-15,7.056566362343276e-16,2.2659739117912455e-16,1.2767221910279067e-22,7.782683981852693e-31,6.67726922423675e-22,8.91896181037757e-15,2.6988013965380797e-12,1.923868492568472e-17,6.574916642042132e-27,2.577852754901307e-26,4.3226106132085e-13,3.3800831770013316e-21,1.1640857013848434e-13,1.8380257302904818e-22,1.5052087699936475e-18,9.391611147265268e-21,5.007052991335101e-20,1.1234871538692606e-20,1.04516067690925e-26,1.618051949694158e-27,2.1804814662369095e-22,3.2378510934936866e-28,3.42438115876375e-21,4.821575380782737e-25,3.76,0.0,0.7906043757295121,0.9993901681128986,7.76835753284382e-14,4.512392344137058e-16,2.3641923358683197e-05,2.364192548126677e-05,4.284740609132127e-13,1.480727946310794e-16,0.0006098253538109285,1.3375515675998468e-16,8.776248802857397e-18,6.361495427050054e-09,7.851073886314911e-11,3.6274295554587076e-12,5.171545431336871e-11,7.807671593676758e-07,7.668456929916616e-16,3.184604691683457e-11,7.225965083499914e-13,1.0908236016823808e-16,1.0988957677745783e-13,4.054034636205968e-12,7.58951906470953e-21,3.554071902228431e-21,1.305843397836852e-13,2.0391182789604362e-23,2.699259145438068e-12,2.3396993354552694e-13,1.6617808146628328e-17,3.9954447302834625e-23,9.446443768548271e-21,2.3165259099796782e-18,1.0177372761669598e-22,1.614024758807036e-27,8.912047368223162e-32,2.9564332009558427e-32,1.5398275287702046e-28,1.9866892349066305e-22,3.5990173482549624e-32,2.259826272864093e-16,2.502745175078605e-22,5.027948561726165e-16,2.103689896522948e-21,1.2567879124579488e-25,2.654114166332848e-13,1.1920998013384757e-15,1.4987425848081879e-22
1.627041240814867e-09,0.708684452483253,5.701217647892871e-11,2.925733914313234e-14,3.302935214224348e-11,6.482165547081124e-13,0.0,0.0,6.6260469058254246e-09,7.43709862011127e-15,7.470816110981238e-16,2.4195030205131274e-16,1.3771469671255115e-22,8.235691839309891e-31,6.936159149906357e-22,9.246279480702584e-15,2.8028291676591045e-12,2.036663863513924e-17,6.992628533174702e-27,2.7339832838316933e-26,4.4902775307624307e-13,3.578112030837325e-21,1.1847047056559245e-13,1.9823253932705426e-22,1.5925293489045243e-18,1.0154378334255722e-20,5.3015062189938e-20,1.2112873377155024e-20,1.1490297177117233e-26,1.7787323126564102e-27,2.351161639400499e-22,3.554776521195288e-28,3.694902777185994e-21,5.30247132390759e-25,3.76,0.0,0.790603913957034,0.9993894555603388,8.224481389488738e-14,4.776621974646885e-16,2.409607149160473e-05,2.409607369299206e-05,4.4245788322520154e-13,1.5351920200427372e-16,0.0006105377802516347,1.3902896829136596e-16,9.14865564056708e-18,6.481000751882752e-09,8.145828107800022e-11,3.837031467587201e-12,5.370582683964467e-11,7.957646375117837e-07,7.965648011451253e-16,3.308120086384335e-11,7.498179188589993e-13,1.1346947883530692e-16,1.1405566672605218e-13,4.209422036258992e-12,7.84986781015706e-21,3.7430070344253985e-21,1.3318895885466618e-13,2.1517022602773158e-23,2.803313712969857e-12,2.4222609466836686e-13,1.759139069018163e-17,4.3106022484747076e-23,9.936628803987883e-21,2.448836591524469e-18,1.0949011232021355e-22,1.7359678550100713e-27,9.552375287078308e-32,3.181398254786823e-32,1.609716703692913e-28,2.1449684616950803e-22,3.829278894780382e-32,2.3649336873646986e-16,2.673695119695236e-22,5.314938922971369e-16,2.216283636178108e-21,1.355948251711249e-25,2.6861453385080185e-13,1.2380018201535493e-15,1.5805888430123399e-22
1.6577071949168002e-09,0.7086845114247735,5.922900191368014e-11,3.0907602236127343e-14,3.428501514522351e-11,6.70127603433083e-13,0.0,0.0,6.750920543015287e-09,7.720055844986373e-15,7.900959194122373e-16,2.579991598330074e-16,1.483379607849658e-22,8.705809401966089e-31,7.199978476174038e-22,9.578806123424173e-15,2.9087993439447644e-12,2.1537780600952315e-17,7.42802303006523e-27,2.8965767067743134e-26,4.661134608370754e-13,3.783707662176531e-21,1.2052616177544199e-13,2.134918027689261e-22,1.6831210951973874e-18,1.096248323241709e-20,5.607296535919312e-20,1.3040949914188194e-20,1.2609794676078849e-26,1.9518987270241507e-27,2.5316022575154937e-22,3.895754415942602e-28,3.981133732789401e-21,5.820981571397297e-25,3.76,0.0,0.7906034521848243,0.9993887983903608,8.698111596888161e-14,5.050937711315088e-16,2.455021935826584e-05,2.4550221639782506e-05,4.565833590771014e-13,1.590531076942543e-16,0.0006111948240870044,1.4440964195981626e-16,9.529511896227285e-18,6.600406964968867e-09,8.445648641878356e-11,4.0544244974537165e-12,5.5733197843544954e-11,8.107620833911234e-07,8.268486703252496e-16,3.433985306507669e-11,7.77512610926348e-13,1.1794202698777324e-16,1.1829564230738683e-13,4.367660845824008e-12,8.113575897688125e-21,3.938463768041601e-21,1.357973038998736e-13,2.268116737157867e-23,2.9093117079236596e-12,2.50596723558072e-13,1.8602175375272635e-17,4.644015194986971e-23,1.0440125136092628e-20,2.5860461446558827e-18,1.1762851979537035e-22,1.8644907056622068e-27,1.0224395661494181e-31,3.41864960410546e-32,1.6811110445951744e-28,2.312401878413399e-22,4.068975940480929e-32,2.4724768205069613e-16,2.8527988633017584e-22,5.612330334899505e-16,2.3324321804483323e-21,1.4608548010284443e-25,2.717656084864232e-13,1.2847582922512516e-15,1.6651189897430067e-22
1.6883731490187334e-09,0.7086845703662654,6.148985939983944e-11,3.262016226957197e-14,3.556406457795084e-11,6.925907589410908e-13,0.0,0.0,6.875794311190054e-09,8.008295357140436e-15,8.347294116360749e-16,2.7475960952662244e-16,1.595639547986548e-22,9.193345166848159e-31,7.468728034420796e-22,9.916506890517432e-15,3.0167105710509027e-12,2.275291908385124e-17,7.881508005577533e-27,3.0657910520012984e-26,4.83518184467524e-13,3.9970104115781274e-21,1.2257566289885793e-13,2.2961116038151067e-22,1.7770410649077117e-18,1.1817709922332888e-20,5.9246391614042e-20,1.4020932166526357e-20,1.38147047340415e-26,2.1382614369131557e-27,2.722162119536436e-22,4.262097174360062e-28,4.283669722534173e-21,6.379269244751611e-25,3.76,0.0,0.7906029904128831,0.9993881922976318,9.189577284563301e-14,5.335526064554093e-16,2.500436695867148e-05,2.500436932163831e-05,4.708474664050646e-13,1.6467396940565718e-16,0.0006118007906494249,1.4989754247672935e-16,9.918860093262184e-18,6.71971418255997e-09,8.750516395154848e-11,4.279741259200343e-12,5.779753585897259e-11,8.25759497005693e-07,8.576973278377958e-16,3.562200347659078e-11,8.056790183832426e-13,1.2249992265423474e-16,1.2260931117134806e-13,4.528747212825589e-12,8.380607005263852e-21,4.14055233936264e-21,1.3840938060341566e-13,2.388411071700452e-23,3.0172517948228617e-12,2.59080510079891e-13,1.9650852341420765e-17,4.996372351798322e-23,1.0956942824370475e-20,2.728242526762937e-18,1.2620340588404978e-22,1.9998086857841963e-27,1.0928962004341798e-31,3.6685999753847435e-32,1.7540005528767174e-28,2.4893257330370005e-22,4.3182737790869144e-32,2.582447063727805e-16,3.040278341385117e-22,5.920285288405361e-16,2.4521652726346943e-21,1.5717245360774033e-25,2.748654872431915e-13,1.3323685279133859e-15,1.7523607905432975e-22
1.7190391031206667e-09,0.708684629307729,6.379483840796793e-11,3.439622662045836e-14,3.68664984109289e-11,7.156168903095017e-13,0.0,0.0,7.000668218215626e-09,8.301817143512909e-15,8.810119347516992e-16,2.9224723759704263e-16,1.7141502712748735e-22,9.69860729814134e-31,7.742408693168432e-22,1.0259347099273506e-14,3.1265614956199535e-12,2.4012862287787884e-17,8.353495665174597e-27,3.241786432562002e-26,5.012419238317693e-13,4.218160536316027e-21,1.246189930066109e-13,2.466219428621269e-22,1.8743461511484777e-18,1.272188377525493e-20,6.253749377875114e-20,1.505468134191471e-20,1.5109802695551767e-26,2.3385567810441253e-27,2.9232060385971857e-22,4.655161491678093e-28,4.603117455179245e-21,6.979578710851539e-25,3.76,0.0,0.7906025286412103,0.9993876333115073,9.699207553409474e-14,5.630573414362879e-16,2.545851429282656e-05,2.5458516738559686e-05,4.85247247613184e-13,1.7038124797957553e-16,0.0006123596505834074,1.554930412275966e-16,1.031674320352343e-17,6.838922520261782e-09,9.060412333585387e-11,4.5131138718314905e-12,5.98988094691513e-11,8.407568783554922e-07,8.891108038557111e-16,3.692765205279479e-11,8.343155803891281e-13,1.271430876098868e-16,1.2699648143482633e-13,4.692677288703369e-12,8.650925862443297e-21,4.349383046018757e-21,1.4102519464921806e-13,2.5126341191502365e-23,3.1271326391627947e-12,2.676761574027274e-13,2.0738111327772114e-17,5.368375041882401e-23,1.1487090991078478e-20,2.875513717776365e-18,1.352294325255377e-22,2.142139585515134e-27,1.1666929615367301e-31,3.931667271622058e-32,1.8283751221736136e-28,2.6760818127373802e-22,4.5773361582628996e-32,2.694835403839761e-16,3.236356654298288e-22,6.238965152375965e-16,2.575511683838846e-21,1.6887783920719266e-25,2.779150030587161e-13,1.3808318379984718e-15,1.8423414532681549e-22
1.7803710113245334e-09,0.708684747190571,6.853751645830683e-11,3.814370695301985e-14,3.9541511169015436e-11,7.634016667356612e-13,0.0,0.0,7.2504164779015225e-09,8.90470748826566e-15,9.786434442849313e-16,3.294660682636831e-16,1.970838240923038e-22,1.0763541712038625e-30,8.304566971837118e-22,1.0960307933423093e-14,3.352077028607151e-12,2.6670395437527163e-17,9.354650390587495e-27,3.614771424978916e-26,5.376464492183941e-13,4.684563524767284e-21,1.286872161590556e-13,2.834457648774972e-22,2.079338433249706e-18,1.468458544796676e-20,6.948134030933958e-20,1.729107543905337e-20,1.7990530712391466e-26,2.7840238719941016e-27,3.358235228443029e-22,5.527106566111312e-28,5.2952300192978985e-21,8.315655640027008e-25,3.76,0.0,0.7906016050986695,0.9993866423008744,1.077427809522591e-13,6.252789972184561e-16,2.636680816240422e-05,2.6366810777599983e-05,5.14442315477374e-13,1.820529146820393e-16,0.0006133504087640969,1.6700835235171232e-16,1.113828827293186e-17,7.077043015425182e-09,9.695212925311049e-11,5.0045526592378255e-12,6.421203805084135e-11,8.707515442607853e-07,9.53632346460625e-16,3.960944350892805e-11,8.929929512186545e-13,1.3668493064454051e-16,1.3599056095887023e-13,5.0290531903537045e-12,9.201290923393345e-21,4.787712368408398e-21,1.4626805750225497e-13,2.773059330069926e-23,3.3527112669636666e-12,2.8519791284664774e-13,2.3031132317267746e-17,6.174184950039701e-23,1.2587411436570212e-20,3.1856325583964074e-18,1.5469457711179704e-22,2.448723167140316e-27,1.3246497604057632e-31,4.49884979856854e-32,1.981538624183463e-28,3.0804854104494405e-22,5.125401997407539e-32,2.9268284646521845e-16,3.6552076782904384e-22,6.909139512998839e-16,2.8331547900524476e-21,1.9423419856717414e-25,2.838662101192447e-13,1.4803149277508592e-15,2.0306254790675208e-22
1.8355697287080133e-09,0.7086848532850316,7.295771000805008e-11,4.1745773816220516e-14,4.2028976978871455e-11,8.084428298732893e-13,0.0,0.0,7.475190456059145e-09,9.465374051659853e-15,1.0724508427436976e-15,3.6560504982664594e-16,2.2255599447812385e-22,1.1785691896948833e-30,8.827383259080704e-22,1.1608404998318884e-14,3.5616612166867616e-12,2.922351443370194e-17,1.0323197912009485e-26,3.97529946644614e-26,5.715015545134824e-13,5.132569595531357e-21,1.3232770221766775e-13,3.199610626617503e-22,2.2759760145405926e-18,1.663760053788325e-20,7.615486396293076e-20,1.9506998016598027e-20,2.0943116776271126e-26,3.240530829385536e-27,3.7893990748420824e-22,6.41778277316789e-28,5.982281309109466e-21,9.686070939478452e-25,3.76,0.0,0.7906007739113007,0.9993858776385602,1.1807265405488946e-13,6.850421739840975e-16,2.7184271734494887e-05,2.71842745066626e-05,5.411534825908413e-13,1.9284761528993193e-16,0.0006141148437897323,1.7774398075825626e-16,1.190730839923195e-17,7.291014439759956e-09,1.028354010980836e-10,5.475713912115427e-12,6.821994933088642e-11,8.977466332300625e-07,1.0136337756402797e-15,4.2103419053061534e-11,9.473949636253214e-13,1.4556349897546182e-16,1.4433469188327874e-13,5.341478449009119e-12,9.707530817739025e-21,5.206374657601563e-21,1.5099947279710013e-13,3.021358489882429e-23,3.5623560543325062e-12,3.0133731455556904e-13,2.5233712991248815e-17,6.973893627743708e-23,1.3623367577503634e-20,3.4829784347700435e-18,1.7390736556412958e-22,2.7508656419688875e-27,1.479095119676411e-31,5.058470373960649e-32,2.124361941696243e-28,3.481616601039837e-22,5.653668214550785e-32,3.1437943809212155e-16,4.06384165248568e-22,7.550571722378301e-16,3.0776604717357085e-21,2.193996288189526e-25,2.8905813723745555e-13,1.5727603213686842e-15,2.2097099629726e-22
1.8907684460914934e-09,0.7086849593794001,7.752222674334309e-11,4.557245487169061e-14,4.459217676990116e-11,8.554780683262401e-13,0.0,0.0,7.699964986483386e-09,1.0043154994015435e-14,1.1720651241218426e-15,4.043395788931317e-16,2.5041947576871413e-22,1.2870053914986768e-30,9.366191514577845e-22,1.227262195251759e-14,3.777509021501401e-12,3.193436814268325e-17,1.1358318108751823e-26,4.36038782085386e-26,6.063902686739848e-13,5.6081786421430355e-21,1.3594848804899277e-13,3.598760707350232e-22,2.4844587671570867e-18,1.8779560186568172e-20,8.324316745623025e-20,2.192743659877042e-20,2.4270252346009173e-26,3.754870761116192e-27,4.26047720756863e-22,7.418222119661725e-28,6.7340650603270656e-21,1.1231411855638066e-24,3.76,0.0,0.7905999427248009,0.9993852166019495,1.2904222830333492e-13,7.48483328745197e-16,2.8001734444006773e-05,2.8001737377340928e-05,5.682610407940295e-13,2.0391406348185708e-16,0.0006147756530344592,1.8883430841380752e-16,1.2704670081989465e-17,7.504667265631492e-09,1.0887865288800492e-10,5.975008367270161e-12,7.234704555647585e-11,9.247416176615482e-07,1.0754658175167827e-15,4.4673527870951456e-11,1.00329624420491e-12,1.5471728433497453e-16,1.52914004449309e-13,5.663057631116843e-12,1.0223921186547044e-20,5.648599721409892e-21,1.5574308546647546e-13,3.283124898145538e-23,3.778268185296304e-12,3.1781957098215224e-13,2.7572007960185648e-17,7.848732791622203e-23,1.4702628351042165e-20,3.7981359765569436e-18,1.9481914061265724e-22,3.0792237276474264e-27,1.6456988009959805e-31,5.66731978210153e-32,2.271837242044551e-28,3.9201714199304365e-22,6.216051007822027e-32,3.3684391138652047e-16,4.503852944959313e-22,8.229211597681359e-16,3.3342781289110674e-21,2.4693037514193486e-25,2.940992363883977e-13,1.6679589848816105e-15,2.3980672547966857e-22
1.9459671634749736e-09,0.7086850654736769,8.223157113031731e-11,4.963085655796842e-14,4.7231098776624576e-11,9.045715541060295e-13,0.0,0.0,7.924740100790081e-09,1.0638050249127463e-14,1.2776602321515285e-15,4.45758160811933e-16,2.808192307249712e-22,1.4018414252560786e-30,9.920998143761006e-22,1.2952762414464988e-14,3.999612585099622e-12,3.480766898105045e-17,1.2462590663737976e-26,4.7710511328905403e-26,6.423125909079331e-13,6.112205640087144e-21,1.3954968272671304e-13,4.033926159823764e-22,2.705112648718728e-18,2.1122703924299562e-20,9.075882927644223e-20,2.456431973042981e-20,2.800631570800775e-26,4.33234003116068e-27,4.773811552573473e-22,8.538014522890353e-28,7.55451724286739e-21,1.2967901196168852e-24,3.76,0.0,0.7905991115391705,0.9993846451402135,1.4067068654683226e-13,8.157106879973061e-16,2.8819196290966062e-05,2.881919938963618e-05,5.957498978807781e-13,2.152492265357933e-16,0.0006153468873272385,2.0028174273482595e-16,1.3530639667406445e-17,7.718002148605272e-09,1.150807957629449e-10,6.5031888398270824e-12,7.659314523741375e-11,9.517364975552939e-07,1.1391287522865367e-15,4.731976964295598e-11,1.0606878804287025e-12,1.6414595281311147e-16,1.6172739639162867e-13,5.993768417616736e-12,1.0750292668035187e-20,6.115033164809792e-21,1.604989286493712e-13,3.5586271126452195e-23,4.0004399113250746e-12,3.346375827184889e-13,3.005002533733955e-17,8.803244511981428e-23,1.5825230013085177e-20,4.131619083021661e-18,2.175226755135351e-22,3.4351503811873936e-27,1.824963660072875e-31,6.328015307140371e-32,2.4239046465409626e-28,4.398341670062591e-22,6.813453893663338e-32,3.6006988636600976e-16,4.976577664541426e-22,8.945960453563595e-16,3.603142629065688e-21,2.7696956055290697e-25,2.9899389618829403e-13,1.7659069200178207e-15,2.5958373874001952e-22
2.0011658808584537e-09,0.7086851715678619,8.708624266717062e-11,5.39281035831893e-14,4.994573125558866e-11,9.557876818253942e-13,0.0,0.0,8.149515827593064e-09,1.1250059753079817e-14,1.3894100751914885e-15,4.899485364146378e-16,3.139044645391291e-22,1.5232556693644554e-30,1.0491809940233285e-21,1.3648631684158298e-14,4.227964059440085e-12,3.7848129385703677e-17,1.3638652185641696e-26,5.208329258388965e-26,6.792685204233931e-13,6.645464694499033e-21,1.431313947087622e-13,4.507180127075919e-22,2.9382619355478847e-18,2.3679766737343653e-20,9.871443477015407e-20,2.7429882261990435e-20,3.218770121244458e-26,4.978544181794677e-27,5.331805285439229e-22,9.787260286443774e-28,8.447689106951596e-21,1.4912733196276101e-24,3.76,0.0,0.7905982803544092,0.9993841511098855,1.5297720865179994e-13,8.868323420734454e-16,2.9636657275398305e-05,2.963666054354958e-05,6.236055362424491e-13,2.2685010358534694e-16,0.0006158406901349169,2.1208876129948718e-16,1.4385487878796287e-17,7.931019739991709e-09,1.2144074694179636e-10,7.061003067891571e-12,8.095806737211506e-11,9.78731272911365e-07,1.2046228905824676e-15,5.004214403590371e-11,1.1195610142764658e-12,1.7384920128839778e-16,1.7077377029316245e-13,6.333588525625287e-12,1.1286485944976834e-20,6.6063213185203886e-21,1.6526703548101825e-13,3.848129534444993e-23,4.2288634936456375e-12,3.517843796981834e-13,3.2671769051437685e-17,9.842101598175889e-23,1.6991207395726332e-20,4.4839418780653284e-18,2.421127949117376e-22,3.8200212972111e-27,2.0173930884077965e-31,7.043224481985022e-32,2.580504768773838e-28,4.918376205098974e-22,7.446766898828477e-32,3.840507451687175e-16,5.483359960194026e-22,9.701708295536386e-16,3.884379948518579e-21,3.096644383473428e-25,3.037463776569756e-13,1.8666001345633465e-15,2.8031554183696427e-22
2.056364598241934e-09,0.708685277661955,9.208673591264879e-11,5.84713386526016e-14,5.273606248610924e-11,1.0091910664984589e-12,0.0,0.0,8.374292192905623e-09,1.1879183444031135e-14,1.507488526494836e-15,5.369976576170764e-16,3.498286229859719e-22,1.6514262507175516e-30,1.1078634085304517e-21,1.4360036730610537e-14,4.462555606322868e-12,4.106046195740598e-17,1.488919888186713e-26,5.673288056713355e-26,7.172580564284613e-13,7.208769041096272e-21,1.4669373184074248e-13,5.020650357203851e-22,3.184229229497611e-18,2.6463994232143646e-20,1.0712257619624895e-19,3.053666288185722e-20,3.685287379328184e-26,5.699406171238481e-27,5.936922390584411e-22,1.1176580453808003e-27,9.417747108262805e-21,1.7084101548314276e-24,3.76,0.0,0.7905974491705168,0.999383724015034,1.6598097150755775e-13,9.619562453155304e-16,3.0454117397328455e-05,3.0454120839082356e-05,6.518139909742741e-13,2.387137253625951e-16,0.0006162675573885001,2.2425791186819617e-16,1.526948972399823e-17,8.14372068725589e-09,1.2795742968797286e-10,7.649193740732686e-12,8.544163144171731e-11,1.0057259437298387e-06,1.2719485735535724e-15,5.284065070407524e-11,1.1799068419041137e-12,1.8382675519874432e-16,1.800520335721341e-13,6.6824957083206665e-12,1.183235152737942e-20,7.123111259977319e-21,1.7004743909246142e-13,4.151892668281652e-23,4.463531203173027e-12,3.6925311886885375e-13,3.5441238850668446e-17,1.0970107383642754e-22,1.8200594825284507e-20,4.8556187063235e-18,2.6868634911702865e-22,4.235234369849813e-27,2.223490774766459e-31,7.815664257669397e-32,2.7415789969795854e-28,5.482580648783516e-22,8.116867230146185e-32,4.08779665028901e-16,6.025551114707245e-22,1.0497333928592626e-15,4.178107461296812e-21,3.451663858901086e-25,3.0836081792972343e-13,1.9700346423810577e-15,3.020151611312128e-22
2.111563315625414e-09,0.7086853837559567,9.72335405145677e-11,6.326772219801879e-14,5.560208077099161e-11,1.0648465413537622e-12,0.0,0.0,8.599069220487143e-09,1.25254212620294e-14,1.6320694244769572e-15,5.869916665270833e-16,3.8874939059109015e-22,1.7865310634376817e-30,1.1681478147495112e-21,1.5086786179397083e-14,4.703379397331683e-12,4.4449379603308765e-17,1.6216989254030403e-26,6.167020184902757e-26,7.562811981312647e-13,7.802931047109303e-21,1.5023680135932616e-13,5.576518935366781e-22,3.4433354647586902e-18,2.948915791947202e-20,1.1599585277803982e-19,3.389750166823013e-20,4.2042423247835984e-26,6.501174567741097e-27,6.591687222678359e-22,1.2717127016926856e-27,1.0468972833216144e-20,1.950122741275746e-24,3.76,0.0,0.7905966179874933,0.9993833547829324,1.7970114903223676e-13,1.0411902162446947e-15,3.127157665678086e-05,3.127158027623572e-05,6.80361828826755e-13,2.508371539397819e-16,0.000616636561814769,2.3679181240268495e-16,1.6182924406477595e-17,8.356105634371928e-09,1.3462977327562082e-10,8.268498526807992e-12,9.004365740451397e-11,1.0327205100108045e-06,1.3411061729428972e-15,5.5715289290161844e-11,1.2417166133134273e-12,1.9407836636402712e-16,1.8956109846905967e-13,7.040467754844311e-12,1.2387749542011243e-20,7.666050834894001e-21,1.748401726101358e-13,4.4701733772911735e-23,4.704435320452794e-12,3.870370819079585e-13,3.8362430306553994e-17,1.2192195511286317e-22,1.945342680177536e-20,5.2471641295933415e-18,2.9734218870025973e-22,4.68220918534717e-27,2.443760494505044e-31,8.648100225804763e-32,2.9070697435115554e-28,6.09331711286524e-22,8.824619945246243e-32,4.3424964768395563e-16,6.604508670408978e-22,1.1333705064836634e-15,4.4844342195765395e-21,3.8363089841313555e-25,3.128412338596673e-13,2.0762064634330052e-15,3.2469516087414188e-22
