Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68)
6.328260363747081e-06,0.7971054635470549,0.008223902223869373,0.002099167364510475,0.0040291448874562675,0.08975639503222564,0.0,0.0,0.002644248303024461,9.358882306834723e-05,0.030275436144052297,0.0018935267122724474,0.0005937589046062496,1.7424406536367164e-08,1.0072134786915641e-06,1.2754411432034824e-05,0.0044795011164724735,0.004339712077879533,0.00013565365578666123,2.367012107972845e-06,0.0013402919093095055,5.836268909044062e-08,5.320671628844502e-06,9.965087703612443e-05,1.6494304143144235e-06,0.011906796763469769,1.7270089591617345e-06,0.0001866050400547897,4.141841280599885e-05,1.0425504415023554e-06,6.575235155052051e-06,8.865829555394932e-09,1.1912672812679743e-06,1.8233755638668128e-06,3.76,0.0,0.1719453607559303,0.9357318368442072,0.05082386534229481,0.0019138731472032324,0.18465676900763295,0.2477268176841826,4.4534609664394524e-08,9.899515011434501e-11,0.0011316127411948494,0.0006420767170828549,0.004064458440119735,0.0007708314962683163,0.00010887140675727522,0.05546289448077847,0.05043266179577271,0.013027114834008893,0.0005780791104275664,0.00585488466461379,8.09970362541186e-05,2.9743625522046274e-06,6.262909502348256e-05,0.00011298927828214128,0.0013079073945657651,0.00031650905183143094,0.0051684644916948925,0.001055360156131281,0.009892169137189953,4.391356534544511e-08,0.0048675366373726455,0.0007878708190263997,2.1206981763737825e-08,0.0005854597283806331,1.0941655895734335e-07,8.446757400175131e-07,1.9576689455308353e-11,4.406159723524571e-07,1.6739788149131743e-07,9.046928596499805e-07,3.1105728061451374e-12,5.648028748232839e-07,2.953284297937684e-11,4.937254296929608e-08,1.1703606642808334e-11,4.294790874421944e-08,2.3761199052095185e-07,2.781213597673783e-05,1.0179332622543423e-08,0.00031097766528697567,0.002145676435091327,2.0846894154184206e-07,2.8317304011000004e-10,0.0032085735988255128,5.164736951030262e-11,8.856935245165522e-06,4.831330822614538e-10,0.0006706120159339086,6.923976255569824e-06,7.416228097328035e-06,1.9118857588824737e-06
6.357506312394052e-06,0.7973929935167527,0.008190405591650499,0.002098761177655678,0.0040070158406830805,0.09057270133096294,0.0,0.0,0.0026690253807537282,9.619592287211897e-05,0.030866843059505756,0.0019332575209508689,0.0005988532070210485,1.741299338298279e-08,1.009349697334096e-06,1.281074999400396e-05,0.004509561456978371,0.004395833009051329,0.00013785871174297687,2.40579386380784e-06,0.0013601210132713412,5.895496926476389e-08,5.346788068550393e-06,0.00010140242483649491,1.674272966014549e-06,0.01207989873896798,1.7457536840366481e-06,0.00018982818846870748,4.242382669941945e-05,1.0608465108379595e-06,6.615028940554991e-06,8.931469409519141e-09,1.1945218279892015e-06,1.8683256644352575e-06,3.76,0.0,0.17036104969467483,0.9348785858402504,0.051481164778565784,0.0019445741288227972,0.1845758325101887,0.24854779004306113,4.4514987480181844e-08,9.882791268362611e-11,0.0011305808513448114,0.0006396274893258179,0.004060320820727728,0.0007637609558406908,0.00010817475146811812,0.055903144399914215,0.05069827044366525,0.013072227969208811,0.0005760353924217891,0.005934259496302657,8.060383894242509e-05,3.0206395902039547e-06,6.232593518565961e-05,0.00011314416079632779,0.0013131076373325205,0.00031723944127073754,0.005258611919103806,0.0010620664307954275,0.010065648472963118,4.345626470960033e-08,0.004974316413172792,0.0008105793982235307,2.150602438622999e-08,0.0005841944484668443,1.0904346120150961e-07,8.49032261636216e-07,1.9677026586882637e-11,4.4271398604159374e-07,1.6831959912671194e-07,9.24179209999528e-07,3.126448684438018e-12,5.667825538758907e-07,2.963483828433066e-11,4.9383253488135443e-08,1.1741252819987426e-11,4.3926345221906035e-08,2.388662195236655e-07,2.8570477656627826e-05,1.0306562558019488e-08,0.000316517764735648,0.0021921541230427834,2.1272491727455507e-07,2.8296786031926316e-10,0.003269145555753107,5.284627200394946e-11,8.956493748039438e-06,4.879537626747953e-10,0.0006861897243315981,6.868301466836975e-06,7.57056204436599e-06,1.9472040652751913e-06
6.3867522610410234e-06,0.7976783213707503,0.00815524467870505,0.0020977850863340285,0.003984148186693616,0.09138065815132303,0.0,0.0,0.0026934511755418405,9.882566689086185e-05,0.03146098244792688,0.0019731572120590944,0.00060373833382827,1.73876078613406e-08,1.0109105701034513e-06,1.2862415673561787e-05,0.00453896687167302,0.0044515662867109585,0.00014003533108504637,2.4441496022311305e-06,0.0013798722658677355,5.951716475014006e-08,5.370502745424878e-06,0.00010314719570095824,1.6988304901716464e-06,0.012251970178548446,1.7639180623876894e-06,0.00019305078772990765,4.3438676703676506e-05,1.0789992559122313e-06,6.652241809376025e-06,8.994185832620067e-09,1.1974551950603136e-06,1.9136602447930924e-06,3.76,0.0,0.16879486009000158,0.9340275973856506,0.052135861237965576,0.0019753843598380116,0.18449259795148154,0.2493641645374384,4.4494803483936144e-08,9.865352927008388e-11,0.0011295516943987042,0.0006370436363927747,0.00405520901169882,0.0007565926696624344,0.00010745875259827993,0.05633700542973547,0.05095685318353577,0.013116548188498377,0.0005738669970188749,0.006013514372384358,8.019412867367404e-05,3.066864055640089e-06,6.200993195816351e-05,0.0001132610731913068,0.0013178198846843904,0.0003178496336380758,0.005348837248728562,0.001068363152160077,0.010239392457411137,4.299466174352395e-08,0.005081508944284621,0.0008336124755995071,2.180296598956024e-08,0.0005827761015724643,1.0864301900968696e-07,8.530524966865226e-07,1.9769577592701658e-11,4.4451701061122566e-07,1.6913311948243412e-07,9.436824006789784e-07,3.1410882473043635e-12,5.68551740306495e-07,2.972575434708895e-11,4.937754697283608e-08,1.1774548390281389e-11,4.4909546348296994e-08,2.4008732526701974e-07,2.9339027633618177e-05,1.04314816298613e-08,0.00032201527149189655,0.002238715978053719,2.169791600914526e-07,2.8268317219931764e-10,0.0033299413342421373,5.404957750601424e-11,9.05437519883234e-06,4.926725957038857e-10,0.0007017983628657857,6.812015455919734e-06,7.724116916069092e-06,1.9819648944159903e-06
6.413073614823297e-06,0.7979332177391368,0.008122238818943067,0.002096431214452152,0.003962970316758342,0.0921006198054195,0.0,0.0,0.002715129151298468,0.00010121052547050901,0.031997888958942546,0.0020091987900746257,0.0006079555680001817,1.7353152672994436e-08,1.0118328626234728e-06,1.2904954519411505e-05,0.004564871845174627,0.004501383673666622,0.00014196896612721815,2.478284444761097e-06,0.001397576670703515,5.999728613476514e-08,5.389809797266793e-06,0.00010471113712831576,1.7206778786697427e-06,0.012405909897023348,1.7797629904090128e-06,0.00019594990030859358,4.435990850218571e-05,1.0952056100593162e-06,6.683543076462615e-06,9.048122589893033e-09,1.1998236899900998e-06,1.9547742863369984e-06,3.76,0.0,0.16740077570473597,0.933263805607042,0.05272273609277999,0.00200320241053327,0.18441586716820565,0.2500949349247885,4.4476192901501734e-08,9.849086045621246e-11,0.0011286279874219212,0.000634608170794404,0.004049798369086944,0.0007500654181349487,0.00010679879021177132,0.05672201308145515,0.051183634895721225,0.013155764251291602,0.0005718133503227456,0.006084721560864578,7.981198083283975e-05,3.1084106159152083e-06,6.171509871227472e-05,0.00011333449943094884,0.0013216497084213824,0.00031829810104133183,0.005430084227214169,0.0010736816053697087,0.010395935876158073,4.257600157301303e-08,0.005178298262593246,0.0008546156237555332,2.2068347145444207e-08,0.0005813728572375128,1.0826011729452683e-07,8.563856165195272e-07,1.984627347316412e-11,4.458902677583148e-07,1.697736032458172e-07,9.612406850794111e-07,3.1532159544308094e-12,5.699662140546657e-07,2.9798217718969505e-11,4.935872307462643e-08,1.1800841988505671e-11,4.5798151021733935e-08,2.411583022517022e-07,3.0039326928092035e-05,1.0541899160737578e-08,0.00032692402952329817,0.002280675854007362,2.208048512477457e-07,2.823608963002383e-10,0.0033848309036151577,5.5135803010642096e-11,9.140973389499438e-06,4.968295772355884e-10,0.0007158652259670252,6.760892323652424e-06,7.861548112550662e-06,2.012747004720121e-06
6.439394968605571e-06,0.7981863023022597,0.008087999979718598,0.002094638128766701,0.00394125812099095,0.09281371223500853,0.0,0.0,0.002736513757099343,0.00010361134290750433,0.032536720883251144,0.002045353928120295,0.0006120026343106555,1.73080300087494e-08,1.0123073890732195e-06,1.2943778628845034e-05,0.0045902468379744,0.004550866930510558,0.00014387773968429094,2.5120357323491214e-06,0.001415208606423279,6.04528531083492e-08,5.407206683983308e-06,0.00010626856993731557,1.7422749141750932e-06,0.012558935859972215,1.7951261115828416e-06,0.00019884718168910277,4.5288408163682775e-05,1.1112801925954872e-06,6.712787227247814e-06,9.099679251175324e-09,1.2019380201308496e-06,1.9961702549379297e-06,3.76,0.0,0.16602134556823478,0.9325021453727849,0.05330727199953199,0.0020311005143331885,0.18433754112864162,0.2508219170084559,4.4457192103057566e-08,9.832311814874697e-11,0.001127706855721837,0.0006320731396485175,0.004043641543190934,0.000743473308702763,0.00010612496467517766,0.05710184145552407,0.05140484870419923,0.013194349062915502,0.000569667093121477,0.006155795378005079,7.94177732725387e-05,3.149895306758541e-06,6.141088309390124e-05,0.00011337844441532779,0.0013250959325501969,0.0003186531415791428,0.005511353009964667,0.001078671716664969,0.010552596720365787,4.2154702738509233e-08,0.005275353780222006,0.0008758739472445193,2.233189991142801e-08,0.0005798533801630166,1.0785670014770879e-07,8.594512348130633e-07,1.991677724292133e-11,4.470301734756405e-07,1.7032815527596807e-07,9.78795981223964e-07,3.1643606008820298e-12,5.712144541444582e-07,2.9861926103512446e-11,4.93272605292855e-08,1.1823704108931736e-11,4.668996671677687e-08,2.422030271244451e-07,3.074766156138625e-05,1.0650384896332086e-08,0.00033179357325164243,0.0023226711225919996,2.2462611006229217e-07,2.8197783177763414e-10,0.003439868461192337,5.6224640617477187e-11,9.22610266909056e-06,5.008988863296273e-10,0.000729943588811523,6.7093778023707466e-06,7.998160365463856e-06,2.0430306545137833e-06
6.465716322387845e-06,0.7984375638748586,0.008052582267394798,0.0020924168260210594,0.003919041342229536,0.09351989475746958,0.0,0.0,0.0027576012069149896,0.00010602697149493115,0.033077343604137305,0.0020816117960009025,0.0006158795488173495,1.7252574931115713e-08,1.0123437591162962e-06,1.2978928217228737e-05,0.004615092641621562,0.00460000733498736,0.00014576085913056667,2.5453863546204246e-06,0.0014327638995988961,6.088386208086566e-08,5.422714199595803e-06,0.0001078190398289882,1.7636129648485713e-06,0.012711013374651721,1.8100032379704626e-06,0.0002017420090781603,4.622399666837445e-05,1.1272159929571665e-06,6.739994162229163e-06,9.148855252536486e-09,1.20380139370264e-06,2.037834115082366e-06,3.76,0.0,0.16465654433078486,0.9317427506746309,0.053889366693717966,0.00205907476472665,0.18425774001088366,0.25154508338464027,4.4437830380427996e-08,9.815063429422973e-11,0.0011267884614248064,0.000629442985791885,0.004036759151854293,0.0007368228738228479,0.00010543811384408873,0.05747649494189472,0.05162055720870941,0.013232308097871449,0.0005674321624977955,0.006226719202408278,7.901211928075008e-05,3.191309401221402e-06,6.109776099335615e-05,0.0001133935492291256,0.0013281646794992888,0.00031891674089203287,0.0055926247034195535,0.0010833357454376345,0.010709330137967592,4.1731148283477826e-08,0.005372643999481054,0.0008973836863434198,2.25935694799418e-08,0.0005782213935968052,1.0743354373374846e-07,8.622521646616206e-07,1.99811546654406e-11,4.479400167555985e-07,1.7079782322463003e-07,9.96340570382616e-07,3.1745326953629775e-12,5.72298769378236e-07,2.9916998898847034e-11,4.928348496468509e-08,1.1843184507562808e-11,4.7584691913078214e-08,2.43221793903061e-07,3.1463917021177066e-05,1.0756914676980327e-08,0.0003366218031475548,0.0023646866741890656,2.2844155449878138e-07,2.81535731292241e-10,0.0034950385440225755,5.731564299311972e-11,9.309715807723432e-06,5.048783639717854e-10,0.0007440272486386201,6.657518022160767e-06,8.133867968232388e-06,2.072795788950107e-06
6.492037676170119e-06,0.798686992582828,0.008016039398159161,0.0020897785058981533,0.0038963493103153436,0.09421913258416285,0.0,0.0,0.0027783879646035505,0.00010845625406949711,0.03361962383306192,0.0021179616938689656,0.0006195865506709356,1.7187137067018217e-08,1.0119521247886918e-06,1.3010447555415674e-05,0.0046394103827972705,0.004648796674908949,0.00014761757866772494,2.5783199352507903e-06,0.0014502385586214642,6.129036110756528e-08,5.436355565555781e-06,0.00010936211086590747,1.7846837826741638e-06,0.012862109486138973,1.824391033705115e-06,0.00020463378148445152,4.716649443984878e-05,1.1430062741485865e-06,6.765186194016243e-06,9.195653233452425e-09,1.2054172389568825e-06,2.0797518240419664e-06,3.76,0.0,0.16330633823837945,0.930985750642086,0.054468922335495204,0.0020871213155169155,0.18417658022205496,0.25226440853228593,4.441813611263169e-08,9.797373564859467e-11,0.0011258729607771982,0.000626722111238575,0.004029171942243428,0.0007301204784190075,0.00010473906285902146,0.057845981800217716,0.05183082546106142,0.013269646971660672,0.0005651124660299944,0.006297476769327313,7.859562443737314e-05,3.232644437751798e-06,6.077620237519189e-05,0.0001133804757325144,0.0013308624107173856,0.00031909095248788637,0.0056738808539838195,0.0010876763411877487,0.0108660920220473,4.130570952357319e-08,0.005470137969194567,0.0009191410094207226,2.2853304278122567e-08,0.0005764806423997525,1.069914236205239e-07,8.647915128774101e-07,2.0039478268675716e-11,4.4862346253605837e-07,1.7118379596122496e-07,1.0138668482938342e-06,3.1837438169983533e-12,5.73221635046461e-07,2.9963564634853974e-11,4.922772917988967e-08,1.1859336343511327e-11,4.8482029221338096e-08,2.4421490822483474e-07,3.218797648999222e-05,1.0861466983353869e-08,0.00034140670675707397,0.0024067076882829594,2.3224983767522337e-07,2.810363674575419e-10,0.0035503259114798573,5.840836669035622e-11,9.391768922483726e-06,5.087660401554619e-10,0.0007581101534079238,6.605358424266653e-06,8.268587500239107e-06,2.102023760050996e-06
6.5183590299523925e-06,0.7989345798293207,0.00797842461312339,0.0020867345420581464,0.0038732109012941927,0.09491139664129288,0.0,0.0,0.0027988707408536863,0.00011089802590346681,0.03416342975004771,0.0021543930642244176,0.000623124094418397,1.7112078691761478e-08,1.011143128397712e-06,1.3038384781053185e-05,0.004663201511175177,0.004697227239946594,0.0001494471991809466,2.6108208467913296e-06,0.0014676287734135393,6.167244797660358e-08,5.448156277339775e-06,0.00011089736549709897,1.805479506164e-06,0.013012192963235174,1.8382869958147197e-06,0.0002075219197278358,4.811572149239043e-05,1.158644576643717e-06,6.788387901726807e-06,9.240078927625853e-09,1.2067891915465337e-06,2.1219093539188477e-06,3.76,0.0,0.16197068548944396,0.9302312695442873,0.05504584549048944,0.0021152363821976923,0.184094174409647,0.25297986881622847,4.4398136768000255e-08,9.779274318231776e-11,0.001124960504147501,0.0006239148705237134,0.004020900751738303,0.0007233723152530265,0.0001040286231293742,0.05821031399213907,0.05203572075908719,0.013306371424398214,0.0005627118758778069,0.006368052182442459,7.816888574306012e-05,3.2738922224769893e-06,6.044667060211312e-05,0.00011333990419499456,0.001333195898884228,0.0003191778902059109,0.005755103455734942,0.0010916965243227988,0.011022839052444304,4.08787458521938e-08,0.005567805317510721,0.0009411420196895013,2.311105592300908e-08,0.000574634885292237,1.0653111334023047e-07,8.670726623360571e-07,2.009182694662136e-11,4.490845259363298e-07,1.714873941789803e-07,1.0313673340922877e-06,3.1920065533172122e-12,5.739856836551076e-07,3.000176030108107e-11,4.9160332069807206e-08,1.1872215980544581e-11,4.938168575191391e-08,2.451826863740199e-07,3.291972100729121e-05,1.096402286848809e-08,0.00034614635956710995,0.0024487196471104783,2.3604964882487437e-07,2.8048152857673783e-10,0.003605715559383395,5.950237263374126e-11,9.47222151096306e-06,5.125601346083676e-10,0.0007721864092007611,6.5529432434709146e-06,8.4022379506703e-06,2.130697332703938e-06
6.544680383734666e-06,0.7991803182597951,0.007939790602754846,0.0020832964541780065,0.0038496545016151857,0.09559666338467551,0.0,0.0,0.002819046489851349,0.00011335111657357774,0.03470863113398669,0.0021908955030559354,0.000626492841787248,1.7027772828919054e-08,1.0099278508000752e-06,1.3062791684593754e-05,0.004686467787039179,0.004745291812424598,0.0001512490679279748,2.642874228447437e-06,0.001484930914544071,6.203026809409854e-08,5.4581439559097835e-06,0.0001124244045164143,1.8259926617274898e-06,0.013161234279673077,1.8516894323763757e-06,0.00021040586637042472,4.907149757227113e-05,1.1741247211291858e-06,6.80962598115385e-06,9.282141051082332e-09,1.2079210814905126e-06,2.164292712723541e-06,3.76,0.0,0.1606495365934757,0.9294794268041553,0.055620047098624635,0.0021434162430680444,0.18401063148235844,0.2536914424846976,4.437785890858779e-08,9.760797157609363e-11,0.0011240512360432826,0.000621025564663763,0.0040119664710804755,0.000716584400057997,0.000103307591323347,0.0585695070131202,0.05223531244785617,0.013342487305683534,0.0005602342230451432,0.006438429924238301,7.773249088015358e-05,3.315044830637092e-06,6.010962185734143e-05,0.00011327253097606327,0.0013351722005504095,0.00031917972080382695,0.005836274956515185,0.0010953996664834753,0.011179528733334,4.0450604545957934e-08,0.005665616280931992,0.0009633827618049671,2.336677916771478e-08,0.0005726878874885631,1.0605338303691183e-07,8.690992546403174e-07,2.0138285555805986e-11,4.493275458918587e-07,1.7171006113416605e-07,1.0488346784946186e-06,3.1993344353527874e-12,5.745936946201822e-07,3.0031730799047136e-11,4.9081637555579567e-08,1.1881882787889573e-11,5.028337344939161e-08,2.461254543437105e-07,3.365902962891251e-05,1.1064565884476373e-08,0.0003508389255041122,0.0024907083476577436,2.3983971414832566e-07,2.798730144617241e-10,0.0036611927327416913,6.059722667735149e-11,9.551036462136704e-06,5.162590562002778e-10,0.0007862502865722963,6.500314428976265e-06,8.53474086769468e-06,2.1588006823302994e-06
6.57100173751694e-06,0.7994242017193715,0.007900189430626519,0.002079475880487673,0.003825707972830148,0.09627491461630497,0.0,0.0,0.0028389124057919806,0.0001158143518012686,0.035255099489411336,0.00222745877060728,0.0006296936535516134,1.693460141191003e-08,1.008317761932742e-06,1.3083723403106091e-05,0.0047092112691253215,0.00479298365785586,0.00015302257819860168,2.6744659928354145e-06,0.001502141532211289,6.236401234555344e-08,5.466348217164249e-06,0.0001139428470101927,1.8462161625148664e-06,0.013309205594182395,1.8645974400594443e-06,0.00021328508563314347,5.003364229532058e-05,1.1894408114790333e-06,6.8289291077413535e-06,9.321851195004917e-09,1.20881692053435e-06,2.2068879650168867e-06,3.76,0.0,0.15934283472808491,0.9287303370161454,0.0561914424405124,0.002171657240320933,0.18392605663312872,0.2543991096632064,4.435732819515458e-08,9.741972876618877e-11,0.0011231452951324986,0.0006180584353526645,0.004002390008162281,0.0007097625672581099,0.00010257674846537582,0.058923579724844105,0.05242967172315616,0.01337800055976838,0.0005576832919175214,0.006508594865952269,7.72870174944467e-05,3.3560946077788095e-06,5.9765504580417035e-05,0.00011317906653532339,0.0013367986290696722,0.0003190986568871654,0.005917378263539631,0.0010987894708933512,0.011336119429407354,4.002162063433011e-08,0.0057635417322068495,0.0009858592284028027,2.3620431846949608e-08,0.0005706434135005128,1.0555899814420398e-07,8.708751731922603e-07,2.017894451500267e-11,4.493571592325209e-07,1.7185335391868032e-07,1.066261671729538e-06,3.2057418732344528e-12,5.750485804878158e-07,3.0053628384826363e-11,4.899199368043838e-08,1.1888398854161937e-11,5.1186809414957996e-08,2.4704354690852454e-07,3.440577958500702e-05,1.1163082012474282e-08,0.0003554826573375746,0.0025326599131340515,2.4361879763335034e-07,2.792126323967254e-10,0.003716742938024947,6.169250012844701e-11,9.628180065258734e-06,5.198614023108968e-10,0.0008002962265598623,6.447512714622909e-06,8.666020451397276e-06,2.186319393733861e-06
