Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043)
1.089341339642127e-17,0.46460540045236276,4.646031361356793e-27,4.725252022171061e-32,5.058218548012574e-32,3.873462599740632e-29,0.0,0.0,5.405252070876799e-21,1.1799504817042698e-36,5.518943331824509e-47,8.779303575471857e-49,2.271383565954475e-55,4.463918759319617e-68,1.2721316439663668e-48,2.9123682028061226e-38,1.3120149697799807e-35,4.3934026017058685e-49,4.873478668105754e-67,5.873271569564087e-66,1.5407009221441453e-38,7.631157671956466e-58,2.7765138396796296e-29,2.0138009852757527e-64,1.2576843723014321e-51,2.2891214134497776e-59,4.403169659092222e-45,1.445356802955536e-43,1.106297211637691e-79,3.6747843902943028e-65,2.4670543613494048e-64,3.10759403441626e-63,5.850247757800643e-56,2.4098607097861e-65,3.76,0.0,0.7106426769991223,0.9999999999995466,6.575579587054561e-43,1.5295960375925443e-48,7.279114973166055e-18,7.279114973166055e-18,3.837264451921969e-38,8.032316813560512e-44,4.5344140395781456e-13,2.5870985478181774e-41,1.2135447619678227e-43,5.4052567168603105e-21,1.2385387844451918e-32,4.1472743993647514e-41,5.339603615142074e-33,2.310663752070807e-20,3.2683899058033956e-40,5.057348864286155e-32,9.218304487498825e-27,6.291985488591897e-42,1.92869996142341e-38,1.5448949892088658e-34,6.885686371269913e-48,3.2621083383773743e-49,2.776513842676606e-29,4.795722590827074e-58,1.3120149697801384e-35,2.474560606587234e-32,9.566626756130631e-53,4.147910681530333e-62,2.1018306440738593e-64,2.5525157213078777e-50,4.708694537347439e-62,1.3253437890941787e-69,4.083984750457665e-74,8.947064260764584e-74,1.1637486649403426e-63,1.7336435780834952e-63,4.38525596251501e-74,2.129759468235122e-47,3.685354546962988e-54,2.947449723930609e-45,1.5615601623255929e-52,7.779865427621166e-74,3.873462592116864e-29,8.69304042869463e-36,1.8806783537687034e-54,6.442953761991957e-47,4.584756977650974e-44,3.6599539051532177e-47,1.270545400960992e-64,1.2242263146475415e-34,1.1575903022653589e-57,1.1535615677201384e-50,4.407403144366974e-62,3.7487768475248524e-62,9.218304479324625e-27,5.950851117194774e-79,6.987981723915729e-62,1.0357257441043019e-58,7.692696156215775e-63,5.567390580801679e-94,9.609970528480427e-71
2.1796291096401553e-17,0.46460540045236276,9.296099864289449e-27,9.454610150059298e-32,2.0246056289714447e-31,7.750290510252135e-29,0.0,0.0,1.0815200277356287e-20,4.722876966521003e-36,4.418510419170276e-46,7.028782880604556e-48,1.8184879531970646e-54,3.5738492555375964e-67,5.091841841324615e-48,1.1657062641921108e-37,5.251479088773748e-35,3.517393453369418e-48,3.9017635832291476e-66,4.702188458463617e-65,6.166818871058403e-38,6.109566207185132e-57,5.555439935770723e-29,3.22470536662099e-63,1.0069122237474225e-50,1.8331537853621296e-58,1.7624153626932014e-44,5.785193920262818e-43,2.1456735525151588e-78,2.9420619384156682e-64,3.9506473779864596e-63,2.4885957833955035e-62,4.6837556697961995e-55,3.860263911910597e-64,3.76,0.0,0.7106426769991223,0.9999999999990927,5.264461903463364e-42,1.224606889940222e-47,1.4564554112251457e-17,1.4564554112251457e-17,1.5359057991044743e-37,3.215020007216484e-43,9.072767439637823e-13,1.0355136363249816e-40,4.857341844973395e-43,1.0815209573264617e-20,4.957382862797351e-32,1.6774508630339013e-40,2.1372329869046135e-32,4.623335031283568e-20,1.3082077292094857e-39,2.0242575288610703e-31,1.8444617927249526e-26,2.5184339648467716e-41,7.719826182540021e-38,6.18360606898779e-34,2.7560690079947905e-47,1.3056969038495053e-48,5.555439947766439e-29,3.839494081745821e-57,5.25147908877501e-35,9.904691316429598e-32,7.659118323243982e-52,6.641831243140411e-61,3.366842577239946e-63,2.0435649024028806e-49,7.540047371339365e-61,2.1222768612500488e-68,6.539696633465919e-73,1.4463459895159086e-72,9.317065362967771e-63,1.401604380662221e-62,7.022122946284511e-73,1.7051025384162163e-46,2.9505252773276048e-53,2.3597519545765213e-44,1.2501976151461828e-51,1.2457921105099492e-72,7.750290479737196e-29,3.479481643178484e-35,1.5056861851136005e-53,5.158280601104399e-46,1.8350976131933328e-43,1.4649353790572164e-46,1.0174668367761326e-63,4.900095684433042e-34,9.267428923785715e-57,9.235506689816356e-50,7.057587455460393e-61,6.0029060602101946e-61,1.8444617894531426e-26,9.52911517764426e-78,5.7025200405244234e-61,8.373718176831186e-58,6.159741701913801e-62,1.8005868022515678e-92,1.5535094573463499e-69
4.3602046496362115e-17,0.46460540045236276,1.8596238743928503e-26,1.891332868916882e-31,8.101059686594359e-31,1.5503946357605083e-28,0.0,0.0,2.163509669033564e-20,1.8897659698237145e-35,3.53615121068631e-45,5.625165420689093e-47,1.4553430413487114e-53,2.860165561170108e-66,2.037399975414937e-47,4.664343443580564e-37,2.101275672308702e-34,2.8149837625900286e-47,3.1226244868675812e-65,3.7631798614522455e-64,2.467530813779569e-37,4.889509786137883e-56,1.1113292110455958e-28,5.161628665826069e-62,8.058358001232196e-50,1.4672662242558988e-57,7.051957102500792e-44,2.3148311244330666e-42,4.632263517770044e-77,2.3545437033376071e-63,6.323725525305333e-62,1.991885565427761e-61,3.7484284449016887e-54,6.18001403287508e-63,3.76,0.0,0.7106426769991223,0.999999999998185,4.213169500095384e-41,9.800576949733504e-47,2.913543239042226e-17,2.913543239042226e-17,6.145623793233213e-37,1.2864267783300395e-42,1.814947369184255e-12,4.1434033631382066e-40,1.9435696026621182e-42,2.1635115285807978e-20,1.9835988739730837e-31,6.851716262965343e-40,8.551715822386705e-32,9.248677589678637e-20,5.234534935488563e-39,8.099666832942043e-31,3.6897244805589035e-26,1.0077016516966924e-40,3.0889360266911054e-37,2.4742478792780464e-33,1.1027865960743023e-46,5.224515881579285e-48,1.111329215845444e-28,3.072762173137213e-56,2.10127567230971e-34,3.9631666715798626e-31,6.129622420558823e-51,1.063051826869562e-59,5.390080820698866e-62,1.6354731174018117e-48,1.2068987131008216e-59,3.397025111929133e-67,1.046777354161262e-71,2.3587932616964944e-71,7.456483862077957e-62,1.1435343926433752e-61,1.1239969327538999e-71,1.3646002124222613e-45,2.3613182054774174e-52,1.8885187401612205e-43,1.0005380364570138e-50,1.9940786949952485e-71,1.5503946235505567e-28,1.3922458807301195e-34,1.205006507475816e-52,4.128192187335604e-45,7.34278077796225e-43,5.8616497267882e-46,8.143859475497471e-63,1.9606765407861154e-33,7.416228130970094e-56,7.391212210675323e-49,1.129673615874824e-59,9.608542109823186e-60,3.689724467467402e-26,1.5252790090478892e-76,4.7364317962057083e-60,6.832152405467734e-57,4.9311176455944226e-61,5.870334640767919e-91,2.5335646212338538e-68
8.721355729628324e-17,0.46460540045236276,3.719652399830162e-26,3.783077490072372e-31,3.240951383767121e-30,3.1011258157630787e-28,0.0,0.0,4.3274889516375866e-20,7.560294421010674e-35,2.8294582332840767e-44,4.500991677699106e-46,1.1644955556569737e-52,2.2885669936711356e-65,8.150926543015114e-47,1.866041088505202e-36,8.40647095754919e-34,2.25241469207296e-46,2.4986185052614444e-64,3.0111156535420253e-63,9.871730014690533e-37,3.9123507139920435e-55,2.2228996389838595e-28,8.2602863468358e-61,6.4479107464294656e-49,1.1741106043081385e-56,2.821242036397171e-43,9.260831824626374e-42,1.1246832776937898e-75,1.8839927000548578e-62,1.0120113172640393e-60,1.5939124842385655e-60,2.999312945545042e-53,9.890896813146833e-62,3.76,0.0,0.7106426769991223,0.9999999999963697,3.371175727638356e-40,7.84195060988568e-46,5.827718894676385e-17,5.827718894676385e-17,2.458649685773224e-36,5.146544781687671e-42,3.630288400459379e-12,1.657631146571043e-39,7.775545320170391e-42,4.327492670983375e-20,7.935687136576155e-31,2.852933124033384e-39,3.421243183155161e-31,1.849936270634694e-19,2.094154825978268e-38,3.2403941517774994e-30,7.380249855762044e-26,4.031462979070707e-40,1.235775549910135e-36,9.898602648117885e-33,4.411864461909336e-46,2.0901685700225626e-47,2.2228996581863797e-28,2.4586766098918567e-55,8.40647095755725e-34,1.585524733922561e-30,4.90462923968045e-50,1.700993089971728e-58,8.626635675665035e-61,1.3086270248832405e-47,1.9314309452492867e-58,5.43634618012826e-66,1.6751845587833192e-70,3.914698430125501e-70,5.966319870779127e-61,9.4992775286208e-61,1.798760867203334e-70,1.0918874463609957e-44,1.8894153455589384e-51,1.5111019236866216e-42,8.005824198906296e-50,3.1911751280312274e-70,3.1011257669153147e-28,5.5698900988854706e-34,9.641882095696682e-52,3.3031809660740993e-44,2.937590444238654e-42,2.3450416135195776e-45,6.516739020373428e-62,7.843982878975833e-33,5.9332587943558655e-55,5.914092751776491e-48,1.8078455749203412e-58,1.537678207801468e-58,7.380249803387513e-26,2.440943002521642e-75,4.0662097833267635e-59,5.675812335742795e-56,3.9479673074234935e-60,1.9457921882535573e-89,4.204759683352552e-67
1.744365788961255e-16,0.46460540045236265,7.439712448742782e-26,7.566570385720638e-31,1.2964860627275609e-29,6.202588217896178e-28,0.0,0.0,8.655447516878238e-20,3.0243638942844786e-34,2.2637815151565333e-43,3.601142734421148e-45,9.316849091105217e-52,1.8310274140999512e-64,3.2606359440691803e-46,7.464771743023501e-36,3.3628620560321775e-33,1.8021028297878215e-45,1.9991557768395494e-63,2.409121259962917e-62,3.9490133806766494e-36,3.130177754081293e-54,4.44604046686526e-28,1.3217802705151303e-59,5.1588183865798746e-48,9.394079862187992e-56,1.1285886598951413e-42,3.7046342163319353e-41,3.0265860792937973e-74,1.5073372701330666e-61,1.6193903149634208e-59,1.2752921924475748e-59,2.399679263517378e-52,1.582773476626162e-60,3.76,0.0,0.7106426769991222,0.999999999992739,2.6971966602600262e-39,6.274156171338286e-45,1.1656070205944703e-16,1.1656070205944703e-16,9.835399073989493e-36,2.058785456813137e-41,7.260969586346552e-12,6.631064221894337e-39,3.1104723279293627e-41,8.655454955364144e-20,3.174533200364537e-30,1.2307137760205722e-38,1.3686086519784918e-30,3.700073293919623e-19,8.377301052053733e-38,1.2962631519257902e-29,1.4761300604309288e-25,1.6127165932754295e-39,4.943504505551333e-36,3.9597633069221757e-32,1.7648894021763622e-45,8.361530888915974e-47,4.446040543681592e-28,1.9671280700678297e-54,3.362862056038625e-33,6.342615099279058e-30,3.924075951965407e-49,2.7211110411710924e-57,1.3804620527262009e-59,1.0470010423701022e-46,3.0906039529596577e-57,8.699038857521688e-65,2.6805679390836814e-69,6.711756240538986e-69,4.773508914072072e-60,8.159020745681491e-60,2.878309642227784e-69,8.735928116334708e-44,1.5116790219661723e-50,1.208996323272126e-41,6.40526707510825e-49,5.106399641301372e-69,6.202588022489167e-28,2.2281373675950928e-33,7.714236820603402e-51,2.6427956855164076e-43,1.175131811046741e-41,9.380930164664804e-45,5.21405367216998e-61,3.1378485129061706e-32,4.745697378116e-54,4.731723442319647e-47,2.89284718634782e-57,2.460534339353767e-57,1.4761300394794115e-25,3.905906123187549e-74,3.695470230839232e-58,4.8755965595864996e-55,3.1623924620484687e-59,6.653754343985418e-88,7.209089402735742e-66
3.4888262209581e-16,0.46460540045236276,1.4879844538720018e-25,1.5133570790389834e-30,5.186155275915065e-29,1.2405513190674474e-27,0.0,0.0,1.7311364647489969e-19,1.2097947846503595e-33,1.811111187610138e-42,2.881062942590936e-44,7.453833247794756e-51,1.4648914349770335e-63,1.3043074286463379e-45,2.986030118212561e-35,1.345199558852756e-32,1.4417506740206814e-44,1.5995144322437161e-62,1.9273885188187035e-61,1.5796696295193455e-35,2.5042610781429484e-53,8.89232201064755e-28,2.1149560027309685e-58,4.1272506338029714e-47,7.515748942741381e-55,4.514538334524222e-42,1.4819139856823003e-40,1.001397734784834e-72,1.2059270629560278e-60,2.59116227344473e-58,1.0202995560664002e-58,1.9198362695446466e-51,2.532621566933565e-59,3.76,0.0,0.7106426769991221,0.9999999999854776,2.157859764569759e-38,5.019563222780702e-44,2.3312772828481343e-16,2.3312772828481343e-16,3.9343196510246666e-35,8.235476915725285e-41,1.4522328451470291e-11,2.652533615362064e-38,1.2442404128909173e-40,1.7311379522428135e-19,1.2698649504921703e-29,5.638665734729966e-38,5.474657372836336e-30,7.400347340294555e-19,3.3510567721249247e-37,5.18526359750372e-29,2.9523402093967614e-25,6.451130128494402e-39,1.9774822653028193e-35,1.5839697734191812e-31,7.059844787055049e-45,3.3448893826474584e-46,8.892322317925375e-28,1.5737771947473573e-53,1.3451995588579137e-32,2.537149273104998e-29,3.139409792227474e-48,4.351585660207258e-56,2.2088987545143793e-58,8.376406041369775e-46,4.945217886260681e-56,1.3919170377839188e-63,4.28912675966095e-68,1.2171754005037833e-67,3.818988118461907e-59,7.421772835459002e-59,4.605527960721511e-68,6.9890728908125375e-43,1.2094057871927364e-49,9.672429739000438e-41,5.1244562604652214e-48,8.170654997563626e-68,1.2405512409014216e-27,8.912912138855293e-33,6.171680412072247e-50,2.1143369178309904e-42,4.700718517141509e-41,3.752524981909381e-44,4.171510815085002e-60,1.255190479215795e-31,3.7945632787477326e-53,3.785558459196147e-46,4.628790920195752e-56,3.9370543201863e-56,2.952340125587284e-25,6.24976766966633e-73,3.664059770958811e-57,4.435912706205951e-54,2.535984314853712e-58,2.871684122557173e-86,1.3073734355178847e-64
6.97774708495179e-16,0.46460540045236276,2.9760156687282505e-25,3.0267630053407116e-30,2.0745043153581795e-28,2.4811363810281624e-27,0.0,0.0,3.4623198909235138e-19,4.8392775942896764e-33,1.4489233403705708e-41,2.304924242897103e-43,5.963208348255596e-50,1.1719409059117227e-62,5.217335688563396e-45,1.1944362830194822e-34,5.380907709347556e-32,1.153427865756982e-43,1.2798241391472838e-61,1.5419474381475972e-60,6.318807074863351e-35,2.0034564063330864e-52,1.778488465029011e-27,3.3840156603537454e-57,3.3018788762314056e-46,6.012804402342487e-54,1.805852071636898e-41,5.927776540825442e-40,3.070353514574139e-71,9.647645493264039e-60,4.145969839604768e-57,8.162674323194219e-58,1.5359082257506025e-50,4.052341716734975e-58,3.76,0.0,0.7106426769991219,0.9999999999709549,1.726328786704275e-37,4.015745894432485e-43,4.662617807355461e-16,4.662617807355462e-16,1.573759824905299e-34,3.294257775789946e-40,2.9045032155128887e-11,1.0610350283614683e-37,4.977069736357357e-40,3.4623228649765934e-19,5.079563139379398e-29,2.828012077062607e-37,2.189907502558508e-29,1.4800895432264711e-18,1.340449977052429e-36,2.0741476375997563e-28,5.904760504353964e-25,2.5805055576118186e-38,7.910089982522272e-35,6.336007987835998e-31,2.823995298151694e-44,1.3380957193359727e-45,1.7784885879426385e-27,1.2590516870190972e-52,5.380907709388814e-32,1.0148803538881204e-28,2.511587445407317e-47,6.955003473064479e-55,3.53436340011132e-57,6.701283904406195e-45,7.912549852386219e-55,2.2271239782793085e-62,6.862777034626726e-67,2.4059091190644054e-66,3.0552625244552213e-58,7.368388891794783e-58,7.369026656880841e-67,5.591388814246582e-42,9.675558475660274e-49,7.738127442848345e-40,4.09966125271095e-47,1.3073380452206244e-66,2.4811360683573708e-27,3.565237390112581e-32,4.9374582867433665e-49,1.6915096814950154e-41,1.8803256616818768e-40,1.5010407113077587e-43,3.3373204124607767e-59,5.020864066561621e-31,3.0322486003676594e-52,3.0285186504257423e-45,7.406253797217982e-55,6.299446416997626e-55,5.904760169109244e-25,9.999882569239768e-72,4.063413441142805e-56,4.405235186439335e-53,2.0383562190406668e-57,1.1542668630745509e-84,2.5842166888522985e-63
1.395558881293917e-15,0.4646054004523628,5.952097285883989e-25,6.053598239566291e-30,8.298101666087e-28,4.96230677457156e-27,0.0,0.0,6.924686743481231e-19,1.9357307290786884e-32,1.1591524272653095e-40,1.8439919666554918e-42,4.770623629409732e-49,9.375637571835133e-62,2.0869553664507862e-44,4.777793212789224e-34,2.152384978007509e-31,9.227531621410831e-43,1.0241630178825972e-60,1.2335726283921301e-59,2.5275485415313932e-34,1.6027841310042608e-51,3.557000813788733e-27,5.4144938940434915e-56,2.641534444728205e-45,4.810343577920764e-53,7.223481748331421e-41,2.3711347342842977e-39,9.591858277823545e-70,7.718207985444799e-59,6.633639851757388e-56,6.530274063496526e-57,1.228745569879661e-49,6.48386451737608e-57,3.76,0.0,0.7106426769991214,0.9999999999419096,1.3810794186569584e-36,3.212634841543956e-42,9.32529885637011e-16,9.325298856370113e-16,6.295102906299385e-34,1.3177165048249736e-39,5.8090383456198933e-11,4.244183250355305e-37,1.990853607321422e-39,6.9246926877280835e-19,2.031845919320478e-28,1.5892209111316966e-36,8.759719115045869e-29,2.9601991613086198e-18,5.3618544247503486e-36,8.296674947442193e-28,1.1809601082370515e-24,1.032213527740446e-37,3.1640681713827846e-34,2.534428966646796e-30,1.1296095533384561e-43,5.3533392933915585e-45,3.5570013054482165e-27,1.0072533781768907e-51,2.152384978040513e-31,4.059562686011248e-28,2.0092937977285377e-46,1.110355315713858e-53,5.655074556536754e-56,5.361090730655762e-44,1.2660240686231447e-53,3.563443930920434e-61,1.0980581890610108e-65,5.3163348249602034e-65,2.444238244414014e-57,8.184140677545176e-57,1.1790575028720834e-65,4.473160595075259e-41,7.740670682523752e-48,6.19057539290112e-39,3.2797662229670388e-46,2.0917674655953073e-65,4.9623055238730455e-27,1.4261094627556077e-31,3.9500083276158295e-48,1.3532238017280383e-40,7.521379153485736e-40,6.004225361195956e-43,2.669908404787119e-58,2.008366056564817e-30,2.4202875099275323e-51,2.4228436723729656e-44,1.1850156678317265e-53,1.0079241866474225e-53,1.1809599741378067e-24,1.6000015525924666e-70,5.062144499909457e-55,4.894519491709813e-52,1.6459374868100894e-56,5.175635875424641e-83,5.7103904743320414e-62
2.791127226891393e-15,0.4646054004523628,1.1904337269968672e-24,1.2107362235710529e-29,3.319257542575691e-27,9.924648640160124e-27,0.0,0.0,1.3849420449431398e-18,7.742962299614836e-32,9.273274417120343e-40,1.4752514286440125e-41,3.8165220840673145e-48,7.500553053718584e-61,8.347862816369952e-44,1.911126588349108e-33,8.609583695052207e-31,7.382067795933054e-42,8.198017671113334e-60,9.868640194089132e-59,1.0110245589526535e-33,1.2822348882794488e-50,7.114024794633164e-27,8.663245274058093e-55,2.1132400864017494e-44,3.848343619723882e-52,2.889407380135023e-40,9.484587158221525e-39,3.031883521732361e-68,6.174603014957274e-58,1.0613894074990994e-54,5.224310619154402e-56,9.8300933971596e-49,1.0374277446770105e-55,3.76,0.0,0.7106426769991205,0.999999999883819,1.1048700891752482e-35,2.57012312214534e-41,1.8650660954399395e-15,1.8650660954399403e-15,2.518053625606311e-33,5.270892748354917e-39,1.1618086163421744e-10,1.6976819052359276e-36,7.963498620095686e-39,1.3849432322366772e-18,8.127424971824113e-28,1.002097116955539e-35,3.5039054647966113e-28,5.920418396225387e-18,2.1447526569769906e-35,3.318686857736955e-27,2.3619282190812206e-24,4.128881547301937e-37,1.2656336993166851e-33,1.0137767349449929e-29,4.518460740088359e-43,2.142068187020975e-44,7.11402676128088e-27,8.058076034597473e-51,8.609583695316236e-31,1.6238333131721668e-27,1.6074445691022438e-45,1.768760843875599e-52,9.0481707246212e-55,4.288897991957955e-43,2.025651362061605e-52,5.701547352558693e-60,1.7569039558644605e-64,1.320007971301239e-63,1.95540094569079e-56,1.0210364275701696e-55,1.886498383598771e-64,3.5785440414121604e-40,6.19278455401265e-47,4.952489653137758e-38,2.6238258228688284e-45,3.346849207998899e-64,9.92464363731963e-27,5.704466861911542e-31,3.1600171251515114e-47,1.0825854599189424e-39,3.008566959955369e-39,2.4017035103923393e-42,2.1359593460694718e-57,8.033505084870502e-30,1.9274357210355477e-50,1.938286436261588e-43,1.8960370978053308e-52,1.6126889045905517e-52,2.361927682681571e-24,2.5600187490869516e-69,6.947957078203697e-54,6.108115049740925e-51,1.3411310012369854e-55,2.604409795398676e-81,1.417860660700274e-60
4.1866955724888695e-15,0.464605400452363,1.7856654003826808e-24,1.816121976075256e-29,7.053432820070788e-27,1.488699158426437e-26,0.0,0.0,2.0774154156216306e-18,1.645381950173706e-31,2.651580940063009e-39,4.218384135538059e-41,1.0912885341799266e-47,2.1446924090215784e-60,1.7739233393214752e-43,4.061149462692816e-33,1.829539271000012e-30,2.1108130128246405e-41,2.344920231514892e-59,2.8218187276962794e-58,2.1484304017426695e-33,3.6663959298564424e-50,1.0671048058802724e-26,3.1886540717329964e-54,6.042555065792142e-44,1.1424817498322417e-51,6.139999845247688e-40,2.0154777832763005e-38,1.3375869948122073e-67,1.7655532381679007e-57,3.9214506024777276e-54,1.5509791436053385e-55,2.810810056594209e-48,3.955160525860097e-55,3.76,0.0,0.7106426769991196,0.9999999998257287,3.159242722684029e-35,7.348956998904989e-41,2.7976023052428677e-15,2.7976023052428693e-15,5.3508714532624803e-33,1.1200663728350854e-38,1.742711153889814e-10,3.607579401750469e-36,1.692252698692377e-38,2.077417194614118e-18,1.727080383738451e-27,2.667618069718778e-35,7.4458102468667595e-28,8.880637629894624e-18,4.5576061821853916e-35,7.052220121084574e-27,3.542896325166248e-24,8.77389727377963e-37,2.6894756247290934e-33,2.1542787726487228e-29,9.601742767708912e-43,4.552961525678031e-44,1.0671052237935053e-26,2.3041098235845246e-50,1.829539271075508e-30,3.450650922431201e-27,4.596293807133108e-45,6.4964671373732215e-52,3.449618194524086e-54,1.2263846004924658e-42,7.455867687360643e-52,2.0985511652568535e-59,6.466581864888194e-64,5.689312693035735e-63,5.59123104186887e-56,3.521212026616702e-55,6.943566716635803e-64,1.0232405649979806e-39,1.770786733399399e-46,1.416104660302202e-37,7.502508919855984e-45,1.2318645050787567e-63,1.4886980953181569e-26,1.2122010210344055e-30,9.035674123541916e-47,3.095522508076988e-39,6.393214348306843e-39,5.1036292837673176e-42,6.341170379365129e-57,1.707122384039498e-29,5.4968792903083e-50,5.542296219740719e-43,6.978685462474422e-52,5.935774474533838e-52,3.5428951853153744e-24,9.422582358340267e-69,2.46277349848118e-53,2.1066736176114167e-50,3.88126374464085e-55,1.2540909900740568e-80,6.111076682053114e-60
6.9778322636838215e-15,0.46460540045236315,2.9761594470638876e-24,3.026930893606443e-29,1.95006949471177e-26,2.481168178664685e-26,0.0,0.0,3.4623621573125076e-18,4.5490036435120075e-31,1.2185702058546447e-38,1.938728000102072e-40,5.015166624928703e-47,9.856223245315408e-60,4.904382123289962e-43,1.1227895449811597e-32,5.058145189154099e-30,9.70052632594689e-41,1.0787585835800102e-58,1.2968054901001991e-57,5.9397866392847094e-33,1.684942234423041e-49,1.7785091720443535e-26,2.4533818705594603e-53,2.7769386338437167e-43,5.351730381915324e-51,1.69753177333781e-39,5.572211207899275e-38,2.1454521638316998e-66,8.113840855448e-57,3.039897090794328e-53,7.265264732375822e-55,1.2917656320663828e-47,3.25242024302268e-54,3.76,0.0,0.7106426769991178,0.9999999997095492,1.4518731089755919e-34,3.3773134896202744e-40,4.662674724848718e-15,4.662674724848722e-15,1.4793603271152787e-32,3.0966584213630755e-38,2.9045072521242726e-10,9.973909903750673e-36,4.6786346491020543e-38,3.4623651150232854e-18,4.774876059127789e-27,1.1211682380148398e-34,2.058550471027564e-27,1.4801076092242975e-17,1.2600458361469226e-34,1.9497342244133598e-26,5.90483251829974e-24,2.425735334177888e-36,7.435619613910943e-33,5.95595560347578e-29,2.654602779577419e-42,1.2595172831715092e-43,1.7785103274529422e-26,1.0588853901743908e-49,5.05814518950105e-30,9.540048292175352e-27,2.1122895363110385e-44,4.961049713921697e-51,2.8367338856203166e-53,5.636080151156299e-42,5.736701993173507e-51,1.6146463568847987e-58,4.975450317210479e-63,6.659209059320497e-62,2.5695236814711566e-55,2.4537239279874962e-54,5.342421409946855e-63,4.7024287462808233e-39,8.138373987676838e-46,6.507902137829708e-37,3.4478741595832446e-44,9.478086906391783e-63,2.4811652394567915e-26,3.351384068568725e-30,4.152448466381711e-46,1.4225896066904434e-38,1.7675382479977783e-38,1.4110066065592688e-41,2.9703889831033714e-56,4.7196980250162426e-29,2.5064088310125025e-49,2.5470378666530922e-42,5.36946929153993e-51,4.567043363394488e-51,5.904829366943443e-24,7.249827744573925e-68,1.792912617182632e-52,1.4682289756801503e-49,1.8511077932266184e-54,3.481213334737046e-79,7.152904706180681e-59
9.489855285759278e-15,0.46460540045236326,4.0476288871204205e-24,4.116689140274984e-29,3.4724977691069115e-26,3.374390645367191e-26,0.0,0.0,4.708814225104005e-18,8.100431848464214e-31,2.742990799794122e-38,4.36419956353229e-40,1.128909745029642e-46,2.2186267465491455e-59,8.733254581329708e-43,1.9993560250078363e-32,9.007062545814119e-30,2.1835795658994367e-40,2.429753668874113e-58,2.919098027515612e-57,1.0577005567067335e-32,3.792790067335958e-49,2.418772870032767e-26,6.756713422431663e-53,6.250864396397206e-43,1.2349786065695145e-50,3.0228026684446474e-39,9.922462270150879e-38,7.946275245720182e-66,1.8264184312439957e-56,8.429298936546437e-53,1.676553958907682e-54,2.907782499404152e-47,9.485689117915978e-54,3.76,0.0,0.7106426769991161,0.9999999996049883,3.2681535835821144e-34,7.602302932981587e-40,6.3412399024939795e-15,6.341239902493986e-15,2.634303357577964e-32,5.51423388801907e-38,3.95011648946981e-10,1.7760587172820306e-35,8.331323457963317e-38,4.7088182398812626e-18,8.502643849960439e-27,2.449337481666742e-34,3.665670350137403e-27,2.0129470704325698e-17,2.2437694270221425e-34,3.4719007585592846e-26,8.030575076742978e-24,4.319527570710397e-36,1.324064218864226e-32,1.0605797616934584e-28,4.727062896374083e-42,2.24372010967385e-43,2.4187749274739172e-26,2.3835420330889025e-49,9.007062546595097e-30,1.6988007906607304e-26,4.754745132738374e-44,1.361616878895927e-50,8.273433380416634e-53,1.2686953593284805e-41,1.579928547189492e-50,4.446802228082462e-58,1.3702590570718085e-62,2.1214502551523652e-61,5.78397162022412e-55,6.567011986430265e-54,1.4713211434720621e-62,1.058510956427434e-38,1.832001013987796e-45,1.4649230291369395e-36,7.761126621137469e-44,2.6103036691392243e-62,3.3743854114801336e-26,5.967825121823728e-30,9.347101334370741e-46,3.202236667722804e-38,3.147463536391624e-38,2.512587418225826e-41,6.854545343505274e-56,8.404388120796621e-29,5.617413424657814e-49,5.7333598099276975e-42,1.4787736634015672e-50,1.2577823104800376e-50,8.030569465108955e-24,1.9966320407739317e-67,4.8617645602746446e-52,3.929655041152097e-49,4.2685426476865177e-54,1.5520736993820587e-78,2.278731339722137e-58
