Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66)
2.7244084655032786e-07,0.5340425918421178,9.884638957797001e-14,1.5307365914904108e-15,2.87148688229969e-15,9.751930648106033e-21,0.0,0.0,3.471255971938434e-09,5.462695198693362e-14,9.703551973844948e-23,8.578014027450886e-31,1.729097212883033e-22,3.653451113372067e-45,2.4813828559923856e-36,3.36566020201172e-30,1.4889206123073748e-25,1.957806191971268e-23,1.0847687144120811e-28,4.3329443714772874e-30,1.8065672874708e-14,6.935234784266895e-23,2.7410773601114864e-32,4.972378038624129e-40,3.583260230788389e-31,6.082141738823073e-26,3.680838909339364e-23,1.630556798500839e-32,1.10216172339008e-50,1.487409098773823e-45,1.1263378063358694e-33,8.539044389696231e-31,1.0483494078790373e-23,1.9431223292370904e-40,3.76,0.0,0.769945027593651,0.999942623656573,6.378628592772891e-16,4.23507293606874e-28,7.705536766969314e-06,7.705536804029948e-06,9.120998077781484e-16,6.384655144280488e-20,5.737287211417961e-05,5.192358223097617e-18,1.193122459000884e-17,3.4714682023404782e-09
3.67995484600326e-07,0.5340428528378448,1.6789393091911466e-13,3.029932515092217e-15,6.372965225012071e-15,2.897767869255477e-20,0.0,0.0,4.688676273447817e-09,9.96316552559142e-14,3.071638268590862e-22,4.623567997262961e-30,4.0927957741506257e-22,1.1647537362448088e-44,7.703571899459719e-36,1.427958395693926e-29,6.1589871370194345e-25,5.554762927969313e-23,3.1039938258708654e-28,8.734999994167774e-30,3.2952137387612405e-14,1.3643276468639745e-22,1.1957766531969458e-31,6.710652549408412e-39,1.6870947114589458e-30,2.5178342883088655e-25,7.830755839366484e-23,6.149901875258338e-32,3.2712146888689146e-49,1.0610226470092498e-44,4.8694670710453054e-33,2.8263172766188515e-30,3.409091345882326e-23,1.1832773742155958e-39,3.76,0.0,0.7699423237901242,0.9999426224391744,1.8473284852686113e-15,2.206478737040623e-27,1.040812269326918e-05,1.0408122760441143e-05,1.23612088155156e-15,8.802967312956273e-20,5.737287204432994e-05,7.547051469414888e-18,2.3934558157467253e-17,4.689053466887651e-09
4.6355012265032417e-07,0.5340431138326579,2.5308805379534075e-13,5.075783342965265e-15,1.1753378141045179e-14,6.74892143359006e-20,0.0,0.0,5.9060603518884495e-09,1.5805805336809227e-13,7.322041613045329e-22,1.623038916936288e-29,7.742404084519282e-22,2.850932331289539e-44,1.8704971980646918e-35,4.2320095464078334e-29,1.8353017183881667e-24,1.2289470531666171e-22,7.170888922420855e-28,1.5015035552319884e-29,5.228077190449678e-14,2.266472640718001e-22,3.598859899820826e-31,3.967715789593379e-38,5.466772756025124e-30,7.507650251645656e-25,1.3790701005918263e-22,1.6812081558153017e-31,2.834281076785053e-48,4.3948303612935534e-44,1.5141462618694866e-32,7.14165248300958e-30,8.520843811154956e-23,4.541562277686503e-39,3.76,0.0,0.7699396199960772,0.999942621221797,4.203412102497232e-15,7.712074426041407e-27,1.3110699124498954e-05,1.31106992306711e-05,1.5601409323105536e-15,1.1219854144953553e-19,5.7372871974481504e-05,9.947333702995296e-18,4.040312859289114e-17,5.906649666035461e-09
5.591047607003224e-07,0.5340433748265563,3.5338117164217817e-13,7.656611540774968e-15,1.926675437346026e-14,1.3512772920435368e-19,0.0,0.0,7.123408871493678e-09,2.2990228946761334e-13,1.4712131252773925e-21,4.519751088314194e-29,1.2779010921377496e-21,5.86092265725127e-44,3.9334321712543656e-35,1.0138470856431138e-28,4.527247283748586e-24,2.3363124593526264e-22,1.4558542453009136e-27,2.349572330980182e-29,7.605158343777041e-14,3.3995628657440214e-22,8.735288563108793e-31,1.7606330309466141e-37,1.4390061240840157e-29,1.8531104411056205e-24,2.1630729919616478e-22,3.798181548018156e-31,1.8286493946001587e-47,1.4084241554188247e-43,3.9001998496156553e-32,1.532863301775651e-29,1.8148564904132227e-22,1.3866207412852327e-38,3.76,0.0,0.7699369162115088,0.9999426200044393,8.236720382874852e-15,2.1752677144346273e-26,1.581326606065297e-05,1.5813266214714284e-05,1.8841595720922756e-15,1.363779580978758e-19,5.737287190463416e-05,1.2399873074702398e-17,6.145024134825503e-17,7.124257723858704e-09
6.546593987503206e-07,0.5340436358195403,4.67811362693203e-13,1.0743061815673713e-14,2.905344463364048e-14,2.437293570175719e-19,0.0,0.0,8.340722442238232e-09,3.1516047634768e-13,2.6310465514662944e-21,1.0828406258543428e-28,1.9227206294277353e-21,1.0745922400315254e-43,7.511375476443453e-35,2.097761546899748e-28,9.868544760278216e-24,4.0026189897782266e-22,2.7032222930996417e-27,3.457359285324815e-29,1.042645549147337e-13,4.763154241561781e-22,1.8256633771840875e-30,6.521964088992453e-37,3.3138996058136576e-29,4.0420534171331634e-24,3.136458250292769e-22,7.549950777998065e-31,9.697091450166687e-47,3.858327495920249e-43,8.886247973657658e-32,2.9434103681499354e-29,3.464006933827281e-22,3.6817791902946346e-38,3.76,0.0,0.7699342124364182,0.999942618787101,1.4546517971592195e-14,5.362888139413752e-26,1.851582350177695e-05,1.851582371261651e-05,2.2081774841425417e-15,1.6055673861835674e-19,5.737287183478802e-05,1.4922536296093694e-17,8.718283158682639e-17,8.341878619414737e-09
7.502140368003188e-07,0.5340438968116097,5.955144146191928e-13,1.4302673454145688e-14,4.115869842948577e-14,4.067910664021241e-19,0.0,0.0,9.558001612104646e-09,4.1382881589234533e-13,4.319282132704144e-21,2.3141776181167107e-28,2.708422491748103e-21,1.8089587694246524e-43,1.3333429782265066e-34,3.8925383579852783e-28,1.9618403305599882e-23,6.352551033234637e-22,4.6869331392513075e-27,4.871339834574724e-29,1.3691966269252063e-13,6.357283814260581e-22,3.414875490403325e-30,2.0851430394532835e-36,6.909830413310968e-29,8.041015705591377e-24,4.299483504845003e-22,1.3658876350085906e-30,4.333316961452226e-46,9.373346856895694e-43,1.8461615804288477e-31,5.196968792575016e-29,6.087044892030997e-22,8.790169894548328e-38,3.76,0.0,0.7699315086708044,0.9999426175697804,2.3758729310551576e-14,1.1971099736857473e-25,2.1218371447930413e-05,2.1218371724437373e-05,2.5321935902827557e-15,1.8473660118143054e-19,5.737287176494269e-05,1.7519279759280333e-17,1.1772437742503047e-16,9.559513325875419e-09
8.45768674850317e-07,0.5340441578027646,7.357063934066994e-13,1.8308890524136166e-14,5.557173188517586e-14,6.393455089279132e-19,0.0,0.0,1.0775246878063742e-08,5.259036098199858e-13,6.641485468128498e-21,4.524496448659706e-28,3.635700309002312e-21,2.8572429957817673e-43,2.2327128201851503e-34,6.648829947004122e-28,3.631187947369325e-23,9.509907442501268e-22,7.691958971434777e-27,6.643901473410109e-29,1.740168905850551e-13,8.182105583403155e-22,5.868218628134528e-30,6.033009336030324e-36,1.3346172621792224e-28,1.4894451435573602e-23,5.653732889710496e-22,2.299468016388379e-30,1.759862484518961e-45,2.0791872029030787e-42,3.5702668993934567e-31,8.588051552572376e-29,1.001987160781187e-21,1.9361110967633204e-37,3.76,0.0,0.7699288049146664,0.9999426163524773,3.649069198190688e-14,2.4831897941944196e-25,2.3920909899156764e-05,2.3920910250220377e-05,2.8562091053532615e-15,2.089145769163592e-19,5.737287169509855e-05,2.018669938344217e-17,1.5320900633041602e-16,1.077716277267157e-08
9.413233129003152e-07,0.5340444187930049,8.876361783699412e-13,2.2739014904534685e-14,7.226988953443657e-14,9.574222248670654e-19,0.0,0.0,1.1992458716195467e-08,6.513811766195533e-13,9.703348542896591e-21,8.192878396272058e-28,4.7062830739736554e-21,4.292139336001185e-43,3.557454523265163e-34,1.0646632241117738e-27,6.314341028112818e-23,1.3600164623486206e-21,1.2048615926999832e-26,8.833954920090769e-29,2.155562303910592e-13,1.0237664324395203e-21,9.440569888304729e-30,1.5415446941408047e-35,2.4075877104375115e-28,2.5920605864424156e-23,7.201405792592135e-22,3.653965126141638e-30,5.939697561538386e-45,4.228402789862307e-42,6.4658781530992516e-31,1.3441424416965713e-28,1.5633353899972386e-21,3.936972860786891e-37,3.76,0.0,0.7699261011680031,0.999942615135191,5.3343854817558274e-14,4.80185962482245e-25,2.6623438855482362e-05,2.6623439289991995e-05,3.180222936940623e-15,2.330918093069366e-19,5.7372871625255146e-05,2.2924367654320373e-17,1.9377184283633714e-16,1.1994827857538944e-08
9.999999999999997e-07,0.5340446797823304,9.864284461929345e-13,2.565927039322617e-14,8.364660058320547e-14,1.2023660026158274e-18,0.0,0.0,1.273988862658818e-08,7.350728617993944e-13,1.1996916304587028e-20,1.1415607660309859e-27,5.435273984700685e-21,5.397989171726244e-43,4.63432788685437e-34,1.3847994351622594e-27,8.62868687904501e-23,1.6629958902388776e-21,1.5552871066215164e-26,1.0413251356404599e-28,2.432654266312859e-13,1.1614235303703574e-21,1.230832305638642e-29,2.6048599575794036e-35,3.3554666635828e-28,3.5438377537652865e-23,8.248267776688371e-22,4.74082401202867e-30,1.1793407491699384e-44,6.295310696127412e-42,9.039092207521931e-31,1.7298292264741815e-28,2.0086273658144294e-21,5.875415024538567e-37,3.76,0.0,0.7699244408985324,0.9999426143877066,6.599127421431205e-14,6.97281153448889e-25,2.828296056540567e-05,2.8282961055561885e-05,3.3791882123032174e-15,2.4793804260448245e-19,5.737287158236751e-05,2.464213434952806e-17,2.2125486179067462e-16,1.2742560586407395e-08
1.0368779509503134e-06,0.5340446797823304,1.050565631977808e-12,2.7569324139435268e-14,9.12313217209006e-14,1.3778713921690337e-18,0.0,0.0,1.3209637594306179e-08,7.902577849644734e-13,1.3613625371338242e-20,1.3902619979086185e-27,5.921438751030281e-21,6.19082098789749e-43,5.4308200901837646e-34,1.619232241698042e-27,1.0398319583291266e-22,1.8752934533339233e-21,1.8129573987789293e-26,1.1505865228206293e-28,2.6153767581055797e-13,1.2523903021042135e-21,1.4411138720821256e-29,3.5504437991979944e-35,4.089789477958004e-28,4.2719386222662617e-23,8.943898945150504e-22,5.5381170879365686e-30,1.757458291723116e-44,7.975925265465696e-42,1.1039690610051758e-30,2.0111788157651678e-28,2.3331301093954917e-21,7.4596317453066475e-37,3.76,0.0,0.7699233974308136,0.9999426139179203,7.491053541799439e-14,8.713023849211466e-25,2.9325958316929634e-05,2.9325958843774796e-05,3.504237250450059e-15,2.572687596389071e-19,5.737287155541336e-05,2.5737070387441636e-17,2.3954769609511267e-16,1.3212509465363317e-08
1.2279872270503098e-06,0.5340452017582372,1.4067493606407325e-12,3.833064927461984e-14,1.3568677120087143e-13,2.599658969893035e-18,0.0,0.0,1.564389816505816e-08,1.1081931997370892e-12,2.442573834847581e-20,3.455196532124153e-27,8.784693802652154e-21,1.1708819689129914e-42,1.1413769368620648e-33,3.3262634899666344e-27,2.4819875443208394e-22,3.2778556534257767e-21,3.722028036867513e-26,1.857166874346466e-28,3.6682683188494044e-13,1.7788428006222767e-21,2.977059441252884e-29,1.5552491980614957e-34,1.0260232599788536e-27,1.0213592139503527e-22,1.3015500064652343e-21,1.1404624276339372e-29,1.3045556891214974e-43,2.414501004367948e-41,2.8006140495845344e-30,4.049118630544964e-28,4.678716706236917e-21,2.2997813771093312e-36,3.76,0.0,0.769917989984853,0.999942611483424,1.3452514174867754e-13,2.4801412796788598e-24,3.4730968755335236e-05,3.4730969493520425e-05,4.1522593933140215e-15,3.0562349448673166e-19,5.737287141573097e-05,3.1596452343336423e-17,3.473089362662296e-16,1.5647925664152236e-08
1.4190965031503062e-06,0.5340457237304853,1.7992562720904671e-12,5.040911279368244e-14,1.8833939728546297e-13,4.4612782501262914e-18,0.0,0.0,1.8078031758954787e-08,1.479680004624149e-12,3.998357558334643e-20,7.408503413238921e-27,1.2225179644179845e-20,2.0112919133451368e-42,2.152244988000657e-33,6.073969034492283e-27,5.191458260442464e-22,5.267709951913954e-21,6.892208587692697e-26,2.8435131422308956e-28,4.898842721035732e-13,2.3975601660533353e-21,5.458279210237725e-29,5.303603838659254e-34,2.22845972185485e-27,2.1398692488364916e-22,1.787305651663535e-21,2.1044983638043176e-29,6.647012527192216e-43,6.157165613131689e-41,6.146658893368439e-30,7.315487687960727e-28,8.42818113250164e-21,5.988415341084548e-36,3.76,0.0,0.7699125825767776,0.9999426090489836,2.1983106629709085e-13,6.028730401208935e-24,4.013594121463053e-05,4.013594219971523e-05,4.800277693702111e-15,3.5397789094680964e-19,5.737287127605212e-05,3.778507976682122e-17,4.776677462137734e-16,1.808341787021229e-08
1.6102057792503026e-06,0.5340462456990737,2.223749463366354e-12,6.364574184140552e-14,2.4842498345244407e-13,7.133620043947863e-18,0.0,0.0,2.0512041122714218e-08,1.9046885222259844e-12,6.121174489786039e-20,1.4272823920222258e-26,1.6242559097922094e-20,3.215685379955718e-42,3.7354046555472956e-33,1.0178085626896287e-26,9.841048658673368e-22,7.957628745444969e-21,1.1789613501861927e-25,4.174366741222052e-28,6.307099036467677e-13,3.108550913166022e-21,9.174058898268775e-29,1.514517374401081e-33,4.351359342806976e-27,4.063103724902677e-22,2.3521432029688823e-21,3.582760487710612e-29,2.6691652499426647e-42,1.3852618708546409e-40,1.2113818146344035e-29,1.2188057070989603e-27,1.401019062182951e-20,1.3748069352270066e-35,3.76,0.0,0.7699071752065816,0.9999426066145944,3.349803757995532e-13,1.3024589801978319e-23,4.554087569508515e-05,4.554087696262996e-05,5.4482914341744584e-15,4.023316917116359e-19,5.737287113637621e-05,4.431150412429813e-17,6.318615179328827e-16,2.0518991973016426e-08
1.801315055350299e-06,0.5340467676640026,2.6764375596169267e-12,7.79046324486628e-14,3.151717322115924e-13,1.0798977333510077e-17,0.0,0.0,2.2945928656588726e-08,2.3831892079891503e-12,8.905523822734081e-20,2.5351407446665205e-26,2.083770587156522e-20,4.864597982853939e-42,6.0722682880411284e-33,1.597310289283333e-26,1.7285672312376457e-21,1.1464416827925209e-20,1.8938507821074037e-25,5.9180135763897115e-28,7.893036341548749e-13,3.911816635468301e-21,1.4431354657425257e-28,3.7957833763167446e-33,7.829192113991285e-27,7.14866806038344e-22,2.9965513415838536e-21,5.734010501738258e-29,9.10633863578604e-42,2.8346579405239162e-40,2.1973230304441848e-29,1.9064848267624356e-27,2.1875713409187035e-20,2.8638455856845393e-35,3.76,0.0,0.7699017678742589,0.9999426041802532,4.837112893054459e-13,2.5700401709564828e-23,5.09457721969676e-05,5.0945773782534155e-05,6.096300573870425e-15,4.506852240708341e-19,5.737287099670304e-05,5.1184481588008404e-17,8.111678122060709e-16,2.2954653226071623e-08
1.9924243314502955e-06,0.5340472896252719,3.1539714360380283e-12,9.306587352786538e-14,3.8787563781672265e-13,1.564854492819336e-17,0.0,0.0,2.5379696479935044e-08,2.9151525809132933e-12,1.2448316933565523e-19,4.224149265147887e-26,2.6011522311410932e-20,7.041569440815191e-42,9.362169790422904e-33,2.3809258951620044e-26,2.856730413444145e-21,1.590922099104006e-20,2.89111811222819e-25,8.146240916671544e-28,9.656653730496463e-13,4.807353700689602e-21,2.1551469086392218e-28,8.594498316430269e-33,1.3200059389219433e-26,1.1834162080562634e-21,3.720899150288294e-21,8.738744755522866e-29,2.732297078320176e-41,5.3826572042405215e-40,3.731039876323943e-29,2.8355275888458254e-27,3.248856049757659e-20,5.51994120276056e-35,3.76,0.0,0.769896360579805,0.9999426017459563,6.693554068530558e-13,4.7192523164560623e-23,5.6350630720542465e-05,5.63506326596936e-05,6.744305180135607e-15,4.990384884133501e-19,5.7372870857032414e-05,5.841491620433646e-17,1.0168967328573489e-15,2.539040629890336e-08
2.183533607550292e-06,0.5340478115828812,3.653385630738053e-12,1.0902189821267278e-13,4.65901731828328e-13,2.188080234999246e-17,0.0,0.0,2.7813346468427378e-08,3.5005491980348988e-12,1.6849015128351128e-19,6.684466857657046e-26,3.1764271085675633e-20,9.833659563416816e-42,1.381924458911325e-32,3.404802769842346e-26,4.49161020157638e-21,2.1417562096089575e-20,4.231882974341504e-25,1.0933024266003015e-27,1.159795030418704e-12,5.795161050378886e-21,3.086637995007301e-28,1.792337279692934e-32,2.110741838110711e-26,1.8638389094265557e-21,4.525447275212733e-21,1.279917629118679e-28,7.379556338620798e-41,9.618659042766761e-40,6.003152849197359e-29,4.047339982214752e-27,4.631739671132663e-20,9.983014208275185e-35,3.76,0.0,0.7698909533232154,0.9999425993117005,8.948829116354112e-13,8.171962612207567e-23,6.175545126607295e-05,6.175545359437261e-05,7.392305233717971e-15,5.473913898315692e-19,5.737287071736414e-05,6.601125366230147e-17,1.250389974119753e-15,2.7826255347282664e-08
2.3746428836502883e-06,0.5340483335368308,4.172062674678159e-12,1.256771979207663e-13,5.486675434194447e-13,2.9700344957630004e-17,0.0,0.0,3.0246880276721734e-08,4.139349659923895e-12,2.220955476519615e-19,1.0137545196989741e-25,3.8095916812251176e-20,1.3330796641993238e-41,1.9669912793519448e-32,4.7059884803043057e-26,6.77489266578239e-21,2.81192083018356e-20,5.980474440260001e-25,1.4353723268632067e-27,1.3716925160911572e-12,6.87523953348777e-21,4.271632444962501e-28,3.49112192941512e-32,3.23002640751717e-26,2.8161499762110342e-21,5.410414079233989e-21,1.8139400605500598e-28,1.8252576988029087e-40,1.634317084065229e-39,9.236497750546256e-29,5.583178070288304e-27,6.382894739745085e-20,1.71176614113364e-34,3.76,0.0,0.7698855461044861,0.9999425968774838,1.162945401560651e-12,1.3476002492014977e-22,6.716023383382275e-05,6.716023658683613e-05,8.040300731956732e-15,5.957439386644765e-19,5.7372870577698126e-05,7.397896359355909e-17,1.5130159397627042e-15,3.02622040693578e-08
2.756861435850281e-06,0.534049377433749,5.258275328742631e-12,1.607611464571627e-13,7.263542113901749e-13,5.09444455139527e-17,0.0,0.0,3.511360499332776e-08,5.57704477230595e-12,3.622971599278879e-19,2.1067675840128087e-25,5.249623818552465e-20,2.281095606991259e-41,3.650716606090537e-32,8.29167476121246e-26,1.3944152090000345e-20,4.5641981483061e-20,1.0971155374139193e-24,2.3404581413747088e-27,1.848790611684883e-12,9.312209350417657e-21,7.541220926515087e-28,1.1247115119426663e-31,6.805665465298105e-26,5.816533116641227e-21,7.422332805776659e-21,3.366546153510054e-28,9.149047856120716e-40,4.178821410218226e-39,1.9636925052498259e-28,9.789069345829062e-27,1.1173375230226377e-19,4.421411513380682e-34,3.76,0.0,0.7698747317805947,0.9999425920091576,1.835834162438154e-12,3.2560059301968197e-22,7.796968503703483e-05,7.796968874617606e-05,9.336278066140455e-15,6.924479911134464e-19,5.7372870298372227e-05,9.104717077165812e-17,2.1312392595480293e-15,3.51344132601712e-08
3.139079988050274e-06,0.5340504213160261,6.397308954533763e-12,1.9776443216632969e-13,9.17275544072985e-13,8.110257923936691e-17,0.0,0.0,3.9979880285432176e-08,7.2280036979349234e-12,5.537081327397198e-19,3.9433244135718864e-25,6.921390829610425e-20,3.624348137268491e-41,6.185249869717972e-32,1.344399797135234e-25,2.5853680227987982e-20,6.959598192136559e-20,1.84201214624573e-24,3.591986479042124e-27,2.3969589335520246e-12,1.2118261318747823e-20,1.2245133982467427e-27,3.0523276293461124e-31,1.2850560539832123e-25,1.0822914237923891e-20,9.757951097372734e-21,5.754997385495407e-28,3.621559316542276e-39,9.413887927451086e-39,3.734214415337764e-28,1.5765748369246874e-26,1.7973599990628314e-19,9.970860553919573e-34,3.76,0.0,0.7698639176081066,0.9999425871409623,2.703906746146805e-12,6.952674105636564e-22,8.877898433229804e-05,8.877898913984257e-05,1.0632237195133139e-14,7.891507767051809e-19,5.7372870019053856e-05,1.0964749142475639e-16,2.8828566155788207e-15,4.000705586027916e-08
3.5212985402502667e-06,0.5340514651836615,7.57730012390752e-12,2.3625878543299904e-13,1.1185730587573354e-12,1.2193812620251578e-16,0.0,0.0,4.4845713625845124e-08,9.091992902884348e-12,8.052982410630307e-19,6.817964293551039e-25,8.825036914207825e-20,5.441652875164534e-41,9.776062944137074e-32,2.047090110190113e-25,4.425274206321753e-20,1.0115933518054461e-19,2.890233522454438e-24,5.252591922551882e-27,3.016196755417576e-12,1.5293391670031336e-20,1.8666455396883138e-27,7.267053441476747e-31,2.2320479183655545e-25,1.859257483383797e-20,1.2418056361267315e-20,9.237881143872604e-28,1.1992828923640863e-38,1.924630505393057e-38,6.52305617908147e-28,2.380328464077611e-26,2.7111259828057957e-19,2.0254682778160043e-33,3.76,0.0,0.7698531035870027,0.999942582272886,3.779612001291606e-12,1.3501794539489217e-21,9.958813172173104e-05,9.958813776996442e-05,1.1928178107764614e-14,8.858521577009592e-19,5.73728697397423e-05,1.2980080332984315e-16,3.77932713574611e-15,4.4880149043256404e-08
3.9035170924502596e-06,0.5340525090366551,8.7890272049937e-12,2.7590876899810453e-13,1.3280639247772474e-12,1.7523970489444185e-16,0.0,0.0,4.971111080954553e-08,1.11687794048568e-11,1.1263602971847324e-18,1.107799863988179e-24,1.0960565446195469e-19,7.814382259380929e-41,1.4632696327657814e-31,2.9680774539075376e-25,7.112181869789279e-20,1.4156468426111335e-19,4.3001563587720466e-24,7.385286277662057e-27,3.7065033532432535e-12,1.883759997859271e-20,2.7088648586164387e-27,1.5615626069618331e-30,3.6308533119163592e-25,2.999193335230869e-20,1.5403085316412643e-20,1.410896657610809e-27,3.4586914006234913e-38,3.6451092297127383e-38,1.0660474675044695e-27,3.416677551623533e-26,3.8885743011286115e-19,3.7884776093763244e-33,3.76,0.0,0.7698422897172671,0.9999425774049198,5.072701317203416e-12,2.4322876711625023e-21,0.00011039712720744745,0.00011039713463866535,1.3224100807938114e-14,9.825521593570169e-19,5.737286946043707e-05,1.5151975849444335e-16,4.832227604420158e-15,4.975370622842047e-08
4.285735644650252e-06,0.5340535528750066,1.0025329754910041e-11,3.164539209855935e-13,1.5440377550965078e-12,2.428104269989111e-16,0.0,0.0,5.4576076322443397e-08,1.3458130689922749e-11,1.526477970931792e-18,1.7123357482281594e-24,1.3327961261977218e-19,1.0825892183659884e-40,2.0966692879656733e-31,4.138102778984908e-25,1.086426357682213e-19,1.9209374017102788e-19,6.130485384304425e-24,1.0052094410498543e-26,4.467878003804549e-12,2.275088491362684e-20,3.779437863256033e-27,3.0903406576172144e-30,5.602950235694924e-25,4.598606065806014e-20,1.8713377009344325e-20,2.0697284712411312e-27,8.931923276912261e-38,6.490789425238424e-38,1.65143728789415e-27,4.709484436740127e-26,5.356634184816271e-19,6.628590593179868e-33,3.76,0.0,0.7698314759988873,0.9999425725370564,6.590873528492623e-12,4.123164202454348e-21,0.00012120597079155897,0.00012120597974806726,1.452000529662438e-14,1.0792508236130025e-18,5.737286918113773e-05,1.7480919041010783e-16,6.053207389526884e-15,5.4627737955444155e-08
4.667954196850245e-06,0.5340545966987156,1.1280664940597708e-11,3.5769431256751875e-13,1.7651302690685644e-12,3.2646070865729933e-16,0.0,0.0,5.9440613623122926e-08,1.5959814681328522e-11,2.015493688539761e-18,2.5406455101705857e-24,1.5927276998570928e-19,1.4561779537952498e-40,2.89904667581812e-31,5.587814058422005e-25,1.5916915873209101e-19,2.540721026667635e-19,8.439990734551353e-24,1.3315132829677827e-26,5.300319983004529e-12,2.7033243778155507e-20,5.106538785794578e-27,5.7168820165135244e-30,8.28044547919246e-25,6.762835738555202e-20,2.234919328991411e-20,2.9367158474978243e-27,2.1066837640945377e-37,1.0987595614914299e-37,2.4485640139716027e-27,6.279960300423996e-26,7.139237069997402e-19,1.0977798100113132e-32,3.76,0.0,0.769820662431853,0.9999425676692901,8.340239425371411e-12,6.647540475244911e-21,0.00013201466247617894,0.0001320146731002938,1.5815891573452016e-14,1.1759481258708697e-18,5.737286890184398e-05,1.9967284520939704e-16,7.453951069542623e-15,5.9502252525156635e-08
5.050172749050238e-06,0.5340556405077822,1.2550744112470258e-11,3.9947524470322237e-13,1.990282611407209e-12,4.2800311232904826e-16,0.0,0.0,6.4304725373666e-08,1.867359971607437e-11,2.6034797404419347e-18,3.6431925142487515e-24,1.875855637162282e-19,1.9109583309078048e-40,3.8916222620009176e-31,7.347543848517713e-25,2.2520017956804016e-19,3.2886443561786264e-19,1.1287199050750776e-23,1.7236515846920606e-26,6.2038285659228005e-12,3.168467475590682e-20,6.71806472987442e-27,9.998129669175648e-30,1.1804588939282733e-24,9.605065977406344e-20,2.6310659893311565e-20,4.0518123682939144e-27,4.605286269367026e-37,1.7831278737688773e-37,3.500361086932303e-27,8.146855460801908e-26,9.257528951044651e-19,1.7364974967052996e-32,3.76,0.0,0.7698098490161553,0.999942562801617,1.0325642995603823e-11,1.0276323165970162e-20,0.00014282320226342228,0.0001428232146974702,1.711175963887136e-14,1.2726440637953368e-18,5.737286862255555e-05,2.2611391205338835e-16,9.046162159835944e-15,6.437725646870208e-08
5.432391301250231e-06,0.5340566843022067,1.3832239749133697e-11,4.4167566147783656e-13,2.2186965884368647e-12,5.492488871989995e-16,0.0,0.0,6.916841362576975e-08,2.1599254509747307e-11,3.3007116322930857e-18,5.075612013742564e-24,2.1821787831391006e-19,2.455878092907843e-40,5.095500800079315e-31,9.447302087367607e-25,3.0935403268235986e-19,4.178699937184194e-19,1.473017956585827e-23,2.1877776068406844e-26,7.178403027710049e-12,3.670517635180795e-20,8.641606441511252e-27,1.6675660487487472e-29,1.6324380311185535e-24,1.324540024635554e-19,3.059782804638489e-20,5.4584891326383896e-27,9.4375013488068e-37,2.7924390862155526e-37,4.852176468786749e-27,1.0326702803520226e-25,1.1730145104093941e-18,2.642220434478927e-32,3.76,0.0,0.7697990357517872,0.9999425579340334,1.2550931719959297e-11,1.5329110687474365e-20,0.00015363159015540362,0.00015363160454172134,1.8407609493132867e-14,1.3693386464108112e-18,5.737286834327228e-05,2.5413306362702136e-16,1.0841556727304134e-14,6.925275493636021e-08
5.814609853450224e-06,0.5340577280819887,1.5122564738365583e-11,4.842014536338242e-13,2.449759234464791e-12,6.920061790906579e-16,0.0,0.0,7.403167996092278e-08,2.4736548121783525e-11,4.1176429364741e-18,6.898675062845048e-24,2.511695793043226e-19,3.100100109762008e-40,6.53169661969104e-31,1.1917121424445006e-24,4.1434569080839416e-19,5.225185795181638e-19,1.8826689477852016e-23,2.7299833165970996e-26,8.224042643952616e-12,4.209474658399673e-20,1.0904768285625504e-26,2.670820738275892e-29,2.199530793069403e-24,1.7810015443607064e-19,3.521075535439143e-20,7.20374105609204e-27,1.8294954080280352e-36,4.2419193765712705e-37,6.551384642599763e-27,1.2833983091880563e-25,1.4573397335834144e-18,3.888962786449472e-32,3.76,0.0,0.7697882226387424,0.9999425530665371,1.501919984671085e-11,2.2176243775354306e-20,0.00016443982615423658,0.00016443984263517114,1.9703441136461113e-14,1.4660318703295823e-18,5.7372868063993996e-05,2.8372911064331266e-16,1.285185277028532e-14,7.412875202805572e-08
