Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38)
2.6411600218090227e-07,0.8964874662634045,1.7919705092312116e-10,5.449368531306804e-10,1.9540921905465186e-11,9.27685184093718e-16,0.0,0.0,2.2174447180019535e-10,9.844818100061937e-21,4.1983653451095075e-10,1.3591917046497432e-15,7.009095854417862e-10,3.2166339750217946e-25,1.9132190619406784e-17,6.653662797807409e-15,5.429684714913695e-18,5.154004506291627e-16,3.3609613608241806e-14,6.206078603869138e-13,4.550102716466985e-05,5.796367946932158e-10,2.461376796666325e-16,4.4633192133120336e-30,1.6349836135224177e-22,2.8140125953469455e-17,2.6811097214731785e-17,2.01447730136719e-27,4.497974236471251e-37,3.777755166418499e-37,1.8476490014392315e-24,2.4015233348453404e-29,1.3470914688918307e-18,1.461053146289024e-28,3.76,0.0,0.5064401105914936,0.9999999989356256,1.7846949723012606e-16,4.1757895332639807e-26,0.12824343022006737,0.1283344345557338
2.7389348607675137e-07,0.8971722636185497,2.0746162716269352e-10,5.683858809127111e-10,2.3545872972967e-11,1.1366912041203147e-15,0.0,0.0,2.574497953752528e-10,1.378167432088362e-20,4.877503734670176e-10,1.6173029116241754e-15,7.814992300024673e-10,4.046079917065367e-25,2.23328732070741e-17,7.619268611598733e-15,7.300948779450285e-18,6.121185100919644e-16,3.879094801202515e-14,6.777798465077663e-13,4.8825881514089494e-05,6.312598903428043e-10,2.834365642840504e-16,7.40041146474775e-30,2.21010302523871e-22,3.781571666189026e-17,3.412744436405222e-17,2.809710927811937e-27,8.442574462470178e-37,7.009120627197802e-37,2.5514749374102112e-24,3.6427419499453144e-29,1.760766302834529e-18,2.2766128909320955e-28,3.76,0.0,0.502224548675174,0.9999999988119389,2.1366466155912797e-16,6.262191453102877e-26,0.13245566715609974,0.13255332145234072
2.8367096997260047e-07,0.8978513830455285,2.387481259649333e-10,5.924477994709261e-10,2.8164624670792615e-11,1.3845910856782225e-15,0.0,0.0,2.9711219637911515e-10,1.9036404816087624e-20,5.632539244409612e-10,1.9125438320352262e-15,8.673199423424543e-10,5.042891507585965e-25,2.5926409339831945e-17,8.685055154470794e-15,9.707691866582761e-18,7.226172037092237e-16,4.4558909961705646e-14,7.376263127861394e-13,5.226020699245671e-05,6.851383105627924e-10,3.2475404945009267e-16,1.2053073497590285e-29,2.9530842240962976e-22,5.0253200417156297e-17,4.3027777887367417e-17,3.8792824532242985e-27,1.5476919297341304e-36,1.2702473731375727e-36,3.479048971103802e-24,5.434139257203751e-29,2.2769492960501737e-18,3.487098377121655e-28,3.76,0.0,0.4980440767176074,0.9999999986772706,2.544126700047729e-16,9.251036502061578e-26,0.136632704653581,0.13673722786999268
2.9344845386844956e-07,0.898524871830608,2.7322549172754207e-10,6.171859695380593e-10,3.346061519683228e-11,1.6772222968747124e-15,0.0,0.0,3.409740219478285e-10,2.5969513968692915e-20,6.468218888396412e-10,2.248717551971677e-15,9.584303216920248e-10,6.231936300586074e-25,2.994628612156234e-17,9.858216101330044e-15,1.2773746514836666e-17,8.483130763314629e-16,5.0960633060495715e-14,8.001471672877807e-13,5.5803237825565706e-05,7.412642786025311e-10,3.7038234501794716e-16,1.9304050488312283e-29,3.9034875882014554e-22,6.608971188231564e-17,5.376896617766323e-17,5.3053251434332e-27,2.7755036331198836e-36,2.2521707092703496e-36,4.688263248707111e-24,7.981680418219923e-29,2.9151834374920043e-18,5.256616862778722e-28,3.76,0.0,0.4938984026331459,0.9999999985310489,3.0142242542429607e-16,1.3476433887333079e-25,0.1407748355636745,0.14088644512882223
3.0322593776429866e-07,0.8991927768659934,3.1106207886103927e-10,6.426671069430754e-10,3.9500643083659324e-11,2.0210955099750484e-15,0.0,0.0,3.8927928942098786e-10,3.5019147741658585e-20,7.389334084024359e-10,2.629889519002126e-15,1.0548815867206636e-09,7.640502750655134e-25,3.442813630839641e-17,1.1146417683090291e-14,1.6645129801012528e-17,9.907262683222695e-16,5.804636539923409e-14,8.653413323400438e-13,5.945421180433377e-05,7.996293852750116e-10,4.206319371537351e-16,3.0432352771619313e-29,5.108087256482019e-22,8.607630106359362e-17,6.663570973992521e-17,7.191054451223059e-27,4.876130626721272e-36,3.912271810296535e-36,6.2487383839306816e-24,1.1555029980547934e-28,3.697633094231991e-18,7.806930291648192e-28,3.76,0.0,0.48978723676743585,0.9999999983726978,3.5548121235894116e-16,1.9376750962756566e-25,0.14488235030268604,0.14500126212123085
3.1300342166014776e-07,0.8998551446531178,3.524253762250984e-10,6.68961259428128e-10,4.6354844439172804e-11,2.4234477806260396e-15,0.0,0.0,4.422733373642058e-10,4.671344144586705e-20,8.400714176358674e-10,3.0604028299612134e-15,1.1567181058729384e-09,9.298414475281748e-25,3.9409919933497736e-17,1.2557847206760213e-14,2.1492901320443495e-17,1.1514876477443618e-15,6.58697436825273e-14,9.33206907523714e-13,6.321237031084543e-05,8.602246812027383e-10,4.758335117273556e-16,4.7266495516302496e-29,6.6218150030998255e-22,1.1109260493009427e-16,8.194196998183042e-17,9.665306644782055e-27,8.403393034802516e-36,6.667137572657901e-36,8.243563798479719e-24,1.6503286907975228e-28,4.6492804549380856e-18,1.1434223375310446e-27,3.76,0.0,0.48571029187717984,0.9999999982016379,4.174628393443717e-16,2.7521444470438434e-25,0.14895553687227614,0.14908196533215262
3.2278090555599686e-07,0.9005120213059031,3.9748175828994666e-10,6.961417782790117e-10,5.409666503663474e-11,2.8922977185181675e-15,0.0,0.0,5.002025036412079e-10,6.168413365164502e-20,9.507220448759532e-10,3.5448950040785598e-15,1.2639779000895532e-09,1.1238144912958466e-24,4.4932123576763566e-17,1.4101264988586979e-14,2.7516245507625053e-17,1.3323466316986742e-15,7.448808995923327e-14,1.0037413149728022e-12,6.707695834299636e-05,9.230407553912341e-10,5.363400286856294e-16,7.238792744530005e-29,8.508778931298334e-22,1.4216267811838226e-16,1.0003235784207537e-16,1.2887864518330214e-26,1.422320583758609e-35,1.115960761676175e-35,1.077120217560679e-23,2.327364989788519e-28,5.798121941905454e-18,1.652978332448945e-27,3.76,0.0,0.4816672831100675,0.9999999980172873,4.883364758994552e-16,3.864340482772411e-25,0.15299468087950469,0.15312883885914874
3.3255838945184595e-07,0.9011634525539943,4.4639626135014505e-10,7.242852853151239e-10,6.280282780121721e-11,3.4365026127275927e-15,0.0,0.0,5.633138290331284e-10,8.068149755890949e-20,1.0713740593476927e-09,4.088316346391535e-15,1.3766931172742434e-09,1.3494932846010478e-24,5.1037977752301285e-17,1.578605964742603e-14,3.4945783455728006e-17,1.535179738597072e-15,8.396273130361577e-14,1.0769414290948919e-12,7.104722453777577e-05,9.880678022539532e-10,6.025289456265148e-16,1.0939824055425115e-28,1.0843358641033881e-21,1.8047201132295024e-16,1.212834785546149e-16,1.705567185219348e-26,2.3668766229255026e-35,1.8366585028223544e-35,1.3947563864681924e-23,3.243338009126113e-28,7.175363720040617e-18,2.3605286151618837e-27,3.76,0.0,0.47765792798487305,0.999999997819062,5.691762105401327e-16,5.367767111807312e-25,0.15700006555670967,0.1571421644323326
3.4233587334769505e-07,0.9018094837459667,4.993323831210283e-10,7.534716357513466e-10,7.255329620651365e-11,4.065817474711558e-15,0.0,0.0,6.318547848791917e-10,1.0459063775867893e-19,1.2025183615373187e-09,4.695950004162632e-15,1.4948904784215533e-09,1.6106899341796298e-24,5.777369283656878e-17,1.762230669690883e-14,4.404711891805125e-17,1.7619999121596492e-15,9.435934273838457e-14,1.1528036925719904e-12,7.512242119322512e-05,1.055295678887625e-09,6.748045883915273e-16,1.6326668778586707e-28,1.3711378362991777e-21,2.273857636809065e-16,1.4610522937361857e-16,2.241004640240736e-26,3.8763257973238503e-35,2.9751463655039505e-35,1.7908256702817203e-23,4.469544846328981e-28,8.815615483945014e-18,3.332346952507728e-27,3.76,0.0,0.4736819463717186,0.9999999976063758,6.611713549470267e-16,7.380746567661377e-25,0.16097197178122225,0.1611222214341289
3.5211335724354415e-07,0.9024501598525061,5.564519040530891e-10,7.837838774099795e-10,8.343123406013127e-11,4.79095596216692e-15,0.0,0.0,7.060730231920447e-10,1.3444919685900117e-19,1.3446475141429785e-09,5.373433816478517e-15,1.618591695880204e-09,1.9115166757558656e-24,6.518871391318953e-17,1.9620830367227472e-14,5.512462270887711e-17,2.0149666568160867e-15,1.0574831363729754e-13,1.2313242202454824e-12,7.93018042891099e-05,1.1247139540660218e-09,7.536006661547382e-16,2.407779457652864e-28,1.7211359383235865e-21,2.844682332015071e-16,1.7494204761825007e-16,2.924500945839747e-26,6.253548932235952e-35,4.7476989365251124e-35,2.281101635136671e-23,6.094827395920054e-28,1.0757081759896106e-17,4.653506266574994e-27,3.76,0.0,0.4697390604725019,0.9999999973786408,7.656375181655423e-16,1.0051859344661903e-24,0.16491067809491805,0.16506928691886644
3.6189084113939325e-07,0.9030855254695629,6.179147287510986e-10,8.153082067238765e-10,9.55229621204376e-11,5.623653147692058e-15,0.0,0.0,7.862161477325168e-10,1.714665129504423e-19,1.4982553109157644e-09,6.126784054435938e-15,1.7478138645705156e-09,2.2563980544000677e-24,7.33359948678829e-17,2.1793268580425637e-14,6.852545927177403e-17,2.2963970230088856e-15,1.1820513779357819e-13,1.3124988922731313e-12,8.358463350634061e-05,1.1963119501666033e-09,8.393829281542903e-16,3.5110399567856e-28,2.1455852918746118e-21,3.5350358710060196e-16,2.0827410691685558e-16,3.7916858380963537e-26,9.946203570428188e-35,7.469908496023503e-35,2.8838321883163314e-23,8.228997802836665e-28,1.3041750019409521e-17,6.43229396535746e-27,3.76,0.0,0.4658289948014867,0.9999999971352674,8.840284734645665e-16,1.3566335254466928e-24,0.1688164607236077,0.16898363563220725
3.7166832503524235e-07,0.9037156248214779,6.838787459717086e-10,8.48133921935177e-10,1.0891791194972781e-10,6.5767300970720945e-15,0.0,0.0,8.725315046010394e-10,2.1704426535465915e-19,1.663836380825796e-09,6.9624211464065475e-15,1.8825698271145466e-09,2.6500834668136075e-24,8.22722920254993e-17,2.4152140996854783e-14,8.464385875122749e-17,2.6087774796717524e-15,1.318108272910914e-13,1.3963234377803329e-12,8.797017224517772e-05,1.2700787790733873e-09,9.326519588828753e-16,5.065285101503883e-28,2.657285445295081e-21,4.3651787178100474e-16,2.466184599986595e-16,4.885511699038917e-26,1.5607979575363004e-34,1.1596802733603113e-34,3.620020099799066e-23,1.1006759926088583e-27,1.5715574963853963e-17,8.805456365494671e-27,3.76,0.0,0.4619514761660548,0.9999999968756654,1.0179488392354353e-15,1.8153520862795137e-24,0.17268959359626607,0.17286554003041266
3.8144580893109144e-07,0.9043405017640856,7.544997057625335e-10,8.823533738604951e-10,1.2370857737547827e-10,7.664160222810712e-15,0.0,0.0,9.652659909799148e-10,2.7279864254278236e-19,1.8418858251208776e-09,7.887197479841887e-15,2.0228685139124905e-09,3.0976601561598104e-24,9.205847757876807e-17,2.6710920044837316e-14,1.0392563748684297e-16,2.9547767098859485e-15,1.4665235026781336e-13,1.4827935100910049e-12,9.245768764225448e-05,1.3460033729645165e-09,1.0339461082576927e-15,7.2335728266192775e-28,3.270730039768409e-21,5.358023201425022e-16,2.905301267881176e-16,6.257500718920184e-26,2.4182586144067816e-34,1.7777058858753136e-34,4.513722889080971e-23,1.4592172735884306e-27,1.8828658402624272e-17,1.1944389588179138e-26,3.76,0.0,0.4581062336476185,0.999999996599243,1.1691675940727816e-15,2.40955596633942e-24,0.17653034836410314,0.17671527029944809
3.9122329282694054e-07,0.9049601997877867,8.299311123821331e-10,9.180619145632724e-10,1.3999046390116e-10,8.901137379297512e-15,0.0,0.0,1.0646658807249689e-09,3.4058406255762235e-19,2.032898884955968e-09,8.90842736792053e-15,2.1687152592908563e-09,3.604566759091839e-24,1.0275987301590305e-16,2.948410484056387e-14,1.2687296944714726e-16,3.3372593643926972e-15,1.6282309261552813e-13,1.5719047544964847e-12,9.704645058645132e-05,1.4240745107613148e-09,1.1438445530403573e-15,1.0230540757542321e-27,4.002264780795089e-21,6.539379719042371e-16,3.4060312692073454e-16,7.969159375366804e-26,3.7017780025173235e-34,2.692555871915338e-34,5.592372445368204e-23,1.918370304658507e-27,2.2435424208844926e-17,1.606240544249902e-26,3.76,0.0,0.4542929985826918,0.9999999963054087,1.3396324449391496e-15,3.1737432918553e-24,0.180338994419477,0.1805330943739277
4.0100077672278964e-07,0.9055747620205993,9.103241317109906e-10,9.553578442458517e-10,1.5786203637986263e-10,1.0304145666849548e-14,0.0,0.0,1.1709766655644266e-09,4.225184727604173e-19,2.2373706373736437e-09,1.0033919266051272e-14,2.320112094940442e-09,4.176607514115608e-24,1.144466027133245e-16,3.24872979008643e-14,1.5404941073296793e-16,3.759300806264219e-15,1.8042334361598903e-13,1.6636528694012932e-12,0.00010173573573365343,1.5042808408893332e-09,1.2629704855591308e-15,1.4336478539383542e-27,4.870253773998823e-21,7.93821620682456e-16,3.9747145613674483e-16,1.0093576279153425e-25,5.601874870066611e-34,4.031960201318722e-34,6.887114715974832e-23,2.5019916402754527e-27,2.6594787896157977e-17,2.1423212432352424e-26,3.76,0.0,0.45051150454411887,0.9999999959935696,1.531485066079482e-15,4.149852113335073e-24,0.1841157989146502,0.18431927795590033
4.1077826061863874e-07,0.9061842312311816,9.958275119388207e-10,9.943423566467044e-10,1.7742466523681265e-10,1.1891030912820004e-14,0.0,0.0,1.2844429107284677e-09,5.210102522714374e-19,2.455795717529533e-09,1.1272010319853046e-14,2.477058021911668e-09,4.819967250064688e-24,1.2719396782091892e-16,3.5737284547727985e-14,1.8608517891007665e-16,4.224202878623098e-15,1.9956080547215792e-13,1.7580336615791588e-12,0.00010652482152042409,1.5866109008956623e-09,1.3919944255865691e-15,1.991464767508548e-27,5.895254271530443e-21,9.586930996973557e-16,4.618100063210884e-16,1.2717220291916412e-25,8.385262389221987e-34,5.97253874878844e-34,8.433169765614483e-23,3.238585615618053e-27,3.137032041812126e-17,2.835076411737446e-26,3.76,0.0,0.4467614873224594,0.999999995663133,1.7470772251279308e-15,5.388585862372138e-24,0.18786102678039107,0.18807408453347849
4.2055574451448783e-07,0.9067886498318308,1.0865875163939872e-09,1.0351194832024252e-09,1.987825715009996e-10,1.3681073798946879e-14,0.0,0.0,1.4053081239055027e-09,6.387867370922514e-19,2.6886680651840336e-09,1.2631603322765534e-14,2.639549262433431e-09,5.541227283085995e-24,1.4108284052990765e-16,3.92521149002715e-14,2.2368268857814214e-16,4.735510725861745e-15,2.203511266536537e-13,1.8550430961840433e-12,0.00011141299017662367,1.6710531343848547e-09,1.5316376510474657e-15,2.7432465264733377e-27,7.100199863371757e-21,1.1521639161893978e-15,5.34335429236066e-16,1.5941956673792379e-25,1.242189040436448e-33,8.756292008974638e-34,1.0270212478352229e-22,4.1620161825735e-27,3.683040584797192e-17,3.7240639607764496e-26,3.76,0.0,0.4430426849075283,0.9999999953135063,1.9889878116444918e-15,6.950926657478423e-24,0.19157494074442105,0.1917977753993107
4.3033322841033693e-07,0.907388059881456,1.1827478674604177e-09,1.0777960362101884e-09,2.2204277088214798e-10,1.5695064605047773e-14,0.0,0.0,1.5338146364941737e-09,7.789243845909894e-19,2.936480693610284e-09,1.4122206157926692e-14,2.807579492793739e-09,6.34738236023081e-24,1.562000787770705e-16,4.3051188347210884e-14,2.676223442478141e-16,5.29703069735733e-15,2.429184589381674e-13,1.9546773420857984e-12,0.00011639952773700482,1.7575959056702792e-09,1.6826757430819616e-15,3.748726013078433e-27,8.510592136472787e-21,1.3782472429073052e-15,6.158069442335423e-16,1.9887299866880704e-25,1.8220420515485984e-33,1.2711934418300473e-33,1.244277414445385e-22,5.312297880122743e-27,4.3048392650342175e-17,4.857313395945477e-26,3.76,0.0,0.43935483747008935,0.9999999949440967,2.260040782134975e-15,8.909856335395389e-24,0.19525780134970983,0.19549060966889972
4.498881962020352e-07,0.9085720208139095,1.391831550584123e-09,1.169288227322076e-09,2.747117434083537e-10,2.04860627576097e-14,0.0,0.0,1.8147143962560867e-09,1.1405313116404812e-18,3.4788930180008256e-09,1.7537759633024727e-14,3.160220131144777e-09,8.244536233936827e-24,1.9049969505551362e-16,5.1586937349673887e-14,3.780768810177093e-16,6.5873565637887795e-15,2.9392684633599544e-13,2.1618061958803775e-12,0.0001266648727939033,1.936936192873438e-09,2.0223326648027818e-15,6.845439135106025e-27,1.2063794649870952e-20,1.946505419456527e-15,8.088423018700257e-16,3.0522111196707492e-25,3.8151909594440476e-33,2.607285605180275e-33,1.7999472798108986e-22,8.489621703713358e-27,5.807712995162997e-17,8.10078331230054e-26,3.76,0.0,0.432070979007099,0.9999999941435596,2.902211619670148e-15,1.4381970875930517e-23,0.20253139384051078,0.20278473410407952
4.674876672145636e-07,0.9096208712119085,1.5998644206116628e-09,1.259253666575316e-09,3.2974844850641275e-10,2.5806073629730722e-14,0.0,0.0,2.096060835826949e-09,1.5816263074045387e-18,4.023079781919622e-09,2.11691285718409e-14,3.4964317327279963e-09,1.0321622605486534e-23,2.2658012007244283e-16,6.046658320643263e-14,5.088217249204258e-16,7.964606994453493e-15,3.473524178848412e-13,2.3571661325689727e-12,0.00013623302075407056,2.10540835286008e-09,2.3760183351351936e-15,1.1490512871420684e-26,1.6279984966512128e-20,2.619096286700402e-15,1.0216832044683597e-15,4.421336305222091e-25,7.20236847302238e-33,4.8321832404564036e-33,2.470957526248254e-22,1.2685154394765412e-26,7.503744957342012e-17,1.2568500499319714e-25,3.76,0.0,0.4256188098216286,0.9999999933494812,3.613868681027414e-15,2.171588891499029e-23,0.20897399426909272,0.20924647204643831
4.85087138227092e-07,0.9106541321629669,1.8275095118721766e-09,1.3571553507490574e-09,3.927345881344469e-10,3.225224134351616e-14,0.0,0.0,2.4058697618501105e-09,2.1625173895313475e-18,4.623277742273792e-09,2.5405221626532972e-14,3.8503960048723984e-09,1.280351914036607e-23,2.6831305838823377e-16,7.063996216376671e-14,6.764843024820429e-16,9.577814958340408e-15,4.0891885578854286e-13,2.560984168378781e-12,0.00014610895529945393,2.2805028564085953e-09,2.7815645527781983e-15,1.8885889717080105e-26,2.1697876007903325e-20,3.4815865493439273e-15,1.2773361542621258e-15,6.32014809030929e-25,1.3247606637421957e-32,8.727466670772902e-33,3.3468280715687706e-22,1.8621386750252115e-26,9.583553051186127e-17,1.9144717720808436e-25,3.76,0.0,0.4192629916772231,0.9999999924821105,4.4771645069629916e-15,3.2253470571983105e-23,0.21531993582650244,0.21561216677783976
5.026866092396204e-07,0.9116720365573153,2.075509014286288e-09,1.4637090707433954e-09,4.643877765532874e-10,4.001081780332558e-14,0.0,0.0,2.7454999885937394e-09,2.918354295394406e-18,5.2823049979813685e-09,3.0329533527831266e-14,4.222008788559393e-09,1.5748723688441362e-23,3.164836197750631e-16,8.228094390460556e-14,8.892939437781308e-16,1.146140209554558e-14,4.797396023112306e-13,2.773249974740706e-12,0.0001562886513418902,2.462150321557049e-09,3.2459630173917725e-15,3.043892035981598e-26,2.858740537094344e-20,4.576358396282767e-15,1.5818546491916438e-15,8.92228609361532e-25,2.3783720406432745e-32,1.539071940140674e-32,4.477162753947664e-22,2.6892213080842345e-26,1.2109607937821081e-16,2.866896401307973e-25,3.76,0.0,0.4130020857516658,0.9999999915380146,5.520140242226473e-15,4.71769898811154e-23,0.22157066135875578,0.22188325309670104
5.202860802521488e-07,0.9126748138086469,2.344576851084385e-09,1.579655132609432e-09,5.454503773111466e-10,4.9290396582440816e-14,0.0,0.0,3.1162918209245245e-09,3.89093833981339e-18,6.002957548172161e-09,3.603599564150384e-14,4.611152465483769e-09,1.9221977264990466e-23,3.7197990921918045e-16,9.558503981655803e-14,1.1568507196683865e-15,1.3654365412969085e-14,5.610698207650637e-13,2.993957817768145e-12,0.0001667681243356744,2.650281205912015e-09,3.777092793944911e-15,4.817425429590192e-26,3.726370394916377e-20,5.952880388965584e-15,1.94178483036852e-15,1.24484835954254e-24,4.1752635185063536e-32,2.654804655228457e-32,5.920613647191744e-22,3.825262216226075e-26,1.515055713064289e-16,4.22580077431913e-25,3.76,0.0,0.406834674709018,0.9999999905137715,6.775172736903999e-15,6.803114773023114e-23,0.22772759218506583,0.2280611443556863
5.378855512646772e-07,0.9136626898981194,2.635398803840185e-09,1.7057572568363052e-09,6.366884277359796e-10,6.032357609481812e-14,0.0,0.0,3.5195662050018583e-09,5.129574888164688e-18,6.788007483659716e-09,4.263019472783839e-14,5.017698082899015e-09,2.3294913015453462e-23,4.3580426933187083e-16,1.1077132337644311e-13,1.4902784937717543e-15,1.6200819131486e-14,6.543207331769909e-13,3.223106942542759e-12,0.0001775434303466216,2.8448258951224992e-09,4.383802567407528e-15,7.496127973848705e-26,4.809214053322866e-20,7.6685064256827e-15,2.3641720308503754e-15,1.7176694404470537e-24,7.178713353397731e-32,4.4863387347584896e-32,7.746006533718752e-22,5.365173584397462e-26,1.878139152685104e-16,6.137938070869773e-25,3.76,0.0,0.4007593623786626,0.9999999894059732,8.27947739264931e-15,9.681254343049877e-23,0.2337921284187306,0.23414723278273242
5.554850222772056e-07,0.9146358874315703,2.948632770940129e-09,1.842801492178004e-09,7.388905796222257e-10,7.336866948555776e-14,0.0,0.0,3.9566240538996665e-09,6.69198225127653e-18,7.64020150247553e-09,5.0230696939503796e-14,5.441507177288427e-09,2.804681018150236e-23,5.090851827065568e-16,1.280843959866522e-13,1.902386687820529e-15,1.9150581292946045e-14,7.610746730139484e-13,3.4607019032172546e-12,0.0001886106660949833,3.0457147753411104e-09,5.075995099960745e-15,1.148111722752984e-25,6.149364783118677e-20,9.789321624913309e-15,2.856565778859829e-15,2.345386268256108e-24,1.210564086265669e-31,7.437732490259129e-32,1.0033542362591529e-21,7.427083044021964e-26,2.308358795551025e-16,8.794005013147954e-25,3.76,0.0,0.39477477343921,0.999999988211226,1.0075645473812959e-14,1.360764064588484e-22,0.23976564928318286,0.24014288979718534
5.73084493289734e-07,0.9155946256866131,3.2849091344868258e-09,1.9915951469194865e-09,8.528670589767517e-10,8.87114586831292e-14,0.0,0.0,4.428745721117325e-09,8.645255248983467e-18,8.56225970030917e-09,5.897047649974512e-14,5.8824333413337025e-09,3.3565471079948623e-23,5.930898068327235e-16,1.477963909608745e-13,2.4078404573631484e-15,2.2559804757875775e-14,8.831008115084109e-13,3.706752846887987e-12,0.00019996596897432084,3.252878292713814e-09,5.86471357089448e-15,1.7326006503249758e-25,7.795032085178453e-20,1.2391033650994053e-14,3.427023364973516e-15,3.1709485422995638e-24,2.004761406341878e-31,1.2112141811731772e-31,1.2876072859818662e-21,1.0156581782706357e-25,2.814522899929944e-16,1.2439232346215486e-24,3.76,0.0,0.3888795531070898,0.9999999869261531,1.2212215202838234e-14,1.8906280488007597e-22,0.24564951342338015,0.24604946632122857
5.906839643022624e-07,0.9165391206640827,3.6448312201233196e-09,2.1529657406425695e-09,9.794486479199983e-10,1.0666699258448443e-13,0.0,0.0,4.937190606552552e-09,1.10668833980068e-17,9.556874608008851e-09,6.899845285509724e-14,6.340323558380027e-09,3.9948236247220906e-23,6.892371367617087e-16,1.702090106560552e-13,3.0233393519591787e-15,2.649165409020853e-14,1.0223715477641408e-12,3.961275756285417e-12,0.00021160551704681082,3.4662470021943468e-09,6.762229589194518e-15,2.5785827393091795e-25,9.801129029080949e-20,1.555991001688647e-14,4.084112033384662e-15,4.247116002459933e-24,3.2641560277063693e-31,1.9396564085620746e-31,1.6380451880041404e-21,1.3731499054444875e-25,3.406110028941387e-16,1.738594153602373e-24,3.76,0.0,0.3830723668298688,0.9999999855473954,1.4744277409325887e-14,2.598449675721633e-22,0.2514450592124907,0.25186829308656
6.082834353147908e-07,0.9174695851363811,4.028975825786831e-09,2.327759979543077e-09,1.119485691768426e-09,1.275814273635033e-13,0.0,0.0,5.483196869345948e-09,1.4045821725558284e-17,1.0626710429605365e-08,8.048113642320412e-14,6.815019345401825e-09,4.730315571262982e-23,7.991117657226389e-16,1.9565558922444138e-13,3.7678041958365454e-15,3.1017028241552764e-14,1.1810795223372192e-12,4.224292659671717e-12,0.00022352552901674743,3.685751609254244e-09,7.782132537952201e-15,3.787888019125357e-25,1.2229885889845328e-19,1.939376010118859e-14,4.836909924132849e-15,5.638229236334178e-24,5.230751558409299e-31,3.05772801671497e-31,2.0668961454003295e-21,1.8367283980690007e-25,4.093276650116824e-16,2.4028318460219953e-24,3.76,0.0,0.3773518999841511,0.9999999840716112,1.7734115235784833e-14,3.535024068384414e-22,0.25715360505402013,0.25760068093646615
6.258829063273192e-07,0.9183862286960872,4.437893802105058e-09,2.5168427575457233e-09,1.2738471335389741e-09,1.518339076163559e-13,0.0,0.0,6.0679812291633195e-09,1.768361267097293e-17,1.1774402447394098e-08,9.360438406756237e-14,7.306357734687165e-09,5.575033591401905e-23,9.244782208696382e-16,2.2450317462557447e-13,4.662572035636575e-15,3.6215329389727135e-14,1.3616552235859446e-12,4.495831813418361e-12,0.00023572226418345718,3.9113230065497706e-09,8.939419960017224e-15,5.4964236192431845e-25,1.515148959017337e-19,2.4002961198474392e-14,5.695005859144852e-15,7.42221594293332e-24,8.257579263741885e-31,4.7495278382130545e-31,2.5880812232192345e-21,2.4322956541033895e-25,4.886862713259025e-16,3.2859678931485647e-24,3.76,0.0,0.37171685757798506,0.9999999824954794,2.12518777882565e-14,4.763218016892468e-22,0.2627764496794506,0.26324792112336776
6.434823773398476e-07,0.9192892578033662,4.872110671683347e-09,2.7210961843746733e-09,1.4434195770201796e-09,1.7983848697983815e-13,0.0,0.0,6.692738841796068e-09,2.20955574055564e-17,1.3002556568367354e-08,1.085752646926659e-13,7.814172118483816e-09,6.542348323637421e-23,1.0672958498955568e-15,2.571546240411422e-13,5.731598971859973e-15,4.217527798325552e-14,1.5667851542081277e-12,4.775927860791439e-12,0.00024819202237485186,4.142892306461221e-09,1.0250588720632064e-14,7.883804427512812e-25,1.864474840012674e-19,2.9511527746222804e-14,6.668498059137434e-15,9.692852491792187e-24,1.285321641507657e-30,7.275324365974757e-31,3.2173717724332953e-21,3.1907656049725805e-25,5.798395332624963e-16,4.449252008276951e-24,3.76,0.0,0.36616596395769724,0.9999999808156992,2.5376287443087476e-14,6.3602880754272625e-22,0.2683148724414735,0.26881128560192036
6.61081848352376e-07,0.920178875832906,5.332127278652144e-09,2.941418641186157e-09,1.629106379009638e-09,2.1204608719330431e-13,0.0,0.0,7.358643239317075e-09,2.741193504345131e-17,1.4313748994221554e-08,1.2562403557288733e-13,8.338292973761868e-09,7.647166527454502e-23,1.2297342367612765e-15,2.9405070755879794e-13,7.001670733127503e-15,4.899577414634308e-14,1.7994305293972395e-12,5.064621969090254e-12,0.00026093114386257224,4.38039086986622e-09,1.173372671892656e-14,1.1185226615115615e-24,2.279778135019006e-19,3.605822308597181e-14,7.767991864001405e-15,1.2562301619507511e-23,1.9741722620244077e-30,1.0998838108041233e-30,3.972554223208289e-21,4.148788183026406e-25,6.840090684734651e-16,5.9681671388980096e-24,3.76,0.0,0.3606979625191038,0.9999999790289908,3.0195380641106543e-14,8.420541818120023e-22,0.273770133602863,0.2742920273177176
