Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42)
1.764535472607666e-08,0.6509064430339702,7.775930999016383e-10,2.859426512832365e-12,9.264514276552914e-10,2.453557116821497e-11,0.0,0.0,1.7520170313952545e-08,1.083659254931828e-13,1.0771878363252362e-13,2.7971718867538824e-14,1.9007818850937977e-17,8.324122035134074e-30,1.7886324587819628e-21,3.8113605523511664e-14,2.8471107643091608e-11,1.870268447111609e-15,1.0100235356454587e-24,7.003398272729493e-24,2.3459864811564122e-12,6.378385054238355e-20,5.75623158387547e-14,7.252772466694476e-20,8.251146828012251e-17,7.320056914633113e-18,6.647817988744868e-16,2.226505784542634e-15,1.9576042775737604e-23,3.779829958440763e-24,2.326612232898825e-19,1.0320308615350265e-21,1.0375166598778943e-17,1.2862507616953379e-20,3.76,0.0,0.711884171218884,0.9996397989803611,2.0252199951621758e-11,3.126000433587066e-14,5.930227175409987e-05,5.930228924514868e-05,6.284701745616845e-13,2.395073042206062e-16,0.00036018254827141174,2.300679751462775e-15,2.1229211222884746e-16,1.567072915066124e-08,1.12622395959632e-09,2.607901584643707e-10,5.490825907044105e-10,1.4966818580253113e-06,7.571359525773453e-15,9.433389803834821e-10,3.269180188798142e-11,6.808553134268804e-16,1.3683310106337455e-12,5.582396969959905e-11,3.1520828013095865e-20,1.2321736771943564e-19,1.662863630989669e-13,1.1281277231970685e-21,2.8502522702951026e-11,4.431054584273088e-12,3.103503281941042e-16,2.3244260403703474e-20,3.1060509608869495e-20,2.6239892757678775e-16,1.04990570050841e-19,8.797886253468983e-25,1.9907409053264265e-29,1.0374977744309604e-21,6.247169988437753e-23,4.262109644922165e-20,3.7004025935556105e-30,1.7326177816605429e-15,6.794673711458775e-20,8.731625248838584e-14,4.346499526440745e-20,4.86699703659297e-24,3.7466512426197566e-14,3.3818042189101275e-14,2.360700537750084e-21,3.4416179426696006e-14,4.3810901697086667e-17,1.4916616055499104e-20,3.190342333248031e-23,1.2318449827956257e-10,7.010846812018343e-25,1.1842716188885667e-15,2.2763250826095007e-19,7.265120902077199e-18,2.1973941721154353e-11,4.898336683624839e-28,4.780246309165851e-18,3.7060765654564973e-16,2.0007048873681435e-20
1.8995443327475657e-08,0.6509069895710915,9.118270818005167e-10,3.5906898392312735e-12,1.0721765743839252e-09,3.0887869785962914e-11,0.0,0.0,1.8863037929198406e-08,1.2558880752058713e-13,1.343075666320282e-13,3.3106235992210023e-14,2.3702405142946083e-17,1.011876730902049e-29,2.038160643665496e-21,4.0844014681755874e-14,3.2844012292030256e-11,2.3341589865892777e-15,1.4098185389134343e-24,9.174334053667014e-24,2.7187108075535144e-12,7.905052006847164e-20,5.898802014365504e-14,9.614058770311621e-20,1.0111681582952752e-16,1.0569727029726273e-17,7.678023777875969e-16,2.5490141402647942e-15,2.8085664816786536e-23,4.9946715563328055e-24,3.0798963581404197e-19,1.4415283394428901e-21,1.309587989481748e-17,1.742481927804706e-20,3.76,0.0,0.7118795753931361,0.9996397974870919,2.523922837996325e-11,3.886317998255024e-14,6.383942608006596e-05,6.383944567065484e-05,6.818023384794528e-13,2.6578611672880227e-16,0.00036018254756974753,2.8805956154533133e-15,2.7546139758042347e-16,1.6737183305081298e-08,1.2769533545973328e-09,3.2008102471641055e-10,6.32882199299529e-10,1.6111035742294896e-06,8.886169999552126e-15,1.0931641971886744e-09,3.451911623927292e-11,7.890645931167848e-16,1.5380093279359934e-12,6.414590930570621e-11,4.157824687102251e-20,1.5582991282991867e-19,1.830216741547791e-13,1.5242342036182513e-21,3.2883017887801905e-11,4.839499965432044e-12,3.8615761516847854e-16,3.100062834824892e-20,3.613539969806522e-20,3.303511174702768e-16,1.3822952057078107e-19,1.2417646286511233e-24,2.741627872648526e-29,1.4535672668966034e-21,8.854006160131724e-23,5.649120500435185e-20,5.03409930178888e-30,1.8634455857917666e-15,8.083566740037671e-20,1.053422866006027e-13,4.788082329863597e-20,6.514506082844751e-24,3.749733984182138e-14,3.8983702316018875e-14,2.7493803283166875e-21,4.223536105431001e-14,5.0752206298029614e-17,1.8023942776041338e-20,4.334140033560857e-23,1.4274985092527172e-10,8.558479840480833e-25,1.4689522992562417e-15,2.9285324726023484e-19,9.718830879338624e-18,2.269263273698877e-11,6.989440578019425e-28,6.342637928668834e-18,4.913745626148604e-16,2.6771886332337108e-20
2.0345531928874655e-08,0.6509075361062463,1.0576452095336543e-09,4.43863676885478e-12,1.2283281495174982e-09,3.8290578669542285e-11,0.0,0.0,2.020632672761077e-08,1.440825485713538e-13,1.649407117426168e-13,3.860103806759668e-14,2.9105754377038786e-17,1.2149741831159207e-29,2.3033825193346605e-21,4.338749876121465e-14,3.7507647040625354e-11,2.8722713863404192e-15,1.9391423828367474e-24,1.1801590933952391e-23,3.1189015836996702e-12,9.649670486306082e-20,6.022907487148489e-14,1.248998922485246e-19,1.2206502621803172e-16,1.4894963212666236e-17,8.778028851215037e-16,2.889511577848375e-15,3.92883189354456e-23,6.5035320583666064e-24,3.9957775474222747e-19,1.9651855003068015e-21,1.6276899957531815e-17,2.3128334368578997e-20,3.76,0.0,0.711874979593629,0.999639795982441,3.0980174207076275e-11,4.758781277209991e-14,6.837655118772091e-05,6.83765729374393e-05,7.351347214096756e-13,2.9237726938774713e-16,0.0003601825466629164,3.564701703210816e-15,3.531002286451032e-16,1.778735931502167e-08,1.433482537349212e-09,3.869694571852618e-10,7.22152883033118e-10,1.7255120748981635e-06,1.032537854833912e-14,1.254019167627269e-09,3.6281744061167494e-11,9.052482481705554e-16,1.7121252093253928e-12,7.296683376589393e-11,5.431812017150295e-20,1.943052067776261e-19,2.004451561774076e-13,2.0332068229400263e-21,3.755534615784836e-11,5.2436578418277175e-12,4.732386177831361e-16,4.053631905478634e-20,4.159462463625192e-20,4.0965736582318875e-16,1.7846833608239144e-19,1.7240425473607752e-24,3.721815700758532e-29,1.9862336435241576e-21,1.2220945686148329e-22,7.337918573758905e-20,6.758089675261303e-30,1.9855547505698262e-15,9.456249860428481e-20,1.2523087678980896e-13,5.2170939429014907e-20,8.544866387654391e-24,3.752700349778132e-14,4.4487101246949006e-14,3.1662810615302582e-21,5.105492759588735e-14,5.821711653581641e-17,2.1480404869871542e-20,5.763370228624711e-23,1.6375569654842445e-10,1.0301137346949306e-24,1.7946473241727576e-15,3.696410382460029e-19,1.2740704343612056e-17,2.335010862761442e-11,9.750439823044451e-28,8.247366545660494e-18,6.384798364333437e-16,3.510625883141372e-20
2.1695620530273653e-08,0.6509080826394552,1.2151261105704506e-09,5.411945424761131e-12,1.3948659949500906e-09,4.6830899169503554e-11,0.0,0.0,2.1550049334501103e-08,1.6384745709905256e-13,1.9990366171758342e-13,4.4431260917061714e-14,3.5265205819891123e-17,1.4437090483432153e-29,2.5847725575217203e-21,4.574604098311828e-14,4.245815143164768e-11,3.4913707482928538e-15,2.6317509599544377e-24,1.4945471506071433e-23,3.546558699813415e-12,1.1624718263519414e-19,6.13098078959266e-14,1.5944137565655105e-19,1.4543403254503986e-16,2.0545947096187688e-17,9.946996585738342e-16,3.2474644863356998e-15,5.376195530041442e-23,8.357819735438166e-24,5.093901752209842e-19,2.6230769324472878e-21,1.996004351632374e-17,3.015713593782004e-20,3.76,0.0,0.7118703838202297,0.9996397944656873,3.752701325686555e-11,5.750556428297004e-14,7.291364707281686e-05,7.291367103778144e-05,7.884672845435487e-13,3.192219702350451e-16,0.0003601825462509344,4.36508460567733e-15,4.476794449288891e-16,1.8821726152582087e-08,1.5953007348579035e-09,4.6173176987429103e-10,8.168117001191185e-10,1.8399073614105595e-06,1.1893835795901589e-14,1.425902337353046e-09,3.7984263361705654e-11,1.0294063825770374e-15,1.8901056474238003e-12,8.227280169423171e-11,7.02837257725997e-20,2.393211427409732e-19,2.185796542455647e-13,2.680912893647271e-21,4.251571364954006e-11,5.643103337651029e-12,5.723314020200134e-16,5.2100298093744775e-20,4.743825865198936e-20,5.01359992959753e-16,2.2654553049182395e-19,2.359011360503129e-24,4.9878937361267476e-29,2.655731379656252e-21,1.6485541897105756e-22,9.365522324013271e-20,8.964539087003177e-30,2.0989763456852017e-15,1.0902920558596559e-19,1.4698228894892956e-13,5.632094143914388e-20,1.101193960336255e-23,3.755665730267751e-14,5.032312516025742e-14,3.6111242003528524e-21,6.09109434357506e-14,6.621108242282447e-17,2.529495269414637e-20,7.522233410130651e-23,1.8620185114721574e-10,1.2247162747871228e-24,2.1637838469113034e-15,4.589131327900754e-19,1.6410140862970314e-17,2.3954137573249466e-11,1.3339025205076272e-27,1.0537017712268335e-17,8.151717576344669e-16,4.5230477607629996e-20
2.304570913167265e-08,0.6509086291707368,1.3843270752264798e-09,6.519200753821876e-12,1.5717503686659455e-09,5.6596539578305757e-11,0.0,0.0,2.2894217529063684e-08,1.8488385307059835e-13,2.3948183893681394e-13,5.0572354854955286e-14,4.222747632891045e-17,1.7003147287296128e-29,2.8828494927722653e-21,4.792439728265466e-14,4.769175478802186e-11,4.1985341314772565e-15,3.5280190863696784e-24,1.8671506916341942e-23,4.001682046021048e-12,1.3842330245842287e-19,6.225128986863889e-14,2.004239561916613e-19,1.71293979839151e-16,2.7809212145172684e-17,1.1184100759112183e-15,3.622376714684247e-15,7.215682058799843e-23,1.0614655294111011e-23,6.39454551473824e-19,3.4369319778341296e-21,2.418825719467017e-17,3.871113375152917e-20,3.76,0.0,0.7118657880728032,0.9996397929372539,4.493152171054783e-11,6.868714760459868e-14,7.745071373136086e-05,7.745073996500913e-05,8.41799860306816e-13,3.462724876067233e-16,0.0003601825458886077,5.29446083018668e-15,5.619511847396568e-16,1.984074284301662e-08,1.7619299178771574e-09,5.446200201930636e-10,9.167781076301305e-10,1.954289435145644e-06,1.3596653515464192e-14,1.6088121526905596e-09,3.96309412558138e-11,1.1615391247745164e-15,2.0714441523670002e-12,9.205019868308294e-11,9.009241097141312e-20,2.9160752303606155e-19,2.374478050751194e-13,3.497812115940453e-21,4.7760414804013395e-11,6.037565284597643e-12,6.841662271717512e-16,6.595716732284458e-20,5.3666382263611724e-20,6.065420856541523e-16,2.8333698750425756e-19,3.1860151798083976e-24,6.607424826316932e-29,3.4837886933199424e-21,2.179608701909229e-22,1.177021136419016e-19,1.1762607970917899e-29,2.2038872181468803e-15,1.2413936687077173e-19,1.7059004684927072e-13,6.032167905790192e-20,1.3972799286518555e-23,3.758699694385819e-14,5.648680630204871e-14,4.0836403977828445e-21,7.183625498418821e-14,7.47400940428256e-17,2.947600463982041e-20,9.657986890646229e-23,2.1008813072971008e-10,1.4404650958132078e-24,2.5787334961550763e-15,5.615689921452348e-19,2.0811183059875112e-17,2.4511452048919564e-11,1.7939947497134734e-27,1.3255720294665005e-17,1.024812768361111e-15,5.737796498354328e-20
2.439579773307165e-08,0.6509091757001063,1.5652856713674783e-09,7.768877145750813e-12,1.7589419218350375e-09,6.767556075268359e-11,0.0,0.0,2.423884229518943e-08,2.0719206718836566e-13,2.839606568562513e-13,5.700044648906417e-14,5.003863835815003e-17,1.987267071594706e-29,3.1981609549028846e-21,4.992930953415905e-14,5.3204775682943143e-11,5.00115463131102e-15,4.675774280932001e-24,2.3050943447619324e-23,4.484271512370108e-12,1.6314307954025393e-19,6.307178055398927e-14,2.4852806568463647e-19,1.997077807539438e-16,3.7009992959808826e-17,1.248852552077641e-15,4.013787185364808e-15,9.519858933575153e-23,1.333709879876051e-23,7.9185576030696725e-19,4.430108365503751e-21,2.900560606345899e-17,4.900644788150263e-20,3.76,0.0,0.7118611923512141,0.9996397913974634,5.324527813387537e-11,8.120234959891639e-14,8.198775115959951e-05,8.198777971335786e-05,8.951321752632838e-13,3.7349004381499763e-16,0.0003601825452339657,6.366159200507482e-15,6.989630977747594e-16,2.0844858555034595e-08,1.9329229539248385e-09,6.358635664478027e-10,1.0219739101001685e-09,2.0686582974821392e-06,1.5439207529764734e-14,1.8027470606326818e-09,4.122575539081288e-11,1.3016466293253289e-15,2.2556944529182853e-12,1.0228573395410901e-10,1.1444136155972257e-19,3.5194872029227833e-19,2.5707202715412194e-13,4.5195436856313024e-21,5.3285831860547096e-11,6.426884545894816e-12,8.094656846263653e-16,8.238714351805373e-20,6.027908407185492e-20,7.263296634698097e-16,3.497566534507671e-19,4.2524853291745706e-24,8.660517483989874e-29,4.493562374698201e-21,2.831116746315083e-22,1.4591413772901717e-19,1.5280743914571134e-29,2.3005699375521574e-15,1.3979976909919277e-19,1.960419626917815e-13,6.416812049420157e-20,1.7487673586915532e-23,3.7618511555574236e-14,6.297332036437953e-14,4.583569369907904e-21,8.386069827614892e-14,8.38106446117983e-17,3.4031565919994813e-20,1.2220876489098638e-22,2.3541435131404284e-10,1.678148727688647e-24,3.041813924046477e-15,6.784898268250334e-19,2.6032424937106507e-17,2.5027889288551364e-11,2.3768435667422e-27,1.64490182034706e-17,1.2708698552013718e-15,7.179503525681483e-20
2.5745886334470647e-08,0.650909722227578,1.758021254454823e-09,9.169322933563134e-12,1.9564016772743985e-09,8.015623434983605e-11,0.0,0.0,2.558393386926624e-08,2.307724401628682e-13,3.336255278439509e-13,6.369258675263397e-14,5.874410063042043e-17,2.3072956881862696e-29,3.5312709338181336e-21,5.17688970834354e-14,5.899362131533433e-11,5.906943678362891e-15,6.131172599611082e-24,2.8161242317970596e-23,4.994326988842612e-12,1.9052128703717612e-19,6.378710777887762e-14,3.0445412092289023e-19,2.3073163337599903e-16,4.851451042761797e-17,1.385946531919284e-15,4.421267674470148e-15,1.2369133143725688e-22,1.6594359569815675e-23,9.687305398115238e-19,5.627560768975703e-21,3.4457262375631625e-17,6.127578736856341e-20,3.76,0.0,0.7118565966553251,0.9996397898460024,6.251966538317233e-11,9.512005296652295e-14,8.652475935400411e-05,8.652479027785074e-05,9.484641173512943e-13,4.0084315165869784e-16,0.000360182544579323,7.594103435142307e-15,8.6207209628284525e-16,2.183451269942109e-08,2.107861866638747e-09,7.356705304553416e-10,1.1323232089905273e-09,2.183013949798528e-06,1.7427138941067987e-14,2.007705508837851e-09,4.2772413764981905e-11,1.4497290787874186e-15,2.442464788721767e-12,1.1296643682474538e-10,1.4411341047694916e-19,4.211862044014129e-19,2.7747451274068806e-13,5.787558548978773e-21,5.908843425580433e-11,6.81098522335055e-12,9.48944841470032e-16,1.01686050562914e-19,6.727646145369186e-20,8.61893859608838e-16,4.267575067408145e-19,5.6151988600272785e-24,1.1241545265982736e-28,5.709569196239067e-21,3.6199189764928246e-22,1.7869601239322015e-19,1.966916875479894e-29,2.3893817266299557e-15,1.5592150623728412e-19,2.2332102205581857e-13,6.785842746712496e-20,2.1619889134341627e-23,3.7651465851212e-14,6.977798373475733e-14,5.1106597486007124e-21,9.701129389581639e-14,9.342969591946775e-17,3.896932745030727e-20,1.5264060855988662e-22,2.62180328928642e-10,1.9385379597585266e-24,3.555290312435116e-15,8.105384610117943e-19,3.21669225577619e-17,2.5508511109783703e-11,3.1073892392962523e-27,2.016374995114193e-17,1.556905591176597e-15,8.874068330783694e-20
2.7095974935869645e-08,0.6509102687531633,1.962536387326246e-09,1.0728746521004825e-11,2.164091009092648e-09,9.412691197604845e-11,0.0,0.0,2.6929501785390313e-08,2.5562532202906114e-13,3.8876186853475146e-13,7.062692038372431e-14,6.838859108722178e-17,2.663393688997621e-29,3.882749490738128e-21,5.3452176644654716e-14,6.50547868019792e-11,6.923932118200181e-15,7.95961547673298e-24,3.4086588626074886e-23,5.53184836536809e-12,2.2066954536730743e-19,6.441099431273402e-14,3.6892111438573666e-19,2.644155065286341e-16,6.273219514703229e-17,1.5296124836092064e-15,4.844420733789928e-15,1.5852033961905652e-22,2.046199131314325e-23,1.172262533132058e-18,7.055805235088017e-21,4.0589494411659465e-17,7.576882527004243e-20,3.76,0.0,0.7118520009849985,0.9996397882826917,7.280587240741975e-11,1.1050825815980661e-13,9.10617383112573e-05,9.106177165419441e-05,1.0017957436611106e-12,4.283062631353945e-16,0.0003601825440857495,8.992794877131414e-15,1.0549577003091947e-15,2.2810135037112418e-08,2.2863561867053046e-09,8.442291783712903e-10,1.2477523525880716e-09,2.297356393473063e-06,1.9566354114231422e-14,2.2236859456279337e-09,4.4274373180748486e-11,1.6057866850978458e-15,2.631412699045356e-12,1.2407965299825077e-10,1.7998286320387752e-19,5.002209494528066e-19,2.986772214640725e-13,7.349797545743226e-21,6.51647779400386e-11,7.18985317459401e-12,1.1033113884097427e-15,1.2416532236593395e-19,7.46586188905521e-20,1.0144531053715588e-15,5.153327379743025e-19,7.341671426250108e-24,1.446101946323993e-28,7.157615537573817e-21,4.563789003955882e-22,2.1646190938199882e-19,2.510256647954786e-29,2.470729869678397e-15,1.7242071281005896e-19,2.524061538171273e-13,7.139321677331487e-20,2.6435815943811086e-23,3.7685936625298417e-14,7.689625068173108e-14,5.664668962845484e-21,1.1131243097593912e-13,1.0360464582562413e-16,4.4296749139948154e-20,1.8843528025714764e-22,2.9038587961246797e-10,2.2223886073802322e-24,4.121376844092743e-15,9.585593701085037e-19,3.931210671500049e-17,2.5957707625797012e-11,4.0143869809722624e-27,2.444793501980582e-17,1.8865697476359368e-15,1.08486379994983e-19
2.8446063537268643e-08,0.6509108152768721,2.1788181781337175e-09,1.2455203971098693e-11,2.3819716234136193e-09,1.0967590419815329e-10,0.0,0.0,2.827555491823055e-08,2.817510715022145e-13,4.496551034316556e-13,7.77827995257656e-14,7.901614189188329e-17,3.058826194009597e-29,4.253164305575798e-21,5.498867821255416e-14,7.138485439635777e-11,8.060470434620896e-15,1.0236705377018747e-23,4.091840572628223e-23,6.096835531836401e-12,2.536964092190444e-19,6.495534274326313e-14,4.426653122714712e-19,3.008035957886104e-16,8.011784713685958e-17,1.6797718925889623e-15,5.28287774003957e-15,2.006548311925446e-22,2.5022073922060427e-23,1.4046776932339046e-18,8.742880108891344e-21,4.744965541436392e-17,9.275257051216175e-20,3.76,0.0,0.7118474053400967,0.9996397867076979,8.415489595636645e-11,1.274341051413509e-13,9.559868802824046e-05,9.559872383868825e-05,1.0551270986036251e-12,4.558586481161424e-16,0.00036018254356723686,1.0577295383416402e-14,1.2816349969916945e-15,2.377214579638023e-08,2.4680413860502447e-09,9.617092272541569e-10,1.368189886307541e-09,2.411685629883778e-06,2.186302372028047e-14,2.4506868199862806e-09,4.573485648178457e-11,1.7698196907747686e-15,2.822240246749214e-12,1.3561304069121557e-10,2.230213179041969e-19,5.900157283058645e-19,3.207018753382497e-13,9.261415271132474e-21,7.151150462015505e-11,7.56351892324031e-12,1.2732657913967414e-15,1.501520145646002e-19,8.242566801681415e-20,1.1852753080877342e-15,6.165170928265345e-19,9.511691005841663e-24,1.8447618650115825e-28,8.864726409548124e-21,5.681383621379961e-22,2.5963453519034794e-19,3.1782974259653795e-29,2.5450519748107576e-15,1.8921903620706697e-19,2.8327290535213056e-13,7.477496624539751e-20,3.200481329131215e-23,3.7721937198950267e-14,8.432371051434471e-14,6.245363127012559e-21,1.2678604127708827e-13,1.1434329762228764e-16,5.0021130504636894e-20,2.301800779069319e-22,3.20030819415268e-10,2.5304438962597375e-24,4.7422381414543746e-15,1.1233788139919653e-18,4.756969745617838e-17,2.6379287842547857e-11,5.1308322906046934e-27,2.935066646658281e-17,2.263591422608015e-15,1.313158739564538e-19
2.979615213866764e-08,0.6509113617987128,2.4068395380278504e-09,1.4356587997302247e-11,2.6100055401649524e-09,1.268913691340344e-10,0.0,0.0,2.9622101523580484e-08,3.0915005537261025e-13,5.165906670289028e-13,8.514085003498182e-14,9.067007642657944e-17,3.4971377009282245e-29,4.643073887986151e-21,5.638814458926865e-14,7.798049264131066e-11,9.325228254748104e-15,1.3049237623089476e-23,4.8755871839441455e-23,6.689288378110291e-12,2.897074521887985e-19,6.543048231841825e-14,5.264390563756999e-19,3.3993475094144245e-16,1.0117372582894351e-16,1.836347253583435e-15,5.736297067595741e-15,2.511505272087093e-22,3.0363382398083776e-23,1.6682400352292175e-18,1.0718303837806861e-20,5.508617262947996e-17,1.1251173610553865e-19,3.76,0.0,0.7118428097204806,0.9996397851210747,9.661754219641219e-11,1.459638949456721e-13,0.00010013560850202171,0.00010013564682814541,1.1084581401178726e-12,4.834834749365543e-16,0.000360182542952301,1.2363210411956926e-14,1.5464671971481051e-15,2.4720955797709487e-08,2.6525773942359263e-09,1.0882630785665247e-09,1.49356650363979e-09,2.5260016604084864e-06,2.4323580974410346e-14,2.688706581555288e-09,4.715686861593992e-11,1.9418283704594154e-15,3.0146896557516576e-12,1.4755456661475625e-10,2.7430345869226564e-19,6.915972946358621e-19,3.4356995509540076e-13,1.1585549052154032e-20,7.812534093665773e-11,7.932044623965055e-12,1.4595014463371037e-15,1.7998882414678625e-19,9.05777294656926e-20,1.3756800144651688e-15,7.313883524840675e-19,1.2218998222415185e-23,2.3350377361569294e-28,1.0859074523431884e-20,6.99219279951455e-22,3.0864427104805417e-19,3.99428772597632e-29,2.6128004673867623e-15,2.062438993931522e-19,3.158940312706119e-13,7.800752807314974e-20,3.8399176642060715e-23,3.775949518114634e-14,9.205608472650053e-14,6.852516904733535e-21,1.434517635080783e-13,1.2565383122870138e-16,5.614966984413887e-20,2.7848881137850346e-22,3.51114964397844e-10,2.8634365018331704e-24,5.419990671250706e-15,1.3058050592669814e-18,5.704562055915232e-17,2.6776558350520548e-11,6.494413500098596e-27,3.4922009696239763e-17,2.6917716744099514e-15,1.575250000243764e-19
