Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517)
0.00012972713802304807,1.133715822207547,0.025665055897939628,0.0010113066867459186,0.005968174649891576,0.2123408001161722,0.0,0.0,0.00010749102604733633,1.1104238311386806e-06,0.9800470660565976,0.1525935315356094,0.0001879912208185156,2.7062916033709403e-05,6.70145423993219e-05,0.00024638564644842155,0.006696126584685411,0.0011753016539276012,0.0007032800315327877,0.00010323318482139852,0.04464777905318902,7.424232859157802e-06,4.5822006893299004e-05,0.00013340502869344022,2.0300385822661167e-07,0.0011227997637797385,2.6449850850577244e-05,0.0011097531161674595,4.855259857821524e-05,1.3489439710195928e-06,1.335837155900152e-05,1.037978829631031e-08,2.9070597519035684e-07,1.6663536003310465e-05,3.76,0.0,3.637732147041774e-07,0.10257025733486287,0.4601209407467159,0.007036811158659146,0.001556332961976434,1.2658101998745543,2.5385084433850367e-09,1.1336358752068736e-11,0.00026671723594881564,7.711593959833614e-05,2.4248652203071046e-05,2.2490791305181996e-07,3.5593091120958227e-07,0.0011489214592805051,5.2065262349997965e-05,0.004290740028759598,5.6082782298121176e-05,0.001313538400924236,5.058508068761758e-07,2.4204754132316162e-05,3.4748407722206515e-07,1.1677539421242956e-06,9.28562754591082e-05,1.3551349752183786e-05,0.00026926219456548816,1.895714974810388e-06,0.009316295196780403,3.7014666765632676e-13,0.06774265660919378,0.03691840989217359,3.004202748701412e-08,1.3104255534014835e-06,8.0448241604097e-12,4.1649542769677214e-11,1.6158303556112568e-15,7.722261503398769e-12,1.3687153358709096e-10,7.397077236754085e-09,3.2585623191583403e-16,7.863048036592368e-07,1.5636794523999277e-11,1.2229278645854466e-11,1.1661827099946582e-11,2.9910832748746146e-06,1.418694170698397e-09,5.748309817318385e-05,1.0218119362552427e-09,1.7457645768014045e-06,0.0005022199993591697,1.120845714105367e-09,3.3807842662733915e-10,0.000778969446462023,1.4743749911442078e-12,2.0556291691710385e-06,3.2437400629869667e-12,0.0005917490418398209,4.407354881823444e-05,0.00010148087206850097,6.394210231103843e-07,1.2822678904839229e-05,2.0233433097486915e-05,1.6108687620806603e-05,1.3925380393604564e-11,1.3330896557925353e-06,1.2408900198488218e-07,5.034634017027344e-09,1.1098766597233758e-09,2.807141675722423e-09,7.628011728536308e-05,6.166592023207884e-12
0.00012997977043793956,1.1338649721678755,0.025911964717481896,0.0010168637786589255,0.006006185958278404,0.21265554374262166,0.0,0.0,0.00010531278826054733,1.0859480015778887e-06,0.9812510996442556,0.15337733548561766,0.00018635306520863444,2.8172430331044173e-05,6.818328749974365e-05,0.00024832135038679594,0.006623066809960343,0.0011547193709849294,0.0006980904864073317,0.00010299874325095978,0.044424266809856054,7.440802853856288e-06,4.589739213972222e-05,0.00013178239977985572,2.0064863683423414e-07,0.001105373307310485,2.638725557869958e-05,0.0010896626715418592,4.7120717256359784e-05,1.321366601898247e-06,1.330711130086008e-05,1.0268260666896035e-08,2.8655731968800374e-07,1.6341220523111858e-05,3.76,0.0,3.438997539276862e-07,0.100951672714247,0.4605234845067293,0.006890209137716507,0.0014945749595815187,1.2665871013381051,2.4378692190343215e-09,1.0922148824484251e-11,0.0002625084358501636,7.542917018007867e-05,2.3330145710301015e-05,2.2171271024409587e-07,3.5072569777345376e-07,0.001121697324288683,5.090163212941334e-05,0.004176974785190623,5.485179445381697e-05,0.0012824418362339073,4.903975156326756e-07,2.4205060677645447e-05,3.368644582696549e-07,1.1505900202831333e-06,9.184800391306447e-05,1.3404437920565668e-05,0.0002552572653388174,1.8471997701986859e-06,0.009229206980107693,3.590813640331961e-13,0.06734377469074122,0.03702962986054638,2.9873446451926087e-08,1.2617017651211618e-06,7.622490816672165e-12,3.993821264393577e-11,1.5494344745144131e-15,7.423097273318212e-12,1.3483865676737263e-10,7.257591988469925e-09,3.1246757346452393e-16,7.798852095396912e-07,1.550944993569982e-11,1.1857042502275232e-11,1.1566570243636278e-11,2.9734915672116663e-06,1.386819080028e-09,5.748173096624588e-05,1.0216077025813183e-09,1.7108611674023373e-06,0.0004806553168757942,1.0559294480830926e-09,3.3862939792797126e-10,0.0007492736575927711,1.418500615497777e-12,2.0131285010947044e-06,3.1261288094124537e-12,0.0005741074779247609,4.441713164360678e-05,0.00010128366860016458,6.263181519471049e-07,1.2565806524628171e-05,1.9949036845391418e-05,1.5803576700450796e-05,1.342935837708675e-11,1.3037247673469083e-06,1.209878305415402e-07,4.908734129191058e-09,1.0903868280934744e-09,2.7583222595816275e-09,7.630611462776203e-05,6.0523758030098955e-12
0.00013023240285283105,1.134012228194342,0.02615506907002318,0.001022080787997842,0.006042844015169308,0.21297143510735128,0.0,0.0,0.0001031637248597273,1.0619090235662245e-06,0.9824456654531606,0.15415930598525848,0.00018467981301805036,2.9308265031753005e-05,6.933674769016023e-05,0.0002501983353446507,0.006550371614931831,0.0011344015633327905,0.0006928352675845041,0.00010274061668899128,0.04419997621003947,7.455656790931478e-06,4.595726256661422e-05,0.00013016072341770366,1.9828288222602944e-07,0.0010883066032751014,2.6318101198275774e-05,0.0010698383776122397,4.573123531306213e-05,1.294143750697721e-06,1.3251740457187765e-05,1.0155092654626383e-08,2.8236193646882636e-07,1.6022060699745963e-05,3.76,0.0,3.249622390910053e-07,0.09934520362289864,0.4609163091141564,0.006746642587149406,0.0014350263178130869,1.2673558195365242,2.340828632740572e-09,1.0521978242927952e-11,0.00025833113715695766,7.376281611583549e-05,2.243802005070846e-05,2.1849244684264952e-07,3.454890899894208e-07,0.0010950247185223987,4.975791636324078e-05,0.004065185726899004,5.3635556302264525e-05,0.0012514685338473348,4.7522489550162796e-07,2.420533894918415e-05,3.2643790170567703e-07,1.1333257735883627e-06,9.08180688629336e-05,1.3254348226158413e-05,0.0002419041534808703,1.7990602760141712e-06,0.009142019065191168,3.481881412225881e-13,0.06694380099791215,0.03714036970995902,2.9702155881330625e-08,1.2143409209844028e-06,7.218697323692475e-12,3.8273665550974165e-11,1.4848538855696475e-15,7.130253795491124e-12,1.3279073606513928e-10,7.118170480792886e-09,2.9944497467817387e-16,7.731878492218103e-07,1.5376542620668226e-11,1.1491049882637481e-11,1.1467171122783295e-11,2.955850848394021e-06,1.3554985730384163e-09,5.748034682580386e-05,1.0214066514131924e-09,1.6761652760323983e-06,0.000459842944753721,9.942748093278598e-10,3.3905537213632247e-10,0.0007206527950672196,1.3645588940418737e-12,1.9704883221784836e-06,3.010824442279644e-12,0.0005568303371345779,4.475289280257179e-05,0.0001010601805594439,6.13164909273657e-07,1.230769750237543e-05,1.9670052874579152e-05,1.5502595234273568e-05,1.2942564476590362e-11,1.2744766569085528e-06,1.179365120883622e-07,4.784861884450238e-09,1.0708663884315745e-09,2.709400832991856e-09,7.633162092403183e-05,5.938390762487635e-12
0.00013048503526772253,1.134157565284268,0.02639414082421853,0.001026945901304523,0.006078104443808081,0.21328855949095282,0.0,0.0,0.00010104453812252141,1.0383135939692428e-06,0.9836304973160381,0.15493918895827624,0.0001829737061724396,3.0469677895510616e-05,7.047321376253399e-05,0.00025201498050938457,0.00647809214101416,0.0011143557792247737,0.0006875174113297599,0.00010245892980431784,0.043975017911936906,7.468761656322278e-06,4.600156006938955e-05,0.00012854139191205194,1.9590811175488218e-07,0.0010715948504856497,2.624253014134129e-05,0.0010502892806502954,4.438374406989829e-05,1.2672944188107228e-06,1.3192371028029343e-05,1.0040435228337263e-08,2.781252799191702e-07,1.5706268713083816e-05,3.76,0.0,3.06931853439392e-07,0.09775132343805946,0.46129929005099063,0.006606120739976582,0.0013776383213863234,1.2681162662522698,2.247307362973488e-09,1.0135553416779233e-11,0.00025418657082584785,7.211818994327204e-05,2.1572277813285983e-05,2.1525044547954696e-07,3.402260138958192e-07,0.0010689022728685752,4.863429507876826e-05,0.0039554084349634235,5.243502463450515e-05,0.001220648074221445,4.6034153048106373e-07,2.420558956188484e-05,3.162102996043191e-07,1.1159778123912515e-06,8.976751715529799e-05,1.3101234098535003e-05,0.00022918124493022791,1.7513375821179775e-06,0.009054768709209418,3.37473780729108e-13,0.06654288248955198,0.03725059441343884,2.9528058053913465e-08,1.168344794463101e-06,6.8329822654973176e-12,3.665615173929739e-11,1.4220982859105414e-15,6.843943653533747e-12,1.307299918645362e-10,6.978895157271662e-09,2.8679038949253604e-16,7.662224947347538e-07,1.5238266408321413e-11,1.1131498077372339e-11,1.1363774853511257e-11,2.9381675940243535e-06,1.3247370113290727e-09,5.747894622622656e-05,1.021208885836214e-09,1.6417011089552908e-06,0.0004397727927835501,9.357690429071869e-10,3.393552378919243e-10,0.0006930821013953666,1.3125090491783502e-12,1.927759196167614e-06,2.897902029448694e-12,0.0005399193389919359,4.508045974559176e-05,0.00010081046331514045,5.999771366464768e-07,1.2048662914372317e-05,1.939640386588743e-05,1.5205829739022159e-05,1.2465339005709284e-11,1.2453700501551912e-06,1.1493571122503756e-07,4.663044135827765e-09,1.0513335470215383e-09,2.6604234864698887e-09,7.635663598507978e-05,5.824722617888403e-12
0.00013073766768261402,1.1343009605516485,0.026628957461341054,0.001031447963658311,0.006111925296400196,0.21360700277003283,0.0,0.0,9.895586621832862e-05,1.0151672263847933e-06,0.984805336698499,0.15571673334280106,0.0001812370231937733,3.165583614550759e-05,7.159100687756137e-05,0.00025376979613910515,0.006406277914241559,0.0010945890347806777,0.0006821400387899899,0.0001021538503108448,0.04374950425423011,7.480089060692379e-06,4.603025974076954e-05,0.00012692577080796578,1.9352586636307188e-07,0.0010552331104178695,2.6160696740114015e-05,0.0010310238643401683,4.3077772839328206e-05,1.2408361735845102e-06,1.3129122711236654e-05,9.924441035014903e-09,2.738528408682175e-07,1.539404735527356e-05,3.76,0.0,2.897794067197449e-07,0.0961704933580484,0.46167231140552023,0.006468648931938626,0.0013223614123996327,1.2688683612413933,2.15722471653224e-09,9.762575869272661e-12,0.00025007593614961415,7.04965328202287e-05,2.0732866554532504e-05,2.1199003865158471e-07,3.3494141626781695e-07,0.0010433281115578468,4.753091933262953e-05,0.0038476748120930293,5.125110516327814e-05,0.0011900094549908671,4.457552314550267e-07,2.420581314364443e-05,3.0618701240246996e-07,1.098562767234574e-06,8.869744587724175e-05,1.2945256302047215e-05,0.00021706692368618076,1.7040716898006196e-06,0.008967493346973462,3.269445693514313e-13,0.06614116728343407,0.03736026935769362,2.9351068138373067e-08,1.1237123086746972e-06,6.464867578393478e-12,3.508582578926747e-11,1.3611736606335312e-15,6.564358320582701e-12,1.2865868745523812e-10,6.839850572076731e-09,2.7450502332159795e-16,7.589994895511855e-07,1.5094826631981094e-11,1.077856833268104e-11,1.1256535097644501e-11,2.9204483326440483e-06,1.2945379772798545e-09,5.7477529640627145e-05,1.0210145055052705e-09,1.6074922123546387e-06,0.00042043371098677483,8.802989224383045e-10,3.395281626559607e-10,0.0006665363192225888,1.2623089466352212e-12,1.8849914599713714e-06,2.7874296019882968e-12,0.0005233757146565187,4.5399471815427904e-05,0.00010053462141730071,5.867706193393917e-07,1.1789013930886686e-05,1.9128006247880503e-05,1.4913359462925506e-05,1.1997993733212225e-11,1.2164292155216197e-06,1.1198602859720555e-07,4.54330513407491e-09,1.0318063954874715e-09,2.6114360896820136e-09,7.638116004596801e-05,5.711456413987833e-12
0.0001309903000975055,1.1344423932644518,0.02685930272060657,0.001035576530140479,0.006144267195106226,0.21392685099743974,0.0,0.0,9.68982832188655e-05,9.924742715342976e-07,0.9859699332140313,0.15649169160463225,0.0001794720691147725,3.286581771819115e-05,7.268848549589545e-05,0.00025546142754812544,0.0063349767137241214,0.0010751078002262065,0.0006767063490876385,0.00010182558892118835,0.0435235489734368,7.489615327983895e-06,4.604336980348539e-05,0.00012531519446322146,1.9113770509787457e-07,0.0010392163216064083,2.607276640863007e-05,0.0010120500315815052,4.1812793074491826e-05,1.2147851297558204e-06,1.306212225861492e-05,9.807263742865281e-09,2.6955012286694896e-07,1.5085589482709606e-05,3.76,0.0,2.734754452771714e-07,0.0946031614110319,0.4620352661711467,0.00633422865180429,0.0012691453068908645,1.269612032256877,2.070498818208821e-09,9.402742855653624e-12,0.000246000398179505,6.889901050723509e-05,1.991968035169426e-05,2.0871455633852564e-07,3.2964024598310034e-07,0.001018299861216037,4.6447911336769495e-05,0.003742013035660455,5.008464953942056e-05,0.001159580987565937,4.314730194996629e-07,2.4206010333855548e-05,2.9637285747326223e-07,1.0810972286059737e-06,8.76089978631012e-05,1.2786582277273609e-05,0.00020553963089300296,1.657301354517099e-06,0.008880230497344615,3.1660628486410156e-13,0.06573880434258797,0.03746936042194158,2.917111450805747e-08,1.0804396038226363e-06,6.113860770250148e-12,3.3562747163913025e-11,1.3020823042461569e-15,6.291667604825481e-12,1.2657911826107292e-10,6.701123038178391e-09,2.625893373923993e-16,7.51529702669701e-07,1.494643921785455e-11,1.0432425459040834e-11,1.1145613380336553e-11,2.90269963190873e-06,1.2649042784076621e-09,5.747609754044767e-05,1.0208236063934743e-09,1.573561400808253e-06,0.00040181356233818947,8.277511402997912e-10,3.395735963344402e-10,0.0006409897681956148,1.2139152772452378e-12,1.8422350283802735e-06,2.67946801133366e-12,0.000507200211340431,4.5709581408494766e-05,0.00010023280795811552,5.735610247143729e-07,1.1529060558294196e-05,1.8864770932762088e-05,1.4625256311178876e-05,1.1540811075127155e-11,1.1876778832046605e-06,1.0908799969947253e-07,4.4256664797101635e-09,1.0123028448112488e-09,2.562484122538311e-09,7.640519376662015e-05,5.598676212514791e-12
0.000131242932512397,1.1345818448731098,0.027084967216852218,0.0010393219143281153,0.0061750934607178575,0.21424818997376224,0.0,0.0,9.487229939895952e-05,9.702379440867472e-07,0.9871240451100673,0.15726382023280505,0.0001776811652336186,3.409861284747366e-05,7.376405203330767e-05,0.0002570886582244134,0.0062642344519233195,0.0010559179890697126,0.0006712196120768427,0.00010147439795585654,0.04329726691522516,7.497321551657803e-06,4.604093136991937e-05,0.00012371096189117548,1.88745199454664e-07,0.0010235393138701386,2.5978914777174214e-05,0.0009933750893878859,4.0588222635774825e-05,1.1891559402586869e-06,1.2991502804653746e-05,9.689057382060623e-09,2.652226188191808e-07,1.478107752855407e-05,3.76,0.0,2.5799035914507745e-07,0.09304976151459313,0.4623880565161643,0.006202857606275143,0.0012179391122178868,1.2703472150433157,1.9870468017929163e-09,9.0557479863709e-12,0.00024196108527963325,6.732670989534093e-05,1.9132561644275717e-05,2.0542731393227493e-07,3.2432743576999795e-07,0.0009938146617840319,4.538536471328798e-05,0.0036384475296194567,4.893645276064369e-05,0.0011293901990228237,4.175011143499162e-07,2.4206181781920844e-05,2.867721012482551e-07,1.0635976881575182e-06,8.65033569547684e-05,1.2625385446705544e-05,0.00019457792141369944,1.61106393784508e-06,0.008793017669657085,3.0646418524244895e-13,0.06533594315772899,0.03757783405479115,2.8988138976610405e-08,1.0385201203373764e-06,5.7794571577749364e-12,3.2086881351572716e-11,1.2448228650870611e-15,6.0260192634351695e-12,1.244936008710269e-10,6.562800264027772e-09,2.5104305771322503e-16,7.438244793671411e-07,1.4793329708504752e-11,1.0093217549293943e-11,1.1031178358121687e-11,2.88492808460758e-06,1.2358379551413276e-09,5.7474650395058115e-05,1.020636280546344e-09,1.5399306908551183e-06,0.00038389929837448586,7.780126819800384e-10,3.39491273393698e-10,0.0006164164214871054,1.1672837358682315e-12,1.7995392036788354e-06,2.5740708346330613e-12,0.0004913930984873238,4.6010455078015685e-05,9.990522483335494e-05,5.6036384204846e-07,1.1269110400739208e-05,1.8606604053772074e-05,1.434158480551947e-05,1.109404348706964e-11,1.1591391679319691e-06,1.0624209396163084e-07,4.310147086581931e-09,9.92840561247771e-10,2.5136125107233353e-09,7.642873823084814e-05,5.486464788635264e-12
0.0001314955649272885,1.1347192990295214,0.027305749025283647,0.001042675233133402,0.006204370228493335,0.21457110481431166,0.0,0.0,9.287836189293854e-05,9.484603565793018e-07,0.9882674397240068,0.15803288021468773,0.0001758666394801743,3.5353126055748344e-05,7.48161593511394e-05,0.000258650412379985,0.0061940950673891005,0.0010370249502614426,0.0006656831607805179,0.00010110057173584665,0.04307077373744637,7.503193619767799e-06,4.602301804232695e-05,0.0001221143328990585,1.863499277675248e-07,0.0010081968222922263,2.5879326787567842e-05,0.0009750057368988808,3.940343013701877e-05,1.163961795952922e-06,1.2917403175429283e-05,9.569975709737454e-09,2.608757881423338e-07,1.4480683078497928e-05,3.76,0.0,2.4329448542874777e-07,0.09151071259016111,0.46273059402302885,0.006074529798771475,0.00116869144455035,1.2710738533038681,1.90678500125879e-09,8.721281852101183e-12,0.00023795908682401696,6.578063609788726e-05,1.8371303336611283e-05,2.0213160051716074e-07,3.190078843811235e-07,0.0009698691792053481,4.4343344872440825e-05,0.0035369989550632364,4.780725098680466e-05,0.0010994637399598711,4.038449277767179e-07,2.4206328145740037e-05,2.7738845471368315e-07,1.0460804815613597e-06,8.538174305332174e-05,1.246184449013914e-05,0.00018416051762904265,1.5653952697807397e-06,0.008705892270686733,2.965230007505831e-13,0.06493273343050288,0.0376856573487651,2.8802096953339172e-08,9.97944696403712e-07,5.461142095002533e-12,3.0658101550879195e-11,1.1893904107691535e-15,5.767538776616478e-12,1.2240446201301472e-10,6.424970981402512e-09,2.3986518827795744e-16,7.358955890891464e-07,1.463573222455698e-11,9.761075782965554e-12,1.0913405043375568e-11,2.8671402946655747e-06,1.207340291857208e-09,5.747318867137004e-05,1.0204526158528152e-09,1.5066212401264725e-06,0.00036667703698804174,7.30971181707328e-10,3.392812134739352e-10,0.000592789981589498,1.1223691996131413e-12,1.756952491270569e-06,2.471284321933358e-12,0.0004759541756521745,4.6301774580436124e-05,9.955212089330571e-05,5.471943241630272e-07,1.1009467451446482e-05,1.8353407696356952e-05,1.4062402077346783e-05,1.0657913044160584e-11,1.1308354960000714e-06,1.0344871411844837e-07,4.196763156941311e-09,9.73436904999365e-10,2.4648654677872342e-09,7.645179494371305e-05,5.374903339406628e-12
0.00013174819734217998,1.1348547415975667,0.02752145423067,0.0010456284473705762,0.0062320665500681886,0.21489567951375613,0.0,0.0,9.091685553821172e-05,9.271425576287672e-07,0.9893998939052916,0.15879863748828787,0.00017403081634939654,3.6628179011628263e-05,7.5843316993217e-05,0.0002601457569061021,0.006124600430333475,0.0010184334633598947,0.0006601003835987775,0.00010070444340184793,0.042844185613457604,7.507222210952259e-06,4.598973535788958e-05,0.00012052652454401935,1.8395346939807096e-07,0.0009931835008777402,2.5774195760765655e-05,0.0009569480565227623,3.8257739332956574e-05,1.1392144341020466e-06,1.2839967183500153e-05,9.450171567844755e-09,2.565150346714367e-07,1.4184566511283556e-05,3.76,0.0,2.2935820734557736e-07,0.08998641773844224,0.4630627998961663,0.00594923562143596,0.0011213505457527376,1.2717918986405965,1.8296291409640737e-09,8.399032647564768e-12,0.00023399545105219532,6.426171012331874e-05,1.7635651140463654e-05,1.9883066765159746e-07,3.1368643946182253e-07,0.0009464596197611187,4.332188950660278e-05,0.0034376842193205577,4.66977197758737e-05,0.0010698272989165007,3.905090621914163e-07,2.4206450090181236e-05,2.6822507250014726e-07,1.0285617337909318e-06,8.424540700743522e-05,1.2296142596454796e-05,0.00017426636017352473,1.5203295226697075e-06,0.008618891512706544,2.8678693015642985e-13,0.06452932475403392,0.037792798112080146,2.8612957517252868e-08,9.587016788276854e-07,5.1583931859808045e-12,2.9276190921540594e-11,1.135776515603763e-15,5.516329295337745e-12,1.2031402753669745e-10,6.2877245683006966e-09,2.290540287072009e-16,7.277551729792828e-07,1.4473888416846123e-11,9.436114360816754e-12,1.0792474023536197e-11,2.849342863090926e-06,1.1794118309822822e-09,5.7471712833465025e-05,1.0202726958199926e-09,1.473653292105006e-06,0.00035013214178014396,6.865152586168433e-10,3.389437204671158e-10,0.0005700839547090145,1.0791258979952102e-12,1.7145224233481972e-06,2.3711473967723075e-12,0.0004608827820030036,4.658323784172843e-05,9.917379316858719e-05,5.340674315285207e-07,1.0750430925810178e-05,1.8105080616334887e-05,1.378775789308662e-05,1.0232611234717006e-11,1.1027885370605388e-06,1.0070819586537837e-07,4.0855281681624075e-09,9.541088715129668e-10,2.416286343617664e-09,7.647436582726587e-05,5.264071204175638e-12
0.00013200082975707147,1.1349881606545829,0.027731897437617333,0.0010481743976969828,0.006258154481030501,0.21522199651400423,0.0,0.0,8.898810415411911e-05,9.062845776771981e-07,0.9905211944051417,0.15956086337043152,0.00017217600847956087,3.7922514172084806e-05,7.684409687144015e-05,0.00026157390229212765,0.006055790261476065,0.0010001477367027243,0.000654474716225016,0.00010028638743963305,0.04261761892580887,7.509402760278931e-06,4.5941220070569847e-05,0.00011894870792548096,1.8155739930115648e-07,0.0009784939358480071,2.566372244810443e-05,0.0009392075082570065,3.7150433514798395e-05,1.114924154496369e-06,1.2759342916396445e-05,9.329796303416227e-09,2.5214568538016894e-07,1.3892876705869538e-05,3.76,0.0,2.1615204837265366e-07,0.08847726347601662,0.4633846051371775,0.005826961959312899,0.0010758643990003253,1.2725013104694956,1.7554945237886886e-09,8.088686790585335e-12,0.00023007118308393737,6.27707671277313e-05,1.6925306122253033e-05,1.955277185281958e-07,3.0836788085087126e-07,0.0009235817459287824,4.232100919345437e-05,0.0033405165027435807,4.560847273830357e-05,0.001040505523890552,3.774973133245857e-07,2.4206548285546235e-05,2.5928455476581464e-07,1.011057306084653e-06,8.309562537837089e-05,1.2128466697450247e-05,0.00016487465546630265,1.475899097016864e-06,0.008532052323136828,2.7725963870745727e-13,0.06412586630154696,0.037899224937327496,2.8420703408424396e-08,9.207770454843087e-07,4.870682440915435e-12,2.7940845290862762e-11,1.0839693656503683e-15,5.272471734066702e-12,1.1822461155193346e-10,6.151150669299458e-09,2.186071954348532e-16,7.194156918534076e-07,1.4308046428949207e-11,9.118430488050888e-12,1.0668570685859712e-11,2.8315423741400955e-06,1.1520523899773577e-09,5.7470223342238547e-05,1.0200965993773708e-09,1.441046127189501e-06,0.0003342493022161657,6.445348300482482e-10,3.3847938008066664e-10,0.0005482717236540783,1.0375075850778002e-12,1.6722953898985543e-06,2.2736916880483003e-12,0.00044617780736780653,4.6854559865856884e-05,9.877058210667987e-05,5.209977786020006e-07,1.0492294137800561e-05,1.786151893801908e-05,1.351769471125748e-05,9.818298924762101e-12,1.0750191410621802e-06,9.802080779457852e-08,3.976452870795866e-09,9.348730368134964e-10,2.367917482670633e-09,7.649645321470416e-05,5.1540456029119614e-12
0.00013225346217196295,1.1351195464855535,0.02793690224303961,0.0010503068367437084,0.0062826091531800795,0.21555013627439204,0.0,0.0,8.70923717581067e-05,8.858854746939092e-07,0.9916311382275408,0.16031933495936976,0.00017030450627173615,3.923479842326458e-05,7.7817138427132e-05,0.00026293420252685633,0.005987702063895493,0.0009821714083336948,0.0006488096334557711,9.984681163157947e-05,0.04239118997302141,7.509735394377359e-06,4.5877639276959644e-05,0.00011738200532799452,1.7916328205036793e-07,0.0009641226584797807,2.554811406639345e-05,0.0009217889271567729,3.608075987903389e-05,1.0910998436224997e-06,1.2675682021042574e-05,9.208999139957321e-09,2.4777297020574857e-07,1.360575081493928e-05,3.76,0.0,2.036467610538702e-07,0.08698361904032399,0.46369595068714786,0.005707692306131516,0.001032180842480678,1.2732020559116166,1.6842962161622763e-09,7.789929534100254e-12,0.00022618724311166476,6.130855524880612e-05,1.6239927434680934e-05,1.922258979120554e-07,3.0305690507838005e-07,0.0009012308936290014,4.1340688099083565e-05,0.00324550530317252,4.454006061556237e-05,0.001011521951357894,3.6481267856177604e-07,2.4206623406039788e-05,2.505689529747979e-07,9.935827468267596e-07,8.193369513319016e-05,1.1959006691601061e-05,0.00015596491975716052,1.432134520496031e-06,0.008445411256302474,2.679442616026684e-13,0.06372250650862513,0.03800490726670368,2.822533094081183e-08,8.841545385290795e-07,4.5974784001783986e-12,2.6651676414658075e-11,1.0339538853624272e-15,5.036025045897946e-12,1.1613850569243625e-10,6.015338816288885e-09,2.08521647262509e-16,7.108898716987067e-07,1.4138459816364187e-11,8.808104534783288e-12,1.0541884407372345e-11,2.813745381419981e-06,1.1252610809572208e-09,5.746872065505778e-05,1.0199244006611455e-09,1.408818019532287e-06,0.00031901261406992547,6.049214040673729e-10,3.378890558969284e-10,0.0005273266182296609,9.974676922981951e-13,1.630316481388148e-06,2.1789416263874e-12,0.00043183770472356034,4.71154735336499e-05,9.834287685507064e-05,5.079995838038659e-07,1.0235343435866703e-05,1.76226168275385e-05,1.3252247768881737e-05,9.415106555360886e-12,1.047547280701334e-06,9.538675161361248e-08,3.869545298180442e-09,9.157455052985562e-10,2.3198000884332914e-09,7.651805984299467e-05,5.044901386587252e-12
