Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133)
5.128097099527165e-09,0.7366107922133626,1.7585237890779297e-09,2.9846086740279886e-12,5.922505180013838e-10,3.179368815176944e-11,0.0,0.0,3.8904499577340475e-08,1.854618275212203e-13,5.844699435259151e-14,2.6119519116171357e-14,1.8647792267842993e-18,1.8567839136834044e-28,3.549232855179356e-20,1.993175571163004e-13,7.667024002154211e-11,1.971979625570605e-15,1.8077434126543303e-23,1.8294927138970454e-23,1.740564209984719e-11,6.92044087314544e-19,8.917355625041597e-13,8.343719181154757e-20,1.676763403316761e-16,7.719261420433632e-18,1.2251800245101246e-17,7.291353158736694e-18,2.252215071239341e-23,4.536377182662519e-24,8.794348172038041e-20,5.272144694247247e-25,1.4105411816791612e-18,8.087828990779569e-22,3.76,0.0,0.8214556337488634,0.9992130194208669,5.096210302074373e-12,5.256943117275596e-14,0.0001440181236624739,0.00014401819282516972,8.945375338902123e-12,6.018657724893713e-15,0.0007869410747249522,7.86830400999122e-15,5.063821287296724e-16,3.5784604147139634e-08,1.5095952397945992e-09,3.420975253899552e-10,1.448959452988498e-09,5.305763532235197e-06,2.8121919954304922e-14,5.941191292711324e-10,2.194522182523076e-11,4.389226549521256e-15,3.538979936282256e-12,9.63454709649626e-11,2.8689313252598194e-19,4.814311439354694e-19,1.3127021795806173e-12,2.6854510157289975e-21,7.672343400382465e-11,2.3845189998685415e-12,3.505208285240582e-15,3.641167836407774e-20,7.714417696885544e-19,2.322041899204308e-16,2.3847694242553646e-20,5.711773856342e-25,2.4246390400222487e-29,2.0142893637793304e-29,9.22233910959691e-27,1.1696698522351697e-19,6.227467111675845e-30,7.269523009452339e-15,3.004658524071299e-20,2.6570545589809842e-14,1.0489405750520249e-19,1.7623206151645175e-22,1.332630680112518e-12,2.1900289150192198e-14,1.4945741913416022e-20,2.05052159215869e-14,5.718251361144956e-16,3.974661403584202e-20,1.510971560417317e-22,2.9405117787407264e-10,5.295239736790547e-24
5.283383391408427e-09,0.73661137830075,1.8719244235636737e-09,3.2686128986442883e-12,6.286069692635559e-10,3.458080043277056e-11,0.0,0.0,4.0082675460086904e-08,1.9686231057650026e-13,6.390958352249519e-14,2.856888856292771e-14,2.091004490426302e-18,2.038895205929045e-28,3.785236904670398e-20,2.095568721653927e-13,8.126999565077625e-11,2.1583266707815406e-15,2.0017171764912824e-23,2.048866867987942e-23,1.8475715231378565e-11,7.562902015337168e-19,9.125721966917185e-13,9.372334071650215e-20,1.8264684838681213e-16,8.810056278893018e-18,1.3405202065662681e-17,8.170373646698727e-18,2.6083897735673227e-23,5.251334180221174e-24,9.867670877004482e-20,6.0776534127011325e-25,1.588673045546206e-18,9.385596765881993e-22,3.76,0.0,0.8214511915284293,0.9992130178047344,5.572936181586055e-12,5.743024569410261e-14,0.00014837880098885278,0.00014837887402977288,9.299380130863314e-12,6.32633635154862e-15,0.0007869414757359714,8.484760396745701e-15,5.454353966304813e-16,3.677875625350028e-08,1.5898199115043719e-09,3.719303500644125e-10,1.5354668783880269e-09,5.466387327010125e-06,2.9948308221483714e-14,6.30640078434957e-10,2.3137352269706827e-11,4.660277800765549e-15,3.734082043443462e-12,1.0196123984156766e-10,3.038402079658344e-19,5.265409394018119e-19,1.3587955437188053e-12,2.931474335308709e-21,8.132810276262397e-11,2.4899333911553346e-12,3.829941616004544e-15,4.086823296641275e-20,8.231027417200211e-19,2.5410496088644095e-16,2.6661753561376097e-20,6.392297126794088e-25,2.686674834086811e-29,2.2583072015622273e-29,9.822037905583201e-27,1.3117261727332815e-19,6.836553318530973e-30,7.686716517630279e-15,3.3070763336195784e-20,2.8789292027142556e-14,1.122633594609379e-19,1.9836209851531337e-22,1.3388919990783866e-12,2.3209094438381032e-14,1.6120304232927418e-20,2.2292165778441123e-14,6.061867927121849e-16,4.29352311599278e-20,1.7143776074963366e-22,3.1212668782190836e-10,5.745813609560034e-24
5.438669683289689e-09,0.736611964385508,1.989070646697161e-09,3.5703112859238993e-12,6.660436042909162e-10,3.7536885631685986e-11,0.0,0.0,4.126086452686559e-08,2.0860275955052536e-13,6.970185982120236e-14,3.1155466533668106e-14,2.336608931806158e-18,2.233286742551571e-28,4.029919290430878e-20,2.199448396113915e-13,8.599705590358493e-11,2.356206181779032e-15,2.2104907848189783e-23,2.2887353388646977e-23,1.9577706310230773e-11,8.243607979044205e-19,9.331068988771014e-13,1.0491471233403648e-19,1.9843980826674712e-16,1.0022280110017153e-17,1.4629246801290273e-17,9.123953354593297e-18,3.0078722615586414e-23,6.052772959121423e-24,1.103382661024163e-19,6.977148515722424e-25,1.783127146039107e-18,1.0844647991275943e-21,3.76,0.0,0.8214467493312207,0.9992130163206143,6.078481415038537e-12,6.257811553206807e-14,0.00015273945467455022,0.00015273953168568256,9.65412693942129e-12,6.6386256997498376e-15,0.0007869417436121137,9.133477240689647e-15,5.865409242436313e-16,3.7768101204714086e-08,1.6714500900574293e-09,4.0332368451630876e-10,1.6243362191545347e-09,5.627008623973473e-06,3.183891654360763e-14,6.68249984047288e-10,2.4352799483273176e-11,4.939413565293963e-15,3.933218819415427e-12,1.0771807063819033e-10,3.215166389267615e-19,5.745170518211986e-19,1.4052928344710292e-12,3.1931955372112864e-21,8.606036559224235e-11,2.595872021168909e-12,4.1739244994596805e-15,4.5716693239136374e-20,8.764526683023586e-19,2.77380049036266e-16,2.970997454092687e-20,7.131625135052093e-25,2.9685277400668593e-29,2.5240749671561325e-29,1.0447957990932517e-26,1.4659657253283018e-19,7.487015670359078e-30,8.111331131978103e-15,3.6285387767079473e-20,3.111338272318487e-14,1.1985548506032233e-19,2.225006406691412e-22,1.344626628288869e-12,2.455371124647916e-14,1.7344664002811107e-20,2.417243465207604e-14,6.415076841907856e-16,4.627231836837536e-20,1.9379835153793982e-22,3.307411430519836e-10,6.219770595598763e-24
5.593955975170951e-09,0.7366125504676388,2.1099721993941636e-09,3.890251644210869e-12,7.045602285014178e-10,4.066744008902822e-11,0.0,0.0,4.2439067040021796e-08,2.2068317039116441e-13,7.583343305811586e-14,3.388160250272585e-14,2.6025862888370488e-18,2.4404696046209675e-28,4.2833803814987724e-20,2.304747971336484e-13,9.08508797550909e-11,2.5659847892130433e-15,2.434848562478525e-23,2.550542648555149e-23,2.0711615212482182e-11,8.963626277561753e-19,9.53344160389784e-13,1.1706042996292145e-19,2.150725756855974e-16,1.1366087611561058e-17,1.5926086802145638e-17,1.0155844807179294e-17,3.454428723392825e-23,6.948147280140388e-24,1.229766586872584e-19,7.978415772264109e-25,1.9948656815967545e-18,1.247953303959006e-21,3.76,0.0,0.8214423071572311,0.9992130149243136,6.613689646850211e-12,6.802085746160096e-14,0.00015710008472039465,0.0001571001657930475,1.0009532104776962e-11,6.955359487373005e-15,0.000786941922545881,9.815489752745472e-15,6.297751155136765e-16,3.875267487182659e-08,1.7544427999331798e-09,4.363044282174623e-10,1.7155560266059496e-09,5.787627423150165e-06,3.3794429217138834e-14,7.069488197074268e-10,2.5591037885394518e-11,5.2266337773879376e-15,4.13631052026445e-12,1.1361455128620314e-10,3.3996329913679273e-19,6.254652896143771e-19,1.4521966459457734e-12,3.471331808887433e-21,9.09196892824138e-11,2.7022718445720128e-12,4.53768699762754e-15,5.0978698651986855e-20,9.314917172973744e-19,3.020763057477281e-16,3.3004109210418036e-20,7.933215644697923e-25,3.271193771322296e-29,2.812958300816621e-29,1.1101505814259982e-26,1.6330148218914802e-19,8.180808758543414e-30,8.543054737197541e-15,3.969485125664511e-20,3.354382297608288e-14,1.276653997072558e-19,2.487637938261359e-22,1.3498803489071386e-12,2.5933967593127802e-14,1.861907188071824e-20,2.6147617550465266e-14,6.777845587647953e-16,4.975968807861444e-20,2.1831125633653124e-22,3.4989452942927995e-10,6.717564209560121e-24
5.749242267052213e-09,0.7366131365471447,2.234638072856989e-09,4.228981510583018e-12,7.441566506972239e-10,4.397797378458404e-11,0.0,0.0,4.36172832560236e-08,2.3310353912035827e-13,8.23139096555471e-14,3.6749546011641486e-14,2.8899468133264503e-18,2.6609683414302324e-28,4.545720979134326e-20,2.411402492643423e-13,9.583092899160253e-11,2.7880312786521505e-15,2.675610570597308e-23,2.8358051070687824e-23,2.1877441814218404e-11,9.724021306544314e-19,9.732884041395873e-13,1.3021065157604106e-19,2.32562178978679e-16,1.285221204895296e-17,1.729787906552897e-17,1.1269858870317426e-17,3.9520281183369705e-23,7.945304516922403e-24,1.3664125683055892e-19,9.089639290185558e-25,2.2248777799681437e-18,1.4305647086798902e-21,3.76,0.0,0.8214378650064539,0.9992130135867281,7.1794043712672885e-12,7.376625489801442e-14,0.0001614606911271909,0.0001614607763520161,1.0365521376430571e-11,7.276377379489574e-15,0.0007869420416404053,1.0531852554465804e-14,6.752169573880786e-16,3.9732512870820285e-08,1.8387560454292739e-09,4.708986694499849e-10,1.80911494102343e-09,5.948243724565137e-06,3.581554082935904e-14,7.467365590190047e-10,2.6851554239337658e-11,5.521938375810713e-15,4.343279083695767e-12,1.1964927972958167e-10,3.5922306457708313e-19,6.794932981395692e-19,1.4995095631003953e-12,3.7666329180466456e-21,9.590554339614676e-11,2.8090737490539663e-12,4.921757192738561e-15,5.667640146076449e-20,9.882200204293935e-19,3.282410807327826e-16,3.6556129378662244e-20,8.800671573656459e-25,3.5957107992210387e-29,3.126387981028992e-29,1.1784171142730275e-26,1.813510305003378e-19,8.919975114420122e-30,8.981582896777524e-15,4.3303369999476445e-20,3.608154301922701e-14,1.3568798895448455e-19,2.772707139583848e-22,1.3546949928660095e-12,2.7349692728566834e-14,1.9943758020596354e-20,2.8219260464331922e-14,7.150142058334631e-16,5.339907591289015e-20,2.451131148872999e-22,3.69586832818474e-10,7.239640187985026e-24
6.059814850814736e-09,0.7366143086982878,2.495295112053644e-09,4.9649978612546755e-12,8.265881404533155e-10,5.1161080594712155e-11,0.0,0.0,4.597375779385914e-08,2.5896413469266124e-13,9.63599821656971e-14,4.2919368771325545e-14,3.532937915167294e-18,3.144081695619042e-28,5.097446001129329e-20,2.62852468789219e-13,1.0616756484517482e-10,3.27041405391113e-15,3.2098176729560674e-23,3.483131329573637e-23,2.4304847620523026e-11,1.1370183604909387e-18,1.0123151942318621e-12,1.5973030332247535e-19,2.7017839703832633e-16,1.6297339676414125e-17,2.0274971589961483e-17,1.3759778900265224e-17,5.11727105262158e-23,1.0278371122282232e-23,1.672507319582644e-19,1.167673508447603e-24,2.7438135243428604e-18,1.8597506433192845e-21,3.76,0.0,0.8214289807745103,0.999213011019721,8.405726539354357e-12,8.619598419938576e-14,0.00017018183302674832,0.00017018192682535896,1.1078996347367604e-11,7.930652652574916e-15,0.0007869421682909347,1.207194433289478e-14,7.730527616930721e-16,4.167812306511256e-08,2.0111809372093426e-09,5.450280506757024e-10,2.0032050911906984e-09,6.269468834209665e-06,4.005739065851506e-14,8.295786430345714e-10,2.943742786510376e-11,6.136800501923191e-15,4.7685427716415035e-12,1.3212792170254646e-10,4.0036344749677654e-19,7.972286199146681e-19,1.5953730076104914e-12,4.411899517788979e-21,1.0625473503795958e-10,3.0236656732440984e-12,5.752923136825325e-15,6.947004568086789e-20,1.1067447769004263e-18,3.8516812184779416e-16,4.448280128660028e-20,1.0748358650095073e-24,4.314671935576066e-29,3.8329554625977916e-29,1.3243229999974447e-26,2.2174385596298653e-19,1.0543060749082369e-29,9.877872622061572e-15,5.113355708282889e-20,4.148218382909062e-14,1.5235043227082514e-19,3.415076283765272e-22,1.3631565724836114e-12,3.028687249035581e-14,2.2744792444904337e-20,3.2657871843273124e-14,7.923191777541538e-16,6.114047994871348e-20,3.061517582236149e-22,4.1058813408973193e-10,8.358384586765957e-24
6.37038743457726e-09,0.7366154808389509,2.7710994185440128e-09,5.782730798019354e-12,9.133366071018524e-10,5.913051817442627e-11,0.0,0.0,4.833029007966723e-08,2.861845158620057e-13,1.1191686402232155e-13,4.968102491375574e-14,4.273975403283613e-18,3.68710978781181e-28,5.685909034720524e-20,2.850327390198295e-13,1.1700271413121006e-10,3.806349366657605e-15,3.8204601054556225e-23,4.2443541742460366e-23,2.6859922737968665e-11,1.3190548032204926e-18,1.0502213241369936e-12,1.938949373447055e-19,3.1141831491520603e-16,2.0455746472587294e-17,2.357787319588295e-17,1.6625297082135122e-17,6.539570396403418e-23,1.3122913710359033e-23,2.0257803908140927e-19,1.4812203791165114e-24,3.348384098302927e-18,2.3861167068338345e-21,3.76,0.0,0.8214200966353375,0.9992130085240117,9.764192966494205e-12,9.992891018370266e-14,0.00017890288037924058,0.0001789029831068999,1.1794108701495107e-11,8.600280073106835e-15,0.0007869422191381494,1.3762576276980226e-14,8.80733830089811e-16,4.3605211690378714e-08,2.1884076226466616e-09,6.259049996162217e-10,2.2065175363823745e-09,6.590683953106611e-06,4.457022844812767e-14,9.167760250209306e-10,3.210655053716073e-11,6.783999501074209e-15,5.208417843377748e-12,1.4514297947857335e-10,4.453209816006806e-19,9.286223514224957e-19,1.6929036588817469e-12,5.135695145658915e-21,1.171037526455753e-10,3.2392450829135193e-12,6.671607603581776e-15,8.428493186503334e-20,1.2320275424705052e-18,4.485502268457489e-16,5.3590090928282195e-20,1.3006676621650332e-24,5.134635717444172e-29,4.656655346336882e-29,1.483871959023916e-26,2.683043870052281e-19,1.2374519325870387e-29,1.0797912665680096e-14,5.980615968850392e-20,4.7321345159382005e-14,1.698009194841261e-19,4.162249929655154e-22,1.3702792522325355e-12,3.336390894742816e-14,2.5749256780950142e-20,3.749969826917411e-14,8.733977184706326e-16,6.95089773342248e-20,3.780932916661715e-22,4.5374493377705864e-10,9.579422289691365e-24
6.680960018339784e-09,0.7366166529691466,3.0620978386519155e-09,6.686539203320338e-12,1.0044006308031848e-09,6.793075018766814e-11,0.0,0.0,5.06868819669053e-08,3.1476465330516263e-13,1.29061292718391e-13,5.704915850204974e-14,5.121685117552964e-18,4.29478028424554e-28,6.311931004431164e-20,3.0763475118392824e-13,1.2833217272538358e-10,4.398868997150666e-15,4.5155829572631624e-23,5.134386454573329e-23,2.954266617548605e-11,1.5193518444850034e-18,1.0870398207050893e-12,2.3314123507743818e-19,3.564068358779634e-16,2.54358580476392e-17,2.7224006772090588e-17,1.989881562714343e-17,8.258409162482784e-23,1.655664978516691e-23,2.430468426513388e-19,1.857673752788262e-24,4.047466918589096e-18,3.0252572500329735e-21,3.76,0.0,0.8214112125888827,0.9992130060510537,1.126154645468018e-11,1.1502611700226566e-13,0.0001876238331903861,0.00018762394519782744,1.2510509017634927e-11,9.28417073373255e-15,0.0007869422427223008,1.5612880039346354e-14,9.989902406255429e-16,4.551405469497123e-08,2.3701333570599615e-09,7.137108474598708e-10,2.418964509911352e-09,6.9118890814556075e-06,4.935998100187838e-14,1.008328493987798e-09,3.485523210978426e-11,7.463534952010432e-15,5.6623372142962545e-12,1.5868359463841643e-10,4.94511281550725e-19,1.0746056156783579e-18,1.792121852128927e-12,5.945325708143986e-21,1.284484529585697e-10,3.455458654739353e-12,7.681964547961403e-15,1.0131629262395807e-19,1.3640687328002879e-18,5.187849118770129e-16,6.398151009038432e-20,1.5610396771627521e-24,6.065640204831378e-29,5.611632482750232e-29,1.658556622045166e-26,3.215768356379594e-19,1.4434255257951747e-29,1.1739528637353768e-14,6.934860394038382e-20,5.3604028759476967e-14,1.8799723444709765e-19,5.024841422954899e-22,1.3762867690702556e-12,3.6579479846118726e-14,2.895840418959818e-20,4.2755454198083696e-14,9.582255716603834e-16,7.851594623794144e-20,4.62185061196094e-22,4.990571187868798e-10,1.0906060733707681e-23
6.991532602102307e-09,0.7366178250888857,3.3683269668698824e-09,7.680767072725968e-12,1.0997788348145901e-09,7.760636101618815e-11,0.0,0.0,5.3043535226829324e-08,3.4470451873296057e-13,1.4786995892481958e-13,6.503703944955077e-14,6.0849108699093555e-18,4.972080417312082e-28,6.976338690296895e-20,3.3061454354633443e-13,1.4015178178286383e-10,5.051042797280047e-15,5.303995416734022e-23,6.169474819163563e-23,3.2353076942108746e-11,1.738744968539343e-18,1.1228027143992327e-12,2.7792074213275294e-19,4.0526405332827093e-16,3.135697933171883e-17,3.123086894250564e-17,2.361350301274817e-17,1.0316912365897418e-22,2.0664297934476253e-23,2.890923981327839e-19,2.3058224738556663e-24,4.850365530148444e-18,3.7943407415088844e-21,3.76,0.0,0.8214023286350929,0.999213003582486,1.2904527631007321e-11,1.3154817180634753e-13,0.0001963446914656329,0.00019634481309932972,1.3227921958789828e-11,9.981312552209329e-15,0.0007869422573985882,1.7632293725873085e-14,1.1285982734845682e-15,4.740492413347321e-08,2.556069192623175e-09,8.086156197466909e-10,2.6404595859383e-09,7.23308421945637e-06,5.443273921415813e-14,1.1042358390299624e-09,3.767995380823975e-11,8.175406446382625e-15,6.129757823489706e-12,1.7273906656092597e-10,5.483827962335376e-19,1.2361424958088598e-18,1.8930477629939086e-12,6.848746609433102e-21,1.4028473740374975e-10,3.671996808981093e-12,8.788116798351963e-15,1.207671557734899e-19,1.5028686417536985e-18,5.962783983088084e-16,7.576394708864306e-20,1.8597324047274772e-24,7.118611495236602e-29,6.713423480446391e-29,1.8500052795387413e-26,3.821193653995187e-19,1.6743959521195967e-29,1.2700654718264548e-14,7.978558097579305e-20,6.033427202894055e-14,2.068971950993849e-19,6.013936040597533e-22,1.3813659423446685e-12,3.99322820655326e-14,3.2373287371237237e-20,4.843517156283766e-14,1.0467790900918307e-15,8.817176873012192e-20,5.597423113555655e-22,5.465245760207628e-10,1.2341502403226203e-23
7.302105185864831e-09,0.7366189971981782,3.6898136774542325e-09,8.769740406023863e-12,1.1994698821299248e-09,8.820202655144273e-11,0.0,0.0,5.540025155197248e-08,3.7600408484421497e-13,1.684195087466276e-13,7.365663235633498e-14,7.172700439580075e-18,5.724272038925798e-28,7.679964303556146e-20,3.5393040215736783e-13,1.524574277805343e-10,5.76597979470781e-15,6.195340720008974e-23,7.367260291188065e-23,3.529115404696964e-11,1.978064786856276e-18,1.157541070021785e-12,3.2869933688488897e-19,4.581053867150786e-16,3.834982731697193e-17,3.561602961551022e-17,2.780324494844141e-17,1.2761971119454907e-22,2.553779248240896e-23,3.4116085168051383e-19,2.835202010166542e-24,5.766808046956647e-18,4.712183357780056e-21,3.76,0.0,0.8213934447739153,0.9992130011160969,1.4699875012483342e-11,1.4955513035014554e-13,0.0002050654552101824,0.00020506558681259476,1.3946130843104862e-11,1.0690764941208973e-14,0.0007869422653721374,1.9830560280134033e-14,1.2703820184150666e-15,4.92780882258625e-08,2.7459394021061883e-09,9.107785482676538e-10,2.8709176552058135e-09,7.554269367308698e-06,5.979475767235718e-14,1.2044978493282186e-09,4.057736031291845e-11,8.919613585504547e-15,6.6101597318126244e-12,1.872988515048657e-10,6.074173408439678e-19,1.414231183758109e-18,1.9957014040949116e-12,7.854607101248127e-21,1.5260855214224575e-10,3.8885887190300664e-12,9.994156254067682e-15,1.4284821774182715e-19,1.6484275001466063e-18,6.814458555355598e-16,8.904764307538105e-20,2.2008565676270576e-24,8.305440301908729e-29,7.979090271127989e-29,2.059984049002947e-26,4.505032125840585e-19,1.9327241818735115e-29,1.3679329137695719e-14,9.113911109675322e-20,6.751521720052683e-14,2.26458941515527e-19,7.141085707966389e-22,1.385672693332601e-12,4.342103141404359e-14,3.5994789040183974e-20,5.454823088980698e-14,1.1390352200972162e-15,9.848589869039696e-20,6.7214768154002e-22,5.961471923754435e-10,1.388885056923826e-23
7.612677769627354e-09,0.7366201692970326,4.0265756337605485e-09,9.957764279396035e-12,1.3034724722661145e-09,9.976248645908281e-11,0.0,0.0,5.775703255948954e-08,4.086633252815289e-13,1.907865458885133e-13,8.291866254713814e-14,8.394292200663851e-18,6.556906814412458e-28,8.423645034425157e-20,3.7754276534832617e-13,1.6524504253358373e-10,6.546829254733578e-15,7.20016882664394e-23,8.746838128034212e-23,3.8356896499297807e-11,2.238137066567535e-18,1.1912850165037925e-12,3.8595671396413313e-19,5.150417142639672e-16,4.6557059014661834e-17,4.0397131429711734e-17,3.250259825902613e-17,1.564436282467304e-22,3.127648905269464e-23,3.9970856338860014e-19,3.4561212347185926e-24,6.806945601814188e-18,5.799322307350014e-21,3.76,0.0,0.8213845610052964,0.9992129986514384,1.665432506587514e-11,1.6910654259627913e-13,0.00021378612442901046,0.00021378626633881002,1.466496517356009e-11,1.1411653820745025e-14,0.000786942267084486,2.2217725766004205e-14,1.425214971810802e-15,5.113381141535721e-08,2.9394809253014483e-09,1.0203485623415743e-09,3.1102549019421506e-09,7.875444525212479e-06,6.545245416993801e-14,1.3091143141501831e-09,4.354425219620155e-11,9.696155977577512e-15,7.103045247629989e-12,2.0235256164028003e-10,6.721307200231377e-19,1.6099051050333656e-18,2.1001026219820257e-12,8.97229570519379e-21,1.6541588809101152e-10,4.104997858987652e-12,1.1304144089495708e-14,1.6777772134240005e-19,1.8007455168934922e-18,7.747116428991496e-16,1.0394617761226374e-19,2.588881506559176e-24,9.639060668512673e-29,9.427362170525657e-29,2.2903995480662386e-26,5.273118460825435e-19,2.2209766373150213e-29,1.4673689812068566e-14,1.0342861810434298e-19,7.514917634229873e-14,2.4664117253455436e-19,8.41830375637052e-22,1.3893371431036559e-12,4.7044462421740507e-14,3.982364814603133e-20,6.11033911577562e-14,1.2349714865391845e-15,1.094669255740022e-19,8.008506449705831e-22,6.479248547428576e-10,1.5551114699972397e-23
