Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132)
0.02087130742690491,0.489133344742008,1.180016648954677e-08,1.8263318561183595e-09,9.915048478827556e-08,0.0001564895964908101,0.0,0.0,0.00022885642467762157,0.0001747114691464343,0.0002361332265834409,1.358281328769016e-06,1.3515022110020849e-12,2.4085728176286117e-26,9.126199487707093e-19,3.274725856343849e-12,1.008054727634832e-08,4.815245697283352e-07,5.31416222249535e-13,8.456573798289389e-18,4.758735223128129e-07,3.485348922946861e-16,2.1502836782716348e-14,1.7627260025503922e-09,8.490741916227684e-12,3.969047476179761e-06,5.6679300902992155e-15,5.477409491901558e-10,1.1348316359037191e-11,6.46240744927583e-16,9.437614876927462e-14,5.639064753157872e-15,2.8712029929344273e-11,1.0659196347520394e-11,3.76,0.0,0.6946909019275807,0.9986277321304307,0.0016001496882761443,2.0036029816640182e-06,0.043851673034154506,0.044097498104627084,5.194785950862103e-13,1.4465714661683946e-17,2.2677354557886533e-05,2.8346478226789496e-10,1.438383406692468e-07,3.8513426643765046e-07,4.2204503882359055e-08,0.0015100039962456882,0.0003921140733360223,6.665237969538671e-08,1.8433408305619856e-10,4.446492244268561e-05,1.4201673383511943e-08,8.487969267355922e-09,2.0427702861575074e-08,8.23011211142527e-09,3.0863605571955363e-11,2.066661860044844e-10,1.8330687957837096e-08,2.0844381598639048e-09,2.0804770853139524e-07,8.755571071047954e-09,4.09716590341964e-08,3.440896221713421e-06,8.198420948111034e-16,3.705768636807789e-07,1.3840448935139097e-08,7.705512463216723e-10,4.388792028131821e-16,2.9183602730773325e-14,2.7730243324437447e-16,2.526385732304019e-10,2.7696403566852237e-17,1.6533861166431099e-13,1.6371532809222168e-15
0.020944885495187398,0.4891474847777262,1.1868256536089978e-08,1.844655828819825e-09,9.993905986144633e-08,0.00015779387927148365,0.0,0.0,0.00022977408635695783,0.00017610688545047868,0.00023781873577448747,1.3843103533415495e-06,1.3761213624056717e-12,2.4694700773887796e-26,9.30337694476812e-19,3.319058572941921e-12,1.0150736960341e-08,4.883825087672906e-07,5.432098609767507e-13,8.581719310613127e-18,4.7920315814325e-07,3.509913335440296e-16,2.1794252406173675e-14,1.7866627107931316e-09,8.583707885054831e-12,4.03251183319054e-06,5.727379691230375e-15,5.558221993530072e-10,1.1530900124350178e-11,6.596419912378124e-16,9.629837168871207e-14,5.751174386814695e-15,2.9040823376336076e-11,1.0851678073453996e-11,3.76,0.0,0.6945223088239186,0.9986162429892934,0.001616442548455519,2.022268791588716e-06,0.04400074661541878,0.04424840010108757,5.212445608720438e-13,1.4514928812100197e-17,2.267709365654166e-05,2.866062353062566e-10,1.4544233243260077e-07,3.880012445547129e-07,4.252676476716279e-08,0.0015246843133162843,0.00039588476764977447,6.699807503603205e-08,1.862428985948892e-10,4.466212706396013e-05,1.430989636391688e-08,8.62181064989418e-09,2.0582586479266128e-08,8.339800676024514e-09,3.140309945255358e-11,2.1021044956104056e-10,1.8578885684812284e-08,2.120881704571774e-09,2.0901205432425904e-07,8.820394056985457e-09,4.1484898199198146e-08,3.488536813692798e-06,8.324326020945215e-16,3.7442111526546024e-07,1.3983460956110252e-08,7.83991902371901e-10,4.465345075325484e-16,2.9928493825055237e-14,2.8319456444547273e-16,2.567930359212133e-10,2.817950639059296e-17,1.6822258025490966e-13,1.6634747121541061e-15
0.021018463563469886,0.48916162830477666,1.1936616541648514e-08,1.863133195254071e-09,1.0073257068054561e-07,0.00015910532606299403,0.0,0.0,0.00023069363738471504,0.00017751044406405942,0.0002395157542298662,1.41078110897864e-06,1.4011508287943116e-12,2.5317879645699983e-26,9.483624916170746e-19,3.363895574216839e-12,1.0221297075083073e-08,4.953281106874786e-07,5.552389430725939e-13,8.708394598279619e-18,4.825441541050837e-07,3.534564111156397e-16,2.2088988685250137e-14,1.8108675468723782e-09,8.677524672685008e-12,4.096824031823383e-06,5.787306733018089e-15,5.640106558035547e-10,1.1716012692811852e-11,6.732987149553108e-16,9.825775364997526e-14,5.865234144619234e-15,2.937264060362186e-11,1.1047119554290369e-11,3.76,0.0,0.6943536153949903,0.9986046721412661,0.0016328629070550657,2.0410635933119082e-06,0.044149776146122074,0.044399271364874884,5.230100048233213e-13,1.456412912550357e-17,2.2676830899754566e-05,2.897755055457494e-10,1.4706064172902505e-07,3.908850150224631e-07,4.285101538780753e-08,0.001539473447944235,0.0003996827599590157,6.734686182382525e-08,1.881674770071364e-10,4.4861184834677975e-05,1.4418655378496046e-08,8.757430941912474e-09,2.0738226490271103e-08,8.450733910146975e-09,3.195093563228121e-11,2.13808293808455e-10,1.883037611876362e-08,2.1578888347206604e-09,2.0998161785972856e-07,8.885592767791546e-09,4.200315390976609e-08,3.5367931810679616e-06,8.4518726949481e-16,3.782969971811869e-07,1.412764140169481e-08,7.976397316145669e-10,4.543078101981409e-16,3.069099059728844e-14,2.8920450540147135e-16,2.610127399525236e-10,2.8670055686185545e-17,1.7115100196186095e-13,1.6901509833182293e-15
0.021092041631752375,0.48917577536211276,1.2005244817182757e-08,1.8817650699373555e-09,1.0153104742896928e-07,0.0001604239619766291,0.0,0.0,0.0002316150885476168,0.00017892219193987066,0.00024122438594211375,1.437700278797758e-06,1.4265971159461446e-12,2.595548812701218e-26,9.666998471940452e-19,3.40924212429574e-12,1.0292229635073074e-08,5.023624485094708e-07,5.675077518501614e-13,8.836615536063689e-18,4.858965071962067e-07,3.5593012595128093e-16,2.2387080368096457e-14,1.8353430659966206e-09,8.772199733203937e-12,4.161993513046322e-06,5.8477155452910955e-15,5.723076689628565e-10,1.1903684673869308e-11,6.872155785129626e-16,1.002549782937639e-13,5.98127390305153e-15,2.97075057076605e-11,1.1245559670672903e-11,3.76,0.0,0.6941848208712547,0.9985930190636968,0.0016494115430761948,2.0599880645646738e-06,0.044298761535201306,0.044550111928586364,5.247749258612879e-13,1.4613315583240218e-17,2.2676566275656606e-05,2.9297280635806726e-10,1.4869337888408197e-07,3.937856686793946e-07,4.3177267573301465e-08,0.0015543720327183877,0.0004035082007549554,6.76987634125601e-08,1.9010793439758768e-10,4.506211033102725e-05,1.4527953215651474e-08,8.894850049219021e-09,2.0894626465681988e-08,8.562924209606178e-09,3.250723096544435e-11,2.1746045085157342e-10,1.908520482714822e-08,2.1954674366431235e-09,2.1095645179436414e-07,8.951169194748321e-09,4.252646345219798e-08,3.585673284818458e-06,8.581079088415855e-16,3.82204736768189e-07,1.4272998571942966e-08,8.11497619603033e-10,4.622007543324549e-16,3.1471484524280594e-14,2.953345317641321e-16,2.652986822319709e-10,2.916815517225044e-17,1.7412449596058638e-13,1.7171861098753577e-15
0.021158261893206614,0.48918851076382164,1.2067243384848898e-08,1.8986669181209074e-09,1.022539478867327e-07,0.00016161690190267264,0.0,0.0,0.00023244602813793003,0.0001801998059041435,0.00024277217035559013,1.4623165167386358e-06,1.4498605476137971e-12,2.654198350605092e-26,9.834742378890232e-19,3.4504936479757354e-12,1.0356389156481333e-08,5.087701184546214e-07,5.787582150161335e-13,8.95334881073657e-18,4.889233328362054e-07,3.5816385495277063e-16,2.2658257936234722e-14,1.8576045960025077e-09,8.858147037507538e-12,4.221386891225802e-06,5.902497088713545e-15,5.798689252221433e-10,1.207480330306045e-11,6.999668722740449e-16,1.0208540619678405e-13,6.087427459990795e-15,3.0011509998175085e-11,1.1426752074098163e-11,3.76,0.0,0.6940328187244528,0.9985824605531907,0.0016644156399876098,2.0771315191310602e-06,0.04443281056850331,0.04468584221450699,5.263629068068601e-13,1.4657571529302176e-17,2.2676326507552255e-05,2.958745168068306e-10,1.5017526890821903e-07,3.964107824253687e-07,4.347261714837323e-08,0.0015678748644949937,0.00040697469092061006,6.801815728905792e-08,1.9186801620899891e-10,4.524455230127899e-05,1.4626783086461677e-08,9.02008182529655e-09,2.103603796561712e-08,8.664980526211136e-09,3.3015226307741525e-11,2.2079443492534478e-10,1.931744303250833e-08,2.229783347695695e-09,2.118383525032755e-07,9.01051292674988e-09,4.300179404716958e-08,3.6302053288923838e-06,8.698799003035025e-16,3.8574912955427225e-07,1.440483301899866e-08,8.241517201346915e-10,4.694080650561971e-16,3.218964178143774e-14,3.0095611989436154e-16,2.6921349869531803e-10,2.9622986422071745e-17,1.768396925447618e-13,1.741827892619615e-15
0.02121786012851543,0.4891999751206635,1.2123230770834003e-08,1.9139871748425564e-09,1.0290803734246126e-07,0.00016269555949536844,0.0,0.0,0.00023319520372381633,0.00018135539134968645,0.0002441733551661048,1.484790495947051e-06,1.4710948589017782e-12,2.7080247057128886e-26,9.987938797403206e-19,3.4879794062167994e-12,1.0414393448625655e-08,5.145998886617163e-07,5.890553104163961e-13,9.059499702165468e-18,4.916553373890103e-07,3.601801940415879e-16,2.290468444721271e-14,1.877830784177577e-09,8.936103568420089e-12,4.275447026070947e-06,5.952137933360557e-15,5.867510150094674e-10,1.2230622829879373e-11,7.116291542476455e-16,1.0375990319813936e-13,6.184376256410438e-15,3.028725591856853e-11,1.1591953083123684e-11,3.76,0.0,0.6938959457745802,0.9985729002629147,0.0016780091828128812,2.0926513153907613e-06,0.044553424009023936,0.04480797825319891,5.277917261025521e-13,1.469739225696844e-17,2.2676109407547937e-05,2.985057443505018e-10,1.5151910492905422e-07,3.987852112990023e-07,4.373983492013504e-08,0.0015801040386107315,0.0004101137378649619,6.830779927807809e-08,1.9346323596342417e-10,4.5410062613705196e-05,1.4716105608493734e-08,9.134062308306213e-09,2.1163838106509742e-08,8.757717986995969e-09,3.3478433857163574e-11,2.2383359277038954e-10,1.952882950222086e-08,2.2610737989177507e-09,2.1263578240517752e-07,9.064186832094872e-09,4.34331402917071e-08,3.6707266293168515e-06,8.8059201300230305e-16,3.889614430302411e-07,1.4524309801155107e-08,8.35689676727333e-10,4.759796610024562e-16,3.284896501857628e-14,3.06101719494711e-16,2.7278402368459594e-10,3.00376996531712e-17,1.793153974913681e-13,1.7642592913557363e-15
0.021277458363824244,0.48921144186305393,1.21793979076379e-08,1.929410986540691e-09,1.035654398747592e-07,0.00016377897903528953,0.0,0.0,0.0002339456452532881,0.00018251643436505266,0.00024558234694338965,1.5075708623479452e-06,1.492614467677087e-12,2.7628577072129134e-26,1.0143272468822594e-18,3.5258084610134827e-12,1.0472645911541332e-08,5.204898304079617e-07,5.995175089976524e-13,9.166692964640852e-18,4.943947879881256e-07,3.6220220176834156e-16,2.3153371748001252e-14,1.898239186327107e-09,9.014636427972923e-12,4.330086703218829e-06,6.002100177232451e-15,5.937067845758065e-10,1.2388177130358992e-11,7.23470372846152e-16,1.0546047865869452e-13,6.2826784491212295e-15,3.056504464111141e-11,1.1759192096705626e-11,3.76,0.0,0.6937590051134419,0.9985632850815961,0.001691688288837968,2.108257405534029e-06,0.04467400832400609,0.04493009420843465,5.29220200369444e-13,1.4737203855448857e-17,2.2675891061049493e-05,3.01155742483846e-10,1.5287260427510766e-07,4.0117090065677994e-07,4.4008389166286326e-08,0.001592406159915089,0.0004132710640220499,6.859952672915048e-08,1.950690794518899e-10,4.557682457215536e-05,1.4805785105314208e-08,9.249259014336e-09,2.129214169178354e-08,8.851302529983593e-09,3.394740316831223e-11,2.269097078058298e-10,1.9742489380721655e-08,2.292753498722162e-09,2.1343676574987652e-07,9.118112604326299e-09,4.386786937716676e-08,3.7116716578011733e-06,8.914162975687108e-16,3.921950674631558e-07,1.4644573566757288e-08,8.473706870969926e-10,4.826327349156848e-16,3.3520813577183925e-14,3.1133026729064773e-16,2.763998284180539e-10,3.045755469702294e-17,1.8182179746378948e-13,1.786933403041718e-15
0.02133705659913306,0.4892229110123701,1.2235745198793535e-08,1.944938999160814e-09,1.0422617207327769e-07,0.0001648671741010463,0.0,0.0,0.0002346973585059004,0.00018368296055600825,0.00024699920248537485,1.5306613446300947e-06,1.5144230385999481e-12,2.818714822645205e-26,1.0300771442157817e-18,3.563983595311181e-12,1.0531147674455562e-08,5.26440539980308e-07,6.101472366211482e-13,9.274937253237587e-18,4.971416830212658e-07,3.642298786722658e-16,2.3404338212439398e-14,1.918831204894856e-09,9.093749533534762e-12,4.385311113154206e-06,6.05238569708772e-15,6.007369837649162e-10,1.2547483130676086e-11,7.354931109433222e-16,1.0718752062200969e-13,6.382350801032576e-15,3.0844889316202085e-11,1.19284906433973e-11,3.76,0.0,0.6936219963235225,0.9985536147250469,0.0017054533810356067,2.1239501571826362e-06,0.04479456346369639,0.0450521900980703,5.306483290181458e-13,1.4777006313667546e-17,2.267567146160344e-05,3.03824627144009e-10,1.5423582708014254e-07,4.035679037987526e-07,4.427828671141166e-08,0.001604781571691796,0.000416446750926998,6.889335237985064e-08,1.9668560952413034e-10,4.574484610854318e-05,1.4895822785196592e-08,9.365682893019763e-09,2.1420950348881884e-08,8.94574096817464e-09,3.4422199319367577e-11,2.3002318648067214e-10,1.9958448153472387e-08,2.3248268399628287e-09,2.1424133156467682e-07,9.172291416892277e-09,4.4306001545729375e-08,3.753044845687812e-06,9.023537501277382e-16,3.9545012691290325e-07,1.4765628842550934e-08,8.591963579262025e-10,4.893682019093072e-16,3.420541182824064e-14,3.1664305844348e-16,2.8006147138953325e-10,3.088260930396336e-17,1.8435923721714762e-13,1.8098524375377245e-15
0.021396654834441874,0.48923438258949997,1.2292274433612294e-08,1.9605718966185036e-09,1.0489025073573545e-07,0.00016596015839851535,0.0,0.0,0.0002354503492820509,0.00018485499568231324,0.0002484239789525118,1.554065713853325e-06,1.5365242441554694e-12,2.8756141966458124e-26,1.046046132953363e-18,3.6025075359269375e-12,1.0589899935321034e-08,5.324526198789916e-07,6.209469313080771e-13,9.384241191643851e-18,4.998960208723012e-07,3.662632252956428e-16,2.3657601849474595e-14,1.9396082529808503e-09,9.173446964505982e-12,4.441125486919122e-06,6.102995883138524e-15,6.078423701736106e-10,1.2708557915112577e-11,7.476999113721239e-16,1.0894141961525692e-13,6.483410120079636e-15,3.112680307414455e-11,1.2099870458982165e-11,3.76,0.0,0.6934849189851952,0.9985438889075436,0.0017193048845134812,2.139729939757218e-06,0.04491508937802166,0.0451742659400877,5.320761114554784e-13,1.4816799619509034e-17,2.2675450602721428e-05,3.065125139283058e-10,1.556088333747915e-07,4.059762789275579e-07,4.454953488207623e-08,0.0016172306189698423,0.00041964088050237385,6.918928897060821e-08,1.9831288863711992e-10,4.5914135198888964e-05,1.498621955626638e-08,9.483344980920357e-09,2.155026540153574e-08,9.041040129554354e-09,3.4902887689328957e-11,2.331744362639981e-10,2.017673161067721e-08,2.3572982405364404e-09,2.150495092034376e-07,9.226724556302782e-09,4.4747557139978844e-08,3.794850672325828e-06,9.134053745710676e-16,3.987267460019366e-07,1.4887480176018987e-08,8.71168305142019e-10,4.961869823453127e-16,3.4902986425626027e-14,3.2204140000235637e-16,2.837695178608846e-10,3.1312921554618344e-17,1.8692806347467386e-13,1.8330186225020812e-15
0.02145625306975069,0.48924585661591263,1.2348985258800606e-08,1.9763103122497453e-09,1.0555769257525382e-07,0.0001670579456271082,0.0,0.0,0.0002362046233895835,0.00018603256564496949,0.00024985673383480685,1.5777877798354714e-06,1.5589218258224062e-12,2.933572037700645e-26,1.0622372711749763e-18,3.6413831606672874e-12,1.0648903832917051e-08,5.385266783507108e-07,6.319190723559598e-13,9.494613588758778e-18,5.026577999213392e-07,3.683022421903598e-16,2.391318166238753e-14,1.9605717533953362e-09,9.253732916155075e-12,4.497535093567163e-06,6.1539329188453944e-15,6.150237083811281e-10,1.2871418713221574e-11,7.600934567734351e-16,1.1072257282469709e-13,6.58587344161353e-15,3.1410799225870475e-11,1.2273353467095324e-11,3.76,0.0,0.6933477726770647,0.9985341073419837,0.0017332432263031437,2.1555971242732387e-06,0.04503558601661382,0.045296321752584,5.335035470847695e-13,1.4856583762367125e-17,2.2675228477883774e-05,3.092195203276338e-10,1.5699168395583057e-07,4.0839607781919763e-07,4.482214038193863e-08,0.0016297536482567981,0.00042285353499085267,6.948734937499349e-08,1.9995098061261553e-10,4.608469985991556e-05,1.5076976817261793e-08,9.602256396044139e-09,2.1680088675396224e-08,9.137206924537612e-09,3.5389534635461326e-11,2.3636387188012624e-10,2.039736582189194e-08,2.3901721802496266e-09,2.158613281860094e-07,9.281413158873243e-09,4.51925565943732e-08,3.837093660968769e-06,9.245721820850978e-16,4.020250502681797e-07,1.5010132147797898e-08,8.832881673748172e-10,5.030900095327438e-16,3.5613767962712296e-14,3.275266194975805e-16,2.8752453952816255e-10,3.174855034755494e-17,1.8952862784595076e-13,1.8564342022606053e-15
0.021515851305059504,0.48925733311259567,1.2405879317229532e-08,1.9921549325646944e-09,1.0622851457086379e-07,0.0001681605495775229,0.0,0.0,0.0002369601866508156,0.00018721569652435074,0.000251297525046768,1.6018314024205682e-06,1.5816195370538732e-12,2.992608052377181e-26,1.0786531761498057e-18,3.680613220299078e-12,1.070816054785021e-08,5.446633309969755e-07,6.430661549178548e-13,9.606063180650897e-18,5.05427018543847e-07,3.7034692991214235e-16,2.4171095818599233e-14,1.9817231414257153e-09,9.33461141269031e-12,4.554545250105058e-06,6.2051982514725874e-15,6.222817720495706e-10,1.303608294035073e-11,7.726763621784888e-16,1.1253138007166731e-13,6.68975788956893e-15,3.169689104998521e-11,1.2448961834460903e-11,3.76,0.0,0.6932105569753345,0.9985242697394788,0.0017472688359288818,2.171552083819268e-06,0.04515605332872995,0.045418357553804065,5.349306353049062e-13,1.489635873005365e-17,2.267500508053026e-05,3.119457630114057e-10,1.58384439615917e-07,4.108273582927951e-07,4.509611050506762e-08,0.0016423510080481756,0.000426084797072477,6.978754649676551e-08,2.015999485012009e-10,4.6256548160315674e-05,1.5168095509834333e-08,9.72242835919893e-09,2.181042153142925e-08,9.234248272262652e-09,3.5882206773893324e-11,2.3959190872869684e-10,2.0620377216958724e-08,2.4234531653612797e-09,2.166768183608183e-07,9.336358501841614e-09,4.564102046088897e-08,3.879778391529216e-06,9.358551930504224e-16,4.053451659613728e-07,1.5133589364369648e-08,8.95557593003761e-10,5.100782223036592e-16,3.633798919850417e-14,3.331000564514703e-16,2.913271161592277e-10,3.2189554928240755e-17,1.9216128400511152e-13,1.880101442191751e-15
0.02157544954036832,0.4892688121015047,1.2462956504251126e-08,2.0081064100563855e-09,1.0690273368101831e-07,0.000169267984044397,0.0,0.0,0.00023771704489478437,0.0001884044145266234,0.0002527464107964154,1.626200476333887e-06,1.604621249650053e-12,3.052741576332442e-26,1.0952969269576734e-18,3.720200645040932e-12,1.0767671234277129e-08,5.508631985778313e-07,6.543907499065472e-13,9.718598937509429e-18,5.082036751119559e-07,3.72397289036097e-16,2.4431363665095193e-14,2.003063861010205e-09,9.416086581953922e-12,4.6121613075362405e-06,6.2567940070240874e-15,6.296173411287755e-10,1.3202568140478012e-11,7.8545138370573595e-16,1.1436825361671316e-13,6.795081047238965e-15,3.198509209749362e-11,1.2626717896822486e-11,3.76,0.0,0.693073271454621,0.9985143758099116,0.0017613821446296244,2.1875951929084136e-06,0.04527649126336411,0.04554037336209564,5.363573755116608e-13,1.4936124511730707e-17,2.267478040407274e-05,3.146913615890652e-10,1.5978716206711853e-07,4.13270173576764e-07,4.5371452126274006e-08,0.0016550230481636682,0.0004293347497143261,7.008989339189052e-08,2.032598572080785e-10,4.642968820527035e-05,1.5259576990621565e-08,9.843872164067222e-09,2.194126575597792e-08,9.332171215983673e-09,3.6380972213789974e-11,2.4285897156454806e-10,2.084579247821207e-08,2.457145784853217e-09,2.174960097316638e-07,9.391561754422126e-09,4.609296937327409e-08,3.922909483432836e-06,9.472554344042672e-16,4.0868722020965195e-07,1.5257856462274475e-08,9.07978259594896e-10,5.171525761683787e-16,3.707589164028257e-14,3.3876309444221627e-16,2.951778333460177e-10,3.2635995597683015e-17,1.9482639193946264e-13,1.904022622592726e-15
