Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62)
2.878318411782812e-16,0.870584039653294,1.207162681608424e-18,5.635535674767695e-19,2.79831844778502e-23,3.398378855085426e-27,0.0,0.0,4.61865183071111e-14,5.656073393632558e-26,1.296888170419563e-33,8.790047959653604e-44,8.841948843195093e-44,2.5167201169395663e-49,4.983757773139868e-35,1.1389349507222417e-36,4.251677387424057e-46,1.9859905417520113e-44,3.6800296625196914e-42,2.955415782260562e-39,6.776564513007511e-23,3.208876578425304e-36,5.340362426154479e-46,1.6401643825735312e-78,3.5436776201712424e-58,4.943486913105557e-52,5.534347556564315e-35,6.611696500421186e-50,2.37055384760052e-87,2.2584407472965305e-64,2.1265650170177424e-58,6.333563819912833e-57,2.872016438953177e-44,1.517956362818935e-78,3.76,0.0,0.6064403112434504,0.9999999979495341,2.3173452600921224e-32,5.347108778838856e-56,1.481182605217139e-10,1.4811826052196728e-10,7.775012732156212e-23,1.3554499002375776e-25,2.0504197086792765e-09,1.087277630481039e-26,1.0924396203980223e-27,4.6187722900403606e-14,4.754785218259482e-22,5.433928621999522e-29,1.066966940712064e-21,8.899794613564446e-12,3.4934700721311146e-26,2.797412233447391e-23,3.994133873245352e-23
4.797197624080364e-16,0.8705840396697945,2.013111352363311e-18,9.392560001466299e-19,7.736528212076248e-23,9.400004097818186e-27,0.0,0.0,7.697753478586002e-14,1.5637380763783113e-25,5.9600167755867345e-33,4.055348249485356e-43,5.0497681626574e-43,1.1565912639886851e-48,1.3778626925248147e-34,5.301761314014435e-36,3.327533236166861e-45,1.5669197547416361e-43,1.6912124042741726e-41,1.3581994221952494e-38,1.873520943962867e-22,1.474680598136803e-35,4.179581192310797e-45,1.0263139016794305e-76,4.7068322509042755e-57,4.32380682155634e-51,2.5920244285735324e-34,5.4411327925454275e-49,1.1846946625643269e-85,3.1510999029820203e-63,2.8488101658595494e-57,8.641210359478839e-56,2.309356841956498e-43,9.440039045189259e-77,3.76,0.0,0.6064403111417075,0.9999999965825577,1.064965895765155e-31,7.097269663498724e-55,2.468637814614849e-10,2.4686378146218545e-10,2.1495622711635247e-22,3.7474204954905356e-25,3.417365398207616e-09,3.0060031436339825e-26,3.0202753844578034e-27,7.697954079360665e-14,1.3145582558741267e-21,2.497231732239995e-28,2.9498499860851557e-21,1.4832991859300537e-11,9.658418108352476e-26,7.734022736734837e-23,1.1042605621203291e-22
6.716076836377916e-16,0.870584039686295,2.8198143749191078e-18,1.3149584336339324e-18,1.4650022096403648e-22,1.7806627561544325e-26,0.0,0.0,1.0776855121555692e-13,2.961121140902794e-25,1.4790196777588138e-32,1.0091061864721345e-42,1.4244959995481524e-42,2.870161936077256e-48,2.6091445263328917e-34,1.3371306472561701e-35,1.0647444497859376e-44,5.0437056189462526e-43,4.1968739923292637e-41,3.3704664720669114e-38,3.5477312741139825e-22,3.659522623033066e-35,1.3373827337599968e-44,5.203889260751983e-76,1.8640134205396177e-56,1.4648885155119872e-50,6.586634144065512e-34,1.7628993607280925e-48,6.733141300733683e-85,1.2628780025539961e-62,1.133423705129485e-56,3.449268531636789e-55,7.45521621972096e-43,4.817097574904811e-76,3.76,0.0,0.6064403110399645,0.9999999952155817,2.6427870637526263e-31,2.809615245963609e-54,3.456093023845583e-10,3.4560930238588485e-10,4.0704474588945358e-22,7.096179263668123e-25,4.784310460273235e-09,5.692218941768826e-26,5.719246451751631e-27,1.0777135757842271e-13,2.4892697883908796e-21,6.1970541241631e-28,5.585886261037241e-21,2.0766189104021465e-11,1.8289345557276413e-25,1.4645277598392414e-22,2.091046555377135e-22
8.634956048675468e-16,0.8705840397027955,3.6272717492998716e-18,1.6906608679389923e-18,2.3538800124504335e-22,2.862049817081419e-26,0.0,0.0,1.3855956759620184e-13,4.757756532370562e-25,2.8978014354504063e-32,1.9820988618325748e-42,3.102108801666713e-42,5.62342739537088e-48,4.1922213421990135e-34,2.659237751734891e-35,2.5205024354693256e-44,1.2004882750404045e-42,8.222841780368722e-41,6.603659658422474e-38,5.700287441690736e-22,7.169999200755034e-35,3.165901613232621e-44,2.212002653719179e-75,5.1637278397335325e-56,3.646751209024129e-50,1.3188612789242604e-33,4.285313582324952e-48,2.6390339443502125e-84,3.5667435627894164e-62,3.153100552110993e-56,9.662062436709989e-55,1.791685909826395e-42,2.0496892600677738e-75,3.76,0.0,0.6064403109382216,0.9999999938486065,5.1779379915544495e-31,7.78054843397388e-54,4.4435482329093407e-10,4.4435482329306556e-10,6.540156704036037e-22,1.1401726129105947e-24,6.151254894876421e-09,9.145925032537042e-26,9.18935335320625e-27,1.3856317325485185e-13,3.999613055443189e-21,1.214171227674882e-27,8.975075738456588e-21,2.669938634772723e-11,2.938625241302764e-25,2.353117681256085e-22,3.3597713281069557e-22
1.2472714473270572e-15,0.8705840397357966,5.243956915684418e-18,2.4420657384693188e-18,4.595222719964292e-22,5.59048773129174e-26,0.0,0.0,2.001416002423697e-13,9.288048081075473e-25,7.362094378203897e-32,5.057681914465997e-42,9.251915891043422e-42,1.4286764426465496e-47,8.184016455211133e-34,6.972114467840256e-35,8.32076108291298e-44,4.0053099955075403e-42,2.089091700049036e-40,1.6777121112539815e-37,1.1128048170620175e-21,1.8215951632842225e-34,1.0451371429705646e-43,2.237952438399368e-74,2.112889794135049e-55,1.3115215009868756e-49,3.5060907456682146e-33,1.5395324550518777e-47,2.2285106584842183e-83,1.5571076930847043e-61,1.3005697751909297e-55,4.092574673094627e-54,6.190295425245401e-42,2.1464603459650916e-74,3.76,0.0,0.6064403107347358,0.9999999911146576,1.315496223568593e-30,3.1815206758165913e-53,6.418458650644973e-10,6.418458650686584e-10,1.2767631244963424e-21,2.2258342710674232e-24,8.885142291467773e-09,1.7854589966010025e-25,1.7939377812975818e-26,2.0014680200639406e-13,7.808006523292496e-21,3.0846980306919426e-27,1.7521059063962876e-20,3.856578083275623e-11,5.736756879344054e-25,4.593734461706183e-22,6.558913806403812e-22
1.6310472897865676e-15,0.8705840397687976,6.863416102974034e-18,3.1934706120094553e-18,7.562947875872168e-22,9.206024479872357e-26,0.0,0.0,2.617236327081561e-13,1.5286532827782856e-24,1.4785612896740673e-31,1.0198455087189766e-41,2.1125358348078039e-41,2.8692729582737277e-47,1.3469487714550115e-33,1.4360087386103907e-34,2.027456870188018e-43,9.844155988721808e-42,4.195638537334649e-40,3.3694218729314884e-37,1.831485714863267e-21,3.658388435214779e-34,2.5466062546003233e-43,9.480716955041365e-74,5.970223009062664e-55,3.4189790172489303e-49,7.298671020392947e-33,3.932972501097161e-47,9.042300813419408e-83,4.5925848847359825e-61,3.6986544259189416e-55,1.1843349648052564e-53,1.5501396723474496e-41,9.258461923834367e-74,3.76,0.0,0.60644031053125,0.9999999883807109,2.6419680397035465e-30,8.984927801749442e-53,8.393369067766572e-10,8.393369067835058e-10,2.1013326487271415e-21,3.663340974244031e-24,1.1619027380658368e-08,2.938559050098533e-25,2.9525149013419914e-26,2.6173042668200284e-13,1.2850637053310343e-20,6.195132126030314e-27,2.88366551070429e-20,5.043217531405212e-11,9.441717090793884e-25,7.560498391890155e-22,1.079484540819984e-21
2.014823132246078e-15,0.8705840398017985,8.48584745567988e-18,3.944875488776498e-18,1.1308939956547346e-21,1.3773527482436534e-25,0.0,0.0,3.2330566498067667e-13,2.2858081711467436e-24,2.6175537014943275e-31,1.812928418771819e-41,4.20354967449329e-41,5.079584212703493e-47,2.0141040983421116e-33,2.589042731786657e-34,4.2391315927525356e-43,2.0732426936033524e-41,7.427745620956328e-40,5.96501663947318e-37,2.738636067881368e-21,6.4765852148537435e-34,5.324600408734268e-43,3.279111948114086e-73,1.422652431291714e-54,7.637467154245178e-49,1.325784098594198e-32,8.4970846268695475e-47,3.007064017597361e-82,1.1308226332013316e-60,8.86606293387479e-55,2.8759955999340956e-53,3.305411177856969e-41,3.2517358245104446e-73,3.76,0.0,0.6064403103277642,0.9999999856467667,4.6771772764963606e-30,2.1399603572259907e-52,1.036827948423028e-09,1.0368279484332686e-09,3.1421400167688256e-21,5.4778244607951224e-24,1.4352909997635786e-08,4.394052208883992e-25,4.414922393084738e-26,3.233140469905404e-13,1.9215664008312157e-20,1.0967478894317724e-26,4.311969316630408e-20,6.229856979134824e-11,1.4118279341204404e-24,1.1305277121350537e-21,1.6141622238839246e-21
2.7823748171650988e-15,0.8705840398678006,1.1739813352588415e-17,5.447685252208298e-18,2.1184611204897556e-21,2.5834416574228203e-25,0.0,0.0,4.4646972893378156e-13,4.281918261121125e-24,6.649694864469003e-31,4.656420984187398e-41,1.3837638329126672e-40,1.2904297411453002e-46,3.77294620409253e-33,6.728774907656586e-34,1.5197658209980673e-42,7.522705282347998e-41,1.8869907282232823e-39,1.515366828678361e-36,5.1301836951481084e-21,1.645326909357398e-33,1.908915148505492e-42,3.797482133682657e-72,7.147977989478506e-54,3.322271708999137e-48,3.4770139448397974e-32,3.118376550185052e-46,3.770759207707024e-81,5.926521553417654e-60,4.5137346760208896e-54,1.4841684341741821e-52,1.205107288790975e-40,3.8730939208736164e-72,3.76,0.0,0.6064403099207926,0.9999999801788859,1.1882011142506297e-29,1.073997942000675e-51,1.4318100315142695e-09,1.4318100315334534e-09,5.886050489314498e-21,1.026140093196268e-23,1.982066765967408e-08,8.231212454472923e-25,8.27031576090219e-26,4.4648127423209075e-13,3.5995969555360266e-20,2.786203490474898e-26,8.077449156710142e-20,8.603135873368993e-11,2.6447240325780734e-24,2.1177749319671975e-21,3.023748666201502e-21
4.31747818700314e-15,0.8705840399998045,1.8283935213691186e-17,8.453304818502205e-18,5.041238697907581e-21,6.164625306458247e-25,0.0,0.0,6.927978544867329e-13,1.0189552681512953e-23,2.4763842655682725e-30,1.7771113180301925e-40,7.828947116230561e-40,4.805635991779253e-46,8.978371918621485e-33,2.5516956415080854e-33,9.409952637786524e-42,4.7062367074364174e-40,7.027486303110898e-39,5.643312434199644e-36,1.220814458270307e-20,6.12729117255803e-33,1.1819442472931752e-41,1.0402055089598923e-70,7.510729009514672e-53,2.925650816734829e-47,1.327841911002303e-31,1.9131749072703277e-45,1.1516451849571313e-79,6.2445653870007285e-59,4.800669231840587e-53,1.5680190449931255e-51,7.4510550561212e-40,1.0632499129289278e-70,3.76,0.0,0.6064403091068493,0.9999999692431544,4.424928840509116e-29,1.1273223284934764e-50,2.2217741968956834e-09,2.2217741969413342e-09,1.4006848234146133e-20,2.4418742981612786e-23,3.075615288140197e-08,1.958757048467707e-24,1.9680663643203913e-25,6.928156755403341e-13,8.565848334731858e-20,1.0375975539095186e-25,1.922166195574331e-19,1.3349693656967085e-10,6.293570576271012e-24,5.0396055733791144e-21,7.195521269235255e-21
5.8525815568411815e-15,0.8705840401318087,2.4876351993888685e-17,1.1458924437525883e-17,9.228627155883493e-21,1.131371754066284e-24,0.0,0.0,9.39125976899315e-13,1.8653268530305054e-23,6.046844208521879e-30,4.423907593815455e-40,2.4375178315264568e-39,1.1734423772894524e-45,1.643605665940262e-32,6.269742393616713e-33,3.0345512588364594e-41,1.5225709792111188e-39,1.716019888768659e-38,1.3779861059189238e-35,2.2348557102251837e-20,1.4961642105397309e-32,3.8115687480792025e-41,6.756118914463282e-70,3.1050292315857814e-52,1.1392591544645575e-46,3.270378695503596e-31,6.210234660250616e-45,7.251111331479051e-79,2.593514558297032e-58,1.991199193224405e-52,6.499616686982108e-51,2.4107675520835563e-39,6.905487000675974e-70,3.76,0.0,0.6064403082929061,0.999999958307463,1.080480786084602e-28,4.659157787098983e-50,3.0117383612080848e-09,3.0117383612916557e-09,2.5641295459918402e-20,4.470159662367424e-23,4.1691597932257274e-08,3.5857533186433825e-24,3.602801945871808e-25,9.391500058878311e-13,1.5680863720931064e-19,2.5336085250930945e-25,3.5187686792742066e-19,1.8096251434065932e-10,1.1521179125985756e-23,9.225637138045036e-21,1.3172309389460526e-20
8.922788296517265e-15,0.8705840403958166,3.820602671170011e-17,1.7470163834545895e-17,2.1396094010173623e-20,2.6373400867962695e-24,0.0,0.0,1.4317822123062619e-12,4.324663342421598e-23,2.1596873217400105e-29,1.6522713483357538e-39,1.3199010563777492e-38,4.191063449725662e-45,3.8106183666576325e-32,2.249807025046444e-32,1.7132762399010445e-40,8.62022771464987e-39,6.129303613755671e-38,4.921607072058216e-35,5.1813968274128986e-20,5.343691280486118e-32,2.1519685884272957e-40,1.6237809057612073e-68,2.814402561880083e-51,9.44912587240445e-46,1.175604707428304e-30,3.5000188125427335e-44,1.8150608274777684e-77,2.3509474566547158e-57,1.810921199633501e-51,5.879125325040942e-50,1.3565336754337985e-38,1.6572878569555603e-68,3.76,0.0,0.6064403066650195,0.9999999364362007,3.8590391157027274e-28,4.2218247346489736e-49,4.59166668662682e-09,4.591666686820575e-09,5.944792684256315e-20,1.0363828072753055e-22,6.356236755842643e-08,8.313383225422748e-24,8.352943109776589e-25,1.4318184537649053e-12,3.6355227001249477e-19,9.049012721164805e-25,8.15808060698946e-19,2.7589366968771753e-10,2.6711254738375905e-23,2.138915992547991e-20,3.053929001497733e-20
1.5063201775869432e-14,0.8705840409238327,6.544473148228075e-17,2.9492643269823853e-17,6.090153742725879e-20,7.592007356902787e-24,0.0,0.0,2.417094645448247e-12,1.2309658149446768e-22,1.0653633124536316e-28,8.925525640367236e-39,1.1332236489919714e-37,2.067435167057691e-44,1.0846512296904544e-31,1.1124636746488444e-31,1.5204784532727388e-39,7.661104414478592e-38,3.023943710273491e-37,2.4278049687350443e-34,1.4748251976447417e-19,2.6360170512418616e-31,1.9097968121829495e-39,7.95141349935324e-67,4.623279700818376e-50,1.430534740987096e-44,5.8182223357209265e-30,3.0722084513578576e-43,9.660170837429729e-76,3.8226545944132083e-56,2.979970396293304e-50,9.543433801519032e-49,1.188987322856793e-37,8.02742147924863e-67,3.76,0.0,0.6064403034092464,0.9999998926941581,1.9036456512649802e-27,6.934239143068592e-48,7.751523324640234e-09,7.751523325191732e-09,1.6921120678198941e-19,2.949941971417482e-22,1.0730342492155712e-07,2.366309508401208e-23,2.3775896340846252e-24,2.4171544982627e-12,1.0348074339711201e-18,4.463824964014521e-24,2.3221030828044245e-18,4.657559796021725e-10,7.603052182915563e-23,6.088178914799131e-20,8.692644000159925e-20
2.7344028734573764e-14,0.8705840419798646,1.222395246954509e-16,5.353760474860135e-17,2.0059342290700684e-19,2.5580646190402726e-23,0.0,0.0,4.387719361049902e-12,4.054471747092594e-22,6.550993484446921e-28,6.473894760209037e-38,1.3099878582253165e-36,1.271285224298412e-43,3.5725670272301624e-31,6.846735028516998e-31,1.793791108089574e-38,9.042807449389127e-37,1.859924183954643e-36,1.4928742458726353e-33,4.857679406260552e-19,1.6209052897808574e-30,2.2530737768708796e-38,6.1208439607793946e-65,1.064542279442541e-48,3.1117559741097133e-43,3.582066926297254e-29,3.627290898423492e-42,8.005316779939935e-74,8.80100307755131e-55,6.865583676039601e-49,2.1659906709650462e-47,1.3829172064011832e-36,6.099404499010324e-65,3.76,0.0,0.6064402968977001,0.9999998052120003,1.1705654214440757e-26,1.596576647584039e-46,1.4071236549371732e-08,1.4071236551188221e-08,5.573330388927623e-19,9.716299886273836e-22,1.947836121645742e-07,7.79399206652807e-23,7.831279591354042e-24,4.387823182301676e-12,3.408362357249086e-18,2.7448253839195e-23,7.648379051241355e-18,8.454805963124913e-10,2.5042417217431327e-22,2.005283017415799e-19,2.8631142890558984e-19
5.190568265198243e-14,0.8705840440919284,2.450986544012393e-16,1.0162753848449269e-16,7.22700983944049e-19,9.633575007011086e-23,0.0,0.0,8.328968189546302e-12,1.460750149172846e-21,4.569635878993968e-27,5.902398333175673e-37,1.7764550782112588e-35,8.867900228833066e-43,1.2871407833300036e-30,4.777245855681355e-30,2.459585175760007e-37,1.2400891594166468e-35,1.2980559284181777e-35,1.0413522345535077e-32,1.7501309227301444e-18,1.1306600711861348e-29,3.0892902280003583e-37,6.025854873436612e-63,2.8929481681029396e-47,8.175304565460048e-42,2.4996138706746075e-28,5.160299151568064e-41,8.525785833992205e-72,2.4772851162232516e-53,1.8660466038482122e-47,5.8242146051604705e-46,1.8768946162486703e-35,5.948004246686071e-63,3.76,0.0,0.606440283874608,0.9999996302553941,8.165267565229763e-26,4.3387271885934937e-45,2.6710662793653852e-08,2.6710662800198284e-08,2.0079420193408562e-18,3.500586878878859e-21,3.697362770474883e-07,2.8080308265491976e-22,2.8215619476595313e-23,8.329146930647873e-12,1.2279572747317044e-17,1.9146323122921449e-22,2.7555627320508875e-17,1.6049298172587896e-09,9.022312937081169e-22,7.224658153388597e-19,1.0315192340764849e-18
1.0102899048679976e-13,0.8705840483160562,5.2789525713628e-16,1.9780745183350946e-16,2.737812287612515e-18,3.9664375094162855e-22,0.0,0.0,1.621146343588363e-11,5.533760618846947e-21,3.409036640416487e-26,6.476156751492196e-36,2.614960402377274e-34,6.615727825983404e-42,4.876166294776356e-30,3.564187555395304e-29,3.641404987286676e-36,1.8359692270930657e-34,9.693711664611022e-35,7.768688805207856e-32,6.630022833984186e-18,8.434942070012692e-29,4.573539429738201e-36,6.74890067377775e-61,8.53260160165395e-46,2.367117074491361e-40,1.8649573207718015e-27,8.397152464973517e-40,1.0716053331275319e-69,8.012979520598102e-52,5.503921978257146e-46,1.7069730329357496e-44,2.7618736556334574e-34,6.624424913320583e-61,3.76,0.0,0.6064402578284245,0.9999992803730177,6.091455812868766e-25,1.2796872330524317e-43,5.1989514461495646e-08,5.1989514486287685e-08,7.606502444146938e-18,1.3261170537009348e-20,7.196107709552403e-07,1.0637677095808837e-21,1.068967445084504e-22,1.6211739949021823e-11,4.6517818129466395e-17,1.4283278684379579e-21,1.0438863157410583e-16,3.123828209254082e-09,3.4179229870576484e-21,2.7369172269908303e-18,3.907650518373461e-18
1.501522983216171e-13,0.8705840525401838,8.601299219003586e-16,2.9398742996049704e-16,6.047454443190625e-18,9.343831721845473e-22,0.0,0.0,2.4093955468235266e-11,1.2223309594169309e-20,1.0613925355781836e-25,2.452868560941378e-35,1.0857919233440443e-33,2.0598071037764626e-41,1.0770940604798865e-29,1.1097136489700336e-28,1.514200841857075e-35,7.634408490116886e-34,3.0205178623099623e-34,2.4187561321713817e-31,1.4644802352397842e-17,2.6261918401017306e-28,1.901774595843152e-35,6.100946634200486e-60,4.52631881014436e-45,1.2683865100484772e-39,5.806599380699483e-27,3.9123986372733154e-39,9.225285601749062e-69,4.649896099482088e-51,2.9196690542904024e-45,9.169298330960544e-44,1.1681311940793965e-33,6.017408889155348e-60,3.76,0.0,0.606440231782242,0.9999989305317524,1.8965568618942752e-24,6.788415264729145e-43,7.726836503504115e-08,7.72683650898029e-08,1.6801367945452e-17,2.929189373260762e-20,1.0694441536795236e-06,2.3497175757398503e-21,2.3613385785066916e-22,2.409426033036069e-11,1.0274976400254205e-16,4.4470003587610144e-21,2.3057933235863146e-16,4.642726534719646e-09,7.549717148220828e-21,6.045469712079342e-18,8.631358002009787e-18
2.4839891399125176e-13,0.8705840609884385,1.6729154882825329e-15,4.863476077774394e-16,1.6550351176219214e-17,2.9161012951711183e-21,0.0,0.0,3.985892989265292e-11,3.345201695412619e-20,4.804934394443846e-25,1.6317998955413404e-34,8.159526185420198e-33,9.325025765163457e-41,2.947828171267173e-29,5.023720408816607e-28,1.1399256296088404e-34,5.7470891536396565e-33,1.3700976492353759e-33,1.0949732592408185e-30,4.0079022193848654e-17,1.188879495354317e-27,1.4316202078680854e-34,2.6074877878744772e-58,5.719106563521316e-44,1.6115630532616547e-38,2.628685389364552e-26,3.5485323738039985e-38,4.766627023974102e-67,7.130940186657282e-50,3.688933146946164e-44,1.169534504995675e-42,8.850404232268504e-33,2.6102966129862413e-58,3.76,0.0,0.6064401796898804,0.9999982309725305,8.585752823867247e-24,8.577395383346774e-42,1.2782606289924552e-07,1.2782606304911149e-07,4.5978871193070784e-17,8.016310332263493e-20,1.768987610425024e-06,6.4305793993203786e-21,6.463217873875925e-22,3.9859083187377876e-11,2.811892343346087e-16,2.0130989765143436e-20,6.310314624583765e-16,7.680522986061629e-09,2.066160706048681e-20,1.6544872245199392e-17,2.362116452176478e-17
