Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064)
1.3478129709813915e-18,0.5941916429391353,1.1119657892969853e-24,3.1222066970577817e-28,5.516128147100503e-31,1.79016450235232e-25,0.0,0.0,1.2938532684040186e-19,3.3496110097567865e-35,1.8537607582700606e-45,3.887387068040829e-47,8.711887143585093e-51,4.5164553116576406e-63,3.487131369492103e-44,1.2128312136623442e-35,3.0733976717703367e-33,2.295020180770342e-47,5.373397597164076e-61,6.858167434615013e-60,6.259608367926108e-35,2.958680083273836e-53,1.1668055221616276e-25,3.363634589647746e-62,4.1269423103961024e-49,9.829649062388199e-55,2.0270956707300554e-39,1.5449623877516503e-38,2.1027543340012357e-73,1.5483104480492712e-58,6.8851086071689804e-62,2.237824542657104e-58,3.239648604947512e-51,1.4983469525335654e-63,3.76,0.0,0.8951219795756472,0.9999999999995327,1.543113315080942e-42,2.3699280629439706e-46,3.6831508778788787e-16,3.6831508778788787e-16,1.1111336849160217e-34,4.0165311820468713e-39,4.672546761511003e-13,3.8927412815218985e-38,5.628598498698051e-40,1.29386438805637e-19,4.059946080872821e-31,2.6541093808480637e-37,7.003530243069871e-32,5.127894288428558e-18,3.400022917319739e-37,5.515863064226521e-31,3.3957918257534706e-23,1.3858812883745917e-38,6.626918746329702e-35,1.1363528151963308e-32,2.6987656106979942e-43,2.0226079434380051e-44,1.1668055222993978e-25,1.4896115396496838e-54,3.0733976717741287e-33,1.9173909881583226e-32,1.402290819205707e-49,3.471246659803443e-48,6.903095530475824e-61,2.0899479808141295e-48,2.8449937806795687e-61,3.283780357055364e-67,1.5910521833259176e-71,3.1611117300645473e-69,8.997267251949392e-60,2.519778358883686e-58,1.497493205618718e-71,9.293255781349544e-46,1.6189244486122316e-52,7.041789169001697e-45,6.089057134444401e-51,1.361173372130733e-68,1.7901645018389859e-25,2.612365515263945e-35,1.2896251284349576e-52,8.070287883380024e-46,5.8484542920854005e-40,7.215651804784383e-44,2.2964290951814115e-59,2.1354408522741052e-32,1.766725776316471e-54,2.4853206322342534e-48,2.9819783207350942e-61,7.469251829172266e-61,3.3957918253559384e-23,8.436021707898984e-74,2.2055425900946674e-56,8.556438169064911e-54,6.2498223294495744e-58,5.0922607954919016e-82,3.343959457815962e-67,1.2234040263074986e-50,8.859534435140905e-51,1.6639704224866518e-49,1.1489482148663477e-75,1.123737406027345e-65,5.867386772003822e-56
2.6967969349870932e-18,0.5941916429391354,2.224897786551153e-24,6.24712600551474e-28,2.2078888033158635e-30,3.5818843171250616e-25,0.0,0.0,2.588830649117071e-19,1.3407173377245625e-34,1.4841357725130003e-44,3.112273459128171e-46,6.974806915405312e-50,3.615910446918031e-62,1.3957613203083685e-43,4.854485583163054e-35,1.230160019253248e-32,1.8374116149298334e-46,4.301985637902201e-60,5.490704023389275e-59,2.505474648190694e-34,2.3687430707358396e-52,2.334624776071941e-25,5.3861978378428704e-61,3.30406320585344e-48,7.871689837208329e-54,8.113665446728911e-39,6.183875839181709e-38,3.3682327763176597e-72,1.2395897974732246e-57,1.1026634406580544e-60,1.792074592256643e-57,2.5936887295628376e-50,2.399970451867663e-62,3.76,0.0,0.8951219795756469,0.9999999999990651,1.235428931018472e-41,1.897383468070641e-45,7.369501713079977e-16,7.369501713079977e-16,4.447430436281401e-34,1.6076592109563622e-38,9.349153054054564e-13,1.5581109902599876e-37,2.252906260785161e-39,2.588852898072757e-19,1.6250364848165885e-30,1.062345524259885e-36,2.803237269873813e-31,1.0260243741311596e-17,1.3608952384671303e-36,2.2077827010897776e-30,6.794533948469475e-23,5.547136874040968e-38,2.65249452337179e-34,4.5483726816622894e-32,1.0802095626445163e-42,8.095702909798711e-44,2.334624776623383e-25,1.1925949791510055e-53,1.23016001925486e-32,7.674560817153247e-32,1.1226853082134471e-48,2.779107994445285e-47,1.1057806341653844e-59,1.6732356001108274e-47,4.555715582544438e-60,5.258327022648117e-66,2.5477564809872747e-70,5.0619414871577824e-68,7.203284517264596e-59,2.0173727120669603e-57,2.3979402126821917e-70,7.440255310485308e-45,1.2961239503827091e-51,5.637713044301061e-44,4.874948112100276e-50,2.1796508742591254e-67,3.581884315070387e-25,1.0456270082034917e-34,1.0324842487887764e-51,6.461137387167577e-45,2.3409058680022793e-39,2.888141177669942e-43,1.8390057615750493e-58,8.547328528566729e-32,1.4144511058485253e-53,1.9897676871216382e-47,4.7750505456630474e-60,1.1174093795981505e-59,6.794533946878309e-23,1.3508626066767347e-72,1.7658144832205474e-55,6.850414879238469e-53,5.0036741793722676e-57,1.632078496643805e-80,5.354738637151985e-66,9.794671030691267e-50,7.093014810413821e-50,1.3321881000611262e-48,3.679728252562998e-74,1.799443971880101e-64,4.6974770401911044e-55
5.3947648629984974e-18,0.5941916429391354,4.450762144995279e-24,1.249696464595771e-27,8.834431121551993e-30,7.165323946914487e-25,0.0,0.0,5.178785410541336e-19,5.36461571610044e-34,1.1877596771617353e-43,2.490764821905435e-45,5.581965318840175e-49,2.8938273055915472e-61,5.584863343339789e-43,1.942426558615899e-34,4.9222424346117746e-32,1.4704877185109005e-45,3.442896458793707e-59,4.3942319818344426e-58,1.0025162124622276e-33,1.8957143659052787e-51,4.670263283163955e-25,8.62142428519478e-60,2.6442547368370003e-47,6.300541683086245e-53,3.246523032581228e-38,2.4743558227965967e-37,5.3948431006133374e-71,9.920485746190418e-57,1.7650988354803578e-59,1.4343860149401714e-56,2.075739259501027e-49,3.842046306025303e-61,3.76,0.0,0.8951219795756461,0.9999999999981297,9.887186168817797e-41,1.5184834280184273e-44,1.474220338348217e-15,1.474220338348217e-15,1.7795514780847873e-33,6.43273091614198e-38,1.8702365569929097e-12,6.234473494552413e-37,9.01455963908512e-39,5.178829918074037e-19,6.502262647175949e-30,4.250846620888719e-36,1.1216600465048824e-30,2.052494264707422e-17,5.445353601964501e-36,8.8340065744919e-30,1.3592018193844432e-22,2.219577305393586e-37,1.0613433127381789e-33,1.819941525621321e-31,4.322245286685396e-42,3.2393357321722564e-43,4.670263285370439e-25,9.54438437031229e-53,4.9222424346189814e-32,3.0708239842162144e-31,8.984894535513715e-48,2.2241310232528093e-46,1.7702779592818412e-58,1.3390995852867477e-46,7.292126849435722e-59,8.416747703446909e-65,4.0780695840197513e-69,8.10254410683652e-67,5.764816826281525e-58,1.6145399282315687e-56,3.8382659695293735e-69,5.954465474722544e-44,1.037293104637598e-50,4.511883851239555e-43,3.9014400813376455e-49,3.4888608897987463e-66,7.165323938693114e-25,4.183870025037122e-34,8.263011900758527e-51,5.170873581184038e-44,9.36667264304474e-39,1.1556326709789033e-42,1.471949969370854e-57,3.420044752524365e-31,1.1319847468277103e-52,1.5924188807039394e-46,7.643190609043137e-59,1.7256469582777265e-58,1.3592018187477696e-22,2.1622599170733703e-71,1.4132512324014967e-54,5.482512583037953e-52,4.0044859220914847e-56,5.226742645381676e-79,8.571218401316075e-65,7.838713625038022e-49,5.6765680182367444e-49,1.0661553541172215e-47,1.1780083398660814e-72,2.880282236652182e-63,3.7594092917120984e-54
1.0790700719021304e-17,0.5941916429391356,8.902492317626694e-24,2.499664202095991e-27,3.534347712181957e-29,1.4332203207469114e-24,0.0,0.0,1.0358694933382502e-18,2.1461956092352708e-33,9.50388203939637e-43,1.9929905656988202e-44,4.466420351258609e-48,2.3155015165064334e-60,2.2343090008323005e-42,7.770971061248103e-34,1.9692174909998032e-31,1.1766135927737932e-44,2.7548410430715503e-58,3.516053264678195e-57,4.0107176492027075e-33,1.5168595179216348e-50,9.341540294433526e-25,1.3797085750993184e-58,2.1158055440478404e-46,5.041709616019307e-52,1.2988206139356082e-37,9.899034494895373e-37,8.644634378593158e-70,7.937895865514938e-56,2.8248281927510485e-58,1.1477994243011554e-55,1.660906786403523e-48,6.148949485206364e-60,3.76,0.0,0.8951219795756447,0.9999999999962591,7.91125114422753e-40,1.215017453125333e-43,2.948760672428653e-15,2.9487606724286535e-15,7.11936467811829e-33,2.5735112401147294e-37,3.740879032482781e-12,2.4941953623247058e-36,3.606410888228046e-38,1.0358783957950625e-18,2.601328460679351e-29,1.7006800611602657e-35,4.487370567113513e-30,4.1054340458585667e-17,2.1784960208850425e-35,3.53417786575212e-29,2.718698668436615e-22,8.879754585440515e-37,4.2460643560373056e-33,7.280951177067957e-31,1.7291795607796664e-41,1.2959452690436831e-42,9.3415403032609e-25,7.636957617937034e-52,1.9692174910032918e-31,1.2285295533481312e-30,7.189280747973217e-47,1.7796427419360418e-45,2.8332681318898066e-57,1.0714841540012488e-45,1.1669789086976798e-57,1.3469536576937768e-63,6.526239026831075e-68,1.2967160316432248e-65,4.612729317859101e-57,1.2919230768765024e-55,6.142475113253111e-68,4.764477040634783e-43,8.299921260926345e-50,3.610192593439701e-42,3.1217448228741105e-48,5.583313299578403e-65,1.4332203174578264e-24,1.6738204472478996e-33,6.611664929072903e-50,4.1374845012695536e-43,3.7472789782629763e-38,4.623283203532395e-42,1.177858195318942e-56,1.3682406009492959e-30,9.057501543748238e-52,1.2741770486453262e-45,1.2231593380787976e-57,2.711240152200325e-57,2.718698665889506e-22,3.4603198428647074e-70,1.1309164933058984e-53,4.387000999717263e-51,3.2042385427328323e-55,1.673212550850381e-77,1.3717217928173548e-63,6.272161874704837e-48,4.542117616528254e-48,8.530862614206695e-47,3.770419377490663e-71,4.609389315875393e-62,3.0080986197060407e-53
2.158257243106692e-17,0.5941916429391357,1.7805958485862185e-23,4.9995997147429556e-27,1.4138541457511458e-28,2.866596173248147e-24,0.0,0.0,2.07185139790354e-18,8.585481132276408e-33,7.603827557321268e-42,1.594544280757838e-43,3.5734755563114297e-47,1.8525770989916277e-59,8.937963376331458e-42,3.108641404612625e-33,7.877511043820592e-31,9.4138025031317e-44,2.2040833430302534e-57,2.813109762048935e-56,1.6044176288500315e-32,1.2136028366100071e-49,1.8684094305314847e-24,2.2077582994757208e-57,1.692805154035662e-45,4.0338783151283795e-51,5.195705287772986e-37,3.959936061623878e-36,1.3868438565995545e-68,6.3509196641558975e-55,4.5202612290765255e-57,9.18355806464767e-55,1.3288515958421774e-47,9.839659706588147e-59,3.76,0.0,0.8951219795756417,0.9999999999925178,6.329601863130948e-39,9.721062566273289e-43,5.897841340589515e-15,5.897841340589517e-15,2.847977635775351e-32,1.0294882763693434e-36,7.482163872722388e-12,9.977593435949543e-36,1.4426817940080033e-37,2.0718692037199925e-18,1.040616070599907e-28,6.803790858558763e-35,1.795094313428198e-29,8.211313608155334e-17,8.714693294045076e-35,1.413786201681088e-28,5.437692366449682e-22,3.552190964695099e-36,1.6985639731697523e-32,2.912617502521783e-30,6.917281165784704e-41,5.184203318407579e-42,1.868409434062722e-24,6.11014620018866e-51,7.87751104383939e-31,4.91451815887104e-30,5.751970704467097e-46,1.4238493774046998e-44,4.533887745778891e-56,8.572691260723162e-45,1.8673571671874998e-56,2.155345097998386e-62,1.0443044696798236e-66,2.075101306488178e-64,3.6905338099656045e-56,1.0337099312187664e-54,9.828959786114434e-67,3.811943498739178e-42,6.640568141225287e-49,2.8884283084732934e-41,2.497632977927553e-47,8.93421009314576e-64,2.8665961600907347e-24,6.69582670213162e-33,5.289834121952809e-49,3.31030188891806e-42,1.4990335841724175e-37,1.8494638061440018e-41,9.42405863479283e-56,5.47340783539353e-30,7.246535145175373e-51,1.0194384268615365e-44,1.95725403734669e-56,4.298136839022639e-56,5.437692356260415e-22,5.537075008627985e-69,9.049803718600529e-53,3.510186782204251e-50,2.5637004520055938e-54,5.355328227503927e-76,2.195131103196683e-62,5.01820594053575e-47,3.6340402903628356e-47,6.825337975302394e-46,1.2066610479273233e-69,7.375773182760318e-61,2.4067073954559357e-52
4.316631585515815e-17,0.5941916429391364,3.561291411422381e-23,9.999470890623171e-27,5.655646712733718e-28,5.733347879811861e-24,0.0,0.0,4.143815207022341e-18,3.4343321969445144e-32,6.083350831353755e-41,1.2756966851313823e-42,2.8589161633594528e-46,1.4821320343604558e-58,3.575330825681475e-41,1.2435071570619083e-32,3.151132637944316e-30,7.531399515745942e-43,1.7633523796118606e-56,2.2505947556140226e-55,6.417931663036198e-32,9.709283604752306e-49,3.7369202280446195e-24,3.5325929530198615e-56,1.3543084138572594e-44,3.227306996962726e-50,2.0783666846170436e-36,1.584038879657342e-35,2.2304608787712868e-67,5.080976932756448e-54,7.232846890941355e-56,7.347311674461102e-54,1.0631317488104953e-46,1.5744528047055988e-57,3.76,0.0,0.8951219795756357,0.9999999999850352,5.063921882258295e-38,7.77721924898368e-42,1.17960026769112e-14,1.1796002676911205e-14,1.1392374047599592e-31,4.118120669095347e-36,1.496473311024107e-11,3.9911997773478735e-35,5.77096225252336e-37,4.143850819368302e-18,4.162633660571677e-28,2.722040669256344e-34,7.180669436967723e-29,1.6423072732726784e-16,3.4860191646107483e-34,5.655374925644293e-28,1.0875679762110706e-21,1.4209342437679653e-35,6.79453236318535e-32,1.1650944089543024e-29,2.767025047149377e-40,2.0737659866851793e-41,3.736920242170143e-24,4.888349007191823e-50,3.15113263795571e-30,1.9658872536312908e-29,4.601795017559216e-45,1.1391335784847647e-43,7.254747133719372e-55,6.858480234374223e-44,2.9879242050338908e-55,3.4487275586770635e-61,1.6709721267105878e-65,3.3207936653196554e-63,2.952567158553919e-55,8.271245437966458e-54,1.572713484978111e-65,3.0496994943803117e-41,5.312707772411512e-48,2.3108523452424313e-40,1.9982012211403693e-46,1.4295463244866655e-62,5.7333478271800675e-24,2.678439667256446e-32,4.232068118423093e-48,2.648367232690344e-41,5.99637833087766e-37,7.398156365471332e-41,7.539724241551013e-55,2.189452223646191e-29,5.797256762681973e-50,8.155894586922802e-44,3.1317657439417366e-55,6.845136450113224e-55,1.087567972135198e-21,8.859770680028729e-68,7.242767143472977e-52,2.8086871434869606e-49,2.051163685605101e-53,1.713872741061427e-74,3.512877893525296e-61,4.014755338927712e-46,2.9073721257304212e-46,5.460529391191577e-45,3.861518321067738e-68,1.1801837332719563e-59,1.925457322319081e-51
8.63338027033406e-17,0.5941916429391376,7.122691853850977e-23,1.9999213844730262e-26,2.2623047116815807e-27,1.1466851299184277e-23,0.0,0.0,8.287742825212833e-18,1.3737608280751856e-31,4.866796181968665e-40,1.020582694579893e-41,2.287187220965413e-45,1.1857337656584243e-57,1.430161422115206e-40,4.974129799623799e-32,1.260478699626669e-29,6.025262605342371e-42,1.4107185823208263e-55,1.8005187122562892e-54,2.567224895671503e-31,7.767611250537502e-48,7.473941804418374e-24,5.6522924658676506e-55,1.0834724475057528e-43,2.581927471562127e-49,8.313635881220074e-36,6.336284430777617e-35,3.605302187860399e-66,4.0648780291173227e-53,1.1572898168263862e-54,5.878035636362113e-53,8.505255928478748e-46,2.5192102947122557e-56,3.76,0.0,0.8951219795756238,0.99999999997007,4.05123366477976e-37,6.221923081098212e-41,2.3592325349554413e-14,2.3592325349554432e-14,4.5570422887396135e-31,1.6472817785622054e-35,2.9929869813436557e-11,1.5965123919954242e-34,2.308432069701212e-36,8.287814049858708e-18,1.665087340054125e-27,1.089169292548696e-33,2.8723262122272896e-28,3.2846590981781345e-16,1.394436035620893e-33,2.2621959948338897e-27,2.1751654551972313e-21,5.683852930730486e-35,2.7178682396820897e-31,4.6604724527459626e-29,1.1068325292625064e-39,8.295234931358584e-41,7.473941860921619e-24,3.910772014746831e-49,1.260478699634326e-29,7.863708982651278e-29,3.6815233977874953e-44,9.113284941986512e-43,1.1608015894007942e-53,5.4869150761762316e-43,4.7808009134900664e-54,5.518104401836015e-60,2.673623351810021e-64,5.314885655804555e-62,2.362109709891597e-54,6.619030891530237e-53,2.516405339951265e-64,2.439817381069071e-40,4.250268793144132e-47,1.8487257553372726e-39,1.598598890854145e-45,2.287332288488372e-61,1.1466851088652796e-23,1.0713976644876372e-31,3.385734727073765e-47,2.1187440756060084e-40,2.3986001318702722e-36,2.9593228400113617e-40,6.031970453659361e-54,8.757987076714115e-29,4.637521022774175e-49,6.524870541799753e-43,5.0109526124271253e-54,1.0926710497798395e-53,2.1751654388934098e-21,1.417599372860716e-66,5.798480092093344e-51,2.247650111514243e-48,1.6411394338009849e-52,5.484661121900585e-73,5.622313951310339e-60,3.21188050779582e-45,2.3259559109747526e-45,4.368526869750493e-44,1.2357183378513137e-66,1.8883419878794224e-58,1.540402423127116e-50
1.7266877639970551e-16,0.5941916429391402,1.4245530005733348e-22,3.999870216234307e-26,9.049310899304966e-27,2.2933858162909194e-23,0.0,0.0,1.657559806140538e-17,5.495099211337294e-31,3.8934831523097094e-39,8.164776409715528e-41,1.8297714955798608e-44,9.485982605077007e-57,5.720703843022844e-40,1.9896721376176125e-31,5.04196608713466e-29,4.820267255944555e-41,1.1285933705530196e-54,1.4404323383135326e-53,1.0269004044529798e-30,6.214162743410349e-47,1.4947984882555824e-23,9.043782932030016e-54,8.667882438806697e-43,2.0655749410435202e-48,3.3254881819195976e-35,2.5345395548403774e-34,5.922280701881557e-65,3.2519410165948422e-52,1.8516911559355972e-53,4.7025033521737796e-52,6.804285589550085e-45,4.030805126573908e-55,3.76,0.0,0.8951219795756,0.9999999999401398,3.241025395452864e-36,4.977597537762359e-40,4.718497069484022e-14,4.7184970694840287e-14,1.8228354233205583e-30,6.589194117524348e-35,5.986013613246164e-11,6.386114529747883e-34,9.233823837484551e-36,1.6575740507614686e-17,6.660417109174233e-27,4.359368494561958e-33,1.1489421722821014e-27,6.569362747953713e-16,5.5778008815258223e-33,9.048876029089976e-27,4.350360412585377e-21,2.2735645538858514e-34,1.0871583543107045e-30,1.8642079441326144e-28,4.42737508893462e-39,3.3181295001427593e-40,1.4947985108571096e-23,3.128654716207753e-48,5.041966087190086e-29,3.145515575060325e-28,2.9452536718926377e-43,7.290714483728617e-42,1.857315807357438e-52,4.389584408877827e-42,7.649379184550541e-53,8.829079233695118e-59,4.2778516166865945e-63,8.508663370821013e-61,1.8897100611420391e-53,5.298291558066248e-52,4.026299001133406e-63,1.9518768687709738e-39,3.40025809513745e-46,1.478998153899147e-38,1.2788942423175471e-44,3.6597781972125964e-60,2.2933857320774514e-23,4.2856342528387255e-31,2.708619717974284e-46,1.695015375716399e-39,9.594498125891173e-36,1.1837412465338393e-39,4.825652982031631e-53,3.5032304674125193e-28,3.709429841973454e-48,5.2199583820733475e-42,8.01762608972959e-53,1.746232980419438e-52,4.3503603473694286e-21,2.2681878791034602e-65,4.645445355261668e-50,1.7991767413234986e-47,1.3131983888581425e-51,2.033370013252719e-71,9.000829187549493e-59,2.569534901334411e-44,1.8607916156940342e-44,3.4948624385106953e-43,3.954416632911498e-65,3.021385573478112e-57,1.2323365678677215e-49
3.4533872379243533e-16,0.5941916429391453,2.8491355377599594e-22,7.999768843525944e-26,3.619742769186119e-26,4.58678719902804e-23,0.0,0.0,3.315130853303671e-17,2.1980508643473695e-30,3.114805003646774e-38,6.531888614667763e-40,1.4638258878952133e-43,7.588830957288103e-56,2.2882931444603816e-39,7.958728852688421e-31,2.0167966920439703e-28,3.8562366316704445e-40,9.028882312794259e-54,1.1523531463786328e-52,4.107622510273597e-30,4.971359684599624e-46,2.9896070740390487e-23,1.447014465548146e-52,6.934347081556187e-42,1.652473480403442e-47,1.330202039148326e-34,1.0138209783611174e-33,9.912119444844304e-64,2.6015682500926525e-51,2.9627277996257527e-52,3.7620331363739765e-51,5.443460923348121e-44,6.44934315247776e-54,3.76,0.0,0.8951219795755525,0.9999999998802792,2.592835701158623e-35,3.9821016584500256e-39,9.437026138540933e-14,9.437026138540961e-14,7.29137849885438e-30,2.635691032389121e-34,1.197206404210618e-10,2.554458803570535e-33,3.693549623180943e-35,3.3151593410227306e-17,2.664180390884549e-26,1.74587388215869e-32,4.5957920624077114e-27,1.3138770047363533e-15,2.2311316996564954e-32,3.6195688214949965e-26,8.700750325024962e-21,9.094306500984352e-34,4.3486555298797216e-30,7.456869698605176e-28,1.7709589905334168e-38,1.3272599699072598e-39,2.989607164445615e-23,2.502938583336965e-47,2.0167966920859781e-28,1.2582126169243952e-27,2.3562169185923446e-42,5.832606204614536e-41,2.971730882023656e-51,3.511688453241242e-41,1.2239084788154811e-51,1.412661634368665e-57,6.844605649861263e-62,1.3629110248948376e-59,1.5117768058009609e-52,4.2434648313637125e-51,6.442116992622194e-62,1.5615104396538023e-38,2.7202269484619546e-45,1.183205539398148e-37,1.0231213879160149e-43,5.855682342602412e-59,4.586786862172306e-23,1.714262419615941e-30,2.166908297714578e-45,1.356020345409895e-38,3.837818768927701e-35,4.734989620561496e-39,3.860553343541153e-52,1.4012993143291429e-27,2.966552364394659e-47,4.1759914835204166e-41,1.2828283177877458e-51,2.79234017897078e-51,8.700750064159847e-21,3.629123811429198e-64,3.7269483648560714e-49,1.441006442977892e-46,1.0509989638270003e-50,6.534676317635824e-70,1.4417458293239916e-57,2.0556401192346803e-43,1.488649811318047e-43,2.795905687103968e-42,1.2654223370361816e-63,4.8342475698827755e-56,9.858751109788696e-49
6.906786185778951e-16,0.5941916429391552,5.698360239374438e-22,1.599956995326246e-25,1.4479007886686394e-25,9.17359000447167e-23,0.0,0.0,6.630272947328432e-17,8.792225816707227e-30,2.491851394032434e-37,5.225572359169621e-39,1.1710641930608158e-42,6.071082524784462e-55,9.153195602692146e-39,3.183499494738284e-30,8.0672072779525945e-28,3.0849983690828746e-39,7.223258117011239e-53,9.218859526491454e-52,1.64305318261102e-29,3.977099531639251e-45,5.979224126229891e-23,2.315230493801642e-51,5.547494096275204e-41,1.3219847426007754e-46,5.320821693096883e-34,4.0552942254865585e-33,1.7250407329412322e-62,2.0812607738507733e-50,4.7403820098930906e-51,3.009639518490382e-50,4.354781899861773e-43,1.0318993085399192e-52,3.76,0.0,0.8951219795754575,0.9999999997605583,2.0742747136531673e-34,3.1856907763738344e-38,1.887408427665375e-13,1.8874084276653866e-13,2.916558592478839e-29,1.0542790777691814e-33,2.394415356005691e-10,1.0217861191765297e-32,1.4774246480116863e-34,6.630329916385518e-17,1.0656748636932224e-25,7.000454252655276e-32,1.838321498343672e-26,2.6277584645617813e-15,8.924549486266506e-32,1.4478312104389448e-25,1.7401530140557314e-20,3.637733475139477e-33,1.7394666310192952e-29,2.9827554605438645e-27,7.083853556433427e-38,5.3090647337613746e-39,5.979224487857068e-23,2.002356740449711e-46,8.067207278279325e-28,5.032863165301168e-27,1.884979126555582e-41,4.666098819340819e-40,4.754786533649416e-50,2.8093591119950896e-40,1.958259786003913e-50,2.260265721869879e-56,1.0951402401776281e-60,2.1855165235357246e-58,1.2094246906652855e-51,3.4024722627501895e-50,1.0307412380083104e-60,1.2492115440046725e-37,2.1761949445231158e-44,9.46567232247789e-37,8.184994154341348e-43,9.369121524385145e-58,9.173588657044101e-23,6.857067111175556e-30,1.7335312454802233e-44,1.0848194921780458e-37,1.5351314103358873e-34,1.8940011057288435e-38,3.088455554133025e-51,5.605211511972882e-27,2.37163593196747e-46,3.340803095182747e-40,2.052531793085956e-50,4.466438199450967e-50,1.740152909709423e-20,5.806616977970817e-63,2.998479632699304e-48,1.155458996780525e-45,8.41496097720567e-50,2.091385664848132e-68,2.3119334863057114e-56,1.6445169747454824e-42,1.1909356788628486e-42,2.2367298187854078e-41,4.0493651104068265e-62,7.734820434664252e-55,7.887024393035414e-48
1.3813584081488143e-15,0.594191642939175,1.1397048151573343e-21,3.1999187593964106e-25,5.791610509416515e-25,1.8347195775243176e-22,0.0,0.0,1.326055713417194e-16,3.516894798265885e-29,1.9934840690700613e-36,4.1805376304438335e-38,9.36852757405659e-42,4.856872818786435e-54,3.661282694289245e-38,1.2734013031907542e-29,3.226887009421623e-27,2.468002213491106e-38,5.778824406002331e-52,7.375109767331395e-51,6.572221087456132e-29,3.181684319657708e-44,1.195845775310726e-22,3.7043746428582634e-50,4.438001815476829e-40,1.0575910533117878e-45,2.1283313875124742e-33,1.6221197519407014e-32,3.2051238132608466e-61,1.6650110870423337e-49,7.584625145246752e-50,2.4077181425864798e-49,3.483831073102439e-42,1.6510424429875345e-51,3.76,0.0,0.8951219795752674,0.9999999995211168,1.6594222300766618e-33,2.548556398208834e-37,3.774820055287539e-13,3.7748200552875835e-13,1.1666247410255603e-28,4.217121542563289e-33,4.788828723696717e-10,4.087149667474604e-32,5.9097144382733794e-34,1.3260671046472153e-16,4.262704852580935e-25,2.8137380500326192e-31,7.35329532986085e-26,5.255521383986496e-15,3.5698243268379124e-31,5.791332204333475e-25,3.480308973423473e-20,1.455096539114556e-32,6.957875334463296e-29,1.1931036977755681e-26,2.833544688909811e-37,2.123637675855607e-38,1.1958459199617745e-22,1.6018876612550258e-45,3.2268870096792748e-27,2.0131477446636968e-26,1.5079855366916728e-40,3.732884611417608e-39,7.607661424038925e-49,2.2474905956321135e-39,3.133220545358767e-49,3.616430652571321e-55,1.7522267048760502e-59,3.5123582650432196e-57,9.675406401569437e-51,2.73428641919757e-49,1.6491861782900092e-59,9.993698951827656e-37,1.740969624785663e-43,7.572548968251972e-36,6.548003063390019e-42,1.4990618242297223e-56,1.834719038551642e-22,2.7428303275861293e-29,1.3868261960434374e-43,8.678568767321182e-37,6.14053343921683e-34,7.576017582801021e-38,2.470770388843449e-50,2.242087455640643e-26,1.894735842901406e-45,2.6726464350011898e-39,3.2840559601852535e-49,7.145256233895324e-49,3.480308556037734e-20,9.290603278837358e-62,2.425846655948276e-47,9.28609250229489e-45,6.743089697267131e-49,6.692479638987182e-67,3.715524526931502e-55,1.3156155316620821e-41,9.527696306517934e-42,1.7893843219761135e-40,1.2957991329480056e-60,1.2375731516669244e-53,6.30962904194573e-47
