Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76)
9.054131937955886e-06,0.670278926271698,0.0034136996238454684,0.0003667216405618316,0.0018650339020292936,0.025240548177173767,0.0,0.0,0.0013679816244201463,1.0489505038956426e-05,0.0008758975522462612,1.5483124547722966e-05,2.0007130189419775e-05,7.943219257268513e-10,1.1623012483432777e-07,3.1837976783859325e-06,0.0005570358206609087,4.109944255792058e-05,1.083377611910569e-06,1.8518606856154008e-10,8.907834444656762e-06,2.1878245858146514e-10,2.36026718641005e-07,7.673978135591677e-06,2.084977671912072e-07,0.00035270718704513655,1.676706564085887e-08,2.7785507832180346e-06,1.2787489386704005e-06,2.4802886939357772e-08,2.806814452103843e-07,7.405342536120935e-11,1.5662523407326154e-07,6.971561799470733e-09,3.76,0.0,0.43459568674996907,0.9909681061582568,0.009539449594297466,0.00016261422141118612,0.05183131781209309,0.0538095248585264,1.510167892386766e-09,3.107575447824182e-12,0.0005135940491674613,4.009602950593081e-05,0.0004216023661132172,0.0011048417473543818,0.00023134091735651927,0.02312070977336618,0.012076315997475055,0.0016316597079945685,3.541786109379208e-05,0.0003918341332604158,3.715813918233049e-05,1.6369405825721625e-07,3.278936424072121e-05,0.00011865324742600086,9.818502603325374e-05,3.0980563836193594e-05,0.00021541235151019205,0.00023921159552914937,0.0009387301111786085,2.4150714470333324e-07,3.72122050901446e-05,5.961254242783036e-06,9.292757072495482e-11,0.00011617180045984208,7.197782044357218e-08,8.563872906813634e-07,2.848473838916411e-11,1.3435832360815306e-07,1.6932409041646033e-08
9.102493449846422e-06,0.6704379933661313,0.003499905676405148,0.0003783855188337743,0.001916751837067597,0.025952596094597994,0.0,0.0,0.0013995479683660075,1.1039861036296596e-05,0.0009128864465586452,1.6254465309699382e-05,2.114692126651933e-05,8.701645156972867e-10,1.2414867465979384e-07,3.322368192674801e-06,0.000572293209042329,4.322979299934623e-05,1.155425193322308e-06,1.965331611755073e-10,9.230049501996379e-06,2.367174064924279e-10,2.4831122774537436e-07,8.1270522652643e-06,2.1896438106115796e-07,0.0003673913402931954,1.771820940659828e-08,2.9512286336821108e-06,1.3535480705017829e-06,2.6399164280111397e-08,2.9731802182725254e-07,7.899599904658597e-11,1.6199296786258368e-07,7.611006031992709e-09,3.76,0.0,0.4332386949176686,0.9907023284121995,0.009850140404525958,0.000168070475774896,0.05203134480584738,0.05408258068145937,1.5160696047856944e-09,3.2220781353305517e-12,0.0005134563337213875,4.133766359827263e-05,0.0004347484944321591,0.0011326033066501751,0.00023767384216085742,0.023791893380640992,0.012398244427727984,0.0016491475115928576,3.6508017138571205e-05,0.0003969370134978702,3.8231520748075744e-05,1.7004391259931838e-07,3.373911605436346e-05,0.0001238753535147584,0.0001037469043032942,3.268026026147332e-05,0.00022430950986017804,0.0002530516367029986,0.0009731565491477096,2.4745449213265986e-07,3.957015386862891e-05,6.341826233227208e-06,9.689170185161623e-11,0.00011999686352341652,7.431182996679115e-08,9.055843259521679e-07,3.01203854633668e-11,1.4613178092912277e-07,1.841956953987855e-08
9.150854961736958e-06,0.6705999269264795,0.0035875329412158544,0.00039038119838755945,0.0019695477272317565,0.026680249488152088,0.0,0.0,0.001431482389469774,1.1616523108234159e-05,0.000951427711551569,1.7063475081755978e-05,2.2343804451069807e-05,9.526406528731597e-10,1.3254877485926408e-07,3.4662959603439355e-06,0.0005878686949481087,4.546235511592124e-05,1.2318402661502037e-06,2.0858345117137014e-10,9.56639113069017e-06,2.5618450245908215e-10,2.6116528328498057e-07,8.604365536013638e-06,2.2986774319523196e-07,0.00038264136713407094,1.8732059625350102e-08,3.133529438361135e-06,1.4322608300559017e-06,2.8091075737377293e-08,3.148476576026683e-07,8.425099210750375e-11,1.6752223490742117e-07,8.305544037214083e-09,3.76,0.0,0.43185688127780686,0.9904289548118729,0.010170225492187943,0.00017369252835630156,0.05222914295925745,0.054355837158231037,1.5219100879220323e-09,3.3417735213550026e-12,0.0005133146822521744,4.260729158051229e-05,0.00044819180707946144,0.0011608095573776638,0.0002441382563590175,0.024478879886469483,0.01272615119529437,0.001666947234227997,3.762246647400344e-05,0.00040212322796535753,3.932518401680939e-05,1.7661862032694746e-07,3.470692188886093e-05,0.00012931183964950903,0.00010958582966990387,3.446010369466388e-05,0.0002335634870269215,0.0002676029188326707,0.0010088763031759753,2.5349013676634426e-07,4.2081801487741084e-05,6.745317266483204e-06,1.0101266216287383e-10,0.00012392184925656496,7.670452748036349e-08,9.572779896328514e-07,3.183897836861576e-11,1.5885633184711353e-07,2.0027429824969912e-08
9.199216473627494e-06,0.6707647611609663,0.0036765652433901753,0.00040271551060583967,0.0020234218671270473,0.02742363816596955,0.0,0.0,0.0014637748472197442,1.222053572039391e-05,0.0009915855137901208,1.7911901917964557e-05,2.3600020469879133e-05,1.0422544572633412e-09,1.4145398612324032e-07,3.6157333339222237e-06,0.000603764232721665,4.780126980701917e-05,1.312849981436776e-06,2.2137794617664706e-10,9.917451620733857e-06,2.7731519379765274e-10,2.746092761980999e-07,9.107009650907389e-06,2.412199292523031e-07,0.0003984759651553452,1.9812938745083463e-08,3.3258987651095415e-06,1.5150575589101093e-06,2.988365374163479e-08,3.3331019295084633e-07,8.983620836621025e-11,1.7321678196022043e-07,9.059522515864464e-09,3.76,0.0,0.43044995970089056,0.990147807419685,0.010499942616372113,0.00017948455845246886,0.05242467381110074,0.05462932253450771,1.5276883367004336e-09,3.4668275235056755e-12,0.000513169002548948,4.3904941025758034e-05,0.00046193280485677635,0.0011894533807784253,0.0002507343691158782,0.025181860915169423,0.01306002066826686,0.0016850614560192858,3.876122801082388e-05,0.000407395275165057,4.043893832679861e-05,1.8342504014619143e-07,3.569261898481455e-05,0.0001349694448939186,0.00011571244967088185,3.6322814479834145e-05,0.00024318775538608838,0.0002828946597781981,0.0010459391047474473,2.5961211411939175e-07,4.475697186548838e-05,7.173010859319862e-06,1.0529570986714441e-10,0.00012794792284246868,7.915644247990515e-08,1.0115680279199124e-06,3.3643826028645935e-11,1.7259954097174772e-07,2.1764643327746927e-08
9.24757798551803e-06,0.6709325289777691,0.003766983906606855,0.0004153952347354078,0.0020783730057006176,0.028182881517408366,0.0,0.0,0.0014964148125517188,1.285296971196012e-05,0.0010334264680026241,1.8801564743503838e-05,2.491784909766032e-05,1.1395391892480336e-09,1.5088847632354925e-07,3.770832832283127e-06,0.0006199815424214812,5.025078413322565e-05,1.398689959271283e-06,2.3495956530390927e-10,1.0283840268078761e-05,3.0025148546293025e-10,2.8866383283430307e-07,9.636108666974777e-06,2.530329569168584e-07,0.0004149141963853967,2.096543472682267e-08,3.528795463508942e-06,1.6021134559788572e-06,3.178212798055687e-08,3.52746541836577e-07,9.577026447765148e-11,1.7908038473210718e-07,9.877586880352467e-09,3.76,0.0,0.42901765667772723,0.9898587065408092,0.010839532164244018,0.0001854507925402866,0.05261789929826393,0.054903066466339925,1.5334033563439773e-09,3.5974043701625215e-12,0.0005130192014862315,4.52305992773201e-05,0.00047597158999667717,0.0012185266871349968,0.000257462212705138,0.02590102030256208,0.013399829742916966,0.0017034924111897195,3.99242863941249e-05,0.00041275573215575773,4.157255577089545e-05,1.9047017225881168e-07,3.6696011711557636e-05,0.0001408549322205758,0.00012213755760212547,3.8271118925064824e-05,0.0002531961949263949,0.00029895666863528783,0.0010843964789772017,2.6581823928211576e-07,4.760606166094204e-05,7.626255555272232e-06,1.0974619844437948e-10,0.00013207617284727652,8.166804925541502e-08,1.0685559349641213e-06,3.553829490470559e-11,1.8743271950471606e-07,2.3640353925341304e-08
9.295939497408565e-06,0.671103261885715,0.0038587676757958237,0.0004284270808872691,0.002134398268235507,0.028958087894764773,0.0,0.0,0.0015293912864458579,1.3514921985964791e-05,0.0010770197024023301,1.9734355257665416e-05,2.6299605765119913e-05,1.2450578564337992e-09,1.608769831737213e-07,3.931746798179231e-06,0.0006365220982618134,5.281524939165844e-05,1.489604304610502e-06,2.49373168947268e-10,1.0666183134225911e-05,3.2514662869517525e-10,3.0334977422696883e-07,1.0192818561398854e-05,2.6531875910837897e-07,0.00043197547300832123,2.219441166561886e-08,3.742691462480961e-06,1.6936085262638188e-06,3.3791926831039415e-08,3.7319865798551117e-07,1.0207260689170709e-10,1.8511684456114463e-07,1.0764697018462079e-08,3.76,0.0,0.4275597122714617,0.9895614708713907,0.011189236926697802,0.00019159550047078734,0.05280878182661351,0.05517710005594578,1.5390541639605673e-09,3.73366588779759e-12,0.0005128651851051987,4.658421150789352e-05,0.0004903078470603482,0.0012480203837598317,0.0002643216324388257,0.026636533458149914,0.01374554757350771,0.0017222419670339902,4.11115903847196e-05,0.0004182072562914309,4.272576999086597e-05,1.977611566143877e-07,3.7716870485143985e-05,0.0001469750711273637,0.000128872070584609,4.0307741183022243e-05,0.00026360309491732883,0.00031581930400710644,0.0011243017862330113,2.721061005770503e-07,5.0640066308406916e-05,8.10646773103427e-06,1.143695713960205e-10,0.00013630760508558408,8.423976304077076e-08,1.1283447837031642e-06,3.752580334494026e-11,2.0343101405480225e-07,2.5664209091968036e-08
9.344301009299101e-06,0.6712769898968388,0.003951892643702508,0.0004418176720028889,0.002191493079401381,0.029749353993228835,0.0,0.0,0.0015626928205892086,1.420751512690455e-05,0.001122436922550037,2.0712239802116567e-05,2.77476377916809e-05,1.359403695342436e-09,1.714447708424064e-07,4.098627034609493e-06,0.0006533871171346189,5.5499118777159486e-05,1.585845591517779e-06,2.64665581888886e-10,1.106512272969009e-05,3.5216582997083865e-10,3.1868807154303377e-07,1.0778326656772377e-05,2.780891564693197e-07,0.00044967954099601435,2.3505020141129398e-08,3.968071508449486e-06,1.789727512681043e-06,3.591867816084897e-08,3.9470949427283184e-07,1.0876352700501732e-10,1.913299847926053e-07,1.1726143395431393e-08,3.76,0.0,0.42607588108324634,0.9892559176594505,0.011549301854460958,0.00019792299132712047,0.05299728434353516,0.05545145588551754,1.5446397901276828e-09,3.8757707439848995e-12,0.000512706858695732,4.796567882123684e-05,0.0005049408242299877,0.0012779243445392718,0.0002713122765849178,0.027388566715310286,0.01409713531121457,0.0017413116029817229,4.232305127605206e-05,0.00042375258692060283,4.3898275037213326e-05,2.053052707582078e-07,3.8754930742952635e-05,0.0001533366189054328,0.0001359270053512389,4.243539451047718e-05,0.0002744231544556291,0.00033351342673318385,0.0011657102620311296,2.7847305362936866e-07,5.387060640282645e-05,8.615134489537667e-06,1.1917135633632962e-10,0.00014064313637541248,8.687193611433663e-08,1.191039036614793e-06,3.9609815266830994e-11,2.2067348268880095e-07,2.784637159420368e-08
9.392662521189637e-06,0.6714537414283429,0.004046332181912321,0.0004555735247934115,0.0022496510878331315,0.030556764231442306,0.0,0.0,0.0015963075400051126,1.4931896943654447e-05,0.0011697524733346458,2.1737261184888976e-05,2.9264320236114556e-05,1.4832005102066996e-09,1.8261758032641546e-07,4.271624420672131e-06,0.0006705775472563144,5.8306944614406146e-05,1.687674813305914e-06,2.808856089007309e-10,1.1481317617197089e-05,3.8148697637634226e-10,3.3469979763213535e-07,1.1393850898036388e-05,2.913558292010482e-07,0.00046804646157968697,2.4902707192246992e-08,4.205432841261909e-06,1.890659810259505e-06,3.816820944923704e-08,4.173229549789617e-07,1.1586417428412641e-10,1.977236468529104e-07,1.2767563439400712e-08,3.76,0.0,0.4245659332285666,0.988941862878805,0.011919973794346799,0.00020443760894077215,0.05318337041188397,0.05572616804871587,1.5501592804889446e-09,4.023873647556625e-12,0.0005125441268864839,4.937485640923136e-05,0.0005198693151178906,0.001308227381287004,0.000278433586315752,0.028157276671392277,0.014454545853786317,0.0017607023898727403,4.355854135714061e-05,0.00042939454703448037,4.508972430393301e-05,2.1310992725547128e-07,3.98098919831651e-05,0.00015994630057644644,0.00014331345172280448,4.4656771916662474e-05,0.00028567148179504384,0.0003520703468932985,0.0012086790548606274,2.8491621593583474e-07,5.730995432905952e-05,9.15381663861483e-06,1.2415715839520923e-10,0.0001450835882043125,8.956485387216259e-08,1.2567443357986853e-06,4.179383315353266e-11,2.3924315648088753e-07,3.019752952192182e-08
9.441024033080173e-06,0.6716335432039935,0.0041420568769367115,0.0004697010296664801,0.00230886409272675,0.0313803901351284,0.0,0.0,0.0016302231675358399,1.568923993578546e-05,0.0012190433986238138,2.281154045022453e-05,3.085205136079245e-05,1.6171028495017383e-09,1.9442157332308653e-07,4.4508885074683965e-06,0.0006880940569841381,6.1243375147439e-05,1.7953612960903032e-06,2.980840419888498e-10,1.1915441930686809e-05,4.133013736563079e-10,3.514060746299241e-07,1.2040638974115955e-05,3.051302883142219e-07,0.00048709659049044,2.6393225807901275e-08,4.455284805292071e-06,1.996599362060195e-06,4.05465471745061e-08,4.4108384051618207e-07,1.2339656706868853e-10,2.0430168599709552e-07,1.3894958148983788e-08,3.76,0.0,0.42302965532104064,0.988619121416267,0.012301501205426177,0.00021114372706186504,0.05336700428506404,0.056001272179501876,1.555611697355454e-09,4.178124507639713e-12,0.0005123768937420128,5.0811551777406316e-05,0.000535091641218119,0.0013389172171827282,0.000285684785739197,0.028942809519761824,0.01481772360759796,0.0017804149695670158,4.481789243226069e-05,0.00043513604485082274,4.6299729547973063e-05,2.211826706731207e-07,4.088141687763949e-05,0.00016681078750296302,0.00015104254375313038,4.697453621068747e-05,0.00029736359236369437,0.00037152176493514743,0.0012532672615736488,2.9143246197292877e-07,6.09710610165513e-05,9.724151753806338e-06,1.2933265291539215e-10,0.0001496296803298833,9.23187308906157e-08,1.3255672719433574e-06,4.408139034947911e-11,2.592270844168859e-07,3.2728904384661124e-08
9.489385544970708e-06,0.6718164201555683,0.00423903447198008,0.00048420642965296885,0.0023691219729536617,0.03222028972626439,0.0,0.0,0.0016644270500679576,1.6480740681027845e-05,0.0012703894981138015,2.3937278584037632e-05,3.251324770544279e-05,1.7617959993799099e-09,2.0688326936037325e-07,4.636567094460964e-06,0.0007059370238466538,6.431315087167373e-05,1.90918257312601e-06,3.16313658365335e-10,1.2368184805984148e-05,4.478144928752901e-10,3.688280175805451e-07,1.271996727687322e-05,3.194238463988901e-07,0.0005068505548928952,2.79826438206099e-08,4.71814839301911e-06,2.107744536116463e-06,4.3059915412595346e-08,4.6603778425151883e-07,1.3138360075909786e-10,2.110679667066392e-07,1.5114708859712656e-08,3.76,0.0,0.4214668514605364,0.9882875072724444,0.012694133854824029,0.00021804574417817865,0.05354815098295618,0.05627680547794086,1.5609961213053797e-09,4.338667553765258e-12,0.0005122050628667357,5.2275523052171376e-05,0.0005506056351286316,0.0013699804625866838,0.0002930648720733302,0.029745300375817584,0.015186604263777121,0.0018004495350138964,4.610089440823686e-05,0.00044098007531960027,4.752786000331237e-05,2.2953117409888209e-07,4.1969130467019306e-05,0.00017393667467037417,0.00015912542851694234,4.9391309456135455e-05,0.00030951540536798474,0.000391899706770792,0.0012995359599595828,2.9801841890923883e-07,6.486758269533628e-05,1.0327857324277998e-05,1.3470357742682822e-10,0.0001542820243378951,9.513370699248452e-08,1.3976151317613565e-06,4.647604264168938e-11,2.8071635924236023e-07,3.545225697208256e-08
9.537747056861244e-06,0.6720023953248125,0.004337229815020502,0.0004990957983488375,0.002430412619212756,0.033076506920359634,0.0,0.0,0.0016989061863785773,1.7307619141546956e-05,0.0013238733808752482,2.5116758144114526e-05,3.425033876756849e-05,1.9179957738641173e-09,2.2002947603803723e-07,4.8288057868507e-06,0.0007241065238336689,6.752110039350555e-05,2.0294242172688136e-06,3.3562920821415015e-10,1.2840249719037247e-05,4.852467205503547e-10,3.8698667406092666e-07,1.3433139690066719e-05,3.342475880245456e-07,0.0005273292279377795,2.967735207955604e-08,4.994555718450422e-06,2.224297982707152e-06,4.5714733590998704e-08,4.922311811408166e-07,1.3984905309950931e-10,2.180263577131134e-07,1.6433594100556148e-08,3.76,0.0,0.4198773442223076,0.9879468337764472,0.013098122492863943,0.00022514807797782832,0.053726776368397774,0.05655280673259264,1.5663116527752024e-09,4.505640419917632e-12,0.0005120285375161514,5.3766477383440246e-05,0.0005664086246752722,0.0014014025935216964,0.0003005726060264965,0.030564872599094725,0.015561114590125446,0.0018208058109101632,4.740729396054878e-05,0.000446929721535258,4.877364159963162e-05,2.3816323517649627e-07,4.307261944696783e-05,0.00018133045665852672,0.00016757323252216257,5.190966184638e-05,0.00032214323887904084,0.0004132364526996206,0.001347548238096358,3.0467046299619484e-07,6.901390751806714e-05,1.0966733980717064e-05,1.4027572288140331e-10,0.000159041117182411,9.800984333474663e-08,1.4729956235178285e-06,4.8981359114633867e-11,3.038061219498323e-07,3.8379890691539617e-08
9.58610856875178e-06,0.6721914897662484,0.004436604813844292,0.0005143750168986204,0.0024927218697599527,0.033949070934578676,0.0,0.0,0.0017336472564546193,1.8171117887010886e-05,0.0013795805150549497,2.635234480345796e-05,3.6065761289738193e-05,2.086448081707245e-09,2.3388721229705063e-07,5.027747534859354e-06,0.0007426023209924696,7.087213580494708e-05,2.156379629016465e-06,3.560873913340273e-10,1.3332353728035944e-05,5.258341060521015e-10,4.059029598235143e-07,1.418148620176937e-05,3.49612339861799e-07,0.0005485537008723538,3.1484071770589003e-08,5.285049418133963e-06,2.346466471371256e-06,4.8517613346108175e-08,5.197111079296028e-07,1.4881758624704816e-10,2.2518072662308431e-07,1.7858806462342445e-08,3.76,0.0,0.418260975643542,0.9875969138147441,0.013513718507418757,0.00023245515945283414,0.053902847223886385,0.056829316339087305,1.5715574136354314e-09,4.6791731959377285e-12,0.0005118472207154003,5.528406945677401e-05,0.0005824974180733349,0.0014331679331129478,0.00030820650244509426,0.031401637113807494,0.01594117224058643,0.0018414830350841256,4.8736793289809346e-05,0.0004529881560390471,5.003655629559555e-05,2.470867716374417e-07,4.4191431554382044e-05,0.00018899850234456943,0.00017639702575416536,5.4532100024097734e-05,0.00033526380329917184,0.0004355644600570482,0.001397369220046796,3.1138471669826504e-07,7.342518189591059e-05,1.1642668803350915e-05,1.4605492413630598e-10,0.00016390733473493327,1.0094711853770519e-07,1.5518165804216773e-06,5.1600912271376256e-11,3.2859554254849443e-07,4.1524652083938514e-08
9.634470080642316e-06,0.672383722451189,0.004537118398676662,0.0005300497500600347,0.0025560334502710788,0.03483799570960569,0.0,0.0,0.001768636652113272,1.9072501232776845e-05,0.0014375992731604427,2.7646488794602266e-05,3.796195315751892e-05,2.267928248793205e-09,2.484836246529836e-07,5.233532156026745e-06,0.0007614238573785978,7.437124756347903e-05,2.2903497777444907e-06,3.7774682175359024e-10,1.3845226616231706e-05,5.698290994380926e-10,4.255975905066493e-07,1.4966361334627543e-05,3.6552864061860543e-07,0.0005705452526629373,3.340986074395933e-08,5.590181977954758e-06,2.4744607071863795e-06,5.147535443538354e-08,5.485252346747284e-07,1.5831474530703488e-10,2.32534934119448e-07,1.939796939056404e-08,3.76,0.0,0.4166176082034086,0.9872375600743195,0.01394117355747564,0.0002399714266433612,0.05407633132814713,0.057106376314473226,1.5767325487431145e-09,4.8593874502189105e-12,0.0005116610153852253,5.682790012934166e-05,0.0005988682902654244,0.0014652596362806853,0.0003159648212961132,0.0322556917304141,0.01632668558401816,0.001862479940749533,5.008904898035361e-05,0.0004591586419935896,5.131604153671185e-05,2.56309816311223e-07,4.532507506243064e-05,0.00019694702838917228,0.00018560778338673836,5.7261054876388494e-05,0.0003488941931089792,0.00045891627953882413,0.0014490660874460664,3.181570466257585e-07,7.811733637940313e-05,1.2357638707445948e-05,1.5204704967957745e-10,0.00016888092537212053,1.0394542487531605e-07,1.634185641852726e-06,5.433826742053146e-11,3.5518777461843444e-07,4.4899928199676935e-08
9.682831592532852e-06,0.6725791101733504,0.00463872649305068,0.0005461254213990693,0.0026203289184034573,0.03574327934824384,0.0,0.0,0.0018038605087370282,2.0013054291703433e-05,0.0014980209723256654,2.9001726242250913e-05,3.99413469149853e-05,2.4632400753189512e-09,2.6384589636642964e-07,5.446295841731432e-06,0.0007805702434098976,7.802349886924628e-05,2.4316428938831375e-06,4.006679794162292e-10,1.4379609932705209e-05,6.175012723075408e-10,4.4609100948958314e-07,1.578914238910481e-05,3.820067108962607e-07,0.0005933253170961305,3.546211870574144e-08,5.910514984285409e-06,2.608495125919738e-06,5.459493965761994e-08,5.78721727371624e-07,1.6836695301183597e-10,2.4009282771362056e-07,2.1059153807554673e-08,3.76,0.0,0.4149471257924957,0.9868685853002199,0.014380739186032162,0.0002477013180242161,0.05424719753218272,0.057384030306914025,1.5818362274632554e-09,5.04639522826137e-12,0.0005114698244753956,5.8397515203947725e-05,0.0006155169705752819,0.00149765967798697,0.00032384555905672703,0.03312712047094479,0.016717553554020402,0.0018837947397769871,5.146367097268419e-05,0.0004654445342106481,5.2611489847570494e-05,2.658405115975344e-07,4.6473018393175546e-05,0.0002051820715639136,0.00019521634521460686,6.009886884205565e-05,0.0003630518767983812,0.00048332446519603825,0.001502708096507373,3.249830623379407e-07,8.310711090125221e-05,1.3113713903101951e-05,1.5825799059597494e-10,0.00017396200363329554,1.0700456454808337e-07,1.7202099125830397e-06,5.719697133465666e-11,3.836898811416876e-07,4.851964051445794e-08
9.731193104423387e-06,0.6727776674565177,0.004741381993553043,0.000562607187673173,0.002685587613626494,0.0366649035738083,0.0,0.0,0.001839304737926029,2.099408193820189e-05,0.0015609399089295006,3.0420680371121188e-05,4.200636290769256e-05,2.673214608526106e-09,2.800011496000905e-07,5.666170649257708e-06,0.0008000402486726093,8.183401953334959e-05,2.5805741099191573e-06,4.249131480504484e-10,1.493625592873541e-05,6.691380134282753e-10,4.674033120011009e-07,1.6651227495572165e-05,3.9905642306847395e-07,0.000616915447336675,3.764859112436902e-08,6.246618298415006e-06,2.7487876677368192e-06,5.7883528737003234e-08,6.103491415430233e-07,1.790015002173044e-10,2.4785823502255294e-07,2.285089446236798e-08,3.76,0.0,0.41324943466737946,0.986489802567516,0.014832666412530405,0.00025564926553669587,0.05441541583440904,0.05766232360030257,1.5868676451512072e-09,5.240298032275961e-12,0.0005112735511055982,5.999240435526887e-05,0.000632438631816757,0.0015303488453362077,0.0003318464405858985,0.03401599290095489,0.017113665521547444,0.0019054251071328754,5.286022166144075e-05,0.00047184928001191756,5.392224856804102e-05,2.756871033846224e-07,4.763468985633306e-05,0.00021370945999039088,0.0002052333728804175,6.304778277317314e-05,0.00037775468488756376,0.0005088214781385839,0.0015583665899554498,3.318581160809939e-07,8.841207918501832e-05,1.3913061425694755e-05,1.6469364877584174e-10,0.0001791505439802356,1.1012424606098181e-07,1.8099956003097392e-06,6.01805401910048e-11,4.1421272914606093e-07,5.2398235066879415e-08
9.779554616313923e-06,0.6729794064647141,0.0048450347590743535,0.0005794999124698959,0.002751786612892475,0.03760283321144188,0.0,0.0,0.0018749550608586464,2.2016907683309866e-05,0.0016264533869132444,3.190606257540096e-05,4.415940206621055e-05,2.898708612525462e-09,2.969763406926962e-07,5.893283980918622e-06,0.0008198322932283062,8.580799933305076e-05,2.737465048296981e-06,4.5054633838610455e-10,1.551592638793357e-05,7.250451899438562e-10,4.895541656279596e-07,1.755403347200269e-05,4.1668727127719694e-07,0.0006413372779338558,3.9977371699497196e-08,6.599069153610773e-06,2.895559529247386e-06,6.134845113087879e-08,6.434563067107534e-07,1.9024653188929912e-10,2.5583495654488614e-07,2.478220589959343e-08,3.76,0.0,0.4115244643858991,0.9861010255676399,0.01529720530514936,0.0002638196872707828,0.05458095745446289,0.05794130311335442,1.5918260245880422e-09,5.441185787606515e-12,0.0005110720987137828,6.161200022226611e-05,0.0006496278809957684,0.0015633067338212524,0.00033996491155431147,0.03492236347109718,0.01751490119200958,0.0019273681666377072,5.42782151304237e-05,0.0004783764199014934,5.524761974268772e-05,2.858579343995829e-07,4.880947752244884e-05,0.00022253478338024642,0.00021566930499167548,6.610992240057327e-05,0.00039302079594814523,0.000535439584033199,0.0016161150033810819,3.387773035222754e-07,9.405067210985583e-05,1.4757948732715766e-05,1.713599243748722e-10,0.00018444637469313587,1.1330408072921674e-07,1.9036476319959015e-06,6.32924468115985e-11,4.468708507266111e-07,5.655066849990751e-08
9.827916128204459e-06,0.673184336915312,0.004949631610173053,0.0005968081391801104,0.0028189006927153027,0.03855701569555108,0.0,0.0,0.0019107970421389342,2.308287245982114e-05,0.0016946617391192782,3.346067333578429e-05,4.6402838346890505e-05,3.1406027173484293e-09,3.1479814874368126e-07,6.127758051953146e-06,0.0008399444394703892,8.995068085232084e-05,2.902643354543792e-06,4.776331959367069e-10,1.611939134893237e-05,7.855477641697574e-10,5.125627274075006e-07,1.849899348513196e-05,4.3490834163654715e-07,0.000666612484285331,4.245690323738209e-08,6.968451174683972e-06,3.0490348937844705e-06,6.499719772653406e-08,6.7809220172042e-07,2.0213102825508007e-10,2.6402675791149327e-07,2.6862597930896952e-08,3.76,0.0,0.40977216871853744,0.9857020689089658,0.01577460453341475,0.00027221697980502117,0.054743794905251296,0.05822101739274011,1.5967106173607972e-09,5.649135802317998e-12,0.0005108653712118879,6.325567768040178e-05,0.0006670787517406591,0.0015965117479977832,0.0003481981315107955,0.03584627087145528,0.017921130528521782,0.0019496204781968938,5.5717116535956654e-05,0.0004850295880275706,5.65868601722212e-05,2.963614369782672e-07,4.999672923840103e-05,0.0002316633623820912,0.0002265343102502219,6.928728446103385e-05,0.0004088687205409898,0.0005632107445384694,0.0016760288654957929,3.457354655404624e-07,0.00010004219980725741,1.565074736200137e-05,1.7826270253864508e-10,0.00018984917193814096,1.1654357933541717e-07,2.0012692497325407e-06,6.653610722676216e-11,4.817822680718195e-07,6.099238969345911e-08
