Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464)
0.0014070398800569847,0.5761594604305659,6.147673757123096e-06,6.493189828633743e-07,1.0290236136028736e-05,0.008205733529074234,0.0,0.0,0.002114666673926209,0.0013211012346619597,0.0025883343806377035,8.574815550915293e-06,7.685701696539776e-08,6.339408136065115e-18,4.757290412785208e-13,4.348566169933439e-09,2.5073340985161784e-06,3.311052221177134e-05,3.1858127094739765e-09,4.0714864233166167e-14,4.995926931878376e-06,6.503889962477074e-14,5.0658523271433305e-11,1.4266142301180159e-07,5.915539444216489e-09,0.0002211522384904531,1.0593306909451322e-11,1.4838753437446273e-07,2.1821054070640762e-08,1.1188218542686994e-11,3.3408141908970543e-10,2.0648089323492503e-12,6.509361214102659e-09,3.4883470182711e-10,3.76,0.0,0.6902042963806744,0.9883707237170541,0.012137142135661841,8.168731785247258e-05,0.11499668204967509,0.11795207955849311,3.7631646267797646e-11,4.455633953578919e-15,8.478688928618406e-05,1.4919757746952586e-07,1.6880634194743204e-05,1.921386045210888e-05,7.932095332856123e-06,0.018040205212636735,0.0026301575463675594,2.9801993690758622e-05,1.005708949450494e-07,0.0009815083250100396,1.9027886004177414e-06,2.8523005624164935e-07,2.158881752302934e-06,2.14564163442151e-06,8.436877014826494e-08,5.8910984030040724e-08,2.1674877172548487e-05,1.9112161266240043e-05,5.10682479763926e-05,5.675468387135044e-08,1.9430281715023508e-06,0.00017684189265679376,8.918291021517306e-13,1.4372631179623216e-05,8.810272114044711e-08
0.0014161056449549917,0.5762599471449185,6.253304051138511e-06,6.664912207935049e-07,1.0527738980805374e-05,0.008353402843702827,0.0,0.0,0.0021384301441239365,0.0013502531697235282,0.002649596229150195,8.90606982847811e-06,8.021808759945481e-08,6.772341059243026e-18,4.995096426732245e-13,4.489686887589106e-09,2.553744364020047e-06,3.406780336543218e-05,3.362465570387924e-09,4.213486587450907e-14,5.0598367992551284e-06,6.595307883980593e-14,5.2324368113332314e-11,1.4853975515718998e-07,6.091203297234164e-09,0.00022856546571444711,1.0917717823942591e-11,1.5485998143267778e-07,2.2603850696841145e-08,1.1799633973834808e-11,3.5139308193728034e-10,2.1559531884464713e-12,6.702263105655783e-09,3.6845346513013643e-10,3.76,0.0,0.6890855791803536,0.9881250285376534,0.012425909092582756,8.328782577218342e-05,0.11563279972638774,0.11865994156022037,3.7839812944469114e-11,4.48633195718565e-15,8.476581246677377e-05,1.5344351499678333e-07,1.7357192481804916e-05,1.959444401551202e-05,8.097540733939969e-06,0.0184149462363644,0.002682227602092189,3.0458109498189452e-05,1.0333651609600921e-07,0.0009998196142930321,1.9443257506623495e-06,2.9480489284736036e-07,2.2057831446039167e-06,2.2142326433601693e-06,8.80780435605927e-08,6.139075391558199e-08,2.2564002495494177e-05,1.994550374354737e-05,5.2396364114951655e-05,5.7854444203820717e-08,1.998891816647203e-06,0.00018308690890723453,9.216038144166177e-13,1.4762969899969714e-05,9.045719622378888e-08
0.0014251714098529988,0.5763609419292011,6.360717638286099e-06,6.841462935318881e-07,1.0770829267472133e-05,0.008503320897358793,0.0,0.0,0.0021624459782318213,0.001380015608423891,0.0027124616220994204,9.250305559984632e-06,8.372440191207282e-08,7.234802318714212e-18,5.244758775364769e-13,4.635384561964161e-09,2.6011295847418367e-06,3.505176698678656e-05,3.5488076047923816e-09,4.360180319063316e-14,5.124185922265836e-06,6.687726490593842e-14,5.404528071426496e-11,1.5466029234845497e-07,6.2723143011404694e-09,0.00023621342839043127,1.1252759443616694e-11,1.615992654201444e-07,2.3414848760648857e-08,1.244497007417032e-11,3.696172626756618e-10,2.2509978549729658e-12,6.900731649493202e-09,3.8915848702379456e-10,3.76,0.0,0.6879594568901688,0.9878738028751964,0.012721339952740478,8.491865034704702e-05,0.11626660665595091,0.11936735170386516,3.804722356423911e-11,4.5172513665551205e-15,8.474426121809624e-05,1.57805276464835e-07,1.7846502458293083e-05,1.9982731512820403e-05,8.266620847844414e-06,0.01879693415931636,0.002735210900972999,3.1131186856180726e-05,1.0617539312145691e-07,0.0010186129316740308,1.9866715487346652e-06,3.0468494871375486e-07,2.2535932995366282e-06,2.285041886308106e-06,9.194915796800087e-08,6.397291717023093e-08,2.3492854520627745e-05,2.0814706639590627e-05,5.376483532021385e-05,5.897561968774231e-08,2.05635523157324e-06,0.00018956553881244195,9.523195398643567e-13,1.5163400061888797e-05,9.287086702728258e-08
0.0014342371747510059,0.5764624566051714,6.4699444505493735e-06,7.022990211951787e-07,1.1019643238245245e-05,0.008655517713239084,0.0,0.0,0.002186717046930472,0.0014104014253826652,0.0027769772844520252,9.608064041522755e-06,8.738224404952375e-08,7.72881571759792e-18,5.506874949001671e-13,4.7858136569778524e-09,2.6495159926745938e-06,3.6063188136968715e-05,3.745371107867142e-09,4.511721153450236e-14,5.188977896158052e-06,6.781167980713641e-14,5.5823169599759673e-11,1.6103326532411127e-07,6.459058288572942e-09,0.00024410345476446338,1.159885216572708e-11,1.6861590984321131e-07,2.4255122746496238e-08,1.3126143359374553e-11,3.888030700106565e-10,2.3501080090353225e-12,7.10492938834315e-09,4.1100995657038416e-10,3.76,0.0,0.6868257687654541,0.9876169119699305,0.013023592720504275,8.658045469851776e-05,0.11689806241126503,0.12007432110989884,3.8253864902696456e-11,4.548404280520664e-15,8.472222397986508e-05,1.6228597807437166e-07,1.8348893449033677e-05,2.0378882952307504e-05,8.439421142052235e-06,0.01918630866780419,0.0027891219611709166,3.182162926527318e-05,1.0908945476433086e-07,0.0010379006941842938,2.029840161594603e-06,3.148798813730659e-07,2.302328125580303e-06,2.358142578913997e-06,9.598920640261144e-08,6.666165339283067e-08,2.4463298432906543e-05,2.1721310835932325e-05,5.51749556649205e-05,6.011862220091916e-08,2.115470565496278e-06,0.00019628719390645482,9.84005646339497e-13,1.5574176380226255e-05,9.534515215417337e-08
0.001443302939649013,0.5765645032450908,6.581014798845804e-06,7.209647133274405e-07,1.1274320400076095e-05,0.008810023562663138,0.0,0.0,0.002211246224151666,0.0014414237362082908,0.0028431913369375513,9.979910958255288e-06,9.11981710765987e-08,8.25654523776691e-18,5.782073050025861e-13,4.9411341298857815e-09,2.698930684809905e-06,3.710286688621248e-05,3.952717872291906e-09,4.668267825735382e-14,5.254216545850801e-06,6.875655589128168e-14,5.76600137939476e-11,1.676693562139685e-07,6.6516281316765155e-09,0.0002522431056028442,1.1956436898329101e-11,1.7592083517332585e-07,2.512579239627824e-08,1.384518085561213e-11,4.090023106075419e-10,2.4534557086628536e-12,7.315023675465515e-09,4.3407143997163115e-10,3.76,0.0,0.6856843508679377,0.9873542176302033,0.013332829311283574,8.82739202855307e-05,0.11752712551339346,0.12078086126831951,3.8459723391440623e-11,4.5798033493302904e-15,8.469968889739045e-05,1.6688881687143205e-07,1.8864702586205886e-05,2.07830612791361e-05,8.616029064992717e-06,0.019583212058348648,0.0028439754711897898,3.2529848139694835e-05,1.1208067889415739e-07,0.0010576956008687252,2.073845922053695e-06,3.2539966207994083e-07,2.3520037199783897e-06,2.4336103706846394e-06,1.0020559457782711e-07,6.946130959756324e-08,2.5477288286860828e-05,2.2666923320275667e-05,5.662806132695909e-05,6.12838696307536e-08,2.1762920953851264e-06,0.0002032616816819163,1.0166924336451455e-12,1.5995559540932412e-05,9.788149970110087e-08
0.00145236870454702,0.5766670941764721,6.6939593691343454e-06,7.401591859478593e-07,1.1535003593712544e-05,0.00896686895718331,0.0,0.0,0.0022360363858204657,0.0014730958996100876,0.0029111533382930464,1.0366437554505583e-05,9.517902474870726e-08,8.820304413565575e-18,6.071013405520317e-13,5.101511636832655e-09,2.7494016555574706e-06,3.81716292224003e-05,4.17144084040668e-09,4.829984465875257e-14,5.319905938231185e-06,6.971213637481305e-14,5.955786561139781e-11,1.7457971946755187e-07,6.850224031858247e-09,0.0002606401816191348,1.2325976230263561e-11,1.8352537274528173e-07,2.602802485118316e-08,1.4604226626234327e-11,4.3026964001788287e-10,2.5612202857869805e-12,7.531186817004724e-09,4.584100730415609e-10,3.76,0.0,0.6845350360126001,0.9870855781448541,0.013649215647023736,8.999974750873226e-05,0.1181537534053315,0.12148698405024948,3.866478510950723e-11,4.611461799295287e-15,8.467664381406348e-05,1.716170726055171e-07,1.939427494134824e-05,2.1195432401661243e-05,8.796534087810594e-06,0.01998778927187413,0.0028997862880298037,3.3256262856611485e-05,1.1515109361494575e-07,0.0010780106378410427,2.1187033272359068e-06,3.3625458629335564e-07,2.4026363671673216e-06,2.5115234247811734e-06,1.0460605465382455e-07,7.237640663337518e-08,2.65368711808693e-05,2.3653219972080277e-05,5.8125531946339154e-05,6.24717858335814e-08,2.238876332083897e-06,0.00021049922248991316,1.0504111633160795e-12,1.6427816303954706e-05,1.0048138754698443e-07
0.001461434469445027,0.5767702419870823,6.808809224879968e-06,7.598987792934394e-07,1.1801839062077392e-05,0.009126084640093755,0.0,0.0,0.0022610904085460866,0.0015054315193767384,0.0029809143287815396,1.07682618625585e-05,9.933194377488742e-08,9.422566806776712e-18,6.374390236716471e-13,5.26711774654558e-09,2.800957830523652e-06,3.927032799599114e-05,4.402165846846489e-09,4.997040797405906e-14,5.3860503950591e-06,7.067867587250628e-14,6.151885356207105e-11,1.8177600380380873e-07,7.055053825890233e-09,0.0002693027311272428,1.2707955642841808e-11,1.914412790719678e-07,2.6963036906993943e-08,1.5405548663092317e-11,4.526627219770196e-10,2.6735886514312464e-12,7.753596216547189e-09,4.84096764822153e-10,3.76,0.0,0.6833776537143345,0.986810848193544,0.013972921753727772,9.175865633700762e-05,0.11877790242521442,0.12219270171987914,3.886903577460951e-11,4.643393456676969e-15,8.465307626366409e-05,1.7647410957048081e-07,1.993796365849401e-05,2.1616165217937338e-05,8.981027743470765e-06,0.02040018792741633,0.0029565694350876114,3.40013007953701e-05,1.1830277835889821e-07,0.0010988590833201372,2.164427034906913e-06,3.47455284511267e-07,2.454242534900734e-06,2.5919624977197317e-06,1.0919865955324237e-07,7.541164579009978e-08,2.7644191618616673e-05,2.4681948461090245e-05,5.966879202171499e-05,6.368280059653337e-08,2.3032821324346186e-06,0.00021801046715697975,1.0851940892972883e-12,1.6871219605648646e-05,1.0314632362284713e-07
0.0014705002343430341,0.5768739595300579,6.925595800192243e-06,7.802003758488448e-07,1.2074976519522366e-05,0.009287701577278363,0.0,0.0,0.0022864111682625306,0.0015384444462093571,0.003052526875032922,1.118602999365998e-05,1.0366437660557908e-07,1.0065977237574066e-17,6.692933443598723e-13,5.438130159168524e-09,2.853629101718702e-06,4.039984390313734e-05,4.6455534583387745e-09,5.1696123468671055e-14,5.452654506510706e-06,7.165644095453095e-14,6.354518534813408e-11,1.8927037524214068e-07,7.2663333038867355e-09,0.0002782390579273959,1.3102884814521109e-11,1.9968075057957458e-07,2.7932097390426654e-08,1.6251546221080743e-11,4.762423965002466e-10,2.7907556132589237e-12,7.982434520886125e-09,5.112064130742663e-10,3.76,0.0,0.6822120301344868,0.9865298787549663,0.014304121861045741,9.355138695747047e-05,0.11939952777894901,0.12289802694676892,3.9072460734192146e-11,4.6756127737771305e-15,8.462897346248687e-05,1.8146337845257998e-07,2.0496130086907953e-05,2.2045431632173183e-05,9.169603665301931e-06,0.02082055835524862,0.003014340099782351,3.4765397368855556e-05,1.215378649841587e-07,0.001120254512637331,2.211031860362672e-06,3.590127334717826e-07,2.506838870943635e-06,2.6750110235156445e-06,1.1399183785213797e-07,7.857191561819297e-08,2.8801496066729412e-05,2.5754931262899848e-05,6.125931234795614e-05,6.491734956041942e-08,2.3695708178004047e-06,0.0002258065153548417,1.1210744895577628e-12,1.732604866035317e-05,1.0587784616024594e-07
0.0014795659992410412,0.5769782599289283,7.044350902127039e-06,8.010814194181728e-07,1.2354569221766885e-05,0.009451750947408345,0.0,0.0,0.0023120015387935572,0.0015721487793990752,0.0031260451162350832,1.1620417493994095e-05,1.08184094748245e-07,1.0753363689056513e-17,7.027410443019923e-13,5.614732936281648e-09,2.9074463639600386e-06,4.1561086508367185e-05,4.902300918281412e-09,5.3478806614378394e-14,5.5197231453844355e-06,7.264571073328788e-14,6.563915101544757e-11,1.97075541262909e-07,7.48428654159917e-09,0.00028745772942859237,1.3511298984481272e-11,2.0825643876867386e-07,2.8936529662778004e-08,1.714475756770028e-11,5.010728578323257e-10,2.9129242057676074e-12,8.217889770257574e-09,5.398181322592078e-10,3.76,0.0,0.6810379880272982,0.9862425170129518,0.014642994503925713,9.537870044961078e-05,0.1200185835122724,0.12360297281851491,3.9275044956297394e-11,4.708134854773119e-15,8.460432230128636e-05,1.8658841823385006e-07,2.106914391159474e-05,2.24834065785455e-05,9.362357627224485e-06,0.021249053629359336,0.003073113630902104,3.5548996048949916e-05,1.248585389025546e-07,0.0011422108032046513,2.2585327721806983e-06,3.709382677294317e-07,2.5604421985635895e-06,2.760755197654663e-06,1.1899438936462833e-07,8.186229898708494e-08,3.0011137714991925e-05,2.6874068794326146e-05,6.289861149583019e-05,6.617587416161615e-08,2.437806299328768e-06,0.00023389893474788968,1.1580866986512348e-12,1.779258906087398e-05,1.086775239159102e-07
0.0014886317641390483,0.5770831565828751,7.165106702045337e-06,8.225599345436012e-07,1.2640774037475738e-05,0.00961826413140377,0.0,0.0,0.0023378643903555333,0.0016065588683357582,0.0032015248117025466,1.2072130768529408e-05,1.1289920664306977e-07,1.148775013332785e-17,7.378628184455169e-13,5.797116739961893e-09,2.9624415529194654e-06,4.2754995308003534e-05,5.173144201136319e-09,5.532033538366874e-14,5.587261481993176e-06,7.364677748072887e-14,6.78031262391511e-11,2.052047761464491e-07,7.709146247351152e-09,0.00029696758501140903,1.393376042543041e-11,2.171814658062853e-07,2.997771425736713e-08,1.8087868246519196e-11,5.272218421108244e-10,3.0403060339708575e-12,8.460155555553826e-09,5.700154946534879e-10,3.76,0.0,0.6798553466863719,0.9859486062604295,0.014989722626334806,9.724137948430666e-05,0.12063502248223164,0.12430755285378457,3.9476773020242855e-11,4.740975484392883e-15,8.45791093370383e-05,1.918528581021938e-07,2.1657383281859477e-05,2.2930268034183064e-05,9.559387583800972e-06,0.021685829599163615,0.0031329055356460822,3.635254838414369e-05,1.2826704021707708e-07,0.001164742139436675,2.306944889028211e-06,3.832435916165296e-07,2.6150695131530076e-06,2.849284067195764e-06,1.24215501358694e-07,8.528808039540181e-08,3.127558144576791e-05,2.8041342672031865e-05,6.458825733434947e-05,6.745882153461923e-08,2.508055210317529e-06,0.0002422997809437707,1.1962661412429875e-12,1.8271132877932783e-05,1.115469563721151e-07
0.0014976975290370554,0.5771886631718811,7.28789574087692e-06,8.446545469702027e-07,1.293375151917463e-05,0.009787272701219374,0.0,0.0,0.0023640025879901484,0.0016416893138372897,0.0032790233898589084,1.2541908576195851e-05,1.1781817209921655e-07,1.2272370272826369e-17,7.747435148403541e-13,5.985479078324718e-09,3.018647684515173e-06,4.398254083620403e-05,5.458860178623969e-09,5.722265260638865e-14,5.6552749997713805e-06,7.465994727624176e-14,7.003957572084842e-11,2.136719475516745e-07,7.941154125362942e-09,0.0003067777446361275,1.4370859965338602e-11,2.26469440551987e-07,3.105709165880064e-08,1.908371977717461e-11,5.547608257922156e-10,3.1731216306285794e-12,8.709431175942701e-09,6.018867853609111e-10,3.76,0.0,0.6786639218911199,0.9856479858012225,0.015344493687066118,9.914022904864911e-05,0.12124879632808645,0.12501178101573066,3.9677629107109744e-11,4.774151154848168e-15,8.455332078451543e-05,1.9726041937356437e-07,2.2261234937970448e-05,2.3386197042393174e-05,9.760793710910876e-06,0.02213104492043399,0.003193731476367559,3.717651400720022e-05,1.3176566485670804e-07,0.0011878630176178505,2.3562834742060795e-06,3.959407916006578e-07,2.670737976395477e-06,2.9406896181521757e-06,1.2966476544566285e-07,8.885475346828006e-08,3.259740902033504e-05,2.9258819098587558e-05,6.632986859665927e-05,6.876664444300602e-08,2.580387046096115e-06,0.00025102161827924175,1.235649366618248e-12,1.8761978758152727e-05,1.1448777390953348e-07
0.0015067632939350624,0.5772947936621569,7.412750914544347e-06,8.673845043456384e-07,1.323366597621002e-05,0.009958808407820078,0.0,0.0,0.002390418989939975,0.001677554969283343,0.0033585999986775568,1.3030523600248793e-05,1.229498173448887e-07,1.3110682007347437e-17,8.134723613777307e-13,6.180024564157789e-09,3.076098896181447e-06,4.524472581525355e-05,5.760268911644005e-09,5.91877684892716e-14,5.72376951162906e-06,7.568554069113425e-14,7.235105676630067e-11,2.2249154439964104e-07,8.180561253525843e-09,0.0003168976177023097,1.4823218652496175e-11,2.3613447502675864e-07,3.217616523262447e-08,2.0135318971239483e-11,5.837652351000294e-10,3.3116008279328394e-12,8.965921803378355e-09,6.355252720537953e-10,3.76,0.0,0.6774635258533566,0.9853404908496113,0.015707499767663835,0.00010107607719772889,0.12185985544162015,0.12571567172579423,3.9877596990039335e-11,4.807679097674887e-15,8.452694250767134e-05,2.0281491744606428e-07,2.2881094335859264e-05,2.3851377715545726e-05,9.966678445450328e-06,0.022584861085291157,0.003255607266980329,3.802136063254002e-05,1.3535676573985687e-07,0.0012115882507046968,2.4065639322086767e-06,4.090423490528006e-07,2.7274649126149827e-06,3.0350668721965884e-06,1.3535219520591334e-07,9.256802875678459e-08,3.397932449142987e-05,3.052865238080989e-05,6.812511649014044e-05,7.009980113918475e-08,2.6548743118945014e-06,0.0002600775414771652,1.276274084202541e-12,1.9265432020399248e-05,1.1750163795073492e-07
0.0015158290588330695,0.5774015623113334,7.5397054861761886e-06,8.907696984223552e-07,1.3540685546631504e-05,0.010132903168473909,0.0,0.0,0.0024171164459389953,0.0017141709415430361,0.003440315557621264,1.3538784097773636e-05,1.283033506759251e-07,1.4006383546783548e-17,8.541431844653383e-13,6.3809651808414364e-09,3.1348304893007797e-06,4.654258635234452e-05,6.0782360666148224e-09,6.121776317961469e-14,5.792751177085437e-06,7.672389350610957e-14,7.474022298707283e-11,2.316787061324514e-07,8.427628480244982e-09,0.00032733691216595785,1.5291489451024168e-11,2.4619120132905835e-07,3.333650431464362e-08,2.1245847696803963e-11,6.143146676092791e-10,3.4559831436203604e-12,9.229838648015365e-09,6.71029490326274e-10,3.76,0.0,0.6762539671639372,0.985025952427665,0.016078937682472788,0.00010304977583442352,0.12246814893686339,0.12641923987790582,4.0076660024335786e-11,4.8415773114993695e-15,8.449996001083335e-05,2.0852026376717364e-07,2.3517365769337495e-05,2.4325997261084546e-05,1.0177146527035156e-05,0.023047442451266345,0.0033185488690463875,3.8887564044500006e-05,1.3904275393295034e-07,0.0012359329730515691,2.457801801866472e-06,4.2256115343896243e-07,2.785267801424246e-06,3.1325139766328234e-06,1.4128824455200618e-07,9.643384172136614e-08,3.542415985031303e-05,3.185308858521205e-05,6.997572635216676e-05,7.14587552944277e-08,2.7315926791771583e-06,0.0002694811982100453,1.3181792001109503e-12,1.9781804750133915e-05,1.2059024107125791e-07
0.0015248948237310766,0.5775089836741116,7.66879305863952e-06,9.148306869165801e-07,1.3854982272245952e-05,0.010309589053092068,0.0,0.0,0.002444097795450379,0.001751552591676419,0.0035242328111219053,1.4067535632270472e-05,1.3388837878121172e-07,1.4963429612733402e-17,8.968546669523779e-13,6.588520560888167e-09,3.194878974032648e-06,4.787719318406763e-05,6.413675472349203e-09,6.331478954655636e-14,5.86222652021201e-06,7.77753574702057e-14,7.720982818628192e-11,2.412492534128574e-07,8.682626835798566e-09,0.0003381056439184063,1.5776359136876624e-11,2.5665478900646855e-07,3.4539747468783495e-08,2.2418673419052285e-11,6.464931257455776e-10,3.6065181828257284e-12,9.50139913427418e-09,7.085035455277582e-10,3.76,0.0,0.6750350507397597,0.9847041972602711,0.016459009090840335,0.0001050622015182761,0.12307362461921358,0.1271225008530943,4.027480113737425e-11,4.875864598311047e-15,8.447235842969745e-05,2.143804678172353e-07,2.4170462489259113e-05,2.4810245967986333e-05,1.039230503707623e-05,0.02351895626917632,0.0033825723874790063,3.977560807510269e-05,1.4282609983418812e-07,0.0012609126450493463,2.510012753349602e-06,4.365105159488355e-07,2.8441642745477766e-06,3.233132310569034e-06,1.4748382685136132e-07,1.0045836105812966e-07,3.693488091762819e-05,3.3234469334743826e-05,7.188347935200753e-05,7.284397579454921e-08,2.8106211509418834e-06,0.00027924681260454293,1.3614048547540925e-12,2.0311415891823403e-05,1.2375530707791558e-07
