Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57)
1.5458368614380318e-09,0.6647008106059112,3.2620789313952544e-13,1.9221536445071388e-16,1.0305158173998651e-16,8.820825489594834e-16,0.0,0.0,1.889286483533633e-09,1.1845514391419874e-15,6.035113051605709e-27,7.133911752106608e-36,2.321299535062385e-24,1.4090215005818209e-42,4.0530052467395395e-36,6.56878798751234e-33,4.927024944448068e-28,1.3617953216085244e-24,7.365232211144688e-29,1.5248491472397717e-28,2.6089620804598805e-14,7.374940698453561e-23,3.494849088036536e-36,1.2922307001385857e-46,8.248381552980278e-35,3.225439189625072e-28,7.783190687388145e-22,6.480977979734328e-34,2.2517989185376333e-56,3.27577553096786e-44,1.0834084432458408e-34,2.913288500056671e-32,6.365934410741383e-25,2.1952045873801114e-44,3.76,0.0,0.7950802808109702,0.9996285768553073,1.512735066673661e-19,2.6654452595240245e-32,6.540566500465748e-06,6.540566582213427e-06,2.955272398451562e-14,5.3255033500217806e-18,0.0003714212554051716,9.881527754445197e-18,5.058165323711584e-19,1.874455846427236e-09,1.457469614084491e-11,2.931875471164294e-13
1.5912304751060008e-09,0.6647008335874729,3.5321226768449076e-13,2.0574410115180922e-16,1.141398824768736e-16,9.785684248285164e-16,0.0,0.0,1.9447608498619945e-09,1.255136661063819e-15,6.97373484447703e-27,8.426381363153586e-36,2.6057121019483056e-24,1.6591495388261935e-42,4.579750578900079e-36,7.591375292252935e-33,5.694075693122616e-28,1.5288239565378662e-24,8.071775863253378e-29,1.6629085075415554e-28,2.76443637708601e-14,8.042063766424475e-23,4.124848876826405e-36,1.6687729889079084e-46,9.791384155348993e-35,3.7275874911351236e-28,8.488428995270433e-22,7.491343709794631e-34,2.8418548093876394e-56,3.8973620714695295e-44,1.2517451190497985e-34,3.3585680020978216e-32,7.147225666454455e-25,2.712169146935458e-44,3.76,0.0,0.795080088692088,0.9996278937720691,1.7153124910321715e-19,3.170843254023095e-32,6.732629904213914e-06,6.732629990596233e-06,3.1076953746636025e-14,5.6304311031372486e-18,0.00037210428316873716,1.046827685405558e-17,5.393507484435162e-19,1.9290484931685056e-09,1.5430958233809882e-11,3.195908068515939e-13
1.6366240887739698e-09,0.6647008565690294,3.817027934269257e-13,2.201497304486597e-16,1.2612299090960513e-16,1.0829371103065933e-15,0.0,0.0,2.0002351962439625e-09,1.3277643323658638e-15,8.025607535237199e-27,9.917926057973962e-36,2.915462635271654e-24,1.9454247541022713e-42,5.156015490936539e-36,8.749915041873549e-33,6.5538254532601305e-28,1.710759502661639e-24,8.821626482103895e-29,1.809050358275383e-28,2.924410110710848e-14,8.748140989135213e-23,4.851492844125142e-36,2.1423158234936622e-46,1.156755314038864e-34,4.290421932087687e-28,9.234989065701278e-22,8.624048631660135e-34,3.563434004170911e-56,4.61430289394641e-44,1.4403627757917306e-34,3.8562034431403223e-32,7.998341559182219e-25,3.332557698812916e-44,3.76,0.0,0.7950798965732523,0.9996272890428675,1.9394158913094563e-19,3.7536964884805874e-32,6.924693261481346e-06,6.924693352614875e-06,3.2627738365271654e-14,5.943144087677351e-18,0.0003727089568960086,1.1071826621178216e-17,5.7408608175666165e-19,1.9836158412894674e-09,1.6310949856610737e-11,3.47522080041727e-13
1.6820177024419387e-09,0.6647008795505804,4.1171936078151806e-13,2.3547952573327754e-16,1.3904924548919782e-16,1.1956165254425757e-15,0.0,0.0,2.0557095281281998e-09,1.4024344451984987e-15,9.200673093775549e-27,1.1634699729162927e-35,3.252008904800178e-24,2.2719268768620245e-42,5.784764354732199e-36,1.0059947782187498e-32,7.514436263959699e-28,1.908462692908267e-24,9.616031784141754e-29,1.963504363425249e-28,3.088883280555113e-14,9.49426532214871e-23,5.687455054311393e-36,2.7347299599240692e-46,1.3604221055412669e-34,4.919286004635725e-28,1.0024042843221187e-21,9.889895636043795e-34,4.441038765732281e-56,5.437962618013211e-44,1.6510373761555585e-34,4.4105993597590765e-32,8.92332898039008e-25,4.073705500468722e-44,3.76,0.0,0.795079704454463,0.9996267536689166,2.1867604956003437e-19,4.423224224499306e-32,7.116756572268751e-06,7.116756668269364e-06,3.42043810888791e-14,6.263588209026628e-18,0.0003732442753723684,1.1692167306575786e-17,6.10033332236345e-19,2.03815791113939e-09,1.721461347132594e-11,3.770230828042899e-13
1.7274113161099077e-09,0.6647009025321262,4.433017492900476e-13,2.5178199390926185e-16,1.5296827471816005e-16,1.3170459081127993e-15,0.0,0.0,2.111183850485716e-09,1.4791469919052747e-15,1.0509437584854891e-26,1.3605804196332887e-35,3.6168489945194946e-24,2.643071597700267e-42,6.469043840934336e-36,1.1538524689282269e-32,8.584536468514205e-28,2.1228183280150894e-24,1.0456241551894024e-28,2.1265002877500574e-28,3.257855885839537e-14,1.0281528717014953e-22,6.646839754010813e-36,3.472154027869585e-46,1.5931050713258594e-34,5.619828497758965e-28,1.0856761941104763e-21,1.1300307755387068e-33,5.502908678232612e-56,6.380694062330259e-44,1.8856451375898522e-34,5.026389845266282e-32,9.926349825772758e-25,4.955348269881267e-44,3.76,0.0,0.7950795123357203,0.9996262796937891,2.4591529679313266e-19,5.189445886873613e-32,7.308819836576821e-06,7.30881993755971e-06,3.5806203449535886e-14,6.591709719944088e-18,0.00037371819502560763,1.2329289195637232e-17,6.472033662051969e-19,2.0926747225849277e-09,1.8141891660401098e-11,4.0813543008910104e-13
1.7728049297778767e-09,0.6647009255136664,4.764896278617668e-13,2.6910687103230286e-16,1.6793099422787048e-16,1.447675782560232e-15,0.0,0.0,2.166658167862869e-09,1.5579019650067974e-15,1.1962986579848418e-26,1.5863573579851796e-35,4.011521266349355e-24,3.0636283256310584e-42,7.211982955583028e-36,1.3204325285245098e-32,9.773233786005757e-28,2.3547352697961804e-24,1.1343507783957667e-28,2.298268013002505e-28,3.431327925784871e-14,1.1111022122193989e-22,7.745319584681635e-36,4.3857060887746785e-46,1.8580163904049732e-34,6.3980120571311e-28,1.1734317645195731e-21,1.2867345714537388e-33,6.781478238063068e-56,7.4558943528098e-44,2.146165228356159e-34,5.708443314193408e-32,1.1011681125834436e-24,5.999894136140878e-44,3.76,0.0,0.7950793202170239,0.9996258600870661,2.7584938121906514e-19,6.063226369896368e-32,7.5008830544062245e-06,7.500883160485926e-06,3.7432544786175756e-14,6.9274552190961216e-18,0.0003741377462740654,1.2983182609416197e-17,6.856071116131286e-19,2.1471662950633156e-09,1.9092727126211198e-11,4.409006358895761e-13
1.8181985434458457e-09,0.6647009484952013,5.113225550137956e-13,2.87505117954549e-16,1.839896038624111e-16,1.5879679279665838e-15,0.0,0.0,2.22213248443877e-09,1.6386993571832697e-15,1.357300056159972e-26,1.8443872633629966e-35,4.437604323875643e-24,3.5387380960440696e-42,8.016792984422016e-36,1.5077778467837118e-32,1.1090128389931033e-27,2.605146434423338e-24,1.227908491586779e-28,2.4790375542954865e-28,3.60929939961188e-14,1.1983835483979658e-22,9.000280513132157e-36,5.512270833714607e-46,2.15862714613299e-34,7.260121749627826e-28,1.2657880917736324e-21,1.4603725487444368e-33,8.313863172150482e-56,8.678061671950924e-44,2.434682461446121e-34,6.461867246897661e-32,1.2183715178390154e-24,7.23271224158554e-44,3.76,0.0,0.7950791280983739,0.9996254886183248,3.0867797734177687e-19,7.05632186043154e-32,7.692946225757621e-06,7.692946337048023e-06,3.90827617711368e-14,7.270771649587946e-18,0.0003745091595409045,1.3653837905553766e-17,7.252555585126342e-19,2.201632647639976e-09,2.0067062690605887e-11,4.753601134539941e-13
1.863592157113815e-09,0.664700971476731,5.478399791105696e-13,3.0702891597683697e-16,2.0119758476665118e-16,1.7383953470809163e-15,0.0,0.0,2.2776068040724965e-09,1.7215391612601198e-15,1.5351770322966835e-26,2.1386415875380347e-35,4.896716976154087e-24,4.073931883783013e-42,8.886767528207445e-36,1.7181189672059446e-32,1.2545326005097048e-27,2.875008785770038e-24,1.326423038985447e-28,2.6690390768387123e-28,3.7917703065413496e-14,1.2901057747422195e-22,1.0430976808680955e-35,6.8953904830445385e-46,2.498680666299718e-34,8.212773639889798e-28,1.3628622401182854e-21,1.6522835879139943e-33,1.01423903955683e-55,1.0062853540575809e-43,2.753389985160405e-34,7.292012870818082e-32,1.344695968598177e-24,8.682446485594957e-44,3.76,0.0,0.7950789359797705,0.9996251597534862,3.4461062345017186e-19,8.181426894843581e-32,7.885009350631644e-06,7.88500946724601e-06,4.0756227949240296e-14,7.621606297477792e-18,0.00037483796890519944,1.4341245479180784e-17,7.661597602880441e-19,2.2560737990559057e-09,2.1064841294494986e-11,5.115551754956406e-13
1.908985770781784e-09,0.6647009944582553,5.860812386015536e-13,3.277316625181248e-16,2.1960969647696175e-16,1.8994422349513714e-15,0.0,0.0,2.333081130331215e-09,1.8064213701994004e-15,1.731221235166068e-26,2.473511788064018e-35,5.3905182017218715e-24,4.6751496178787075e-42,9.825282734929869e-36,1.9538877609266604e-32,1.4149451030815621e-27,3.165303328910581e-24,1.4300205170853405e-28,2.8685029133448896e-28,3.97874064579408e-14,1.3863776857247784e-22,1.2058701111021322e-35,8.586294660536272e-46,2.882206428450034e-34,9.26292338426813e-28,1.464771242199669e-21,1.8638756146779866e-33,1.2315191204161956e-55,1.1627147685562116e-43,3.1045919674453242e-34,8.20447972761987e-32,1.48060379019072e-24,1.0381364912398897e-43,3.76,0.0,0.7950787438612135,0.9996248685930921,3.838669604606696e-19,9.452223496918397e-32,8.077072429028916e-06,8.077072551079904e-06,4.2452333299604185e-14,7.979906790258625e-18,0.00037512907382486916,1.5045395763960258e-17,8.083308279635752e-19,2.3104897677558883e-09,2.2086005997509213e-11,5.495270344012652e-13
1.9543793844497533e-09,0.6647010174397742,6.260855622580544e-13,3.496679668017565e-16,2.3928197401661764e-16,2.071603947753726e-15,0.0,0.0,2.3885554665135513e-09,1.8933459770926175e-15,1.946788419756029e-26,2.853847371505525e-35,5.920707112813571e-24,5.348759732709577e-42,1.0835797552309767e-35,2.2177319157891382e-32,1.5913659682246034e-27,3.4770351037582796e-24,1.5388273722123596e-28,3.07765958198116e-28,4.1702104165908835e-14,1.487307975877621e-22,1.3906969057690963e-35,1.0645071697457388e-45,3.3135344074468183e-34,1.0417874836786178e-27,1.5716320994415424e-21,2.0966273644020406e-33,1.4886854838716044e-55,1.338910495040608e-43,3.4907062740924337e-34,9.205120155869338e-32,1.6265688783075198e-24,1.2365742677431327e-43,3.76,0.0,0.7950785517427028,0.9996246108209998,4.266769699905301e-19,1.0883431960219036e-31,8.269135460950045e-06,8.269135588549706e-06,4.417048381357418e-14,8.345621095320302e-18,0.00037538679044245765,1.5766279233226143e-17,8.517799195907171e-19,2.3648805719119466e-09,2.313049997767958e-11,5.893168024389985e-13
1.9997729981177225e-09,0.6647010404212881,6.67892069410446e-13,3.728936455468173e-16,2.6027172499933743e-16,2.2553869716599502e-15,0.0,0.0,2.444029815685594e-09,1.9823129751497506e-15,2.1832999829371637e-26,3.2849959040664026e-35,6.48902291960033e-24,6.10157883314204e-42,1.1921853779628446e-35,2.5125298036805616e-32,1.7849653137890206e-27,3.811233178715673e-24,1.652970379463639e-28,3.2967398044552943e-28,4.36617961815259e-14,1.5930052398839979e-22,1.600171333024851e-35,1.3141962004416962e-45,3.7973095419511198e-34,1.168528865916632e-27,1.6835617824218823e-21,2.3520901465898112e-33,1.7919123947846538e-55,1.5368232790383254e-43,3.914267144225889e-34,1.0300043763411603e-31,1.7830767144527185e-24,1.4676268633966364e-43,3.76,0.0,0.7950783596242386,0.9996243826253542,4.732812121137876e-19,1.2490862103328347e-31,8.46119844639562e-06,8.461198579655435e-06,4.59101010734953e-14,8.718697518416751e-18,0.0003756149306139973,1.650388640098246e-17,8.96518235941624e-19,2.419246229459469e-09,2.4198266531067817e-11,6.309654919668809e-13
2.0451666117856917e-09,0.6647010634027961,7.115397701854642e-13,3.974657186593279e-16,2.8263752674034173e-16,2.4513088917279365e-15,0.0,0.0,2.4995041807209697e-09,2.0733223576870337e-15,2.442244498824424e-26,3.7728448039084906e-35,7.097244894365388e-24,6.940891466238782e-42,1.3087076024505167e-35,2.841405716056947e-32,1.9969690697933816e-27,4.168950644292349e-24,1.7725766792190114e-28,3.5259745241876054e-28,4.5666482497000456e-14,1.7035779726705053e-22,1.8371486194306085e-35,1.615878351576276e-45,4.338506313869706e-34,1.3073190937984363e-27,1.800677231249102e-21,2.6318896102109036e-33,2.148163260166413e-55,1.7585449315551799e-43,4.3779278645405015e-34,1.149562189081266e-31,1.9506243815288936e-24,1.7358476598571406e-43,3.76,0.0,0.7950781675058207,0.9996241806106219,5.239310629405535e-19,1.4291464969568301e-31,8.653261385366212e-06,8.653261524397099e-06,4.7670621832605024e-14,9.09908470213548e-18,0.0003758168898716184,1.7258207822695326e-17,9.425570258025011e-19,2.4735867581374225e-09,2.5289249071381257e-11,6.745140156411837e-13
2.090560225453661e-09,0.6647010863842991,7.570675657419236e-13,4.2344240493538144e-16,3.064392233702054e-16,2.659898360869013e-15,0.0,0.0,2.5549785643219298e-09,2.1663741181204803e-15,2.725179253411686e-26,4.3238662282777896e-35,7.747192335811187e-24,7.87447047726972e-42,1.4335171884998792e-35,3.2077459909192186e-32,2.2286602970270424e-27,4.551264606831749e-24,1.897773853771626e-28,3.76559492502161e-28,4.7716163104541085e-14,1.8191345694989135e-22,2.1047676932961634e-35,1.979053932574088e-45,4.94244381025352e-34,1.4589981820087021e-27,1.9230953559362556e-21,2.9377275128744894e-33,2.565271491324242e-55,2.006314954730602e-43,4.884463439038383e-34,1.2798491983033036e-31,2.129720580139008e-24,2.046321659871746e-43,3.76,0.0,0.7950779753874493,0.9996240017513036,5.7888895156497e-19,1.6303386310842418e-31,8.845324277862381e-06,8.845324422774716e-06,4.9451497613314895e-14,9.486731624340974e-18,0.00037599569371551337,1.8029234096149127e-17,9.89907588035942e-19,2.5279021755095104e-09,2.6403391129662593e-11,7.200031866229352e-13
2.13595383912163e-09,0.6647011093657968,8.045142485046148e-13,4.50883117788609e-16,3.317379229498152e-16,2.8816950689402628e-15,0.0,0.0,2.610452969022435e-09,2.2614682499648495e-15,3.0337317774369457e-26,4.945166100750094e-35,8.440724533709548e-24,8.910598170192251e-42,1.5669932377968447e-35,3.615216305733904e-32,2.481380508762854e-27,4.959276182475519e-24,2.028689939467828e-28,4.0158324507374638e-28,4.981083799635654e-14,1.939783326057466e-22,2.4064749247865137e-35,2.4147243761201806e-45,5.614801442548529e-34,1.624444416857738e-27,2.050933036772291e-21,3.271383494325178e-33,3.052030324761702e-55,2.282527469355791e-43,5.436773251135554e-34,1.4215561832646133e-31,2.3208856459139133e-24,2.4047175355517855e-43,3.76,0.0,0.7950777832691245,0.9996238433851615,6.3842859601362545e-19,1.8546022502720133e-31,9.037387123884676e-06,9.03738727478829e-06,5.125219433080628e-14,9.881587596583643e-18,0.0003761540043830878,1.8816955862590033e-17,1.038581259742974e-18,2.5821924989672635e-09,2.7540636354050216e-11,7.674737187830178e-13
2.1813474527895993e-09,0.6647011323472892,8.539185023981916e-13,4.79848460992765e-16,3.5859599459157e-16,3.117249711917535e-15,0.0,0.0,2.6659273972011075e-09,2.358604746829629e-15,3.369601377504053e-26,5.644536478600627e-35,9.17974073374052e-24,1.005808781653269e-41,1.7095232224052802e-35,4.0677796828276093e-32,2.756530993911155e-27,5.39411049124586e-24,2.1654533585095985e-28,4.276918824957206e-28,5.195050716465564e-14,2.0656324385520737e-22,2.746049467047466e-35,2.935595232728579e-45,6.36163497683561e-34,1.804575222833994e-27,2.1843071246918672e-21,3.634716851035804e-33,3.6182899260082835e-55,2.5897382893655205e-43,6.037883720501732e-34,1.5754013775860779e-31,2.5246515673242116e-24,2.817343625408512e-43,3.76,0.0,0.795077591150846,0.9996237031848149,7.028352385517233e-19,2.104007764604148e-31,9.229449923433628e-06,9.22945008043783e-06,5.3072191924619056e-14,1.0283602262504697e-17,0.0003762941492551341,1.9621363807916494e-17,1.0885894018408385e-18,2.6364577457430117e-09,2.8700928509500158e-11,8.169662269078005e-13
2.2267410664575685e-09,0.6647011553287763,9.053189030821436e-13,5.104002244194298e-16,3.870770655915685e-16,3.3671239610747298e-15,0.0,0.0,2.7214018511151117e-09,2.4577836024086913e-15,3.7345606666735493e-26,6.430509889562414e-35,9.966180102163772e-24,1.1326305045739856e-41,1.8615029775425027e-35,4.56971470832749e-32,3.0555741405422125e-27,5.856916651018263e-24,2.3081929010681435e-28,4.549086070938136e-28,5.413517060164742e-14,2.1967900037979816e-22,3.1276295246830855e-35,3.5562975585557016e-45,7.1893925153040345e-34,2.0003480293954877e-27,2.3233344416455052e-21,4.029668309898525e-33,4.2750595244804405e-55,2.9306719801077138e-43,6.690950959343955e-34,1.7421308922379023e-31,2.7415620033601674e-24,3.291206752582976e-43,3.76,0.0,0.7950773990326139,0.9996235790833513,7.724058809359734e-19,2.3807620544693295e-31,9.42151267650975e-06,9.421512839723357e-06,5.491098398199896e-14,1.0692725596261337e-17,0.0003764181952442448,2.0442448663508645e-17,1.1399434014475129e-18,2.6906979329439e-09,2.988421147742675e-11,8.6852122690569e-13
2.2721346801255377e-09,0.6647011783102578,9.587539181852553e-13,5.426013797728228e-16,4.172460185687476e-16,3.631890432186054e-15,0.0,0.0,2.7768763329276883e-09,2.559004810471872e-15,4.130457095057979e-26,7.312416118676775e-35,1.0802021690352643e-23,1.2725189424392332e-41,2.0233366968068333e-35,5.125634283420674e-32,3.380034761277263e-27,6.348867771427155e-24,2.4570378290619882e-28,4.832566531498215e-28,5.6364828299541007e-14,2.333364019311681e-22,3.555739782803379e-35,4.29363150106679e-45,8.104930663723105e-34,2.212761138988501e-27,2.468131780969177e-21,4.458261803833996e-33,5.034616257129229e-55,3.308229004554145e-43,7.399263427577442e-34,1.9225191363807546e-31,2.9721723014236233e-24,3.8340748703301496e-43,3.76,0.0,0.7950772069144282,0.9996234692139075,8.474495194733425e-19,2.6872142398418463e-31,9.613575383113551e-06,9.613575552644872e-06,5.676807736527309e-14,1.1108907900948842e-17,0.00037652800921338347,2.128020120680505e-17,1.1926546860670576e-18,2.744913077579505e-09,3.109042925536884e-11,9.221791360125068e-13
2.317528293793507e-09,0.6647012012917344,1.0142619075372233e-12,5.765160763525522e-16,4.491689886028577e-16,3.912132654863732e-15,0.0,0.0,2.832350844700632e-09,2.66226836486714e-15,4.55921447912855e-26,8.300444249306372e-35,1.168928439975616e-23,1.4265277041113118e-41,2.1954369818921082e-35,5.740505866471905e-32,3.731501423232559e-27,6.871160948076507e-24,2.612117947769271e-28,5.1275928899178655e-28,5.86394802505457e-14,2.4754623834019815e-22,4.035321357907955e-35,5.166844312415156e-45,9.115531525166172e-34,2.4428545980733165e-27,2.6188159077502594e-21,4.9226062538450576e-33,5.91062681986952e-55,3.725493247744926e-43,8.166244580100065e-34,2.1173692221328394e-31,3.217049516503044e-24,4.454546712997873e-43,3.76,0.0,0.7950770147962889,0.9996233719261823,9.282873789871356e-19,3.0258617545828806e-31,9.805638043245522e-06,9.805638219202395e-06,5.864299187166967e-14,1.1532099806975629e-17,0.0003766252414638696,2.2134612262276717e-17,1.2467347187927277e-18,2.799103196554274e-09,3.231952595679345e-11,9.779802729941785e-13
2.362921907461476e-09,0.6647012242732054,1.0718811234001641e-12,6.12209636835343e-16,4.829133603734647e-16,4.208445041972559e-15,0.0,0.0,2.887825388394235e-09,2.7675742595205167e-15,5.022834529386313e-26,9.405707405595671e-35,1.263002694716729e-23,1.5957723439665753e-41,2.3782248871053184e-35,6.419672306056505e-32,4.111627779081078e-27,7.425017256937788e-24,2.7735635382111626e-28,5.4343981912561325e-28,6.095912644687079e-14,2.62319289526071e-22,4.571763045718497e-35,6.197924483651743e-45,1.0228919990526817e-33,2.691711068892716e-27,2.7755035591919783e-21,5.424897352058783e-33,6.918275064756869e-55,4.185739680068967e-43,8.995455509021765e-34,2.3275133642111314e-31,3.476772430850099e-24,5.162124506390544e-43,3.76,0.0,0.795076822678196,0.99962328578657,1.015253146172215e-18,3.3993565326907234e-31,9.997700656906139e-06,9.99770083939593e-06,6.053525990229273e-14,1.1962252270430447e-17,0.00037671132560167556,2.3005672702650216e-17,1.3021949814750478e-18,2.8532683066674536e-09,3.3571445810869975e-11,1.0359648583501691e-12
