Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495)
7.036466745656022e-09,0.728297628091748,6.36722042648178e-09,1.742191230183397e-11,1.3827759891310143e-09,1.1579426597742256e-10,0.0,0.0,6.882242892575987e-08,4.30675284550308e-13,2.5122333176156917e-13,6.667967338124444e-15,1.0170998660630609e-18,2.7026902344601323e-27,2.5443165908307937e-19,7.20949341861961e-13,2.6140520849439764e-10,9.735441761973288e-15,5.491820407260812e-23,3.5953879644864234e-22,7.92083892290416e-11,6.64160904166594e-18,1.9688214815874836e-12,2.9654803691648128e-21,1.0049393317254278e-15,3.481443053571438e-17,9.94117320608767e-17,9.545693934790643e-21,3.1587898251760833e-22,8.16929402217247e-23,8.073629803868209e-19,4.732923954230376e-24,8.970169561455072e-18,4.345415056216019e-31,3.76,0.0,0.5863171167862855,0.9990169273356647,1.2853279727005485e-11,2.246880067999082e-13,0.00024494981336175626,0.0002449500652392259,2.930479947821793e-11,2.946456909457356e-14,0.0009830024426382422,2.8503576983134455e-14,2.5619037122642937e-15,5.852396110823338e-08,3.4888460117997446e-09,1.6117323025630066e-09,4.870645201915874e-09,9.933782866934351e-06,1.0550838899188633e-13,1.3769785028041907e-09,5.514856963432103e-11,2.0332172955948224e-14,9.15968931587616e-12,2.742690685292324e-10,5.114869078760407e-19,3.3794533531155743e-18,3.2916083920494597e-12,3.734157272213987e-21,2.616357303436369e-10,3.673172879519647e-12
7.260069842352698e-09,0.7282987096829484,6.791921484295268e-09,1.915641217919003e-11,1.4722922188115988e-09,1.2746926296262596e-10,0.0,0.0,7.100954181479515e-08,4.584753465182183e-13,2.7590468475225155e-13,7.283437538166064e-15,1.1522746752585706e-18,3.008539826713929e-27,2.7390872948006044e-19,7.618747345098716e-13,2.774663492510299e-10,1.066428783979133e-14,6.37453874633572e-23,4.0736235108986834e-22,8.432220474028527e-11,7.287482454718728e-18,2.0123071771993496e-12,3.459490733107048e-21,1.0961998982965872e-15,4.075282808721962e-17,1.0928600140931072e-16,1.1071353559397366e-20,3.67553113199402e-22,9.497568395090484e-23,9.084931834255765e-19,5.4924517272758705e-24,1.0161251827216909e-17,5.441265241732392e-31,3.76,0.0,0.5863091745087953,0.9990169250531235,1.4119561811198472e-11,2.462480427289807e-13,0.00025273205211886015,0.0002527323187043615,3.042361976615612e-11,3.0921826683454783e-14,0.0009830024471800265,3.0893385000949307e-14,2.771519976278802e-15,6.009009534700187e-08,3.65936958683042e-09,1.7508057305807377e-09,5.168045547799793e-09,1.0249341552972311e-05,1.1259800365081847e-13,1.4658637327615073e-09,5.8029650390934524e-11,2.1648065667454252e-14,9.6435702536472e-12,2.9013009606891724e-10,5.795705485373604e-19,3.719809578090569e-18,3.4176482403615856e-12,4.3311979263665034e-21,2.777189983679284e-10,3.816514604951098e-12
7.707276035746049e-09,0.7283008728276016,7.68240469848971e-09,2.2962747256663404e-11,1.6598000058616917e-09,1.5314077504697444e-10,0.0,0.0,7.53838347762464e-08,5.166827592459573e-13,3.3000621726816224e-13,8.617991653132612e-15,1.4625145506553706e-18,3.698065185599472e-27,3.155383748864771e-19,8.461484812801466e-13,3.1087347898173283e-10,1.2689832513097996e-14,8.524749386827025e-23,5.18598522244491e-22,9.50296413405532e-11,8.700620154512735e-18,2.096584125768729e-12,4.642917457990659e-21,1.2935094866584693e-15,5.5060641454789607e-17,1.3097307339816434e-16,1.4686004236045734e-20,4.9075659943899935e-22,1.2659446389159754e-22,1.137605426492528e-18,7.297051412710868e-24,1.2894173569542765e-17,8.365921998201782e-31,3.76,0.0,0.5862932902733939,0.999016920487408,1.689665251669921e-11,2.9330906839615033e-13,0.00026829621276759104,0.00026829650987234504,3.2662611738281956e-11,3.388003438702308e-14,0.000983002448130187,3.611138831975893e-14,3.227596039278103e-15,6.317582468601703e-08,4.004268290744746e-09,2.0490673345069988e-09,5.786211249357582e-09,1.0880437749088798e-05,1.2755562366440337e-13,1.651969834864965e-09,6.391103801895825e-11,2.4403304562502084e-14,1.063263162338946e-11,3.2285259665059725e-10,7.363156924373191e-19,4.471322262074605e-18,3.674104503826654e-12,5.755013412348241e-21,3.1117442999047766e-10,4.100906761811705e-12
8.1544822291394e-09,0.7283030359218969,8.62729140845009e-09,2.724080596290724e-11,1.8586189648245866e-09,1.8206893209406664e-10,0.0,0.0,7.975822065323383e-08,5.783663976673369e-13,3.9074473880692373e-13,1.0095058799719078e-14,1.8314508177673264e-18,4.5016835963963026e-27,3.608418918947577e-19,9.335117430674412e-13,3.4596756541008307e-10,1.4948477272668022e-14,1.1291256034631089e-22,6.534589412185996e-22,1.0637680733415358e-10,1.0283243921535966e-17,2.177398396210621e-12,6.127085494306276e-21,1.5110463285867437e-15,7.313531733581431e-17,1.5538358565979435e-16,1.915393637642494e-20,6.443180700468857e-22,1.659220290564335e-22,1.405466690090674e-18,9.537171394220383e-24,1.6142980533139707e-17,1.256084191239299e-30,3.76,0.0,0.5862774064639064,0.9990169159163453,2.0016498992330043e-11,3.4585101074263264e-13,0.0002838599509521492,0.0002838602800342187,3.4902914822601366e-11,3.6890999994507677e-14,0.0009830024427111828,4.195686045770112e-14,3.736612982779553e-15,6.62008154641707e-08,4.353444107806148e-09,2.3744667555756185e-09,6.43501775714705e-09,1.1511505711048886e-05,1.435748588891019e-13,1.8491893941486605e-09,6.994050220060741e-11,2.7323143979979858e-14,1.1648331994627072e-11,3.568553721584579e-10,9.236297127583916e-19,5.323776670405756e-18,3.936468415556215e-12,7.533029955684363e-21,3.463224476944252e-10,4.381892507128657e-12
8.601688422532752e-09,0.728305198965795,9.626083936946927e-09,3.201651688048189e-11,2.0687619052205548e-09,2.1444579222246177e-10,0.0,0.0,8.413270309930835e-08,6.435260730951676e-13,4.585022834098286e-13,1.1719631874711591e-14,2.2660300019499352e-18,5.432722418528721e-27,4.0994653895885897e-19,1.0238017808275257e-12,3.8271776029905515e-10,1.745116510855206e-14,1.4817637739667204e-22,8.156763165175657e-22,1.1836368906983557e-10,1.2044443468814168e-17,2.2548999392500807e-12,7.964957075546748e-21,1.749378181122462e-15,9.567411665505522e-17,1.8268478327276525e-16,2.4606598132620686e-20,8.3330743992390035e-22,2.14221533427328e-22,1.715672060584728e-18,1.2284372846715583e-23,1.996841290759832e-17,1.846309630786905e-30,3.76,0.0,0.5862615230801048,0.9990169113330022,2.3499185873107972e-11,4.04141067149518e-13,0.0002994232666989494,0.00029942362920230137,3.714410050322127e-11,3.994877517841381e-14,0.0009830024378242334,4.8483802073020596e-14,4.303520661107978e-15,6.916660834065067e-08,4.7059520741179915e-09,2.7273191002759236e-09,7.113863684647175e-09,1.2142545439401698e-05,1.6068572830325048e-13,2.057521531772948e-09,7.610597411293784e-11,3.040757904788645e-14,1.2688722222676054e-11,3.920758146837973e-10,1.1455515366374263e-18,6.2853725096368535e-18,4.20482476647414e-12,9.729158364585747e-21,3.8313247827672546e-10,4.659139794065409e-12
9.048894615926104e-09,0.7283073619592476,1.0678231381288416e-08,3.731532347502286e-11,2.2902415230249977e-09,2.504615356812988e-10,0.0,0.0,8.850728539580762e-08,7.121615994823907e-13,5.336606315888592e-13,1.3496439575813491e-14,2.7735807603285433e-18,6.505641348128384e-27,4.629789463856747e-19,1.1168630827844844e-12,4.2109385152769974e-10,2.020860124795724e-14,1.9272255804334573e-22,1.0093720369105603e-21,1.3099027289766944e-10,1.3993231196646712e-17,2.329232179050793e-12,1.0215103016696724e-20,2.0090254189181343e-15,1.234539508282603e-16,2.1304475407075692e-16,3.1185488667582286e-20,1.0632725209764517e-21,2.7286984988028013e-22,2.0718747217172994e-18,1.5617068651332716e-23,2.4434500382376104e-17,2.662544437732144e-30,3.76,0.0,0.5862456401217628,0.999016906735216,2.7364820687401293e-11,4.684415257228796e-13,0.000314986160033027,0.000314986557388901,3.938587335035783e-11,4.304807997375868e-14,0.0009830024355991726,5.574898249264676e-14,4.933712117279525e-15,7.207470426442e-08,5.060937098488188e-09,3.1078696887450293e-09,7.822162895975662e-09,1.2773556934698295e-05,1.7891995101722743e-13,2.276965368950932e-09,8.239643926889426e-11,3.365660496587389e-14,1.375202584129966e-11,4.284533083368926e-10,1.4064557152638884e-18,7.36472588964062e-18,4.479256213910355e-12,1.2415220485006507e-20,4.2157457965011744e-10,4.932401564734488e-12
9.496100809319455e-09,0.7283095249022011,1.1783136072062244e-08,4.3162160806760214e-11,2.5230703698892904e-09,2.903042889654183e-10,0.0,0.0,9.288197048241422e-08,7.842727931443157e-13,6.166013206930822e-13,1.542995812051655e-14,3.361812686431994e-18,7.736100178243396e-27,5.200651444846979e-19,1.2125470509685562e-12,4.6106625705749034e-10,2.3231259407446332e-14,2.4850927801076876e-22,1.239073274680899e-21,1.4425654516899819e-10,1.613854284903677e-17,2.4005322969632865e-12,1.2941931574687256e-20,2.2904634247848914e-15,1.5733512996895832e-16,2.4663238586772953e-16,3.904207158114791e-20,1.3402499892833765e-21,3.433593349889113e-22,2.4777759587153356e-18,1.9620755442701056e-23,2.960854791747602e-17,3.773891734355199e-30,3.76,0.0,0.586229757588656,0.9990169021258478,3.1633533626708404e-11,5.390098671747345e-13,0.0003305486309781839,0.0003305490646063137,4.162803142806761e-11,4.618422838660297e-14,0.0009830024331445614,6.381189398870177e-14,5.633045181389577e-15,7.492656562682467e-08,5.41762651268373e-09,3.5163006270592683e-09,8.559344113987612e-09,1.3404540197491638e-05,1.983109220315082e-13,2.5075200269501114e-09,8.880184596422559e-11,3.7070217002777755e-14,1.4836624780450976e-11,4.65929188035292e-10,1.7110687617474556e-18,8.570886141217436e-18,4.759843303653386e-12,1.5671585198949112e-20,4.6161943491134373e-10,5.201499791862681e-12
9.943307002712807e-09,0.7283116877945955,1.2940159490381499e-08,4.9581435625460445e-11,2.767260825483206e-09,3.3415996987528503e-10,0.0,0.0,9.725676098541298e-08,8.598594725030623e-13,7.077056548653079e-13,1.7524422473470134e-14,4.03881505972012e-18,9.14102648379486e-27,5.813305819170969e-19,1.3107117009358492e-12,5.026060183554729e-10,2.6529387892337054e-14,3.177970541991831e-22,1.509729405730645e-21,1.58162492236394e-10,1.848923816470525e-17,2.468931503344508e-12,1.621591095220795e-20,2.5941248836096223e-15,1.9826499368856983e-16,2.8361732263661365e-16,4.833766442743088e-20,1.6707753370865586e-21,4.272993090339453e-22,2.937115774674429e-18,2.438823903208868e-23,3.5561121425825855e-17,5.2658318706767444e-30,3.76,0.0,0.586213875480562,0.9990168975067553,3.632547726620757e-11,6.160988656854497e-13,0.00034611067955711447,0.00034611115086682405,4.387043679287168e-11,4.935306184993689e-14,0.0009830024285715842,7.273470521750791e-14,6.407863629758273e-15,7.772361737130484e-08,5.775323194586556e-09,3.952736857636317e-09,9.32485053930963e-09,1.403549522833658e-05,2.1889368709506543e-13,2.749184627093213e-09,9.531302133457407e-11,4.064841049891964e-14,1.5941046166664248e-11,5.044466978395279e-10,2.064485454044281e-18,9.913351251910642e-18,5.0466644966851e-12,1.9587834462766657e-20,5.032383458652665e-10,5.46631222701443e-12
9.999999999999999e-09,0.7283138506363653,1.309052569305874e-08,5.0437315197131496e-11,2.799029293897416e-09,3.4001554997068235e-10,0.0,0.0,9.781136736404986e-08,8.696899232008914e-13,7.198574425427721e-13,1.7801641028505696e-14,4.1314043217049966e-18,9.332501236798399e-27,5.894021084962935e-19,1.3233264170487679e-12,5.079825766825026e-10,2.69676811710777e-14,3.276723925601882e-22,1.547233760007912e-21,1.5997105560679815e-10,1.880235368169499e-17,2.4774018018456764e-12,1.6673851280859177e-20,2.634228017024315e-15,2.04008684686029e-16,2.8855721602969137e-16,4.962741011436476e-20,1.716851928774604e-21,4.389873081004762e-22,2.999354229415364e-18,2.5052166772624577e-23,3.6375042866611215e-17,5.4872195554051974e-30,3.76,0.0,0.5862118621123338,0.9990168969204716,3.695153088339638e-11,6.263498821986034e-13,0.00034808347354120804,0.00034808394972803624,4.415472238556458e-11,4.975692238524735e-14,0.0009830024278587894,7.39305305692708e-14,6.511820892142398e-15,7.807435992915623e-08,5.82070836364373e-09,4.010068949142529e-09,9.423890323272188e-09,1.4115480323945444e-05,2.2158995333256828e-13,2.780614251013744e-09,9.614557472413128e-11,4.111377781554446e-14,1.6082401833571046e-11,5.094012151422247e-10,2.1130472984951724e-18,1.0093771745899049e-17,5.0834743864648526e-12,2.013635612371102e-20,5.08625429624308e-10,5.499572458616465e-12
1.0390513196106159e-08,0.7283138506363653,1.4148627682276018e-08,5.6597009577619074e-11,3.022825072727335e-09,3.8221215190381613e-10,0.0,0.0,1.0163165924376994e-07,9.389214578526819e-13,8.073547146047136e-13,1.9783837100874495e-14,4.813055538758811e-18,1.0738683040366734e-26,6.469001351366569e-19,1.4112213741721339e-12,5.45684793332986e-10,3.01130155458476e-14,4.0317751351200406e-22,1.8267277478238087e-21,1.727081004536191e-10,2.105410152271683e-17,2.5345552978980724e-12,2.0113785622620582e-20,2.920401982579897e-15,2.472814221909305e-16,3.241699199249636e-16,5.924330787666162e-20,2.0618918659394255e-21,5.264172686556442e-22,3.453664093558976e-18,3.001985313029423e-23,4.2366033356943556e-17,7.243085739383517e-30,3.76,0.0,0.5861979937972602,0.9990168928765234,4.1460826240746765e-11,6.999566886729385e-13,0.00036167230579151565,0.0003616728161827047,4.611299419990259e-11,5.255088977627438e-14,0.0009830024232647771,8.258221404723847e-14,7.265017897871553e-15,8.046724806237082e-08,6.133399224395127e-09,4.4172517243871604e-09,1.011813947995734e-08,1.4666422027789827e-05,2.407049168484899e-13,3.0019582907584463e-09,1.0192159444522584e-10,4.4391180871662235e-14,1.706395013497745e-11,5.439509489629926e-10,2.4721850397526387e-18,1.140208197171927e-17,5.33979619994282e-12,2.4263459199022833e-20,5.464032260635676e-10,5.726761448551214e-12
1.083771938949951e-08,0.7283160134274418,1.5407836187256246e-08,6.423218539609007e-11,3.2897750758113573e-09,4.346419471943033e-10,0.0,0.0,1.0600666733309694e-07,1.0214585711442922e-12,9.159293659379617e-13,2.221198625468574e-14,5.693378795967594e-18,1.2548734815233104e-26,7.168981094322735e-19,1.513946463105607e-12,5.902748488329615e-10,3.399195754627609e-14,5.076031362815696e-22,2.1959086033548883e-21,1.8789335617559145e-10,2.3841842582598794e-17,2.597523718602289e-12,2.4718786462754366e-20,3.2696485177293022e-15,3.055162232964122e-16,3.6846119969385995e-16,7.193961667298289e-20,2.521158742162566e-21,6.425598394143953e-22,4.031212544031468e-18,3.6623671110909704e-23,5.010032817247156e-17,9.832819461077933e-30,3.76,0.0,0.5861821125385329,0.9990168882335392,4.70597768787382e-11,7.908269953842646e-13,0.00037723350970218225,0.00037723406056621545,4.835563737100638e-11,5.5774436826478787e-14,0.0009830024188079863,9.342179992265688e-14,8.211885331186012e-15,8.3158810914453e-08,6.491290056669112e-09,4.90987206855363e-09,1.093868199153243e-08,1.5297320596409913e-05,2.637828803678575e-13,3.265840139380345e-09,1.0861992615107185e-10,4.829852361719389e-14,1.8204118622340292e-11,5.843888775444276e-10,2.940047295397389e-18,1.3047514600533327e-17,5.639312800730716e-12,2.9808585542204895e-20,5.910865933909507e-10,5.982806003559626e-12
1.1284925582892862e-08,0.7283181761677507,1.6717054513205855e-08,7.250969584350898e-11,3.56812256080395e-09,4.916279067112601e-10,0.0,0.0,1.1038178708765949e-07,1.1074706357899179e-12,1.0338102692108353e-12,2.481244380076617e-14,6.68900509266998e-18,1.459231534976877e-26,7.914482323133998e-19,1.618763148348402e-12,6.363490527167043e-10,3.817582105353988e-14,6.344179358084604e-22,2.6235796056265278e-21,2.0371824575835353e-10,2.6861096918936302e-17,2.6579515795691467e-12,3.012083480979419e-20,3.642181908947358e-15,3.741983933541655e-16,4.166628047912521e-16,8.661661519838813e-20,3.056658158407367e-21,7.776934821454764e-22,4.6735668037916486e-18,4.4315710694627113e-23,5.884426770578639e-17,1.318821607895516e-29,3.76,0.0,0.5861662317041644,0.99901688357814,5.3142546797961103e-11,8.889490342329812e-13,0.00039279429130908934,0.0003927948840296037,5.0598320507992725e-11,5.902079628030262e-14,0.0009830024148350192,1.0532337593655092e-13,9.256389966128111e-15,8.579962478237614e-08,6.848489175150056e-09,5.4305828856642074e-09,1.1785962527748654e-08,1.592819093475717e-05,2.8816741824577303e-13,3.54082929445085e-09,1.1540104524573255e-10,5.237043431051076e-14,1.9360445083055564e-11,6.257092022973338e-10,3.4743683869556866e-18,1.4860572498676333e-17,5.94528670430286e-12,3.6344731390203147e-20,6.372615622496641e-10,6.234433301763535e-12
1.1732131776286214e-08,0.7283203388572159,1.8075530204223685e-08,8.145169508875231e-11,3.857878998575479e-09,5.533459356994392e-10,0.0,0.0,1.1475702012063277e-07,1.1969574764831517e-12,1.161377887522672e-12,2.7588582617409982e-14,7.809528794411767e-18,1.689209234565121e-26,8.706736402431692e-19,1.7255531474564792e-12,6.838808656167564e-10,4.267401071000944e-14,7.873890088061898e-22,3.1165293844995155e-21,2.2018275555904506e-10,3.012042665054923e-17,2.7159486984761928e-12,3.6416740709825735e-20,4.038285127982902e-15,4.546572526133186e-16,4.689469533045346e-16,1.0347356102709886e-19,3.677001670600945e-21,9.339049742710098e-22,5.3845394685276116e-18,5.322013158646933e-23,6.868131639965336e-17,1.749243586821635e-29,3.76,0.0,0.5861503512939414,0.9990168789112721,5.972937446865953e-11,9.945577388241516e-13,0.0004083546506314659,0.00040835528658510434,5.284101234601764e-11,6.228738868010624e-14,0.0009830024103710095,1.1835934080445438e-13,1.040702184365176e-14,8.839097511628668e-08,7.204543182047081e-09,5.979331587947042e-09,1.265947860076912e-08,1.655903304339366e-05,3.1389991537284896e-13,3.826924877519677e-09,1.2225859021458616e-10,5.6606908609589235e-14,2.0531925038067174e-11,6.678623821680115e-10,4.081876478520495e-18,1.685267639724894e-17,6.2577883740112235e-12,4.4005592500522194e-20,6.849018354088794e-10,6.48165383963628e-12
1.2179337969679565e-08,0.7283225014957575,1.948249254291437e-08,9.107975223262244e-11,4.159055589787156e-09,6.199692227243048e-10,0.0,0.0,1.191323678427685e-07,1.2899189190349696e-12,1.2990124948245225e-12,3.054358358912023e-14,9.06491682705476e-18,1.947233228713234e-26,9.54696859668017e-19,1.834203474540072e-12,7.328443324142159e-10,4.749573400059619e-14,9.707388924516224e-22,3.682040570235811e-21,2.3728687193587765e-10,3.362832106435377e-17,2.7716201141748173e-12,4.3710395619188433e-20,4.458208543799652e-15,5.483254561606514e-16,5.254863930063465e-16,1.227187594047687e-19,4.391335776049386e-21,1.1134016860149937e-21,6.1679434116904295e-18,6.346942609171558e-23,7.969812641759058e-17,2.296298674141211e-29,3.76,0.0,0.5861344713076535,0.9990168742328708,6.684051874867116e-11,1.1078838226231911e-12,0.00042391458768786106,0.0004239152682449389,5.5083691502117563e-11,6.5571925031144e-14,0.0009830024054530797,1.326045309138543e-13,1.1672855859298894e-14,9.093411488351442e-08,7.559047278730656e-09,6.556031911702241e-09,1.3558740450873891e-08,1.718984692288319e-05,3.4102327356332664e-13,4.1241260101944e-09,1.2918675598815383e-10,6.100794226102246e-14,2.171764737856327e-11,7.108005741140253e-10,4.7697470476819e-18,1.903575358487037e-17,6.576886373476676e-12,5.293785724480714e-20,7.339816955772453e-10,6.724496445176383e-12
1.2626544163072917e-08,0.7283246640832934,2.093715591586955e-08,1.0141484678469602e-10,4.471663251776199e-09,6.916681811054875e-10,0.0,0.0,1.2350783147958348e-07,1.3863547902235473e-12,1.4470941836953608e-12,3.368044421261601e-14,1.0465507074112507e-17,2.23589639559735e-26,1.0436397830836504e-18,1.9446062102690236e-12,7.832140734821884e-10,5.265000647521024e-14,1.1891786786534409e-21,4.3279021489183275e-21,2.5503058124811297e-10,3.739319723394875e-17,2.825066294886662e-12,5.211295973498315e-20,4.9021716882509505e-15,6.567418809377693e-16,5.864543560494104e-16,1.4456937076673353e-19,5.209346781278072e-21,1.3185116663302258e-21,7.027585611415355e-18,7.520460266497536e-23,9.198452262593719e-17,2.985652855453917e-29,3.76,0.0,0.5861185917450926,0.9990168695422875,7.449625839393488e-11,1.229153872230253e-12,0.0004394741024962051,0.0004394748290213163,5.7326343121818966e-11,6.88723740742824e-14,0.0009830024007024814,1.4813617257215839e-13,1.3063570151173166e-14,9.343026545897255e-08,7.911641108070253e-09,7.160567496961892e-09,1.4483270725150187e-08,1.782063257379122e-05,3.6958188412881164e-13,4.432431814141211e-09,1.3618024528209702e-10,6.557353110128097e-14,2.2916786368121296e-11,7.544775910848963e-10,5.5456178789202145e-18,2.1422246028934582e-17,6.902647410393986e-12,6.330204936884526e-20,7.844759967402452e-10,6.9630043812788916e-12
