Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67)
1.2669484545175272e-07,0.47199935649610664,1.8896194314421283e-13,9.99883696750582e-16,1.4666442995403417e-11,1.0200247243025412e-14,0.0,0.0,1.4412643527678276e-10,3.419311169749528e-16,2.1995880556926367e-16,1.748706851741209e-18,1.2308542798541302e-23,7.177950104897564e-39,6.773305059797123e-29,1.28596791857502e-19,6.99539406968263e-15,3.6447452268617173e-19,1.3388860032641532e-31,1.6654756946840322e-32,1.4435133529932676e-17,5.879133039339407e-27,1.1658392165070189e-19,6.131628556139242e-24,6.2426678267645724e-21,6.35113148977196e-23,1.581554071927908e-26,2.8555685935053677e-25,3.176041201692198e-29,2.6437694796589425e-31,4.928826666696111e-24,5.879280595208496e-30,2.031949470186297e-22,1.2931649067590474e-25,3.76,0.0,0.5900482049126492,0.99997723104873,1.1943811468924049e-12,6.220694594325511e-18,2.2067903434242853e-07,2.2067903470314297e-07,2.5289049092706012e-18,5.255775472255634e-23,2.2768789162554785e-05,9.573245363100002e-20,6.31454451679575e-20,1.3564127977799336e-10,3.6799668605996e-12,8.235290185015065e-13,1.2172539851101088e-12,9.424074928514508e-10,1.8612237325933002e-19,1.585714071149429e-11,1.010464803391812e-16,7.915565990098793e-21,8.645352160915926e-18,4.985501916803408e-14,6.295239270527453e-25,4.363132665350076e-24,3.171808067608509e-18,1.8416518326597583e-25,7.001563841168337e-15,2.1161580352745495e-12,5.390758272074807e-22,4.88019033002437e-25,1.8295355328202194e-27,9.634154732330636e-20,7.811939086512509e-22,1.7109401194428957e-27,6.273030612448747e-33,5.14914788591068e-35,3.3530718224797393e-32,9.240040191684032e-25,7.397827317997477e-34,7.964906373829543e-21,1.0809207605996348e-23,4.760716436100579e-15,3.7072723036278743e-25,9.338371967472234e-33,1.5849173257203763e-19,2.0149510483425898e-15,6.304364347140938e-26,1.75389055514091e-16,6.64225755099604e-23,8.633263272655417e-25,3.950634120957321e-30,5.0531624015111714e-14,1.285746415553306e-30,3.823698323724967e-20
1.3945199971444587e-07,0.47199935846071756,2.3108292727569507e-13,1.3281765683293108e-15,1.7612263414711933e-11,1.3715298709648243e-14,0.0,0.0,1.5891796368756292e-10,4.1468699501302004e-16,2.93058286310647e-16,1.9490205245792925e-18,1.749095513528108e-23,7.397151384869658e-39,6.944540915237521e-29,1.286481477579849e-19,8.455352118255439e-15,4.857576112093095e-19,1.9558449403175474e-31,2.557262199598927e-32,1.7488493562849547e-17,7.447232610365422e-27,1.1656876618042417e-19,8.870195859585307e-24,8.156691193397977e-21,1.022426619683294e-22,2.0867265515813912e-26,4.120386442435171e-25,5.106859149056806e-29,4.248056971287903e-31,6.794769949169095e-24,8.757627226861154e-30,2.9588565175477235e-22,2.07415190891601e-25,3.76,0.0,0.5900481826290694,0.9999772310303061,1.5821765981242893e-12,8.278770560588162e-18,2.42899637644102e-07,2.428996381049962e-07,2.793899892844719e-18,5.97479612674651e-23,2.276878916213439e-05,1.3148640829515122e-19,9.484070444759166e-20,1.4886710199174605e-10,4.362671863872308e-12,1.0799697883167495e-12,1.4713531698340386e-12,1.035558837431788e-09,2.2441602743556407e-19,1.918975212181528e-11,1.2007355207874423e-16,9.5899493680178e-21,1.0319191510557976e-17,5.880747996852382e-14,9.976932666136315e-25,6.019391723429469e-24,3.67262001626738e-18,3.0756127837697403e-25,8.463521349795e-15,2.4140259592861307e-12,7.165041584071082e-22,7.1873485955656645e-25,2.218971617407891e-27,1.2715556377188015e-19,1.1134870642407978e-21,3.0831536470768596e-27,1.0642455573652331e-32,9.996669763400243e-35,5.431305560699463e-32,1.3378348600212264e-24,1.2421823252267513e-33,7.968399234406831e-21,1.1967274658338719e-23,6.112651906448066e-15,3.990697190060608e-25,1.3643465816275336e-32,1.586404173910553e-19,2.4366194618114623e-15,7.627275738514409e-26,2.3001730567847094e-16,8.37014635987376e-23,1.155526038996399e-24,5.779873926570531e-30,6.115167486219871e-14,1.7199119416032194e-30,5.0889923862534835e-20
1.5220915397713902e-07,0.47199936042532875,2.7768220506319544e-13,1.7196693391337908e-15,2.0797831121900828e-11,1.7974026550028412e-14,0.0,0.0,1.7377272515991826e-10,4.945604154586393e-16,3.807341911439152e-16,2.1494799352838806e-18,2.4041956765458652e-23,7.587691401999509e-39,7.095179247163227e-29,1.2855828815266714e-19,1.0051062030988549e-14,6.331376066905314e-19,2.769181970428841e-31,3.771473393064911e-32,2.0834565521885293e-17,9.218044247771822e-27,1.1655317371538096e-19,1.2410885551792947e-23,1.0395479504803801e-20,1.5781003933326943e-22,2.68616299115254e-26,5.750033523956519e-25,7.876389784661529e-29,6.547296594826322e-31,9.072745767911311e-24,1.2570055309758033e-29,4.1663166930581767e-22,3.1906015687006063e-25,3.76,0.0,0.5900481603454149,0.9999772310115023,2.0437402312651977e-12,1.0744472046304799e-17,2.6512024010498524e-07,2.65120240682619e-07,3.058884623596519e-18,6.699910574521913e-23,2.2768789161710612e-05,1.7562624343315024e-19,1.3770979097025347e-19,1.6205379097803496e-10,5.087600362020351e-12,1.3813285122935054e-12,1.749078670788105e-12,1.1283958157772276e-09,2.6692774051709394e-19,2.283571294681909e-11,1.4034145610350378e-16,1.1424875222436848e-20,1.2113815246223546e-17,6.826122465077246e-14,1.5254179416678168e-24,8.111572632371907e-24,4.2189694926697164e-18,4.95057860441556e-25,1.0061610651136045e-14,2.714919889641474e-12,9.294418107354454e-22,1.0245787518784678e-24,2.645990267660332e-27,1.6401306672201352e-19,1.5376069565126915e-21,5.3216161072932205e-27,1.7383884758306825e-32,1.8495750339600282e-34,8.485612225787e-32,1.87331256783094e-24,2.0099625832406803e-33,7.962505285114263e-21,1.3109560554622983e-23,7.657385937234965e-15,4.26892487846298e-25,1.9287452112220906e-32,1.588036223530928e-19,2.897675185411555e-15,9.07409424698964e-26,2.942182498036648e-16,1.0387586182258832e-22,1.5122708289404459e-24,8.172580163595621e-30,7.277030278794776e-14,2.2487947098294492e-30,6.604937997961603e-20
1.777234625025253e-07,0.47199936435455175,3.8440520528539697e-13,2.7112364885041336e-15,2.7861446286032786e-11,2.902410681085699e-14,0.0,0.0,2.0368150320985276e-10,6.757847188257222e-16,6.050379392956773e-16,2.5508494419268605e-18,4.195785321063248e-23,7.923160630371282e-39,7.361948937648092e-29,1.2794473017582439e-19,1.3648437442226785e-14,1.0182853161946096e-18,5.155411449157716e-31,7.45259273453237e-32,2.8404845180896036e-17,1.3373358847164316e-26,1.1651826269664582e-19,2.2436170148191587e-23,1.5911702551207107e-20,3.398658795071733e-22,4.1967988801851954e-26,1.0338778798642692e-24,1.695922045311799e-28,1.4077811133037767e-30,1.4998048733059344e-23,2.3714009341383242e-29,7.623136105072111e-22,6.83061512692696e-25,3.76,0.0,0.590048115777859,0.9999772309727525,3.2107576156849505e-12,1.704334618097354e-17,3.0956144250467606e-07,3.0956144337041796e-07,3.5888259520108996e-18,8.16210411490986e-23,2.2768789160826242e-05,2.926837143634674e-19,2.6711915906648635e-19,1.883373278900886e-10,6.652991724815559e-12,2.1290169633466517e-12,2.3751719847410475e-12,1.3131309137911887e-09,3.658059243444887e-19,3.106345106885403e-11,1.843048980904496e-16,1.5576396138012907e-20,1.6044057470928822e-17,8.853301718024781e-14,3.2619485288993057e-24,1.392374027063251e-23,5.460691448686076e-18,1.1704334650955517e-24,1.3665002457550283e-14,3.322403579777335e-12,1.4759789528426545e-21,1.9261194677310185e-24,3.6128220803532376e-27,2.5849435397807307e-19,2.7205274583302094e-21,1.4275992730961394e-26,4.2235712332866566e-32,5.6379604528543285e-34,1.8943698880547907e-31,3.391049452542874e-24,4.800737998465949e-33,7.921892065758342e-21,1.5347855658022844e-23,1.1331936292814202e-14,4.80995603600138e-25,3.56346515278513e-32,1.5917388453452333e-19,3.937578557525825e-15,1.2338313297185277e-25,4.535182393799536e-16,1.5416599653864402e-22,2.4551915139969685e-24,1.5057642298873076e-29,9.89898215363062e-14,3.641096405778807e-30,1.0477682370736781e-19
1.9942744704805584e-07,0.47199936769698286,4.894354373880726e-13,3.795476341757223e-15,3.4565071178521785e-11,4.14556927526856e-14,0.0,0.0,2.293435708513396e-10,8.526474874140512e-16,8.536313702827219e-16,2.891500842612816e-18,6.311475311504636e-23,8.176210233903466e-39,7.575970207467391e-29,1.281432284922098e-19,1.7133477096457147e-14,1.456269767912184e-18,8.23373742929599e-31,1.2293750437756054e-31,3.576619552858174e-17,1.755694171042833e-26,1.1654396587095126e-19,3.476606539049813e-23,2.1764347297664692e-20,6.0041354039379415e-22,5.844141191807481e-26,1.5944288047526659e-24,2.999367569956051e-28,2.486808587589364e-30,2.162262785288519e-23,3.78577236887794e-29,1.1926370379545544e-21,1.201567958761113e-24,3.76,0.0,0.5900480778657652,0.9999772309385886,4.4862113385311425e-12,2.4014596671225438e-17,3.473657632284978e-07,3.473657644027734e-07,4.039696545234658e-18,9.413106131112813e-23,2.27687891600459e-05,4.2675990288388226e-19,4.373034984500023e-19,2.1063247508915297e-10,8.093585613531386e-12,2.928639035000945e-12,2.9816913528549593e-12,1.469297401859864e-09,4.660452504779881e-19,3.9039416805798214e-11,2.24970580008927e-16,1.961351175839711e-20,1.9721079358649914e-17,1.0706241918119886e-13,5.769307174344033e-24,2.103799611946354e-23,6.6886949964884256e-18,2.2479830103029934e-24,1.715662090044874e-14,3.842361593615333e-12,2.0857517630021156e-21,3.090056181243545e-24,4.553710271037571e-27,3.642457923032213e-19,4.158856015035108e-21,3.0184019720852367e-26,8.288220002338881e-32,1.3123924474359463e-33,3.474895482388723e-31,5.259346061555138e-24,9.298593846725611e-33,7.934938705643673e-21,1.7195616314505282e-23,1.5072795637449023e-14,5.263205402370804e-25,5.630797351934546e-32,1.596296705674287e-19,4.945471626420241e-15,1.5502960836959717e-25,6.238982406364476e-16,2.090387846920779e-22,3.5473790002671325e-24,2.3666713041225589e-29,1.244071117401977e-13,5.245385076190747e-30,1.476389690096455e-19
2.211314315935864e-07,0.47199937103941525,6.075542170096567e-13,5.1222482522128734e-15,4.187514191161974e-11,5.706975309298989e-14,0.0,0.0,2.552180611076151e-10,1.0505598896640976e-15,1.1620855893774368e-15,3.231720334852467e-18,9.060473618971601e-23,8.423112151488768e-39,7.794707377409768e-29,1.2875950004138662e-19,2.100839540837939e-14,2.0127542157795026e-18,1.2596206985391719e-30,1.9171837679608787e-31,4.397479607812951e-17,2.2339921090337618e-26,1.1658630006912996e-19,5.1397497068487234e-23,2.874799995544443e-20,9.988195065781698e-22,7.860933871249601e-26,2.3456154484062954e-24,5.000725091795405e-28,4.141224606811681e-30,2.9840440918633345e-23,5.741071894998267e-29,1.7791323945605556e-21,1.9917250407884802e-24,3.76,0.0,0.5900480399533811,0.9999772309033172,6.048561147577822e-12,3.2656224018218993e-17,3.8517008151953436e-07,3.851700830671481e-07,4.490592310238883e-18,1.0667418908230747e-22,2.2768789159261474e-05,5.968847655792768e-19,6.797905479317494e-19,2.3289936203754043e-10,9.622969174925913e-12,3.8895034917567235e-12,3.656034551983923e-12,1.6245683066578578e-09,5.828717193260087e-19,4.790805058442103e-11,2.683290372213878e-16,2.411549764268913e-20,2.368181436882822e-17,1.2664393052664676e-13,9.640087027523473e-24,3.0719636550203184e-23,8.090764339568317e-18,4.066253196255782e-24,2.103960519713517e-14,4.3636376219487694e-12,2.848895481105244e-21,4.733979227962362e-24,5.603557744136309e-27,4.975248573260066e-19,6.089863153173424e-21,5.962020167595291e-26,1.5300518963901866e-31,2.8282082785352776e-33,6.020299310392587e-31,7.780710889084054e-24,1.6959806583589527e-32,7.975667962961036e-21,1.8994858640821347e-23,1.9373220924907243e-14,5.708546697760334e-25,8.49548691081001e-32,1.6015671246264602e-19,6.066487293735686e-15,1.9023562707320068e-25,8.286493126156895e-16,2.7690126408447267e-22,4.964354711935006e-24,3.543174246608076e-29,1.526692015384536e-13,7.31624647582896e-30,2.0077136768834961e-19
2.4283541613911697e-07,0.47199937438184875,7.387015087116327e-13,6.709618325124581e-15,4.976238629740463e-11,7.623881058537369e-14,0.0,0.0,2.8131368895876715e-10,1.2696989034137969e-15,1.5367267011381052e-15,3.572611631559255e-18,1.2524215417553008e-22,8.690616223745724e-39,8.02621349838163e-29,1.287725163518433e-19,2.5272972528535605e-14,2.70450085562673e-18,1.8610350928728693e-30,2.857265038673972e-31,5.303064678354718e-17,2.772373891086974e-26,1.1657794382345225e-19,7.314452924135343e-23,3.6914925606451676e-20,1.582213478364352e-21,1.0280872781777254e-25,3.321253669818083e-24,7.947497771894363e-28,6.57369807812327e-30,3.976369756249794e-23,8.352592201872754e-29,2.5533814830488176e-21,3.1457959866808558e-24,3.76,0.0,0.5900480020406815,0.9999772308669352,7.922026435794632e-12,4.314513395001429e-17,4.2297439737801524e-07,4.2297439936989236e-07,4.941406520115761e-18,1.1923461944287463e-22,2.2768789158421488e-05,8.069180801528074e-19,1.012656760195435e-18,2.5516360472708515e-10,1.1231832320686365e-11,5.020725103866433e-12,4.3981556964979005e-12,1.7789487640834633e-09,7.179862741439869e-19,5.7664226517409824e-11,3.1412054539505293e-16,2.9082450288072396e-20,2.7906820365819336e-17,1.4717762953937752e-13,1.536089007587372e-23,4.3604872912199104e-23,9.68223286923546e-18,6.990969700285389e-24,2.5313867265708686e-14,4.885565193918555e-12,3.785536667071217e-21,6.985694341532595e-24,6.762440116599655e-27,6.627382745174781e-19,8.615309660855463e-21,1.1118096723799906e-25,2.6822593082955643e-31,5.7106527725725054e-33,9.942841391842526e-31,1.1078308854905228e-23,2.9398116989273884e-32,7.976561455574458e-21,2.0754521521344882e-23,2.4222419727099925e-14,6.138561948956904e-25,1.234640132175039e-31,1.6064786897890581e-19,7.300553890182703e-15,2.289992620088651e-25,1.0697159839803011e-15,3.5963217051877564e-22,6.767301896456324e-24,5.098613438299461e-29,1.8375977688296747e-13,9.937946339252558e-30,2.652611472549872e-19
2.645394006846475e-07,0.47199937772428346,8.827756091769714e-13,8.57380408610959e-15,5.819873713860834e-11,9.933314140009542e-14,0.0,0.0,3.076383415869137e-10,1.5102483141922007e-15,1.98384446059905e-15,3.913865498197774e-18,1.6780662582049998e-22,8.984583071688216e-39,8.274314234064978e-29,1.284558057908829e-19,2.9927405788477915e-14,3.548816608281724e-18,2.6713568630504727e-30,4.102269523764197e-31,6.293374759887025e-17,3.3709013418105476e-26,1.1655418441823588e-19,1.0086742495867314e-22,4.631044794592504e-20,2.4065266317058215e-21,1.3137015788379542e-25,4.556390800345458e-24,1.2139447808416534e-27,1.002911197315734e-29,5.149034767405179e-23,1.1743849565025493e-28,3.549067481037055e-21,4.773533298645419e-24,3.76,0.0,0.5900479641276435,0.9999772308294402,1.012965222688727e-11,5.565821944216467e-17,4.607787108041311e-07,4.607787133173188e-07,5.392215247942322e-18,1.3180594526443727e-22,2.2768789157544328e-05,1.0604941403326047e-18,1.4557490790373683e-18,2.7744872362658267e-10,1.2912093891643414e-11,6.330472076068725e-12,5.208083544155739e-12,1.932443880583403e-09,8.7309157299675e-19,6.830284811509119e-11,3.6211456763009697e-16,3.451448421666124e-20,3.237873392577527e-17,1.6858103196024673e-13,2.351175740449813e-23,6.042714305930748e-23,1.1478470222004845e-17,1.1507116945485028e-23,2.9979732419746734e-14,5.408027239625282e-12,4.916802086946064e-21,9.992819315333107e-24,8.0304383161113e-27,8.647176975765238e-19,1.1848881886723933e-20,1.973887740698672e-25,4.498525118090986e-31,1.0909851387289045e-32,1.5766438735241242e-30,1.5281749431443004e-23,4.8783402942865284e-32,7.955612746094442e-21,2.247350705952623e-23,2.960602826660097e-14,6.555528191365655e-25,1.739586863784281e-31,1.6116786821451652e-19,8.647720240053742e-15,2.713223865987433e-25,1.3488405340156157e-15,4.592022620130132e-22,9.023223477935599e-24,7.099704360035087e-29,2.1766261728011126e-13,1.3202340324952864e-29,3.4219524087473097e-19
2.862433852301781e-07,0.4719993810667195,1.0396417763110169e-12,1.0729218881282905e-14,6.715728216116306e-11,1.267196169875767e-13,0.0,0.0,3.341991975244691e-10,1.7723980482011332e-15,2.509692509696891e-15,4.2547145749813616e-18,2.19038023581838e-22,9.298956194122531e-39,8.542355314178924e-29,1.285214422587432e-19,3.497227424685897e-14,4.563523809212647e-18,3.742062434618169e-30,5.708581088673871e-31,7.368409847816293e-17,4.029609604902966e-26,1.1656360916592082e-19,1.3546926105889188e-22,5.697414818073594e-20,3.536946723690608e-21,1.6461794534555234e-25,6.0870778449422505e-24,1.7933894890894357e-27,1.479868640621005e-29,6.510587075968775e-23,1.6045891665066792e-28,4.80179448841993e-21,7.003311632035253e-24,3.76,0.0,0.5900479262142444,0.9999772307908295,1.2693358795874812e-11,7.03725521578137e-17,4.985830217980383e-07,4.985830249157029e-07,5.843091212680093e-18,1.4438456062500497e-22,2.2768789156696824e-05,1.3610173478757216e-18,2.0305764822134393e-18,2.9977653113252697e-10,1.465674475844281e-11,7.826098627735235e-12,6.08591540004703e-12,2.0850587333182613e-09,1.0498606000440643e-18,7.981884812008973e-11,4.121062487405999e-16,4.041173290407602e-20,3.7082092973631104e-17,1.907855665584495e-13,3.476908679263759e-23,8.20227615150299e-23,1.3494891293229356e-17,1.8239814764175053e-23,3.5037904383482994e-14,5.931149543723748e-12,6.264820170556819e-21,1.3924229984357723e-23,9.407638084807192e-27,1.1087186803022281e-18,1.5916893813236518e-20,3.3585751179686417e-25,7.261177990868648e-31,1.9870054137210476e-32,2.4141459579657904e-30,2.0526392465191642e-23,7.795163421316172e-32,7.959899848634074e-21,2.414743544746143e-23,3.550744952925789e-14,6.965068961256105e-25,2.3880773483237463e-31,1.6179373143166942e-19,1.0108147732296249e-14,3.1721042605108447e-25,1.6675912213182281e-15,5.776620989210314e-22,1.18047337150273e-23,9.615994387912537e-29,2.543615952662306e-13,1.72086189800774e-29,4.3266159550769514e-19
3.0794736977570863e-07,0.4719993844091568,1.209139182304957e-12,1.3188542916457304e-14,7.661221741669654e-11,1.5876087059234644e-13,0.0,0.0,3.6100282462079664e-10,2.0563436370761217e-15,3.1204886351383905e-15,4.5954099904359736e-18,2.7963451053639626e-22,9.636552649817844e-39,8.83195875711178e-29,1.2875160323563427e-19,4.040851141282929e-14,5.7669436217031825e-18,5.13308112553184e-30,7.735998267308122e-31,8.528169937551893e-17,4.748526029584692e-26,1.1657801032545253e-19,1.778934239265771e-22,6.894080949572122e-20,5.0482537151867024e-21,2.0287001781208377e-25,7.950191655127556e-24,2.5750951955942574e-27,2.1224022677026218e-29,8.068505428355461e-23,2.139666837012621e-28,6.348923735348833e-21,9.983107904640113e-24,3.76,0.0,0.5900478883004631,0.9999772307511016,1.5633987857167024e-11,8.746554967362503e-17,5.363873303598613e-07,5.363873341712832e-07,6.293944816758209e-18,1.5696751325468523e-22,2.2768789155797695e-05,1.7116670943082097e-18,2.7602022147879723e-18,3.2216733277950386e-10,1.6459720044645132e-11,9.514253846250437e-12,7.031812250203828e-12,2.236798370331945e-09,1.249917736781139e-18,9.220718833798962e-11,4.639135089176406e-16,4.6774349462017365e-20,4.200317576120185e-17,2.1373406494365146e-13,4.9906908851304267e-23,1.0933568430742592e-22,1.5746966994674215e-17,2.797519034932355e-23,4.0489438434670556e-14,6.455170140578419e-12,7.852702555549081e-21,1.8971452037613577e-23,1.0894129464934369e-26,1.4004102804559989e-18,2.0958810649941718e-20,5.506391451004435e-25,1.13350667842758e-30,3.4712025444259797e-32,3.585892810313564e-30,2.6952787978530515e-23,1.2051955314809026e-31,7.975093261214133e-21,2.5779113498035008e-23,4.190874849972313e-14,7.36584293773884e-25,3.206360883562137e-31,1.624696613658476e-19,1.1682103157237498e-14,3.6667213252275717e-25,2.0273854956909045e-15,7.17132207497355e-22,1.518977120275157e-23,1.2719281265042166e-28,2.9384067587029945e-13,2.2062946773741188e-29,5.377502313158673e-19
3.296513543212392e-07,0.47199938775159545,1.3910870244237205e-12,1.596280677329143e-14,8.653880223578799e-11,1.9581462604556629e-13,0.0,0.0,3.880552675913833e-10,2.3622857487836766e-15,3.8224149500471735e-15,4.936439223469847e-18,3.5025193744623844e-22,1.000543794880026e-38,9.142910446727187e-29,1.2869648722541512e-19,4.623738146004191e-14,7.177844582873424e-18,6.913497647664285e-30,1.0247432923315322e-30,9.772655024506246e-17,5.527672267204015e-26,1.1656909896403676e-19,2.2912156046283507e-22,8.224123850294135e-20,7.025102488458278e-21,2.46437720056135e-25,1.0183279137910313e-23,3.6078929534309615e-27,2.970125898870387e-29,9.829375589346117e-23,2.7940430292383217e-28,8.229416832724762e-21,1.3881411384250873e-23,3.76,0.0,0.5900478503862796,0.9999772307102552,1.8971347226305112e-11,1.0711513205425867e-16,5.741916364896972e-07,5.741916410902602e-07,6.74474767600224e-18,1.695523972901505e-22,2.2768789154818146e-05,2.115406410175516e-18,3.6691364283156555e-18,3.4464004869856585e-10,1.8315785284755996e-11,1.1400978935729766e-11,8.045994424967935e-12,2.3876678107181655e-09,1.4748252218653028e-18,1.0546285947097473e-10,5.173744294241886e-16,5.360250721196438e-20,4.71298483544336e-17,2.373787095882353e-13,6.979697353450589e-23,1.4342197765337745e-22,1.825023392025566e-17,4.1681265833756596e-23,4.633571801867154e-14,6.980383983188625e-12,9.704516969457641e-21,2.535005343624839e-23,1.249000632518539e-26,1.7458606156425992e-18,2.712765188593328e-20,8.737338161540609e-25,1.7181642862517808e-30,5.845615802757804e-32,5.186430669324778e-30,3.4706182834489023e-23,1.810036906419506e-31,7.971440806952334e-21,2.737300419935904e-23,4.879134740417818e-14,7.754708261316891e-25,4.223351214583084e-31,1.6315194703908669e-19,1.3369951877460844e-14,4.197193710079702e-25,2.4295107527913624e-15,8.797944213141162e-22,1.9261281852975913e-23,1.648309554131681e-28,3.360839160859146e-13,2.787806782613286e-29,6.585542352132383e-19
