Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777),CHO2(158),S(476)
2.779840555541289e-19,0.6839812937916744,2.1323105496159216e-23,2.7484423333456223e-25,1.085909467351972e-30,6.403156021240712e-23,0.0,0.0,9.58848475384167e-19,1.916653810518139e-34,7.812898226371135e-45,2.304167277263479e-46,1.0684314509132617e-47,1.1668585436854463e-59,2.8328746817172487e-41,3.729267059159687e-34,1.040059417110466e-31,2.4452693987282516e-46,8.668356978918428e-57,3.921800146135346e-55,1.699974414223098e-32,4.553962891302758e-50,1.9621191542212208e-23,6.830016640917394e-61,1.9818284624536285e-47,1.77757286010736e-51,1.6155869528283743e-35,4.543224827974715e-35,2.520412033143428e-69,4.246342262042706e-54,2.4076863546747557e-60,8.044762230184549e-55,5.672095423828208e-48,2.8809458511230978e-61,3.76,0.0,0.5541653975810903,0.9999999999995193,5.882877952586696e-43,3.984444731619644e-45,3.349476866449273e-15,3.349476866449273e-15,2.349991107933034e-32,6.88190072253284e-36,4.806483571711942e-13,5.254005062557974e-36,2.0415650143531347e-37,9.588697984826366e-19,3.0099812132275573e-30,1.2347999402261268e-34,1.9967982345042107e-30,1.1371329112868421e-16,3.0200809338291075e-35,1.0852430444653393e-30,8.239256961367441e-21,2.8001547312176994e-36,1.4093890788673482e-32,1.5270759979647597e-31,4.105702587830498e-40,4.2643499583407005e-41,1.962119154271416e-23,3.1740978842611883e-52,1.040059417547678e-31,9.611993658399735e-33,2.3349332619995985e-46,6.096173744430753e-47,1.6261619720867726e-58,3.209816159333327e-47,5.6653525113369416e-61,9.466190295966156e-66,6.441315840859668e-70,3.7650303466903327e-66,4.426153873626223e-57,1.5507506690099423e-54,4.5778534024386033e-70,5.4917577223531364e-45,1.134341547927776e-51,5.979362446582061e-45,3.193447876285973e-50,7.87429820885066e-64,6.403156020590564e-23,4.329490301793233e-35,2.1162248134665928e-51,3.361940575671241e-45,5.3223285292595546e-37,9.817575698581704e-42,3.2499727215044787e-55,2.723362000003169e-31,2.150134924173883e-52,3.4009451095570907e-46,2.6882054812876786e-60,7.607350508289943e-58,8.23925696142314e-21,4.41960798012808e-69,1.1614641356552559e-52,1.589402882658497e-50,1.5711449372422447e-54,6.472647472974526e-79,5.348875383378438e-65,4.535375486877238e-49,4.4580844614123075e-49,7.829522358182707e-48,7.840735193885328e-56,4.667047460443662e-56,4.6733097031693205e-54,1.3898427831168004e-45,3.1412678418627815e-37,3.2259907797806186e-65,3.0130675936155825e-67,1.2367789742096739e-61,6.169221516158202e-34
5.562096263606941e-19,0.6839812937916748,4.266474102164468e-23,5.499272540287252e-25,4.346467831150043e-30,1.2811875166744426e-22,0.0,0.0,1.9185300076533824e-18,7.6716101860552855e-34,6.255069157690732e-44,1.8447348672966104e-45,8.5539481279730685e-47,9.341963348878391e-59,1.133888141136992e-40,1.492678698658519e-33,4.162948141491651e-31,1.9577023517592176e-45,6.939956365395892e-56,3.139824745445154e-54,6.804327918073784e-32,3.6459393174274675e-49,3.925943016581804e-23,1.0936925484456555e-59,1.5866678064888133e-46,1.4234985435143467e-50,6.466558152455325e-35,1.8184739297215147e-34,4.035952662796982e-68,3.3996557674611094e-53,3.855819672146154e-59,6.442334375296669e-54,4.541125215927302e-47,4.613281877065582e-60,3.76,0.0,0.5541653975810868,0.9999999999990382,4.7098794037123574e-42,3.189978498258458e-44,6.701863790992741e-15,6.701863790992741e-15,9.406088684231358e-32,2.754553764012004e-35,9.617143058425156e-13,2.1029712582950763e-35,8.171580533218296e-37,1.9185726723662783e-18,1.2047769090089612e-29,4.942419536031214e-34,7.99239674435942e-30,2.2752537747120373e-16,1.2088194293559409e-34,4.3438004028563104e-30,1.6485672269032166e-20,1.1207916343327539e-35,5.641229289212178e-32,6.112283666718486e-31,1.64335101196258e-39,1.7068513063761644e-40,3.9259430167827153e-23,2.5412082946335956e-51,4.162948143241799e-31,3.847302420971824e-32,1.8693663489777278e-45,4.880645730177902e-46,2.6048620314846946e-57,2.569944932776311e-46,9.072476067305754e-60,1.5158238013891393e-64,1.031449776268597e-68,6.028956099840908e-65,3.5436143887427434e-56,1.241543879495786e-53,7.330529945472541e-69,4.3967454002268046e-44,9.081629672124983e-51,4.787125665454137e-44,2.5567000537832212e-49,1.2609136592360623e-62,1.2811875164142135e-22,1.7329244184443353e-34,1.694266606086888e-50,2.6915966642833313e-44,2.130318450539938e-36,3.929588815163965e-41,2.6022420004498073e-54,1.0900545286213125e-30,1.721414752344671e-51,2.722824007852389e-45,4.304631244724153e-59,7.712813189072037e-57,1.64856722692551e-20,7.077131103904505e-68,9.298783608772457e-52,1.2724891827149655e-49,1.2578713852261263e-53,2.0743943188272226e-77,8.565172628269953e-64,3.6310580919447105e-48,3.569178294586669e-48,6.268378569093133e-47,1.2555392030196114e-54,7.473356651276288e-55,3.7414893349413185e-53,1.1127193098482518e-44,1.2573257753254679e-36,5.1675920704411286e-64,4.824833889010209e-66,1.9804577628154174e-60,2.4692963519778888e-33
1.1126607679738244e-18,0.6839812937916757,8.534802500157723e-23,1.1000932954628555e-24,1.7391532861106424e-29,2.562931345776613e-22,0.0,0.0,3.837893072190003e-18,3.0696433479222042e-33,5.005956369354272e-43,1.4763485674519385e-44,6.845758221906925e-46,7.476409892330012e-58,4.537029522260013e-40,5.9726590982819786e-33,1.66572150569033e-30,1.566756873997767e-44,5.554074366953528e-55,2.512814063042738e-53,2.722617471984537e-31,2.9178595293129267e-48,7.853590741079202e-23,1.7506203414120144e-58,1.2698164658920763e-45,1.1393752212907778e-49,2.5874655692131655e-34,7.2762643906385925e-34,6.46018324662754e-67,2.7207578386671897e-52,6.1721302518881866e-58,5.156478614437335e-53,3.634280313430499e-46,7.384267326064454e-59,3.76,0.0,0.5541653975810801,0.9999999999980761,3.7693349514667495e-41,2.5529522981766333e-43,1.3406637640079595e-14,1.3406637640079595e-14,3.7636606726210384e-31,1.1021803027765218e-34,1.9238462017757087e-12,8.414624280386169e-35,3.269696614006787e-36,3.837978420102466e-18,4.820676930433473e-29,1.9776130297259086e-33,3.197999755598567e-29,4.551495501562319e-16,4.836852277793776e-34,1.7380859673452954e-29,3.2978502883388496e-20,4.484626439740359e-35,2.2572265196682176e-31,2.4457096284681034e-30,6.575544610520456e-39,6.829628513234819e-40,7.853590741883113e-23,2.0337389605060301e-50,1.665721506390746e-30,1.5394221025528323e-31,1.4960612177691878e-44,3.905999912039957e-45,4.170183111844834e-56,2.05679311960596e-45,1.4522294623507468e-58,2.4263052574792618e-63,1.6509913699771666e-67,9.650262726739055e-64,2.8359684858270396e-55,9.936131087710665e-53,1.173362188515804e-67,3.5187325785339647e-43,7.268063840712988e-50,3.831155437324096e-43,2.046137075937551e-48,2.0182830209484127e-61,2.562931344735358e-22,6.933954912294889e-34,1.355928207126636e-49,2.154095362519355e-43,8.524048670372465e-36,1.5723473800441477e-40,2.082699545449313e-53,4.361637976260709e-30,1.3776540768971761e-50,2.1790867280561655e-44,6.890213368784018e-58,8.769272287857923e-56,3.297850288428051e-20,1.1328018754385336e-66,7.441866299941677e-51,1.0183788044317322e-48,1.0066795803196503e-52,6.643101331280472e-76,1.3709863663749169e-62,2.905950026210964e-47,2.8564274126286117e-47,5.0166079399114e-46,2.0096803880808781e-53,1.196223763521526e-53,2.9943285830044285e-52,8.905136251001727e-44,5.030940848405659e-36,8.272955920944937e-63,7.722876380885646e-65,3.1700221851660265e-59,9.880401815259869e-33
2.225563051200085e-18,0.6839812937916775,1.7071464467728876e-22,2.2004253785143325e-24,6.957745613034055e-29,5.126419003986659e-22,0.0,0.0,7.67661920125601e-18,1.22805722233831e-32,4.005525675263216e-42,1.181303196579737e-43,5.477646687657144e-45,5.982263841691859e-57,1.8151072425339433e-39,2.3894525552005386e-32,6.663970675365868e-30,1.2536435553564857e-43,4.444103480026036e-54,2.010633050506858e-52,1.0892242749966877e-30,2.334730948302136e-47,1.570888618917893e-22,2.801562499347065e-57,1.0160461021733534e-44,9.117307924944085e-49,1.0351547133450794e-33,2.9109795579534102e-33,1.0338494339920051e-65,2.177019649028926e-51,9.877664072011609e-57,4.126227595965447e-52,2.907976425038127e-45,1.1817241384244018e-57,3.76,0.0,0.5541653975810664,0.9999999999961519,3.0160406549342794e-40,2.0427497212265045e-42,2.6816185338252978e-14,2.6816185338252974e-14,1.5057093432252519e-30,4.409438907245919e-34,3.8481099880042924e-12,3.3663976398145204e-34,1.3080915579115857e-35,7.676789915450464e-18,1.9285846756448425e-28,7.911751347892148e-33,1.2794081434525817e-28,9.103978955262445e-16,1.935055868141008e-33,6.953475642982598e-29,6.596416410820869e-20,1.7941426001926656e-34,9.030375895036872e-31,9.784431064052661e-30,2.63064601703926e-38,2.7322961327536925e-39,1.5708886192395096e-22,1.6273001640122014e-49,6.66397067816902e-30,6.15869082021936e-31,1.1970762782075158e-43,3.1253933876234914e-44,6.674216679988988e-55,1.6457694389128848e-44,2.3240739033439254e-57,3.882878348170723e-62,2.642123706918455e-66,1.5443583432462815e-62,2.2692056683547843e-54,7.950425312232592e-52,1.8777615115436151e-66,2.815520677599927e-42,5.815555362159197e-49,3.065506435910189e-42,1.63722053982452e-47,3.229909930222992e-60,5.126418999820965e-22,2.7740334768923757e-33,1.0849485786801795e-48,1.7236035722850603e-42,3.410174520808853e-35,6.290413381961856e-40,1.666522098223707e-52,1.7449392033128252e-29,1.1023311381671624e-49,1.7436004618637073e-43,1.1026584649173325e-56,1.117222350994955e-54,6.59641641117773e-20,1.8128518184216305e-65,5.954645039582926e-50,8.148589276222334e-48,8.054969010886854e-52,2.1265990766328415e-74,2.194027554882921e-61,2.3252015363385864e-46,2.285575970605993e-46,4.014048544348749e-45,3.2161429078219393e-52,1.9143474763456773e-52,2.3959178097054045e-51,7.125461988069899e-43,2.0127039381088423e-35,1.3240577620414926e-61,1.2359116563160812e-63,5.073067559432885e-58,3.952804099154006e-32
4.4513676176526064e-18,0.683981293791681,3.414480908920976e-22,4.401089545350155e-24,2.7833247550513753e-28,1.0253394320429586e-21,0.0,0.0,1.5354071459359074e-17,4.9126286841539553e-32,3.204724804602272e-41,9.451323442873056e-43,4.3825334387535897e-44,4.786265492743723e-56,7.261019879533928e-39,9.558588106074257e-32,2.665805216055774e-29,1.0030100901353775e-42,3.5556205687492025e-53,1.608659195664944e-51,4.357251697644311e-30,1.8679621074922785e-46,3.1419477081798097e-22,4.482956017887672e-56,8.12914061696734e-44,7.294768987642591e-48,4.1409558488202594e-33,1.1644865901585368e-32,1.6543587052489335e-64,1.7417810879491631e-50,1.580606736923889e-55,3.301400015369491e-51,2.326602033400556e-44,1.8909517386936387e-56,3.76,0.0,0.5541653975810391,0.9999999999923033,2.4130616259163507e-39,1.634354946596172e-41,5.363528073459842e-14,5.363528073459843e-14,6.0233275520319926e-30,1.7639191120055277e-33,7.696637537910249e-12,1.3466686494018418e-33,5.232792101302228e-35,1.535441290564892e-17,7.714966553280221e-28,3.164967295249599e-32,5.118049085747363e-28,1.820894586266094e-15,7.740853432179323e-33,2.781616628026582e-28,1.3193548654227911e-19,7.177154508721194e-34,3.612444341457291e-30,3.914090958167002e-29,1.0523440469285163e-37,1.0930074101837595e-38,3.1419477094663802e-22,1.301963742120395e-48,2.6658052171779504e-29,2.463676823487817e-30,9.577519538592461e-43,2.5005521187011444e-43,1.0680285853360543e-53,1.3167495425907038e-43,3.71892370596452e-56,6.213237381841194e-61,4.227827992147668e-65,2.4712315182088394e-61,1.815536901283421e-53,6.36096144920517e-51,3.0047240545554914e-65,2.2526304063547795e-41,4.65288607264591e-48,2.452638007530511e-41,1.3099007959493966e-46,5.1683816311165035e-59,1.025339430376545e-21,1.1097036995505749e-32,8.680412770309018e-48,1.3790137845650623e-41,1.3641808267278681e-34,2.5163701461212772e-39,1.3333626811603845e-51,6.980324879321155e-29,8.819463452125438e-49,1.395012815354329e-42,1.7644330263618874e-55,1.5588016092973388e-53,1.3193548655655476e-19,2.9008580219559974e-64,4.764202468425464e-49,6.519508906803712e-47,6.444591666148904e-51,6.80640795022613e-73,3.510810861601063e-60,1.860337854036847e-45,1.8286344704135254e-45,3.211543738147721e-44,5.146352125456127e-51,3.0632675588975675e-51,1.9169162446440693e-50,5.7009108260398395e-42,8.051471017906452e-35,2.118800321399149e-60,1.9776598235286864e-62,8.117733829824361e-57,1.5812503233884395e-31
8.902976750557649e-18,0.683981293791688,6.82915810775259e-22,8.802417881953274e-24,1.113375205592393e-27,2.0507344953406763e-21,0.0,0.0,3.070897597544942e-17,1.9651314354618705e-31,2.563901555902573e-40,7.561418567813969e-42,3.5061931955472333e-43,3.8291941712059136e-55,2.9045261379476286e-38,3.823590823504535e-31,1.066365477100484e-28,8.024461936257442e-42,2.8446318226339697e-52,1.286988492163169e-50,1.742971601114377e-29,1.4944406292668066e-45,6.28406588527153e-22,7.173094465310825e-55,6.503621228767995e-43,5.836184388913607e-47,1.6564497411134934e-32,4.65813590044872e-32,2.647208819920803e-63,1.3934910210990867e-49,2.5291151992506977e-54,2.641287207233064e-50,1.8613699888773742e-43,3.025677285487811e-55,3.76,0.0,0.5541653975809846,0.9999999999846062,1.9305409464011447e-38,1.3075460283823021e-40,1.072734715272841e-13,1.0727347152728411e-13,2.409429056825668e-29,7.05596355371207e-33,1.539369254751732e-11,5.386893793480544e-33,2.0932020292544147e-34,3.070965888405573e-17,3.0861121951608723e-27,1.2660457847149832e-31,2.0473029395322515e-27,3.6418879677450924e-15,3.0964673698466665e-32,1.1126919269836072e-27,2.6387813134814025e-19,2.870978643448602e-33,1.445036534752409e-29,1.5657000919053837e-28,4.209547469621417e-37,4.3722076032815755e-38,6.284065890418022e-22,1.0416204398424064e-47,1.066365477550033e-28,9.855108291993775e-30,7.662379375198515e-42,2.000536663545949e-42,1.7089688650741025e-52,1.0534532325213859e-42,5.95060231032071e-55,9.941685452781231e-60,6.764868843386439e-64,3.9541932716328787e-60,1.452498465443676e-52,5.089038384963606e-50,4.807802979580279e-64,1.8021898681940557e-40,3.7224856125511236e-47,1.962203553731779e-40,1.0479703837322594e-45,8.269831229794103e-58,2.0507344886747502e-21,4.438995421961492e-32,6.944659891665273e-47,1.103263400893069e-40,5.45694535135745e-34,1.0065890236911012e-38,1.0667481512398157e-50,2.792243568987161e-28,7.055868919737105e-48,1.1160632333745234e-41,2.823236435188117e-54,2.311053177577311e-52,2.6387813140524513e-19,4.6416090087185944e-63,3.8115975008501735e-48,5.21588434643348e-46,5.155925440560995e-50,2.178257110542278e-71,5.61761396526203e-59,1.488340936909998e-44,1.4629771523016965e-44,2.5693569471066624e-43,8.234582135366012e-50,4.901477368414727e-50,1.5336057985434506e-49,4.5609451392011883e-41,3.2207194819762753e-34,3.3903268559685983e-59,3.164416666577198e-61,1.2989034696777976e-55,6.325258669794551e-31
1.7806195016367734e-17,0.6839812937917019,1.3658545603557583e-21,1.7605074566885443e-23,4.453591431056325e-27,4.101524621972644e-21,0.0,0.0,6.141878500716699e-17,7.860685668239878e-31,2.0511699308521853e-39,6.049279817492082e-41,2.8050211363592606e-42,3.063428048984935e-54,1.161834092863784e-37,1.5294674449554246e-30,4.265548690914071e-28,6.419722377430353e-41,2.2757600010537776e-51,1.0296152970586821e-49,6.972028251095622e-29,1.195580881390454e-44,1.2568302233726517e-21,1.1477243019139237e-53,5.203020478586192e-42,4.6690953826859486e-46,6.625933770805101e-32,1.8632922681065446e-31,4.235962650667888e-62,1.1148192774278603e-48,4.046699928791115e-53,2.113096660672905e-49,1.4891313370518972e-42,4.8412072639551574e-54,3.76,0.0,0.5541653975808755,0.9999999999692121,1.5444694163443819e-37,1.0460616517217914e-39,2.1454985311263452e-13,2.1454985311263454e-13,9.637912276386619e-29,2.8224428414475377e-32,3.078780220591213e-11,2.1548013582406348e-32,8.372978591675311e-34,6.142015083290888e-17,1.2344699926712214e-26,5.0643449824235155e-31,8.189378370600117e-27,7.283874730700283e-15,1.2386121482348806e-31,4.4508582610461575e-27,5.277634207107436e-19,1.1484148371558816e-32,5.780263732541684e-29,6.26292778605534e-28,1.6838532413063154e-36,1.7489186680934523e-37,1.25683022543129e-21,8.333161294860171e-47,4.265548692717584e-28,3.9421235122053613e-29,6.130049001333213e-41,1.6004673194003136e-41,2.734448643865098e-51,8.427840242188974e-42,9.521223181687352e-54,1.590710122016344e-58,1.0824065356828095e-62,6.326939656840761e-59,1.1620263414093644e-51,4.071371573479476e-49,7.69268026545101e-63,1.441786101242852e-39,2.9780592446286714e-46,1.5698001018017133e-39,8.383962041940091e-45,1.323206647285073e-56,4.1015245953083965e-21,1.7756342939721918e-31,5.555859789362673e-46,8.826316701687162e-40,2.182822550007888e-33,4.02643806764355e-38,8.534217273110957e-50,1.116920151450639e-27,5.644770245654544e-47,8.928717795676638e-41,4.5172931680991775e-53,3.551251135084129e-51,5.277634209391677e-19,7.4267635791641675e-62,3.049437719844779e-47,4.172853909685399e-45,4.124850016670153e-49,6.970753280924042e-70,8.988509700472372e-58,1.1907010116278727e-43,1.1704097044758091e-43,2.055534324034258e-42,1.3175666191328461e-48,7.84256315501687e-49,1.2269137610445032e-48,3.6488426611365735e-40,1.2883140218625456e-33,5.4247200505269236e-58,5.063195430205187e-60,2.0782983794903923e-54,2.530154943780928e-30
3.56126315479879e-17,0.6839812937917301,2.7317452987734837e-21,3.5210387983653744e-23,1.7814546942652042e-26,8.203104875382703e-21,0.0,0.0,1.2283840306874952e-16,3.144306252814947e-30,1.6409554193005804e-38,4.839483494457558e-40,2.244043541932887e-41,2.450771523222976e-53,4.647383647542355e-37,6.1179320017603794e-30,1.706236832711232e-27,5.135839575384773e-40,1.820630449432896e-50,8.237021165856157e-49,2.788839670018086e-28,9.564760563107544e-44,2.5136774907722675e-21,1.836382232180128e-52,4.1624657788713176e-41,3.7353357557228736e-45,2.65040047045666e-31,7.453244883269393e-31,6.77865306455312e-61,8.91866005576774e-48,6.4748125991557206e-52,1.6905041106939766e-48,1.1913192084396743e-41,7.746030511040061e-53,3.76,0.0,0.5541653975806572,0.9999999999384238,1.2355901969243641e-36,8.36859252973659e-39,4.2910261628325154e-13,4.2910261628325185e-13,3.8552040995744836e-28,1.1289886189157518e-31,6.157602007942442e-11,8.619293122586501e-32,3.349225607231315e-33,1.228411346987733e-16,4.9379301954657744e-26,2.025805648664739e-30,3.2757846702616017e-26,1.4567848256599445e-14,4.954498997601483e-31,1.7803614151649966e-26,1.0555339984394743e-18,4.593706199540133e-32,2.3121290080120524e-28,2.5051965974463543e-27,6.735481444481875e-36,6.995746195673498e-37,2.513677499006904e-21,6.66660812540043e-46,1.7062368334368687e-27,1.576865439603738e-28,4.904097401608069e-40,1.2803890513327371e-40,4.37519644889163e-50,6.742357919392066e-41,1.5234164593100923e-52,2.5451685456728292e-57,1.7318724593319343e-61,1.0123454649024602e-57,9.296320857783541e-51,3.2572066818090796e-48,1.2308444499880025e-61,1.1534425454995561e-38,2.3824757793978384e-45,1.255854983148246e-38,6.707249189650911e-44,2.1171575560707834e-55,8.203104768724627e-21,7.102609425248197e-31,4.444740586353405e-45,7.06113715386025e-39,8.73137901803295e-33,1.6105916545275875e-37,6.827466695176666e-49,4.467726053914633e-27,4.5157755926004275e-46,7.143059006996399e-40,7.227760948026917e-52,5.564850483122697e-50,1.0555339993531798e-18,1.1882973766656803e-60,2.4397188747888366e-46,3.338398567688743e-44,3.2999379892278147e-48,2.230693938152931e-68,1.4382114463074042e-56,9.525721140899254e-43,9.363391991895995e-43,1.644446937884622e-41,2.1081333015199085e-47,1.2548260350944855e-47,9.815426583563211e-48,2.9191086790662832e-39,5.153308655202324e-33,8.679709747328851e-57,8.10121570255853e-59,3.3253196089186522e-53,1.0120722725354752e-29
7.122550461122824e-17,0.6839812937917863,5.463579732636011e-21,7.042101500480807e-23,7.125855020459634e-26,1.6406265382787336e-20,0.0,0.0,2.456776391845043e-16,1.2577288982228987e-29,1.3127721251908204e-37,3.871613298945877e-39,1.7952454875897078e-40,1.9606288504118312e-52,1.858962914514025e-36,2.4471852373692864e-29,6.82498204120009e-27,4.1086971958577725e-39,1.4565143488435258e-49,6.589657688330905e-48,1.1155415419482114e-27,7.651853853279178e-43,5.027372016405972e-21,2.9382302470521395e-51,3.3299923770124413e-40,2.9882928646722146e-44,1.0601655811331157e-30,2.9813131109952753e-30,1.0850240729338288e-59,7.134970367814427e-47,1.0359775044957079e-50,1.3524140395677305e-47,9.530610226757736e-41,1.2393727933813357e-51,3.76,0.0,0.5541653975802207,0.9999999998768473,9.884780230600912e-36,6.694913748155242e-38,8.582081426241509e-13,8.582081426241519e-13,1.5420894607518475e-27,4.515977426374464e-31,1.2315245005334027e-10,3.4477347927547897e-31,1.3396971372962065e-32,2.4568310230313455e-16,1.9751821192832253e-25,8.103640200625413e-30,1.3103205319231915e-25,2.9135795308352875e-14,1.981809682914585e-30,7.121481882018132e-26,2.111075149911033e-18,1.8374919227991884e-31,9.248563030885242e-28,1.0020837348945672e-26,2.6942062510900596e-35,2.7983129982763692e-36,5.027372049344686e-21,5.333318101148639e-45,6.824982044136448e-27,6.3074937919788755e-28,3.9233012005299155e-39,1.0243173197264388e-39,7.000376616245157e-49,5.3939205806395115e-40,2.4374829067118078e-51,4.07229552254906e-56,2.771013489831459e-60,1.6198342344232522e-56,7.437100495233533e-50,2.6058940368652443e-47,1.9693635018421861e-60,9.22759472874249e-38,1.9059921074433706e-44,1.004689944011326e-37,5.365831120297994e-43,3.387473624871631e-54,1.6406264956152858e-20,2.8410582187083802e-30,3.555813577163748e-44,5.648943230035535e-38,3.492569369517392e-32,6.4423997351845674e-37,5.4620105872134556e-48,1.7870995112255165e-26,3.612491202916974e-45,5.714481110567197e-39,1.1564490957304126e-50,8.810038033304979e-49,2.1110751535658728e-18,1.9012881917088258e-59,1.9520102768499952e-45,2.670856016466216e-43,2.63999615733196e-47,8.119713904404607e-67,2.3012540870709666e-55,7.620622128919592e-42,7.490763214757885e-42,1.3155652967940166e-40,3.3730344225579684e-46,2.0077343390407582e-46,7.852387872945156e-47,2.335300651063119e-38,2.0613340629911796e-32,1.3887661725330144e-55,1.296202754967396e-57,5.3205449396666e-52,4.0483096783504977e-29
1.4245125073770892e-16,0.6839812937918986,1.0927460428470692e-20,1.4084226979760274e-22,2.85034925652148e-25,3.2812586399934744e-20,0.0,0.0,4.913561113863728e-16,5.0309283868311093e-29,1.0502208158245102e-36,3.0973054758041437e-38,1.4362006530378924e-39,1.5685077301052114e-51,7.435870570992818e-36,9.788765760638838e-29,2.729999756574091e-26,3.286969356556047e-38,1.1652170905139872e-48,5.271744436383721e-47,4.462177515698112e-27,6.12150124011556e-42,1.0054761031011271e-20,4.701183323345669e-50,2.664001795814537e-39,2.390644763952063e-43,4.240673114453594e-30,1.1925282723034739e-29,1.7372723972556125e-58,5.707993204995602e-46,1.6575702269822955e-49,1.081935592985477e-46,7.624510811050115e-40,1.983002800186383e-50,3.76,0.0,0.5541653975793476,0.9999999997536941,7.907847645711826e-35,5.355946884668996e-37,1.7164191953046096e-12,1.7164191953046137e-12,6.1683733495518405e-27,1.8063955494509034e-30,2.4630528690874143e-10,1.3790974304276404e-30,5.35880282011136e-32,4.913670370023869e-16,7.900748528139661e-25,3.2417654369737625e-29,5.241295450436158e-25,5.827168941168018e-14,7.92725892262509e-30,2.8485999968580988e-25,4.222157436910538e-18,7.349987159270253e-31,3.6994345870519724e-27,4.008345125740988e-26,1.077685217009584e-34,1.1193282755452258e-35,1.0054761162766465e-20,4.266667064991853e-44,2.7299997577756714e-26,2.52300389470098e-27,3.1386502703467147e-38,8.194562877248252e-39,1.120065077773063e-47,4.3151500900202676e-39,3.899985817010755e-50,6.5156934162605095e-55,4.4336354772146385e-59,2.591970830457639e-55,5.949697532822299e-49,2.0849025814954093e-46,3.1509911748794953e-59,7.382097059140618e-37,1.5247984881344437e-43,8.037543330463991e-37,4.292677517192084e-42,5.4199750236969065e-53,3.2812584693392385e-20,1.1364261761499268e-29,2.844659314583339e-43,4.519167970403079e-37,1.397031299175724e-31,2.576966727093693e-36,4.3696234904631033e-47,7.148416224236197e-26,2.8897604319083093e-44,4.5715984449857386e-38,1.850324408151278e-49,1.4021081980237136e-47,4.222157451529934e-18,3.042071740406959e-58,1.5619706081034477e-44,2.136885256092257e-42,2.112051353047999e-46,2.6081360933905465e-65,3.6823419016711446e-54,6.096515784472599e-41,5.992636625974795e-41,1.052455263994284e-39,5.396871256206899e-45,3.212384892198219e-45,6.281928953177208e-46,1.8682458242407083e-37,8.245358152337007e-32,2.2220359649124719e-54,2.0739310044764263e-56,8.512898127876882e-51,1.6193279874476808e-28
