Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948)
1.950837174986116e-05,0.4648878398088383,3.183226259962534e-10,1.2806941382555006e-11,4.137028572219308e-09,4.945024445857033e-09,0.0,0.0,1.2846565083972385e-07,3.348152017261211e-11,2.9441959226928526e-10,3.7447156025232235e-15,7.719868435918728e-18,6.519707584950511e-35,7.972580830073696e-26,1.5803135672709499e-18,1.2906429301768637e-10,1.1812700005519747e-12,1.3726520674298224e-22,2.571491928543052e-25,3.138600719146045e-13,2.249553571334127e-22,2.0045032822500205e-19,2.957504692586321e-16,5.735877317860335e-16,3.731015186948097e-14,5.5118550143717004e-21,8.881894137345223e-18,2.2115042925967655e-18,7.452504262922789e-21,1.0087723420735946e-18,5.870768186882525e-21,6.539628809984958e-16,1.2132780383074326e-16,3.76,0.0,0.5032108399009332,0.9999767087925614,1.03365165630222e-07,1.8650468868237884e-11,2.9994416745371676e-05,2.9994716355731117e-05,3.6896747328859533e-16,1.0420577255464044e-20,2.3055542016098286e-05,7.499320440613955e-15,1.1820485541832276e-12,1.2226814447721331e-08,1.2669121772039667e-09,9.00777041212963e-08,2.4764483338170725e-08,2.5013851725713848e-08,3.972290509057292e-15,1.058693376103774e-07,1.0150727768905492e-13,2.496489858135326e-16,4.4607906265488314e-14,1.8618598579131963e-11,7.052680419047806e-17,4.1815065113012833e-16,4.4426072009285465e-13,2.4699373799481976e-15,1.4510272115013916e-10,2.865711845681237e-10,2.329537115716326e-15,3.070372254223704e-15,4.994829884784518e-23,3.997482167844216e-13,1.522145379210818e-14,8.558484893568348e-16,5.025797678498506e-22,2.836874277662936e-17,1.1360831449548592e-19,2.4545595580239376e-17,3.221519786213006e-23,2.9346734235258257e-19,1.0618375941407327e-21,8.538543306837924e-12,2.7471480407954884e-23,3.72885755622352e-24,1.816447083662144e-17,4.13526322003123e-11,1.5663048130229517e-21,1.9386477732159476e-11,1.299886108424421e-16,6.519550094421776e-18,7.108695274231578e-24,2.9264064080591053e-10,1.1855803656691951e-23,2.5610687569241954e-14,5.659439219357653e-16,8.846846755706797e-14,5.624457515458522e-15,3.08539097451068e-27,6.830539164190678e-16,5.00077510394954e-13,5.438248481384424e-17,2.429815396003876e-23
1.9850428710015223e-05,0.46488788637572487,3.1872334880908263e-10,1.2825132470897606e-11,4.139425294571353e-09,5.0698160795313605e-09,0.0,0.0,1.3145932581104524e-07,3.495550533957178e-11,3.066564259249541e-10,3.940922454258197e-15,7.922153866886395e-18,6.664985640308293e-35,8.141227462081821e-26,1.6084387350862061e-18,1.318365005773096e-10,1.2295276564947325e-12,1.4305546383897484e-22,2.6645107651139615e-25,3.249628218985813e-13,2.329286153534203e-22,2.0254212764153594e-19,3.093300132928301e-16,5.875440156109396e-16,3.884912985820408e-14,5.63305078818395e-21,9.229626457446699e-18,2.3609366884311748e-18,7.841852835985304e-21,1.0327547439848978e-18,5.982386215344919e-21,6.685860332774524e-16,1.2671198199420308e-16,3.76,0.0,0.5032103100350676,0.9999767034923753,1.0568383429769219e-07,1.946628876904375e-11,3.0520318386623346e-05,3.052063042164954e-05,3.754383313702432e-16,1.0603631608136027e-20,2.3055541893896863e-05,7.635801288682979e-15,1.2221456201939713e-12,1.2238219449186974e-08,1.2681592712887562e-09,9.227518906685043e-08,2.5360530207069837e-08,2.50256531445674e-08,4.04505711644261e-15,1.0814420095628493e-07,1.0344720934201715e-13,2.589148999634053e-16,4.5610861836966126e-14,1.8637399809194744e-11,7.23742141451639e-17,4.307883087678266e-16,4.559604997276852e-13,2.5668193421156507e-15,1.485956981714521e-10,2.868416991814204e-10,2.429094086010792e-15,3.2716893256732406e-15,5.17462349557794e-23,4.149440378171674e-13,1.5804485864160717e-14,8.916646519915623e-16,5.23400705989107e-22,2.969800343615198e-17,1.1893069338857692e-19,2.567582399555045e-17,3.353824116385255e-23,3.0316278743790527e-19,1.0818190945138193e-21,8.547598946026962e-12,2.7987072972729236e-23,3.924587833795566e-24,1.8598453454296618e-17,4.234804242389195e-11,1.609238830043503e-21,1.985938399682127e-11,1.3388687696127016e-16,6.716978156772795e-18,7.243610058634277e-24,2.9894481763095764e-10,1.227469563465227e-23,2.6315508195836215e-14,5.815670102321951e-16,9.296327500680836e-14,5.629800034884122e-15,3.2252896675944604e-27,7.123634444826302e-16,5.230810613281127e-13,5.780270825163121e-17,2.6050803830351352e-23
2.0192485670169286e-05,0.46488793294260045,3.19093981310243e-10,1.2842022864455205e-11,4.141613037532172e-09,5.194758595749276e-09,0.0,0.0,1.344554284364247e-07,3.6463609180170134e-11,3.1915368549101457e-10,4.143497701017657e-15,8.124965908855825e-18,6.809356617300048e-35,8.309079800980854e-26,1.636475880332321e-18,1.3459608893373142e-10,1.2787193519109765e-12,1.4895508382973392e-22,2.7590880048965755e-25,3.3625854885562136e-13,2.4104072350182577e-22,2.0462265043761714e-19,3.2321665323161905e-16,6.015085607629679e-16,4.041714400600774e-14,5.754880410561062e-21,9.584139028605217e-18,2.516772682755465e-18,8.240311400888382e-21,1.0567389621265945e-18,6.093680886384868e-21,6.8317562785292e-16,1.32213064104731e-16,3.76,0.0,0.5032097801682469,0.9999766981886966,1.08003785172094e-07,2.0299406115178648e-11,3.104621947091967e-05,3.104654419400091e-05,3.8190918259894034e-16,1.0786685766781887e-20,2.3055541771614914e-05,7.772046168837213e-15,1.2626835727242592e-12,1.224865860737733e-08,1.2693006789198536e-09,9.447474308617381e-08,2.5957108759589365e-08,2.5036419279554917e-08,4.117710726268984e-15,1.1041983764821107e-07,1.0538911221738891e-13,2.683461742698674e-16,4.661802262875425e-14,1.8654607564260255e-11,7.4222300838423e-17,4.434465664068567e-16,4.676760875288011e-13,2.6647788031634124e-15,1.5209179320524828e-10,2.870892948005733e-10,2.5308141378568742e-15,3.4812942135179136e-15,5.357557605139299e-23,4.3040042274658417e-13,1.6397593141297713e-14,9.27934548203157e-16,5.444805231302939e-22,3.1059805253740325e-17,1.2438328990840837e-19,2.6833264684349315e-17,3.4877464500058294e-23,3.1294858854964114e-19,1.1017278952472304e-21,8.55588606416815e-12,2.8500801704131725e-23,4.1260520207058305e-24,1.9032823912626176e-17,4.3344344983322413e-11,1.6524569732247734e-21,2.0332735740470443e-11,1.3779712360383346e-16,6.915031788535285e-18,7.378131457637145e-24,3.052518316548628e-10,1.2698347941921416e-23,2.7021827861977167e-14,5.97223614524687e-16,9.758272634909776e-14,5.634700906011975e-15,3.368253462258158e-27,7.42303299454614e-16,5.466362980026517e-13,6.13651748164932e-17,2.788861484064253e-23
2.053454263032335e-05,0.46488797950946353,3.194371405664396e-10,1.2857725563810199e-11,4.143610100993731e-09,5.3198407258513044e-09,0.0,0.0,1.3745374860420776e-07,3.8005864682014425e-11,3.31911461166015e-10,4.352498825796581e-15,8.328280498879568e-18,6.952832827309307e-35,8.476136218448027e-26,1.664430392541003e-18,1.373428736612963e-10,1.328840574062622e-12,1.5496382757481822e-22,2.85522633507643e-25,3.4774725260600443e-13,2.4929168135960406e-22,2.0669192893161027e-19,3.374093936900681e-16,6.154800165646385e-16,4.2014113356560724e-14,5.8773514055408746e-21,9.94544078380659e-18,2.6791162649122318e-18,8.64772645506963e-21,1.0807229920741505e-18,6.204675344791115e-21,6.977325980997717e-16,1.3783078985386445e-16,3.76,0.0,0.5032092503005963,0.9999766928818257,1.1032490636572645e-07,2.1149741395366152e-11,3.157211999825035e-05,3.157245767285194e-05,3.8838002697456017e-16,1.0969739731408699e-20,2.3055541649259348e-05,7.908070244665468e-15,1.3036540437718111e-12,1.2258216037198986e-08,1.2703456010273468e-09,9.667619097732154e-08,2.6554174010247944e-08,2.5046240811461552e-08,4.190259347903686e-15,1.126961571763046e-07,1.073331274448775e-13,2.7794264487557425e-16,4.76295082455704e-14,1.8670360565833873e-11,7.607092560808268e-17,4.561228665734197e-16,4.794061447112652e-13,2.763773012674534e-15,1.555907424306704e-10,2.873159672860005e-10,2.6346975519000307e-15,3.699311074669515e-15,5.543630908862776e-23,4.4611644717185267e-13,1.700073943303223e-14,9.64640580390085e-16,5.658091475066195e-22,3.2454167108100057e-17,1.2996617672687519e-19,2.801793870401875e-17,3.623223661619818e-23,3.2282133645908757e-19,1.121568192439384e-21,8.563471541090982e-12,2.901277444012901e-23,4.333271130259076e-24,1.9467549394840387e-17,4.4341464843592054e-11,1.695956617991643e-21,2.0806495276834652e-11,1.4171846685588185e-16,7.11366488414673e-18,7.512287518437097e-24,3.1156143357323115e-10,1.3126697902780742e-23,2.7729547469098676e-14,6.129115137875603e-16,1.0232721051698069e-13,5.639198585409382e-15,3.5142837866441665e-27,7.728732795298263e-16,5.707434972729292e-13,6.507278520117631e-17,2.981369380540725e-23
2.087659959047741e-05,0.46488802607631347,3.197552176572334e-10,1.2872343830105252e-11,4.145433183090046e-09,5.445052181597243e-09,0.0,0.0,1.4045409449786206e-07,3.958230254822061e-11,3.449298331475577e-10,4.567981144911409e-15,8.532075171274234e-18,7.095427205002976e-35,8.642396031228148e-26,1.6923074112437851e-18,1.4007669471630317e-10,1.3798867863345195e-12,1.610814876328159e-22,2.9529263265089767e-25,3.594289329700918e-13,2.5768148880742555e-22,2.0875000790592583e-19,3.5190722773734447e-16,6.294571388171152e-16,4.3639962716030784e-14,6.000470932716371e-21,1.0313541263494293e-17,2.848069161103287e-18,9.063943001631803e-21,1.1047050002471712e-18,6.315391597180919e-21,7.122579391324659e-16,1.435649070236231e-16,3.76,0.0,0.50320872043223,0.9999766875720364,1.1264709578893025e-07,2.201721402239199e-11,3.2098019968606124e-05,3.209837085826093e-05,3.948508644969882e-16,1.1152793502023437e-20,2.3055541526836494e-05,8.043887893255744e-15,1.345048904547024e-12,1.2266968567037585e-08,1.2713024421223015e-09,9.887937279536478e-08,2.715168489232261e-08,2.5055200478792486e-08,4.262710576775305e-15,1.1497307696101496e-07,1.0927938846790075e-13,2.877041597312178e-16,4.864543245788446e-14,1.8684785533552427e-11,7.791996859649804e-17,4.688149161277929e-16,4.911494480783982e-13,2.863760656663992e-15,1.5909230500656326e-10,2.8752353963310746e-10,2.7407445713612868e-15,3.9258615198422325e-15,5.732842202930541e-23,4.6209121945447e-13,1.7613889838760823e-14,1.001765693006233e-15,5.873768214947316e-22,3.388110506156635e-17,1.3567941534593413e-19,2.9229865057784267e-17,3.7601946165731366e-23,3.327777252870936e-19,1.1413440190982165e-21,8.57041647491327e-12,2.952309479310548e-23,4.546264818134098e-24,1.9902599942861376e-17,4.5339333514640905e-11,1.7397353538836557e-21,2.1280628201556315e-11,1.456500893953331e-16,7.312834803205035e-18,7.646104901981795e-24,3.178733959178351e-10,1.3559687353916375e-23,2.8438576282274255e-14,6.286286743745676e-16,1.0719710056866257e-13,5.6433281989722204e-15,3.663382530959939e-27,8.0407317659442e-16,5.954028920522298e-13,6.892843753010703e-17,3.182814684117661e-23
2.156071351078554e-05,0.46488811920997,3.2032466934983025e-10,1.2898696120162373e-11,4.148616983866773e-09,5.695826336581435e-09,0.0,0.0,1.4646017864868633e-07,4.2837837891702655e-11,3.7174864175779574e-10,5.018600195111037e-15,8.941022184627347e-18,7.378024174805195e-35,8.972527144049924e-26,1.7478482668424288e-18,1.4550491524636966e-10,1.4847359425881383e-12,1.7364287081802625e-22,3.153019500254099e-25,3.8337122282120567e-13,2.7487765234647357e-22,2.1283279642105067e-19,3.818141035079649e-16,6.574238898244257e-16,4.697802779046859e-14,6.248682411414308e-21,1.1070179398537482e-17,3.2061986893073012e-18,9.922155551377045e-21,1.1526563877568761e-18,6.5360718371741956e-21,7.412179404617946e-16,1.5538134895491372e-16,3.76,0.0,0.5032076606937571,0.9999766769446792,1.172943150775914e-07,2.380324441605371e-11,3.31498182383609e-05,3.315019634894819e-05,4.077925189818744e-16,1.1518900461243834e-20,2.3055541281811428e-05,8.314957548775511e-15,1.4290804194972483e-12,1.228233336401598e-08,1.2729819053592195e-09,1.0329036719283319e-07,2.8347896943637234e-08,2.507082941858026e-08,4.40734920456379e-15,1.1952842268332584e-07,1.1317914439728017e-13,3.077217694628408e-16,5.0691022852541426e-14,1.8710104080526622e-11,8.161891155154604e-17,4.942382815453102e-16,5.146714224081278e-13,3.0665580704486905e-15,1.6610241040282575e-10,2.8788789591278833e-10,2.9593302438974595e-15,4.405037388523064e-15,6.12067441637115e-23,4.948135947897717e-13,1.8870069447998626e-14,1.0772076441236448e-15,6.311918534168727e-22,3.6832760829792643e-17,1.474971437233922e-19,3.1735541541261153e-17,4.0383831223856826e-23,3.5292871471292435e-19,1.1807175555201414e-21,8.582603008145098e-12,3.0539171125289944e-23,4.989648253232864e-24,2.0773569286681088e-17,4.7337072823511715e-11,1.8281214318490237e-21,2.2229891389587052e-11,1.535412089947923e-16,7.712630478112191e-18,7.91282337204561e-24,3.305035903164938e-10,1.443937296686097e-23,2.9860236486861064e-14,6.601434941044609e-16,1.1731451880786434e-13,5.650608703956786e-15,3.9707948513607706e-27,8.683618621326149e-16,6.463790018869889e-13,7.709544850955515e-17,3.6133596164632344e-23
2.2176416039062856e-05,0.4648882030302072,3.2077140031422276e-10,1.2919568639182006e-11,4.151026799482336e-09,5.921879391571272e-09,0.0,0.0,1.5187097953832118e-07,4.5884991265465225e-11,3.967774377410544e-10,5.446835937994849e-15,9.310519632957378e-18,7.629482120250597e-35,9.266929237077734e-26,1.7976165458711504e-18,1.5034479924183784e-10,1.5822178093275788e-12,1.8531909534095196e-22,3.338460603757764e-25,4.0557926190546086e-13,2.908290646069663e-22,2.1646964287113126e-19,4.0976344697061304e-16,6.826027557595751e-16,5.008040967216447e-14,6.4743552963190546e-21,1.1774512352978886e-17,3.552094497877602e-18,1.0723076718293253e-20,1.1957903373148443e-18,6.733930772440509e-21,7.671845355993499e-16,1.6641185107132511e-16,3.76,0.0,0.5032067069276365,0.9999766673723642,1.2147961351712883e-07,2.5468455887419618e-11,3.409643477621208e-05,3.40968382874325e-05,4.1943998457944535e-16,1.1848396061087592e-20,2.3055541061111467e-05,8.55834312723975e-15,1.506083213568705e-12,1.2294051406912875e-08,1.2742624771529601e-09,1.0726485570607643e-07,2.942566871993231e-08,2.5082638592362027e-08,4.537258988859193e-15,1.236295973907244e-07,1.1669779517030224e-13,3.2630076514094677e-16,5.2548259381952325e-14,1.8729408807139164e-11,8.494850398868303e-17,5.171548130548681e-16,5.358762666798486e-13,3.252087631323336e-15,1.7241843055035105e-10,2.8816573942298987e-10,3.1634587403509234e-15,4.8666514203926556e-15,6.480445129687484e-23,5.251403173312736e-13,2.0034519160049763e-14,1.1463786318361112e-15,6.713514454193121e-22,3.9600772973072417e-17,1.5857932354944904e-19,3.4084008014082326e-17,4.2932885487650155e-23,3.7131959342481984e-19,1.2159702595298327e-21,8.591891331534226e-12,3.1448938982763263e-23,5.40861467394412e-24,2.15583031087289e-17,4.913702703582255e-11,1.908603018552321e-21,2.3085217771552024e-11,1.6067137711132205e-16,8.073917483619949e-18,8.151951705299847e-24,3.418769390333668e-10,1.5246455961207482e-23,3.11434460887718e-14,6.88589824368363e-16,1.2685254571354978e-13,5.656196126850112e-15,4.257986751875425e-27,9.283738044360106e-16,6.941475746106448e-13,8.498108809301963e-17,4.033527445110732e-23
2.2792118567340172e-05,0.46488828685038935,3.2116559288692635e-10,1.2938168743750317e-11,4.153072973894165e-09,6.148228042078995e-09,0.0,0.0,1.5728604301342308e-07,4.9043287803913596e-11,4.2265144009226583e-10,5.896838987144514e-15,9.681284385830677e-18,7.878272422213284e-35,9.558741950153832e-26,1.8472026424115304e-18,1.5514109671391757e-10,1.6826254620984663e-12,1.973461945189097e-22,3.528986587845692e-25,4.2841254242766737e-13,3.0723034813405066e-22,2.2007128493401533e-19,4.386853159206533e-16,7.077846618473273e-16,5.327542732940249e-14,6.702224891680253e-21,1.2501045916281226e-17,3.920886688568124e-18,1.1550077081064432e-20,1.2388956147555584e-18,6.931181099912132e-21,7.930655772678154e-16,1.7781593606090917e-16,3.76,0.0,0.5032057531605643,0.9999766577938766,1.2566715003745328e-07,2.7187903986233886e-11,3.5043049509360285e-05,3.504347927575869e-05,4.3108742797138964e-16,1.2177891032432873e-20,2.305554084026917e-05,8.801249988724609e-15,1.58434456708517e-12,1.2304084036883152e-08,1.2753585939277366e-09,1.1124304373626495e-07,3.0504391814052054e-08,2.5092646470081602e-08,4.6669536961975965e-15,1.277317278106597e-07,1.202254735069836e-13,3.4541261774553256e-16,5.442139174244763e-14,1.8745932593354073e-11,8.82782492056483e-17,5.400965562803852e-16,5.571093315562972e-13,3.4402571057220556e-15,1.7874002937226057e-10,2.8840358755545327e-10,3.3745999249714465e-15,5.35769818513321e-15,6.850368252916062e-23,5.562928403842194e-13,2.123089161984391e-14,1.2166668202748976e-15,7.121480295252732e-22,4.247447655602968e-17,1.7008438424041113e-19,3.6520991277210537e-17,4.552172782671913e-23,3.899347244915338e-19,1.251069108028229e-21,8.59983819678129e-12,3.235476583543599e-23,5.8465428021176496e-24,2.234373084523306e-17,5.0938586317231434e-11,1.989959479104229e-21,2.394134128421562e-11,1.678247185125055e-16,8.436414992201646e-18,8.3903371851639e-24,3.532552106651998e-10,1.6067843162007015e-23,3.2429801690580157e-14,7.171063986126811e-16,1.3680209405583757e-13,5.661012786855469e-15,4.555166293005332e-27,9.904232273965715e-16,7.437072462546291e-13,9.339135211729785e-17,4.4859248362255107e-23
2.3407821095617488e-05,0.46488837067051325,3.2151521417653206e-10,1.2954840786032856e-11,4.154810845054111e-09,6.374838107282862e-09,0.0,0.0,1.6270473192045702e-07,5.231284644798393e-11,4.4937085332640424e-10,6.368862263467629e-15,1.0053229356712425e-17,8.124501087324474e-35,9.848017707733034e-26,1.896628088594967e-18,1.5989351061247878e-10,1.785932119382982e-12,2.097238230619763e-22,3.7246141678104403e-25,4.518710633425974e-13,3.240815028750465e-22,2.2363822474799367e-19,4.685736608223102e-16,7.329652190977839e-16,5.656281472593563e-14,6.932320905159631e-21,1.324985357713302e-17,4.313091212829579e-18,1.2402246324573597e-20,1.2819660471526347e-18,7.127913568001283e-21,8.188675426311857e-16,1.8959245161363092e-16,3.76,0.0,0.5032047993929188,0.999976648210125,1.298565863955427e-07,2.896109627506724e-11,3.598966243777888e-05,3.59901193140464e-05,4.4273484915738045e-16,1.250738537531335e-20,2.3055540619305516e-05,9.043736766420919e-15,1.6638245388717581e-12,1.2312686930019649e-08,1.276298233578695e-09,1.1522440005037626e-07,3.158392984622445e-08,2.510112717624131e-08,4.7964643424592035e-15,1.318345404313383e-07,1.2376271546175585e-13,3.650567926680021e-16,5.6310890475055287e-14,1.876009735700927e-11,9.160789906024499e-17,5.63057051989115e-16,5.783665410872838e-13,3.630874729730433e-15,1.8506640699096873e-10,2.886075074199504e-10,3.592754471907996e-15,5.878805963448048e-15,7.230439728803472e-23,5.882669387877925e-13,2.2459021726607097e-14,1.2879919607344416e-15,7.53535780443853e-22,4.545389125728791e-17,1.8201239176700904e-19,3.9046548419745323e-17,4.814749194283468e-23,4.087584660238506e-19,1.2860316047423028e-21,8.606647096251473e-12,3.325710071977861e-23,6.303508270543633e-24,2.3129753007074145e-17,5.2741523462393675e-11,2.072182523563162e-21,2.4798147661491664e-11,1.749983208890042e-16,8.799970940105486e-18,8.628089577593828e-24,3.6463765159944524e-10,1.6903323242253598e-23,3.3718997698715773e-14,7.456863665388491e-16,1.471649181435685e-13,5.6651755914341376e-15,4.862355816414924e-27,1.054508773497041e-15,7.950582208860695e-13,1.0234306691140458e-16,4.9717777801266064e-23
2.4023523623894803e-05,0.46488845449057614,3.2182702464748075e-10,1.2969877020425663e-11,4.156287318795039e-09,6.6016805990559885e-09,0.0,0.0,1.68126505894819e-07,5.5693774046914535e-11,4.769358289562711e-10,6.863141091467214e-15,1.04262768416933e-17,8.368314530213029e-35,1.0134859611104742e-25,1.9459123166665538e-18,1.6460187001480954e-10,1.892111031911873e-12,2.2245181338882093e-22,3.9253496522439328e-25,4.759548236055812e-13,3.413825285516511e-22,2.271709932582572e-19,4.994224319964413e-16,7.581406322075629e-16,5.994234560760208e-14,7.164670021572143e-21,1.402101285540396e-17,4.729203027540863e-18,1.3278683046412038e-20,1.3249963793574586e-18,7.324209711650295e-21,8.445967852008977e-16,2.017403372278001e-16,3.76,0.0,0.5032038456250216,0.9999766386218805,1.340476359089383e-07,3.0787537682771736e-11,3.693627356144639e-05,3.693675840237113e-05,4.543822481371521e-16,1.2836879089760132e-20,2.3055540398238245e-05,9.285855972125646e-15,1.74448502485655e-12,1.2320076986996385e-08,1.2771051323861704e-09,1.1920847413402834e-07,3.2664167161531364e-08,2.5108313053030122e-08,4.925818689949289e-15,1.3593780346022072e-07,1.273099984932333e-13,3.852328362011129e-16,5.82171774874819e-14,1.877226106412058e-11,9.493728378245316e-17,5.860311867125612e-16,5.996444367783024e-13,3.823761791968945e-15,1.91396885060602e-10,2.88782646063949e-10,3.8179229647598256e-15,6.430582861427487e-15,7.620656174914321e-23,6.210586117400241e-13,2.3718753240508016e-14,1.3602790484538775e-15,7.954718844187395e-22,4.853902191129153e-17,1.9436335359521698e-19,4.166072580337379e-17,5.080750086088294e-23,4.277761704379145e-19,1.3208736269207453e-21,8.612490688956752e-12,3.415635086243401e-23,6.779578043707233e-24,2.3916285223867024e-17,5.4545645879578926e-11,2.15526504903187e-21,2.5655540000521514e-11,1.821896667985432e-16,9.164453862600412e-18,8.865307512515724e-24,3.7602362309714553e-10,1.775271254550692e-23,3.501077411395669e-14,7.743238997356672e-16,1.5794268679208912e-13,5.6687837211531426e-15,5.179579587374052e-27,1.1206290606221389e-15,8.482004710586301e-13,1.1185304174719073e-16,5.492311757735607e-23
