Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159)
2.5918928722333923e-07,0.7393114877791278,2.5166352898138413e-06,1.214095042148615e-07,1.841376245516809e-06,2.3916464646972865e-06,0.0,0.0,2.806777256661404e-06,7.029363840426311e-10,1.3773540159013856e-08,3.67883982309085e-11,1.2111747569478942e-12,1.0164676945620515e-20,2.4817879156023044e-15,9.7149715232311e-11,1.368205699718948e-07,2.709312850714768e-09,1.4289920606491738e-14,2.9525240203588203e-15,1.1748253904674767e-07,1.5393071539670892e-13,7.149279395166131e-12,8.010567641351663e-14,2.612943630244181e-12,1.0002173990674096e-09,4.73154315498469e-12,2.3426073024907887e-14,3.3358394422811687e-15,4.083497144358623e-16,6.63187885736096e-14,7.198648516219884e-17,1.0478155175985503e-11,1.0125024446572231e-19,3.76,0.0,0.6512151338722758,0.9990166986117157,7.374495976015706e-07,5.055560542938052e-09,0.009974113461484628,0.009974392035145501,1.4132670046416478e-09,2.126301976728326e-12,0.0009781194402568043,5.991235902562144e-09,5.273721486073525e-09,8.38621500831718e-07,1.0973707857722827e-07,2.6097724876980282e-06,2.524718028260387e-06,0.00040165580853590907,3.719750632865991e-09,2.0247856528397516e-06,7.2473753995988646e-09,3.015899956692132e-11,2.388256059894847e-09,2.3529857822801545e-08,4.941914772934533e-12,2.4659601011391907e-12,2.634725032357948e-09,9.010303120003339e-13,1.4201855734334523e-07,7.163215287756222e-11,7.660616819497247e-10,1.6486977267140477e-13,1.3359818193096707e-14,8.945208051240768e-10,2.339761905485915e-13,9.612833880891313e-16,2.0082531125886218e-20,1.2091877231682235e-19,4.795452623419444e-19,1.0844350990627356e-13,3.115719675078419e-21,9.366005743113141e-17
2.6946621676470217e-07,0.7393660248454186,2.6645021381175707e-06,1.2998879044757736e-07,1.9747185391038496e-06,2.622598173597322e-06,0.0,0.0,2.9195314322005633e-06,7.595512288039139e-10,1.5519320355230412e-08,4.059793610109863e-11,1.3893676239135015e-12,1.2228226682047018e-20,2.8130279339566323e-15,1.0557081586035036e-10,1.4729437513466647e-07,3.1360652841157178e-09,1.7180675057903344e-14,3.4564478864782472e-15,1.269643394739159e-07,1.687108228693383e-13,7.38821740095317e-12,9.591776309939187e-14,2.821457468729156e-12,1.1578658661522292e-09,5.240157939011438e-12,2.7095287148008913e-14,3.9881173892508514e-15,4.793255823472456e-16,7.529804264229934e-14,8.325515269513208e-17,1.1930739679133875e-11,1.3122554332837506e-19,3.76,0.0,0.6508144323955837,0.9990163889016256,8.240568992398159e-07,5.624395081878853e-09,0.010366402668723497,0.010366705556112995,1.4691127344082536e-09,2.211178244884336e-12,0.000978119137333778,6.792396743566482e-09,6.201067904233713e-09,8.791288129441815e-07,1.1504976628693166e-07,2.816423798454557e-06,2.720891497662116e-06,0.00041736811278008626,4.233058130776798e-09,2.187225713554168e-06,7.654538172212642e-09,3.26204307584228e-11,2.576170778709397e-09,2.470942403031327e-08,5.887618296288878e-12,2.8906882349611035e-12,2.915846941665321e-09,1.1097787396729427e-12,1.5307715931685513e-07,7.510033080384311e-11,8.54577879422162e-10,1.920112584348138e-13,1.4520542478999634e-14,1.0532365787663696e-09,2.7594350345580347e-13,1.1899240152600262e-15,2.480779969855827e-20,1.5544577805662528e-19,5.851064201751333e-19,1.2102053246036224e-13,3.843845398654089e-21,1.1126605760462154e-16
2.787154533519288e-07,0.7394150819386704,2.8013793329635046e-06,1.3796596731855617e-07,2.0978254253615923e-06,2.84176534089726e-06,0.0,0.0,3.0211603171233465e-06,8.123705678568053e-10,1.7216378265835e-08,4.430757533789615e-11,1.5655288409782323e-12,1.4405856645691335e-20,3.145668117340994e-15,1.1374525341358264e-10,1.571360428496445e-07,3.5602697732372393e-09,2.0161310790369435e-14,3.962928202648034e-15,1.3581127712192462e-07,1.8262135544151118e-13,7.620294078612376e-12,1.1218976093243425e-13,3.017753251189434e-12,1.3147032764744238e-09,5.724927597618901e-12,3.0770070925439875e-14,4.6620799662143845e-15,5.514261727320511e-16,8.417844688679188e-14,9.444797482054434e-17,1.3345739908024078e-11,1.6428493741590853e-19,3.76,0.0,0.6504539934689042,0.9990161029312715,9.07253058691448e-07,6.172642739322987e-09,0.010719256070571295,0.010719581884315224,1.5193444398101029e-09,2.287522127931933e-12,0.0009781188576251847,7.571449613211805e-09,7.134564537444886e-09,9.166011823871092e-07,1.19961057221135e-07,3.010889808024604e-06,2.9054650062138884e-06,0.0004314953089843943,4.735048252930697e-09,2.3386921149631444e-06,8.031628466271078e-09,3.492057678237207e-11,2.7537672104879645e-09,2.580157480221554e-08,6.856239926165284e-12,3.3200829900140404e-12,3.186918881483201e-09,1.330009174616473e-12,1.63482426722906e-07,7.830866003560987e-11,9.401785679112351e-10,2.1933799823561652e-13,1.5613836500314077e-14,1.2133926586878152e-09,3.1834027593047923e-13,1.4320421815539993e-15,2.9803892326181725e-20,1.9351333873052328e-19,6.958590275288761e-19,1.3316967046183774e-13,4.612957827830772e-21,1.2936782766438083e-16
2.8796468993915546e-07,0.7394641142206422,2.9419337433879757e-06,1.4619227189055588e-07,2.2238208295563895e-06,3.071938650951973e-06,0.0,0.0,3.12293799961217e-06,8.669577643505399e-10,1.9038025758245186e-08,4.8303810515429946e-11,1.7576659734196494e-12,1.693478766336251e-20,3.5145375600952216e-15,1.2251501583310078e-10,1.67381262985234e-07,4.0248188217718435e-09,2.353851404269371e-14,4.52333115769564e-15,1.4495492496859203e-07,1.971088229925596e-13,7.86941768785786e-12,1.3059508725894154e-13,3.222454623121716e-12,1.4866658179910177e-09,6.2358472343216384e-12,3.4827712810700365e-14,5.427854700296556e-15,6.320787815050574e-16,9.38699888091504e-14,1.0670120800995911e-16,1.4866161566688103e-11,2.0410358467925295e-19,3.76,0.0,0.6500937362675869,0.999015810057664,9.955468744690748e-07,6.75672141479079e-09,0.011071913566806113,0.011072263317023842,1.5695482567755624e-09,2.363823628157644e-12,0.0009781185711598222,8.407414772871634e-09,8.16847588663542e-09,9.550472877500425e-07,1.2499686098383895e-07,3.2136028178914738e-06,3.0978401378824178e-06,0.0004456093623392573,5.276599002287175e-09,2.495142987640112e-06,8.41917400958021e-09,3.7301436591564114e-11,2.9396827034608595e-09,2.6923023656751343e-08,7.947097116191667e-12,3.798043289384344e-12,3.4759355232793623e-09,1.5848102487817814e-12,1.7432804711729853e-07,8.160035001844251e-11,1.0316633774658994e-09,2.4965013081093105e-13,1.675421240217557e-14,1.391184395102199e-09,3.654532027140565e-13,1.7130935202380588e-15,3.5595449196550826e-20,2.394140613409589e-19,8.234169487380997e-19,1.4613929823947427e-13,5.503761298470444e-21,1.498449095518987e-16
2.972139265263821e-07,0.7395131217620494,3.086240503628093e-06,1.546742608715878e-07,2.352662941227725e-06,3.3134043446807324e-06,0.0,0.0,3.224870934980069e-06,9.23313039419279e-10,2.098954174482058e-08,5.260730644324709e-11,1.9668255721068452e-12,1.9867542103108563e-20,3.923328436426511e-15,1.3191082193161407e-10,1.780399333163623e-07,4.532007221376325e-09,2.735115164934412e-14,5.141426613515695e-15,1.5439517155617484e-07,2.121736376335029e-13,8.136484618070853e-12,1.513397718749717e-13,3.4357828548614012e-12,1.6747170310885767e-09,6.773458948063701e-12,3.929910709240275e-14,6.295393628831342e-15,7.220733691688688e-16,1.044272779120956e-13,1.2007973001889048e-16,1.649523560143919e-11,2.517668556078962e-19,3.76,0.0,0.6497336602562084,0.9990155102288054,1.0890564666275044e-06,7.378058136796304e-09,0.011424375243942353,0.011424749961512555,1.6197241976315989e-09,2.4400827644987703e-12,0.0009781182778868373,9.302167273357485e-09,9.309477820137607e-09,9.944780694126303e-07,1.301585927296465e-07,3.4247711117051326e-06,3.298218044319489e-06,0.0004597102770931736,5.85930736181529e-09,2.6565701566468374e-06,8.817539441924735e-09,3.976333566419893e-11,3.134203879344916e-09,2.807411826683064e-08,9.171421054329603e-12,4.32855972057635e-12,3.783727613005107e-09,1.878298399118953e-12,1.856253802938401e-07,8.497632943749616e-11,1.12929048799218e-09,2.831926021729471e-13,1.7942676698044863e-14,1.5878396452291166e-09,4.1761392014061043e-13,2.037820218165264e-15,4.227845446452701e-20,2.9448387616131546e-19,9.697722129673717e-19,1.5996338901366448e-13,6.530852371613598e-21,1.7294617599096118e-16
3.0646316311360876e-07,0.7395621046342107,3.234372932288781e-06,1.6341849262741236e-07,2.484313393080142e-06,3.5664541567827595e-06,0.0,0.0,3.3269656908556015e-06,9.814367491456003e-10,2.3076317741644647e-08,5.723977886967807e-11,2.1941211027550674e-12,2.326372661691035e-20,4.376039340417207e-15,1.4196402726462335e-10,1.8912204456551797e-07,5.084176719822307e-09,3.164080427699814e-14,5.821125980569754e-15,1.6413190649400617e-07,2.2781613776310606e-13,8.422410074668376e-12,1.7464359432545026e-13,3.6579618535039465e-12,1.879859926268287e-09,7.338311601503926e-12,4.421720227570645e-14,7.275497739781867e-15,8.222560725328759e-16,1.159073541511874e-13,1.346509115113177e-16,1.8236137286459392e-11,3.084908074782301e-19,3.76,0.0,0.6493737648949486,0.999015203391457,1.1878983491843427e-06,8.038113116784487e-09,0.011776641187862789,0.011777041924856938,1.6698722746153547e-09,2.516299555767791e-12,0.0009781179777541493,1.0257571726969169e-08,1.0564419970852944e-08,1.0349044118038587e-06,1.354476600484049e-07,3.6446053240750205e-06,3.5068021137196294e-06,0.000473798057535889,6.484772983870368e-09,2.8229654575700577e-06,9.227095367738778e-09,4.230661441936317e-11,3.337622312336091e-09,2.9255203374238523e-08,1.054114257619701e-11,4.915848246426501e-12,4.11115298773996e-09,2.2149395490756083e-12,1.9738591298003707e-07,8.843752182255825e-11,1.2333250034315838e-09,3.202255764327566e-13,1.918027838624326e-14,1.8046215002923324e-09,4.751636659388858e-13,2.4113752596799495e-15,4.9957136075542e-20,3.6024443508036816e-19,1.1370970358504495e-18,1.7467675625117424e-13,7.71007445470191e-21,1.9894079411261332e-16
3.157123997008354e-07,0.7396110629090458,3.3864026824486713e-06,1.7243150857672208e-07,2.618737101102414e-06,3.831385164445585e-06,0.0,0.0,3.4292289449344735e-06,1.041329386906638e-09,2.5303860958693285e-08,6.222401669389532e-11,2.440737876885839e-12,2.7190850642890986e-20,4.876994290706262e-15,1.527066557946825e-10,2.006376795033396e-07,5.683715623925484e-09,3.645190072627078e-14,6.566484065438975e-15,1.7416502049572047e-07,2.4403660092491444e-13,8.72812919503799e-12,2.0074067843764226e-13,3.889218157004865e-12,2.103138088108719e-09,7.930961275202366e-12,4.961711848172201e-14,8.379872935056223e-15,9.335321634461947e-16,1.2836976057771127e-13,1.504846910565143e-16,2.0091990285113625e-11,3.756332353680634e-19,3.76,0.0,0.6490140496396111,0.9990148894911617,1.292187567118347e-06,8.73838000047897e-09,0.012128711483814288,0.012129139313932285,1.7199924998735451e-09,2.592474020651965e-12,0.0009781176707084889,1.1275483793432795e-08,1.1940322639275512e-08,1.0763371481726575e-06,1.408654635557475e-07,3.873318427874413e-06,3.723797959596697e-06,0.0004878727080013025,7.15459821705682e-09,2.994320736617103e-06,9.648218244081987e-09,4.4931628605352075e-11,3.5502344265345224e-09,3.046662131125715e-08,1.2068919702514322e-11,5.5643586318869825e-12,4.4590970214498636e-09,2.5995683799220052e-12,2.0962125821161014e-07,9.198484595401591e-11,1.3440390206233745e-09,3.6102518964476717e-13,2.046811014007961e-14,2.0428275196338028e-09,5.384530653684063e-13,2.8393454111514016e-15,5.87444238450556e-20,4.384237391845479e-19,1.327756274197854e-18,1.9031506356096205e-13,9.058586781435595e-21,2.2811939633522637e-16
3.2496163628806206e-07,0.7396599966590722,3.5423998800394727e-06,1.817198192474507e-07,2.755902109913227e-06,4.10849964810651e-06,0.0,0.0,3.531667482920641e-06,1.102991585686083e-09,2.7677797333925765e-08,6.758390519433868e-11,2.7079381437252894e-12,3.1725223897868236e-20,5.430862623116119e-15,1.641714268200537e-10,2.1259701211489896e-07,6.333058481499246e-09,4.183185650485737e-14,7.381700967224252e-15,1.844944054165062e-07,2.6083525463498005e-13,9.054598016120458e-12,2.298801044567595e-13,4.129780929896324e-12,2.3456367565860927e-09,8.551971649501614e-12,5.5536270140526475e-14,9.621188761885691e-15,1.0568691125052034e-15,1.4187661801111066e-13,1.67653648772e-16,2.2065870758549988e-11,4.547053487719906e-19,3.76,0.0,0.6486545139416428,0.9990145684722647,1.4020378269043217e-06,9.480386115234869e-09,0.01248058621640335,0.012481042235411547,1.7700848854618217e-09,2.6686061777128762e-12,0.0009781173566954199,1.2357751669998339e-08,1.3444373913405696e-08,1.1187870656888305e-06,1.4641339752973103e-07,4.11112572270289e-06,3.949413410589101e-06,0.0005019342328702331,7.870388223556024e-09,3.1706278507100497e-06,1.0081290285020998e-08,4.763874967745483e-11,3.772341407929682e-09,3.1708712396946404e-08,1.3768165934471696e-11,6.278783094702075e-12,4.828473072254237e-09,3.0374082345730976e-12,2.2234315476870476e-07,9.561921629850137e-11,1.4617116982337173e-09,4.058843335086321e-13,2.1807309473576115e-14,2.30378898685258e-09,6.0784192319755e-13,3.3277749606232545e-15,6.876242253863016e-20,5.309786660318223e-19,1.5443206268581731e-18,2.06914834601861e-13,1.0594935645411274e-20,2.607952894087326e-16
3.342108728752887e-07,0.7397089059574038,3.7024332518763068e-06,1.9128989414938384e-07,2.895779443501992e-06,4.398104963137828e-06,0.0,0.0,3.634288196640382e-06,1.1664241203559517e-09,3.020387451574581e-08,7.334445011597033e-11,2.997066342636127e-12,3.695294022333255e-20,6.0426797628139125e-15,1.7639177790227262e-10,2.250103068328592e-07,7.034685834617802e-09,4.783121672935552e-14,8.271124020430172e-15,1.9511995429040602e-07,2.782122855082032e-13,9.402794313236268e-12,2.6232653882152516e-13,4.379881960688149e-12,2.6084838893645493e-09,9.201914325533839e-12,6.201449405648578e-14,1.1013139948861959e-14,1.1932997596987545e-15,1.564927017442736e-13,1.862330787939436e-16,2.4160811478995196e-11,5.473840881302817e-19,3.76,0.0,0.6482951572481493,0.9990142402779335,1.5175616209561649e-06,1.0265692713734633e-08,0.012832265469591429,0.012832750795763358,1.820149443344117e-09,2.74469604538595e-12,0.0009781170356593435,1.350621757379928e-08,1.5083926998352423e-08,1.1622649107501212e-06,1.5209285057595085e-07,4.3582448245383775e-06,4.183858501331269e-06,0.0005159826365730613,8.633751174219032e-09,3.3518786675786864e-06,1.0526699377930114e-08,5.0428365166715086e-11,4.004249126248649e-09,3.29818152329591e-08,1.5653079308815127e-11,7.064065181335291e-12,5.220222931467415e-09,3.534091654162957e-12,2.355634666753937e-07,9.934154346295201e-11,1.5866293258152336e-09,4.551134691608908e-13,2.3199059886829254e-14,2.5888701901147583e-09,6.836990221361132e-13,3.883190212291652e-15,8.014289997281351e-20,6.401193307225247e-19,1.789580554528425e-18,2.245134630097885e-13,1.2339127894441702e-20,2.9730570174975623e-16
3.4346010946251536e-07,0.7397577908777475,3.866570243944254e-06,2.011481549398325e-07,3.038342961704109e-06,4.700513421990998e-06,0.0,0.0,3.737098082322224e-06,1.2316279099301802e-09,3.288796479552871e-08,7.953180252490461e-11,3.3095545223013543e-12,4.297095315146815e-20,6.717868889310576e-15,1.8940188411055195e-10,2.3788791783927768e-07,7.791124041858801e-09,5.4503803491073586e-14,9.239249784926679e-15,2.0604156136768002e-07,2.961678468781533e-13,9.77371831952499e-12,2.983608823009287e-13,4.639755660962858e-12,2.892851205979599e-09,9.881369091727933e-12,6.909418312284676e-14,1.2570510885610402e-14,1.3439255950729767e-15,1.7228552027735336e-13,2.063010606097937e-16,2.6379805921874757e-11,6.555251179194958e-19,3.76,0.0,0.6479359790019084,0.999013904850174,1.6388703460438872e-06,1.1095895214175466e-08,0.013183749326689993,0.013184265101250148,1.870186185391947e-09,2.820743641979931e-12,0.0009781167075435225,1.4722719209804418e-08,1.686649775717964e-08,1.2067813944674723e-06,1.5790520631983987e-07,4.614895656597674e-06,4.427345464439438e-06,0.000530017923592247,9.446298515000647e-09,3.5380650658523602e-06,1.098483900946593e-08,5.330087904002298e-11,4.246268065128951e-09,3.42862669325355e-08,1.7738672242355015e-11,7.925408875391722e-12,5.635317274679401e-09,4.095681574492733e-12,2.4929418276445195e-07,1.0315273466514413e-10,1.7190853930560976e-09,5.090414724647831e-13,2.4644591991480106e-14,2.8994677292170935e-09,7.664019284534121e-13,4.512624768703118e-15,9.302779076776577e-20,7.6833543111598435e-19,2.0665609786118442e-18,2.431492223511947e-13,1.4312706776147228e-20,3.3801307054506057e-16
3.52709346049742e-07,0.7398066514944022,4.034877131126875e-06,2.1130097105835747e-07,3.1835692226240946e-06,5.016042185761587e-06,0.0,0.0,3.840104239026607e-06,1.2986040197938686e-09,3.5736067994454494e-08,8.617328428609739e-11,3.646927927820045e-12,4.988824906281864e-20,7.46226347724241e-15,2.032366742377706e-10,2.512402884355331e-07,8.60494516312184e-09,6.190686775428487e-14,1.0290726081038122e-14,2.1725912215225385e-07,3.147020652277841e-13,1.0168393345650786e-11,3.382809366837558e-13,4.909639066119983e-12,3.1999552170539387e-09,1.0590924146349401e-11,7.682042581455652e-14,1.4309243107887298e-14,1.509920150351959e-15,1.893253960346797e-13,2.2793852943360125e-16,2.8725812300789673e-11,7.811765174004771e-19,3.76,0.0,0.6475769786413811,0.9990135621298469,1.7660744160153333e-06,1.1972623437280831e-08,0.013535037870355461,0.013535585257926325,1.9201951233836847e-09,2.896748985676329e-12,0.0009781163722901067,1.600909121482757e-08,1.879976245680302e-08,1.2523471982837283e-06,1.6385184412343967e-07,4.881300441378607e-06,4.680088723629495e-06,0.0005440400984647351,1.0309645293229564e-08,3.7291789351509224e-06,1.1456108201104491e-08,5.6256712052843836e-11,4.49871326119165e-09,3.5622403331962e-08,2.004080217318776e-11,8.868287939830287e-12,6.074756115147831e-09,4.728693189483897e-12,2.635474163072936e-07,1.0705369421739371e-10,1.8593806592853977e-09,5.680165113447246e-13,2.6145184619767715e-14,3.2370098515639406e-09,8.563368054234173e-13,5.223645608995614e-15,1.0756971590515235e-19,9.184248364409603e-19,2.3785368361761335e-18,2.628612761110871e-13,1.6538830157078723e-20,3.8330636895895873e-16
3.6195858263696866e-07,0.7398554878822572,4.207419119271559e-06,2.2175465726470821e-07,3.3314373511270347e-06,5.345013164430968e-06,0.0,0.0,3.9433138672142845e-06,1.3673536639111058e-09,3.875431430801658e-08,9.329741405802862e-11,4.010810759498914e-12,5.78271248167781e-20,8.282130718839685e-15,2.179318444190653e-10,2.650779504810258e-07,9.478766902534807e-09,7.010124588013276e-14,1.1430354069173732e-14,2.287725334392714e-07,3.338150456517122e-13,1.0587866314461859e-11,3.824020904301933e-13,5.1897718378058515e-12,3.5310582403043305e-09,1.1331176283825818e-11,8.52411516533716e-14,1.62465058832879e-14,1.6925325033690696e-15,2.0768554806064885e-13,2.512293457241092e-16,3.120175752030942e-11,9.265931979093726e-19,3.76,0.0,0.6472181556007197,0.9990132120566823,1.8992833690693225e-06,1.2897541840401978e-08,0.013886131182583921,0.013886711371636532,1.970176269003821e-09,2.972712094528853e-12,0.0009781160298401334,1.7367166571266064e-08,2.089155571417556e-08,1.2989729796567183e-06,1.6993413981743703e-07,5.15768369390022e-06,4.942304887990697e-06,0.0005580491657842579,1.1225410535013055e-08,3.925212176174927e-06,1.1940911455018736e-08,5.929630209530845e-11,4.7619042523008574e-09,3.699055920208624e-08,2.2576203014650668e-11,9.898455496879196e-12,6.539569259767963e-09,5.440116497123384e-12,2.783354047100554e-07,1.1104532401728285e-10,2.0078232232950174e-09,6.324069560831916e-13,2.7702165919559474e-14,3.602955818883745e-09,9.538982351239326e-13,6.024379981510431e-15,1.2393251848142214e-19,1.0935245044091926e-18,2.7290495052725872e-18,2.83689687723263e-13,1.9042351180118695e-20,4.336024745617359e-16
