Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682)
5.427286815746219e-19,0.647473298714264,4.425538383478078e-24,4.9265285622822936e-27,6.345781472367822e-31,9.308126234554644e-36,0.0,0.0,3.0033095377312e-19,6.650271223080673e-35,2.4381029212802772e-45,5.721962610386672e-47,9.784653248987846e-55,9.36364286863957e-62,5.604782414607137e-43,4.678722182833789e-35,1.1575540010790212e-32,3.9482939468502303e-47,2.5515944373502464e-59,4.443411511031481e-58,6.0762664589598665e-34,4.9466384659413466e-52,1.2081235819066008e-24,2.4619494352935886e-74,1.4210471529283362e-48,1.7188241867139133e-53,3.859364036908404e-51,1.70680847965954e-67,2.5762526075040586e-76,1.6128133727902626e-77,9.205679521921113e-62,9.605578963298783e-72,1.263870598985262e-60,2.80897218710433e-99,3.76,0.0,0.9068401706858582,0.9999999999996175,8.352171772577134e-43,6.282859112796087e-46,1.0007915846001964e-15,1.0007915846001964e-15,9.636223521946114e-34,8.835565230710425e-38,3.824343427242785e-13,2.7003410981869574e-37,5.950678475771409e-39,3.0033537931020904e-19,7.844013523369299e-31,9.326982152552187e-41,2.3065482144383874e-31,2.122190410153569e-17,2.0039669242019762e-36,6.3457715956641654e-31,1.948713441328773e-33,1.1353813128639101e-37,2.511599975513449e-34,2.865787694216146e-32,1.3464097200367713e-61,1.1173645809931324e-51,1.2081235819647975e-24,2.954307344463279e-73,1.1575540010818026e-32,1.0873425235280041e-32,2.1503042691782386e-48,5.95402110180957e-63,4.0307640100327674e-60,4.2575046498593196e-48,1.884343749865563e-61,2.092988916661476e-86,1.212239259001892e-90
1.0859288911089088e-18,0.6474732987142642,8.854922163954345e-24,9.857337342603697e-27,2.5399663473224304e-30,3.7256764224508306e-35,0.0,0.0,6.009228380011606e-19,2.661841599930258e-34,1.9519648079754807e-44,4.581049286378762e-46,7.833672175129108e-54,7.496607790195605e-61,2.24337361420913e-42,1.8727081832546898e-34,4.633232677091739e-32,3.1610358891579763e-46,2.0428270669060415e-58,3.557430993229748e-57,2.4320901043237746e-33,3.960318540686294e-51,2.4172967932433554e-24,7.890590935099276e-73,1.1377017798319255e-47,1.376453377397749e-52,3.090616775024524e-50,2.7340717047788547e-66,8.256934692393419e-75,5.169095084597215e-76,1.4741081355654503e-60,1.5385677509396204e-70,2.02454600321615e-59,1.800907002571437e-97,3.76,0.0,0.9068401706858572,0.9999999999992347,6.686815896052517e-42,5.030107537538737e-45,2.0024526666674634e-15,2.0024526666674634e-15,3.8570006804931244e-33,3.5365287069044e-37,7.652009473759915e-13,1.0808401684713909e-36,2.3818221842228283e-38,6.009316929181434e-19,3.1396496182343182e-30,3.946890616642644e-40,9.232203895849631e-31,4.246224599985682e-17,8.021090185312713e-36,2.5399623940702042e-30,7.799932259030867e-33,4.54448414392602e-37,1.0052945320447798e-33,1.14706192350873e-31,1.1502082242620824e-60,8.945710702906091e-51,2.4172967934762946e-24,5.029051017953765e-72,4.633232677103126e-32,4.35220379026018e-32,1.721550892391219e-47,9.537520201799527e-62,6.456727725035643e-59,3.4086362578166234e-47,3.0174466531357806e-60,7.119620613238896e-85,4.12361649284569e-89
2.1723293101774826e-18,0.6474732987142644,1.7713691064049715e-23,1.9718954909506563e-26,1.016317384863517e-29,1.490755989588974e-34,0.0,0.0,1.2021066064568264e-18,1.0650833608962773e-33,1.5621650883310516e-43,3.666231703246548e-45,6.269318693652061e-53,5.999564603592187e-60,8.976416585605229e-42,7.4932720478359884e-34,1.853896577330347e-31,2.5297894145501817e-45,1.6348825717928796e-57,2.847025970454234e-56,9.731528361359649e-33,3.1694584541643973e-50,4.83564321563577e-24,2.5269671762194252e-71,9.105071946368227e-47,1.1017205859695985e-51,2.4737442488891473e-49,4.377059012576205e-65,2.6442890316227944e-73,1.6554062669493217e-74,2.3595330252439384e-59,2.463063098888108e-69,3.2411572746966635e-58,1.1535953368401843e-95,3.76,0.0,0.9068401706858552,0.9999999999984692,5.351484976685951e-41,4.025614782379004e-44,4.005774830801993e-15,4.005774830801993e-15,1.543302669312512e-32,1.4150721368520069e-36,1.5307341544258402e-12,4.324768533374866e-36,9.530391222743277e-38,1.2021243201271586e-18,1.2562688055678696e-29,1.7502596806391643e-39,3.6940841085618325e-30,8.494292979649517e-17,3.209480869487822e-35,1.0163158030502354e-29,3.1209888917755773e-32,1.8183856067434543e-36,4.022487584911382e-33,4.5897418113417425e-31,1.0361789146417735e-59,7.159287346360732e-50,4.835643216567829e-24,9.00393709185683e-71,1.8538965773351072e-31,1.7414484167009712e-31,1.3777639283688448e-46,1.5268907287801627e-60,1.0336772522549807e-57,2.727962475787835e-46,4.829912973188732e-59,2.545623363164408e-83,1.474400821897039e-87
4.34513014831463e-18,0.6474732987142647,3.54312342208118e-23,3.944219006835254e-26,4.065931325565453e-29,5.9639957107781905e-34,0.0,0.0,2.4044741433664956e-18,4.261026984215695e-33,1.2499694181553694e-42,2.9335423909687696e-44,5.016407708715811e-52,4.800563225362442e-59,3.5911511428401804e-41,2.997796751264792e-33,7.416793494193644e-31,2.0242158949193465e-44,1.308154551546838e-56,2.278053339098718e-55,3.893245023615255e-32,2.536048314825582e-49,9.672336059296218e-24,8.089461198238178e-70,7.285440935461496e-46,8.815996774240475e-51,1.9794958527976647e-48,7.005330861960432e-64,8.465038161303133e-72,5.2993742569480795e-73,3.7760210383206606e-58,3.942029316423197e-68,5.187359068766531e-57,7.38627354883014e-94,3.76,0.0,0.9068401706858512,0.9999999999969381,4.282001058997612e-40,3.2211034575051278e-43,8.012419159071036e-15,8.012419159071036e-15,6.174215611685857e-32,5.661209986197154e-36,3.061800559511229e-12,1.7301890253435444e-35,3.812777085935643e-37,2.404509574517775e-18,5.02589325517479e-29,8.37031573898629e-39,1.4778741877167432e-29,1.6990429738975622e-16,1.2840013366248638e-34,4.0659249973026703e-29,1.248598783251957e-31,7.274726510183594e-36,1.6092569625979227e-32,1.8361955905436375e-30,1.0141961323937415e-58,5.728517623037282e-49,9.672336063025066e-24,1.746258868099717e-69,7.416793494214316e-31,6.96692762831841e-31,1.1024204731988574e-45,2.4437353958566414e-59,1.6543644075136381e-56,2.182791459033882e-45,7.729459820261444e-58,9.852564459666747e-82,5.7065115539530216e-86
8.690731824588925e-18,0.6474732987142657,7.086634196062128e-23,7.888866048620556e-26,1.6265048968589403e-28,2.385793266973964e-33,0.0,0.0,4.809209217179183e-18,1.7045495116887456e-32,1.0000704836571155e-41,2.347056747437375e-43,4.013507579351613e-51,3.840815234870556e-58,1.43657736685271e-40,1.1992162936162625e-32,2.9669588517975502e-30,1.6195264774526775e-43,1.0466231674662015e-55,1.8226157147963087e-54,1.5574247542862255e-31,2.0290312929640832e-48,1.9345721742119607e-23,2.5891342857969324e-68,5.828906158344754e-45,7.053690371361415e-50,1.583796888139772e-47,1.1210159909843357e-62,2.7093424429554663e-70,1.6961317033321558e-71,6.042248295469845e-57,6.30829146080367e-67,8.300980650806673e-56,4.728277851014895e-92,3.76,0.0,0.9068401706858431,0.999999999993876,3.425926112972713e-39,2.5771274447425546e-42,1.6025707815609047e-14,1.6025707815609047e-14,2.469887243528402e-31,2.2646682948514954e-35,6.123933333624772e-12,6.921319365346142e-35,1.5252349716011942e-36,4.8092800831893514e-18,2.0105209201726444e-28,4.4429977261054305e-38,5.911977873597313e-29,3.3982703257621583e-16,5.1364233538441984e-34,1.6265023653640976e-28,4.994801614736932e-31,2.910127450549532e-35,6.437551744797904e-32,7.34538013656879e-30,1.1076149761131546e-57,4.5832492431573756e-48,1.9345721757036204e-23,3.771421130743951e-68,2.966958851807122e-30,2.7869978588251088e-30,8.820201196960452e-45,3.910544910221783e-58,2.6473677370859548e-55,1.7464017762546144e-44,1.236841511816555e-56,4.244315101140554e-80,2.4582669062171e-84
1.7381935177137516e-17,0.6474732987142675,1.4173664314538168e-22,1.5778160172255621e-25,6.5062843300017814e-28,9.543567993861298e-33,0.0,0.0,9.618679364777957e-18,6.818475492621292e-32,8.000943685974915e-41,1.8777345357912094e-42,3.2109590688235653e-50,3.072798055329527e-57,5.746543292541817e-40,4.797060365510576e-32,1.1868318332233197e-29,1.2956826895023572e-42,8.373385353375029e-55,1.4581617928419616e-53,6.229952515850962e-31,1.6233020948122814e-47,3.869249308977633e-23,8.286040521903504e-67,4.663346301708026e-44,5.643309513060528e-49,1.2671175977561523e-46,1.79375639404402e-61,8.670744274953937e-69,5.428152611037463e-70,9.668089008192052e-56,1.009455561719118e-65,1.3282534032553376e-54,3.026461298036488e-90,3.76,0.0,0.9068401706858269,0.9999999999877517,2.7408710035877643e-38,2.0617998324533388e-41,3.205228512868479e-14,3.205228512868479e-14,9.879950967359568e-31,9.059041789197613e-35,1.2248198737622924e-11,2.768640402842552e-34,6.101188241857732e-36,9.61882110009388e-18,8.042410927510612e-28,2.6529861889973135e-37,2.36488737731859e-28,6.796725029488851e-16,2.0546529459176222e-33,6.5062742037406655e-28,1.9980019448944177e-30,1.164098361576662e-34,2.5751254803964015e-31,2.938271613612227e-29,1.3600461934287112e-56,3.666773461496728e-47,3.869249314944514e-23,9.161491420394881e-67,1.186831833228191e-29,1.1148445058792906e-29,7.056495939846172e-44,6.257326514856747e-57,4.236096085178642e-54,1.3971888674249277e-43,1.979048775965843e-55,2.0566236530432512e-78,1.1911768424066784e-82
3.4764341882234697e-17,0.6474732987142712,2.8347758833546837e-22,3.155674857978393e-25,2.6025666813559816e-27,3.817510141571086e-32,0.0,0.0,1.9237619659869105e-17,2.727445687195932e-31,6.400906879366116e-40,1.5022232834665645e-41,2.568829150423407e-49,2.4582967892911485e-56,2.298664080773236e-39,1.918863183408273e-31,4.7474239193078985e-29,1.036570754712217e-41,6.698871312405127e-54,1.1665571232564863e-52,2.4920317069841523e-30,1.2986725006635486e-46,7.738603571312955e-23,2.651662702662454e-65,3.730765592493733e-43,4.514790522607984e-48,1.0137261140765271e-45,2.8701160186019076e-60,2.7747739278967037e-67,1.7370938253386003e-68,1.5469335805633322e-54,1.615377191105153e-64,2.1252826475528947e-53,1.9370814274143609e-88,3.76,0.0,0.9068401706857945,0.9999999999755032,2.1927488494647816e-37,1.6494790175701917e-40,6.410543975483511e-14,6.410543975483512e-14,3.95206077200356e-30,3.623690435687256e-34,2.4496728968703513e-11,1.1074786927977903e-33,2.4405250264454404e-35,1.923790313214845e-17,3.217029820703718e-27,1.7618021440639396e-36,9.459741967719002e-28,1.3593634436932232e-15,8.218778994881105e-33,2.6025626308733687e-27,7.992170378544855e-30,4.656488293707703e-34,1.0300711489192477e-30,1.1753325575466808e-28,1.8463402130880637e-55,2.9334883974980136e-46,7.738603595180965e-23,2.4665094853595516e-65,4.7474239193357204e-29,4.4594687437070697e-29,5.645330748108639e-43,1.0012086164792419e-55,6.7779996953127935e-53,1.1177780719137208e-42,3.166559923883219e-54,1.105104786940543e-76,6.400661717400825e-81
6.952915529242906e-17,0.6474732987142786,5.6696084999790785e-22,6.3113926035875945e-25,1.041037262427264e-26,1.5270238115326779e-31,0.0,0.0,3.847550024962578e-17,1.0909893729956848e-30,5.1207862762858065e-39,1.2017928868889867e-40,2.0550891853692924e-48,1.966660764149395e-55,9.194749834620638e-39,7.675530795135753e-31,1.8989888849272746e-28,8.292664442448811e-41,5.359167094656517e-53,9.332567740927155e-52,9.968228230126494e-30,1.0389503303236386e-45,1.5477312067199512e-22,8.485528229404666e-64,2.984647892918433e-42,3.6118896180814794e-47,8.109937058000475e-45,4.592273900653979e-59,8.87949378872595e-66,5.558836226673106e-67,2.475125198207283e-53,2.585266614068639e-63,3.4005139988499914e-52,1.2398171421338688e-86,3.76,0.0,0.9068401706857296,0.9999999999510061,1.7542198983610562e-36,1.3195988747455533e-39,1.2821174900713112e-13,1.282117490071312e-13,1.580840373939829e-29,1.4494909157977298e-33,4.899378712320206e-11,4.429959834264488e-33,9.762200027892958e-35,3.84760671892396e-17,1.286825017674135e-26,1.2652025897598463e-35,3.7839352785264325e-27,2.718745325177898e-15,3.287545040071425e-32,1.0410356423011332e-26,3.1969006699594226e-29,1.8626143535326026e-33,4.120326508708713e-30,4.7013780538492425e-28,2.690347989751587e-54,2.3468185691352646e-45,1.547731216267253e-22,7.1485308594543e-64,1.898988884945073e-28,1.7838056367833203e-28,4.51631819728304e-42,1.6019628860288776e-54,1.084499559342451e-51,8.942332467507255e-42,5.0665613662813825e-53,6.397011575322158e-75,3.7050881903096037e-79
1.390587821128178e-16,0.6474732987142935,1.1339328584518725e-21,1.2622828351222285e-24,4.1641702289295106e-26,6.108160083762872e-31,0.0,0.0,7.695126142743664e-17,4.363979688228497e-30,4.0966533299033256e-38,9.614400103825524e-40,1.644083464867351e-47,1.5733379354985678e-54,3.6779186227827456e-38,3.0702279195439983e-30,7.595994172283238e-28,6.634170901715455e-40,4.287369424988134e-52,7.466098490931261e-51,3.987311572578643e-29,8.311651957332483e-45,3.095472894383628e-22,3.1458457359141457e-62,2.387732478798051e-41,2.889534629460163e-46,6.488000904862594e-44,7.347725425950758e-58,3.2919162881104e-64,2.060840848556537e-65,3.960225484512281e-52,4.138443385082513e-62,5.440871807680142e-51,1.048316101195602e-84,3.76,0.0,0.9068401706856001,0.9999999999020119,1.4033842460576271e-35,1.0556853638536921e-38,2.564243675117048e-13,2.5642436751170505e-13,6.323393530045827e-29,5.79799312548734e-33,9.798789420155038e-11,1.7719929458411117e-32,3.904900365125814e-34,7.695239527535e-17,5.147326244288239e-26,9.544655403218808e-35,1.5135818092584277e-26,5.437509088131243e-15,1.3150247041454837e-31,4.164163749059194e-26,1.2787667704878748e-28,7.450496017603263e-33,1.648138985436956e-29,1.880560785541369e-27,4.093515941469844e-53,1.877465994948901e-44,3.095472932573029e-22,2.168439421492077e-62,7.595994172407791e-28,7.135258786703743e-28,3.613075996828506e-41,2.563163896905026e-53,1.735214703210495e-50,7.153909097332165e-41,8.106550516653674e-52,3.8778717569578963e-73,2.2460263796143256e-77
2.781180357535953e-16,0.647473298714323,2.2678988158763123e-21,2.5245700872173918e-24,1.6656723269104802e-25,2.443297263193879e-30,0.0,0.0,1.5390278377624855e-16,1.7455963144803097e-29,3.277332386857357e-37,7.691542835213779e-39,1.3152744513269666e-46,1.2586740637311592e-53,1.4711711761448817e-37,1.2280942794182226e-29,3.038405393840487e-27,5.3073524374765545e-39,3.429922209645637e-51,5.972896505589857e-50,1.5949286851459422e-28,6.649341284217859e-44,6.190956223656444e-22,1.0109803835130162e-60,1.9101916437216198e-40,2.311636965342245e-45,5.190421227218815e-43,1.1756472121145656e-56,1.057923206943956e-62,6.62292466743142e-64,6.336380882732621e-51,6.627879068188641e-61,8.705434416273985e-50,6.735939336362821e-83,3.76,0.0,0.9068401706853408,0.9999999998040237,1.1227107274807289e-34,8.445507962976887e-38,5.128496045207784e-13,5.128496045207795e-13,2.5293637419832006e-28,2.3192031259629603e-32,1.959760714356658e-10,7.087989803519514e-32,1.5619645124191968e-33,1.539050513352831e-16,2.058935728197198e-25,7.404936421998465e-34,6.05434262897029e-26,1.0875036613973914e-14,5.260112190152324e-31,1.6656697354894986e-25,5.115080077123556e-28,2.9802065527166904e-32,6.592572700170614e-29,7.522262264024174e-27,6.380791316979616e-52,1.5019772504087899e-43,6.190956376414437e-22,6.74845921354914e-61,3.038405393932994e-27,2.8541107312581097e-27,2.8904693720370532e-40,4.101080856326999e-52,2.776355093193174e-49,5.723144473104802e-40,1.2970522498451318e-50,2.4126480880780074e-71,1.3973827691353125e-75
5.562365430351502e-16,0.6474732987143823,4.535918492792571e-21,5.04914500169429e-24,6.662697774209979e-25,9.77341760935688e-30,0.0,0.0,3.078058284466328e-16,6.98239413574798e-29,2.6218697976300484e-36,6.153243286794379e-38,1.0522271653034555e-45,1.0069407141574932e-52,5.884692072543892e-37,4.9123832712469584e-29,1.2153637012394876e-26,4.2458881995519407e-38,2.743968227436436e-50,4.778324279237489e-49,6.379722852820562e-28,5.319480902550082e-43,1.2381922697983932e-21,3.2355761664104986e-59,1.5281555710606552e-39,1.849313417457061e-44,4.1523451829072724e-42,1.8810583128137235e-55,3.3858135939769716e-61,2.119623447947123e-62,1.013822541372703e-49,1.0624922101678419e-59,1.392872667304332e-48,4.312811480223537e-81,3.76,0.0,0.9068401706848224,0.9999999996080473,8.981699137222509e-34,6.756416384592718e-37,1.025700078538631e-12,1.0257000785386357e-12,1.0117467012622974e-27,9.27682412176594e-32,3.9195227821368294e-10,2.83519952211829e-31,6.247869146952315e-33,3.0781036300599866e-16,8.235753339779535e-25,5.831633603169489e-33,2.421740126944145e-25,2.1750091665403187e-14,2.1040475486234196e-30,6.662687412782771e-25,2.0460346219946496e-27,1.1920845901943206e-31,2.637032427339365e-28,3.008908725035895e-26,1.0074198113619256e-50,1.201583579835505e-42,1.2381923309016672e-21,2.129019124719251e-59,1.21536370131064e-26,1.1416457107372775e-26,2.3123789257767363e-39,6.561744260048602e-51,4.4421749156637514e-48,4.578522369951712e-39,2.0752868717937735e-49,1.5219537954479364e-69,8.815011023249776e-74
1.11247355759826e-15,0.6474732987145008,9.07230889490534e-21,1.0098296471903727e-23,2.6650807997035665e-24,3.909542432816168e-29,0.0,0.0,6.156119176784438e-16,2.792959429416763e-28,2.0974973917050685e-35,4.922598105282748e-37,8.417920258856252e-45,8.055531198549646e-52,2.353878233725248e-36,1.9649544835069935e-28,4.8614578820953423e-26,3.3967130004615557e-37,2.195218432753949e-49,3.822662236683994e-48,2.5518907635755215e-27,4.2555878526280126e-42,2.4763854909766377e-21,1.0353900335836716e-57,1.222525346172714e-38,1.4794524970450928e-43,3.3218794264379743e-41,3.009755917348915e-54,1.0834662721220076e-59,6.782832098076862e-61,1.6221173192063276e-48,1.7064831419014924e-58,2.2285987923259007e-47,2.7621814508033545e-79,3.76,0.0,0.9068401706837855,0.9999999992160952,7.18536462843862e-33,5.405137102698871e-36,2.051401026573157e-12,2.051401026573176e-12,4.046988721785678e-27,3.710731865382456e-31,7.839041010097536e-10,1.1340805263301842e-30,2.499151769857676e-32,6.156209845508274e-16,3.2943033941233555e-24,4.628380563090102e-32,9.68696663421436e-25,4.350020176723744e-14,8.416195522385129e-30,2.66507665854597e-24,8.18414360713531e-27,4.768345018756841e-31,1.0548136368566085e-27,1.203564249940213e-25,1.601066221563026e-49,9.612675720333968e-42,2.476385735389882e-21,6.764079560051807e-58,4.861457882653146e-26,4.566585478755579e-26,1.8499045091800415e-38,1.049880270519643e-49,7.107477310964906e-47,3.6628204739280067e-38,3.320461415035816e-48,9.669651498324912e-68,5.600569478055619e-72
1.6687105721613698e-15,0.6474732987146191,1.3609050345309067e-20,1.514744958347825e-23,5.663297751729842e-24,8.308033175383877e-29,0.0,0.0,9.234180068012977e-16,5.935039896456398e-28,5.997532743187793e-35,1.4075556349885224e-36,2.407016382667919e-44,2.3033788102919076e-51,5.00199204693932e-36,4.175528949096645e-28,1.0330599911109126e-25,9.712477956324731e-37,6.277032727348238e-49,1.0930426879074604e-47,5.422768886626777e-27,1.2168323791539505e-41,3.7145786384676334e-21,4.5773633220394304e-57,3.495659048820969e-38,4.392126341609021e-43,9.859729483592062e-41,1.1474769492946029e-53,4.789895706249808e-59,2.998622030079722e-60,5.970469916569069e-48,6.467794098008806e-58,8.496413122624572e-47,1.3711309632993647e-78,3.76,0.0,0.9068401706827487,0.9999999988241436,2.0545655879828639e-32,1.5455316823962694e-35,3.0771019746065054e-12,3.0771019746065446e-12,8.599851678027018e-27,7.885306479089046e-31,1.1758553330467506e-09,2.4099215638856616e-30,5.310702633920955e-32,9.234316042990541e-16,7.00039596830839e-24,1.3207157844227054e-31,2.0584807899392596e-24,6.52503118680474e-14,1.7884418795118328e-29,5.663288956785434e-24,1.7391308293606545e-26,1.0132741179089685e-30,2.2414793905464053e-27,2.557574501621925e-25,5.884112460081475e-49,2.748624979348772e-41,3.714579157845866e-21,3.098301452428286e-57,1.0330599912695712e-25,9.703995563653203e-26,5.289571707694375e-38,4.002669584069372e-49,2.709724946027251e-46,1.0493689060111987e-37,1.2238765698137918e-47,5.3264567503534805e-67,3.085032642857026e-71
2.2249475867244796e-15,0.6474732987147376,1.8146142844014486e-20,2.0196604336527298e-23,9.660920630420858e-24,1.4172927456681626e-28,0.0,0.0,1.2312240958151938e-15,1.0124480814302937e-27,1.265053487209309e-34,2.9689427445011707e-36,5.077128387562413e-44,4.858493367419682e-51,8.532810586448765e-36,7.122961675084452e-28,1.7622789779293791e-25,2.048643082410357e-36,1.3240259601183381e-48,2.305543829255872e-47,9.250606654435063e-27,2.566652165999696e-41,4.952771712271385e-21,1.564208208350829e-56,7.373358059807215e-38,9.570214775865823e-43,2.1480005546823836e-40,3.087409960724021e-53,1.636839094344112e-58,1.0247116152938675e-59,1.5142405760380882e-47,1.6866975404746036e-57,2.285887219940963e-46,5.802206415611334e-78,3.76,0.0,0.9068401706817119,0.9999999984321926,4.3336743164530404e-32,3.2599742703942124e-35,4.102802922638674e-12,4.102802922638741e-12,1.467033513930898e-26,1.345140615975183e-30,1.5678059743255644e-09,4.111043062550304e-30,9.059441587524942e-32,1.2312422222506786e-15,1.1941853032743763e-23,2.7826066042511387e-31,3.511526390121088e-24,8.700042196783306e-14,3.0508717351249166e-29,9.660905635159397e-24,2.9667528626162845e-26,1.728527624423638e-30,3.823700500712242e-27,4.362921624083889e-25,1.491019234162078e-48,5.797646726864114e-41,4.9527725982696175e-21,9.372944542313117e-57,1.7622789782630577e-25,1.655387578951412e-25,1.1157239848918802e-37,1.076947965798404e-48,7.290710209220264e-46,2.2172631439736915e-37,3.108268889228106e-47,1.8514738625708213e-66,1.0723558775525484e-70
3.337421615850699e-15,0.6474732987149745,2.722115173032986e-20,3.029491769540535e-23,2.0001710899376467e-23,2.934462732737894e-28,0.0,0.0,1.8468362735872713e-15,2.096145350272465e-27,3.45525378736701e-34,8.10910404641193e-36,1.3867371773119333e-43,1.3270052929137037e-50,1.766610142686119e-35,1.4747188198822123e-27,3.6485751151145163e-25,5.595480114996026e-36,3.616430654253913e-48,6.297155888980506e-47,1.9152207886928328e-26,7.010323807621972e-41,7.429157686939451e-21,9.617902447088731e-56,2.0138929556539897e-37,2.7779392642948965e-42,6.232996700079428e-40,1.2487936611593313e-52,1.0064521547683344e-57,6.300700026725126e-59,5.295373101859566e-47,6.213819224723562e-57,9.244153720986605e-46,5.2325616838027234e-77,3.76,0.0,0.9068401706796381,0.9999999976482922,1.1836609866935489e-31,8.904001723181798e-35,6.154204818700247e-12,6.154204818700384e-12,3.0373063135683884e-26,2.7849429367632377e-30,2.351705870412667e-09,8.511393257299576e-30,1.8756450405543918e-31,1.8468634539374138e-15,2.4724091911876035e-23,7.591314401825722e-31,7.27017002207021e-24,1.3050064216500042e-13,6.316442987462925e-29,2.0001679880822933e-23,6.142285481989416e-26,3.57870113393478e-30,7.916486915432655e-27,9.032875861111354e-25,5.209176038834169e-48,1.5835172931775392e-40,7.429159521286379e-21,4.31444925766381e-56,3.6485751160231615e-25,3.4272698270171177e-25,3.047388557674698e-37,4.355901129223162e-48,2.9488476974577485e-45,6.07661975818752e-37,1.0898414119413262e-46,1.0368955356025967e-65,6.005599166495658e-70
4.449895644976919e-15,0.6474732987152113,3.6297451546543386e-20,4.0393237091480316e-23,3.4017673178893185e-23,4.990975860277043e-28,0.0,0.0,2.4624484509586753e-15,3.564994411391203e-27,7.2295471382224035e-34,1.6966958720431178e-35,2.901548433056974e-43,2.7765389937743435e-50,3.004541186536557e-35,2.508110494577438e-27,6.205270955565092e-25,1.17076165877822e-35,7.566981746117753e-48,1.3175757261545846e-46,3.257289103949421e-26,1.4667943180993442e-40,9.905543390633275e-21,3.22875736869954e-55,4.213737918959319e-37,6.075041691760361e-42,1.3627867390786076e-39,3.382710355522936e-52,3.3786925911426155e-57,2.1151654736385486e-58,1.3231696166689554e-46,1.6163863290164665e-56,2.5038161108744426e-45,2.0653436234690376e-76,3.76,0.0,0.9068401706775643,0.9999999968643939,2.4766148660632704e-31,1.8630151087501868e-34,8.205606714757482e-12,8.205606714757718e-12,5.1656619421315903e-26,4.736458576671178e-30,3.1356035940786294e-09,1.447565136743515e-29,3.1899854139465808e-31,2.462484679017405e-15,4.2049206425368214e-23,1.5872716318685173e-30,1.236465563472681e-23,1.7400086235840114e-13,1.074261567186642e-28,3.4017620468526256e-23,1.0446419276536603e-25,6.0864402466424674e-30,1.3463871427809988e-26,1.5362556715646143e-24,1.300907856957084e-47,3.313248051468476e-40,9.905546510377038e-21,1.2874977092017072e-55,6.205270957462927e-25,5.828888275998695e-25,6.376156591878814e-37,1.1798939782930155e-47,7.987607889933252e-45,1.2747288748823398e-36,2.7289565928680807e-46,3.5369974893683576e-65,2.0485948651863913e-69
5.562369674103138e-15,0.6474732987154483,4.5375134502005165e-20,5.049156295671212e-23,5.1971319734723905e-23,7.625432482175091e-28,0.0,0.0,3.0780606279007887e-15,5.446506106830919e-27,1.3161114853358176e-33,3.088770044185181e-35,5.2822149714882316e-43,5.0545831120156795e-50,4.5902600040520473e-35,3.8318260891305855e-27,9.480252186364411e-25,2.1313269133868422e-35,1.37757734517577e-47,2.3985963529721202e-46,4.976401910641863e-26,2.670243106973e-40,1.2381928803997586e-20,8.725674123660565e-55,7.670949102211294e-37,1.1397608134009625e-41,2.556404598996437e-39,7.599323055737407e-52,9.130879685613524e-57,5.7162114996060374e-58,2.807248655271992e-46,3.5454729001896876e-56,5.624515234997045e-45,6.517111472016686e-76,3.76,0.0,0.9068401706754905,0.9999999960804977,4.508582911814317e-31,3.3915479522049904e-34,1.0257008610810077e-11,1.0257008610810435e-11,7.891963170958158e-26,7.236238424538067e-30,3.919498990156464e-09,2.2115525085638113e-29,4.873583805633597e-31,3.0781058970187418e-15,6.424168753094887e-23,2.8881877829873697e-30,1.8890400498209562e-23,2.1750108254776608e-13,1.6412289880181974e-28,5.197123927411173e-23,1.5959768578986102e-25,9.298716109985001e-30,2.0569753881301923e-26,2.3470516065779248e-24,2.758896206264762e-47,6.03164170126971e-40,1.2381933570261163e-20,3.187207191817262e-55,9.480252189815082e-25,8.905223965496161e-25,1.1607549902307019e-36,2.6505954908108283e-47,1.7943890109609216e-44,2.3248403137641052e-36,5.800011697544684e-46,9.863597691587261e-65,5.712900611435495e-69
