Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64)
1.3767026699764972e-06,0.6940360809660282,3.956000464839221e-08,2.596137677172242e-09,1.5154243993594723e-08,2.7852026868609117e-10,0.0,0.0,5.074602799907127e-06,3.825002668047883e-09,1.2976118463698513e-11,3.866514946008926e-16,3.118322759846251e-12,5.9752391334101724e-27,6.375254562104559e-20,3.752897066659896e-16,2.4910149036399302e-12,9.43454762264979e-12,3.3038923513122607e-15,1.0965447548097658e-16,3.4891871277685035e-07,2.7603283029769404e-13,8.777892460200886e-18,5.978519409196641e-20,4.341753028544558e-17,1.9057559521939563e-12,5.284139658710135e-12,1.1984528695773856e-17,4.534865757530752e-24,3.8533047207432977e-25,9.007082866988514e-19,1.1429705478294324e-18,1.4710350821979005e-12,1.1218336893222835e-22,3.76,0.0,0.593326176569612,0.9993358252529116,2.4099192477997297e-08,1.9039967745284774e-13,0.01818993718742761,0.01819063705008729,9.651953210643374e-10,9.638510166939757e-13,0.0006590749521198783,1.5713419491131107e-10,8.558487639556917e-10,1.709089151935531e-06,3.475629108014716e-06
1.4174119770830161e-06,0.694104277132719,4.1398880498633434e-08,2.732078189892807e-09,1.6071335101454668e-08,3.095302629251378e-10,0.0,0.0,5.220206510315756e-06,4.042230529498856e-09,1.4345928610798739e-11,4.490652888029682e-16,3.333095467581702e-12,7.052479963433695e-27,7.277970665465115e-20,4.220084375422274e-16,2.7603592987749174e-12,1.0346095716506048e-11,3.7642110074215114e-15,1.223792978994537e-16,3.697738042388046e-07,2.9317219265422293e-13,9.880191132183617e-18,7.266322009957113e-20,4.824866312894279e-17,2.116790291538357e-12,5.618608815760338e-12,1.3518589771934813e-17,5.750422737053131e-24,4.768356769271908e-25,1.0032932353106368e-18,1.231692550358854e-18,1.582442414646868e-12,1.3329816318210067e-22,3.76,0.0,0.5927964529570381,0.9993356777750322,2.6451838394484256e-08,2.1765750607564387e-13,0.01871948635263061,0.018720228071039433,9.933231079177284e-10,9.920077740175401e-13,0.0006590748548552704,1.7048782584595836e-10,9.557635127735332e-10,1.756568358340159e-06,3.5815986857435576e-06
1.458121284189535e-06,0.6941724125060784,4.325565685468559e-08,2.870248734136914e-09,1.7006660192040222e-08,3.428823564656492e-10,0.0,0.0,5.365560925935313e-06,4.264766864056699e-09,1.5810463907810276e-11,5.191022641292034e-16,3.5549887238348338e-12,8.285324193291409e-27,8.273180427879175e-20,4.727498241441752e-16,3.0488894378073715e-12,1.1314384170625303e-11,4.270852077161649e-15,1.3610730031339992e-16,3.912291701953045e-07,3.108257867145971e-13,1.1078271766581551e-17,8.775315192677622e-20,5.343921440934622e-17,2.3435498299067655e-12,5.963101723184773e-12,1.5194557905207324e-17,7.237830540946726e-24,5.861069238953172e-25,1.1139340160268274e-18,1.3241995937860257e-18,1.6983229786845093e-12,1.5754008314532151e-22,3.76,0.0,0.5922672020751911,0.9993355304569697,2.894365351608968e-08,2.477827103910512e-13,0.019248562106233585,0.019249346890134394,1.0214257488163717e-09,1.0201393594926356e-12,0.0006590747576960736,1.8450223646936036e-10,1.0639942876775364e-09,1.8040723580679891e-06,3.687614996033949e-06
1.498830591296054e-06,0.6942404871403542,4.51292696997673e-08,3.010584880812872e-09,1.795949786001489e-08,3.786704525684668e-10,0.0,0.0,5.510666493000384e-06,4.4925598235956905e-09,1.7372961708100464e-11,5.974059405008343e-16,3.783987842737589e-12,9.69048579452316e-27,9.366797494246091e-20,5.277094989715219e-16,3.3572752494160805e-12,1.2341082544871457e-11,4.826710600843072e-15,1.5088002498090589e-16,4.132843914664733e-07,3.2899337607114177e-13,1.2376841805752895e-17,1.0534194070083802e-19,5.900304435795351e-17,2.586656505256874e-12,6.3175911726381774e-12,1.7020770125510374e-17,9.046446308271304e-24,7.158534953618578e-25,1.2329927682743062e-18,1.4205222083865517e-18,1.81869338424647e-12,1.8525364295498355e-22,3.76,0.0,0.5917384234985139,0.9993353832971971,3.157728342921201e-08,2.809720365020804e-13,0.019777164870172965,0.019777993928885153,1.0495032661720555e-09,1.0482457955541624e-12,0.0006590746606412802,1.9918359835285834e-10,1.18094281348281e-09,1.8516021612657164e-06,3.7936806572867078e-06
1.5395398984025729e-06,0.6943085010897458,4.7018703611283244e-08,3.1530248727444582e-09,1.8929151398604052e-08,4.1698859626306847e-10,0.0,0.0,5.655523650471644e-06,4.725558010733253e-09,1.9036657609559926e-11,6.846504246735541e-16,4.020078080118034e-12,1.1285817234619248e-26,1.0564875853667549e-19,5.870850935119444e-16,3.6861831392885694e-12,1.342785562152917e-11,5.4347470825513575e-15,1.667389988448645e-16,4.359390490011145e-07,3.4767472408419784e-13,1.3780658025749731e-17,1.2574193176904373e-19,6.495402542107402e-17,2.8467346161227415e-12,6.682049902004744e-12,1.9005781530766993e-17,1.1232603233812779e-23,8.690877731698686e-25,1.3608360917553779e-18,1.5206895157933178e-18,1.94356833922132e-12,2.168089766520357e-22,3.76,0.0,0.5912101168019805,0.9993352362942329,3.435526562410412e-08,3.174285665807598e-13,0.020305295066002368,0.02030616960842505,1.0775556823762328e-09,1.0763271046166647e-12,0.0006590745636899132,2.1453754054447488e-10,1.3070142813193418e-09,1.8991587351891775e-06,3.899798178888192e-06
1.5802492055090918e-06,0.6943764544084046,4.892298958803264e-08,3.2975095156823542e-09,1.9914948624977883e-08,4.579309219114098e-10,0.0,0.0,5.800132830355829e-06,4.963710474517279e-09,2.0804785087526176e-11,7.815407040856733e-16,4.263244642612813e-12,1.3090335873079313e-26,1.1873605210025913e-19,6.510761415913137e-16,4.036275695504706e-12,1.457636339631337e-11,6.097985223238233e-15,1.8372570925932226e-16,4.5919272387711135e-07,3.668695938829604e-13,1.529452416362236e-17,1.4929203978511743e-19,7.13060358451836e-17,3.1244105738145726e-12,7.056450602721903e-12,2.1158363563276365e-17,1.3860324631817633e-23,1.0491467880166895e-24,1.4978349182272924e-18,1.6247293021313039e-18,2.072960760454714e-12,2.5260289131072025e-22,3.76,0.0,0.5906822815610916,0.9993350894466396,3.7280033282658886e-08,3.5736165504847684e-13,0.020832953114893405,0.020833874349508313,1.1055830198000657e-09,1.1043833090743713e-12,0.0006590744668410242,2.3056918238953692e-10,1.442617028025378e-09,1.94674300590497e-06,4.005969965230775e-06
1.6209585126156107e-06,0.6944443471504339,5.0841202973763876e-08,3.4439820741137047e-09,2.0916241587830775e-08,5.01591604349034e-10,0.0,0.0,5.944494458011252e-06,5.206966706166396e-09,2.2680575151301026e-11,8.888129260524107e-16,4.5134726953091925e-12,1.51242488034209e-26,1.3299306464104975e-19,7.198839902100662e-16,4.4082114178913074e-12,1.5788261070583666e-11,6.819509713178051e-15,2.0188158194191966e-16,4.83044997301827e-07,3.8657774836633946e-13,1.6923288726728883e-17,1.7635891895317354e-19,7.807295365484188e-17,3.4203126696284663e-12,7.440765926707473e-12,2.3487502289435904e-17,1.700208322799202e-23,1.2597143356389335e-24,1.6443643883202815e-18,1.7326680881996128e-18,2.2068818799276214e-12,2.9305993416587953e-22,3.76,0.0,0.5901549173518659,0.9993349427530206,4.0353919027392e-08,4.009868620862674e-13,0.021360139437636358,0.02136110857251046,1.1335853007944604e-09,1.132414431301234e-12,0.0006590743700936915,2.472831647144042e-10,1.5881622352130844e-09,1.994355859941458e-06,4.1121983196597e-06
1.6616678197221296e-06,0.694512179369889,5.2772461471919896e-08,3.5923881714315545e-09,2.1932406186533574e-08,5.480648133531074e-10,0.0,0.0,6.088608952439724e-06,5.45527663486174e-09,2.4667256022199056e-11,1.0072346636502325e-15,4.770747368745209e-12,1.7408976167978332e-26,1.4848427316580447e-19,7.937117173061836e-16,4.8026444698918224e-12,1.706519904467025e-11,7.602464088115375e-15,2.2124796100571642e-16,5.074954506125051e-07,4.06798950203843e-13,1.8671842970186856e-17,2.073381269395859e-19,8.526865100334255e-17,3.7350708562459255e-12,7.834968492951566e-12,2.600239668335968e-17,2.0739606443053063e-23,1.5048436266907458e-24,1.8008037330369616e-18,1.844531196739799e-18,2.345341346205966e-12,3.386334739131373e-22,3.76,0.0,0.5896280237508361,0.9993347962120195,4.357915861079793e-08,4.4852588477285853e-13,0.021886854454640958,0.021887872697428812,1.161562547690109e-09,1.1604204936509668e-12,0.0006590742734470207,2.646836794312719e-10,1.744063646846224e-09,2.041998145887371e-06,4.21848544833206e-06
1.7023771268286486e-06,0.6945799511207779,5.471592324795224e-08,3.742675694273362e-09,2.2962841716535164e-08,5.974446712534877e-10,0.0,0.0,6.232476726565379e-06,5.708590623589337e-09,2.6768052832549307e-11,1.1376051692538966e-15,5.03505376499155e-12,1.9967173002196865e-26,1.6527537998343666e-19,8.727640561308835e-16,5.220224451883556e-12,1.8408822912287067e-11,8.450048651907867e-15,2.418660909670585e-16,5.325436652766691e-07,4.2753296183647134e-13,2.054511903522437e-17,2.4265528124099333e-19,9.290698888413145e-17,4.0693165427249165e-12,8.239030893702866e-12,2.8712456914845664e-17,2.5164728589446605e-23,1.7889804475337453e-24,1.9675361596753618e-18,1.960342816719459e-18,2.4883473211084275e-12,3.8980679637413235e-22,3.76,0.0,0.5891016003350431,0.9993346498223183,4.6957894536184934e-08,5.002064860743959e-13,0.02241309858593701,0.022414167143882932,1.1895147827975231e-09,1.1884015184570823e-12,0.0006590741769001423,2.827744976301725e-10,1.9107373043909745e-09,2.08967067593784e-06,4.324833463982371e-06
1.7430864339351675e-06,0.6946476624570598,5.6670785115993684e-08,3.894794700909788e-09,2.4006970352089304e-08,6.498252135248918e-10,0.0,0.0,6.3760981875009015e-06,5.966859465032349e-09,2.898618734504852e-11,1.2807556165898982e-15,5.306376962604047e-12,2.2822749658734505e-26,1.8343327133841161e-19,9.57247325910483e-16,5.661596194951968e-12,1.982077345599584e-11,9.365518467655634e-15,2.6377710058756884e-16,5.581892228925234e-07,4.4877954547761813e-13,2.2548088240849965e-17,2.827672069677315e-19,1.0100181218855226e-16,4.4236824025226026e-12,8.652925700225308e-12,3.1627302642109435e-17,3.0380290893575465e-23,2.116986807831511e-24,2.1449487422079033e-18,2.0801260646011814e-18,2.635906571589474e-12,4.470942147266579e-22,3.76,0.0,0.588575646682029,0.9993345035826358,5.049217960399531e-08,5.562624218867106e-13,0.022938872251175094,0.022939992331115037,1.2174420284070704e-09,1.2163575280329262e-12,0.0006590740804522108,3.0155899619819124e-10,2.088601298717964e-09,2.1373742273883407e-06,4.431244389591094e-06
1.8245050481482053e-06,0.6947829041014008,6.06116795087224e-08,4.204337744054473e-09,2.6134106513284842e-08,7.639638491942066e-10,0.0,0.0,6.66260377067893e-06,6.498067001102739e-09,3.378733817355837e-11,1.6088819926518647e-15,5.870013981719274e-12,2.9528072904559874e-26,2.2412263749197413e-19,1.1433395018672054e-15,6.61826938628872e-12,2.2856193628142357e-11,1.1413396522200606e-14,3.1164161253390734e-16,6.112706940279134e-07,4.928094765065094e-13,2.6963178286241017e-17,3.7936550434418037e-19,1.1861618762010012e-16,5.195310622605583e-12,9.510102742208814e-12,3.811086646593408e-17,4.365500449261176e-23,2.926283272451611e-24,2.5333813876968788e-18,2.3316948878341457e-18,2.944705501692745e-12,5.822305317814327e-22,3.76,0.0,0.5875251469769871,0.9993342115483755,5.803518030756574e-08,6.82464831712124e-13,0.02398900986018754,0.02399023660299829,1.2732216401935257e-09,1.2721945906465646e-12,0.000659073887849923,3.412207181257576e-10,2.479581569388119e-09,2.2328773376384474e-06,4.644262634846043e-06
1.8977818009399392e-06,0.6949044155036948,6.41901469577283e-08,4.488730583215574e-09,2.8090010515384395e-08,8.778913122057515e-10,0.0,0.0,6.919620378332509e-06,6.99261438739489e-09,3.854191173010953e-11,1.9569030162757216e-15,6.401134725609774e-12,3.6846121663543995e-26,2.661113315661543e-19,1.3314963787687772e-15,7.567008168461192e-12,2.5838110734695205e-11,1.3522363346815436e-14,3.595510742179365e-16,6.610827362274416e-07,5.341870205987647e-13,3.143093169002392e-17,4.879639216995371e-19,1.361687117180666e-16,5.964953789062674e-12,1.0314913497544649e-11,4.474717380683428e-17,5.959728157509685e-23,3.862842681238072e-24,2.9234555703159642e-18,2.5719017438655107e-18,3.23823905818832e-12,7.305983979354711e-22,3.76,0.0,0.5865812996031516,0.9993339492184482,6.537473643399459e-08,8.134757124484097e-13,0.02493252891657364,0.024933855779282508,1.3233380499243863e-09,1.322362618347133e-12,0.0006590737148382433,3.7931532299927493e-10,2.8739631332813688e-09,2.318943363156426e-06,4.836212788150967e-06
1.9710585537316734e-06,0.6950257319996537,6.77946508433828e-08,4.778371090911841e-09,3.008227681471125e-08,1.0029958657227913e-09,0.0,0.0,7.1758450227326064e-06,7.502469439791034e-09,4.372658444809884e-11,2.3607399594536257e-15,6.954757176651323e-12,4.555878838691508e-26,3.1361866062821106e-19,1.5405244683194127e-15,8.602624799707367e-12,2.906670354323228e-11,1.5904206673623123e-14,4.1228243106908365e-16,7.128236686207297e-07,5.772215896359021e-13,3.6397843207882223e-17,6.207474686227449e-19,1.5541437291491192e-16,6.80966567047764e-12,1.1151154255531025e-11,5.220598652592688e-17,8.030872475974368e-23,5.038768644743641e-24,3.354319285860643e-18,2.8252930361396566e-18,3.5465754762696982e-12,9.08313219937022e-22,3.76,0.0,0.5856389677130522,0.9993336873561729,7.324645305415015e-08,9.625639138046568e-13,0.025874530172072516,0.025875961058544044,1.3733738394248608e-09,1.372449942800682e-12,0.0006590735421350089,4.196944749999598e-10,3.311174210618906e-09,2.4051205383538267e-06,5.028394494187083e-06
2.0443353065234075e-06,0.6951468539022417,7.142169319102115e-08,5.0730357598967975e-09,3.2108282586212705e-08,1.1398185330647999e-09,0.0,0.0,7.431279898985373e-06,8.027360194367645e-09,4.935999319692229e-11,2.8264229355345414e-15,7.530793933692598e-12,5.585311825891139e-26,3.6707257855223466e-19,1.7716771768991974e-15,9.728686819149357e-12,3.255136686373695e-11,1.8579651347343413e-14,4.700697832165314e-16,7.664910558662468e-07,6.219117887389765e-13,4.1894144397034205e-17,7.816561394816032e-19,1.7643279298455318e-16,7.733160642160182e-12,1.2018664933960544e-11,6.055075828122604e-17,1.0692380991221367e-22,6.500735678605964e-24,3.828356850568217e-18,3.091971844297241e-18,3.869714272384308e-12,1.1196481400219944e-21,3.76,0.0,0.5846981488603912,0.9993334259552147,8.165949289842825e-08,1.131299245313664e-12,0.026815016060456325,0.026816554872218266,1.4233291379683762e-09,1.4224566934138614e-12,0.0006590733697360397,4.623666242532875e-10,3.793699896363852e-09,2.4914123127128313e-06,5.220816750229622e-06
2.1176120593151417e-06,0.6952677815239204,7.506806250542425e-08,5.372517762498217e-09,3.416559496293121e-08,1.2888971341066353e-09,0.0,0.0,7.685927158643727e-06,8.567018886563921e-09,5.5460722864537225e-11,3.360333441579534e-15,8.129157597316715e-12,6.793052839381027e-26,4.26910662977358e-19,2.0262207718382797e-15,1.0948701142120707e-11,3.6301444935286184e-11,2.1569861673342727e-14,5.331452141360232e-16,8.220824640260371e-07,6.682562207147587e-13,4.795038437336048e-17,9.75045178558843e-19,1.9930313246972128e-16,8.739154862648702e-12,1.2917285583209322e-11,6.9847007705317e-17,1.4078175165119903e-22,8.301810722454572e-24,4.3479858366962595e-18,3.3720339187524773e-18,4.207646149353364e-12,1.3692957791332463e-21,3.76,0.0,0.5837588406037509,0.9993331650095161,9.062232749374164e-08,1.3213081524647346e-12,0.02775398901156385,0.027755639647814013,1.4732040746194308e-09,1.4723829993841652e-12,0.0006590731976373407,5.07337749966492e-10,4.324031891163031e-09,2.5778218709963026e-06,5.413487866648148e-06
2.190888812106876e-06,0.6953885151766527,7.873081093056349e-08,5.676625754608747e-09,3.6251959006129325e-08,1.45076591281432e-09,0.0,0.0,7.93978891303862e-06,9.121181881227327e-09,6.204730358997421e-11,3.969207678988916e-15,8.749760810198495e-12,8.200700017059067e-26,4.93579575803604e-19,2.3054338244147518e-15,1.2266112731413261e-11,4.032623147026817e-11,2.489641552990591e-14,6.017386915017817e-16,8.795954605731762e-07,7.162534860740328e-13,5.459741586316158e-17,1.2057046761710705e-18,2.241040425055502e-16,9.831364331246661e-12,1.3846856448734335e-11,8.016228723012303e-17,1.8345212899343028e-22,1.0501957839670133e-23,4.915655639390211e-18,3.6655684007122855e-18,4.560354050236386e-12,1.6623917467444722e-21,3.76,0.0,0.582821040506514,0.999332904513277,1.001427877923385e-07,1.5342721676912124e-12,0.028691451451310527,0.02869321780892136,1.522998778234121e-09,1.522228989700465e-12,0.0006590730258350867,5.546116596590848e-10,4.904665956955964e-09,2.664352153255196e-06,5.606415517974929e-06
2.26416556489861e-06,0.695509055171901,8.240723322951241e-08,5.985182766592976e-09,3.8365286031357476e-08,1.6259552182572597e-09,0.0,0.0,8.192867236340646e-06,9.68958960407567e-09,6.913820837061722e-11,4.660139726204265e-15,9.392516292368636e-12,9.831323511372492e-26,5.675345700156241e-19,2.6106067507763766e-15,1.3684303634665581e-11,4.463496971779679e-11,2.858128075243289e-14,6.760779943390634e-16,9.39027614399202e-07,7.659021830500142e-13,6.186638364039125e-17,1.4788786621423684e-18,2.5091362324675117e-16,1.1013503196087496e-11,1.4807218026197726e-11,9.156615217144316e-17,2.367623407275674e-22,1.3168549845729614e-23,5.53384614706718e-18,3.972658474415453e-18,4.9278141062206415e-12,2.0045386624591057e-21,3.76,0.0,0.5818847461367902,0.9993326444609364,1.1022811145922062e-07,1.7719263525906554e-12,0.029627405801698092,0.029629291775219307,1.5727133774606585e-09,1.5719947931435264e-12,0.0006590728543256069,6.041902565359569e-10,5.538099690128926e-09,2.7510058733888335e-06,5.7996067904683455e-06
2.337442317690344e-06,0.6956294018206288,8.609484741273739e-08,6.298025170059829e-09,4.0503642347385346e-08,1.8149912318204544e-09,0.0,0.0,8.44516416837782e-06,1.0271986474504055e-08,7.675185099751058e-11,5.440584594805649e-15,1.0057336871899558e-11,1.1709479117692978e-25,6.492390414900997e-19,2.9430414497634955e-15,1.520659233737127e-11,4.9236852543822883e-11,3.264679370644171e-14,7.563886643477016e-16,1.0003764958215103e-06,8.172009076168836e-13,6.978871543156172e-17,1.8002836948557325e-18,2.7980938833198647e-16,1.2289282281254664e-11,1.5798211110105427e-11,1.041301300781653e-16,3.028268688932128e-22,1.6376886027971704e-23,6.205066505010111e-18,4.293381950197686e-18,5.309996482327606e-12,2.4018306699910067e-21,3.76,0.0,0.5809499550673469,0.999332384847153,1.208849870373181e-07,2.0360577373050814e-12,0.03056185448082378,0.03056386396248329,1.6223480007398643e-09,1.6216805382865007e-12,0.0006590726831053796,6.560737767446979e-10,6.226830569975008e-09,2.837785536375991e-06,5.993068226428599e-06
2.410719070482078e-06,0.6957495554333023,8.979137694040118e-08,6.615001718669926e-09,4.266523848191515e-08,2.018395737545768e-09,0.0,0.0,8.696681717220768e-06,1.08681208397323e-08,8.490658429658698e-11,6.318361185212127e-15,1.074413551164871e-11,1.38612199316619e-25,7.391641242902428e-19,3.3040510186092275e-15,1.6836233406173253e-11,5.414102252672588e-11,3.711563995211394e-14,8.428939744850084e-16,1.0636396765907178e-06,8.70148253508377e-13,7.839611470853421e-17,2.1761269341362865e-18,3.108682349764829e-16,1.3662407818323091e-11,1.6819676836766176e-11,1.1792769035541068e-16,3.840783956972208e-22,2.0210714304512373e-23,6.931853966940613e-18,4.627811787614723e-18,5.706866131204901e-12,2.8608784459349166e-21,3.76,0.0,0.5800166648755453,0.999332125666791,1.321195950323499e-07,2.328503761750309e-12,0.03149479990288925,0.03149693678259262,1.671902776305632e-09,1.6712863534953934e-12,0.0006590725121710181,7.102610009310871e-10,6.973354263664551e-09,2.924693454214228e-06,6.1868058653309826e-06
2.4839958232738123e-06,0.6958695163198879,9.349473433332837e-08,6.935972657213192e-09,4.484841897763465e-08,2.236685929506917e-09,0.0,0.0,8.947421861559958e-06,1.1477744910227835e-08,9.362069863204171e-11,7.301655170285028e-15,1.1452825333073696e-11,1.6314105503713048e-25,8.377883264355324e-19,3.694959534781793e-15,1.857641737521111e-11,5.935657206620398e-11,4.201083686725688e-14,9.358149120641232e-16,1.1288147298979867e-06,9.24742812236418e-13,8.772055503237278e-17,2.6131237013502985e-18,3.441664188099814e-16,1.513658035313482e-11,1.7871456722528477e-11,1.3303421416494667e-16,4.833007559531324e-22,2.476275630514053e-23,7.716772826566891e-18,4.9760165673606786e-18,6.1183834664389945e-12,3.3888346853261685e-21,3.76,0.0,0.5790848731432786,0.999331866914903,1.439376460969601e-07,2.6511507245552116e-12,0.03242624447820922,0.03242851264353787,1.7213778321853917e-09,1.7208123669295307e-12,0.0006590723415192559,7.667494436501216e-10,7.780163150944158e-09,3.011731760675195e-06,6.380825281992102e-06
2.5572725760655465e-06,0.6959892847898573,9.72030060722343e-08,7.260808894675874e-09,4.705165279513691e-08,2.470374251639978e-09,0.0,0.0,9.197386552893161e-06,1.210061469636409e-08,1.0291242064173764e-10,8.399021824850004e-15,1.2183319637567933e-11,1.9097209341096904e-25,9.455972033386015e-19,4.117101892595103e-15,2.0430270842130143e-11,6.489254350396812e-11,4.7355718089403374e-14,1.0353701745542818e-15,1.195899230382312e-06,9.809831731097705e-13,9.779427580372785e-17,3.1185145282697402e-18,3.797795329113419e-16,1.6715493807505625e-11,1.895339269763e-11,1.495269646068258e-16,6.036637259857224e-22,3.0135234117438304e-23,8.562413420286906e-18,5.338060914081056e-18,6.544504964588794e-12,3.993420051428047e-21,3.76,0.0,0.5781545774569176,0.9993316085867178,1.5634441647171594e-07,3.0059322443508714e-12,0.03335619061321978,0.03335859394942801,1.7707732962005587e-09,1.7702587065420045e-12,0.0006590721711469471,8.255355223732531e-10,8.64974504397709e-09,3.0989024249607984e-06,6.575131621946996e-06
2.6305493288572806e-06,0.6961088611521845,1.0091443867910145e-07,7.589391235540379e-09,4.927352431013746e-08,2.719968266022855e-09,0.0,0.0,9.44657771753887e-06,1.2736489946275934e-08,1.1279991217851774e-10,9.619388816579817e-15,1.2935531925406828e-11,2.224112548180113e-25,1.0630830666862938e-18,4.571823689819247e-15,2.2400856745000983e-11,7.075792925492138e-11,5.3173919657802095e-14,1.1417761768020447e-15,1.264890754137767e-06,1.0388679232527096e-12,1.0864977926571036e-16,3.700081700906466e-18,4.1778249066855267e-16,1.84028346780497e-11,2.0065327135954338e-11,1.6748505718488915e-16,7.487596438625087e-22,3.6440397846327835e-23,9.47139119397045e-18,5.714005875822197e-18,6.985183702036269e-12,4.682949575166315e-21,3.76,0.0,0.5772257754072567,0.9993313506776254,1.6934478086786626e-07,3.394827736905328e-12,0.03428464071048648,0.03428718310049768,1.8200892959669526e-09,1.819625500080093e-12,0.0006590720010510537,8.866147074642394e-10,9.584582079955454e-09,3.1862072643429308e-06,6.769729634234397e-06
2.7038260816490148e-06,0.6962282457153486,1.0462742589960702e-07,7.921609664717988e-09,5.151272487692208e-08,2.985970546545358e-09,0.0,0.0,9.694997258487928e-06,1.3385134084885653e-08,1.233012694377452e-10,1.097205896907222e-14,1.3709375912348535e-11,2.5777973639642447e-25,1.1907447264792388e-18,5.060481157800292e-15,2.4491174798516972e-11,7.696167194775927e-11,5.948936773703118e-14,1.2552470671098591e-15,1.3357868787207071e-06,1.0983956476236815e-12,1.2031982850985085e-16,4.3661653052263165e-18,4.582495120363045e-16,2.0202281358725488e-11,2.1207102881048082e-11,1.8698943055843935e-16,9.226418618399383e-22,4.3801053105950784e-23,1.0446345830076144e-17,6.103909266262007e-18,7.440369832144752e-12,5.466359491527749e-21,3.76,0.0,0.5762984645894664,0.999331093183167,1.8294324295154845e-07,3.819860910745787e-12,0.0352115971687123,0.035214282493114195,1.869325958895221e-09,1.86891287508569e-12,0.0006590718312286297,9.499816550942813e-10,1.0587149769124035e-08,3.273647955851969e-06,6.964623701756497e-06
2.777102834440749e-06,0.6963474387873325,1.0834049690512292e-07,8.257362682905666e-09,5.376804493675433e-08,3.2688785951158396e-09,0.0,0.0,9.942647057105483e-06,1.4046314154070331e-08,1.3443452225115913e-10,1.2466713008096926e-14,1.4504765544140667e-11,2.9741403054012533e-25,1.329087263772964e-18,5.584441128332512e-15,2.670416206808466e-11,8.351266457393405e-11,6.632626780701974e-14,1.375994750063804e-15,1.4085851831569326e-06,1.1595649290339425e-12,1.328374464099927e-16,5.1256787848302084e-18,5.012541127781444e-16,2.2117503573700358e-11,2.23785632688767e-11,2.0812281758121883e-16,1.1298650254800566e-21,5.235108751075305e-23,1.1489940430788811e-17,6.5078259691715544e-18,7.910011008852808e-12,6.353234498652917e-21,3.76,0.0,0.5753726426030451,0.9993308360990228,1.971439635814804e-07,4.2830982836347385e-12,0.036137062382745194,0.03613989451978459,1.9184834121912567e-09,1.918120958895719e-12,0.000659071661676827,1.01563032531312e-09,1.1659916181082596e-08,3.361226047078115e-06,7.15981786937171e-06
2.850379587232483e-06,0.6964664406756262,1.1205230543332959e-07,8.596556689802061e-09,5.603836665741924e-08,3.569184777679657e-09,0.0,0.0,1.0189528974695327e-05,1.4719800753940305e-08,1.46217633527943e-10,1.411341230076416e-14,1.5321615009265767e-11,3.416659586653295e-25,1.4786218316645568e-18,6.1450810307305206e-15,2.904269366142207e-11,9.041975064399634e-11,7.370909520090177e-14,1.5042289147617894e-15,1.4832832479488067e-06,1.2223743481661606e-12,1.462359153552805e-16,5.9881240220112164e-18,5.468690964130004e-16,2.4152161907730522e-11,2.357955214771301e-11,2.3096971662801355e-16,1.3755271696327242e-21,6.223599525107012e-23,1.2604860750735838e-17,6.92580820999917e-18,8.394052762756222e-12,7.353835424074328e-21,3.76,0.0,0.5744483070517782,0.9993305794210025,2.119507869443071e-07,4.786647722108908e-12,0.037061038743585725,0.0370640215691625,1.9675617828565804e-09,1.967249878642517e-12,0.0006590714923928861,1.0835540868976596e-09,1.2805341253573457e-08,3.448942966149154e-06,7.355315869871199e-06
2.923656340024217e-06,0.6965852516872257,1.1576161978956619e-07,8.939105411876397e-09,5.832265708585427e-08,3.88737627751133e-09,0.0,0.0,1.0435644853938211e-05,1.5405367985197814e-08,1.586684988254008e-10,1.5922601596110154e-14,1.6159838750170827e-11,3.9090269961529087e-25,1.6398654822552743e-18,6.743788914289733e-15,3.150958351892725e-11,9.769172435042527e-11,8.166258687578602e-14,1.6401570675876984e-15,1.5598786550823257e-06,1.2868224835929786e-12,1.6054877756289612e-16,6.963605954910931e-18,5.951665485555883e-16,2.630990742220127e-11,2.480991389544188e-11,2.5561636320852564e-16,1.6653136176230966e-21,7.361339899966133e-23,1.379381447415944e-17,7.357905802201288e-18,8.892438834770096e-12,8.479127281450175e-21,3.76,0.0,0.5735254555436973,0.9993303231450343,2.2736726473241079e-07,5.332657005976679e-12,0.03798352863839431,0.03798666602605504,2.0165611976887398e-09,2.0162997612542333e-12,0.0006590713233741153,1.1537458100991686e-09,1.4025876209233916e-08,3.536800030947333e-06,7.5511211479899335e-06
