Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977)
5.9204569075446255e-05,0.4715237180031147,2.9919458087045866e-11,6.239571036238123e-13,7.268924744315459e-10,2.2625961013710043e-09,0.0,0.0,1.4325666815775286e-07,1.2433502033210203e-10,3.962926016254558e-10,2.1650362185863708e-15,8.705308159502116e-20,1.1787600858887843e-33,2.573149087685211e-27,8.833050598733154e-20,4.7947651517854995e-11,1.028663999592138e-12,4.7493144540564156e-24,1.613592331144234e-26,2.1779162693752513e-13,5.3197603927575e-23,1.8763080693421447e-20,2.1908409531183162e-16,1.8535924129822137e-16,7.117219298047179e-15,2.756995027657895e-22,4.130271374171109e-19,1.4699260156677059e-18,1.4834076669459887e-21,2.1836600236211924e-19,3.1818499657192285e-24,1.2202204188628573e-16,7.715800730633355e-17,3.76,0.0,0.845537713815687,0.9999862491199952,9.625373146178393e-08,3.064739211566526e-11,3.500833208042544e-05,3.500873172563292e-05,1.133500972055833e-16,1.8164129197442653e-21,1.3510407277482116e-05,1.2048047581237197e-15,5.073685538365323e-13,5.396280078817388e-09,2.6185085283206727e-10,8.035823646257382e-08,3.897145064042317e-08,5.657336833689556e-09,6.192730947937749e-16,9.626396205510758e-08,2.7569695921266384e-14,1.4755844259760414e-16,1.1894717488187597e-14,2.9942581697709963e-12,9.461468867480333e-18,1.8317848181270405e-16,1.6552321666846461e-13,5.203923957974023e-16,7.732177566755116e-11,2.6678880629950133e-10,1.5680332058055398e-15,3.2087470040712493e-15,1.0944260238941956e-23,2.0132769975539733e-13,1.4802387194794118e-14,4.0284329526849813e-16,1.3331850784230034e-22,1.6594044540137292e-22,2.840601605101023e-23,1.9209089342251077e-17,7.674231877218547e-24,5.015908576685648e-20,1.1974784910462058e-22,3.2818310640943185e-12,2.1917363378510975e-24,1.0470284760327276e-24,8.716323654779995e-18,6.4914670301085326e-15
6.256003039822342e-05,0.4715238851581902,2.9967301952995495e-11,6.253409566828191e-13,7.268986457330438e-10,2.4074354872802203e-09,0.0,0.0,1.5207813944604577e-07,1.4003094998103507e-10,4.4504026473921196e-10,2.4896122871602903e-15,9.523197867968533e-20,-5.938160636072531e-34,2.664414875266513e-27,9.25553589132366e-20,4.963009633378722e-11,1.1389314820213662e-12,5.331093222696828e-24,1.8021161424431263e-26,2.431780434471677e-13,5.940261537631867e-23,1.8990556863687818e-20,2.4449797902964276e-16,1.9442952149095904e-16,7.975349502698834e-15,3.0265143473584583e-22,4.647339294858744e-19,1.695134627991592e-18,1.6038648635599678e-21,2.290119320400016e-19,3.405830931239642e-24,1.2938943039784425e-16,8.67913391843759e-17,3.76,0.0,0.8455357193414385,0.9999862344736319,1.0207322467635846e-07,3.396578943118606e-11,3.6992410515648683e-05,3.6992859294896524e-05,1.1977481335347193e-16,1.9194505672781608e-21,1.3510407079601068e-05,1.2735131784669489e-15,5.548701108130809e-13,5.397246575597227e-09,2.618989236458394e-10,8.540770001520145e-08,4.141215517329493e-08,5.65732778810725e-09,6.551839670300807e-16,1.0201421503616198e-07,2.941798796571185e-14,1.6481576852652791e-16,1.305367636238001e-14,2.9948250535131633e-12,1.0078888803048455e-17,1.9591610930401681e-16,1.7608531167576617e-13,5.619162357934102e-16,8.216414596581245e-11,2.6683649638777444e-10,1.7651783831864264e-15,3.774261082388425e-15,1.2221436188161356e-23,2.2465402344861318e-13,1.6524598566756847e-14,4.3629046061816985e-16,1.4433517356029543e-22,1.793975942602854e-22,3.0668998012042593e-23,2.1678517363544798e-17,8.30549719501913e-24,5.4084747847474644e-20,1.2561338069223496e-22,3.2824521637275357e-12,2.2990193482342137e-24,1.200290640150109e-24,9.260861332676588e-18,7.775035057106312e-15
6.591549172100058e-05,0.4715240523131314,3.001512706040586e-11,6.267245305464194e-13,7.269049593758264e-10,2.5525058947676743e-09,0.0,0.0,1.6089977174868404e-07,1.5666727399500864e-10,4.966162084695601e-10,2.83865622077258e-15,1.0358245780531095e-19,4.7619719853176255e-34,2.7505145321030836e-27,9.678350492404478e-20,5.121343785629323e-11,1.2528647924141426e-12,5.947962080798844e-24,2.00109141378432e-26,2.699635793053356e-13,6.594982189825234e-23,1.9206275036795085e-20,2.7102635634915893e-16,2.0327590338166965e-16,8.882885716818199e-15,3.3082129786646886e-22,5.198389084208775e-19,1.935658055982921e-18,1.7215252196311345e-21,2.393912815343736e-19,3.633892472322157e-24,1.3675694900118656e-16,9.698924096982005e-17,3.76,0.0,0.8455337248705231,0.999986219826139,1.0789275918628742e-07,3.7395188492704234e-11,3.897648424796187e-05,3.897698500963554e-05,1.2619951427269748e-16,2.0224879705920925e-21,1.3510406881704748e-05,1.3422618649880765e-15,6.034561993996804e-13,5.398208587615653e-09,2.6194677574834473e-10,9.04580861234929e-08,4.385329479168912e-08,5.65731881457716e-09,6.911772098826662e-16,1.0776164905237813e-07,3.129904902533115e-14,1.8302868128923422e-16,1.4264603063252848e-14,2.9953910279929212e-12,1.0696753813334467e-17,2.0866670614151945e-16,1.866493152356928e-13,6.035483800174559e-16,8.700734726696245e-11,2.668839641325182e-10,1.9740890230138465e-15,4.396948752996511e-15,1.3569116239843548e-23,2.4921391608202415e-13,1.8338251271600086e-14,4.698371570723801e-16,1.553841456442562e-22,1.9289629291682645e-22,3.293790677138235e-23,2.4297948966781267e-17,8.938587338855292e-24,5.802110625696276e-20,1.3148279026071883e-22,3.2830722822842354e-12,2.4063736465832308e-24,1.3645004969768363e-24,9.8054960824078e-18,9.217764228247095e-15
6.927095304377775e-05,0.47152421946793815,3.006293553397366e-11,6.281078875807644e-13,7.269114171036678e-10,2.697807240477797e-09,0.0,0.0,1.6972155740359997e-07,1.7424431211081764e-10,5.510191443071418e-10,3.212231645919487e-15,1.12094391608502e-19,-1.5901966456836964e-33,2.831803285881087e-27,1.0101587323253184e-19,5.270438996566016e-11,1.3702535508280255e-12,6.6002247587755125e-24,2.2105188101032176e-26,2.981482318768489e-13,7.283922319978892e-23,1.9411039355303277e-20,2.9863508077836926e-16,2.1191034844712286e-16,9.840020243164669e-15,3.6020967797079816e-22,5.783979275825587e-19,2.191058431200081e-18,1.8361126392268036e-21,2.4951846056833956e-19,3.866067008058562e-24,1.441246082894081e-16,1.0775172014957965e-16,3.76,0.0,0.845531730402946,0.9999862051775227,1.1371233616982613e-07,4.092908233892239e-11,4.096055327736583e-05,4.096110886847356e-05,1.3262419996326258e-16,2.1255251296861195e-21,1.3510406683793257e-05,1.4110508589631265e-15,6.530430047089984e-13,5.399166500811589e-09,2.619944280025281e-10,9.550939085498322e-08,4.6294867592861176e-08,5.657309909807854e-09,7.272528424051691e-16,1.1350626558774639e-07,3.321287953949402e-14,2.0219764695828684e-16,1.5527498287829653e-14,2.995956311101797e-12,1.1315062356934553e-17,2.2143021885962094e-16,1.9721522060001505e-13,6.452677592913866e-16,9.185137379946139e-11,2.66931228673796e-10,2.194772529803049e-15,5.078887183566938e-15,1.498731197798549e-23,2.7500210872379534e-13,2.02429545554399e-14,5.034631177598759e-16,1.6645887624063365e-22,2.0642932496621213e-22,3.521160377983787e-23,2.7067359155640908e-17,9.573134163348424e-24,6.196610886109351e-20,1.373574155666267e-22,3.2836916623901747e-12,2.5138236762575017e-24,1.5396727083537955e-24,1.0350227479352252e-17,1.0828973249716434e-14
7.262641436655491e-05,0.4715243866226105,3.0110729637992794e-11,6.294910922032903e-13,7.269180224063057e-10,2.843339448869766e-09,0.0,0.0,1.785434891631894e-07,1.9276238310549898e-10,6.082477777522704e-10,3.610391700070261e-15,1.2075869020353652e-19,2.338337656359038e-34,2.9086085074814337e-27,1.0525333324359243e-19,5.410921264418603e-11,1.4909015593148515e-12,7.288187652588846e-24,2.4304083957435736e-26,3.277319985265038e-13,8.007081901185693e-23,1.9605599655395935e-20,3.2729200742552815e-16,2.2034432917116565e-16,1.0846945339323012e-14,3.9081716419696746e-22,6.404666629924023e-19,2.4608803128981096e-18,1.9474285807617063e-21,2.5940727211270007e-19,4.102382882297838e-24,1.5149241692838775e-16,1.1907878473875032e-16,3.76,0.0,0.8455297359387128,0.9999861905277898,1.1953195679978202e-07,4.4561404006047855e-11,4.2944617603861466e-05,4.2945230870034864e-05,1.390488704251702e-16,2.228562044560309e-21,1.3510406485866679e-05,1.479880212127003e-15,7.03553401112024e-13,5.400120719377292e-09,2.620419002624696e-10,1.005616105613371e-07,4.8736871811899937e-08,5.6573010832125786e-09,7.634108890120826e-16,1.192480661061021e-07,3.5159480010414956e-14,2.223231317006033e-16,1.6842362767978925e-14,2.9965211334988697e-12,1.19338133943291e-17,2.3420661506690535e-16,2.0778302148891512e-13,6.870588550095486e-16,9.669622006469094e-11,2.669783100991353e-10,2.427236302867701e-15,5.822143183707388e-15,1.6476034980911164e-23,3.0201336935519886e-13,2.2238320400873324e-14,5.371534141260542e-16,1.775545422365429e-22,2.1999137634959505e-22,3.748925052938227e-23,2.998672283329051e-17,1.0208866496256797e-23,6.591825564026059e-20,1.4323850617106733e-22,3.284310563743107e-12,2.621392270166256e-24,1.725819712870893e-24,1.0895055129635109e-17,1.261798340192681e-14
7.598187568933207e-05,0.471524553777148,3.015851147748821e-11,6.308742043249758e-13,7.269247785851403e-10,2.9891024531110055e-09,0.0,0.0,1.8736556023106127e-07,2.122218048358338e-10,6.68300808834487e-10,4.033181812149123e-15,1.2956714062065103e-19,2.143351997000027e-35,2.9812354850119544e-27,1.0949669471430165e-19,5.543374246308245e-11,1.6146258549768333e-12,8.012159643672823e-24,2.6607642195419346e-26,3.5871487661907254e-13,8.764460902754728e-23,1.979065503119706e-20,3.5696688989927477e-16,2.2858884288994454e-16,1.1903853235107277e-14,4.2264434416238667e-22,7.061006670280212e-19,2.7446578407116874e-18,2.0553398223217204e-21,2.6907093040628725e-19,4.342865146446325e-24,1.5886038194567167e-16,1.3097044326313973e-16,3.76,0.0,0.8455277414778276,0.9999861758769462,1.253516222581943e-07,4.8286497010739347e-11,4.4928677227449644e-05,4.492935101294452e-05,1.4547352565842316e-16,2.3315987152147244e-21,1.3510406287925095e-05,1.5487499678135191e-15,7.549164230678617e-13,5.401071619220436e-09,2.620892109891286e-10,1.0561474190439563e-07,5.1179305833144524e-08,5.657292343879176e-09,7.996513703852287e-16,1.249870520646953e-07,3.713885087147741e-14,2.4340560180352417e-16,1.8209197151474908e-14,2.997085709629239e-12,1.2553006170365491e-17,2.4699587689359387e-16,2.1835271217187615e-13,7.289102691542266e-16,1.0154188085962692e-10,2.670252270888275e-10,2.6714877368590663e-15,6.628776003457578e-15,1.803529682232646e-23,3.3024250264995e-13,2.432396351189141e-14,5.708970808974289e-16,1.8866760099523297e-22,2.3357854181319736e-22,3.977023123691577e-23,3.30560148104205e-17,1.0845585159326799e-23,6.987645551684664e-20,1.4912722832047914e-22,3.2849292276665316e-12,2.7291007376197384e-24,1.9229523455319742e-24,1.1439978672688077e-17,1.4594118521371628e-14
8.269279833488641e-05,0.4715248880858193,3.02540446863785e-11,6.336403402334441e-13,7.269387474487796e-10,3.281320627522194e-09,0.0,0.0,2.0501009543165877e-07,2.539659676399311e-10,7.968748404180022e-10,4.952809861737207e-15,1.4758711037651585e-19,4.439152444960458e-35,3.1150776973017213e-27,1.1800410120844005e-19,5.7863375518190414e-11,1.870630707368327e-12,9.5693782067508e-24,3.152896204653708e-26,4.248779565919209e-13,1.0381877049824718e-22,2.0134820490140983e-20,4.1925826972784363e-16,2.4455136659377227e-16,1.4168386300347171e-14,4.89960135149875e-22,8.482864120116489e-19,3.3522103440031277e-18,2.26066838256653e-21,2.877730483138352e-19,4.8364165391346204e-24,1.7359680189473977e-16,1.564475786479366e-16,3.76,0.0,0.845523752566117,0.9999861465719478,1.3699109249696612e-07,5.5994207697123875e-11,4.8896782365907086e-05,4.889758571731266e-05,1.5832279043897621e-16,2.5376713238644842e-21,1.3510405891997189e-05,1.6866108516502817e-15,8.599434859021884e-13,5.402964623700456e-09,2.6218340439543286e-10,1.1572372775014343e-07,5.6065457585559167e-08,5.6572751050492815e-09,8.723797156243085e-16,1.3645658615919116e-07,4.1195905269251785e-14,2.8844336395492077e-16,2.1098777936320613e-14,2.9982147740709513e-12,1.3792715023832302e-17,2.7261297159634377e-16,2.394977429896919e-13,8.127615903593404e-16,1.112356267436887e-10,2.671186252567136e-10,3.1953831464973453e-15,8.440385916312474e-15,2.1365483298069955e-23,3.9033378728585966e-13,2.8764553797906725e-14,6.385132931274358e-16,2.1093580634880957e-22,2.608170794278014e-22,4.434044108757901e-23,3.964428250619783e-17,1.2121414163594318e-23,7.780794893668571e-20,1.6093185213260544e-22,3.2861665624385475e-12,2.9450155881109873e-24,2.3502129144632752e-24,1.2530112165814456e-17,1.914507166324708e-14
8.940372098044075e-05,0.4715252223939516,3.034954658866619e-11,6.364066385955481e-13,7.2695333023867e-10,3.574461395029584e-09,0.0,0.0,2.2265511715140492e-07,2.994793264908772e-10,9.367307471202776e-10,5.971388565279726e-15,1.6610206289710512e-19,1.725168185320354e-33,3.2353842916002824e-27,1.2654355840295664e-19,6.003253877423153e-11,2.137037209885621e-12,1.12743987049331e-23,3.686958901872177e-26,4.966374507130943e-13,1.2136170526873878e-22,2.0448237164609542e-20,4.853016413946349e-16,2.59876791315245e-16,1.663515719168613e-14,5.62161763611418e-22,1.0053986099178727e-18,4.009977255655146e-18,2.4519746318500478e-21,3.0571932769501665e-19,5.346876807222847e-24,1.883339058653051e-16,1.8418320344500286e-16,3.76,0.0,0.8455197636678433,0.9999861172625663,1.486307566377413e-07,6.401417839617623e-11,5.286486869274509e-05,5.286581297059282e-05,1.7117199430494414e-16,2.7437429556359108e-21,1.3510405496010067e-05,1.8246338655498123e-15,9.676622612118956e-13,5.404847616353002e-09,2.6227711055865845e-10,1.258363275484379e-07,6.095331273586813e-08,5.657258149322539e-09,9.454380485730693e-16,1.4791487952531223e-07,4.53840458572678e-14,3.373146667380264e-16,2.419624521765173e-14,2.9993446818945236e-12,1.5034186885387008e-17,2.982815103035102e-16,2.60650277910471e-13,8.967801668940828e-16,1.2093257539461916e-10,2.672115272558953e-10,3.7665178408184715e-15,1.0530103855990719e-14,2.4977963931476914e-23,4.552351243407376e-13,3.356169676005139e-14,7.06271768063394e-16,2.3325057384567154e-22,2.8813069354804005e-22,4.891998975256165e-23,4.683195918530655e-17,1.339989487428497e-23,8.575676757551395e-20,1.7277914348855894e-22,3.287404965779769e-12,3.161711786807331e-24,2.82152260876266e-24,1.3620625701598505e-17,2.455647392531709e-14
9.611464362599509e-05,0.4715255567015445,3.044502675818766e-11,6.391733901108396e-13,7.269685306991649e-10,3.868524493362574e-09,0.0,0.0,2.4030058504824806e-07,3.487643950965598e-10,1.0878579761690223e-09,7.0891548888204285e-15,1.8506795211989527e-19,-1.4760571416386394e-33,3.343938626875257e-27,1.35119826228749e-19,6.197530310643099e-11,2.4127765415538972e-12,1.3129774990709851e-23,4.2629971511528646e-26,5.73993337899911e-13,1.4027341102225696e-22,2.0734986299001778e-20,5.549140759915904e-16,2.7463688787160667e-16,1.9305703978813843e-14,6.39253951333962e-22,1.1778808723433441e-18,4.7143262989427636e-18,2.6296174645280067e-21,3.2299560068761274e-19,5.874379875405752e-24,2.030717315075706e-16,2.1417740080476364e-16,3.76,0.0,0.8455157747830293,0.9999860879488345,1.602706245542848e-07,7.231339355197874e-11,5.683293620797049e-05,5.6834032761811423e-05,1.8402113725634912e-16,2.949813610529518e-21,1.3510405099964171e-05,1.9628193695591115e-15,1.0776825036021294e-12,5.406722367609714e-09,2.623704155307155e-10,1.359525242442486e-07,6.584286299325216e-08,5.657241425251959e-09,1.018826544286854e-15,1.5936194374110467e-07,4.970327564666677e-14,3.9002324645187536e-16,2.7501603251756645e-14,3.0004764218107063e-12,1.6277421207771698e-17,3.240015319859616e-16,2.818102885609559e-13,9.809451330637139e-16,1.3063269436525322e-10,2.6730402068400197e-10,4.384950857430649e-15,1.2914284294218174e-14,2.887283122203531e-23,5.249062474849947e-13,3.871240615866736e-14,7.741524230465048e-16,2.5560541551488737e-22,3.1551225140158883e-22,5.350775216851766e-23,5.4618840806960376e-17,1.4680662533528708e-23,9.372111813558288e-20,1.8467594492774675e-22,3.2886455244393815e-12,3.37931436499231e-24,3.3369425279348226e-24,1.4711517429815505e-17,3.090300661048945e-14
9.999999999999998e-05,0.4715258910085974,3.050029949106663e-11,6.40775539873025e-13,7.269776156157537e-10,4.039196795560684e-09,0.0,0.0,2.5051679641490513e-07,3.790234300408078e-10,1.180502313578811e-09,7.781721752186087e-15,1.9623946483330217e-19,-2.4748941083984303e-33,3.402034332060713e-27,1.4010362377903812e-19,6.300842520392768e-11,2.576313524797937e-12,1.42737031471689e-23,4.6157038895849197e-26,6.213372859672198e-13,1.518481672770267e-22,2.0890229505274577e-20,5.967840669618869e-16,2.829500428559196e-16,2.0945589920451084e-14,6.861244714657927e-22,1.284941133618047e-18,5.142048260186722e-18,2.7264647883653654e-21,3.327227215333421e-19,6.187623321318347e-24,2.1160468969612597e-16,2.325752212429417e-16,3.76,0.0,0.8455134653840816,0.9999860709753767,1.670097405695491e-07,7.723449002649696e-11,5.913028033248369e-05,5.91314702313605e-05,1.9146025036397077e-16,3.0691198487755937e-21,1.3510404870642696e-05,2.0428976685011447e-15,1.1422994980574045e-12,5.40780464232049e-09,2.62424282953922e-10,1.4181103685294155e-07,6.867448951810573e-08,5.657231836191048e-09,1.0614665310849499e-15,1.6598420898652008e-07,5.226385631100028e-14,4.2229481245189277e-16,2.951029731527991e-14,3.0011328478646512e-12,1.699800987056662e-17,3.389159450975905e-16,2.940644980171679e-13,1.0297351887983206e-15,1.3625011349908204e-10,2.6735741540597286e-10,4.7646410745276836e-15,1.4435644478161514e-14,3.125691284874829e-23,5.674075851927374e-13,4.1854909893701055e-14,8.135036333905183e-16,2.6856473476169674e-22,3.3139442412483397e-22,5.616736798831258e-23,5.940093710643774e-17,1.542313356594596e-23,9.833885965908142e-20,1.9158872888775972e-22,3.289365136899649e-12,3.5057553615890304e-24,3.6555349435611366e-24,1.534327245751199e-17,3.5034181106376733e-14
0.00010282556627154943,0.4715258910085974,3.054049390731371e-11,6.419408562036324e-13,7.269843544577922e-10,4.163509748363009e-09,0.0,0.0,2.5794646336473475e-07,4.018236760414743e-10,1.2502459256910226e-09,8.306332256585844e-15,2.0444702873942294e-19,-1.2121767601660833e-35,3.44229092982688e-27,1.4373705348220194e-19,6.372128370127245e-11,2.696919425705484e-12,1.5138093962194356e-23,4.881055466943214e-26,6.569455970693066e-13,1.6055388538716506e-22,2.0998615520189905e-20,6.279345732010826e-16,2.8889730064543467e-16,2.2181565357925244e-14,7.212414218941786e-22,1.3661776586182963e-18,5.461817360836968e-18,2.794249980221454e-21,3.3968021079271748e-19,6.419053183984427e-24,2.1781031842093626e-16,2.4643025964123616e-16,3.76,0.0,0.8455117859116946,0.9999860586307807,1.7191070619470612e-07,8.086315690246756e-11,6.0800984911589976e-05,6.08022450800063e-05,1.968702192932128e-16,3.155883288545812e-21,1.3510404703859883e-05,2.101167709982228e-15,1.1896738559344182e-12,5.40859047683876e-09,2.6246339720427164e-10,1.460723039319749e-07,7.073410158525937e-08,5.657224903686777e-09,1.0925453722262304e-15,1.707977902907136e-07,5.415359736553704e-14,4.465728427548868e-16,3.101485582874959e-14,3.0016108912551515e-12,1.7522418133403358e-17,3.4977307573683553e-16,3.0297775214907784e-13,1.0652446874849705e-15,1.4033595421320945e-10,2.673961847409308e-10,5.050741202981801e-15,1.5609271940722853e-14,3.3050177661451496e-23,5.993074541634071e-13,4.4213737563223864e-14,8.421438951230386e-16,2.7799666054503173e-22,3.4295772249416153e-22,5.810309316430584e-23,6.300472257526724e-17,1.5963510773993957e-23,1.0170007701761106e-19,1.966282233945108e-22,3.2898892294418086e-12,3.597932353025197e-24,3.8965310890923845e-24,1.5802785839045854e-17,3.825939073530778e-14
0.00010953648891710377,0.4715262253151098,3.0635955788298705e-11,6.447092685036738e-13,7.270008075451993e-10,4.4594170631295874e-09,0.0,0.0,2.755927203558841e-07,4.586596617148544e-10,1.4238839541736755e-09,9.623139033823029e-15,2.2420672035993937e-19,-1.326836186905144e-34,3.531789871207771e-27,1.5239887047671692e-19,6.529624319527235e-11,2.98865732605559e-12,1.7301974396636346e-23,5.54117901517889e-26,7.454942071378345e-13,1.822031260477132e-22,2.1242211193933636e-20,7.04221698279594e-16,3.0271765586245023e-16,2.5264280972309704e-14,8.081289137205479e-22,1.5707346600139804e-18,6.249248924649028e-18,2.9467044583003783e-21,3.5584421598246765e-19,6.981019119434496e-24,2.325497072122819e-16,2.80941874870333e-16,3.76,0.0,0.8455077970538534,0.9999860293084293,1.8355101158331524e-07,8.963850677398196e-11,6.476901480361015e-05,6.477044991422661e-05,2.097192404155566e-16,3.3619519896853038e-21,1.3510404307697523e-05,2.2396792660079215e-15,1.303356320209393e-12,5.410453362462284e-09,2.625561247254398e-10,1.5619565546292526e-07,7.562702306776974e-08,5.657208566552486e-09,1.1665947190416184e-15,1.8222243058522454e-07,5.873501388132416e-14,5.069671991413704e-16,3.473600671420863e-14,3.00274888817679e-12,1.87691787353272e-17,3.7559618805037186e-16,3.2415265081148423e-13,1.1496715468542066e-15,1.50042328123969e-10,2.6748808969397693e-10,5.763947865162096e-15,1.863141058575779e-14,3.751009575319222e-23,6.783995981922019e-13,5.006278779909291e-14,9.102391623126638e-16,3.0042204077473455e-22,3.704646576361276e-22,6.270562199369537e-23,7.198939912582247e-17,1.7248312099806776e-23,1.096931403469549e-19,2.0864119334756993e-22,3.2911369638840665e-12,3.817661034935984e-24,4.50034548156803e-24,1.6894429714279608e-17,4.6700386768863937e-14
