Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59)
4.774442822523533e-07,0.5319262221990909,3.150539244545196e-10,6.62303007701038e-12,1.4548707603691973e-11,1.216788334775467e-10,0.0,0.0,7.255576067910285e-09,1.9051139301807399e-13,4.3788311013278696e-21,2.5765700681703105e-26,3.473436914489166e-21,7.499185546170249e-41,1.233000784751979e-32,7.395798985747902e-26,1.2198413232866057e-21,4.460230853202636e-21,4.411723073495687e-25,2.84246491430176e-27,7.136469540329787e-14,3.4774886214396544e-22,6.416595633672518e-28,2.5842079904645677e-32,3.463342038587072e-27,1.1487838070372432e-21,5.4277729882427475e-21,8.973894363783882e-30,9.428972759405165e-43,1.9053106896383612e-39,8.3897801148848e-30,5.632624364556131e-27,6.391532054535455e-20,8.12752455359037e-33,3.76,0.0,0.7161133614664893,0.9999392812440383,4.530438830248975e-12,4.012264833097172e-24,1.463450421418107e-05,1.4634504359112706e-05,2.006369617986594e-15,1.535715173718841e-19,6.0711487344405244e-05,5.542399462363083e-17,1.401410739115134e-16,4.531982452290349e-09,9.740625219687115e-10,8.947787434691243e-10,2.711878053398111e-10
4.903546035902505e-07,0.5319262606399964,3.305713851673605e-10,7.055495372674679e-12,1.5712617059613312e-11,1.3166269678202308e-10,0.0,0.0,7.477644954572042e-09,2.0140806863143566e-13,4.990041565132714e-21,3.036168931013045e-26,3.7892741010222235e-21,8.444560046916085e-41,1.4385022045207512e-32,8.447958541192392e-26,1.4319032656205404e-21,4.979101712201497e-21,5.089226904111895e-25,3.1811331167027564e-27,7.527633695142195e-14,3.6847868395110975e-22,7.348007038618326e-28,3.373955635788278e-32,4.125984538665565e-27,1.3486245476299346e-21,5.873880581234873e-21,1.031678890666214e-29,1.3365159309897263e-42,2.3002802920973574e-39,1.0139458812861668e-29,6.437088568402851e-27,7.291121778179005e-20,1.0329742974385054e-32,3.76,0.0,0.716112965558706,0.9999392810209178,5.042967149349519e-12,4.8436087923619075e-24,1.5030224038368972e-05,1.5030224191197724e-05,2.0610099883568117e-15,1.5789978308119548e-19,6.071148733068749e-05,6.000729517521868e-17,1.5472550350113388e-16,4.61678792023094e-09,1.0054026596330142e-09,9.53389954669302e-10,2.8438619847265925e-10
5.161752462660449e-07,0.5319263375219501,3.6212659557723905e-10,7.953410112786016e-12,1.8191886590159427e-11,1.5308389510319632e-10,0.0,0.0,7.925910170221568e-09,2.2419146212174035e-13,6.418899423412321e-21,4.1545942273093825e-26,4.475676929174433e-21,1.062503769366075e-40,1.9304464537491933e-32,1.0884648637938779e-25,1.947085587729456e-21,6.151760037221582e-21,6.685877826848542e-25,3.9443901070259734e-27,8.34127025166794e-14,4.1175482500444928e-22,9.511858263421136e-28,5.622951942261957e-32,5.769622326206108e-27,1.834204819465003e-21,6.831388354795521e-21,1.3483221829167964e-29,2.6105653401123642e-42,3.307258923679667e-39,1.4575150918192098e-29,8.310436047078765e-27,9.381228244451099e-20,1.6351578356363652e-32,3.76,0.0,0.7161121737420983,0.9999392805703955,6.190613580636435e-12,6.952431154705427e-24,1.5821663030098167e-05,1.5821663199351752e-05,2.1702906384285582e-15,1.6655630731697211e-19,6.07114873024933e-05,6.997226590878814e-17,1.8752853311407174e-16,4.782585399030353e-09,1.0673375989743556e-09,1.076143598257286e-09,3.1150780038254287e-10
5.419958889418393e-07,0.5319264144040888,3.942836350096075e-10,8.89238026906305e-12,2.0871650984806076e-11,1.764761879579094e-10,0.0,0.0,8.379608556308072e-09,2.483083223023187e-13,8.160543047729137e-21,5.583993889054959e-26,5.237414963007649e-21,1.324321575497962e-40,2.5461696295888705e-32,1.380990990683948e-25,2.6049477908802922e-21,7.520596643024451e-21,8.646334622166102e-25,4.830892200369304e-27,9.196651108883478e-14,4.574529692626514e-22,1.2119424831714275e-27,9.115142153124544e-32,7.922572392049023e-27,2.4544149037262274e-21,7.877209267552982e-21,1.7379542340178734e-29,4.924606565032533e-42,4.674915047982611e-39,2.054428698954856e-29,1.0577835842451021e-26,1.1904014676912008e-19,2.5249107904365704e-32,3.76,0.0,0.7161113819240517,0.9999392801142291,7.513075779354333e-12,9.795232890079824e-24,1.661310114629675e-05,1.6613101332816482e-05,2.2795711676084746e-15,1.7521282197788302e-19,6.071148727591654e-05,8.104375875858076e-17,2.2563379974680063e-16,4.9435356204479506e-09,1.1282176663761774e-09,1.206170690426789e-09,3.3957200609893424e-10
5.678165316176337e-07,0.5319264912864063,4.2693806848241646e-10,9.868848863194033e-12,2.3749143641069335e-11,2.018735351374221e-10,0.0,0.0,8.838651367357961e-09,2.7377451621868736e-13,1.0264029356822214e-20,7.384378851358359e-26,6.077054374799167e-21,1.6367286514051324e-40,3.306090262421694e-32,1.727916950326732e-25,3.433988027785099e-21,9.105895313329657e-21,1.1023372165822185e-24,5.851057581861076e-27,1.0093776232575507e-13,5.055731210801267e-22,1.522251658498306e-27,1.4408857768365325e-31,1.0700758828606688e-26,3.23619479166079e-21,9.012510348404634e-21,2.212120397189019e-29,8.999143821747077e-42,6.505413448381815e-39,2.844537819312835e-29,1.3291534418223998e-26,1.4915761756301346e-19,3.8118662807227424e-32,3.76,0.0,0.7161105901045118,0.9999392796525065,9.02385244473605e-12,1.356878589517696e-23,1.740453838696251e-05,1.7404538591590304e-05,2.388851575896254e-15,1.8386932706313688e-19,6.071148724772245e-05,9.326854736951638e-17,2.6961067823208484e-16,5.099905213357126e-09,1.1879864686891728e-09,1.3433428067674248e-09,3.685516226908716e-10
5.936371742934281e-07,0.5319265681688962,4.599922617264544e-10,1.0879247624207369e-11,2.6820513513674562e-11,2.2930364399135398e-10,0.0,0.0,9.302945781814219e-09,3.0060564116630997e-13,1.2783130574818605e-20,9.622257348148e-26,6.996849924047153e-21,2.007324244728978e-40,4.2321431250601424e-32,2.134851358355269e-25,4.4662575413699796e-21,1.0928751988907738e-20,1.3872776249462424e-24,7.01525601259219e-27,1.1032645588531009e-13,5.561152822903853e-22,1.88736928876083e-27,2.2259477432912724e-31,1.4237280153552043e-26,4.2098566623698786e-21,1.0238092111790889e-20,2.783353480391906e-29,1.5973816446781058e-41,8.922383342120424e-39,3.874720047122982e-29,1.6506363190233923e-26,1.8475422894991212e-19,5.637603715551229e-32,3.76,0.0,0.716109798283431,0.9999392791853168,1.073621737021857e-11,1.850787204664649e-23,1.8195974752093143e-05,1.8195974975671552e-05,2.4981318632915816e-15,1.9252582257129721e-19,6.0711487219253686e-05,1.06689111133335e-16,3.2005103798551894e-16,5.2519412818303334e-09,1.246604199325283e-09,1.487525852446131e-09,3.984209392369597e-10
6.194578169692225e-07,0.5319266450515516,4.933554153018259e-10,1.1920039313436752e-11,3.008094152205276e-11,2.5878839326048563e-10,0.0,0.0,9.772396073892145e-09,3.288170146684612e-13,1.5776457507898642e-20,1.2370686088370623e-25,7.998746811930192e-21,2.4445201846100787e-40,5.347684034348729e-32,2.607425796778969e-25,5.737512856503575e-21,1.3011043098849869e-20,1.7253066673668986e-24,8.333763942577417e-27,1.2013259142536994e-13,6.090794532703559e-22,2.3125850291850582e-27,3.3671153009348533e-31,1.8683502845426736e-26,5.4092322306830746e-21,1.1554415884207441e-20,3.465171330368091e-29,2.7610069303066617e-41,1.2073807658716856e-38,5.199488722100494e-29,2.027947877544608e-26,2.2644342962129344e-19,8.182215087411454e-32,3.76,0.0,0.7161090064607686,0.9999392787127526,1.2663150228059946e-11,2.4889844562730385e-23,1.8987410241686284e-05,1.898741048505852e-05,2.6074120297941317e-15,2.0118230850276743e-19,6.071148719063492e-05,1.213435662622996e-16,3.7756705509329816e-16,5.399872760549497e-09,1.304044965335642e-09,1.638581845212345e-09,4.291556183743916e-10
6.452784596450168e-07,0.5319267219343664,5.269435075265567e-10,1.2987753363774884e-11,3.352475607081652e-11,2.90344256193193e-10,0.0,0.0,1.0246904615750859e-08,3.5842366739926116e-13,1.9307563164035704e-20,1.5709275009765833e-25,9.084386331662757e-21,2.9575652962242093e-40,6.677382625811677e-32,3.1512548224696e-25,7.287350553678142e-21,1.537539526959378e-20,2.1225205353256583e-24,9.816724177267693e-27,1.3035616860380287e-13,6.6446563370263805e-22,2.803183836738803e-27,4.995724482516121e-31,2.4210080472497406e-26,6.871803927504598e-21,1.2961632094436294e-20,4.272069914048419e-29,4.657223706510299e-41,1.613504254394999e-38,6.881572673575983e-29,2.4670091956710027e-26,2.7485966004715985e-19,1.1671627636489556e-31,3.76,0.0,0.71610821463649,0.9999392782349107,1.4817274775825004e-11,3.303937230282382e-23,1.9778844855739516e-05,1.9778845119749457e-05,2.7166920754035714e-15,2.0983878485860398e-19,6.0711487161610384e-05,1.3726564022883334e-16,4.4278899766310727e-16,5.543911710255499e-09,1.3602944494290339e-09,1.796370429911774e-09,4.6073259467845277e-10
6.710991023208112e-07,0.5319267988173342,5.606791621774608e-10,1.4079015144634209e-11,3.714554566939576e-11,3.2398271581378535e-10,0.0,0.0,1.072637272071274e-08,3.894403386877525e-13,2.3445027108370752e-20,1.9724149835738662e-25,1.0255114750909073e-20,3.5565607120314058e-40,8.247105955365885e-32,3.771899631468019e-25,9.159324163749622e-21,1.804515672867756e-20,2.5852296573415736e-24,1.1474110554570316e-26,1.409971870784734e-13,7.2227382300487975e-22,3.364410823548021e-27,7.280995128618416e-31,3.100789027329414e-26,8.638819452808747e-21,1.4459608849397024e-20,5.219512586871783e-29,7.681016839566576e-41,2.1311943396631461e-38,8.992457675519663e-29,2.9739189961648664e-26,3.3065537381043707e-19,1.63856747739566e-31,3.76,0.0,0.7161074228105674,0.9999392777518881,1.721080468078457e-11,4.333333985497881e-23,2.0570278594250372e-05,2.057027887974256e-05,2.8259720001195606e-15,2.1849525163879083e-19,6.0711487132283115e-05,1.544846868222076e-16,5.163630167647032e-16,5.684254541771722e-09,1.4153478915881107e-09,1.960750142739081e-09,4.931299804492874e-10
6.969197449966056e-07,0.5319268757004488,5.944914511421174e-10,1.5190569186635935e-11,4.0936267585465784e-11,3.597106691867836e-10,0.0,0.0,1.1210701338069025e-08,4.218814743810678e-13,2.82625199209317e-20,2.4507874725387674e-25,1.151199503435748e-20,4.252465366030888e-40,1.008379484166414e-31,4.474835715788925e-25,1.1401042214780709e-20,2.104437037051716e-20,3.1199283656568883e-24,1.3315697594435456e-26,1.5205564650724031e-13,7.825040204483024e-22,4.001439713513548e-27,1.0437968305205813e-30,3.928887823284552e-26,1.0755388768545079e-20,1.6047960433687012e-20,6.323915880495051e-29,1.2407213141065778e-40,2.7844076583275055e-38,1.1612881338968323e-28,3.554925533645973e-26,3.9449803569295287e-19,2.266691484620877e-31,3.76,0.0,0.7161066309829777,0.9999392772637831,1.9855497026970952e-11,5.620588018696984e-23,2.1361711457216353e-05,2.1361711765036027e-05,2.9352518039417535e-15,2.271517088426689e-19,6.0711487102657324e-05,1.7302574079462644e-16,5.989489596598406e-16,5.82108316656207e-09,1.469208371336778e-09,2.131579442526854e-09,5.263269788359602e-10
7.227403876724e-07,0.5319269525837043,6.28315647010019e-10,1.6319297052761657e-11,4.488935173549025e-11,3.9753081857452245e-10,0.0,0.0,1.169979162165284e-08,4.557612266920964e-13,3.3838847653978476e-20,3.015933855641166e-25,1.2855820914708672e-20,5.057092100441937e-40,1.2215335091025708e-31,5.265424514313235e-25,1.4064247068774904e-20,2.4397748273660147e-20,3.733264553918123e-24,1.5351034548502212e-26,1.6353154654795538e-13,8.451562251638923e-22,4.719345079938241e-27,1.4736461863515125e-30,4.928680693000806e-26,1.3270563170134377e-20,1.7726075329610904e-20,7.602632214305103e-29,1.9658233249527005e-40,3.600799666383581e-38,1.4833274980989374e-28,4.21639843817967e-26,4.670671241213946e-19,3.093018878099727e-31,3.76,0.0,0.7161058391537038,0.9999392767706942,2.2762613170684122e-11,7.215351858903422e-23,2.2153143444634923e-05,2.2153143775627996e-05,3.0445314868698046e-15,2.358081564701009e-19,6.0711487072722015e-05,1.929096073779198e-16,6.912182171657168e-16,5.954566078935271e-09,1.521885347356482e-09,2.3087175446658612e-09,5.603038035472694e-10
7.485610303481944e-07,0.5319270294670948,6.620929425478756e-10,1.7462230669947422e-11,4.8996798961087084e-11,4.3744204685782093e-10,0.0,0.0,1.2193545396551506e-08,4.910934555831726e-13,4.0257977096675147e-20,3.678361007042475e-25,1.428713271492056e-20,5.983095264717673e-40,1.4670426148300148e-31,6.148888998250632e-25,1.7204874937771352e-20,2.813064751359917e-20,4.432009736669875e-24,1.7589423378054244e-26,1.754248868584619e-13,9.102304361870867e-22,5.5230783243204445e-27,2.0511067841939617e-30,6.12579038250041e-26,1.6237396779244772e-20,1.9493143303157318e-20,9.07393012493627e-29,3.059231883645031e-40,4.6120568157973405e-38,1.8754147780520375e-28,4.9648008125599687e-26,5.490511696154187e-19,4.167289080291704e-31,3.76,0.0,0.716105047322733,0.99993927627272,2.594288642615524e-11,9.174040508669977e-23,2.2944574556503515e-05,2.2944574911516633e-05,3.1538110489033556e-15,2.444645945214493e-19,6.071148704249134e-05,2.1415297973828316e-16,7.938516201670806e-16,6.084859373991452e-09,1.5733934077064504e-09,2.4920250967715126e-09,5.950416044425777e-10
7.743816730239888e-07,0.5319271063506148,6.957701494747877e-10,1.8616561779183026e-11,5.3250272980773854e-11,4.794397748055797e-10,0.0,0.0,1.2691865540506542e-08,5.278917313459903e-13,4.7609042906893416e-20,4.449176720656876e-25,1.580623437148779e-20,7.043950126898228e-40,1.7478449507035183e-31,7.130293135856553e-25,2.0883097694303203e-20,3.226904718977124e-20,5.2230299100431055e-24,2.0039900440774165e-26,1.8773566709659345e-13,9.777266525278591e-22,6.417447294300164e-27,2.8172200140518698e-30,7.548140905649856e-26,1.9712991010898305e-20,2.1348181197960467e-20,1.0756972623319641e-28,4.681690061471272e-40,5.854231068752727e-38,2.3486409587952096e-28,5.806661875568315e-26,6.411448607442589e-19,5.5485914967958945e-31,3.76,0.0,0.7161042554900577,0.9999392757699578,2.940649612380211e-11,1.156036111250556e-22,2.3736004792819575e-05,2.3736005172700045e-05,3.263090490042056e-15,2.531210229968578e-19,6.0711487011970453e-05,2.3676857890626645e-16,9.075374011040406e-16,6.212107702005107e-09,1.623751199873963e-09,2.681364722724867e-09,6.305223986690183e-10
8.002023156997832e-07,0.5319271832342588,7.292993837386486e-10,1.9779647991422908e-11,5.7641185639945877e-11,5.235162988951667e-10,0.0,0.0,1.3194656289850408e-08,5.661693381712582e-13,5.598633743718139e-20,5.340070505761428e-25,1.7413211231186865e-20,8.25392438298229e-40,2.066933866233182e-31,8.214525114768206e-25,2.5163346999789304e-20,3.683952656583249e-20,6.113257511687912e-24,2.271122168004331e-26,2.0046388692017288e-13,1.0476448732001476e-21,7.407099465243333e-27,3.8218191767761226e-30,9.226002217915271e-26,2.3758522482930657e-20,2.3290057239302424e-20,1.2671794159248035e-28,7.0532500900041816e-40,7.368074763996306e-38,2.915162960645747e-28,6.748550404811372e-26,7.440462427635178e-19,7.306523620992318e-31,3.76,0.0,0.7161034636556738,0.9999392752625044,3.316304765670234e-11,1.4445846707926163e-22,2.4527434153580505e-05,2.4527434559176377e-05,3.372369810285546e-15,2.6177744189612173e-19,6.071148698116416e-05,2.607653129210077e-16,1.0329692324741077e-15,6.336445159524038e-09,1.6729805224530254e-09,2.876601450892304e-09,6.667290071559038e-10
8.260229583755775e-07,0.5319272601180214,7.626377427847708e-10,2.0949015897028257e-11,6.21607753437944e-11,5.696611093109895e-10,0.0,0.0,1.3701823479108532e-08,6.059392785427905e-13,6.548928395401743e-20,6.363292628763886e-25,1.9107948276005165e-20,9.628042715568039e-40,2.427345202575949e-31,9.40628411209288e-25,3.011432128231545e-20,4.1869244167186357e-20,7.109664686480234e-24,2.5611851011028767e-26,2.1360954598701152e-13,1.11998509720862e-21,8.496508540725672e-27,5.124843211108454e-30,1.119202480070512e-25,2.843925484494154e-20,2.5317513754412695e-20,1.4839276563482425e-28,1.0471334418027599e-39,9.199374062702815e-38,3.5882229297554093e-28,7.797049167865512e-26,8.584540272488475e-19,9.522408193025792e-31,3.76,0.0,0.7161026718195816,0.9999392747504549,3.7221558104134345e-11,1.7910391882837368e-22,2.5318862638783736e-05,2.5318863070943727e-05,3.4816490096334722e-15,2.704338512191015e-19,6.071148695007886e-05,2.8614845234368535e-16,1.1708443503234422e-15,6.457996119354503e-09,1.7211055608027514e-09,3.077603041036431e-09,7.036449961612094e-10
8.518436010513719e-07,0.5319273370018974,7.957469806517051e-10,2.2122361696684486e-11,6.680017866004382e-11,6.178611880375089e-10,0.0,0.0,1.421327472478905e-08,6.472142782764857e-13,7.622239408539042e-20,7.531631779971872e-25,2.089014845989695e-20,1.1182045603128402e-39,2.8321450100177832e-31,1.0710070352854067e-24,3.5808976273101806e-20,4.738591766563774e-20,8.219238023956267e-24,2.8749951578582085e-26,2.2717264395490862e-13,1.194747323536831e-21,9.689964220087533e-27,6.797752307392613e-30,1.3481264297776008e-25,3.3824535171973444e-20,2.742918824657334e-20,1.7281124306987106e-28,1.533316613826897e-39,1.1399279401057404e-37,4.382160914694514e-28,8.958730483302998e-26,9.850650272208681e-19,1.2290564539902605e-30,3.76,0.0,0.7161018799817847,0.9999392742339028,4.1590446959649646e-11,2.204278827704567e-22,2.6110290248426675e-05,2.6110290708000226e-05,3.590928088085477e-15,2.790902509658822e-19,6.071148691872013e-05,3.1291981853966054e-16,1.32186176895722e-15,6.57687600284505e-09,1.7681522459752076e-09,3.2842402265939687e-09,7.41254623458906e-10
8.776642437271663e-07,0.5319274138858819,8.285931863052091e-10,2.3297549800419232e-11,7.155049512897771e-11,6.681012870219541e-10,0.0,0.0,1.472891956324809e-08,6.900067920311484e-13,8.8295210507467e-20,8.85839174170191e-25,2.2759350866863375e-20,1.2932343239618681e-39,3.2844178079954755e-31,1.213017817627943e-24,4.232449998665824e-20,5.3417804406203056e-20,9.44895490780368e-24,3.2133379599766426e-26,2.411531804816506e-13,1.2719315511563454e-21,1.0991564857542911e-26,8.925042039064775e-30,1.6131196461330287e-25,3.9987775733739806e-20,2.9623632771763195e-20,2.0019839411394956e-28,2.216335165363518e-39,1.4024631536520522e-37,5.312421002717054e-28,1.024013303613099e-25,1.1245717303315137e-18,1.5719628684297435e-30,3.76,0.0,0.71610108814229,0.9999392737129402,4.627753147432989e-11,2.6941257928614584e-22,2.6901716982506754e-05,2.6901717470344006e-05,3.7002070456412035e-15,2.8774664113655256e-19,6.071148688709351e-05,3.4107798091218184e-16,1.4867205924309704e-15,6.693191997627613e-09,1.8141477175192634e-09,3.4963868879716842e-09,7.795427887874261e-10
9.034848864029607e-07,0.5319274907699703,8.611464690405876e-10,2.4472609773304857e-11,7.640284540490005e-11,7.203641865949536e-10,0.0,0.0,1.5248669550154732e-08,7.343290091570702e-13,1.0182223592794184e-19,1.0357367401676995e-24,2.4714948448316435e-20,1.4895965270148698e-39,3.7872554784198135e-31,1.3670691814020462e-24,4.9742273100051424e-20,5.999368245506281e-20,1.0805761576927295e-23,3.576968052176978e-26,2.555511552250108e-13,1.3515377790398155e-21,1.240521275394678e-26,1.1605851554673388e-29,1.9181722740606796e-25,4.7006422017188966e-20,3.18993315977607e-20,2.3078696311108747e-28,3.1647486042801446e-39,1.713828192859381e-37,6.395551074827937e-28,1.1647740055497994e-25,1.2776600204155383e-18,1.993391644334044e-30,3.76,0.0,0.7161002963011074,0.9999392731876577,5.129002615223009e-11,3.2713982549882165e-22,2.7693142841021415e-05,2.76931433579732e-05,3.8094858823003e-15,2.96403021731063e-19,6.0711486855204536e-05,3.706184599723924e-16,1.666118427110788e-15,6.807043723370375e-09,1.8591198754101309e-09,3.7139201687183077e-09,8.184949882635375e-10
9.293055290787551e-07,0.5319275676541579,8.933806533456062e-10,2.5645731941424072e-11,8.134842295488632e-11,7.746309346482531e-10,0.0,0.0,1.5772438327241985e-08,7.80192859785405e-13,1.1692284938442356e-19,1.2042820407289698e-24,2.6756205153702498e-20,1.7090507279122636e-39,4.343746855119859e-31,1.5335483578341743e-24,5.814781569500884e-20,6.714283205483164e-20,1.2296552951442456e-23,3.9666087234889525e-26,2.703665678427489e-13,1.4335660061619593e-21,1.3934611807599622e-26,1.495566049026159e-29,2.2675166894718857e-25,5.496190788927973e-20,3.4254717171967406e-20,2.6481716910402018e-28,4.4672741982460106e-39,2.08094063760219e-37,7.649196413270585e-28,1.3187958931157718e-25,1.4450070546182017e-18,2.5074823571566e-30,3.76,0.0,0.7160995044582493,0.9999392726581436,5.6634545963988456e-11,3.9479626945854078e-22,2.848456782396812e-05,2.8484568370885947e-05,3.9187645980624146e-15,3.0505939274933282e-19,6.071148682305856e-05,4.015339339135255e-16,1.8607498977816377e-15,6.918523848043602e-09,1.9030970097771856e-09,3.936720543462335e-09,8.580972725020938e-10
9.551261717545494e-07,0.5319276445384405,9.252729850102118e-10,2.681526193393446e-11,8.637853960771899e-11,8.308810672758864e-10,0.0,0.0,1.6300141661458672e-08,8.276100210773973e-13,1.337212108527177e-19,1.392945471562324e-24,2.888227231285517e-20,1.953407507687826e-39,4.956968052605227e-31,1.712821416642929e-24,6.763072134210418e-20,7.489501737742948e-20,1.3928154242979747e-23,4.382952010723479e-26,2.8559941799261117e-13,1.5180162314933758e-21,1.5583267234301604e-26,1.9108068486437903e-29,2.6656263056256083e-25,6.393959880284014e-20,3.6688184460373895e-20,3.025364602796713e-28,6.237649524748776e-39,2.51138110342691e-37,9.09208746511507e-28,1.4867102313731494e-25,1.62727930027642e-18,3.1302256925827985e-30,3.76,0.0,0.7160987126137308,0.9999392721244841,6.231711285905346e-11,4.736785492857507e-22,2.9275991931344338e-05,2.9275992509080415e-05,4.028043192927199e-15,3.1371575419135827e-19,6.071148679066083e-05,4.3381444662764515e-16,2.0713052682957423e-15,7.027718657500683e-09,1.9461074980313735e-09,4.164671845567344e-09,8.983362081719907e-10
9.809468144303438e-07,0.5319277214228135,9.568038500591951e-10,2.7979694412256663e-11,9.148466527435734e-11,8.890928116562379e-10,0.0,0.0,1.6831697461437706e-08,8.765919235582282e-13,1.5234615517385496e-19,1.6032392265197951e-24,3.1092204160716976e-20,2.2245227634977408e-39,5.629973564100151e-31,1.9052334798971076e-24,7.828457953797719e-20,8.328046847800474e-20,1.5707304345919016e-23,4.8266588631614014e-26,3.0124970533232983e-13,1.6048884539985124e-21,1.73544870836428e-26,2.4216650472455213e-29,3.1172135716163064e-25,7.402872397944939e-20,3.919810373437749e-20,3.441992738752937e-28,8.620413272245059e-39,3.0134230129323063e-37,1.0744022125837313e-27,1.6691370722888638e-25,1.825130733432817e-18,3.879609057938068e-30,3.76,0.0,0.7160979207675691,0.9999392715867634,6.834316516834343e-11,5.651983620959646e-22,3.0067415163147582e-05,3.006741577255478e-05,4.137321666894307e-15,3.223721060571687e-19,6.071148675801645e-05,4.674476150895545e-16,2.2984691668070786e-15,7.13470858130956e-09,1.9881795593061247e-09,4.397661262130548e-09,9.391988427137412e-10
9.999999999999997e-07,0.531927798307273,9.7982896517028e-10,2.8834863640042445e-11,9.529635159768553e-11,9.33291992348506e-10,0.0,0.0,1.722635858146488e-08,9.137457989903661e-13,1.6733869985355473e-19,1.7731920648816933e-24,3.27760997216908e-20,2.4428456015725052e-39,6.1666932004690155e-31,2.0558308222104553e-24,8.695384336830501e-20,8.989212475261474e-20,1.7118645977866748e-23,5.171988020976404e-26,3.130657956242793e-13,1.6705449107133856e-21,1.874189781896725e-26,2.8701192612621236e-29,3.4876192057559237e-25,8.224048649328785e-20,4.10982461571229e-20,3.776236779522555e-28,1.0876294043948238e-38,3.4350288206618407e-37,1.2109190330989743e-27,1.8134121548671274e-25,1.981490791414363e-18,4.525479379836908e-30,3.76,0.0,0.7160973364591543,0.999939271187421,7.301293416866752e-11,6.4172614565836575e-22,3.065140989142446e-05,3.06514105247492e-05,4.217958739634208e-15,3.287596666605001e-19,6.0711486733772795e-05,4.93124565490907e-16,2.477140991205276e-15,7.212287330802482e-09,2.018639351600026e-09,4.5727516193393976e-09,9.69744176819638e-10
1.0067674571061381e-06,0.531927798307273,9.879565077137352e-10,2.913766620753192e-11,9.665846217831046e-11,9.492432719867425e-10,0.0,0.0,1.7367025775603728e-08,9.271497574702483e-13,1.7293107632027343e-19,1.8367148968462187e-24,3.338497242330568e-20,2.5242919335352805e-39,6.365788145375843e-31,2.1111090919316157e-24,9.020688752635099e-20,9.232986337213082e-20,1.7640640984924767e-23,5.298359447672634e-26,3.1731742951962357e-13,1.6941826726389577e-21,1.9251385299180107e-26,3.045688024466182e-29,3.627227213561398e-25,8.532229852308909e-20,4.17828318844987e-20,3.900668028700914e-28,1.1797728176104415e-38,3.596061484953178e-37,1.2625842952071752e-27,1.8666836671886566e-25,2.0392011991803514e-18,4.775764080617489e-30,3.76,0.0,0.7160971289197828,0.9999392710450643,7.471756950926645e-11,6.708874287283371e-22,3.085883751937539e-05,3.085883816130724e-05,4.2466000199634e-15,3.3102844834675154e-19,6.071148672513045e-05,5.024188341837476e-16,2.54291941485506e-15,7.239568677627733e-09,2.029341057280568e-09,4.635579303004812e-09,9.806726719646745e-10
1.0325880997819325e-06,0.5319278751918152,1.0187168380501032e-09,3.02879490521984e-11,1.0189181395408361e-10,1.011308599338925e-09,0.0,0.0,1.7906048775398306e-08,9.792944790951926e-13,1.9561380300517572e-19,2.0949611193146252e-24,3.5759479911657227e-20,2.8546442194161706e-39,7.16739948612501e-31,2.330752718994137e-24,1.0349895252776675e-19,1.0207431017455808e-19,1.9734687572510666e-23,5.798653573632937e-26,3.3380259021219717e-13,1.7858988863760168e-21,2.127688607368833e-26,3.802811436562899e-29,4.20084877126801e-25,9.791703641407666e-20,4.4440722344843154e-20,4.4040677051141535e-28,1.5997379199405336e-38,4.269041304492207e-37,1.4759409744481377e-27,2.0799430301197326e-25,2.270114932545232e-18,5.841115392679379e-30,3.76,0.0,0.7160963370703933,0.9999392704994668,8.144463483233814e-11,7.924023415455238e-22,3.165025900002531e-05,3.165025967533601e-05,4.355878252134139e-15,3.3968478106006414e-19,6.071148669200769e-05,5.387114774266388e-16,2.805325958707989e-15,7.3423690797200144e-09,2.069619344092731e-09,4.878319749175749e-09,1.0227456104659495e-09
