Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71)
1.2106987925351081e-05,0.5858969224735043,2.1561385347659942e-08,6.147831680332633e-10,3.5452888105211822e-09,8.153664334207933e-07,0.0,0.0,1.2664668638461601e-06,1.6364733740201116e-09,5.759899615125762e-11,4.17026742935049e-17,2.701672330947262e-16,5.320023742876238e-32,1.120915030355318e-24,1.9409985878808458e-18,4.3371992948224544e-14,1.2694073338503696e-14,2.736409362719884e-18,6.747434832104194e-21,7.700735997662268e-10,1.1595444622750045e-17,2.164772944977325e-20,1.272056774109778e-20,3.3525005503961004e-19,4.081426058578884e-14,2.7003227583718653e-16,2.2577947422292333e-21,5.577651839869118e-26,4.9597755471634885e-28,1.6660211353753462e-21,3.851401818773083e-21,2.6673051741527425e-14,1.6200528230807893e-21,3.76,0.0,0.9985776143730238,0.9999049332402277,1.2600605205610307e-07,1.3654283463501453e-14,0.0016649722814321573,0.0016649739741778267,6.797405236788268e-13,8.538213462004846e-17,9.373350699794741e-05,1.3846626054013926e-12,7.507205864756936e-11,5.742163194507525e-08,2.288270415728058e-08,1.3290369441432255e-06,2.1953084277679226e-07,1.9220026331463467e-05,1.765734861135775e-11
1.2342839795472452e-05,0.585900238937438,2.158020925162969e-08,6.153967672755571e-10,3.5490567320110835e-09,8.350567346620899e-07,0.0,0.0,1.2937285576514595e-06,1.705216013846212e-09,6.094337728999942e-11,4.3777821525124175e-17,2.7956683421781937e-16,5.504009329918091e-32,1.1586188818025544e-24,1.9957111699021275e-18,4.518029691514409e-14,1.3342847988700899e-14,2.8514889553215986e-18,7.020322905120405e-21,8.003631683434542e-10,1.2053315864907133e-17,2.2258739780513044e-20,1.360174713796075e-20,3.5056755672846186e-19,4.277416930730219e-14,2.789411860808236e-16,2.4260589375294814e-21,6.207209207533174e-26,5.397563216049851e-28,1.7390081132654616e-21,3.943301566488846e-21,2.7301789264911988e-14,1.7382206349753467e-21,3.76,0.0,0.9985449837703876,0.9999049043333876,1.2915404326137652e-07,1.4573232328829606e-14,0.0016973793179581049,0.0016973810776440294,6.929741423828741e-13,8.704603190926804e-17,9.373350428815135e-05,1.4149435438232183e-12,7.757843538936531e-11,5.745956004092977e-08,2.2898396057779272e-08,1.3604459150981014e-06,2.2464107390483025e-07,1.959394295981227e-05,1.8115608937123197e-11
1.2578691665593824e-05,0.5859035552946302,2.159826554266926e-08,6.159876039519699e-10,3.5526825945609187e-09,8.547631691574659e-07,0.0,0.0,1.3209956933806738e-06,1.7753856381589642e-09,6.439791775567207e-11,4.591550347845783e-17,2.8912016159184895e-16,5.690793507545635e-32,1.1968862524201837e-24,2.051015360372511e-18,4.7013948626553855e-14,1.4010681344617623e-14,2.9689216959125966e-18,7.298596319728343e-21,8.312367740877443e-10,1.2520052013069698e-17,2.2876363267476297e-20,1.4520121332540937e-20,3.661864486152223e-19,4.4779900208847774e-14,2.8798495534831724e-16,2.6033765450349305e-21,6.889611124564788e-26,5.8615483396175085e-28,1.8133776295601246e-21,4.035214667154616e-21,2.7930306704261782e-14,1.862021992294995e-21,3.76,0.0,0.9985123542132496,0.9999048754180812,1.3230526915911666e-07,1.55299438362097e-14,0.0017297852979353853,0.0017297871258571405,7.06207329638288e-13,8.870987495145143e-17,9.37335015775618e-05,1.4452529558054666e-12,8.010125260521623e-11,5.749577037261891e-08,2.2913346279267573e-08,1.3918758246166497e-06,2.2975459367566012e-07,1.9967836840525624e-05,1.8574568239421723e-11
1.2814543535715195e-05,0.5859068715450164,2.1615638025159102e-08,6.165581737003077e-10,3.5561825404008937e-09,8.744850740893815e-07,0.0,0.0,1.3482677951428445e-06,1.8469809682424202e-09,6.796332454613077e-11,4.811660819597656e-17,2.9882738151802495e-16,5.880401596895228e-32,1.2357203935249156e-24,2.106913918362141e-18,4.887239959141113e-14,1.4697769765705803e-14,3.0887140241466514e-18,7.582269567334191e-21,8.626944044808847e-10,1.2995653008663878e-17,2.3500630434527517e-20,1.5476229535518233e-20,3.8210451136734297e-19,4.683144475182121e-14,2.971637841326858e-16,2.790060121527052e-21,7.627758483899926e-26,6.35252831622248e-28,1.8891222899124608e-21,4.127155183174578e-21,2.8558701064808616e-14,1.9915895982869543e-21,3.76,0.0,0.9984797257024539,0.9999048464948358,1.3545961088920943e-07,1.6524935615465618e-14,0.0017621902214572807,0.0017621921189105766,7.194400854831594e-13,9.037366375141444e-17,9.373349886622814e-05,1.4755939231873912e-12,8.263992753236895e-11,5.753045080183309e-08,2.2927635843610165e-08,1.4233257115651973e-06,2.3487125777284783e-07,2.0341707772606068e-05,1.903425952025757e-11
1.3050395405836566e-05,0.5859101876885389,2.1632401479699183e-08,6.171107037731462e-10,3.559570974021554e-09,8.942218590039746e-07,0.0,0.0,1.3755444388407796e-06,1.920000702665907e-09,7.164027998337326e-11,5.038202998648962e-17,3.086886482698397e-16,6.072858211446438e-32,1.2751244461705352e-24,2.1634094230567236e-18,5.075512247116534e-14,1.5404310478304532e-14,3.2108724401405777e-18,7.871357150461058e-21,8.947360470056006e-10,1.3480118793116787e-17,2.4131569810660366e-20,1.647060182139545e-20,3.9831963247286773e-19,4.8928801127833535e-14,3.064778582538334e-16,2.9864275075880877e-21,8.424624099426108e-26,6.8712995082228e-28,1.9662351499777014e-21,4.219136545649478e-21,2.918706494469184e-14,2.1270566073474645e-21,3.76,0.0,0.9984470982387527,0.9999048175641204,1.3861696313590895e-07,1.7558714078239585e-14,0.0017945940886170716,0.0017945960568977683,7.326724099555787e-13,9.203739831397125e-17,9.37334961541937e-05,1.5059693499107894e-12,8.519391459155957e-11,5.75637689567346e-08,2.2941337046215244e-08,1.4547947198883055e-06,2.3999093767664404e-07,2.0715555555078348e-05,1.94947165148238e-11
1.3286247275957937e-05,0.5859135037251463,2.164862263514119e-08,6.176471819175384e-10,3.5628607492709363e-09,9.139729980162093e-07,0.0,0.0,1.4028252465919401e-06,1.9944435200482895e-09,7.542944328966246e-11,5.271266921324888e-17,3.187041047264434e-16,6.268187355295395e-32,1.315101442199989e-24,2.2205042832789382e-18,5.266161018329225e-14,1.6130501525318684e-14,3.3354034812065813e-18,8.165873544930797e-21,9.273616891455535e-10,1.3973449307854588e-17,2.4769208013412645e-20,1.7503759561923513e-20,4.148298021602448e-19,5.1071973944605223e-14,3.1592734968380973e-16,3.1928018288211314e-21,9.283251984095124e-26,7.418657305966096e-28,2.044709695853514e-21,4.311171541449894e-21,2.981548643712904e-14,2.2685566455279016e-21,3.76,0.0,0.9984144718228156,0.9999047886263541,1.4177723266942468e-07,1.8631774849251058e-14,0.0018269968995080369,0.0018269989399121544,7.459043030936396e-13,9.370107864393561e-17,9.373349344149844e-05,1.5363819675359712e-12,8.776270307911307e-11,5.759587441201648e-08,2.2954514396278084e-08,1.486282087290213e-06,2.451135189624579e-07,2.1089379986991397e-05,1.9955973292950353e-11
1.3522099146079308e-05,0.585916819654793,2.1664361035815617e-08,6.181693821423999e-10,3.5660633362851476e-09,9.337380228554988e-07,0.0,0.0,1.4301098817508793e-06,2.070308081525221e-09,7.933145206533973e-11,5.510943209424923e-17,3.288738830330714e-16,6.466412338434477e-32,1.3556543063602176e-24,2.2782007468502498e-18,5.459137501728625e-14,1.6876541715975283e-14,3.4623137020001257e-18,8.46583317337086e-21,9.605713183853401e-10,1.4475644494302046e-17,2.5413569894618503e-20,1.857621583253493e-20,4.3163310925384944e-19,5.326097390667036e-14,3.25512417362381e-16,3.409511496770397e-21,1.020675664106552e-25,7.995396204285942e-28,2.1245398252736736e-21,4.403272303377993e-21,3.0444049099144857e-14,2.41622382843354e-21,3.76,0.0,0.9983818464552398,0.9999047596819088,1.4494033704465712e-07,1.9744603179005512e-14,0.0018593986542234512,0.0018594007680471803,7.591357649354311e-13,9.536470474612064e-17,9.37334907281774e-05,1.5668343419275252e-12,9.034581498183174e-11,5.762690063382208e-08,2.2967225455610723e-08,1.5177871351366714e-06,2.5023889978278896e-07,2.1463180867420217e-05,2.0418063923888158e-11
1.375795101620068e-05,0.5859201354774382,2.1679669815270843e-08,6.186788877124675e-10,3.5691889704302836e-09,9.535165166610009e-07,0.0,0.0,1.4573980444682408e-06,2.1475930329513085e-09,8.334692367365641e-11,5.757323051447001e-17,3.3919810525462326e-16,6.6675557255185e-32,1.3967858585014942e-24,2.3365009099256668e-18,5.654394776895844e-14,1.7642630576212187e-14,3.591609657759418e-18,8.771250380484223e-21,9.943649222104916e-10,1.4986704293885075e-17,2.606467863192047e-20,1.9688475793403667e-20,4.487277370010702e-19,5.549581749530164e-14,3.352332079929637e-16,3.636890209585493e-21,1.1198322368219787e-25,8.602309888671968e-28,2.2057198290484075e-21,4.495450315653263e-21,3.1072831974580366e-14,2.570192776747773e-21,3.76,0.0,0.9983492221365565,0.9999047307311162,1.4810620344011407e-07,2.0897674338273357e-14,0.0018917993528565818,0.0018918015413962965,7.723667955190362e-13,9.702827662533753e-17,9.373348801426067e-05,1.5973288799851784e-12,9.294280291267104e-11,5.765696671494195e-08,2.2979521587012842e-08,1.5493092594453212e-06,2.553669895127972e-07,2.183695799546769e-05,2.088102219697719e-11
1.399380288632205e-05,0.5859234511930453,2.1694596386656452e-08,6.191771116683289e-10,3.5722467852085637e-09,9.733081084452694e-07,0.0,0.0,1.4846894677281167e-06,2.2262970068657806e-09,8.747645653781385e-11,6.010498184973685e-17,3.4967688399670537e-16,6.871639477148582e-32,1.4384988165513872e-24,2.395406726234336e-18,5.851887689764407e-14,1.8428968300137003e-14,3.723297890285834e-18,9.082139410725672e-21,1.028742488107471e-09,1.5506628648029228e-17,2.6722555793890912e-20,2.084103704670353e-20,4.661119589200445e-19,5.777652665125845e-14,3.4508985681791746e-16,3.875276952476344e-21,1.2261202576219532e-25,9.240191328674497e-28,2.288244372922029e-21,4.587716426644127e-21,3.1701909660735376e-14,2.7305986296071456e-21,3.76,0.0,0.9983165988672391,0.9999047017742715,1.5127476762180915e-07,2.2091453994762535e-14,0.0019241989955006912,0.0019242012600529546,7.85597394882543e-13,9.869179428639607e-17,9.373348529977676e-05,1.627867836453662e-12,9.555324816347032e-11,5.768617892305067e-08,2.299144862200598e-08,1.5808479228465234e-06,2.6049770754176077e-07,2.221071117026627e-05,2.134488139140936e-11
1.4229654756443422e-05,0.5859267668015823,2.170918305876141e-08,6.19665315137491e-10,3.575244930861232e-09,9.931124681540255e-07,0.0,0.0,1.5119839138120578e-06,2.3064186242471093e-09,9.172063135524825e-11,6.270560880186704e-17,3.603103230043283e-16,7.078684917011449e-32,1.4807958003792233e-24,2.454920015969777e-18,6.051572770978405e-14,1.9235755702896636e-14,3.857384916316038e-18,9.398514393789734e-21,1.0637040035636752e-09,1.603541749815874e-17,2.738722148361485e-20,2.203438997159865e-20,4.837841347129092e-19,6.010312846321728e-14,3.550824883703113e-16,4.125015997999116e-21,1.339871912011613e-25,9.909832876509698e-28,2.3721084803613175e-21,4.6800808572067136e-21,3.233135240958116e-14,2.8975770560426944e-21,3.76,0.0,0.9982839766477083,0.9999046728116372,1.5444597301864527e-07,2.3326398572498297e-14,0.001956597582249032,0.0019565999241106073,7.988275630640326e-13,1.0035525773410572e-16,9.373348258475066e-05,1.6584533213146048e-12,9.817675887010511e-11,5.771463208219053e-08,2.3003047456652782e-08,1.6124026474097664e-06,2.656309821946553e-07,2.258444019097957e-05,2.1809674088957662e-11
1.4465506626564793e-05,0.5859300823030202,2.1723467585706556e-08,6.201446236750634e-10,3.5781906802025994e-09,1.0129293022579646e-06,0.0,0.0,1.5392811711438863e-06,2.3879564960791166e-09,9.608001223400757e-11,6.537603924469017e-17,3.7109851775031713e-16,7.288712647362378e-32,1.523679335584155e-24,2.5150424743885728e-18,6.253408157138534e-14,2.006319417521652e-14,3.99387721800655e-18,9.720389335355249e-21,1.0992494560674303e-09,1.6573070785698358e-17,2.805869443711872e-20,2.326901803846429e-20,5.017427062640289e-19,6.247565486411214e-14,3.652112171961011e-16,4.38645690620341e-21,1.4614261644429138e-25,1.0612026369226856e-27,2.457307516028792e-21,4.772553220438093e-21,3.2961226255897137e-14,3.0712642646906808e-21,3.76,0.0,0.9982513554783394,0.9999046438434468,1.576197698973072e-07,2.4602955594492146e-14,0.0019889951131948497,0.0019889975336627058,8.120573001015772e-13,1.020186669732737e-16,9.373347986920286e-05,1.689087307303908e-12,1.0081296828609739e-10,5.774241080542678e-08,2.3014354583190824e-08,1.6439730082426074e-06,2.707667497698673e-07,2.2958144856803994e-05,2.2275432024181274e-11
1.4701358496686164e-05,0.5859333976973333,2.1737483657416724e-08,6.206160418468716e-10,3.581090523055418e-09,1.032758349819469e-06,0.0,0.0,1.5665810514744125e-06,2.4709092247487437e-09,1.0055514775587401e-10,6.811720608048246e-17,3.82041556003965e-16,7.501742706075865e-32,1.5671518573181291e-24,2.5757756801472583e-18,6.457353515110137e-14,2.0911485639800355e-14,4.132781235309319e-18,1.0047778105631597e-20,1.1353788331079932e-09,1.7119588452073242e-17,2.8736992062719334e-20,2.4545398103789603e-20,5.1998619373999995e-19,6.489414233710156e-14,3.754761485432366e-16,4.659954524667221e-21,1.5911286941531025e-25,1.1347563233134046e-27,2.543837169715693e-21,4.865142548540405e-21,3.359159316586231e-14,3.251797011962406e-21,3.76,0.0,0.9982187353594651,0.9999046148699081,1.6079611462598434e-07,2.5921564009325624e-14,0.0020213915884313774,0.002021394088802697,8.25286606033253e-13,1.0368202200870531e-16,9.373347715315377e-05,1.7197716371103058e-12,1.0346153316053047e-10,5.776959059466164e-08,2.302540256437059e-08,1.6755586277791948e-06,2.75904953680573e-07,2.3331824966970134e-05,2.2742185967191256e-11
1.4937210366807535e-05,0.5859367129844991,2.1751261337243688e-08,6.21080466242848e-10,3.5839502505167615e-09,1.0525993789830916e-06,0.0,0.0,1.5938833873694596e-06,2.5552754052934717e-09,1.0514657197068927e-10,7.093004710634981e-17,3.931395183674282e-16,7.717794591848657e-32,1.6112157146810416e-24,2.637121103202996e-18,6.663369969505915e-14,2.178083250972367e-14,4.274103360011786e-18,1.0380694432826131e-20,1.1720921221755493e-09,1.7674970438708206e-17,2.942213057064939e-20,2.5864000687147826e-20,5.385131918159638e-19,6.735863163246124e-14,3.858773790177473e-16,4.945868988446419e-21,1.7293318323124012e-25,1.2117234589436288e-27,2.6316934411007474e-21,4.9578573094491875e-21,3.422251120061218e-14,3.4393126088494675e-21,3.76,0.0,0.9981861162913822,0.9999045858912053,1.6397496901736402e-07,2.728265450230092e-14,0.002053787008051839,0.0020537895896240244,8.385154808971317e-13,1.053453228452056e-16,9.373347443662145e-05,1.750508030562154e-12,1.061221322152552e-10,5.7796238821919525e-08,2.3036220456669806e-08,1.707159170684127e-06,2.8104554368861933e-07,2.3705480320744215e-05,2.3209965634570142e-11
1.5408914107050276e-05,0.5859433432373095,2.1778205838418947e-08,6.219914455050972e-10,3.5895694530410082e-09,1.0923165824888042e-06,0.0,0.0,1.6484948475818022e-06,2.7282424716752493e-09,1.1468035538544553e-10,7.677452667173868e-17,4.1580050474581776e-16,8.159038608891355e-32,1.701126420236516e-24,2.7616539752246633e-18,7.081467550204924e-14,2.3583504339326855e-14,4.5640272253128814e-18,1.1063163895821769e-20,1.2472703863570236e-09,1.8812327138455896e-17,3.081298954574685e-20,2.862972529977425e-20,5.764124500008875e-19,7.242579844142952e-14,4.0708908377128676e-16,5.556415428425988e-21,2.0326821537923593e-25,1.3762144376825889e-27,2.811371300313009e-21,5.143694335226993e-21,3.548621439810035e-14,3.83584439812787e-21,3.76,0.0,0.9981208813086127,0.9999045279189438,1.7034007796299082e-07,3.013396487649874e-14,0.0021185746808174027,0.0021185774286844325,8.64971937573732e-13,1.0867176194062156e-16,9.373346900216248e-05,1.8121433097966505e-12,1.114782493383147e-10,5.7848174354884516e-08,2.3057266793523475e-08,1.770403870827882e-06,2.9133370894167417e-07,2.4452715956367233e-05,2.41487154117203e-11
1.5833447473268745e-05,0.5859493100982133,2.1801880848677472e-08,6.227945760861216e-10,3.594535818205307e-09,1.1281012086078145e-06,0.0,0.0,1.6976522321386064e-06,2.88873262859935e-09,1.2366355940035294e-10,8.228918799997429e-17,4.367259117669789e-16,8.566676587004762e-32,1.7840903703883914e-24,2.8758401156177198e-18,7.464475993452255e-14,2.5279957768328363e-14,4.833291615127147e-18,1.1696425373070126e-20,1.3169276777731983e-09,1.9866263555890014e-17,3.2088299275910704e-20,3.126787781858439e-20,6.114786910044211e-19,7.71440616628797e-14,4.266465740353259e-16,6.152093962473318e-21,2.3384381568022697e-25,1.5367237175107723e-27,2.9775841248216503e-21,5.311450971037946e-21,3.662594082656111e-14,4.217993388048934e-21,3.76,0.0,0.9980621734201736,0.9999044757277071,1.7607696804439224e-07,3.284959454039083e-14,0.002176879977034441,0.002176882879006259,8.887812747125988e-13,1.1166537181431707e-16,9.373346410963082e-05,1.8678081002164285e-12,1.1633708986529724e-10,5.789363677496692e-08,2.3075653788795997e-08,1.8273724890240273e-06,3.006008215065219e-07,2.512514134858189e-05,2.4997372842682374e-11
1.6257980839487213e-05,0.5859552766117033,2.1825122367539323e-08,6.235851591552736e-10,3.5994374830708783e-09,1.163922080926174e-06,0.0,0.0,1.746815707143106e-06,3.0537802895134826e-09,1.3303127221253867e-10,8.805086982344743e-17,4.58154249472058e-16,8.984383479508716e-32,1.869003301553138e-24,2.992028489778739e-18,7.853649846845701e-14,2.7047797097672956e-14,5.110487506158009e-18,1.2347803071035099e-20,1.3884766496465634e-09,2.094891946000795e-17,3.3385978974611337e-20,3.404988510915142e-20,6.474446878879164e-19,8.201217224375757e-14,4.466468430123704e-16,6.793845546173755e-21,2.6775132411861285e-25,1.7095226462285085e-27,3.148045690463478e-21,5.4797227187701405e-21,3.7768196146941546e-14,4.624928106573024e-21,3.76,0.0,0.9980034689395948,0.9999044235217872,1.8182158866731462e-07,3.5709216349569955e-14,0.00223518185450468,0.0022351849147885174,9.125892157836138e-13,1.1465880615812336e-16,9.373345921572498e-05,1.9236634442805597e-12,1.2123078710981608e-10,5.7938136326393654e-08,2.3093622810716896e-08,1.8843857418279035e-06,3.0987510892794197e-07,2.579748341003972e-05,2.5849762720101118e-11
1.668251420570568e-05,0.5859612427777192,2.184801733743681e-08,6.243657908143471e-10,3.6042911884196097e-09,1.1997785560311827e-06,0.0,0.0,1.7959848033938552e-06,3.223377116800661e-09,1.4278619232162132e-10,9.40652039769685e-17,4.800857900986813e-16,9.412254598277785e-32,1.9558763653366936e-24,3.1102246495776382e-18,8.248806715692918e-14,2.8888215817237516e-14,5.395650094716301e-18,1.301737184478651e-20,1.4619172290533595e-09,2.2060294509207483e-17,3.470608979253431e-20,3.6978293112502475e-20,6.843044943325641e-19,8.703048935270703e-14,4.670902161523985e-16,7.48396165283294e-21,3.052194896964697e-25,1.8950728824386407e-27,3.3227421287179965e-21,5.648542050720782e-21,3.891320149778426e-14,5.05746993042154e-21,3.76,0.0,0.9979447678677039,0.9999043713016966,1.8757384980011195e-07,3.871507922108973e-14,0.002293480313771333,0.0022934835365758673,9.363957610085777e-13,1.1765206500000374e-16,9.373345432048616e-05,1.9797158226105773e-12,1.2615809344326087e-10,5.798186779834912e-08,2.3111257869510492e-08,1.941442702771004e-06,3.191564329418529e-07,2.6469740971514442e-05,2.6706015806168446e-11
1.710704757192415e-05,0.5859672085962055,2.187063652692539e-08,6.251385850908664e-10,3.609110557361208e-09,1.2356701201958115e-06,0.0,0.0,1.8451591445021895e-06,3.3975147581149913e-09,1.5293092545288262e-10,1.003378659530587e-16,5.025207640271379e-16,9.850381656296769e-32,2.0447201468238434e-24,3.2304335071974263e-18,8.649774828069515e-14,3.080240997662972e-14,5.6888139741231184e-18,1.3705205309087216e-20,1.537249343079516e-09,2.3200388361889578e-17,3.6048685667202517e-20,4.0055598437781995e-20,7.220526966999173e-19,9.219939874372795e-14,4.87976968899311e-16,8.224789248514723e-21,3.4648358530201352e-25,2.0938365858116908e-27,3.501661858803739e-21,5.817937613690364e-21,4.006115135184223e-14,5.516446286607581e-21,3.76,0.0,0.9978860702051627,0.999904319067844,1.9333368567971776e-07,4.1869365531048334e-14,0.002351775355377459,0.002351778744912845,9.602009106092701e-13,1.2064514836790862e-16,9.37334494239581e-05,2.0359709358489645e-12,1.3111789977838744e-10,5.802498972949981e-08,2.3128627341385444e-08,1.9985426337006216e-06,3.284446835943017e-07,2.714191286424714e-05,2.7566250825582472e-11
1.753158093814262e-05,0.5859731740671232,2.18930375563377e-08,6.259052640021718e-10,3.6139066782098944e-09,1.2715963651110944e-06,0.0,0.0,1.8943384295217172e-06,3.576184854997392e-09,1.6346799486946567e-10,1.0687457364756113e-16,5.254593652950235e-16,1.0298852705978275e-31,2.1355447161821426e-24,3.3526594150695128e-18,9.056392180738197e-14,3.279157774342784e-14,5.990013137695702e-18,1.441137575159608e-20,1.6144729188206384e-09,2.436920067646359e-17,3.7413814323085357e-20,4.3284251483687236e-20,7.606843683883755e-19,9.751930953239898e-14,5.093073332660992e-16,9.018730789672423e-21,3.9178530887759503e-25,2.3062765991912944e-27,3.684795409847824e-21,5.98793464732347e-21,4.1212216518893216e-14,6.002690662161672e-21,3.76,0.0,0.9978273759525002,0.9999042668205544,1.9910105026521089e-07,4.517419494399639e-14,0.0024100669798659564,0.0024100705403438533,9.840046648074037e-13,1.236380562897729e-16,9.37334445261754e-05,2.0924337918127092e-12,1.361092196784096e-10,5.8067631191130337e-08,2.314578689399398e-08,2.0556849495394965e-06,3.377397739435668e-07,2.7813997919964612e-05,2.843057501131476e-11
1.7956114304361087e-05,0.585979139190438,2.191526736139197e-08,6.266672309355534e-10,3.6186885791768936e-09,1.3075569681275324e-06,0.0,0.0,1.943522418805352e-06,3.759379049879475e-09,1.743998504967237e-10,1.1368108629631016e-16,5.489017572290136e-16,1.0757752085990417e-31,2.2283596974737293e-24,3.4769062499931976e-18,9.468505770842157e-14,3.485691902007121e-14,6.299281028755057e-18,1.5135954236337532e-20,1.6935878833819987e-09,2.5566731111347624e-17,3.8801518376446563e-20,4.666665931027257e-20,8.0019502818447165e-19,1.0299065135117842e-13,5.310815045395322e-16,9.868244221642905e-21,4.4137268808709985e-25,2.5328566273053706e-27,3.872135264103559e-21,6.158555378657589e-21,4.2366546978353294e-14,6.5170426041966764e-21,3.76,0.0,0.9977686851101346,0.9999042145600852,2.0487591353551926e-07,4.863162793495318e-14,0.0024683551877795577,0.002468358923413157,1.0078070238245711e-12,1.2663078879351416e-16,9.373343962715176e-05,2.1491087956244913e-12,1.4113117537831278e-10,5.810989730919595e-08,2.3162781868015955e-08,2.112869189593365e-06,3.4704163574660715e-07,2.8485994970896437e-05,2.929908480771457e-11
1.8380647670579555e-05,0.5859851039661242,2.1937364194442405e-08,6.274256302506192e-10,3.623463614062191e-09,1.3435516762033256e-06,0.0,0.0,1.992710922515469e-06,3.947088991762967e-09,1.8572887701473512e-10,1.2076320357008154e-16,5.7284807700467905e-16,1.1227161851441003e-31,2.3231743351682534e-24,3.603177482958494e-18,9.885970903912195e-14,3.699963511249384e-14,6.616650586859736e-18,1.587901088065885e-20,1.7745941638785245e-09,2.6792979324963828e-17,4.0211835822563406e-20,5.0205188267406907e-20,8.405806031519946e-19,1.086138718433513e-13,5.532996467381177e-16,1.0775842979498442e-20,4.954999884561811e-25,2.774041410161883e-27,4.063675722423788e-21,6.329819427136072e-21,4.3524274485170915e-14,7.060347715098058e-21,3.76,0.0,0.9977099976783975,0.9999041622866377,2.1065825848120115e-07,5.224366904000354e-14,0.002526639979660824,0.0025266438946648677,1.031607987882345e-12,1.2962334590703852e-16,9.373343472691098e-05,2.2059998331452996e-12,1.4618298544432117e-10,5.8151873750208915e-08,2.3179649211806713e-08,2.170094994240988e-06,3.5635021595468493e-07,2.915790284979114e-05,3.017186666125703e-11
1.8805181036798024e-05,0.5859910683941608,2.1959359226005543e-08,6.281813949899777e-10,3.6282377709510965e-09,1.3795802930576282e-06,0.0,0.0,2.0419037914280957e-06,4.139306340752251e-09,1.974574010034242e-10,1.2812676482259533e-16,5.972984393509858e-16,1.1707161901588519e-31,2.419997541121827e-24,3.731476234331296e-18,1.0308650574535006e-13,3.9220928448440754e-14,6.942154298830456e-18,1.6640614911166614e-20,1.85749168743479e-09,2.804794497574599e-17,4.1644800712729923e-20,5.390216641761052e-20,8.818373960110768e-19,1.1438943448303434e-13,5.759618969859963e-16,1.1744095989914436e-20,5.544276248972162e-25,3.0302968932114825e-27,4.259412780004658e-21,6.5017441353715544e-21,4.468551494450495e-14,7.633457643999364e-21,3.76,0.0,0.9976513136575469,0.9999041100003685,2.1644807869648525e-07,5.6012269852979155e-14,0.002584921356052143,0.0025849254546429423,1.0554075572022437e-12,1.3261572765823862e-16,9.37334298254754e-05,2.26311033612629e-12,1.5126395397494408e-10,5.819363031122714e-08,2.3196419029656648e-08,2.227362086278158e-06,3.656654739086459e-07,2.9829720389931334e-05,3.1048997868018314e-11
1.9229714403016492e-05,0.5859970324745319,2.198127784620475e-08,6.289352856682917e-10,3.6330159230377488e-09,1.415642668730975e-06,0.0,0.0,2.091100909460117e-06,4.336022771725034e-09,2.09587697284218e-10,1.3577764845511173e-16,6.222529397002998e-16,1.2197829363833257e-31,2.5188379339705107e-24,3.861805322993761e-18,1.0736414910932204e-13,4.15220023379584e-14,7.275824242692826e-18,1.74208346615613e-20,1.9422803811850083e-09,2.933162772214448e-17,4.310044397680249e-20,5.775988577278957e-20,9.239620558615384e-19,1.2031781668366702e-13,5.9906836942142465e-16,1.2775627674661982e-20,6.184220765839047e-25,3.30209039501226e-27,4.459344014529724e-21,6.67434484696382e-21,4.5850370511322566e-14,8.237230077917785e-21,3.76,0.0,0.9975926330477822,0.9999040577013971,2.2224537642221292e-07,5.993933180109497e-14,0.002643199317495724,0.0026432036038911725,1.0792057320056355e-12,1.3560793407499045e-16,9.373342492284265e-05,2.3204433391702886e-12,1.5637346107939e-10,5.823522383684355e-08,2.3213115839866153e-08,2.2846702557572874e-06,3.749873790597148e-07,3.050144642514806e-05,3.193054741403307e-11
1.965424776923496e-05,0.5860029962072246,2.2003140732535974e-08,6.296879221007694e-10,3.6378020344417896e-09,1.4517386910204557e-06,0.0,0.0,2.1403021875384598e-06,4.537229977330238e-09,2.2212199456375079e-10,1.4372177138451503e-16,6.477116571267794e-16,1.2699240006204582e-31,2.619703889169612e-24,3.994167313414895e-18,1.1169140676242721e-13,4.3904060771131675e-14,7.617692134387971e-18,1.821973783187974e-20,2.02896017227302e-09,3.064402722261296e-17,4.45787936204284e-20,6.178060437860205e-20,9.669515520730004e-19,1.263995081624417e-13,6.226191588101755e-16,1.3873117955641566e-20,6.8775580507127895e-25,3.589890773144522e-27,4.663468493111588e-21,6.84763520951753e-21,4.701893144091411e-14,8.872528733476256e-21,3.76,0.0,0.9975339558492553,0.9999040053898133,2.2805016093998926e-07,6.402670872418667e-14,0.0027014738645335917,0.0027014783429531813,1.1030025125138689e-12,1.3859996518515905e-16,9.373342001902511e-05,2.378001538366011e-12,1.6151095447102716e-10,5.827670061207304e-08,2.322975960676525e-08,2.3420193475495234e-06,3.843159090995778e-07,3.1173079789834456e-05,3.281657678512344e-11
