Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70)
3.1178144419494276e-06,0.8927027491586956,1.2652220824929631e-07,9.714606286101544e-08,4.891947134074751e-08,1.056543489404859e-06,0.0,0.0,6.998082015528494e-07,1.5536243039829735e-09,1.4394835249743013e-05,9.03802910817466e-08,5.9399492736620806e-08,1.5037360370756293e-19,5.525412387018665e-13,1.3898876017171521e-08,8.261713610544374e-08,5.013685493977685e-05,1.3825054577128814e-09,1.662198005615637e-11,0.001548678252211447,1.549825744877582e-08,5.363764001598386e-10,8.585500483506523e-15,2.336942619627367e-12,5.707061859779907e-07,3.2882834132523215e-11,1.6125795721211952e-13,5.965955009931303e-15,1.3239857347965241e-16,7.95506120419233e-13,8.597877356557892e-16,1.785469268033271e-11,1.693439288534259e-13,3.76,0.0,7.208067932010489e-07,0.9978181645987152,4.166728735778059e-07,6.238459437267939e-10,0.531458775692517,0.5282932247832408,5.254997565744027e-07,1.8112816506642762e-09,0.0021285975951570177,6.062337457459386e-07,1.4427921940960664e-09,2.8243158611437758e-14,2.0712972237586146e-12,3.855395382437672e-05,2.278805445211083e-09,1.102677179358792e-06
3.1264470099825887e-06,0.8927034709563717,1.2695992883931613e-07,9.731244605483724e-08,4.90702174216641e-08,1.0626581196125433e-06,0.0,0.0,7.032357764480499e-07,1.5628471274800169e-09,1.4473148504264433e-05,9.075680354183419e-08,5.9586062908062705e-08,1.516758020986285e-19,5.555710927116766e-13,1.3921058044792837e-08,8.3051251812178e-08,5.028250978371157e-05,1.3900436067975252e-09,1.6711949561919836e-11,0.0015532940010666249,1.5545458064513164e-08,5.372335871870107e-10,8.676636364982446e-15,2.3492525006415853e-12,5.730508284679048e-07,3.300838141262662e-11,1.62695444207121e-13,6.042776223528828e-15,1.338007048180672e-16,7.997905537020743e-13,8.633230231967947e-16,1.7911420964513844e-11,1.7027179181068618e-13,3.76,0.0,7.085611689270037e-07,0.9978180039105407,4.1888686516462506e-07,6.287543691394166e-10,0.5314634767836025,0.5282884578369796,5.254929066505593e-07,1.8112650511118556e-09,0.0021285972523850103,6.080315691106052e-07,1.442872794932497e-09,2.8343892304098425e-14,2.077662405717254e-12,3.863755318801357e-05,2.2787827438960042e-09,1.1076332185122885e-06
3.13507957801575e-06,0.8927041927017245,1.2739806028211644e-07,9.747899795819743e-08,4.922113203936513e-08,1.0687910210541343e-06,0.0,0.0,7.066702863834173e-07,1.572095170451184e-09,1.4551638847886596e-05,9.11339184485263e-08,5.977262857456842e-08,1.529860480265804e-19,5.58609695788936e-13,1.3943264745344307e-08,8.348664811927594e-08,5.042814667492156e-05,1.3976033111007984e-09,1.680220315916647e-11,0.001557909706121401,1.5592658306332655e-08,5.380917314606539e-10,8.768529715435931e-15,2.3615989053397216e-12,5.753994536014071e-07,3.31341090819863e-11,1.6414254744978433e-13,6.120395272035072e-15,1.352144094603375e-16,8.040890455159457e-13,8.668645286933965e-16,1.7968214935018343e-11,1.7120255132563011e-13,3.76,0.0,6.967921023018453e-07,0.9978178432037915,4.2110757459256453e-07,6.33688647596167e-10,0.5314681775129038,0.5282836904347832,5.25486138338449e-07,1.8112484599554988e-09,0.0021285969095744023,6.098293736542016e-07,1.4429534108038038e-09,2.844478674000575e-14,2.084034571236356e-12,3.872100447934299e-05,2.2787600447777814e-09,1.1126018716555267e-06
3.143712146048911e-06,0.8927049143975592,1.2783660187143635e-07,9.764571818857667e-08,4.937221488525994e-08,1.0749421969931474e-06,0.0,0.0,7.10111721951114e-07,1.5813684051048815e-09,1.4630306015528461e-05,9.151163647370362e-08,5.99591897407943e-08,1.5430437313132025e-19,5.616570573141414e-13,1.3965496062192521e-08,8.392332624401364e-08,5.0573765615921964e-05,1.4051845933966465e-09,1.6892741211599255e-11,0.0015625253673712993,1.5639858174215305e-08,5.389508307593881e-10,8.861185171548454e-15,2.3739818699170743e-12,5.777520653535633e-07,3.3260017110029394e-11,1.655993142894974e-13,6.198818574097657e-15,1.366397572929891e-16,8.08401615427206e-13,8.704122590843129e-16,1.8025074484072516e-11,1.7213621061898063e-13,3.76,0.0,6.854810467053989e-07,0.9978176824784694,4.233350092628741e-07,6.386488559895134e-10,0.5314728778987032,0.5282789225951852,5.254794484627182e-07,1.8112318768711563e-09,0.002128596566725624,6.116271593800712e-07,1.4430340417236501e-09,2.854584408713894e-14,2.090413780281714e-12,3.880430796568527e-05,2.2787371276192987e-09,1.1175831518271659e-06
3.152344714082072e-06,0.8927056360465675,1.2827555290550675e-07,9.781260636684105e-08,4.9523465653414105e-08,1.081111650684732e-06,0.0,0.0,7.13560073755329e-07,1.5906668036307375e-09,1.4709149742585923e-05,9.188995828771352e-08,6.014574641141145e-08,1.5563080911475482e-19,5.647131866655312e-13,1.3987751939248672e-08,8.436128740065096e-08,5.071936660863999e-05,1.412787476453215e-09,1.6983564082737246e-11,0.0015671409848120126,1.5687057668143144e-08,5.398108828832955e-10,8.95460738839454e-15,2.3864014304829195e-12,5.801086676901478e-07,3.338610546688967e-11,1.6706579223864808e-13,6.278052585650758e-15,1.3807681847114413e-16,8.127282829546099e-13,8.739662212977724e-16,1.808199950490121e-11,1.7307277290617762e-13,3.76,0.0,6.746101773129941e-07,0.9978175217345786,4.255691765628917e-07,6.436350712885704e-10,0.5314775779585613,0.5282741543359979,5.254728339715129e-07,1.8112153015473936e-09,0.0021285962238349367,6.134249262916049e-07,1.4431146877039441e-09,2.8647013965542004e-14,2.0967999886266035e-12,3.8887463913291065e-05,2.2787143883731427e-09,1.122577072041414e-06
3.160977282115233e-06,0.8927063576513377,1.287149126869771e-07,9.797966211718627e-08,4.9674884040497005e-08,1.0872993853757222e-06,0.0,0.0,7.170153324122661e-07,1.599990338200291e-09,1.47881697649309e-05,9.226888455938463e-08,6.033229859110398e-08,1.5696538774077066e-19,5.677780932189974e-13,1.4010032320961127e-08,8.48005328002417e-08,5.0864949655474585e-05,1.4204119830326193e-09,1.7074672135914542e-11,0.0015717565584393973,1.5734256788099207e-08,5.406718856536315e-10,9.048801039475074e-15,2.398857623061611e-12,5.824692645677222e-07,3.3512374123393456e-11,1.6854202897293004e-13,6.358103800047817e-15,1.395256634190009e-16,8.170690675692779e-13,8.775264222516813e-16,1.8138989891675115e-11,1.7401224139743017e-13,3.76,0.0,6.641623630047533e-07,0.9978173609721182,4.2781008386616155e-07,6.486473705389149e-10,0.5314822777093461,0.5282693856743391,5.254662919318328e-07,1.8111987336848874e-09,0.002128595880904942,6.152226743922374e-07,1.4431953487548873e-09,2.8748335155892844e-14,2.1031931290236862e-12,3.897047258840171e-05,2.2786917354476673e-09,1.1275836452882096e-06
3.1696098501483943e-06,0.8927070792143558,1.2915468052284347e-07,9.814688506708312e-08,4.982646974572697e-08,1.0935054043046925e-06,0.0,0.0,7.204774885501303e-07,1.6093389809676714e-09,1.486736581891053e-05,9.264841595604125e-08,6.051884628456871e-08,1.5830814083520796e-19,5.708517863479995e-13,1.4032337152308024e-08,8.524106365062225e-08,5.1010514759088404e-05,1.4280581358907283e-09,1.71660657342793e-11,0.0015763720882494678,1.5781455534067492e-08,5.415338369125357e-10,9.14377081675043e-15,2.4113504835933848e-12,5.848338599337135e-07,3.363882305104712e-11,1.7002807233164967e-13,6.438978748194101e-15,1.4098636283006822e-16,8.214239886967061e-13,8.810928688538174e-16,1.8196045539444612e-11,1.7495461929776781e-13,3.76,0.0,6.541211393679757e-07,0.9978172001910872,4.3005773853254754e-07,6.53685830862406e-10,0.5314869771672597,0.5282646166266607,5.254598195248433e-07,1.8111821729959608e-09,0.0021285955379375826,6.170204036854461e-07,1.443276024885067e-09,2.884982989166282e-14,2.1095932640217675e-12,3.905333425704209e-05,2.278668806118185e-09,1.1326028845334034e-06
3.1782424181815554e-06,0.892707800738007,1.2959485572437743e-07,9.8314274847224e-08,4.9978222470846435e-08,1.0997297107020165e-06,0.0,0.0,7.239465328091171e-07,1.6187127040702679e-09,1.4946737641346385e-05,9.302855314351778e-08,6.070538949651554e-08,1.5965910028583263e-19,5.739342754234747e-13,1.4054666378789951e-08,8.568288115669058e-08,5.115606192140451e-05,1.4357259577769378e-09,1.7257745240792762e-11,0.0015809875742383893,1.5828653906032886e-08,5.423967345227457e-10,9.239521430673706e-15,2.423880047934516e-12,5.872024577264915e-07,3.3765452222022684e-11,1.7152397031803114e-13,6.520683998679814e-15,1.4245898766769554e-16,8.257930657153211e-13,8.84665568001786e-16,1.8253166344203214e-11,1.7589990980709099e-13,3.76,0.0,6.444706827502224e-07,0.9978170393914915,4.323121479083462e-07,6.587505294570024e-10,0.5314916763478634,0.528259847208772,5.254534140413206e-07,1.8111656192041362e-09,0.0021285951949284463,6.188181141747486e-07,1.443356716101546e-09,2.895143658366143e-14,2.116000380238179e-12,3.9136049184018464e-05,2.278646011309586e-09,1.137634802718937e-06
3.1868749862147165e-06,0.8927085222245849,1.300354376070573e-07,9.84818310914698e-08,5.013014192007831e-08,1.1059723077899142e-06,0.0,0.0,7.274224558413986e-07,1.6281114796293913e-09,1.502628496953356e-05,9.340929678617273e-08,6.08919282316659e-08,1.6101829804230912e-19,5.770255698137522e-13,1.4077019946422669e-08,8.61259865202639e-08,5.1301591144691434e-05,1.4434154714339513e-09,1.7349711018228293e-11,0.001585603016402471,1.5875851903981138e-08,5.43260576367312e-10,9.336057610224006e-15,2.4364463518582702e-12,5.895750618754438e-07,3.38922616091442e-11,1.7302977109952352e-13,6.6032261579133885e-15,1.4394360916563372e-16,8.301763179556826e-13,8.882445265831346e-16,1.8310352202865214e-11,1.7684811612022085e-13,3.76,0.0,6.351957853222679e-07,0.9978168785733305,4.3457331932639756e-07,6.638415435965834e-10,0.5314963752661039,0.5282550774358677,5.254470728775171e-07,1.81114907204369e-09,0.00212859485187904,6.206158058637008e-07,1.4434374224098931e-09,2.905318138049826e-14,2.1224143845138087e-12,3.9218617634004226e-05,2.2786234053200965e-09,1.1426794127630176e-06
3.1955075542478777e-06,0.8927092436762927,1.304764254904996e-07,9.864955343679797e-08,5.028222780006714e-08,1.1122331987825069e-06,0.0,0.0,7.309052483111108e-07,1.63753527975093e-09,1.5106007541239826e-05,9.379064754690257e-08,6.107846249475193e-08,1.623857661161729e-19,5.801256788844683e-13,1.4099397801729888e-08,8.657038093996465e-08,5.144710243175637e-05,1.4511266995975617e-09,1.7441963429170407e-11,0.0015902184147381624,1.5923049527898857e-08,5.441253603493162e-10,9.433384102939455e-15,2.449049431055884e-12,5.919516763010499e-07,3.4019251185876314e-11,1.7454552300810783e-13,6.6866118702544625e-15,1.4544029882823437e-16,8.345737647032003e-13,8.918297514755992e-16,1.8367603013172534e-11,1.7779924142694807e-13,3.76,0.0,6.262818311115967e-07,0.9978167177366019,4.368412601061943e-07,6.689589506307742e-10,0.5315010739363367,0.5282503073225497,5.254407935310782e-07,1.8111325312592336e-09,0.0021285945087929363,6.22413478755896e-07,1.4435181438142605e-09,2.91551092914022e-14,2.128835327472177e-12,3.930103987173394e-05,2.2786004845514708e-09,1.1477367275602921e-06
3.2041401222810388e-06,0.8927099650952436,1.3091781869839262e-07,9.881744152325164e-08,5.043447981985423e-08,1.1185123868858724e-06,0.0,0.0,7.343949008943425e-07,1.6469840765259936e-09,1.5185905094704902e-05,9.41726060871554e-08,6.126499229051755e-08,1.637615365808011e-19,5.832346119984775e-13,1.4121799891736123e-08,8.701606561152817e-08,5.159259578457202e-05,1.4588596649964294e-09,1.7534502836013813e-11,0.0015948337692420467,1.5970246777773405e-08,5.449910843915903e-10,9.531505674950344e-15,2.4616893211366414e-12,5.943323049149556e-07,3.414642092631076e-11,1.7607127454060427e-13,6.770847818147342e-15,1.4694912843091324e-16,8.389854251969735e-13,8.954212495470558e-16,1.842491867374901e-11,1.787532889120811e-13,3.76,0.0,6.177147729686066e-07,0.9978165568813117,4.391159775539892e-07,6.741028279847673e-10,0.5315057723723482,0.528245536882851,5.254345735969584e-07,1.81111599660532e-09,0.002128594165665575,6.242111328549611e-07,1.4435988803174765e-09,2.9257153633198884e-14,2.1352632337028344e-12,3.938331616063121e-05,2.2785776173710053e-09,1.1528067599820151e-06
3.2127726903142e-06,0.8927106864834684,1.31359616558431e-07,9.898549499388914e-08,5.058689769084453e-08,1.1248098752980907e-06,0.0,0.0,7.378914042791222e-07,1.6564578420315483e-09,1.5265977368639533e-05,9.45551730669446e-08,6.145151762371676e-08,1.6514564157138284e-19,5.863523785157673e-13,1.4144226163959612e-08,8.746304172774209e-08,5.173807120522986e-05,1.4666143903518689e-09,1.7627329600962497e-11,0.0015994490799108355,1.601744365359291e-08,5.458577464364406e-10,9.630427111012338e-15,2.474366057628622e-12,5.967169516200443e-07,3.4273770805152864e-11,1.7760707435897836e-13,6.855940722254891e-15,1.4847017002079893e-16,8.434113186279068e-13,8.990190276555635e-16,1.8482299084116174e-11,1.7971026175549337e-13,3.76,0.0,6.094811104292146e-07,0.9978163960074613,4.413974789628995e-07,6.792732531591469e-10,0.5315104705873797,0.5282407661302577,5.254284107637007e-07,1.8110994678460531e-09,0.0021285938224968187,6.260087681645577e-07,1.4436796319210709e-09,2.9359319870097476e-14,2.141697994052511e-12,3.9465446763762936e-05,2.2785550511410044e-09,1.157889522876216e-06
3.221405258347361e-06,0.89271140784292,1.318018184022512e-07,9.915371349473465e-08,5.07394811267458e-08,1.1311256672092947e-06,0.0,0.0,7.413947491654037e-07,1.6659565483310521e-09,1.5346224102224626e-05,9.493834914486189e-08,6.163803849911275e-08,1.6653811328489095e-19,5.894789877933758e-13,1.4166676566405269e-08,8.791131047823422e-08,5.188352869665733e-05,1.4743908983776308e-09,1.7720444086028776e-11,0.0016040643467413647,1.606464015534622e-08,5.467253444453708e-10,9.730153214539452e-15,2.48707967597983e-12,5.991056203105081e-07,3.440130079771112e-11,1.7915297129065016e-13,6.941897341591945e-15,1.5000349591692992e-16,8.478514641420356e-13,9.026230926496614e-16,1.8539744144582213e-11,1.806701631321703e-13,3.76,0.0,6.015678684389912e-07,0.9978162351150466,4.436857716130128e-07,6.844703037297189e-10,0.5315151685941474,0.5282359950777308,5.254223028098848e-07,1.8110829447547098e-09,0.002128593479291742,6.278063846883781e-07,1.4437603986253248e-09,2.946167578955114e-14,2.148139631774552e-12,3.9547431944557e-05,2.2785321652966266e-09,1.1629850290678657e-06
3.230037826380522e-06,0.8927121291754697,1.3224442356536869e-07,9.932209667472974e-08,5.0892229843539976e-08,1.137459765801724e-06,0.0,0.0,7.449049262650564e-07,1.6754801674750734e-09,1.5426645035110527e-05,9.532213497809068e-08,6.182455492147893e-08,1.6793898398005097e-19,5.926144491853046e-13,1.4189151047557736e-08,8.836087304976879e-08,5.202896826094547e-05,1.4821892117796876e-09,1.7813846653032364e-11,0.0016086795697305878,1.6111836283022867e-08,5.475938763988104e-10,9.830688807637019e-15,2.4998302115582847e-12,6.01498314871917e-07,3.452901087988478e-11,1.807090143288015e-13,7.028724473659111e-15,1.515491787106171e-16,8.52305880840105e-13,9.062334513683432e-16,1.859725375627161e-11,1.816329962122549e-13,3.76,0.0,5.939625769053157e-07,0.9978160742040728,4.4598086277148696e-07,6.896940573473369e-10,0.5315198664048628,0.5282312237377254,5.254162476004997e-07,1.8110664271133901e-09,0.002128593136046348,6.296039824301446e-07,1.4438411804293735e-09,2.9564158426486514e-14,2.1545882108546753e-12,3.962927196513114e-05,2.2785092127730124e-09,1.1680932913590342e-06
3.2386703944136832e-06,0.8927128504829164,1.3268743138711643e-07,9.949064418568544e-08,5.104514355946117e-08,1.14381217424977e-06,0.0,0.0,7.484219263018501e-07,1.6850286715019013e-09,1.550723990741616e-05,9.570653122241876e-08,6.201106689559793e-08,1.6934828597730934e-19,5.957587720424326e-13,1.42116495563745e-08,8.881173062629565e-08,5.217438989997353e-05,1.4900093532560175e-09,1.790753766359947e-11,0.0016132947488755737,1.6159032036613032e-08,5.484633402958443e-10,9.932038731134881e-15,2.5126176996525075e-12,6.038950391812895e-07,3.4656901028150256e-11,1.822752526326829e-13,7.1164289545772e-15,1.5310729126617111e-16,8.567745877743273e-13,9.09850110641002e-16,1.8654827821181265e-11,1.8259876416109296e-13,3.76,0.0,5.86653251045327e-07,0.9978159132745437,4.48282759692652e-07,6.94944591737731e-10,0.5315245640312527,0.5282264521222113,5.254102430835753e-07,1.811049914712674e-09,0.0021285927927583983,6.314015613936086e-07,1.4439219773312267e-09,2.966674522867231e-14,2.1610436215437384e-12,3.9710967086918384e-05,2.2784866694088197e-09,1.1732143225290527e-06
3.2473029624468444e-06,0.8927135717669892,1.3313084121058354e-07,9.965935568223525e-08,5.119822199493586e-08,1.1501828957200205e-06,0.0,0.0,7.519457400114434e-07,1.6946020324381573e-09,1.5588008459728076e-05,9.609153853225125e-08,6.219757442625994e-08,1.7076605165880403e-19,5.989119657124354e-13,1.4234172042279048e-08,8.926388438865903e-08,5.2319793616739015e-05,1.4978513454963955e-09,1.8001517479161918e-11,0.0016179098841734992,1.6206227416107522e-08,5.493337341539446e-10,1.0034207844620291e-14,2.525442175472761e-12,6.062957971071578e-07,3.4784971219551566e-11,1.8385173552792343e-13,7.205017659221159e-15,1.5467790672114285e-16,8.612576039520141e-13,9.134730772877716e-16,1.871246624206643e-11,1.835674701392776e-13,3.76,0.0,5.796283724986957e-07,0.9978157523264539,4.5059146961810837e-07,7.002219847013397e-10,0.5315292614845785,0.528221680242692,5.25404287287071e-07,1.811033407351287e-09,0.0021285924494340806,6.33199121582548e-07,1.4440027893277956e-09,2.976952321201746e-14,2.1675058460898966e-12,3.979251757199781e-05,2.2784638486769312e-09,1.1783481353346687e-06
3.2559355304800055e-06,0.8927142930293464,1.3357465238255643e-07,9.98282308217892e-08,5.1351464872547476e-08,1.1565719333713136e-06,0.0,0.0,7.554763581413708e-07,1.7042002222993935e-09,1.566895043309979e-05,9.6477157560623e-08,6.238407751826408e-08,1.7219231346833178e-19,6.020740395397006e-13,1.4256718455154148e-08,8.971733551483894e-08,5.246517941352974e-05,1.5057152111821784e-09,1.809578646095622e-11,0.0016225249756216483,1.6253422421497755e-08,5.502050560087068e-10,1.0137201026470744e-14,2.5383036741512415e-12,6.08700592509636e-07,3.4913221431689287e-11,1.8543851250683925e-13,7.294497501354145e-15,1.5626109848655738e-16,8.657549483364762e-13,9.171023581195603e-16,1.877016892243142e-11,1.8453911730269332e-13,3.76,0.0,5.728768711754407e-07,0.9978155913598075,4.529069997768243e-07,7.055263141131427e-10,0.5315339587756533,0.528216908110223,5.25398378315694e-07,1.8110169048357833e-09,0.0021285921060707684,6.34996663000767e-07,1.444083616414998e-09,2.9872444109270064e-14,2.1739749820092574e-12,3.987392368126759e-05,2.2784408052372515e-09,1.183494742510201e-06
3.2637048417098503e-06,0.8927149421482172,1.339744250533566e-07,9.998035808120702e-08,5.148952383287026e-08,1.1623377301968387e-06,0.0,0.0,7.586597246000884e-07,1.7128597987677602e-09,1.5741946270496795e-05,9.68247382441476e-08,6.255192650998862e-08,1.7348324015083394e-19,6.049275062391171e-13,1.4277030643244452e-08,9.012655174590489e-08,5.2596011310437446e-05,1.5128114108343963e-09,1.8180876080103218e-11,0.0016266785204312605,1.629589760648317e-08,5.509900375059546e-10,1.0230603515735263e-14,2.5499107064796507e-12,6.1086836359802e-07,3.5028800522267666e-11,1.8687545426937016e-13,7.375797027496293e-15,1.5769678471603758e-16,8.698148245337918e-13,9.203741151179977e-16,1.8822156197545325e-11,1.8541611706771763e-13,3.76,0.0,5.670254554626215e-07,0.9978154464739641,4.549968141837437e-07,7.103233056705767e-10,0.5315381862074868,0.5282126129835178,5.253930987698925e-07,1.8110020565612507e-09,0.0021285917970070103,6.366144342313618e-07,1.4441563736918149e-09,2.9965155422949906e-14,2.1798030249959475e-12,3.994706595303014e-05,2.2784204603185043e-09,1.1881376386614176e-06
3.271474152939695e-06,0.892715591251907,1.343745218191871e-07,1.0013261737024256e-07,5.162771556910315e-08,1.1681183679733898e-06,0.0,0.0,7.618485884260451e-07,1.7215394435744112e-09,1.581508218146714e-05,9.717281542170483e-08,6.271977191380339e-08,1.7478109876475563e-19,6.077881802393912e-13,1.4297362136050344e-08,9.053682064838118e-08,5.2726828695596665e-05,1.5199253628647229e-09,1.8266200479405176e-11,0.0016308320297185946,1.6338372488432126e-08,5.5177576769674e-10,1.0324681049983474e-14,2.5615477812197597e-12,6.130394109646825e-07,3.5144525396368247e-11,1.8832081077906605e-13,7.457829101954493e-15,1.591427713452638e-16,8.738863356571818e-13,9.236509970676685e-16,1.8874195376133442e-11,1.8629550403936015e-13,3.76,0.0,5.613793834840062e-07,0.9978153015730912,4.5709216407723076e-07,7.151422357655468e-10,0.5315424135235953,0.5282083176679914,5.253878543973092e-07,1.8109872119306846e-09,0.0021285914879122245,6.382321902635806e-07,1.444229143183613e-09,3.0058002061709364e-14,2.1856365334134168e-12,4.002009168077639e-05,2.278400117083162e-09,1.1927909178010492e-06
3.27924346416954e-06,0.8927162403414928,1.347749422113066e-07,1.0028500844473711e-07,5.176603988336075e-08,1.173913848987833e-06,0.0,0.0,7.650429428988158e-07,1.730239136298015e-09,1.588835797820554e-05,9.752138956655911e-08,6.28876137332221e-08,1.7608591308960002e-19,6.106560683454178e-13,1.43177128979641e-08,9.094814307498921e-08,5.285763157121993e-05,1.5270570837895426e-09,1.8351759921794262e-11,0.0016349855034818732,1.6380847067339504e-08,5.525622451856274e-10,1.0419437224723392e-14,2.5732149238232476e-12,6.152137374064139e-07,3.526039603877185e-11,1.8977461846337078e-13,7.540598846194623e-15,1.6059911246117002e-16,8.779694954354472e-13,9.269330089148184e-16,1.8926286389404832e-11,1.8717728050864716e-13,3.76,0.0,5.559314486583638e-07,0.9978151566571878,4.5919305470133474e-07,7.199831613231211e-10,0.5315466407309992,0.528204022170839,5.253826439641451e-07,1.810972370818147e-09,0.00212859117878802,6.398499311002451e-07,1.4443019248854637e-09,3.0150990459561297e-14,2.1914756394760018e-12,4.009300105427015e-05,2.2783792520272823e-09,1.1974545891664105e-06
3.287012775399385e-06,0.8927168894180122,1.3517568576325775e-07,1.0043753106224306e-07,5.1904496579107346e-08,1.1797241755220641e-06,0.0,0.0,7.682427813057359e-07,1.7389588565114192e-09,1.5961773473211104e-05,9.787046115110599e-08,6.305545197176423e-08,1.7739770694524152e-19,6.135311773597255e-13,1.4338082893662912e-08,9.136051987686015e-08,5.2988419938149895e-05,1.5342065901191956e-09,1.8437554670072305e-11,0.0016391389417193774,1.6423321343200483e-08,5.533494685884272e-10,1.051487564787336e-14,2.584912159691462e-12,6.173913457146414e-07,3.5376412434596294e-11,1.9123691385986083e-13,7.624111407533107e-15,1.6206586233129358e-16,8.820643175669752e-13,9.30220155599618e-16,1.8978429169124333e-11,1.880614487636203e-13,3.76,0.0,5.506746973346865e-07,0.9978150117262612,4.612994912920504e-07,7.248461393168606e-10,0.5315508678364667,0.5281997264990025,5.253774662798331e-07,1.8109575331021226e-09,0.002128590869628167,6.414676567441906e-07,1.4443747187919025e-09,3.024403889743785e-14,2.1973202893663217e-12,4.016579426159861e-05,2.278358769360312e-09,1.2021286619804684e-06
