Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459)
9.239840831452763e-05,0.8345709051561545,8.203518702788467e-05,2.761301962194837e-05,4.946208032961941e-05,0.006206213446693364,0.0,0.0,0.0005248081603532039,1.9070510776996056e-05,0.028123745301805676,0.0009074305800100539,1.5961930259834883e-06,6.405490864859515e-14,3.4729842867794526e-10,2.6636049755205744e-07,0.0016476596864206004,0.0012786571922844426,2.872202460656462e-06,1.7220279428995858e-08,0.001132160958150402,1.0085827281271026e-09,2.010890056444364e-08,1.647201194188228e-05,2.1143517810175192e-07,0.012964859358787932,3.4436780106702814e-08,0.0001971101081943779,0.00028018882582741915,2.6359995443663484e-07,6.254081845397831e-08,3.0174858400403915e-10,9.239524495046262e-08,1.9745334569216816e-07,3.76,0.0,0.001495046367002083,0.9667767692303906,0.011188732445592986,0.0015263422110137856,0.9998143862068112,0.9385592727872695,2.9688787019403126e-08,1.6627483676201535e-11,0.0004683819092140046,3.25529801095187e-05,2.3690973579565657e-10,1.8575759654487568e-10,6.3400808374939954e-09,0.008315345693868263,4.894742587638078e-10,2.1659523322277826e-05,2.3575151611396825e-05,0.0003801517132176328,0.004756078012290872,1.2922541930161304e-05,1.4405426313926775e-05,1.9424619605183904e-12,3.8180205986164617e-13,9.668236141705135e-09,2.745084384232116e-09,0.00011257629815379473,3.6592852230839945e-06,0.0019283357720542096,5.843205015799319e-12,4.103997593561724e-07,5.661628299734759e-05,5.93007797924407e-08,1.014263223845251e-07,0.0033077781090501556,0.0013296089725552739,4.683587076844179e-07,1.8795769394934668e-10,8.459193421856909e-10,3.178813373494316e-07,0.00018605303730424434,2.6457217386326717e-10,5.156904600341199e-07,4.251990272166836e-08,2.2698598822498883e-06,0.00010641055616127919,6.128051146798222e-05,6.2909881228568625e-09,6.704014919467498e-14,1.1836084596027379e-08,4.240524738557053e-08,1.2696261898234473e-11,1.6910000887639553e-05,1.0343738144483346e-10,6.11654641350149e-13,4.524458922006877e-08,7.591000723880518e-09,1.0556674554451954e-14,3.995970058432813e-05,5.230631209922311e-10,5.428160603782333e-07,5.81004896496643e-12,1.2957106469852337e-12,9.553953166262357e-12
9.302096977891393e-05,0.8346329862072914,8.232318326042557e-05,2.773329297496783e-05,4.9688998899086957e-05,0.006266027751182766,0.0,0.0,0.0005263975672218097,1.9172056535171464e-05,0.028575493345778958,0.0009212451978401181,1.6239402531334257e-06,6.506698915079311e-14,3.5134482067543853e-10,2.677727579984946e-07,0.0016555693381711816,0.0012985990044847356,2.927045571378389e-06,1.74771259613353e-08,0.0011436101209101853,1.0236846165836893e-09,2.0274816853910473e-08,1.6847785790909863e-05,2.1301399874679414e-07,0.013151231804879126,3.493819249628653e-08,0.00020138209416438728,0.0002869154213987,2.682157419178453e-07,6.358704281284313e-08,3.042448489614984e-10,9.31107894074704e-08,2.0352935721225594e-07,3.76,0.0,0.001430285167269671,0.9663140960605673,0.011341422828606298,0.0015547122911681891,1.0002193149806493,0.9380617146649086,2.9390052990758028e-08,1.661557702924739e-11,0.0004681577549269764,3.264138225438717e-05,2.3774978998644776e-10,1.864401713606682e-10,6.365303203682809e-09,0.00839439550961935,4.889442800441863e-10,2.1755077242521557e-05,2.3690894762218563e-05,0.0003813125234358818,0.004777873577624699,1.2959997967033763e-05,1.4447082786275333e-05,1.951696061441226e-12,3.8361561106062816e-13,9.714419568193794e-09,2.7843675041088927e-09,0.00011308612598532574,3.674041759938352e-06,0.0019666363442849516,5.866412948576814e-12,4.121453234726773e-07,5.805127860516156e-05,5.9536458053860944e-08,1.0254765385038279e-07,0.0033098783934078137,0.001354332581431691,4.61844081521173e-07,1.8851872189636757e-10,8.338213799927189e-10,3.215068118976795e-07,0.00018977856985104963,2.6988575349116073e-10,5.18468826485102e-07,4.274484056407982e-08,2.2814962928014005e-06,0.00010714176410516431,6.310302995681746e-05,6.31976605627101e-09,6.73467317754158e-14,1.2098381862312094e-08,4.2817484436438644e-08,1.3097658655100398e-11,1.738971348272583e-05,1.0581335172327063e-10,6.230690912833593e-13,4.567749350547698e-08,7.649200809754144e-09,1.0604942271562664e-14,4.049858917456516e-05,5.360227673607122e-10,5.465245650831098e-07,5.885147290474102e-12,1.3159671005586244e-12,9.59843260365546e-12
9.364353124330022e-05,0.8346950463563251,8.260651251702952e-05,2.7851427900039127e-05,4.991179578327732e-05,0.006326053216620186,0.0,0.0,0.0005279918980008282,1.9274357718088023e-05,0.029030231884424995,0.0009351404765748456,1.6518064890379184e-06,6.607853142840022e-14,3.553739458389427e-10,2.691637842072029e-07,0.0016632697674923145,0.001318606049001846,2.982210939898028e-06,1.7734815935813965e-08,0.0011550913242719704,1.0389102700963438e-09,2.0438104296866364e-08,1.722663989962432e-05,2.1457298488374218e-07,0.013338242451608535,3.5444826792254746e-08,0.00020569968596641236,0.0002936913014820515,2.7283250610612934e-07,6.463607565109223e-08,3.0673335812263663e-10,9.382356391912836e-08,2.0973730567926191e-07,3.76,0.0,0.0013683347339401733,0.965849492719809,0.011494770415727044,0.0015833822250673332,1.0006238179024407,0.9375593099059237,2.9103635094324884e-08,1.6603724682426704e-11,0.00046793266550405476,3.272948737723328e-05,2.38572659708164e-10,1.8710617824440301e-10,6.389930894458085e-09,0.008472795569403594,4.884111398058207e-10,2.18488734867844e-05,2.3804645354074462e-05,0.00038244406365428455,0.004799222855997061,1.2996606955536313e-05,1.4487796532998156e-05,1.9607602672441486e-12,3.8539578199913427e-13,9.759758552340201e-09,2.8237838866411158e-09,0.00011358544337527418,3.6884295356097267e-06,0.002005188958603489,5.889125266201975e-12,4.138358006249657e-07,5.9496541565589514e-05,5.976619537550679e-08,1.0370061766874476e-07,0.003311939028194014,0.0013792614144518176,4.555969359599935e-07,1.8907283723049646e-10,8.222132466847642e-10,3.250973676179488e-07,0.00019353489227556754,2.7524352230337136e-10,5.211958038938362e-07,4.296557613424176e-08,2.292878593182051e-06,0.00010787876921504536,6.496231522659327e-05,6.347792304512675e-09,6.764530600617637e-14,1.2362526612127582e-08,4.3242120566182745e-08,1.3505860720979113e-11,1.7879841467233907e-05,1.0821951569888984e-10,6.345665476136838e-13,4.611186145186387e-08,7.707734040430724e-09,1.0651949134895737e-14,4.103269378352942e-05,5.490614462618507e-10,5.502596661382107e-07,5.959452893645968e-12,1.3363259178104051e-12,9.642497974816814e-12
9.426609270768651e-05,0.83475709681075,8.288519632706155e-05,2.7967442339707426e-05,5.0130514005265505e-05,0.006386286811822719,0.0,0.0,0.0005295907943516755,1.9377406687399548e-05,0.029487929115087314,0.0009491154106601022,1.6797863174288234e-06,6.70892651626762e-14,3.5938512882798413e-10,2.705337152621734e-07,0.0016707648821545405,0.0013386750009670818,3.0376887900642787e-06,1.7993316463882298e-08,0.0011666039168431496,1.0542587948378665e-09,2.0598770281138984e-08,1.76085011731165e-05,2.1611231577740464e-07,0.013525869233541786,3.595662981522699e-08,0.00021006247581492027,0.0003005146862299174,2.7744941392242256e-07,6.56877638738484e-08,3.0921405698486975e-10,9.453356867723443e-08,2.1607815192721327e-07,3.76,0.0,0.0013090736224856303,0.9653829996067517,0.011648763453314368,0.0016123499881389618,1.0010279851057204,0.9370522256526312,2.8829000146451827e-08,1.6591923468233654e-11,0.0004677066605175589,3.2817302299204645e-05,2.3937852488668236e-10,1.877558053641495e-10,6.41397099231369e-09,0.008550536238665477,4.878749448159495e-10,2.1940929534900884e-05,2.3916415973099298e-05,0.0003835467476781567,0.004820130361609733,1.303237502962639e-05,1.4527574399240379e-05,1.9696558424971814e-12,3.871428217304973e-13,9.804259489656505e-09,2.86332889987616e-09,0.00011407431942165291,3.7024525987596055e-06,0.0020439868971978982,5.9113468612250995e-12,4.1547225000083624e-07,6.095147409155267e-05,5.99900375270258e-08,1.0488495802898226e-07,0.0033139639743164635,0.0014043925711544917,4.4960854374072816e-07,1.896200493051994e-10,8.110786338982498e-10,3.2865237870627007e-07,0.00019732151266042635,2.806447776036375e-10,5.238725871679612e-07,4.3182209733799644e-08,2.304012302322365e-06,0.00010862166135385424,6.685849627554105e-05,6.375083312620891e-09,6.793604714355157e-14,1.2628449885625512e-08,4.36790275211786e-08,1.3920802608373598e-11,1.838038005833322e-05,1.1065579256663357e-10,6.461454677466099e-13,4.654772315828597e-08,7.766606135017528e-09,1.0697722742704729e-14,4.156189392700458e-05,5.621734288319675e-10,5.540217916355918e-07,6.032949176175743e-12,1.356785132501684e-12,9.686153106928812e-12
9.48886541720728e-05,0.8348191481355828,8.315925910691425e-05,2.8081355007032815e-05,5.034519760863314e-05,0.006446725499836509,0.0,0.0,0.0005311938918655674,1.948119456230377e-05,0.02994855317419113,0.0009631689991796603,1.7078743818283206e-06,6.809892836067172e-14,3.6337772857213655e-10,2.718827005043947e-07,0.0016780586359436418,0.0013588025785841765,3.0934694277514206e-06,1.8252595157521024e-08,0.001178147246308952,1.0697292840145733e-09,2.075682465526751e-08,1.799329686096758e-05,2.1763217617614204e-07,0.01371409028545237,3.647354750128272e-08,0.00021447005112883342,0.00030738381302911495,2.820656680728889e-07,6.674195792510777e-08,3.116869010172733e-10,9.52408050560189e-08,2.2255282764993807e-07,3.76,0.0,0.0012523856029902258,0.9649146567385803,0.011803390287128762,0.0016416135006311827,1.0014319015282123,0.9365406234233502,2.8565637895655334e-08,1.658017038370708e-11,0.0004674797593550083,3.290483219402853e-05,2.4016756813774155e-10,1.883892448343523e-10,6.437430697687208e-09,0.008627608368329355,4.873357989112114e-10,2.203126336698752e-05,2.4026220091959452e-05,0.0003846209917638685,0.004840600733730966,1.3067308745280134e-05,1.4566423698648185e-05,1.9783841281176674e-12,3.8885699428162177e-13,9.84792915289378e-09,2.9029979541782615e-09,0.00011455282795993646,3.716115093832696e-06,0.002083023453436396,5.933082776769362e-12,4.1705574114049107e-07,6.241547832512273e-05,6.02080328035832e-08,1.0610040743953001e-07,0.003315957095979363,0.0014297231399711572,4.4387039164311994e-07,1.90160368033706e-10,8.004016439644336e-10,3.3217126656812017e-07,0.00020113793827976527,2.860888153766431e-10,5.265003821579688e-07,4.3394842435922014e-08,2.3149030013346757e-06,0.00010937053058061603,6.879168782990357e-05,6.4016556782791175e-09,6.821913206740701e-14,1.289608285947155e-08,4.412807399833001e-08,1.4342415708557094e-11,1.8891316203928854e-05,1.1312209708232096e-10,6.578043169735646e-13,4.6985109809750413e-08,7.825822868083592e-09,1.0742290948511419e-14,4.208607668539481e-05,5.75352998627492e-10,5.578113697336406e-07,6.1056206954180075e-12,1.3773428105283394e-12,9.72940161777141e-12
9.551121563645909e-05,0.8348812102822157,8.34287280120117e-05,2.8193185336534744e-05,5.055589157808562e-05,0.006507366240583854,0.0,0.0,0.0005328008212527899,1.9585711287558197e-05,0.030412072153268434,0.000977300246388916,1.7360653893783282e-06,6.91072674773287e-14,3.6735113787518455e-10,2.732108989647218e-07,0.0016851550200324427,0.0013789855444840224,3.149543248098752e-06,1.8512620142386162e-08,0.0011897206599819378,1.0853208191790245e-09,2.0912279598530747e-08,1.838095462310215e-05,2.1913275587052458e-07,0.013902883951148538,3.699552499342826e-08,0.00021892199507760922,0.0003142969382015864,2.8668050638005294e-07,6.779851177778948e-08,3.141518553622089e-10,9.594527557649377e-08,2.2916223560023354e-07,3.76,0.0,0.001198159438070639,0.9644445037377802,0.01195863936613729,0.0016711706312535224,1.0018356471479837,0.9360246593186474,2.8313060045159855e-08,1.6568462582855414e-11,0.0004672519812127044,3.29920806839466e-05,2.409399745309387e-10,1.890066923807861e-10,6.460317317766043e-09,0.008704003288463389,4.867938030857828e-10,2.2119893426560655e-05,2.4134072021066045e-05,0.0003856672141365751,0.004860638727875326,1.3101415056181345e-05,1.4604352186347212e-05,1.986946536888002e-12,3.905385777724964e-13,9.890774669612422e-09,2.9427865040708114e-09,0.00011502104730440926,3.729421253692457e-06,0.0021222919367021947,5.9543381955758096e-12,4.185873517047267e-07,6.388795730813187e-05,6.042023187817685e-08,1.0734668695910904e-07,0.003317922162073098,0.0014552502009882833,4.3837418036557036e-07,1.9069380400193551e-10,7.901667890067216e-10,3.356534986484839e-07,0.00020498367603206445,2.9157493091269847e-10,5.290804034300685e-07,4.360357590526423e-08,2.325556322401316e-06,0.0001101254670581207,7.076199048115652e-05,6.42752611983407e-09,6.849473894023903e-14,1.3165356923226769e-08,4.4589125711941416e-08,1.477062848813909e-11,1.9412628653744987e-05,1.1561833973703804e-10,6.695415698852641e-13,4.742405361433992e-08,7.885390064303675e-09,1.0785681807483016e-14,4.2605136548833346e-05,5.885944606873773e-10,5.616288284401628e-07,6.177453138802793e-12,1.3979970507872263e-12,9.77224692489359e-12
9.613377710084538e-05,0.8349432926160693,8.369363279016602e-05,2.8302953436088938e-05,5.076264176208775e-05,0.006568205993395995,0.0,0.0,0.0005344112094668672,1.9690945700628464e-05,0.030878454114496922,0.0009915081622217474,1.764354114403811e-06,7.011403751128599e-14,3.7130478296224683e-10,2.745184788035136e-07,0.0016920580547594326,0.0013992207069646633,3.2059007422945413e-06,1.8773360069646825e-08,0.0012013235053324324,1.1010324715047227e-09,2.1065149492250823e-08,1.87714025918863e-05,2.2061424927136699e-07,0.014092228791746809,3.752250673067033e-08,0.0002234178871099134,0.00032125233858095896,2.912932010709337e-07,6.885728291875889e-08,3.166088945295072e-10,9.664698387078808e-08,2.3590724981533274e-07,3.76,0.0,0.00114628867016132,0.9639725798198022,0.012114499246079843,0.0017010192007460997,1.0022392972097331,0.9355044842192553,2.8070799316666572e-08,1.655679736940447e-11,0.00046702334508975376,3.3079049933754356e-05,2.416959313594486e-10,1.8960834701410308e-10,6.482638255618641e-09,0.00877971280165951,4.862490555762361e-10,2.220683858451288e-05,2.4239986860479893e-05,0.00038668583452621246,0.004880249207169579,1.313470128968501e-05,1.4641368032227462e-05,1.995344549035779e-12,3.921878635480365e-13,9.932803500080277e-09,2.9826900499624706e-09,0.00011547905999271896,3.7423753924241865e-06,0.0021617856770348677,5.975118429293822e-12,4.200681653519138e-07,6.53683159206582e-05,6.062668765609323e-08,1.0862350645639507e-07,0.003319862847587677,0.0014809708286008434,4.331118240008568e-07,1.912203685700135e-10,7.803589893062133e-10,3.390985872244029e-07,0.0002088582328565079,2.971024194089203e-10,5.316138721456036e-07,4.3808512226848356e-08,2.335977938169235e-06,0.000110886560957907,7.27694908418576e-05,6.4527114458254525e-09,6.876304688263416e-14,1.3436203752407403e-08,4.506204546944727e-08,1.5205366685748155e-11,1.9944288045832457e-05,1.1814442692885755e-10,6.813557117040434e-13,4.786458773767243e-08,7.945313592620867e-09,1.0827923525344466e-14,4.311897525449652e-05,6.018921502642673e-10,5.654745953595448e-07,6.248433297145783e-12,1.4187459859386302e-12,9.814692254803246e-12
9.675633856523167e-05,0.8350054039430943,8.395400563667455e-05,2.841068003984537e-05,5.096549479756894e-05,0.006629241719432631,0.0,0.0,0.0005360246807647987,1.9796885597836422e-05,0.031347667105751806,0.0010057917627707645,1.7927354017142758e-06,7.111900207554812e-14,3.7523812297467677e-10,2.7580561675824877e-07,0.001698771781812683,0.0014195049211198523,3.2625325039106607e-06,1.9034784126559847e-08,0.0012129551304995872,1.1168633030217382e-09,2.121545079272402e-08,1.9164569430521996e-05,2.2207685500621e-07,0.014282103593401664,3.805443653458864e-08,0.00022795730346455962,0.0003282483129675573,2.9590305802775735e-07,6.991813232917981e-08,3.1905800208444786e-10,9.73459346464952e-08,2.427887158670486e-07,3.76,0.0,0.001096671417773668,0.9634989237816258,0.012270958592801239,0.0017311569853720712,1.002642922441605,0.934980243976032,2.7838408553630146e-08,1.6545172189855152e-11,0.0004667938697825278,3.316574074278088e-05,2.4243562791569125e-10,1.901944107122657e-10,6.504400999655858e-09,0.008854729176149776,4.857016519432775e-10,2.229211810398674e-05,2.4343980452598314e-05,0.00038767727372181394,0.004899437133912935,1.3167175123118297e-05,1.4677479794604505e-05,2.003579707885314e-12,3.9380515532401154e-13,9.9740234155424e-09,3.022704139759146e-09,0.0001159269525341586,3.7549818983121844e-06,0.002201498029578072,5.995428908030661e-12,4.214992697231561e-07,6.685596178560858e-05,6.08274551317857e-08,1.0993056489666034e-07,0.003321782735046725,0.0015068820940567973,4.280754491363315e-07,1.917400739628618e-10,7.709635709870348e-10,3.4250608816601164e-07,0.00021276111613282135,3.026705765468095e-10,5.341020140460942e-07,4.4009753743759685e-08,2.3461735516490373e-06,0.00011165390236301514,7.48142617191673e-05,6.477228526017802e-09,6.902423566473428e-14,1.3708555378187887e-08,4.5546693255615176e-08,1.5646553508160834e-11,2.0486257007875458e-05,1.2070026113170367e-10,6.932452395360126e-13,4.8306746235022125e-08,8.005599359977743e-09,1.0869044409810895e-14,4.362750161710145e-05,6.152404412089442e-10,5.693490974074199e-07,6.318549037003597e-12,1.4395877830687953e-12,9.856740652142869e-12
9.737890002961796e-05,0.8350675525351654,8.420988105150948e-05,2.851638646222903e-05,5.116449803674153e-05,0.006690470383989305,0.0,0.0,0.0005376408577047063,1.9903517799387615e-05,0.031819679175170534,0.0010201500707412638,1.8212041696483533e-06,7.212193344419354e-14,3.7915064941736813e-10,2.770724976002328e-07,0.0017053002568160917,0.0014398350898595501,3.319429234795407e-06,1.9296862045826057e-08,0.0012246148847828292,1.1328123678124156e-09,2.1363201906098982e-08,1.956038438779815e-05,2.2352077553338367e-07,0.014472487374501766,3.859125769330802e-08,0.00023253981766346697,0.00033528318346481,3.005094160065448e-07,7.098092446054383e-08,3.2149917033073726e-10,9.804213365105677e-08,2.4980745113499736e-07,3.76,0.0,0.0010492101803543246,0.9630235739911954,0.012428006185354199,0.0017615817203290398,1.0030465892629057,0.9344520795923218,2.7615459862393913e-08,1.6533584626838736e-11,0.0004665635738795434,3.3252152634663656e-05,2.4315925527314906e-10,1.907650881121173e-10,6.525613113426502e-09,0.008929045138679053,4.851516851505215e-10,2.2375751606180097e-05,2.444606933570625e-05,0.00038864195314414955,0.0049182075613390325,1.319884456047598e-05,1.4712696394320188e-05,2.011653615588828e-12,3.9539076834868334e-13,1.0014442476902838e-08,3.0628243703640213e-09,0.00011636481516215197,3.767245226996758e-06,0.002241422378833929,6.015275170172078e-12,4.2288175453464756e-07,6.835030613783437e-05,6.102259124842868e-08,1.112675506538163e-07,0.0033236853159590665,0.001532981067892852,4.23257393605467e-07,1.922529333503662e-10,7.619662630716218e-10,3.458755996717586e-07,0.00021669183406457547,3.082786990461931e-10,5.365460575426801e-07,4.4207402903537015e-08,2.35614888661475e-06,0.00011242758116895182,7.689636230507058e-05,6.5010942639208095e-09,6.927848541356116e-14,1.3982344253728079e-08,4.6042926324794863e-08,1.609410982524126e-11,2.103849027264011e-05,1.2328574106119476e-10,7.052086635441162e-13,4.8750563981423725e-08,8.06625330466499e-09,1.0909072824517203e-14,4.413063135352212e-05,6.286337539946811e-10,5.732527604961905e-07,6.387789272216683e-12,1.460520644256489e-12,9.898394988821149e-12
9.800146149400425e-05,0.8351297461544159,8.446129569891806e-05,2.8620094553078102e-05,5.135969947606879e-05,0.006751888958694197,0.0,0.0,0.0005392593620823579,2.0010828213169483e-05,0.032294458385231394,0.00103458211587926,1.8497554128669845e-06,7.312261257625953e-14,3.8304188556312044e-10,2.7831931360140246e-07,0.0017116475423136846,0.0014602081648258315,3.3765817505330205e-06,1.9559564113758392e-08,0.0012363021191135399,1.1488787131665306e-09,2.1508423065491246e-08,1.9958777349267242e-05,2.2494621677284146e-07,0.014663359392343794,3.9132913042789046e-08,0.00023716500098646274,0.0003423552967002499,3.05111645828556e-07,7.204552720671056e-08,3.239323999896438e-10,9.873558763620948e-08,2.569642451013281e-07,3.76,0.0,0.0010038116513833662,0.9625465683777087,0.012585630918878436,0.001792291103075656,1.003450359983094,0.9339201273990442,2.7401543789602283e-08,1.6522032392757696e-11,0.00046633247575675834,3.333828394479102e-05,2.4386700607450617e-10,1.9132058621029734e-10,6.546282225750012e-09,0.009002653867153489,4.845992456404377e-10,2.2457759037112198e-05,2.4546270698466947e-05,0.0003895802944366404,0.004936565625586299,1.3229717909560977e-05,1.4747027089339103e-05,2.0195679289447557e-12,3.969450285816132e-13,1.0054069013854535e-08,3.1030463890679993e-09,0.00011679274159137268,3.7791698948160832e-06,0.002281552142724886,6.034662852484546e-12,4.242167097759069e-07,6.985076465642782e-05,6.12121547603753e-08,1.1263414184619757e-07,0.0033255739922850793,0.001559264822262095,4.186502049169544e-07,1.9275896091762297e-10,7.533531939548683e-10,3.4920676098319136e-07,0.00022064989604599089,3.139260851955683e-10,5.389472319084531e-07,4.4401562113112464e-08,2.3659096784990975e-06,0.00011320768698329859,7.901583838231545e-05,6.524325570779964e-09,6.952597633600716e-14,1.4257503317119477e-08,4.6550599300750574e-08,1.654795436309366e-11,2.160093480687877e-05,1.2590076183731693e-10,7.172445080434756e-13,4.91960766000757e-08,8.127281389335176e-09,1.094803714541427e-14,4.462828690241378e-05,6.420665633701638e-10,5.77186009194665e-07,6.456143934775197e-12,1.4815428070476474e-12,9.939657973073001e-12
