Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615)
7.538714542995697e-09,0.8537895571655595,1.3850311793171666e-07,2.9971169365833025e-09,6.095800322688474e-10,3.0915283776583284e-09,0.0,0.0,9.927352869481271e-08,9.620941784105963e-12,1.5381197483771897e-10,6.571030206221665e-11,3.55027735086948e-09,1.1809829033866538e-22,7.602913737821354e-16,3.344002637783541e-10,4.562738720284824e-09,5.703787937236637e-09,4.992976200260288e-17,1.729345198341774e-15,6.369332788617426e-08,2.844878983121525e-14,1.213992493717777e-09,5.503718637581264e-17,3.922364537983105e-14,7.564552873424672e-11,3.5523885237155795e-07,1.4686702027481803e-09,7.805972164524223e-20,1.1484060658136409e-17,8.471788992051176e-17,2.8435959871658865e-15,2.3588345356457173e-09,2.4201259608259817e-12,3.76,0.0,0.9022434236348185,0.9981676203877162,3.3956253697703434e-11,8.738540105023417e-07,0.02069133377337511,0.02058157684610853,0.00010909221702473568,9.05507133130444e-09,0.0018322713375337092,1.8644141573885617e-11,1.2989292997903566e-12,1.479531313511189e-14,3.26533234372433e-15,2.0786950072509655e-09,7.11661998649605e-11,1.2220422212101313e-09,2.0403774332888328e-09,5.1666645200729544e-11,4.756604154072676e-13,1.277162036906342e-09,2.2305213472161515e-10,3.658235115443647e-17,1.2778241069262504e-16,1.2139248901379607e-11,1.3474101451614888e-14,1.7645415273379068e-11,8.737144642300856e-18,1.6340028653897342e-09,6.202157522953414e-17,4.880340297776782e-14,2.9775818668313815e-09,1.2084243144018713e-15,5.453206597633158e-08,1.203772315541575e-07,4.031784175619208e-14,1.0097390669925552e-07,8.947565829844778e-14,1.54155927990482e-11,2.044285913055006e-07,1.139804021579435e-12,1.0117409260542605e-18,4.678382425522229e-15,2.922307928737503e-17,2.2463545064391057e-17,8.75354600759538e-07,6.610425172522069e-13,2.6744076623014722e-21,1.2562106514465792e-25,1.3479646490200372e-20,4.644416468728461e-09,3.7784103543590435e-17,1.0789365149710628e-13,8.367674707719825e-22,6.1295686920982755e-18,1.0199336117909191e-17,1.1460127663948993e-15,4.1040366101760347e-26,6.014911731632575e-16,3.08110377814207e-14
7.727722524736698e-09,0.8538663191007284,1.4604526542879295e-07,3.174103353294521e-09,6.59663807717494e-10,3.347557947944688e-09,0.0,0.0,1.0175360828178043e-07,1.0105977392413208e-11,1.6660219979199282e-10,7.054026207258265e-11,3.745271493696985e-09,1.3017249185280335e-22,8.032695932855043e-16,3.4768093332627924e-10,4.726614889185279e-09,6.012283260436428e-09,5.47912434396435e-17,1.897647140545629e-15,6.701483149759335e-08,3.086352137803345e-14,1.235446539282942e-09,5.93000054279116e-17,4.127498036255198e-14,8.195948859080086e-11,3.6465940042993093e-07,1.5498947331602234e-09,8.560142921305619e-20,1.2437354608035271e-17,9.12815186533019e-17,3.0400748901307596e-15,2.4854740373498948e-09,2.619705937212736e-12,3.76,0.0,0.9017306357518665,0.9981676174044756,3.767994904941395e-11,8.955113836448386e-07,0.021204099326217765,0.021094372750727557,0.00010903788285988823,9.112165342060391e-09,0.0018322713359762521,1.9603376681709088e-11,1.3432519499409417e-12,1.5301407091915833e-14,3.453715232549811e-15,2.1859518675092017e-09,7.301353262434675e-11,1.2589639815235049e-09,2.1459883703820176e-09,5.467450096859546e-11,5.197769427133058e-13,1.3184409651702506e-09,2.3331163531039295e-10,3.9270385868046214e-17,1.3420193842689348e-16,1.2665022837954256e-11,1.423056998416797e-14,1.8970279405380545e-11,9.739034134274454e-18,1.6745661986252469e-09,6.734385064122056e-17,5.1457285585037794e-14,3.051303563782051e-09,1.3121397121180739e-15,5.5771106980294944e-08,1.270534897579427e-07,4.378227704937292e-14,1.0374145972227822e-07,9.270921893050153e-14,1.601205267779189e-11,2.0714016140698566e-07,1.2304434216724157e-12,1.1182424335963402e-18,5.156123546783036e-15,3.3093828128616625e-17,2.542982695026655e-17,8.970952387957497e-07,6.951966160434017e-13,3.0900059286131198e-21,1.441682015572687e-25,1.5173367968194795e-20,4.888641189239223e-09,3.9400513164708876e-17,1.1614663114954048e-13,9.25553791643559e-22,6.459780646633347e-18,1.13290830470328e-17,1.2411451991317682e-15,4.678993610657113e-26,6.613435039825118e-16,3.1621893241228176e-14
7.916730506477698e-09,0.8539430374463228,1.537604487246019e-07,3.3565682101748823e-09,7.123674892523905e-10,3.617199969294134e-09,0.0,0.0,1.0423336609598413e-07,1.060278102720346e-11,1.8007397590941488e-10,7.557523684514532e-11,3.945169814596459e-09,1.4312374525673323e-22,8.474659653679827e-16,3.6106339659416597e-10,4.893059157846538e-09,6.328691967854795e-09,6.000374484754886e-17,2.076849868614052e-15,7.041974469776773e-08,3.341712186014821e-14,1.2565540742863437e-09,6.378056649603616e-17,4.338281921024534e-14,8.861172683157613e-11,3.7403856965079027e-07,1.6332096547148903e-09,9.369332086026803e-20,1.3441572799617758e-17,9.817276073276633e-17,3.2439239186576247e-15,2.6150617981173163e-09,2.829710007751745e-12,3.76,0.0,0.9012181391897909,0.9981676144091889,4.170221557328718e-11,9.171565502836277e-07,0.021716573611921353,0.02160687846106169,0.00010898226133224275,9.165002147936083e-09,0.001832271332537574,2.058667956152771e-11,1.3876799668717065e-12,1.580954998289187e-14,3.650799273670528e-15,2.2958825135107637e-09,7.485949018706868e-11,1.2961006489525785e-09,2.2545723158467377e-09,5.7776185791864726e-11,5.668115327274898e-13,1.359880198261093e-09,2.438201767805326e-10,4.2070028268761253e-17,1.4071991244974215e-16,1.3195893282672067e-11,1.500799506281743e-14,2.0362208250560287e-11,1.0827344542719351e-17,1.715109864394869e-09,7.297519868137497e-17,5.4190941263484227e-14,3.124980116880921e-09,1.4219525094007628e-15,5.697589577201922e-08,1.3388905704285337e-07,4.746325817726936e-14,1.0649523579980834e-07,9.59601031215161e-14,1.661087746518053e-11,2.097454285289153e-07,1.3258018747316226e-12,1.2329863643188054e-18,5.6664334840913926e-15,3.734752839193958e-17,2.8690499630998053e-17,9.188259256312574e-07,7.302052649473981e-13,3.5561414653909694e-21,1.648235373129513e-25,1.702620522623339e-20,5.137164325699045e-09,4.1033752055219484e-17,1.2480765309564618e-13,1.0213003259260035e-21,6.795631169755316e-18,1.2550635567678743e-17,1.3413271426692481e-15,5.315152925714499e-26,7.253730186506361e-16,3.243210619974368e-14
8.105738488218699e-09,0.8540197122266392,1.6164521652347248e-07,3.5445291368842806e-09,7.677453740981364e-10,3.900750664842057e-09,0.0,0.0,1.0671280281950797e-07,1.1111341665715661e-11,1.9424342906975304e-10,8.081712634207741e-11,4.14994020776879e-09,1.569903460305641e-22,8.928791755516954e-16,3.7454061449448757e-10,5.062064685365221e-09,6.652988133962699e-09,6.55849255879507e-17,2.267300266965314e-15,7.39079327443687e-08,3.611385495438197e-14,1.2773206086209308e-09,6.848461765106008e-17,4.554741806106134e-14,9.561036623846516e-11,3.8337639827997863e-07,1.7186041020943058e-09,1.0236351363119887e-19,1.4497973843091102e-17,1.0539927952437159e-16,3.4551854712000334e-15,2.747565509934173e-09,3.0503661790250773e-12,3.76,0.0,0.9007059337869076,0.998167611401148,4.6038190831452676e-11,9.387895176933783e-07,0.02222875679184481,0.022119093904553522,0.00010892559040757024,9.21387106658609e-09,0.001832271327912657,2.159403957278579e-11,1.432202696179996e-12,1.6319730243694013e-14,3.857009856455697e-15,2.4084849796813727e-09,7.670407250640274e-11,1.333461515322571e-09,2.366132667323065e-09,6.097258505923925e-11,6.168870066794923e-13,1.401479614664511e-09,2.5458204254171034e-10,4.498179039609029e-17,1.4733180954307095e-16,1.3731552071685297e-11,1.5806372663458405e-14,2.1823020685166963e-11,1.2007223021515466e-17,1.75563387021224e-09,7.892507903863451e-17,5.700499179625628e-14,3.1986115542123255e-09,1.5380638891929411e-15,5.814664102312087e-08,1.4088093597809052e-07,5.1369743567201324e-14,1.0923434267430282e-07,9.922751092690663e-14,1.7211637779676935e-11,2.122484545893237e-07,1.4259907671164894e-12,1.3563839927637212e-18,6.210353970072296e-15,4.20090467609359e-17,3.226498474331935e-17,9.405466536588116e-07,7.66067901400179e-13,4.077235356373388e-21,1.8775422247976353e-25,1.904812953237514e-20,5.389789793395023e-09,4.268309227619805e-17,1.3388632943538397e-13,1.1243636015003146e-21,7.136862254308944e-18,1.3868726063094003e-17,1.4466641316879471e-15,6.016946502418081e-26,7.937515495999966e-16,3.324167725737392e-14
8.2947464699597e-09,0.8540963434659656,1.696961246560705e-07,3.738002695717989e-09,8.25850437430551e-10,4.198499675792143e-09,0.0,0.0,1.0919191892540251e-07,1.1631648297403867e-11,2.091265435468309e-10,8.626771313979086e-11,4.359550657108875e-09,1.7181119346102438e-22,9.395080234146903e-16,3.8810575816684e-10,5.233623900311871e-09,6.985145866005757e-09,7.155302064282518e-17,2.4693434189731616e-15,7.747926100448936e-08,3.895799127005344e-14,1.2977515611893072e-09,7.341792405869734e-17,4.776902166713581e-14,1.0296346580347381e-10,3.92672946440132e-07,1.8060672336444254e-09,1.1164097459798967e-19,1.5607812260199716e-17,1.129687142473101e-16,3.6739010510898506e-15,2.8829530612980547e-09,3.281899363421062e-12,3.76,0.0,0.900194019381469,0.9981676083799386,5.0703302960876726e-11,9.604102931468987e-07,0.022740649027417088,0.022631019051426445,0.00010886806517611338,9.25904261109023e-09,0.001832271322504297,2.262544562921671e-11,1.4768103331387886e-12,1.6831943149688925e-14,4.0727816755050615e-15,2.5237573048810877e-09,7.854727976744954e-11,1.3710559742100373e-09,2.4806715444478516e-09,6.42646169713412e-11,6.701288317545146e-13,1.4432394861114941e-09,2.656015445317494e-10,4.800608632191265e-17,1.5403319623784782e-16,1.4271700119855773e-11,1.662569847853707e-14,2.335453502080966e-11,1.3283996056001034e-17,1.7961382236333837e-09,8.520296298109734e-17,5.990004353266663e-14,3.2721979038036375e-09,1.6606759961033742e-15,5.928363335309204e-08,1.4802612891670246e-07,5.5510892763988587e-14,1.1195796150326711e-07,1.0251070098490495e-13,1.7813921888330417e-11,2.1465316138430786e-07,1.5311200116443629e-12,1.4888551744954129e-18,6.788909529285039e-15,4.7103944822361395e-17,3.617328876154726e-17,9.62257414627974e-07,8.027839637278959e-13,4.657935764424052e-21,2.1313453476645937e-25,2.1249416876169127e-20,5.646324246853863e-09,4.434783486944087e-17,1.4339225594707845e-13,1.235108341438997e-21,7.483220993770547e-18,1.5288178291376178e-17,1.55725883492552e-15,6.788966069819554e-26,8.666533118079045e-16,3.4050607015894053e-14
8.4837544517007e-09,0.854172931188578,1.7790974379260992e-07,3.9370043962562795e-09,8.867343406017293e-10,4.510730092502584e-09,0.0,0.0,1.1167071470020561e-07,1.216368992299179e-11,2.2473916284092438e-10,9.192866589961731e-11,4.5739692471351016e-09,1.8762579065725483e-22,9.873514447663125e-16,4.017522038729485e-10,5.407728568425667e-09,7.3251393154055705e-09,7.792685095449795e-17,2.6833225601537288e-15,8.113359501308719e-08,4.195380659133963e-14,1.3178522614618871e-09,7.85862667537624e-17,5.0047863225379825e-14,1.1067902123374599e-10,4.0192829214279943e-07,1.8955882358420034e-09,1.2155552713226947e-19,1.6772338666246817e-17,1.2088867957852724e-16,3.9001114058064374e-15,3.0211925438524135e-09,3.5245314029497896e-12,3.76,0.0,0.8996823958116682,0.9981676053452894,5.571326249464657e-11,9.820188839144156e-07,0.02325225048013149,0.02314265390693462,0.00010880984560545727,9.300769554750882e-09,0.0018322713165734334,2.3680886236388677e-11,1.5214938559052586e-12,1.734618989549618e-14,4.2985581808370955e-15,2.641697532685609e-09,8.038911234526614e-11,1.4088935047144966e-09,2.5981898798920934e-09,6.765323275953714e-11,7.266651324153089e-13,1.4851604206152806e-09,2.7688300777526646e-10,5.114323536818411e-17,1.6081973080905564e-16,1.48160472017618e-11,1.746596795006989e-14,2.4958568219230722e-11,1.4663171726314082e-17,1.8366229322504135e-09,9.181833012535107e-17,6.287668712058236e-14,3.345739193627899e-09,1.789991807881077e-15,6.038723522362528e-08,1.5532164565364302e-07,5.989606700249777e-14,1.1466534308951043e-07,1.0580898636879497e-13,1.8417335611989818e-11,2.169633324178341e-07,1.6412980381193197e-12,1.6308281707648673e-18,7.403106927257545e-15,5.265846029040051e-17,4.0435991504132864e-17,9.839581997113799e-07,8.403528911533425e-13,5.303119527988557e-21,2.41145850224463e-25,2.3640645895112528e-20,5.9065774180173475e-09,4.6027308710345975e-17,1.5333501209295626e-13,1.3539073504090945e-21,7.834459739380466e-18,1.681390449916997e-17,1.6732110715062426e-15,7.635961245696955e-26,9.44254889008379e-16,3.4858896077491037e-14
8.672762433441701e-09,0.8542494754187434,1.862826662885004e-07,4.141548710757296e-09,9.504474415406774e-10,4.837718498554086e-09,0.0,0.0,1.1414919026468112e-07,1.2707455553631105e-11,2.410969905395598e-10,9.780154275460952e-11,4.793164171870804e-09,2.044742453453159e-22,1.036408530443594e-15,4.1547352800507013e-10,5.584369855892104e-09,7.672942687085504e-09,8.472583366208785e-17,2.9095790446882623e-15,8.487080052078105e-08,4.510558018395525e-14,1.3376279510081773e-09,8.39954414030812e-17,5.238416425511877e-14,1.187649654665614e-10,4.11142528014449e-07,1.987156326933184e-09,1.3213785691165829e-19,1.7992799940254577e-17,1.2916676524056434e-16,4.133856648068763e-15,3.1622522575793093e-09,3.778481093478565e-12,3.76,0.0,0.8991710629156431,0.9981676022970036,6.108405425553073e-11,1.0036152972629435e-06,0.02376356131153996,0.023653998505011316,0.00010875106289436405,9.339287966054141e-09,0.0018322713103081146,2.4760349526141103e-11,1.5662449639488402e-12,1.7862476777346794e-14,4.534791060206707e-15,2.7623037116217154e-09,8.222957077042923e-11,1.4469836576455008e-09,2.7186875057169284e-09,7.113941686473307e-11,7.866267008421399e-13,1.527243312018293e-09,2.884307563479626e-10,5.4393465298720516e-17,1.6768716476183834e-16,1.5364311737274587e-11,1.8327176296586804e-14,2.663693516482361e-11,1.6150441945188133e-17,1.877088003686148e-09,9.878066529750039e-17,6.593549729106301e-14,3.419235451606361e-09,1.9262150114520753e-15,6.145787170481674e-08,1.6276451024376715e-07,6.453482970701487e-14,1.1735580424588068e-07,1.0912173073004855e-13,1.902150217378649e-11,2.1918261533561123e-07,1.7566317883715115e-12,1.7827394732607898e-18,8.05393472520327e-15,5.869948793994649e-17,4.5074234367543206e-17,1.0056489995666681e-06,8.787741238017584e-13,6.017893402048948e-21,2.7197660483481704e-25,2.6232695802853635e-20,6.170362406615784e-09,4.7720869406096896e-17,1.637241610246188e-13,1.4811414005940746e-21,8.190336219334741e-18,1.8450902559457196e-17,1.7946178329300877e-15,8.562837500265701e-26,1.0267352214430201e-15,3.5666545044200304e-14
8.861770415182701e-09,0.8543259761807199,1.948115122319581e-07,4.351649090275756e-09,1.0170388070815973e-09,5.179735026348107e-09,0.0,0.0,1.1662734559289961e-07,1.3262934210155709e-11,2.5821559120099544e-10,1.0388779461412854e-10,5.017103742001871e-09,2.2239727136864797e-22,1.0866785420198028e-15,4.292635022055909e-10,5.7635383884417975e-09,8.028530247049048e-09,9.196999223181672e-17,3.148452324160656e-15,8.86907435326884e-08,4.841759316586596e-14,1.3570837850015266e-09,8.965125706158468e-17,5.477813451878805e-14,1.2722916919149295e-10,4.203157586229233e-07,2.080760759874735e-09,1.4341951767227415e-19,1.9270439383558686e-17,1.3781053557713677e-16,4.375176360624884e-15,3.3061007147797247e-09,4.043964209290615e-12,3.76,0.0,0.8986600205314851,0.9981675992349454,6.683192933292471e-11,1.0251995404557513e-06,0.024274581683247615,0.024165052903092687,0.0001086918246505926,9.374818209033725e-09,0.001832271303835679,2.586382328816582e-11,1.6110560213154964e-12,1.8380814468159985e-14,4.781939751407048e-15,2.885573895363716e-09,8.406865570085892e-11,1.4853360437649367e-09,2.842163235177748e-09,7.472418708092331e-11,8.501470065460335e-13,1.5694892954022025e-09,3.0024910067204883e-10,5.775691547864683e-17,1.7463134386797695e-16,1.5916220581667737e-11,1.9209318535129905e-14,2.8391447991938748e-11,1.7751684669054775e-17,1.9175334455895126e-09,1.0609945548871702e-16,6.907703269144312e-14,3.4926867056109026e-09,2.069549883724307e-15,6.249602205646449e-08,1.7035176704604708e-07,6.943694691927659e-14,1.2002872429638675e-07,1.1244834471322648e-13,1.962606199727244e-11,2.2131452483436092e-07,1.877226715377561e-12,1.9450336293292124e-18,8.742362932541195e-15,6.525456033113492e-17,5.010970834608169e-17,1.027329804394315e-06,9.180471027060667e-13,6.807594956031012e-21,3.058222476379146e-25,2.903674433821841e-20,6.437495926874072e-09,4.942789823746858e-17,1.745692495884721e-13,1.6171991174424289e-21,8.550613624712062e-18,2.0204253138167674e-17,1.9215733100812037e-15,9.574653992596264e-26,1.1142755949860303e-15,3.647355451764272e-14
9.050778396923702e-09,0.8544024334987576,2.0349293476139342e-07,4.5673179814996946e-09,1.0865562269788706e-09,5.53704342282569e-09,0.0,0.0,1.191051805297851e-07,1.3830114922424292e-11,2.7611039125461836e-10,1.1018876838795227e-10,5.245756390637919e-09,2.4143619082113315e-22,1.1381609247056848e-15,4.431160885954901e-10,5.945224306505301e-09,8.39187632854198e-09,9.96799664788828e-17,3.4002799373722997e-15,9.259329034000369e-08,5.1894126941400233e-14,1.3762248336977211e-09,9.555953492595948e-17,5.722997198195087e-14,1.3607944137689134e-10,4.2944809828975515e-07,2.1763908247103172e-09,1.5543293671882657e-19,2.060649686713946e-17,1.468275291202128e-16,4.624109686538125e-15,3.4527066430730385e-09,4.321193527869496e-12,3.76,0.0,0.8981492684972429,0.9981675961590364,7.297339715361716e-11,1.0467716207518934e-06,0.024785311756907277,0.024675817177891815,0.00010863221911799338,9.407565904099043e-09,0.0018322712972280166,2.6991294998982445e-11,1.655920004349723e-12,1.8901217375499456e-14,5.040470982445917e-15,3.0115061428976094e-09,8.590636789878325e-11,1.523960323720102e-09,2.968614940088978e-09,7.840859466832516e-11,9.173622052100006e-13,1.6118997077308243e-09,3.123423260670636e-10,6.123363999544677e-17,1.8164820881017e-16,1.647150882023247e-11,2.0112389499448773e-14,3.02239154640364e-11,1.9472966081400852e-17,1.957959265631631e-09,1.1378418690704312e-16,7.230183576310401e-14,3.5660929834663633e-09,2.2202011773337537e-15,6.350221206957968e-08,1.7808048605863012e-07,7.461238765710675e-14,1.226835417156865e-07,1.1578828262362552e-13,2.02306724603566e-11,2.2336244591655343e-07,2.0031867860438453e-12,2.1181630680256155e-18,9.469342749277088e-15,7.235182840405922e-17,5.556464189406333e-17,1.0490006039915916e-06,9.58171269811739e-13,7.677793141973353e-21,3.428851860658585e-25,3.206426575177801e-20,6.707798514572933e-09,5.114780114256969e-17,1.858798083311353e-13,1.762476865538563e-21,8.915060666672268e-18,2.207911689405535e-17,2.0541689246346614e-15,1.067662129519675e-25,1.2070596314755568e-15,3.727992509887925e-14
9.239786378664703e-09,0.8544788473970975,2.1232362471813584e-07,4.78856684428057e-09,1.1590462293806307e-09,5.9099011239705985e-09,0.0,0.0,1.2158269480724634e-07,1.4408986728743791e-11,2.9479667991322684e-10,1.1670571013174045e-10,5.479090677963484e-09,2.6163293674353903e-22,1.1908553177145814e-15,4.570254351092369e-10,6.1294173166586934e-09,8.762955337087936e-09,1.0787702247896369e-16,3.665397510189867e-15,9.657830754580767e-08,5.553946169797947e-14,1.3950560838878376e-09,1.0172610708995415e-16,5.973986280901955e-14,1.4532352979825456e-10,4.385396692881276e-07,2.274035850497601e-09,1.6821142020400738e-19,2.200220896804421e-17,1.562252581521723e-16,4.880695406667267e-15,3.602038987618311e-09,4.610378854824215e-12,3.76,0.0,0.8976388066509268,0.9981675930692347,7.952521765570228e-11,1.0683315454058135e-06,0.025295751694214254,0.025186291421926216,0.00010857231864987624,9.437722845639984e-09,0.001832271290521165,2.814275184854175e-11,1.7008304535100062e-12,1.9423703073163182e-14,5.3108583375531254e-15,3.140098518658687e-09,8.77427082118197e-11,1.562866199347965e-09,3.0980396238926468e-09,8.219372444041291e-11,9.884111468126991e-13,1.6544760531348227e-09,3.2471468247875447e-10,6.482361073626405e-17,1.8873379548737562e-16,1.702991956735061e-11,2.1036383855158507e-14,3.213614240174731e-11,2.1320542747453976e-17,1.9983654715024783e-09,1.2184434212686596e-16,7.561043266027542e-14,3.6394543129527468e-09,2.3783740114552335e-15,6.447700711323789e-08,1.859477676073463e-07,8.007132420574859e-14,1.2531975090752852e-07,1.1914103932919648e-13,2.083500761092704e-11,2.2532963737835773e-07,2.1346144872523366e-12,2.302587927334476e-18,1.0235806390575316e-14,8.002004201801478e-17,6.146178868372086e-17,1.070661387802875e-06,9.99146067981401e-13,8.634288547256566e-21,3.833747241369343e-25,3.5327028846317e-20,6.981094698339519e-09,5.288000774080437e-17,1.9766535150485105e-13,1.9173786348643624e-21,9.283451609099614e-18,2.4080731715830024e-17,2.192493364272547e-15,1.1874099021773122e-25,1.3052732801017662e-15,3.8085657388275594e-14
9.428794360405703e-09,0.8545552178999739,2.2130031469421982e-07,5.015406169801777e-09,1.2345540975593067e-09,6.298559336912137e-09,0.0,0.0,1.240598880590003e-07,1.4999538675367112e-11,3.142896100935826e-10,1.2343976811561507e-10,5.7170752949868645e-09,2.8303005631979375e-22,1.2447615623339076e-15,4.709858709338267e-10,6.31610673958301e-09,9.14174175460772e-09,1.1658306236782153e-16,3.944138764477241e-15,1.0064566208618602e-07,5.935787496456829e-14,1.4135824403257577e-09,1.0815681530496129e-16,6.230798139138534e-14,1.5496912156675268e-10,4.4759060035391414e-07,2.373685206870155e-09,1.817891581884716e-19,2.3458809095327675e-17,1.660112082663009e-16,5.144972005835066e-15,3.754066912704188e-09,4.911727048893674e-12,3.76,0.0,0.8971286348305161,0.998167589965513,8.650439357341444e-11,1.0898793216669984e-06,0.02580590165690123,0.02569647574065615,0.00010851218257119133,9.465467874893385e-09,0.0018322712837376205,2.9318180764663754e-11,1.7457814289526834e-12,1.9948291798414324e-14,5.593581847162871e-15,3.2713490926471746e-09,8.957767755738497e-11,1.602063406117668e-09,3.2304334905945547e-09,8.608069482811981e-11,1.0634353830861805e-12,1.6972199723289172e-09,3.373703753110489e-10,6.852672041718076e-17,1.9588423502622047e-16,1.7591203769955738e-11,2.1981296112340557e-14,3.4129929157029674e-11,2.3300863739400513e-17,2.038752070908034e-09,1.3028939733717502e-16,7.900333320651882e-14,3.7127707218073236e-09,2.544273767739597e-15,6.542100583376971e-08,1.9395074644491736e-07,8.582413234398067e-14,1.279368991206708e-07,1.225061473800933e-13,2.1438757849517254e-11,2.2721923545175276e-07,2.2716108348086684e-12,2.4987758828453744e-18,1.1042666986335491e-14,8.828853050140694e-17,6.78244153065224e-17,1.0923121449665308e-06,1.0409709409991886e-12,9.683113346457828e-21,4.275069941401441e-25,3.883709508555345e-20,7.257213138683352e-09,5.4623970395426064e-17,2.0993537707291774e-13,2.0823159276834936e-21,9.655566280167996e-18,2.6214409999883917e-17,2.3366326211869984e-15,1.3172593371998755e-25,1.4091048097176015e-15,3.889075198538285e-14
