Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047)
6.305307122161372e-08,0.6570935395729751,1.2908573968444563e-08,3.5599816386034e-10,2.479209573083829e-10,9.322967022412285e-10,0.0,0.0,3.331687118823175e-08,3.902154560662286e-12,4.403657225576151e-11,2.3993674498803242e-11,1.9067473568688863e-10,3.92896027317727e-26,1.1917172345136975e-18,5.42202014033988e-12,3.632050472324266e-10,6.380088345909056e-10,2.3661199288220553e-19,2.3692531919645233e-19,1.1199447956440874e-09,1.9898328846449256e-16,5.511340345039078e-12,1.0349786506015046e-17,3.677704843804123e-15,5.566480515248864e-12,1.4917129964102013e-09,1.6312785039117172e-11,1.2076395426796091e-20,2.933451252698764e-20,1.6762556472030355e-17,6.272263472135808e-17,9.901669143585282e-11,1.6062842723286725e-13,3.76,0.0,0.5314340495219462,0.9995007602106606,5.796819598807552e-11,4.496808182383468e-08,0.0025353215344578574,0.0025327691680442793,2.5462275429067314e-06,3.0340251751422997e-11,0.0004992053729948853,4.961667260815124e-13,8.974291111862711e-16,8.722470716216719e-17,1.533230533072159e-16,4.113972678657049e-10,1.8000759989569843e-12,2.1694571960792887e-11,1.9021557034620788e-11,1.1856513180953732e-11,2.8108452223194846e-13,2.3250438346362082e-11,7.2169376106336265e-12,3.283805278991805e-17,8.527240890880997e-18,2.6011898929831597e-13,3.113971666855764e-17,3.237578881175686e-12,1.0485360229882878e-16,3.642261436115782e-11,2.5794168283008394e-19,5.6120978162483743e-14,1.6466799886132992e-10,1.8325960833311077e-15,1.8410718555177675e-09,1.4919509446803182e-08,2.2338011897617213e-15,1.762367181431494e-08,8.166264605731726e-17,3.619765877106362e-11,3.248268655501158e-10,3.627832727309139e-14,6.481431435202547e-21,1.862180764388126e-17,2.323947450578927e-19,1.5871999496104066e-18,4.5158657260682364e-08,1.7819506332687038e-13,2.726153418446166e-21,7.323598271454934e-26,6.4163838768035736e-24,3.5318006844573954e-10,9.372583735727362e-23,6.596528261579743e-15,1.290578143595759e-23
6.491940831063353e-08,0.6571028271439711,1.3495262138637583e-08,3.8030978495173114e-10,2.66626375505234e-10,1.0061490911934404e-09,0.0,0.0,3.432829096134384e-08,4.138303347767011e-12,4.7749369161127217e-11,2.501775941752996e-11,2.0022292833049148e-10,4.2096784218509943e-26,1.2358828396072208e-18,5.431256443611063e-12,3.787010513549853e-10,6.753520807920545e-10,2.675084093735553e-19,2.612213399462865e-19,1.1865005557990843e-09,2.1563719427950232e-16,5.512509201532734e-12,1.1241343974815762e-17,3.874184949067486e-15,6.052231031505583e-12,1.5238547597098947e-09,1.7217130872757166e-11,1.3495721214895312e-20,3.214798368606709e-20,1.798722124346216e-17,6.654301131000817e-17,1.0410596696358968e-10,1.744046800151581e-13,3.76,0.0,0.5313591867319901,0.9995007591320384,6.433751678720583e-11,4.629595081030859e-08,0.002610182009444178,0.002607629734872633,2.5458706534713952e-06,3.0337553693666907e-11,0.0004992053724316108,5.265267122569951e-13,9.250900256006298e-16,9.135029361325023e-17,1.6686452130054758e-16,4.361612958070456e-10,1.8535380855374953e-12,2.21355314151238e-11,1.9634304537852926e-11,1.2494626617044682e-11,3.0603503626783803e-13,2.430449772041387e-11,7.737686626530758e-12,3.3657342615198337e-17,8.609403185041361e-18,2.607779371939232e-13,3.302441679490279e-17,3.4387648222172123e-12,1.164642505497878e-16,3.7503389323423184e-11,2.838174332081702e-19,5.945476060223481e-14,1.695195126919172e-10,1.9556925061534495e-15,1.8499344406453386e-09,1.5644517036103446e-08,2.480516755357536e-15,1.7967441152087277e-08,8.51494005421781e-17,3.703344755600509e-11,3.249405652115381e-10,3.862004945310423e-14,7.085796281725685e-21,2.0247804240086614e-17,2.5944241213831047e-19,1.777559669728814e-18,4.64964927227929e-08,1.888878429292995e-13,3.107533120111817e-21,8.295918555641729e-26,7.205708525127661e-24,3.6419179920662695e-10,1.0524591976204888e-22,7.199039696784655e-15,1.4147944684652356e-23
6.678574539965333e-08,0.6571121134080953,1.4087725256552608e-08,4.054509456792226e-10,2.8606591925498525e-10,1.0832899320109553e-09,0.0,0.0,3.534087047148307e-08,4.381467634395651e-12,5.1644274424671794e-11,2.6044272192587433e-11,2.0988895895123156e-10,4.502676370626784e-26,1.2804011611215208e-18,5.439148248059705e-12,3.9441531573367046e-10,7.136833424042964e-10,3.0155869518758866e-19,2.873334321798264e-19,1.2549233679764474e-09,2.330957104275507e-16,5.51338115170392e-12,1.2179731303234453e-17,4.074574929487785e-15,6.563526745620206e-12,1.5553839905519696e-09,1.8140489327769125e-11,1.503697058567465e-20,3.514135193499439e-20,1.925573836093595e-17,7.047069869641753e-17,1.0926899367665254e-10,1.8887415004500138e-13,3.76,0.0,0.5312843344839641,0.9995007580501827,7.11779027418511e-11,4.7623639451714006e-08,0.0026850319403493505,0.0026824797534223087,2.5455138142332673e-06,3.0334826428549035e-11,0.000499205371866724,5.578185068137919e-13,9.528025848841388e-16,9.556676598252953e-17,1.8125544671399506e-16,4.616474517895225e-10,1.9069911278994853e-12,2.2569968493937652e-11,2.0249780889987577e-11,1.3145693754618511e-11,3.323556416566042e-13,2.537817803546306e-11,8.28026620311639e-12,3.444133726244778e-17,8.686818590853252e-18,2.6137308869892645e-13,3.496379938159999e-17,3.6461779960483455e-12,1.2892931560079719e-16,3.8584317081477777e-11,3.113862836775448e-19,6.287516255644467e-14,1.743697328183473e-10,2.082911868151657e-15,1.8583517153661308e-09,1.638039492617862e-08,2.748215963741123e-15,1.8304802789018358e-08,8.870339712939158e-17,3.785251555744548e-11,3.250341127863436e-10,4.104054410282438e-14,7.72629173942165e-21,2.1963227803201938e-17,2.8868089220608416e-19,1.984161346092868e-18,4.783433331259116e-08,1.9989144650704215e-13,3.5278273826435256e-21,9.361778154017577e-26,8.070231819640845e-24,3.75042631024298e-10,1.1773298268199292e-22,7.837141247353675e-15,1.5469081435694046e-23
6.865208248867314e-08,0.6571213983655048,1.4685707022235575e-08,4.3141904532833025e-10,3.0623924669279407e-10,1.1637500151494176e-09,0.0,0.0,3.635459379093971e-08,4.6316525553535875e-12,5.572355794931982e-11,2.70729818303702e-11,2.1966603699771839e-10,4.808194929879736e-26,1.3252721198026873e-18,5.445899877035682e-12,4.103446986809124e-10,7.529974531490954e-10,3.389990833227285e-19,3.153598048995102e-19,1.3252094183015727e-09,2.5136787866242285e-16,5.5140048285542486e-12,1.3165864413632684e-17,4.278806022559448e-15,7.100832096436361e-12,1.5863122450480659e-09,1.9082493627310423e-11,1.6706964487170632e-20,3.832072700842314e-20,2.0567802298444937e-17,7.450563470464059e-17,1.1450244751245103e-10,2.0404640152064066e-13,3.76,0.0,0.5312094927763298,0.9995007569651078,7.85073960093349e-11,4.8951147855816576e-08,0.0027598713286550087,0.002757319225177506,2.5451570253928463e-06,3.033207855826402e-11,0.0004992053713002318,5.900447474947859e-13,9.805684984805221e-16,9.987533031804939e-17,1.9652414393303536e-16,4.878556115421409e-10,1.9604351278047712e-12,2.299830732798258e-11,2.08680688338466e-11,1.3809575214123925e-11,3.600775425998936e-13,2.6471628808811464e-11,8.844890295508016e-12,3.519109231716882e-17,8.759833675487846e-18,2.619143517127492e-13,3.695781144394237e-17,3.859838214349122e-12,1.4228021705769114e-16,3.966539750296351e-11,3.4070007597862424e-19,6.638116151552702e-14,1.792186595788468e-10,2.2142657099801057e-15,1.866374115100502e-09,1.7126913043044375e-08,3.038142969229815e-15,1.8635993381590768e-08,9.232539876678444e-17,3.8655457349847045e-11,3.251109296321465e-10,4.354029251358847e-14,8.403924246157565e-21,2.3770517742403273e-17,3.202153122679812e-19,2.20787372722933e-18,4.91721755003273e-08,2.1120581556537219e-13,3.9896051096448534e-21,1.0526957353887517e-25,9.015346186817306e-24,3.85731999687681e-10,1.3122990030311387e-22,8.511851006858347e-15,1.6871810639261758e-23
7.051841957769294e-08,0.6571306820163575,1.5288964487151383e-08,4.5821117122075486e-10,3.271456034650547e-10,1.2475587256977366e-09,0.0,0.0,3.736944560975153e-08,4.888863132962541e-12,5.998936770448864e-11,2.8103693446147112e-11,2.295475693742199e-10,5.12647131724973e-26,1.3704954632580149e-18,5.451686870289367e-12,4.2648617234864984e-10,7.932893423440615e-10,3.8007703458378825e-19,3.4540245306030627e-19,1.3973549613089814e-09,2.7046220614314594e-16,5.5144208552397925e-12,1.420064373220071e-17,4.486811822642568e-15,7.66460053755756e-12,1.616650861213913e-09,2.004278398011467e-11,1.851270931169796e-20,4.169224145725063e-20,2.1923089429037994e-17,7.864778974206477e-17,1.1980308883075477e-10,2.1993054926515205e-13,3.76,0.0,0.5311346616075495,0.999500755876828,8.634401891056995e-11,5.027847612915126e-08,0.0028347001758431533,0.0028321481516224213,2.5448002869485055e-06,3.032931623148324e-11,0.0004992053707321419,6.232080794368051e-13,1.0083894598126985e-15,1.042771663824e-16,2.1269869244731077e-16,5.147856520766169e-10,2.013870087014951e-12,2.3420961383564962e-11,2.148925274484252e-11,1.4486146141577955e-11,3.892317714968962e-13,2.758499374428422e-11,9.431760371515519e-12,3.5907711315871654e-17,8.828763468755562e-18,2.624102242156827e-13,3.900640085472791e-17,4.079766198969606e-12,1.5654828296033952e-16,4.074663045558333e-11,3.718101537001558e-19,6.997173768767378e-14,1.8406629331156455e-10,2.3497661362712685e-15,1.8740464951258087e-09,1.7883853433164976e-08,3.3515787790270246e-15,1.8961241547848616e-08,9.601616095855133e-17,3.9442850894993576e-11,3.251738536006146e-10,4.611978121550519e-14,9.119697002558268e-21,2.567214094987316e-17,3.54152775551134e-19,2.449588220293503e-18,5.0510015889184875e-08,2.2283089173391647e-13,4.4955181417769654e-21,1.1797411508620762e-25,1.0046715990031249e-23,3.962598480968302e-10,1.45779476952073e-22,9.224186759045877e-15,1.8358767187072016e-23
7.238475666671275e-08,0.6571399643608135,1.5897267156704142e-08,4.858241213293833e-10,3.487838499186572e-10,1.3347441160286453e-09,0.0,0.0,3.8385411207807256e-08,5.153104281356399e-12,6.444373308683821e-11,2.9136243107277433e-11,2.395271556600881e-10,5.457739066789046e-26,1.4160707612360108e-18,5.456659887373677e-12,4.42836818359375e-10,8.345540330259409e-10,4.2505142832592677e-19,3.775671830667193e-19,1.4713563186514587e-09,2.903866864685788e-16,5.514663182234753e-12,1.5284954755011647e-17,4.698528209570726e-15,8.2552748793642e-12,1.6464109630821743e-09,2.102100744762333e-11,2.0461396658334892e-20,4.5262047529770545e-20,2.332126050818523e-17,8.28971650600159e-17,1.2516776057647423e-10,2.3653527031861416e-13,3.76,0.0,0.531059840976087,0.9995007547853565,9.470576404981373e-11,5.1605624377066085e-08,0.002909518483396061,0.002906966534241175,2.544443598767394e-06,3.032654383717281e-11,0.000499205370162461,6.573111550670858e-13,1.0362671457618226e-15,1.0877342611681436e-16,2.298069227900835e-16,5.424374516762561e-10,2.0672960072913285e-12,2.3838333733574068e-11,2.2113418432379007e-11,1.517529585611207e-11,4.1984921289181065e-13,2.871841042356121e-11,1.0041065981718576e-11,3.659232951830292e-17,8.893894814780605e-18,2.6286798528863994e-13,4.1109516350784695e-17,4.305983596058919e-12,1.7176474560555375e-16,4.182801580710138e-11,4.0476734726977536e-19,7.364587578404e-14,1.8891263435456953e-10,2.4894258303953963e-15,1.8814087338527095e-09,1.865100943978206e-08,3.689840873385595e-15,1.9280768119081538e-08,9.977643158416913e-17,4.021525728598193e-11,3.2522523874757733e-10,4.877950233005287e-14,9.874610109450134e-21,2.7670591932219893e-17,3.9060236867220306e-19,2.7102191212647037e-18,5.1847851210427393e-08,2.3476661676549126e-13,5.0483017146441705e-21,1.317927224999142e-25,1.1170284645184998e-23,4.0662656024004513e-10,1.614244068875326e-22,9.975165974508154e-15,1.9932602091247588e-23
7.425109375573255e-08,0.6571492453990336,1.6510396170178998e-08,5.142544253211146e-10,3.711524865137734e-10,1.4253329736210219e-09,0.0,0.0,3.9402476428579445e-08,5.424380810584534e-12,6.908856822009788e-11,3.017049337723592e-11,2.4959858343549194e-10,5.802227956034622e-26,1.4619974017455568e-18,5.4609481260288295e-12,4.593938236197324e-10,8.767866401191857e-10,4.741927468416041e-19,4.1196363352364313e-19,1.5472098778335626e-09,3.1114882015673996e-16,5.5147601962022574e-12,1.6419668596308373e-17,4.913893278023508e-15,8.873287621635606e-12,1.6756034647362147e-09,2.2016817813643992e-11,2.256040310976825e-20,4.903631409485152e-20,2.4761962959822965e-17,8.725379110641549e-17,1.3059338647987098e-10,2.538688152750413e-13,3.76,0.0,0.530985030880407,0.999500753690707,1.0361058509447682e-10,5.2932592703764276e-08,0.002984326252796194,0.002981774374517587,2.544086960810838e-06,3.0323764457466796e-11,0.000499205369591195,6.923566340011663e-13,1.0642032162021099e-15,1.133652326047851e-16,2.478764039956925e-16,5.70810889884337e-10,2.1207128903947147e-12,2.425081732219138e-11,2.2740652958969825e-11,1.5876927505432293e-11,4.5196062690014876e-13,2.98720101208584e-11,1.0672985316070079e-11,3.7246100325553307e-17,8.955489383566068e-18,2.6329386255500346e-13,4.32671075389252e-17,4.538512988128026e-12,1.879607391278921e-16,4.2909553425343384e-11,4.396219605724083e-19,7.740256663153938e-14,1.9375768304584948e-10,2.6332580673096057e-15,1.888496274201218e-09,1.9428184950874067e-08,4.054282819362115e-15,1.9594786387203872e-08,1.036069507355416e-16,4.097322068147264e-11,3.2526703787625483e-10,5.1519953885105785e-14,1.066966070973678e-20,2.9768392872338046e-17,4.2967516882733265e-19,2.990703845689606e-18,5.318567831873739e-08,2.4701293253494763e-13,5.650774959673171e-21,1.4678848767510291e-25,1.2392281704841034e-23,4.1683290256033316e-10,1.7820723717794652e-22,1.076580580752652e-14,2.1595982674244033e-23
7.611743084475235e-08,0.6571585251311801,1.7128143550789337e-08,5.434983641603704e-10,3.9424967760291644e-10,1.519350884469631e-09,0.0,0.0,4.042062765437288e-08,5.702697430533741e-12,7.392567519302242e-11,3.1206329476917026e-11,2.597558237111716e-10,6.16016394663265e-26,1.5082745878650047e-18,5.464662299356341e-12,4.761544763088406e-10,9.1998236864801e-10,5.277832534800268e-19,4.487052916460967e-19,1.6249120909690143e-09,3.327556345640622e-16,5.514735642523211e-12,1.7605642519265136e-17,5.132847267863673e-15,9.51906127706857e-12,1.7042390742724705e-09,2.3029875456486884e-11,2.4817290025455808e-20,5.302122361429718e-20,2.624483297793066e-17,9.17177259639072e-17,1.3607696929344482e-10,2.719390193693592e-13,3.76,0.0,0.5309102313189756,0.9995007525928918,1.1307638817158614e-10,5.4259381212344697e-08,0.0030591234855261397,0.0030565716739351647,2.5437303731411287e-06,3.032098024036383e-11,0.0004992053690183513,7.283471829422108e-13,1.0921993135879733e-15,1.1805367943521032e-16,2.6693443242098717e-16,5.999058474920392e-10,2.1741207380854186e-12,2.465879522345433e-11,2.337104447602565e-11,1.6590957729054077e-11,4.85596672122703e-13,3.1045917715256284e-11,1.1327685745039036e-11,3.787018400422168e-17,9.01378635669137e-18,2.6369317811559145e-13,4.547912490135248e-17,4.777377904228341e-12,2.0516729869085339e-16,4.399124317819677e-11,4.764237590737875e-19,8.124080862587889e-14,1.9860143972330896e-10,2.781276724767476e-15,1.8953406086839774e-09,2.021519371198647e-08,4.446293879102519e-15,1.9903502347088546e-08,1.0750845057321477e-16,4.1717268376420796e-11,3.25300871008885e-10,5.4341640095948786e-14,1.1505843133999618e-20,3.1968093636225054e-17,4.714842508969852e-19,3.2920031593324797e-18,5.452349418773996e-08,2.595697810380274e-13,6.3058414437478575e-21,1.6302629146426774e-25,1.3719229915822442e-23,4.268799719355699e-10,1.9617033347561098e-22,1.1597123093085217e-14,2.3351592768642716e-23
7.798376793377216e-08,0.6571678035574158,1.7750311519114908e-08,5.735519883935941e-10,4.180732737057649e-10,1.6168222924584073e-09,0.0,0.0,4.143985178297977e-08,5.9880587546792185e-12,7.895674723462444e-11,3.224365598334266e-11,2.699930264600106e-10,6.531769136375456e-26,1.5549013358810121e-18,5.467897220865131e-12,4.931161620334375e-10,9.64136511989968e-10,5.861171645909947e-19,4.879095055565656e-19,1.7044594735615258e-09,3.5521370324258547e-16,5.5146093940049064e-12,1.8843720449509667e-17,5.355332495606136e-15,1.0193008685970569e-11,1.7323282976912767e-09,2.4059847223534366e-11,2.723980335279412e-20,5.722296917063111e-20,2.776949745578339e-17,9.628905386697007e-17,1.4161558906477709e-10,2.9075331331959027e-13,3.76,0.0,0.5308354422902599,0.999500751491924,1.231210238410727e-10,5.558599000484088e-08,0.003133910183068546,0.0031313584339772438,2.543373835785518e-06,3.0318192704073825e-11,0.0004992053684439356,7.652854755817711e-13,1.1202570625885624e-15,1.2283983038616757e-16,2.870080218080373e-16,6.297222065259705e-10,2.2275195521233685e-12,2.5062640893720347e-11,2.4004682074651925e-11,1.7317316329172566e-11,5.207879280560544e-13,3.2240251680333706e-11,1.2005324343868034e-11,3.846573839582942e-17,9.069004813550113e-18,2.640704753381154e-13,4.7745519800542996e-17,5.022602828421502e-12,2.234153611514691e-16,4.5073084933610855e-11,5.152219593326297e-19,8.51596090366201e-14,2.034439047247681e-10,2.9334962930050026e-15,1.9019697135298005e-09,2.10118586977283e-08,4.867298613351548e-15,2.0207114933348986e-08,1.1148165520290978e-16,4.2447910974597596e-11,3.253280822354773e-10,5.724507161556541e-14,1.2384149049186514e-20,3.4272271732658953e-17,5.161446943864185e-19,3.615101408241773e-18,5.586129590570268e-08,2.724371043902297e-13,7.016489743517338e-21,1.8057281756773503e-25,1.5157952252395153e-23,4.3676914956809506e-10,2.1535584850477863e-22,1.2470134344046565e-14,2.5202132925731254e-23
7.985010502279196e-08,0.6571770806779047,1.837671186383118e-08,6.04411135223005e-10,4.426208323965808e-10,1.7177705550354023e-09,0.0,0.0,4.246013620564038e-08,6.2804693036742315e-12,8.418337182601363e-11,3.328239399253781e-11,2.803045162482952e-10,6.917261720865181e-26,1.6018764753449209e-18,5.470734046897918e-12,5.102763601420562e-10,1.0092444501692344e-09,6.4950081538729705e-19,5.29697492645754e-19,1.7858486033086531e-09,3.78529164735641e-16,5.514398090833262e-12,2.0134733471728208e-17,5.581293287155209e-15,1.0895533322392316e-11,1.7598814427129304e-09,2.5106406308199787e-11,2.9835873457740647e-20,6.164775155573014e-20,2.933557575431181e-17,1.009678837931439e-16,1.472064014446353e-10,3.1031873392928835e-13,3.76,0.0,0.5307606637927282,0.9995007503878155,1.3376227960945433e-10,5.6912419182258413e-08,0.003208686346906081,0.003206134656127022,2.5430173487018704e-06,3.031540293888304e-11,0.0004992053678679545,8.031741925019886e-13,1.1483780697654495e-15,1.277247193674119e-16,3.081238944785685e-16,6.602598502353351e-10,2.280909334268151e-12,2.5462718418038374e-11,2.4641655649737408e-11,1.8055945949028203e-11,5.575649170085251e-13,3.345512413527319e-11,1.2706048399051468e-11,3.9033911320222636e-17,9.12134585056394e-18,2.644296289036626e-13,5.006624448363277e-17,5.2742132067010764e-12,2.4273576707150806e-16,4.6155078559597036e-11,5.560652197968332e-19,8.915798517522156e-14,2.0828507838796084e-10,3.089931882981847e-15,1.908408436837443e-09,2.1818011536295007e-08,5.318756480787755e-15,2.050581625124968e-08,1.1552728057027492e-16,4.3165642640938154e-11,3.2534978685946127e-10,6.023076575716555e-14,1.330556760981947e-20,3.6683532231211286e-17,5.63773590137195e-19,3.9610067478218065e-18,5.719908067140409e-08,2.856148448256882e-13,7.785794050499537e-21,1.994965668654262e-25,1.6715578926360755e-23,4.465020601499851e-10,2.3580569309088026e-22,1.3385855748481159e-14,2.7150320631901106e-23
8.171644211181177e-08,0.6571863564928122,1.9007165364233775e-08,6.360714444674164e-10,4.678896379101335e-10,1.822217995494199e-09,0.0,0.0,4.3481468786215394e-08,6.579933508787339e-12,8.960703374848456e-11,3.432247868383451e-11,2.9068478796455244e-10,7.316855962707267e-26,1.6491986510233815e-18,5.473242219195275e-12,5.276326401907784e-10,1.0553016481879355e-09,7.18252819822692e-19,5.741943442281888e-19,1.8690761189282333e-09,4.0270774081467544e-16,5.514115672878068e-12,2.147950030970412e-17,5.810675911919632e-15,1.1627029591953653e-11,1.7869086225201067e-09,2.6169232129231456e-11,3.261361497613895e-20,6.630177642503769e-20,3.094268132035676e-17,1.0575434812457039e-16,1.5284663602964612e-10,3.306419344551526e-13,3.76,0.0,0.5306858958248502,0.9995007492805785,1.4501787295036874e-10,5.8238668844611005e-08,0.00328345197852139,0.0032809003418674755,2.542660911854037e-06,3.0312611722293586e-11,0.0004992053672904135,8.420160210792374e-13,1.1765639232906986e-15,1.3270935057026724e-16,3.3030847355866057e-16,6.915186630787822e-10,2.3342900862789297e-12,2.5859382750520548e-11,2.528205577606813e-11,1.8806801758625773e-11,5.959581255305234e-13,3.4690640944417677e-11,1.3429995896544358e-11,3.957583442459149e-17,9.170994461862512e-18,2.6477394018617174e-13,5.244125208632361e-17,5.532235452506638e-12,2.631592639574155e-16,4.72372239242289e-11,5.990016327931764e-19,9.32349654362673e-14,2.1312496105053414e-10,3.25059923331009e-15,1.9146788453097175e-09,2.2633491981928962e-08,5.802161433827597e-15,2.079979180153003e-08,1.196460343706817e-16,4.387094141473195e-11,3.253669104504732e-10,6.3299246691587e-14,1.4271085611211722e-20,3.9204507645314893e-17,6.144900467525985e-19,4.330751370537448e-18,5.8536845790163086e-08,2.9910294469606076e-13,8.616914803361245e-21,2.1986787212651338e-25,1.839955437650126e-23,4.5608053573595313e-10,2.575615095684051e-22,1.434530316714668e-14,2.9198890531988086e-23
