Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79)
1.4101263957452115e-08,0.6841136078098994,1.3262271358050783e-11,8.788762731786661e-13,6.944290112414046e-14,8.281257692704013e-17,0.0,0.0,1.6079966617310648e-13,1.5687633135520496e-21,3.4068304313033537e-15,1.5244971642209855e-19,2.079312967127975e-17,3.889276592205256e-36,4.858073651925718e-28,1.1312171815431761e-17,5.097310700818904e-19,2.498331822185305e-11,3.5641529433501204e-22,9.307598908882759e-24,5.895305043119249e-11,2.3626746995328148e-18,7.289664852451026e-20,6.214564215520566e-34,1.0326323118710455e-24,1.2732431786901674e-17,1.8975303812832397e-20,1.3787985627909174e-32,2.0305192911265973e-39,2.7966342873141583e-40,4.476897371463365e-25,5.621762575342916e-28,1.842895697528533e-21,9.182641743522337e-30,3.76,0.0,0.7722818666478658,0.9995140331742175,1.0698972354116201e-18,8.010510515085444e-27,0.0007620348080515922,0.0007585837803493984,3.4508353203691516e-06,3.5478289086910566e-11,0.0004859667992704143,2.7704424833364764e-14,8.049045846037401e-16,1.713824956102032e-22,7.69158970114617e-21,2.4979987258379347e-11,4.895193822089248e-13,7.832243109127104e-12,4.880353418251588e-12,7.800215794968983e-13
1.4416048650484815e-08,0.6841157097278266,1.3592877996746974e-11,9.214289000714118e-13,7.290561158812135e-14,8.876797784759367e-17,0.0,0.0,1.681544664809908e-13,1.714953405803124e-21,3.643091943678683e-15,1.6656791422056213e-19,2.2227540643130417e-17,4.2463543953590136e-36,5.367110910419378e-28,1.2096492975202622e-17,5.601994662066547e-19,2.6126192552125158e-11,3.8282143194145867e-22,9.938505847094538e-24,6.162374954276698e-11,2.521160091632952e-18,7.925740838448132e-20,7.340625765550152e-34,1.1568008950140122e-24,1.3972006110138204e-17,2.0341170619324746e-20,1.5726023589677786e-32,2.510183183023083e-39,3.4423518293672724e-40,4.89110094664689e-25,6.2452793462993e-28,2.023862446761368e-21,1.0550479110648243e-29,3.76,0.0,0.7722648642030651,0.999514033173019,1.1753367360745425e-18,9.210383644127109e-27,0.0007790372555232672,0.000775586223403666,3.4508326630218302e-06,3.5714569114706247e-11,0.0004859667992646355,2.896691786777911e-14,8.335718478826064e-16,1.847656911156319e-22,8.279846828660628e-21,2.6122630627686397e-11,5.007571159623536e-13,8.011018514870869e-12,5.0051801323629474e-12,8.178513101580229e-13
1.4730833343517515e-08,0.6841178115994838,1.3923383978503006e-11,9.649445757507835e-13,7.645343995192412e-14,9.500230916590259e-17,0.0,0.0,1.756741490385719e-13,1.871138488039526e-21,3.890039563837647e-15,1.8165436919423663e-19,2.3726137152309613e-17,4.626669332035985e-36,5.916433515067232e-28,1.2917413585709567e-17,6.143403149956729e-19,2.7294643617774433e-11,4.1049980364588305e-22,1.0596951395516277e-23,6.435365245513752e-11,2.686416708150887e-18,8.601307585362636e-20,8.637675631902524e-34,1.2925379124439257e-24,1.5299626505386575e-17,2.1770286010686362e-20,1.7886061989428547e-32,3.088235160594938e-39,4.217667501041074e-40,5.333013312441358e-25,6.920364135808415e-28,2.217846422480241e-21,1.2084231926665679e-29,3.76,0.0,0.7722478621325999,0.9995140331717942,1.2884130881743732e-18,1.055678559660458e-26,0.0007960393287185973,0.0007925883054187216,3.4508166375130023e-06,3.593770457998072e-11,0.0004859667992588655,3.025774847018351e-14,8.624800974624764e-16,1.9883210100772848e-22,8.897503583444833e-21,2.729084029072137e-11,5.119945444513391e-13,8.18897687408938e-12,5.130121882569419e-12,8.565327666306764e-13
1.5045618036550215e-08,0.6841199134248727,1.425378804566565e-11,1.0094193705736618e-12,8.00863600283634e-14,1.0152191410505942e-16,0.0,0.0,1.833587050198032e-13,2.0377642731549022e-21,4.147909840750009e-15,1.977538148572441e-19,2.5290293236525367e-17,5.031125469043077e-36,6.508254323278401e-28,1.3775898120889657e-17,6.723280854697724e-19,2.848867071578257e-11,4.394795570919311e-22,1.1283493897717262e-23,6.714275826971306e-11,2.85857248453192e-18,9.317865857128964e-20,1.0126872965587094e-33,1.4406169057200568e-24,1.6719300953614086e-17,2.3264001990652172e-20,2.0288088163206175e-32,3.7819321945425525e-39,5.14484359682426e-40,5.8038009266959605e-25,7.649856196712135e-28,2.4254541287095763e-21,1.3799624095962558e-29,3.76,0.0,0.772230860436462,0.9995140331705424,1.4094875279189384e-18,1.2063725505348647e-26,0.0008130410276458256,0.0008095900239519742,3.4507896939558956e-06,3.6148419574460325e-11,0.0004859667992530926,3.157692387086169e-14,8.916205290733282e-16,2.1359873370650164e-22,9.545276088237845e-21,2.8484615313724002e-11,5.232316656234319e-13,8.366121610831384e-12,5.255177850597243e-12,8.960620593625737e-13
1.5360402729582914e-08,0.6841220152039936,1.458408916233157e-11,1.054849371091984e-12,8.38043453410626e-14,1.0833313355346137e-16,0.0,0.0,1.9120812551758257e-13,2.2152861809775623e-21,4.416939319135564e-15,2.1491215426236446e-19,2.69213808190365e-17,5.46063805385947e-36,7.144858507835275e-28,1.467292148053046e-17,7.343412813926367e-19,2.9708273139441395e-11,4.697897786457677e-22,1.19986899031267e-23,6.99910660801813e-11,3.0377545574169047e-18,1.0076939442214285e-19,1.183142526180468e-33,1.6018431249401976e-24,1.8235119551270327e-17,2.482366564598291e-20,2.2953431152131885e-32,4.6110674218255376e-39,6.249348763276288e-40,6.3046508762432475e-25,8.436672681024116e-28,2.647305399641469e-21,1.571346882132987e-29,3.76,0.0,0.7722138591146434,0.9995140331692641,1.5389296295421853e-18,1.374619539948351e-26,0.0008300423523131947,0.0008265913770097911,3.4507538335444027e-06,3.634739929457637e-11,0.0004859667992472985,3.2924451005148397e-14,9.20984658991645e-16,2.290825884577415e-22,1.022388008362504e-20,2.9703954759269504e-11,5.344684778041303e-13,8.542456273173124e-12,5.3803472988130155e-12,9.364353155216865e-13
1.5675187422615614e-08,0.6841241169368482,1.491428647469393e-11,1.1012306806302825e-12,8.760736917541823e-14,1.154423061116681e-16,0.0,0.0,1.9922240155858324e-13,2.40416933655813e-21,4.697364539439217e-15,2.3317647260957884e-19,2.862076970545438e-17,5.916133265314486e-36,7.828604609371138e-28,1.5609469061728552e-17,8.005624391741945e-19,3.0953450179031135e-11,5.014594955349191e-22,1.274309417700679e-23,7.289857497391878e-11,3.2240892696036864e-18,1.0880075102486096e-19,1.3776733678006742e-33,1.777053991615091e-24,1.9851254051582446e-17,2.645061917406377e-20,2.590482359454981e-32,5.598273816375817e-39,7.560234297689168e-40,6.836770697736963e-25,9.283808494499917e-28,2.884033365194219e-21,1.7843717293568074e-29,3.76,0.0,0.7721968581671352,0.9995140331679592,1.677117302829423e-18,1.5620215127093518e-26,0.0008470433027289469,0.0008435923629655128,3.450710690534876e-06,3.653529194801636e-11,0.00048596679924148246,3.430033652469399e-14,9.505643123980565e-16,2.453006554457325e-22,1.0934030932149773e-20,3.094885768694702e-11,5.45704979627862e-13,8.717984507220191e-12,5.505629556108993e-12,9.776486795215403e-13
1.5989972115648314e-08,0.6841262186234369,1.5244379278437277e-11,1.1485594197445665e-12,9.149540462063953e-14,1.2285576813331488e-16,0.0,0.0,2.0740152411547539e-13,2.6048885684606805e-21,4.989422037811694e-15,2.5259504993625596e-19,3.0389827580637934e-17,6.398547971079397e-36,8.561925600738991e-28,1.6586536823386362e-17,8.711781257898511e-19,3.222420112237732e-11,5.345176779901117e-22,1.3517259710373322e-23,7.586528403314851e-11,3.4177021749811752e-18,1.172884252845597e-19,1.5990545044986762e-33,1.9671195526911085e-24,2.157195740916484e-17,2.814619990851662e-20,2.916646533119167e-32,6.769356289193786e-39,9.110544947928634e-40,7.401388200706511e-25,1.0194336145915748e-27,3.1362844167019625e-21,2.020950839486372e-29,3.76,0.0,0.7721798575939298,0.9995140331666273,1.8244367906849556e-18,1.770287827258864e-26,0.0008640438789013239,0.0008605929804921356,3.450661599562573e-06,3.671271060017674e-11,0.0004859667992356543,3.570458680822726e-14,9.803516121531106e-16,2.6226991588919246e-22,1.1676443621833582e-20,3.2219323153916576e-11,5.569411699813105e-13,8.892710035748933e-12,5.631024006295217e-12,1.0196983134368752e-12
1.6304756808681014e-08,0.6841283202637608,1.5574366992007517e-11,1.1968317265822855e-12,9.546842460434327e-14,1.305798537609304e-16,0.0,0.0,2.15745484116973e-13,2.8179284070568595e-21,5.293348346094895e-15,2.732173738808053e-19,3.222992000567571e-17,6.908829491851539e-36,9.347329963183119e-28,1.760513134402258e-17,9.463789367133418e-19,3.3520525255306676e-11,5.689932413872216e-22,1.4321737729862966e-23,7.889119233588771e-11,3.6187180434356386e-18,1.262483430024031e-19,1.8503110719295887e-33,2.1729429258818547e-24,2.3401563327871274e-17,2.991174034310323e-20,3.276408874555597e-32,8.153654168349974e-39,1.093776652444416e-39,7.999751292806331e-25,1.1171405591717488e-27,3.4047181727268945e-21,2.2831219412868366e-29,3.76,0.0,0.7721628573950188,0.999514033165269,1.9812826667366686e-18,2.001239906824307e-26,0.0008810440808385671,0.0008775932285072132,3.450607650738795e-06,3.688023495638672e-11,0.0004859667992298191,3.713720797184955e-14,1.0103389679769918e-15,2.8000734212415586e-22,1.2451832769202037e-20,3.3515350215365043e-11,5.681770479570318e-13,9.066636640715102e-12,5.756530078581243e-12,1.062580397327908e-12
1.6619541501713713e-08,0.6841304218578217,1.590424913479752e-11,1.2460437571595182e-12,9.952640192091203e-14,1.386208949573388e-16,0.0,0.0,2.2425427245605777e-13,3.043783082822492e-21,5.609379991811179e-15,2.9509415251201085e-19,3.414241041494989e-17,7.447935372098659e-36,1.018740277420231e-27,1.866626987316085e-17,1.0263594938614027e-18,3.484242186201838e-11,6.049150483870043e-22,1.5157077707546344e-23,8.197629895671975e-11,3.82726086572886e-18,1.3569665853623378e-19,2.134735242578653e-33,2.3954607364634837e-24,2.5344485811827844e-17,3.1748568154142024e-20,3.6725025861864313e-32,9.784436096712883e-39,1.3084312735412287e-39,8.63312780723386e-25,1.2218244076616227e-27,3.6900074449870495e-21,2.573051776262837e-29,3.76,0.0,0.7721458575703939,0.999514033163884,2.148057832972928e-18,2.2568160299576152e-26,0.0008980439085489177,0.0008945931061279766,3.450549734528469e-06,3.7038413077349546e-11,0.0004859667992239729,3.8598205878889166e-14,1.0405190660195132e-15,2.985298976757149e-22,1.3260912621880549e-20,3.483693792487762e-11,5.794126128156735e-13,9.239768148998154e-12,5.882147239806224e-12,1.1062911294881135e-12
1.7249110887779113e-08,0.6841346249071558,1.6563695194850952e-11,1.3472717040070254e-12,1.0789711918916069e-13,1.5567916116626118e-16,0.0,0.0,2.4176629757646655e-13,3.535962358086247e-21,6.278705383998575e-15,3.428200857615511e-19,3.819002827330569e-17,8.616500193263396e-36,1.2042283669934492e-27,2.092030156071706e-17,1.201458454467904e-18,3.756292962706738e-11,6.812125930513201e-22,1.692253271131426e-23,8.832410343719287e-11,4.267419468254221e-18,1.5612424163840623e-19,2.81769659643325e-33,2.8944962503147127e-24,2.958833532898261e-17,3.5641372647418766e-20,4.5854587068721604e-32,1.3940875699943896e-38,1.853299638295834e-39,1.0010091048516277e-24,1.4534522595700151e-27,4.313909547431605e-21,3.245531664587771e-29,3.76,0.0,0.7721118590439694,0.9995140331610337,2.5130492718182813e-18,2.850207486493733e-26,0.0009320424413219048,0.0009285917474581227,3.4504247593169417e-06,3.7328774265510545e-11,0.0004859667992122443,4.1605354167971454e-14,1.1014295564626618e-15,3.379982071068862e-22,1.498299960103968e-20,3.755679149604682e-11,6.018828008999688e-13,9.583661345414634e-12,6.133712850547695e-12,1.1961834238922594e-12
1.7878680273844512e-08,0.6841388277714484,1.722271503123108e-11,1.452212872490033e-12,1.1660733690406372e-13,1.7408117984710805e-16,0.0,0.0,2.599375261339915e-13,4.085574175532661e-21,6.999290347935573e-15,3.9620341378072065e-19,4.254354598985682e-17,9.912098963371413e-36,1.4148822910739058e-27,2.3356984869051594e-17,1.398112434282857e-18,4.038571866876741e-11,7.63640239916108e-22,1.8817985776269914e-23,9.490869002376197e-11,4.7391545096936954e-18,1.7870497036051329e-19,3.680293472080185e-33,3.472405312534012e-24,3.434040713705274e-17,3.9835139228861293e-20,5.680846323693101e-32,1.9600731663469552e-38,2.591575676045867e-39,1.1542812680066363e-24,1.7170529161464713e-27,5.013635792901405e-21,4.0585076985481197e-29,3.76,0.0,0.7720778620145904,0.9995140331580772,2.9228008021551092e-18,3.5684939720597856e-26,0.0009660394772862088,0.0009625889001810688,3.4502910375657822e-06,3.7587606460043e-11,0.00048596679920044763,4.4726073875636996e-14,1.163029728638303e-15,3.8081037826515605e-22,1.6848411238331698e-20,4.037887627427367e-11,6.243517306432829e-13,9.92442074653691e-12,6.385717111488109e-12,1.2893451535385611e-12
1.8508249659909912e-08,0.6841430304507066,1.788130697130066e-11,1.5608371694277009e-12,1.2565683454573336e-13,1.9387753069532282e-16,0.0,0.0,2.7876788454161436e-13,4.6969214093596425e-21,7.773026947811342e-15,4.556950568672933e-19,4.721379419558207e-17,1.1342738158973126e-35,1.6530572169309852e-27,2.5984845833624955e-17,1.6180231529443014e-18,4.331078322688223e-11,8.52427209374096e-22,2.0847770502746355e-23,1.0173005124095038e-10,5.243430358659255e-18,2.0357628210584053e-19,4.7603358593499605e-33,4.137929858611282e-24,3.9638858990069433e-17,4.4340317915561245e-20,6.987015617909064e-32,2.722037038466108e-38,3.580919607241427e-39,1.3242135570496242e-24,2.0154847142490493e-27,5.795040177161644e-21,5.0345088775431035e-29,3.76,0.0,0.7720438664821909,0.9995140331550142,3.3808352253710337e-18,4.431899981678272e-26,0.00100003501650775,0.0009965845614301812,3.450151498445235e-06,3.781831389228143e-11,0.00048596679918859963,4.7960403724680294e-14,1.225270042950351e-15,4.271018073712366e-22,1.8862848423688048e-20,4.33031846553452e-11,6.468193996625533e-13,1.026207763292496e-11,6.638156590942104e-12,1.3857465745723122e-12
1.913781904597531e-08,0.6841472329449392,1.853946986936695e-11,1.6731147972061699e-12,1.350453909036208e-13,2.1511876055502102e-16,0.0,0.0,2.9825729905631984e-13,5.3744619724392695e-21,8.601807178473479e-15,5.217667095563258e-19,5.221156923660518e-17,1.2916567959003664e-35,1.921241696670508e-27,2.881258419348275e-17,1.8629565585648854e-18,4.633811753350574e-11,9.478020813954984e-22,2.301619334109731e-23,1.0878817959653017e-10,5.781199376262914e-18,2.308792509886409e-19,6.1017518676946727e-33,4.900387095596265e-24,4.552309138514589e-17,4.9167283459030905e-20,8.535582615857151e-32,3.7370177455426e-38,4.893145257468467e-39,1.5119205548922171e-24,2.3517280254720287e-27,6.664184549844864e-21,6.198659168382093e-29,3.76,0.0,0.7720098724467053,0.9995140331518443,3.89080837723566e-18,5.463013579316597e-26,0.0010340290590524443,0.001030578729313311,3.450008097001485e-06,3.8023935369187825e-11,0.00048596679917671325,5.1308379211782205e-14,1.288104502874081e-15,4.770077537254842e-22,2.1032006291159328e-20,4.6329709027797046e-11,6.692858063950025e-13,1.0596663297513303e-11,6.8910280712140675e-12,1.4853582430090332e-12
1.976738843204071e-08,0.6841514352541538,1.9197202952294342e-11,1.789016253495658e-12,1.447727842896745e-13,2.3785538386763467e-16,0.0,0.0,3.184056958398807e-13,6.122808762110177e-21,9.487522965516883e-15,5.949112598626515e-19,5.754763309643374e-17,1.4641876370025532e-35,2.2220614159612545e-27,3.184907373176506e-17,2.1347427634994267e-18,4.946771581561787e-11,1.049992861915645e-21,2.5327533892321872e-23,1.1608306758683584e-10,6.353402065264274e-18,2.6075858399914133e-19,7.75530299031469e-33,5.769681567234488e-24,5.20337339146595e-17,5.432633587042319e-20,1.0361688716064504e-31,5.075747509592186e-38,6.617013937495608e-39,1.718546638191066e-24,2.728884690600466e-27,7.627337546940046e-21,7.578867092908293e-29,3.76,0.0,0.7719758799080673,0.9995140331485679,4.456509056503615e-18,6.686963695348367e-26,0.001068021604986205,0.0010645714026039225,3.4498621229916852e-06,3.820718267076696e-11,0.0004859667991647781,5.477003283953039e-14,1.3514904025514538e-15,5.3066334039057445e-22,2.336157424427478e-20,4.9458441775470465e-11,6.917509498381249e-13,1.0928208947263943e-11,7.144328493355594e-12,1.5881510142100637e-12
2.039695781810611e-08,0.6841556373783589,1.9854505705341093e-11,1.9085123302946818e-12,1.5483879269887209e-13,2.6213788307355753e-16,0.0,0.0,3.3921300100442076e-13,6.946729606016048e-21,1.0432066165403806e-14,6.756432088534635e-19,6.323271332173631e-17,1.652708369191437e-35,2.5582830058911044e-27,3.510336234912347e-17,2.4352759802708505e-18,5.269957229695744e-11,1.159227048460514e-21,2.7786045205369085e-23,1.2361470770065776e-10,6.960967217434564e-18,2.9336261766999437e-19,9.779351428489357e-33,6.756316771264966e-24,5.921263179220805e-17,5.982770092778441e-20,1.2504272409277566e-31,6.825291590025998e-38,8.861443677625174e-39,1.9452654871733022e-24,3.150177448317647e-27,8.690973528208505e-21,9.206021413972624e-29,3.76,0.0,0.7719418888662111,0.9995140331451853,5.081858953871964e-18,8.131603580215914e-26,0.0011020126543749421,0.001098562580514786,3.449714427154884e-06,3.8370475224492626e-11,0.0004859667991527839,5.834539433201663e-14,1.4153880916964845e-15,5.8820355472465265e-22,2.5857235975684603e-20,5.2689375279386044e-11,7.142148293591827e-13,1.1256745631280735e-11,7.398054916237746e-12,1.6940960417378736e-12
2.102652720417151e-08,0.6841598393175629,2.0511377791046516e-11,2.031574112424357e-12,1.652431939263411e-13,2.880167089697034e-16,0.0,0.0,3.6067914064543394e-13,7.851147207979402e-21,1.143732856560893e-14,7.644990899923972e-19,6.927750295157826e-17,1.8580737310524513e-35,2.9328179154816548e-27,3.858467189063098e-17,2.7665144576430336e-18,5.6033681199334674e-11,1.2757316950009672e-21,3.0395954071106555e-23,1.3138309242197103e-10,7.604812059151412e-18,3.2884331491783405e-19,1.2240681317274956e-32,7.871406342943772e-24,6.710283255032567e-17,6.568153066642938e-20,1.5006353460540174e-31,9.092073485955084e-38,1.1759178393951407e-38,2.193279607275563e-24,3.6189493595645096e-27,9.86177151946938e-21,1.1114192891955603e-28,3.76,0.0,0.7719078993210707,0.9995140331416961,5.770912581193817e-18,9.827700416365715e-26,0.0011360022072845618,0.0011325522625394036,3.4495655797572645e-06,3.8515971378957696e-11,0.0004859667991407357,6.203449083513048e-14,1.4797607567145433e-15,6.497632488065633e-22,2.852466948301323e-20,5.602250191905681e-11,7.366774445617165e-13,1.1582304190661894e-11,7.652204487386336e-12,1.8031647757047652e-12
2.165609659023691e-08,0.6841640410717735,2.116781899834066e-11,2.1581729755222466e-12,1.75985765644724e-13,3.155422810286771e-16,0.0,0.0,3.8280404086332253e-13,8.841139093915198e-21,1.250520188478696e-14,8.620378878100004e-19,7.569266045015151e-17,2.0811506816216283e-35,3.348726344210254e-27,4.2302397736067185e-17,3.1304804168311647e-18,5.947003674343162e-11,1.3997334760136257e-21,3.3161461312919756e-23,1.3938821423159913e-10,8.285842395191203e-18,3.673562618301009e-19,1.5215376909692805e-32,9.126684805192898e-24,7.574857291260707e-17,7.189790385428571e-20,1.7915330117100455e-31,1.2005333255736073e-37,1.5470972295258528e-38,2.4638198626917693e-24,4.138663228307937e-27,1.1146614159821443e-20,1.3340842248185743e-28,3.76,0.0,0.7718739112725806,0.9995140331381006,6.52785720086613e-18,1.1809131253441135e-25,0.001169990263780967,0.0011665404483553236,3.449415967246899e-06,3.864559644757964e-11,0.00048596679912864065,6.5837347102009e-14,1.5445742175834463e-15,7.154771397581491e-22,3.1369547080904904e-20,5.945781407328902e-11,7.591387952041625e-13,1.1904915228227384e-11,7.906774424574236e-12,1.915328960660794e-12
