Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65)
1.1512221601212944e-17,0.4652226603950356,2.7730924780586896e-28,1.627091650829091e-32,3.4846985750800996e-40,1.8098944173220707e-39,0.0,0.0,2.6146576884757435e-21,2.7838500446789497e-36,1.6885512108049857e-47,1.9643451815806522e-47,3.5657625181377927e-54,6.329011805120798e-75,3.524841112800001e-50,6.23441360338007e-37,3.022149371596719e-26,2.16696013127601e-36,3.832068239656957e-67,3.753772651738504e-66,2.103260639868067e-38,7.020927744010307e-58,5.645310513990859e-28,3.488537830442243e-55,2.710724893822678e-42,2.035419534628317e-59,2.3206105543388028e-57,4.33784050795654e-63,1.75160148642425e-61,9.568414055556937e-64,4.520621019294127e-55,2.6910907640497723e-80,3.1309365862236813e-68,1.1556440299598675e-77,3.76,0.0,0.8257016159044634,0.9999999999996148,2.795841946153054e-48,5.165319471253601e-39,1.8546024514339498e-17,1.832001785685074e-17,2.260066574887558e-19,2.5050048686717403e-36,3.851982671452745e-13,1.815239089849389e-41,1.470020356615881e-44,1.7353902877123686e-53,3.8116292490311625e-61,2.16681953355125e-36,2.16992977450582e-36,2.0202000027000034e-37,8.231506874514565e-38,1.6067002438208356e-43,3.5002968275358125e-50,5.567498718465978e-39,2.753607258019387e-40,1.0417156780889568e-52,4.4511065223561464e-51,4.716577421613346e-46,2.0667059978399188e-64,2.2144432219036325e-45,6.89129011218185e-62,5.6453105202311835e-28,1.1919656264829784e-38,4.434004377082263e-64,4.7101684423942205e-57,3.022149371598383e-26,2.9826372070607586e-22,1.2530009170278354e-31,6.107729726553569e-46,2.3163942448283207e-21
2.303444513257464e-17,0.4652226603950356,5.5486028269145485e-28,3.25559698039616e-32,1.3947887170446989e-39,7.244304032519539e-39,0.0,0.0,5.2315870172422146e-21,1.1142655101764142e-35,1.3518676778236838e-46,1.5726709739980788e-46,2.854778198050725e-53,5.0670577454874274e-74,1.4108550435754976e-49,2.495390171982967e-36,6.046924415971568e-26,8.673487940541265e-36,3.070251012447761e-66,3.0053005753413335e-65,8.41852381499705e-38,5.621011219004067e-57,1.1295525716209266e-27,2.7929514446315286e-54,1.0849963927949763e-41,1.6299864469522914e-58,1.8583703667316523e-56,3.4737913760340626e-62,1.4027018004523526e-60,7.662491569699647e-63,3.619245545921626e-54,4.310474036311862e-79,5.014875160272367e-67,1.8510388439502136e-76,3.76,0.0,0.8257016159044634,0.9999999999992292,2.238373557212114e-47,2.067473909603877e-38,3.710816199524228e-17,3.665595232402768e-17,4.522096712145983e-19,1.0026547694264296e-35,7.707311819013902e-13,7.265687054647507e-41,5.88391245213575e-44,1.389367480855678e-52,6.103573258830025e-60,8.672925183199782e-36,8.685374006639236e-36,8.0860647943916e-37,3.294747938739753e-37,6.432176274622411e-43,1.4010318661016936e-49,2.2284504193686995e-38,1.102160513950241e-39,8.340062037178858e-52,3.563591649157028e-50,3.776129769467063e-45,3.310577738878558e-63,8.891148641521564e-45,5.517225931319914e-61,1.1295525741186822e-27,4.770968857974186e-38,3.5500997389704886e-63,3.7819624996066102e-56,6.046924415978228e-26,5.967865758075668e-22,5.015269082532522e-31,2.4446836176815546e-45,4.634800995291898e-21
4.607889219529803e-17,0.4652226603950356,1.1099649279010461e-27,6.51260777662772e-32,5.580980854448212e-39,2.898672943621476e-38,0.0,0.0,1.0465445675521309e-20,4.45851343910836e-35,1.0819049988513032e-45,1.2586154226987547e-45,2.284690259485204e-52,4.055186164697022e-73,5.645257884899345e-49,9.984811048587815e-36,1.2096474504710916e-25,3.470525073862964e-35,2.4607614742492806e-65,2.4051538316318822e-64,3.3685060895922954e-37,4.498517313912863e-56,2.2595956083190844e-27,2.235209990553999e-53,4.3413988441944757e-41,1.3046498336411057e-57,1.4874494305188045e-55,2.780442368906307e-61,1.1227299625960825e-59,6.133098902890172e-62,2.896496398344391e-53,6.900668487021758e-78,8.028104175246147e-66,2.9632697834538e-75,3.76,0.0,0.8257016159044634,0.9999999999984581,1.791379147105387e-46,8.272588647884706e-38,7.423243695704785e-17,7.332782126002068e-17,9.046156970271646e-19,4.0119250868071813e-35,1.5417969622165951e-12,2.907221257960076e-40,2.354331429602039e-43,1.1119162224783256e-51,9.76969194448104e-59,3.470299897596465e-35,3.4752808517219907e-35,3.235479168822284e-36,1.3183283333533892e-36,2.5746591432839074e-42,5.6059598505409696e-49,8.916704368103452e-38,4.4100776861982756e-39,6.674588402681057e-51,2.8519563162796638e-49,3.022051380363169e-44,5.300004716724488e-62,3.579708573041376e-44,4.4154633750801837e-60,2.2595956183133606e-27,1.909008990637834e-37,2.841238721175916e-62,3.0442680984167267e-55,1.2096474504737564e-25,1.1938322859281924e-21,2.006760901895933e-30,9.781918872668143e-45,9.271614495544609e-21
9.21677863207448e-17,0.4652226603950356,2.2201845200739028e-27,1.3026629917485875e-31,2.2327631064902133e-38,1.159664101752903e-37,0.0,0.0,2.0933162995064118e-20,1.7836956968939307e-34,8.656883725278498e-45,1.0070846487500074e-44,1.828099453015691e-51,3.2447650339406626e-72,2.2584707405157566e-48,3.9945745628280187e-35,2.4195574682148206e-25,1.3884361154014403e-34,1.9747882411278778e-64,1.9244884909236183e-63,1.3476217798496485e-36,3.599497331032172e-55,4.519681666733306e-27,1.7885075988115566e-52,1.736842232406076e-40,1.0439842429634199e-56,1.19026087276851e-54,2.2249193278501373e-60,8.984114345121936e-59,4.9077216845652666e-61,2.317637196149676e-52,1.1044597957795181e-76,1.2848411364358535e-64,4.742518126892241e-74,3.76,0.0,0.8257016159044633,0.999999999996916,1.4333755130794306e-45,3.3095741377699075e-37,1.4848098688065896e-16,1.4667155913856314e-16,1.8094277420958245e-18,1.6050312682218677e-34,3.0839283260589245e-12,1.163077839296774e-39,9.418859036284576e-43,8.897018404126926e-51,1.5634686342618746e-57,1.3883460302103444e-34,1.3903385787475125e-34,1.2944023431597586e-35,5.274171753783089e-36,1.0307920758162066e-41,2.242754951753494e-48,3.5672623677905115e-37,1.7643182413689011e-38,5.340691319243186e-50,2.2819982828106014e-48,2.4181001345155197e-43,8.482471990181457e-61,1.4497921953869294e-43,3.5330509059217777e-59,4.5196817067169194e-27,7.63727903436092e-37,2.27345452412553e-61,2.4639602349676376e-54,2.419557468225481e-25,2.387923705840021e-21,8.028350330470291e-30,3.9134045526320017e-44,1.8545241493352253e-20
1.8434557457163836e-16,0.4652226603950356,4.4406649114342824e-27,2.605467639282511e-31,8.93183813270074e-38,4.639083332880504e-37,0.0,0.0,4.186859764608819e-20,7.1353634731728836e-34,6.926164475246152e-44,8.057459511380655e-44,1.462618620760723e-50,2.5960584674954152e-71,9.034618124154901e-48,1.5979598459937932e-34,4.839377503685719e-25,5.554197258613613e-34,1.5892697795991393e-63,1.5397369769921486e-62,5.3909258390795536e-36,2.8798712833994525e-54,9.039853723633379e-27,1.4309419358932987e-51,6.9479343582230065e-40,8.352932234252537e-56,9.523292441462918e-54,1.780164203581952e-59,7.188201444884336e-58,3.9266744332066564e-60,1.854285804794867e-51,1.7675458183374762e-75,2.0560216151235958e-63,7.589058329452495e-73,3.76,0.0,0.8257016159044632,0.9999999999938317,1.146809326981439e-44,1.3239373984999882e-36,2.969780867278812e-16,2.9335903492187385e-16,3.619051806007251e-18,6.420647532844983e-34,6.1681902665914614e-12,4.652690231804433e-39,3.76785046154121e-42,7.118289144589264e-50,2.501803754375674e-56,5.553836888346739e-34,5.561806471442151e-34,5.17803071718231e-35,2.1098403837196804e-35,4.1295905076910814e-41,8.971797828656363e-48,1.4270210792739688e-36,7.057847339416083e-38,4.272969131552818e-49,1.8257718381513112e-47,1.934663589246018e-42,1.3573925040662048e-59,5.941057625871891e-43,2.826724077606573e-58,9.039853883580844e-27,3.055160245696458e-36,1.8189488542819392e-60,2.016292780002485e-53,4.839377503728362e-25,4.776106544345983e-21,3.2116014945751175e-29,1.56548925679874e-43,3.709249547817644e-20
3.6870115107342546e-16,0.4652226603950356,8.881790522213472e-27,5.21107781183377e-31,3.5729277000487066e-37,1.8557483613149146e-36,0.0,0.0,8.37394669958902e-20,2.8542615319189376e-33,5.541194481840127e-43,6.446301349669382e-43,1.1701507554636404e-49,2.0769453124237765e-70,3.613994236612953e-47,6.392099298347051e-34,9.679017574561268e-25,2.221769940551083e-33,1.2863395749319311e-62,1.2318480558420602e-61,2.1564580830227361e-35,2.304006395838775e-53,1.8080197597720045e-26,1.1448078940091915e-50,2.7792868321365637e-39,6.682770181243103e-55,7.619116164313129e-53,1.4242269300087592e-58,5.750925165567234e-57,3.1415383928726142e-59,1.483499063673857e-50,2.8288105294408592e-74,3.2898558229863608e-62,1.2143316850505059e-71,3.76,0.0,0.8257016159044629,0.9999999999876632,9.174910732846305e-44,5.295965088425638e-36,5.939722864223254e-16,5.867339865933989e-16,7.238299828926536e-18,2.5683634734501057e-33,1.2336710999049653e-11,1.8611520106838103e-38,1.5072016854981873e-41,5.694899337609734e-49,4.0030877931572775e-55,2.221625786438499e-33,2.224812741572192e-33,2.071296529400834e-34,8.439704798760818e-35,1.6567729210820815e-40,3.588903639123486e-47,5.708316587904131e-36,2.8232538140515926e-37,3.4185542147415826e-48,1.4606866013391845e-46,1.5478040278499998e-41,2.1719847661902076e-58,2.4896578433716523e-42,2.2615106760987634e-57,1.8080198237535935e-26,1.222113826347096e-35,1.4552328543545013e-59,1.6850140951596323e-52,9.67901757473185e-25,9.552472216087127e-21,1.2846928715265102e-28,6.2622121154426555e-43,7.418700340466045e-20
7.374123040769997e-16,0.4652226603950358,1.77647010560037e-26,1.0422301667143844e-30,1.429237810285858e-36,7.423460626676602e-36,0.0,0.0,1.6748120588650963e-19,1.1417278428271692e-32,4.433060572274832e-42,5.157207852276925e-42,9.36143320584419e-49,1.6615955976022545e-69,1.445627051996351e-46,2.556891593848032e-33,1.935829771604739e-24,8.887265635513172e-33,1.0528780774494707e-61,9.855018308757425e-61,8.626007832640878e-35,1.8432488588440824e-52,3.616088438703949e-26,9.158680533527114e-50,1.1117373503075855e-38,5.346387591229716e-54,6.095485818569173e-52,1.1394262761568291e-57,4.600885740643876e-56,2.5133102551657135e-58,1.1868274147091785e-49,4.527995719387339e-73,5.263948188284708e-61,1.9429965814481288e-70,3.76,0.0,0.8257016159044623,0.9999999999753262,7.340103721985316e-43,2.1184291349978059e-35,1.1879606858112136e-15,1.1734838903560628e-15,1.4476795455150852e-17,1.027366253494253e-32,2.467373986955137e-11,7.444761004091791e-38,6.028930780277563e-41,4.556023864127183e-48,6.405097492889634e-54,8.886689006209932e-33,8.89942902335705e-33,8.285354370607181e-34,3.3759504832970044e-34,6.666183318791198e-40,1.4356217016062464e-46,2.283373088728404e-35,1.1293245012121212e-36,2.7349348899065137e-47,1.1685766819051306e-45,1.2382721014470917e-40,3.4752987934837646e-57,1.0863957090248978e-41,1.8092902715546984e-56,3.6160886946355047e-26,4.888554762556122e-35,1.1642152691925285e-58,1.4630912690945427e-51,1.935829771672973e-24,1.9105203538486303e-20,5.13887603022278e-28,2.5049360308804346e-42,1.4837601908497087e-19
1.474834610084148e-15,0.46522266039503585,3.5533159372496585e-26,2.084476342078555e-30,5.717310625030031e-36,2.9696673851441804e-35,0.0,0.0,3.349646844318101e-19,4.566957840770318e-32,3.546490170439972e-41,4.1258862282916153e-41,7.489243383957095e-48,1.3292921073403013e-68,5.782566598710424e-46,1.0227669251006839e-32,3.871685799795972e-24,3.5549464658871726e-32,8.803640918907045e-61,7.884108127113437e-60,3.45043823559385e-34,1.474616573549459e-51,7.23222541302633e-26,7.327031371716632e-49,4.446994630785562e-38,4.277181348240621e-53,4.876465805720162e-51,9.115693207127106e-57,3.6807668364918194e-55,2.010680020832708e-57,9.494731895580837e-49,7.250501351289796e-72,8.422466198457856e-60,3.108847243232546e-69,3.76,0.0,0.8257016159044611,0.9999999999506521,5.87215412761482e-42,8.473802739814748e-35,2.3759374845889883e-15,2.346983699559845e-15,2.895378502914269e-17,4.109506516015064e-32,4.934774723299901e-11,2.9779358923645363e-37,2.4115979474515415e-40,3.644856341309696e-47,1.0248267497245255e-52,3.554715810922458e-32,3.5598054193642653e-32,3.314175211101487e-33,1.3503938340344408e-33,2.6976662086067888e-39,5.742797656468663e-46,9.133585251498856e-35,4.517343952643876e-36,2.188016443613602e-46,9.348719024314447e-45,9.906286182637812e-40,5.560569216003392e-56,5.069732818379777e-41,1.4475123928597211e-55,7.2322264367629e-26,1.955441796041164e-34,9.313829722455532e-58,1.354565866639279e-50,3.871685800068911e-24,3.821066609895221e-20,2.0555713169886452e-27,1.0019847823008196e-41,2.967540497549616e-19
2.9496792220984453e-15,0.46522266039503607,7.108062500101231e-26,4.16897431176858e-30,2.2871768651031646e-35,1.1880753393144755e-34,0.0,0.0,6.699316445786581e-19,1.8267924373849568e-31,2.837208369251814e-40,3.3008421399916485e-40,5.991442960272513e-47,1.0634397615900033e-67,2.3130380580808622e-45,4.091087576154648e-32,7.743397855754474e-24,1.4219890580744969e-31,7.651784151695536e-60,6.30732378846335e-59,1.3801823164683535e-33,1.179700236470067e-50,1.4464497827505383e-25,5.861659861407472e-48,1.7788068936628463e-37,3.421777908706303e-52,3.9012034969015997e-50,7.292834272604246e-56,2.9446367666609904e-54,1.608556743231475e-56,7.595830422044588e-48,1.1618773907313763e-70,1.3476084388170033e-58,4.974197771666608e-68,3.76,0.0,0.8257016159044588,0.9999999999013044,4.697753513989133e-41,3.389538335808253e-34,4.751891082144531e-15,4.69398332468123e-15,5.79077574633007e-17,1.6438107256009108e-31,9.869556045049392e-11,1.1911813736646571e-36,9.646449680346345e-40,2.915892760111716e-46,1.6397272043632115e-51,1.4218967949016712e-31,1.4239274884137658e-31,1.3256766266085665e-32,5.401602040370086e-33,1.1040046982228326e-38,2.2973392889303547e-45,3.6534526708990683e-34,1.8069467676202472e-35,1.7504916460883776e-45,7.479010990198966e-44,7.925062859389769e-39,8.896959996173488e-55,2.6071908933603695e-40,1.1581205842492123e-54,1.446450192247199e-25,7.821806961644022e-34,7.451093405646037e-57,1.3781871493290607e-49,7.74339785684623e-24,7.642159088255427e-20,8.222327045060258e-27,4.0079609325290137e-41,5.935101083324224e-19
4.4245238341127426e-15,0.4652226603950363,1.0663863962493817e-25,6.253477902173556e-30,4.860612053715508e-35,2.5249610649606494e-34,0.0,0.0,1.0048986077817526e-18,3.881939750662432e-31,8.112654054244286e-40,9.438546427202764e-40,1.7131830237035587e-46,3.0407773170848164e-67,4.915212718007285e-45,8.693572734782633e-32,1.161510991128901e-23,3.0217363116789273e-31,2.28796262194246e-59,1.803503121496147e-58,2.9328918133008995e-33,3.373210467274046e-50,2.169676870781905e-25,1.676070917892609e-47,3.779970294692265e-37,1.0158435733769953e-51,1.158156576536553e-49,2.165101229779621e-55,8.741910057987479e-54,4.775413569320745e-56,2.1719360438170228e-47,4.3987631140589687e-70,5.091728725350302e-58,1.8818439537237852e-67,3.76,0.0,0.8257016159044565,0.9999999998519566,1.3432663262110905e-40,7.202779738359223e-34,7.127844679700066e-15,7.040982956516431e-15,8.686172318363463e-17,3.4931026625019056e-31,1.480431721594113e-10,2.531265821753148e-36,2.0498753651345424e-39,8.337713730909636e-46,6.035328225443421e-51,3.0215402510892995e-31,3.0258476183313986e-31,2.817066751167747e-32,1.1478420376475723e-32,2.3826338631579484e-38,4.8821675765452374e-45,7.763598521930342e-34,3.8397676196909205e-35,5.0054315452011266e-45,2.13853154999795e-43,2.2660739608495144e-38,3.3919688878119e-54,6.3911182018052525e-40,3.311680390382536e-54,2.169677740963538e-25,1.662136464906303e-33,2.148685686040386e-56,4.424545559015434e-49,1.1615109913609e-23,1.1463251532882658e-19,1.7472471044425345e-26,8.516932115175164e-41,8.902661641473624e-19
7.374213058141336e-15,0.4652226603950367,1.777968648534724e-25,1.0422507579867795e-29,1.344070514266092e-34,6.982903323940895e-34,0.0,0.0,1.6748325464129294e-18,1.0732437067097622e-30,3.728279524493224e-39,4.337871877199553e-39,7.87319647911388e-46,1.397430184330378e-66,1.3589133267523194e-44,2.4035196186093835e-31,1.935853402066222e-23,8.354259192614642e-31,1.1903719026561849e-58,8.288244438039133e-58,8.10859483450479e-33,1.5502048593288861e-49,3.616130433178747e-25,7.702612626305514e-47,1.0450520946312803e-36,4.758451786878351e-51,5.42502517313082e-49,1.0142353522064901e-54,4.094904213414094e-53,2.236909441446915e-55,9.981428153136761e-47,3.4807233429909617e-69,4.014033256434102e-57,1.4851742747238922e-66,3.76,0.0,0.8257016159044517,0.9999999997532621,6.173169071052591e-40,1.9913595905244387e-33,1.1879751874811109e-14,1.173498224704209e-14,1.4476962776901853e-16,9.65741271916164e-31,2.4673758954951877e-10,6.99822640230027e-36,5.6673216880837776e-39,3.831708878233206e-45,4.643644906734858e-50,8.353717134461846e-31,8.365570522422887e-31,7.788370023493621e-32,3.1734493526521325e-32,6.848353904254082e-38,1.3500141203613447e-44,2.1464096981419664e-33,1.0615843221430518e-34,2.3004697225451566e-44,9.827893987871841e-43,1.0414022271331896e-37,2.7893260601353146e-53,2.3735083610802264e-39,1.5221817653453492e-53,3.616132838977936e-25,4.595325007801979e-33,9.918152333090481e-56,2.705143772297651e-48,1.9358534027076312e-23,1.9105436287205224e-19,4.8306311898172886e-26,2.354686205349599e-40,1.4837782647271608e-18
9.995897464609868e-15,0.465222660395037,2.4107552833982585e-25,1.4127959759398073e-29,2.377029325023019e-34,1.2350403764735977e-33,0.0,0.0,2.2702699824496623e-18,1.8978324159887704e-30,8.2996311112882e-39,9.656976133593154e-39,1.752679160303183e-45,3.1108598135477345e-66,2.402985718308866e-44,4.250177461350098e-31,2.6240891006240547e-23,1.477299956614379e-30,2.8172308027968708e-58,1.8450704480959638e-57,1.433854581680513e-32,3.450956595382533e-49,4.901738182410857e-25,1.7147012592294117e-46,1.8479807608190403e-36,1.086091650464772e-50,1.2382203871358096e-48,2.314998421016985e-54,9.346385566362944e-53,5.10561835569477e-55,2.221995048973268e-46,9.626802359828478e-69,1.1080578356649202e-56,4.102974528090461e-66,3.76,0.0,0.8257016159044475,0.9999999996655433,1.3742279750342499e-39,3.5213500308142754e-33,1.6103247995325603e-14,1.5907009830849044e-14,1.9623816447655856e-16,1.7077339999360915e-30,3.3445657408664805e-10,1.237507888709912e-35,1.0021622328939206e-38,8.529915028998588e-45,1.258894805602791e-49,1.4772041028219464e-30,1.4792936516894729e-30,1.3772285200966023e-31,5.611655567078014e-32,1.2410037464249636e-37,2.3875315364112145e-44,3.795527369459202e-33,1.8772149412246483e-34,5.121330378384137e-44,2.1878140382953246e-42,2.3182925433754112e-37,8.013289013983581e-53,4.894106409370423e-39,3.3888885917133285e-53,4.901742436619839e-25,8.125979818371156e-33,2.220891474855563e-55,6.830845436166492e-48,2.6240891017582675e-23,2.589781160770528e-19,8.542075105919725e-26,4.16382777828532e-40,2.011291936610248e-18
1.26175818710784e-14,0.4652226603950373,3.0438960998858893e-25,1.78334308445312e-29,3.6983649526872153e-34,1.9217179920379757e-33,0.0,0.0,2.86570742874772e-18,2.95242632925711e-30,1.561939443785641e-38,1.8174466119728568e-38,3.2984424519691025e-45,5.854446471486833e-66,3.7382842374444927e-44,6.611928576748568e-31,3.3123247990395414e-23,2.2982176411008987e-30,5.638697998430871e-58,3.472309579550176e-57,2.2306237187860035e-32,6.4944889714177974e-49,6.187345416548847e-25,3.2269628111702446e-46,2.874872908881211e-36,2.0813705398724867e-50,2.3728890255586674e-48,4.4365548644381195e-54,1.791124760575751e-52,9.784316503694503e-55,4.1816585921808335e-46,2.19658959736856e-68,2.5231862725717232e-56,9.34972562318247e-66,3.76,0.0,0.8257016159044432,0.999999999577825,2.5862142310800897e-39,5.4781056499686424e-33,2.032674411584008e-14,2.0079037437197554e-14,2.477066786425201e-16,2.6566929070314677e-30,4.2217488207640095e-10,1.9251726237574146e-35,1.5590495704198463e-38,1.6052810741330551e-44,2.822593562479415e-49,2.298068521581079e-30,2.3013088540611042e-30,2.14253110983074e-31,8.729957722762753e-32,1.9782005527766226e-37,3.714708649553626e-44,5.904638750929002e-33,2.920352041443647e-34,9.63840696538984e-44,4.1173273534872534e-42,4.362877423041337e-37,1.8238902478622514e-52,8.719409953648026e-39,6.378336819689992e-53,6.18735203475002e-25,1.264145158118999e-32,4.197702643268888e-55,1.448410632867695e-47,3.312324800804017e-23,3.2690186814947173e-19,1.328876402488866e-25,6.477600838204172e-40,2.5388055992181972e-18
1.5239266277546932e-14,0.4652226603950377,3.6773690227973707e-25,2.1538919666499498e-29,5.290189941791139e-34,2.7490510571123613e-33,0.0,0.0,3.4611448846675403e-18,4.2226898404890105e-30,2.602429385133037e-38,3.028241066535944e-38,5.495721190566527e-45,9.754400836479688e-66,5.34665741427615e-44,9.456668244244899e-31,4.0005604973215543e-23,3.287021034931837e-30,9.916128255795622e-58,5.785398486037568e-57,3.190336024323632e-32,1.0820811303174462e-48,7.472952167697334e-25,5.37661336196788e-46,4.111769491558004e-36,3.527033542024925e-50,4.021002711567134e-48,7.518258128411196e-54,3.035185364390768e-52,1.6580204185641796e-54,6.9672823585914316e-46,4.271608225787279e-68,4.897987487476803e-56,1.8160553594183313e-65,3.76,0.0,0.825701615904439,0.9999999994901074,4.3090302848107673e-39,7.835027315286743e-33,2.4550240236354527e-14,2.4251065064682655e-14,2.9917517167186787e-16,3.7997182580484645e-30,5.098925556906568e-10,2.753469524733783e-35,2.22982472424665e-38,2.674649039440799e-44,5.4043035967693935e-49,3.2868077557807e-30,3.291428016296487e-30,3.064341578848157e-31,1.2485966982288063e-31,2.894071920115684e-37,5.313593534420758e-44,8.44507366010118e-33,4.176815750855422e-34,1.6059642158467947e-43,6.860089457887202e-42,7.269209559676887e-37,3.59203496214547e-52,1.3975552946251767e-38,1.0628325409165998e-52,7.4729616333380485e-25,1.808035928625705e-32,7.022665490761604e-55,2.665250297899232e-47,4.000560499845185e-23,3.948256191598998e-19,1.9006173877707941e-25,9.264553794106504e-40,3.0663192531291033e-18
2.0482635090483996e-14,0.4652226603950384,4.945070177855796e-25,2.8949937676801317e-29,9.089261585094782e-34,4.72381796726559e-33,0.0,0.0,4.652019818389949e-18,7.253713989050749e-30,5.531065450531532e-38,6.436398079403526e-38,1.1680359607981549e-44,2.0731486173247103e-65,9.184456788705126e-44,1.6244606922689474e-30,5.37703189358202e-23,5.646454526891442e-30,2.286234093597799e-57,1.2295982777491777e-56,5.480342096538857e-32,2.2997985379052073e-48,1.0044164571532354e-24,1.142717260255868e-45,7.063175492400402e-36,7.762595871563073e-50,8.849634259563558e-48,1.6547480321168396e-53,6.680071201846728e-52,3.6490998475572944e-54,1.480789680459834e-45,1.1289731583355897e-67,1.2908355890402787e-55,4.791003627039212e-65,3.76,0.0,0.8257016159044306,0.9999999993146734,9.158194304813918e-39,1.3458967819975192e-32,3.2997232477383384e-14,3.259512036772376e-14,4.0211210965961185e-16,6.527133799493231e-30,6.853264601726163e-10,4.7299046871325246e-35,3.8303925793063887e-38,5.684592077071672e-44,1.3890039589311912e-48,5.646088151745979e-30,5.6539830096460004e-30,5.263907998623655e-31,2.144832123509833e-31,5.157836576268031e-37,9.129617040756878e-44,1.4506902064514228e-32,7.174911626329052e-34,3.4134319845218665e-43,1.458004987080263e-41,1.544955911708856e-36,9.980580255936611e-52,2.833820519643343e-38,2.2592566705217283e-52,1.0044180831555387e-24,3.105834398113001e-32,1.505467185472823e-54,6.528174769700079e-47,5.3770318979171e-23,5.306731187654718e-19,3.2648703030961697e-25,1.5914614845325666e-39,4.121346541171241e-18
2.572600390342106e-14,0.4652226603950391,6.21400041115923e-25,3.636102140976184e-29,1.3890107717478906e-33,7.219745266594798e-33,0.0,0.0,5.842894787721125e-18,1.1082900453962359e-29,1.0032436492934547e-37,1.1675135601939701e-37,2.1186316442347587e-44,3.760348127428504e-65,1.4032865301803755e-43,2.4820014210965307e-30,6.753503289348518e-23,8.627221271287787e-30,4.453941397055302e-57,2.2302881986602e-56,8.373377500383323e-32,4.1714547296184756e-48,1.261537518789393e-24,2.0727004343748167e-45,1.0791777803854792e-35,1.4506274597848054e-49,1.6537458108402268e-47,3.0924106149579024e-53,1.2483276498421711e-51,6.819197130133989e-54,2.6859079127644855e-45,2.4452540676475574e-67,2.7886083554647246e-55,1.035980315293752e-64,3.76,0.0,0.8257016159044221,0.9999999991392419,1.6611464188112758e-38,2.05638655371264e-32,4.144422471841216e-14,4.0939175748988275e-14,5.050489694238482e-16,9.97276071571628e-30,8.607580169598262e-10,7.226804054867817e-35,5.852449433068048e-38,1.0310960908170039e-43,2.9324854284917456e-48,8.626661481189842e-30,8.638660852685447e-30,8.0426870505366e-31,3.2770735789225373e-31,8.158599088017792e-37,1.395212678902738e-43,2.216499702146798e-32,1.096249871370966e-33,6.191745153935739e-43,2.6445759878153196e-41,2.802288339997053e-36,2.2275349320105008e-51,4.975606258018176e-38,4.098572492831411e-52,1.2615400031467146e-24,4.7453832796358276e-32,2.7513156950828447e-54,1.3324855971081251e-46,6.753503295972057e-23,6.665206144407682e-19,4.988373117088749e-25,2.4315853880466643e-39,5.17637379702687e-18
3.0969372716358125e-14,0.4652226603950398,7.484242142990454e-25,4.377217533939796e-29,1.976050801609593e-33,1.027228676723349e-32,0.0,0.0,7.03376979504895e-18,1.5763772946771513e-29,1.656640569410009e-37,1.927993587168173e-37,3.4984767502023174e-44,6.209404062668032e-65,1.9959652173803857e-43,3.5302753011781015e-30,8.129974684587923e-23,1.2270996302313725e-29,7.870468366035506e-57,3.682841092366978e-56,1.1909880574638713e-31,6.888259974844736e-48,1.518658389691774e-24,3.4226188939061013e-45,1.53496941462278e-35,2.4507572502042895e-49,2.7938859079335466e-47,5.224667041526623e-53,2.108975490425806e-51,1.152062891022795e-53,4.435199011714659e-45,4.7234829813074794e-67,5.37326972362523e-55,1.9978464569984803e-64,3.76,0.0,0.8257016159044137,0.9999999989638128,2.7430279582688703e-38,2.9249031458214755e-32,4.989121695944084e-14,4.928323121372173e-14,6.079857457190736e-16,1.418476068849689e-29,1.0361870686503672e-09,1.0279072507039048e-34,8.324263803297703e-38,1.7026379706532043e-43,5.536052366453489e-48,1.2270200072777336e-29,1.228717546957212e-29,1.1439519450920966e-30,4.661147118037187e-31,1.2008070581924335e-36,1.984944608947444e-43,3.1526401981585523e-32,1.5592519219318025e-33,1.0224911413101663e-42,4.366941086224534e-41,4.627365299586407e-36,4.391763926538053e-51,8.014942531169616e-38,6.769047322542929e-52,1.5186619233186956e-24,6.74959989300034e-32,4.570020029979898e-54,2.4495023744157717e-46,8.129974694008921e-23,8.023681059222309e-19,7.095216632135153e-25,3.458570734886354e-39,6.231401018537611e-18
