Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71)
3.3313694410558034e-10,0.7411056357088581,3.5077262206464855e-13,9.776554798017687e-16,4.053659052625344e-17,8.507324334143728e-21,0.0,0.0,9.227429075286573e-16,3.439279564816395e-26,3.6195284850305426e-19,1.1930673079554769e-24,2.733754655334723e-21,1.4920325283530016e-40,1.350544599139222e-34,4.103974043442354e-21,4.826745457438083e-25,6.289682994208715e-14,1.2712769762751613e-27,1.7804283595135664e-26,5.286549357879122e-13,1.3351146269491917e-21,8.771435790152344e-25,4.910191830463665e-45,4.49452220461734e-31,4.057354060873848e-23,2.195986658769996e-24,3.747305781418514e-40,2.6170390117054986e-53,6.908580564873009e-52,9.1420661615012e-30,5.786066347004944e-35,2.7586029894034674e-27,5.294099316449339e-38,3.76,0.0,0.87316286694156,0.9995524813200218,1.6313430371069633e-24,2.601410142335454e-35,7.494629855432266e-05,7.211094561559006e-05,2.8353488242628346e-06,2.61133986177389e-12,0.0004475186798828245,1.9156984502907054e-16,1.2624483516746544e-17,2.7135596876856336e-28,4.436645178738199e-26,6.289648337511512e-14,3.098274489722213e-14,2.2315327761764888e-13,1.2858262968400606e-13
3.542867181505918e-10,0.7411062616443261,3.9468759671147904e-13,1.0604383338228507e-15,4.8568130194790955e-17,1.060161377034108e-20,0.0,0.0,1.0442067960038622e-15,4.402501505066525e-26,4.40998132187643e-19,1.5393569545535212e-24,3.3307866563527585e-21,2.0208297458329735e-40,1.8455336691220368e-34,4.9835686262638e-21,6.550069621726335e-25,7.216731673732432e-14,1.5956298403315328e-27,2.1416883063929393e-26,5.980359723809632e-13,1.6059865046089008e-21,1.1252714692906638e-24,8.473401385588684e-45,5.920361180490662e-31,4.954303648428472e-23,2.79799086834966e-24,5.5927725873565074e-40,5.120757164582659e-53,1.1687540874047505e-51,1.1866199364886212e-29,8.33710244708382e-35,3.741252650257317e-27,8.125160378487125e-38,3.76,0.0,0.8731581090635918,0.9995351529993698,2.2014468749543696e-24,3.994687124641879e-35,7.970417659183421e-05,7.671197268727814e-05,2.992199272567375e-06,2.933296817181002e-12,0.0004648470005218073,2.1799358063291503e-16,1.4429756109122124e-17,3.700465380081157e-28,5.979909602168473e-26,7.216689446889888e-14,3.443936291299479e-14,2.5109352151081824e-13,1.446868575921746e-13
3.7543649219560326e-10,0.7411068875763839,4.409469747785312e-13,1.1461403251211038e-15,5.757162462971543e-17,1.3050079553026503e-20,0.0,0.0,1.1732472701741142e-15,5.55555553679953e-26,5.313273083412135e-19,1.957413082414793e-24,4.013049753808638e-21,2.6886391574775397e-40,2.4780479792761954e-34,5.9848954190033385e-21,8.731419978121044e-25,8.216222803903494e-14,1.974685466183321e-27,2.5488049119871888e-26,6.717082284024919e-13,1.911231955438579e-21,1.423534739310829e-24,1.4170840899730508e-44,7.684381710844153e-31,5.985433349669945e-23,3.514506486487432e-24,8.159076469075704e-40,9.64454790170667e-53,1.9202793873760294e-51,1.517565781970418e-29,1.1758550293014286e-34,4.9841913171422784e-27,1.2163400618243781e-37,3.76,0.0,0.8731533512115497,0.999518756907241,2.9197894676770407e-24,5.983268104365579e-35,8.446202870759226e-05,8.131548230451602e-05,3.146541225498362e-06,3.2715422208422244e-12,0.0004812430926367119,2.46232974197775e-16,1.6367209444416698e-17,4.96067214514686e-28,7.917614184123952e-26,8.21617192588901e-14,3.8016031867598904e-14,2.805258298787686e-13,1.6165197334319235e-13
3.965862662406147e-10,0.741107513505032,4.89513207672061e-13,1.2348246010446179e-15,6.759718471016324e-17,1.5888381679758213e-20,0.0,0.0,1.3098751751637018e-15,6.921999912186513e-26,6.337955259025834e-19,2.4568605697648566e-24,4.787003534095148e-21,3.520768883334563e-40,3.2757300569152635e-34,7.11658511264763e-21,1.1455706451540158e-24,9.289256990736097e-14,2.4133292496057824e-27,3.0045234565504645e-26,7.496740070837887e-13,2.252906598609441e-21,1.778482666312564e-24,2.303034405508566e-44,9.84352537601149e-31,7.162866364290238e-23,4.358770271178647e-24,1.1662448306316546e-39,1.752597206332276e-52,3.072107629192106e-51,1.9153348115852362e-29,1.6270858533930488e-34,6.535409899870096e-27,1.7807135011590613e-37,3.76,0.0,0.8731485933854335,0.9995032428838362,3.8132074201960494e-24,8.764110185461928e-35,8.921985490172646e-05,8.592143436706435e-05,3.298414783820238e-06,3.6257096318079053e-12,0.0004967571160270536,2.762998269723966e-16,1.8438027437727583e-17,6.548674272061811e-28,1.0318227082918807e-25,9.289196298540483e-14,4.170558040257773e-14,3.1142636271107014e-13,1.7946432935445777e-13
4.177360402856262e-10,0.7411081394302701,5.403493470297401e-13,1.3265522532139907e-15,7.869411791962101e-17,1.9153548826572374e-20,0.0,0.0,1.454101192752969e-15,8.526795952975983e-26,7.49270388010743e-19,3.0479856733509242e-24,5.659201681188111e-21,4.545296669649566e-40,4.269962961614387e-34,8.387340569706526e-21,1.48174831282237e-24,1.0436856072890947e-13,2.916497190547601e-27,3.511590065582079e-26,8.319355745674319e-13,2.633066341485217e-21,2.1970998066344085e-24,3.648290443854696e-44,1.2460993492657358e-30,8.49927949447547e-23,5.3446496068540255e-24,1.6367219800469424e-39,3.0848150401271354e-52,4.79898083329815e-51,2.3888482332925305e-29,2.2133288896079726e-34,8.44829216169639e-27,2.555399531255317e-37,3.76,0.0,0.8731438355852431,0.999488563471354,4.911497124639519e-24,1.2583478764625878e-34,9.397765517436669e-05,9.052978941580363e-05,3.4478594071713275e-06,3.995438992091084e-12,0.0005114365284938485,3.0820482728252695e-16,2.0643256797142954e-17,8.52595210651538e-28,1.3256972854681584e-25,1.0436784320323445e-13,4.5501266820355635e-14,3.437716611057392e-13,1.9811049620195345e-13
4.3888581433063763e-10,0.7411087653520985,5.934190352287454e-13,1.421382421408325e-15,9.091094115804784e-17,2.288394340985927e-20,0.0,0.0,1.6059358432127216e-15,1.0396311571922782e-25,8.786311101608391e-19,3.741740659904292e-24,6.6362856201917144e-21,5.793185113101287e-40,5.496175395439457e-34,9.805928836042165e-21,1.892140910077147e-24,1.1659968145948268e-13,3.4891658930032255e-27,4.0727517026886095e-26,9.184951604937906e-13,3.053767361973072e-21,2.6868082168497617e-24,5.649824971453817e-44,1.5606636715819324e-30,1.0007914464505658e-22,6.486629385141238e-24,2.259338092495061e-39,5.283725480398177e-52,7.339562777511818e-51,2.9476666168396935e-29,2.9648128478738665e-34,1.0781863368794922e-26,3.601919479640504e-37,3.76,0.0,0.8731390778109784,0.9994746737748897,6.247548178663703e-24,1.7746079328375351e-34,9.873542952564324e-05,9.514050862259542e-05,3.5949139242027964e-06,4.38037652317178e-12,0.0005253262249418183,3.4195763141448156e-16,2.2983817105583832e-17,1.0961382183760606e-27,1.6815999051026938e-25,1.1659884002518325e-13,4.939675478588232e-14,3.775386412424343e-13,2.1757725916974165e-13
4.600355883756491e-10,0.7411093912705168,6.48686495729408e-13,1.5193724094322965e-15,1.042953938141107e-16,2.7119225198461555e-20,0.0,0.0,1.7653894870671942e-15,1.2558324888416415e-25,1.0227676023173773e-18,4.54974930606978e-24,7.72497758564481e-21,7.2984013739407616e-40,6.994131707852407e-34,1.1381172316161542e-20,2.3882718373067405e-24,1.2959473110400586e-13,4.1363398224253386e-27,4.690756162965286e-26,1.0093549585976825e-12,3.5170660905562e-21,3.255470263416562e-24,8.570595508202524e-44,1.9357333412076086e-30,1.1702589924574914e-22,7.799798595367138e-24,3.072349104574878e-39,8.823188803763749e-52,1.1010650415295068e-50,3.601999970179705e-29,3.91646859629307e-34,1.3601044790950408e-26,4.995206561740382e-37,3.76,0.0,0.8731343200626394,0.999461531313422,7.857479995853774e-24,2.462332351424463e-34,0.0001034931779556866,9.975355377996777e-05,3.739616542893215e-06,4.780174620692227e-12,0.000538468686392352,3.775669549171192e-16,2.5460512197753986e-17,1.3931655532917327e-27,2.108456306736677e-25,1.2959375160287703e-13,5.338608713389098e-14,4.1270458825125536e-13,2.378516147396064e-13
4.811853624206606e-10,0.7411100171855255,7.06116523836874e-13,1.6205777802840093e-15,1.1889445022243637e-16,3.190031813099843e-20,0.0,0.0,1.9324723269413098e-15,1.5042027623882678e-25,1.1825797111611074e-18,5.4843107182981936e-24,8.932074899686094e-21,9.09802691728867e-40,8.808252972959724e-34,1.3121941715116361e-20,2.982766789035997e-24,1.4336187244059032e-13,4.863042614951728e-27,5.368352065656471e-26,1.1045171272792121e-12,4.025019193135456e-21,3.911390302852179e-24,1.2759664117625367e-43,2.3797393437752156e-30,1.3597712257142126e-22,9.299837606508426e-24,4.121132692213286e-39,1.440103774459033e-51,1.6230777113178606e-50,4.362715732563094e-29,5.108375279739429e-34,1.6976894323251982e-26,6.825794236271597e-37,3.76,0.0,0.8731295623402254,0.9994490958919778,9.780770932463119e-24,3.3664299521187132e-34,0.00010825090046462763,0.00010436888729124719,3.882004860416683e-06,5.1944917537470904e-12,0.0005509041078183206,4.1504064606155515e-16,2.8074039311043225e-17,1.752166575192481e-27,2.6159176288153344e-25,1.433607398515529e-13,5.746366370845758e-14,4.4924715034694325e-13,2.589207672327754e-13
5.023351364656721e-10,0.7411106430971238,7.656744773453518e-13,1.7250524587107461e-15,1.347543323010494e-16,3.7269376209711505e-20,0.0,0.0,2.1071944093686184e-15,1.7878028572585142e-25,1.358976419775418e-18,6.558403630560733e-24,1.0264443928559221e-20,1.1232370711468717e-39,1.0987924311848095e-33,1.5037148541733967e-20,3.689399270633929e-24,1.5790868092708854e-13,5.6743067256007046e-27,6.108288847127906e-26,1.2039837901818539e-12,4.5796835536096926e-21,4.66331668605705e-24,1.8669387245716583e-43,2.9018951346855763e-30,1.5708286793653172e-22,1.100300522793558e-23,5.458983252428883e-39,2.300444294950799e-51,2.3540528350096767e-50,5.241347497090368e-29,6.58618949874884e-34,2.0986851580527933e-26,9.201788148124212e-37,3.76,0.0,0.8731248046437369,0.9994373294677142,1.2060389833190344e-23,4.540564930552984e-34,0.00011300859705259744,0.0001089864721605652,4.022115873136333e-06,5.622992362879417e-12,0.0005626705320629528,4.543857657092156e-16,3.082499903115406e-17,2.182490994397975e-27,3.214376166437413e-25,1.5790737935738305e-13,6.162421807596802e-14,4.871443328885366e-13,2.8077212540891474e-13
5.234849105106836e-10,0.7411112690053131,8.273262679152563e-13,1.832848795742644e-15,1.5192052109848934e-16,4.326975491041897e-20,0.0,0.0,2.2895656267635576e-15,2.109835667165713e-25,1.5528753136493086e-18,7.785687889997149e-24,1.1729016051166009e-20,1.3745064224381558e-39,1.3587861836828746e-33,1.7135740492612012e-20,4.523132136631774e-24,1.7324217627475345e-13,6.575171007345919e-27,6.913316752383651e-26,1.307757036725269e-12,5.183116257887824e-21,5.520441869989241e-24,2.6887519008880065e-43,3.512240651908427e-30,1.8049926855221866e-22,1.2926127017184102e-23,7.148225543736414e-39,3.604452746546821e-51,3.364039777792331e-50,6.250099949568389e-29,8.40165728802385e-34,2.5714957985050242e-26,1.2251823727136962e-36,3.76,0.0,0.8731200469731735,0.9994261960521036,1.4742914085741406e-23,6.048642905490277e-34,0.00011776626771972745,0.00011360627198364785,4.159985985815094e-06,6.065346766134775e-12,0.0005738039476538039,4.956086343609281e-16,3.371390115221135e-17,2.6943829767050457e-27,3.9149736818602354e-25,1.7324068895164606e-13,6.586280104259848e-14,5.263744929043464e-13,3.033932993317754e-13
5.446346845556951e-10,0.741111894910092,8.910383518085835e-13,1.9440176695920067e-15,1.704377693144611e-16,4.99459777694293e-20,0.0,0.0,2.4795957192199525e-15,2.4736464444080577e-25,1.7652018219368946e-18,9.180508395577247e-24,1.333278192982398e-20,1.668317346255756e-39,1.6668419644789307e-33,1.9426694476365066e-20,5.500162795180456e-24,1.8936886998656442e-13,7.570670030371369e-27,7.786186828142441e-26,1.41583892267776e-12,5.837374576615697e-21,6.492404184519597e-24,3.815808315434038e-43,4.2216818903212274e-30,2.0638864829802236e-22,1.5086582447581712e-23,9.261032887438826e-39,5.54578597293353e-51,4.741586619421854e-50,7.401857372436636e-29,1.0613050402299721e-33,3.1252099710656027e-26,1.6127132650077362e-36,3.76,0.0,0.8731152893285351,0.9994156615816703,1.7878660038421134e-23,7.965847828468558e-34,0.00012252391246614928,0.00011822825093791924,4.295651021511854e-06,6.521231058055867e-12,0.0005843384180664842,5.387149106675255e-16,3.6741174443549983e-17,3.299021032434921e-27,4.729616391002436e-25,1.8936717924978152e-13,7.017475830040864e-14,5.669163332094793e-13,3.2677209700132274e-13
5.657844586007066e-10,0.7411125208114613,9.567777215928138e-13,2.058608537208488e-15,1.9035011237687866e-16,5.734370995164231e-20,0.0,0.0,2.6772942765164307e-15,2.8827230895249705e-25,1.996888778419633e-18,1.0757895660436421e-23,1.5082788195554958e-20,2.0097286319889547e-39,2.0295981332113527e-33,2.1919012994236248e-20,6.637962977454355e-24,2.0629479085664491e-13,8.665834183740094e-27,8.729650913901674e-26,1.528231470668894e-12,6.5445159498208775e-21,7.589287327197509e-24,5.342407350826633e-43,5.042036948419629e-30,2.3491960467549963e-22,1.750229376112062e-23,1.1880691340197225e-38,8.391136295208416e-51,6.598816966977502e-50,8.710187381612156e-29,1.3285711204635452e-33,3.7696216886930967e-26,2.100501333497686e-36,3.76,0.0,0.8731105317098217,0.9994056938337342,2.1521795229040505e-23,1.0380388744370804e-33,0.00012728153129199494,0.00012285237377364014,4.429146230443225e-06,6.9903270193278404e-12,0.0005943061659808214,5.837096273648349e-16,3.9907171125843883e-17,4.008548720341181e-27,5.670980438733597e-25,2.0629287815122973e-13,7.455571645424388e-14,6.087488971382795e-13,3.508965213382398e-13
5.869342326457181e-10,0.741113146709421,1.0245118975541937e-12,2.176669506776947e-15,2.117008799846629e-16,6.550972933549519e-20,0.0,0.0,2.882670739999029e-15,3.340696458986484e-25,2.2488758588329167e-18,1.2533567805121645e-23,1.6986133198916352e-20,2.4041608445322375e-39,2.4543320334904783e-33,2.4621719203706107e-20,7.955320210961878e-24,2.2402551948324754e-13,9.865684387172339e-27,9.746461634032071e-26,1.6449366707200798e-12,7.306597970965963e-21,8.821620828149636e-24,7.387059515013472e-43,5.986079858484281e-30,2.6626710309482397e-22,2.0191714283486576e-23,1.5102738550346465e-38,1.250521592971256e-50,9.076652492358275e-50,1.0189346731436869e-28,1.64925583238445e-33,4.5152523636054237e-26,2.7091982544033132e-36,3.76,0.0,0.873105774117033,0.9993962623253635,2.57304565241647e-23,1.3395088371771257e-33,0.0001320391241973966,0.00012747860580473604,4.5605062991556405e-06,7.472322023224581e-12,0.00060373767432906,6.305972454134386e-16,4.321217360667914e-17,4.836107450796552e-27,6.752520938743544e-25,2.240233653529565e-13,7.900156587591984e-14,6.518515630922705e-13,3.7575476706265405e-13
6.080840066907297e-10,0.7411137726039706,1.094208919123916e-12,2.2982474071269685e-15,2.3453270761842443e-16,7.4491897949863e-20,0.0,0.0,3.095734404490703e-15,3.8513406721752307e-25,2.522109045198194e-18,1.452393223021782e-23,1.90499629654218e-20,2.857405860146324e-39,2.948996140865821e-33,2.7543852314831796e-20,9.47237927092198e-24,2.4256622131312756e-13,1.1175227756097814e-26,1.0839372389707191e-25,1.7659564807743486e-12,8.12567837102725e-21,1.0200380296383943e-23,1.0096553306109514e-42,7.06758459321225e-30,3.0061256955059118e-22,2.3173816756791584e-23,1.9036096498220843e-38,1.8373908263983233e-50,1.2349733613829307e-49,1.1854286779254e-28,2.031459722274907e-33,5.373372769317704e-26,3.4626876347206364e-36,3.76,0.0,0.8731010165501688,0.9993873382152274,3.0566868010021135e-23,1.7128944975074816e-33,0.00013679669118248666,0.0001321069128996385,4.689765359683706e-06,7.966908942197786e-12,0.0006126617844417263,6.793817054245284e-16,4.6656400875891606e-17,5.7958697930718425e-27,7.988480483163444e-25,2.425638053943412e-13,8.350844415611036e-14,6.96204039096279e-13,4.0133521757757296e-13
6.292337807357412e-10,0.7411143984951105,1.165837336436417e-12,2.4233878605386982e-15,2.5888754790769776e-16,8.433913373704804e-20,0.0,0.0,3.316494420128814e-15,4.418573413617915e-25,2.8175400888927938e-18,1.6746087498390096e-23,2.1281467140339658e-20,3.37563624883056e-39,3.522254320360698e-33,3.069446295039712e-20,1.1210682999933931e-23,2.619216806388077e-13,1.2599451189498826e-26,1.201113735125258e-25,1.8912928272179638e-12,9.00381500280247e-21,1.1736987818892322e-23,1.3651565278353559e-42,8.301369440190118e-30,3.3814398431100404e-22,2.6468081851507925e-23,2.3804278097204916e-38,2.664314780065501e-50,1.663334248082848e-49,1.3720659337084589e-28,2.4841433639605586e-33,6.356024656474025e-26,4.388431670312234e-36,3.76,0.0,0.8730962590092294,0.9993788942061258,3.6097457123653205e-23,2.1718884407692403e-33,0.0001415542322473979,0.00013673726147226835,4.8169569985673874e-06,8.473786055913074e-12,0.0006211057935192733,7.300664822392715e-16,5.024001528777004e-17,6.903070695478896e-27,9.39389755236855e-25,2.619189816549576e-13,8.807271961623817e-14,7.41786357438463e-13,4.2762644190031806e-13
6.551566937405973e-10,0.7411151656344273,1.256220110345079e-12,2.581694764044238e-15,2.9087671734097363e-16,9.76620019133091e-20,0.0,0.0,3.597587109159637e-15,5.196975574036622e-25,3.211326627359757e-18,1.9812053354216648e-23,2.425589670250594e-20,4.109117942790975e-39,4.345961133064724e-33,3.488103952663659e-20,1.3676891472546975e-23,2.8676311944058607e-13,1.450880159838618e-26,1.3558946268773465e-25,2.050805915378758e-12,1.016370226414457e-20,1.3853126610800126e-23,1.9488889237109314e-42,1.0044733297380572e-29,3.88777173398667e-22,3.096093220735253e-23,3.0993163870735303e-38,4.13092950151534e-50,2.365209269247043e-49,1.6307038064771779e-28,3.14968798502916e-33,7.749191911556132e-26,5.8044906693494046e-36,3.76,0.0,0.8730904278087748,0.9993691616149127,4.392716904379286e-23,2.8744084203628377e-33,0.00014738543286149072,0.00014241533592848854,4.970082078539237e-06,9.11138602540694e-12,0.0006308383847013491,7.947863832589961e-16,5.482266971355215e-17,8.485288978979883e-27,1.137092709266914e-24,2.867600431407815e-13,9.374037298478862e-14,7.993045209057927e-13,4.608041485863301e-13
6.810796067454533e-10,0.7411159327686214,1.3494019829144037e-12,2.7455000393232277e-15,3.2529053903356424e-16,1.1245358671655411e-19,0.0,0.0,3.890271833103064e-15,6.074275328218892e-25,3.641671713966736e-18,2.3287182496685238e-23,2.7506477812596447e-20,4.9630081409442076e-39,5.320899094218582e-33,3.944115784868743e-20,1.6555436176110434e-23,3.128426715586864e-13,1.660699313272431e-26,1.5234430796438844e-25,2.216810001161209e-12,1.1419190860130226e-20,1.624702207507653e-23,2.743436575795594e-42,1.2072479172834286e-29,4.448615377471318e-22,3.5990566887911584e-23,3.9939460727328797e-38,6.295612078861978e-50,3.319097858279153e-49,1.9252212677163416e-28,3.956204003126389e-33,9.374070200060937e-26,7.593753957873393e-36,3.76,0.0,0.873084596647266,0.9993600668268426,5.304563348907822e-23,3.7626566682368266e-33,0.0001532165945361911,0.0001480963679021016,5.120210667130682e-06,9.766469503507601e-12,0.0006399331727392465,8.623704785400683e-16,5.961499313023059e-17,1.0345959491795623e-26,1.3657190764784086e-24,3.1283918289912156e-13,9.948327066423438e-14,8.586052386079999e-13,4.950124181853909e-13
