Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338)
3.7529643576079926e-05,0.6228347782464744,2.010821312115086e-09,1.800388238076087e-09,3.343674641413687e-09,6.871992003980353e-09,0.0,0.0,4.764190266734812e-08,1.0678813290960092e-10,1.2181867702662776e-06,3.5750069751097713e-09,6.466985603437109e-11,3.3198691493058725e-27,7.88601930105312e-19,2.3852372786275764e-12,2.3756526687260183e-08,7.881437735583838e-06,9.391007342216223e-14,6.651034160837496e-17,6.440891011500786e-06,8.007824295422983e-13,4.5940111855251063e-14,8.178416481657986e-15,2.574110407237057e-13,5.813892443499948e-08,8.510917826638396e-15,1.8109511577452854e-15,2.4985350952124622e-14,5.888860901663707e-17,2.701131410729782e-15,7.970867997915842e-19,1.608247015723637e-12,3.5483336876572562e-15,3.76,0.0,0.3213280596569612,0.9997305824286606,3.437170566929207e-08,1.6042980606171818e-10,0.18329560517045737,0.18327318169208673,2.8071517535462883e-07,1.655860811174156e-12,0.0002613440901460751,3.4803377745685344e-09,3.529883818442848e-14,4.54978918091752e-15,1.3584227379477238e-13,6.830269874681556e-06,5.702120534644253e-11,1.693863935554435e-10,2.6494653495516513e-10,8.466575780502449e-09,3.916984145621581e-08,2.1699720543006556e-10,2.1921615557026928e-10,5.641594573936882e-17,7.195216949236655e-18,1.151197287480241e-13,6.083371036500465e-14,4.637851350272841e-09
3.82512478428158e-05,0.6231522291473874,2.071561149938265e-09,1.8316242684811729e-09,3.4267429206038033e-09,7.287758877104576e-09,0.0,0.0,4.97401074502032e-08,1.1470847316820125e-10,1.2841467935214213e-06,3.753223160447035e-09,6.699275514885102e-11,3.620840632513586e-27,8.35046093919575e-19,2.4634337204850728e-12,2.5153058774826898e-08,8.162334400369363e-06,9.907382618086804e-14,7.0839000885108e-17,6.675373936649164e-06,8.303329805633014e-13,4.74468796003769e-14,9.037944754891248e-15,2.724395497110387e-13,6.104471897252082e-08,8.950890362375585e-15,2.0609387568094644e-15,2.855501275513267e-14,6.602413268633429e-17,2.87699990334482e-15,8.389395640700737e-19,1.6730322510012053e-12,3.820889049261721e-15,3.76,0.0,0.318551628803295,0.9997302917831589,3.643004432947489e-08,1.7591051740783993e-10,0.18607233462764974,0.1860490897227366,2.7831140828227413e-07,1.6501672699526126e-12,0.00026134401383942933,3.605620292418894e-09,3.607522557669419e-14,4.7332686446097804e-15,1.4125592927316414e-13,7.054636570046717e-06,5.7855369755233874e-11,1.7580080037460634e-10,2.721427081239507e-10,8.779614905685816e-09,4.082308481354039e-08,2.2686583608013934e-10,2.292007045253028e-10,5.823806857055638e-17,7.427499293359503e-18,1.1883321948721727e-13,6.305809164844291e-14,4.7685494528067056e-09
3.897285210955167e-05,0.6234669380065793,2.1332932589644578e-09,1.8632317934435726e-09,3.5107339862136044e-09,7.720431223237241e-09,0.0,0.0,5.1891311033273275e-08,1.230393435959826e-10,1.3522579343227425e-06,3.937148763627681e-09,6.934992244804696e-11,3.9435995071739595e-27,8.833357891048108e-19,2.5430684146138926e-12,2.6602714442889843e-08,8.447283434152471e-06,1.044357109424642e-13,7.53715786942771e-17,6.913477250675643e-06,8.603573281969804e-13,4.8981404637594633e-14,9.969457839509846e-15,2.8803330830350523e-13,6.40437901038087e-08,9.406327362499925e-15,2.3398877588587244e-15,3.2550158311349485e-14,7.386179703123186e-17,3.0609281127876216e-15,8.825479430367038e-19,1.7392364269015296e-12,4.108475129280205e-15,3.76,0.0,0.3157991882349741,0.9997299967602571,3.856965557498053e-08,1.9253021247102797e-10,0.18882507950157787,0.18880099944765333,2.7592843405018537e-07,1.6445230050291774e-12,0.00026134393639159765,3.732786184599983e-09,3.6856960013455264e-14,4.9208277552301016e-15,1.4678694369985256e-13,7.2812526977894295e-06,5.868148303042375e-11,1.8235351209734384e-10,2.794418635453936e-10,9.099042634994891e-09,4.251356523407199e-08,2.370071829850814e-10,2.3946179148823025e-10,6.009265631022686e-17,7.663918776286916e-18,1.2261281212851697e-13,6.531788237966513e-14,4.9010376994710204e-09
3.969445637628755e-05,0.6237789285229418,2.1960294736955276e-09,1.8952172848607166e-09,3.595665460760447e-09,8.17038710235401e-09,0.0,0.0,5.409594999750884e-08,1.3179277353240587e-10,1.422542752149692e-06,4.1268853026100205e-09,7.174105734886601e-11,4.289368828041688e-27,9.335143787134127e-19,2.624164331831583e-12,2.8106529665361655e-08,8.736245530824682e-06,1.1000073623710976e-13,8.011456630349298e-17,7.1551727472134235e-06,8.908522255960068e-13,5.05441231888734e-14,1.0977593055553954e-14,3.04203156767522e-13,6.713778456226553e-08,9.877569174887278e-15,2.6505389144581004e-15,3.701200128433527e-14,8.245577515541352e-17,3.2531494562376404e-15,9.279826729108234e-19,1.8068735366616773e-12,4.411615948495203e-15,3.76,0.0,0.3130705306522655,0.9997296973935501,4.0792289671710066e-08,2.103476522819712e-10,0.19155404708501014,0.1915291182283624,2.73566072563145e-07,1.6389275886299438e-12,0.0002613438578113286,3.861820917311117e-09,3.764419128499885e-14,5.112506662517912e-15,1.5243643318129983e-13,7.510063192622664e-06,5.94996304079435e-11,1.8904604868871177e-10,2.868456658245928e-10,9.424926844441612e-09,4.424160665381071e-08,2.4742471245330536e-10,2.500029420413724e-10,6.198015872258307e-17,7.904535871781708e-18,1.2645955947554147e-13,6.761289237908815e-14,5.035345423517807e-09
4.034390021634983e-05,0.6240574152266956,2.25336046920472e-09,1.9243319263654704e-09,3.672922645768135e-09,8.590439601855142e-09,0.0,0.0,5.6126172721708226e-08,1.4004213522177523e-10,1.4876758627926507e-06,4.30270145559899e-09,7.392187565536396e-11,4.621302069880241e-27,9.803265469266375e-19,2.6984112704290152e-12,2.9507132019763045e-08,8.999710439241805e-06,1.1518720269759676e-13,8.456865992761604e-17,7.37574684632169e-06,9.18697278388008e-13,5.197490661319565e-14,1.1954438136700942e-14,3.1925760505207776e-13,7.000491562904631e-08,1.031548534982931e-14,2.959660003691985e-15,4.146326939847747e-14,9.088430014012462e-17,3.4334353015817885e-15,9.704961965362187e-19,1.8689839197260097e-12,4.6981822516376284e-15,3.76,0.0,0.3106349033910873,0.9997294242769489,4.286510542811858e-08,2.2745743275479523e-10,0.19398995821018503,0.19396425381367516,2.714574235340921e-07,1.6339331288135594e-12,0.0002613437861279856,3.979538190607615e-09,3.835747517096632e-14,5.288576022160801e-15,1.576232710951556e-13,7.717824060528029e-06,6.022922181391899e-11,1.951901797708535e-10,2.935999549007066e-10,9.72380046393897e-09,4.582923507198731e-08,2.570396660722867e-10,2.597325230078551e-10,6.370736982100504e-17,8.124717075371062e-18,1.2997954072153076e-13,6.970835963944658e-14,5.157802646126583e-09
4.0993344056412116e-05,0.6243337360921644,2.3115230706113817e-09,1.953761990311022e-09,3.7509691176725236e-09,9.025080016093282e-09,0.0,0.0,5.820034893153853e-08,1.48652402390474e-10,1.5546033728722168e-06,4.483383440019188e-09,7.612975345513594e-11,4.973892445087755e-27,1.0287364692776228e-18,2.77386379506403e-12,3.095321477795467e-08,9.266366366795734e-06,1.2054616821604124e-13,8.920355062771753e-17,7.599187612873435e-06,9.469185034339536e-13,5.342896279989749e-14,1.3000981752904289e-14,3.3479556079019916e-13,7.295151111908826e-08,1.0766739816608871e-14,3.299138800930974e-15,4.636305470185941e-14,1.0001584603427463e-16,3.620806265141747e-15,1.0146042790525138e-18,1.932277383032601e-12,4.998174130991453e-15,3.76,0.0,0.3082182252785579,0.9997291476925296,4.5007902144497233e-08,2.4563181715031176e-10,0.19640692478842614,0.1963804338974965,2.693651971244338e-07,1.628977586222182e-12,0.00026134371354056293,4.098747315514083e-09,3.907536350035801e-14,5.4680498707462855e-15,1.629079572904146e-13,7.927279677410846e-06,6.095248972181603e-11,2.0145002378177825e-10,3.0044162636309527e-10,1.002801190735883e-08,4.7447810519565915e-08,2.6688399115734107e-10,2.6969471318718994e-10,6.546178552151737e-17,8.348364768775497e-18,1.3355490084256085e-13,7.183206994090494e-14,5.281779807546471e-09
4.16427878964744e-05,0.6246079079736752,2.3705260067420076e-09,1.983512931808434e-09,3.829817782703702e-09,9.474590025686825e-09,0.0,0.0,6.031879607820138e-08,1.5763245158237548e-10,1.6233408050410024e-06,4.669007785553714e-09,7.836447944546443e-11,5.3481501872989285e-27,1.0787774476574076e-18,2.850540067396191e-12,3.244554934728161e-08,9.536185523964082e-06,1.26081449570219e-13,9.4024276747411e-17,7.825474867011855e-06,9.755135563980986e-13,5.490663427678617e-14,1.4121081437172338e-14,3.508251115199345e-13,7.597881061278618e-08,1.12315926084932e-14,3.67142036040108e-15,5.174825686333144e-14,1.0989666409090425e-16,3.8154403292794926e-15,1.0603645301882918e-18,1.996764975694584e-12,5.311992220896777e-15,3.76,0.0,0.30582034888568604,0.9997288676638146,4.722199278911068e-08,2.649174114435588e-10,0.1988050942430854,0.19877780595248656,2.6728926526937023e-07,1.624060656704921e-12,0.0002613436400551861,4.21943812256317e-09,3.979797087604191e-14,5.650959526958414e-15,1.682913668903181e-13,8.138391811372708e-06,6.166949413521315e-11,2.0782676303706759e-10,3.0737195088399727e-10,1.033761383238699e-08,4.9097591601363686e-08,2.769603046561234e-10,2.798921738247983e-10,6.724373874196009e-17,8.575524569558907e-18,1.3718645544440673e-13,7.398389218575157e-14,5.407299247180447e-09
4.2292231736536686e-05,0.6248799475943891,2.4303783312082195e-09,2.0135892426357285e-09,3.909481739705296e-09,9.9392532952163e-09,0.0,0.0,6.248183156177321e-08,1.6699118905679088e-10,1.6939034012151251e-06,4.859651900961667e-09,8.062584474395837e-11,5.745137910691935e-27,1.130482999247067e-18,2.928452376577964e-12,3.398491253905441e-08,9.809140388102943e-06,1.3179698484471492e-13,9.903597616913359e-17,8.05458854911633e-06,1.0044801003610682e-12,5.6408174589083456e-14,1.5318755492407947e-14,3.673544069349272e-13,7.908806725075204e-08,1.1710306393176916e-14,4.079105785616527e-15,5.76581715239511e-14,1.2057530716610938e-16,4.017518017457392e-15,1.1078365218753316e-18,2.062457861232398e-12,5.6400431435724965e-15,3.76,0.0,0.3034411279305876,0.9997285842140252,4.950870250413216e-08,2.8536203660481357e-10,0.2011846128502395,0.20115651630376638,2.6522950090564883e-07,1.6191820385008507e-12,0.0002613435656779025,4.341600575867318e-09,4.0525376666148617e-14,5.837338158247488e-15,1.7377443012897045e-13,8.35112281909074e-06,6.238029440244985e-11,2.143215983010071e-10,3.143922103444762e-10,1.065266020714421e-08,5.0778843993026375e-08,2.8727132383864544e-10,2.903276666064914e-10,6.905357262099078e-17,8.806236873523921e-18,1.4087475665774456e-13,7.616369768287373e-14,5.534383624449829e-09
4.294167557659897e-05,0.6251498715473344,2.491089207244061e-09,2.0439948682134632e-09,3.989974414322805e-09,1.0419355508421138e-08,0.0,0.0,6.468977289836582e-08,1.76737548955939e-10,1.766306127740588e-06,5.055394069972989e-09,8.291364285230401e-11,6.165934587994446e-27,1.1838862724291464e-18,3.0076115191755875e-12,3.557208672969578e-08,1.0085203700563613e-05,1.376968063327782e-13,1.0424390419453243e-16,8.286508719509567e-06,1.0338158059431717e-12,5.793379064767492e-14,1.6598187971544258e-14,3.843916608230757e-13,8.228054773968898e-08,1.2203148132573883e-14,4.524959758944224e-15,6.413460755993544e-14,1.321027127757193e-16,4.22722240515329e-15,1.157081877827828e-18,2.1293674614098196e-12,5.98273955084376e-15,3.76,0.0,0.30108041726954565,0.999728297366083,5.186936886534231e-08,3.070147404835949e-10,0.2035456257476356,0.20351671013786143,2.631857779636657e-07,1.6143414322199472e-12,0.00026134349041468145,4.4652247718525595e-09,4.12576583173216e-14,6.027219977340701e-15,1.7935810929271646e-13,8.565435638883193e-06,6.308494922508723e-11,2.2093577383142113e-10,3.2150370435541955e-10,1.0973206097958506e-08,5.249184052244211e-08,2.978198068409561e-10,3.010039954200015e-10,7.089154092140191e-17,9.040533688538828e-18,1.4462031026311394e-13,7.837136013070304e-14,5.663055905942714e-09
4.3591119416661255e-05,0.6254176962964128,2.5526675589517474e-09,2.074734953673769e-09,4.071309160484398e-09,1.0915184395903388e-08,0.0,0.0,6.694293777459175e-08,1.868804916019267e-10,1.8405636803204327e-06,5.2563133867138985e-09,8.522766968467982e-11,6.611678149845178e-27,1.2390221615050394e-18,3.088034447822704e-12,3.720786012707309e-08,1.036434846386613e-05,1.4378494845496048e-13,1.0965341173747575e-16,8.521215558150052e-06,1.0635183514218002e-12,5.948379873978563e-14,1.79637341422154e-14,4.01945154388515e-13,8.555753145066794e-08,1.271038918867928e-14,5.011918441056584e-15,7.12220100984135e-14,1.445322889267333e-16,4.444739102862436e-15,1.2081643634304794e-18,2.1975055932812896e-12,6.3405001788736505e-15,3.76,0.0,0.2987380728881714,0.9997280071426117,5.4305342287926773e-08,3.2992580972777544e-10,0.20588827694353348,0.20585853151154468,2.6115797135965844e-07,1.609538540824266e-12,0.00026134341427141435,4.590300936685461e-09,4.19949217325175e-14,6.220638973843433e-15,1.850433608342358e-13,8.781293783954362e-06,6.378351666629854e-11,2.276705560225857e-10,3.287077577427773e-10,1.1299307342724073e-08,5.4236861101073275e-08,3.086084729126202e-10,3.119239250635062e-10,7.275793187706949e-17,9.278455320719702e-18,1.4842385735538112e-13,8.060675555384056e-14,5.79333935866435e-09
4.424056325672354e-05,0.6256834381773998,2.6151224701976527e-09,2.1058149435162772e-09,4.1534991796582105e-09,1.1427029744336518e-08,0.0,0.0,6.924164404955394e-08,1.9742900185984445e-10,1.9166904888957374e-06,5.462489813074108e-09,8.756772353931161e-11,7.083562319795857e-27,1.2959255502129397e-18,3.1697352401588996e-12,3.889302694257792e-08,1.0646547938911813e-05,1.500655059726757e-13,1.1526993637997345e-16,8.758689364315452e-06,1.0935854228486803e-12,6.10584902132285e-14,1.9419926068758794e-14,4.20023238411547e-13,8.892031118812645e-08,1.3232302857320073e-14,5.543097649133972e-15,7.896758784903919e-14,1.5792000314164327e-16,4.6702562938336725e-15,1.2611498849279452e-18,2.2668842942355934e-12,6.713749920921623e-15,3.76,0.0,0.29641395189263225,0.9997277135659393,5.6817986304318975e-08,3.5414678180484713e-10,0.20821270932548142,0.20818212336060876,2.591459569879565e-07,1.6047730696092359e-12,0.00026134333725391586,4.716819426244062e-09,4.273725605140121e-14,6.4176300793675695e-15,1.908311712493487e-13,8.998661335741508e-06,6.447605415924938e-11,2.34527214331542e-10,3.360057091965891e-10,1.1631020886405173e-08,5.6014192659573e-08,3.196400719042583e-10,3.2309025004487894e-10,7.465312070712435e-17,9.520046956623105e-18,1.5228604436876908e-13,8.286976232528086e-14,5.925257572875844e-09
4.4890007096785825e-05,0.625947113398943,2.678463378631343e-09,2.1372393771790805e-09,4.236557946365066e-09,1.1955183436851622e-08,0.0,0.0,7.158620989859487e-08,2.0839208752721446e-10,1.994700722598465e-06,5.674004237718685e-09,8.993360505837448e-11,7.582792563206125e-27,1.3546307988462304e-18,3.2527257177012325e-12,4.0628387425112984e-08,1.0931775642220085e-05,1.5654269640036812e-13,1.2109902209095123e-16,8.998910556280596e-06,1.1240147141627856e-12,6.265810432673177e-14,2.0971477922876938e-14,4.3863433379194207e-13,9.237019413672135e-08,1.3769166470704173e-14,6.121801245743306e-15,8.74214441275652e-14,1.7232447395284357e-16,4.90396478028328e-15,1.3161064871950726e-18,2.3375156745987332e-12,7.1029198762283e-15,3.76,0.0,0.29410791250092916,0.999727416658101,5.94086776516098e-08,3.797304571272883e-10,0.21051906466904535,0.21048762750859124,2.571496117132781e-07,1.600044726185084e-12,0.0002613432593679244,4.844770726307646e-09,4.3484743436695234e-14,6.6182289405984706e-15,1.9672254631226694e-13,9.217502937199528e-06,6.516261851521227e-11,2.415070371493165e-10,3.433989057908529e-10,1.1968404927332554e-08,5.782412918820016e-08,3.3091742694749174e-10,3.3450583939849953e-10,7.657744676626316e-17,9.765348985130886e-18,1.562074407322395e-13,8.516026119795544e-14,6.0588344541437415e-09
4.553945093684811e-05,0.6262087380435413,2.7426998376912365e-09,2.1690128513496463e-09,4.320498992294012e-09,1.2499939479501692e-08,0.0,0.0,7.397695393792604e-08,2.1977877781026293e-10,2.0746082946618286e-06,5.8909384451910265e-09,9.2325117221908e-11,8.110634570000542e-27,1.4151751506738709e-18,3.337025991547647e-12,4.241474813158204e-08,1.1220005343187826e-05,1.632208045511737e-13,1.271463507678587e-16,9.241859670989841e-06,1.1548039272954088e-12,6.428297773455007e-14,2.2623291894598227e-14,4.577869347148602e-13,9.590850153974788e-08,1.43212635029261e-14,6.751529780433729e-15,9.663671056091584e-14,1.8780706178223484e-16,5.146058010023802e-15,1.3731044812922375e-18,2.40941217619844e-12,7.508447409071465e-15,3.76,0.0,0.2918198140342167,0.9997271164408391,6.207880668545697e-08,4.067309111399667e-10,0.2128074836464921,0.21277518467545725,2.5516881336307687e-07,1.5953532204583934e-12,0.0002613431806191012,4.974145450856408e-09,4.4237505980766685e-14,6.8224715620535425e-15,2.0271850243996073e-13,9.437783786293373e-06,6.584326593139766e-11,2.486113774422095e-10,3.5088872343744065e-10,1.2311518698816318e-08,5.966697177357173e-08,3.4244334287186655e-10,3.461735457356129e-10,7.853112809263751e-17,1.0014397764166417e-17,1.6018886833247054e-13,8.747813527200106e-14,6.1940942178007615e-09
4.6188894776910394e-05,0.6264683280685682,2.807841257039594e-09,2.201140389285221e-09,4.405336018963428e-09,1.3061594041601387e-08,0.0,0.0,7.641419534496831e-08,2.315981218977413e-10,2.1564268672400012e-06,6.113375135453158e-09,9.474206534680857e-11,8.668431394007286e-27,1.4775945098107493e-18,3.4226470224892153e-12,4.425292205468254e-08,1.1511211061404882e-05,1.7010416709275807e-13,1.3341767048268817e-16,9.487517363716525e-06,1.1859507722802284e-12,6.593337427866767e-14,2.4380463929040574e-14,4.774896105153891e-13,9.953656873581282e-08,1.4888879581204553e-14,7.435989513529874e-15,1.066696882398633e-13,2.0443196719172062e-16,5.396732055328291e-15,1.4322165080498402e-18,2.4825865352817426e-12,7.930776204749984e-15,3.76,0.0,0.2895495169082271,0.9997268129356064,6.482977759838837e-08,4.352035065931467e-10,0.2150781058353689,0.21504493448617726,2.532034407199566e-07,1.5906982646138034e-12,0.0002613431010130333,5.104934341053584e-09,4.4995615647486925e-14,7.030395071306512e-15,2.0882009329272012e-13,9.659469629512716e-06,6.651805199931973e-11,2.558415678318512e-10,3.5847655269635276e-10,1.2660422411466683e-08,6.154302861891545e-08,3.54220669908373e-10,3.580962645436537e-10,8.051455721889907e-17,1.0267238039275252e-17,1.6423088652317834e-13,8.982326997956745e-14,6.331061393638988e-09
4.683833861697268e-05,0.626725899307202,2.8738971458902918e-09,2.233627039918326e-09,4.491082892624799e-09,1.3640445482733291e-08,0.0,0.0,7.889825391804414e-08,2.4385918762637265e-10,2.240169856101765e-06,6.341397937782318e-09,9.71842570541439e-11,9.257501382029828e-27,1.5419240692160667e-18,3.5096015950645162e-12,4.6143728764751775e-08,1.1805367064010582e-05,1.77197196091714e-13,1.399188391516115e-16,9.735864407712934e-06,1.217452967352053e-12,6.760955525647946e-14,2.6248289693958897e-14,4.977510073283432e-13,1.0325574555183914e-07,1.5472302625627804e-14,8.179101785866421e-15,1.1757999436742978e-13,2.222663299435582e-16,5.656185666148688e-15,1.4935175481493286e-18,2.5570517128880766e-12,8.370356339532706e-15,3.76,0.0,0.28729688262477276,0.999726506163567,6.766300865836137e-08,4.652049059176976e-10,0.2173310697270058,0.21729701547922708,2.5125337351418466e-07,1.5860795730959724e-12,0.0002613430205552319,5.237128264616588e-09,4.575916148481631e-14,7.242037208496662e-15,2.1502839100266028e-13,9.882526755522367e-06,6.718703171220118e-11,2.631989624713756e-10,3.6616379755378894e-10,1.3015177308584639e-08,6.345261499982567e-08,3.6625227225394757e-10,3.7027690603162565e-10,8.252812206583233e-17,1.052391540384813e-17,1.6833412290014136e-13,9.21955530891506e-14,6.4697608275639394e-09
