Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311),C3H4(6313),S(3720),C3H4(6745),C2H2F3(67),C2H2F3(68),S(3125),C2H4(456),S(1075),S(4373),C3H3(4302),C3H3(8085),CHF(40),CF(50),S(7024),S(1340)
0.00013255109378866058,0.8247545005215365,0.00017480361655319827,7.934460148491593e-05,0.00011216823902535679,0.016359713232473243,0.0,0.0,0.000671912567910911,1.860005825883953e-05,0.11212156011805857,0.004093001472294834,1.087380721473436e-05,1.768938561527719e-12,3.91396817581228e-09,7.136004208764927e-07,0.002249601830208861,0.003848915155080432,2.9466545546061236e-05,5.528225737852751e-07,0.0058600695816881454,1.703710177981474e-08,7.598075902972786e-08,6.245954584758338e-05,2.7191812961962896e-07,0.03857031817418217,2.1050363640656143e-07,0.0006990330103102501,0.0005400175339594264,5.785293423760379e-07,3.2540936801248255e-07,7.959713323499231e-10,1.5058754236799598e-07,2.034181319790595e-06,3.76,0.0,1.6530301904137022e-06,0.893944125833301,0.0366460036731136,0.006005723609401562,0.7462925380836821,0.5339898970857873,5.069878106400448e-08,6.409383886238978e-11,0.0007440555996928172,1.2012138167668189e-05,3.2956183461911903e-09,1.5867857016578863e-10,7.008211384130274e-09,0.008224483324875253,5.607844860686226e-10,4.596144811986976e-05,4.759444704226382e-05,0.00047692336342491557,0.009543140414754812,6.747293372093068e-06,8.215710006783391e-06,5.809228849141917e-14,7.054874952304364e-14,2.5246791320126233e-08,2.8207278577371953e-08,8.620064618227661e-05,3.118533949031084e-06,0.008174074414642187,2.6359648760054326e-07,2.0311447888089902e-11,2.2744859787445934e-08,0.0004215050674392098,3.486998072106793e-07,0.0014900996936323466,0.006689120938738241,1.2256792575805882e-07,9.043731498400906e-11,7.762187178841091e-07,8.472693877524321e-08,0.0013265843037007577,5.72293502845065e-09,1.131402438909124e-06,1.3903023046078979e-09,0.00037889591690455735,0.0007039282138656484,2.2847873813271732e-14,4.069986477149743e-15,3.5479793560096384e-07,1.1856420144526786e-06,1.0457221775376399e-07,2.3178815132442474e-10,8.484896749287271e-05,1.2805881953984613e-11,1.814461587505291e-11,9.819368683447929e-05,5.148736056059916e-09,6.136319239463293e-12,9.227651983298344e-08,1.946617187348059e-07,5.551886963010707e-05,5.628129472289046e-05,6.088416582580521e-12,2.727207984679336e-10,3.5047772865891984e-11,1.504187452575274e-05,1.3330161131674215e-07,2.7192455082211826e-08,1.3504125313586181e-06,7.700842963869636e-13,2.6492676944986764e-06,1.1029447034832636e-10,4.150257537660876e-05,6.755035417996649e-11,7.397619572884624e-05,0.0001152436683269969,6.825755679227654e-09,1.3781963436527524e-06
0.0001329701805039274,0.8248425689903869,0.000174996759988974,7.94020437082314e-05,0.00011227962634788938,0.01645567772324159,0.0,0.0,0.0006735732241444768,1.8686649247274337e-05,0.11283638118679744,0.004120780861820108,1.0929809107212661e-05,1.7802755785524546e-12,3.931795698141871e-09,7.14686269844978e-07,0.0022526341600301635,0.00386493554047263,2.9637140431204816e-05,5.550730918212151e-07,0.005879006173738754,1.7141506295122227e-08,7.620044099551059e-08,6.28978153649864e-05,2.728292925387951e-07,0.0387387382939306,2.1197310982482122e-07,0.0007049998556937854,0.0005431932914052614,5.816099287640104e-07,3.2720803275984974e-07,7.989206434048225e-10,1.5111099012455445e-07,2.0600925927977634e-06,3.76,0.0,1.6522021716903126e-06,0.8933510396561029,0.036864913034719136,0.00605744826676729,0.7467741546406952,0.5333057317203733,5.063388539309659e-08,6.401247723732398e-11,0.0007435619568749701,1.2025278802420843e-05,3.2935204348318143e-09,1.585977634973911e-10,7.005432679236337e-09,0.008225897470315652,5.596346575142364e-10,4.597827565369604e-05,4.760002805457672e-05,0.000476672107955979,0.009541831920536155,6.74544425800896e-06,8.213564150236794e-06,5.813596040964492e-14,7.060172111369631e-14,2.526730830784673e-08,2.8329867849177463e-08,8.614547367037409e-05,3.1157062191489333e-06,0.00821312670957228,2.6374860529001215e-07,2.0309559585113356e-11,2.2712798473960586e-08,0.0004231490369013836,3.5163530300959874e-07,0.0015080666952772093,0.0067361955702898955,1.2413300479683945e-07,9.152437767103966e-11,7.865772796313774e-07,8.583370624861253e-08,0.0013358299354560203,5.7628793838713905e-09,1.1457193723668026e-06,1.4068128718355764e-09,0.0003833072292791506,0.0007118218241408989,2.3119193360847836e-14,4.118316434066209e-15,3.564210852928315e-07,1.1865069101176576e-06,1.0545644078886061e-07,2.338045547130645e-10,8.532737300984043e-05,1.2870406552021103e-11,1.8146855317523586e-11,9.916398476325855e-05,5.164842171690435e-09,6.179631993850426e-12,9.352356329603677e-08,1.97601626479961e-07,5.554722896744799e-05,5.673040167063503e-05,6.086835337640825e-12,2.749666460974058e-10,3.546159149013604e-11,1.520903271491694e-05,1.348173293069823e-07,2.7501466568986338e-08,1.3657472863155313e-06,7.766521027502236e-13,2.6575053505714356e-06,1.1169197884010135e-10,4.204395080589919e-05,6.84315274148403e-11,7.413538776745468e-05,0.00011601265255538995,6.876913751721077e-09,1.388231409995653e-06
0.0001333892672191942,0.8249306824775668,0.00017518855423776804,7.945874512672567e-05,0.00011239007168628931,0.016551692242632643,0.0,0.0,0.0006752202859781068,1.8772829713792242e-05,0.11355190033883174,0.0041486105875581224,1.0985651086411452e-05,1.79160782700111e-12,3.949571816974999e-09,7.157653540280608e-07,0.002255656625385325,0.0038808810479750346,2.9807460205828555e-05,5.573180128972161e-07,0.0058979061099252265,1.7246152909943375e-08,7.641946182738321e-08,6.333615710839971e-05,2.7373576066931436e-07,0.03890647314520625,2.134463244361618e-07,0.0007109822744351517,0.0005463635435661576,5.846864344523633e-07,3.2900347596128165e-07,8.018714704632544e-10,1.516336946384439e-07,2.086178166969104e-06,3.76,0.0,1.6513656626020127e-06,0.8927579544237563,0.03708396436397743,0.006109320192942631,0.7472557592310404,0.5326219535187916,5.056902628092126e-08,6.393116140854921e-11,0.0007430683148405061,1.2038106070196038e-05,3.2913876641497456e-09,1.5851534815000692e-10,7.002582710406614e-09,0.008227134739718726,5.584864036739266e-10,4.599464185417392e-05,4.7605067101393204e-05,0.0004764168785771762,0.009540438427803447,6.743528672876669e-06,8.211336931840646e-06,5.817895234360915e-14,7.065386619902662e-14,2.528753084771704e-08,2.8451957980948937e-08,8.60892970742755e-05,3.1128517286620025e-06,0.008251953825583507,2.6389904949185405e-07,2.030744599159971e-11,2.2680497526216543e-08,0.00042477681751096314,3.545653983535661e-07,0.0015261703344585757,0.00678327497975593,1.257100304229367e-07,9.261853031905083e-11,7.970266018159344e-07,8.694976817757538e-08,0.00134507872818597,5.80283753535729e-09,1.160147839700025e-06,1.4234333880584745e-09,0.0003877393339344745,0.000719746592765505,2.3392319508881552e-14,4.166968175297496e-15,3.580348451708134e-07,1.18734482096514e-06,1.063399911490494e-07,2.3582374679802125e-10,8.580127401267559e-05,1.2934857525502964e-11,1.8148836189191102e-11,0.00010013820548542514,5.1807205942595564e-09,6.223046777745508e-12,9.478533689224157e-08,2.0057099476346167e-07,5.5574056799606224e-05,5.718105308369286e-05,6.0850822812526226e-12,2.77220930072124e-10,3.587739319059366e-11,1.5377097920359404e-05,1.3633884022499656e-07,2.781171545878616e-08,1.3811451261950022e-06,7.832370786721752e-13,2.6656754990273946e-06,1.1310039990137776e-10,4.258916545931751e-05,6.931894977639815e-11,7.42933094979721e-05,0.0001167801858493224,6.928176829269109e-09,1.3982889536396802e-06
0.00013380835393446102,0.8250188396752911,0.00017537902193092138,7.951471803214597e-05,0.00011249959142646863,0.016647755551333746,0.0,0.0,0.0006768538180231165,1.8858597864912896e-05,0.11426810646705027,0.004176490339792924,1.1041333222962308e-05,1.802935372037237e-12,3.967296823691791e-09,7.16837766843446e-07,0.0022586694038013917,0.0038967517825461966,2.9977502839664053e-05,5.595573530045958e-07,0.005916769277901989,1.73510407076398e-08,7.663782971659386e-08,6.377456404535562e-05,2.74637553448789e-07,0.0390735212319912,2.1492326421688043e-07,0.0007169801623953903,0.0005495282832863916,5.877588609910529e-07,3.3079568221050053e-07,8.048238381328581e-10,1.5215565993824162e-07,2.1124378349476267e-06,3.76,0.0,1.6505208255785652e-06,0.8921648763315488,0.03730315537227919,0.006161338334437,0.7477373438362694,0.5319385694663062,5.0504204391584e-08,6.384989220767816e-11,0.0007425746787460195,1.2050622395928734e-05,3.289220722429218e-09,1.584313560233314e-10,6.999662870628501e-09,0.008228198117316529,5.573397355454808e-10,4.601055437559313e-05,4.7609573469105235e-05,0.0004761577501056265,0.009538961996126256,6.741547821871577e-06,8.20902981442583e-06,5.822127403529297e-14,7.070519842174232e-14,2.530746362976268e-08,2.8573547894143212e-08,8.603213652420284e-05,3.109971240653055e-06,0.008290555412198256,2.640478460697346e-07,2.0305110816042025e-11,2.2647963058288675e-08,0.00042638853975076403,3.574899533346592e-07,0.0015444100158173216,0.006830357770132631,1.2729896520218972e-07,9.371972633439835e-11,8.075665779529132e-07,8.807511128881957e-08,0.0013543305376078182,5.8428088563593505e-09,1.1746874058759065e-06,1.4401630216485024e-09,0.000392192007412392,0.0007277022716055119,2.366723859139199e-14,4.215939266339447e-15,3.596392576376003e-07,1.1881561582541138e-06,1.0722283101331409e-07,2.3784571312385837e-10,8.627068213750592e-05,1.2999235298634053e-11,1.8150561343582787e-11,0.00010111631654234439,5.1963734198285365e-09,6.2665633227174636e-12,9.606192973203235e-08,2.0356977565560818e-07,5.5599378393885054e-05,5.763324934622474e-05,6.0831606252270115e-12,2.7948365275343737e-10,3.629516740374425e-11,1.554606947402586e-05,1.378660532091548e-07,2.812318371277486e-08,1.3966051714316382e-06,7.89839110303574e-13,2.673778265598332e-06,1.1451969130643493e-10,4.3138217317796394e-05,7.021261797879342e-11,7.444997072514627e-05,0.00011754625379281176,6.9795443226836455e-09,1.4083688673171967e-06
0.00013422744064972783,0.8251070392936691,0.0001755681852857911,7.956997448517875e-05,0.00011260820162721472,0.016743866425248638,0.0,0.0,0.0006784738855965895,1.8943952001768417e-05,0.11498498859890283,0.004204419812052348,1.109685560815564e-05,1.8142582764656239e-12,3.9849710183579565e-09,7.179035999504869e-07,0.0022616726666187035,0.003912547857035201,3.014726635701557e-05,5.617911281947767e-07,0.005935595569348039,1.7456168783964556e-08,7.685555265521761e-08,6.42130292745512e-05,2.755346903112502e-07,0.039239881135924914,2.164039133243117e-07,0.0007229934163956929,0.0005526875043512965,5.908272098959562e-07,3.325846365293495e-07,8.07777771027183e-10,1.5267688996240578e-07,2.13887138594092e-06,3.76,0.0,1.6496678203569503e-06,0.8915718114617152,0.03752248380553522,0.006213501644382998,0.7482189005760661,0.5312555864109283,5.043942037718621e-08,6.376867045025705e-11,0.0007420810536540128,1.2062830207381597e-05,3.2870202845395714e-09,1.5834581816076643e-10,6.9966745142435755e-09,0.008229090551054797,5.561946637466278e-10,4.6026020726193585e-05,4.7613556275158484e-05,0.00047589479589991843,0.009537404640096317,6.739502884277639e-06,8.206644231002086e-06,5.826293438505811e-14,7.0755726897944e-14,2.5327109967165646e-08,2.869463656669237e-08,8.597401177424704e-05,3.1070655008240403e-06,0.00832893115181204,2.6419502006626337e-07,2.0302557677657597e-11,2.2615201042600644e-08,0.000427984334214326,3.6040883132277914e-07,0.0015627851365601195,0.006877442561949147,1.2889977094144878e-07,9.482791863804103e-11,8.18197095532006e-07,8.92097217161772e-08,0.0013635852226937552,5.882792734454875e-09,1.189337627674412e-06,1.4570009329707723e-09,0.0003966650274093711,0.0007356886149554871,2.394393680977571e-14,4.265227249361827e-15,3.61234365913103e-07,1.188941327331449e-06,1.0810492338609761e-07,2.3987043978416807e-10,8.673561023274255e-05,1.3063540306020503e-11,1.815203360888221e-11,0.00010209828546246405,5.211802742744601e-09,6.310181362625733e-12,9.735342999305355e-08,2.0659791739195444e-07,5.562321868200081e-05,5.808699084233814e-05,6.081073523877185e-12,2.8175481646805123e-10,3.6714903652871474e-11,1.5715946721320816e-05,1.3939887809621365e-07,2.8435853426232114e-08,1.4121265485090259e-06,7.964580849770259e-13,2.6818137805361345e-06,1.1594981002707917e-10,4.369110427285828e-05,7.111252859061423e-11,7.460538108953689e-05,0.00011831084243285294,7.031015651898542e-09,1.4184710441862639e-06
0.00013464652736499465,0.8251952800605136,0.00017575606609541685,7.962452631914477e-05,0.00011271591802556774,0.01684002365526673,0.0,0.0,0.0006800805546841041,1.9028890518396418e-05,0.11570253589471768,0.004232398701050304,1.1152218353742264e-05,1.8255766089473425e-12,4.002594692825481e-09,7.18962943279183e-07,0.0022646665791874908,0.003928269391912789,3.031674883547857e-05,5.640193545649e-07,0.005954384879888858,1.7561536246858385e-08,7.707263844207086e-08,6.465154602274834e-05,2.7642719054322184e-07,0.039405551514645774,2.1788825612563444e-07,0.0007290219342005205,0.0005558412014487833,5.938914826937998e-07,3.343703243619984e-07,8.107332916200383e-10,1.531973885724618e-07,2.1654786057905495e-06,3.76,0.0,1.6488068040158189e-06,0.8909787657856542,0.03774194744352094,0.006265809082447522,0.7487004217062497,0.5305730110660463,5.037467487606124e-08,6.368749693552939e-11,0.0007415874445347287,1.2074731934443967e-05,3.2847870127546085e-09,1.5825876519648454e-10,6.993618977914737e-09,0.008229814952577708,5.550511987170648e-10,4.604104827058434e-05,4.7617024471849164e-05,0.000475628087889197,0.0095357683301675,6.737395019728841e-06,8.204181589373875e-06,5.830394272396663e-14,7.080546454239111e-14,2.534647430524544e-08,2.8815223031536895e-08,8.591494220896103e-05,3.104135238041929e-06,0.008367080758954013,2.64340595733969e-07,2.0299790146905298e-11,2.2582217354047738e-08,0.00042956433153243265,3.63321899309564e-07,0.0015812950866786483,0.006924527993076459,1.3051240889957008e-07,9.594305990491463e-11,8.289180361154007e-07,9.035358501359642e-08,0.001372842645606299,5.922788571067154e-09,1.2040980538828553e-06,1.473946274841084e-09,0.0004011581728211685,0.0007437053795280062,2.4222400242463193e-14,4.314829644371715e-15,3.6282021399338626e-07,1.1897007282563383e-06,1.0898623210897546e-07,2.4189791359411874e-10,8.71960723109357e-05,1.3127772995452544e-11,1.8153255775103882e-11,0.00010308407976553106,5.227010650657387e-09,6.353900633595385e-12,9.865992491377756e-08,2.096553644335596e-07,5.564560226129902e-05,5.8542277954817646e-05,6.07882409607128e-12,2.840344235207931e-10,3.713659154792089e-11,1.5886729020724935e-05,1.4093722543563482e-07,2.8749706823781388e-08,1.4277083901174482e-06,8.030938909429122e-13,2.689782178837896e-06,1.1739071224455933e-10,4.424782412809688e-05,7.201867803733792e-11,7.475955007123522e-05,0.00011907393826845874,7.082590236157827e-09,1.428595377838226e-06
0.00013506561408026146,0.8252835607210778,0.00017594268575152377,7.967838514410922e-05,0.00011282275604314416,0.01693622604703201,0.0,0.0,0.0006816738919028061,1.911341190003644e-05,0.11642073764602208,0.004260426706635421,1.120742159059738e-05,1.8368904361396665e-12,4.020168146454994e-09,7.200158850616627e-07,0.0022676513010548493,0.003943916515009949,3.0485948404346655e-05,5.662420482558108e-07,0.00597313710901954,1.766714221618001e-08,7.728909468204477e-08,6.509010764174429e-05,2.773150734012832e-07,0.03957053110016902,2.1937627716188712e-07,0.0007350656145011387,0.0005589893701321577,5.969516808678044e-07,3.361527315575387e-07,8.136904222400812e-10,1.537171595426696e-07,2.1922592770398658e-06,3.76,0.0,1.647937931012248e-06,0.8903857451661054,0.03796154409923209,0.006318259614743377,0.7491818996167985,0.5298908500130287,5.0309968514869614e-08,6.360637244723058e-11,0.0007410938562679734,1.208633000844635e-05,3.2825215565200887e-09,1.5817022695862467e-10,6.990497562278637e-09,0.008230374197233358,5.539093505417902e-10,4.605564423247967e-05,4.7619986847985944e-05,0.0004753576966019049,0.009534054993486502,6.735225363584612e-06,8.20164326929718e-06,5.834430767815886e-14,7.085442035266614e-14,2.5365559904551463e-08,2.8935306375689644e-08,8.585494684961997e-05,3.10118116451345e-06,0.00840500397956043,2.644845965567304e-07,2.029681171033558e-11,2.2549017734350822e-08,0.0004311286623031038,3.6622902745474836e-07,0.0015999392491656999,0.006971612718537453,1.3213683962588155e-07,9.706510233432519e-11,8.397292754533857e-07,9.150668616371324e-08,0.0013821026716345928,5.96279578118938e-09,1.2189682254904561e-06,1.4909981926512927e-09,0.00040567122378524974,0.0007517523244421757,2.450261484492096e-14,4.3647439497159265e-15,3.6439684660683304e-07,1.1904347552393256e-06,1.0986672181930225e-07,2.4392812185334997e-10,8.765208350165212e-05,1.3191933824474919e-11,1.815423060682094e-11,0.00010407366696672675,5.241999227386128e-09,6.3977208738938136e-12,9.998150078745007e-08,2.1274205752722304e-07,5.5666553396161116e-05,5.899911106392801e-05,6.0764154053509016e-12,2.863224761668446e-10,3.756022078540602e-11,1.6058415743397395e-05,1.424810065018222e-07,2.9064726268432915e-08,1.4433498352889971e-06,8.09746417576504e-13,2.69768359977629e-06,1.1884235337494614e-10,4.4808374600641266e-05,7.293106260367496e-11,7.491248699362005e-05,0.00011983552823980818,7.1342675025331526e-09,1.4387417622888528e-06
0.00013548470079552828,0.8253718800378536,0.0001761280652378801,7.973156235058886e-05,0.00011292873079137761,0.017032472420719424,0.0,0.0,0.000683253964465459,1.91975147214128e-05,0.11713958327387562,0.00428850353173541,1.1262465468439554e-05,1.8481998297916037e-12,4.037691670887005e-09,7.21062511858414e-07,0.0022706269861509005,0.0039594893612620264,3.065486324336351e-05,5.684592254359218e-07,0.005991852160029115,1.7772985823500504e-08,7.750492879682753e-08,6.552870760541033e-05,2.7819835801466443e-07,0.03973481869729038,2.2086796117062624e-07,0.0007411243568992143,0.0005621320067840274,6.000078058935391e-07,3.3793184436400243e-07,8.166491833015211e-10,1.5423620657082888e-07,2.2192131789998377e-06,3.76,0.0,1.6470613532165497e-06,0.8897927553592873,0.03818127161825232,0.006370852213742093,0.7496633268298837,0.5292091097037637,5.024530190714389e-08,6.352529775345604e-11,0.0007406002936448862,1.2097626861489066e-05,3.2802245530558474e-09,1.5808023286436713e-10,6.9873115499089704e-09,0.008230771124098923,5.527691291252621e-10,4.606981569711588e-05,4.762245203283634e-05,0.00047508369119385297,0.009532266514714102,6.732995031692162e-06,8.199030625659517e-06,5.838403819291701e-14,7.090260657368892e-14,2.5384370985063474e-08,2.9054885738855187e-08,8.57940443607169e-05,3.098203976236698e-06,0.008442700590260237,2.6462704527718405e-07,2.0293625805499563e-11,2.2515607828131538e-08,0.00043267745702557517,3.691300893781576e-07,0.0016187170002260596,0.007018695410317318,1.3377302314186208e-07,9.819399792325972e-11,8.506306835745848e-07,9.266900958995432e-08,0.0013913651691316617,6.002813793112561e-09,1.2339476758755235e-06,1.5081558247637816e-09,0.0004102039617209762,0.0007598292112112647,2.4784566458100175e-14,4.414967643132294e-15,3.6596430917279503e-07,1.191143797299835e-06,1.1074635795729325e-07,2.459610525316252e-10,8.810366000529957e-05,1.325602326212955e-11,1.8154960832188384e-11,0.00010506701458063112,5.256770548682343e-09,6.441641823887404e-12,1.0131824295627034e-07,2.158579337658451e-07,5.568609601951157e-05,5.9457490546234835e-05,6.0738504789490276e-12,2.8861897663261384e-10,3.798578114816299e-11,1.6231006272789567e-05,1.4403013330635242e-07,2.9380894259018767e-08,1.459050029534733e-06,8.16415555152797e-13,2.7055181870890386e-06,1.2030468808176513e-10,4.5372753322579466e-05,7.384967843592244e-11,7.506420102696759e-05,0.00012059559971771088,7.186046878282662e-09,1.4489100919850562e-06
0.0001359037875107951,0.8254602367903218,0.00017631222514974656,7.978406911349167e-05,0.0001130338570777136,0.01712876161081086,0.0,0.0,0.0006848208401449388,1.928119764502273e-05,0.11785906232720866,0.004316628882306976,1.131735015465254e-05,1.8595048598788325e-12,4.055165564331282e-09,7.221029085911994e-07,0.002273593782966552,0.003974988072459905,3.082349158124084e-05,5.706709023024465e-07,0.006010529939926035,1.7879066211846205e-08,7.772014802080444e-08,6.59673395067973e-05,2.7907706346476303e-07,0.03989841318202404,2.2236329305585835e-07,0.0007471980618907767,0.0005652691085814324,6.030598591947176e-07,3.397076494123054e-07,8.196095949556917e-10,1.5475453327015336e-07,2.2463400878132823e-06,3.76,0.0,1.646177219948828e-06,0.8891998020169967,0.038401127878131554,0.006423585858187231,0.7501446959979235,0.5285277964631644,5.0180675655084234e-08,6.344427360734234e-11,0.0007401067613696952,1.2108624925786485e-05,3.2778966272855887e-09,1.579888115721487e-10,6.984062189720236e-09,0.008231008536024785,5.516305440401746e-10,4.6083569613873e-05,4.7624428497525e-05,0.0004748061394758904,0.009530404736836643,6.730705117036819e-06,8.19634498684298e-06,5.842314262018277e-14,7.095003205855835e-14,2.5402910746536962e-08,2.9173960312499648e-08,8.57322530560345e-05,3.0952043532327084e-06,0.00848017039767326,2.64767963918449e-07,2.029023579092737e-11,2.248199315439681e-08,0.0004342108460375884,3.7202496175851955e-07,0.0016376277094842346,0.007065774757175048,1.354209188065099e-07,9.932969821158294e-11,8.616221249025153e-07,9.38405391652369e-08,0.0014006300094526172,6.042842048157682e-09,1.249035930994106e-06,1.5254183026709076e-09,0.0004147561693676322,0.0007679358037294973,2.506824080918388e-14,4.465498182292778e-15,3.6752264776326564e-07,1.1918282376734922e-06,1.1162510672964077e-07,2.479966940335463e-10,8.85508190479807e-05,1.3320041786951024e-11,1.8155449153918012e-11,0.00010606409012510323,5.271326684602336e-09,6.485663225940178e-12,1.0267023580588027e-07,2.190029266486964e-07,5.570425373450937e-05,5.991741677349039e-05,6.071132290781576e-12,2.909239270822395e-10,3.841326250516769e-11,1.6404500004247137e-05,1.455845186085493e-07,2.969819343676901e-08,1.4748081249641489e-06,8.231011950189457e-13,2.7132860885537913e-06,1.2177767029953172e-10,4.5940957842363677e-05,7.477452154421845e-11,7.521470119207692e-05,0.0001213541404931978,7.237927797470942e-09,1.459100261798871e-06
0.0001363228742260619,0.8255486297747471,0.00017649518569000055,7.983591639581901e-05,0.00011313814941069666,0.017225092465878455,0.0,0.0,0.0006863745872396562,1.9364459419416236e-05,0.11857916448117374,0.004344802467282185,1.137207583394597e-05,1.8708056008457656e-12,4.072590117610766e-09,7.231371585670074e-07,0.002276551834729631,0.0039904127970066304,3.0991831694449125e-05,5.728770950634558e-07,0.006029170359364877,1.7985382535493082e-08,7.793475941383407e-08,6.640599705530873e-05,2.799512087190255e-07,0.040061313500066476,2.2386225790569125e-07,0.0007532866308502981,0.0005684006734620265,6.061078421718265e-07,3.414801337103045e-07,8.225716756326444e-10,1.5527214317815028e-07,2.273639776517309e-06,3.76,0.0,1.6452856780139717e-06,0.8886068906886696,0.038621110787776324,0.006476459533009081,0.7506259999016518,0.5278469164916156,5.011609034836045e-08,6.336330074701535e-11,0.0007396132640614263,1.2119326633026094e-05,3.2755383922989183e-09,1.5789599132931754e-10,6.980750712355421e-09,0.00823108919969677,5.50493604677644e-10,4.609691279867271e-05,4.762592455913997e-05,0.0004745251079409771,0.009528471461967704,6.728356693364113e-06,8.193587656843857e-06,5.846162954185705e-14,7.09967084340734e-14,2.542118320080465e-08,2.929252933854834e-08,8.566959090504093e-05,3.092182959937871e-06,0.008517413237720439,2.649073738090001e-07,2.0286644976233437e-11,2.2448179136105017e-08,0.000435728959456293,3.74913524580811e-07,0.0016566707401872447,0.0071128494644555834,1.3708048547116008e-07,1.004721545706874e-10,8.72703458338128e-07,9.502125822329121e-08,0.0014098970668938236,6.08288000041186e-09,1.2642325095599718e-06,1.5427847513409483e-09,0.00041932763082033254,0.0007760718682580695,2.535362351904522e-14,4.51633300576064e-15,3.690719090610601e-07,1.1924884545130134e-06,1.12502935113158e-07,2.5003503537833784e-10,8.899357883731501e-05,1.3383989887074797e-11,1.8155698239890472e-11,0.00010706486112500669,5.285669695905897e-09,6.5297848243619716e-12,1.0403756276008242e-07,2.2217696614172002e-07,5.57210498163139e-05,6.037889011154029e-05,6.068263777857669e-12,2.9323732964355305e-10,3.884265481120424e-11,1.6578896344622348e-05,1.4714407592580494e-07,3.001660658411148e-08,1.4906232804035554e-06,8.298032294018599e-13,2.7209874561461404e-06,1.2326125324682321e-10,4.6512985626178226e-05,7.570558780479928e-11,7.536399636376388e-05,0.00012211113876740392,7.289909695017338e-09,1.4693121670335743e-06
0.00013674196094132872,0.8256370578039345,0.00017667696668584881,7.988711495244371e-05,0.00011324162200604518,0.017321463848367507,0.0,0.0,0.0006879152745395032,1.9447298877483e-05,0.11929987953550378,0.004373023998519719,1.1426642707309704e-05,1.8821021255015346e-12,4.089965627370761e-09,7.241653435119691e-07,0.002279501279573627,0.004005763689680744,3.1159881905836544e-05,5.750778199423577e-07,0.0060477733325741915,1.809193395972089e-08,7.814876985580372e-08,6.684467407393703e-05,2.8082081268489817e-07,0.040223518665293036,2.2536484096717828e-07,0.0007593899660150946,0.0005715267000914102,6.091517561661588e-07,3.4324928462782326e-07,8.255354434090959e-10,1.5578903975028143e-07,2.301112015104153e-06,3.76,0.0,1.6443868717379633e-06,0.8880140268234048,0.038841218286850214,0.006529472229239817,0.7511072314482033,0.5271664758673875,5.005154656565527e-08,6.328237989618013e-11,0.0007391198062555928,1.2129734413743177e-05,3.2731504493812033e-09,1.5780179966885493e-10,6.977378316945181e-09,0.008231015845715716,5.493583201178265e-10,4.610985193649775e-05,4.762694838184649e-05,0.0004742406617908169,0.009526468452139648,6.725950812808931e-06,8.19075991451807e-06,5.849950703768737e-14,7.104264438819958e-14,2.54391914804696e-08,2.9410592108466533e-08,8.56060755387653e-05,3.089140445465108e-06,0.00855442897494637,2.6504529560400494e-07,2.0282856596476845e-11,2.241417107739467e-08,0.00043723192712228915,3.7779566078079353e-07,0.0016758454494042367,0.007159918253903054,1.3875168136866736e-07,1.0162131793933339e-10,8.838745373775303e-07,9.621114956742258e-08,0.0014191662186330007,6.122927116468735e-09,1.2795369232274417e-06,1.5602542893998639e-09,0.0004239181315638756,0.0007842371734104383,2.56407001035584e-14,4.567469533560296e-15,3.7061214032702914e-07,1.1931248202517796e-06,1.133798108223615e-07,2.520760659797554e-10,8.943195851929308e-05,1.3447868060155445e-11,1.8155710732621122e-11,0.0001080692951158503,5.299801636020664e-09,6.574006365321263e-12,1.0542030627585e-07,2.2537997873767313e-07,5.573650721402878e-05,6.0841910919288834e-05,6.065247825740533e-12,2.95559186371406e-10,3.927394810660021e-11,1.6754194711877453e-05,1.4870871954254877e-07,3.033611662950596e-08,1.5064946615001928e-06,8.365215515515834e-13,2.7286224456546667e-06,1.2475538944823665e-10,4.708883405928876e-05,7.664287296216763e-11,7.551209527435452e-05,0.0001228665831415903,7.34199201184086e-09,1.479545703419932e-06
