Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537)
2.0010739413285647e-09,0.7318655673944936,8.418331066971069e-12,8.660290331050425e-14,8.540380343455993e-15,1.1801172548110075e-15,0.0,0.0,3.329045837954416e-14,4.326903967046307e-23,2.183368669049627e-15,3.2913870005183415e-14,8.723484185054694e-19,6.465582056175626e-31,1.8480441288475683e-20,9.34669793048218e-13,5.0946467700924235e-20,3.2078916903062164e-12,2.2930058446687932e-23,3.9175676545396295e-24,1.8541443068998328e-11,2.83397251023558e-19,1.0088629739628838e-11,1.1583539561503644e-30,2.8610301815978006e-26,9.168584212732832e-19,1.9830677253910878e-21,1.0917308484879556e-28,2.1644933308851012e-42,4.754667140570709e-38,1.7837301996252545e-26,2.4281231609841482e-30,2.048776559806723e-23,1.424710310360639e-32,3.76,0.0,0.7952896536324559,0.9992276226335364,3.3279179022966695e-16,1.1209516021292912e-28,0.00042065767212237914,0.00041142567881775015,9.231890256742347e-06,5.397025007267787e-11,0.0007723773626660495,7.875338848227971e-15,5.560536294338632e-16,1.6058397803345201e-22,2.4971739897040188e-22,3.2067590969110372e-12,4.1180774018683924e-13,5.246297041464545e-12,3.0546990117387492e-12,5.562685052513381e-14,4.584883635074297e-17,4.7184878603200184e-17,2.8261448618625626e-17,2.983474146794015e-20,2.2918786712181678e-19,2.5934282286177354e-14,6.115416263543955e-19,1.0779977101944413e-14,4.63933347034053e-22,1.1085194994201198e-11,1.408544052210723e-25,1.2619297396675046e-23,5.458672668022926e-19
2.041048280706019e-09,0.7318666739895611,8.692102191514049e-12,9.106322706998227e-14,9.011246559158188e-15,1.2499445695455425e-15,0.0,0.0,3.465438350445602e-14,4.686745781762675e-23,2.313874087541231e-15,3.5185767975260903e-14,9.288478950216339e-19,6.818801060994483e-31,1.9081279066518557e-20,9.699094925620967e-13,5.511599707546392e-20,3.3465688805701083e-12,2.4673288370216562e-23,4.158144012269965e-24,1.92938204595394e-11,3.007230334312583e-19,1.0271116603970482e-11,1.2747651210244961e-30,3.154538820009952e-26,9.88669081302049e-19,2.133223469752868e-21,1.2193219023933933e-28,2.584330848012381e-42,5.44619674312679e-38,1.9389861557039714e-26,2.7150670510312824e-30,2.250633295063602e-23,1.6292169482941223e-32,3.76,0.0,0.795281252654657,0.9992272101996384,3.5246344728519267e-16,1.2620801015873221e-28,0.0004290586504522345,0.00041974990875116565,9.308635188083949e-06,5.551187864425624e-11,0.0007727897964057115,8.200944014989403e-15,5.786636881179442e-16,1.72594160249119e-22,2.718943911029397e-22,3.3453687238282675e-12,4.2174481224841146e-13,5.414083643789803e-12,3.1530922954429816e-12,5.865468649997898e-14,4.9364865186832906e-17,5.029112389245325e-17,3.0354962525454036e-17,3.192435505775866e-20,2.4165214078691324e-19,2.7140880204272787e-14,6.421753525417601e-19,1.1368893857466737e-14,5.093969631276733e-22,1.1306580175369863e-11,1.5540263959432184e-25,1.3569565547565095e-23,5.864232959141541e-19
2.081022620083473e-09,0.7318677805729412,8.96828245849272e-12,9.565827845119716e-14,9.497573816991338e-15,1.3223812632626527e-15,0.0,0.0,3.604624795839423e-14,5.068681804372925e-23,2.449345547821162e-15,3.756090077357181e-14,9.877641344375881e-19,7.18325725792172e-31,1.9687302428532408e-20,1.0057068136847896e-12,5.953478019162426e-20,3.4882315942411275e-12,2.6508732209390924e-23,4.408432734479254e-24,2.006127116901919e-11,3.187403425939494e-19,1.0452907145577338e-11,1.4001895064549585e-30,3.47150529332936e-26,1.0644190756010325e-18,2.291292069620432e-21,1.3588429922489667e-28,3.0749167446695915e-42,6.221529406188418e-38,2.1042600168087184e-26,3.0290597541821972e-30,2.4677328877275923e-23,1.8581441832494086e-32,3.76,0.0,0.7952728517656036,0.999226838680352,3.728688659073401e-16,1.4176933845727254e-28,0.0004374595400517869,0.0004280763634214942,9.383066614595718e-06,5.7055760647860195e-11,0.000773161315531186,8.533144639527945e-15,6.01695307855613e-16,1.8522156645111221e-22,2.9550121697847772e-22,3.4869613155350596e-12,4.3168718899523684e-13,5.583170675105018e-12,3.2522883517642433e-12,6.177797901547578e-14,5.3070263891574125e-17,5.353418369601646e-17,3.2554959734440245e-17,3.4114835351597605e-20,2.5450415111831124e-19,2.8373985300024605e-14,6.735752126798971e-19,1.197652154209919e-14,5.58266483263124e-22,1.1527963115406203e-11,1.7112366173535922e-25,1.4570171644690303e-23,6.2903979168362125e-19
2.120996959460927e-09,0.731868887144634,9.246810003730285e-12,1.0038906338960296e-13,9.999518943304765e-15,1.3974683567428283e-15,0.0,0.0,3.746607318688249e-14,5.473606547497688e-23,2.5898653929123846e-15,4.00414728903345e-14,1.0491486146107317e-18,7.559041579705354e-31,2.0298366954450397e-20,1.0420569055722284e-12,6.421238002916787e-20,3.632880132075226e-12,2.843916132906844e-23,4.668631788559835e-24,2.0843799207180482e-11,3.37462634396292e-19,1.0634004082821494e-11,1.5351221049123838e-30,3.813289995821177e-26,1.1442374137242945e-18,2.4575092386726297e-21,1.5111390475002518e-28,3.6464408548004595e-42,7.088854312212685e-38,2.2799792195887167e-26,3.3720193514740864e-30,2.7008845387354217e-23,2.1138389700604495e-32,3.76,0.0,0.7952644509652944,0.9992265040168292,3.9401951721291935e-16,1.5889534147069292e-28,0.0004458603409219723,0.0004364049732011133,9.455254165418076e-06,5.860137191709631e-11,0.0007734959788894312,8.8719407826138e-15,6.251469324832411e-16,1.9848330107160625e-22,3.205950795329144e-22,3.631537131089408e-12,4.416345182168301e-13,5.7535154954800934e-12,3.3522630003569198e-12,6.499744712077193e-14,5.697094173955074e-17,5.691709753421962e-17,3.4864362329072995e-17,3.640884935443321e-20,2.67746188380468e-19,2.963342082530912e-14,7.057412501341866e-19,1.2603008528779983e-14,6.107201197975379e-22,1.1749343814566076e-11,1.8808631733587145e-25,1.5622685499040444e-23,6.737721562946715e-19
2.160971298838381e-09,0.7318699937046395,9.527624917706538e-12,1.0525655685944762e-13,1.0517235740720645e-14,1.475246520562114e-15,0.0,0.0,3.891388006076294e-14,5.902432714668672e-23,2.735515402577853e-15,4.26296737939887e-14,1.1130528183459278e-18,7.94624229903609e-31,2.0914332402014338e-20,1.0789549468185975e-12,6.915852397760872e-20,3.780514797231277e-12,3.0467365354866133e-23,4.9389395956743886e-24,2.1641408459635626e-11,3.5690335821868555e-19,1.0814410123205774e-11,1.6800740220628114e-30,4.1813030895981635e-26,1.228254890961144e-18,2.6321120288504012e-21,1.6770960803543283e-28,4.310320085613954e-42,8.056973837595539e-38,2.466580293769357e-26,3.745955549190555e-30,2.950922464196317e-23,2.398820762031285e-32,3.76,0.0,0.7952560502537289,0.9992262025528728,4.159267724967636e-16,1.7770901736997753e-28,0.00045426105306372694,0.0004447356705579938,9.525265374077162e-06,6.014820833612724e-11,0.0007737974426780711,9.217332639952122e-15,6.490170304808898e-16,2.1239648967861637e-22,3.472339793102593e-22,3.779096432259255e-12,4.515864816303752e-13,5.92507675013701e-12,3.4529927880637618e-12,6.831378607901304e-14,6.10728521650758e-17,6.04428984168781e-17,3.728609688209563e-17,3.8809069889286574e-20,2.8138041448043112e-19,3.091900737694566e-14,7.386735633087777e-19,1.3248498662781663e-14,6.66941389147342e-22,1.1970722273081913e-11,2.0636202383844657e-25,1.6728690868114586e-23,7.206757576498382e-19
2.200945638215835e-09,0.7318711002529581,9.810669185664419e-12,1.1026170379638403e-13,1.1050875070322723e-14,1.5557560771380771e-15,0.0,0.0,4.0389688893839483e-14,6.3560912127275e-23,2.8863767955841345e-15,4.532767773448044e-14,1.1795282334341444e-18,8.344945106512666e-31,2.1535062582322136e-20,1.1163961453010884e-12,7.438310286042669e-20,3.931135896124261e-12,3.259615163453289e-23,5.219555041024133e-24,2.24541026916022e-11,3.770759568288862e-19,1.0994127963407356e-11,1.8355726200340448e-30,4.577005255320705e-26,1.3166041022802535e-18,2.8153387791224574e-21,1.8576422725588433e-28,5.079318158677821e-42,9.135335665814902e-38,2.66450885996145e-26,4.152971876128253e-30,3.218706095698672e-23,2.71579037872964e-32,3.76,0.0,0.7952476496309061,0.9992259309949898,4.38601903839634e-16,1.98340420434662e-28,0.0004626616764779878,0.0004530683899926284,9.593165741556126e-06,6.169578519616937e-11,0.0007740690003899198,9.569320532315646e-15,6.733040935940284e-16,2.269782740558137e-22,3.754766949274391e-22,3.929639484373816e-12,4.615427910906601e-13,6.0978143307740005e-12,3.5544549670328836e-12,7.172766808395925e-14,6.538199132798668e-17,6.411461235887805e-17,3.982309369340156e-17,4.1318174794237015e-20,2.9540886607982453e-19,3.223056320070065e-14,7.723723031640294e-19,1.3913131397853712e-14,7.271191417143917e-22,1.2192098491163937e-11,2.260248117018335e-25,1.7889785014582933e-23,7.698059108422826e-19
2.240919977593289e-09,0.7318722067895895,1.0095886629539324e-11,1.1540541999239818e-13,1.1600584931410816e-14,1.6390370027692016e-15,0.0,0.0,4.189351945999105e-14,6.835531163674714e-23,3.0425302319910424e-15,4.8137643569983785e-14,1.2486263527031255e-18,8.755233186193624e-31,2.2160425239111163e-20,1.1543757380253255e-12,7.98961699581138e-20,4.084743738951617e-12,3.482834471510934e-23,5.5106774841785216e-24,2.3281885551526417e-11,3.9799386627711857e-19,1.1173160289321214e-11,2.0021616559373134e-30,5.001908435075255e-26,1.4094194556269894e-18,3.007429066506951e-21,2.0537490652395356e-28,5.967674375457108e-42,1.033406584771972e-37,2.8742196271495583e-26,4.595267871295078e-30,3.505120275530621e-23,3.0676391351717207e-32,3.76,0.0,0.7952392490968248,0.9992256863764112,4.620560847130231e-16,2.2092691948255522e-28,0.00047106221116569166,0.00046140306797685997,9.659018797468153e-06,6.324363657173327e-11,0.0007743136187941539,9.927904896024786e-15,6.980066355051995e-16,2.422458075188699e-22,4.0538276394739424e-22,4.083166556848059e-12,4.71503185233484e-13,6.271689338053734e-12,3.656627473493348e-12,7.52397429550562e-14,6.990439672263289e-17,6.793525792531302e-17,4.247828606470234e-17,4.3938846140594863e-20,3.0983345764042523e-19,3.356790447131101e-14,8.06837670281836e-19,1.4597041928271874e-14,7.914475904113369e-22,1.241347246900131e-11,2.471513653218502e-25,1.9107578266830163e-23,8.212178604161176e-19
2.280894316970743e-09,0.731873313314534,1.0383222851655109e-11,1.2068859296393672e-13,1.2166510538897722e-14,1.7251289296675203e-15,0.0,0.0,4.342539100976921e-14,7.341719915993469e-23,3.2040558154652944e-15,5.106171461520642e-14,1.3203986740749352e-18,9.177187288818619e-31,2.2790291931665326e-20,1.1928889909714517e-12,8.57079400304366e-20,4.241338639953126e-12,3.716678583520347e-23,5.812506769463566e-24,2.412476057459728e-11,4.1967051579457413e-19,1.135150977610343e-11,2.1804014157155464e-30,5.457576567455808e-26,1.5068371845551768e-18,3.2086236592635614e-21,2.2664322516075123e-28,6.991241890328086e-42,1.1664002812216134e-37,3.096176389872916e-26,5.075141261449481e-30,3.8110754469853205e-23,3.457458234135085e-32,3.76,0.0,0.7952308486514843,0.9992254660246799,4.863003905808536e-16,2.456134603969721e-28,0.00047946265712777635,0.00046973964289454966,9.722886159388363e-06,6.479131471600918e-11,0.0007745339703478369,1.0293086273810892e-14,7.231231905597622e-16,2.582162504598032e-22,4.370124641662344e-22,4.2396779234407455e-12,4.814674265033435e-13,6.446664045220411e-12,3.759488907169518e-12,7.885063881161063e-14,7.464614582875594e-17,7.190784580492729e-17,4.5254609609532425e-17,4.66737694717722e-20,3.2465598440469537e-19,3.49308455503796e-14,8.420699115986866e-19,1.5300361316917217e-14,8.601263378294795e-22,1.263484420676322e-11,2.6982106360827614e-25,2.0383693582408283e-23,8.749667633885367e-19
2.3208686563481973e-09,0.7318744198277921,1.0672625180132532e-11,1.2611208279407907e-13,1.2748794398422323e-14,1.8140711479843153e-15,0.0,0.0,4.498532228649539e-14,7.875643055471547e-23,3.3710330956163975e-15,5.410201850956868e-14,1.3948967006261847e-18,9.610885802779044e-31,2.3424537921236903e-20,1.2319311989408791e-12,9.182878833828314e-20,4.4009209174557735e-12,3.9614332431774856e-23,6.125243236406104e-24,2.49827311861552e-11,4.421193276951947e-19,1.1529179088214365e-11,2.370868843388748e-30,5.945626314874734e-26,1.608995360183707e-18,3.4191644721733584e-21,2.4967530723587264e-28,8.167635989317034e-42,1.3136732330202837e-37,3.3308520251120964e-26,5.5949901279269264e-30,4.137507839916121e-23,3.8885484232862007e-32,3.76,0.0,0.7952224482948834,0.9992252675324542,5.113457994980705e-16,2.7255283271904675e-28,0.0004878630143651797,0.0004780780549840321,9.784827590400039e-06,6.633838947481734e-11,0.0007747324623923855,1.0664865306087296e-14,7.486523125484983e-16,2.7490676611103345e-22,4.704267953185955e-22,4.399173862297446e-12,4.914352985217089e-13,6.622701862811827e-12,3.86301851131493e-12,8.256096272669881e-14,7.961335480300251e-17,7.603537841066691e-17,4.8155001597204287e-17,4.952563306239895e-20,3.3987812531260786e-19,3.6319199223852354e-14,8.780693169085557e-19,1.6023216619504222e-14,9.33360402091093e-22,1.2856213704599932e-11,2.9411602021816372e-25,2.1719766115354573e-23,9.311076730081346e-19
2.3608429957256513e-09,0.7318755263293631,1.0964042615957619e-11,1.316767229495648e-13,1.3347576379249672e-14,1.9059026078287412e-15,0.0,0.0,4.657333154187156e-14,8.438304415544157e-23,3.5435410703530805e-15,5.72606671036793e-14,1.4721719406475901e-18,1.0056404822914712e-30,2.4063042060877438e-20,1.2714976854036982e-12,9.826924966544692e-20,4.563490893747282e-12,4.217385766087745e-23,6.44908773023139e-24,2.5855800704997826e-11,4.653537172806415e-19,1.1706170879461707e-11,2.574157665766088e-30,6.46772778313095e-26,1.7160339024761322e-18,3.639294523826644e-21,2.7458193135988565e-28,9.516392888146423e-42,1.4764623434219121e-37,3.5787284888943076e-26,6.1573150622344566e-30,4.4853796517010986e-23,4.3644299187616424e-32,3.76,0.0,0.7952140480270216,0.9992250887312084,5.372031927061296e-16,3.01905940272786e-28,0.0004962632828788395,0.0004864182462823008,9.844901054908862e-06,6.788444771856106e-11,0.0007749112634539285,1.1043242722644042e-14,7.745925735487621e-16,2.9233451652108683e-22,5.056874612038631e-22,4.56165465582223e-12,5.014066037571726e-13,6.799767304433402e-12,3.96719615334707e-12,8.637130136141867e-14,8.481217720984902e-17,8.032084950618239e-17,5.118240032937669e-17,5.249712719724169e-20,3.555014458560756e-19,3.7732776920654274e-14,9.148362152223754e-19,1.6765731005073644e-14,1.0113602414268878e-21,1.3077580962643807e-11,3.201211234461099e-25,2.3117442788254472e-23,9.896955232246073e-19
2.4407916744805594e-09,0.7318777392974463,1.1552726875452375e-11,1.4323265969413004e-13,1.4595181417190994e-14,2.098387364369996e-15,0.0,0.0,4.983365462652071e-14,9.653948427182614e-23,3.905462351029462e-15,6.394136632343007e-14,1.6352601206493866e-18,1.0983197686390318e-30,2.53523575316345e-20,1.35218493012409e-12,1.121519422612572e-19,4.897595249484276e-12,4.764041248617916e-23,7.130906771385007e-24,2.7647249225914562e-11,5.142328551101176e-19,1.2058132461589847e-11,3.0216590217099184e-30,7.62103776638083e-26,1.945321072324545e-18,4.109299698829821e-21,3.3048585391490327e-28,1.2819803604626943e-41,1.8539507477061253e-37,4.1160570985136393e-26,7.419920871383289e-30,5.249421202701846e-23,5.465807130585257e-32,3.76,0.0,0.7951972477575102,0.9992247825876525,5.913969764367603e-16,3.68539209562274e-28,0.0005130635537386834,0.0005031037433273767,9.959667267748548e-06,7.097194402118606e-11,0.0007752174066312959,1.1819796028104726e-14,8.2770088583593535e-16,3.2947034165839374e-22,5.819980293928923e-22,4.895571955606769e-12,5.213588064266881e-13,7.156844433853268e-12,4.1774180308479014e-12,9.429427100052406e-14,9.592945636326351e-17,8.93775369694396e-17,5.762997295178784e-17,5.880977414553853e-20,3.879573371270433e-19,4.063484446645781e-14,9.906739795911804e-19,1.831021095685499e-14,1.1825264146434604e-21,1.3520308759798518e-11,3.7761543220708367e-25,2.6104252569658987e-23,1.114431098021722e-18
2.5127454853599767e-09,0.7318797309287537,1.208895522476665e-11,1.541235807640783e-13,1.5775801172128606e-14,2.2818887075758603e-15,0.0,0.0,5.2864145650301696e-14,1.0856757158541505e-22,4.250887774778973e-15,7.037959422848534e-14,1.7920543924818653e-18,1.1858456132440847e-30,2.6526158814815576e-20,1.4265501494886163e-12,1.2584835864571937e-19,5.208510401975562e-12,5.29724079072652e-23,7.784558967594015e-24,2.931122238167107e-11,5.610451903882681e-19,1.237260717055735e-11,3.47456344992291e-30,8.793347357286783e-26,2.1698122700875633e-18,4.567558714812759e-21,3.8842084362863424e-28,1.6623942981182279e-41,2.2609004361012147e-37,4.6498204163980813e-26,8.728794546642052e-30,6.020571990597578e-23,6.650407657897302e-32,3.76,0.0,0.7951821278184278,0.9992245567488905,6.430555673624748e-16,4.385542488715158e-28,0.0005281834940867579,0.0005181262290255692,1.0057114963975623e-05,7.374339917083959e-11,0.0007754432450410831,1.2541269357851605e-14,8.768904740108134e-16,3.6558594183923864e-22,6.576248255988007e-22,5.206308636767319e-12,5.393258667344299e-13,7.481393758014876e-12,4.368644167882888e-12,1.0177248282051489e-13,1.0678958130252222e-16,9.809854987368689e-17,6.389662929350896e-17,6.49272985632782e-20,4.1855315329486785e-19,4.33310586582784e-14,1.0615567638570717e-18,1.9768637086288158e-14,1.3550984200427841e-21,1.3918756118140365e-11,4.361188106410833e-25,2.901981561260823e-23,1.2356097968480462e-18
2.5846992962393943e-09,0.7318817225221985,1.2630990582450186e-11,1.6548365576498876e-13,1.701193685164255e-14,2.475341615473914e-15,0.0,0.0,5.5985872257943463e-14,1.2169124361313135e-22,4.615436261622131e-15,7.723337217501351e-14,1.9586481364275646e-18,1.2773098455903126e-30,2.771202563152828e-20,1.5025425961048043e-12,1.407513459431046e-19,5.529110854295987e-12,5.871256798489319e-23,8.47734894949135e-24,3.1024163070222147e-11,6.106111022310822e-19,1.2684927501579864e-11,3.979022147849135e-30,1.0104475112286584e-25,2.4123774440572065e-18,5.060712623549038e-21,4.543765744018204e-28,2.1397416330880514e-41,2.7413390525857557e-37,5.234264347906733e-26,1.0219090503701087e-29,6.877355662406985e-23,8.046016234233983e-32,3.76,0.0,0.7951670081668446,0.9992243696292742,6.975098498415279e-16,5.19292499375422e-28,0.0005433031469845062,0.0005331536545764282,1.0149335253525039e-05,7.65058575084091e-11,0.0007756303642948162,1.3284136098761392e-14,9.273906710803854e-16,4.043566493509623e-22,7.402237434290202e-22,5.526720795952935e-12,5.573016454201832e-13,7.808767711438101e-12,4.561683447218055e-12,1.0958299623910889e-13,1.184974175139387e-16,1.0737741280998812e-16,7.062047169969954e-17,7.147428494374565e-20,4.504682417906435e-19,4.610602365203569e-14,1.1349327424629649e-18,2.129250851315101e-14,1.546635568335914e-21,1.4317196220890403e-11,5.016142081236648e-25,3.2161082940639004e-23,1.3655639638101735e-18
2.656653107118812e-09,0.7318837140777809,1.3178589598311789e-11,1.7731688220929193e-13,1.8304317702146485e-14,2.6789612130731392e-15,0.0,0.0,5.919892500880493e-14,1.3597565403763414e-22,4.9995488956378634e-15,8.451443614742958e-14,2.1353419431748542e-18,1.3727493844471046e-30,2.8909367966733474e-20,1.5801360131933333e-12,1.5692798243019876e-19,5.859398577052775e-12,6.487815888257285e-23,9.210467732703723e-24,3.278608719518442e-11,6.630085636843866e-19,1.299510855210576e-11,4.539119407037796e-30,1.1566185551696986e-25,2.6739007060008567e-18,5.5902136620394604e-21,5.29181958583601e-28,2.7348870705794e-41,3.3058209076640864e-37,5.872527404801556e-26,1.1909378408697169e-29,7.826344998600916e-23,9.682505172414893e-32,3.76,0.0,0.7951518888027553,0.9992242145865221,7.548198600073323e-16,6.120228683518663e-28,0.0005584225124374084,0.000548185740209647,1.0236607914277928e-05,7.92574565004903e-11,0.0007757854066730828,1.4048402801599639e-14,9.791936793774426e-16,4.458820508858362e-22,8.301778954995381e-22,5.85681018169801e-12,5.752854489543269e-13,8.13879507315217e-12,4.75643867660315e-12,1.1772857150215574e-13,1.3109005134521018e-16,1.1723123200029688e-16,7.781860235627894e-17,7.846640754586873e-20,4.837079849533128e-19,4.895861371884055e-14,1.2108047732240536e-18,2.288241763268641e-14,1.758564763756579e-21,1.471562906829029e-11,5.747021524458943e-25,3.553803089103212e-23,1.5046078531472636e-18
