Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169)
3.3619827101849315e-05,1.0020499920255086,0.001206972515521757,0.0005884008744104731,0.0007184342273108001,0.04817293701338926,0.0,0.0,0.0011684779477035756,1.769559028515487e-05,0.2241882734572076,0.013104234978943636,0.0001494081193855413,2.49792653138716e-09,8.645566472300637e-07,1.3186972129034505e-05,0.00452449972493201,0.004602311794248239,0.0005661624447767392,0.00010245948096285804,0.030557609304899844,1.002348574332053e-06,3.3871736074580416e-06,3.301579317370623e-05,4.2633795052395713e-07,0.04887593911684275,1.2169348393844069e-06,0.0003433244409879594,4.198749598373799e-05,5.114233536477553e-07,1.6375887053681536e-06,2.342776696757478e-09,1.9777556670808688e-07,1.7475891844119834e-06,3.76,0.0,2.4123930253244403e-07,0.8009093067100205,0.07810274674055243,0.008189024754600104,0.7135655410340536,0.30865829053786975,7.34557162455534e-07,3.6373286788953344e-09,0.0024221147560478705,2.2851773985293593e-06,1.5174226660781632e-08,1.6664951309785362e-10,1.4011510188103443e-08,0.0038041432982129668,1.5880775292079244e-09,0.0005026966722544202,0.0004163847830074023,0.0015559322704349018,0.03767958983620389,2.8970939325837304e-06,4.315038507547628e-06,4.641173760509998e-12,3.88955612599474e-12,3.918420383623869e-07,6.940307301317013e-07,6.95960463974284e-05,1.4471582092514852e-06,0.019140468704503623,7.990230664450694e-08,5.866729907758061e-10,3.1988760942059733e-09,0.005515263938404799,1.1668263177287072e-06,0.005611413729599647,0.02325496132470608,2.2694220840690812e-07,1.9827784221473074e-11,3.307871708590823e-05,4.9855849632587744e-06,0.01318831087755862,7.895515163331759e-07,4.103297809951479e-06,6.482032744091084e-10,0.0004904536478317468,0.001486999192551375,2.4363809317915046e-14,6.20474869967645e-15
3.3900582694404714e-05,1.002571203841182,0.0012165749513993996,0.0005897505492759562,0.0007231724856437817,0.04893287945581072,0.0,0.0,0.0011678725192297767,1.772796461272369e-05,0.22787671597585055,0.013362958636471009,0.00015020518261716996,2.554215031966685e-09,8.739871917802799e-07,1.3291487216486054e-05,0.0045709706988574465,0.00464070795940919,0.0005712730088867048,0.00010256099243939547,0.030590520998427535,1.0116757442522963e-06,3.4367126507249103e-06,3.380672434384139e-05,4.299831482936914e-07,0.049036273719201474,1.23360764352183e-06,0.0003527187301587657,4.292236480831076e-05,5.213614328040674e-07,1.660546947941202e-06,2.384084008786403e-09,1.9854190842167655e-07,1.8112792213855322e-06,3.76,0.0,2.394202139990093e-07,0.7980150966809866,0.07946054242678986,0.008421493632607113,0.7150795956739853,0.30551051429551407,7.270747517362246e-07,3.60023898928188e-09,0.0024133621050997285,2.2602257926154003e-06,1.5039782977645928e-08,1.6573285324153735e-10,1.3952833509413402e-08,0.003798015972719189,1.5653875261052049e-09,0.0005019631325434159,0.0004155337494875731,0.0015457292260162032,0.03770967972044433,2.8888108812032982e-06,4.302695047994311e-06,4.658683892115748e-12,3.9041939217247735e-12,3.9329426785609463e-07,6.962288811443683e-07,6.915828671818118e-05,1.4423327293868463e-06,0.019300277123698265,8.038994427103228e-08,5.843925685806391e-10,3.165623711233729e-09,0.005591119210287344,1.1867944300207783e-06,0.00580412035127554,0.023584128634896142,2.364085776680978e-07,2.055643418414729e-11,3.4437162371353704e-05,5.190444223602397e-06,0.013482983306903494,8.072188834647731e-07,4.255244200636022e-06,6.694343944832162e-10,0.000511010468295339,0.0015354217646345052,2.516174992660226e-14,6.407947144198841e-15
3.4181338286960114e-05,1.0030922304146865,0.0012261040813273548,0.0005910303316054581,0.0007278417847259685,0.04969317727613527,0.0,0.0,0.0011670597654766628,1.7754842186596313e-05,0.23156864177956057,0.01362305214866604,0.00015097744700398903,2.6106600298913673e-09,8.83246237697744e-07,1.339404088236681e-05,0.004617053615079787,0.004678064063578665,0.0005762227977235974,0.00010264514638435013,0.03062152120613867,1.0210456820005285e-06,3.4856415938043918e-06,3.460097964654197e-05,4.335230878693344e-07,0.04918013195843446,1.2502712860042715e-06,0.0003621993448972268,4.385936997974002e-05,5.312688661577758e-07,1.6831275026724748e-06,2.4250430457108496e-09,1.99275455776456e-07,1.8762061706451836e-06,3.76,0.0,2.376029967871171e-07,0.795125147298869,0.08082216044447507,0.008655757149529587,0.7165892642408694,0.30238277325286966,7.196399438501273e-07,3.563385298891576e-09,0.002404622337747373,2.2350694939558404e-06,1.4904254780984786e-08,1.6479260451058192e-10,1.3891941670865621e-08,0.003791209302369182,1.5429488110038252e-09,0.0005011514491521777,0.0004146198970687179,0.0015353723327099216,0.03773686230092714,2.8800863145578448e-06,4.28969462567469e-06,4.6752506795092995e-12,3.918041795876687e-12,3.9466700837524367e-07,6.981965462256693e-07,6.871201580915022e-05,1.4374010120144903e-06,0.019455001340557786,8.086479722738665e-08,5.820044987808174e-10,3.1321804371305813e-09,0.005665487043548752,1.2061859731448816e-06,0.005998147386224824,0.023907588480326293,2.4602615627644447e-07,2.1290447415935962e-11,3.58153674696145e-05,5.398297498173276e-06,0.013779837263692161,8.250173864495584e-07,4.40832500397668e-06,6.906519103734904e-10,0.0005321675909744244,0.0015843558052720213,2.595917667559408e-14,6.611014207384325e-15
3.446209387951551e-05,1.003612988116805,0.0012355607959224236,0.0005922419265355363,0.0007324432303487193,0.05045368199788213,0.0,0.0,0.0011660453210756633,1.777632146456446e-05,0.23526325988618643,0.013884465018945791,0.00015172518289757855,2.6672415563112215e-09,8.923323082944203e-07,1.3494629096930533e-05,0.00466274453719183,0.004714391972555778,0.0005810109551161422,0.00010271242590961936,0.030650648264231098,1.0304574422237892e-06,3.5339424757998682e-06,3.5398262311625074e-05,4.3695767508673723e-07,0.049307741191375376,1.2669217962184388e-06,0.00037176326938333904,4.4798200082697616e-05,5.41141754120789e-07,1.705324729768551e-06,2.4656389949762475e-09,1.9997661185223374e-07,1.9423577281335426e-06,3.76,0.0,2.3578809193652937e-07,0.7922398812220736,0.08218737333035722,0.00889170254248354,0.7180944017605866,0.2992754275196882,7.122535912205875e-07,3.526771852259448e-09,0.0023958967322339226,2.2097334326103024e-06,1.476775858733021e-08,1.6383005193374433e-10,1.3828935256396877e-08,0.0037837468929251853,1.520762378231208e-09,0.0005002640649571995,0.0004136453462979101,0.0015248715018749187,0.037761239122350514,2.8709364951841694e-06,4.276061449293628e-06,4.690885075978244e-12,3.931108954081696e-12,3.959612037916605e-07,6.999369276192086e-07,6.825775415925332e-05,1.4323691852898112e-06,0.01960469277438906,8.132695389748948e-08,5.795127720859766e-10,3.098575992894164e-09,0.005738387126619129,1.2249935579467416e-06,0.006193326566641252,0.024225251165620475,2.5578794843719956e-07,2.202907338756369e-11,3.721220437314455e-05,5.608975218795165e-06,0.014078832205785779,8.42944593560109e-07,4.562377878464544e-06,7.118294027829725e-10,0.0005539260449851323,0.0016337863622786044,2.6755096695030577e-14,6.813697063880678e-15
3.474284947207091e-05,1.0041333949488291,0.0012449461794835368,0.0005933871061560064,0.0007369780327928735,0.05121424802654088,0.0,0.0,0.0011648349083271548,1.7792507410779716e-05,0.2389597925976057,0.014147147206873784,0.00015244868467997725,2.7239409842760914e-09,9.012442817746727e-07,1.3593250762493515e-05,0.004708040030439546,0.004749704113903291,0.0005856369013808181,0.00010276332079875874,0.030677939545912726,1.0399100317139173e-06,3.581599012805086e-06,3.619827871877177e-05,4.4028697475591096e-07,0.04941933964537021,1.2835555019723465e-06,0.0003814074597904194,4.573854530955811e-05,5.509763652933993e-07,1.7271338955833874e-06,2.505858240620731e-09,2.0064581927611828e-07,2.0097207617828217e-06,3.76,0.0,2.3397593213491133e-07,0.7893597061787802,0.08355595719154675,0.009129216623662697,0.7195948701187135,0.29618881472230546,7.049164930439741e-07,3.490402629086119e-09,0.0023871865216520283,2.184241951999694e-06,1.4630408824468984e-08,1.628464703040601e-10,1.3763914612074973e-08,0.003775652097468051,1.498829010043825e-09,0.000499303457136411,0.00041261224145706325,0.0015142366256062734,0.037782906044592224,2.8613778238127166e-06,4.261819933273486e-06,4.705599020696981e-12,3.943405429276543e-12,3.9717788045574396e-07,7.014533782334251e-07,6.779601783170512e-05,1.427243061791126e-06,0.019749406808243497,8.177651222906817e-08,5.769213812486428e-10,3.0648393609012108e-09,0.005809840776507574,1.2432112753619456e-06,0.006389490813746706,0.024537035685270017,2.6568686268100633e-07,2.277156900559975e-11,3.862653408995496e-05,5.822306136349182e-06,0.014379927463547198,8.609980653037457e-07,4.71724177516876e-06,7.329411273843752e-10,0.0005762862066315305,0.0016836988474903817,2.754854249615906e-14,7.015749354455389e-15
3.502360506462631e-05,1.0046533706225507,0.0012542614937526328,0.0005944676990253841,0.0007414474965390141,0.05197473281052048,0.0,0.0,0.0011634343156858439,1.7803510807517973e-05,0.24265747632015303,0.014411049189107008,0.0001531482685664971,2.780740875838454e-09,9.099813706877067e-07,1.368990747253533e-05,0.004752937151888462,0.004784013434780775,0.0005901003204665553,0.00010279832548022564,0.03070343145053471,1.0494024111699417e-06,3.6285965576828098e-06,3.7000738885422503e-05,4.435112058783034e-07,0.04951517557088994,1.3001690201005688e-06,0.00039112884859797344,4.6680098267036856e-05,5.607691405555961e-07,1.7485511389793e-06,2.545688367782646e-09,2.0128355641689955e-07,2.0782813542684955e-06,3.76,0.0,2.3216694079760345e-07,0.7864850148914346,0.08492769193467291,0.009368185965446281,0.7210905379655588,0.2931232502447098,6.976293958722339e-07,3.454281347067189e-09,0.0023784928937150046,2.158618762748059e-06,1.449231753473961e-08,1.6184312014008404e-10,1.3696979370842378e-08,0.0037669480008339046,1.4771492859271727e-09,0.0004982721263055432,0.00041152274144604437,0.0015034775357672507,0.03780195363216519,2.8514267628502477e-06,4.2469945844301725e-06,4.719405343955084e-12,3.954941989731936e-12,3.9831813764023785e-07,7.027493898333094e-07,6.732731685306724e-05,1.4220281553680532e-06,0.019889202510445295,8.2213579106918e-08,5.742343069961214e-10,3.0309987234315427e-09,0.005879870768852159,1.260834620011816e-06,0.0065864745740962655,0.02484286942976418,2.7571573710694795e-07,2.351719933160535e-11,4.0057210341940344e-05,6.038117876725481e-06,0.014683082258292728,8.791753555373077e-07,4.872757404770262e-06,7.539620732097313e-10,0.0005992478089420932,0.0017340790437743651,2.833857414547261e-14,7.216931735333093e-15
3.530436065718171e-05,1.0051728366293655,0.0012635081621807567,0.0005954855803278322,0.0007458530105079898,0.052734996982516616,0.0,0.0,0.0011618493776109368,1.7809447587320026e-05,0.24635556229406017,0.014676122015545254,0.00015382427052960764,2.837624966364663e-09,9.185431044279992e-07,1.3784603437874593e-05,0.0047974334369697445,0.004817333360308173,0.0005944011469546699,0.00010281793715872438,0.030727159397709494,1.0589334970006173e-06,3.674922055598644e-06,3.7805356921941426e-05,4.466307337942441e-07,0.049595506407377095,1.3167592480589768e-06,0.00040092434881724824,4.7622554724728316e-05,5.705166956595932e-07,1.7695734439048036e-06,2.5851181316507357e-09,2.018903336366206e-07,2.148024846087414e-06,3.76,0.0,2.303615312664324e-07,0.7836161850541359,0.0863023614694757,0.009608497079434166,0.7225812806082444,0.29007902753153236,6.903929943380429e-07,3.418411465455611e-09,0.002369816990688331,2.1328869029948293e-06,1.4353594116485374e-08,1.6082124496747625e-10,1.3628228226669505e-08,0.0037576574034875383,1.4557235879737885e-09,0.0004971725865540509,0.000410379011452511,0.0014926039674801647,0.037818467518034186,2.841099785046934e-06,4.231609924240779e-06,4.732317655141764e-12,3.96573005554666e-12,3.9938313941906486e-07,7.038285814049393e-07,6.685215377631105e-05,1.4167296985198848e-06,0.020024142357800607,8.263826976509437e-08,5.71455508239237e-10,2.9970814054189745e-09,0.005948501177776402,1.2778604293959714e-06,0.006784114132875002,0.025142687887135126,2.858673590769085e-07,2.426523901957033e-11,4.150308309536687e-05,6.256237471130128e-06,0.014988255719538844,8.974740125089971e-07,5.0287676700683215e-06,7.748680214482255e-10,0.0006228099529232152,0.0017849131103796886,2.9124281490868874e-14,7.417012448757672e-15
3.558511624973711e-05,1.0056917162997838,0.001272687755040606,0.000596442662765974,0.0007501960387838534,0.0534949044823248,0.0,0.0,0.0011600859558189083,1.7810438188999182e-05,0.25005331723631796,0.014942317360926997,0.00015447704432439935,2.8945784058408245e-09,9.269293131850926e-07,1.3877345420763574e-05,0.004841526883032242,0.004849677752593425,0.0005985395529902943,0.00010282265409535404,0.03074915782590847,1.0685021633219288e-06,3.720563992262679e-06,3.8611851453128205e-05,4.496460585212052e-07,0.04966059796535808,1.3333233568015657e-06,0.0004107908581307091,4.856561430161715e-05,5.802158198963581e-07,1.7901986056375314e-06,2.624137409575622e-09,2.0246668985545359e-07,2.2189358787679844e-06,3.76,0.0,2.2856010590346926e-07,0.780753579358086,0.08767975388816268,0.009850036588853174,0.7240669798912827,0.28705641844588364,6.832079319899018e-07,3.3827961892686633e-09,0.0023611599094665995,2.107068704934098e-06,1.4214345096773962e-08,1.5978206794143002e-10,1.3557758820774228e-08,0.0037478028051647918,1.4345521048011546e-09,0.000496007356417533,0.0004091832154111392,0.0014816255267380322,0.03783252874311216,2.830413316812609e-06,4.2156904050847685e-06,4.74435029708225e-12,3.975781670186885e-12,4.0037411198469985e-07,7.046946877436325e-07,6.637102240975379e-05,1.4113526612210634e-06,0.020154291961938537,8.305070739615799e-08,5.68588914631432e-10,2.9631138251955477e-09,0.006015757225196326,1.2942868145744612e-06,0.006982247904412613,0.0254364343415672,2.9613448509576243e-07,2.5014976300284986e-11,4.296300190740624e-05,6.476491863484204e-06,0.015295406901194108,9.158915798357511e-07,5.185118064518863e-06,7.95635597845365e-10,0.0006469711203842393,0.001836187586762413,2.9904786138165075e-14,7.615767827654027e-15
3.586587184229251e-05,1.006209934854232,0.0012818019759059346,0.0005973408882857375,0.0007544781118892735,0.05425432266212292,0.0,0.0,0.0011581499219590365,1.780660694024684e-05,0.25375002390146684,0.015209587572367678,0.00015510695962792515,2.9515876091224214e-09,9.351401063194133e-07,1.3968142387316975e-05,0.004885215930603179,0.004881060870492558,0.0006025159352282178,0.00010281297405768379,0.03076946019503747,1.0781072439904346e-06,3.7655123419215244e-06,3.9419946005652255e-05,4.525578092912072e-07,0.04971072362729737,1.349858780218924e-06,0.0004207252628937324,4.950898108766344e-05,5.898634765334146e-07,1.8104251882171451e-06,2.6627372011052454e-09,2.0301318934960177e-07,2.29099843802678e-06,3.76,0.0,2.2676305553013303e-07,0.7778975455602487,0.08905966162179724,0.010092691393842355,0.7255475240669849,0.28405567367569023,6.760748022643769e-07,3.3474384740654924e-09,0.0023525227017806194,2.08118576721712e-06,1.4074673942892366e-08,1.587267891311035e-10,1.3485667306640926e-08,0.003737406388558914,1.4136348426705667e-09,0.0004947789505860375,0.0004079375091139163,0.001470551661878677,0.037844214072830895,2.8193836783386242e-06,4.199260321662759e-06,4.755518289325016e-12,3.985109431020081e-12,4.012923361256789e-07,7.053515483311985e-07,6.588440671333226e-05,1.4059017644442764e-06,0.020279719800011073,8.345102243409268e-08,5.65638414827261e-10,2.9291214631616963e-09,0.006081665139278937,1.310113082924037e-06,0.007180716700230506,0.02572405957045175,3.0650986323033027e-07,2.576571272848536e-11,4.443581908724419e-05,6.6987083867943065e-06,0.015604494796824183,9.344255974243234e-07,5.341657036359131e-06,8.162423080524078e-10,0.0006717291881866291,0.0018878893950084162,3.0679242748561465e-14,7.812982619363959e-15
3.614662743484791e-05,1.0067274194447642,0.001290852648623134,0.0005981822204555843,0.0007587008186709556,0.0550131223752399,0.0,0.0,0.0011560471416687359,1.7798081468850046e-05,0.25744498156474843,0.015477885712613177,0.0001557144002946727,3.008639852094082e-09,9.431758522986237e-07,1.4057005324265866e-05,0.004928499442924672,0.004911497330183536,0.0006063309018773263,0.00010278939293003101,0.030788098992501175,1.0877475345017387e-06,3.8097585121881055e-06,4.0229369361713175e-05,4.5536673733752564e-07,0.04974616356950506,1.3663632034900352e-06,0.00043072444197496125,5.0452364199444505e-05,5.994568032383366e-07,1.8302524932970288e-06,2.700909592358595e-09,2.0353041854702092e-07,2.3641958967254343e-06,3.76,0.0,2.2497075896890088e-07,0.7750484165913449,0.09044188157502546,0.0103363488292314,0.7270228076571152,0.2810770231821011,6.689941495590136e-07,3.3123410312249395e-09,0.00234390637452391,2.0552589328978017e-06,1.3934680913106307e-08,1.5765658384668414e-10,1.3412048179160453e-08,0.0037264900032975092,1.3929716321156563e-09,0.0004934898723021818,0.0004066440339433223,0.001459391638756641,0.037853596292098175,2.808027047555833e-06,4.182343756015998e-06,4.76583720472208e-12,3.993726390419589e-12,4.0213913756938774e-07,7.058030964927724e-07,6.539277984699589e-05,1.4003814935766072e-06,0.02040049695081399,8.383935182476398e-08,5.626078492934224e-10,2.8951288321905088e-09,0.006146252021750918,1.3253396759536628e-06,0.007379363975009234,0.026005521541175903,3.1698625010461676e-07,2.6516763573662093e-11,4.592039267106158e-05,6.922715208987209e-06,0.015915478354078076,9.530736023420153e-07,5.498236317738953e-06,8.366665750619626e-10,0.0006970814437726225,0.00194000584097316,3.1446840466443377e-14,8.008450354007988e-15
3.642738302740331e-05,1.0072440991884326,0.0012998417043871106,0.0005989686373081291,0.00076286579865669,0.0557711780493249,0.0,0.0,0.0011537834599754352,1.778499214387482e-05,0.2611375064318472,0.015747165598763345,0.0001562997626936466,3.0657236850508474e-09,9.510371689109114e-07,1.4143947471318902e-05,0.00497137668408877,0.004941002066716033,0.000609985259893938,0.00010275240343987284,0.030805105742359045,1.0974217940534263e-06,3.853295289355997e-06,4.1039855879249964e-05,4.5807370293420514e-07,0.04976720400729257,1.382834556951112e-06,0.0004407852704899107,5.139547827033043e-05,6.08993108077438e-07,1.8496805315711213e-06,2.7386476883332725e-09,2.0401898299689905e-07,2.4385110574937226e-06,3.76,0.0,2.231835824322517e-07,0.7722065106996381,0.09182621524049374,0.010580896814546298,0.7284927313071405,0.27812067668372153,6.619664703596875e-07,3.2775063336438797e-09,0.0023353118901877005,2.029308272623586e-06,1.3794462932860813e-08,1.565726000206824e-10,1.3336994321593196e-08,0.0037150751504337796,1.3725621307827464e-09,0.000492142606649821,0.00040530491132896937,0.0014481545193193997,0.037860744479736794,2.796359420385504e-06,4.164964519095501e-06,4.775323103088553e-12,4.001646025713195e-12,4.029158844799509e-07,7.060533488657296e-07,6.489660334688272e-05,1.3947961150261733e-06,0.020516696837330286,8.421583863451941e-08,5.595010070040458e-10,2.8611594513262033e-09,0.00620954572368241,1.3399680995501014e-06,0.00757803605098003,0.026280785108992268,3.2755642687250525e-07,2.726746258152126e-11,4.741558920684263e-05,7.148341755314501e-06,0.016228316488392614,9.71833129642938e-07,5.654711221399533e-06,8.568877740677096e-10,0.0007230246018317157,0.0019925246142515995,3.2206804246277197e-14,8.201973685699798e-15
3.670813861995871e-05,1.0077599051939161,0.0013087711705736134,0.0005997021248406903,0.0007669747348184861,0.05652836774491292,0.0,0.0,0.0011513646880415165,1.7767471547758734e-05,0.2648269319796146,0.016017381837528707,0.00015686345414348593,3.1228293749476174e-09,9.58724906122785e-07,1.422898403656246e-05,0.005013847296274335,0.004969590296614052,0.0006134800023613883,0.00010270249400247926,0.030820511017218513,1.1071287477936482e-06,3.896116784656996e-06,4.185114577896415e-05,4.6067966973788744e-07,0.04977413646490303,1.3992710082170149e-06,0.00045090462339955243,5.233804387569551e-05,6.184698668953155e-07,1.868709974536756e-06,2.7759456118852937e-09,2.0447950472630515e-07,2.5139261948498092e-06,3.76,0.0,2.2140187924969062e-07,0.7693721316257874,0.09321246879420497,0.010826223996018368,0.7299572016341788,0.27518682417143453,6.549922144676628e-07,3.2429366217937025e-09,0.0023267401673891562,2.003353072638425e-06,1.3654113492040743e-08,1.554759567445421e-10,1.3260596599597796e-08,0.003703182967629255,1.3524058358982011e-09,0.0004907396145913351,0.0004039222378329137,0.0014368491432841157,0.03786572426359499,2.78439656609651e-06,4.147146084770999e-06,4.7839925345776185e-12,4.00888221743085e-12,4.036239844780084e-07,7.061063952500907e-07,6.439632643241255e-05,1.389149687252146e-06,0.020628394976541443,8.458063136241838e-08,5.563216155071602e-10,2.8272358382365026e-09,0.006271574729399917,1.3540008498771944e-06,0.0077765823213244495,0.02654982171707609,3.382132180927711e-07,2.8017160816467482e-11,4.892028634024599e-05,7.375419099710522e-06,0.016542968096108474,9.907017131577439e-07,5.81094090518264e-06,8.768862469210722e-10,0.000749554821966578,0.0020454337870854313,3.295839534953192e-14,8.393364509021351e-15
3.6988894212514106e-05,1.0082747705814885,0.0013176431610723322,0.0006003846713733416,0.0007710293469525728,0.05728457320055234,0.0,0.0,0.0011487965911761743,1.7745653979873033e-05,0.2685126092323165,0.016288489857451034,0.00015740589148077999,3.179947828382192e-09,9.662401156766096e-07,1.431213146480998e-05,0.005055911276676375,0.0049972774814992385,0.0006168162961240776,0.00010264014772377174,0.030834344452438323,1.1168670887000705e-06,3.938218366441661e-06,4.2662985398646347e-05,4.6318569935443037e-07,0.04976725707117009,1.4156709453163423e-06,0.00046107937885954707,5.327978789411952e-05,6.278847224472588e-07,1.887342114490736e-06,2.812798471574936e-09,2.0491261971983237e-07,2.5904230966770124e-06,3.76,0.0,2.1962598969178327e-07,0.7665455688048193,0.09460045317298461,0.011072219880408306,0.7314161310696372,0.2722756364492959,6.480717862966076e-07,3.208633910089473e-09,0.0023181920814820535,1.9774118271584224e-06,1.3513722571108155e-08,1.543677434841887e-10,1.3182943704959949e-08,0.003690834215148555,1.3325020922085579e-09,0.0004892833274019016,0.0004024980806525989,0.001425484112719497,0.03786859805771033,2.7721540007713145e-06,4.128911549083427e-06,4.791862451149811e-12,4.01544916246442e-12,4.042648759634809e-07,7.05966388803633e-07,6.389238544579456e-05,1.3834460704579873e-06,0.020735668737097077,8.493388313548391e-08,5.530733351761545e-10,2.793379500962076e-09,0.006332368048285793,1.3674413530600491e-06,0.007974855433221868,0.02681260909952231,3.4894950705874843e-07,2.876522558783575e-11,5.04333751972809e-05,7.603780321250427e-06,0.01685939206704817,1.0096768862518636e-06,5.966788602839874e-06,8.966433200395898e-10,0.0007766677272256835,0.002098721812309269,3.370091204201325e-14,8.582444142318255e-15
3.7269649805069506e-05,1.008788630495295,0.001326459865128832,0.000601018262351971,0.0007750313856595983,0.058039679865252325,0.0,0.0,0.001146084878016919,1.7719674991486544e-05,0.2721939069773234,0.016560445936474107,0.00015792749968643622,3.2370702041414087e-09,9.735840437943034e-07,1.4393407915239209e-05,0.005097568954173074,0.005024079292890362,0.0006199954697306268,0.00010256584153084209,0.030846634762261602,1.1266354793775664e-06,3.97959660078678e-06,4.34751274162112e-05,4.655929377375797e-07,0.0497468658822848,1.4320329675552365e-06,0.0004713064214063587,5.422044380777005e-05,6.372354789313213e-07,1.9055788480734415e-06,2.8492022743902388e-09,2.053189752763309e-07,2.6679831050063207e-06,3.76,0.0,2.1785624061552967e-07,0.7637270975937935,0.09598998413534662,0.011318774960597765,0.732869437697695,0.2693872656963562,6.412055461751021e-07,3.1745999935044205e-09,0.002309668465245643,1.95150223484104e-06,1.337337659787147e-08,1.5324901786877625e-10,1.3104122372626728e-08,0.0036780492627819,1.3128500927497747e-09,0.0004877761417604559,0.0004010344736640097,0.0014140677793103064,0.03786942528253097,2.7596469627567665e-06,4.110283594480938e-06,4.798950056026113e-12,4.021361284668507e-12,4.048400201528424e-07,7.056375365902296e-07,6.338520339370181e-05,1.3776889414052572e-06,0.020838597105403544,8.52757513691464e-08,5.497597599963951e-10,2.7596109278350296e-09,0.0063919551141281596,1.3802938977823445e-06,0.008172711451220924,0.027069130988239588,3.597582477112985e-07,2.9511046367178455e-11,5.195376258956183e-05,7.833260837866655e-06,0.01717754729659349,1.0287561825535372e-06,6.122121824401097e-06,9.161413252803839e-10,0.0008043584233712266,0.002152377520431904,3.443369041166696e-14,8.76904354276078e-15
3.7550405397624905e-05,1.0093014221094485,0.00133522353664103,0.0006016048752615209,0.0007789826265570286,0.05879357691878518,0.0,0.0,0.0011432351908768226,1.7689670951730484e-05,0.2758702119239005,0.016833207225481078,0.0001584287105405354,3.29419004594833e-09,9.807581382676113e-07,1.4472833931112965e-05,0.005138820965741131,0.005050011578417671,0.0006230190016814762,0.0001024800453583046,0.03085740975769163,1.1364325545468175e-06,4.020249215774282e-06,4.42873310432749e-05,4.679026093441111e-07,0.04971326623306703,1.4483558883610807e-06,0.00048158264513035553,5.515975194581933e-05,6.465200966822513e-07,1.9234226333166242e-06,2.8851539244108283e-09,2.0569922764908312e-07,2.7465871560161234e-06,3.76,0.0,2.1609294538760878e-07,0.7609169795216659,0.09738088230704202,0.011565780832993946,0.7343170450907865,0.2665218460441462,6.343938117214841e-07,3.1408364543659997e-09,0.0023011701096396883,1.9256411990025016e-06,1.323315842488199e-08,1.5212080536400598e-10,1.3024216998286424e-08,0.0036648480778314835,1.2934488921864333e-09,0.00048622041583239065,0.0003995334142033549,0.0014026082340816866,0.0378682625688705,2.7468903860007365e-06,4.091284450474076e-06,4.8052728185227305e-12,4.026633237672312e-12,4.053509005553765e-07,7.051240905714201e-07,6.287518957989433e-05,1.3718818028269356e-06,0.020937260460755718,8.56063971980614e-08,5.463844094326154e-10,2.725949598533465e-09,0.006450365691555956,1.3925635663990486e-06,0.00837001000165907,0.027319376824883702,3.706324775152224e-07,3.025403299532527e-11,5.348037304649649e-05,8.063698715339929e-06,0.017497392697419675,1.0479371366585948e-06,6.276812528873157e-06,9.353635963089587e-10,0.0008326215187564053,0.002206390115942077,3.515610416482833e-14,8.953003239686176e-15
