Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603),C3H4(6319),CHF(40),CHFO2(735),CF(50),S(3734),CHFO2(782),CHO3(1596)
2.9172453079834398e-18,0.517620554047565,1.1093124813541383e-26,1.4043507529314957e-29,1.7055795207642163e-37,2.611270462698146e-38,0.0,0.0,1.58467664230325e-20,1.424051184743267e-35,2.595667438347246e-46,1.2991217309109595e-43,3.9835916285813814e-45,2.2287881225250232e-63,2.556379036570097e-44,3.9194659496514195e-35,2.8891713979239118e-24,7.403504894575497e-35,2.164543818919142e-62,1.634851015450743e-61,1.0781805223501522e-35,2.360976848485622e-54,1.5308273332940272e-25,2.48336592000502e-53,4.333431150932099e-40,1.1916790625113757e-53,3.519318383741712e-34,8.346570873407782e-44,2.503596291565436e-58,4.305648408137473e-60,6.11485825663504e-53,1.475673753203784e-59,1.286693727966593e-45,1.4224009646239289e-58,3.76,0.0,0.5832005289465874,0.9999999999995237,4.513625214556549e-47,7.982459937844204e-22,3.008862718561006e-16,2.9367978614768924e-16,7.206485708411333e-18,4.31933759797362e-34,4.76241274913977e-13,6.241985717281276e-39,2.6951242874811666e-41,5.241933742101808e-42,2.4052499535381877e-50,7.402566315365691e-35,7.325363217159351e-35,4.6559103335141737e-35,2.1595368014381925e-35,9.532204883634201e-41,1.9688476516792896e-42,1.4433178418479812e-27,8.34701074887536e-38,1.4024537031559313e-51,5.65088613436595e-50,1.2230408638590835e-44,1.4557962200553499e-61,2.5497278801362383e-42,1.9022836262973119e-50,1.5308273336863142e-25,1.9442094028181428e-57,1.5857130263498005e-37,2.8891713978441754e-24,1.0353590650372507e-54,2.266428642671798e-21,1.1849528384842257e-31,8.719488769309885e-31,1.3580348873209903e-20,3.593693098474017e-43,3.718110619723576e-32,1.4433181924597907e-27,1.1905774930888343e-48,2.2173950631999075e-68,2.4798084978586344e-53,2.2200018941231365e-66,3.5684715976696805e-64,7.982459937845e-22,1.5524662145465006e-37,2.0646287745532518e-76,8.430460435433946e-81,1.5532929840935698e-73,1.318839856986435e-33,4.0827042055620776e-55,2.5016474137838242e-43,2.451785620474892e-71,5.433738617812565e-46,4.7101105879380065e-63,1.4136345654385547e-53,1.163369650234629e-80,1.1089674221386461e-44,5.900767691076368e-39,1.245153986275281e-50,2.134908861241269e-59,3.388731906215215e-49,1.7853948282962023e-58,7.292229447584215e-65,4.846571042160371e-46,1.8831895983644027e-72,3.863521475197146e-74,8.719488769325113e-31,5.330901624633893e-48,1.1971056933117624e-37,3.7568657505366415e-73,6.314743656769774e-47,1.616948066896246e-86
5.837025147077204e-18,0.517620554047565,2.2195915216582343e-26,2.8099216231274525e-29,6.826763196883172e-37,1.0451898288800368e-37,0.0,0.0,3.170730067113241e-20,5.699915923496495e-35,2.0781122271883173e-45,5.211954762601557e-43,3.1892954955779064e-44,1.784385695900212e-62,1.0232178259593289e-43,1.5688078215015498e-34,5.780852936231129e-24,2.9633313845255716e-34,1.7330082032848383e-61,1.308874871748808e-60,4.315531909047722e-35,1.8902170537665843e-53,3.0629846634866195e-25,1.988202728800097e-52,1.734501785124797e-39,9.541326419981424e-53,1.4086445136281783e-33,3.343374749674156e-43,2.0049075392929755e-57,3.448010774897806e-59,4.8956047007007845e-52,1.1841331699937557e-58,1.0301373467589936e-44,1.3189917632533319e-57,3.76,0.0,0.583200528946587,0.9999999999990471,3.6136446543675465e-46,1.5971855114557082e-21,6.020339566330142e-16,5.876147241594861e-16,1.4419232473528153e-17,1.7288606900643858e-33,9.52896307762226e-13,2.498420999865483e-38,1.078752085480824e-40,2.0981395720107527e-41,1.925662444105961e-49,2.9629557080760975e-34,2.932054320447874e-34,1.8635774976861944e-34,8.643775116740692e-35,3.815428475358651e-40,7.880521571819973e-42,2.8878896550493923e-27,3.3409795933677873e-37,1.1207332438999434e-50,4.5241448601539636e-49,7.777108891975459e-44,2.3319492106773859e-60,1.0206982240857327e-41,7.614270468141202e-50,3.0629846650567907e-25,1.5565498950879248e-56,6.346984592911504e-37,5.780852935911975e-24,8.290248921307228e-54,4.534826380557381e-21,4.742899430113698e-31,1.7446553115316016e-30,2.7172496485387084e-20,1.4384137857089947e-42,1.4882132154283687e-31,2.887891058410349e-27,9.531859161075363e-48,3.550721153414537e-67,1.985354628040613e-52,3.5548954809901494e-65,5.714267743812591e-63,1.5971855114560268e-21,6.2139107019987564e-37,6.612447642309875e-75,2.7000484966105666e-79,2.4872925657664213e-72,5.2787964237446194e-33,3.2686458219675555e-54,1.001310917613462e-42,3.672388218077275e-70,2.1749115196711022e-45,3.8421456193812167e-62,1.1317672026937082e-52,3.7259583659670313e-79,4.4387597411912354e-44,2.3618448599010114e-38,9.968802959415375e-50,1.709225200147656e-58,1.3563758915272055e-48,1.4294203317560626e-57,5.842412623798618e-64,3.880203756365129e-45,3.0166098729020777e-71,6.188828256707421e-73,1.7446553115376962e-30,2.1337499647839345e-47,4.791542518386124e-37,6.017980517557357e-72,2.5275431134886996e-46,2.595727021674791e-85
1.1676584825264731e-17,0.5176205540475651,4.440157938300402e-26,5.621063374519289e-29,2.731594702155162e-36,4.182129757881741e-37,0.0,0.0,6.34283691679308e-20,2.280708817854094e-34,1.663121361816898e-44,2.095129727594511e-42,2.5524056860099666e-43,1.428050866817184e-61,4.094204104594631e-43,6.277274747506769e-34,1.1564216013323425e-23,1.1857185597119436e-33,1.387024514402873e-60,1.0474976911632902e-59,1.7267748877728358e-34,1.5127481185303207e-52,6.127299321517056e-25,1.5911664384408324e-51,6.940266433711935e-39,7.636978885406964e-52,5.6364128932897353e-33,1.3398430414300992e-42,1.6047386309114977e-56,2.7598061475418195e-58,3.917971634436464e-51,9.516241647356226e-58,8.244229564000727e-44,1.344033598367001e-56,3.76,0.0,0.5832005289465865,0.9999999999980937,2.892013992455073e-45,3.1950645467982843e-21,1.2043293261868411e-15,1.1754846002076957e-15,2.884472597914537e-17,6.91769469767217e-33,1.9062063580934963e-12,9.996938379754982e-38,4.31641348821556e-40,8.395291143854545e-41,1.5411151815377935e-48,1.1855682400661868e-33,1.17320363700519e-33,7.45673740508177e-34,3.4586359470721293e-34,1.5267182750587184e-39,3.1532351142317887e-41,5.777033289759772e-27,1.3368270201217185e-36,8.960940947737705e-50,3.6206908232442095e-48,5.418013837745695e-43,3.733260295479326e-59,4.085263539008565e-41,3.0468428134105405e-49,6.127299327799786e-25,1.245713057328971e-55,2.5396205702740548e-36,1.1564216012046398e-23,6.636448929464679e-53,9.071621856193986e-21,1.897777563271334e-30,3.490068180734931e-30,5.435679170890216e-20,5.755528786517685e-42,5.9547913487706685e-31,5.777038905031557e-27,7.628384248264047e-47,5.683466236628932e-66,1.5888870921891404e-51,5.6901478842854886e-64,9.146600845835037e-62,3.195064546799559e-21,2.4863736802260086e-36,2.1168854240967294e-73,8.6438390251339e-78,3.981287943301536e-71,2.112206164525249e-32,2.61591006349018e-53,4.0065479700821604e-42,5.675216542186687e-69,8.702479027281564e-45,3.187710025781114e-61,9.057577293257436e-52,1.1928150192971813e-77,1.776082071809216e-43,9.450455877234036e-38,7.978072090127493e-49,1.3678996208185678e-57,5.427270327677272e-48,1.1440007809023514e-56,4.682420402343876e-63,3.10534227815896e-44,4.829382848287655e-70,9.90788406653234e-72,3.4900681807593204e-30,8.53777953226087e-47,1.91724113280222e-36,9.634368750090825e-71,1.0113464579988932e-45,4.173506964563405e-84
2.3355704181639788e-17,0.5176205540475651,8.881324115720636e-26,1.12433469213028e-28,1.0928159087058085e-35,1.6731314439137585e-36,0.0,0.0,1.26870506163922e-19,9.1243203800072e-34,1.3307497746749674e-43,8.459247275376538e-42,2.0423123445329033e-42,1.1426576624799116e-60,1.6379482386531326e-42,2.5113186463321268e-33,2.3130942169419472e-23,4.743646445336812e-33,1.1099763850964448e-59,8.381573044068264e-59,6.908223960102666e-34,1.2104283341003958e-51,1.225592862815894e-24,1.2731749045721308e-50,2.776558496504758e-38,6.112364757365173e-51,2.2549321739442392e-32,5.3767084735788954e-42,1.2841160241087404e-55,2.2084041066154993e-57,3.134972583890479e-50,7.676339952094544e-57,6.5966362254884846e-43,1.5370216441825597e-55,3.76,0.0,0.5832005289465853,0.9999999999961872,2.314050605733716e-44,6.390822617483435e-21,2.408920065294492e-15,2.351224352402578e-15,5.769571289191415e-17,2.7675283259594094e-32,3.812826397295128e-12,3.999426342429392e-37,1.7268464685584275e-39,3.358663048025685e-40,1.2331262595016065e-47,4.7430450678165895e-33,4.693578420856197e-33,2.98318050939989e-33,1.3836795888982698e-33,6.108266523197203e-39,1.261499372059535e-40,1.1555320592410763e-26,5.348178570203544e-36,7.166782301579648e-49,2.8971026963323165e-47,4.0127844604066334e-42,5.97493015252095e-58,1.6352844779334776e-40,1.219049799651386e-48,1.225592865329395e-24,9.96759726596557e-55,1.0160135983348636e-35,2.313094216431053e-23,5.312936324409956e-52,1.814521280692895e-20,7.592346011348521e-30,6.980893919150005e-30,1.087253821525751e-19,2.3025863105060013e-41,2.3823042918944792e-30,1.1555343057154292e-26,6.103866405395133e-46,9.095396340359369e-65,1.271351081147643e-50,9.106089167823789e-63,1.463758007383091e-60,6.3908226174885354e-21,9.947113750816245e-36,6.775477230464621e-72,2.766618053845087e-76,6.371356894118283e-70,8.450200043768761e-32,2.0931254953474312e-52,1.6028801041802983e-41,8.919772094608676e-68,3.481558278436605e-44,2.7307574797885775e-60,7.247437997492827e-51,3.81782155968522e-76,7.10548480324249e-43,3.780797721409772e-37,6.383669819979198e-48,1.094527516061595e-56,2.1712615338136436e-47,9.154225354802782e-56,3.7573932651141826e-62,2.484745632484315e-43,7.729258935557919e-69,1.5857222992205876e-70,6.980893919247574e-30,3.415668027834385e-46,7.670212948715051e-36,1.5419471406300216e-69,4.04604426017418e-45,6.73693977974411e-83
4.6713942894389904e-17,0.5176205540475654,1.776378984710467e-25,2.2487914190870457e-28,4.3716206584716976e-35,6.693128203967811e-36,0.0,0.0,2.5375478016548167e-19,3.6500251949922393e-33,1.064700903352238e-42,3.4458706714607814e-41,1.6340050057598203e-41,9.14212924669797e-60,6.55232617574164e-42,1.0046092112676192e-32,4.626439448925735e-23,1.897613098199461e-32,8.88299103056938e-59,6.705895108603608e-58,2.7635144822973168e-33,9.684346127478535e-51,2.4513187203766744e-24,1.0186366355222392e-49,1.110713789648883e-37,4.89294739611762e-50,9.020462754078879e-32,2.164030584007648e-41,1.0274228832339344e-54,1.7669470536293358e-56,2.508216202444137e-49,6.240131751636601e-56,5.2778100487150553e-42,1.968349087751194e-54,3.76,0.0,0.5832005289465828,0.9999999999923739,1.8514162845502842e-43,1.2782338758853737e-20,4.818101543509785e-15,4.702703857186195e-15,1.1539768632358912e-16,1.1071014223755456e-31,7.62606622985477e-12,1.5999007617481763e-36,6.907948092649424e-39,1.3435744982587374e-39,9.865946212989947e-47,1.8973725267694842e-32,1.8775841108872164e-32,1.1933693164211194e-32,5.535168791137527e-33,2.443824917261031e-38,5.046408170379789e-40,2.3111895330633672e-26,2.1394455385666072e-35,5.732638801295708e-48,2.317902109503262e-46,3.081545405726591e-41,9.561259016250644e-57,6.548975241650041e-40,4.8775103418361747e-48,2.4513187304314968e-24,7.974834757048496e-54,4.0643851577345e-35,4.626439446881992e-23,4.255183252566746e-51,3.6292394706245894e-20,3.037185573629977e-29,1.396254539601381e-29,2.174625630264922e-19,9.211094997450757e-41,9.529992725539845e-30,2.311198519692077e-26,4.8835567627583153e-45,1.455411457860567e-63,1.0171774380521973e-49,1.4571224893634883e-61,2.3422543376471185e-59,1.2782338758874137e-20,3.979169329731053e-35,2.1683837625604927e-70,8.854121156320273e-75,1.019520807969132e-68,3.380355113998621e-31,1.6746593867100718e-51,6.412042438669246e-41,1.4143143387809904e-66,1.3927366506231509e-43,2.4728288375449058e-59,5.798500922211596e-50,1.2218330316285789e-74,2.8424252414599724e-42,1.5124421677031576e-36,5.10742076667649e-47,8.757051346439553e-56,8.685752991812477e-47,7.324845079781226e-55,3.0233944913716266e-61,1.9879852500023303e-42,1.236861169768872e-67,2.537524383305399e-69,1.3962545396404118e-29,1.3663786229331059e-45,3.068334871800859e-35,2.467473996441964e-68,1.6185493264221974e-44,1.0964336617284501e-81
9.343042031989013e-17,0.5176205540475658,3.552925481604681e-25,4.497704943401821e-28,1.7487204247525596e-34,2.6774064175302595e-35,0.0,0.0,5.075233282069106e-19,1.460069488804459e-32,8.518011562470088e-42,1.427923553484415e-40,1.3072660524098208e-40,7.3140505595000895e-59,2.6210371099401233e-41,4.0186003359365355e-32,9.253129915951635e-23,7.590761986081139e-32,7.110469247080138e-58,5.364970768916894e-57,1.1054507745224572e-32,7.7478447024591825e-50,4.90277042042785e-24,8.149479952388816e-49,4.4430359471743964e-37,3.918688772278033e-49,3.608331896734297e-31,8.76185610145794e-41,8.219903358482632e-54,1.4136472606543535e-55,2.0066682201464645e-48,5.14968300225678e-55,4.2224484531372203e-41,2.7565941468100066e-53,3.76,0.0,0.583200528946578,0.9999999999847474,1.481203377746194e-42,2.5565371041594334e-20,9.636464499940329e-15,9.40566286832884e-15,2.3080163161148863e-16,4.428585849482716e-31,1.525254491159971e-11,6.399863645008949e-36,2.763291710216062e-38,5.3745161842399e-39,7.893130772923863e-46,7.589799654451625e-32,7.51064159629054e-32,4.773671468096527e-32,2.214157593433552e-32,9.778253172985597e-38,2.0186454076347028e-39,4.6225045338763193e-26,8.558130388779541e-35,4.585798427619883e-47,1.8544095354141332e-45,2.413757069587777e-40,1.5299109871662645e-55,2.625540900282108e-39,1.9518149813261973e-47,4.902770460648778e-24,6.38017018423047e-53,1.6258202186402363e-34,9.253129907776329e-23,3.4113975320286524e-50,7.258675849626785e-20,1.2149236648993266e-28,2.792584834987605e-29,4.349369247206117e-19,3.684588043601572e-40,3.8121522056990606e-29,4.6225404818535484e-26,3.907030853408235e-44,2.32877676191682e-62,8.137805815334699e-49,2.3315145677444468e-60,3.747800165646741e-58,2.556537104167594e-20,1.5917325003684995e-34,6.939197729148076e-69,2.833469690304736e-73,1.631316252882956e-67,1.3521970666704428e-30,1.339791101938603e-50,2.5649215055677604e-40,2.252623508241664e-65,5.571173270439727e-43,2.439131482469389e-58,4.639020959623998e-49,3.9100736408264834e-73,1.1370163626550357e-41,6.050014808023159e-36,4.0861305875662836e-46,7.005973344501579e-55,3.4744425736585255e-46,5.861385322685562e-54,2.4463428627320704e-60,1.590463701431838e-41,1.979121676681698e-66,4.0603338900483184e-68,2.7925848351437337e-29,5.4657386104069846e-45,1.2273838817867046e-34,3.948245275638167e-67,6.474459978467766e-44,1.813198933110083e-80
1.8686337517089057e-16,0.5176205540475668,7.106231877862574e-25,8.995532273644324e-28,6.995032057076893e-34,1.0710213117099788e-34,0.0,0.0,1.015060424443006e-18,5.840396779703221e-32,6.814570955926828e-41,6.107973438830389e-40,1.0458376496061412e-39,5.8513792599323564e-58,1.048436165580739e-40,1.6074728167895865e-31,1.8506510862236718e-22,3.0363671479139203e-31,5.694493049719661e-57,4.292078489214943e-56,4.421893065704231e-32,6.198422884426466e-49,9.805673760248665e-24,6.519738713472853e-48,1.7772505372675582e-36,3.14165713679066e-48,1.4433621008087735e-30,3.5891206843539915e-40,6.576130818287758e-53,1.130953824643424e-54,1.6053726787643908e-47,4.3715033045532114e-54,3.3780388921248076e-40,4.096316698724781e-52,3.76,0.0,0.5832005289465684,0.9999999999694945,1.1849908851747625e-41,5.113143560707551e-20,1.927319041280126e-14,1.8811580896915772e-14,4.616095158854863e-16,1.7714703480955298e-30,3.050549834159319e-11,2.559997689887113e-35,1.1053391994937812e-37,2.1498498129729217e-38,6.314653067720882e-45,3.035982202028502e-31,3.004317395569461e-31,1.9095074045515898e-31,8.856810424193676e-32,3.913425470410983e-37,8.07474591346965e-39,9.245134748175705e-26,3.42332180456941e-34,3.66851729570675e-46,1.4835625478121623e-44,1.9104125385190077e-39,2.447944705270788e-54,1.054913188205327e-38,7.813270522273993e-47,9.805673921135647e-24,5.104256437577827e-52,6.503413190505001e-34,1.8506510829534824e-22,2.740525989737244e-49,1.4517548604186397e-19,4.859793531204619e-28,5.585245425813906e-29,8.698856478939901e-19,1.4738652974568598e-39,1.5248919046227494e-28,9.245278543007376e-26,3.1256988266585407e-43,3.726137524649348e-61,6.510399177158308e-48,3.7305181771230065e-59,5.996634817652972e-57,5.1131435607401925e-20,6.367059543044963e-34,2.220602413368618e-67,9.067344276017136e-72,2.6101723460958195e-66,5.4088983092926415e-30,1.0718583080597579e-49,1.0259896062142666e-39,3.595977946042045e-64,2.2285146276759652e-42,2.688579375978435e-57,3.7113048594431054e-48,1.2512566513890864e-71,4.5481579875388225e-41,2.420055127661383e-35,3.2689820611556717e-45,5.604911205947202e-54,1.3898053058240819e-45,4.691189285139598e-53,2.0011416894754095e-59,1.2724011621904648e-40,3.1667097347597026e-65,6.49676976577505e-67,5.585245426438434e-29,2.1863412984149249e-44,4.909635337659198e-34,6.317421957696561e-66,2.5898360618361597e-43,3.089319487752038e-79
3.7372928487289147e-16,0.5176205540475687,1.421369828025492e-24,1.799118806064493e-27,2.798047720941724e-33,4.284424473594089e-34,0.0,0.0,2.030134617528149e-18,2.3361824775938455e-31,5.4517213957785745e-40,2.7601500751799955e-39,8.366800235201849e-39,4.6811588436474456e-57,4.193787252282183e-40,6.4299565018469285e-31,3.701327280374002e-22,1.2145596769517334e-30,4.565220828014539e-56,3.4337035392244026e-55,1.7687752222093528e-31,4.958797154654278e-48,1.9611480198764145e-23,5.215852872461513e-47,7.109074466816153e-36,2.523966196731331e-47,5.773506948561872e-30,1.5031091115164913e-39,5.260987921470271e-52,9.047777350647977e-54,1.28431338163906e-46,3.899866755558617e-53,2.7024631048666427e-39,6.302710484361184e-51,3.76,0.0,0.5832005289465491,0.9999999999389886,9.480040489760871e-41,1.0226356473803776e-19,3.8546642238522485e-14,3.762341697929619e-14,9.232252592262774e-16,7.085953214946462e-30,6.101138946760267e-11,1.02400961150669e-34,4.421401992195627e-37,8.599483533284537e-38,5.051780113717685e-44,1.2144056927095893e-30,1.2017388900807589e-30,7.6381070626356645e-31,3.54276009472579e-31,1.5670218276923625e-36,3.229931223101696e-38,1.84903960274684e-25,1.3693426524953395e-33,2.93477103134376e-45,1.186863653295826e-43,1.5200922815417043e-38,3.916779840245856e-53,4.257099743824879e-38,3.1300214525547312e-46,1.961148084231861e-23,4.0834522036200664e-51,2.6013917416229373e-33,3.701327267293111e-22,2.2105961216776987e-48,2.9035294099526498e-19,1.943937186141311e-27,1.1170566607681923e-28,1.739783093381306e-18,5.895521914858379e-39,6.09962965328317e-28,1.849097121262403e-25,2.5005886627680885e-42,5.961895674392391e-60,5.208381146743691e-47,5.968904973055592e-58,9.594739267998268e-56,1.0226356473934346e-19,2.5468497276129736e-33,7.106022284450489e-66,2.9015886407458085e-70,4.1763287359564154e-65,2.1635813312430114e-29,8.574967992692781e-49,4.1040012139673836e-39,5.747003045906442e-63,8.91414903134814e-42,3.3304560942981027e-56,2.969079125761994e-47,4.004073046471852e-70,1.8192817050674313e-40,9.68031872949428e-35,2.615216684724992e-44,4.483981369372262e-53,5.559277780285784e-45,3.75614755056904e-52,1.6713666672226137e-58,1.0179330097980939e-39,5.066827631060663e-64,1.0395018912762908e-65,1.1170566610180057e-28,8.74546514075219e-44,1.963874051425135e-33,1.0108058756496789e-64,1.035944466882566e-42,5.544922557872613e-78
7.474611042768933e-16,0.5176205540475723,2.843204552453549e-24,3.59825041412188e-27,1.1192299290196161e-32,1.7140150244031067e-33,0.0,0.0,4.0602830061502405e-18,9.34477744684362e-31,4.3614028856792006e-39,1.357619144708481e-38,6.693479493869854e-38,3.744949105389971e-56,1.6775233760387894e-39,2.571995543155862e-30,7.402679688247915e-22,4.8582671193259245e-30,3.6675141394420026e-55,2.746979126910601e-54,7.075136898809881e-31,3.967061258475741e-47,3.922309211129057e-23,4.172707059179047e-46,2.843644250585312e-35,2.036162013985795e-46,2.3094143770015108e-29,6.552039590348996e-39,4.2088236649168674e-51,7.238284881292993e-53,1.0274567965872116e-45,3.764097133498061e-52,2.161983182673785e-38,9.883215783415703e-50,3.76,0.0,0.5832005289465105,0.9999999998779769,7.584078835373242e-40,2.0452782299996196e-19,7.709354588996237e-14,7.524708924488326e-14,1.8464566450790528e-15,2.8343954948099075e-29,1.220231087837767e-10,4.096060229881731e-34,1.768569966165792e-36,3.439808351321223e-37,4.041444401334995e-43,4.857651144651461e-30,4.806977666807295e-30,3.0552581612986986e-30,1.4171111546405796e-30,6.281204982039217e-36,1.291979061485115e-37,3.698092198882949e-25,5.477398477297042e-33,2.3478089433028333e-44,9.494958039985279e-43,1.2127782740378578e-37,6.266897830259956e-52,1.7327719609603209e-37,1.2557601289552092e-45,3.922309468552146e-23,3.266778883382493e-50,1.0405619913541817e-32,7.402679635924086e-22,1.7975264572188967e-47,5.807078503509024e-19,7.775788285356079e-27,2.2341208972279597e-28,3.479577980918178e-18,2.358221362573642e-38,2.4398642599698342e-27,3.698322274097709e-25,2.000482680425816e-41,9.539093169244125e-59,4.16672963034367e-46,9.550308648260103e-57,1.5351681398503143e-54,2.045278230051847e-19,1.0187450746273982e-32,2.2739422188911453e-64,9.285144363856093e-69,6.682168069829832e-64,8.654369330682861e-29,6.86001471902463e-48,1.6416096680576916e-38,9.1900012103704e-62,3.565677621432711e-41,4.551694577687125e-55,2.3752773976498624e-46,1.281310902932011e-68,7.277163860565786e-40,3.872146982909524e-34,2.092185760495057e-43,3.587205084311308e-52,2.2237224265743303e-44,3.00997842184203e-51,1.4497967379090123e-57,8.143512390353056e-39,8.106997892315933e-63,1.663217639819982e-64,2.23412089822722e-28,3.4982126360253238e-43,7.855535671250573e-33,1.617304093390958e-63,4.143794975640852e-42,1.0798149618095811e-76
1.494924743084897e-15,0.5176205540475798,5.688239777099709e-24,7.196515433273936e-27,4.4769722853523466e-32,6.857969684179587e-33,0.0,0.0,8.12057979320165e-18,3.737920489917519e-30,3.4891324825504105e-38,7.458980063247632e-38,5.354798821595772e-37,2.995967866199339e-55,6.710110111213776e-39,1.0288007220885176e-29,1.4805384582288754e-21,1.9433147507105113e-29,2.9585253733460753e-54,2.197589813812786e-53,2.8300619759000558e-30,3.1736584139128334e-46,7.844631207832566e-23,3.3381755524542214e-45,1.137460593208569e-34,1.6560978082471957e-45,9.23767981088507e-29,3.052481571791449e-38,3.367072296281468e-50,5.7906599837301465e-52,8.21967867043084e-45,4.04197988994142e-51,1.7295914692333502e-37,1.5652245671889366e-48,3.76,0.0,0.5832005289464335,0.9999999997559537,6.067283373654909e-39,4.090563395238089e-19,1.54187353192832e-13,1.5049443417936228e-13,3.692919013469468e-15,1.1337609151001065e-28,2.4404629567326436e-10,1.638429018858553e-33,7.07429924649027e-36,1.3759247934629338e-36,3.233159239471862e-42,1.9430683325556154e-29,1.9227940821684883e-29,1.2221062096068374e-29,5.668458305763209e-30,2.5229570390264116e-35,5.167929395906058e-37,7.396198752265454e-25,2.1909649690795874e-32,1.878258786997674e-43,7.595976922426781e-42,9.689037468508505e-37,1.0027061980548576e-50,7.170493254511905e-37,5.053014805141437e-45,7.844632237527481e-23,2.6134272332231124e-49,4.162258567628406e-32,1.4805384372992909e-21,1.4844880666764776e-46,1.1614176668575188e-18,3.1103232169549097e-26,4.468249370492155e-28,6.959167742240873e-18,9.432914256158204e-38,9.759481770390907e-27,7.397119055323207e-25,1.6003906997300235e-40,1.52625958048527e-57,3.3333935747303774e-45,1.528054232385016e-55,2.4562768200359456e-53,4.090563395447e-19,4.0749906775382707e-32,7.276638971140076e-63,2.9712553710036e-67,1.0691501645559787e-62,3.4617565258053016e-28,5.48802744652272e-47,6.566462034101512e-38,1.4699985417417982e-60,1.4262745741298167e-40,6.661075797605513e-54,1.900227559615883e-45,4.100202108950085e-67,2.9108729683240563e-39,1.5488625691984852e-33,1.673753570797847e-42,2.8697705059257725e-51,8.894912359361893e-44,2.416057964359041e-50,1.340153784373245e-56,6.514829223474799e-38,1.2971255694072013e-61,2.661158732638492e-63,4.468249374489205e-28,1.3992956425278231e-42,3.142221867747519e-32,2.587698310619738e-62,1.6575190308717537e-41,2.3441132050479386e-75
