Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088)
1.5806565079223726e-18,0.5363730332964278,2.760555880708983e-26,7.120765962513807e-29,2.8765682036374603e-38,3.8990967277484135e-38,0.0,0.0,2.039750621780715e-20,1.3970080298527312e-35,2.57234317613031e-46,2.9893615537875146e-46,1.041086318791596e-51,6.967900554753319e-68,2.469988663434455e-45,7.281896418356374e-35,7.656062749480005e-24,1.2234607097742062e-34,1.5785461500757786e-61,1.5498928559314768e-60,3.7431652667418863e-35,1.0820852576619716e-53,5.412291310570516e-25,3.8346069988365096e-53,1.0407582144547553e-39,5.6275258771960285e-53,1.0637622230933203e-52,1.1998474405235895e-58,7.942194699397902e-58,1.9340752240587305e-59,1.0790146576318245e-52,9.359475409762868e-73,2.0167417375980357e-64,7.509607934917949e-74,3.76,0.0,0.5275889162202198,0.9999999999996013,4.2469212745149234e-47,4.638734774038062e-37,5.117779054062648e-16,4.975090656235828e-16,1.4268839782682208e-17,1.0945759684504417e-33,3.9871745565262024e-13,1.9610162760288445e-38,1.3326317389194533e-40,9.43465533466536e-51,1.9197450680678874e-59,1.2232813317256383e-34,1.2050137776160125e-34,1.2021758882359746e-34,5.848210686648402e-35,3.481995452939403e-40,2.3876818785311325e-45,3.820201769811418e-36,2.458698735807625e-37,1.3526363793540838e-51,5.271865595034032e-50,7.126250821404425e-45,3.355571464285202e-61,1.113808355571879e-41,2.303218100466896e-58,5.412291311299336e-25,1.8800965373014481e-37,1.8903595245732605e-59,2.2200069399537053e-54,7.656062749480612e-24,3.1017684485512376e-21,8.384617190316614e-32,1.2071039189268547e-42,1.7295765374627376e-20,1.950044163108216e-32,2.8782934371852684e-53,2.0909485003971028e-66,1.9417819519401494e-48,7.963069794347525e-68
3.1626863055996734e-18,0.5363730332964279,5.523514613329261e-26,1.424771852196282e-28,1.1513772126767765e-37,1.5606559097138713e-37,0.0,0.0,4.081273398761044e-20,5.591672827421249e-35,2.0594386352586073e-45,2.393306998257562e-45,8.335020827239534e-51,5.578557223493665e-67,9.886391626735541e-45,2.9146562836642827e-34,1.5318777160774017e-23,4.897031286370362e-34,1.2638117347856886e-60,1.2408566859382016e-59,1.4982416037316522e-34,8.663261602809886e-53,1.0829284871039218e-24,3.0700172042382213e-52,4.165745151932038e-39,4.5054501212081904e-52,8.518724562363293e-52,9.608511616530415e-58,6.360197162849564e-57,1.5488287832727143e-58,8.638678131759661e-52,1.4987382462405273e-71,3.230279755613364e-63,1.2028423658541248e-72,3.76,0.0,0.5275889162202192,0.9999999999992023,3.40011933293917e-46,1.856702798785903e-36,1.0240004484366873e-15,9.954503719748683e-16,2.8550076461819e-17,4.381156419466857e-33,7.97781318595058e-13,7.849175667995097e-38,5.333999905261712e-40,7.553461570648218e-50,3.074093625617191e-58,4.8963133066981886e-34,4.823195456284493e-34,4.811836512140831e-34,2.3408083616031144e-34,1.3937140343452072e-39,9.556950221413422e-45,1.529076281240788e-35,9.84120249715519e-37,1.0829315834132593e-50,4.220697992815424e-49,5.705333711915084e-44,5.375162425362165e-60,4.458327937946953e-41,1.843975009228341e-57,1.0829284873956398e-24,7.52528582213905e-37,1.5135786937527865e-58,1.7774267974413752e-53,1.5318777160776447e-23,6.206231743672479e-21,3.3560319704125863e-31,4.831561486687077e-42,3.460655747833425e-20,7.80525861396911e-32,2.3043848753685195e-52,3.3482419067333736e-65,1.554606247642893e-47,1.2751286786398607e-66
6.326745900954274e-18,0.5363730332964282,1.1049445446672971e-25,2.8501623659400396e-28,4.607010796998715e-37,6.244665167594597e-37,0.0,0.0,8.164318952755541e-20,2.237397480093805e-34,1.6481768129773953e-44,1.9153731262008582e-44,6.670549887019715e-50,4.464541212782048e-66,3.955844410252508e-44,1.1662421645050891e-33,3.064420598335798e-23,1.959450395732683e-33,1.0114574808669e-59,9.930624704042452e-59,5.994917965096705e-34,6.933242224143792e-52,2.1663271987601775e-24,2.4569468042141577e-51,1.666840674149786e-38,3.6057324571953284e-51,6.81843204744811e-51,7.690705115271874e-57,5.090735550820456e-56,1.239690774867703e-57,6.913567975490633e-51,2.3989594466037918e-70,5.171243585191013e-62,1.9255924579186984e-71,3.76,0.0,0.5275889162202182,0.9999999999984042,2.721128837436168e-45,7.429229662534207e-36,2.0484455344975307e-15,1.9913329847086333e-15,5.711254978889716e-17,1.753033238530213e-32,1.5959090375305944e-12,3.1406926760555403e-37,2.1342947566041445e-39,6.045065129740447e-49,4.9205519824299906e-57,1.9591631103384564e-33,1.9299064242405883e-33,1.9253613743182357e-33,9.366282484526546e-34,5.576738907639877e-39,3.8240251220276524e-44,6.118296839074372e-35,3.9377628749265325e-36,8.66674422324367e-50,3.377841145436459e-48,4.566000919651763e-43,8.605261573549004e-59,1.784065427119573e-40,1.4757405464821724e-56,2.1663271999274294e-24,3.011094542687921e-36,1.2113796176251082e-57,1.4225958955858546e-52,3.064420598336771e-23,1.241515833379377e-20,1.3428499315599813e-30,1.933253940607264e-41,6.922814168521575e-20,3.1231201274282416e-31,1.8442082498832473e-51,5.359367583047731e-64,1.2441574739450956e-46,2.0410363083136683e-65
1.2654865091663476e-17,0.5363730332964282,2.2101360585773003e-25,5.700943400843391e-28,1.8431060760310946e-36,2.4982796405664312e-36,0.0,0.0,1.633041006087988e-19,8.95104682620455e-34,1.3187918649879857e-43,1.532589757536219e-43,5.337453466969252e-49,3.5723112846306883e-65,1.5825953511505463e-43,4.66572806512866e-33,6.129506362850967e-23,7.839077606985535e-33,8.093580595033222e-59,7.946008571937972e-58,2.3983575517390826e-33,5.547647180958549e-51,4.333124620322747e-24,1.9659307393691867e-50,6.668448077608927e-38,2.8851350354910344e-50,5.456126934496156e-50,6.1541245339826485e-56,4.073619820723264e-55,9.920037805213436e-57,5.53190479219883e-50,3.8391179747719826e-69,8.276227167871876e-61,3.0817839094045114e-70,3.76,0.0,0.5275889162202162,0.9999999999968079,2.1773165132126788e-44,2.9721756273961295e-35,4.09733570661921e-15,3.983098210300937e-15,1.1423749631827174e-16,7.013274450352678e-32,3.1921644476043102e-12,1.2564815851527337e-36,8.538568866408123e-39,4.836970602383457e-48,7.874485218794848e-56,7.837928278306219e-33,7.720882307945739e-33,7.702699207155892e-33,3.747122884718479e-33,2.2311126061885307e-38,1.5298592008409442e-43,2.447717135210912e-34,1.5753615617519298e-35,6.934712649400795e-49,2.702786120358598e-47,3.653494443270558e-42,1.3772421024368583e-57,7.13865184474247e-40,1.1808168415587928e-55,4.333124624992515e-24,1.2046338877459443e-35,9.693104033925123e-57,1.1384757113947349e-51,6.129506362854861e-23,2.4833011513551593e-20,5.3722741375004444e-30,7.73427466904079e-41,1.3847131009684972e-19,1.2494514162007448e-30,1.4756467995901675e-50,8.57673299346274e-63,9.955150089847742e-46,3.266322594102735e-64
2.5311103473081883e-17,0.5363730332964287,4.420540475362348e-25,1.1402505500313567e-27,7.37303846326875e-36,9.993987446141736e-36,0.0,0.0,3.2662592277669945e-19,3.580710132449936e-33,1.0551336672403902e-42,1.2261886144663864e-42,4.270368320962422e-48,2.858120375851195e-64,6.330896602975237e-43,1.8664431157796957e-32,1.225967789187481e-22,3.135886329738459e-32,6.476093717093506e-58,6.357410445031695e-57,9.594210994474327e-33,4.438539150127278e-50,8.666719456448123e-24,1.5728939256966789e-49,2.6675963224322902e-37,2.3083276928624486e-49,4.365454134033512e-49,4.9239266519355436e-55,3.259308458973739e-54,7.937035009287529e-56,4.425944042299614e-49,6.143215326667702e-68,1.324375371320181e-59,4.931523133395009e-69,3.76,0.0,0.5275889162202121,0.9999999999936153,1.7420186159290642e-43,1.1889670103248956e-34,8.195116050862534e-15,7.966628661984641e-15,2.284873888778939e-16,2.805538089369471e-31,6.384675156562317e-12,5.0263354298378775e-36,3.41570557678877e-38,3.8699438454319445e-47,1.2600457834785123e-54,3.1354265608235455e-32,3.0886042221016256e-32,3.081330436604157e-32,1.4989711378873755e-32,8.925608061608776e-38,6.11993602192696e-43,9.79166539685321e-34,6.301959107462565e-35,5.548297671432073e-48,2.1624341900263023e-46,2.923073034115123e-41,2.2039075660796485e-56,2.8566759552441455e-39,9.447434699079765e-55,8.666719475128713e-24,4.818927720067651e-35,7.7553101151249085e-56,9.111596414358905e-51,1.2259677891890388e-22,4.9668717871128174e-20,2.1490845496456331e-29,3.0939616952216395e-40,2.7695764691160146e-19,4.99821242338715e-30,1.1806295314841084e-49,1.3724168851319166e-61,7.964876257670279e-45,5.226647808357511e-63
5.0623580235918696e-17,0.5363730332964295,8.841434864792592e-25,2.2805629817908814e-27,2.949346702970781e-35,3.997802104144222e-35,0.0,0.0,6.532695671341561e-19,1.4323423354893264e-32,8.441470039626913e-42,9.809980868290463e-42,3.4164570142032124e-47,2.2866048351728393e-63,2.5324616746009645e-42,7.46607623331075e-32,2.4520020949896506e-22,1.2544056422693294e-31,5.182104085083858e-57,5.086169803149176e-56,3.8378405612656995e-32,3.55099989074847e-49,1.7333909100699815e-23,1.2583748771880052e-48,1.0670819485782798e-36,1.8467500457083795e-48,3.492584355873345e-48,3.9393965817810807e-54,2.607611818206312e-53,6.3500299379197536e-55,3.5409233245211973e-48,9.829646449838004e-67,2.119143838169188e-58,7.890972159630658e-68,3.76,0.0,0.5275889162202039,0.9999999999872303,1.3936810750375478e-42,4.756061566918598e-34,1.639067673934906e-14,1.5933689567348428e-14,4.569871720006305e-16,1.1222608941977086e-30,1.2769696129720665e-11,2.0106160172026422e-35,1.366337872685691e-37,3.0961019093388498e-46,2.0161756787062532e-53,1.254221727198427e-31,1.2354919174769242e-31,1.2325823223019835e-31,5.996128505287145e-32,3.5707335562782685e-37,2.4480749593788613e-42,3.916825535698579e-33,2.5208862190242454e-34,4.438850108873052e-47,1.7300294582296654e-45,2.3385693719535728e-40,3.526508125872121e-55,1.1435031660567538e-38,7.558311370684057e-54,1.7333909175425212e-23,1.9276495244884715e-34,6.2045787971815626e-55,7.294304881039571e-50,2.452002094995883e-22,9.93401305785251e-20,8.596687999837112e-29,1.2376350680846491e-39,5.539303205070403e-19,1.999366323295382e-29,9.445484642501098e-49,2.1959787078950078e-60,6.37220347372424e-44,8.363061816961046e-62
1.0124853376159232e-16,0.5363730332964312,1.768356586709349e-24,4.5611878927727e-27,1.179771730397434e-34,1.599188941870767e-34,0.0,0.0,1.3065568559356912e-18,5.729485909375765e-32,6.753336283545679e-41,7.848180990929928e-41,2.7332307637745105e-46,1.8293272661917673e-62,1.0130052689432758e-41,2.986491232379388e-31,4.904070706583596e-22,5.017725200984392e-31,4.147354758195699e-56,4.069032422725322e-55,1.5351674580872292e-31,2.8408673418569343e-48,3.466828827720696e-23,1.0067237966562123e-47,4.2684146333230106e-36,1.477435227564898e-47,2.7941559077836075e-47,3.151626468742984e-53,2.086155476982631e-52,5.0801847272941673e-54,2.8328058949453336e-47,1.5727837929283314e-65,3.390744786156513e-57,1.2625983604930698e-66,3.76,0.0,0.5275889162201874,0.9999999999744603,1.1149713602419795e-41,1.902463332576795e-33,3.278179811632159e-14,3.186781138606152e-14,9.13986730260072e-16,4.489134855143211e-30,2.553973629700694e-11,8.042627958331714e-35,5.465463048227016e-37,2.4769400698098496e-45,3.2259627085113974e-52,5.0169895255623825e-31,4.942067865463415e-31,4.930429547324043e-31,2.3985001753715632e-31,1.4285985286251876e-36,9.792506570984687e-42,1.5667620903029526e-32,1.008375003419591e-33,3.551166381573933e-46,1.3840563848669213e-44,1.8708997917057897e-39,5.642617305640078e-54,4.5803961444028166e-38,6.046800314991891e-53,3.4668288576114636e-23,7.710754972484582e-34,4.963795213315195e-54,5.8430733151294394e-49,4.904070706608524e-22,1.9868295596229407e-19,3.4387451610383806e-28,4.950641235578564e-39,1.1078756675616592e-18,7.997627998575531e-29,7.556567074133474e-48,3.5136552880654776e-59,5.0978837326300354e-43,1.3381239083330282e-60
2.0249844081293957e-16,0.5363730332964345,3.5369196765455564e-24,9.122437904593894e-27,4.719207302428535e-34,6.397105364459304e-34,0.0,0.0,2.6131314338852482e-18,2.2918176777011955e-31,5.402733075441744e-40,6.278635328734404e-40,2.1866110046607376e-45,1.4634791453623228e-61,4.0520622107763297e-41,1.1946086280189593e-30,9.808207929729914e-22,2.0071109344302833e-30,3.320440151771057e-55,3.25526456882226e-54,6.140732302704729e-31,2.2727208442671257e-47,6.933704618223629e-23,8.053885947996311e-47,1.7073832198883363e-35,1.1819623122249435e-46,2.2353600974851984e-46,2.521356210820219e-52,1.6689507909429298e-51,4.0642120933693256e-53,2.266271606063123e-46,2.516487015645691e-64,5.425283521999114e-56,2.020191634902579e-65,3.76,0.0,0.5275889162201547,0.9999999999489202,8.919877309597314e-41,7.609930742586966e-33,6.556404087026463e-14,6.37360550554298e-14,1.8279858148348318e-15,1.7956721657516508e-29,5.10798095154598e-11,3.217084118386738e-34,2.1862077482370076e-36,1.9815751652114815e-44,5.161604608426361e-51,2.0068166611311637e-30,1.976846974670124e-30,1.972191839539197e-30,9.59409810199213e-31,5.716660641346088e-36,3.917048481474135e-41,6.267112114343118e-32,4.0335410475579854e-33,2.840970029153216e-45,1.1072581952582356e-43,1.4967374154070072e-38,9.028349028740372e-53,1.8372094823181587e-37,4.837509975608963e-52,6.933704737787919e-23,3.084333363231348e-33,3.9710888652843035e-53,4.6864997074933096e-48,9.808207929829624e-22,3.973686066057323e-19,1.3755120564463251e-27,1.9802768322226571e-38,2.2157663611258632e-18,3.1990837364917263e-28,6.045325402864476e-47,5.621919944132985e-58,4.078355309625302e-42,2.1410254380025783e-59
4.049982549156341e-16,0.536373033296441,7.074593413720988e-24,1.8244938687718385e-26,1.8877504227763208e-33,2.559082782013246e-33,0.0,0.0,5.226280591170309e-18,9.167317340991536e-31,4.3222119951850084e-39,5.0229637039372595e-39,1.74929989298187e-44,1.1707902060287872e-60,1.620833060492306e-40,4.778458679502569e-30,1.9616482375856236e-21,8.028488065761584e-30,2.6603950572277783e-54,2.6042271042878376e-53,2.456305417318968e-30,1.8181874617474574e-46,1.3867456020035525e-22,6.443146978706434e-46,6.829567601646651e-35,9.45575587624178e-46,1.7883022289748743e-45,2.0171251493319793e-51,1.3351711965565688e-50,3.2513953991362197e-52,1.8130280339513008e-45,4.0264076874318655e-63,8.680527595809108e-55,3.2323340403139975e-64,3.76,0.0,0.5275889162200891,0.99999999989784,7.1359450996656055e-40,3.043987779537265e-32,1.3112852637814258e-13,1.2747254252193463e-13,3.6559838562078636e-15,7.182724853448345e-29,1.0215992748790261e-10,1.2868403598813826e-33,8.744877789048171e-36,1.5852688833602602e-43,8.258615516045663e-50,8.027310965483577e-30,7.907425869386743e-30,7.888807150016792e-30,3.837658603483908e-30,2.2884426131478274e-35,1.5668321729732026e-40,2.5068575968336942e-31,1.613424627351333e-32,2.2727946420154993e-44,8.85811726989121e-43,1.1973967478269254e-37,1.444548179362568e-51,7.389134603385475e-37,3.870050657723022e-51,1.3867456498295104e-22,1.2337396194096508e-32,3.1768918880795353e-52,3.768399052123338e-47,1.961648237625509e-21,7.947399073962099e-19,5.5020762074575395e-27,7.921149166363811e-38,4.4315477460741344e-18,1.2796399985923997e-27,4.836289017581021e-46,8.995129090498079e-57,3.2627034835016447e-41,3.425662353190346e-58
8.09997883121023e-16,0.5363730332964545,1.4152131118075134e-23,3.648994329231073e-26,7.551484099510081e-33,1.0238178134775027e-32,0.0,0.0,1.0452578911284216e-17,3.666936264116684e-30,3.457779674464202e-38,4.01842390171147e-38,1.3994452008638695e-43,9.366348514942758e-60,6.483348187525033e-40,1.9113882230445182e-29,3.923303126744366e-21,3.2114061877572825e-29,2.1347658556767e-53,2.0833878581350207e-52,9.825246678688122e-30,1.4545542806644328e-45,2.773495810688345e-22,5.1545328553887496e-45,2.7318339761491395e-34,7.564629024248795e-45,1.4306474473968975e-44,1.6137452577183497e-50,1.0681411827485012e-49,2.6011266085339663e-51,1.4504267155937096e-44,6.442281804711909e-62,1.388890482168837e-53,5.171756460928042e-63,3.76,0.0,0.527588916219958,0.9999999997956799,5.708774469608892e-39,1.217598208304385e-31,2.6225749739386586e-13,2.549455179660174e-13,7.31197942784805e-15,2.8730969737963067e-28,2.043200495750635e-10,5.147375868500814e-33,3.497961865264664e-35,1.2682178189908529e-42,1.3213812851288838e-48,3.210935345573074e-29,3.162976592761285e-29,3.155530618766421e-29,1.5350672199388817e-29,9.167927573903722e-35,6.267383209057806e-40,1.0027455892891931e-30,6.453714938223667e-32,1.8182493195778825e-43,7.086513471938534e-42,9.579197766909079e-37,2.31128507626563e-50,2.9878688728309987e-36,3.0960812921461148e-50,2.7734960019926587e-22,4.934971019834201e-32,2.5415213774054083e-51,3.04541153501681e-46,3.9233031269039094e-21,1.5894825069915696e-18,2.2008360773185135e-26,3.168468963107171e-37,8.863110507250127e-18,5.1185729748254996e-27,3.869042688498557e-45,1.4392252266026749e-55,2.610170331169577e-40,5.481076781419998e-57
1.6199971395318008e-15,0.5363730332964811,2.831596744672634e-23,7.297996465818849e-26,3.020968045286141e-32,4.096733242615015e-32,0.0,0.0,2.090517557368719e-17,1.4667763725223366e-29,2.766227553863601e-37,3.214809516147868e-37,1.119559636503632e-42,7.4930884509207524e-59,2.5933421386493865e-39,7.645561736654596e-29,7.846612904795765e-21,1.2845663440529363e-28,1.718124823324614e-52,1.6667127483814157e-51,3.930103686869255e-29,1.163645143790709e-44,5.5469959413476155e-22,4.1236323680887416e-44,1.0927349704043852e-33,6.051715143615973e-44,1.1445202296897915e-43,1.2910607670140993e-49,8.545146363493055e-49,2.0809054015801182e-50,1.160343069895683e-43,1.0307696042887498e-60,2.2222301048367802e-52,8.274828116271837e-62,3.76,0.0,0.5275889162196957,0.9999999995913601,4.5670286740886306e-38,4.87039902606014e-31,5.245154394251821e-13,5.098914708984748e-13,1.4623968526705498e-14,1.1492400314534764e-27,4.086398383195015e-10,2.058954036310608e-32,1.399188008357779e-34,1.014574079021725e-41,2.1142089419206275e-47,1.284378006239294e-28,1.2651908067875804e-28,1.262213639556213e-28,6.140275684848817e-29,3.678482777915623e-34,2.5069874777594912e-39,4.0109874609198876e-30,2.5814892707572134e-31,1.454614751597821e-42,5.669216996496379e-41,7.663362162781561e-36,3.698056497393891e-49,1.2209151075732237e-35,2.4769193636168276e-49,5.5469967065658e-22,1.9739909115223536e-31,2.0332195264603098e-50,2.4854262609806348e-45,7.846612905433936e-21,3.1789676982399103e-18,8.803355481866271e-26,1.2673901877961718e-36,1.7726235994719924e-17,2.0474317639726928e-26,3.0952387346274426e-44,2.302764012955686e-54,2.088139042723163e-39,8.769735485235328e-56
2.4299963959425786e-15,0.5363730332965077,4.248856469525023e-23,1.0946999818408126e-25,6.420103773107331e-32,8.707701044262932e-32,0.0,0.0,3.135777225826532e-17,3.1169009599034684e-29,7.909684450315452e-37,9.19245725765488e-37,3.2012451653127894e-42,2.1425555526742998e-58,5.510853468245759e-39,1.6246823477783711e-28,1.1769922682581071e-20,2.729707954312545e-28,4.929711771605679e-52,4.765758563491307e-51,8.351473484414089e-29,3.327299089250534e-44,8.320495785296602e-22,1.1791015739625298e-43,2.322062666484361e-33,1.730856320187059e-43,3.3977549992210937e-43,3.832939829597845e-49,2.5368417526668218e-48,6.177691381776139e-50,3.317857190264087e-43,3.7946307524917437e-60,8.404057327483882e-52,3.1305372222416184e-61,3.76,0.0,0.5275889162194335,0.9999999993870408,1.3058856406384897e-37,1.0349601800744491e-30,7.867733814563678e-13,7.648374258752236e-13,2.1935955581140584e-14,2.442135657929611e-27,6.129591716350708e-10,4.3752807677636683e-32,2.973278196007436e-34,2.901083957179119e-41,7.781761741087832e-47,2.729307735280061e-28,2.688529358913854e-28,2.682204674421377e-28,1.3048089237481677e-28,7.833386968898971e-34,5.32739610798558e-39,8.523351547297654e-30,5.4856667710460015e-31,4.1593122202287884e-42,1.6210419925877798e-40,2.1912422345708455e-35,1.4098836610573637e-48,2.6322896630616534e-35,7.082527588178578e-49,8.320497411385786e-22,4.194732246193084e-31,5.895858916039245e-50,7.187408588246691e-45,1.1769922683937192e-20,4.7684528815458724e-18,1.8707137363487876e-25,2.69320682859597e-36,2.6589361447307537e-17,4.350794082332768e-26,8.850451615656474e-44,8.475703735533844e-54,5.97077432453847e-39,3.2278459377478203e-55
3.2399956523533565e-15,0.5363730332965343,5.666992286357654e-23,1.4596004387331104e-25,1.095279878590743e-31,1.4857677232337818e-31,0.0,0.0,4.181036896501863e-17,5.317067389718364e-29,1.668381789727345e-36,1.9389764985058223e-36,6.752360690094299e-42,4.519270670953529e-58,9.400868522750856e-39,2.771517287052945e-28,1.5693232460100295e-20,4.656567085491073e-28,1.0430652527661827e-51,1.0052367145140259e-50,1.424663407232109e-28,7.018238881048268e-44,1.1093995342535337e-21,2.4870672217276767e-43,3.961166479552768e-33,3.65171637392218e-43,7.403456311903155e-43,8.351975933231036e-49,5.527646359913211e-48,1.3460868512863155e-49,6.998323124050943e-43,9.625762954173506e-60,2.1868448607152295e-51,8.148773229004732e-61,3.76,0.0,0.5275889162191713,0.9999999991827219,2.7544923342474283e-37,1.765520653223161e-30,1.0490313234874233e-12,1.0197833828962634e-12,2.9247940591153884e-14,4.165996432826817e-27,8.172780495227866e-10,7.463718715461055e-32,5.0720681107270386e-34,6.119293851663817e-41,1.9736401023504995e-46,4.655884357156446e-28,4.58631237392469e-28,4.575526026731145e-28,2.225850721983161e-28,1.3388926470212072e-33,9.087984853091615e-39,1.4539837850750518e-29,9.357904003282294e-31,8.773237221008312e-42,3.419247076599765e-40,4.6219631374161924e-35,3.793392821257438e-48,4.549819746301632e-35,1.49392652262907e-48,1.1093998116452618e-21,7.155721101673385e-31,1.259134168781967e-49,1.5314618945897042e-44,1.5693232462413674e-20,6.357938056909457e-18,3.1912181707854943e-25,4.594297685832981e-36,3.545248686501298e-17,7.421944233189186e-26,1.8668169613392976e-43,2.1496224116853853e-53,1.2594093940569985e-38,8.18651730867184e-55
4.859994165174912e-15,0.5363730332965874,8.505320054240479e-23,2.189401638086903e-25,2.267933747476146e-31,3.0772553660583367e-31,0.0,0.0,6.271556243056902e-17,1.1008314781117384e-28,4.55686867021574e-36,5.2960411347292944e-36,1.8442823781299557e-41,1.2343530364411483e-57,1.9463304449645465e-38,5.738074905147644e-28,2.353985201451424e-20,9.640852502663952e-28,2.863732768556856e-51,2.745613810905122e-50,2.9495852037685217e-28,1.9168991061082435e-43,1.6640993784121483e-21,6.792953340490841e-43,8.201093544242868e-33,9.978465942547264e-43,2.1489566010027492e-42,2.4244157436814847e-48,1.6045057264850943e-47,3.907276116765075e-49,1.911459469770894e-42,3.367358863682709e-59,8.020734302325834e-51,2.9904859234994267e-60,3.76,0.0,0.5275889162186467,0.9999999987740852,7.523377788393054e-37,3.655286956690201e-30,1.5735472075492284e-12,1.5296753017361664e-12,4.3871905813049486e-14,8.62516635370869e-27,1.2259147364400785e-09,1.5452696017361749e-31,1.0501091564623982e-33,1.6714052627932381e-40,6.9020288535461524e-46,9.639438994511778e-28,9.495367598158684e-28,9.473045573503868e-28,4.608341276413265e-28,2.7810234274516267e-33,1.8815772038793724e-38,3.010289321927948e-29,1.9374355416675172e-30,2.3962624779140277e-41,9.339023094378548e-40,1.2624006901755998e-34,1.5342991651001777e-47,9.625249651341237e-35,4.080450586110612e-48,1.6640999527165609e-21,1.4815014409042565e-30,3.5223241493522825e-49,4.2530844135800923e-44,2.3539852019303807e-20,9.536908388996355e-18,6.6070131233283845e-25,9.511922285595224e-36,5.3178737618557543e-17,1.5366195509998792e-25,5.098857185206597e-43,7.517335294785577e-53,3.439837933473256e-38,2.8628650616648273e-54
6.479992677996468e-15,0.5363730332966407,1.1346869524740604e-22,2.919203285006089e-25,3.857639822898375e-31,5.235485452135218e-31,0.0,0.0,8.362075597766544e-17,1.872226221305357e-28,9.534493945295389e-36,1.1081265077757992e-35,3.8588615479959835e-41,2.582679371837278e-57,3.3101981057458375e-38,9.758962430920317e-28,3.138647156794969e-20,1.6396599742157943e-27,6.01935656063146e-51,5.744743187496519e-50,5.01647244751086e-28,4.010794611479798e-43,2.2187991171372018e-21,1.4213132303769086e-42,1.3947913487976462e-32,2.0885489660644062e-42,4.6994676848533936e-42,5.3021072962263605e-48,3.5088736732648704e-47,8.544773676544245e-49,3.999413026249719e-42,8.416484114304385e-59,2.0789290655585195e-50,7.754555573083728e-60,3.76,0.0,0.5275889162181221,0.9999999983654502,1.5741431017290154e-36,6.216686399463625e-30,2.098063091610554e-12,2.039567228093651e-12,5.849586351688177e-14,1.4669147635984622e-26,1.6345497485951547e-09,2.6281010909540464e-31,1.7859636888419188e-33,3.4971963156418708e-40,1.7246517254640055e-45,1.639419572571737e-27,1.6149116520718672e-27,1.611116835322603e-27,7.837581057025269e-28,4.744383134708938e-33,3.200111007798895e-38,5.119714245505593e-29,3.295070780174505e-30,5.013818133979872e-41,1.9540356822295736e-39,2.6413628754063083e-34,4.155987383516175e-47,1.6702461573761806e-34,8.53780436855122e-48,2.2188000938786334e-21,2.519646182845252e-30,7.503181440523425e-49,9.029139053660472e-44,3.1386471576095486e-20,1.27158786918763e-17,1.1236800013177729e-24,1.6177308304710544e-35,7.090498824382791e-17,2.613387632231354e-25,1.0668516099355932e-42,1.8783776375395176e-52,7.197291625138792e-38,7.153520535706178e-54
